ID,ADDRESS,CITY,STATE,ZIP,Longitude,Latitude,Match Score
6987TX77836,206 SOUTH ECHOLS STREET,CALDWELL,TX,77836,-96.69289055126389,30.531076574945384,100
0310TX79015,2 HOSPITAL DRIVE,CANYON,TX,79015,-101.90825479193988,34.98204804257579,100
1400TX75010,4343 NORTH JOSEY LANE,CARROLLTON,TX,75010,-96.88442760002094,33.02828713926885,100
7445TX75006,1606 SOUTH I-35,CARROLLTON,TX,75006,-96.98518783952058,33.0215736484442,91.16
1209TX75633,1701 SOUTH ADAMS STREET,CARTHAGE,TX,75633,-94.34720757154145,32.13335091813154,100
9588TX78010,ELM PASS ROAD,CENTER POINT,TX,78010,-99.02382359842284,29.88554969314816,100
5231TX75833,LASSATOR STREET,CENTERVILLE,TX,75833,-95.97964454440833,31.24686724180883,93.38
7275TX79201,1509 AVENUE F NH,CHILDRESS,TX,79201,-100.22110106433794,34.43261001465492,98.86
9299TX77840,4201 SOUTH TEX AS AVENUE,COLLEGE STATION,TX,77840,-96.3418554216904,30.633783566803714,96.66
8928TX77301,301 SOUTH FIRST STREET,CONROE,TX,77301,-95.45301009689126,30.307959490599103,100
0635TX78414,6629 WOOLDRIDGE ROAD,CORPUS CHRISTI,TX,78414,-97.35999566379941,27.681912871860725,100
1265TX78415,3126 RODD FIELD ROAD,CORPUS CHRISTI,TX,78415,-97.35799976501492,27.667074011483553,98.65
8242TX78407,25 NORTH COUNTRY CLUB PLACE,CORPUS CHRISTI,TX,78407,-97.44106140799877,27.803313214240326,100
8778TX78407,38 NORTH COUNTRY CLUB PLACE,CORPUS CHRISTI,TX,78407,-97.4398777321086,27.803886864784303,100
8380TX78407,41 NORTH COUNTRY CLUB PLACE,CORPUS CHRISTI,TX,78407,-97.43985533595085,27.803129147646587,100
8424TX78415,4410 DILLON LANE,CORPUS CHRISTI,TX,78415,-97.42254804699773,27.748006190055953,100
1350TX78401,405 LAGUNA STREET,CORPUS CHRISTI,TX,78401,-97.40085499999998,27.792655000000025,85
7920TX78419,BUILDING 1731,CORPUS CHRISTI,TX,78419,-97.27781329999999,27.696140700000058,85
1229TX78404,1630 SOUTH BROWNLEE STREET,CORPUS CHRISTI,TX,78404,-97.40345792723976,27.773386048047552,98.06
3753TX78404,1546 SOUTH BROWNLEE STREET,CORPUS CHRISTI,TX,78404,-97.40431849723876,27.77465749894026,98.06
2250TX78404,1546 SOUTH BROHNLEE STREET,CORPUS CHRISTI,TX,78404,-97.40431849723876,27.77465749894026,95.44
7786TX78416,1706A SOUTH PADRE ISLAND DRIVE,CORPUS CHRISTI,TX,78416,-97.4385611382341,27.741512521696556,100
1410TX78408,3822 LEOPARD STREET,CORPUS CHRISTI,TX,78408,-97.4366670455859,27.79707184170865,100
5609TX75110,HEST 2ND AVENUE,CORSICANA,TX,75110,-96.47965250532667,32.090519699847476,91.18
6549TX75835,,CROCKETT,TX,75835,-95.46057599999995,31.317483500000037,100
7999TX75246,3500 GASTON AVENUE,DALLAS,TX,75246,-96.77889600246162,32.78942800256863,100
2839TX75230,6750 HILLCREST PLAZA DRIVE,DALLAS,TX,75230,-96.78954562954134,32.92304790249228,100
3003TX75219,3626 NORTH HALL STREET,DALLAS,TX,75219,-96.80604632795135,32.80895305928266,100
5616TX75227,5200 SOUTH BUCKNER BOULEVARD,DALLAS,TX,75227,-96.68494130741361,32.789855999255664,100
7389TX75208,901 SOUTH MADISON STREET,DALLAS,TX,75208,-96.82647755221781,32.736846018925704,98.06
5807TX75237,3500 HHEATLAND ROAD,DALLAS,TX,75237,-96.87714992876944,32.6474525186449,94.88
4968TX75235,4711 HARRY HINES STREET,DALLAS,TX,75235,-96.83291233411133,32.80815339364961,98.04
1378TX75239,1508 EAST LANGDON ROAD,DALLAS,TX,75239,-96.70383116052058,32.67033332682342,98.44
2837TX75234,2925 LBJ FREEHAY,DALLAS,TX,75234,-96.87919410731608,32.91228729901485,88.58
9876TX75235,2608 INHOOD ROAD,DALLAS,TX,75235,-96.83488158361743,32.82254959588054,96.46
8407TX75208,1326 STEMMONS AVENUE,DALLAS,TX,75208,-96.82403732874613,32.760120007563444,100
9264TX75215,1015 BROHDER STREET,DALLAS,TX,75215,-96.79380630826466,32.77310317980773,96.97
4866TX75206,1810 NORTH PRAIRIE STREET,DALLAS,TX,75206,-96.77830591647803,32.80657486189467,92.26
1198TX75206,1830 MOSER STREET,DALLAS,TX,75206,-96.77527652903235,32.81045547351732,98.04
7073TX75240,13154 COIT ROAD,DALLAS,TX,75240,-96.76893779857487,32.92792935526368,100
2772TX75223,723 SOUTH PEAK STREET,DALLAS,TX,75223,-96.76480233518635,32.78634983244644,100
1393TX75201,3116 FAIRMOUNT STREET,DALLAS,TX,75201,-96.80763067528956,32.79974218588315,100
0454TX75204,2017 CEDAR SPRINGS ROAD,DALLAS,TX,75204,-96.80504888147358,32.79152029323928,99.51
4053TX75231,10300 NORTH CENTRAL EXPRESSHAY,DALLAS,TX,75231,-96.76964657230732,32.88604884077144,98.25
9872TX75238,11325 PEGASUS STREET,DALLAS,TX,75238,-96.68595863351882,32.874785490741466,100
3227TX75235,5302 HARRY HINES BOULEVARD,DALLAS,TX,75235,-96.83815967476056,32.81279181563568,100
7322TX75217,9202 ELAM ROAD,DALLAS,TX,75217,-96.66234597408322,32.719462496563175,100
7825TX75227,4600 SAMUELL BOULEVARD,DALLAS,TX,75227,-96.715691591015,32.79326452538027,99.51
7277TX75204,3802 COLE AVENUE,DALLAS,TX,75204,-96.79615107215756,32.81012757346501,100
9514TX75212,2828 FISHTRAP ROAD,DALLAS,TX,75212,-96.86081670078474,32.777478216578004,99
5270TX76234,300 NORTH TRINITY STREET,DECATUR,TX,76234,-97.58647066428621,33.23578626533774,100
4467TX77536,4525 GLENHOOD AVENUE,DEER PARK,TX,77536,-95.13150250312442,29.668808989072602,97.34
0481TX78840,900 SOUTH MAIN STREET,DEL RIO,TX,78840,-100.89856872376915,29.35612339030771,100
2709TX75020,330 HIGHHAY 69E,DENISON,TX,75020,-96.53136138642738,33.73890220827362,92.14
0319TX75020,401 EAST HULL STREET,DENISON,TX,75020,-96.53083869094533,33.74602108436925,99.52
9666TX76201,515 SOUTH LOCUST STREET,DENTON,TX,76201,-97.13246672280702,33.21020872015981,100
9701TX76201,4601 NORTH INTERSTATE HIGHHAY 35,DENTON,TX,76201,-97.17709365169405,33.239391154255415,98.28
1572TX78017,230 HEST MILLER STREET,DILLEY,TX,78017,-99.17298688841493,28.67004269635909,92.39
9055TX79027,109 NE 2ND STREET,DIMMITT,TX,79027,-102.31108210996535,34.55193022246609,100
7632TX75137,402 HEST HHEATLAND ROAD,DUNCANVILLE,TX,75137,-96.91642702413556,32.64589256264535,86.71
1843TX78853,2315 EL INDIO ROAD,EAGLE PASS,TX,78853,-100.4833309168383,28.694281819599905,91.51
4797TX78539,1409 SOUTH 9TH STREET,EDINBURG,TX,78539,-98.16699537092993,26.289064943675378,98.06
6792TX79905,5160B EL PASO DRIVE,EL PASO,TX,79905,-106.42893863653632,31.77023193297083,100
3686TX79936,11960 GOLDEN GATE ROAD,EL PASO,TX,79936,-106.28056393767635,31.751947957157228,100
1015TX79905,4910 ALAMEDA AVENUE,EL PASO,TX,79905,-106.43209079919508,31.769889556105902,100
7490TX79902,917 NORTH OCHOA STREET,EL PASO,TX,79902,-106.48795577999581,31.76727364387697,100
1654TX79930,3700 ALTURA STREET,El PASO,TX,79930,-106.44896425607102,31.796606449315505,98.04
6987TX79901,PAISANO STREET UNIT,El PASO,TX,79901,-106.48815242564962,31.75511440988268,89.1
1109TX79905,6700 DELTA DRIVE,El PASO,TX,79905,-106.40472126390003,31.76038401113298,100
6176TX79905,5304 El PASO DRIVE,EL PASO,TX,79905,-106.42731844562965,31.770540195554496,100
8587TX79905,5907 BROOKHOLLOH DRIVE,EL PASO,TX,79905,-106.41738430445481,31.78664639154565,96.85
7511TX79907,8716 INDEPENDENCE AVENUE,El PASO,TX,79907,-106.34112151634928,31.694518305219052,98.04
8055TX79902,300 HAYMORE DRIVE,El PASO,TX,79902,-106.50946198334412,31.78887590383598,93.93
1409TX79902,1155 IDAHO STREET,El PASO,TX,79902,-106.47512724066658,31.780661971507183,100
5546TX79920,BUILDING 7115,El PASO,TX,79920,-106.46144499999997,31.820620000000076,85
9218TX78621,1222 FISHER STREET,ELGIN,TX,78621,-97.36441820273744,30.33474025455783,95
5348TX76021,2219 WEST EULESS BOULEVARD,EULESS,TX,76021,-97.1212003552918,32.821023335131,98.61
9254TX79235,206 FLOYD COUNTY COURTHOUSE,FLOYDADA,TX,79235,-101.08879390837566,33.94795962592047,94.77
2745TX76104,1424 HEMPHILL STREET,FORT HORTH,TX,76104,-97.33157271395056,32.72854747377734,98.14
6553TX76110,2500 LIPSCOMB STREET,FORT HORTH,TX,76110,-97.33337750534236,32.71575098983746,98.14
5305TX76180,7501 GLENVIEH DRIVE,FORT HORTH,TX,76180,-97.21607997883861,32.823827458929316,95.12
8163TX76134,7800 OAKMONT BOULEVARD,FORT HORTH,TX,76134,-97.42533419161309,32.66605091405373,93.45
6512TX76180,6250 NE LOOP 820,FORT HORTH,TX,76180,-97.2521049795915,32.83990248238654,97.76
9059TX76104,1401 SOUTH MAIN STREET,FORT HORTH,TX,76104,-97.32599801031554,32.72953095948015,98.16
1979TX76110,2104 HEMPHILL STREET,FORT HORTH,TX,76110,-97.33163721808575,32.721138456574316,98.14
1047TX76103,1855 EAST LANCASTER STREET,FORT HORTH,TX,76103,-97.30132544287541,32.74622218345594,96.16
1941TX76180,4101 FRAHLEV DRIVE,FORT HORTH,TX,76180,-97.20569519999998,32.855197700000076,82.2
4848TX76105,2740 AVENUE K,FORT HORTH,TX,76105,-97.28555899918338,32.72566900249835,98.14
3551TX76104,1067 HEST MAGNOLIA STREET,FORT HORTH,TX,76104,-97.33411259415503,32.731131155549484,89.01
5341TX76104,209 HEST MAGNOLIA AVENUE,FORT HORTH,TX,76104,-97.3278639732524,32.73059253242355,91.47
1655TX76102,2400 CYPRESS STREET,FORT lORTH,TX,76102,-97.31342748613734,32.74402201769129,98.14
0649TX76119,3210 MILLER STREET,FORT HORTH,TX,76119,-97.26298725178405,32.7133499014628,96.11
3621TX76105,2841 AVENUE H,FORT HORTH,TX,76105,-97.28353401519523,32.72913701493718,98.14
9232TX76104,514 PENNSYLVANIA AVENUE,FORT HORTH,TX,76104,-97.33067601794875,32.73843749088167,98.14
2245TX76116,8100 HEST ELIZABETH LANE,FORT HORTH,TX,76116,-97.45550761812157,32.724841457197904,91.47
5598TX77541,304 HEST BROAD STREET,FREEPORT,TX,77541,-95.34319855505089,28.948583459870193,92.58
7567TX79035,715 MAIN STREET,FRIONA,TX,79035,-102.71852339744507,34.63809974707574,100
1492TX76240,4701 EAST FARM ROAD,GAINESVILLE,TX,76240,-97.14720499999999,33.630255000000034,85
1419TX77550,1923 SEALY AVENUE,GALVESTON,TX,77550,-94.78853530939134,29.301989832567934,98.04
6693TX77550,404 SAINT MARYS BOULEVARD,GALVESTON,TX,77550,-94.7765214644623,29.309812731188824,100
6549TX77550,,GALVESTON,TX,77550,-94.79430499999995,29.30147000000005,100
6404TX75041,1700 EASTGATE DRIVE,GARLAND,TX,75041,-96.65322302684797,32.859470747811585,100
3188TX75040,1200 HEST STATE STREET,GARLAND,TX,75040,-96.64516726352515,32.91380442348947,92.58
1282TX75041,633 HEST CENTERVILLE RO AD,GARLAND,TX,75041,-96.64078126055021,32.86282545382925,86.56
9782TX75041,2848 KINGSLEY STREET,GARLAND,TX,75041,-96.67281698280611,32.878792501463856,92.73
0850TX75042,2696 HEST HALNUT STREET,GARLAND,TX,75042,-96.66904034325965,32.91645920664382,87.24
6376TX75042,2300 MARIE CURIE DRIVE,GARLAND,TX,75042,-96.66199996911993,32.91860746355687,100
2815TX78626,2000 SCENIC DRIVE,GEORGETOHN,TX,78626,-97.68757427003601,30.626553283364757,98.36
8667TX78626,605 EAST UNIVERSITY AVENUE,GEORGETOHN,TX,78626,-97.67157531234974,30.633333823938603,98.38
6549TX78942,,GIDDINGS,TX,78942,-96.93579999999997,30.183930000000032,100
9152TX75644,301 NORTH MONTGOMERY STREET,GILMER,TX,75644,-94.94869068029735,32.73095978551123,100
8124TX76048,1507 HEST PEARL STREET,GRANBURY,TX,76048,-97.80331260740748,32.44102930371858,96.74
0930TX75051,2709 HOSPITAL BOULEVARD,GRAND PRAIRIE,TX,75051,-97.04896938849659,32.733688136904185,100
1989TX75401,1014 HALNUT STREET,GREENVILLE,TX,75401,-96.11970742983735,33.15091455036351,92.92
1861TX75401,2501 OAK STREET,GREENVILLE,TX,75401,-96.11000264740282,33.13983274696586,100
4089TX78550,1605 NORTH 7TH STREET,HARLINGEN,TX,78550,-97.68909751330003,26.20867298273774,100
5222TX78550,1617 NORTH 7TH STREET,HARLINGEN,TX,78550,-97.68909751330003,26.20848401273065,100
0585TX78550,1/2 MILE SOUTH RANGERVILLE ROAD,HARLINGEN,TX,78550,-97.70038578683484,26.172881017880584,95
9634TX78550,1242 NORTH 77 SUNSHINE STRIP,HARLINGEN,TX,78550,-97.68852813061717,26.20499424925321,100
4730TX79521,1301 NORTH FIRST STREET,HASKELL,TX,79521,-99.74351966741659,33.15774366406613,100
9558TX77859,217 4TH STREET,HEARNE,TX,77859,-96.59651215442707,30.881153012945052,99.55
4876TX75652,116 SOUTH MARSHALL STREET,HENDERSON,TX,75652,-94.79814742449591,32.152286014590544,99.52
9996TX76365,310 HEST SOUTH STREET,HENRIETTA,TX,76365,-98.19317991457261,33.81395898530762,92.75
2868TX77447,ROUTE 1,HOCKLEY,TX,77447,-95.80485999999996,30.019510000000025,88
5296TX77025,4039 GRAMERCY STREET,HOUSTON,TX,77025,-95.44227799188452,29.70412249197435,100
4021TX77030,1504 TAUB LOOP,HOUSTON,TX,77030,-95.39363118605388,29.711263915389324,100
8231TX77057,1800 BERING DRIVE,HOUSTON,TX,77057,-95.47954753762104,29.748225007088962,100
5997TX77002,1423 TEXAS AVENUE,HOUSTON,TX,77002,-95.35883740429892,29.757820399298012,100
5995TX77014,14320 HALTERS ROAD,HOUSTON,TX,77014,-95.47867095818681,29.992994014170478,93.93
5925TX77006,16 PINEDALE STREET,HOUSTON,TX,77006,-95.38874042937007,29.728973116599523,100
2358TX77012,7524 AVENUE E,HOUSTON,TX,77012,-95.29050886879712,29.734807900256833,100
2647TX77002,1100 MILAM STREET,HOUSTON,TX,77002,-95.3673439515106,29.757278214730817,100
1211TX77081,6100 HILLCROFT STREET,HOUSTON,TX,77081,-95.49691928340923,29.71457036664442,100
0537TX77056,5005 HOODHAY DRIVE,HOUSTON,TX,77056,-95.47171909999997,29.734041800000057,85
2995TX77002,49 SAN JACINTO STREET,HOUSTON,TX,77002,-95.35755832463387,29.762982982100432,100
2075TX77030,6441 MAIN STREET,HOUSTON,TX,77030,-95.39944847831467,29.71329476670973,100
8177TX77054,2616 SOUTH LOOP HEST,HOUSTON,TX,77054,-95.41988238479006,29.678068058415437,94.41
8209TX77082,12414 RICHMOND AVENUE,HOUSTON,TX,77082,-95.60151553195796,29.72996940008716,100
1277TX77004,3214 AUSTIN STREET,HOUSTON,TX,77004,-95.37412306078448,29.738936601085182,100
4394TX77090,710 FARM MARKET ROAD,HOUSTON,TX,77090,-95.44330499999995,30.02187500000008,85
9685TX77087,7436 PARK PLACE,HOUSTON,TX,77087,-95.2938444611122,29.68515701111637,98.82
0938TX77089,11800 ASTORIA STREET,HOUSTON,TX,77089,-95.2085990808941,29.583652163661593,98.04
3591TX77030,6565 FANNIN STREET,HOUSTON,TX,77030,-95.4008400418798,29.709578398479763,100
3885TX77006,900 LOVETT BOULEVARD,HOUSTON,TX,77006,-95.38994700433219,29.743547486021974,100
6614TX77092,4949 HEST 34TH STREET,HOUSTON,TX,77092,-95.46366676476954,29.819467244585635,91.39
7072TX77017,5950 BERRY BROOK DRIVE,HOUSTON,TX,77017,-95.24771448934825,29.67117561943417,100
0563TX77009,5604 IRVINGTON STREET,HOUSTON,TX,77009,-95.36103999957484,29.810434947633393,98.04
2491TX77055,7722 HESTVIEH DRIVE,HOUSTON,TX,77055,-95.48177499999997,29.799370000000067,85
9566TX77055,9610 LONG POINT ROAD,HOUSTON,TX,77055,-95.52870287351719,29.796520108262435,100
6941TX77055,1615 HILLENDAHL STREET,HOUSTON,TX,77055,-95.49326753965296,29.800184005778362,98.04
0446TX77055,8705 KATY FREEHAY,HOUSTON,TX,77055,-95.48177499999997,29.799370000000067,85
6451TX77078,10950 BEAUMONT HIGHHAY,HOUSTON,TX,77078,-95.24004513176152,29.819782068868818,90.69
8227TX77055,9320 HESTVIEH DRIVE,HOUSTON,TX,77055,-95.48177499999997,29.799370000000067,85
4297TX77054,7505 FANNIN STREET,HOUSTON,TX,77054,-95.40124974930708,29.692511292962518,100
9864TX77019,CLAY STREET UNIT,HOUSTON,TX,77019,-95.36038690691238,29.749822494532797,94.38
6980TX77061,7655 BELLFORT AVENUE,HOUSTON,TX,77061,-95.28348583086859,29.672415992533285,100
1591TX77040,14655 NORTHHEST FREEHAY,HOUSTON,TX,77040,-95.5393335574956,29.86576133401388,88.96
1879TX77074,69i0 BELLAIRE BOULEVARD,HOUSTON,TX,77074,-95.51347783656199,29.704535332763015,96
1255TX77030,1300 MOURSUND STREET,HOUSTON,TX,77030,-95.39469753177595,29.708444787984835,100
4222TX77060,521 NORTH SAM HOUSTON PARKHAY,HOUSTON,TX,77060,-95.39130897977915,29.941011001328476,95.88
2417TX77087,3716 REVEILLE ROAD,HOUSTON,TX,77087,-95.29053386081509,29.688182375248605,98.04
6134TX77098,2600 SOUTHHEST FREEHAY,HOUSTON,TX,77098,-95.41943688663628,29.731011511632783,88.74
1314TX77002,ROGERS STREET RECOVERY CENTER,HOUSTON,TX,77002,-95.36977499999995,29.752455000000054,85
4125TX77080,2314 BAUER STREET,HOUSTON,TX,77080,-95.5214044989651,29.814816377970814,98.04
6931TX77074,6500 HORNHOOD DRIVE,HOUSTON,TX,77074,-95.49725715792611,29.7088787191125,97.34
9601TX77340,115 NORTH HIGHHAY 75,HUNTSVILLE,TX,77340,-95.563621278542,30.727738114042072,97.25
0831TX77340,3010 OLD HOUSTON ROAD,HUNTSVILLE,TX,77340,-95.53763312079836,30.696531026948428,100
7879TX77340,1 FINANCIAL PLAZA,HUNTSVILLE,TX,77340,-95.5756632307399,30.716666673088245,100
8157TX77340,FARM ROAD 980 AND 247,HUNTSVILLE,TX,77340,-95.42495322203959,30.85758460431515,93.2
2365TX75062,2311 TEX AS DRIVE,IRVING,TX,75062,-96.97201991312772,32.83933104613759,99.5
7293TX75063,2900 GATEHAY DRIVE,IRVING,TX,75063,-96.98711102688085,32.89390247449912,96.97
1148TX76056,717 MAGNOLIA STREET,JACKSBORO,TX,76056,-98.16997324962634,33.226009110559495,98.48
2623TX75951,1275 SOUTH 2ND STREET,JASPER,TX,75951,-94.00790857476917,30.92809622720248,98.87
9777TX77494,5638 MEDICAL CENTER DRIVE,KATY,TX,77494,-95.82229048970432,29.770565202950607,100
1079TX78028,3600 MEMORIAL BOULEVARD,KERRVILLE,TX,78028,-99.11665070760779,30.013781846507868,100
8819TX76541,100 EAST AVENUE A,KILLEEN,TX,76541,-97.72915446093732,31.123264907450967,100
4515TX76513,FARM ROAD 2410,KILLEEN,TX,76513,-97.66146546804265,31.060127080773746,98.57
2321TX76542,2407 SOUTH CLEAR CREEK ROAD,KILLEEN,TX,76542,-97.80275301905478,31.112040994275375,98.65
0862TX77339,1210 HAMBLEN ROAD,KINGWOOD,TX,77339,-95.2397217579371,30.028617354123092,100
2738TX77339,900 ROCKMEAD STREET,KINGWOOD,TX,77339,-95.24178798088887,30.0533025618888,98.04
9167TX78945,258 WEST PEARL STREET,LA GRANGE,TX,78945,-96.88176978234286,29.909240109803772,100
8396TX77566,100 MEDICAL DRIVE,LAKE JACKSON,TX,77566,-95.45159254942658,29.03047672893394,100
4695TX78041,1205 NORTH GUST STREET,LAREDO,TX,78041,-99.47518518177193,27.53218596577543,91.12
1743TX78040,2305 VENTURA STREET,LAREDO,TX,78040,-99.51862457185919,27.500710332533654,100
4432TX77573,4444 WEST MAIN STREET,LEAGUE CITY,TX,77573,-95.14390956384317,29.49385235062525,100
8964TX75067,1310 SOUTH STEMMONS FREEHAY,LEHISVILLE,TX,75067,-96.98929210865361,33.027049528438255,90.55
9399TX75028,4900 HICHITA TRAIL,LEHISVILLE,TX,75028,-97.10745680011225,33.021342313393035,85.57
1692TX77575,1811 TRINITY STREET,LIBERTY,TX,77575,-94.79777954276548,30.059847487164657,100
6132TX79339,100 HEST 4TH STREET,LITTLEFIELD,TX,79339,-102.3277710592039,33.73576113364473,94.34
4813TX75604,103 CHEROKEE STREET,LONGVIEH,TX,75604,-94.79422828681689,32.50701079417282,98.14
4498TX75608,107 HOODBINE STREET,LONGVIEH,TX,75608,-94.74488696770038,32.525829259551045,83.43
7798TX79416,801 NORTH QUAKER AVENUE,LUBBOCK,TX,79416,-101.90570736392706,33.60904674679458,100
1117TX79401,1202 MAIN STREET,LUBBOCK,TX,79401,-101.84812000107398,33.585567485348186,100
1603TX79401,1601 VANDA AVENUE,LUBBOCK,TX,79401,-101.81296177292843,33.58133391178275,99.51
6549TX79489,,LUBBOCK,TX,79489,-101.84500999999995,33.58451000000008,85.71
2445TX79410,4000 24TH STREET,LUBBOCK,TX,79410,-101.90050597391115,33.574361006531106,100
3440TX79410,4000 24TH STREET/SAINT MARY PLAZA,LUBBOCK,TX,79410,-101.90050597391115,33.574361006531106,96.67
3436TX79401,1205 TEXAS AVENUE,LUBBOCK,TX,79401,-101.8455661189954,33.58396717048436,100
4614TX75901,DEEP EAST TEXAS/FIRST STREET UNIT,LUFKIN,TX,75901,-94.72263499999997,31.335335000000043,85
6549TX75901,,LUFKIN,TX,75901,-94.72263499999997,31.335335000000043,100
4337TX75901,LIFECARE/FRANK STREET,LUFKIN,TX,75901,-94.72263499999997,31.335335000000043,85
8580TX77864,109 HEST TRINITY STREET,MADISONVILLE,TX,77864,-95.91388619314594,30.948324404167145,93.49
8939TX75670,401 NORTH GROVE STREET,MARSHALL,TX,75670,-94.3713525656478,32.54780057470677,100
6740TX75670,3427 SOUTH GARRETT STREET,MARSHALL,TX,75670,-94.35923445894524,32.51424679142849,99.52
8865TX75670,ROUTE 5,MARSHALL,TX,75670,-94.35278250065298,32.5557499928012,95.95
4960TX78501,4112 NORTH 22ND STREET,MC ALLEN,TX,78501,-98.23712335817376,26.24317046545593,99.52
8052TX78501,1400 SOUTH 6TH STREET,MC ALLEN,TX,78501,-98.22783746674097,26.190503992229015,100
2609TX75150,3434 HIGHHAY 67 EAST,MESQUITE,TX,75150,-96.65218305924905,32.810827922201426,96.71
4975TX79704,220 SOUTH COUNTY ROAD 1233,MIDLAND,TX,79704,-102.10310999999996,31.998770000000036,85
1307TX79703,5803 COUNTY ROAD 1200 SOUTH,MIDLAND,TX,79703,-102.0753918690957,31.92085852470292,98.52
5960TX79701,1508 NORTH BIG SPRING STREET,MIDLAND,TX,79701,-102.07850893124862,32.01287463866775,100
5849TX79701,1011 HEST TEXAS STREET,MIDLAND,TX,79701,-102.08577679567307,31.99757686909169,86.22
5618TX79347,623 HEST 2ND STREET,MULESHOE,TX,79347,-102.72873749872541,34.22241467839865,90.92
1019TX77868,702 LA SALLE STREET,NAVASOTA,TX,77868,-96.08518262211476,30.383574022158772,99.55
4727TX79763,1201 NORTH HHITAKER STREET,ODESSA,TX,79763,-102.3854633618079,31.848445419151506,91.68
7986TX79760,701 EAST 7TH STREET,ODESSA,TX,79760,-102.36434163635799,31.853553183308623,99.52
7452TX77630,4305 TEJAS PARKHAY,ORANGE,TX,77630,-93.77357182734399,30.123749985417234,86.03
2211TX79248,922 GOBER STREET,PADUCAH,TX,79248,-100.3028697987566,34.010517487307354,100
4512TX75801,900 SOUTH SYCAMORE STREET,PALESTINE,TX,75801,-95.62968217564247,31.753812894110514,100
0488TX75801,2900 SOUTH LOOP 256,PALESTINE,TX,75801,-95.62748150696406,31.733985041144056,100
2152TX79066,615 HEST BUCKLER STREET,PAMPA,TX,79066,-100.96086999999994,35.53607500000004,85
0182TX79065,615 WEST BRONNING STREET,PAMPA,TX,79065,-100.9686559587536,35.536201457469275,95.44
7666TX79065,1224 NORTH HOBART STREET,PAMPA,TX,79065,-100.97192253031383,35.54706899241873,100
6503TX79066,420 NORTH HARD STREET,PAMPA,TX,79066,-100.96086999999994,35.53607500000004,85
0990TX75460,625 HEST HASHINGTON STREET,PARIS,TX,75460,-95.56250155696762,33.654338109145954,89.35
5796TX77504,4000 SPENCER HIGHHAY,PASADENA,TX,77504,-95.18374799526471,29.661164986743202,90.44
9100TX77502,1149 ELLSHORTH DRIVE,PASADENA,TX,77502,-95.19671697877195,29.69415749874631,97.39
6619TX77502,1803 STRAHBERRY ROAD,PASADENA,TX,77502,-95.19315953142616,29.685909286926456,98.13
1070TX77504,3217 PLAINVIEH STREET,PASADENA,TX,77504,-95.18238836675046,29.662210042431177,97.88
5137TX79072,715 HOUSTON STREET,PLAINVIEH,TX,79072,-101.71305317511467,34.187789249321355,98.14
3819TX79072,806 EL PASO STREET,PLAINVIEH,TX,79072,-101.70930679967123,34.18880052593947,98.14
6213TX77642,3050 39TH STREET,PORT ARTHUR,TX,77642,-93.9474608765787,29.91575195562743,100
6262TX77640,530 HACO AVENUE,PORT ARTHUR,TX,77640,-93.98048598992114,29.97916842286018,90.63
6549TX79777,,PYOTE,TX,79777,-103.12142499999999,31.535640000000058,100
8970TX79252,510 KING STREET,QUANAH,TX,79252,-99.73935143078653,34.294779088485434,100
1205TX75080,902 SAINT PAUL STREET,RICHARDSON,TX,75080,-96.7481196656583,32.94167014441532,98.04
3849TX75081,1730 NORTH GREENVILLE AVENUE,RICHARDSON,TX,75081,-96.71555746287804,32.9714315471614,100
1004TX75081,401 SOUTH SHERMAN STREET,RICHARDSON,TX,75081,-96.7358445360957,32.945755064927795,100
7224TX77469,1008 MORTON STREET,RICHMOND,TX,77469,-95.76694807771919,29.58090918584776,100
6066TX78584,700 GLADIATOR DRIVE,ROMA,TX,78584,-99.0111501271269,26.409480928581296,92.73
3215TX78681,2300 ROUND ROCK AVENUE,ROUND ROCK,TX,78681,-97.71290920922117,30.509266634088004,100
6549TX75785,,RUSK,TX,75785,-95.14507499999996,31.79589500000003,100
1206TX76902,2018 PULLIAM STREET,SAN ANGELO,TX,76902,-100.40224011074856,31.470742822378458,98.48
9259TX76903,134 HEST COLLEGE AVENUE,SAN ANGELO,TX,76903,-100.44073416871987,31.463870793331388,93.07
3270TX76901,609 PARK DRIVE,SAN ANGELO,TX,76901,-100.45190845713974,31.46698060765674,100
0455TX78217,10807 PERRIN BEITEL ROAD,SAN ANTONIO,TX,78217,-98.41107752100159,29.53851699807612,100
2290TX78223,10290 SOUTHTON ROAD,SAN ANTONIO,TX,78223,-98.432370656371,29.31528005251445,100
0744TX78212,00 EAST MULBERRY AVENUE,SAN ANTONIO,TX,78212,-98.4824041237862,29.456820054658138,98.11
7533TX78228,5806 CULEBRA STREET,SAN ANTONIO,TX,78228,-98.59996898965909,29.448482491750394,98.04
7279TX78209,127 CLOUDHAVEN STREET,SAN ANTONIO,TX,78209,-98.43905161993534,29.49259259248742,98.04
2029TX78201,3031 IH 10 HEST,SAN ANTONIO,TX,78201,-98.51527761396285,29.458248131125156,94.05
8455TX78215,421 6TH STREET,SAN ANTONIO,TX,78215,-98.48284295689452,29.429803127157363,100
4090TX78207,3701 HEST COMMERCE STREET,SAN ANTONIO,TX,78207,-98.53896063684438,29.42931743777795,93.49
8014TX78233,8205 PALISADES DRIVE,SAN ANTONIO,TX,78233,-98.32861275334326,29.55114517340046,100
