HEROP_ID,GEOID,TotPop,TotUnits,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_54,Age55_59,Age60_64,AgeOv65,Age15_24P,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,NoHsP,ChildrenP,PovP,UnempP,VacantP
050US45053,45053,14504,5189,7814,1368,2780,1536,1202,6314,1297,606,604,1535,18.88,72.13,10.58,42.58,57.15,0.94,0.1,0.07,0.01,0.1,53.82,35.54,28.98,6.92,12.06
050US45055,45055,39015,14328,22920,2990,6726,3785,3249,17714,4009,2016,1725,3835,18.03,70.31,9.83,68.52,31.18,0.92,0.06,0.1,0.01,0.13,48.44,31.42,16.38,6,8.35
050US45057,45057,53361,19166,31563,3925,9527,4983,4488,24343,5389,2671,2324,5182,17.75,70.83,9.71,75.56,24.22,0.65,0.09,0.07,0.01,0.06,53.77,31.14,11.2,3.76,7.02
050US45059,45059,52214,18596,31175,3475,8513,5142,4428,23527,5432,2786,2466,6015,18.33,68.02,11.52,70.78,29.04,0.67,0.05,0.08,0.01,0.04,59.65,28.77,11.67,5.18,8.58
050US45061,45061,18929,6138,10453,1748,3474,2189,1743,8487,1671,883,801,1865,20.77,72.42,9.85,38.67,61.21,1.35,0.06,0.04,0.01,0.01,60.16,34.93,30.27,9.36,8.78
050US45063,45063,140353,51338,87349,10377,25042,12864,12619,70326,13893,6198,4936,9581,18.16,75.34,6.83,89.39,9.87,0.68,0.14,0.45,0.01,0.14,35.77,30.94,9.52,4.23,7.25
050US45065,45065,7797,2779,4371,615,1437,814,690,3390,714,392,391,858,19.29,69.8,11,39.04,60.65,1.08,0.15,0.06,0.01,0.08,57.91,32.94,26.69,5.77,13.64
050US45067,45067,34179,11653,19124,3200,6247,3336,2832,14973,3136,1671,1517,3435,18.05,71.45,10.05,47.62,52.01,0.96,0.16,0.13,0.01,0.08,56.37,34,26.26,8.95,7.69
050US45069,45069,31634,10644,17318,2719,6107,3303,2622,13728,2876,1562,1309,3333,18.73,71.3,10.54,52.04,46.31,0.9,1.55,0.07,0.01,0.03,60.27,34.72,24.58,9.05,7.74
050US45071,45071,31242,11761,18314,2018,4787,2947,2656,13341,3077,1842,1719,4458,17.93,64.48,14.27,68.09,31.64,0.6,0.06,0.13,0,0.08,54.21,27.11,12.6,4.25,7.31
050US45073,45073,48611,19038,29115,3552,8012,4230,4064,21971,5124,2357,2304,5291,17.06,68.99,10.88,89.81,9.95,0.69,0.09,0.07,0.01,0.08,53.98,29.22,14.03,5.45,8.75
050US45075,45075,82276,28678,47754,6378,14309,9588,8151,38206,7490,3993,3541,8359,21.56,71.58,10.16,43.48,56.01,1.27,0.18,0.23,0.01,0.09,50.7,31.8,26.71,7.04,10.58
050US45077,45077,79292,28017,51332,5127,11705,9187,10759,41223,7438,3597,3158,7044,25.16,73.22,8.88,92.03,7.38,0.61,0.1,0.31,0.02,0.17,49.5,26.38,10.7,4.22,7.25
050US45079,45079,269735,91719,178080,18133,38114,31719,37572,148204,23445,11791,9506,20542,25.69,75.8,7.62,59.74,38.57,1.6,0.16,0.76,0.07,0.7,32.59,26.36,15.29,5.63,6.82
050US45081,45081,16150,5843,9171,1230,2770,1534,1263,6857,1622,853,796,2022,17.32,67.23,12.52,64.54,35.31,0.75,0.03,0.07,0.01,0.04,57.62,30.69,22.16,6.61,9.77
050US45083,45083,201861,75187,122787,13600,33007,18762,16984,93050,21171,10567,9116,21350,17.71,69.18,10.58,79.2,20.25,0.8,0.07,0.26,0.01,0.22,50.45,28.6,13.77,5.15,6.99
050US45085,45085,88243,29536,52088,7828,15851,9429,9801,43248,7791,3643,3087,6795,21.79,75.84,7.7,54.71,44.16,1.52,0.12,0.49,0.04,0.49,45.57,33.27,23.5,10.17,7.68
050US45087,45087,30751,11364,18229,2176,4937,2827,2533,13448,3284,1745,1502,3659,17.43,66.86,11.9,70.33,29.45,0.76,0.08,0.09,0.03,0.02,58.61,28.82,11.88,7.19,7.06
050US45089,45089,38226,12427,20787,3581,7597,3935,3226,16419,3411,1829,1715,3674,18.73,72.19,9.61,37.6,62.28,1.98,0.03,0.04,0.02,0.03,56.46,36.01,28,8.88,9.07
050US45091,45091,106720,36881,65096,7828,18318,10797,10073,50927,10849,5171,4382,9245,19.56,72.22,8.66,76.29,22.26,0.57,1.18,0.16,0.01,0.11,47.43,30.34,10.99,5.58,5.48
050US46003,46003,3628,1444,1864,266,571,375,221,1337,368,239,197,650,16.43,59.92,17.92,99.15,0.03,0.19,0.61,0.03,0,0.19,40.5,30.71,24,1.41,13.85
050US46005,46005,19195,8015,11122,1513,2667,1713,1648,8017,2066,1125,985,2822,17.51,63.54,14.7,98.82,0.26,0.2,0.52,0.28,0.01,0.11,32.65,27.36,13.98,4.5,8.46
050US46007,46007,3044,1123,1601,311,590,315,226,1258,308,131,123,323,17.77,70.93,10.61,61.04,0,0.56,38.57,0,0,0.39,39.7,36.79,33.52,7.06,14.51
050US46009,46009,8059,3189,4440,577,1099,896,694,3160,809,440,459,1515,19.73,60.01,18.8,97.75,0.22,0.24,1.66,0.14,0,0.22,44.15,26.11,22.53,2.4,10.35
050US46011,46011,24332,8770,16136,1715,2829,3411,4728,13579,1750,964,890,2605,33.45,74.48,10.71,98.59,0.24,0.24,0.32,0.44,0,0.39,25.44,22.98,17.44,3.48,8.4
050US46013,46013,36962,14512,21789,2808,5526,3939,4030,17180,3431,1729,1574,4714,21.56,69.03,12.75,97.25,0.06,0.33,2.23,0.31,0.01,0.14,28.17,28.3,11.28,3.83,7.96
050US46015,46015,5245,2157,2834,473,841,475,341,2037,536,311,285,762,15.56,63.89,14.53,97.6,0.08,0.44,2.15,0.02,0.02,0.13,36.37,31.44,24.71,3.08,12.98
050US46017,46017,1795,499,865,246,437,203,164,758,120,68,59,107,20.45,80.28,5.96,29.14,0,0.61,70.75,0,0,0.11,39.46,45.85,42.47,19.1,10.82
050US46019,46019,8372,3388,4646,717,1348,737,627,3436,808,447,425,1191,16.29,65.71,14.23,97.47,0.01,3.67,1.05,0.11,0,1.36,34.37,30.28,15.97,5.77,10.04
050US46021,46021,2243,900,1250,133,321,215,125,806,291,177,135,380,15.16,56.17,16.94,99.73,0,0,0.04,0,0,0.22,45.48,27.33,30.88,1.81,10.67
050US46023,46023,9680,3744,4917,908,1732,871,670,3618,959,474,482,1507,15.92,64.65,15.57,82.38,0.01,0.22,17.48,0.05,0,0.08,43.37,33.64,28.78,3.08,13.76
050US46025,46025,4894,2165,2630,409,659,400,277,1702,557,314,332,921,13.83,56.6,18.82,99.55,0.02,0.14,0.22,0.06,0,0.14,39.95,27.44,25.73,3.48,14.27
050US46027,46027,13689,4838,9519,894,1492,2136,3125,8250,874,479,429,1271,38.43,77.7,9.28,96.53,0.17,0.39,2.51,0.47,0.01,0.31,20.78,21.18,19.25,3.58,8.54
050US46029,46029,20885,8333,11813,1858,3148,2061,1922,9101,1878,1017,971,2912,19.07,67.55,13.94,98.78,0.05,0.19,0.86,0.19,0,0.12,31.41,29.49,10.98,5.8,7.9
050US46031,46031,5196,1662,2736,599,1043,621,450,2197,511,235,182,429,20.61,73.88,8.26,52.46,0,0.35,47.32,0.1,0,0.12,48.85,39.09,41.49,7.97,12.82
050US46033,46033,6000,2507,3508,484,878,626,399,2730,618,311,271,708,17.08,68.2,11.8,96.73,0.07,0.68,2.72,0.03,0,0.45,31.88,29.73,13.5,7.94,16.07
050US46035,46035,17820,7190,10066,1500,2544,1797,1781,7708,1636,863,805,2764,20.08,65.95,15.51,98.78,0.12,0.22,0.7,0.21,0.01,0.17,31.88,28,14,3.7,7.43
050US46037,46037,8133,3343,4174,614,1229,688,507,2844,830,520,480,1616,14.69,57.63,19.87,94.29,0.01,0.22,5.59,0.06,0,0.04,42.53,28.81,19.51,5.09,10.86
050US46039,46039,5289,2121,2777,381,837,509,342,1969,566,287,303,946,16.09,60.26,17.89,99.47,0.15,0.15,0.09,0.13,0,0.15,44.13,29.61,23.55,4.28,11.74
050US46041,46041,5366,1814,2735,646,1105,640,453,2281,478,217,178,461,20.37,75.14,8.59,41.5,0.07,0.35,57.9,0.07,0,0.45,44.37,40.44,35.45,6.99,15.6
050US46043,46043,4181,1594,2141,335,699,396,294,1534,427,225,217,744,16.5,61.42,17.79,99.64,0,0.29,0.31,0,0,0.05,52.18,31,29.11,2.05,10.6
050US46045,46045,5159,2024,2624,378,865,479,258,1781,578,315,289,953,14.29,58.62,18.47,99.67,0.02,0.12,0.12,0.16,0.02,0.02,45.77,30.66,24.27,2.87,12.45
050US46047,46047,8439,3812,4667,694,1224,610,560,3139,865,584,483,1450,13.86,59.92,17.18,93.76,0.17,1.47,5.13,0.26,0.02,0.66,34.66,27.52,18.51,2.3,20.67
050US46049,46049,3327,1383,1743,247,514,324,169,1186,408,208,170,594,14.82,58.52,17.85,99.61,0,0.18,0.33,0.06,0,0,39.17,29.76,31.2,0.54,12.87
050US46051,46051,9013,3520,4732,749,1543,832,623,3526,824,469,469,1433,16.14,64.55,15.9,99.16,0.12,0.13,0.37,0.27,0,0.09,37.26,31.6,13.23,3.74,9.83
050US46053,46053,6015,2600,3124,473,915,513,402,2201,568,363,332,1163,15.21,59.67,19.33,95.89,0,0.15,3.92,0.08,0,0.1,40.3,28.73,25.77,3.54,14.08
050US46055,46055,2794,1099,1476,319,491,225,240,1139,239,123,124,359,16.64,69.76,12.85,98.53,0.04,0.32,1.11,0.18,0,0.14,29.43,34.32,20.58,2.19,12.01
050US46057,46057,5261,2207,2611,413,822,421,296,1726,516,339,330,1115,13.63,56.28,21.19,99.37,0.04,0.1,0.49,0.1,0,0,42.7,29.18,23.72,3.01,14.5
050US46059,46059,4948,1989,2706,364,763,436,303,1821,604,330,266,800,14.94,59.58,16.17,99.7,0.04,0.36,0.02,0.1,0,0.14,35.79,29.14,28.4,1,11.11
050US46061,46061,3415,1246,1766,323,597,326,217,1273,351,184,175,512,15.9,64.22,14.99,99.47,0,0.06,0.32,0.06,0,0.15,40.83,33.29,31.27,1.41,8.27
050US46063,46063,1700,782,959,131,263,186,134,745,159,78,101,223,18.82,67,13.12,98.71,0,0.65,1,0,0,0.29,36.11,30.47,23.79,2.35,25.58
050US46065,46065,14220,5575,8301,1262,2470,1173,1119,6564,1307,666,567,1384,16.12,72.41,9.73,93.13,0.08,0.56,6.25,0.34,0.04,0.16,20.53,31.89,7.12,3.97,7.09
050US46067,46067,9350,3848,4769,637,1346,797,501,3198,994,574,558,2043,13.88,55.41,21.85,99.45,0.07,0.25,0.24,0.07,0.01,0.15,49.25,27.14,23.49,1.67,11.25
050US46069,46069,2069,859,1057,164,320,202,120,739,249,101,110,386,15.56,59.11,18.66,95.46,0.05,0.14,4.3,0.14,0,0.05,32.86,30.26,23.19,5.56,14.55
050US46071,46071,3437,1216,1726,367,755,339,228,1375,302,127,146,365,16.5,72.65,10.62,56.3,0.06,1.05,43.38,0.03,0,0.23,41.48,39.16,35.63,4.04,19.08
050US46073,46073,2929,1206,1500,255,428,246,148,1041,285,147,186,587,13.45,58.86,20.04,99.86,0,0,0.07,0.07,0,0,39.04,28.75,20.26,1.05,10.53
050US46075,46075,1463,718,800,108,240,125,92,570,172,83,68,222,14.83,62.75,15.17,99.18,0,0.27,0.62,0.07,0.14,0,33.74,30.14,18.34,1.74,22.84
