origin,count within 30,minutes
4979,1,27.8
4981,4,22.83
4984,4,15.79
4986,2,16.51
4987,2,17.17
4988,2,0.0
4989,26,21.04
4992,7,5.9
5001,11,0.0
5031,2,27.14
5032,3,0.0
5033,3,0.0
5034,1,15.2
5035,1,17.27
5036,5,26.26
5037,5,21.84
5039,2,29.1
5040,2,27.08
5041,3,19.24
5042,3,19.48
5043,12,21.33
5045,2,21.94
5046,1,25.08
5048,7,16.02
5050,6,17.85
5051,3,26.29
5052,15,11.72
5053,7,23.46
5055,11,13.56
5056,3,18.22
5058,4,27.28
5059,12,14.93
5060,3,0.0
5061,4,13.13
5065,1,28.03
5067,1,14.35
5068,9,24.76
5069,5,17.25
5071,1,13.95
5075,7,27.59
5077,1,29.52
5081,5,0.0
5084,10,15.58
5086,7,28.06
5089,8,0.0
5091,1,0.0
5101,7,0.0
5141,5,19.08
5142,10,12.23
5143,8,18.5
5146,7,22.16
5148,7,28.51
5149,6,0.0
5150,12,8.59
5151,7,21.06
5152,4,23.86
5153,6,9.93
5154,8,11.44
5156,12,0.0
5158,13,10.81
5161,3,22.42
5201,11,0.0
5250,4,20.2
5251,4,17.54
5252,12,25.7
5253,4,10.23
5254,4,4.39
5255,4,0.0
5257,11,11.2
5260,15,15.82
5261,15,16.1
5262,10,12.9
5301,15,0.0
5340,4,21.34
5341,1,21.61
5342,2,15.88
5343,1,18.27
5345,8,11.13
5346,10,0.0
5350,5,27.46
5352,8,14.54
5353,1,0.0
5354,7,21.22
5355,2,22.98
5356,1,10.34
5359,1,24.69
5360,1,25.18
5361,1,19.31
5362,7,21.56
5363,1,0.0
5401,50,0.0
5403,50,0.0
5404,54,0.0
5405,50,3.18
5408,47,0.0
5439,54,4.76
5440,8,12.49
5441,1,19.05
5443,10,0.0
5444,2,0.0
5445,24,14.77
5446,53,0.0
5447,1,11.51
5450,1,0.0
5452,47,0.0
5454,10,0.0
5455,5,14.35
5456,12,11.58
5457,2,17.9
5458,2,11.57
5459,6,14.06
5461,32,0.0
5462,1,25.28
5464,7,13.26
5465,23,19.52
5468,20,0.0
5471,1,25.56
5472,10,14.23
5473,4,22.47
5474,4,21.3
5476,1,22.76
5477,3,18.08
5478,10,0.0
5481,4,18.79
5482,48,0.0
5483,6,20.47
5485,6,17.26
5486,34,0.0
5487,3,24.96
5488,6,0.0
5491,10,0.0
5492,1,25.39
5494,26,13.4
5495,51,0.0
5602,14,0.0
5641,14,0.0
5647,1,26.36
5649,10,8.87
5650,1,26.38
5651,11,11.51
5652,5,28.95
5653,5,29.15
5654,11,12.45
5655,5,16.6
5656,5,19.81
5657,6,15.94
5658,10,26.74
5660,10,12.14
5661,6,0.0
5663,11,0.0
5664,11,4.8
5667,10,18.39
5669,1,19.21
5672,8,25.55
5673,5,0.0
5674,2,16.12
5675,5,17.33
5676,23,0.0
5677,13,11.88
5678,10,10.39
5679,11,11.8
5680,6,16.55
5681,1,13.89
5682,5,20.94
5701,12,0.0
5730,3,20.39
5732,13,6.4
5733,16,0.0
5734,8,20.74
5735,13,0.0
5736,12,9.49
5738,9,27.44
5740,9,9.45
5742,12,24.08
5743,3,0.0
5744,10,27.6
5751,9,19.31
5753,11,0.0
5757,1,24.74
5758,3,17.39
5759,11,10.21
5760,2,28.08
5761,2,27.88
5762,1,27.69
5763,11,15.21
5764,5,15.68
5765,12,14.66
5766,6,21.83
5769,7,13.27
5770,10,24.04
5772,1,20.38
5773,10,21.33
5774,3,20.81
5775,2,18.25
5776,4,26.99
5777,11,0.0
5778,7,19.42
5819,14,0.0
5821,4,20.3
5822,9,0.0
5824,3,13.94
5825,5,11.33
5826,1,23.03
5827,1,26.0
5828,7,12.26
5829,4,14.08
5830,4,17.91
5832,7,16.11
5836,1,12.39
5837,3,28.9
5839,6,10.33
5841,1,22.56
5842,1,18.98
5843,6,0.0
5845,5,17.26
5850,8,2.7
5851,8,0.0
5853,4,22.67
5855,5,0.0
5857,5,11.67
5859,4,27.2
5860,5,16.14
5866,7,14.0
5867,5,0.0
5868,4,25.26
5871,5,20.54
5872,5,22.08
5873,4,19.49
5875,1,20.96
5902,1,23.33
5903,1,24.31
5904,9,22.51
5906,1,15.7
6001,112,0.0
6002,168,0.0
6010,210,0.0
6013,71,0.0
6016,142,11.6
6018,11,0.0
6019,80,0.0
6020,110,5.34
6021,15,17.69
6022,49,11.01
6023,226,0.0
6024,10,5.81
6026,100,7.74
6027,29,12.37
6029,133,0.0
6031,16,10.36
6032,180,0.0
6033,179,0.0
6035,89,0.0
6037,203,0.0
6039,6,12.48
6040,139,0.0
6042,164,0.0
6043,114,11.57
6051,244,0.0
6052,249,0.0
6053,224,0.0
6057,35,14.53
6058,15,14.36
6059,21,16.93
6060,30,9.21
6061,54,11.02
6062,242,0.0
6063,31,12.12
6065,13,18.6
6066,150,0.0
6067,209,0.0
6068,5,11.26
6069,10,0.0
6070,82,0.0
6071,104,13.34
6073,112,15.54
6074,162,0.0
6076,44,0.0
6078,156,0.0
6081,135,7.58
6082,169,0.0
6084,86,0.0
6085,146,0.0
6088,177,0.0
6089,115,11.21
6090,35,8.99
6091,18,17.67
6092,47,13.13
6093,95,10.62
6095,194,0.0
6096,187,0.0
6098,21,0.0
6103,237,0.0
6105,236,0.0
6106,228,0.0
6107,217,0.0
6108,210,0.0
6109,216,0.0
6110,214,0.0
6111,225,0.0
6112,231,0.0
6114,228,0.0
6117,191,0.0
6118,179,0.0
6119,219,0.0
6120,237,2.55
6160,235,2.74
6226,28,0.0
6231,39,0.0
6232,77,15.04
6234,21,0.0
6235,18,6.8
6237,65,10.27
6238,71,0.0
6239,26,0.0
6241,27,0.0
6242,26,23.17
6243,42,8.89
6247,21,14.18
6248,61,11.85
6249,32,16.27
6250,25,0.0
6254,51,11.85
6255,34,11.17
6256,30,0.0
6259,19,13.53
6260,28,0.0
6262,27,9.99
6263,23,10.46
6264,34,10.26
6266,34,9.02
6268,39,0.0
6269,43,2.25
6277,29,11.76
6278,30,17.38
6279,52,10.14
6280,32,5.49
6281,22,16.4
6282,14,18.32
6320,68,0.0
6330,33,14.56
6331,23,0.0
6332,32,6.13
6333,65,0.0
6334,59,9.73
6335,48,0.0
6336,48,12.04
6339,53,0.0
6340,66,0.0
6350,25,20.03
6351,33,0.0
6353,66,7.08
6354,20,0.0
6355,47,0.0
6357,63,0.0
