GEOID,ZIPCODE,areaSqMi,totPopE,alcTotal,alcDens,alcPerCap
"43117","43117",0.0197146718146718,"212",0,0,0
"43119","43119",31.7948687258687,"28551",0,0,0
"43123","43123",59.5424787644788,"65442",0,0,0
"43125","43125",31.3943988416988,"13551",0,0,0
"43126","43126",0.460872972972973,"498",0,0,0
"43127","43127",0.578977992277992,"240",0,0,0
"43128","43128",47.5727733590734,"2558",0,0,0
"43130","43130",161.885252123552,"61259",2,0.0123544299049155,3.26482639285656e-05
"43135","43135",95.3159644787645,"3914",0,0,0
"43136","43136",0.277654054054054,"690",0,0,0
"43137","43137",30.0897444015444,"2276",0,0,0
"43138","43138",176.205666409266,"18107",0,0,0
"43140","43140",222.118261003861,"24514",2,0.0090042124000117,8.15860324712409e-05
"43142","43142",0.0702795366795367,"102",0,0,0
"43143","43143",132.907524324324,"5762",0,0,0
"43144","43144",7.02495366795367,"401",0,0,0
"43145","43145",53.9017803088803,"2189",0,0,0
"43146","43146",79.8679486486486,"12275",0,0,0
"43147","43147",29.1442347490347,"41000",1,0.0343121035296053,2.4390243902439e-05
"43148","43148",24.834932046332,"2350",0,0,0
"43149","43149",54.7008992277992,"2414",0,0,0
"43150","43150",26.483266023166,"2158",0,0,0
"43151","43151",0.290749420849421,"316",0,0,0
"43152","43152",43.5005494208494,"787",0,0,0
"43153","43153",52.7457382239382,"742",0,0,0
"43154","43154",24.7731984555985,"3770",0,0,0
"43155","43155",30.2660714285714,"2669",0,0,0
"43156","43156",0.302535907335907,"201",0,0,0
"43157","43157",0.344903088803089,"648",0,0,0
"43158","43158",2.03952586872587,"345",0,0,0
"43160","43160",215.073449420849,"21854",1,0.00464957437885896,4.57582135993411e-05
"43162","43162",46.7633436293436,"7189",1,0.0213842707212345,0.00013910140492419
"43164","43164",56.3372247104247,"2233",0,0,0
"43201","43201",3.08373706563707,"33455",4,1.29712745116084,0.000119563592885966
"43202","43202",2.50760231660232,"21141",3,1.1963619510708,0.000141904356463743
"43203","43203",1.47842432432432,"8368",0,0,0
"43204","43204",8.99257567567568,"42463",2,0.222405690219529,4.70998280856275e-05
"43205","43205",2.37328957528958,"12725",1,0.421356083308117,7.85854616895874e-05
"43206","43206",3.00045675675676,"22677",1,0.333282590308322,4.40975437668122e-05
"43207","43207",23.2896691119691,"47265",4,0.171749971232709,8.46292182375965e-05
"43209","43209",6.23814749034749,"28516",2,0.32060800150921,7.01360639640903e-05
"43210","43210",1.55870077220077,"12530",0,0,0
"43211","43211",4.71596138996139,"23453",2,0.42409168239954,8.52769368524283e-05
"43212","43212",3.58913706563707,"21350",3,0.835855512101348,0.000140515222482436
"43213","43213",9.02076795366795,"33551",1,0.110855306902489,2.98053709278412e-05
"43214","43214",6.73627915057915,"26229",3,0.44534971501917,0.000114377216058561
"43215","43215",5.11199845559846,"14440",7,1.36932748724403,0.000484764542936288
"43217","43217",4.12605019305019,"2440",0,0,0
"43219","43219",16.8272552123552,"30526",0,0,0
"43220","43220",6.80091235521235,"26549",0,0,0
"43221","43221",9.32833397683398,"32913",2,0.214400556944767,6.07662625710206e-05
"43222","43222",1.40295521235521,"4529",0,0,0
"43223","43223",10.0833277992278,"25963",1,0.0991736081491452,3.85163501906559e-05
"43224","43224",8.36677876447876,"44678",4,0.478081244000623,8.95295223599982e-05
"43227","43227",3.97722393822394,"24296",0,0,0
"43228","43228",20.24361003861,"54362",3,0.148194911593248,5.51856075935396e-05
"43229","43229",8.81340231660232,"53693",3,0.340390679130661,5.5873205073287e-05
"43230","43230",20.9348536679537,"58167",2,0.0955344628494599,3.43837571131398e-05
"43231","43231",4.29431505791506,"21828",2,0.46573201384321,9.16254352208173e-05
"43232","43232",12.2678347490347,"45352",0,0,0
"43235","43235",13.4927841698842,"42673",3,0.222341064840864,7.03020645372952e-05
"43240","43240",2.5082861003861,"4295",1,0.398678603627421,0.000232828870779977
"43302","43302",195.128606563707,"54023",3,0.0153744755975621,5.55319030783185e-05
"43310","43310",64.0745189189189,"2841",0,0,0
"43311","43311",101.563132046332,"18946",3,0.0295382777151007,0.000158344769344453
"43314","43314",55.8225872586873,"3033",0,0,0
"43315","43315",81.0191791505791,"7272",0,0,0
"43316","43316",71.9649254826255,"5869",1,0.013895658104189,0.000170386777986028
"43317","43317",0.201405791505791,"153",0,0,0
"43318","43318",68.1692521235521,"4537",1,0.0146693702637014,0.000220409962530306
"43319","43319",20.916906949807,"926",0,0,0
"43320","43320",33.1318185328185,"1524",0,0,0
"43321","43321",0.713078378378378,"256",0,0,0
"43322","43322",0.325093436293436,"355",0,0,0
"43323","43323",37.162366023166,"699",0,0,0
"43324","43324",28.4333803088803,"2963",0,0,0
"43326","43326",184.129493050193,"13745",0,0,0
"43330","43330",0.107757142857143,"119",0,0,0
"43331","43331",31.059711969112,"4507",0,0,0
"43332","43332",63.2484416988417,"1734",0,0,0
"43333","43333",30.3963737451737,"509",0,0,0
"43334","43334",66.0398320463321,"6317",0,0,0
"43336","43336",0.0809150579150579,"0",0,0,
"43337","43337",34.6415204633205,"1149",0,0,0
"43338","43338",96.0931872586873,"10164",2,0.0208131300153039,0.000196772924045651
"43340","43340",48.0169837837838,"1845",0,0,0
"43341","43341",21.0743324324324,"948",0,0,0
"43342","43342",42.7484664092664,"2861",0,0,0
"43343","43343",34.1734888030888,"1012",0,0,0
"43344","43344",96.7475092664093,"5996",0,0,0
"43345","43345",29.2202459459459,"742",0,0,0
"43347","43347",29.4295698841699,"1501",0,0,0
"43348","43348",2.12374942084942,"1736",1,0.47086534323811,0.000576036866359447
"43351","43351",155.421427413127,"10013",2,0.0128682385259774,0.00019974033756117
"43356","43356",21.4093953667954,"1388",0,0,0
"43357","43357",68.4905343629344,"3921",0,0,0
"43358","43358",62.7832911196911,"2588",0,0,0
"43359","43359",23.8566015444015,"818",0,0,0
"43360","43360",29.8895876447876,"1600",0,0,0
"43402","43402",111.680845173745,"32259",1,0.00895408696490674,3.09991010260702e-05
"43403","43403",0.205328571428571,"5501",0,0,0
"43406","43406",19.1337023166023,"1920",0,0,0
"43407","43407",14.7019942084942,"729",0,0,0
"43408","43408",0.655160617760618,"270",0,0,0
"43410","43410",52.2642868725869,"10030",0,0,0
"43412","43412",28.8948432432432,"4373",0,0,0
"43413","43413",32.217294980695,"1522",0,0,0
"43416","43416",27.4804428571429,"2989",1,0.0363895154528077,0.000334560053529609
"43420","43420",134.820681853282,"30133",4,0.0296690384962819,0.000132744831248133
"43430","43430",25.3588528957529,"4504",0,0,0
"43431","43431",48.5048366795367,"4868",1,0.0206165007132553,0.000205423171733772
"43432","43432",22.7684745173745,"1278",0,0,0
"43433","43433",0.500519691119691,"85",0,0,0
"43434","43434",0.0210216216216216,"61",0,0,0
"43435","43435",35.877016988417,"1345",0,0,0
"43437","43437",1.00627335907336,"578",0,0,0
"43438","43438",4.348038996139,"202",0,0,0
"43439","43439",0.0553111969111969,"53",0,0,0
"43440","43440",15.9945525096525,"4738",0,0,0
"43442","43442",17.3500108108108,"1170",0,0,0
"43443","43443",11.7000397683398,"1920",0,0,0
"43445","43445",18.881683011583,"1239",0,0,0
"43446","43446",1.25840038610039,"88",0,0,0
"43447","43447",16.8779552123552,"3645",0,0,0
"43449","43449",84.6107115830116,"8219",0,0,0
"43450","43450",42.6348355212355,"3636",0,0,0
"43451","43451",24.5112687258687,"1251",0,0,0
"43452","43452",46.9117455598456,"13674",3,0.0639498693599641,0.000219394471259324
"43456","43456",3.62523590733591,"291",0,0,0
"43457","43457",18.5346258687259,"1536",0,0,0
"43458","43458",0.993751351351351,"521",0,0,0
"43460","43460",2.77194594594595,"6498",0,0,0
"43462","43462",25.6812961389961,"1191",0,0,0
"43463","43463",0.007496138996139,"39",0,0,0
"43464","43464",33.2585791505792,"1377",0,0,0
"43465","43465",11.0009911196911,"5273",0,0,0
"43466","43466",27.7502652509652,"2059",0,0,0
"43467","43467",0.346790347490347,"85",0,0,0
"43468","43468",0.718696525096525,"401",0,0,0
"43469","43469",23.1299733590734,"2948",0,0,0
"43501","43501",24.1616077220077,"870",0,0,0
"43502","43502",68.753749034749,"6609",0,0,0
"43504","43504",15.3224532818533,"1261",0,0,0
"43505","43505",0.0976942084942085,"52",0,0,0
"43506","43506",101.657815057915,"14192",2,0.0196738440508542,0.000140924464487035
"43511","43511",45.6220691119691,"1075",0,0,0
"43512","43512",218.722935521236,"27951",1,0.00457199423378675,3.57768952810275e-05
"43515","43515",81.6487250965251,"8582",0,0,0
"43516","43516",70.3551003861004,"2742",0,0,0
"43517","43517",64.7817814671815,"4134",0,0,0
"43518","43518",68.5862057915058,"2524",0,0,0
"43519","43519",1.28535984555985,"333",0,0,0
"43521","43521",66.5424664092664,"2742",0,0,0
"43522","43522",31.6633957528958,"3291",0,0,0
"43523","43523",1.37153088803089,"20",0,0,0
"43524","43524",30.0993212355212,"1302",0,0,0
"43525","43525",1.1371,"1096",0,0,0
"43526","43526",77.6542204633205,"5890",0,0,0
"43527","43527",52.5692061776062,"1986",0,0,0
"43528","43528",18.5918444015444,"15919",1,0.0537870250203326,6.28180162070482e-05
"43529","43529",0.718317760617761,"328",0,0,0
"43531","43531",0.17241583011583,"308",0,0,0
"43532","43532",46.7027065637066,"3972",0,0,0
"43533","43533",25.0330722007722,"1702",0,0,0
"43534","43534",36.9067208494209,"1739",0,0,0
"43535","43535",23.979983011583,"719",0,0,0
"43536","43536",15.4016976833977,"161",0,0,0
"43537","43537",18.3048891891892,"27097",2,0.10926042650841,7.38089087352844e-05
"43540","43540",18.9394366795367,"1358",0,0,0
"43541","43541",0.389250193050193,"140",0,0,0
"43542","43542",14.5449702702703,"3687",0,0,0
"43543","43543",87.3882567567568,"7785",0,0,0
"43545","43545",133.092003474903,"14182",0,0,0
"43547","43547",0.433177606177606,"179",0,0,0
"43548","43548",23.787228957529,"587",0,0,0
"43549","43549",30.2309640926641,"1310",0,0,0
"43551","43551",79.1083436293436,"38839",0,0,0
"43553","43553",0.163681467181467,"139",0,0,0
"43554","43554",34.4559513513514,"2371",0,0,0
"43555","43555",0.410495752895753,"313",0,0,0
"43556","43556",31.8457934362934,"1765",0,0,0
"43557","43557",44.2094961389961,"3324",0,0,0
"43558","43558",83.0152722007722,"12662",1,0.0120459762823099,7.8976465013426e-05
"43560","43560",20.8930799227799,"32275",1,0.047862737504282,3.09837335398916e-05
"43565","43565",0.181457915057915,"502",0,0,0
"43566","43566",19.7116783783784,"7926",0,0,0
"43567","43567",113.044986872587,"13247",0,0,0
"43569","43569",34.7240706563707,"2896",0,0,0
"43570","43570",46.6617606177606,"3195",0,0,0
"43571","43571",21.3888942084942,"7526",0,0,0
"43604","43604",2.82124362934363,"8920",1,0.354453613859875,0.000112107623318386
"43605","43605",7.05777297297297,"26096",3,0.425063261667412,0.000114960147148988
"43606","43606",6.52122355212355,"25219",1,0.153345456110665,3.96526428486459e-05
"43607","43607",7.20120965250965,"21117",0,0,0
"43608","43608",3.62084826254826,"14570",0,0,0
"43609","43609",5.11294247104247,"21936",0,0,0
"43610","43610",1.26216525096525,"4343",0,0,0
"43611","43611",6.93564826254826,"18579",0,0,0
"43612","43612",11.5664328185328,"29686",0,0,0
"43613","43613",6.13465714285714,"32653",1,0.163008294793515,3.06250574219827e-05
"43614","43614",9.05647915057915,"31607",0,0,0
"43615","43615",16.2075208494208,"39786",1,0.0616997509545535,2.51344694113507e-05
"43616","43616",40.0393787644788,"20380",1,0.0249754124778569,4.90677134445535e-05
"43617","43617",5.47339305019305,"7268",0,0,0
"43619","43619",11.3156073359073,"7296",0,0,0
"43620","43620",1.09234401544402,"5863",0,0,0
"43623","43623",6.73583745173745,"19936",1,0.148459639527385,5.01605136436597e-05
"43701","43701",180.426277220077,"55595",2,0.0110848598708295,3.59744581347243e-05
"43711","43711",0.213266023166023,"116",0,0,0
"43713","43713",91.8267845559846,"7066",4,0.0435602751347707,0.000566091140673648
"43716","43716",68.1275768339768,"1874",0,0,0
"43717","43717",0.272688416988417,"143",0,0,0
"43718","43718",53.3099575289575,"2926",0,0,0
"43719","43719",37.3009965250965,"2689",0,0,0
"43720","43720",45.3970065637066,"1331",0,0,0
"43721","43721",0.380512355212355,"81",0,0,0
"43722","43722",0.747150193050193,"306",0,0,0
"43723","43723",17.711383011583,"5185",1,0.0564608647075168,0.000192864030858245
"43724","43724",155.159207335907,"9319",0,0,0
"43725","43725",133.474126254826,"19592",5,0.0374604437601194,0.000255206206614945
"43727","43727",75.2175598455598,"1163",0,0,0
"43728","43728",37.2910826254826,"1602",0,0,0
"43730","43730",46.3898135135135,"2287",0,0,0
"43731","43731",50.8737980694981,"5379",0,0,0
"43732","43732",74.2706359073359,"1448",0,0,0
"43733","43733",0.922719691119691,"0",0,0,
"43734","43734",3.82027953667954,"1738",1,0.261760949794048,0.000575373993095512
"43735","43735",1.490838996139,"438",0,0,0
"43736","43736",0.103428957528958,"35",0,0,0
"43738","43738",0.140898455598456,"103",0,0,0
"43739","43739",31.8616077220077,"2179",0,0,0
"43740","43740",0.375337837837838,"277",0,0,0
"43746","43746",21.0222274131274,"1215",0,0,0
"43747","43747",31.5824405405405,"879",0,0,0
"43748","43748",35.7429042471042,"2752",1,0.0279775810350111,0.000363372093023256
"43749","43749",98.5960401544402,"2376",0,0,0
"43750","43750",1.08187760617761,"115",0,0,0
"43754","43754",74.8024065637066,"1618",0,0,0
"43755","43755",35.5208023166023,"1983",0,0,0
"43756","43756",142.475123552124,"4834",0,0,0
"43758","43758",87.074038996139,"3060",0,0,0
"43759","43759",0.139688030888031,"57",0,0,0
"43760","43760",34.6685108108108,"2138",0,0,0
"43761","43761",0.621333204633205,"49",0,0,0
"43762","43762",72.6169594594595,"5997",0,0,0
"43764","43764",60.5098737451737,"8750",0,0,0
"43766","43766",37.2720355212355,"1543",0,0,0
"43767","43767",31.9510602316602,"986",0,0,0
"43768","43768",0.635403861003861,"497",0,0,0
"43771","43771",24.9315918918919,"1895",0,0,0
"43772","43772",34.1372953667954,"1880",0,0,0
"43773","43773",105.712984555985,"3668",1,0.00945957589032414,0.000272628135223555
"43777","43777",52.9570791505791,"4823",0,0,0
"43778","43778",45.1971756756757,"1148",0,0,0
"43779","43779",35.29631003861,"855",0,0,0
"43780","43780",35.5725065637066,"1697",0,0,0
"43782","43782",12.3381104247104,"673",0,0,0
"43783","43783",60.2406822393822,"4731",0,0,0
"43786","43786",0.21304749034749,"35",0,0,0
"43787","43787",75.2239451737452,"3111",0,0,0
"43788","43788",38.5441467181467,"754",0,0,0
"43793","43793",103.510137451737,"4901",0,0,0
"43802","43802",37.6615162162162,"1008",0,0,0
"43804","43804",31.8125405405405,"3786",0,0,0
"43805","43805",1.19349150579151,"81",0,0,0
"43811","43811",18.8285003861004,"835",0,0,0
"43812","43812",161.514150579151,"18640",3,0.0185742239255367,0.000160944206008584
"43821","43821",82.6355602316602,"4389",1,0.0121013277721674,0.000227842333105491
"43822","43822",87.8793359073359,"5115",0,0,0
"43824","43824",76.4554552123552,"4116",0,0,0
"43830","43830",50.8919223938224,"5775",0,0,0
"43832","43832",100.795963706564,"7349",0,0,0
"43836","43836",0.15712972972973,"108",0,0,0
"43837","43837",51.1940822393822,"1658",0,0,0
"43840","43840",32.1115617760618,"1253",0,0,0
"43842","43842",0.41022277992278,"330",0,0,0
"43843","43843",42.3025138996139,"1062",0,0,0
"43844","43844",124.599852509653,"3519",0,0,0
"43845","43845",29.0906980694981,"4607",0,0,0
"43901","43901",31.2207258687259,"1984",0,0,0
"43902","43902",17.2757861003861,"116",0,0,0
"43903","43903",37.4560305019305,"2108",0,0,0
"43905","43905",0.38667722007722,"107",0,0,0
"43906","43906",32.2308150579151,"8643",1,0.0310262088688454,0.000115700566932778
"43907","43907",158.163352895753,"5760",2,0.0126451542875309,0.000347222222222222
"43908","43908",31.130849034749,"1599",0,0,0
"43910","43910",55.2399111969112,"3208",0,0,0
"43912","43912",18.8326127413127,"6317",1,0.0530993767957815,0.000158302991926547
"43913","43913",2.54962316602317,"1596",0,0,0
"43914","43914",0.582628185328185,"194",0,0,0
"43915","43915",53.2820671814672,"1172",0,0,0
"43917","43917",35.4500196911197,"3380",0,0,0
"43920","43920",44.8699868725869,"22290",3,0.0668598368107132,0.000134589502018843
"43925","43925",0.119581467181467,"425",0,0,0
"43926","43926",0.236460231660232,"236",0,0,0
"43927","43927",0.409882239382239,"124",0,0,0
"43928","43928",1.31727297297297,"21",0,0,0
"43930","43930",37.6260621621622,"795",0,0,0
"43931","43931",0.365133590733591,"375",0,0,0
"43932","43932",18.2992386100386,"836",0,0,0
"43933","43933",47.5768544401544,"1875",0,0,0
"43934","43934",0.215067953667954,"466",0,0,0
"43935","43935",19.5726084942085,"8870",0,0,0
"43938","43938",31.9564984555985,"5320",1,0.0312925398065573,0.00018796992481203
"43939","43939",0.914415057915058,"439",0,0,0
"43940","43940",0.6141861003861,"102",0,0,0
"43942","43942",20.9556772200772,"2767",0,0,0
"43943","43943",41.6612393822394,"3029",0,0,0
"43944","43944",28.7193969111969,"2221",0,0,0
"43945","43945",64.9088826254826,"3189",1,0.0154062119012261,0.000313577924114142
"43946","43946",58.8439362934363,"2136",0,0,0
"43947","43947",16.9930243243243,"5297",0,0,0
"43948","43948",0.706423938223938,"586",0,0,0
"43950","43950",87.7014992277992,"16446",0,0,0
"43951","43951",0.14725250965251,"64",0,0,0
"43952","43952",25.7248849420849,"18498",0,0,0
"43953","43953",18.1584760617761,"11656",1,0.055070700679834,8.57927247769389e-05
"43961","43961",0.409066795366795,"363",0,0,0
"43962","43962",1.28932664092664,"92",0,0,0
"43963","43963",0.443308494208494,"1385",0,0,0
"43964","43964",47.5922915057915,"8642",0,0,0
"43967","43967",0.101832432432432,"0",0,0,
"43968","43968",34.2796027027027,"6212",0,0,0
"43970","43970",0.178141312741313,"80",0,0,0
"43971","43971",1.22168841698842,"1100",0,0,0
"43972","43972",0.131712355212355,"121",0,0,0
"43973","43973",90.2272162162162,"2281",0,0,0
"43974","43974",0.0652084942084942,"75",0,0,0
"43976","43976",23.4468362934363,"1661",0,0,0
"43977","43977",45.9732818532819,"2289",0,0,0
"43983","43983",20.5466988416988,"454",0,0,0
"43985","43985",0.412766409266409,"93",0,0,0
"43986","43986",40.1104370656371,"2332",0,0,0
"43988","43988",52.1176162162162,"2263",0,0,0
"44001","44001",34.3472131274131,"21130",1,0.0291144436170247,4.73260766682442e-05
"44003","44003",66.7277204633205,"4228",0,0,0
"44004","44004",72.3732513513514,"31474",2,0.0276345191442426,6.35445129313084e-05
"44010","44010",19.1059108108108,"1555",1,0.0523398235186026,0.000643086816720257
"44011","44011",20.8069401544402,"22786",3,0.1441826610608,0.000131659791099798
"44012","44012",11.1294652509653,"23777",2,0.17970315328731,8.41149009547041e-05
"44017","44017",6.15180540540541,"18903",0,0,0
"44021","44021",40.9088019305019,"6244",0,0,0
"44022","44022",30.4322077220077,"16604",1,0.0328599229189944,6.02264514574801e-05
"44023","44023",51.689006949807,"17473",2,0.0386929468763468,0.000114462313283351
"44024","44024",90.3080741312741,"23834",1,0.0110732070152041,4.19568683393472e-05
"44026","44026",28.4562030888031,"10989",0,0,0
"44028","44028",33.1987702702703,"9000",1,0.0301215976332565,0.000111111111111111
"44030","44030",59.285832046332,"15949",1,0.0168674363753299,6.26998557903317e-05
"44032","44032",40.2495687258687,"1516",0,0,0
"44035","44035",47.7534988416988,"63318",3,0.0628226218553094,4.73798919738463e-05
"44039","44039",23.6701258687259,"33018",1,0.0422473461081696,3.02865103882731e-05
"44040","44040",9.5897416988417,"2903",0,0,0
"44041","44041",64.5370193050193,"14321",4,0.0619799309462206,0.000279310104043014
"44044","44044",55.2714347490347,"15400",0,0,0
"44045","44045",1.01586756756757,"477",0,0,0
"44046","44046",15.4178177606178,"2473",0,0,0
"44047","44047",105.416054054054,"9122",2,0.0189724422712167,0.000219250164437623
"44048","44048",30.4279428571429,"2529",0,0,0
"44049","44049",0.357851351351351,"224",0,0,0
"44050","44050",25.4654803088803,"6384",0,0,0
"44052","44052",9.22516988416989,"28576",1,0.108399087773546,3.49944008958567e-05
"44053","44053",11.8627088803089,"18895",1,0.0842977780277419,5.29240539825351e-05
"44054","44054",12.5071942084942,"12613",1,0.079953983549792,7.92832791564259e-05
"44055","44055",6.64533011583012,"19943",0,0,0
"44056","44056",9.80792895752896,"11808",0,0,0
"44057","44057",49.9855965250965,"19482",0,0,0
"44060","44060",39.6745057915058,"60476",6,0.15123061725156,9.9212910906806e-05
"44062","44062",76.563638996139,"14523",1,0.0130610301849737,6.88562969083523e-05
"44064","44064",22.5157073359073,"1724",0,0,0
"44065","44065",21.7824258687259,"4522",1,0.0459085689549276,0.000221141088014153
"44067","44067",16.8951637065637,"20470",1,0.0591885356879675,4.88519785051295e-05
"44070","44070",11.6666841698842,"31847",1,0.0857141571194113,3.14001318805539e-05
"44072","44072",18.7403996138996,"4420",0,0,0
"44074","44074",49.49051003861,"11376",0,0,0
"44076","44076",68.6764841698842,"5022",0,0,0
"44077","44077",60.7341030888031,"56353",3,0.0493956417799323,5.32358525721789e-05
"44080","44080",0.996533204633205,"92",0,0,0
"44081","44081",20.4149274131274,"7104",0,0,0
"44082","44082",33.8802459459459,"2464",0,0,0
"44084","44084",42.5247617760618,"3749",0,0,0
"44085","44085",50.4298196911197,"3448",0,0,0
"44086","44086",27.5710208494209,"2558",0,0,0
"44087","44087",17.507750965251,"20595",4,0.228470236293578,0.000194221898519058
"44089","44089",34.5363969111969,"15527",0,0,0
"44090","44090",104.065225868726,"11996",0,0,0
"44092","44092",7.46666023166023,"16677",0,0,0
"44093","44093",32.1639996138996,"1210",0,0,0
"44094","44094",39.2146301158301,"35755",1,0.025500686785678,2.7968116347364e-05
"44095","44095",9.07509768339768,"33340",1,0.110191651361443,2.999400119976e-05
"44099","44099",21.9923822393822,"2334",0,0,0
"44101","44101",0.0349123552123552,"610",0,0,0
"44102","44102",6.03624633204633,"45514",0,0,0
"44103","44103",4.36179652509653,"16519",1,0.229263330888153,6.05363520794237e-05
"44104","44104",4.73675173745174,"19640",1,0.211115138691642,5.09164969450102e-05
"44105","44105",8.76156023166023,"37211",2,0.22826984545206,5.37475477681331e-05
"44106","44106",4.21579150579151,"25752",0,0,0
"44107","44107",5.51443590733591,"50666",3,0.544026633079382,5.92113054119133e-05
"44108","44108",4.24322162162162,"21939",0,0,0
"44109","44109",7.23599227799228,"40246",1,0.138198046872082,2.48471897828356e-05
"44110","44110",4.22848957528958,"19116",1,0.236491064290141,5.23121992048546e-05
"44111","44111",6.24197142857143,"42821",2,0.320411591575922,4.67060554400878e-05
"44112","44112",4.04268687258687,"21909",0,0,0
"44113","44113",3.8293444015444,"20358",4,1.04456522593966,0.000196482955103645
"44114","44114",2.89479922779923,"6567",1,0.345447100578457,0.000152276534186082
"44115","44115",2.21311505791506,"8284",0,0,0
"44116","44116",4.79440656370656,"20338",3,0.625729161708951,0.00014750712951126
"44117","44117",3.81494594594595,"9611",0,0,0
"44118","44118",7.11302355212355,"38833",3,0.421761572700595,7.72538820075709e-05
"44119","44119",2.10679884169884,"13108",1,0.474653763903553,7.62892889838267e-05
"44120","44120",5.31430193050193,"34276",2,0.376342937634163,5.83498657953087e-05
"44121","44121",6.27283667953668,"33211",1,0.159417509348237,3.01105055553883e-05
"44122","44122",13.1845277992278,"33342",1,0.075846478177138,2.99922020274729e-05
"44123","44123",2.57629884169884,"16515",1,0.388153728059198,6.05510142294883e-05
"44124","44124",14.5568745173745,"37737",3,0.206088195403438,7.94975753239526e-05
"44125","44125",14.2194034749035,"27939",1,0.0703264382197853,3.57922617130176e-05
"44126","44126",4.6245277992278,"16372",1,0.216238293597668,6.10798924993892e-05
"44127","44127",1.89585945945946,"4375",0,0,0
"44128","44128",8.40628416988417,"28790",2,0.237917248522846,6.9468565474123e-05
"44129","44129",5.88315598455598,"28276",2,0.339953590428377,7.07313622860376e-05
"44130","44130",17.1352776061776,"49787",2,0.116718272441583,4.01711290095808e-05
"44131","44131",16.0809177606178,"20532",2,0.124371011018911,9.74089226573154e-05
"44132","44132",3.14449961389961,"14805",0,0,0
"44133","44133",21.1912861003861,"30225",3,0.141567622927112,9.92555831265509e-05
"44134","44134",9.59728764478765,"37533",3,0.312588317765939,7.99296618975302e-05
"44135","44135",10.0865266409266,"27640",0,0,0
"44136","44136",13.6084455598456,"25776",1,0.0734837785551863,3.87957790192427e-05
"44137","44137",5.17520347490347,"22657",2,0.386458234869172,8.82729399302644e-05
"44138","44138",13.8117857142857,"22378",2,0.144803868331911,8.93734918223255e-05
"44139","44139",22.9431942084942,"24212",1,0.04358591009223,4.13018338014208e-05
"44140","44140",4.5656667953668,"15391",1,0.219026057927572,6.49730361899812e-05
"44141","44141",23.6892540540541,"13830",0,0,0
"44142","44142",7.6442888030888,"18674",1,0.13081661692268,5.35503909178537e-05
"44143","44143",14.0656397683398,"24241",1,0.0710952375057188,4.12524235798853e-05
"44144","44144",5.5897444015444,"21697",0,0,0
"44145","44145",15.9262308880309,"32378",2,0.125578990663954,6.17703378837482e-05
"44146","44146",20.0275235521236,"29223",3,0.149793857048387,0.000102658864592958
"44147","44147",13.1705146718147,"19361",0,0,0
"44149","44149",11.1652243243243,"18976",0,0,0
"44201","44201",54.6923003861004,"6944",0,0,0
"44202","44202",30.3352602316602,"20408",1,0.0329649388982766,4.9000392003136e-05
"44203","44203",34.9846393822394,"40442",1,0.0285839733568233,2.47267692003363e-05
"44212","44212",21.6545872586873,"44380",1,0.0461795917905951,2.25326723749437e-05
"44214","44214",27.3751305019305,"2267",0,0,0
"44215","44215",1.47155868725869,"2323",0,0,0
"44216","44216",23.2270335907336,"9540",1,0.0430532808287215,0.00010482180293501
"44217","44217",28.8489023166023,"3997",1,0.0346633639306445,0.000250187640730548
"44221","44221",6.49922046332046,"29154",1,0.15386460663147,3.43006105508678e-05
"44223","44223",15.0028359073359,"17722",1,0.0666540650165368,5.64270398374901e-05
"44224","44224",19.9266247104247,"39564",0,0,0
"44230","44230",17.2088945945946,"8549",1,0.0581094848656988,0.000116972745350333
"44231","44231",49.1148532818533,"8777",1,0.0203604395245028,0.000113934146063575
"44233","44233",26.7037992277992,"7927",0,0,0
"44234","44234",24.7666806949807,"4177",0,0,0
"44235","44235",25.033266023166,"1916",0,0,0
"44236","44236",34.0687637065637,"25518",2,0.0587048011846312,7.83760482796457e-05
"44240","44240",40.2321907335907,"39536",2,0.0497114366265458,5.05868069607446e-05
"44241","44241",21.5087081081081,"16638",0,0,0
"44243","44243",0.483528185328185,"4721",0,0,0
"44250","44250",0.446888803088803,"1110",0,0,0
"44251","44251",1.44772741312741,"922",0,0,0
"44253","44253",24.6307714285714,"3212",0,0,0
"44254","44254",26.2893590733591,"4960",0,0,0
"44255","44255",42.0415436293436,"8223",0,0,0
"44256","44256",133.232320849421,"62916",2,0.015011372520189,3.17884163010999e-05
"44260","44260",33.1046073359073,"13166",2,0.0604145513555352,0.000151906425641805
"44262","44262",2.30220347490347,"5049",0,0,0
"44264","44264",21.3282351351351,"3073",0,0,0
"44265","44265",0.157953281853282,"0",0,0,
"44266","44266",91.8152065637066,"33894",1,0.0108914420326021,2.95037469758659e-05
"44270","44270",20.8712111969112,"8800",1,0.0479128877842985,0.000113636363636364
"44272","44272",22.4230714285714,"5176",1,0.0445969234493809,0.000193199381761978
"44273","44273",38.7755841698842,"7172",0,0,0
"44274","44274",0.432337837837838,"246",0,0,0
"44275","44275",38.6240888030888,"3280",0,0,0
"44276","44276",18.9408088803089,"1795",0,0,0
"44278","44278",14.8357216216216,"17951",0,0,0
"44280","44280",24.5019189189189,"4641",0,0,0
"44281","44281",47.742527027027,"32161",1,0.0209456864198642,3.10935605236156e-05
"44285","44285",0.138433590733591,"25",0,0,0
