"GEOID","year","essnWrkE","wrkPopE","essnWrkP"
"48657",2018,1443,3588,40.22
"48658",2018,915,1995,45.86
"48659",2018,579,1075,53.86
"48661",2018,1972,4263,46.26
"48662",2018,353,714,49.44
"48667",2018,0,0,NA
"48701",2018,308,623,49.44
"48703",2018,412,940,43.83
"48705",2018,54,143,37.76
"48706",2018,7687,17255,44.55
"48708",2018,4802,11181,42.95
"48710",2018,0,0,NA
"48720",2018,195,408,47.79
"48721",2018,118,182,64.84
"48722",2018,489,1313,37.24
"48723",2018,2521,5110,49.33
"48724",2018,137,227,60.35
"48725",2018,368,801,45.94
"48726",2018,1170,2494,46.91
"48727",2018,251,470,53.4
"48728",2018,28,71,39.44
"48729",2018,307,649,47.3
"48730",2018,639,1685,37.92
"48731",2018,349,739,47.23
"48732",2018,2475,5039,49.12
"48733",2018,454,829,54.76
"48734",2018,1157,3506,33
"48735",2018,229,485,47.22
"48737",2018,148,352,42.05
"48738",2018,155,388,39.95
"48739",2018,617,1225,50.37
"48740",2018,329,717,45.89
"48741",2018,401,842,47.62
"48742",2018,335,617,54.29
"48743",2018,0,0,NA
"48744",2018,699,1723,40.57
"48745",2018,241,521,46.26
"48746",2018,1661,3549,46.8
"48747",2018,372,751,49.53
"48748",2018,387,597,64.82
"48749",2018,189,424,44.58
"48750",2018,1419,2990,47.46
"48754",2018,216,482,44.81
"48755",2018,554,1303,42.52
"48756",2018,734,1422,51.62
"48757",2018,736,1825,40.33
"48759",2018,662,1606,41.22
"48760",2018,296,533,55.53
"48761",2018,123,249,49.4
"48762",2018,154,357,43.14
"48763",2018,956,2143,44.61
"48765",2018,120,266,45.11
"48766",2018,273,471,57.96
"48767",2018,452,961,47.03
"48768",2018,1893,3923,48.25
"48770",2018,334,685,48.76
"48801",2018,2423,5617,43.14
"48806",2018,322,662,48.64
"48807",2018,140,368,38.04
"48808",2018,996,2974,33.49
"48809",2018,2254,5074,44.42
"48811",2018,609,1315,46.31
"48813",2018,4148,9881,41.98
"48815",2018,575,1377,41.76
"48816",2018,24,37,64.86
"48817",2018,1035,2660,38.91
"48818",2018,439,920,47.72
"48819",2018,534,1301,41.05
"48820",2018,3072,9078,33.84
"48821",2018,907,2758,32.89
"48822",2018,618,1530,40.39
"48823",2018,7986,26009,30.7
"48825",2018,1611,4538,35.5
"48827",2018,3044,7761,39.22
"48829",2018,707,1327,53.28
"48831",2018,683,1525,44.79
"48832",2018,334,680,49.12
"48834",2018,390,889,43.87
"48835",2018,673,1500,44.87
"48836",2018,2947,7347,40.11
"48837",2018,3358,9659,34.77
"48838",2018,3433,8662,39.63
"48840",2018,1954,6594,29.63
"48841",2018,151,379,39.84
"48842",2018,3895,10739,36.27
"48843",2018,8336,23419,35.6
"48845",2018,217,392,55.36
"48846",2018,3133,7447,42.07
"48847",2018,1075,2533,42.44
"48848",2018,1559,3874,40.24
"48849",2018,1380,2850,48.42
"48850",2018,786,1902,41.32
"48851",2018,435,995,43.72
"48852",2018,26,58,44.83
"48853",2018,156,320,48.75
"48854",2018,3603,9706,37.12
"48855",2018,2602,7771,33.48
"48856",2018,208,402,51.74
"48857",2018,555,1347,41.2
"48858",2018,10391,25045,41.49
"48860",2018,350,759,46.11
"48861",2018,328,725,45.24
"48864",2018,2328,11163,20.85
"48865",2018,506,870,58.16
"48866",2018,987,2440,40.45
"48867",2018,5309,12635,42.02
"48870",2018,30,67,44.78
"48871",2018,360,904,39.82
"48872",2018,1501,3484,43.08
"48873",2018,189,595,31.76
"48874",2018,10,22,45.45
"48875",2018,1970,4944,39.85
"48876",2018,731,2109,34.66
"48877",2018,445,976,45.59
"48878",2018,299,715,41.82
"48879",2018,3523,8408,41.9
"48880",2018,1004,2627,38.22
"48881",2018,1331,3028,43.96
"48883",2018,1430,3315,43.14
"48884",2018,899,2012,44.68
"48885",2018,155,335,46.27
"48886",2018,422,788,53.55
"48888",2018,1026,2578,39.8
"48889",2018,239,514,46.5
"48890",2018,471,916,51.42
"48891",2018,695,1297,53.59
"48892",2018,810,2194,36.92
"48893",2018,973,2397,40.59
"48894",2018,287,779,36.84
"48895",2018,1836,6227,29.48
"48896",2018,52,108,48.15
"48897",2018,257,716,35.89
"48906",2018,4917,11712,41.98
"48910",2018,6337,17592,36.02
"48911",2018,7769,18414,42.19
"48912",2018,3415,9356,36.5
"48915",2018,1860,4983,37.33
"48917",2018,5889,16958,34.73
"48921",2018,0,0,NA
"48933",2018,530,1418,37.38
"49001",2018,4112,10116,40.65
"49002",2018,3801,10621,35.79
"49004",2018,2886,7551,38.22
"49006",2018,6233,16261,38.33
"49007",2018,2041,4797,42.55
"49008",2018,3034,8962,33.85
"49009",2018,6975,22126,31.52
"49010",2018,2939,8078,36.38
"49011",2018,436,982,44.4
"49012",2018,695,1619,42.93
"49013",2018,1145,2380,48.11
"49014",2018,3927,9181,42.77
"49015",2018,4194,12353,33.95
"49017",2018,3688,9591,38.45
"49021",2018,1167,2735,42.67
"49022",2018,5639,12588,44.8
"49024",2018,4867,15060,32.32
"49026",2018,761,1279,59.5
"49027",2018,20,44,45.45
"49028",2018,1427,3121,45.72
"49029",2018,269,670,40.15
"49030",2018,450,978,46.01
"49031",2018,1289,3112,41.42
"49032",2018,625,1468,42.57
"49033",2018,416,925,44.97
"49034",2018,541,1214,44.56
"49036",2018,4498,10048,44.77
"49037",2018,3234,8493,38.08
"49038",2018,1775,4641,38.25
"49040",2018,421,1462,28.8
"49042",2018,983,2314,42.48
"49043",2018,442,747,59.17
"49045",2018,1060,2204,48.09
"49046",2018,1514,3665,41.31
"49047",2018,2898,6362,45.55
"49048",2018,5386,12208,44.12
"49050",2018,337,643,52.41
"49051",2018,410,1182,34.69
"49052",2018,193,449,42.98
"49053",2018,1420,3659,38.81
"49055",2018,1248,2856,43.7
"49056",2018,717,1359,52.76
"49057",2018,1341,2596,51.66
"49058",2018,3867,9094,42.52
"49060",2018,221,824,26.82
"49061",2018,349,808,43.19
"49064",2018,803,1795,44.74
"49065",2018,1391,3257,42.71
"49066",2018,91,266,34.21
"49067",2018,911,2101,43.36
"49068",2018,2774,6873,40.36
"49070",2018,582,1307,44.53
"49071",2018,1666,4871,34.2
"49072",2018,650,1561,41.64
"49073",2018,935,2203,42.44
"49074",2018,13,20,65
"49075",2018,22,36,61.11
"49076",2018,769,1945,39.54
"49078",2018,1582,4544,34.82
"49079",2018,2811,6417,43.81
"49080",2018,2721,7146,38.08
"49082",2018,1302,2694,48.33
"49083",2018,1254,4048,30.98
"49084",2018,8,16,50
"49085",2018,3405,12105,28.13
"49087",2018,1269,3378,37.57
"49088",2018,808,2148,37.62
"49089",2018,312,712,43.82
"49090",2018,2568,6062,42.36
"49091",2018,3356,8955,37.48
"49092",2018,368,816,45.1
"49093",2018,3274,8537,38.35
"49094",2018,743,1612,46.09
"49095",2018,436,1100,39.64
"49096",2018,694,1417,48.98
"49097",2018,2407,5521,43.6
"49098",2018,1181,2554,46.24
"49099",2018,765,2476,30.9
"49101",2018,653,1512,43.19
"49102",2018,482,887,54.34
"49103",2018,2437,5081,47.96
"49104",2018,102,521,19.58
"49106",2018,798,2380,33.53
"49107",2018,2183,4778,45.69
"49111",2018,640,1518,42.16
"49112",2018,1934,5204,37.16
"49113",2018,416,867,47.98
"49115",2018,33,121,27.27
"49116",2018,8,71,11.27
"49117",2018,622,1626,38.25
"49119",2018,43,90,47.78
"49120",2018,6770,16530,40.96
"49125",2018,468,1163,40.24
"49126",2018,189,534,35.39
"49127",2018,1545,5233,29.52
"49128",2018,793,1706,46.48
"49129",2018,48,309,15.53
"49130",2018,172,773,22.25
"49201",2018,6548,17573,37.26
"49202",2018,3628,7881,46.03
"49203",2018,6459,16529,39.08
"49220",2018,424,880,48.18
"49221",2018,7406,17440,42.47
"49224",2018,2174,5763,37.72
"49227",2018,225,543,41.44
"49228",2018,1007,2624,38.38
"49229",2018,760,1864,40.77
"49230",2018,1948,4281,45.5
"49232",2018,425,982,43.28
"49233",2018,495,1187,41.7
"49234",2018,547,1489,36.74
"49235",2018,358,860,41.63
"49236",2018,845,2233,37.84
"49237",2018,511,1362,37.52
"49238",2018,357,818,43.64
"49240",2018,1977,4967,39.8
"49241",2018,385,1057,36.42
"49242",2018,2425,6248,38.81
"49245",2018,892,2163,41.24
"49246",2018,698,1663,41.97
"49247",2018,965,2356,40.96
"49248",2018,125,340,36.76
"49249",2018,571,1545,36.96
"49250",2018,1036,2602,39.82
"49251",2018,1190,2760,43.12
"49252",2018,442,1100,40.18
"49253",2018,582,1255,46.37
"49254",2018,513,1310,39.16
"49255",2018,368,810,45.43
"49256",2018,771,1636,47.13
"49259",2018,459,913,50.27
"49261",2018,55,91,60.44
"49262",2018,214,541,39.56
"49263",2018,27,50,54
"49264",2018,436,945,46.14
"49265",2018,1100,2613,42.1
"49266",2018,775,1564,49.55
"49267",2018,865,1993,43.4
"49268",2018,262,553,47.38
"49269",2018,1047,2734,38.3
"49270",2018,1355,2956,45.84
"49271",2018,371,771,48.12
"49272",2018,311,1152,27
"49274",2018,618,1436,43.04
"49276",2018,207,434,47.7
"49277",2018,640,1510,42.38
"49279",2018,149,358,41.62
"49282",2018,58,119,48.74
"49283",2018,685,1908,35.9
"49284",2018,635,1375,46.18
"49285",2018,1133,2941,38.52
"49286",2018,2640,6923,38.13
"49287",2018,446,1006,44.33
"49288",2018,283,599,47.25
"49289",2018,21,64,32.81
"49301",2018,2935,10166,28.87
"49302",2018,1463,4396,33.28
"49303",2018,174,490,35.51
"49304",2018,513,1019,50.34
"49305",2018,360,757,47.56
"49306",2018,1720,5488,31.34
"49307",2018,4162,9837,42.31
"49309",2018,281,542,51.85
"49310",2018,686,1407,48.76
"49312",2018,44,102,43.14
"49315",2018,3910,11487,34.04
"49316",2018,3773,11948,31.58
"49318",2018,310,706,43.91
"49319",2018,3746,8693,43.09
"49320",2018,0,49,0
"49321",2018,3812,9393,40.58
"49322",2018,194,550,35.27
"49323",2018,2775,5802,47.83
"49325",2018,375,872,43
"49326",2018,668,1774,37.66
"49327",2018,1745,3644,47.89
"49328",2018,964,1983,48.61
"49329",2018,1667,3931,42.41
"49330",2018,1099,2478,44.35
"49331",2018,3766,9563,39.38
"49332",2018,601,1122,53.57
"49333",2018,2015,5641,35.72
"49335",2018,63,171,36.84
"49336",2018,872,1737,50.2
"49337",2018,1991,4645,42.86
"49338",2018,438,837,52.33
"49339",2018,485,1040,46.63
"49340",2018,418,1064,39.29
"49341",2018,6097,18616,32.75
"49342",2018,383,828,46.26
"49343",2018,1098,2718,40.4
"49344",2018,720,1564,46.04
"49345",2018,3046,7190,42.36
"49346",2018,742,1984,37.4
"49347",2018,258,633,40.76
"49348",2018,2677,5961,44.91
"49349",2018,1382,2901,47.64
"49401",2018,5211,12736,40.92
"49402",2018,234,477,49.06
"49403",2018,518,1360,38.09
"49404",2018,1670,4433,37.67
"49405",2018,279,627,44.5
"49406",2018,135,446,30.27
"49408",2018,1745,4403,39.63
"49410",2018,416,754,55.17
"49411",2018,288,635,45.35
"49412",2018,2347,5053,46.45
"49415",2018,1244,3429,36.28
"49417",2018,5311,16177,32.83
"49418",2018,4794,14917,32.14
"49419",2018,1654,4294,38.52
"49420",2018,1426,2771,51.46
"49421",2018,883,2006,44.02
"49423",2018,8399,23274,36.09
"49424",2018,8764,25622,34.2
"49425",2018,542,1496,36.23
"49426",2018,6816,18938,35.99
"49428",2018,5031,14036,35.84
"49431",2018,3370,7747,43.5
"49434",2018,0,0,NA
"49435",2018,895,2227,40.19
"49436",2018,282,600,47
"49437",2018,1126,3035,37.1
"49440",2018,83,337,24.63
"49441",2018,6536,16769,38.98
"49442",2018,7812,16330,47.84
"49444",2018,4625,10988,42.09
"49445",2018,3504,9964,35.17
"49446",2018,428,1079,39.67
"49448",2018,749,1907,39.28
"49449",2018,372,923,40.3
"49450",2018,521,1075,48.47
"49451",2018,1056,2851,37.04
"49452",2018,400,915,43.72
"49453",2018,395,1240,31.85
"49454",2018,955,2103,45.41
"49455",2018,864,2019,42.79
"49456",2018,2891,9140,31.63
"49457",2018,1927,4416,43.64
"49458",2018,16,38,42.11
"49459",2018,277,508,54.53
"49460",2018,1649,4214,39.13
"49461",2018,1548,4046,38.26
"49464",2018,5739,15424,37.21
"49503",2018,7540,20475,36.83
"49504",2018,8431,20617,40.89
"49505",2018,6403,16455,38.91
"49506",2018,5582,17895,31.19
"49507",2018,7955,16296,48.82
"49508",2018,7262,20378,35.64
"49509",2018,5940,13693,43.38
"49512",2018,2990,9583,31.2
"49519",2018,6117,16110,37.97
"49525",2018,5370,15497,34.65
"49534",2018,4418,11853,37.27
"49544",2018,2083,5694,36.58
"49546",2018,5252,16423,31.98
"49548",2018,7423,17019,43.62
"49601",2018,3565,9439,37.77
"49611",2018,37,104,35.58
"49612",2018,215,467,46.04
"49613",2018,119,234,50.85
"49614",2018,403,1055,38.2
"49615",2018,576,1524,37.8
"49616",2018,553,1013,54.59
"49617",2018,766,1420,53.94
"49618",2018,99,283,34.98
"49619",2018,190,383,49.61
"49620",2018,714,1329,53.72
"49621",2018,830,1737,47.78
"49622",2018,421,1058,39.79
"49623",2018,208,403,51.61
"49625",2018,195,494,39.47
"49626",2018,64,130,49.23
"49627",2018,16,70,22.86
"49628",2018,36,60,60
"49629",2018,346,914,37.86
"49630",2018,249,636,39.15
"49631",2018,999,2184,45.74
"49632",2018,261,473,55.18
"49633",2018,804,1481,54.29
"49634",2018,22,53,41.51
"49635",2018,575,1306,44.03
"49636",2018,44,159,27.67
"49637",2018,931,1825,51.01
"49638",2018,138,313,44.09
"49639",2018,487,997,48.85
"49640",2018,246,638,38.56
"49642",2018,132,203,65.02
"49643",2018,1753,3625,48.36
"49644",2018,348,598,58.19
"49645",2018,252,528,47.73
"49646",2018,1940,3624,53.53
"49648",2018,319,879,36.29
"49649",2018,1522,3322,45.82
"49650",2018,743,1529,48.59
"49651",2018,1380,3015,45.77
"49653",2018,393,993,39.58
"49654",2018,24,148,16.22
"49655",2018,659,1325,49.74
"49656",2018,255,559,45.62
"49657",2018,850,1753,48.49
"49659",2018,1352,2813,48.06
"49660",2018,2676,5629,47.54
"49663",2018,1216,2474,49.15
"49664",2018,357,876,40.75
"49665",2018,765,1622,47.16
"49666",2018,58,58,100
"49667",2018,112,224,50
"49668",2018,640,1264,50.63
"49670",2018,407,790,51.52
"49674",2018,12,36,33.33
"49675",2018,200,473,42.28
"49676",2018,589,1424,41.36
"49677",2018,1274,2727,46.72
"49679",2018,235,477,49.27
"49680",2018,455,919,49.51
"49682",2018,726,1799,40.36
"49683",2018,454,967,46.95
"49684",2018,8083,20122,40.17
"49686",2018,6202,16824,36.86
"49688",2018,503,1118,44.99
"49689",2018,205,462,44.37
"49690",2018,1213,3398,35.7
"49701",2018,168,373,45.04
"49705",2018,219,374,58.56
"49706",2018,1185,2390,49.58
"49707",2018,4818,9752,49.41
"49709",2018,505,940,53.72
"49710",2018,87,198,43.94
"49712",2018,1536,3897,39.41
"49713",2018,453,953,47.53
"49715",2018,790,1645,48.02
"49716",2018,197,407,48.4
"49717",2018,24,39,61.54
"49718",2018,138,277,49.82
"49719",2018,231,481,48.02
"49720",2018,1866,4127,45.21
"49721",2018,2788,5945,46.9
"49722",2018,96,181,53.04
"49724",2018,319,578,55.19
"49725",2018,140,221,63.35
"49726",2018,170,390,43.59
"49727",2018,1278,3305,38.67
"49728",2018,51,91,56.04
"49729",2018,331,765,43.27
"49730",2018,457,940,48.62
"49733",2018,342,746,45.84
"49735",2018,3805,8974,42.4
"49736",2018,61,116,52.59
"49738",2018,1825,3737,48.84
"49740",2018,1310,3176,41.25
"49743",2018,104,206,50.49
"49744",2018,171,368,46.47
"49745",2018,290,527,55.03
"49746",2018,618,1183,52.24
"49747",2018,269,587,45.83
"49748",2018,42,62,67.74
"49749",2018,673,1556,43.25
"49751",2018,441,918,48.04
"49752",2018,65,295,22.03
"49753",2018,403,819,49.21
"49755",2018,447,840,53.21
"49756",2018,467,1073,43.52
"49757",2018,274,572,47.9
"49759",2018,254,475,53.47
"49760",2018,140,260,53.85
"49762",2018,111,222,50
"49764",2018,48,146,32.88
"49765",2018,720,1407,51.17
"49766",2018,399,942,42.36
"49768",2018,55,137,40.15
"49769",2018,412,804,51.24
"49770",2018,4199,8936,46.99
"49774",2018,352,708,49.72
"49775",2018,9,22,40.91
"49776",2018,416,723,57.54
"49777",2018,286,652,43.87
"49779",2018,933,1763,52.92
"49780",2018,449,854,52.58
"49781",2018,687,1552,44.27
"49782",2018,105,218,48.17
"49783",2018,4265,8886,48
"49788",2018,651,1120,58.12
"49791",2018,51,157,32.48
"49793",2018,46,60,76.67
"49795",2018,409,816,50.12
"49796",2018,66,163,40.49
"49799",2018,510,912,55.92
"49801",2018,2309,5006,46.12
"49802",2018,1137,2560,44.41
"49805",2018,65,161,40.37
"49806",2018,36,135,26.67
"49807",2018,712,1584,44.95
"49808",2018,62,101,61.39
"49812",2018,181,359,50.42
"49814",2018,297,565,52.57
"49815",2018,89,156,57.05
"49816",2018,149,310,48.06
"49817",2018,122,264,46.21
"49818",2018,231,496,46.57
"49819",2018,2,5,40
"49820",2018,57,92,61.96
"49821",2018,321,607,52.88
"49822",2018,86,134,64.18
"49825",2018,13,62,20.97
"49826",2018,12,48,25
"49827",2018,232,409,56.72
"49829",2018,3588,7324,48.99
"49831",2018,158,403,39.21
"49833",2018,124,146,84.93
"49834",2018,49,74,66.22
"49835",2018,159,299,53.18
"49836",2018,160,268,59.7
"49837",2018,1945,4217,46.12
"49838",2018,75,148,50.68
"49839",2018,32,73,43.84
"49840",2018,116,213,54.46
"49841",2018,1470,2721,54.02
"49847",2018,262,511,51.27
"49848",2018,9,40,22.5
"49849",2018,2651,5128,51.7
"49852",2018,22,48,45.83
"49853",2018,234,414,56.52
"49854",2018,1123,2118,53.02
"49855",2018,6696,15890,42.14
"49858",2018,2269,5839,38.86
"49861",2018,89,179,49.72
"49862",2018,877,1764,49.72
"49863",2018,27,55,49.09
"49864",2018,11,19,57.89
"49866",2018,1624,3578,45.39
"49868",2018,867,1728,50.17
"49870",2018,608,1530,39.74
"49871",2018,161,238,67.65
"49872",2018,47,77,61.04
"49873",2018,18,50,36
"49874",2018,148,373,39.68
"49876",2018,245,512,47.85
"49877",2018,4,5,80
"49878",2018,628,1288,48.76
"49879",2018,184,319,57.68
"49880",2018,192,463,41.47
"49881",2018,87,131,66.41
"49883",2018,33,61,54.1
"49884",2018,65,108,60.19
"49885",2018,589,1085,54.29
"49886",2018,117,222,52.7
"49887",2018,461,1079,42.72
"49891",2018,75,163,46.01
"49892",2018,357,879,40.61
"49893",2018,353,763,46.26
"49894",2018,142,289,49.13
"49895",2018,83,223,37.22
"49896",2018,308,699,44.06
"49901",2018,51,74,68.92
"49902",2018,38,57,66.67
"49903",2018,24,44,54.55
"49905",2018,404,864,46.76
"49908",2018,388,826,46.97
"49910",2018,58,94,61.7
"49911",2018,611,1215,50.29
"49912",2018,170,346,49.13
"49913",2018,1282,2669,48.03
"49915",2018,105,167,62.87
"49916",2018,469,1264,37.1
"49917",2018,39,93,41.94
"49918",2018,13,43,30.23
"49919",2018,21,54,38.89
"49920",2018,770,1559,49.39
"49921",2018,140,260,53.85
"49922",2018,173,338,51.18
"49925",2018,70,189,37.04
"49927",2018,93,203,45.81
"49929",2018,35,62,56.45
"49930",2018,1353,3114,43.45
"49931",2018,1326,4012,33.05
"49934",2018,172,390,44.1
"49935",2018,1216,2350,51.74
"49938",2018,1697,3312,51.24
"49942",2018,17,124,13.71
"49945",2018,430,1061,40.53
"49946",2018,686,1502,45.67
"49947",2018,73,185,39.46
"49948",2018,74,148,50
"49950",2018,256,481,53.22
"49952",2018,18,41,43.9
"49953",2018,476,901,52.83
"49955",2018,110,204,53.92
"49958",2018,188,402,46.77
"49959",2018,78,152,51.32
"49960",2018,40,58,68.97
"49961",2018,10,17,58.82
"49962",2018,38,68,55.88
"49963",2018,175,437,40.05
"49965",2018,92,157,58.6
"49967",2018,80,148,54.05
"49968",2018,429,772,55.57
"49969",2018,264,388,68.04
"49970",2018,58,98,59.18
"49971",2018,55,127,43.31
"50001",2018,176,353,49.86
"50002",2018,297,728,40.8
"50003",2018,1057,3725,28.38
"50005",2018,217,482,45.02
"50006",2018,443,923,48
"50007",2018,90,224,40.18
"50008",2018,182,445,40.9
"50009",2018,3363,10753,31.27
"50010",2018,5104,18561,27.5
"50011",2018,199,410,48.54
"50012",2018,610,1557,39.18
"50014",2018,5691,17758,32.05
"50020",2018,244,592,41.22
"50021",2018,4940,15586,31.7
"50022",2018,1741,4062,42.86
"50023",2018,7077,20804,34.02
"50025",2018,799,1687,47.36
"50026",2018,133,304,43.75
"50027",2018,92,145,63.45
"50028",2018,397,809,49.07
"50029",2018,176,292,60.27
"50032",2018,74,104,71.15
"50033",2018,11,22,50
"50034",2018,75,185,40.54
"50035",2018,1184,3835,30.87
"50036",2018,3818,8794,43.42
"50038",2018,8,8,100
"50039",2018,124,195,63.59
"50041",2018,0,49,0
"50042",2018,49,154,31.82
"50044",2018,182,421,43.23
"50046",2018,272,802,33.92
"50047",2018,1038,2993,34.68
"50048",2018,202,400,50.5
"50049",2018,1370,2979,45.99
"50050",2018,144,304,47.37
"50051",2018,36,114,31.58
"50052",2018,32,68,47.06
"50054",2018,592,1570,37.71
"50055",2018,171,454,37.67
"50056",2018,369,701,52.64
"50057",2018,28,109,25.69
"50058",2018,336,867,38.75
"50060",2018,612,1186,51.6
"50061",2018,243,959,25.34
"50062",2018,117,274,42.7
"50063",2018,493,1325,37.21
"50064",2018,20,129,15.5
"50065",2018,128,250,51.2
"50066",2018,52,125,41.6
"50067",2018,75,141,53.19
"50068",2018,65,179,36.31
"50069",2018,238,557,42.73
"50070",2018,255,811,31.44
"50071",2018,193,569,33.92
"50072",2018,457,1347,33.93
"50073",2018,236,597,39.53
"50074",2018,82,177,46.33
"50075",2018,212,455,46.59
"50076",2018,394,763,51.64
"50078",2018,29,69,42.03
"50101",2018,0,12,0
"50102",2018,58,92,63.04
"50103",2018,90,219,41.1
"50104",2018,20,35,57.14
"50105",2018,195,552,35.33
"50106",2018,223,473,47.15
"50107",2018,305,545,55.96
"50108",2018,79,188,42.02
"50109",2018,423,1656,25.54
"50111",2018,1961,7820,25.08
"50112",2018,2432,6271,38.78
"50115",2018,630,1319,47.76
"50116",2018,66,145,45.52
"50117",2018,15,39,38.46
"50118",2018,207,471,43.95
"50119",2018,102,258,39.53
"50120",2018,89,187,47.59
"50122",2018,267,614,43.49
"50123",2018,156,328,47.56
"50124",2018,758,2227,34.04
"50125",2018,3753,10438,35.96
"50126",2018,1668,3409,48.93
"50127",2018,0,0,NA
"50128",2018,76,193,39.38
"50129",2018,1015,2457,41.31
"50130",2018,280,783,35.76
"50131",2018,2696,11960,22.54
"50132",2018,67,119,56.3
"50133",2018,62,139,44.6
"50134",2018,161,404,39.85
"50135",2018,264,724,36.46
"50136",2018,80,185,43.24
"50138",2018,2307,5555,41.53
"50139",2018,251,630,39.84
"50140",2018,548,1442,38
"50141",2018,104,279,37.28
"50142",2018,169,427,39.58
"50143",2018,102,386,26.42
"50144",2018,537,1179,45.55
"50146",2018,126,231,54.55
"50147",2018,58,137,42.34
"50148",2018,79,201,39.3
"50149",2018,140,416,33.65
"50150",2018,215,472,45.55
"50151",2018,182,318,57.23
"50153",2018,185,476,38.87
"50154",2018,97,214,45.33
"50155",2018,92,192,47.92
"50156",2018,1080,2533,42.64
"50157",2018,158,493,32.05
"50158",2018,6380,14506,43.98
"50160",2018,85,248,34.27
"50161",2018,386,1044,36.97
"50162",2018,290,671,43.22
"50163",2018,166,364,45.6
"50164",2018,86,267,32.21
"50165",2018,44,70,62.86
"50166",2018,287,855,33.57
"50167",2018,150,351,42.74
"50168",2018,179,359,49.86
"50169",2018,481,1270,37.87
"50170",2018,602,1467,41.04
"50171",2018,335,1141,29.36
"50173",2018,258,485,53.2
"50174",2018,292,745,39.19
"50201",2018,1630,4295,37.95
"50206",2018,79,262,30.15
"50207",2018,360,1094,32.91
"50208",2018,3355,9049,37.08
"50210",2018,418,892,46.86
"50211",2018,2225,7189,30.95
"50212",2018,724,1534,47.2
"50213",2018,1537,3461,44.41
"50214",2018,89,421,21.14
"50216",2018,440,1160,37.93
"50217",2018,167,382,43.72
"50218",2018,48,86,55.81
"50219",2018,2575,7520,34.24
"50220",2018,2160,4315,50.06
"50222",2018,100,208,48.08
"50223",2018,150,265,56.6
"50225",2018,582,1435,40.56
"50226",2018,908,3179,28.56
"50227",2018,5,8,62.5
"50228",2018,530,1475,35.93
"50229",2018,169,513,32.94
"50230",2018,226,600,37.67
"50231",2018,31,73,42.47
"50232",2018,51,179,28.49
"50233",2018,291,759,38.34
"50234",2018,107,302,35.43
"50235",2018,98,182,53.85
"50236",2018,276,805,34.29
"50237",2018,707,1842,38.38
"50238",2018,249,506,49.21
"50239",2018,26,44,59.09
"50240",2018,717,1576,45.49
"50242",2018,131,275,47.64
"50243",2018,37,100,37
"50244",2018,480,971,49.43
"50246",2018,167,344,48.55
"50247",2018,496,1258,39.43
"50248",2018,712,2081,34.21
"50249",2018,317,687,46.14
"50250",2018,478,1103,43.34
"50251",2018,267,752,35.51
"50252",2018,26,101,25.74
"50254",2018,49,126,38.89
"50255",2018,11,47,23.4
"50256",2018,102,225,45.33
"50257",2018,220,508,43.31
"50258",2018,234,514,45.53
"50261",2018,420,1488,28.23
"50262",2018,98,228,42.98
"50263",2018,3382,13748,24.6
"50264",2018,74,174,42.53
"50265",2018,5328,17933,29.71
"50266",2018,4284,16706,25.64
"50268",2018,222,501,44.31
"50271",2018,161,310,51.94
"50272",2018,34,46,73.91
"50273",2018,1749,4265,41.01
"50274",2018,77,136,56.62
"50275",2018,119,231,51.52
"50276",2018,531,1355,39.19
"50277",2018,77,197,39.09
"50278",2018,171,390,43.85
"50309",2018,1362,5136,26.52
"50310",2018,6537,17900,36.52
"50311",2018,3203,9120,35.12
"50312",2018,2249,8696,25.86
"50313",2018,4134,8866,46.63
"50314",2018,2257,4914,45.93
"50315",2018,7615,18028,42.24
"50316",2018,3692,7834,47.13
"50317",2018,8205,18693,43.89
"50319",2018,0,0,NA
"50320",2018,4645,11039,42.08
"50321",2018,1967,4646,42.34
"50322",2018,5637,17725,31.8
"50323",2018,1562,7619,20.5
"50324",2018,803,2577,31.16
"50325",2018,2438,8912,27.36
"50327",2018,2241,6100,36.74
"50401",2018,7094,14780,48
"50420",2018,56,162,34.57
"50421",2018,688,1394,49.35
"50423",2018,435,1141,38.12
"50424",2018,249,692,35.98
"50426",2018,16,37,43.24
"50428",2018,1826,4625,39.48
"50430",2018,99,218,45.41
"50431",2018,46,110,41.82
"50432",2018,82,133,61.65
"50433",2018,29,133,21.8
"50434",2018,117,221,52.94
"50435",2018,133,375,35.47
"50436",2018,1032,2871,35.95
"50438",2018,823,2355,34.95
"50439",2018,54,112,48.21
"50440",2018,158,358,44.13
"50441",2018,1099,2426,45.3
"50444",2018,90,209,43.06
"50446",2018,107,232,46.12
"50447",2018,311,629,49.44
"50448",2018,142,279,50.9
"50449",2018,181,392,46.17
"50450",2018,695,1441,48.23
"50451",2018,112,276,40.58
"50452",2018,177,447,39.6
"50453",2018,110,251,43.82
"50454",2018,35,65,53.85
"50455",2018,138,238,57.98
"50456",2018,506,969,52.22
"50457",2018,30,201,14.93
"50458",2018,460,1126,40.85
"50459",2018,659,1473,44.74
"50460",2018,82,186,44.09
"50461",2018,1202,2758,43.58
"50464",2018,174,312,55.77
"50465",2018,39,81,48.15
"50466",2018,354,697,50.79
"50467",2018,17,54,31.48
"50468",2018,282,708,39.83
"50469",2018,314,803,39.1
"50470",2018,68,113,60.18
"50471",2018,131,305,42.95
