"GEOID","year","totPopE","whiteP","blackP","amIndP","asianP","pacIsP","otherP","hispP","noHSP","a15_24P","und45P","ovr65P","disbP"
"95423",2018,3757,85.2,2.16,2.42,1.44,0,8.78,11.37,11.21,7.99,34.15,27.5,27
"95425",2018,10586,76.68,0.86,2.52,3.75,0.25,15.95,27.72,14.3,9.41,52.58,20.6,16.4
"95426",2018,1404,97.44,0.07,0,0,0,2.49,3.28,5.33,5.06,36.25,26.92,23.3
"95427",2018,222,96.85,0,3.15,0,0,0,3.15,3.88,0,25.23,35.14,20.3
"95428",2018,2563,54.62,1.48,26.88,0.04,0.08,16.89,17.4,14.72,9.36,60.32,21.97,15.5
"95429",2018,124,91.13,0,5.65,3.23,0,0,0,0,0,14.52,22.58,17.7
"95430",2018,7,100,0,0,0,0,0,0,0,0,0,100,100
"95431",2018,196,83.16,5.61,3.57,5.1,0,2.55,3.57,68.78,3.57,12.76,28.06,100
"95432",2018,519,89.98,0,0,4.43,0,5.59,5.97,4.49,0.77,37.96,31.02,17.7
"95435",2018,14,100,0,0,0,0,0,0,0,0,0,100,100
"95436",2018,6352,88.79,2.44,1.18,1.54,0.25,5.79,11.79,5.12,8.53,41.15,22.12,17
"95437",2018,14632,82.69,0.8,2.56,1.2,0.17,12.58,24.36,14.02,10.26,50.27,22.37,20.2
"95439",2018,774,38.89,0,0,1.03,0,60.08,53.88,41.01,6.85,64.08,22.61,11.6
"95441",2018,2053,62.54,1.27,0.39,1.32,0,34.49,34.49,20.1,13.01,54.07,16.9,9.8
"95442",2018,3136,85.04,0.16,1.85,0,0,12.95,6.92,3.44,8.48,41.68,23.5,8
"95443",2018,270,100,0,0,0,0,0,0,13.27,0,41.48,17.04,27.4
"95444",2018,715,72.73,0,1.68,0,0,25.59,19.3,9.07,5.03,51.47,12.59,15.9
"95445",2018,2201,99.23,0.41,0,0.36,0,0,8.22,13.23,5.13,31.3,38.16,13.7
"95446",2018,5100,84.61,1.39,1.49,1.9,0.49,10.12,10.8,6.49,7.67,42.61,24.55,16.9
"95448",2018,17482,78.15,0.18,0.85,1.52,0.03,19.27,27.55,10.17,9.96,43.68,24.41,14.4
"95449",2018,1656,80.5,1.27,10.27,3.44,0,4.53,28.02,13.32,9.3,59.48,11.78,12.3
"95450",2018,298,89.26,4.03,0,0.67,1.01,5.03,8.05,0,5.03,36.91,20.13,12.1
"95451",2018,11627,75.03,2.96,0.31,0.17,0,21.53,25.01,11.21,9.33,48.14,22.83,20.2
"95452",2018,970,90.21,0,0,2.78,0,7.01,1.55,0,8.87,21.03,38.76,9.8
"95453",2018,11092,74.56,0.46,8.84,2.88,0.02,13.23,19.18,17.01,12.47,46.14,26.55,18.2
"95454",2018,2198,78.8,0.68,12.24,0.09,0,8.19,6.28,9.86,3.91,39.17,21.06,23.9
"95456",2018,754,96.95,0,0,1.86,0,1.19,0.4,1.22,9.02,26.66,46.68,29.6
"95457",2018,3330,78.41,0.21,2.88,0,0,18.5,21.83,16.59,7.45,39.91,27.81,19.2
"95458",2018,3019,81.22,2.91,3.64,0.3,0,11.92,14.44,16.9,11.86,57.87,14.81,18.3
"95459",2018,618,80.1,0,6.31,0.16,0,13.43,30.1,14.99,10.36,57.61,20.55,10.7
"95460",2018,2277,88.93,0,0.92,6.19,0,3.95,4.61,3,6.32,33.38,38.65,12.5
"95461",2018,2440,89.8,2.66,0.78,0.33,0,6.43,12.54,10.45,13.93,47.17,23.73,18.6
"95462",2018,1265,95.1,0,0,1.42,0,3.48,5.3,11.02,4.27,35.26,29.09,24.8
"95463",2018,152,100,0,0,0,0,0,13.82,0,13.16,39.47,22.37,38.2
"95464",2018,2538,67.85,4.77,10.56,2.56,0,14.26,13.79,10.68,13,50.55,20.33,19.8
"95465",2018,2104,90.59,1.47,0,1.57,0,6.37,5.18,5.66,2.61,38.64,29.47,12.7
"95466",2018,993,96.58,0.3,0,0,0,3.12,37.36,20.17,9.97,54.88,18.93,16.2
"95467",2018,6044,88.52,0.18,0.35,1.09,0.46,9.4,10.9,8.08,11.32,52.96,18.6,15.4
"95468",2018,1325,79.47,0,14.26,0.75,0.08,5.43,29.36,15.5,10.64,49.51,23.47,10.9
"95469",2018,2015,86,0.69,1.49,0.5,0,11.32,9.88,5.84,5.16,56.63,19.06,8.8
"95470",2018,5719,88.35,0.03,6.61,1.14,0,3.86,25.69,6.4,11.68,54.22,14.16,9.6
"95471",2018,470,90.43,0,0,0,0,9.57,6.17,0,8.09,49.57,20.21,13.8
"95472",2018,30762,89.68,0.84,0.13,1.87,0.32,7.15,9.45,5.64,9.12,41.55,25.9,13.7
"95476",2018,36792,79.29,0.66,0.14,2.29,0.09,17.53,27.1,13.32,9.78,45.72,24.22,12.7
"95482",2018,31847,81.66,0.76,3.17,2.79,0.15,11.47,34.31,16.68,13.53,56.87,16.32,16.7
"95485",2018,2688,91.48,0.56,3.76,3.35,0,0.86,12.91,10.36,7.81,42.97,22.28,15.5
"95486",2018,73,100,0,0,0,0,0,31.51,40.35,21.92,53.42,46.58,0
"95488",2018,251,96.41,0,0,0,0,3.59,0,0,0,78.09,6.77,4
"95490",2018,12914,86.2,0.33,2.59,1.35,0.25,9.28,16.55,11.35,11.62,53.49,22.43,19.6
"95492",2018,29920,72.96,0.78,1.42,2.85,0,21.99,33.66,14.44,13.92,55.59,14.93,10.4
"95493",2018,241,85.06,0,0,0,0,14.94,14.94,29.61,25.73,25.73,43.57,19.1
"95494",2018,125,74.4,8,0,0,0,17.6,17.6,5.88,17.6,56.8,31.2,20.8
"95497",2018,1161,93.02,0,0,0.78,0,6.2,15.33,7.03,1.29,18.52,57.8,19.6
"95501",2018,23467,76.5,2.37,2.57,6.38,0,12.16,12.39,12.85,13.31,57.37,15.72,19.6
"95503",2018,25503,79.36,0.4,2.28,5.97,0.25,11.74,11.35,9.65,12.38,54.75,19.42,15.4
"95511",2018,290,96.21,0,0,0,0,3.79,8.62,3.4,0,46.21,5.52,30.3
"95514",2018,117,90.6,0,9.4,0,0,0,0,12.77,0,61.54,29.91,12
"95519",2018,19099,86.28,0.37,3.72,2.06,0.07,7.5,7.57,6.52,13.96,60.26,15.61,15.7
"95521",2018,21462,78.57,2.66,2.16,2.06,0.33,14.22,15.24,5.41,34.35,69.92,11.93,11.5
"95524",2018,1724,94.43,0,1.28,1.28,0,3.02,4.99,6.08,10.38,40.26,26.68,11.6
"95525",2018,1433,84.37,0,5.16,1.26,0,9.21,4.61,6.71,11.03,51.08,22.89,16.6
"95526",2018,210,91.9,0,4.29,0.95,0,2.86,0.95,4.81,8.1,22.86,24.76,30
"95527",2018,570,95.61,0,2.81,0,0,1.58,1.75,7.6,5.44,17.54,33.68,19.5
"95528",2018,1493,91.63,0,4.76,0.74,0,2.88,2.48,12.51,11.25,55.53,13.6,21.9
"95531",2018,23470,77.68,3.28,6.67,3.78,0.04,8.55,18.67,19.38,10.94,57.37,16.18,20.8
"95536",2018,2898,87.75,0,0.72,1.17,0,10.35,16.87,6.18,9.9,53.14,22.19,18.4
"95537",2018,325,76.92,0,0,0,0,23.08,0,25.54,0,48.62,17.23,41.8
"95540",2018,14305,84.29,0.48,2.84,0.28,0.56,11.55,17.99,14.04,14.37,57.15,18.01,16.6
"95542",2018,2072,96.72,1.64,0.24,0.05,0,1.35,5.07,9.6,13.8,44.98,21.24,11.8
"95543",2018,664,81.63,0.6,4.22,0,0,13.55,11.6,26.67,20.63,40.21,28.31,40.1
"95545",2018,101,86.14,10.89,0,0,0,2.97,2.97,4.4,9.9,44.55,26.73,23.8
"95546",2018,3768,8.36,0.42,77.79,0,5.31,8.12,2.31,12.2,16.35,65.37,12.26,19.7
"95547",2018,978,93.87,0,2.15,0,0,3.99,1.33,3.79,7.36,45.4,22.39,16.7
"95548",2018,1224,64.46,0.98,23.77,0,0.57,10.21,16.01,18.02,9.48,52.7,18.3,29.1
"95549",2018,1050,96.48,0.1,0.19,1.9,0,1.33,1.33,5.92,12.29,56.86,16.29,13
"95550",2018,71,78.87,0,7.04,14.08,0,0,0,7.02,0,78.87,12.68,7
"95551",2018,1374,79.62,0,11.35,0.87,0,8.15,15.28,9.23,7.28,53.13,16.38,18.7
"95552",2018,659,92.56,0,2.12,0,0,5.31,4.86,7.85,1.06,41.27,22.46,16.8
"95553",2018,913,79.19,7.34,0,0,0,13.47,13.47,10.32,7.89,58.93,19.39,16.9
"95554",2018,287,94.08,0,0,5.92,0,0,11.5,12.44,10.45,52.96,11.85,8.7
"95555",2018,337,78.93,0,10.09,0,0,10.98,2.08,18.88,15.43,46.88,18.1,28.2
"95556",2018,627,48.48,0.48,42.11,0,0,8.93,0,8.28,0.32,52.47,14.04,18.8
"95558",2018,423,81.8,0,3.55,2.84,0,11.82,4.73,4.41,4.26,43.03,29.79,9.5
"95559",2018,72,100,0,0,0,0,0,0,26.79,22.22,22.22,20.83,20.8
"95560",2018,1466,95.63,1.09,0.48,0.2,0,2.59,19.03,20.67,15.35,50.82,21.01,17.1
"95562",2018,3422,87.61,0.32,3.86,1.52,0,6.69,6.31,14.86,12.92,61.84,14.9,19.1
"95563",2018,604,86.26,0,7.78,3.97,0,1.99,2.15,5.05,4.3,19.87,30.96,28.5
"95564",2018,432,75.69,0,3.01,0.69,1.16,19.44,3.01,19.47,21.99,61.11,12.5,16.9
"95565",2018,772,81.09,0,6.61,0.39,0,11.92,8.03,5.43,14.38,66.58,9.07,21.2
"95567",2018,2066,67.52,0,6.73,4.4,0,21.35,33.16,11.7,9,55.18,18.2,12.4
"95568",2018,253,60.08,5.93,15.02,0.4,0,18.58,30.43,20.52,3.16,32.81,11.86,8.7
"95569",2018,295,84.07,5.42,2.03,0,0,8.47,8.81,18.89,8.47,31.19,18.64,45.1
"95570",2018,2274,89.89,0.66,4.66,1.93,0,2.86,8.75,2.61,9.1,48.02,27.09,14.8
"95571",2018,271,100,0,0,0,0,0,0,0,36.16,43.54,4.06,23.6
"95573",2018,1554,86.94,1.61,4.89,0,0,6.56,9.91,4.64,4.95,58.75,17.12,25.5
"95585",2018,483,84.68,2.48,5.38,2.28,0,5.18,19.88,15.3,6,44.1,13.87,29
"95587",2018,49,100,0,0,0,0,0,0,0,0,0,40.82,100
"95589",2018,982,99.49,0,0,0.1,0,0.41,1.53,4.74,0,43.69,18.53,8.7
"95595",2018,182,71.43,0,1.65,9.34,0,17.58,0,2.22,5.49,45.6,24.73,16.5
"95601",2018,144,84.03,0,0,0,0,15.97,11.11,5.26,11.11,70.83,11.81,8.3
"95602",2018,18063,94.95,0.66,0.19,1.24,0.05,2.91,13.73,5.41,9.43,41.19,27.45,14.4
"95603",2018,29244,90.5,0.26,0.34,2.46,0,6.45,9.72,7.87,10.59,47.19,23.44,14.5
"95604",2018,87,100,0,0,0,0,0,0,0,0,33.33,52.87,40.2
"95605",2018,14960,68.14,6.95,0.92,6.02,1.46,16.52,38.6,26.65,15.76,66.44,11.26,12.8
"95606",2018,240,45,0,0,19.17,0,35.83,11.67,19.82,0.83,29.17,30.83,53.3
"95607",2018,327,81.65,0,0,0,0,18.35,11.93,3.83,6.42,15.9,45.57,33.9
"95608",2018,61860,79.42,4.84,0.45,4.95,0.23,10.12,13.12,6.12,11.47,52.82,20.16,15.6
"95610",2018,45995,84.3,4,0.42,3.46,0.15,7.66,19.77,10.61,12.59,59.78,14.91,16
"95612",2018,1078,75.42,0,0,7.79,0,16.79,27.74,2.93,9.28,58.44,20.78,7.6
"95614",2018,3961,96.16,0,0.66,0.4,0,2.78,1.14,0.91,8.94,43.07,20.88,10.8
"95615",2018,999,61.26,14.41,0,1.5,0,22.82,35.34,19.97,11.91,53.05,10.31,21
"95616",2018,52088,60.43,2.77,0.13,25.51,0.21,10.94,14.32,2.34,49.51,77.12,10.1,6.1
"95618",2018,26743,65.45,1.56,0.29,21.82,0.15,10.74,14.19,2.81,25.11,64.45,11.24,6.9
"95619",2018,5674,95.52,0,1.67,1.52,0,1.29,12.28,17.53,7.53,50.65,22.38,19.3
"95620",2018,21854,69.59,2.12,0.59,3.97,0.41,23.32,41.22,21.93,14.81,63.75,12.89,10.7
"95621",2018,41757,81.57,3.65,0.3,4.12,0.19,10.16,17.22,9.01,11.73,57.14,17.17,16
"95623",2018,3730,90.46,0.24,0.48,2.87,0.35,5.6,6.6,5.1,15.36,44.37,20.27,9.7
"95624",2018,65742,52.66,8.26,1.18,25.47,2.7,9.72,16.62,9.87,14.61,60.2,12.07,11.6
"95625",2018,67,100,0,0,0,0,0,25.37,0,0,11.94,0,0
"95626",2018,6335,86.08,1.59,1.99,4.77,2,3.57,13.42,12.6,11.9,54.62,16.39,10.7
"95627",2018,4263,71.19,0,0,9.5,0,19.31,54.07,22.79,11.82,72.39,13.56,11.1
"95628",2018,41121,84.58,2.53,0.22,4.02,0.12,8.52,11.8,5.86,9.81,49.47,20.57,12
"95629",2018,795,99.37,0,0,0,0,0.63,4.53,2.31,8.05,41.76,16.23,8.3
"95630",2018,76973,69.83,3.43,0.48,17.1,0.36,8.81,11.83,7.52,10.75,56.6,12.91,8.2
"95631",2018,6800,95.97,0.66,0,0.78,0,2.59,10.5,6.08,6.26,47.29,20.59,11.7
"95632",2018,31431,77.91,1.45,0.54,4.92,0.05,15.13,41.67,17.54,13.66,60.27,12.79,12.2
"95633",2018,3857,96.37,0.8,1.06,0.88,0,0.88,4.49,4.75,8.69,46.41,16.13,15.1
"95634",2018,3445,94.05,0.26,1.42,0.41,0,3.86,21.65,8.41,8.62,48.88,19.56,16
"95635",2018,807,91.08,1.49,4.21,0.37,0,2.85,18.71,6.65,10.41,25.53,21.07,22.9
"95636",2018,1087,88.41,0,2.76,0,0,8.83,16.74,6.03,9.29,35.6,28.89,18.7
"95637",2018,227,33.04,0,0,0,0,66.96,66.96,17.18,0,54.63,25.99,10.1
"95638",2018,2121,82.93,2.59,1.41,5.47,0.71,6.88,16.88,10.75,13.53,44.18,21.12,11
"95639",2018,321,48.91,0,0,3.74,0,47.35,43.61,11.66,11.84,52.65,8.72,21.5
"95640",2018,10977,78.55,6.44,1.06,0.96,0.26,12.74,19.3,16.59,13.55,49.84,18.86,14.4
"95641",2018,1548,79.72,1.42,1.16,2.78,0.84,14.08,23.71,15.6,11.37,39.86,20.22,17.6
"95642",2018,6826,91.08,0.31,0.64,2.48,0.34,5.16,7.84,5.74,7.5,43.45,31.28,18
"95645",2018,1652,89.59,0,1.57,3.33,0,5.51,66.77,44.36,7.51,48.79,22.34,18.7
"95646",2018,76,82.89,11.84,0,5.26,0,0,14.47,4.17,5.26,75,7.89,19.7
"95648",2018,52394,82.35,1.84,0.17,6.06,0.35,9.23,19.31,7.37,9.27,51.97,25.89,11.6
"95650",2018,14059,87.57,0.43,0,2.77,0.2,9.03,6.79,3.99,9.21,47.18,20.56,9.5
"95651",2018,819,86.32,0.24,9.16,3.17,0,1.1,5.49,3.3,8.42,39.56,2.2,11.2
"95652",2018,667,50.97,18.14,0,9.15,0,21.74,18.44,16.44,12.44,53.67,21.44,44.1
"95653",2018,563,45.29,0,2.13,2.13,0,50.44,95.74,49.06,19.54,80.99,7.1,9.6
"95655",2018,4178,64.19,9.05,0,15.44,0.22,11.11,14.72,9.16,13.14,65.99,9.96,8.4
"95658",2018,6853,89.29,1.52,0.45,3.44,0,5.3,7.5,2.86,7.46,44.9,23.96,12.2
"95659",2018,861,93.5,0,0.58,1.05,0,4.88,25.32,19.9,10.34,57.96,14.29,15.3
"95660",2018,36472,69.26,12.03,0.25,7.45,0.27,10.73,28.16,19.76,15.38,68.01,10.76,12.4
"95661",2018,31327,84.74,1.71,1.05,7.19,0.26,5.04,13.9,5.23,11.61,52.55,19.22,10.8
"95662",2018,32006,85.97,1.56,0.51,2.78,0.06,9.12,12.44,5.99,11.94,54.73,16.79,13.8
"95663",2018,2602,93.7,0,0.58,0,0.73,5,12.14,6.63,8.88,48.31,21.79,10
"95664",2018,1589,88.55,0,0,1.26,0,10.2,10.2,5.06,21.52,53.81,20.39,17.6
"95665",2018,4664,90.52,0.41,0.71,0.47,0.09,7.8,22.86,3.71,9.67,44.3,23.86,17.3
"95666",2018,5113,89.11,0.25,0.45,2.5,0,7.69,7.94,8.93,5.36,30.96,34.68,23.4
"95667",2018,36620,91.22,0.47,0.73,1.51,0.1,5.96,11.19,8.46,9.7,44.5,25.04,15.6
"95668",2018,743,87.75,0,0.94,2.83,0.54,7.94,10.63,8.2,11.31,54.51,18.17,17.5
"95669",2018,2348,90.46,0.3,0.21,0.6,0.6,7.84,21.17,12.91,7.58,53.66,18.27,14.7
"95670",2018,54648,65.44,7.35,0.79,11.2,0.8,14.43,20.88,10.07,11.65,59.63,15.07,13.3
"95672",2018,5220,88.03,0.19,0.23,4.25,0,7.3,9.79,6.49,12.66,46.9,19.52,10.4
"95673",2018,15753,80.33,1.91,0.72,8.66,0.06,8.32,20.55,15.88,13.15,58.58,13.29,14.4
"95674",2018,913,88.17,0,0.33,8.21,0.11,3.18,14.68,16.05,15.12,55.64,13.91,16.6
"95675",2018,607,80.4,2.64,0,0,0,16.97,3.62,24.52,17.3,34.43,33.77,56.5
"95677",2018,25279,82.89,1.93,0.4,5.57,0.22,8.99,12.47,5.34,15.33,58.91,13.92,10
"95678",2018,43132,77.35,2.39,0.15,7.78,0.24,12.08,19.46,6.23,13.03,63.13,12.36,9.5
"95679",2018,71,100,0,0,0,0,0,0,0,0,25.35,15.49,38
"95680",2018,10,100,0,0,0,0,0,0,0,0,0,100,0
"95681",2018,1148,92.68,0,0,4.79,0,2.53,22.3,30.28,13.68,56.18,12.54,20.1
"95682",2018,30141,91.46,0.8,0.23,2.19,0.36,4.96,13.96,5.6,12.88,48.61,20.92,14.2
"95683",2018,6279,84.82,4.91,2.36,1.8,0.32,5.8,11.79,3.51,10.16,37.98,29.13,12.7
"95684",2018,3384,90.16,0,0.12,1.6,0,8.13,8.81,6.23,12.62,38.77,23.29,13.4
"95685",2018,4711,91.68,0.15,1.34,0.93,0.08,5.82,7.71,8.05,8.02,40.82,29.59,18.6
"95686",2018,1209,62.03,0.99,0,7.86,0,29.11,56.74,36.28,17.45,63.69,14.06,13.6
"95687",2018,68069,63.24,11.7,0.54,7.64,1.14,15.74,23.71,10.99,12.66,59.01,14.15,12.4
"95688",2018,37227,71.53,6.2,0.73,6.91,0.1,14.54,25.64,11.03,12.47,57.66,14.51,11
"95689",2018,1698,93.29,0,1.24,1,0,4.48,4.24,1.88,4.3,28.09,39.28,23.4
"95690",2018,2122,81.06,0.42,0,6.5,0,12.02,52.83,26.83,7.82,60.7,15.55,14.4
"95691",2018,37906,65.59,4.73,0.66,11.02,1.29,16.7,27.99,12.63,12.33,66.46,10.55,9.7
"95692",2018,5152,85.71,0.21,0.97,2.89,1.05,9.16,15.86,12.13,14.32,60.07,13.78,13.7
"95693",2018,6759,86.28,1.94,2.22,5.55,0,4.01,23.04,8.7,8.68,46.53,22.74,10.3
"95694",2018,10386,87.15,0.39,0.73,0.57,0,11.17,44.09,16.64,14.48,56.76,12.12,10.1
"95695",2018,40857,76.82,1.52,1.05,3.8,0.13,16.68,46.21,18.04,12.83,58.87,16.44,12.4
"95697",2018,420,59.05,0,0,0,0,40.95,81.19,40.96,22.86,50.24,22.86,21.7
"95698",2018,179,100,0,0,0,0,0,48.6,45.31,8.38,50.84,5.03,4.5
"95699",2018,20,100,0,0,0,0,0,0,0,0,0,100,0
"95701",2018,806,91.94,0.25,0.74,5.21,0,1.86,5.96,2.32,5.96,36.1,28.29,15.8
"95703",2018,938,88.49,3.84,1.92,5.76,0,0,3.3,9.49,10.66,30.92,42.11,25.2
"95709",2018,5315,93.21,0,1.2,1.9,0,3.69,5.12,3.64,7.71,41.81,25.57,17.6
"95713",2018,9764,91.92,1.27,2.98,0.02,0,3.81,9.4,3.23,12.27,45.79,20.68,16.4
"95714",2018,440,93.86,0,2.73,0,0,3.41,14.09,7.35,15.68,40,29.77,14.5
"95715",2018,91,93.41,0,3.3,0,0,3.3,29.67,25.33,4.4,34.07,23.08,23.1
"95717",2018,106,96.23,0,3.77,0,0,0,0,3.77,0,16.04,24.53,12.3
"95720",2018,83,63.86,0,0,0,0,36.14,6.02,13.11,0,37.35,25.3,26.5
"95721",2018,15,100,0,0,0,0,0,0,0,0,0,0,100
"95722",2018,4822,95.94,0,1.06,1.47,0,1.53,5.66,4.56,8.03,35.15,25.61,12
"95724",2018,20,75,0,0,0,0,25,100,0,75,75,0,0
"95726",2018,8170,90.56,0.12,2.33,2.17,0.31,4.52,10.38,8.79,12.19,44.43,19.95,16.4
"95728",2018,229,100,0,0,0,0,0,0,0,3.06,48.03,6.11,0
"95735",2018,10,100,0,0,0,0,0,0,25,0,40,20,0
"95736",2018,198,72.22,7.58,0,0,0,20.2,8.08,0,49.49,72.22,17.68,0
"95742",2018,11921,52.39,6.46,0.37,30.62,0.37,9.8,13.72,3.52,8.04,72.98,7.05,7.6
"95746",2018,23492,82.97,2.5,0.34,7.93,0.07,6.19,9.52,2.83,12.32,48.17,17.65,9.3
"95747",2018,65335,74.13,1.74,0.58,13.76,0.49,9.31,13.32,4.68,12.96,57.32,18,10
"95757",2018,49683,37.69,13.51,0.55,33.71,0.84,13.7,18.52,10,14.11,65.99,10.7,9.2
"95758",2018,63894,43.81,14.14,0.59,27.11,0.96,13.38,20,10.3,13.82,61.16,12.01,10.3
"95762",2018,42494,79.92,1.62,0.43,11.42,0.44,6.17,9.74,3.37,12.11,51.85,15.9,7.7
"95765",2018,37878,76.49,2.2,0.65,12.18,0.07,8.41,13.63,3.11,16.04,63.2,10.12,7
"95776",2018,23375,65.67,1.54,0.92,13.65,0.31,17.9,49.49,20.06,15.17,65.96,8.59,9
"95811",2018,6050,62.1,15.79,0.96,8.36,0,12.79,20.05,10.09,10.1,69.19,9.19,14.7
"95814",2018,11340,61.75,15.98,1.22,8.66,0.21,12.18,19.96,14.34,10.93,61.46,16.64,19.4
"95815",2018,25224,46.2,11.06,1.63,7.92,0.44,32.75,46.42,27.49,14.3,69.16,9.66,13.1
"95816",2018,17217,76.33,5.67,1.07,7.3,0.72,8.92,15.46,4.2,7.9,65.69,13.09,11.7
"95817",2018,13461,59.95,16.19,1.37,8.63,0.11,13.74,23.56,15.47,11.87,64.74,11.97,16.4
"95818",2018,21732,64.45,8.17,0.31,14.03,1.55,11.49,17.22,8.07,9.19,55.9,16.05,11.8
"95819",2018,19659,82.23,2.7,0.49,5.42,0.1,9.06,16.58,1.57,17.32,58.95,15.75,7.6
"95820",2018,35477,57.36,9.3,0.54,12.14,1.08,19.59,40.27,22.19,13.46,63.92,13.03,15
"95821",2018,35430,62.65,9.06,0.86,6.26,0.45,20.72,19.83,9.88,10.51,58.38,15.6,13
"95822",2018,45323,45.48,14.71,0.61,19.98,1.37,17.86,33.05,17.06,12.01,59.8,15.86,15.2
"95823",2018,79272,30.72,19.52,0.58,23.53,4.15,21.49,32.87,23.99,13.92,68.55,10.1,12.9
"95824",2018,30296,32.78,10.39,0.85,27.43,1.8,26.75,37.42,36.34,15.87,69.31,9.85,13.7
"95825",2018,35825,53.3,14.45,0.35,8.56,0,23.34,26.72,13.38,16.29,67.92,13.18,11.2
"95826",2018,38256,61.35,9.54,0.96,9.91,0.66,17.57,24.24,8.15,18.83,63.84,14.17,12.3
"95827",2018,21185,58.2,13.72,1.15,11.14,0.5,15.29,22.32,13.86,15.7,60.82,13.36,15.2
"95828",2018,60270,30.88,11.54,1.1,33.53,2.61,20.34,28.07,24.5,14.25,62.07,12.63,13.6
"95829",2018,28134,42.16,9.23,0.37,32.48,1.12,14.64,18.87,12.18,13.08,63.46,9.71,8.8
"95830",2018,902,67.29,0,2,12.64,0,18.07,14.75,8.7,12.42,32.71,30.93,27.4
"95831",2018,42514,45.1,13.04,0.27,27.29,0.44,13.86,19.11,6.95,9.61,50.66,21.14,12
"95832",2018,11518,18.51,25.18,0,28.92,5.37,22.03,24.59,24.61,18,72.36,10.8,16.1
"95833",2018,41209,47.61,13.56,1.14,11.81,1.46,24.43,39.32,13.22,13.07,70.32,8.02,9.3
"95834",2018,28229,37.4,17.03,0.53,24.24,1.15,19.65,28.05,11.39,11.06,70.25,7.26,8.9
"95835",2018,40101,45.8,15.01,1,25.77,0.97,11.45,17.33,7.95,9.35,65.14,12.27,7.4
"95837",2018,305,88.2,5.57,0,3.28,0,2.95,10.82,6.23,6.56,22.3,10.16,10.5
"95838",2018,39187,40.63,15.29,0.9,18.1,3.21,21.88,38.29,26.3,16.14,69.8,9.33,11.6
"95841",2018,20586,68.25,10.04,1.02,7.53,0.44,12.72,19.39,8.44,12.77,63.91,12.34,11
"95842",2018,32269,64.52,13.55,0.76,5.79,0.51,14.86,21.7,13.19,14.17,65.76,9.84,12
"95843",2018,46709,68.92,8.46,0.48,10.56,1.97,9.62,15.94,8.33,14.42,66.09,8.32,8.9
"95864",2018,23733,77.08,3.37,0.24,7.47,0.27,11.57,13.91,3.36,9.68,47.5,21.07,11.4
"95901",2018,33442,73.9,4.43,1.17,8.19,0.32,11.99,28.63,18.22,13.61,66.29,10.6,16.1
"95903",2018,1630,61.96,8.77,0.12,6.44,0.92,21.78,21.84,1.96,45.64,97.12,0,4.2
"95910",2018,65,100,0,0,0,0,0,0,0,0,29.23,0,46.2
"95912",2018,5010,89.06,1.04,0.46,0.4,0,9.04,68.24,36.11,15.07,64.57,12.65,8.9
"95914",2018,815,96.32,1.23,0.86,0,0,1.6,3.31,15.92,4.79,28.83,33.5,31
"95915",2018,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95916",2018,1216,89.14,0,2.63,3.04,0.9,4.28,5.35,12.35,8.31,35.03,26.89,28.8
"95917",2018,4030,74.19,0,2.36,1.36,0,22.08,42.43,26.79,15.19,60.02,11.79,15.5
"95918",2018,2643,87.33,1.78,0.98,3.25,0,6.66,8.44,6.58,11.54,40.11,33.71,21.2
"95919",2018,1182,77.24,0,0,2.62,0,20.14,8.88,10.59,10.15,36.97,22.84,22.8
"95920",2018,285,84.56,0,5.96,0,0,9.47,43.51,36.18,15.79,52.98,22.11,26.3
"95922",2018,454,96.48,0.44,0.44,0,0,2.64,6.17,10,5.07,27.09,32.16,15.4
"95923",2018,28,100,0,0,0,0,0,0,21.43,0,0,57.14,14.3
"95925",2018,209,93.3,0,6.7,0,0,0,6.7,8.43,20.57,38.76,31.58,23.4
"95926",2018,39012,81.93,2.11,0.78,4.57,0.08,10.53,16.12,5.7,31.77,67.75,13.6,13.2
"95928",2018,37558,81.81,1.98,1.26,4.98,0.19,9.77,17.95,8.03,25.46,65.46,13.48,11.3
"95930",2018,191,94.76,0,5.24,0,0,0,0,31.01,0,53.93,15.18,32.5
"95932",2018,7742,87.39,1.76,0.56,1.25,0.32,8.72,51.55,24.13,13.51,62.09,14.61,14.1
"95934",2018,341,65.69,0,23.46,0,0,10.85,4.69,5.3,0,61,9.38,24.3
"95935",2018,602,92.69,4.49,0,0,0,2.82,4.49,9.82,8.64,81.06,11.3,16.3
"95936",2018,114,94.74,0,0,0,0,5.26,8.77,10.75,0,35.09,41.23,8.8
"95937",2018,1442,79.26,8.18,0,0,0,12.55,53.81,26.96,9.36,51.11,22.26,17.1
"95938",2018,4350,91.66,0,0,0.39,0,7.95,14.11,6.43,12.02,59.49,14.28,14
"95939",2018,673,49.48,8.02,35.66,0,0,6.84,14.71,17.32,13.37,60.18,16.79,25.2
"95941",2018,497,93.56,0,0,0,0,6.44,11.47,21.33,0,0,71.23,31.6
"95942",2018,629,91.1,0,0,0,0,8.9,9.86,6.32,3.34,34.5,32.27,15.3
"95943",2018,908,95.15,1.32,0,0,0,3.52,22.03,19.01,13.66,60.9,13.77,8.4
"95944",2018,29,100,0,0,0,0,0,0,0,0,37.93,62.07,0
