"GEOID","year","totWrkE","eduP","hghRskP","hltCrP","retailP"
"86515",2018,1282,0.78,31.98,1.79,0
"86520",2018,376,0.8,23.14,0,0
"86535",2018,268,4.48,21.27,1.49,2.99
"86538",2018,513,1.36,13.26,1.75,0
"86540",2018,161,0,9.94,0,0
"86544",2018,277,1.44,8.66,2.53,0.72
"86545",2018,260,2.31,20,0,1.92
"86547",2018,231,0,16.88,0,3.9
"86556",2018,495,3.64,17.37,2.22,0
"87001",2018,1150,2.52,31.57,1.57,2.26
"87002",2018,8060,2.18,25.81,0.26,0.69
"87004",2018,4249,1.74,27.7,0.96,0.68
"87005",2018,167,0,11.98,0,0
"87006",2018,626,4.31,19.65,0,6.87
"87007",2018,310,0,31.61,3.23,0
"87008",2018,1113,0,49.87,3.5,3.23
"87010",2018,461,1.95,66.38,0,0
"87011",2018,11,0,0,0,0
"87012",2018,NA,NA,NA,NA,NA
"87013",2018,NA,NA,NA,NA,NA
"87014",2018,281,8.54,0,0,0
"87015",2018,5954,1.39,38.46,0.97,3.22
"87016",2018,776,0,31.7,3.22,0
"87017",2018,NA,NA,NA,NA,NA
"87018",2018,127,8.66,47.24,0,0
"87020",2018,3625,0.36,24.06,7.59,0.63
"87021",2018,1526,4.65,18.22,0,0
"87022",2018,326,12.88,48.16,1.84,2.15
"87023",2018,225,0,21.33,4.89,0
"87024",2018,858,1.63,20.51,1.28,0
"87025",2018,481,0,84.62,1.46,4.16
"87026",2018,1518,1.19,25.49,0.46,0
"87027",2018,59,0,16.95,0,0
"87028",2018,108,0,0,0,0
"87029",2018,NA,NA,NA,NA,NA
"87031",2018,17185,1.48,28.01,2.09,1.23
"87032",2018,154,0,0,0,0
"87034",2018,734,5.99,28.07,3.54,0
"87035",2018,3182,0,26.24,0.6,0.13
"87036",2018,501,1.6,33.13,4.39,0
"87037",2018,136,0,9.56,2.21,5.15
"87038",2018,224,4.91,28.12,0,0
"87040",2018,164,10.98,40.85,0,0
"87041",2018,287,5.92,19.86,1.74,1.05
"87042",2018,1406,1.14,31.08,0,4.77
"87043",2018,1980,0,47.27,0.51,4.44
"87044",2018,135,0,35.56,0,0
"87045",2018,428,2.34,14.49,1.64,0.47
"87046",2018,NA,NA,NA,NA,NA
"87047",2018,1926,0.57,68.17,0.62,4.36
"87048",2018,4320,0.56,66.9,0.49,6.25
"87049",2018,585,5.3,16.07,14.19,0.51
"87051",2018,440,0,24.09,14.09,0
"87052",2018,974,4.21,16.53,0.41,0
"87053",2018,442,1.36,24.89,0,0.9
"87056",2018,495,0,66.87,0,0
"87059",2018,4823,2.34,44.95,0.7,5.85
"87061",2018,124,0,0,0,0
"87062",2018,342,0,0,0,0
"87063",2018,73,0,13.7,0,0
"87064",2018,NA,NA,NA,NA,NA
"87068",2018,1845,1.73,37.83,3.04,4.01
"87070",2018,130,0,29.23,15.38,0
"87072",2018,252,4.76,13.1,1.19,1.19
"87083",2018,205,1.95,56.59,1.46,2.44
"87102",2018,9319,1.08,29.25,0.43,1.17
"87104",2018,5947,0.94,39.01,0.54,3.03
"87105",2018,24424,1.88,25.72,0.39,0.66
"87106",2018,13818,1.35,36.52,0,3.28
"87107",2018,14037,2.5,37.64,0.63,2.1
"87108",2018,16211,0.6,27.56,0.19,1.45
"87109",2018,19098,1.92,34.94,0.54,2.5
"87110",2018,19838,1.94,41.22,0.57,2.5
"87111",2018,26990,1.28,50.57,0.55,3.63
"87112",2018,19770,1.58,37.57,0.51,3.03
"87113",2018,8133,2.2,42.87,1.71,3.96
"87114",2018,32943,2.26,43.7,1.4,2.54
"87116",2018,1148,0.87,58.19,1.83,0.78
"87117",2018,0,NA,NA,NA,NA
"87120",2018,31211,1.89,43.92,2.24,3.47
"87121",2018,34095,1.23,22.6,0.69,1.12
"87122",2018,8663,0.84,68.13,0.45,5.79
"87123",2018,19624,1.5,36.58,0.8,4.18
"87124",2018,25254,2.18,30.52,1.6,2.26
"87144",2018,18835,1.73,43.07,1.38,2.05
"87301",2018,8941,1.2,34.1,1.88,0.93
"87305",2018,1049,3.15,13.35,0,0.38
"87310",2018,329,0,18.54,0,0.91
"87311",2018,1109,1.44,19.39,1.26,0.72
"87312",2018,144,2.78,16.67,0,0
"87313",2018,1968,2.54,17.53,0.46,0.91
"87315",2018,41,0,143.9,0,56.1
"87316",2018,284,1.06,7.75,0,0
"87317",2018,764,0.79,11.52,0,0
"87319",2018,482,0.62,14.73,1.24,0
"87320",2018,162,4.94,13.58,0,0
"87321",2018,755,1.46,47.55,3.44,0
"87322",2018,42,0,0,0,0
"87323",2018,1053,2.47,16.52,1.71,0.28
"87325",2018,932,5.04,22.21,1.82,0
"87326",2018,558,1.79,8.96,0.54,0
"87327",2018,3420,1.93,12.57,1.84,0
"87328",2018,506,1.98,26.68,1.98,0
"87347",2018,52,0,42.31,0,0
"87357",2018,258,2.33,23.64,5.04,0
"87364",2018,216,0,16.2,0,0
"87375",2018,869,0.69,13.23,0,0.35
"87401",2018,19545,0.89,24.31,0.76,2.13
"87402",2018,4498,0.87,33.7,2.16,4.18
"87410",2018,7274,1.57,27.88,2.63,0.51
"87412",2018,NA,NA,NA,NA,NA
"87413",2018,6965,1.21,26.22,2.51,1.91
"87415",2018,599,0,30.72,0,0
"87416",2018,1839,3.7,20.83,0.22,0.82
"87417",2018,2292,1.83,28.53,0.52,0
"87418",2018,509,1.18,17.29,3.34,0.98
"87419",2018,NA,NA,NA,NA,NA
"87420",2018,3874,1.86,21.71,1.52,0.75
"87421",2018,602,4.82,22.59,0.33,0
"87455",2018,525,3.24,16,1.14,2.1
"87461",2018,355,1.69,13.8,1.69,0
"87499",2018,202,0.99,46.04,0,0
"87501",2018,7784,0.28,51.68,0.36,2.58
"87505",2018,14695,0.95,48.45,0.82,1.38
"87506",2018,5528,2.19,48.77,0.85,2.86
"87507",2018,24614,0.91,31.9,0.56,1.34
"87508",2018,8656,1.92,50.79,1.58,0.61
"87510",2018,NA,NA,NA,NA,NA
"87511",2018,NA,NA,NA,NA,NA
"87512",2018,26,0,0,0,0
"87513",2018,382,0,26.18,0,0
"87514",2018,136,0,126.47,0,0
"87515",2018,NA,NA,NA,NA,NA
"87516",2018,NA,NA,NA,NA,NA
"87517",2018,58,0,0,0,0
"87518",2018,NA,NA,NA,NA,NA
"87519",2018,144,0,31.94,16.67,0
"87520",2018,NA,NA,NA,NA,NA
"87521",2018,NA,NA,NA,NA,NA
"87522",2018,NA,NA,NA,NA,NA
"87523",2018,NA,NA,NA,NA,NA
"87524",2018,0,NA,NA,NA,NA
"87525",2018,60,0,100,0,0
"87527",2018,NA,NA,NA,NA,NA
"87528",2018,NA,NA,NA,NA,NA
"87529",2018,2363,3.39,34.28,0,0.89
"87530",2018,NA,NA,NA,NA,NA
"87531",2018,NA,NA,NA,NA,NA
"87532",2018,NA,NA,NA,NA,NA
"87533",2018,NA,NA,NA,NA,NA
"87535",2018,569,0,34.97,3.87,5.1
"87537",2018,NA,NA,NA,NA,NA
"87538",2018,216,0,25.93,0,0
"87539",2018,NA,NA,NA,NA,NA
"87540",2018,528,2.46,57.77,0,0
"87543",2018,85,0,0,0,0
"87544",2018,9516,1.94,74.49,0.35,10.56
"87548",2018,NA,NA,NA,NA,NA
"87549",2018,NA,NA,NA,NA,NA
"87551",2018,NA,NA,NA,NA,NA
"87552",2018,1653,3.39,48.58,1.09,0
"87553",2018,496,4.44,23.99,0.4,0.81
"87554",2018,NA,NA,NA,NA,NA
"87556",2018,863,4.75,15.18,1.27,0.23
"87557",2018,2785,1.18,23.45,0,0
"87558",2018,298,1.68,48.32,0,0
"87560",2018,289,0,0,0,0
"87562",2018,92,0,21.74,0,0
"87564",2018,79,0,0,0,0
"87565",2018,165,0,76.36,0,0
"87566",2018,NA,NA,NA,NA,NA
"87567",2018,723,8.02,20.19,0,0
"87569",2018,177,0,0,0,0
"87571",2018,4791,1.61,24.9,0.77,0.48
"87573",2018,38,0,0,0,0
"87574",2018,143,0,32.87,0,0
"87575",2018,NA,NA,NA,NA,NA
"87577",2018,NA,NA,NA,NA,NA
"87578",2018,NA,NA,NA,NA,NA
"87579",2018,435,0,7.36,0,0
"87580",2018,416,0,0,0,0
"87581",2018,NA,NA,NA,NA,NA
"87582",2018,NA,NA,NA,NA,NA
"87583",2018,30,0,0,0,0
"87701",2018,6453,1.98,29.61,0.76,0.56
"87710",2018,627,0.64,41.95,0.48,1.12
"87711",2018,113,0,25.66,0,0
"87712",2018,111,0,21.62,31.53,0
"87713",2018,31,0,200,0,0
"87714",2018,448,0.45,38.39,1.79,0
"87715",2018,103,0,0,0,0
"87718",2018,139,0,24.46,2.16,1.44
"87722",2018,166,0,0,0,0
"87723",2018,29,0,0,0,0
"87724",2018,0,NA,NA,NA,NA
"87728",2018,199,0.5,34.67,0.5,0
"87729",2018,3,0,100,0,0
"87730",2018,16,0,162.5,0,0
"87731",2018,86,0,0,0,0
"87732",2018,629,0,22.26,1.75,0
"87733",2018,44,0,86.36,0,0
"87734",2018,43,0,48.84,0,0
"87735",2018,0,NA,NA,NA,NA
"87736",2018,89,19.1,0,0,0
"87740",2018,2714,0.88,28.89,2.87,0.63
"87742",2018,91,0,13.19,0,0
"87743",2018,69,2.9,62.32,15.94,0
"87745",2018,315,2.86,62.22,0,0
"87746",2018,10,0,40,0,0
"87747",2018,499,3.41,33.27,3.21,0
"87749",2018,84,0,0,0,0
"87750",2018,0,NA,NA,NA,NA
"87752",2018,123,0,61.79,1.63,0
"87753",2018,75,0,13.33,0,0
"87801",2018,3428,1.52,48.51,0.18,2.45
"87820",2018,13,0,200,0,0
"87821",2018,102,0,88.24,0,0.98
"87823",2018,337,0,16.02,7.72,3.56
"87824",2018,35,0,0,0,0
"87825",2018,535,3.18,60.19,0.56,1.31
"87827",2018,9,0,0,0,0
"87828",2018,67,0,0,0,0
"87829",2018,196,0,17.35,0,0
"87830",2018,339,2.95,35.1,1.77,0
"87831",2018,127,0,26.77,0,0
"87832",2018,26,0,0,0,0
"87901",2018,2199,2.46,24.92,0.41,1.64
"87930",2018,159,0,45.28,0,0
"87931",2018,290,0,25.52,12.76,0
"87933",2018,109,0,0,0,0
"87935",2018,291,0,30.58,0,3.09
"87936",2018,139,0,0,0,0
"87937",2018,904,0,10.07,0,1
"87939",2018,76,0,97.37,0,0
"87940",2018,386,0,9.84,13.47,0
"87941",2018,304,0,0,0,0
"87942",2018,316,6.65,22.15,0,0
"87943",2018,51,0,82.35,0,0
"88001",2018,15889,1.05,22.32,0.91,1.17
"88002",2018,287,0,35.89,4.53,5.92
"88003",2018,116,0,12.93,0,0
"88004",2018,0,NA,NA,NA,NA
"88005",2018,11918,1.26,29.74,1.11,1.85
"88007",2018,9784,1.51,34.5,1.19,2.68
"88008",2018,3306,0.51,32.37,1.75,2.66
"88009",2018,2,0,0,0,0
"88011",2018,12840,2.13,43.59,1.85,3.26
"88012",2018,12118,2.46,25.57,3.96,1.44
"88020",2018,287,0,32.75,7.32,0
"88021",2018,7561,0.93,18.54,2.43,1.35
"88022",2018,345,12.46,33.33,5.8,0
"88023",2018,863,1.85,22.71,1.85,1.27
"88024",2018,63,0,0,0,0
"88025",2018,85,0,11.76,0,0
"88026",2018,525,0.95,17.52,0,0
"88027",2018,140,0,19.29,0,0
"88028",2018,87,0,11.49,0,0
"88029",2018,413,2.18,6.3,0,0
"88030",2018,7245,1.75,17.07,2.95,1.02
"88032",2018,83,0,0,0,0
"88033",2018,0,NA,NA,NA,NA
"88034",2018,16,0,0,0,0
"88038",2018,168,0,41.67,0,0
"88039",2018,96,0,54.17,0,0
"88040",2018,30,0,0,26.67,0
"88041",2018,466,0,18.03,2.15,0
"88042",2018,66,0,27.27,0,0
"88043",2018,492,1.02,15.24,1.83,1.63
"88044",2018,1566,0,28.86,1.09,1.79
"88045",2018,1183,0,18.77,8.03,0
"88046",2018,302,0,50.66,0,0
"88047",2018,1045,0,23.83,1.53,7.85
"88048",2018,1044,0,9.96,0,0
"88049",2018,44,0,0,0,0
"88051",2018,21,0,14.29,0,0
"88052",2018,0,NA,NA,NA,NA
"88053",2018,21,0,42.86,0,0
"88055",2018,13,0,76.92,0,0
"88056",2018,61,0,0,0,0
"88061",2018,6998,0.64,34.28,1.06,2.31
"88063",2018,5395,1.52,14.14,0.67,0.32
"88065",2018,307,0,14.66,7.17,0
"88072",2018,622,0,6.11,3.05,2.89
"88081",2018,5154,1.09,11.14,0.93,1.73
"88101",2018,19494,0.82,29.13,1.34,0.67
"88103",2018,12,0,0,0,0
"88112",2018,72,0,63.89,0,0
"88113",2018,49,0,24.49,0,0
"88114",2018,15,0,106.67,0,0
"88115",2018,42,0,14.29,0,0
"88116",2018,173,1.73,54.34,0,0
"88118",2018,110,0,100,0,1.82
"88119",2018,715,0,35.94,4.48,0
"88120",2018,79,0,32.91,0,0
"88121",2018,27,0,66.67,0,0
"88124",2018,367,0,57.49,0,1.36
"88125",2018,36,0,0,0,0
"88126",2018,8,0,75,0,0
"88130",2018,7443,1.14,24.72,0.46,1.16
"88132",2018,78,0,34.62,0,3.85
"88134",2018,17,0,0,0,0
"88135",2018,678,2.95,23.01,0.29,0
"88136",2018,16,0,87.5,0,0
"88201",2018,11462,1.37,28,3.25,0.81
"88203",2018,12118,2.06,19.51,1.01,0.83
"88210",2018,7845,1.27,26.62,0,3.01
"88220",2018,17032,1,28.19,2.18,0.88
"88230",2018,1845,2.38,29.59,1.63,0.98
"88231",2018,1469,0,34.92,0,0.88
"88232",2018,821,0.97,15.96,0.73,0
"88240",2018,16305,2,22.69,1.4,1.71
"88242",2018,3460,0.64,30.23,1.62,0.87
"88250",2018,115,0,73.04,0,0
"88252",2018,912,0,22.26,0,0.55
"88253",2018,345,0,39.13,0,0
"88254",2018,29,0,0,0,0
"88255",2018,22,0,100,0,0
"88256",2018,750,1.2,17.6,0.93,1.33
"88260",2018,5959,0.35,15.32,0.64,0.87
"88262",2018,5,0,200,0,0
"88263",2018,85,0,72.94,0,0
"88264",2018,11,0,0,0,0
"88265",2018,50,0,40,0,0
"88267",2018,488,0.61,32.99,3.69,0
"88268",2018,173,0,0,0,0
"88301",2018,316,0,34.49,5.7,3.16
"88310",2018,15031,2.01,29.88,1.24,1.7
"88311",2018,477,7.55,15.3,9.43,0
"88312",2018,1016,4.63,53.44,5.61,0
"88314",2018,56,0,0,0,0
"88316",2018,695,2.16,26.91,2.45,0
"88317",2018,568,2.29,26.23,0,0
"88318",2018,113,0,72.57,6.19,0.88
"88321",2018,28,0,57.14,0,0
"88323",2018,0,NA,NA,NA,NA
"88324",2018,61,11.48,75.41,0,0
"88325",2018,212,0,27.83,0,3.3
"88330",2018,665,2.56,20.9,0,0
"88336",2018,156,0,17.95,0,0
"88337",2018,696,0,30.75,0,5.17
"88338",2018,25,0,112,0,0
"88339",2018,217,0,8.76,0,0
"88340",2018,1337,3.52,24.98,0.82,0.45
"88341",2018,73,0,71.23,0,0
"88342",2018,17,0,0,0,0
"88343",2018,0,NA,NA,NA,NA
"88344",2018,0,NA,NA,NA,NA
"88345",2018,3299,0.97,24.61,1.82,0
"88346",2018,1021,0,24.39,0,0
"88347",2018,59,0,10.17,0,0
"88348",2018,139,0,44.6,0,0
"88349",2018,14,0,0,0,0
"88350",2018,125,0,0,0,0
"88351",2018,80,0,17.5,0,0
"88352",2018,1915,1.46,11.91,3.55,1.41
"88353",2018,14,0,128.57,0,0
"88354",2018,0,NA,NA,NA,NA
"88355",2018,0,NA,NA,NA,NA
"88401",2018,1999,0,31.22,0.25,1.45
"88410",2018,48,0,37.5,0,0
"88411",2018,30,6.67,40,0,0
"88414",2018,10,0,0,50,0
"88415",2018,1299,3.31,30.02,7.24,0
"88416",2018,35,0,0,0,0
"88417",2018,0,NA,NA,NA,NA
"88418",2018,92,0,56.52,0,0
"88419",2018,82,1.22,51.22,0,0
"88421",2018,0,NA,NA,NA,NA
"88422",2018,40,0,160,0,0
"88424",2018,24,8.33,50,0,0
"88426",2018,446,0,24.66,0,3.59
"88427",2018,71,14.08,84.51,0,0
"88430",2018,49,0,65.31,0,0
"88431",2018,15,0,200,0,0
"88434",2018,222,0,16.22,2.25,0
"88435",2018,1227,0,43.44,3.99,0.33
"88436",2018,23,0,0,0,0
"89001",2018,480,0,21.25,7.5,0
"89002",2018,16160,2.04,36.62,2.37,2.02
"89003",2018,350,0,18.86,0,0
"89004",2018,118,3.39,64.41,0,0
"89005",2018,6138,2.9,30.6,2.48,1.81
"89007",2018,378,14.55,16.67,0,0
"89008",2018,548,6.75,50.55,3.83,0
"89010",2018,179,0,55.87,0,0
"89011",2018,13327,2.45,25.1,1.87,0.5
"89012",2018,16436,2.89,42.05,1.01,1.67
"89013",2018,110,0,34.55,0,3.64
"89014",2018,20591,2.07,31.5,0.65,1.21
"89015",2018,17838,2.86,26.75,0.36,0.86
"89017",2018,0,NA,NA,NA,NA
"89018",2018,276,0,6.52,2.54,0
"89019",2018,1179,7.63,38.68,0,0
"89020",2018,470,0,14.68,0,0
"89021",2018,1325,0,32.83,7.17,0.53
"89022",2018,0,NA,NA,NA,NA
"89025",2018,516,9.69,33.33,0,0
"89026",2018,0,NA,NA,NA,NA
"89027",2018,5493,1.82,23.68,0.95,0.84
"89029",2018,2364,2.5,19.2,0.38,0.3
"89030",2018,18216,1.65,9.17,0,0.24
"89031",2018,31441,2.17,25.21,0.7,0.69
"89032",2018,20911,2.57,16.14,0.3,0.15
"89039",2018,14,0,0,0,0
"89040",2018,1334,3.37,12.74,0.97,1.2
"89042",2018,452,0,32.08,9.96,7.3
"89043",2018,302,0,37.09,13.25,0
"89044",2018,8457,1.92,45.88,2.49,2.18
"89045",2018,1175,11.4,22.98,1.28,2.13
"89046",2018,140,7.86,7.86,0,7.86
"89047",2018,92,0,29.35,0,9.78
"89048",2018,6866,1.21,26.22,0.57,1.84
"89049",2018,1143,3.59,8.75,8.05,0
"89052",2018,23874,2.01,44.81,1.09,1.44
"89054",2018,0,NA,NA,NA,NA
"89060",2018,2700,3.81,16.19,2.15,1.67
"89061",2018,1799,8.89,24.18,2.28,1.5
"89074",2018,26514,2.07,40.1,0.7,1.52
"89081",2018,16217,1.87,25.23,1.83,1.2
"89084",2018,11945,1.72,38.38,1.16,1.26
"89085",2018,2140,2.71,33.6,0.89,1.12
"89086",2018,2420,5.29,34.05,1.53,0.5
"89101",2018,15506,2.04,12.22,0,0.25
"89102",2018,17177,1.79,17.47,0.06,0.12
"89103",2018,27073,2.39,14.18,0.05,1.2
"89104",2018,16861,2.66,14.99,0.15,0.69
"89106",2018,9836,2.86,16.88,0.25,0.57
"89107",2018,16569,2.22,18.61,0.19,0.68
"89108",2018,33657,2.34,20.37,0.2,0.89
"89109",2018,4431,2.55,45.88,0.84,0.54
"89110",2018,31116,2.24,12.05,0.49,0.58
"89113",2018,17430,1.47,35.71,0.77,0.68
"89115",2018,23863,2.3,12.5,0.59,0.4
"89117",2018,28547,1.71,34.94,0.78,0.76
"89118",2018,12007,3.01,30.88,0.25,0.5
"89119",2018,26580,2.86,19.41,0.43,0.76
"89120",2018,12084,2.24,26.63,0.13,0.57
"89121",2018,28630,3.59,15.98,0.36,0.43
"89122",2018,22611,3.29,16.79,0.49,0.17
"89123",2018,33065,2.74,35,0.98,1.05
"89124",2018,485,2.06,63.71,0.82,1.86
"89128",2018,18555,2.14,31.12,0.74,1.24
"89129",2018,28317,2.83,34.43,0.68,1.63
"89130",2018,16680,1.98,26.78,0.84,0.61
"89131",2018,22974,3.73,42.77,2.8,1.2
"89134",2018,8282,0.76,40.65,1.49,1.21
"89135",2018,12616,1.19,58.15,0.59,0.75
"89138",2018,7756,1.48,46.88,1.57,1.47
"89139",2018,22275,1.94,28.57,0.64,1.06
"89141",2018,16733,2.34,40.2,0.82,1.22
"89142",2018,17028,2.46,13.75,0.32,0.86
"89143",2018,5978,2.12,42.71,4.43,2.98
"89144",2018,9355,2.53,41.26,0.48,0.88
"89145",2018,11992,1.65,29.79,0.23,0.92
"89146",2018,8884,1.87,25.7,0.27,0.7
"89147",2018,27649,1.88,24.39,0.6,1.24
"89148",2018,27707,2.39,35.43,0.56,1.35
"89149",2018,18769,2.59,39.39,2.14,1.24
"89156",2018,13134,2.63,19.13,0.22,0.69
"89161",2018,131,0,0,0,0
"89166",2018,9689,3.47,42.25,1.1,1.76
"89169",2018,10626,1.92,16.24,0,0.05
"89178",2018,19982,1.92,37.43,0.67,1.14
"89179",2018,3450,1.39,35.86,3.48,1.88
"89183",2018,21513,4.13,30.24,0.77,1.08
"89191",2018,0,NA,NA,NA,NA
"89301",2018,2961,1.65,40.7,6.42,2.09
"89310",2018,194,1.03,13.92,0,0
"89311",2018,72,0,16.67,0,0
"89314",2018,143,0,30.07,2.8,5.59
"89316",2018,667,0,47.53,8.4,4.95
"89317",2018,124,0,19.35,0,0
"89318",2018,464,0,45.04,3.23,0
"89319",2018,30,0,0,0,0
"89402",2018,0,NA,NA,NA,NA
"89403",2018,7562,1.4,29.05,3.07,1.94
"89404",2018,13,0,0,0,0
"89405",2018,77,0,0,0,0
"89406",2018,9297,2.62,31.89,0.72,1.69
"89408",2018,8598,1.09,25.53,1.22,1.59
"89409",2018,74,0,18.92,0,0
"89410",2018,4634,2.76,38.13,1.83,1.29
"89411",2018,202,0,68.32,0,0
"89412",2018,146,0,89.04,0,0
"89413",2018,251,11.55,47.41,0,0
"89414",2018,99,0,38.38,0,0
"89415",2018,1299,4,21.09,0,0.31
"89418",2018,111,4.5,115.32,0,0
"89419",2018,1559,0.58,27.97,4.3,0
"89420",2018,0,NA,NA,NA,NA
"89421",2018,134,1.49,26.87,0,0
"89422",2018,48,0,0,0,0
"89423",2018,3994,2.43,56.13,1.3,3.71
"89424",2018,89,0,17.98,0,0
"89425",2018,216,0,14.81,0,0
"89426",2018,48,0,150,0,0
"89427",2018,366,1.91,19.95,1.37,1.37
"89428",2018,36,0,38.89,0,0
"89429",2018,2319,3.41,27.21,0.91,2.5
"89430",2018,213,9.39,29.11,16.9,0
"89431",2018,18492,0.87,16.3,0.15,0.68
"89433",2018,9880,2.28,21.12,0,0.88
"89434",2018,13409,2.07,31.29,0.41,2.3
"89436",2018,20998,1.96,41.49,1.93,2.46
"89438",2018,37,0,0,0,0
"89439",2018,668,3.29,45.96,0,0
"89440",2018,372,0,9.14,0,0
"89441",2018,5973,3.3,43.26,1.29,1.42
"89442",2018,513,0.78,52.63,0,0.97
"89444",2018,799,4.26,25.53,1.13,1.38
"89445",2018,8361,0.55,27.39,0.38,1.64
"89446",2018,0,NA,NA,NA,NA
"89447",2018,2491,1.85,33.52,2.05,1.36
"89448",2018,632,0.63,60.13,0,0
"89449",2018,1673,1.14,37.72,0,1.43
"89450",2018,45,0,80,0,0
"89451",2018,4287,1.59,54.02,0.44,1.42
"89460",2018,6545,2.22,30.11,1.83,1.93
"89501",2018,2007,0.75,34.48,1.59,2.24
"89502",2018,23522,1.19,21.52,0.58,1.22
"89503",2018,15699,1.69,32.25,0.16,1.9
"89506",2018,20891,1.68,23.76,0.87,1.11
"89508",2018,6182,2.28,30.64,1.84,1.65
"89509",2018,18467,1.4,43.98,0.28,1.8
"89510",2018,700,0,70.71,0,0
"89511",2018,13086,0.57,58.76,0.26,3.46
"89512",2018,12068,0.88,22.36,0.63,0.7
"89519",2018,3709,0,54.89,3.26,1.35
"89521",2018,15684,1.26,49.36,0.73,2.28
"89523",2018,18146,1,44.53,1.01,2.14
"89701",2018,12265,0.54,29.01,0.76,1.44
"89702",2018,0,NA,NA,NA,NA
"89703",2018,4500,0.69,51.47,1.51,2.51
"89704",2018,2024,2.12,42.24,1.93,1.98
"89705",2018,2487,0.28,44.63,1.05,2.29
"89706",2018,9112,1.65,33.23,0.91,0.83
"89801",2018,13397,1.27,28.12,0.69,2.61
"89815",2018,7191,1.68,30.04,1.93,1.46
"89820",2018,2465,0,33.18,1.95,1.46
"89821",2018,212,2.83,23.11,0,0
"89822",2018,994,0.2,12.17,0,0.5
"89823",2018,34,0,0,0,0
"89825",2018,785,8.54,10.19,0,0
"89826",2018,0,NA,NA,NA,NA
"89828",2018,208,0,102.88,0,0
"89830",2018,68,23.53,0,0,0
"89831",2018,0,NA,NA,NA,NA
"89832",2018,473,4.02,35.73,2.11,1.06
"89833",2018,79,0,0,0,0
"89834",2018,66,0,27.27,0,0
"89835",2018,650,3.23,39.54,1.85,0
"89883",2018,2336,1.07,40.28,0.51,0
"90001",2018,23818,1.78,9.4,0.3,0.21
"90002",2018,19665,2.89,11.13,0.11,0.26
"90003",2018,28690,2.52,9.6,0.08,0.15
"90004",2018,33874,1.67,26.66,0.13,0.72
"90005",2018,21500,1.75,27.96,0.1,0.49
"90006",2018,31758,1.31,19.29,0.19,0.65
"90007",2018,17181,2.25,26.06,0.15,1.55
"90008",2018,14597,3.42,33.43,1.09,0.63
"90010",2018,2017,0,64.95,1.09,0.89
"90011",2018,46307,2.15,8.9,0.29,0.15
"90012",2018,13631,1.35,44.3,0.11,1.25
"90013",2018,5399,1.65,53.86,0.17,1.56
"90014",2018,4800,2.46,59.88,0.08,2.85
"90015",2018,11670,1.94,40.37,0.21,0.87
"90016",2018,22321,2.35,25.17,0.24,1.19
"90017",2018,13483,1.72,29.61,0,2.36
"90018",2018,24825,1.68,21.88,0.29,0.69
"90019",2018,35567,1.27,31.5,0.3,0.6
"90020",2018,22279,1.12,31.01,0.06,0.5
"90021",2018,1469,1.57,23.83,0,0
"90022",2018,28562,1.51,12.55,0.35,0.47
"90023",2018,20078,1.73,8.53,0.28,0.14
"90024",2018,20955,0.97,50.06,0.3,1.63
"90025",2018,30377,0.38,66.26,0.34,2.41
"90026",2018,39166,0.79,34.82,0.14,1.26
"90027",2018,27204,0.41,44.56,0.22,0.92
"90028",2018,19554,0.66,43.76,0.21,1.71
"90029",2018,20803,0.87,20.67,0.18,0.77
"90031",2018,18302,1.07,23.12,0.15,0.93
"90032",2018,22077,2.34,25.97,0.45,1.02
"90033",2018,19742,1.69,15.62,0.09,0.64
"90034",2018,35889,1.47,49.15,0.07,2.45
"90035",2018,15408,0.7,59.14,0.38,1.54
"90036",2018,23379,0.54,60.59,0.16,1.5
"90037",2018,26648,2.72,10.43,0.2,0.08
"90038",2018,16112,0.97,29.12,0.16,1.12
"90039",2018,16579,1.15,42.23,0.25,1.48
"90040",2018,5397,2.72,17.1,0.22,0.93
"90041",2018,15021,1.46,44.7,0.33,1.56
"90042",2018,33323,1.68,30.59,0.74,1.13
"90043",2018,20152,2.64,34.71,1.25,0.91
"90044",2018,38484,3.04,14.53,0.38,0.28
"90045",2018,22318,1.62,65.4,0.72,2.93
"90046",2018,33986,0.32,51.87,0.17,1.41
"90047",2018,21446,4.03,19.82,1.62,0.61
"90048",2018,14618,0.3,62.09,0.05,1.08
"90049",2018,20096,0.55,75.18,0.04,1.49
"90056",2018,3583,0.95,64.81,0.56,1.2
"90057",2018,26242,1.36,18.66,0.08,0.58
"90058",2018,929,2.05,6.46,0.22,1.72
"90059",2018,17215,4.2,11.88,0.44,0.13
"90061",2018,11641,2.61,17.38,0.08,1.01
"90062",2018,15923,3.62,14.83,0.4,0.18
"90063",2018,23166,1.65,16.74,0.56,0.46
"90064",2018,13725,0.32,61.1,0.14,1.88
"90065",2018,24583,1.13,32.51,0.31,1.64
"90066",2018,34196,0.45,49.87,0.13,2.52
"90067",2018,815,3.44,60.74,0,1.1
"90068",2018,13323,0.45,54.6,0.06,0.72
"90069",2018,14836,0,69.51,1.06,1.26
"90071",2018,0,NA,NA,NA,NA
"90073",2018,123,17.89,13.01,0,0
"90077",2018,4225,0,67.76,0,1.59
"90079",2018,0,NA,NA,NA,NA
"90089",2018,680,0,27.21,0,2.35
"90090",2018,0,NA,NA,NA,NA
