"GEOID","year","totWrkE","eduP","hghRskP","hltCrP","retailP"
"21181",2018,2805,2.67,23.67,1.11,0.46
"21183",2018,9628,0.83,20.86,0.74,1.17
"21185",2018,31579,0.83,48.85,0.95,2.57
"21187",2018,4098,1.22,29.21,0.46,1.29
"21189",2018,1245,1.37,34.46,5.38,0.4
"21191",2018,6375,0.44,23.59,1.1,1.38
"21193",2018,8870,0.6,19.44,1.04,0.92
"21195",2018,20501,1.27,20.81,0.64,1.28
"21197",2018,4644,1.36,21.83,1.38,1.08
"21199",2018,25191,0.62,20.27,1.04,0.59
"21201",2018,916,3.28,25,2.18,0.44
"21203",2018,6477,0.57,23.93,0.86,1.42
"21205",2018,10065,0.84,23.25,2.4,0.87
"21207",2018,6298,0.19,29.69,0.54,0.7
"21209",2018,27517,1.05,32.96,0.69,2.53
"21211",2018,22729,0.91,37.41,0.7,2.35
"21213",2018,8242,0.89,27.37,1.5,1.19
"21215",2018,9673,0.73,34.56,1.37,1.05
"21217",2018,10231,1.47,21.51,0.32,1.67
"21219",2018,4716,0.49,27.29,0.91,0.95
"21221",2018,5750,0.85,27.67,1.17,0.61
"21223",2018,3809,0.05,23.97,0.45,1.1
"21225",2018,6230,0.83,19.15,1.72,0.87
"21227",2018,62113,0.63,29.86,0.64,1.85
"21229",2018,5751,0.7,27.32,0.89,1.04
"21231",2018,7224,0.48,23.38,1.34,0.98
"21233",2018,5143,0.51,27.65,0.52,0.78
"21235",2018,12639,1.23,24.29,0.44,0.77
"21237",2018,1788,4.92,7.49,3.08,0.28
"21239",2018,13046,0.8,42.89,1.17,2.37
"22001",2018,25356,0.55,22.89,0.84,2.22
"22003",2018,8618,2.05,23.83,4.36,0.38
"22005",2018,58813,1.09,36.05,1.76,2.88
"22007",2018,9306,0.71,30,1.33,0.8
"22009",2018,15018,0.97,25.88,5.06,0.93
"22011",2018,14252,1.47,25.24,1.08,1.16
"22013",2018,4710,0.7,17.62,3.93,1.15
"22015",2018,54532,1.4,32.5,1.5,1.62
"22017",2018,105145,1.25,28.06,1.27,1.21
"22019",2018,90129,1.71,25.54,1.25,1.61
"22021",2018,3385,0.3,15.27,4.64,0.47
"22023",2018,3228,0.87,28.25,1.64,0.71
"22025",2018,3522,0.48,33.59,4.54,0.57
"22027",2018,5253,0.36,19.13,5.25,1.45
"22029",2018,6939,0.76,21.21,4.64,0
"22031",2018,10683,0.84,26.63,1.89,0.95
"22033",2018,216944,1.22,35.81,1.12,2.79
"22035",2018,1389,1.15,25.7,6.26,1.87
"22037",2018,6589,2.02,25.45,2.37,1.65
"22039",2018,11610,0.73,17.27,1.18,1.27
"22041",2018,7087,0.42,30.27,1.13,0.66
"22043",2018,7320,2.04,24.28,4.36,1.52
"22045",2018,30536,1.29,25.51,0.85,1.16
"22047",2018,12798,1.55,29.11,3.18,1.73
"22049",2018,5470,0.38,20.48,2.16,1.17
"22051",2018,209898,1.44,31.4,1.27,1.97
"22053",2018,12222,1.24,22.83,1.39,0.3
"22055",2018,119459,0.79,33.21,0.88,2.16
"22057",2018,43293,0.88,23.06,0.82,1.87
"22059",2018,4941,0.16,15.66,2.91,2.27
"22061",2018,20890,0.67,32.51,1.46,1
"22063",2018,63181,1.52,32.22,1.73,1.73
"22065",2018,3670,3.24,24.99,2.59,0.16
"22067",2018,9279,0.91,16.45,0.82,0.8
"22069",2018,12249,0.69,22.21,1.35,1.23
"22071",2018,178375,1.73,36.67,1.09,1.93
"22073",2018,64233,1.05,30.48,1.62,1.37
"22075",2018,10036,1.41,34.03,1.48,2.08
"22077",2018,9243,0.18,27.59,2.45,1.62
"22079",2018,53433,1.12,28.35,2.66,0.72
"22081",2018,3153,0.63,21.03,1.65,0.25
"22083",2018,7803,0.67,22.2,1.79,0.88
"22085",2018,8103,0.79,26.83,0.85,1.23
"22087",2018,18846,1.93,22.34,1.44,1.28
"22089",2018,24444,1.26,38.3,0.8,2.95
"22091",2018,3645,2.85,33.44,0.38,2.99
"22093",2018,9012,2.17,19.3,0.74,2.63
"22095",2018,19419,1.87,29.65,1.17,1.02
"22097",2018,30347,1.1,23.14,1.27,1.14
"22099",2018,23380,1.32,26.09,1.08,1.99
"22101",2018,20144,0.99,24.16,1.16,0.89
"22103",2018,117537,1.47,39.38,1.05,2.43
"22105",2018,55675,0.88,26.59,1.44,0.81
"22107",2018,1327,2.19,24.49,3.54,0.68
"22109",2018,46729,0.7,28.33,1.31,1.95
"22111",2018,8090,0.42,28.71,1.29,1.21
"22113",2018,24497,0.51,27.21,1.63,1.16
"22115",2018,17127,1.21,29.91,2.76,1.75
"22117",2018,16678,0.45,19.03,2.26,0.73
"22119",2018,15292,0.89,23.46,1.46,0.56
"22121",2018,12329,1.41,30.87,1.61,2.02
"22123",2018,3690,0,35.91,1.38,2.36
"22125",2018,5731,9.79,21.06,5.88,1.9
"22127",2018,5083,0.98,26.01,3.93,0.65
"23001",2018,54039,0.92,32.09,1.03,1.04
"23003",2018,29745,0.97,29.92,1.19,0.9
"23005",2018,161323,0.93,44.8,0.45,1.93
"23007",2018,14291,0.94,25.35,0.5,0.45
"23009",2018,26731,0.43,34.16,0.69,1.1
"23011",2018,58919,0.78,34.56,0.67,1.44
"23013",2018,20100,0.81,32.85,0.72,0.64
"23015",2018,16304,0.69,30.61,0.82,1.02
"23017",2018,25819,0.89,25.29,0.69,0.92
"23019",2018,72687,1.3,29.34,0.75,1.21
"23021",2018,6334,0.27,23.84,1.55,1.37
"23023",2018,18442,1.03,33.68,0.76,3.24
"23025",2018,21928,0.55,23.94,1.24,0.86
"23027",2018,18818,0.91,34.64,1.09,1.06
"23029",2018,12876,1.18,27.76,1.62,0.43
"23031",2018,106832,0.92,37.42,0.98,2.6
"24001",2018,28820,1.35,26.32,2.89,1.32
"24003",2018,292038,1.59,53.25,1.56,2.65
"24005",2018,419089,1.57,42.73,1.3,1.73
"24009",2018,46144,1.86,46.13,2.84,2.86
"24011",2018,16036,1.42,30.36,1.28,1.17
"24013",2018,87999,1.39,47,1.28,2
"24015",2018,50467,1.18,34.01,1.28,2.1
"24017",2018,79180,2.95,47.03,2.4,1.94
"24019",2018,15209,0.72,27.18,1.66,1.29
"24021",2018,131548,1.52,50.57,1.06,2.29
"24023",2018,13734,0.29,35.5,0.9,1.93
"24025",2018,129104,1.36,45.37,1.31,2.74
"24027",2018,169065,1.2,63.09,0.9,3.96
"24029",2018,9239,0.66,36.22,0.86,1.04
"24031",2018,556263,0.87,59.12,0.6,2.23
"24033",2018,480863,2.72,41.65,1.47,1.22
"24035",2018,25639,1.22,47.02,1.7,2.2
"24037",2018,54788,1.43,50.64,1.01,7.09
"24039",2018,8707,1.23,24.61,4.13,0.84
"24041",2018,17905,0.82,45.28,1.06,1.76
"24043",2018,67191,2.16,34.81,1.84,1.47
"24045",2018,49229,1.04,28.53,1.62,0.94
"24047",2018,24042,1.43,36.55,1.59,0.94
"24510",2018,279034,2.1,39.19,0.91,1.47
"25001",2018,105075,1.33,37.13,1.25,1.24
"25003",2018,64233,1.05,31.7,0.99,1.6
"25005",2018,283422,1.19,35.58,1.16,1.85
"25007",2018,8684,1.21,41.56,0.47,0.47
"25009",2018,403439,1.12,43.12,0.77,2.04
"25011",2018,36982,1.21,34.17,0.94,1.68
"25013",2018,216101,1.42,31.76,1.11,1.46
"25015",2018,84200,1.35,36.07,0.78,1.62
"25017",2018,876744,1.03,57.52,0.55,3.57
"25019",2018,6471,0.39,34.48,0.82,1.42
"25021",2018,371989,1.21,55.83,0.75,2.08
"25023",2018,264683,1.27,39.86,1.31,1.49
"25025",2018,429529,1.55,47.68,0.7,1.58
"25027",2018,418705,1.05,40.88,1.11,2.57
"26001",2018,3372,1.54,22.12,1.13,1.51
"26003",2018,3112,0.29,29.63,2.54,0.22
"26005",2018,54935,0.44,31.45,0.37,2.45
"26007",2018,12522,0.88,28.36,0.84,1.41
"26009",2018,9807,0.64,32.39,0.35,1.24
"26011",2018,5747,0.5,23.09,1.34,1.55
"26013",2018,2772,0.14,21.93,3.39,0.69
"26015",2018,28209,0.55,30.21,1.02,1.8
"26017",2018,46741,0.56,27.05,0.76,2.12
"26019",2018,7827,1.42,29.78,0.92,0.93
"26021",2018,71586,0.94,35.94,0.56,2.76
"26023",2018,18842,0.97,24.34,0.8,1.39
"26025",2018,58671,1.04,29.53,0.67,1.64
"26027",2018,23766,0.36,28.65,0.31,1.71
"26029",2018,12240,0.33,31.08,0.51,2.03
"26031",2018,10503,0.48,26.64,0.73,1.18
"26033",2018,15179,1.25,24.62,4.61,0.78
"26035",2018,10915,0.94,28.01,0.74,1.26
"26037",2018,37744,0.77,41.07,1.68,1.84
"26039",2018,5267,1.06,27.36,1.84,0.72
"26041",2018,15640,0.89,22.95,0.96,1.34
"26043",2018,11274,0.61,31.4,0.97,2.79
"26045",2018,52908,0.63,37.91,1.06,1.68
"26047",2018,16567,0.74,32.95,0.7,1.41
"26049",2018,169798,0.94,29.07,0.77,2.08
"26051",2018,8757,0.58,25.41,0.63,1.12
"26053",2018,6008,0.23,24.3,2.53,1.17
"26055",2018,46120,0.66,35.93,0.62,1.51
"26057",2018,16042,0.57,28.48,2.38,0.78
"26059",2018,19370,0.4,26.24,0.91,1.75
"26061",2018,15245,0.43,30.82,1.59,3.19
"26063",2018,13946,0.45,29.89,0.62,1.28
"26065",2018,140932,1.16,37.57,0.73,1.48
"26067",2018,28461,0.46,26.79,2.18,1.23
"26069",2018,9238,0.8,23.02,0.74,1.09
"26071",2018,4402,0.34,23.06,1.16,1.52
"26073",2018,34086,0.94,27.8,0.58,0.64
"26075",2018,67825,0.61,29.31,1.3,2.25
"26077",2018,131460,0.9,38.64,0.44,2.34
"26079",2018,7236,0.64,19.29,0.36,1.16
"26081",2018,329336,0.74,37.42,0.41,2.02
"26083",2018,844,0,37.91,2.84,2.25
"26085",2018,3564,0.34,27.08,1.63,0.7
"26087",2018,39162,0.45,29.07,0.79,2.87
"26089",2018,9774,0.49,35.88,0.84,1.18
"26091",2018,44374,0.73,28.21,1.01,2.02
"26093",2018,96375,0.77,44.43,0.82,4.75
"26095",2018,2111,0.76,27.71,4.88,0.99
"26097",2018,4593,0.65,29.5,3.37,0.61
"26099",2018,422419,0.86,36.75,0.83,3.43
"26101",2018,9444,1.81,29.14,2.41,0.87
"26103",2018,29934,1,26.56,2.06,1.84
"26105",2018,12582,0.51,28.97,1.69,1.43
"26107",2018,18646,0.81,23.61,0.39,1.52
"26109",2018,10902,0.9,23.88,0.29,2.33
"26111",2018,38234,1.09,40.69,0.4,3.76
"26113",2018,6213,0.1,27.41,0.69,0.85
"26115",2018,70306,1.1,29.38,0.76,2.42
"26117",2018,26929,0.45,24.98,1.78,1.67
"26119",2018,2894,0.24,24.57,0.45,0.69
"26121",2018,74113,0.67,27.47,1.26,2.14
"26123",2018,19795,0.33,25.18,1.36,1.55
"26125",2018,638789,0.77,52.35,0.54,5.67
"26127",2018,10708,0.25,29.78,0.53,1.32
"26129",2018,7720,0.43,19.53,0.83,0.74
"26131",2018,2066,1.79,25.61,3.15,1.4
"26133",2018,9003,0.3,22.67,0.89,0.98
"26135",2018,2839,0.25,26.98,1.13,0.56
"26137",2018,10915,0.27,34.52,0.6,1.72
"26139",2018,147178,0.57,35.88,0.76,3.35
"26141",2018,4664,0.62,26.33,0.47,1.46
"26143",2018,7595,0.3,23.36,1.25,0.54
"26145",2018,82611,0.65,29.78,1.05,2.1
"26147",2018,73196,0.88,28.12,1.53,2.39
"26149",2018,28021,0.53,24.16,0.87,1.7
"26151",2018,17802,0.38,29.25,1.05,1.47
"26153",2018,2807,1.53,21.7,1.89,0.86
"26155",2018,31824,0.56,28.29,0.56,2
"26157",2018,22830,0.36,24.77,0.57,1.26
"26159",2018,34169,1,28.34,0.85,1.06
"26161",2018,187609,0.67,47.6,0.46,4.08
"26163",2018,734480,1.43,31.84,0.7,2.66
"26165",2018,14045,0.32,26.69,0.7,2.18
"27001",2018,6207,0.48,31.46,0.98,0.97
"27003",2018,189965,0.71,39.97,0.87,2.44
"27005",2018,16399,0.23,31.73,0.71,1.47
"27007",2018,21100,1.11,29.78,1.17,1.05
"27009",2018,20722,0.63,29.1,0.91,1.54
"27011",2018,2398,0.17,35.28,0.67,0.17
"27013",2018,37545,1.33,32.56,0.42,1.5
"27015",2018,13652,0.5,31.29,0.41,0.7
"27017",2018,16640,2.01,29.8,1.89,1.09
"27019",2018,56258,0.74,56.13,0.68,2.29
"27021",2018,12283,0.87,31.78,1.03,0.97
"27023",2018,6127,0.52,37.93,0.33,0.9
"27025",2018,28762,1.1,34.81,1.43,1.82
"27027",2018,34144,0.69,36.06,0.64,1.07
"27029",2018,3790,0.45,24.38,0.55,1.29
"27031",2018,2614,1.57,37.34,0.46,0.65
"27033",2018,5395,0.07,29.43,1.2,1.72
"27035",2018,30366,0.67,34.1,0.71,1.14
"27037",2018,232877,0.7,48.65,0.7,2.11
"27039",2018,11309,0.19,29.63,1.22,1.39
"27041",2018,19219,0.54,36.63,0.71,1.61
"27043",2018,7082,0.08,33.25,1.19,0.48
"27045",2018,10666,0.33,34.66,0.65,1.28
"27047",2018,15190,0.91,26.02,1.14,0.7
"27049",2018,24004,1.19,34.31,1.16,1.74
"27051",2018,2916,0.07,37.31,1.1,0.72
"27053",2018,687713,0.72,53.23,0.25,2.48
"27055",2018,10164,0.35,38.33,0.8,1.48
"27057",2018,9600,0.38,28.65,1.28,1.34
"27059",2018,19894,0.13,29.95,1,1.79
"27061",2018,20192,0.75,27.7,1.01,1.23
"27063",2018,5320,0.11,35.96,0.56,2.29
"27065",2018,7742,0.81,27.74,0.71,0.85
"27067",2018,21779,0.41,32.3,0.62,1.22
"27069",2018,2247,0.67,40.54,1.69,0.58
"27071",2018,5737,0.87,33.26,1.93,1.39
"27073",2018,3381,0.27,44.22,0.65,0.8
"27075",2018,4874,1.21,47.93,0.49,1.44
"27077",2018,2063,0.53,26.27,0.53,0.63
"27079",2018,14840,0.26,35.56,0.8,1.43
"27081",2018,2847,0.39,36.74,0,1.19
"27083",2018,13760,0.29,37.6,0.57,0.66
"27085",2018,19095,0.49,28.54,0.51,2.01
"27087",2018,2177,2.07,31.79,0.64,0.32
"27089",2018,4805,0.87,42.43,0.58,1.19
"27091",2018,10037,0.5,39.75,0.43,1.35
"27093",2018,11563,0.25,31.96,0.3,1.25
"27095",2018,12088,0.84,28.08,0.54,1.02
"27097",2018,16432,0.31,28.68,0.49,0.79
"27099",2018,19147,0.76,28.57,0.75,0.82
"27101",2018,4252,0.26,39.91,0.45,0.66
"27103",2018,19085,1.13,34.63,0.61,1.15
"27105",2018,10632,0.49,24.91,0.82,1.37
"27107",2018,3121,0.87,38.58,0.54,0.13
"27109",2018,81361,0.42,37.09,0.5,1.87
"27111",2018,28193,0.3,31.34,0.52,0.96
"27113",2018,7658,0.46,34.79,0.3,1.97
"27115",2018,12673,1.83,23.51,2.05,0.79
"27117",2018,4384,0.16,31.23,0.34,0.18
"27119",2018,15861,0.56,34.04,0.88,1.34
"27121",2018,5636,0.2,39.92,0.57,1.53
"27123",2018,281029,0.99,42.38,0.47,2.08
"27125",2018,2000,0.35,38.5,1.2,2.25
"27127",2018,7490,1.23,39.23,0.56,0.61
"27129",2018,7327,0.18,38.42,0.6,1
"27131",2018,34128,0.38,33.09,0.69,1.96
"27133",2018,4788,1.67,38.62,0.67,0.98
"27135",2018,8239,0.53,29.6,0.51,2.55
"27137",2018,98063,0.76,32.39,0.74,1.72
"27139",2018,78641,0.65,46.76,0.82,2.73
"27141",2018,50434,0.28,37.25,1.14,2.32
"27143",2018,7949,0.25,30.29,0.47,0.96
"27145",2018,85674,0.73,32.56,0.59,0.9
"27147",2018,18903,0.66,35.75,0.53,1.61
"27149",2018,5254,0.13,36.39,0.21,0.72
"27151",2018,4799,0.71,36.4,0.67,0.6
"27153",2018,11127,0.33,29.68,0.6,0.94
"27155",2018,1650,0.42,44.06,0.79,0.18
"27157",2018,11302,0.22,35.65,0.99,1.5
"27159",2018,6034,0.38,23.52,0.35,0.51
"27161",2018,9280,0.34,33.94,0.99,1.5
"27163",2018,135605,0.76,51.57,0.85,2.45
"27165",2018,5591,0.63,29.1,0.61,0.39
"27167",2018,3226,0,44.11,1.02,1.43
"27169",2018,28612,0.85,33.61,0.51,2.18
"27171",2018,71417,0.46,39.53,0.64,1.78
"27173",2018,4913,0.73,35.5,0.33,1.24
"28001",2018,10424,1.15,24.51,3.13,0.59
"28003",2018,14849,1.37,23.23,1.79,1.7
"28005",2018,4402,0.39,15.83,2.39,2.14
"28007",2018,6634,2.52,23.02,1.4,0.77
"28009",2018,2917,0,13.95,1.03,0.38
"28011",2018,10794,0.95,27.64,3.73,0.73
"28013",2018,5365,0.09,18.51,1.03,0.67
"28015",2018,3466,1.36,40.1,2.25,2.11
"28017",2018,6729,0.62,16.15,1.44,0.28
"28019",2018,3097,0.42,12.4,2.91,1
"28021",2018,2538,2.72,23.29,1.02,0.55
"28023",2018,6337,0.13,21.54,1.7,0.28
"28025",2018,7546,1.36,29.11,0.93,1.5
"28027",2018,8393,2.38,19.18,3.06,0.55
"28029",2018,10523,1.39,23.62,1.16,0.73
"28031",2018,7289,1.76,24.15,0.12,0.45
"28033",2018,87555,1.06,32.01,1.05,1.23
"28035",2018,32291,0.68,27.64,0.71,1.15
"28037",2018,2727,0,23.8,2.02,0.55
"28039",2018,8266,0,20.24,2.21,2.87
"28041",2018,3903,2.08,37.79,4.71,0.64
"28043",2018,8341,0.06,33.28,2.27,1.41
"28045",2018,19029,1.32,31.84,0.33,2.65
"28047",2018,84189,2.12,25.63,1.17,1.18
"28049",2018,105648,1.74,28.41,1.73,0.75
"28051",2018,4777,1.17,17.63,1.88,0.63
"28053",2018,2797,3.11,13.98,2.43,0.64
"28055",2018,358,0,23.46,5.03,0
"28057",2018,9509,0.22,20.32,1.09,1.29
"28059",2018,61405,1.2,29.72,0.8,2.63
"28061",2018,6375,0.61,19.39,0.44,1.69
"28063",2018,1865,2.31,25.2,1.34,0
"28065",2018,4200,1.55,21.36,0.26,0
"28067",2018,27855,1.53,25.18,0.97,1.14
"28069",2018,3499,1.46,17.23,0.71,0.46
"28071",2018,24456,1.55,35.34,1.12,0.63
"28073",2018,27694,0.65,35.43,1.24,0.89
"28075",2018,31112,0.64,27.35,0.47,1.1
"28077",2018,4716,0.49,25.78,2.35,1.25
"28079",2018,8521,1.42,20.67,2.15,0.76
"28081",2018,38207,0.75,26.92,0.86,1.37
"28083",2018,9178,1.46,23.92,1.26,1.63
"28085",2018,12850,0.79,26.08,0.19,1.14
"28087",2018,24037,0.75,24.5,0.85,1.04
"28089",2018,52097,0.84,43.83,0.72,1.92
"28091",2018,8786,0.48,23.14,0.66,0.93
"28093",2018,14243,0.41,22.71,1.26,0.49
"28095",2018,14371,0.93,20.21,0.98,2.03
"28097",2018,3886,0.85,23.08,0.39,0.69
"28099",2018,12025,2.29,21.04,1.13,0.21
"28101",2018,8250,0.63,18.23,1.07,1.42
"28103",2018,4046,3.31,15.52,2.35,0.69
"28105",2018,20852,0.62,33.2,1,2.25
"28107",2018,12702,0.65,26.64,0.69,0.77
"28109",2018,21599,1.23,26.31,0.81,2.25
"28111",2018,4591,1.79,23.76,2.18,0.5
"28113",2018,13927,1.22,18.21,1.44,0.6
"28115",2018,13183,0.95,17.96,0.51,0.82
"28117",2018,9661,0.37,13.34,0.91,1.19
"28119",2018,2280,2.19,30.83,7.02,0.04
"28121",2018,73418,0.86,35.7,1.21,1.54
"28123",2018,11360,0.48,25.82,1.59,1.78
"28125",2018,1489,1.81,50.37,2.35,0.6
"28127",2018,10649,0.99,27.95,0.36,0.25
"28129",2018,6563,0.52,22.61,1.95,0.72
"28131",2018,7874,1.03,8.75,1.78,0.9
"28133",2018,8173,1.2,23.58,2.7,0.54
"28135",2018,3833,0.23,33.55,5.71,0.44
"28137",2018,12012,1.71,23.38,0.5,0.28
"28139",2018,8853,0.62,17.43,0.32,0.67
"28141",2018,7801,0.95,15.4,1.23,0.47
"28143",2018,4156,3.13,24.69,1.47,0
"28145",2018,12120,0.52,19.1,0.15,0.73
"28147",2018,5459,0,28.8,2.93,0.46
"28149",2018,19368,1.68,27.91,1.35,3.76
"28151",2018,17133,1.9,22.4,1.86,0.48
"28153",2018,8174,0.77,27.17,0.89,1.66
"28155",2018,3740,1.76,20.16,0.94,0.8
"28157",2018,2468,6.85,17.59,3.81,1.01
"28159",2018,7181,1.06,19.97,1.16,0.79
"28161",2018,5442,1.95,14.19,1.38,2.09
"28163",2018,8109,2.45,22.67,2.74,1.32
"29001",2018,10827,0.47,25.88,0.69,0.26
"29003",2018,8476,0.52,28.6,1.56,0.46
"29005",2018,2649,3.74,30.05,1.09,0.23
"29007",2018,10751,0.72,25.78,3.33,0.63
"29009",2018,14590,0.71,26.33,0.77,0.53
"29011",2018,5195,0.02,40.52,0.31,0.48
"29013",2018,7612,0.33,29.49,0.72,0.88
"29015",2018,6573,0.38,29.83,0.23,0.55
"29017",2018,5059,0.32,21.92,0.79,1.48
"29019",2018,93375,0.88,40.02,0.58,1.04
"29021",2018,41913,1.04,26.14,1.2,1.18
"29023",2018,17067,0.74,24.37,1,0.58
"29025",2018,3874,0.85,21.24,3.9,1.65
"29027",2018,20425,2.13,30.69,2.35,0.51
"29029",2018,18231,0.93,28,0.63,0.75
"29031",2018,37627,0.74,30.1,0.82,1.36
"29033",2018,3699,0.81,30.6,1.03,0.11
"29035",2018,2433,0.66,35.68,0.37,0.12
"29037",2018,50661,1.25,37.87,0.87,1.67
"29039",2018,5243,1.34,31.11,1.32,0
"29041",2018,3158,0.22,34.58,0.82,0.06
"29043",2018,40014,0.72,35.18,1.03,0.96
"29045",2018,3267,0.46,27.4,0.28,0.89
"29047",2018,125517,1.32,38.42,1.24,1.64
"29049",2018,9424,0.65,27.3,2.28,1.33
"29051",2018,37467,1.12,41.95,1.27,1.22
"29053",2018,7669,1.85,33.77,1.86,0.59
"29055",2018,9443,1.27,27.28,1.2,1.05
"29057",2018,3106,0.39,26.66,0.8,0.77
"29059",2018,6197,0.47,31.42,0,0.29
"29061",2018,3510,0.63,33.42,4.13,0.83
"29063",2018,4276,0.72,31.45,1.29,1.4
"29065",2018,6230,0.71,26.02,1.64,0.79
"29067",2018,4802,0,24.26,1.27,0.77
"29069",2018,11346,0.56,24.07,1.11,0.63
"29071",2018,50288,0.67,31.14,0.76,1.85
"29073",2018,6891,0.42,24.25,1.23,0.41
"29075",2018,3026,0.36,28.49,0.99,0.13
"29077",2018,138126,0.84,33.57,0.74,1.07
"29079",2018,4590,0.87,28.91,1.57,1.11
"29081",2018,3769,0.66,27.49,1.78,0.4
"29083",2018,8831,0.75,27.15,0.61,0.55
"29085",2018,3258,1.93,22.16,0.34,0
"29087",2018,2063,0.87,36.5,1.84,1.11
"29089",2018,4727,0.19,32.77,0.68,0.85
"29091",2018,16617,0.76,26.5,0.97,0.39
"29093",2018,3884,0.88,16.07,1.73,0.49
"29095",2018,343721,1.21,36.41,0.55,1.79
"29097",2018,56742,0.7,29.56,0.57,1.31
"29099",2018,110438,0.98,34.08,0.9,1.45
"29101",2018,24266,1.05,27.1,0.91,1.61
"29103",2018,1575,0,30.1,0,0
"29105",2018,15006,0.73,26.53,1.1,1.67
"29107",2018,15313,1.29,30.08,1.35,0.67
"29109",2018,16841,0.52,29.56,0.28,0.37
"29111",2018,4637,0.8,16.3,0.35,0.43
"29113",2018,26349,1.26,26.15,1.34,1.53
"29115",2018,5496,0.35,25.29,2.33,0.51
"29117",2018,6605,0.79,28.9,4.48,0.35
"29119",2018,9408,1.26,25.39,0.58,0.04
"29121",2018,6363,0.28,25.32,0.85,0.93
"29123",2018,5035,1.15,21.87,2.01,0.6
"29125",2018,3677,0.27,29.75,1.17,1.36
"29127",2018,13090,0.7,25.6,1.08,0.88
"29129",2018,1660,0.42,41.08,0.36,0.3
"29131",2018,10823,0.38,26.91,2.17,1
"29133",2018,4654,0.62,25.55,2.75,0.84
"29135",2018,6627,0.42,31.79,1.57,1.22
"29137",2018,3879,1.39,23.46,2.53,0.93
"29139",2018,5031,0.16,25.4,2.23,1.17
"29141",2018,7368,0.73,23.21,1.87,1.29
"29143",2018,6622,0.62,25.34,2.07,0.71
"29145",2018,26841,0.69,26.98,1.05,0.93
"29147",2018,11062,0.5,33.66,1.65,1.25
"29149",2018,4095,0.56,24.27,0.59,0.07
"29151",2018,6991,0.34,30.25,1.69,1.12
"29153",2018,3139,0.16,21.95,0.25,1.27
"29155",2018,6101,0.33,24.85,0.48,0.75
"29157",2018,9181,0.28,28.82,0.71,1.66
"29159",2018,18609,0.32,23.86,0.85,0.91
"29161",2018,19026,0.96,37.19,1.24,1.38
"29163",2018,7540,0.58,25.92,3.06,0.34
"29165",2018,52703,1.46,48.76,1.08,1.89
"29167",2018,14135,1.02,32.73,0.58,1.15
"29169",2018,16357,0.84,22.74,4.4,1.4
"29171",2018,1981,0.86,32.81,0.81,0.35
"29173",2018,5006,0.2,28.23,1.3,1.4
"29175",2018,10263,1.32,28.03,2,1.48
"29177",2018,10745,0.93,25.44,0.99,0.61
"29179",2018,2483,0.36,23.6,2.38,0.72
"29181",2018,5129,0.16,20.35,0.49,0.27
"29183",2018,208527,1.02,47.41,0.95,2.49
"29185",2018,3592,0.67,27.45,1,0.81
"29186",2018,8758,0.47,20.69,1.52,0.46
"29187",2018,26991,0.92,20.53,4.19,0.99
"29189",2018,497435,0.86,45.52,0.58,1.8
"29195",2018,10523,0.67,26.48,0.99,0.81
"29197",2018,1896,0.26,19.73,0.16,0.32
"29199",2018,2092,0.33,45.79,0.96,1
"29201",2018,16789,0.37,21.94,1.7,0.67
"29203",2018,2903,0.41,22.84,0.86,0
"29205",2018,2945,1.7,32.77,0.2,0.75
"29207",2018,12599,0.33,27.76,0.54,1.12
"29209",2018,12088,1.24,29.7,0.87,0.36
"29211",2018,2648,0.38,20.85,0.87,0.19
"29213",2018,24618,1.06,28.98,0.71,0.87
"29215",2018,8695,1.18,28.02,2.59,0.63
"29217",2018,9527,1,36.15,1.05,1.67
"29219",2018,14974,0.97,31.63,1.79,0.79
"29221",2018,9032,0.59,18.3,1.51,0.09
"29223",2018,4236,0,25.54,1.39,1.04
"29225",2018,15534,0.91,22.38,0.77,0.55
"29227",2018,924,0.32,33.98,0.54,0
"29229",2018,6688,0.54,23.89,1.38,0.43
"29510",2018,153691,1.72,38.32,1.09,1.5
"30001",2018,4706,0.23,32.47,1.1,0.87
"30003",2018,4725,2.22,37.16,2.2,0.17
"30005",2018,2577,1.36,40.94,1.63,0.54
"30007",2018,2686,3.02,46.13,0.52,0.19
"30009",2018,5208,0.79,46.41,0.63,2.98
"30011",2018,643,0.78,85.23,0.47,0
"30013",2018,36909,1.47,35.28,0.89,1.08
"30015",2018,2516,0.2,55.33,1.19,0.99
"30017",2018,6463,0.84,36.59,2.46,0.96
"30019",2018,876,1.14,69.29,2.85,0.57
"30021",2018,4928,0.81,44.78,2.29,3.59
"30023",2018,3667,1.75,26.29,2.51,1.42
"30025",2018,1530,0.39,40,0,0.85
"30027",2018,5735,0.33,42.39,0,0.44
"30029",2018,47354,1.23,35.59,0.55,1.28
"30031",2018,59736,0.92,42.44,0.53,2.17
"30033",2018,617,1.3,75.36,0,0.49
"30035",2018,4646,2.65,37.54,1.27,0.6
"30037",2018,353,0.57,54.96,0,0
"30039",2018,1231,0.24,42.57,1.22,1.38
"30041",2018,7171,0.57,33.91,1.17,1.55
"30043",2018,5400,1.72,46.85,0.41,2.24
"30045",2018,984,0.81,58.33,0.51,0.3
"30047",2018,12300,0.66,36.65,0.81,0.88
"30049",2018,34454,0.47,48.46,1.32,2.7
"30051",2018,1126,0.27,41.47,1.51,0
