GEOID10,ZCTA5CE10,AFFGEOID10,minDistZ_mi
"90062","90062",8600000US90062,2.61958193473828
"93306","93306",8600000US93306,12.7708923287845
"92281","92281",8600000US92281,8.53616535264826
"94121","94121",8600000US94121,0.884553476787445
"95526","95526",8600000US95526,32.8815840336872
"90249","90249",8600000US90249,1.65858733104216
"95053","95053",8600000US95053,1.81205823411581
"93626","93626",8600000US93626,15.9974305683572
"96021","96021",8600000US96021,20.3069424916981
"80424","80424",8600000US80424,9.78176630984983
"80540","80540",8600000US80540,14.8717395798181
"80449","80449",8600000US80449,38.8608888622624
"80294","80294",8600000US80294,1.40331409472589
"06422","06422",8600000US06422,8.84893158695525
"06350","06350",8600000US06350,9.87284979163309
"32571","32571",8600000US32571,9.78511339263289
"74942","74942",8600000US74942,14.1872572606265
"97761","97761",8600000US97761,23.3604020378683
"97869","97869",8600000US97869,23.4988002430627
"97005","97005",8600000US97005,2.03899006661554
"97636","97636",8600000US97636,41.9274661130953
"16323","16323",8600000US16323,10.0784740953185
"16933","16933",8600000US16933,17.5675538501759
"15701","15701",8600000US15701,1.95000303915685
"19457","19457",8600000US19457,2.61497165877292
"15778","15778",8600000US15778,13.6867587858189
"18353","18353",8600000US18353,11.8464932667396
"15434","15434",8600000US15434,9.42289716540853
"15219","15219",8600000US15219,0.574950158508735
"82725","82725",8600000US82725,58.6110206601882
"36830","36830",8600000US36830,10.1722809051416
"36720","36720",8600000US36720,13.5325942660784
"98047","98047",8600000US98047,4.94431666985713
"98565","98565",8600000US98565,14.6936499327113
"98385","98385",8600000US98385,10.2497617732771
"25541","25541",8600000US25541,12.1983877392629
"26164","26164",8600000US26164,14.7798952581789
"26137","26137",8600000US26137,8.04328348069891
"54946","54946",8600000US54946,4.75968889936178
"53901","53901",8600000US53901,1.6654912944165
"25672","25672",8600000US25672,13.9127502625815
"54765","54765",8600000US54765,14.3523885901567
"53195","53195",8600000US53195,8.60240414588509
"77518","77518",8600000US77518,7.67534360866414
"54874","54874",8600000US54874,17.1837155665333
"54214","54214",8600000US54214,9.47763785339842
"84313","84313",8600000US84313,82.6816155002168
"54654","54654",8600000US54654,21.784145144338
"82601","82601",8600000US82601,24.2561464895609
"82201","82201",8600000US82201,13.1807024887951
"25008","25008",8600000US25008,13.617295816607
"82838","82838",8600000US82838,41.2479961493344
"98320","98320",8600000US98320,19.978836390895
"99786","99786",8600000US99786,461.522781048512
"97828","97828",8600000US97828,27.5089394003819
"85322","85322",8600000US85322,40.8493583559339
"31815","31815",8600000US31815,21.4333884631109
"21052","21052",8600000US21052,10.2515773385065
"04746","04746",8600000US04746,32.357476382119
"59831","59831",8600000US59831,30.7795069377705
"81149","81149",8600000US81149,35.9621789546166
"21718","21718",8600000US21718,14.9693049896187
"59460","59460",8600000US59460,29.2112922697423
"60482","60482",8600000US60482,2.28469612279207
"50566","50566",8600000US50566,10.7460842073301
"46045","46045",8600000US46045,7.6090142514962
"61323","61323",8600000US61323,7.34231280651222
"04435","04435",8600000US04435,22.9956428990484
"57012","57012",8600000US57012,26.2327926869787
"38588","38588",8600000US38588,16.9588329373655
"37064","37064",8600000US37064,9.9590375064848
"38450","38450",8600000US38450,12.1318547452865
"37874","37874",8600000US37874,0.50651860597163
"37357","37357",8600000US37357,13.4880228379019
"79032","79032",8600000US79032,15.7644135369289
"78621","78621",8600000US78621,20.5932691011708
"77430","77430",8600000US77430,17.5758235550562
"77583","77583",8600000US77583,15.332302834243
"75560","75560",8600000US75560,15.7409544607302
"76450","76450",8600000US76450,3.63987446789628
"77535","77535",8600000US77535,8.30981947731193
"77713","77713",8600000US77713,7.12004875110938
"78861","78861",8600000US78861,7.45327872086239
"75089","75089",8600000US75089,2.99857111969652
"79916","79916",8600000US79916,3.1154189212081
"78060","78060",8600000US78060,26.1549320604961
"03770","03770",8600000US03770,10.0589078875173
"07102","07102",8600000US07102,0.705659449801268
"07505","07505",8600000US07505,1.28402920272755
"07649","07649",8600000US07649,2.1809304356236
"87511","87511",8600000US87511,14.4163287383663
"87011","87011",8600000US87011,65.5412272553321
"88032","88032",8600000US88032,4.35610796088863
"10026","10026",8600000US10026,0.661761236468567
"14173","14173",8600000US14173,12.9278217567968
"14539","14539",8600000US14539,19.2714232136281
"11373","11373",8600000US11373,0.7524308066038
"10162","10162",8600000US10162,0.217334574183567
"11947","11947",8600000US11947,6.94140436033351
"13325","13325",8600000US13325,21.0787095427477
"10503","10503",8600000US10503,1.44224800808812
"11096","11096",8600000US11096,2.04758874101645
"11355","11355",8600000US11355,0.473121894900857
"28043","28043",8600000US28043,7.90916001977277
"28098","28098",8600000US28098,2.82743412653104
"27809","27809",8600000US27809,6.84307859328191
"27205","27205",8600000US27205,6.61923352424836
"28282","28282",8600000US28282,1.82482488865792
"44680","44680",8600000US44680,10.0212433666767
"58402","58402",8600000US58402,0.436729927472788
"58069","58069",8600000US58069,20.4248635508041
"58563","58563",8600000US58563,37.0122962232035
"58451","58451",8600000US58451,32.3891351455601
"45316","45316",8600000US45316,11.2232039456121
"43844","43844",8600000US43844,15.267365652476
"45336","45336",8600000US45336,12.1256945144447
"74966","74966",8600000US74966,19.8508561645343
"74048","74048",8600000US74048,1.56909661827178
"74134","74134",8600000US74134,2.86004145622673
"73111","73111",8600000US73111,3.342932276524
"73097","73097",8600000US73097,5.54550388861045
"96747","96747",8600000US96747,18.540627572408
"83226","83226",8600000US83226,58.8743270251316
"32079","32079",8600000US32079,8.60047333147687
"20565","20565",8600000US20565,1.64039492964811
"58707","58707",8600000US58707,1.51975568223369
"13677","13677",8600000US13677,21.0422355186031
"07495","07495",8600000US07495,2.06975461798487
"10168","10168",8600000US10168,0.886008528211148
"15733","15733",8600000US15733,3.5881588309778
"97637","97637",8600000US97637,44.2751829334145
"82327","82327",8600000US82327,53.2232698624449
"85750","85750",8600000US85750,4.51346613883645
"95531","95531",8600000US95531,13.2347715052829
"96050","96050",8600000US96050,23.6572416968185
"96086","96086",8600000US96086,42.2845594617296
"81521","81521",8600000US81521,5.74085582828551
"80428","80428",8600000US80428,37.6648333767298
"78411","78411",8600000US78411,1.48889523048247
"75501","75501",8600000US75501,7.38629640186301
"27831","27831",8600000US27831,5.73450289803401
"05905","05905",8600000US05905,21.6885646513073
"24202","24202",8600000US24202,5.50539463613608
"98586","98586",8600000US98586,11.8591663693883
"44095","44095",8600000US44095,2.5619240628718
"74745","74745",8600000US74745,1.46733220239376
"24861","24861",8600000US24861,12.8483625765284
"48509","48509",8600000US48509,6.91099889799213
"55962","55962",8600000US55962,30.1537510144787
"55439","55439",8600000US55439,3.53901877343882
"55070","55070",8600000US55070,18.6538278522193
"55316","55316",8600000US55316,1.92011086602364
"06376","06376",8600000US06376,11.0048830718228
"95451","95451",8600000US95451,12.7290735600623
"80013","80013",8600000US80013,5.25549987263497
"32456","32456",8600000US32456,2.4660991255176
"06409","06409",8600000US06409,21.8454254482338
"95404","95404",8600000US95404,3.95213684330487
"83539","83539",8600000US83539,59.3864746144696
"52726","52726",8600000US52726,13.6916020057801
"32615","32615",8600000US32615,10.6642859036888
"67831","67831",8600000US67831,1.38328401080742
"67140","67140",8600000US67140,17.4828212336601
"70643","70643",8600000US70643,26.0383359615574
"60633","60633",8600000US60633,5.12375213966581
"46915","46915",8600000US46915,15.373930963261
"20712","20712",8600000US20712,1.09159646129288
"42071","42071",8600000US42071,2.15099698752801
"01907","01907",8600000US01907,3.30870228350739
"70441","70441",8600000US70441,6.40578882892868
"01504","01504",8600000US01504,4.09896894881461
"49762","49762",8600000US49762,27.4640942135925
"49434","49434",8600000US49434,6.49846462917493
"49953","49953",8600000US49953,7.86788664504522
"49745","49745",8600000US49745,21.1087358078365
"04852","04852",8600000US04852,29.2129359759317
"55604","55604",8600000US55604,26.0938767225059
"39470","39470",8600000US39470,4.08193337340202
"01360","01360",8600000US01360,12.6163614956333
"68327","68327",8600000US68327,12.0931031862806
"03854","03854",8600000US03854,4.86223768106482
"03576","03576",8600000US03576,6.74207180964169
"88260","88260",8600000US88260,4.18781319627665
"11235","11235",8600000US11235,1.15030842547687
"28152","28152",8600000US28152,6.50111491448674
"68071","68071",8600000US68071,0.301472408341766
"39482","39482",8600000US39482,15.1517888117416
"73945","73945",8600000US73945,20.8246710334837
"74960","74960",8600000US74960,0.469293473389685
"07066","07066",8600000US07066,1.69652218177192
"08561","08561",8600000US08561,6.98670757008886
"16940","16940",8600000US16940,22.7270040697379
"29455","29455",8600000US29455,9.93698161679153
"29575","29575",8600000US29575,7.40479866321947
"29690","29690",8600000US29690,7.49407431984224
"28553","28553",8600000US28553,16.7203996517235
"35150","35150",8600000US35150,1.96117509975841
"36785","36785",8600000US36785,20.9588564427358
"35968","35968",8600000US35968,4.12380297633937
"36866","36866",8600000US36866,8.95699562929764
"99676","99676",8600000US99676,135.888067573599
"99611","99611",8600000US99611,32.509147209604
"99607","99607",8600000US99607,196.448676209897
"99590","99590",8600000US99590,330.625877889479
"99778","99778",8600000US99778,122.867079917638
"99925","99925",8600000US99925,92.6704310285437
"86401","86401",8600000US86401,20.8383965287644
"72530","72530",8600000US72530,13.1872035328249
"71913","71913",8600000US71913,1.94789093356816
"72852","72852",8600000US72852,20.3589312350157
"72112","72112",8600000US72112,3.63085978642022
"71677","71677",8600000US71677,9.1286087896359
"72701","72701",8600000US72701,9.92154940666873
"71772","71772",8600000US71772,24.343135959035
"71770","71770",8600000US71770,10.9937756351003
"96094","96094",8600000US96094,19.8102265225371
"92557","92557",8600000US92557,6.44599364118961
"93225","93225",8600000US93225,32.613806362206
"90211","90211",8600000US90211,0.959107221467591
"95140","95140",8600000US95140,16.0362887083367
"93550","93550",8600000US93550,14.6801594945026
"95987","95987",8600000US95987,21.8514165038759
"95573","95573",8600000US95573,29.7637490329213
"96041","96041",8600000US96041,26.3017145199123
"93238","93238",8600000US93238,14.4696125104769
"90089","90089",8600000US90089,1.46680251466853
"95623","95623",8600000US95623,12.2673079480453
"95981","95981",8600000US95981,27.8050367773558
"96006","96006",8600000US96006,35.2774244185647
"93562","93562",8600000US93562,22.0869211833772
"81647","81647",8600000US81647,17.4342202646429
"80473","80473",8600000US80473,34.8007628505839
"80537","80537",8600000US80537,9.71206246251229
"80030","80030",8600000US80030,4.3361317943957
"81022","81022",8600000US81022,21.2286832976259
"80544","80544",8600000US80544,7.75475800524927
"81424","81424",8600000US81424,42.7177725031206
"80820","80820",8600000US80820,36.8911121539682
"06266","06266",8600000US06266,5.67004977520173
"06389","06389",8600000US06389,3.40260889132327
"06608","06608",8600000US06608,1.02251579775234
"20551","20551",8600000US20551,0.82739080773688
"32054","32054",8600000US32054,3.95455071365864
"32177","32177",8600000US32177,4.11283909979357
"34268","34268",8600000US34268,6.50079540375493
"32612","32612",8600000US32612,0.817073931530044
"33026","33026",8600000US33026,1.40618059478693
"32430","32430",8600000US32430,13.1292780764292
"33855","33855",8600000US33855,16.6812699825524
"31044","31044",8600000US31044,16.5288821968633
"31419","31419",8600000US31419,5.68527504271029
"31549","31549",8600000US31549,9.984751687196
"30733","30733",8600000US30733,11.3284431061202
"47352","47352",8600000US47352,13.1546218498034
"47110","47110",8600000US47110,12.5005587250294
"47160","47160",8600000US47160,9.29982270846194
"47467","47467",8600000US47467,12.7813187444037
"50515","50515",8600000US50515,15.5896236182003
"50041","50041",8600000US50041,10.7947773265104
"50652","50652",8600000US50652,10.0687428211717
"50160","50160",8600000US50160,19.710388247575
"52166","52166",8600000US52166,12.5724547808952
"50165","50165",8600000US50165,8.4123641515157
"67117","67117",8600000US67117,3.81040212147069
"66522","66522",8600000US66522,9.60715030397171
"66203","66203",8600000US66203,2.48023169386823
"55403","55403",8600000US55403,1.63543296928437
"55422","55422",8600000US55422,1.24243741783617
"18246","18246",8600000US18246,10.7148781622271
"39630","39630",8600000US39630,2.91066758998382
"39046","39046",8600000US39046,7.93958243438134
"39083","39083",8600000US39083,4.69909496075326
"38879","38879",8600000US38879,4.59036404114814
"39455","39455",8600000US39455,12.9001891244236
"87521","87521",8600000US87521,26.4152182105737
"87041","87041",8600000US87041,16.535967070073
"10459","10459",8600000US10459,0.939878841450473
"11425","11425",8600000US11425,0.0256796200058039
"10170","10170",8600000US10170,0.975181660037683
"10032","10032",8600000US10032,0.134148709686485
"13368","13368",8600000US13368,21.5842872525675
"10152","10152",8600000US10152,1.1947617105991
"11575","11575",8600000US11575,3.28603339126687
"11005","11005",8600000US11005,0.472018156422569
"14727","14727",8600000US14727,0.537564203679943
"11429","11429",8600000US11429,2.7107916104614
"11223","11223",8600000US11223,1.21225850282137
"10020","10020",8600000US10020,1.10015766488999
"11103","11103",8600000US11103,0.953187617119764
"11412","11412",8600000US11412,0.95714104893665
"28658","28658",8600000US28658,6.15589934675193
"27587","27587",8600000US27587,6.91090910300815
"27534","27534",8600000US27534,3.86371319736166
"28785","28785",8600000US28785,14.0491366880555
"28327","28327",8600000US28327,13.013722912376
"28280","28280",8600000US28280,1.79439247922685
"28328","28328",8600000US28328,1.00228639081334
"27539","27539",8600000US27539,5.85605516763879
"27605","27605",8600000US27605,4.06519583680083
"58703","58703",8600000US58703,10.3391059363965
"58204","58204",8600000US58204,22.428157556113
"58545","58545",8600000US58545,6.23564931914408
"58656","58656",8600000US58656,25.6726072262339
"43004","43004",8600000US43004,4.61055005692258
"43136","43136",8600000US43136,4.85762810814269
"43468","43468",8600000US43468,9.85538268690679
"45229","45229",8600000US45229,1.49788617654436
"43842","43842",8600000US43842,14.6439297956084
"45616","45616",8600000US45616,21.7938313906524
"45884","45884",8600000US45884,13.0285202995201
"45041","45041",8600000US45041,7.86082937187834
"45354","45354",8600000US45354,15.9744193412438
"74017","74017",8600000US74017,6.23372816067626
"74463","74463",8600000US74463,9.40532377900926
"73841","73841",8600000US73841,18.6821449445853
"97108","97108",8600000US97108,21.0409570994098
"97850","97850",8600000US97850,1.89115640677686
"97503","97503",8600000US97503,23.9577121896451
"18434","18434",8600000US18434,8.48443794970685
"17815","17815",8600000US17815,2.08328032619877
"16720","16720",8600000US16720,17.843605713762
"16682","16682",8600000US16682,8.16667123330499
"17888","17888",8600000US17888,13.3834127379648
"16049","16049",8600000US16049,20.9348280518944
"15483","15483",8600000US15483,9.87443537284602
"16201","16201",8600000US16201,6.16493285002745
"15034","15034",8600000US15034,2.82427229379681
"15035","15035",8600000US15035,4.21616307744659
"17343","17343",8600000US17343,8.03664234890576
"65453","65453",8600000US65453,19.8914058482187
"64165","64165",8600000US64165,4.94058446962016
"65259","65259",8600000US65259,11.690919544535
"59525","59525",8600000US59525,46.3431334106315
"59710","59710",8600000US59710,35.7771834478529
"59018","59018",8600000US59018,18.6154419356578
"59923","59923",8600000US59923,20.398318153623
"59337","59337",8600000US59337,10.3298839983172
"59261","59261",8600000US59261,40.3418105022941
"68444","68444",8600000US68444,10.5485075177829
"68118","68118",8600000US68118,0.942736083075385
"89318","89318",8600000US89318,16.7094738450064
"03824","03824",8600000US03824,8.83728729972551
"03586","03586",8600000US03586,9.63768576418769
"08312","08312",8600000US08312,3.8881695613648
"07880","07880",8600000US07880,5.20003017052825
"88038","88038",8600000US88038,25.4042082292767
"88116","88116",8600000US88116,41.4579663038034
"83626","83626",8600000US83626,9.59912930906063
"62682","62682",8600000US62682,18.9594853187644
"60155","60155",8600000US60155,1.08600150407637
"62541","62541",8600000US62541,17.1936619175839
"60203","60203",8600000US60203,1.7478855880554
"62085","62085",8600000US62085,5.67881918967906
"61322","61322",8600000US61322,7.95781329934457
"60165","60165",8600000US60165,0.759243768716506
"60305","60305",8600000US60305,1.88218160283583
"06877","06877",8600000US06877,8.98923447167616
"90822","90822",8600000US90822,0.153298783878735
"33785","33785",8600000US33785,1.69614278881334
"32336","32336",8600000US32336,21.2664091907291
"31320","31320",8600000US31320,17.2464737041898
"19945","19945",8600000US19945,14.6392523519651
"32666","32666",8600000US32666,18.6548401385314
"50478","50478",8600000US50478,28.8623900383773
"83312","83312",8600000US83312,52.9660692312468
"41005","41005",8600000US41005,7.76860492395738
"42164","42164",8600000US42164,2.42477322991974
"60053","60053",8600000US60053,3.5863093099366
"70653","70653",8600000US70653,19.0642504405405
"04945","04945",8600000US04945,52.6320869044396
"04742","04742",8600000US04742,11.2063575353555
"60640","60640",8600000US60640,0.507743066016014
"05039","05039",8600000US05039,21.1873447499367
"05674","05674",8600000US05674,23.0528706228748
"22938","22938",8600000US22938,23.557394836857
"24256","24256",8600000US24256,12.6910351510239
"22546","22546",8600000US22546,24.4323555012027
"24382","24382",8600000US24382,0.537099747518006
"23002","23002",8600000US23002,19.8312797301216
"23943","23943",8600000US23943,6.23935919556857
"24314","24314",8600000US24314,7.82238317947549
"24090","24090",8600000US24090,19.1434320591526
"23923","23923",8600000US23923,24.6623815133701
"24526","24526",8600000US24526,17.3880159229026
"22027","22027",8600000US22027,3.2579283034809
"78408","78408",8600000US78408,2.42210488025209
"99402","99402",8600000US99402,21.8300790466602
"98223","98223",8600000US98223,11.7842578998568
"99020","99020",8600000US99020,10.3199826064315
"98158","98158",8600000US98158,2.55414638058247
"26039","26039",8600000US26039,13.1904777243979
"46766","46766",8600000US46766,8.21667739301202
"66959","66959",8600000US66959,12.145691721548
"02666","02666",8600000US02666,34.9261490080912
"41503","41503",8600000US41503,1.23645864604478
"04412","04412",8600000US04412,2.67900223435472
"59872","59872",8600000US59872,7.52138471684432
"02672","02672",8600000US02672,3.52596588031291
"59829","59829",8600000US59829,46.557380295353
"08406","08406",8600000US08406,3.74201280252955
"17043","17043",8600000US17043,1.64276347276972
"17835","17835",8600000US17835,23.6723745796594
"15413","15413",8600000US15413,11.9047478061306
"15359","15359",8600000US15359,7.42703609661145
"17570","17570",8600000US17570,14.1919564428893
"15637","15637",8600000US15637,11.3574107239157
"29078","29078",8600000US29078,9.49750096423403
"29527","29527",8600000US29527,10.0674106543117
"29902","29902",8600000US29902,1.34351633800786
"29665","29665",8600000US29665,5.62216087164861
"29450","29450",8600000US29450,15.4535466270539
"37090","37090",8600000US37090,6.76121743571664
"37055","37055",8600000US37055,4.65100535387
"38340","38340",8600000US38340,22.4382983040006
"37160","37160",8600000US37160,8.79105458551557
"37351","37351",8600000US37351,2.57872319069847
"38329","38329",8600000US38329,7.85418134659677
"37050","37050",8600000US37050,6.09714069038491
"38068","38068",8600000US38068,23.2815070902016
"75287","75287",8600000US75287,1.52613126528501
"38126","38126",8600000US38126,1.42294876212409
"79108","79108",8600000US79108,13.0426103536374
"77086","77086",8600000US77086,5.66510187730101
"79227","79227",8600000US79227,33.165323089406
"75670","75670",8600000US75670,4.74884010067862
"75654","75654",8600000US75654,6.86840876928651
"75568","75568",8600000US75568,26.0239053281118
"75446","75446",8600000US75446,18.9889535122315
"76457","76457",8600000US76457,21.0001687147242
"77342","77342",8600000US77342,3.36736370699065
"79546","79546",8600000US79546,6.48791994778861
"75845","75845",8600000US75845,23.2733401080997
"76523","76523",8600000US76523,18.1365906698057
"78013","78013",8600000US78013,14.9578152377292
"79344","79344",8600000US79344,15.8637862132247
"76689","76689",8600000US76689,10.70774484875
"79369","79369",8600000US79369,14.256521626822
"84042","84042",8600000US84042,1.48493942447482
"84317","84317",8600000US84317,25.7210622058
"84725","84725",8600000US84725,40.306941955658
"84714","84714",8600000US84714,47.5633233054123
"40011","40011",8600000US40011,13.6563417394877
"41171","41171",8600000US41171,18.9091835141786
"42754","42754",8600000US42754,1.82645300239357
"40360","40360",8600000US40360,14.0615255631122
"40448","40448",8600000US40448,9.9272980858232
"42743","42743",8600000US42743,2.76867685793129
"71018","71018",8600000US71018,15.5132992562707
"71115","71115",8600000US71115,16.4417266987934
"70836","70836",8600000US70836,0.388147546827175
"70058","70058",8600000US70058,2.54074150241881
"70748","70748",8600000US70748,1.53343233884636
"71404","71404",8600000US71404,16.0367849790536
"04940","04940",8600000US04940,5.51331908526058
"04427","04427",8600000US04427,23.1452837856723
"04763","04763",8600000US04763,18.7497968600857
"04969","04969",8600000US04969,10.2930623638871
"04932","04932",8600000US04932,18.8153719509439
"04928","04928",8600000US04928,17.4609208227078
"21628","21628",8600000US21628,10.2475061199399
"01022","01022",8600000US01022,5.88117485989018
"02111","02111",8600000US02111,0.338730974134142
"02763","02763",8600000US02763,3.2229695289056
"48125","48125",8600000US48125,3.7003809740991
"48070","48070",8600000US48070,3.3017853299115
"50473","50473",8600000US50473,27.6440019892741
"48362","48362",8600000US48362,12.7341715421325
"59450","59450",8600000US59450,23.2671370074073
"31207","31207",8600000US31207,1.0185132704378
"62695","62695",8600000US62695,10.9924798414098
"66622","66622",8600000US66622,0.0448972703450598
"40506","40506",8600000US40506,0.262843394306719
"50142","50142",8600000US50142,9.87401948995097
"93614","93614",8600000US93614,28.4541104745362
"19710","19710",8600000US19710,2.67200197224923
"20390","20390",8600000US20390,1.24547860013909
"20052","20052",8600000US20052,0.274216857424775
"98267","98267",8600000US98267,61.5134652203607
"13210","13210",8600000US13210,1.21281192140776
"12997","12997",8600000US12997,20.9568036429907
"76629","76629",8600000US76629,20.5944126680623
"15777","15777",8600000US15777,15.3706001404626
"77460","77460",8600000US77460,15.3658599315865
"97041","97041",8600000US97041,27.0144911534582
"16161","16161",8600000US16161,2.20327383160891
"17974","17974",8600000US17974,3.35210950443419
"86406","86406",8600000US86406,15.5552369402021
"36401","36401",8600000US36401,3.54703144417777
"99740","99740",8600000US99740,543.193788080638
"72958","72958",8600000US72958,1.55718622418443
"35973","35973",8600000US35973,16.0663947805923
"94118","94118",8600000US94118,0.715367703339432
"60636","60636",8600000US60636,1.71370531104297
"60457","60457",8600000US60457,5.23346550569656
"62537","62537",8600000US62537,9.33386412606209
"60645","60645",8600000US60645,1.63719510548183
"61419","61419",8600000US61419,11.9548817781945
"61426","61426",8600000US61426,19.0145532108598
"60604","60604",8600000US60604,1.6120329520747
"61606","61606",8600000US61606,0.972067217375555
"46322","46322",8600000US46322,3.2696435292193
"47567","47567",8600000US47567,19.5230662599546
"47424","47424",8600000US47424,17.8519098186164
"47584","47584",8600000US47584,18.731343571247
"46063","46063",8600000US46063,8.199697700173
"01543","01543",8600000US01543,14.811453054343
"07620","07620",8600000US07620,2.43387271377963
"24931","24931",8600000US24931,15.304914054385
"24747","24747",8600000US24747,8.641256585055
"25276","25276",8600000US25276,3.47162623557618
"25855","25855",8600000US25855,3.09917041668273
"25156","25156",8600000US25156,1.70489652049312
"25871","25871",8600000US25871,1.25350981615399
"98562","98562",8600000US98562,36.0891976458929
"25434","25434",8600000US25434,23.2383736296537
"24869","24869",8600000US24869,19.9003133371174
"25913","25913",8600000US25913,20.9021556593126
"82935","82935",8600000US82935,30.5933988942669
"07762","07762",8600000US07762,5.00980066939383
"82513","82513",8600000US82513,77.3177245221445
"82844","82844",8600000US82844,16.7023288041227
"99119","99119",8600000US99119,37.34869684375
"99557","99557",8600000US99557,367.360683622762
"73939","73939",8600000US73939,20.8703707635594
"30738","30738",8600000US30738,16.3984648525739
"81055","81055",8600000US81055,19.3499122915365
"80938","80938",8600000US80938,4.50067989646444
"80452","80452",8600000US80452,33.4910873196577
"80423","80423",8600000US80423,20.3797301606605
"06851","06851",8600000US06851,2.85868112968279
"06061","06061",8600000US06061,13.8704939286514
"20418","20418",8600000US20418,0.782657059296573
"20566","20566",8600000US20566,0.588490348717099
"20204","20204",8600000US20204,1.44126269315842
"34685","34685",8600000US34685,4.7521940925406
"32026","32026",8600000US32026,1.34127807010275
"33063","33063",8600000US33063,1.07352106692785
"31503","31503",8600000US31503,5.01722332188558
"31312","31312",8600000US31312,6.94028646470253
"30721","30721",8600000US30721,4.90798978874054
"31077","31077",8600000US31077,20.2084238957141
"31836","31836",8600000US31836,12.5310926127037
"30627","30627",8600000US30627,12.9459777100599
"96740","96740",8600000US96740,16.5767313786711
"50107","50107",8600000US50107,11.547934092339
"50217","50217",8600000US50217,17.5987348046098
"50634","50634",8600000US50634,9.90078044878502
"50847","50847",8600000US50847,19.9833271146345
"52038","52038",8600000US52038,11.3752317836178
"51656","51656",8600000US51656,7.88957759834405
"67114","67114",8600000US67114,3.37744900945529
"67519","67519",8600000US67519,21.5764073691412
"66424","66424",8600000US66424,9.23883439951063
"41472","41472",8600000US41472,3.7596498827052
"40445","40445",8600000US40445,10.4534807856595
"42726","42726",8600000US42726,10.4974261161198
"40036","40036",8600000US40036,12.8144472014866
"42370","42370",8600000US42370,10.8869912894642
"40514","40514",8600000US40514,4.77228983290455
"42733","42733",8600000US42733,11.5857883795026
"42102","42102",8600000US42102,1.04132968560927
"70739","70739",8600000US70739,9.84173410272607
"71418","71418",8600000US71418,3.52187994267641
"71435","71435",8600000US71435,5.05597997079681
"70550","70550",8600000US70550,7.98594041846054
"70558","70558",8600000US70558,4.65020413179789
"04441","04441",8600000US04441,44.6252000313451
"04973","04973",8600000US04973,14.6054589996128
"04414","04414",8600000US04414,26.8796775191603
"04456","04456",8600000US04456,17.1026985876385
"21217","21217",8600000US21217,1.45719087764234
"21916","21916",8600000US21916,3.58725451838054
"01745","01745",8600000US01745,4.82716822366798
"01068","01068",8600000US01068,16.3259495415453
"02723","02723",8600000US02723,1.76157466252967
"49201","49201",8600000US49201,0.334879697389243
"48216","48216",8600000US48216,2.65463536519376
"48225","48225",8600000US48225,2.01676761571878
"49841","49841",8600000US49841,27.4607855033771
"56386","56386",8600000US56386,10.5642672037691
"55341","55341",8600000US55341,12.5753226242629
"55130","55130",8600000US55130,1.8558437248717
"55943","55943",8600000US55943,23.3118954638231
"56089","56089",8600000US56089,9.60515612506389
"56525","56525",8600000US56525,17.5079655820817
"39209","39209",8600000US39209,9.24156757928304
"39047","39047",8600000US39047,12.9582336454328
"39443","39443",8600000US39443,5.06048896929838
"39629","39629",8600000US39629,12.2805979230433
"39648","39648",8600000US39648,6.30735678761649
"38923","38923",8600000US38923,18.532093497275
"38631","38631",8600000US38631,12.287661880177
"63077","63077",8600000US63077,17.2136150352446
"63359","63359",8600000US63359,30.751547346435
"65215","65215",8600000US65215,0.490341875544814
"83213","83213",8600000US83213,8.06357026589351
"83617","83617",8600000US83617,5.01724973701659
"83546","83546",8600000US83546,31.5801980594388
"60164","60164",8600000US60164,1.20915413293922
"80814","80814",8600000US80814,7.5312414505026
"80264","80264",8600000US80264,1.12296094840113
"15038","15038",8600000US15038,6.06793268332954
"17934","17934",8600000US17934,9.94954093368878
"15678","15678",8600000US15678,10.2667669705388
"15053","15053",8600000US15053,11.6784137517698
"15466","15466",8600000US15466,9.7584404678855
"17120","17120",8600000US17120,0.668599115654979
"15680","15680",8600000US15680,18.6512351442858
"19094","19094",8600000US19094,1.84202371115921
"02858","02858",8600000US02858,8.49672113491641
"29651","29651",8600000US29651,2.62322075511947
"29208","29208",8600000US29208,0.800230777190566
"29225","29225",8600000US29225,1.04804897599398
"57772","57772",8600000US57772,46.0027557138177
"57644","57644",8600000US57644,67.4948199444563
"57741","57741",8600000US57741,0.836036010236024
"68879","68879",8600000US68879,46.0248749231469
"68417","68417",8600000US68417,9.27132453569472
"89834","89834",8600000US89834,54.536816248592
"03861","03861",8600000US03861,12.764455378694
"03752","03752",8600000US03752,14.8245234606287
"07017","07017",8600000US07017,1.40956355306765
"07028","07028",8600000US07028,0.672813025272931
"08072","08072",8600000US08072,4.83177836992808
"07939","07939",8600000US07939,0.278236863462073
"87732","87732",8600000US87732,30.9538020035447
"87416","87416",8600000US87416,14.38454890987
"87410","87410",8600000US87410,26.2763011164744
"88421","88421",8600000US88421,34.4219286523152
"10976","10976",8600000US10976,4.63989081862769
"57057","57057",8600000US57057,15.266556474757
"38506","38506",8600000US38506,4.82709439041308
"38132","38132",8600000US38132,3.5171638755905
"37030","37030",8600000US37030,0.884284055923351
"38070","38070",8600000US38070,13.3347494083372
"37058","37058",8600000US37058,18.940331735352
"38472","38472",8600000US38472,16.1380762933575
