"GEOID","year","totPopE","whiteP","blackP","amIndP","asianP","pacIsP","otherP","hispP","noHSP","a15_24P","und45P","ovr65P","disbP"
"45069",2018,27131,41.46,50.62,2.99,0.29,0,4.63,3.3,24.1,12.17,56.06,16.73,21.6
"45071",2018,38068,62.82,31.55,0.43,0.16,0.02,5.02,7.35,18.97,13.5,54.48,18.71,14.7
"45073",2018,76696,87.82,7.08,0.43,0.67,0.02,3.97,5.32,16.07,11.23,49.57,22.43,21.5
"45075",2018,88454,34.36,61.62,0.34,0.86,0.09,2.72,2.17,14.44,14.77,55.09,18.37,16.1
"45077",2018,122746,88.34,6.64,0.27,1.96,0.05,2.74,3.57,15.12,21.08,59.59,15.87,14.8
"45079",2018,408263,45.48,46.64,0.17,2.81,0.12,4.79,5.08,8.93,19.75,64.75,11.93,13.2
"45081",2018,20299,65.09,25.15,0.28,0,0,9.48,15.59,20.78,12.24,53.31,18.81,14.4
"45083",2018,302195,73.41,20.43,0.17,2.23,0.02,3.73,6.66,14.73,13.43,57.95,15.71,15.1
"45085",2018,106995,47.95,47.02,0.3,1.24,0.04,3.44,3.88,16.36,14.46,59.61,15.51,19.4
"45087",2018,27644,65.32,31.4,0.06,0.01,0,3.21,1.45,18.58,11.67,51.52,19.36,20.3
"45089",2018,31794,31.97,64.68,0.31,0.59,0,2.45,2.29,19.31,12.29,52.92,19.2,19.8
"45091",2018,258641,74.39,19.07,0.62,1.96,0.06,3.9,5.33,10.4,12.79,59.29,13.7,10.4
"46003",2018,2759,92.1,1.12,3.66,0,0,3.12,7.25,13.16,13.05,56.51,19.54,13.1
"46005",2018,18374,83.13,0.78,1.4,9.27,0.04,5.37,9.81,14.73,9.97,58.02,16.55,11.2
"46007",2018,3437,35.47,0.06,53.1,0.44,0,10.94,8.32,18.04,14.66,66.83,11.52,12.3
"46009",2018,6969,88.66,1.49,5.98,0.79,0,3.07,2.8,12.28,12.01,52.13,20.85,12.6
"46011",2018,34239,92.49,1.59,1.03,2.86,0.02,2.01,2.95,4.59,29.87,70.19,11.17,9.1
"46013",2018,38840,90.02,2.15,3.13,2.97,0,1.73,2.64,6.83,14.47,58.53,16.58,11.3
"46015",2018,5256,86.62,0.02,11.05,0.4,0,1.9,2.63,12.46,11.55,53.08,17.31,15.7
"46017",2018,2053,12.27,0.15,85.53,0,1.07,0.97,3.21,20.37,18.85,71.46,8.38,16
"46019",2018,10177,94.34,0.67,2.31,0,0,2.68,3.55,9.44,11.85,53.4,19.43,16
"46021",2018,1435,99.23,0,0.35,0.07,0,0.35,0.28,10.83,9.69,41.81,24.88,13.4
"46023",2018,9344,63.65,0.07,31.52,0.14,0.03,4.59,3.33,12.08,13.61,58.29,18.17,14.9
"46025",2018,3673,96.71,0.25,1.96,0.14,0,0.95,3.02,8.97,10.35,53.55,20.72,12.9
"46027",2018,13925,89.08,1.16,3.96,2.59,0,3.22,2.84,4.11,35.37,71.31,11.55,10.5
"46029",2018,27993,94.69,0.6,2.15,0.59,0.04,1.93,2.28,7.99,12.26,56.96,16.49,13.7
"46031",2018,4168,29.15,0.46,68.57,0.02,0,1.8,0.38,16.88,13.6,67.3,10.7,11.3
"46033",2018,8573,93.32,0.38,3.5,0.42,0,2.38,3.14,5.92,8.35,38.15,27.9,15.8
"46035",2018,19901,93.19,0.8,2.17,0.34,0,3.5,2.85,8.3,14.09,57.12,17.71,14.1
"46037",2018,5506,87.1,0.62,10.75,0.09,0,1.43,2.12,10.4,10.81,47.15,25.32,10.9
"46039",2018,4306,99.58,0,0.02,0,0,0.39,2.93,9.16,10.52,50.65,21.2,11.9
"46041",2018,5779,20.25,0.1,78.37,0.09,0,1.19,1,14.37,15.09,68.89,9.55,9.8
"46043",2018,2930,95.22,0,2.22,0.07,0,2.49,0.65,12.36,10.2,47.03,23.62,12.6
"46045",2018,3940,97.89,0.1,0.86,0.13,0,1.02,1.78,9.73,11.17,52.18,19.97,9.9
"46047",2018,6774,86.79,0.31,6.35,1.34,0,5.21,4.06,7.7,9.57,40.63,26.53,19
"46049",2018,2322,95,0.04,4.22,0.09,0,0.65,1.29,7.22,9.73,46.12,25.37,13.7
"46051",2018,7217,94.71,0.15,2.8,0.19,0,2.15,2.23,9.19,11.33,51.57,20.09,12.8
"46053",2018,4201,88.07,0,6.88,1.67,0,3.38,0.64,10.68,10.07,49.56,24.3,13.1
"46055",2018,2082,94.62,0.05,2.88,0,0,2.45,0.91,9.57,11,48.75,24.06,16.4
"46057",2018,6000,96.75,0.25,0.4,0.37,0,2.23,4.33,8.72,12.42,60.35,16.1,9.5
"46059",2018,3301,98.64,0.09,0,0.55,0,0.73,0.79,6.33,10.54,48.5,24.02,13.2
"46061",2018,3397,99.62,0,0.03,0,0,0.35,0,7.05,12.66,60.55,14.72,12.6
"46063",2018,1311,91.38,2.06,3.13,0.31,0,3.13,1.98,7.46,13.96,54,17.77,8.3
"46065",2018,17617,83.84,0.32,12.43,0.47,0,2.95,3.07,7.75,10.63,57.06,16.06,12.1
"46067",2018,7315,96.14,0,2.04,0.38,0,1.44,2.27,12.34,11.03,51.2,23.03,15.1
"46069",2018,1331,85.05,1.2,11.34,0,0,2.4,0.68,7.81,8.94,43.95,26,9.5
"46071",2018,3287,39.31,0.09,55.73,0.55,0,4.32,0.58,17.34,15.73,63.13,14.21,12.3
"46073",2018,2029,97.68,0,1.03,0,0,1.28,1.82,11.25,7.54,44.6,27.01,12.5
"46075",2018,735,98.64,0,1.36,0,0,0,0,5.96,6.67,33.33,24.49,9.4
"46077",2018,4967,97.87,0,0.18,0.2,0,1.75,2.17,8.67,10.31,49.35,22.37,11.9
"46079",2018,12574,94.64,0.45,0.6,1.84,0,2.48,1.54,7.73,14.29,51.46,20.14,11.6
"46081",2018,25234,93.03,0.85,2.36,1.22,0.13,2.42,3.19,6.39,15.95,52.9,20.13,15.8
"46083",2018,54914,94.7,1.18,0.56,1.1,0.03,2.43,2,5.16,11.42,65.77,11.64,7.4
"46085",2018,3869,57.46,0.08,40.58,0.49,0.13,1.27,2.4,9.88,13.98,60.77,15.33,10.4
"46087",2018,5511,95.48,0.76,0.53,0,0,3.23,3.48,12.25,11.61,55.71,18.71,10.4
"46089",2018,2364,95.77,0.04,3.47,0.42,0,0.3,0.63,16.54,8.29,45.52,29.27,17.2
"46091",2018,4895,85.78,0.47,7.21,0.04,0,6.5,9.3,7.83,10.62,54.53,20,11
"46093",2018,27424,90.88,1.94,3.15,1.24,0.04,2.75,4.22,5.54,14.4,61.07,14.11,12.5
"46095",2018,2055,40.68,0,58.39,0,0,0.92,4.96,18.93,10.36,60.15,14.89,11.1
"46097",2018,2229,96.55,0.94,0.22,0.31,0,1.97,1.97,11.86,8.84,51.1,21.09,13.1
"46099",2018,186749,85.86,5.41,2.36,2.16,0.02,4.19,4.86,7.8,12.88,63.21,12.43,10.3
"46101",2018,6506,80.08,0.11,12.68,2.52,0,4.61,4.24,9.45,10.77,53.47,17.98,11.2
"46102",2018,14335,4.97,0.08,92.48,0,0,2.46,3.92,23.99,18.05,74.81,6.82,14.4
"46103",2018,109294,82.87,1.13,8.79,1.32,0.07,5.83,4.97,6.21,12.19,57.29,16.72,13.9
"46105",2018,2907,96.39,0,2.17,0,0,1.44,1.58,6.18,11.8,48.5,22.84,14.9
"46107",2018,2326,93.77,0,1.81,1.42,0,3.01,2.92,8.65,9.46,44.84,27.86,13.1
"46109",2018,10285,58.53,0.61,37.15,0.11,0,3.6,3.33,11.53,13.51,55.81,19.09,11.1
"46111",2018,2388,96.48,0,0.84,0.42,0,2.26,3.64,8.43,11.73,52.97,18.8,11.8
"46115",2018,6543,96.58,0.08,1.7,0,0.2,1.45,3.06,9.03,12.72,51.95,20.22,12.9
"46117",2018,2997,86.29,0,9.68,0,1.17,2.87,2.4,5.91,8.27,53.99,18.32,8.8
"46119",2018,1331,95.42,0,1.28,0,0,3.31,1.35,4.72,11.87,48.99,22.46,8.9
"46121",2018,10146,9.35,0.18,82.25,1.52,0,6.7,4.31,22.12,16.92,75.26,7.5,9.1
"46123",2018,5468,81.86,0,12.44,0.38,0,5.32,0.2,9.38,10.46,48.54,22.06,9.9
"46125",2018,8264,97.59,0.33,0.63,0.04,0,1.42,2.29,6.57,10.2,52.21,20.29,13.6
"46127",2018,15177,94.11,0.84,0.84,1.16,0,3.05,3,8.15,11.59,55.76,16.86,10.1
"46129",2018,5510,79.4,4.75,9.95,1.36,0,4.54,2.09,9.88,9.89,52.01,23.39,13.8
"46135",2018,22717,92.09,1.58,3.05,0.22,0.07,2.99,4.2,9.06,12.46,53.73,17.95,14.8
"46137",2018,2814,23.63,0.04,74.95,0.53,0,0.85,0.39,15.87,17.31,68.48,8.96,10.9
"47001",2018,75775,91.34,3.26,0.5,1.34,0.04,3.52,2.8,13.23,11.46,52.26,19.44,18.9
"47003",2018,47558,84.15,7.35,0.06,0.17,0.06,8.22,12,19.17,12.61,59.66,14.76,16
"47005",2018,16112,94.42,3.17,0.43,0.21,0,1.77,1.72,19.14,11.43,46.95,23.89,26.9
"47007",2018,14602,90.51,4.51,1.62,0.05,0,3.3,2.23,25.07,10.9,51.34,18.13,26.8
"47009",2018,128443,93.99,2.64,0.29,0.77,0.1,2.21,3.25,10.9,11.87,52.06,19.48,14.4
"47011",2018,104557,90.36,4.9,0.12,1.14,0.03,3.45,5.95,15.71,13.95,57.11,16.6,18
"47013",2018,39687,97.46,0.32,0.41,0.39,0,1.42,1.23,24.45,11.1,51.57,20.23,25.1
"47015",2018,13976,96,1.67,0.24,0.03,0,2.05,2.15,15.91,10.88,53.21,18.35,18.7
"47017",2018,28018,86.63,10.25,0.35,0.37,0.17,2.22,2.55,17.94,13.1,53.05,19.83,22.3
"47019",2018,56391,96.47,1.53,0.35,0.38,0,1.28,1.8,17.21,10.79,50.16,20.83,21.7
"47021",2018,39929,95.02,1.38,0.24,0.43,0.03,2.91,2.86,15.03,11.94,55.75,14.16,14.1
"47023",2018,17150,85.91,10.36,0.04,0.5,0,3.19,1.1,13.75,17.84,58.5,16.56,14
"47025",2018,31613,96.5,1.1,0.19,0.65,0.27,1.29,1.25,19.59,13.08,52.57,19.14,21.4
"47027",2018,7686,94.72,3.41,1,0.09,0,0.78,0.68,19.37,10.47,46.85,23.97,18.7
"47029",2018,35336,94.86,2.09,0.82,0,0.03,2.2,2.28,21.41,10.94,50.15,20.27,23.5
"47031",2018,54531,90.79,2.6,0.16,0.95,0.01,5.48,4.19,13.74,11.9,56.27,17.1,17.9
"47033",2018,14499,78.81,13.23,0.17,0.35,0,7.45,10.45,18.87,11.82,55.48,18.24,18.9
"47035",2018,58634,96.86,0.56,0.64,0.27,0,1.67,2.95,13.99,9.16,43.65,29.88,22.5
"47037",2018,684017,63.76,27.37,0.24,3.52,0.07,5.05,10.18,11.43,13.06,64.71,11.68,11.6
"47039",2018,11683,93.09,3.75,0,0.4,0,2.76,1.69,16.48,10.76,49.35,23.2,19.1
"47041",2018,19601,94.11,1.49,0,0.95,0.08,3.37,8.03,20.05,11.27,53.71,17.99,16.2
"47043",2018,51988,92.42,4.16,0.42,0.52,0,2.48,3.43,16.92,12.3,56.65,15.49,16.3
"47045",2018,37576,82.23,13.02,0.53,0.75,0.14,3.33,3.34,17.34,12.67,56.14,16.88,19.5
"47047",2018,39692,69.67,27.44,0.84,0.69,0,1.36,2.61,13.38,10.76,49.62,20.02,15.7
"47049",2018,17994,97.82,0.17,0.18,0.62,0,1.21,1.49,20.18,11.59,50,20.72,24
"47051",2018,41512,90.05,5.15,0.16,0.56,0.06,4.02,3.28,12.75,15.16,53.85,19.1,19.7
"47053",2018,49175,78.09,17.73,0.38,0.39,0.08,3.33,2.68,15.13,12.65,56.02,17.73,19.5
"47055",2018,29167,86.13,10,0.31,0.22,0,3.34,2.27,14.65,12.16,51.54,19.44,17.6
"47057",2018,23013,97.78,0.41,0.38,0.33,0,1.11,3.22,21.02,11.62,50.58,19.55,23.8
"47059",2018,68669,94.76,2.12,0.26,0.36,0.07,2.43,2.79,16.44,12.24,50.58,20.8,23.7
"47061",2018,13331,84.84,0.67,0.89,0.19,0.05,13.37,1.23,24.35,11.71,52.79,20.41,24.8
"47063",2018,63740,87.89,4.32,0.2,1.03,0.22,6.34,11.57,18.74,12.37,55.41,17.9,18.7
"47065",2018,357546,75.36,19.43,0.17,2.03,0.04,2.97,5.46,10.8,12.42,56.55,16.85,14.1
"47067",2018,6585,97.78,0.56,0.29,0.77,0,0.59,0.84,23.71,10.58,50.6,20.03,27.1
"47069",2018,25562,55.71,41.63,0.22,0.75,0,1.69,1.73,20.94,12.9,55.54,17.53,19.3
"47071",2018,25771,94.21,4.2,0.05,0.58,0.08,0.88,2.49,19.62,11.1,49.55,21.88,18
"47073",2018,56402,95.96,1.41,0.16,0.48,0.12,1.87,1.49,16.32,11.21,50.55,19.97,22.7
"47075",2018,17779,45.03,50.65,0,0.04,0.04,4.23,4.38,17.93,11.76,54.24,17.25,18.1
"47077",2018,27859,89.51,7.8,0,0.2,0.1,2.39,2.24,18.81,11.5,54.86,17.55,18.6
"47079",2018,32279,89.52,8.48,0.15,0.25,0,1.6,2.49,14.02,10.44,49.39,22.33,21.5
"47081",2018,24678,92.08,4.98,0.28,0.35,0.02,2.29,2.42,20.34,12.55,55.35,16.39,20.1
"47083",2018,8176,92.72,3.91,1.05,0.24,0.21,1.86,0.61,23.23,11.68,52.07,21.09,22.7
"47085",2018,18318,93.65,2.37,1.12,0.67,0.03,2.15,2.38,15.55,11.86,52.6,19.03,22.1
"47087",2018,11615,95.88,0.71,0,0.07,0,3.34,2.01,21.53,11.43,47.88,21.46,23.5
"47089",2018,53247,95.47,1.8,0.12,0.57,0.02,2.01,3.58,15.54,13.16,52.1,19.37,20.1
"47091",2018,17789,94.26,3.28,0.48,0.35,0,1.62,1.98,20.43,10.16,48.83,21.93,23.6
"47093",2018,456185,85.45,8.84,0.3,2.19,0.04,3.18,4.12,9,15.72,59.28,15.14,12.5
"47095",2018,7526,67.92,29.1,0.21,0.13,0,2.63,2.25,26.46,12.48,57.06,15.16,23.1
"47097",2018,26297,62.35,33.48,0.75,0.32,0,3.1,2.44,23.01,13.04,58.6,15.2,22.4
"47099",2018,42937,95.51,1.74,0.28,0.53,0.11,1.83,2.08,17.46,11.97,55.86,17.62,18.6
"47101",2018,11956,95.41,1.63,0,0.69,0,2.27,2.24,15.37,11.16,51.51,20.64,18.4
"47103",2018,33711,89.57,7.03,0.2,0.55,0,2.64,3.42,16.88,11.21,52.43,18.84,19.5
"47105",2018,51610,94.51,1.01,0.18,0.72,0,3.58,8.51,14.29,10.47,47.1,25.45,15.2
"47107",2018,52773,92.18,3.82,0.26,0.75,0.05,2.94,3.87,15.22,11.91,53.02,19.15,19
"47109",2018,25903,91.61,5.87,0.18,0.19,0,2.14,2.04,19.04,11.89,52.72,20.28,19.3
"47111",2018,23487,96.36,0.31,0.24,0.8,0.14,2.15,5.16,21.16,12.22,57.27,15.61,19.7
"47113",2018,97682,58.64,37.42,0.08,0.98,0,2.89,3.78,11.72,14.85,57.65,15.93,14.8
"47115",2018,28417,93.33,2.12,0.22,0.46,0,3.87,1.75,18.93,11.11,52.25,19.12,21.3
"47117",2018,32269,89.6,7.35,0.02,0.32,0,2.71,5.09,15.18,12.15,56.77,15.6,16.6
"47119",2018,89776,84.29,11.59,0.32,0.93,0.02,2.85,5.67,10.6,11.44,57.44,15.28,14.1
"47121",2018,11962,96.3,1.97,0.23,0.09,0,1.4,2.01,15.53,10.99,50.21,20.58,19.5
"47123",2018,45876,94.66,2.09,0.8,0.41,0,2.04,4.31,21.08,11.8,51.92,20.4,20.3
"47125",2018,196387,70.93,20.02,0.56,2.27,0.38,5.84,9.92,7.51,15.24,70.77,8.91,14.6
"47127",2018,6322,93.31,1.33,2.36,1.69,0,1.31,0.21,14.39,11.56,49.41,21.37,14.4
"47129",2018,21596,93.97,5.06,0.14,0,0,0.83,1.26,18.72,12.04,55.14,16.54,22.2
"47131",2018,30520,85.12,10.07,0.24,0.37,0.04,4.17,4.21,16.57,12.13,52.53,19.59,21.5
"47133",2018,22004,97.59,0.63,0,0.47,0.34,0.97,1.38,20.43,11.72,52.52,19.82,15.8
"47135",2018,7912,94.27,3.46,0.11,0.44,0,1.71,2.43,25.83,11.78,52.26,20.39,19.2
"47137",2018,5088,99.27,0.51,0,0,0,0.22,0.53,23.7,10.06,44.14,26.51,21.3
"47139",2018,16782,96.34,0.22,0.27,0.06,0,3.11,2,19.69,11.11,49.48,20.06,17.8
"47141",2018,76440,93.63,2.24,0.38,1.26,0.04,2.44,6.18,13.99,18.56,59.68,16.51,14.9
"47143",2018,32628,94.4,2.24,0.21,0.33,0,2.81,4.95,21.7,13.08,55.42,17.93,20.5
"47145",2018,52897,94.01,2.42,0.26,0.76,0.03,2.52,1.78,11.83,11.26,47.56,21.96,20.3
"47147",2018,69344,87.99,7.04,0.31,0.55,0.07,4.04,6.74,12.49,12.2,58.02,14.06,14.7
"47149",2018,307128,77.44,14.34,0.24,3.23,0.01,4.74,7.78,8.77,16.86,66.37,9.95,10.7
"47151",2018,21954,98.03,0.53,0.28,0.01,0,1.15,0.89,21.23,12.21,57.42,16.22,25.9
"47153",2018,14730,97.11,0.19,0.06,0,0,2.63,3.51,17.5,11.35,52.46,19.49,23
"47155",2018,96287,94.75,0.75,0.35,0.86,0.01,3.28,5.83,16.09,11.83,52.8,18.63,17.6
"47157",2018,937005,39.31,53.54,0.17,2.55,0.03,4.4,6.25,11.82,13.9,62.05,12.65,12.6
"47159",2018,19458,95.04,2.63,0.45,0.1,0,1.78,2.63,14.85,12.19,54.12,16.12,17.5
"47161",2018,13301,94.1,1.14,0.46,0.74,0.38,3.19,2.78,14.38,11.12,50.52,19.68,20.9
"47163",2018,156734,94.55,1.95,0.12,0.57,0.08,2.73,1.83,13.44,11.38,50.1,21.13,20.8
"47165",2018,179473,87.7,7.08,0.33,1.27,0.13,3.49,4.7,10.05,11.99,57.5,15.2,14
"47167",2018,61446,78.01,18.09,0.37,0.76,0.15,2.61,2.73,13.13,13.21,58.89,13.78,16
"47169",2018,9573,85.16,9.52,0.25,0.19,0,4.89,0.68,19.85,14.44,60.7,14.11,18.1
"47171",2018,17780,96.49,0.37,0.1,0.39,0,2.65,4.63,15.42,11.12,47.49,23.23,23.6
"47173",2018,19293,97.71,0.45,0.03,0.17,0.23,1.42,1.57,23.77,11.3,53.08,17.47,18.9
"47175",2018,5704,96.83,0.23,0,0,0,2.95,1.02,20.13,10.26,47.18,22.12,25.1
"47177",2018,40454,91.81,1.49,0.35,0.6,0.29,5.46,8.93,20.9,11.88,56.36,17.13,20.6
"47179",2018,127055,91.32,4.2,0.3,1.58,0,2.59,3.36,11.36,15.62,56.11,17.49,18.4
"47181",2018,16649,91.96,6.82,0.36,0.38,0,0.47,2.01,20.31,11.51,53.03,18.82,20.7
"47183",2018,33626,88.51,8.65,0.32,0.22,0.05,2.25,2.42,15.68,20.15,57.22,17.7,18.5
"47185",2018,26580,95.93,2.01,0.03,0.19,0,1.84,2.46,17.84,11.2,52.52,19.8,19.7
"47187",2018,218648,89.24,4.26,0.19,4.14,0.03,2.15,4.74,4.44,12.76,59.09,12.41,7.2
"47189",2018,132663,88.02,7,0.28,1.51,0.05,3.15,4.05,8.81,11.69,56.85,15.1,12.9
"48001",2018,57863,73.53,20.98,0.47,0.55,0.02,4.45,17.53,19.88,11.41,59.76,14.17,13.9
"48003",2018,17818,92.4,1.98,0,0.35,0.12,5.15,56.01,25.4,14.45,67.8,10.34,9.1
"48005",2018,87607,79.19,14.8,0.68,1.15,0.01,4.18,21.89,18.91,13.19,59.52,15.55,18.4
"48007",2018,24763,89.26,1.54,0.2,1.97,0,7.03,27.28,15.12,11.3,44.91,26.58,21.3
"48009",2018,8789,94.82,0.92,0.46,0.53,0,3.27,8.27,9.03,12.42,50.8,19.27,15.7
"48011",2018,1916,95.51,0.37,1.51,0,0,2.61,6.84,11.61,9.5,47.29,20.88,12.6
"48013",2018,48828,92.76,0.25,0.19,0.31,0,6.49,63.9,22.75,13.66,62.03,14.17,12.2
"48015",2018,29565,80.53,8.88,0.16,0.3,0,10.12,26.45,16.9,12.09,54.27,18.24,12.6
"48017",2018,7092,83.43,0.79,1.06,0.99,0,13.73,64.27,25.91,15.95,64.17,14.1,13.2
"48019",2018,21763,91.21,0.79,1.36,0.27,0,6.37,18.43,10.68,9.6,41.8,25.88,19.6
"48021",2018,82577,71.06,7.87,0.49,0.89,0,19.68,36.8,18.99,13.07,57.97,14.2,13.7
"48023",2018,3591,92.87,3.31,0,0,0,3.82,10.3,11.47,11.47,47.01,24.28,20.5
"48025",2018,32691,87.35,7.98,0.65,0.45,0.01,3.56,58.58,26.31,14.25,63.98,11.87,17.1
"48027",2018,342236,63.47,23.53,0.71,2.95,0.68,8.66,24.44,9.43,15.89,69.41,10.29,14.7
"48029",2018,1925865,79.72,7.62,0.69,2.82,0.11,9.04,60,16.16,14.8,65.69,11.62,14
"48031",2018,11279,90.18,0.51,1.03,1.46,0.35,6.47,19.27,9.35,10.44,43.76,23.91,17
"48033",2018,665,97.89,0,0,0,0,2.11,8.42,6.91,9.77,53.08,26.02,23.2
"48035",2018,18122,95.08,1.6,0.46,0.51,0,2.35,18.01,14.94,10.71,47.96,24.43,17.5
"48037",2018,93858,68.87,24.57,0.93,1.08,0.05,4.5,7.56,11.84,12.53,59.06,15.97,12.9
"48039",2018,353999,73.02,13.67,0.57,6.45,0.02,6.27,30.15,12.29,12.7,63.65,11.29,9.5
"48041",2018,219193,75.79,10.49,0.38,6.28,0.02,7.04,25.33,13.35,29.99,74.16,8.63,8.3
"48043",2018,9216,92.27,0.23,1.94,1.67,0,3.88,44.48,14.74,10.43,52.81,21.56,20.9
"48045",2018,1546,85.32,2.46,0,0,1.1,11.13,35.25,13.5,14.68,48.45,23.54,11.7
"48047",2018,7180,89.99,0.68,0.89,0,0,8.44,93.89,29.93,21.43,65.03,15.5,18.7
"48049",2018,37834,91.53,3.87,0.52,0.74,0,3.33,21.94,13.86,13.68,54.81,19.13,14
"48051",2018,17863,80.04,12.65,0.33,0.22,0,6.76,20.47,17.49,12.39,52.92,20.31,15.9
"48053",2018,45750,92,1.82,0.71,0.84,0,4.64,22.12,11.87,12.39,51.03,21.72,18.3
"48055",2018,41401,79.71,6.37,0.65,1.01,0.06,12.19,51.48,21.24,16.38,61.69,13.43,13.9
"48057",2018,21807,86.65,2.57,0.09,4.73,0.08,5.88,48.44,19.26,12.88,58.04,16.82,17.7
"48059",2018,13770,94.73,0.48,0.08,0.28,0,4.42,9.44,11.82,10.77,51.76,19.98,18.6
"48061",2018,421750,94.46,0.54,0.26,0.7,0.02,4.02,89.49,32.81,16.09,66.36,12.85,12.5
"48063",2018,12813,72.6,16.56,0.41,0.34,0,10.09,24.65,15.46,12.84,56.08,17.96,15.3
"48065",2018,6032,94.71,1.29,1.31,0.51,0,2.17,9.95,6.4,12.35,56.53,17.52,10.9
"48067",2018,30087,78.06,17.4,0.13,0.37,0,4.04,4.44,14.51,11.12,51.24,21.52,17.6
"48069",2018,7787,90.91,0.9,0.22,1.18,0.01,6.78,64.25,26.16,14.47,61.87,14.78,11
"48071",2018,40292,88.02,7.84,0.21,1.26,0,2.68,21.82,12.71,13.76,63.3,10.94,11
"48073",2018,51903,81.4,13.57,0.62,0.37,0.08,3.96,22.84,20.67,13.68,58.32,16.91,12.9
"48075",2018,7226,83.61,7.64,0.95,1.67,0,6.12,31.01,16.08,15.64,68.63,13.22,17.5
"48077",2018,10387,95.06,0.62,1.15,0.58,0,2.6,5.93,9.38,11.04,48.44,22.25,18.4
"48079",2018,2904,90.32,3.44,0,0,0,6.23,57.99,32.28,12.6,62.98,15.15,15.6
"48081",2018,3275,89.4,0.61,1.34,0.18,0,8.46,21.31,16.05,9.19,44.15,27.24,17.6
"48083",2018,8391,92.46,3.03,0.46,0.94,0,3.11,17.46,18.16,8.22,48.4,23.95,14.6
"48085",2018,944350,69.85,9.51,0.47,14.42,0.07,5.68,15.18,6.34,12.87,63.57,10.38,6.9
"48087",2018,2996,78.3,7.41,2.7,0,0,11.58,27.84,23.91,12.42,56.64,18.09,13.8
"48089",2018,21022,73.63,12.68,0.17,0.03,0,13.49,29.49,18.49,12.09,52.2,21.23,13.8
"48091",2018,135097,90.56,1.92,0.22,1.04,0.03,6.24,27.1,7.57,11.77,53.6,17.74,13.9
"48093",2018,13495,94.41,1.26,0.47,0.55,0,3.31,27.63,16.21,11.74,50.17,24.16,19.3
"48095",2018,4233,94.47,2.22,0.24,1.13,0,1.94,56.04,37.89,18.92,55.11,17.84,9.6
"48097",2018,39571,92.16,2.46,0.66,0.9,0.04,3.78,17.8,13.83,13.12,55.55,17.8,14.1
"48099",2018,75389,71.98,14.06,0.82,2.06,0.86,10.21,18.08,11.87,17.09,70.88,9.3,17.4
"48101",2018,1623,73.01,14.97,0.31,0,0,11.71,23.54,21.49,7.95,52.31,21.57,19.2
"48103",2018,4839,52.61,4.17,0.12,0.39,0,42.69,63.65,23.15,14.84,65.43,12.01,7.7
"48105",2018,3633,41.84,0.88,0,0,0,57.28,63.47,21.18,11.04,58.52,14.84,8.4
"48107",2018,5861,89.29,4.09,0,0.24,0,6.38,55.64,23.85,13.33,59.31,18.05,18.8
"48109",2018,2241,81.84,0.13,0,0.54,0,17.49,73.45,32.7,8.88,53.86,19.1,24.7
"48111",2018,7243,91.65,0.87,1.2,1.48,0,4.8,45.01,30.78,12.08,64.71,10.37,12.6
"48113",2018,2586552,61.69,22.51,0.37,6.18,0.05,9.2,39.94,21.32,13.89,66.45,10.2,9.5
"48115",2018,12964,77.55,6.29,1.23,0.05,0,14.89,57.1,27.26,15.64,65.37,14.25,18.6
"48117",2018,18899,89.39,1.03,0.49,0.55,0.08,8.47,72.27,26.97,14.87,66.06,12.25,10.4
"48119",2018,5215,87.65,7.5,0.31,0.67,0,3.87,7.29,14.39,12.94,51.91,19.98,18.9
"48121",2018,807047,75.01,9.5,0.46,8.27,0.09,6.67,19.21,7.53,13.77,65.22,9.5,7.8
"48123",2018,20435,66.43,9.32,0.72,0,0,23.53,34.9,19.01,10.12,54.65,19.23,16.6
"48125",2018,2216,91.29,3.07,0.77,0.54,0,4.33,30.37,18.47,10.29,51.26,23.15,21.6
"48127",2018,10663,89.16,0.05,0,3.77,0,7.02,86.69,32.71,13.01,64.99,16.26,23
"48129",2018,3387,89.73,5.08,0.38,0.41,0,4.4,11.01,11.79,15.62,52.49,23.29,15.5
"48131",2018,11355,87.05,1.68,0.28,0,0,10.99,89.26,32.89,13.76,60.16,17.83,26.2
"48133",2018,18270,91.82,3.68,0.39,0.65,0,3.46,16.22,16.35,14.13,52.19,22.48,22.4
"48135",2018,158342,80.75,4.58,0.44,1.16,0.05,13.02,59.65,23.94,15.19,69.82,9.45,11.7
"48137",2018,2055,99.71,0,0.05,0,0,0.24,58.1,24.28,11.92,42,27.69,28.5
"48139",2018,168838,81.35,9.72,1.05,0.66,0.04,7.18,25.9,14.34,13.88,61.88,12.34,11.5
"48141",2018,837654,80.26,3.43,0.61,1.2,0.14,14.37,82.4,22.48,16.25,66.55,11.64,13.9
"48143",2018,41482,89.62,1.69,1.15,0.75,0.05,6.75,20.9,13.9,25.23,65.21,13.78,12.2
"48145",2018,17299,72.19,24.35,0.41,0.42,0.04,2.58,23.05,22.96,12.38,55.75,17.24,21.1
"48147",2018,34175,87.68,6.24,0.61,0.75,0.04,4.69,10.98,15.03,12.2,53.63,18.86,15.2
"48149",2018,25066,90.24,6.35,0.05,0.47,0,2.88,20.79,15.79,10.82,47.77,24.03,15.1
"48151",2018,3883,89.29,2.94,0.9,0.59,0.13,6.16,30.52,14.09,13.24,51.22,22.97,18.2
