GEOID10,ZCTA5CE10,AFFGEOID10,minDistZips_mi
"97330","97330",8600000US97330,4.71922313264036
"18352","18352",8600000US18352,30.3337108746467
"49053","49053",8600000US49053,11.0634013893132
"63457","63457",8600000US63457,23.2415110352968
"63036","63036",8600000US63036,17.0322053261763
"78244","78244",8600000US78244,3.39916945007227
"58733","58733",8600000US58733,19.5415154618901
"45327","45327",8600000US45327,10.6272137982734
"43779","43779",8600000US43779,9.87240257197881
"28631","28631",8600000US28631,10.20334145514
"19933","19933",8600000US19933,8.41334249030714
"97026","97026",8600000US97026,8.82272383719052
"02920","02920",8600000US02920,2.79938544440509
"02839","02839",8600000US02839,4.30509892571748
"02836","02836",8600000US02836,8.57846461533935
"64401","64401",8600000US64401,6.63205102281931
"14092","14092",8600000US14092,6.90705259427069
"37142","37142",8600000US37142,13.9036272896955
"37909","37909",8600000US37909,5.1119938371687
"43078","43078",8600000US43078,16.2465307946105
"43451","43451",8600000US43451,3.86332927566167
"44653","44653",8600000US44653,9.0306145484099
"18419","18419",8600000US18419,11.3344768579392
"94526","94526",8600000US94526,10.3458237220323
"29672","29672",8600000US29672,5.64874680688571
"57775","57775",8600000US57775,81.8093700078465
"75087","75087",8600000US75087,8.51988281213729
"79911","79911",8600000US79911,2.8779669438909
"77436","77436",8600000US77436,10.7929211167247
"79363","79363",8600000US79363,13.2604220825035
"76627","76627",8600000US76627,44.2034942308021
"84005","84005",8600000US84005,23.8325694452595
"39776","39776",8600000US39776,20.3102392613473
"72032","72032",8600000US72032,4.47284374840659
"49424","49424",8600000US49424,3.09848687108282
"79072","79072",8600000US79072,1.34707033086207
"77024","77024",8600000US77024,2.62123361868264
"45380","45380",8600000US45380,3.87062286142119
"39667","39667",8600000US39667,1.77576053820165
"72736","72736",8600000US72736,19.2571013837093
"63042","63042",8600000US63042,5.96300849945026
"64870","64870",8600000US64870,9.22741869301881
"03235","03235",8600000US03235,2.043435954335
"48131","48131",8600000US48131,1.00482593443524
"42060","42060",8600000US42060,14.8292390605059
"77357","77357",8600000US77357,11.5138870606972
"22643","22643",8600000US22643,30.5148892486836
"44321","44321",8600000US44321,9.1269863076694
"05301","05301",8600000US05301,24.0476024176483
"05250","05250",8600000US05250,5.20716983374784
"16249","16249",8600000US16249,18.9931365946348
"16224","16224",8600000US16224,12.941939098857
"18350","18350",8600000US18350,22.3959570584404
"02815","02815",8600000US02815,7.35911093017761
"65648","65648",8600000US65648,16.6252706089789
"14207","14207",8600000US14207,0.58175114337492
"13864","13864",8600000US13864,28.4102596765559
"20187","20187",8600000US20187,18.785908095645
"44273","44273",8600000US44273,8.37973110459739
"45430","45430",8600000US45430,4.62080261019534
"27942","27942",8600000US27942,7.07580963482818
"37035","37035",8600000US37035,23.13482911403
"29418","29418",8600000US29418,1.07038946840446
"77978","77978",8600000US77978,25.1419986765699
"78537","78537",8600000US78537,0.699069170328297
"78232","78232",8600000US78232,0.951062443529103
"12779","12779",8600000US12779,0.878683586740644
"14626","14626",8600000US14626,2.66175853126435
"28213","28213",8600000US28213,3.35322422074675
"84097","84097",8600000US84097,6.19281206920655
"45243","45243",8600000US45243,4.14278051076439
"12501","12501",8600000US12501,1.0056194423961
"38231","38231",8600000US38231,34.8212599328336
"76247","76247",8600000US76247,15.2223217592329
"37810","37810",8600000US37810,6.3383191130785
"76686","76686",8600000US76686,39.9286887213817
"75962","75962",8600000US75962,1.79878004053481
"43003","43003",8600000US43003,11.1886289222518
"44859","44859",8600000US44859,13.3975154630105
"43061","43061",8600000US43061,11.3239417093938
"84314","84314",8600000US84314,8.52362003386916
"73011","73011",8600000US73011,9.61655768418184
"36550","36550",8600000US36550,21.5691238398991
"99751","99751",8600000US99751,19.5410500379202
"99628","99628",8600000US99628,44.7353497255993
"24301","24301",8600000US24301,10.1486915378925
"43824","43824",8600000US43824,8.08623552748918
"72422","72422",8600000US72422,3.25263163776667
"85020","85020",8600000US85020,0.904943008046164
"85033","85033",8600000US85033,1.35532047689694
"16153","16153",8600000US16153,2.57788891426693
"15738","15738",8600000US15738,2.53581888742614
"29054","29054",8600000US29054,9.6650275594545
"04848","04848",8600000US04848,13.1637152574529
"49112","49112",8600000US49112,9.43589309503411
"63851","63851",8600000US63851,3.14713205042949
"16033","16033",8600000US16033,17.4141855925956
"19041","19041",8600000US19041,5.05961538442727
"99516","99516",8600000US99516,16.9412986896631
"85207","85207",8600000US85207,6.5637739915095
"85347","85347",8600000US85347,26.5049513982404
"38042","38042",8600000US38042,13.5385260150796
"57732","57732",8600000US57732,33.8829392345752
"57570","57570",8600000US57570,16.3719885165989
"22935","22935",8600000US22935,14.3876071789883
"97543","97543",8600000US97543,18.0354809110278
"85737","85737",8600000US85737,1.52177469273044
"85017","85017",8600000US85017,1.13769263823136
"85123","85123",8600000US85123,4.13791965375451
"85353","85353",8600000US85353,5.20038968244233
"37373","37373",8600000US37373,13.3707543599976
"05058","05058",8600000US05058,13.3458904034621
"79765","79765",8600000US79765,9.2176218081217
"75022","75022",8600000US75022,12.3160881477832
"66518","66518",8600000US66518,69.9481608663436
"56553","56553",8600000US56553,45.030736729507
"63353","63353",8600000US63353,11.0994173192822
"17362","17362",8600000US17362,9.65259771299144
"15030","15030",8600000US15030,2.17982605918599
"84645","84645",8600000US84645,20.0639072002084
"84732","84732",8600000US84732,26.1313875804338
"05341","05341",8600000US05341,26.0960480028565
"05679","05679",8600000US05679,9.62238698107226
"78123","78123",8600000US78123,5.11382635889028
"58348","58348",8600000US58348,75.6799062215357
"44047","44047",8600000US44047,13.79414712745
"97067","97067",8600000US97067,19.0720047325557
"97004","97004",8600000US97004,9.70039537915383
"29511","29511",8600000US29511,11.2231459256598
"99551","99551",8600000US99551,28.552283023713
"99612","99612",8600000US99612,1.99225474294819
"62903","62903",8600000US62903,5.17767659651112
"20137","20137",8600000US20137,18.2705039198724
"24077","24077",8600000US24077,8.65017013774968
"17316","17316",8600000US17316,12.9162062917612
"47580","47580",8600000US47580,21.4509869189131
"52765","52765",8600000US52765,25.8749388510285
"50707","50707",8600000US50707,3.95160970279693
"83830","83830",8600000US83830,27.8376484282652
"49437","49437",8600000US49437,14.0757722285588
"48414","48414",8600000US48414,12.4112101344124
"61329","61329",8600000US61329,16.7132266294023
"07480","07480",8600000US07480,17.5432023322537
"02889","02889",8600000US02889,2.67075816977443
"29582","29582",8600000US29582,5.95044021518156
"07461","07461",8600000US07461,13.0266505887366
"61537","61537",8600000US61537,26.4046866996241
"61882","61882",8600000US61882,26.0697286978079
"61447","61447",8600000US61447,7.42598445258862
"60181","60181",8600000US60181,4.89936083481315
"62571","62571",8600000US62571,27.9661421191075
"62860","62860",8600000US62860,22.0595900119974
"12944","12944",8600000US12944,20.6159774540387
"14879","14879",8600000US14879,8.70257777171753
"27101","27101",8600000US27101,0.698936398591751
"30656","30656",8600000US30656,6.47596022824638
"38617","38617",8600000US38617,12.3752419044762
"38928","38928",8600000US38928,17.9861769063563
"68636","68636",8600000US68636,48.9390108624632
"46121","46121",8600000US46121,13.1854511172336
"47841","47841",8600000US47841,11.864604246877
"46946","46946",8600000US46946,33.4785402372094
"46149","46149",8600000US46149,15.3894155714746
"47338","47338",8600000US47338,8.85192737708864
"30173","30173",8600000US30173,12.113506611029
"30021","30021",8600000US30021,2.05778063386084
"30909","30909",8600000US30909,1.58353179634488
"50070","50070",8600000US50070,38.6206476641156
"50161","50161",8600000US50161,23.274800513347
"51645","51645",8600000US51645,33.5229766612934
"62948","62948",8600000US62948,6.66308246853805
"60445","60445",8600000US60445,2.09850489180961
"60961","60961",8600000US60961,25.4413059236241
"51548","51548",8600000US51548,16.1029180363113
"60974","60974",8600000US60974,5.24591269272735
"33901","33901",8600000US33901,1.13583121214915
"33442","33442",8600000US33442,4.38653294436712
"81020","81020",8600000US81020,19.7690279818246
"06091","06091",8600000US06091,10.2663447205468
"06416","06416",8600000US06416,2.92791379634879
"98613","98613",8600000US98613,21.0962786103048
"50449","50449",8600000US50449,28.8498202649442
"50612","50612",8600000US50612,20.5075356715587
"71030","71030",8600000US71030,6.82898538329381
"51038","51038",8600000US51038,20.1509751803394
"50056","50056",8600000US50056,25.5232468406958
"44402","44402",8600000US44402,10.8972268693248
"74873","74873",8600000US74873,9.91670372177147
"74364","74364",8600000US74364,15.6201763997273
"73641","73641",8600000US73641,6.67519846220945
"46131","46131",8600000US46131,1.35436371611331
"59263","59263",8600000US59263,140.797819753484
"64116","64116",8600000US64116,3.21338849470146
"58845","58845",8600000US58845,56.4818185235774
"58015","58015",8600000US58015,27.2396689898323
"71071","71071",8600000US71071,22.176970210222
"61761","61761",8600000US61761,4.94728908741969
"60134","60134",8600000US60134,8.98651801671642
"46761","46761",8600000US46761,28.5647282719314
"47106","47106",8600000US47106,16.5033835200621
"92675","92675",8600000US92675,3.70734989910474
"91761","91761",8600000US91761,1.30273156781563
"24867","24867",8600000US24867,6.17615015799619
"90064","90064",8600000US90064,2.21356148638554
"95604","95604",8600000US95604,3.52033250811045
"90006","90006",8600000US90006,0.145095960261541
"94618","94618",8600000US94618,1.4906370521951
"90005","90005",8600000US90005,0.393119007850468
"62226","62226",8600000US62226,1.76121151874254
"66042","66042",8600000US66042,20.3114525643414
"66861","66861",8600000US66861,34.8027428826411
"50156","50156",8600000US50156,14.4133279105093
"43522","43522",8600000US43522,16.8866833543513
"43767","43767",8600000US43767,14.8962866811719
"68764","68764",8600000US68764,29.2594418228737
"68941","68941",8600000US68941,43.0836126039221
"68828","68828",8600000US68828,53.0265094092791
"92504","92504",8600000US92504,3.04155098415973
"68741","68741",8600000US68741,15.1259938806102
"68464","68464",8600000US68464,47.8366578233811
"68453","68453",8600000US68453,55.3423136517867
"68517","68517",8600000US68517,10.6119932528561
"67583","67583",8600000US67583,15.8974272106905
"67203","67203",8600000US67203,1.24695441728052
"66740","66740",8600000US66740,13.7025335548135
"41132","41132",8600000US41132,9.40981146375718
"45741","45741",8600000US45741,14.4532007333067
"47638","47638",8600000US47638,16.6188405731121
"46231","46231",8600000US46231,6.83151031424139
"46113","46113",8600000US46113,11.5862634172357
"04669","04669",8600000US04669,14.7269897115409
"71276","71276",8600000US71276,13.8989850706508
"55812","55812",8600000US55812,8.58351675376199
"39520","39520",8600000US39520,8.92577443875132
"04476","04476",8600000US04476,11.0565931481289
"02043","02043",8600000US02043,4.63827583366426
"68413","68413",8600000US68413,18.0731482646641
"04284","04284",8600000US04284,6.83395499864683
"20705","20705",8600000US20705,2.99192532991584
"02638","02638",8600000US02638,4.61158905097646
"64742","64742",8600000US64742,22.9952376826905
"40503","40503",8600000US40503,1.47397114832303
"42436","42436",8600000US42436,12.8397743086286
"01531","01531",8600000US01531,19.5545512814623
"02367","02367",8600000US02367,8.54407068756683
"70749","70749",8600000US70749,3.06569083480139
"46224","46224",8600000US46224,0.307085708744581
"67451","67451",8600000US67451,34.584853827725
"51454","51454",8600000US51454,71.7587446907568
"40509","40509",8600000US40509,4.41980662988137
"41844","41844",8600000US41844,7.23401277114843
"28511","28511",8600000US28511,31.4835305911027
"72038","72038",8600000US72038,16.0000500929141
"72114","72114",8600000US72114,1.50811779920197
"72928","72928",8600000US72928,4.00682442709879
"54443","54443",8600000US54443,15.9438315885921
"63373","63373",8600000US63373,12.6940840828268
"21234","21234",8600000US21234,5.49174560318553
"72410","72410",8600000US72410,9.58623623886337
"72395","72395",8600000US72395,17.271468098229
"49026","49026",8600000US49026,11.8700265880951
"49799","49799",8600000US49799,2.01020443722483
"06489","06489",8600000US06489,5.19224200728758
"50150","50150",8600000US50150,14.467962207205
"52353","52353",8600000US52353,22.0376571238239
"52566","52566",8600000US52566,13.5636354119038
"04733","04733",8600000US04733,16.8500077122045
"24848","24848",8600000US24848,9.62567639121841
"53103","53103",8600000US53103,12.6383018727865
"54232","54232",8600000US54232,18.3435313052352
"06069","06069",8600000US06069,6.85420564358578
"04254","04254",8600000US04254,4.98477848955176
"72827","72827",8600000US72827,26.9377699483582
"49836","49836",8600000US49836,89.0513680006044
"48195","48195",8600000US48195,1.62410200970755
"06896","06896",8600000US06896,6.78415165509823
"06518","06518",8600000US06518,4.34651900040511
"06702","06702",8600000US06702,0.440903873331618
"06905","06905",8600000US06905,1.48943208714519
"63382","63382",8600000US63382,18.1994505630306
"65769","65769",8600000US65769,5.27145350659378
"04029","04029",8600000US04029,15.2553801091933
"04024","04024",8600000US04024,13.4199698041687
"04630","04630",8600000US04630,11.5623768605242
"48213","48213",8600000US48213,1.93127039378124
"96726","96726",8600000US96726,9.41835907076651
"60148","60148",8600000US60148,5.5637994978986
"04468","04468",8600000US04468,10.4669065022122
"04057","04057",8600000US04057,21.314054056772
"04988","04988",8600000US04988,8.51874744903092
"04274","04274",8600000US04274,1.64092871240652
"04042","04042",8600000US04042,13.7049323438228
"42020","42020",8600000US42020,7.52963873793848
"42746","42746",8600000US42746,11.4155045866518
"04091","04091",8600000US04091,8.39787181097798
"99577","99577",8600000US99577,34.2780318271943
"99750","99750",8600000US99750,59.2491656033826
"99766","99766",8600000US99766,135.558487844491
"99568","99568",8600000US99568,45.7641136530945
"99547","99547",8600000US99547,4.03091634928582
"85023","85023",8600000US85023,3.80714352679663
"62670","62670",8600000US62670,17.5545079432802
"61525","61525",8600000US61525,9.63835064074166
"50582","50582",8600000US50582,28.2374242277186
"02032","02032",8600000US02032,13.077012108429
"01420","01420",8600000US01420,1.24819838032032
"01245","01245",8600000US01245,9.07350916451946
"48126","48126",8600000US48126,0.718945700684288
"30087","30087",8600000US30087,5.47139434657639
"42344","42344",8600000US42344,10.3272218821741
"49712","49712",8600000US49712,10.5893625425707
"22476","22476",8600000US22476,18.7259310402905
"99027","99027",8600000US99027,6.22329444329675
"99212","99212",8600000US99212,5.2133416323963
"98850","98850",8600000US98850,15.4469320349095
"34142","34142",8600000US34142,9.20850596520371
"32254","32254",8600000US32254,2.83512089244995
"33055","33055",8600000US33055,0.630300695895901
"34207","34207",8600000US34207,0.852590932317176
"49680","49680",8600000US49680,25.4646825239627
"83670","83670",8600000US83670,19.7440021054457
"70456","70456",8600000US70456,1.84317317827884
"71401","71401",8600000US71401,8.47572663614799
"04256","04256",8600000US04256,3.94187418121812
"49083","49083",8600000US49083,10.9446870929038
"32702","32702",8600000US32702,19.922468397966
"34762","34762",8600000US34762,5.33929079715207
"32258","32258",8600000US32258,12.408810650644
"61080","61080",8600000US61080,3.71394499450985
"43443","43443",8600000US43443,5.20139334247503
"30125","30125",8600000US30125,2.16657206040073
"30185","30185",8600000US30185,12.1787591137587
"56364","56364",8600000US56364,101.114146312958
"55018","55018",8600000US55018,48.216940002126
"49287","49287",8600000US49287,10.98339118754
"87063","87063",8600000US87063,26.5530293599369
"88011","88011",8600000US88011,4.62249330070372
"44865","44865",8600000US44865,5.17276333004398
"58736","58736",8600000US58736,46.3690025545655
"58002","58002",8600000US58002,37.842153615557
"58063","58063",8600000US58063,14.2301871365788
"58042","58042",8600000US58042,11.9768423170297
"96773","96773",8600000US96773,6.63034201593557
"83423","83423",8600000US83423,52.0332250966409
"83657","83657",8600000US83657,37.2198382761814
"83209","83209",8600000US83209,0.986915090115646
"52554","52554",8600000US52554,3.20885818784055
"50591","50591",8600000US50591,18.2167517801494
"50642","50642",8600000US50642,33.8502717719657
"55991","55991",8600000US55991,22.8465489310483
"32948","32948",8600000US32948,12.225254572488
"33904","33904",8600000US33904,4.60794961936509
"32509","32509",8600000US32509,7.2356698822791
"33463","33463",8600000US33463,2.8869858111327
"87543","87543",8600000US87543,5.77177543141381
"04222","04222",8600000US04222,13.3678545554828
"21212","21212",8600000US21212,3.62727535557932
"20882","20882",8600000US20882,8.55282273781255
"95984","95984",8600000US95984,25.028120593729
"91759","91759",8600000US91759,13.1583219735342
"96106","96106",8600000US96106,24.6928705530052
"50118","50118",8600000US50118,17.9941750344197
"51572","51572",8600000US51572,62.4515287764835
"67521","67521",8600000US67521,35.1023831282006
"67474","67474",8600000US67474,75.5473535484497
"32686","32686",8600000US32686,4.63608025390689
"60419","60419",8600000US60419,0.598280226070007
"62081","62081",8600000US62081,14.3693791957648
"30060","30060",8600000US30060,1.15461782174843
"46348","46348",8600000US46348,16.7784886615247
"48435","48435",8600000US48435,17.2021699501564
"49344","49344",8600000US49344,21.8316318553505
"31085","31085",8600000US31085,25.3144895093533
"95456","95456",8600000US95456,15.7046267415893
"81064","81064",8600000US81064,74.4946133303739
"06615","06615",8600000US06615,0.953543768615948
"06878","06878",8600000US06878,2.57285689877491
"95655","95655",8600000US95655,2.68258991927311
"04258","04258",8600000US04258,7.61324162735868
"61468","61468",8600000US61468,24.1152862679878
"47032","47032",8600000US47032,24.1433500533363
"62556","62556",8600000US62556,9.34754119522236
"11354","11354",8600000US11354,0.655708249395404
"12939","12939",8600000US12939,8.25757778918108
"48503","48503",8600000US48503,1.11926650634567
"29570","29570",8600000US29570,1.89711848627286
"79508","79508",8600000US79508,17.2894336155807
"77617","77617",8600000US77617,23.3799043278435
"24316","24316",8600000US24316,8.64076741724697
"63016","63016",8600000US63016,8.0649035707408
"74072","74072",8600000US74072,9.92485299760324
"72739","72739",8600000US72739,11.8482872244235
"72635","72635",8600000US72635,15.5428023965602
"72722","72722",8600000US72722,13.6004199477832
"35647","35647",8600000US35647,16.6985033093484
"85212","85212",8600000US85212,6.62233286041174
"08036","08036",8600000US08036,8.58559314306052
"08311","08311",8600000US08311,9.03219016380148
"03745","03745",8600000US03745,18.3085461283511
"07716","07716",8600000US07716,5.8809332261848
"90280","90280",8600000US90280,1.03173618068756
"38868","38868",8600000US38868,8.94699627778617
"55947","55947",8600000US55947,8.10640149764426
"56623","56623",8600000US56623,67.9205521515225
"59214","59214",8600000US59214,91.1253528127793
"59333","59333",8600000US59333,28.2305631147247
"59433","59433",8600000US59433,32.7728584825686
"39421","39421",8600000US39421,12.2153062844001
"39157","39157",8600000US39157,2.35541437201982
"50516","50516",8600000US50516,11.4148421388137
"02021","02021",8600000US02021,9.14097816611653
"61770","61770",8600000US61770,28.7188122379812
"04001","04001",8600000US04001,10.4018260585506
"48733","48733",8600000US48733,15.445026097852
"41817","41817",8600000US41817,4.2616371907428
"72768","72768",8600000US72768,17.079323715493
"56548","56548",8600000US56548,49.5451065612376
"56296","56296",8600000US56296,105.792527223886
"04076","04076",8600000US04076,8.77952837166337
"49744","49744",8600000US49744,1.43465717838337
"01840","01840",8600000US01840,0.235229503281078
"55983","55983",8600000US55983,36.2480618098036
"03262","03262",8600000US03262,12.9520255907547
"03234","03234",8600000US03234,19.5291425876818
"72376","72376",8600000US72376,7.6187357578281
"07670","07670",8600000US07670,3.23003245932078
"10306","10306",8600000US10306,5.38580274776052
"13795","13795",8600000US13795,7.47485380940256
"91206","91206",8600000US91206,1.90673844657322
"25840","25840",8600000US25840,1.46044983549157
"26440","26440",8600000US26440,8.11067209020552
"17059","17059",8600000US17059,12.8712343711365
"36006","36006",8600000US36006,15.8221168967147
"52001","52001",8600000US52001,3.78023746658288
"20689","20689",8600000US20689,15.5593048756694
"69026","69026",8600000US69026,46.3977114216272
"02019","02019",8600000US02019,5.59149698795895
"89449","89449",8600000US89449,20.2020943176086
"15945","15945",8600000US15945,7.31356472950504
"57522","57522",8600000US57522,22.6616729671659
"19034","19034",8600000US19034,6.30530805331148
"02909","02909",8600000US02909,0.21803712799507
"37915","37915",8600000US37915,0.630447983114044
"45826","45826",8600000US45826,19.3927248064121
"01507","01507",8600000US01507,7.48145049861966
"02142","02142",8600000US02142,0.928566470504363
"12847","12847",8600000US12847,22.6640938438349
"11746","11746",8600000US11746,5.56918303399322
"98332","98332",8600000US98332,6.41981130064034
"99154","99154",8600000US99154,56.4406153005394
"98102","98102",8600000US98102,1.65889242973938
"98056","98056",8600000US98056,1.16989416755761
"25141","25141",8600000US25141,2.99004231941774
"26424","26424",8600000US26424,5.73939718756504
"25057","25057",8600000US25057,6.48491718206638
"54417","54417",8600000US54417,5.50395035878542
"01730","01730",8600000US01730,11.652210799485
"02054","02054",8600000US02054,10.6595355641363
"25625","25625",8600000US25625,4.35523406690862
"25438","25438",8600000US25438,2.15487663262425
"72473","72473",8600000US72473,7.93030770266607
"71724","71724",8600000US71724,18.4061294497308
"95746","95746",8600000US95746,4.72217894136676
"90703","90703",8600000US90703,2.75895721242531
"43783","43783",8600000US43783,8.80632221149531
"15478","15478",8600000US15478,4.88528467632505
"25977","25977",8600000US25977,5.41470007426734
"25149","25149",8600000US25149,8.36703051661561
"25908","25908",8600000US25908,3.03607771536304
"54216","54216",8600000US54216,26.0703438293359
"33484","33484",8600000US33484,2.88010611263892
"25649","25649",8600000US25649,2.63576208811176
"25059","25059",8600000US25059,8.27612629059122
"57213","57213",8600000US57213,61.2985451178563
"59760","59760",8600000US59760,31.3530873801559
"59830","59830",8600000US59830,40.421726213122
"04453","04453",8600000US04453,11.5173155310919
"98535","98535",8600000US98535,10.7727417968184
"98664","98664",8600000US98664,1.26385990763996
"44420","44420",8600000US44420,3.26863001819702
"95692","95692",8600000US95692,11.1942774918696
"04666","04666",8600000US04666,18.0484771136244
"04461","04461",8600000US04461,6.23772886985921
"04238","04238",8600000US04238,9.0687986675419
"21046","21046",8600000US21046,2.34832564263826
"70668","70668",8600000US70668,11.4833533145392
"70730","70730",8600000US70730,6.3685039150005
"01010","01010",8600000US01010,12.3684218823281
"67009","67009",8600000US67009,40.7446107512604
"01902","01902",8600000US01902,0.237639571401247
"01951","01951",8600000US01951,15.6364035185728
"01826","01826",8600000US01826,3.38427359653251
"01879","01879",8600000US01879,3.20034048204401
"53951","53951",8600000US53951,41.2577200592007
"54836","54836",8600000US54836,13.1911747999634
"85616","85616",8600000US85616,12.0854488168123
"85730","85730",8600000US85730,5.10113704977067
"85381","85381",8600000US85381,1.39096878480802
"85535","85535",8600000US85535,18.6326074018637
"52157","52157",8600000US52157,55.9875149903599
"01001","01001",8600000US01001,4.15060365087053
"01222","01222",8600000US01222,11.5215042358144
"01350","01350",8600000US01350,8.89178481579918
"02562","02562",8600000US02562,2.79089844663178
"18972","18972",8600000US18972,15.4912336567611
"49267","49267",8600000US49267,9.04952487342675
"02115","02115",8600000US02115,0.408044105047901
"08314","08314",8600000US08314,14.4089061430147
"01833","01833",8600000US01833,8.43155052510584
"49640","49640",8600000US49640,10.0080203927468
"07645","07645",8600000US07645,4.9635387983403
"54835","54835",8600000US54835,21.0404130223328
"53593","53593",8600000US53593,13.8255641359305
"06604","06604",8600000US06604,0.136873389214267
"94520","94520",8600000US94520,0.997398025486536
"06018","06018",8600000US06018,14.6618733025992
"06812","06812",8600000US06812,6.77291149849419
"85929","85929",8600000US85929,5.44792866411207
"85137","85137",8600000US85137,9.20438032001434
"24265","24265",8600000US24265,8.54710518760824
"53158","53158",8600000US53158,6.56600568319065
"53033","53033",8600000US53033,19.999155858502
"53521","53521",8600000US53521,19.0189245925915
"26717","26717",8600000US26717,9.43840719057176
"26884","26884",8600000US26884,9.56845460799825
"47616","47616",8600000US47616,16.5919168302237
"46776","46776",8600000US46776,30.2824823303952
"32668","32668",8600000US32668,10.6610175454728
"66403","66403",8600000US66403,55.9656474486703
"95501","95501",8600000US95501,0.247622576792479
"95742","95742",8600000US95742,7.17074179387924
"06357","06357",8600000US06357,3.39416519945428
"95986","95986",8600000US95986,18.3992903857825
"04984","04984",8600000US04984,11.9352909129275
"04073","04073",8600000US04073,6.21082666578989
"04280","04280",8600000US04280,9.50140506484141
"04240","04240",8600000US04240,2.23996132778177
"04901","04901",8600000US04901,9.22077022470488
"35203","35203",8600000US35203,0.63076048053714
"94523","94523",8600000US94523,2.28877671722813
"91008","91008",8600000US91008,1.77273705599579
"53057","53057",8600000US53057,32.688711711921
"25121","25121",8600000US25121,8.30183689174273
"32443","32443",8600000US32443,7.65342989021685
"18343","18343",8600000US18343,19.7600211927576
"73719","73719",8600000US73719,18.141960406115
"18930","18930",8600000US18930,13.0176874937732
"25661","25661",8600000US25661,2.77124153442297
"53217","53217",8600000US53217,6.43293325136095
"34668","34668",8600000US34668,2.88988970818154
"28339","28339",8600000US28339,6.15660392004155
"35575","35575",8600000US35575,11.0704715572971
"36544","36544",8600000US36544,3.81503968937526
"36581","36581",8600000US36581,10.0659782046995
"64686","64686",8600000US64686,7.35598166523407
"04649","04649",8600000US04649,15.8206383079582
"80831","80831",8600000US80831,9.01931602425447
"80840","80840",8600000US80840,8.67305659901243
"80017","80017",8600000US80017,3.29670547595298
"81019","81019",8600000US81019,27.9863548553493
"75601","75601",8600000US75601,0.379816398217132
"27705","27705",8600000US27705,4.43941166509043
"35119","35119",8600000US35119,8.01546680695674
"35805","35805",8600000US35805,2.57819567292069
"36277","36277",8600000US36277,8.17999035839746
"72025","72025",8600000US72025,35.0879409301349
"72125","72125",8600000US72125,25.6458422063613
"71865","71865",8600000US71865,23.2618278785739
"16370","16370",8600000US16370,10.5090551646128
"21617","21617",8600000US21617,8.65120576454166
"26627","26627",8600000US26627,3.80044206154289
"45226","45226",8600000US45226,1.42951626527072
"43616","43616",8600000US43616,6.58374953871705
"45101","45101",8600000US45101,6.30108333572438
"87108","87108",8600000US87108,0.349869810669199
"07852","07852",8600000US07852,7.12120694521152
"08065","08065",8600000US08065,3.63578724662106
"36362","36362",8600000US36362,6.71457812042442
"94950","94950",8600000US94950,4.98344917482458
"94590","94590",8600000US94590,0.714466754528458
"23236","23236",8600000US23236,7.75757798260048
"33619","33619",8600000US33619,0.632401490073286
"33705","33705",8600000US33705,2.04047498402128
"32233","32233",8600000US32233,6.38882204155292
"06897","06897",8600000US06897,9.31039975232693
"06890","06890",8600000US06890,5.30803421588969
"25699","25699",8600000US25699,10.3569726959068
"24834","24834",8600000US24834,7.31764112908606
"57010","57010",8600000US57010,15.7263822517959
"11030","11030",8600000US11030,6.91517353610724
"11368","11368",8600000US11368,0.647947792303798
"10952","10952",8600000US10952,1.0262666229213
"11542","11542",8600000US11542,1.33223203229104
"27982","27982",8600000US27982,38.881030004832
"27923","27923",8600000US27923,22.0072600226417
"05828","05828",8600000US05828,3.21243350431683
"22656","22656",8600000US22656,5.57107765018605
"23442","23442",8600000US23442,5.87441672639437
"08092","08092",8600000US08092,5.27662290049367
"19971","19971",8600000US19971,6.13137114096432
"27019","27019",8600000US27019,10.0500186438055
"28386","28386",8600000US28386,11.5823267287936
"95120","95120",8600000US95120,6.96478384692911
"34114","34114",8600000US34114,18.2508049335055
"95369","95369",8600000US95369,17.1504775549413
"95126","95126",8600000US95126,0.758417496021391
"92264","92264",8600000US92264,7.47756881223133
"07070","07070",8600000US07070,3.92943859861088
"08344","08344",8600000US08344,8.14562856049762
"16159","16159",8600000US16159,4.53820824316288
"56571","56571",8600000US56571,94.5777173254648
"27314","27314",8600000US27314,3.62828064017926
"95415","95415",8600000US95415,0.652166802913577
"91732","91732",8600000US91732,0.647253112172616
"95938","95938",8600000US95938,13.8421983222194
"98027","98027",8600000US98027,12.2476889201728
"05035","05035",8600000US05035,18.5911522306157
"05853","05853",8600000US05853,9.44775566789902
"05673","05673",8600000US05673,17.7686633644259
"17960","17960",8600000US17960,19.4029654766867
"07961","07961",8600000US07961,3.98905763627037
"72165","72165",8600000US72165,14.2167501359886
"39211","39211",8600000US39211,3.39190816680977
"38828","38828",8600000US38828,12.2509225099546
"90066","90066",8600000US90066,1.11632912481188
"90247","90247",8600000US90247,1.00798487997634
"05142","05142",8600000US05142,6.84767360792547
"78121","78121",8600000US78121,16.0985301445039
"78204","78204",8600000US78204,1.96320024629671
"79411","79411",8600000US79411,1.71442313150744
"76061","76061",8600000US76061,18.8036684954429
"75024","75024",8600000US75024,13.5791903690045
"98639","98639",8600000US98639,30.8658564145786
"22976","22976",8600000US22976,14.0834394658026
"19462","19462",8600000US19462,3.53458613580746
"98579","98579",8600000US98579,11.3998535555028
