"GEOID","year","essnWrkE","wrkPopE","essnWrkP"
"19071",2018,1422,3373,42.16
"19073",2018,1910,4498,42.46
"19075",2018,2479,6244,39.7
"19077",2018,2186,5275,41.44
"19079",2018,3210,7607,42.2
"19081",2018,2150,5653,38.03
"19083",2018,4055,8713,46.54
"19085",2018,3066,7347,41.73
"19087",2018,4090,9335,43.81
"19089",2018,1988,4783,41.56
"19091",2018,2028,4672,43.41
"19093",2018,1416,3443,41.13
"19095",2018,3641,8353,43.59
"19097",2018,4192,9531,43.98
"19099",2018,6590,17587,37.47
"19101",2018,3072,8235,37.3
"19103",2018,31652,82627,38.31
"19105",2018,3907,9825,39.77
"19107",2018,2202,4996,44.08
"19109",2018,3032,7496,40.45
"19111",2018,7514,15928,47.17
"19113",2018,42625,118580,35.95
"19115",2018,2453,5510,44.52
"19117",2018,1855,3981,46.6
"19119",2018,2258,6089,37.08
"19121",2018,3337,8363,39.9
"19123",2018,4368,10783,40.51
"19125",2018,6510,16957,38.39
"19127",2018,8229,19085,43.12
"19129",2018,3296,7475,44.09
"19131",2018,2306,5225,44.13
"19133",2018,1991,4269,46.64
"19135",2018,1584,3662,43.26
"19137",2018,1987,4779,41.58
"19139",2018,8515,21523,39.56
"19141",2018,3330,7379,45.13
"19143",2018,1455,3162,46.02
"19145",2018,3038,7143,42.53
"19147",2018,2080,4781,43.51
"19149",2018,5596,13314,42.03
"19151",2018,1551,3396,45.67
"19153",2018,88068,253971,34.68
"19155",2018,20132,47226,42.63
"19157",2018,3818,9850,38.76
"19159",2018,966,2121,45.54
"19161",2018,2318,5027,46.11
"19163",2018,33221,84812,39.17
"19165",2018,2463,6006,41.01
"19167",2018,7143,18820,37.95
"19169",2018,16815,51875,32.41
"19171",2018,3729,8512,43.81
"19173",2018,1398,2993,46.71
"19175",2018,2451,6071,40.37
"19177",2018,1249,3138,39.8
"19179",2018,7192,16399,43.86
"19181",2018,9088,25999,34.96
"19183",2018,5020,11115,45.16
"19185",2018,1394,2817,49.49
"19187",2018,8181,17033,48.03
"19189",2018,2221,5296,41.94
"19191",2018,4868,11802,41.25
"19193",2018,21546,51572,41.78
"19195",2018,1859,3854,48.24
"19197",2018,2625,5729,45.82
"20001",2018,2198,5887,37.34
"20003",2018,1799,3524,51.05
"20005",2018,3016,7721,39.06
"20007",2018,1151,2172,52.99
"20009",2018,5977,13479,44.34
"20011",2018,2772,6334,43.76
"20013",2018,1906,4500,42.36
"20015",2018,12069,31098,38.81
"20017",2018,527,1116,47.22
"20019",2018,764,1403,54.45
"20021",2018,3388,8699,38.95
"20023",2018,590,1243,47.47
"20025",2018,427,1020,41.86
"20027",2018,1602,4016,39.89
"20029",2018,2130,4496,47.38
"20031",2018,1998,4126,48.42
"20033",2018,467,958,48.75
"20035",2018,6662,15544,42.86
"20037",2018,8109,18831,43.06
"20039",2018,710,1386,51.23
"20041",2018,3933,8617,45.64
"20043",2018,1625,3712,43.78
"20045",2018,21957,66273,33.13
"20047",2018,644,1444,44.6
"20049",2018,542,993,54.58
"20051",2018,6828,16239,42.05
"20053",2018,1261,2678,47.09
"20055",2018,9035,18631,48.49
"20057",2018,7130,16646,42.83
"20059",2018,6066,12787,47.44
"20061",2018,5586,11798,47.35
"20063",2018,529,1290,41.01
"20065",2018,565,1149,49.17
"20067",2018,1920,3611,53.17
"20069",2018,1438,3166,45.42
"20071",2018,254,565,44.96
"20073",2018,1349,2866,47.07
"20075",2018,555,1192,46.56
"20077",2018,1117,2536,44.05
"20079",2018,7067,16922,41.76
"20081",2018,961,1938,49.59
"20083",2018,431,946,45.56
"20085",2018,2669,6199,43.06
"20087",2018,3970,9287,42.75
"20089",2018,545,1228,44.38
"20091",2018,93338,317390,29.41
"20093",2018,722,1693,42.65
"20095",2018,1570,3579,43.87
"20097",2018,539,1249,43.15
"20099",2018,4319,9545,45.25
"20101",2018,393,885,44.41
"20103",2018,15516,35313,43.94
"20105",2018,687,1464,46.93
"20107",2018,2003,4145,48.32
"20109",2018,618,1422,43.46
"20111",2018,7749,17377,44.59
"20113",2018,5370,14932,35.96
"20115",2018,2253,5632,40
"20117",2018,1971,4759,41.42
"20119",2018,1050,2084,50.38
"20121",2018,6582,16404,40.12
"20123",2018,1238,2753,44.97
"20125",2018,6182,14519,42.58
"20127",2018,1181,2602,45.39
"20129",2018,668,1276,52.35
"20131",2018,1989,5132,38.76
"20133",2018,3122,7359,42.42
"20135",2018,688,1387,49.6
"20137",2018,862,2440,35.33
"20139",2018,3437,7419,46.33
"20141",2018,706,1771,39.86
"20143",2018,1197,2949,40.59
"20145",2018,1341,2595,51.68
"20147",2018,1235,2690,45.91
"20149",2018,4506,10868,41.46
"20151",2018,2272,4515,50.32
"20153",2018,494,1226,40.29
"20155",2018,13285,29866,44.48
"20157",2018,923,2332,39.58
"20159",2018,2229,4753,46.9
"20161",2018,13292,36646,36.27
"20163",2018,1207,2414,50
"20165",2018,682,1489,45.8
"20167",2018,1477,3221,45.86
"20169",2018,11162,27342,40.82
"20171",2018,1253,2589,48.4
"20173",2018,96871,246997,39.22
"20175",2018,5365,10733,49.99
"20177",2018,32997,84391,39.1
"20179",2018,556,1261,44.09
"20181",2018,1312,2905,45.16
"20183",2018,649,1697,38.24
"20185",2018,829,2040,40.64
"20187",2018,429,1030,41.65
"20189",2018,1327,2549,52.06
"20191",2018,4636,10727,43.22
"20193",2018,1821,4327,42.08
"20195",2018,670,1634,41
"20197",2018,1336,3368,39.67
"20199",2018,242,781,30.99
"20201",2018,1206,2692,44.8
"20203",2018,552,1084,50.92
"20205",2018,1862,4045,46.03
"20207",2018,645,1400,46.07
"20209",2018,36721,74707,49.15
"21001",2018,3377,8020,42.11
"21003",2018,3903,8616,45.3
"21005",2018,3816,10381,36.76
"21007",2018,1407,3341,42.11
"21009",2018,8190,18622,43.98
"21011",2018,2048,4750,43.12
"21013",2018,3983,7543,52.8
"21015",2018,22691,66174,34.29
"21017",2018,3604,9402,38.33
"21019",2018,8188,18353,44.61
"21021",2018,4999,12357,40.45
"21023",2018,1688,3622,46.6
"21025",2018,2128,3950,53.87
"21027",2018,3666,7785,47.09
"21029",2018,16756,39278,42.66
"21031",2018,2096,5078,41.28
"21033",2018,2234,5365,41.64
"21035",2018,7300,17816,40.97
"21037",2018,17345,46679,37.16
"21039",2018,868,1862,46.62
"21041",2018,1991,4446,44.78
"21043",2018,4694,8769,53.53
"21045",2018,2918,5563,52.45
"21047",2018,10059,23711,42.42
"21049",2018,6291,16231,38.76
"21051",2018,2908,5492,52.95
"21053",2018,1669,3573,46.71
"21055",2018,1877,3643,51.52
"21057",2018,945,2440,38.73
"21059",2018,18704,45375,41.22
"21061",2018,2525,4642,54.39
"21063",2018,1132,1792,63.17
"21065",2018,2070,4625,44.76
"21067",2018,59886,166264,36.02
"21069",2018,2950,6145,48.01
"21071",2018,5108,10592,48.23
"21073",2018,8491,24329,34.9
"21075",2018,1029,2223,46.29
"21077",2018,1815,3808,47.66
"21079",2018,3334,7471,44.63
"21081",2018,4460,10685,41.74
"21083",2018,7931,15639,50.71
"21085",2018,4703,10556,44.55
"21087",2018,2205,4562,48.33
"21089",2018,6590,14012,47.03
"21091",2018,1636,3628,45.09
"21093",2018,19875,47969,41.43
"21095",2018,3974,7489,53.06
"21097",2018,3619,8008,45.19
"21099",2018,3241,7096,45.67
"21101",2018,9091,20402,44.56
"21103",2018,3463,7058,49.06
"21105",2018,804,1613,49.85
"21107",2018,9440,18721,50.42
"21109",2018,2136,4290,49.79
"21111",2018,146371,380718,38.45
"21113",2018,10438,24081,43.35
"21115",2018,3269,6854,47.69
"21117",2018,30993,83543,37.1
"21119",2018,2444,4626,52.83
"21121",2018,4446,10191,43.63
"21123",2018,2873,6287,45.7
"21125",2018,10498,23236,45.18
"21127",2018,2186,4679,46.72
"21129",2018,799,1838,43.47
"21131",2018,1560,2880,54.17
"21133",2018,3633,6993,51.95
"21135",2018,2662,4590,58
"21137",2018,5477,9763,56.1
"21139",2018,2084,3955,52.69
"21141",2018,5142,10758,47.8
"21143",2018,1435,2857,50.23
"21145",2018,12859,28879,44.53
"21147",2018,2210,4407,50.15
"21149",2018,1637,3771,43.41
"21151",2018,16806,42056,39.96
"21153",2018,2263,3654,61.93
"21155",2018,3256,7751,42.01
"21157",2018,5277,12950,40.75
"21159",2018,1506,3099,48.6
"21161",2018,3204,7067,45.34
"21163",2018,5729,12105,47.33
"21165",2018,987,2293,43.04
"21167",2018,4140,9480,43.67
"21169",2018,1847,3920,47.12
"21171",2018,1994,4397,45.35
"21173",2018,4842,11353,42.65
"21175",2018,1747,3671,47.59
"21177",2018,6064,11770,51.52
"21179",2018,9546,21821,43.75
"21181",2018,1328,2805,47.34
"21183",2018,4557,9628,47.33
"21185",2018,9877,31579,31.28
"21187",2018,1787,4098,43.61
"21189",2018,607,1245,48.76
"21191",2018,2918,6375,45.77
"21193",2018,4385,8870,49.44
"21195",2018,9809,20501,47.85
"21197",2018,2108,4644,45.39
"21199",2018,11618,25191,46.12
"21201",2018,454,916,49.56
"21203",2018,2787,6477,43.03
"21205",2018,4620,10065,45.9
"21207",2018,2675,6298,42.47
"21209",2018,10289,27517,37.39
"21211",2018,9071,22729,39.91
"21213",2018,3032,8242,36.79
"21215",2018,4089,9673,42.27
"21217",2018,4435,10231,43.35
"21219",2018,2222,4716,47.12
"21221",2018,2512,5750,43.69
"21223",2018,1620,3809,42.53
"21225",2018,3507,6230,56.29
"21227",2018,24290,62113,39.11
"21229",2018,2788,5751,48.48
"21231",2018,3095,7224,42.84
"21233",2018,2604,5143,50.63
"21235",2018,5240,12639,41.46
"21237",2018,915,1788,51.17
"21239",2018,5007,13046,38.38
"22001",2018,11672,25356,46.03
"22003",2018,4104,8618,47.62
"22005",2018,23813,58813,40.49
"22007",2018,4111,9306,44.18
"22009",2018,7944,15018,52.9
"22011",2018,7193,14252,50.47
"22013",2018,2272,4710,48.24
"22015",2018,23435,54532,42.97
"22017",2018,48990,105145,46.59
"22019",2018,41595,90129,46.15
"22021",2018,1897,3385,56.04
"22023",2018,1301,3228,40.3
"22025",2018,1819,3522,51.65
"22027",2018,2717,5253,51.72
"22029",2018,3568,6939,51.42
"22031",2018,5565,10683,52.09
"22033",2018,85781,216944,39.54
"22035",2018,785,1389,56.52
"22037",2018,2990,6589,45.38
"22039",2018,6195,11610,53.36
"22041",2018,3540,7087,49.95
"22043",2018,3605,7320,49.25
"22045",2018,14418,30536,47.22
"22047",2018,5775,12798,45.12
"22049",2018,2688,5470,49.14
"22051",2018,93513,209898,44.55
"22053",2018,6011,12222,49.18
"22055",2018,49519,119459,41.45
"22057",2018,20464,43293,47.27
"22059",2018,2848,4941,57.64
"22061",2018,8853,20890,42.38
"22063",2018,26361,63181,41.72
"22065",2018,1880,3670,51.23
"22067",2018,4950,9279,53.35
"22069",2018,5151,12249,42.05
"22071",2018,72795,178375,40.81
"22073",2018,27681,64233,43.09
"22075",2018,4649,10036,46.32
"22077",2018,4461,9243,48.26
"22079",2018,25375,53433,47.49
"22081",2018,1734,3153,55
"22083",2018,3971,7803,50.89
"22085",2018,4003,8103,49.4
"22087",2018,9618,18846,51.03
"22089",2018,9795,24444,40.07
"22091",2018,1742,3645,47.79
"22093",2018,4408,9012,48.91
"22095",2018,9057,19419,46.64
"22097",2018,14284,30347,47.07
"22099",2018,10656,23380,45.58
"22101",2018,8686,20144,43.12
"22103",2018,45997,117537,39.13
"22105",2018,26147,55675,46.96
"22107",2018,752,1327,56.67
"22109",2018,21645,46729,46.32
"22111",2018,4331,8090,53.54
"22113",2018,11157,24497,45.54
"22115",2018,8033,17127,46.9
"22117",2018,8368,16678,50.17
"22119",2018,8494,15292,55.55
"22121",2018,5366,12329,43.52
"22123",2018,1720,3690,46.61
"22125",2018,3150,5731,54.96
"22127",2018,2598,5083,51.11
"23001",2018,22178,54039,41.04
"23003",2018,14488,29745,48.71
"23005",2018,57729,161323,35.78
"23007",2018,6860,14291,48
"23009",2018,12275,26731,45.92
"23011",2018,24132,58919,40.96
"23013",2018,8924,20100,44.4
"23015",2018,7735,16304,47.44
"23017",2018,12711,25819,49.23
"23019",2018,31977,72687,43.99
"23021",2018,3096,6334,48.88
"23023",2018,8206,18442,44.5
"23025",2018,10402,21928,47.44
"23027",2018,8385,18818,44.56
"23029",2018,6874,12876,53.39
"23031",2018,41401,106832,38.75
"24001",2018,13756,28820,47.73
"24003",2018,95030,292038,32.54
"24005",2018,155124,419089,37.01
"24009",2018,17326,46144,37.55
"24011",2018,7815,16036,48.73
"24013",2018,31731,87999,36.06
"24015",2018,21793,50467,43.18
"24017",2018,28796,79180,36.37
"24019",2018,6874,15209,45.2
"24021",2018,44544,131548,33.86
"24023",2018,6708,13734,48.84
"24025",2018,46429,129104,35.96
"24027",2018,44282,169065,26.19
"24029",2018,3719,9239,40.25
"24031",2018,162051,556263,29.13
"24033",2018,202069,480863,42.02
"24035",2018,9255,25639,36.1
"24037",2018,19019,54788,34.71
"24039",2018,4217,8707,48.43
"24041",2018,7202,17905,40.22
"24043",2018,29097,67191,43.3
"24045",2018,21682,49229,44.04
"24047",2018,10059,24042,41.84
"24510",2018,114863,279034,41.16
"25001",2018,44845,105075,42.68
"25003",2018,26713,64233,41.59
"25005",2018,116547,283422,41.12
"25007",2018,3770,8684,43.41
"25009",2018,147755,403439,36.62
"25011",2018,14737,36982,39.85
"25013",2018,90570,216101,41.91
"25015",2018,30662,84200,36.42
"25017",2018,250215,876744,28.54
"25019",2018,2634,6471,40.7
"25021",2018,114763,371989,30.85
"25023",2018,108297,264683,40.92
"25025",2018,157324,429529,36.63
"25027",2018,156845,418705,37.46
"26001",2018,1583,3372,46.95
"26003",2018,1485,3112,47.72
"26005",2018,22210,54935,40.43
"26007",2018,6096,12522,48.68
"26009",2018,4032,9807,41.11
"26011",2018,2789,5747,48.53
"26013",2018,1266,2772,45.67
"26015",2018,11417,28209,40.47
"26017",2018,20563,46741,43.99
"26019",2018,3716,7827,47.48
"26021",2018,28063,71586,39.2
"26023",2018,8523,18842,45.23
"26025",2018,22949,58671,39.11
"26027",2018,9619,23766,40.47
"26029",2018,5169,12240,42.23
"26031",2018,4962,10503,47.24
"26033",2018,7419,15179,48.88
"26035",2018,5091,10915,46.64
"26037",2018,14220,37744,37.67
"26039",2018,2533,5267,48.09
"26041",2018,7476,15640,47.8
"26043",2018,5062,11274,44.9
"26045",2018,20057,52908,37.91
"26047",2018,7757,16567,46.82
"26049",2018,71372,169798,42.03
"26051",2018,3957,8757,45.19
"26053",2018,3142,6008,52.3
"26055",2018,18618,46120,40.37
"26057",2018,6913,16042,43.09
"26059",2018,8050,19370,41.56
"26061",2018,6319,15245,41.45
"26063",2018,5914,13946,42.41
"26065",2018,49297,140932,34.98
"26067",2018,12566,28461,44.15
"26069",2018,4338,9238,46.96
"26071",2018,2255,4402,51.23
"26073",2018,14395,34086,42.23
"26075",2018,26906,67825,39.67
"26077",2018,48437,131460,36.85
"26079",2018,3754,7236,51.88
"26081",2018,121467,329336,36.88
"26083",2018,429,844,50.83
"26085",2018,1780,3564,49.94
"26087",2018,16435,39162,41.97
"26089",2018,4113,9774,42.08
"26091",2018,18452,44374,41.58
"26093",2018,33802,96375,35.07
"26095",2018,1080,2111,51.16
"26097",2018,2298,4593,50.03
"26099",2018,155493,422419,36.81
"26101",2018,4339,9444,45.94
"26103",2018,13919,29934,46.5
"26105",2018,5643,12582,44.85
"26107",2018,8118,18646,43.54
"26109",2018,4599,10902,42.18
"26111",2018,14806,38234,38.72
"26113",2018,2986,6213,48.06
"26115",2018,30357,70306,43.18
"26117",2018,11744,26929,43.61
"26119",2018,1428,2894,49.34
"26121",2018,30137,74113,40.66
"26123",2018,9158,19795,46.26
"26125",2018,192566,638789,30.15
"26127",2018,4790,10708,44.73
"26129",2018,3698,7720,47.9
"26131",2018,1060,2066,51.31
"26133",2018,4283,9003,47.57
"26135",2018,1277,2839,44.98
"26137",2018,4726,10915,43.3
"26139",2018,52954,147178,35.98
"26141",2018,2444,4664,52.4
"26143",2018,3351,7595,44.12
"26145",2018,34871,82611,42.21
"26147",2018,30323,73196,41.43
"26149",2018,10699,28021,38.18
"26151",2018,8033,17802,45.12
"26153",2018,1500,2807,53.44
"26155",2018,13326,31824,41.87
"26157",2018,10816,22830,47.38
"26159",2018,15314,34169,44.82
"26161",2018,62061,187609,33.08
"26163",2018,300218,734480,40.87
"26165",2018,5822,14045,41.45
"27001",2018,2958,6207,47.66
"27003",2018,70029,189965,36.86
"27005",2018,7710,16399,47.02
"27007",2018,9895,21100,46.9
"27009",2018,9288,20722,44.82
"27011",2018,1013,2398,42.24
"27013",2018,15151,37545,40.35
"27015",2018,5633,13652,41.26
"27017",2018,8127,16640,48.84
"27019",2018,16122,56258,28.66
"27021",2018,5639,12283,45.91
"27023",2018,2757,6127,45
"27025",2018,12479,28762,43.39
"27027",2018,13036,34144,38.18
"27029",2018,1969,3790,51.95
"27031",2018,1051,2614,40.21
"27033",2018,2386,5395,44.23
"27035",2018,13222,30366,43.54
"27037",2018,77433,232877,33.25
"27039",2018,5194,11309,45.93
"27041",2018,7174,19219,37.33
"27043",2018,3236,7082,45.69
"27045",2018,5028,10666,47.14
"27047",2018,7255,15190,47.76
"27049",2018,10394,24004,43.3
"27051",2018,1351,2916,46.33
"27053",2018,204495,687713,29.74
"27055",2018,4500,10164,44.27
"27057",2018,4579,9600,47.7
"27059",2018,8440,19894,42.42
"27061",2018,9694,20192,48.01
"27063",2018,2249,5320,42.27
"27065",2018,3926,7742,50.71
"27067",2018,9809,21779,45.04
"27069",2018,1006,2247,44.77
"27071",2018,2652,5737,46.23
"27073",2018,1499,3381,44.34
"27075",2018,2055,4874,42.16
"27077",2018,1015,2063,49.2
"27079",2018,6376,14840,42.96
"27081",2018,1355,2847,47.59
"27083",2018,5826,13760,42.34
"27085",2018,7909,19095,41.42
"27087",2018,1129,2177,51.86
"27089",2018,2120,4805,44.12
"27091",2018,4136,10037,41.21
"27093",2018,5156,11563,44.59
"27095",2018,5789,12088,47.89
"27097",2018,7586,16432,46.17
"27099",2018,8174,19147,42.69
"27101",2018,1809,4252,42.54
"27103",2018,7529,19085,39.45
"27105",2018,4415,10632,41.53
"27107",2018,1411,3121,45.21
"27109",2018,36074,81361,44.34
"27111",2018,12653,28193,44.88
"27113",2018,2894,7658,37.79
"27115",2018,6571,12673,51.85
"27117",2018,2092,4384,47.72
"27119",2018,7314,15861,46.11
"27121",2018,2175,5636,38.59
"27123",2018,96328,281029,34.28
"27125",2018,766,2000,38.3
"27127",2018,3332,7490,44.49
"27129",2018,3200,7327,43.67
"27131",2018,13739,34128,40.26
"27133",2018,2118,4788,44.24
"27135",2018,3451,8239,41.89
"27137",2018,45550,98063,46.45
"27139",2018,25540,78641,32.48
"27141",2018,19438,50434,38.54
"27143",2018,3634,7949,45.72
"27145",2018,35011,85674,40.87
"27147",2018,7112,18903,37.62
"27149",2018,2118,5254,40.31
"27151",2018,2100,4799,43.76
"27153",2018,4988,11127,44.83
"27155",2018,757,1650,45.88
"27157",2018,4938,11302,43.69
"27159",2018,3060,6034,50.71
"27161",2018,3599,9280,38.78
"27163",2018,44219,135605,32.61
"27165",2018,2350,5591,42.03
"27167",2018,1292,3226,40.05
"27169",2018,11246,28612,39.31
"27171",2018,27505,71417,38.51
"27173",2018,2177,4913,44.31
"28001",2018,5306,10424,50.9
"28003",2018,6833,14849,46.02
"28005",2018,2415,4402,54.86
"28007",2018,3302,6634,49.77
"28009",2018,1289,2917,44.19
"28011",2018,4563,10794,42.27
"28013",2018,2377,5365,44.31
"28015",2018,1594,3466,45.99
"28017",2018,2230,6729,33.14
"28019",2018,1378,3097,44.49
"28021",2018,1161,2538,45.74
"28023",2018,3473,6337,54.81
"28025",2018,3112,7546,41.24
"28027",2018,4516,8393,53.81
"28029",2018,5030,10523,47.8
"28031",2018,3181,7289,43.64
"28033",2018,37656,87555,43.01
"28035",2018,13861,32291,42.93
"28037",2018,1736,2727,63.66
"28039",2018,4110,8266,49.72
"28041",2018,1747,3903,44.76
"28043",2018,2992,8341,35.87
"28045",2018,7610,19029,39.99
"28047",2018,39396,84189,46.79
"28049",2018,46990,105648,44.48
"28051",2018,2072,4777,43.37
"28053",2018,1504,2797,53.77
"28055",2018,163,358,45.53
"28057",2018,4035,9509,42.43
"28059",2018,26702,61405,43.49
"28061",2018,3118,6375,48.91
"28063",2018,901,1865,48.31
"28065",2018,2304,4200,54.86
"28067",2018,13027,27855,46.77
"28069",2018,1954,3499,55.84
"28071",2018,10227,24456,41.82
"28073",2018,10206,27694,36.85
"28075",2018,14017,31112,45.05
"28077",2018,2525,4716,53.54
"28079",2018,4264,8521,50.04
"28081",2018,15774,38207,41.29
"28083",2018,3603,9178,39.26
"28085",2018,5843,12850,45.47
"28087",2018,10995,24037,45.74
"28089",2018,17862,52097,34.29
"28091",2018,4817,8786,54.83
"28093",2018,6264,14243,43.98
"28095",2018,6192,14371,43.09
"28097",2018,1824,3886,46.94
"28099",2018,5911,12025,49.16
"28101",2018,3845,8250,46.61
"28103",2018,2394,4046,59.17
"28105",2018,7634,20852,36.61
"28107",2018,5372,12702,42.29
"28109",2018,10407,21599,48.18
"28111",2018,2313,4591,50.38
"28113",2018,6875,13927,49.36
"28115",2018,5281,13183,40.06
"28117",2018,4789,9661,49.57
"28119",2018,1187,2280,52.06
"28121",2018,30348,73418,41.34
"28123",2018,5394,11360,47.48
"28125",2018,640,1489,42.98
"28127",2018,5120,10649,48.08
"28129",2018,3249,6563,49.5
"28131",2018,4463,7874,56.68
"28133",2018,3971,8173,48.59
"28135",2018,1791,3833,46.73
"28137",2018,5782,12012,48.14
"28139",2018,3461,8853,39.09
"28141",2018,3563,7801,45.67
"28143",2018,1642,4156,39.51
"28145",2018,4995,12120,41.21
"28147",2018,2517,5459,46.11
"28149",2018,8675,19368,44.79
"28151",2018,7722,17133,45.07
"28153",2018,3324,8174,40.67
"28155",2018,1832,3740,48.98
"28157",2018,1418,2468,57.46
"28159",2018,3258,7181,45.37
"28161",2018,2402,5442,44.14
"28163",2018,3771,8109,46.5
"29001",2018,4439,10827,41
"29003",2018,3640,8476,42.94
"29005",2018,1200,2649,45.3
"29007",2018,5339,10751,49.66
"29009",2018,6284,14590,43.07
"29011",2018,1870,5195,36
"29013",2018,3550,7612,46.64
"29015",2018,2891,6573,43.98
"29017",2018,2595,5059,51.29
"29019",2018,33148,93375,35.5
"29021",2018,17855,41913,42.6
"29023",2018,7904,17067,46.31
"29025",2018,1881,3874,48.55
"29027",2018,9163,20425,44.86
"29029",2018,7839,18231,43
"29031",2018,17528,37627,46.58
"29033",2018,1689,3699,45.66
"29035",2018,1205,2433,49.53
"29037",2018,20367,50661,40.2
"29039",2018,2565,5243,48.92
"29041",2018,1331,3158,42.15
"29043",2018,15861,40014,39.64
"29045",2018,1560,3267,47.75
"29047",2018,46729,125517,37.23
"29049",2018,4346,9424,46.12
"29051",2018,13417,37467,35.81
"29053",2018,3432,7669,44.75
"29055",2018,4697,9443,49.74
"29057",2018,1481,3106,47.68
"29059",2018,2788,6197,44.99
"29061",2018,1627,3510,46.35
"29063",2018,1917,4276,44.83
"29065",2018,3423,6230,54.94
"29067",2018,2467,4802,51.37
"29069",2018,5532,11346,48.76
"29071",2018,20829,50288,41.42
"29073",2018,3135,6891,45.49
"29075",2018,1397,3026,46.17
"29077",2018,54886,138126,39.74
"29079",2018,2045,4590,44.55
"29081",2018,1705,3769,45.24
"29083",2018,4019,8831,45.51
"29085",2018,1736,3258,53.28
"29087",2018,860,2063,41.69
"29089",2018,1930,4727,40.83
"29091",2018,8128,16617,48.91
"29093",2018,2184,3884,56.23
"29095",2018,134411,343721,39.1
"29097",2018,23296,56742,41.06
"29099",2018,46866,110438,42.44
"29101",2018,10349,24266,42.65
"29103",2018,778,1575,49.4
"29105",2018,6152,15006,41
"29107",2018,7083,15313,46.25
"29109",2018,7290,16841,43.29
"29111",2018,2336,4637,50.38
"29113",2018,11800,26349,44.78
"29115",2018,2323,5496,42.27
"29117",2018,3129,6605,47.37
"29119",2018,4359,9408,46.33
"29121",2018,2901,6363,45.59
"29123",2018,2815,5035,55.91
"29125",2018,1606,3677,43.68
"29127",2018,6133,13090,46.85
"29129",2018,699,1660,42.11
"29131",2018,5178,10823,47.84
"29133",2018,2176,4654,46.76
"29135",2018,2717,6627,41
"29137",2018,1735,3879,44.73
"29139",2018,2675,5031,53.17
"29141",2018,3079,7368,41.79
"29143",2018,3416,6622,51.59
"29145",2018,11648,26841,43.4
"29147",2018,4673,11062,42.24
"29149",2018,2041,4095,49.84
"29151",2018,2853,6991,40.81
"29153",2018,1479,3139,47.12
"29155",2018,2812,6101,46.09
"29157",2018,3846,9181,41.89
"29159",2018,8024,18609,43.12
"29161",2018,8140,19026,42.78
"29163",2018,3614,7540,47.93
"29165",2018,17423,52703,33.06
"29167",2018,6583,14135,46.57
"29169",2018,7343,16357,44.89
"29171",2018,868,1981,43.82
"29173",2018,2245,5006,44.85
"29175",2018,4512,10263,43.96
"29177",2018,5128,10745,47.72
"29179",2018,1384,2483,55.74
"29181",2018,2587,5129,50.44
"29183",2018,67383,208527,32.31
"29185",2018,1883,3592,52.42
"29186",2018,4451,8758,50.82
"29187",2018,14163,26991,52.47
"29189",2018,165646,497435,33.3
"29195",2018,4850,10523,46.09
"29197",2018,927,1896,48.89
"29199",2018,1022,2092,48.85
"29201",2018,7987,16789,47.57
"29203",2018,1537,2903,52.95
"29205",2018,1312,2945,44.55
"29207",2018,5840,12599,46.35
"29209",2018,5450,12088,45.09
"29211",2018,1153,2648,43.54
"29213",2018,9938,24618,40.37
"29215",2018,4648,8695,53.46
"29217",2018,4126,9527,43.31
"29219",2018,6511,14974,43.48
"29221",2018,4972,9032,55.05
"29223",2018,1909,4236,45.07
"29225",2018,7504,15534,48.31
"29227",2018,429,924,46.43
"29229",2018,3283,6688,49.09
"29510",2018,60913,153691,39.63
"30001",2018,2123,4706,45.11
"30003",2018,2206,4725,46.69
"30005",2018,1114,2577,43.23
"30007",2018,1172,2686,43.63
"30009",2018,2296,5208,44.09
"30011",2018,242,643,37.64
"30013",2018,16401,36909,44.44
"30015",2018,1133,2516,45.03
"30017",2018,2793,6463,43.22
"30019",2018,329,876,37.56
"30021",2018,2456,4928,49.84
"30023",2018,2028,3667,55.3
"30025",2018,727,1530,47.52
"30027",2018,2349,5735,40.96
"30029",2018,20928,47354,44.19
"30031",2018,22568,59736,37.78
"30033",2018,236,617,38.25
"30035",2018,2220,4646,47.78
"30037",2018,144,353,40.79
"30039",2018,555,1231,45.09
"30041",2018,3474,7171,48.45
"30043",2018,2284,5400,42.3
"30045",2018,426,984,43.29
"30047",2018,5611,12300,45.62
"30049",2018,12835,34454,37.25
"30051",2018,611,1126,54.26
"30053",2018,3271,6802,48.09
"30055",2018,275,783,35.12
"30057",2018,1939,4023,48.2
"30059",2018,457,980,46.63
"30061",2018,688,1583,43.46
"30063",2018,26892,64178,41.9
"30065",2018,855,1781,48.01
"30067",2018,3406,8327,40.9
"30069",2018,73,228,32.02
"30071",2018,831,1723,48.23
"30073",2018,1068,2560,41.72
"30075",2018,446,965,46.22
"30077",2018,1148,2594,44.26
"30079",2018,212,604,35.1
"30081",2018,7790,18010,43.25
"30083",2018,2821,6090,46.32
"30085",2018,1990,3884,51.24
"30087",2018,2084,3883,53.67
"30089",2018,1912,4049,47.22
"30091",2018,763,1855,41.13
"30093",2018,7745,16396,47.24
"30095",2018,2102,4475,46.97
"30097",2018,794,1628,48.77
"30099",2018,1294,2661,48.63
"30101",2018,1117,2181,51.22
"30103",2018,143,379,37.73
"30105",2018,1585,3808,41.62
"30107",2018,460,975,47.18
"30109",2018,245,567,43.21
