originGEOID,minDisBup
18071,1.281882869
18072,3.09438167
18073,4.294973819
18074,4.73780838
18076,5.09282821
18077,5.888203956
18078,0.793512546
18079,4.699302389
18080,4.558244317
18081,3.284626336
18083,2.612846643
18085,2.202393597
18086,3.927105665
18087,2.685326963
18088,3.764119188
18091,0.1547096
18092,3.484090022
18101,0.028321854
18102,0.43486624
18103,1.263837732
18104,0.539828056
18105,0.091079915
18106,1.061973197
18109,1.506013713
18195,0.445674757
18201,0.212867658
18202,0.227334253
18210,11.21117491
18211,6.234819303
18212,3.174227635
18214,3.154772009
18216,2.854687442
18218,1.331454905
18219,0.724867589
18220,3.422495071
18221,4.802377383
18222,4.669075352
18223,2.336115733
18224,5.840098551
18225,1.837082802
18229,5.48698601
18230,2.236593104
18231,3.852136045
18232,0.232215459
18234,2.750548681
18235,0.951480348
18237,3.898182847
18239,1.814519818
18240,3.242842905
18241,6.206698444
18242,6.58097866
18244,3.401214081
18245,5.598652567
18246,6.346227311
18248,5.613129651
18249,0.972941414
18250,1.026065571
18251,0.743077195
18252,4.984941704
18254,2.341141941
18255,6.877891061
18256,5.254939461
18301,0.351337651
18302,1.583286921
18321,0.485873664
18322,8.196262066
18323,8.305027202
18324,5.967109338
18325,10.45673705
18326,6.648894516
18327,1.196974386
18328,8.632995269
18330,8.19390345
18331,9.255720373
18332,4.637923607
18333,9.206015426
18334,2.934669482
18335,0.916077847
18336,1.293557825
18337,3.661628729
18340,4.385816613
18342,7.165664307
18343,3.2639717
18344,1.726255151
18346,0.983043514
18347,8.84720931
18349,1.483472449
18350,3.808469477
18351,1.415099216
18352,3.158971506
18353,6.85733546
18354,5.362669452
18355,1.092204571
18356,2.385845368
18357,10.35054992
18360,0.8476563
18370,2.536389822
18371,6.325240745
18372,2.134132275
18403,1.584798109
18405,7.889772252
18407,0.97214255
18411,0.414825984
18413,0.724757664
18414,1.6366629
18415,4.171955324
18417,6.460922682
18419,4.38410253
18420,3.832256949
18421,5.710346498
18424,9.986172842
18425,8.317389965
18426,5.899696407
18427,3.291463052
18428,5.546546677
18430,9.465677919
18431,0.297684032
18433,2.199928949
18434,1.542313003
18435,10.3146206
18436,4.857883242
18437,13.82412521
18438,3.448427921
18439,14.06926157
18441,2.352066595
18443,9.101412974
18444,6.793371784
18445,4.847733489
18446,6.659376617
18447,0.550407151
18451,5.330083932
18452,0.501968836
18453,12.21862741
18454,11.80617123
18455,12.78551835
18456,4.224281901
18457,8.326200709
18458,7.59877495
18459,5.716544486
18460,6.756121886
18461,13.37166549
18462,9.189700483
18463,1.199153376
18464,4.937326873
18465,8.815425085
18466,5.065143364
18469,7.398510344
18470,6.210720188
18471,1.391373801
18472,4.39025063
18473,2.464462655
18503,0.110565135
18504,0.445750441
18505,0.694718572
18507,2.578720094
18508,0.224524256
18509,0.94908833
18510,0.324004147
18512,0.453177715
18517,1.303960729
18518,2.954558997
18519,0.883293201
18602,4.17003675
18603,0.857047867
18610,8.329315558
18612,0.634753524
18614,17.45639322
18615,4.923320118
18616,19.7231925
18617,3.10931184
18618,2.251301145
18619,18.1853098
18621,1.971556592
18622,3.501168337
18623,13.26186142
18624,8.349882307
18625,5.206469758
18626,18.04648737
18628,14.52760925
18629,8.516501521
18630,9.059830626
18631,4.51502281
18632,17.7365076
18634,0.52663518
18635,2.227504821
18636,5.138566494
18640,1.959551635
18641,4.035870659
18642,2.805654459
18643,1.838164682
18644,0.411902525
18651,2.109994966
18653,1.298976688
18655,5.115841923
18656,5.010677189
18657,0.349019604
18660,7.484008113
18661,0.918298971
18701,0.314703895
18702,0.376448778
18704,0.298930942
18705,0.472643952
18706,1.093511115
18707,1.124317504
18708,0.452294925
18709,0.958609919
18801,1.53750413
18810,1.92628252
18812,8.319224526
18814,8.1062873
18816,6.015391477
18817,9.615191136
18818,9.747258972
18821,0.862071841
18822,1.908182058
18823,9.889412587
18824,10.09265448
18825,9.812453317
18826,8.943790363
18828,11.89463303
18829,11.3597624
18830,5.761155646
18831,6.743976799
18832,6.270885919
18833,11.92617227
18834,8.077946646
18837,8.578424161
18840,0.717282722
18842,7.915132348
18843,2.747307306
18844,9.909849594
18845,10.76509056
18846,14.81285391
18847,1.051950619
18848,0.254915307
18850,5.570361058
18851,8.717976571
18853,8.524805157
18854,1.695965922
18901,0.240578622
18902,0.385303762
18912,2.045426026
18913,3.814168361
18914,2.884889177
18915,0.700503997
18917,4.086559358
18920,10.75693353
18923,3.113254983
18925,2.278571057
18929,0.164874628
18930,7.599414254
18932,0.495892547
18935,2.314834583
18936,1.501049436
18938,5.392154195
18940,1.380498065
18942,8.77421635
18944,2.770534229
18947,4.151481336
18950,6.744807689
18951,0.756909418
18954,0.825033649
18955,2.56463906
18960,0.149955878
18962,2.180856306
18964,1.762603539
18966,1.404841576
18969,2.428271427
18970,1.877746095
18972,9.901642594
18974,2.029380479
18976,1.903979966
18977,1.126408825
18980,0.909562323
19001,0.729269124
19002,0.574031647
19003,0.466547642
19004,0.436155573
19006,0.7009096
19007,0.464422933
19008,0.945809274
19009,0.973932416
19010,0.202056934
19012,0.57342402
19013,0.231783751
19014,1.008007717
19015,1.182406714
19017,2.209484422
19018,0.638170113
19020,0.396239008
19021,1.598936148
19022,0.181897592
19023,0.341606268
19025,0.513617306
19026,0.921237879
19027,0.307858755
19029,1.308150498
19030,0.459722616
19031,1.015934297
19032,1.380751663
19033,0.772257508
19034,0.585966853
19035,1.572477821
19036,0.991853467
19038,0.620707584
19040,2.079586685
19041,0.630751223
19043,0.935028549
19044,1.179165013
19046,0.740483794
19047,1.316480925
19050,0.499897024
19053,1.114125881
19054,1.418740679
19055,0.681853856
19056,0.397876326
19057,0.86206565
19060,1.279258181
19061,0.853896506
19063,0.72615652
19064,0.197685483
19066,0.422768669
19067,1.878644494
19070,0.334856434
19072,0.579073147
19073,0.897520592
19074,1.042777055
19075,1.397414155
19076,0.562917809
19078,0.405998317
19079,0.4222567
19081,0.530592659
19082,0.225249995
19083,0.410780958
19085,0.999141161
19086,0.938337422
19087,0.897491558
19090,0.271450134
19094,0.75071149
19095,0.885557222
19096,0.711222302
19102,0.017940132
19103,0.162504535
19104,0.130408354
19106,0.199449719
19107,0.05962498
19109,0.120240255
19111,0.326511925
19112,0.409170354
19113,2.017736521
19114,0.63820696
19115,0.326505921
19116,0.117086727
19118,0.315677186
19119,0.43203369
19120,0.220638823
19121,0.129779071
19122,0.074891261
19123,0.338074025
19124,0.420067051
19125,0.17628778
19126,0.039585338
19127,0.37948388
19128,0.200276914
19129,0.802385271
19130,0.231634937
19131,0.558681964
19132,0.265183359
19133,0.077980861
19134,0.136257235
19135,0.674202326
19136,0.178953669
19137,1.303673638
19138,0.669240382
19139,0.399556855
19140,0.202681253
19141,0.09218303
19142,0.47592551
19143,0.435978752
19144,0.248473983
19145,0.351981889
19146,0.501447999
19147,0.082541983
19148,0.523034627
19149,0.224660984
19150,0.415873482
19151,0.43490187
19152,0.410087215
19153,0.189644875
19154,0.26218036
19301,0.200967337
19310,9.149113722
19311,2.196376652
19312,0.301470488
19316,2.992453464
19317,2.491906868
19319,1.909144963
19320,1.821848296
19330,3.452636633
19333,0.298661867
19335,1.341131293
19341,0.585913131
19342,0.739467114
19343,0.931014817
19344,5.741392959
19345,1.077032742
19348,1.283718375
19350,2.607556619
19352,2.824876178
19355,1.092034442
19358,2.009873977
19362,7.344605578
19363,5.282659202
19365,7.124224048
19367,5.209939476
19372,0.427484614
19373,0.735583377
19374,1.555164003
19375,3.793753659
19380,0.570243114
19382,1.833834569
19383,1.20734891
19390,1.458113665
19401,0.173989015
19403,0.174365328
19405,0.26661772
19406,0.314718361
19422,0.846444597
19425,3.15058383
19426,1.372862747
19428,0.199307485
19435,1.403008377
19436,0.442880028
19437,1.422087454
19438,0.525550515
19440,1.509579668
19442,1.833008437
19444,0.31016014
19446,0.490384616
19453,1.58077178
19454,1.294258898
19456,0.228932047
19457,2.87309033
19460,1.301582418
19462,0.401842581
19464,1.114059536
19465,1.901612418
19468,0.761042519
19472,1.341496953
19473,2.876284166
19474,2.267326933
19475,2.547320391
19477,1.604751083
19492,5.025080508
19501,3.643927855
19503,5.169902454
19504,4.84420796
19505,3.480777039
19506,6.59520352
19507,3.004815026
19508,1.010834501
19510,0.973114895
19511,6.975058158
19512,3.384293801
19518,0.93542427
19519,3.881494616
19520,2.445505123
19522,2.273578527
19523,4.881173501
19525,1.868307845
19526,1.100839448
19529,8.867074536
19530,7.238985487
19533,2.876318535
19534,6.835749859
19535,2.158641015
19536,5.96905609
19538,4.620790834
19539,7.484312219
19540,1.911462192
19541,5.931754542
19542,1.253999615
19543,5.808084555
19544,3.436186972
19545,1.931075394
19547,3.994426205
19549,2.111030324
19550,0.387770194
19551,3.62522169
19554,6.387930884
19555,4.599130756
19559,4.407329893
19560,1.398509239
19562,7.207493288
19564,5.50402828
19565,0.535381702
19567,5.105794507
19601,0.590554551
19602,0.279651052
19604,0.83297593
19605,0.948531219
19606,1.307112795
19607,1.316728518
19608,1.92956323
19609,1.174624181
19610,0.677741384
19611,0.38193086
19701,1.036956373
19702,1.207667451
19703,2.437585111
19706,4.99204699
19707,0.817797382
19709,2.037489951
19710,1.717334683
19711,0.487584637
19713,0.341612911
19716,0.981702395
19717,0.242603706
19720,0.466294278
19730,1.616992769
19731,5.129655608
19732,1.052618914
19733,4.895565162
19734,1.690323897
19735,2.210528261
19736,0.931970268
19801,0.213036668
19802,0.258629461
19803,0.478575892
19804,1.182353452
19805,0.481528392
19806,0.061059298
19807,0.91641501
19808,0.642692785
19809,1.02965787
19810,0.316055275
19901,0.454283492
19902,2.051408995
19904,0.993277679
19930,7.107121477
19931,5.044306185
19933,0.562589248
19934,1.720686402
19936,3.164005833
19938,5.566503872
19939,3.083782821
19940,7.216504218
19941,7.029361135
19943,4.03707235
19944,8.914648953
19945,5.718268241
19946,3.392655921
19947,0.881340432
19950,5.812321359
19951,5.248162822
19952,0.308485696
19953,6.330787346
19954,2.905874869
19955,6.820832137
19956,6.568745077
19958,1.624842076
19960,3.884283187
19962,1.364041232
19963,0.748252682
19964,9.076966856
19966,2.52806697
19967,4.898823101
19968,6.948551054
19970,5.185618411
19971,0.235620532
19973,0.123532579
19975,5.887147743
19977,2.261969602
19979,2.657166433
20105,3.009190999
20106,10.93868432
20109,1.663997576
20110,0.972348386
20111,1.931617245
20112,4.661345474
20115,3.644069763
20117,7.753382703
20118,7.382280724
20119,9.601330746
20120,1.555625224
20121,0.348417394
20124,1.996205602
20129,3.965697143
20130,8.784756418
20132,0.776192145
20135,6.886227065
20136,1.33385221
20137,4.286750381
20139,6.488800239
20141,3.058656737
20143,4.566936592
20144,4.200257306
20147,1.619836609
20148,0.864596408
20151,0.36913003
20152,1.127131234
20155,1.171820692
20158,2.419822449
20164,0.874493428
20165,1.084763317
20166,1.629660906
20169,2.228273429
20170,1.514716311
20171,0.936171426
20175,2.023839755
20176,1.612184544
20180,6.856672936
20181,4.902251387
20184,5.58883975
20186,1.67196838
20187,2.814461331
20190,0.812144604
20191,0.929950687
20194,1.14801497
20197,6.567822524
20198,4.401370413
20601,0.79636849
20602,0.479465547
20603,0.510454805
20606,6.218751155
20607,1.477561548
20608,5.800606794
20609,6.858757639
20611,4.302682617
20612,3.759126763
20613,2.536343036
20615,0.17898147
20616,2.684472315
20617,4.228953802
20618,8.146788816
20619,1.873123443
20620,5.959335035
20621,8.817277238
20622,3.016769677
20623,2.214240718
20624,5.911638495
20625,6.930584654
20626,8.246072456
20628,15.60178484
20629,2.648951133
20630,10.83801575
20632,6.643221952
20634,4.597175792
20636,2.083892387
20637,2.282632476
20639,1.686327715
20640,7.637316982
20645,4.62219512
20646,0.222966657
20650,1.928648153
20653,6.967043538
20657,0.98593505
20658,7.606437771
20659,5.100062211
20660,5.765907919
20662,11.20845868
20664,7.147816391
20667,9.060037807
20670,6.014890125
20674,12.81923339
20675,3.693590173
20676,4.044047294
20677,3.604278606
20678,0.265746104
20680,17.07685347
20684,13.91637627
20685,3.325032742
20686,11.14584391
20687,19.84823749
20688,2.012119023
20689,4.121385492
20690,11.06351741
20692,9.30137319
20693,7.298922547
20695,1.926973182
20701,0.937029884
20705,0.65290382
20706,0.260930037
20707,0.558078305
20708,0.840466037
20710,0.553676928
20711,6.039879974
20712,0.76882694
20714,5.976509969
20715,0.323259191
20716,0.29831747
20720,0.751715045
20721,0.737781137
20722,1.151451137
20723,0.682637585
20724,1.575268352
20732,3.520459787
20733,3.37794864
20735,0.705921868
20736,2.875387102
20737,0.58770156
20740,1.169008764
20742,1.753599563
20743,1.724929922
20744,0.342484901
20745,0.529658389
20746,0.67756679
20747,1.690022025
20748,0.971829436
20751,4.618061786
20754,1.22698434
20755,1.895066519
20758,3.758206102
20759,0.580901008
20762,1.075297269
20763,1.061792273
20764,1.836265611
20765,0.524523165
20769,0.50696779
20770,0.398140505
20772,2.04313145
20774,0.699471731
20776,4.45254934
20777,3.339107738
20778,1.506666237
20779,5.54618197
20781,0.507663147
20782,0.422419724
20783,0.687288486
20784,0.232567759
20785,0.806324353
20794,0.613056957
20812,1.091985407
20814,0.160318901
20815,0.302527753
20816,1.318328953
20817,1.071001083
20818,0.071239043
20832,0.372354095
20833,1.134145468
20837,5.575696635
20838,6.526758956
20839,7.929382984
20841,1.60614709
20842,6.900192253
20850,0.878647186
20851,0.896820613
20852,0.051579007
20853,0.471787077
20854,1.898321
20855,1.728519032
20860,1.392273974
20861,2.890478558
20862,1.961911889
20866,0.487663013
20868,2.301826218
20871,3.093661266
20872,5.709018019
20874,0.574070407
20876,0.456173526
20877,0.258676956
20878,1.098954815
20879,1.103389474
20880,0.874139655
20882,4.464173061
20886,0.60885083
20895,0.085988097
20896,0.771480555
20899,0.330939078
20901,0.511447922
20902,1.242507978
20903,1.019333545
20904,0.571706359
20905,1.545307882
20906,0.51921566
20910,0.075032652
20912,0.04162658
21001,0.705001708
21005,1.987330212
21009,0.491060272
21010,1.755344544
21012,1.460184612
21013,1.96984461
21014,0.653596908
21015,0.251063576
21017,0.722095209
21028,0.790358798
21029,2.622607117
21030,0.398137474
21031,0.529828782
21032,2.466326167
21034,1.594763585
21035,3.524581638
21036,3.007814626
21037,1.323526371
21040,0.575611155
21042,0.555426788
21043,0.440077974
21044,0.127444507
21045,0.767669192
21046,0.650767788
21047,3.058456607
21048,1.638154817
21050,1.746509936
21051,1.645707451
21052,4.303800727
21053,6.520466725
21054,1.013883699
21056,3.124961179
21057,2.933943504
21060,1.478741745
21061,0.347332756
21071,1.475521905
21074,0.426032078
21075,0.762281535
21076,1.284575991
21077,1.834771945
21078,0.599960022
21082,1.002360728
21084,0.968637065
21085,0.436255131
21087,3.086755762
21090,0.544544653
21093,0.578777542
21102,1.429774172
21104,2.846360433
21105,4.178914118
21108,1.065284836
21111,3.689852333
21113,0.954842551
21114,0.937060881
21117,0.677407685
21120,3.865878225
21122,0.592811667
21128,0.988229736
21130,2.231232706
21131,4.491959842
21132,6.755278303
21133,0.424338091
21136,0.584726086
21140,1.031275941
21144,0.428263544
21146,2.875596888
21152,2.978973166
21153,2.326226673
21154,5.622166636
21155,2.509477225
21156,1.902370969
21157,0.360210832
21158,2.363101039
21160,7.765425538
21161,5.4838583
21162,0.588642692
21163,2.640008652
21201,0.038160695
21202,0.090589864
21204,0.579630377
21205,0.584726384
21206,0.461595445
21207,0.568397758
21208,0.261884152
21209,0.74001796
21210,0.765425153
21211,0.280567233
21212,0.512337505
21213,0.374244929
21214,0.180221701
21215,0.276880558
21216,0.352052406
21217,0.274831428
21218,0.244697079
21219,2.787763272
21220,1.135518996
21221,0.668493266
21222,0.648655259
21223,0.06179362
21224,0.251200921
21225,0.175442996
21226,1.164398767
21227,0.464108301
21228,0.500989738
21229,0.543958117
21230,0.512272752
21231,0.242226186
21234,0.718268118
21236,0.262691487
21237,0.316759513
21239,0.093293903
21240,1.619232727
21244,0.430910488
21250,0.78706917
21251,0.782199477
21252,0.315830919
21286,0.438852711
21401,0.476749786
21402,0.431077284
21403,0.172979039
21405,2.553598685
21409,1.513652909
21502,0.892690468
21520,5.086828995
21521,2.891630572
21522,7.681230969
21523,4.94953068
21524,2.971988599
21529,3.228294833
21530,8.225117063
21531,4.378367381
21532,5.816204468
21536,3.752029711
21538,10.20119906
21539,1.387681016
21540,4.159935383
21541,0.450858967
21542,2.446390653
21543,5.36248934
21545,4.550212345
21550,0.24440559
21555,8.156732648
21557,4.987886033
21561,8.935054107
21562,3.574260826
21601,0.411035677
21607,11.74361953
21610,7.61761474
21612,3.239531686
21613,1.39902071
21617,0.737282464
21619,0.619096373
21620,0.645594199
21622,10.64433805
21623,6.320703196
21624,4.658187731
21625,7.408925319
21626,14.57392313
21627,19.11441148
21628,7.66610022
21629,3.393525906
21631,2.08358948
21632,9.955379278
21634,12.99589012
21635,3.73824382
21636,11.45613552
21638,1.30608844
21639,7.538007803
21640,12.85919251
21641,9.928835837
21643,5.597739505
21644,9.767891619
21645,6.48992502
21647,3.732670758
21648,9.351214862
21649,10.3992868
21650,6.614525799
21651,10.21196474
21652,5.373302237
21653,3.217527798
21654,6.773884777
21655,7.375104182
21657,7.133086759
21658,3.778583714
21659,6.041843078
21660,8.716680871
21661,9.809714805
21662,4.825490869
21663,0.106479716
21664,1.136445615
21665,5.957921212
21666,3.24648731
21667,8.103695142
21668,11.0646158
21669,9.399244951
21671,8.034290222
21672,18.00078923
21673,5.485715406
21675,17.68013443
21676,4.069360831
21677,6.85769988
21678,5.954824739
21679,8.053960873
21701,1.508323005
21702,1.739595292
21703,0.810011256
21704,3.416178818
21705,0.204531347
21710,1.302858758
21711,9.697599381
21713,1.301748704
21714,3.460207649
21716,6.361833423
21717,2.794766888
21718,7.715938857
21719,4.930983741
21722,5.564129115
21723,0.247049383
21727,0.636002725
21733,3.836880294
21734,1.52115329
21737,1.732038938
21738,1.027142831
21740,0.494495709
21742,0.968389381
21746,3.382189682
21750,4.173041442
21754,5.943260572
21755,5.67454965
21756,4.1193803
21757,4.714952398
21758,5.111048601
21762,5.220625916
21766,8.573153613
21767,0.233496982
21769,5.735117634
21770,3.099653357
21771,0.551242019
21773,5.238765524
21774,5.905429556
21776,4.619580769
21777,3.425495047
21778,4.949682819
21779,5.72438976
21780,7.153193616
21781,2.060613914
21782,2.789892374
21783,2.673695119
21784,0.536778754
21787,6.685653588
21788,6.814466057
21790,3.023708942
21791,6.870394559
21793,4.230038617
21794,3.21518894
21795,0.321290884
21797,2.136799654
21798,0.559330525
21801,0.327008908
21802,0.817291895
21804,1.017910316
21810,5.768563099
21811,2.118323547
21813,2.749503282
21814,11.66132264
21817,0.949732278
21821,12.41846981
21822,4.750609069
21824,9.895387661
21826,1.568785522
21829,5.324958668
21830,4.928027065
21835,5.288597041
21837,2.991587212
21838,4.43464868
21840,11.60750531
21841,7.159186703
21842,5.542716191
21849,2.853086022
21850,6.53354567
21851,1.379914367
21853,0.541353279
21856,8.674804965
21861,2.411176068
21862,1.921479484
21863,1.182882323
21864,7.059384753
21865,10.35060056
21866,9.453844668
21867,7.672705882
21869,7.890726244
21871,7.294066714
21872,6.003976061
21874,8.285504106
21875,5.09211447
21890,3.24943527
21901,0.321340563
21902,1.578203382
21903,2.320527299
21904,5.384048777
21911,5.875751108
21912,3.486150022
21913,0.094751174
21914,2.361359973
21915,6.128587165
21916,2.511322733
21917,3.589917301
21918,0.295414797
21919,1.370822267
21920,3.398872118
21921,1.011500989
21930,2.420891116
22003,1.407256311
22015,0.854818037
22025,1.220170278
22026,1.018283839
22027,0.611580674
22030,0.390898432
22031,0.550195355
22032,0.551613556
22033,0.302854691
22035,1.180910335
22039,2.555654901
22041,0.786273297
22042,1.048845003
22043,1.313246457
22044,0.401910046
22046,0.469710729
22060,0.11492823
22066,2.041546279
22079,2.402215658
22101,0.457515553
22102,0.431735431
22124,0.950026578
22125,0.528539156
22134,4.476981671
22150,0.429621185
22151,0.62039898
22152,2.251354048
22153,0.282253598
22172,2.186076847
22180,0.861186517
22181,0.577474719
22182,1.418253869
22185,0.252852382
22191,0.20474589
22192,1.713588949
22193,1.493032948
22201,0.102317639
22202,0.341563636
22203,0.22119341
22204,0.716030625
22205,0.797731106
22206,0.874808651
22207,0.108513649
22209,0.679244007
22211,0.433777506
22213,0.84164766
22214,0.618938027
22301,0.220066018
22302,0.32734705
22303,0.687226843
22304,0.829265044
22305,0.819080278
22306,0.720845346
22307,1.115043848
22308,1.038221094
22309,1.784460473
22310,0.566985714
22311,0.154842504
22312,0.166235201
22314,0.324125873
22315,1.48053746
22401,0.752176618
22405,0.694780033
22406,5.557559776
22407,1.42645587
22408,2.205231481
22427,16.96543092
22432,25.4749553
22433,8.753267497
22435,23.08890897
22436,16.23577519
22437,12.1243624
22438,15.24789199
22443,1.890410147
22448,6.148051596
22454,16.84226664
22460,19.16784048
22469,15.70751175
22473,24.69829127
22476,15.32018313
22480,16.09489951
22482,19.56717384
22485,10.38976927
22488,17.898787
22503,13.74282283
22504,9.715995206
22508,11.80304198
22509,11.61052455
22511,23.38184801
22514,16.56527399
22520,13.80571906
22529,21.0361702
22530,24.49095537
22534,14.6657414
22535,12.56509391
22538,11.47548724
22539,25.38322177
22542,9.176811086
22546,16.48536563
22548,13.98058611
22551,9.543840525
22553,3.547411694
22554,0.282639367
22556,0.218325294
22560,22.75808534
22567,10.65870841
22572,23.40226768
22576,15.25116591
22578,18.46537148
22579,24.57586486
22580,10.24745137
22601,0.519848672
22602,0.294822916
22603,3.343287218
22610,7.203662911
22611,0.625951698
22620,6.481841453
22623,5.246109137
22624,2.885346632
22625,2.378053024
22627,11.67008443
22630,0.855658085
22637,3.871536808
22639,9.400660295
22640,8.409518847
22641,10.69166764
22642,6.279730407
22643,7.147991011
22644,14.8568788
22645,6.888886514
22646,6.256683306
22650,14.44514136
22652,13.930312
22654,14.99292959
22655,0.808072523
22656,4.537914922
22657,10.08603555
22660,12.66045062
22663,3.010308388
22664,17.11236973
22701,0.819014998
22709,10.63873167
22711,13.69905125
22712,10.71944697
22713,7.817434188
22714,5.721857915
22715,8.792849975
22716,12.02929992
22718,9.685054068
22719,14.44137399
22720,9.148037769
22722,11.28813566
22723,9.971356869
22724,9.208501868
22726,10.05718438
22727,12.99700175
22728,10.82778839
22729,0.95947523
22730,7.385704166
22731,11.98376531
22732,9.919384234
22733,3.24326804
22734,11.14527366
22735,7.757260548
22736,12.42593572
22737,8.216380811
22738,8.893883274
22740,16.51314915
22741,6.749234662
22742,12.81270988
22743,18.40693275
22747,14.09879004
22749,14.35485501
22801,1.686422418
22802,1.688840582
22807,0.914761882
22810,21.78696358
22811,16.60681303
22812,5.935980052
22815,11.85510426
22820,18.15033275
22821,4.30853176
22824,21.82478254
22827,13.46114463
22830,13.5561298
22831,6.937664448
22832,4.909323599
22834,7.751682163
22835,22.30339242
22840,8.371400428
22841,6.200171916
22842,24.87622477
22843,11.87224298
22844,18.00607092
22845,21.47877583
22846,5.472709717
22847,20.53560846
22849,14.32530887
22850,7.579046736
22851,21.16098651
22853,14.60011892
22901,1.10194991
22902,0.709175866
22903,0.533368034
22904,0.131642907
22911,2.565019483
22920,11.48611493
22922,18.94156829
22923,2.291211637
22931,12.80922148
22932,10.47164274
22935,9.670988746
22936,5.128613274
22937,14.07905713
22938,18.21347553
22939,0.377418053
22940,9.336869048
22942,11.88772576
22943,11.73444235
22946,11.06913274
22947,6.516583917
22948,5.166182046
22949,21.69580116
22952,6.208644733
22958,13.38491791
22959,7.930450218
22960,10.49566956
22963,12.43662571
22964,18.5826543
22967,20.35432
22968,2.625455766
22969,16.98577305
22971,24.74317481
22972,8.163358227
22973,8.115050943
22974,11.2984637
22976,17.09356042
22980,4.396841789
22989,8.070607574
23002,13.95246705
23004,23.08100091
23005,5.462326359
23009,10.38434268
23011,11.24877774
23015,16.09100518
23021,9.809376436
23022,21.97383905
23023,17.64114996
23024,17.64597387
23025,9.684753509
23027,15.26119499
23030,11.23460634
23032,3.302310413
23035,10.59255796
23038,18.4335683
23039,2.577219279
23040,16.3726933
23043,14.39240012
23045,15.10676077
23047,9.06168996
23050,7.822637881
23055,21.31711287
23056,9.365295337
23059,1.619369571
23060,0.957810238
23061,0.633104522
23062,7.490824044
23063,8.943777012
23064,14.30584345
23065,12.86704552
23066,14.98134593
23068,12.28785136
23069,1.051724113
23070,12.58507378
23071,9.924623699
23072,9.265255929
23075,2.71106018
23076,12.97094874
23079,7.341017896
23083,13.21330655
23084,21.97312776
23085,10.09071262
23086,13.86180731
23089,10.88100348
23091,6.109680236
23092,10.83707462
23093,22.95884121
23102,6.005639659
23103,5.008975866
23106,8.06264802
23108,1.701767249
23109,11.70041719
23110,5.602466122
23111,3.824952337
23112,0.642476896
23113,1.849475748
23114,0.756514379
23115,17.62483371
23116,0.979228255
23117,24.95027075
23119,14.10609668
23120,4.197153167
23123,24.45502921
23124,6.35478764
23125,14.96424593
23126,16.20394878
23128,6.264137485
23129,5.008424174
23130,14.3893784
23138,12.99539588
23139,2.345761033
23140,9.310976109
23141,1.902429588
23146,5.05218939
23148,17.44836395
23149,6.261085754
23150,4.896731047
23153,11.15019124
23156,6.792569099
23160,0.454444713
23161,13.29359024
23163,13.32445112
23168,6.311690826
23169,12.50471865
23173,1.051195349
23175,5.882514333
23176,12.47776712
23177,17.73516975
23180,6.98868951
23181,8.273322181
23185,1.654086736
23187,1.000263682
23188,0.522314882
23192,8.813756755
23219,0.221541672
23220,0.157427432
23221,0.297610887
23222,0.873682439
23223,0.844789348
23224,0.388952966
23225,0.975584266
23226,0.277368921
23227,1.544716459
23228,1.084013594
23229,1.390973478
23230,0.436660844
23231,3.848768375
23233,0.797591303
23234,3.146870926
23235,0.423428494
23236,2.137886307
23237,1.582856602
23238,1.483008641
23250,3.902122842
23294,0.978188447
23301,3.961543151
23302,6.608680499
23303,4.150412914
23304,6.764958015
23306,3.309234977
23307,3.497393523
23308,4.003981921
23310,5.719548848
23313,10.29664549
23314,7.001486413
23315,6.346532015
23316,4.587518682
23320,0.941245936
23321,0.395798854
23322,3.516863672
23323,0.572945253
23324,1.877480159
23325,1.283957837
23336,0.577156105
23337,3.589995552
23347,1.136046642
23350,0.977861511
23354,2.329565815
23356,5.08075778
23357,2.016684844
23358,8.03397502
23359,7.202880783
23389,5.834764045
23395,3.63513997
23398,4.805394016
23401,5.262353798
23405,4.323742009
23407,5.810651302
23408,1.748437903
23409,5.980792216
23410,3.034847856
23413,0.547090458
23414,4.227973704
23415,0.826960422
23416,2.643699437
23417,1.265348293
23418,1.540130813
23420,5.419386513
23421,1.128938529
23422,6.498346208
23423,6.040851409
23426,7.944859316
23427,7.747422831
23430,9.713831013
23432,6.409687415
23433,5.10829886
23434,1.610577792
23435,2.488143066
23436,5.474192704
23437,8.542516771
23438,13.54369152
23440,14.48246694
23441,2.066914783
23442,4.763301566
23451,0.765898274
23452,0.393476187
23453,0.375245619
23454,1.269567467
23455,1.223433931
23456,1.011933921
23457,9.039792063
23459,3.396137263
23460,2.096171507
23461,2.608556618
23462,0.484386894
23464,2.552112515
23480,5.95285796
23486,1.350689641
23487,9.219674904
23488,3.552828979
23502,1.047103018
23503,3.269607658
23504,0.501038179
23505,0.705376249
23507,0.608370039
23508,1.050902893
23509,1.784952341
23510,0.739589884
23511,2.044390963
23513,2.416959915
23517,0.173877991
23518,1.987795949
23523,1.586916884
23551,0.819908703
23601,1.510898951
23602,1.730902631
23603,2.369479919
23604,1.008337213
23605,0.544048557
23606,0.549382875
23607,2.260631089
23608,1.512876972
23651,1.455829619
23661,2.556087412
23662,1.968670761
23663,1.789427569
23664,3.563951736
23665,1.18789075
23666,0.687333682
23669,1.853656863
23690,4.615149142
23691,5.189341581
23692,3.656118246
23693,1.454103398
23696,4.300086351
