HEROP_ID,GEOID,TotPop,TotUnits,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_49,Age50_54,Age55_59,Age60_64,AgeOv65,Age15_24P,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,NoHsP,ChildrenP,PovP,UnempP,VacantP
050US05043,05043,17369,7159,10194,1214,2794,1538,1448,7838,924,820,734,699,2346,17.19,68.2,13.51,72.14,27.37,0.53,0.16,0.13,0.01,0.2,36.93,27.8,24.19,7.87,11.41
050US05045,05045,60006,23397,38250,4194,8600,5932,6488,30702,3184,2510,2226,2179,6411,20.7,72.49,10.68,91.06,7.96,0.57,0.43,0.37,0.01,0.17,27.63,25.57,13.85,6.94,8.86
050US05047,05047,14897,6228,8484,955,2194,1240,870,6224,867,733,735,687,2502,14.16,62.92,16.8,98.3,0.66,1.2,0.66,0.13,0.03,0.21,39.95,26.25,20.41,7.09,10.44
050US05049,05049,10037,4839,5548,582,1342,704,467,3670,580,530,566,643,2124,11.67,55.73,21.16,99.32,0.1,0.28,0.47,0.08,0.01,0.02,45.14,23.56,26.28,8.28,17.13
050US05051,05051,73397,37966,41346,4226,8787,4654,3844,27670,4093,3635,3889,4863,16234,11.58,55.43,22.12,90.97,7.64,1.06,0.66,0.29,0.02,0.42,29.82,21.55,18.02,5.41,18.78
050US05053,05053,13948,5540,8421,950,2112,1082,857,6144,954,772,639,594,1783,13.9,66,12.78,96.72,2.7,0.59,0.27,0.15,0,0.15,31.15,26.84,14.93,5.46,7.62
050US05055,05055,31804,13216,18866,2123,4483,2369,2086,13483,2006,1646,1560,1580,4923,14.01,63.17,15.48,99.44,0.06,0.53,0.25,0.12,0.01,0.12,41.52,25.2,17.87,7.45,6.74
050US05057,05057,21621,9690,12035,1522,3480,1562,1212,8820,1197,991,1040,970,3601,12.83,63.93,16.66,68.86,29.9,1.35,0.34,0.16,0.01,0.73,37.97,27.68,22.72,7.62,15.25
050US05059,05059,26115,11378,15014,1699,3867,1946,1426,10681,1525,1319,1358,1322,4344,12.91,62.21,16.63,88.32,10.97,0.44,0.48,0.12,0,0.1,35.53,25.87,18.61,8.65,11.1
050US05061,05061,13569,5600,7478,933,2182,1009,834,5513,771,647,589,594,2340,13.58,63.59,17.25,77.41,21.51,0.69,0.39,0.43,0.01,0.24,38.18,27.64,18.61,6.15,11.16
050US05063,05063,31192,12838,18413,2036,4705,2378,1941,13488,1835,1580,1542,1420,4586,13.85,64.85,14.7,97.28,1.91,0.55,0.26,0.36,0.01,0.19,36.85,26.27,17.15,6.58,7.73
050US05065,05065,11364,5535,5976,634,1358,708,507,3843,648,602,636,703,2940,10.69,51.35,25.87,99.14,0.1,0.62,0.56,0.16,0,0.04,38.88,21.54,21.12,7.22,15.37
050US05067,05067,18944,8086,10730,1186,2753,1411,1020,7672,1135,943,920,985,3350,12.83,61.29,17.68,84.89,14.56,0.35,0.35,0.12,0,0.08,48.35,25.68,26.62,9.8,8.97
050US05069,05069,85487,33311,49819,6239,13665,7604,6459,38617,4482,3905,3458,3608,11513,16.45,68.46,13.47,56.01,43.14,0.5,0.27,0.4,0.01,0.18,34.09,28.26,23.89,9.93,9.94
050US05071,05071,18221,7984,10548,1143,2565,1354,1384,7628,1011,890,889,931,3164,15.03,62.21,17.36,96.77,1.7,1.21,0.6,0.4,0.02,0.52,36.65,24.75,20.11,8.75,11.59
050US05073,05073,9643,4523,5269,617,1575,776,581,3825,573,473,424,449,1707,14.07,62.4,17.7,61.02,38.48,0.43,0.21,0.18,0,0.11,48.43,27.66,34.67,10.65,20.76
050US05075,05075,17457,7692,9896,1095,2428,1392,1072,7070,1020,858,858,867,3261,14.11,60.68,18.68,98.66,0.5,0.34,0.72,0.09,0.01,0.02,46.7,24.63,25.05,7.93,10.86
050US05077,05077,13053,5085,6612,1068,2487,1269,698,5013,632,596,580,628,2049,15.07,65.64,15.7,41.75,57.36,1.33,0.08,0.36,0,0.45,55.84,33.65,47.3,14.93,9.97
050US05079,05079,13690,4295,8855,822,1802,917,1118,7069,667,643,538,498,1651,14.86,70.8,12.06,62.9,36.05,1.11,0.47,0.15,0,0.43,41.48,23.26,26.25,7.96,11.62
050US05081,05081,13966,6171,8073,953,2265,1135,908,5955,885,691,657,596,1964,14.63,65.68,14.06,77.47,20.99,1.15,0.83,0.09,0.04,0.59,35.38,28.13,19.28,6.15,16.55
050US05083,05083,20557,8539,11502,1402,3078,1679,1162,8417,1215,1035,942,964,3504,13.82,62.74,17.05,97.69,1.33,0.7,0.61,0.13,0.01,0.23,41.89,27,19.28,6.74,10.67
050US05085,05085,39268,15009,23142,2754,6819,3128,2256,17560,2434,2042,1674,1425,4560,13.71,69.1,11.61,90.14,9,0.63,0.42,0.28,0.02,0.15,32.9,29.45,14.89,6.45,7.62
050US05087,05087,11618,5182,6596,820,1764,842,642,4682,715,580,613,537,1907,12.77,62.54,16.41,98.42,0.03,0.96,1.21,0.09,0.02,0.23,40.42,26.81,20.06,3.98,15.25
050US05089,05089,12001,6139,6632,621,1542,719,537,4196,696,676,694,842,2734,10.47,52.99,22.78,99.15,0.05,0.4,0.44,0.19,0.01,0.16,35.77,21.96,18.87,7.29,19.04
050US05091,05091,38467,16172,22145,2878,6268,2969,2612,16665,2124,1756,1655,1726,5395,14.51,67.1,14.03,76.6,22.42,0.81,0.38,0.37,0,0.23,36.09,28.41,22.36,7.63,11.74
050US05093,05093,57525,22232,32778,5096,10076,4591,4584,26197,2676,2375,2235,2125,6745,15.95,71.91,11.73,70.73,27.82,1.3,0.29,0.59,0.02,0.54,39.96,31.29,26.21,10.67,8.15
050US05095,05095,11333,5063,5956,861,1901,897,593,4297,592,540,547,559,2036,13.15,62.29,17.97,60.55,39.02,0.28,0.23,0.14,0.05,0.01,47.1,29.48,35.95,9.2,13.87
050US05097,05097,7841,4269,4473,450,1023,544,406,2920,477,467,457,490,1557,12.12,56.03,19.86,98.43,0.1,0.71,1.19,0.14,0,0.14,39.92,23.1,23.84,4.22,28.27
050US05099,05099,10101,4287,5511,651,1574,822,582,4108,541,473,427,477,1850,13.9,62.7,18.32,67.87,31.64,0.63,0.27,0.05,0,0.17,39.38,27.13,20.28,6.27,11.41
050US05101,05101,7666,3439,4368,491,1290,539,417,3060,500,427,393,350,1155,12.47,63.15,15.07,98.9,0,0.56,0.67,0.17,0.08,0.18,41.87,27.95,29.57,9.26,18.06
050US05103,05103,30574,13204,17274,2140,4748,2141,1708,12582,1652,1364,1538,1508,5042,12.59,63.68,16.49,64.44,35.12,0.44,0.14,0.19,0.03,0.07,35.19,27.01,21.21,8.22,11.3
050US05105,05105,7969,3702,4657,497,1121,645,480,3294,510,394,412,449,1292,14.12,61.64,16.21,97.63,1.49,0.59,0.53,0.2,0.01,0.14,38.86,25.35,20.33,7.4,17.48
050US05107,05107,28838,11094,14622,2599,5645,2524,1592,11065,1416,1283,1200,1283,4347,14.27,66.96,15.07,44.78,54.63,0.82,0.14,0.24,0.01,0.2,48.45,34.22,43.03,10.82,8.21
050US05109,05109,10086,4550,5612,671,1465,771,567,4025,627,497,457,503,1841,13.27,61.08,18.25,95.39,3.75,0.56,0.56,0.06,0,0.25,38.89,26.11,17.94,5.31,15.27
050US05111,05111,24664,10271,14315,1778,3686,1813,1586,10285,1543,1266,1168,1165,3773,13.78,63.85,15.3,92.43,7.19,0.5,0.17,0.1,0.02,0.09,51.06,26.66,25.59,10.94,8.79
050US05113,05113,17347,7732,9540,1132,2522,1269,915,6565,985,948,896,953,3346,12.59,58.91,19.29,98.2,0,1.74,1.07,0.16,0.03,0.54,37.58,25.72,18.51,5.52,11.7
050US05115,05115,45883,18430,28121,3350,6677,3924,4012,21733,2518,2092,1960,1868,5685,17.3,69.22,12.39,96.17,2.46,0.92,0.7,0.42,0.01,0.24,33.51,26.32,15.35,6.39,8.69
050US05117,05117,9518,4340,5477,635,1384,700,553,3878,591,483,475,494,1578,13.16,61.96,16.58,85.84,13.6,0.4,0.4,0.04,0,0.13,43.73,25.88,22.72,6.08,15.65
050US05119,05119,349660,151538,217689,26386,50577,24475,25765,169776,19318,15836,14123,13416,40228,14.37,70.57,11.5,72.23,26.37,0.91,0.33,0.77,0.02,0.28,20.98,26.24,14.07,5.3,9.46
050US05121,05121,16558,7343,9461,1080,2394,1219,982,6568,995,858,890,924,2849,13.29,60.65,17.21,98.57,0.88,0.45,0.31,0.11,0,0.11,45.62,25.66,20.37,7.57,12.23
050US05123,05123,28497,10958,15274,2402,5409,2486,1614,11805,1506,1190,1173,1183,3829,14.39,68.84,13.44,51.66,47.45,0.71,0.16,0.4,0,0.32,44.94,32.96,36.63,13.33,9.13
050US05125,05125,64183,24602,39532,4330,10066,4913,3927,29519,4174,3261,2926,2784,7123,13.77,68.42,11.1,96.93,2.1,0.59,0.44,0.37,0.01,0.14,27.15,27.31,9.29,5.11,6.36
050US05127,05127,10205,4485,5889,730,1412,754,632,4040,643,595,552,517,1716,13.58,60.58,16.82,98.33,0.01,0.41,1.04,0.5,0,0.12,46.17,25.48,21.88,6.38,11.77
050US05129,05129,7841,3739,4377,461,1099,532,397,2941,457,418,456,453,1556,11.85,57.4,19.84,98.84,0.03,0.41,0.84,0.19,0,0.1,47.4,24.33,29.92,9.14,16.64
050US05131,05131,99590,43621,59649,7238,14504,7041,6692,44781,5944,4668,4269,4195,13991,13.79,66.8,14.05,89.08,5.69,1.37,1.4,3.27,0.03,0.52,28.34,26.06,13.08,5.61,9.91
050US05133,05133,13637,5880,7830,875,2088,998,839,5722,765,687,619,639,2242,13.47,63.69,16.44,88.59,5.77,4.63,1.63,0.11,0.01,3.89,41.01,26.14,18.62,5.82,12.96
050US05135,05135,14109,7617,7220,692,1763,931,606,4633,726,680,796,985,3834,10.89,50.24,27.17,98.58,0.47,0.4,0.74,0.11,0.01,0.09,35.51,21.65,21.8,11.4,23.61
050US05137,05137,9775,4548,5702,554,1407,608,447,3696,633,582,581,617,1705,10.79,57.87,17.44,99.1,0.08,0.43,0.55,0.19,0.01,0.06,40.36,24.23,25.99,8.48,15
050US05139,05139,46719,20276,26129,3345,7342,3314,2715,19552,2418,2131,1984,2171,7776,12.9,64.73,16.64,69.38,30.1,0.48,0.17,0.19,0.01,0.16,34.1,27.43,21.99,6.96,12.12
050US05141,05141,14008,7580,7551,718,1839,924,609,4746,735,726,835,1083,3326,10.94,52.13,23.74,98.84,0.29,0.7,0.54,0.16,0,0.17,37.45,22.35,22.17,8.66,24.83
050US05143,05143,113409,47349,72585,7873,15805,9426,12205,57105,6233,4910,4553,4146,12784,19.07,71.23,11.27,95.89,1.48,1.35,1.31,0.88,0.04,0.41,26.76,24.72,14.61,4.06,8.4
050US05145,05145,54676,21658,32965,3539,7756,4973,4764,24649,3130,2645,2551,2394,8012,17.81,65.74,14.65,96.04,3.11,0.68,0.43,0.2,0.02,0.2,37.38,25.05,18.75,8,8.47
050US05147,05147,9520,4169,5094,692,1545,794,528,3878,485,418,360,459,1683,13.89,64.23,17.68,68.3,31.42,0.18,0.16,0.09,0.02,0.01,51.28,28.81,34.55,9.25,12.93
050US05149,05149,17759,7868,10283,1220,2515,1318,1115,7309,1082,926,897,890,2920,13.7,62.19,16.44,96.69,2.09,1,0.42,0.52,0.03,0.24,42.78,25.65,17.14,5.26,12.21
050US06001,06001,1279182,504109,839997,95932,163071,80954,106856,658501,74825,56679,48076,46318,135780,14.68,71.73,10.61,59.55,17.92,14.21,0.7,14.43,0.63,6.78,18.56,23.72,10.62,6.07,4.88
050US06003,06003,1113,1319,747,79,172,53,79,546,55,73,55,49,84,11.86,71.61,7.55,72.42,0.54,6.65,25.25,0.45,0,1.35,12.45,25.34,18.1,13.03,65.88
050US06005,06005,30039,12814,19078,1472,3301,1782,2187,13543,1726,1449,1447,1796,5305,13.21,60.97,17.66,89.53,5.6,8.39,1.64,0.65,0.08,2.5,17.53,18.83,8.41,5.75,17.92
050US06007,06007,182120,76115,107800,12336,24462,12549,18644,82840,8810,6988,6920,8328,31436,17.13,65.69,17.26,90.71,1.3,7.47,1.78,2.71,0.13,3.38,22.38,23.55,18.87,9.52,5.85
050US06009,06009,31998,19153,18404,2079,4607,1779,1098,12060,2021,1755,1794,2025,5657,8.99,58.58,17.68,95.66,0.58,5.36,2.13,0.54,0.1,1,18.45,24.8,10.09,6.96,33.96
050US06011,06011,16275,6295,9177,1327,2902,1216,990,7007,834,690,699,721,2095,13.55,69.04,12.87,76.45,0.59,33.33,2.11,1.83,0.36,18.66,37.07,30.74,13.25,8.35,10.85
050US06013,06013,803732,316170,514148,60743,111126,50439,52039,384649,53808,40679,33582,31649,87496,12.75,69.24,10.89,76.02,9.28,11.36,0.66,9.26,0.32,4.45,13.53,25.14,7.31,5,5.02
050US06015,06015,23460,9091,14098,1738,3727,1413,1615,10821,1204,1015,932,988,3035,12.91,69.42,12.94,86.15,3.66,10.29,6.37,1.74,0.18,1.91,29.06,26.97,15.68,10.94,12.14
050US06017,06017,125995,61451,77805,9326,19177,7475,5824,57639,7882,5757,5457,5812,14945,10.56,68.37,11.86,94.54,0.48,6.97,1.07,1.82,0.13,1.96,14.13,26.39,7.68,5.4,23.77
050US06019,06019,667490,235563,389185,62508,116868,50364,54464,312794,32901,25847,23519,23784,69269,15.7,73.73,10.38,63.35,5.01,35.45,1.07,8.47,0.11,22,33.77,31.32,21.44,9.55,6.21
050US06021,06021,24798,9329,13756,2084,4325,1787,1470,10470,1250,1106,1000,1081,3482,13.13,68.07,14.04,85.39,0.55,19.99,2.06,3.27,0.04,8.68,33.11,30.49,17.44,9.76,5.45
050US06023,06023,114472,51134,70998,8205,16985,7967,8965,55135,6171,4855,4388,4673,14060,14.79,70.17,12.28,90.57,0.81,4.19,5.51,1.8,0.14,1.17,19.49,25.69,17.6,8.59,9.22
050US06025,06025,109303,36559,60736,9986,21271,9841,7456,48631,4916,4505,4291,4595,11108,15.82,73.09,10.16,67.35,2.4,65.81,1.7,1.9,0.05,26.6,46.81,34.27,23.76,14.46,10.17
050US06027,06027,18281,8712,10453,1196,2611,977,687,7011,1109,954,929,1080,3391,9.1,59.18,18.55,86.3,0.43,8.4,9.99,0.91,0.07,2.3,18.32,24.27,11.9,6.15,13.17
050US06029,06029,543477,198636,319776,52407,95080,38851,39232,255126,27069,21825,19701,19555,52714,14.37,74.08,9.7,69.64,5.54,27.97,1.29,2.91,0.14,20.48,32.35,31.46,16.91,9.69,8.64
050US06031,06031,101469,30843,62856,9417,17079,7159,9984,52841,4585,3616,3147,2959,7825,16.89,78.19,7.71,64.22,8.12,34.05,1.12,3.34,0.2,23,34.43,30.34,18.18,10.69,5.71
050US06033,06033,50631,28822,27066,3370,7075,2551,1982,18097,2609,2375,2454,3179,11472,8.95,56.37,22.66,91.81,1.84,7.18,2.29,0.76,0.18,3.12,29.13,23.88,15.29,8.47,27.82
050US06035,06035,27598,10358,17913,1816,3962,1798,2426,14267,1475,1057,1037,1122,2862,15.31,72.63,10.37,87.74,6.23,10.45,3.09,0.89,0.23,1.81,27.23,24.72,13.32,9.4,17.52
050US06037,06037,8859250,3163343,5673960,735960,1232502,637797,807378,4538277,468253,376729,331518,315804,860207,16.31,73.45,9.71,56.81,11.2,37.81,0.51,10.44,0.33,20.7,29.97,26.24,15.07,7.37,5.49
050US06039,06039,88090,30831,49931,7325,15820,6839,5432,38258,4712,3754,3727,3718,10776,13.93,69.7,12.23,71.94,2.83,34.51,1.61,1.35,0.08,22.19,36.58,31.09,17.47,11.86,7.98
050US06041,06041,230096,99757,157991,13601,23501,11234,13079,111272,18941,13442,10907,10263,28169,10.57,64.48,12.24,88.71,3.55,7.79,0.34,3.94,0.16,3.29,8.05,19.09,5.21,3.4,4.76
050US06043,06043,14302,7700,8528,891,1902,761,647,5632,928,764,796,881,2508,9.84,58.91,17.54,92.44,0.85,4.87,4.47,0.76,0.13,1.34,22.2,22.84,12.66,6.65,27.22
050US06045,06045,80345,33649,47492,5873,12768,5229,4163,35134,5112,3724,3274,3559,10901,11.69,66.93,13.57,89.65,0.63,10.27,4.11,1.06,0.09,4.46,21.35,27.32,14.17,7.56,9.6
050US06047,06047,178403,58410,101269,18140,34058,14015,13784,82309,8153,6708,6561,6006,16468,15.58,75.4,9.23,67.42,4.78,32.57,0.85,8.27,0.21,18.47,36.86,34.01,19.9,10.64,5.27
050US06049,06049,9678,4672,5417,632,1572,616,416,3781,556,496,469,534,1638,10.66,61.84,16.92,90.96,0.81,7.24,4.2,0.28,0.13,3.63,27.8,27.1,15.04,10.57,20.57
050US06051,06051,9956,10664,6906,814,1301,523,744,5466,595,436,362,366,616,12.73,76.15,6.19,92.7,0.43,11.31,3.7,1.19,0.13,1.86,12.21,24.45,9.87,6.12,62.86
050US06053,06053,355660,121224,223012,31297,52929,26175,34294,182103,16734,13051,12366,12483,34697,17,74.88,9.76,63.83,6.42,33.62,0.85,7.13,0.7,21.07,27.13,27.54,11.61,8.36,6.81
050US06055,06055,110765,44199,66706,7393,14388,6924,7259,48710,6813,5332,4847,4943,18339,12.8,63.64,16.56,88.9,1.09,14.39,0.75,2.9,0.35,6.01,19.27,23.22,6.87,4.12,6.53
050US06057,06057,78510,37352,45267,4896,11269,4342,2882,31385,4880,3648,3605,4576,14251,9.2,60.57,18.15,97.28,0.23,4.16,1.08,0.72,0.08,0.61,13.72,24.19,7.72,6.11,17.65
050US06059,06059,2410556,875072,1600140,184873,310647,169752,224420,1256734,142579,113022,96284,85304,221113,16.35,72.69,9.17,78.6,1.77,23.43,0.5,9.99,0.35,8.79,18.75,24.45,8.48,4.81,5.49
050US06061,06061,172796,77879,106945,12563,25925,10997,9131,78955,11571,8566,7500,7091,20625,11.65,67.97,11.94,93.72,0.6,8.03,1.08,2.07,0.13,2.4,14.86,26.17,7.12,4.76,17.69
050US06063,06063,19739,11942,11345,1265,2999,1126,632,7537,1221,1020,1032,1310,3355,8.91,59.79,17,94.18,0.77,4.59,3.06,0.54,0.06,1.39,17.33,25.53,11.91,8.22,31.96
050US06065,06065,1170413,483847,682479,104805,183142,77542,82962,537168,55720,45399,42657,46849,154673,13.71,70.5,13.22,76.45,5.43,26.27,0.98,3.31,0.25,13.58,25.94,28.47,11.51,7,16.9
050US06067,06067,1041219,417574,655982,83917,152233,66091,79658,513147,55004,45474,41393,39793,110258,14,71.96,10.59,75.14,9.33,11.67,1.16,8.82,0.44,5.12,17.75,26.41,12.47,6.25,5.52
050US06069,06069,36697,12230,21671,3209,6535,2744,2596,17205,1998,1423,1366,1336,3625,14.55,73.44,9.88,69.81,0.56,45.78,0.96,2.1,0.09,26.48,31.57,31.07,9.54,8.69,6.61
050US06071,06071,1418380,542332,854257,138342,240987,102127,112183,699282,69242,53128,46967,45532,124900,15.11,76.05,8.81,72.99,8.1,26.69,0.95,3.86,0.31,13.78,24.61,30.97,12.68,7.64,14.31
050US06073,06073,2498016,946240,1613930,195338,327393,173461,251574,1304010,123965,96801,88639,88730,273140,17.01,73.13,10.93,74.95,6.38,20.45,0.8,7.39,0.55,9.93,18.08,24.46,11.34,6.11,6.22
050US06075,06075,723959,328471,501696,35599,61702,35362,59103,382852,40974,33891,31193,32368,105380,13.05,66.32,14.56,53.56,10.92,13.91,0.48,28.61,0.51,5.91,21.98,16.14,12.66,6.27,6.97
050US06077,06077,480628,166274,284868,42150,79454,34958,35801,225454,25130,19505,17524,17901,53510,14.72,72.21,11.13,73.48,5.64,23.44,1.06,12.15,0.27,7.4,31.37,29.6,15.73,8.76,4.88
050US06079,06079,217162,90200,138886,13902,26682,15755,22657,109590,10865,8326,7919,9133,30745,17.69,69.15,14.16,89.16,2.64,13.32,1.01,2.7,0.15,4.34,16.66,21.89,12.98,5.23,11
050US06081,06081,649623,251782,427139,44793,76217,36874,46450,316320,40997,33506,29130,28662,79998,12.83,67.32,12.31,71.87,5.43,17.65,0.46,15.47,1.35,5.42,15.89,21.93,6.32,4.2,3.92
050US06083,06083,369608,138149,238106,26989,46400,27680,38880,187556,18518,15752,14438,14340,45615,18.01,70.6,12.34,77.23,2.81,26.57,0.91,4.27,0.17,14.6,19.95,23.24,12.76,5.43,6.04
050US06085,06085,1497518,540240,1008012,111817,192363,100382,125173,787110,91151,72056,60365,52343,130313,15.06,72.87,8.7,68.92,3.75,21,0.62,17.01,0.45,9.24,17.97,23.99,7.51,4.72,3.71
050US06087,06087,229793,91878,149204,16460,30066,16457,19850,120044,13297,8933,7558,7564,25871,15.8,72.49,11.26,83.94,1.15,20.37,0.79,3.56,0.15,10.41,18.13,23.81,10.69,5.24,9.05
050US06089,06089,147036,60552,85915,11253,22884,9997,8141,62613,9088,7138,6505,6845,20710,12.34,65.8,14.08,93.84,0.74,3.84,2.69,1.74,0.09,0.91,21.62,27.48,13.74,8.76,7.57
050US06091,06091,3318,2166,1870,230,517,175,97,1264,223,182,171,152,579,8.2,60.61,17.45,95.69,0.18,5.55,2.2,0.36,0,1.57,24.51,26.19,9.22,9.81,38.32
050US06093,06093,43531,20141,24708,2923,6936,2866,1817,17359,2529,2135,2076,2391,7182,10.76,62.53,16.5,92.13,1.59,5.86,4.13,0.77,0.11,1.27,22.64,26.74,13.99,9.37,14.08
050US06095,06095,340421,119533,214718,29743,54487,23042,25663,173318,18481,13951,12078,10500,27863,14.31,75.66,8.18,66.77,13.47,13.37,0.9,11.77,0.99,6.1,17.32,28.74,7.5,6.35,5.11
050US06097,06097,388222,161062,240311,28319,53804,23863,24524,184715,23786,16684,14172,14607,52135,12.46,68.73,13.43,90.58,1.43,10.62,1.13,2.56,0.22,4.08,15.6,24.67,7.63,4.77,7.48
050US06099,06099,370522,132027,217057,33776,63717,26165,26074,171629,19247,15211,13459,13389,40094,14.1,72.63,10.82,80.24,1.74,21.83,1.09,4.88,0.31,11.74,31.59,30.6,14.12,10.01,5.04
050US06101,06101,64415,24163,38398,5428,10223,4528,4285,28418,3663,3252,3025,2792,7614,13.68,68.41,11.82,76.88,1.62,16.44,1.46,9.24,0.19,10.61,27.71,28.57,15.44,9.74,4.35
050US06103,06103,49625,20403,27770,3618,7857,3135,2560,19441,2795,2517,2445,2612,8340,11.48,62.3,16.81,91.88,0.52,10.33,1.95,0.62,0.09,4.95,27.83,27.23,15.35,10.28,8.33
050US06105,06105,13063,7540,7653,883,2011,810,496,5309,790,651,699,758,1962,10,62.8,15.02,92.88,0.41,3.3,4.78,0.6,0.16,1.17,25.82,26.4,18.51,8.16,31.62
050US06107,06107,311921,105013,174996,29122,58799,24910,22174,139573,15522,12669,11388,11060,33788,15.09,72.93,10.83,65.67,1.48,38.76,1.28,4.17,0.1,27.3,39.8,33.07,22.58,10.7,6.81
050US06109,06109,48456,25175,29549,2784,6482,2600,2788,21117,2677,2255,2256,2873,8012,11.12,62.7,16.53,90.37,3.2,7.69,2.02,0.71,0.11,3.59,20.01,22.48,9.11,7.63,28.66
050US06111,06111,663821,228478,419740,53360,100023,48801,50648,328233,40069,30778,25987,22854,62516,14.98,72.55,9.42,79.1,2.34,26.45,0.73,4.89,0.28,12.67,20.64,27.35,7.28,4.76,4.89
050US06113,06113,141092,53000,93630,10308,18934,12460,18774,76297,7025,5500,4961,4609,13458,22.14,74.8,9.54,75.92,2.25,19.97,1.23,8.21,0.24,12.16,20.93,24.1,17.44,7.16,3.83
050US06115,06115,58228,21245,33623,6027,10078,4091,4490,26267,2703,2403,2333,2265,6152,14.74,72.77,10.57,78.21,4.19,11.55,2.88,8.16,0.29,6.28,31.54,31.69,19.46,11.91,6.91
050US08001,08001,258677,102282,163922,22395,41900,18059,18396,128905,13902,11817,10674,9414,19670,14.09,74.69,7.6,86.71,3.33,18.56,0.9,2.51,0.08,6.46,21.15,29.03,10.44,6.46,9.91
050US08003,08003,13617,5254,8382,1167,2210,1354,1415,6861,646,565,466,437,1265,20.33,75.19,9.29,82.39,0.51,38.58,0.93,0.75,0.13,15.3,23.05,29.15,24.8,8.41,10.14
050US08005,08005,391507,168665,256107,30756,59349,25850,24861,201449,25470,18116,14658,12539,29171,12.95,74.47,7.45,89.22,5.95,5.55,0.54,2.75,0.09,1.46,8.47,27.13,5.93,4.29,8.27
050US08007,08007,5345,3951,3143,443,908,339,186,2195,325,241,271,341,621,9.82,66.34,11.62,87.26,0.13,23.27,2,0.52,0.02,10.07,19.14,29.58,16.94,8.87,49.13
050US08009,08009,4556,2434,2465,301,665,260,186,1677,250,222,243,258,940,9.79,58.01,20.63,94.82,0.02,5.6,1.4,0.22,0,3.53,27.95,25.26,19.05,2.51,23.09
050US08011,08011,5048,2332,2769,336,768,345,173,1864,281,249,301,296,953,10.26,58.8,18.88,90.89,0.65,27.16,0.73,0.59,0,7.13,27.34,26.27,20.39,6.69,20.03
050US08013,08013,208804,87633,144786,14619,26488,15567,21773,117369,12430,8915,7110,5927,15946,17.88,75.9,7.64,93.28,0.87,6.74,0.58,2.39,0.05,2.83,8.69,23.02,10.95,4.7,6.57
050US08014,08014,22896,12257,15496,1708,3128,1677,2177,12464,1326,997,826,701,1746,16.83,75.56,7.63,91.45,1.55,10.02,0.67,2.43,0.06,3.84,12.1,24.69,10.5,5.34,7.85
050US08015,08015,12684,6547,7705,695,1695,773,795,5503,713,634,653,703,2088,12.36,62.23,16.46,95.4,1.59,9.46,0.93,0.29,0.01,1.78,19.03,22.79,14.3,7.41,25.95
050US08017,08017,2397,1083,1265,216,435,140,105,987,99,95,88,101,376,10.22,68.34,15.69,98.37,0,3.46,0.17,0.13,0,1.34,19.19,31.54,11.63,1.75,16.53
050US08019,08019,7619,4811,5096,535,1175,414,274,3807,563,420,311,264,544,9.03,72.41,7.14,97.7,0.26,3.33,0.42,0.49,0.03,1.1,8.25,25.97,9.51,4.05,34.46
050US08021,08021,7453,3574,3827,634,1527,600,367,2885,332,328,351,353,1043,12.97,67.7,13.99,85.7,0.16,59.88,0.42,0.27,0.04,13.42,36.25,34.66,33.85,7.89,30.27
050US08023,08023,3190,1743,1759,231,544,212,172,1211,179,155,177,174,519,12.04,62.26,16.27,83.51,0.25,76.87,0.56,1.1,0.16,14.42,39.51,28.59,34.57,9.99,31.61
050US08025,08025,3946,1415,2542,220,494,184,286,1965,210,150,153,179,575,11.91,67.89,14.57,87.73,6.64,23.11,1.82,0.76,0.03,3.02,29.7,21.01,23.83,6.49,17.67
050US08027,08027,1926,2216,1132,114,313,119,41,700,131,135,125,124,284,8.31,58.52,14.75,97.92,0,2.86,1.4,0.16,0,0.52,16.21,26.48,18.38,6.66,65.25
050US08029,08029,20980,10082,11142,1237,3027,1307,821,7432,1140,1118,1075,1260,4691,10.14,55.75,22.36,96.02,0.29,9.13,0.61,0.26,0,2.83,26.95,24.53,17.82,8.58,16.96
050US08031,08031,467615,239636,299929,34764,54065,25707,34224,233243,23721,18833,18471,19712,64805,12.82,68.88,13.86,72.11,12.84,22.96,1.15,2.28,0.08,11.54,20.8,22,17.13,6.84,11.97
050US08033,08033,1504,947,869,97,250,95,68,586,93,90,86,82,220,10.84,62.03,14.63,96.08,0,3.19,2.73,0.07,0,1.13,28.17,27.59,14.46,7.15,38.65
050US08035,08035,60391,22291,39147,5746,10381,3832,2158,31328,4282,2788,1889,1453,2524,9.92,78.58,4.18,97.17,0.67,3.16,0.44,0.83,0.01,0.87,5.16,31,3.15,3.09,6.49
050US08037,08037,21928,15226,15621,1953,3039,1012,1786,13566,1124,702,469,373,702,12.76,84.63,3.2,91.56,0.21,13.3,0.52,0.43,0.03,7.26,10.17,25.56,7.54,4.19,45.13
050US08039,08039,9646,3997,5942,707,1800,669,306,4602,676,454,340,330,737,10.11,73.7,7.64,97.65,0.49,2.19,0.7,0.37,0.07,0.72,15.77,30.76,6.85,3.28,15.51
