"GEOID","TotPop","TotVetPop","TotUnits","WhiteP","BlackP","AmIndP","AsianP","PacIsP","OtherP","HispP","A15_24P","Und45P","Ovr65P","Age0_4","Age5_14","Age15_19","Age20_24","Age15_44","Age45_49","Age50_54","Age55_59","Age60_64","AgeOv65","Age18_64","DisbP","NoHsP","VetP","UnempP","PovP","MedInc","PciE","GiniCoeff","VacP","ChildrenP"
"21049",35613,2649,15710,92.19,4.8,0.15,0.38,0.02,2.47,1.37,11.6,57.15,14.17,2244,4620,2273,1859,13490,2764,2714,2424,2311,5046,22198,16.5,19.66,9.72,7.49,15.83,24907,24343,0.4441,7.4,23.5
"21051",21730,784,8928,94.17,4.21,0.16,0.12,0.01,1.33,1.56,13.76,61.21,12.07,1289,2471,1633,1358,9540,1689,1520,1389,1210,2622,14336,20.5,37.91,4.61,20.71,34.5,12185,12825,0.4769,21.92,21.96
"21053",10272,765,5301,96.75,0.38,0.18,0.13,0.25,2.31,1.38,11.72,54.91,16.58,652,1337,693,511,3651,756,785,676,712,1703,6118,16.9,35.12,9.84,9.36,28.01,16234,15438,0.4802,26.28,23.86
"21055",9315,862,4575,97.75,0.82,0.35,0.18,0.08,0.83,0.4,11.05,53.05,18.11,625,1133,554,475,3184,701,681,673,631,1687,5518,18.3,22.22,12,9.22,19.58,21105,21681,0.5032,16.17,22.65
"21057",6856,529,3683,95.39,2.6,0.12,0.13,0,1.76,0.5,11.57,51.87,19.09,438,814,464,329,2304,506,544,478,463,1309,4023,20.7,30.19,9.94,10.6,23.67,16283,16117,0.4325,29.27,22.23
"21059",96656,7644,41589,91.18,4.79,0.13,0.71,0.06,3.12,1.48,12.59,57.91,14.61,6689,13053,6360,5807,36229,7242,7250,6459,5616,14118,58933,14.5,12.21,10.46,6.25,14.9,23014,22785,0.4321,9.63,24.42
"21061",12161,933,6467,96.94,1.39,0.3,0.21,0.01,1.15,0.58,13.26,54.57,16.64,665,1470,901,711,4501,886,910,850,856,2023,7481,20.8,22.89,9.88,9.12,18.88,18733,18775,0.4317,25.48,21.85
"21063",7852,458,3369,95.59,3.41,0.13,0.06,0.09,0.71,0.51,11.36,57.09,14.44,444,881,442,450,3158,586,586,584,479,1134,5118,26,29.48,7.38,12.96,33.69,11220,13226,0.4651,25.56,20.38
"21065",14672,963,6879,98.53,0.2,0.22,0.1,0,0.95,0.43,11.25,55.45,15.31,856,1894,938,713,5385,1211,1060,1047,972,2247,9086,25.8,28.3,8.5,12.36,26.06,17136,16653,0.4767,15.67,22.76
"21067",295803,18653,134977,75.73,14.53,0.26,3.23,0.05,6.21,4.53,17.34,65.2,10.53,19145,33941,20711,30567,139783,20277,19649,17623,14247,31138,202032,11.3,11.34,7.97,7.04,18.17,25615,29339,0.489,9.03,21.17
"21069",14348,1078,6605,97.02,1.28,0.08,0.22,0.01,1.39,0.55,12.11,57.12,14.76,914,1951,978,760,5331,1068,1050,996,920,2118,8724,18.7,21.95,9.95,8.34,18.07,19473,18449,0.4479,17.21,24.44
"21071",39451,1910,18235,98.18,0.75,0.1,0.19,0,0.79,0.32,12.39,56.99,13.56,2465,4840,2622,2267,15178,2945,3128,2960,2584,5351,25226,28,28.94,6.25,8.43,28.15,16205,17146,0.4748,14.44,22.49
"21073",49285,4281,23104,84.44,10.4,0.21,1.43,0.02,3.51,1.72,13.23,57.05,13.96,2983,5928,3347,3173,19204,3731,3757,3648,3152,6882,31738,17.2,13.67,11.09,8.06,14.92,26803,26367,0.4251,9.33,21.64
"21075",6813,581,3386,73.45,23.62,0.26,0.66,0.03,1.98,0.43,11.96,53.08,17.95,399,733,384,431,2484,469,541,507,457,1223,4222,19.9,21.24,10.83,13.96,24.19,18695,19260,0.4413,12.55,20.08
"21077",8589,614,3790,94.68,1.32,0.13,0.17,0.03,3.67,2.48,13.28,61,11.4,604,1268,663,478,3367,689,645,538,499,979,5307,17.5,25.18,9.79,9.83,20.15,22917,19032,0.3953,20.34,26.81
"21079",16912,1156,7412,95.31,2.05,0.14,0.22,0.02,2.27,1.41,11.44,55.54,14.56,1047,2136,1134,801,6210,1408,1374,1209,1065,2463,10535,20.4,19.48,8.9,10.74,18.52,23017,19715,0.3874,15.83,23.14
"21081",24662,1731,9963,96.68,0.72,0.23,0.32,0.15,1.89,1.25,13.17,63.76,10.74,1926,3825,1822,1425,9973,1875,1751,1431,1233,2648,15091,14.5,16.79,9.74,9.68,15.45,24593,21141,0.4179,12.94,28.07
"21083",37121,2721,16761,90.43,4.33,0.25,0.33,0.05,4.61,3.28,12.18,56.39,16.55,2464,5031,2453,2069,13439,2747,2556,2498,2241,6145,21924,16.6,19.67,9.69,9.41,20.48,20485,20800,0.4607,12.3,24.39
"21085",25746,1842,13518,97.3,1.03,0.19,0.24,0.03,1.22,0.66,11.95,56.88,15.09,1619,3432,1721,1355,9594,1853,1918,1821,1625,3884,15718,20.4,26.37,9.42,10.43,21.65,19261,18972,0.4657,26.43,23.86
"21087",11258,852,5325,95.71,1.99,0.36,0.15,0.01,1.79,0.75,11.01,53.28,17.29,681,1410,711,529,3907,889,874,776,775,1946,6763,22.8,24.25,9.7,9.48,20.42,17862,19981,0.5108,15.87,22.64
"21089",36910,2948,16352,97.34,0.7,0.25,0.51,0.02,1.18,0.46,11.32,53.92,17.04,2140,4667,2401,1778,13096,2703,2932,2605,2479,6288,22297,19.7,18.42,10.33,9.08,16.62,21352,22350,0.4505,11.81,22.55
"21091",8565,854,3728,97.27,0.88,0.26,0.22,0,1.38,0.61,11.63,57.63,13.96,556,1270,588,408,3110,653,620,598,562,1196,5144,15.9,13.89,13.39,5.75,12.83,24224,21920,0.3791,12.69,25.98
"21093",105543,13864,43764,80.51,11.63,0.51,1.99,0.34,5.02,3.03,14.23,63.4,11,8010,14862,7352,7671,44047,8091,7492,6376,5057,11608,66519,15,12.05,19.39,7.17,14.82,25959,23742,0.413,11.1,25.98
"21095",29278,2320,13603,96.13,2.2,0.14,0.34,0.01,1.19,0.37,12.62,56.02,14.27,1890,3598,1974,1721,10913,2080,2281,2291,2046,4179,18414,30,29.42,10.3,8.74,32.48,15270,15831,0.4769,18.71,22.83
"21097",18846,1447,8204,95.71,2.04,0.19,0.2,0.06,1.8,1.03,11.73,56.16,14.92,1155,2587,1315,896,6842,1487,1506,1303,1154,2812,11453,16.9,19.27,10.11,9.07,22.95,20481,20897,0.4652,11.71,24.31
"21099",18199,1274,8556,92.9,4.86,0.17,0.2,0.01,1.87,0.91,12.68,56.56,14.91,1183,2546,1303,1005,6564,1466,1363,1252,1112,2713,10941,21.5,29.52,9.29,9.86,23.64,17496,18138,0.5036,18.69,24.97
"21101",46250,3239,20302,89.12,7.76,0.21,0.42,0.03,2.46,1.08,11.68,56.84,14.16,3114,6015,2809,2593,17160,3561,3729,3293,2827,6551,28829,17.5,15.64,9.18,8.57,16.31,23441,22844,0.4408,8.06,23.5
"21103",15416,999,6674,93.75,2.72,0.25,0.2,0.06,3.03,1.51,11.57,56.1,14.21,940,2192,1048,736,5516,1193,1269,1097,1019,2190,9403,18.4,19.83,8.61,7.86,19.22,22897,21303,0.4237,9.83,24.8
"21105",4902,335,2343,88.37,9.22,0.24,0.22,0.02,1.92,0.53,10.65,50.22,20.79,283,576,297,225,1603,373,352,347,349,1019,2829,19.6,21.76,8.72,9.69,17.44,19457,19792,0.4052,15.49,21.5
"21107",46920,3710,21236,90.13,6.58,0.14,0.55,0.04,2.56,0.88,11.8,56.13,15.44,3052,5956,2963,2575,17326,3393,3640,3425,2884,7244,28785,16.9,18.14,10.31,8.06,19.48,21828,22523,0.4575,12.62,23.21
"21109",13494,790,6513,98.92,0.12,0.19,0.08,0.01,0.69,0.39,12.02,57.92,13.8,824,1782,928,694,5210,1015,1026,980,795,1862,8450,27.8,34.62,7.67,10.43,33.79,14879,15307,0.4938,11.88,23.58
"21111",741096,55788,337349,72.69,20.81,0.24,2.2,0.06,3.99,2.89,13,59.35,13.37,48634,94682,47427,48887,296527,55008,55749,49937,41464,99095,470194,14.5,11.93,9.82,8.86,16.45,26076,27487,0.4761,9.91,23.18
"21113",48586,3175,19381,92.92,3.09,0.25,0.98,0.03,2.73,1.66,14.35,62.58,11.31,3547,6884,3660,3311,19975,3645,3530,2961,2550,5494,30543,15.4,15.03,8.82,7.12,15.85,23930,26416,0.4976,7.33,25.83
"21115",23356,1270,10607,98.37,0.24,0.13,0.39,0.02,0.85,0.28,12.22,56.47,14.13,1364,2952,1524,1329,8872,1763,1753,1733,1618,3301,14806,26.9,27.79,7.02,7.5,22.57,17277,19358,0.4795,12.05,22.47
"21117",159720,12162,69053,91.03,4.61,0.18,0.91,0.1,3.17,1.61,12.73,62.12,11.18,11568,21919,10240,10088,65730,12080,11979,10194,8397,17853,101921,13.4,11.9,10.14,7.45,13.22,28357,27669,0.4394,9.84,25.01
"21119",16346,847,7486,98.29,0.72,0.06,0.09,0.02,0.82,0.34,13.75,56.44,13.35,953,1931,1232,1015,6342,1291,1337,1212,1097,2183,10627,27.5,31.35,6.59,7.92,24.08,16923,17826,0.4557,21.79,21.63
"21121",31883,1803,14489,97.13,1.09,0.22,0.21,0.01,1.35,0.43,13.9,58.84,14.58,2162,4294,2377,2056,12304,2304,2205,2000,1964,4650,19370,22.3,33.13,7.49,15.1,35.85,13821,14282,0.484,14.27,24.66
"21123",14193,1189,6196,93.91,3.13,0.26,0.18,0.01,2.51,1.52,12.42,56.22,15.6,887,1872,956,807,5221,1131,1077,944,847,2214,8604,18.3,21.53,10.94,9.27,17.09,20179,19159,0.43,14.96,23.78
"21125",58849,4440,25355,97.05,0.71,0.3,0.49,0.01,1.45,0.73,12.22,59.46,12.88,3824,8099,3846,3344,23069,4467,4397,3915,3501,7577,36961,17.2,24.69,9.98,10.23,20.38,20012,20329,0.4781,11.3,24.32
