"","GEOID","Occupants","crowdHsng18"
"782","18169",12875,0.0122718446601942
"783","18171",3384,0.0180260047281324
"784","18173",24267,0.0171426216672848
"785","18175",10721,0.0140845070422535
"786","18177",26611,0.0125136221863139
"787","18179",10874,0.00377046165164613
"788","18181",9745,0.0143663417136993
"789","18183",13548,0.00627398878063183
"790","19001",3136,0.00542091836734694
"791","19003",1641,0.00609384521633151
"792","19005",5957,0.0201443679704549
"793","19007",5416,0.0188330871491876
"794","19009",2677,0.00635039223010833
"795","19011",10224,0.00890062597809077
"796","19013",52976,0.0142894895801873
"797","19015",10940,0.0185557586837294
"798","19017",9585,0.00542514345331247
"799","19019",8046,0.0111856823266219
"800","19021",7550,0.0701986754966887
"801","19023",6251,0.00815869460886258
"802","19025",4191,0.0155094249582439
"803","19027",8674,0.00357389900853124
"804","19029",5964,0.00318578135479544
"805","19031",7546,0.00808375298171217
"806","19033",19213,0.0102534742101702
"807","19035",5337,0.00430953719317969
"808","19037",5191,0.00520130995954537
"809","19039",3854,0.030098598858329
"810","19041",7343,0.0151164374233964
"811","19043",7652,0.0181651855723994
"812","19045",19689,0.00609477373152522
"813","19047",6435,0.0433566433566434
"814","19049",32886,0.0186097427476738
"815","19051",3215,0.0811819595645412
"816","19053",3213,0.0261437908496732
"817","19055",6939,0.0157083153192103
"818","19057",16840,0.00938242280285036
"819","19059",8069,0.00793159003594002
"820","19061",38330,0.0128619879989564
"821","19063",4110,0.0304136253041363
"822","19065",8315,0.00865904990980156
"823","19067",6759,0.0155348424323125
"824","19069",4200,0.00785714285714286
"825","19071",2990,0.017056856187291
"826","19073",3889,0.0192851632810491
"827","19075",5137,0.00759197975472065
"828","19077",4397,0.0141005230839209
"829","19079",6315,0.0110847189231987
"830","19081",4766,0.00839278220730172
"831","19083",7175,0.012404181184669
"832","19085",6076,0.00806451612903226
"833","19087",7714,0.00868550687062484
"834","19089",3868,0.00258531540847983
"835","19091",4221,0.00615967780146885
"836","19093",3010,0.00664451827242525
"837","19095",6791,0.00957149168016492
"838","19097",8236,0.00582807187955318
"839","19099",14548,0.0167720648886445
"840","19101",6831,0.00790513833992095
"841","19103",58163,0.02078641060468
"842","19105",8204,0.015480253534861
"843","19107",4384,0.00843978102189781
"844","19109",6666,0.0087008700870087
"845","19111",14177,0.0112858855893348
"846","19113",89807,0.014030086741568
"847","19115",4343,0.0297029702970297
"848","19117",3642,0.00439319055464031
"849","19119",4549,0.00835348428225984
"850","19121",6309,0.00427960057061341
"851","19123",8829,0.018235360743006
"852","19125",13314,0.0132942767012168
"853","19127",15338,0.0332507497718086
"854","19129",5587,0.0137819939144442
"855","19131",4397,0.00864225608369343
"856","19133",4053,0.00937577103380212
"857","19135",3329,0.0102132772604386
"858","19137",4587,0.0207107041639416
"859","19139",16536,0.0192307692307692
"860","19141",6031,0.013596418504394
"861","19143",2611,0.027958636537725
"862","19145",6323,0.00806579155464178
"863","19147",3812,0.0146904512067156
"864","19149",10115,0.00721700444883836
"865","19151",3205,0.0062402496099844
"866","19153",183753,0.0250444890695662
"867","19155",36881,0.0189257341178385
"868","19157",7681,0.0055982293972139
"869","19159",1997,0.0100150225338007
"870","19161",4367,0.00732768490954889
"871","19163",67025,0.0121148825065274
"872","19165",5046,0.0114942528735632
"873","19167",12166,0.0272891665296729
"874","19169",37219,0.0106665950186733
"875","19171",6755,0.0273871206513694
"876","19173",2650,0.00981132075471698
"877","19175",5194,0.0109742010011552
"878","19177",2863,0.0241005937827454
"879","19179",14418,0.0282979608822305
"880","19181",18959,0.00970515322538108
"881","19183",8720,0.0126146788990826
"882","19185",2669,0.0442113150992881
"883","19187",15208,0.00979747501315097
"884","19189",4605,0.0106406080347448
"885","19191",8205,0.00450944546008531
"886","19193",38975,0.0251956382296344
"887","19195",3170,0.00378548895899054
"888","19197",5690,0.0117750439367311
"889","20001",5289,0.0117224428058234
"890","20003",3069,0.0117302052785924
"891","20005",5980,0.0172240802675585
"892","20007",1960,0.0168367346938776
"893","20009",10892,0.0138633859713551
"894","20011",5722,0.0386228591401608
"895","20013",3904,0.0176741803278689
"896","20015",24473,0.0210027377109468
"897","20017",1029,0.0233236151603499
"898","20019",1450,0.0248275862068966
"899","20021",8037,0.0116959064327485
"900","20023",1228,0.00488599348534202
"901","20025",893,0.0257558790593505
"902","20027",3402,0.00235155790711346
"903","20029",3858,0.00259201658890617
"904","20031",3548,0.0186020293122886
"905","20033",744,0.0174731182795699
"906","20035",13566,0.0185021376971841
"907","20037",15053,0.042848601607653
"908","20039",1486,0.0053835800807537
"909","20041",7801,0.014613511088322
"910","20043",3024,0.0138888888888889
"911","20045",46294,0.0180584957013868
"912","20047",1302,0.0115207373271889
"913","20049",1117,0.0062667860340197
"914","20051",11581,0.00941196787842155
"915","20053",2462,0.0178716490658002
"916","20055",12509,0.0841793908385962
"917","20057",11274,0.0706936313642008
"918","20059",9982,0.013925065117211
"919","20061",12754,0.0340285400658617
"920","20063",1211,0.0123864574731627
"921","20065",1216,0
"922","20067",2592,0.0262345679012346
"923","20069",2179,0.026158788435062
"924","20071",494,0.0263157894736842
"925","20073",2758,0.0210297316896302
"926","20075",852,0.00586854460093897
"927","20077",2274,0.00703605980650836
"928","20079",13383,0.0109840842860345
"929","20081",1329,0.0669676448457487
"930","20083",761,0.0197109067017083
"931","20085",5392,0.0150222551928783
"932","20087",7600,0.0101315789473684
"933","20089",1380,0.00072463768115942
"934","20091",226242,0.0133220180161066
"935","20093",1261,0.00713719270420301
"936","20095",3091,0.00744095761889356
"937","20097",981,0.0101936799184506
"938","20099",8033,0.0300012448649322
"939","20101",787,0.00762388818297332
"940","20103",27060,0.0162232076866223
"941","20105",1264,0.0166139240506329
"942","20107",4348,0.0296688132474701
"943","20109",1137,0.0175901495162709
"944","20111",13584,0.0320965842167256
"945","20113",12298,0.00528541226215645
"946","20115",4789,0.0110670286072249
"947","20117",4112,0.0153210116731518
"948","20119",1675,0.0119402985074627
"949","20121",12727,0.0087216154631885
"950","20123",2616,0.0286697247706422
"951","20125",13538,0.0198699955680307
"952","20127",2247,0.00445037828215398
"953","20129",1117,0
"954","20131",4020,0.00995024875621891
"955","20133",6681,0.0203562340966921
"956","20135",1313,0.00837776085300838
"957","20137",1930,0.0191709844559586
"958","20139",6554,0.0125114433933476
"959","20141",1691,0.00295683027794205
"960","20143",2420,0.00619834710743802
"961","20145",2502,0.00239808153477218
"962","20147",2363,0.0287769784172662
"963","20149",8695,0.0244968372627947
"964","20151",3684,0.0380021715526602
"965","20153",1168,0.00684931506849315
"966","20155",25052,0.0292192240140508
"967","20157",2248,0.00845195729537367
"968","20159",3863,0.0137199068081802
"969","20161",26648,0.0300960672470729
"970","20163",2100,0.00380952380952381
"971","20165",1403,0.00356379187455453
"972","20167",2979,0.00906344410876133
"973","20169",22210,0.0117964880684376
"974","20171",2025,0.0301234567901235
"975","20173",195779,0.0228625133441278
"976","20175",7315,0.0676691729323308
"977","20177",72017,0.0237305080744824
"978","20179",1134,0.00352733686067019
"979","20181",2649,0.0196300490751227
"980","20183",1681,0.00178465199286139
"981","20185",1811,0.0127001656543346
"982","20187",807,0.00991325898389095
"983","20189",1911,0.0209314495028781
"984","20191",9321,0.0115867396202124
"985","20193",3301,0.00545289306270827
"986","20195",1380,0
"987","20197",2749,0.0203710440160058
"988","20199",633,0
"989","20201",2344,0.00938566552901024
"990","20203",903,0.026578073089701
"991","20205",3795,0.0266139657444005
"992","20207",1476,0.0121951219512195
"993","20209",59983,0.0374939566210426
"994","21001",7020,0.0311965811965812
"995","21003",7697,0.0229959724568014
"996","21005",8627,0.0169236119160774
"997","21007",3085,0.0119935170178282
"998","21009",16965,0.0251105216622458
"999","21011",4624,0.0105968858131488
"1000","21013",10940,0.0158135283363803
"1001","21015",46404,0.0124773726402896
"1002","21017",8128,0.015625
"1003","21019",18798,0.00829875518672199
"1004","21021",10984,0.010469774217043
"1005","21023",3377,0.0180633698549008
"1006","21025",5322,0.0285606914693724
"1007","21027",7675,0.0306188925081433
"1008","21029",29374,0.0172261183359434
"1009","21031",4996,0.0232185748598879
"1010","21033",5176,0.0312982998454405
"1011","21035",14641,0.0115429273956697
"1012","21037",36308,0.0137159854577504
"1013","21039",2020,0.0123762376237624
"1014","21041",3981,0.0489826676714393
"1015","21043",9972,0.0221620537505014
"1016","21045",6330,0.0143759873617694
"1017","21047",25682,0.0217662175843003
"1018","21049",14427,0.0218340611353712
"1019","21051",7625,0.036983606557377
"1020","21053",3835,0.0229465449804433
"1021","21055",3645,0.0123456790123457
"1022","21057",2769,0.0155290718671
"1023","21059",39808,0.0244674437299035
"1024","21061",4886,0.0249693000409333
"1025","21063",2576,0.0077639751552795
"1026","21065",5503,0.0268944212247865
"1027","21067",128806,0.0194323245811531
"1028","21069",5888,0.0281929347826087
"1029","21071",15163,0.023016553452483
"1030","21073",20875,0.0202155688622754
"1031","21075",2524,0.00158478605388273
"1032","21077",3073,0.020501138952164
"1033","21079",6823,0.0287263667008647
"1034","21081",8849,0.0370663351791163
"1035","21083",14484,0.0189174261253797
"1036","21085",9771,0.0208781086889776
"1037","21087",4466,0.0165696372592924
"1038","21089",14057,0.0118090631002348
"1039","21091",3301,0.00575583156619206
"1040","21093",41111,0.0188270779110214
"1041","21095",11213,0.0202443592258985
"1042","21097",7149,0.0170653238215135
"1043","21099",7311,0.0162768431131172
"1044","21101",18480,0.0145021645021645
"1045","21103",5999,0.0311718619769962
"1046","21105",1855,0.015633423180593
"1047","21107",18560,0.0117995689655172
"1048","21109",5455,0.0100824931255729
"1049","21111",310318,0.0196508098144484
"1050","21113",18773,0.0197091567676983
"1051","21115",8737,0.0146503376445004
"1052","21117",63529,0.0142926852303672
"1053","21119",6348,0.0477315689981096
"1054","21121",12270,0.0146699266503667
"1055","21123",5654,0.011496285815352
"1056","21125",22735,0.0252034308335166
"1057","21127",5956,0.025520483546004
"1058","21129",2864,0.0045391061452514
"1059","21131",4223,0.024390243902439
"1060","21133",9892,0.0344723008491711
"1061","21135",5435,0.00662373505059798
"1062","21137",9706,0.0301875128786318
"1063","21139",3967,0.017393496344845
"1064","21141",10565,0.0106956933270232
"1065","21143",3258,0.023634131368938
"1066","21145",27841,0.0115656765202399
"1067","21147",6203,0.0209576011607287
"1068","21149",3818,0.0165007857517025
"1069","21151",33229,0.00950976556622228
"1070","21153",5084,0.0391424075531078
"1071","21155",7453,0.0289816181403462
"1072","21157",13390,0.020537714712472
"1073","21159",4112,0.0238326848249027
"1074","21161",6711,0.0151989271345552
"1075","21163",10638,0.033934950178605
"1076","21165",2593,0.0196683378326263
"1077","21167",8571,0.0114339050285848
"1078","21169",3998,0.0225112556278139
"1079","21171",4414,0.0172179429089261
"1080","21173",10472,0.0300802139037433
"1081","21175",4958,0.0266236385639371
"1082","21177",11317,0.0141380224441106
"1083","21179",17491,0.0231547653078726
"1084","21181",2694,0.0330363771343727
"1085","21183",9076,0.0164169237549581
"1086","21185",20733,0.0138908985675011
"1087","21187",3921,0.0441213976026524
"1088","21189",1664,0.0186298076923077
"1089","21191",5260,0.0173003802281369
"1090","21193",11172,0.0265843179377014
"1091","21195",25768,0.0184725240608507
"1092","21197",4831,0.0341544193748706
"1093","21199",25663,0.0108716829676967
"1094","21201",902,0.00443458980044346
"1095","21203",6525,0.0133333333333333
"1096","21205",8505,0.0165784832451499
"1097","21207",7027,0.0370001423082396
"1098","21209",20206,0.0240027714540236
"1099","21211",16569,0.0329531051964512
"1100","21213",6914,0.00679780156204802
"1101","21215",6709,0.0132657624087047
"1102","21217",9596,0.0117757398916215
"1103","21219",4663,0.0351704911001501
"1104","21221",5970,0.0149078726968174
"1105","21223",3604,0.0302441731409545
"1106","21225",5465,0.00951509606587374
"1107","21227",47142,0.0297823596792669
"1108","21229",4667,0.017784443968288
"1109","21231",8019,0.0270607307644345
"1110","21233",4975,0.0287437185929648
"1111","21235",12490,0.022497998398719
"1112","21237",2817,0.00816471423500177
"1113","21239",10198,0.0101980780545205
"1114","22001",22564,0.0243307924126928
"1115","22003",7920,0.0443181818181818
"1116","22005",42649,0.0218762456329574
"1117","22007",8802,0.0201090661213361
"1118","22009",15085,0.037122969837587
"1119","22011",13219,0.0190634692488085
"1120","22013",5892,0.0290224032586558
"1121","22015",48947,0.0205528428708603
"1122","22017",96360,0.0167393109173931
"1123","22019",77295,0.0237402160553723
"1124","22021",3667,0.0419961821652577
"1125","22023",2718,0.0386313465783664
"1126","22025",3595,0.0183588317107093
"1127","22027",5891,0.0183330504158886
"1128","22029",7371,0.0359517026183693
"1129","22031",10523,0.0284139503943742
"1130","22033",165939,0.0250453479893214
"1131","22035",2153,0.0687412912215513
"1132","22037",6759,0.0436455096907827
"1133","22039",12051,0.0343539955190441
"1134","22041",7629,0.0287062524577271
"1135","22043",6989,0.0150236085276864
"1136","22045",26063,0.036833825729962
"1137","22047",10918,0.0305916834585089
"1138","22049",5976,0.016231593038822
"1139","22051",168895,0.0237840078155067
"1140","22053",11501,0.033301452047648
"1141","22055",90606,0.0234752665386398
"1142","22057",36449,0.0205492606107163
"1143","22059",5018,0.0237146273415703
"1144","22061",17551,0.0201697908951057
"1145","22063",48859,0.0265867086923596
"1146","22065",3943,0.0464113619071773
"1147","22067",9758,0.0244927239188358
"1148","22069",14630,0.00669856459330144
"1149","22071",154036,0.0148926225038303
"1150","22073",56686,0.023691916875419
"1151","22075",8817,0.0258591357604627
"1152","22077",8961,0.0496596362013168
"1153","22079",48000,0.0215208333333333
"1154","22081",3334,0.0245950809838032
"1155","22083",7391,0.0288188337166825
"1156","22085",9185,0.0203592814371257
"1157","22087",15029,0.0240202275600506
"1158","22089",18762,0.0252638311480652
"1159","22091",3871,0.0258331180573495
"1160","22093",7906,0.0345307361497597
"1161","22095",15418,0.0256842651446361
"1162","22097",30094,0.0340931747192131
"1163","22099",19556,0.0373286970750665
"1164","22101",19740,0.0217831813576494
"1165","22103",91975,0.016482739874966
"1166","22105",47527,0.0211669156479475
"1167","22107",1825,0.023013698630137
"1168","22109",40014,0.0267656320287899
"1169","22111",7724,0.0312014500258933
"1170","22113",21632,0.0377218934911243
"1171","22115",17801,0.0128644458176507
"1172","22117",17337,0.0329353406010267
"1173","22119",16230,0.0242760320394331
"1174","22121",9599,0.0262527346598604
"1175","22123",4041,0.00742390497401633
"1176","22125",3908,0.0204708290685773
"1177","22127",5437,0.0123229722273312
"1178","23001",45491,0.0188608735793893
"1179","23003",29645,0.0133243379996627
"1180","23005",119717,0.0131727323604835
"1181","23007",11817,0.0101548616400102
"1182","23009",23579,0.0237923576063446
"1183","23011",51542,0.0186837918590664
"1184","23013",17156,0.0124737701095827
"1185","23015",15372,0.010863908404892
"1186","23017",20814,0.015374267320073
"1187","23019",61578,0.0167592321933158
"1188","23021",7357,0.0119613973086856
"1189","23023",15833,0.00473694183035432
"1190","23025",21533,0.0228950912552826
"1191","23027",17067,0.0199214859084784
"1192","23029",13806,0.00840214399536434
"1193","23031",84648,0.0127114639448067
"1194","24001",27837,0.0134712792326759
"1195","24003",207599,0.0172688693105458
"1196","24005",312913,0.016410312131487
"1197","24009",31726,0.00753325348294774
"1198","24011",12081,0.0237563115636123
"1199","24013",60450,0.0103556658395368
"1200","24015",36930,0.0220146222583266
"1201","24017",55903,0.0135413126308069
"1202","24019",13264,0.0113088057901086
"1203","24021",91405,0.0124063235052787
"1204","24023",12073,0.00960821668185207
"1205","24025",93286,0.0115772999163862
"1206","24027",112966,0.0198378273108723
"1207","24029",7910,0.00252844500632111
"1208","24031",370227,0.0322964019371899
"1209","24033",308849,0.0391226780724561
"1210","24035",18148,0.0116266255234737
"1211","24037",40332,0.0131657244867599
"1212","24039",8383,0.0121674818084218
"1213","24041",16627,0.00805918085042401
"1214","24043",55864,0.0183123299441501
"1215","24045",37637,0.0352844275579881
"1216","24047",21672,0.0141196013289037
"1217","24510",238436,0.0206847959200792
"1218","25001",94292,0.0115174139905824
"1219","25003",55167,0.00721445791868327
"1220","25005",216618,0.014264742542171
"1221","25007",6367,0.0111512486257264
"1222","25009",292659,0.0236213477118421
"1223","25011",30328,0.0103534687417568
"1224","25013",179043,0.0220114721044665
"1225","25015",58665,0.010057103894997
"1226","25017",600032,0.0186856700975948
"1227","25019",3722,0.00698549167114455
"1228","25021",263551,0.0147182139320283
"1229","25023",186306,0.0118407351346709
"1230","25025",307870,0.0363627505115796
"1231","25027",307294,0.0207000462098186
"1232","26001",5008,0.0103833865814696
"1233","26003",3094,0.0126050420168067
"1234","26005",43000,0.0206279069767442
"1235","26007",12717,0.00731304552960604
"1236","26009",9805,0.0141764405915349
"1237","26011",6684,0.0136146020347098
"1238","26013",3036,0.0260210803689065
"1239","26015",23840,0.0185402684563758
"1240","26017",43891,0.00804265111298444
"1241","26019",6733,0.0133669983662558
"1242","26021",63908,0.018792639419165
"1243","26023",16506,0.0165394402035623
"1244","26025",53659,0.0119458059225852
"1245","26027",20855,0.0246463677775114
"1246","26029",11379,0.00694261358643115
"1247","26031",11201,0.0124096062851531
"1248","26033",14046,0.00726185390858607
"1249","26035",12406,0.0248266967596324
"1250","26037",29421,0.00805547058223718
"1251","26039",6047,0.0142219282288738
"1252","26041",15949,0.0137312684180826
"1253","26043",11087,0.0137097501578425
"1254","26045",44390,0.0177742734850191
"1255","26047",14510,0.0122674017918677
"1256","26049",167889,0.0133778865798236
"1257","26051",10999,0.0204564051277389
"1258","26053",6619,0.00619428916754797
"1259","26055",37134,0.0174503150751333
"1260","26057",15177,0.00961981946366212
"1261","26059",17904,0.0223413762287757
"1262","26061",13340,0.0245127436281859
"1263","26063",13918,0.0141543325190401
"1264","26065",112200,0.0177540106951872
"1265","26067",22858,0.0230553854230466
"1266","26069",11631,0.0167655403662626
"1267","26071",5327,0.00694574807584006
"1268","26073",24889,0.0173168869781831
"1269","26075",61696,0.0138582728215768
"1270","26077",102809,0.0139481951969186
"1271","26079",7139,0.0260540691973666
"1272","26081",239236,0.0220911568493036
"1273","26083",1081,0.0240518038852914
"1274","26085",4517,0.0170467124197476
"1275","26087",33320,0.016296518607443
"1276","26089",9152,0.0104895104895105
"1277","26091",38222,0.0117733242635132
"1278","26093",71180,0.00982017420623771
"1279","26095",2190,0.00639269406392694
"1280","26097",5284,0.0179788039364118
"1281","26099",343592,0.0178089128966914
"1282","26101",9591,0.0101136482118653
"1283","26103",26203,0.0111819257336946
"1284","26105",12115,0.0112257531985142
"1285","26107",15858,0.0207466263084878
"1286","26109",10665,0.0117205813408345
"1287","26111",34017,0.0110532968809713
"1288","26113",6027,0.0318566450970632
"1289","26115",59279,0.011555525565546
"1290","26117",23761,0.0180547956735828
"1291","26119",4195,0.0145411203814064
"1292","26121",65619,0.0180892729240007
"1293","26123",19007,0.024517283106224
"1294","26125",501260,0.0112237162350876
"1295","26127",10157,0.0436152407206852
"1296","26129",9296,0.0273235800344234
"1297","26131",2876,0.0125173852573018
"1298","26133",9100,0.0231868131868132
"1299","26135",3824,0.024581589958159
"1300","26137",9886,0.0233663766943152
"1301","26139",101223,0.0173280776108197
"1302","26141",5808,0.0134297520661157
"1303","26143",10899,0.0136709789888981
"1304","26145",78648,0.0132234767571966
"1305","26147",64805,0.0100609520870303
"1306","26149",24022,0.0236449920905836
"1307","26151",17179,0.0140287560393504
"1308","26153",3351,0.00716204118173679
"1309","26155",27741,0.00847121588983815
"1310","26157",21759,0.0208649294544786
"1311","26159",29013,0.0266087615896322
"1312","26161",140210,0.0142714499679053
"1313","26163",676587,0.0217562560321141
"1314","26165",13053,0.0182333563165556
"1315","27001",7713,0.0185401270582134
"1316","27003",126848,0.0191962033299697
"1317","27005",13487,0.0166085860458219
"1318","27007",17271,0.0237971165537606
"1319","27009",16217,0.0290435962261824
"1320","27011",2274,0.00659630606860158
"1321","27013",25783,0.0144281115463678
"1322","27015",10731,0.00736184884912869
"1323","27017",13418,0.0188552690415859
"1324","27019",35852,0.0112964409237978
"1325","27021",13007,0.0272929960790344
"1326","27023",5098,0.0190270694389957
"1327","27025",20102,0.0122873345935728
"1328","27027",23782,0.0137919434866706
"1329","27029",3458,0.0263157894736842
"1330","27031",2699,0.072989996294924
"1331","27033",4850,0.0303092783505155
"1332","27035",26684,0.00910658072253035
"1333","27037",160144,0.0145743830552503
"1334","27039",7711,0.0105044741278693
"1335","27041",16395,0.00768526989935956
"1336","27043",6115,0.00588716271463614
"1337","27045",8595,0.018499127399651
"1338","27047",12970,0.0124903623747109
"1339","27049",19313,0.015326464039766
"1340","27051",2600,0.00576923076923077
"1341","27053",503476,0.0276160134743265
"1342","27055",8181,0.00537831560933871
"1343","27057",8705,0.0296381390005744
"1344","27059",14702,0.0141477350020405
"1345","27061",19346,0.0248630207794893
"1346","27063",4388,0.0102552415679125
"1347","27065",6449,0.0232594200651264
"1348","27067",16699,0.0228756212946883
"1349","27069",1891,0.0074034902168165
"1350","27071",5566,0.00754581386992454
"1351","27073",3103,0.0119239445697712
"1352","27075",5183,0.0102257379895813
"1353","27077",1585,0.0208201892744479
"1354","27079",10874,0.0169210961927534
"1355","27081",2470,0.00566801619433198
"1356","27083",10050,0.0260696517412935
"1357","27085",14884,0.0111529158828272
"1358","27087",1938,0.0288957688338493
"1359","27089",3964,0.00908173562058527
"1360","27091",8653,0.010169883277476
"1361","27093",9191,0.0221956261560222
"1362","27095",10136,0.0246645619573796
"1363","27097",13488,0.0159400948991696
"1364","27099",15502,0.0298671139207844
"1365","27101",3702,0.00837385197190708
"1366","27103",12738,0.00368974721306328
"1367","27105",7897,0.0333037862479423
"1368","27107",2776,0.026657060518732
"1369","27109",60770,0.0232186934342603
"1370","27111",24226,0.0153554032857261
"1371","27113",5970,0.0115577889447236
"1372","27115",10690,0.015622076707203
"1373","27117",4007,0.0199650611429998
"1374","27119",12516,0.0132630233301374
"1375","27121",4972,0.0104585679806919
"1376","27123",209069,0.041938307448737
"1377","27125",1691,0.0189237137788291
"1378","27127",6240,0.00673076923076923
"1379","27129",6180,0.00857605177993528
"1380","27131",23045,0.0195704057279236
"1381","27133",3978,0.0211161387631976
"1382","27135",5995,0.0195162635529608
"1383","27137",85644,0.0169772546821727
"1384","27139",48510,0.0265718408575551
"1385","27141",31737,0.0170463496864858
"1386","27143",6038,0.0135806558463067
"1387","27145",58891,0.0287140649674823
"1388","27147",14498,0.0215891847151331
"1389","27149",3629,0.0140534582529622
"1390","27151",4227,0.0127750177430802
"1391","27153",9841,0.0358703383802459
"1392","27155",1584,0.0101010101010101
"1393","27157",8841,0.00678656260604004
"1394","27159",5677,0.0290646468205038
"1395","27161",7427,0.0141376060320452
"1396","27163",93184,0.0124270260989011
"1397","27165",4318,0.0236220472440945
"1398","27167",2826,0.0184005661712668
"1399","27169",19515,0.0120932615936459
"1400","27171",47246,0.0165304999365026
"1401","27173",4165,0.0156062424969988
"1402","28001",11341,0.0235428974517238
"1403","28003",14502,0.0145497172803751
"1404","28005",5003,0.0189886068358985
"1405","28007",7129,0.0338055828306915
"1406","28009",3033,0.0151665018133861
"1407","28011",12159,0.0165309647174932
"1408","28013",5797,0.0355356218733828
"1409","28015",3658,0.0366320393657736
"1410","28017",6426,0.0197634609399315
"1411","28019",3164,0.0281289506953224
"1412","28021",3009,0.0568295114656032
"1413","28023",6258,0.00878875039948866
"1414","28025",7755,0.00593165699548678
"1415","28027",8744,0.0194419030192132
"1416","28029",9623,0.0373064532889951
"1417","28031",6794,0.0210479835148661
"1418","28033",62078,0.0250491317374915
"1419","28035",28033,0.0252202761031641
"1420","28037",3004,0.0136484687083888
"1421","28039",7362,0.0156207552295572
"1422","28041",4172,0.0347555129434324
"1423","28043",8224,0.0232247081712062
"1424","28045",19519,0.0181361750089656
"1425","28047",78863,0.0294434652498637
"1426","28049",88705,0.0294571895609041
"1427","28051",6269,0.042271494656245
"1428","28053",3171,0.0359508041627247
"1429","28055",484,0.0309917355371901
"1430","28057",8706,0.0148173673328739
"1431","28059",51429,0.0114915709035758
"1432","28061",6690,0.0236173393124066
"1433","28063",2530,0.0347826086956522
"1434","28065",4839,0.0219053523455259
"1435","28067",24774,0.0264390086380883
"1436","28069",3710,0.0358490566037736
"1437","28071",19317,0.0200341667960863
"1438","28073",22213,0.0216089677216045
"1439","28075",29657,0.0282901170044172
"1440","28077",4793,0.0273315251408304
"1441","28079",8168,0.0363614103819785
"1442","28081",32267,0.043078067375337
"1443","28083",10224,0.0348200312989045
"1444","28085",12827,0.0212832306852733
"1445","28087",22742,0.0153460557558702
"1446","28089",39020,0.0176063557150179
"1447","28091",9543,0.0434873729435188
"1448","28093",13074,0.0168272908061802
"1449","28095",14043,0.0176600441501104
"1450","28097",4619,0.0235981814245508
"1451","28099",10699,0.074306009907468
"1452","28101",8042,0.0461328027853768
"1453","28103",4020,0.0415422885572139
"1454","28105",17687,0.0188839260473794
"1455","28107",12447,0.0328593235317747
"1456","28109",20752,0.0251060138781804
"1457","28111",4563,0.0254218715757177
"1458","28113",14676,0.0258244753338784
"1459","28115",10788,0.0493140526510938
"1460","28117",9399,0.02872646026173
"1461","28119",3055,0.0363338788870704
"1462","28121",55595,0.0218185088587103
"1463","28123",10435,0.0471490177287973
"1464","28125",1755,0.0438746438746439
"1465","28127",9361,0.0408076060249973
"1466","28129",5872,0.0131130790190736
"1467","28131",6135,0.0563977180114099
"1468","28133",8389,0.0387412087257122
"1469","28135",4253,0.0206912767458265
"1470","28137",10264,0.0492010911925175
"1471","28139",7983,0.0326944757609921
"1472","28141",7635,0.0222658808120498
"1473","28143",3943,0.0474258179051484
"1474","28145",9951,0.0302482162596724
"1475","28147",5683,0.0392398381136724
"1476","28149",18766,0.0252051582649472
"1477","28151",18299,0.0304388217935406
"1478","28153",7734,0.0279286268425136
"1479","28155",3787,0.0087140216530235
"1480","28157",2898,0.00655624568668047
"1481","28159",7396,0.0310978907517577
"1482","28161",5161,0.0310017438480915
"1483","28163",8689,0.0406260789503971
"1484","29001",9513,0.00641227793545674
"1485","29003",6807,0.0142500367268988
"1486","29005",2505,0.00758483033932136
"1487","29007",9328,0.0129716981132075
"1488","29009",13211,0.0470819771402619
"1489","29011",4931,0.023119042790509
"1490","29013",6706,0.0305696391291381
"1491","29015",7947,0.0216433874418019
"1492","29017",4669,0.023559648747055
"1493","29019",69957,0.0176679960547193
"1494","29021",33432,0.0214764297678871
"1495","29023",16357,0.0119826374029468
"1496","29025",3682,0.040195545898968
"1497","29027",16038,0.0101010101010101
"1498","29029",16096,0.0172092445328032
"1499","29031",29366,0.019205884356058
"1500","29033",3552,0.0123873873873874
"1501","29035",2366,0.0274725274725275
"1502","29037",39444,0.0178987932258392
"1503","29039",5785,0.0124459809853068
"1504","29041",2779,0.0125944584382872
"1505","29043",31097,0.023892980030228
"1506","29045",2942,0.0152957171991842
"1507","29047",90285,0.0134352328736778
"1508","29049",8157,0.0121368150055167
"1509","29051",29749,0.00900870617499748
"1510","29053",6428,0.0150902302426882
"1511","29055",9473,0.0273408635068088
"1512","29057",3117,0.0327237728585178
"1513","29059",6253,0.030065568527107
"1514","29061",2991,0.0277499164159144
"1515","29063",3812,0.018887722980063
"1516","29065",6300,0.02
"1517","29067",5126,0.0316035895435037
"1518","29069",12427,0.0216464150639736
"1519","29071",40780,0.0140755272192251
"1520","29073",6116,0.00752125572269457
"1521","29075",2601,0.0188389081122645
"1522","29077",122026,0.022749250159802
"1523","29079",3985,0.0180677540777917
"1524","29081",3556,0.0219347581552306
"1525","29083",9199,0.0247853027502989
"1526","29085",4020,0.0141791044776119
"1527","29087",2056,0.00243190661478599
"1528","29089",3559,0.0160157347569542
"1529","29091",15922,0.0205376209018967
"1530","29093",4156,0.0288739172281039
"1531","29095",282653,0.0157083066516188
"1532","29097",45261,0.023552285632222
"1533","29099",84393,0.0162572725226026
"1534","29101",19939,0.026179848538041
