"","GEOID","Occupants","crowdHsng19"
"783","18171",3357,0.0154900208519511
"784","18173",24514,0.0146038998123521
"785","18175",10940,0.0142595978062157
"786","18177",26644,0.012910974328179
"787","18179",10888,0.00789860396767083
"788","18181",9879,0.00981880757161656
"789","18183",13742,0.00931451026051521
"790","19001",3200,0.0059375
"791","19003",1598,0.00688360450563204
"792","19005",5953,0.0147824626238871
"793","19007",5353,0.0186811133943583
"794","19009",2649,0.00755001887504719
"795","19011",10306,0.0102852707160877
"796","19013",52905,0.0161988469898875
"797","19015",10954,0.0138762096037977
"798","19017",9676,0.00620090946672179
"799","19019",8029,0.0150703699090796
"800","19021",7524,0.057150451887294
"801","19023",6254,0.00703549728173969
"802","19025",4146,0.0168837433671008
"803","19027",8726,0.00229200091680037
"804","19029",5921,0.00287113663232562
"805","19031",7391,0.00703558381815722
"806","19033",19241,0.0123174471181332
"807","19035",5319,0.00545215266027449
"808","19037",5173,0.0050260970423352
"809","19039",3895,0.0474967907573813
"810","19041",7212,0.0113699389905713
"811","19043",7510,0.0195739014647137
"812","19045",19635,0.00738477209065444
"813","19047",6437,0.0577908963803014
"814","19049",34399,0.0193900985493764
"815","19051",3176,0.0670654911838791
"816","19053",3200,0.02625
"817","19055",6907,0.0182423628203272
"818","19057",16891,0.0100053282813333
"819","19059",8174,0.00513824321017861
"820","19061",38210,0.0108086888249149
"821","19063",4036,0.0302279484638256
"822","19065",8200,0.00768292682926829
"823","19067",6903,0.0152107779226423
"824","19069",4192,0.0126431297709924
"825","19071",2945,0.0122241086587436
"826","19073",3971,0.0292117854444724
"827","19075",5155,0.00853540252182347
"828","19077",4452,0.0208894878706199
"829","19079",6259,0.00958619587793577
"830","19081",4790,0.00835073068893528
"831","19083",7148,0.011611639619474
"832","19085",6019,0.0107991360691145
"833","19087",7743,0.00387446726075165
"834","19089",3810,0.0057742782152231
"835","19091",4174,0.0069477719214183
"836","19093",3011,0.00929923613417469
"837","19095",6780,0.00884955752212389
"838","19097",8239,0.00619007161063236
"839","19099",14574,0.015232606010704
"840","19101",6754,0.00414569144210838
"841","19103",59134,0.0223390942604931
"842","19105",8130,0.0168511685116851
"843","19107",4394,0.0100136549840692
"844","19109",6646,0.0091784532049353
"845","19111",14233,0.00983629593198904
"846","19113",90877,0.0155925041539664
"847","19115",4335,0.0286043829296424
"848","19117",3701,0.004863550391786
"849","19119",4548,0.0103342128408091
"850","19121",6462,0.00324976787372331
"851","19123",8927,0.0123221687016915
"852","19125",13365,0.0187803965581743
"853","19127",15419,0.0334003502172644
"854","19129",5554,0.0165646380986676
"855","19131",4355,0.00574052812858783
"856","19133",4000,0.00525
"857","19135",3294,0.0100182149362477
"858","19137",4554,0.0114185331576636
"859","19139",16660,0.0237695078031212
"860","19141",6169,0.0118333603501378
"861","19143",2633,0.0159513862514242
"862","19145",6280,0.00573248407643312
"863","19147",3702,0.00783360345759049
"864","19149",10250,0.00897560975609756
"865","19151",3215,0.00497667185069984
"866","19153",187798,0.0258362708868039
"867","19155",36799,0.0188048588276855
"868","19157",7767,0.00836873953907558
"869","19159",1971,0.0136986301369863
"870","19161",4313,0.0102017157431022
"871","19163",67021,0.0118619537159995
"872","19165",5030,0.00854870775347913
"873","19167",12248,0.0204931417374265
"874","19169",37811,0.00838380365502103
"875","19171",6767,0.0258607950347274
"876","19173",2616,0.00535168195718654
"877","19175",5176,0.0198995363214838
"878","19177",2894,0.0283344851416724
"879","19179",14481,0.0278295697810925
"880","19181",19258,0.015214456329837
"881","19183",8832,0.0072463768115942
"882","19185",2689,0.0423949423577538
"883","19187",15306,0.0124134326407945
"884","19189",4577,0.00808389774961765
"885","19191",8257,0.00496548383190021
"886","19193",39016,0.022657371334837
"887","19195",3172,0.00819672131147541
"888","19197",5718,0.0103182931094788
"889","20001",5372,0.00651526433358153
"890","20003",3101,0.0158013544018059
"891","20005",5958,0.0151057401812689
"892","20007",1923,0.0197607904316173
"893","20009",10624,0.0161897590361446
"894","20011",5636,0.0331795599716111
"895","20013",3872,0.0196280991735537
"896","20015",24870,0.0237233614796944
"897","20017",1051,0.0123691722169363
"898","20019",1456,0.029532967032967
"899","20021",7929,0.0196746121831252
"900","20023",1221,0.0040950040950041
"901","20025",873,0.0148911798396334
"902","20027",3514,0.00626067159931702
"903","20029",3689,0.00189753320683112
"904","20031",3585,0.0156206415620642
"905","20033",751,0.0213049267643142
"906","20035",13499,0.0174086969405141
"907","20037",15284,0.0357890604553782
"908","20039",1442,0.00346740638002774
"909","20041",7911,0.0140310959423587
"910","20043",3046,0.0210111621799081
"911","20045",46936,0.0179393216294529
"912","20047",1308,0.00458715596330275
"913","20049",1128,0.0212765957446809
"914","20051",11544,0.00753638253638254
"915","20053",2388,0.0180067001675042
"916","20055",12519,0.0759645339084591
"917","20057",11344,0.0634696755994358
"918","20059",10118,0.0110693813006523
"919","20061",12684,0.0290917691579943
"920","20063",1217,0.0156121610517666
"921","20065",1196,0
"922","20067",2551,0.0141121128969032
"923","20069",2151,0.0334728033472803
"924","20071",519,0.0211946050096339
"925","20073",2769,0.0205850487540628
"926","20075",890,0
"927","20077",2265,0.0198675496688742
"928","20079",13290,0.0130925507900677
"929","20081",1320,0.0515151515151515
"930","20083",767,0.0195567144719687
"931","20085",5465,0.017932296431839
"932","20087",7575,0.00976897689768977
"933","20089",1380,0.0123188405797101
"934","20091",228592,0.0139812416882481
"935","20093",1201,0.0158201498751041
"936","20095",3133,0.01276731567188
"937","20097",985,0.0121827411167513
"938","20099",8176,0.0308219178082192
"939","20101",757,0.00924702774108322
"940","20103",27253,0.0163651708068836
"941","20105",1248,0.0128205128205128
"942","20107",4497,0.0349121636646653
"943","20109",1153,0.0121422376409367
"944","20111",13569,0.035448448669762
"945","20113",12334,0.0108642776066159
"946","20115",4846,0.0101114321089558
"947","20117",4085,0.010281517747858
"948","20119",1689,0.0059206631142688
"949","20121",12835,0.00607713283989092
"950","20123",2570,0.0124513618677043
"951","20125",13576,0.019814378314673
"952","20127",2280,0.00087719298245614
"953","20129",1038,0
"954","20131",4007,0.00723733466433741
"955","20133",6601,0.0299954552340554
"956","20135",1269,0.00236406619385343
"957","20137",1830,0.00491803278688525
"958","20139",6607,0.0168003632510973
"959","20141",1648,0.00606796116504854
"960","20143",2446,0.00735895339329518
"961","20145",2448,0.00163398692810458
"962","20147",2316,0.0237478411053541
"963","20149",8698,0.0191998160496666
"964","20151",3652,0.0345016429353779
"965","20153",1176,0.0195578231292517
"966","20155",25014,0.0241065003597985
"967","20157",2218,0.00631199278629396
"968","20159",3917,0.00382946132244064
"969","20161",26490,0.0196677991694979
"970","20163",2176,0.00459558823529412
"971","20165",1421,0.00351864883884588
"972","20167",3015,0.0109452736318408
"973","20169",21959,0.0117036294913247
"974","20171",1967,0.00813421453990849
"975","20173",197229,0.0234093363552013
"976","20175",7321,0.0491736101625461
"977","20177",72267,0.0246447202734305
"978","20179",1134,0.00440917107583774
"979","20181",2544,0.0369496855345912
"980","20183",1701,0.00352733686067019
"981","20185",1771,0.0141163184641446
"982","20187",733,0.00954979536152797
"983","20189",1814,0.0187431091510474
"984","20191",9416,0.0126380628717077
"985","20193",3375,0.00622222222222222
"986","20195",1379,0
"987","20197",2744,0.0156705539358601
"988","20199",636,0.0110062893081761
"989","20201",2332,0.0107204116638079
"990","20203",934,0.0299785867237687
"991","20205",3712,0.0226293103448276
"992","20207",1434,0.0104602510460251
"993","20209",60128,0.0402308408728047
"994","21001",6977,0.030815536763652
"995","21003",7605,0.0336620644312952
"996","21005",8694,0.00667126754083276
"997","21007",3065,0.0120717781402936
"998","21009",16931,0.0269919083338255
"999","21011",4827,0.0171949451004765
"1000","21013",10624,0.0246611445783133
"1001","21015",46997,0.0140008936740643
"1002","21017",8106,0.0144337527757217
"1003","21019",18210,0.00966501922020868
"1004","21021",11023,0.00762043000997913
"1005","21023",3318,0.0159734779987945
"1006","21025",5358,0.0240761478163494
"1007","21027",7598,0.0211897867859963
"1008","21029",29690,0.0204109127652408
"1009","21031",4958,0.0262202501008471
"1010","21033",5163,0.0135580089095487
"1011","21035",14996,0.0128700986929848
"1012","21037",36746,0.0135797093561204
"1013","21039",1980,0.0126262626262626
"1014","21041",4101,0.047061692270178
"1015","21043",9606,0.0134291068082448
"1016","21045",6099,0.0180357435645188
"1017","21047",25721,0.0212277905213639
"1018","21049",14509,0.0197808256943966
"1019","21051",7622,0.0356861716085017
"1020","21053",3985,0.021831869510665
"1021","21055",3567,0.0100925147182506
"1022","21057",2616,0.0168195718654434
"1023","21059",40179,0.0240672988377013
"1024","21061",4885,0.028863868986694
"1025","21063",2523,0.0103051922314705
"1026","21065",5499,0.0252773231496636
"1027","21067",129784,0.0199177094248906
"1028","21069",5841,0.0284197911316555
"1029","21071",15000,0.0212666666666667
"1030","21073",21076,0.0180299867147466
"1031","21075",2441,0.00204834084391643
"1032","21077",3105,0.0151368760064412
"1033","21079",6706,0.0243065911124366
"1034","21081",9141,0.0253801553440543
"1035","21083",14316,0.0251466890192791
"1036","21085",9758,0.0220332035253126
"1037","21087",4413,0.0106503512349875
"1038","21089",14056,0.00953329538986909
"1039","21091",3311,0.00634249471458774
"1040","21093",41646,0.021946885655285
"1041","21095",11134,0.0273935692473505
"1042","21097",7283,0.0266373747082246
"1043","21099",7351,0.0216297102435043
"1044","21101",18643,0.0141071715925548
"1045","21103",6044,0.0324288550628723
"1046","21105",1798,0.0050055617352614
"1047","21107",18588,0.0109748224661072
"1048","21109",5484,0.0113056163384391
"1049","21111",312679,0.0200685047604732
"1050","21113",18821,0.0200308166409861
"1051","21115",8488,0.0126060320452403
"1052","21117",63966,0.0125535440702873
"1053","21119",6388,0.052128991859737
"1054","21121",11961,0.0139620433074158
"1055","21123",5741,0.0107995122800906
"1056","21125",22573,0.0238780844371594
"1057","21127",5784,0.0209197786998617
"1058","21129",2839,0.0158506516379007
"1059","21131",4076,0.045387634936212
"1060","21133",9721,0.0370332270342557
"1061","21135",5268,0.00531511009870919
"1062","21137",9697,0.0344436423636176
"1063","21139",3857,0.0173710137412497
"1064","21141",10418,0.0119024764830102
"1065","21143",3333,0.0195019501950195
"1066","21145",27854,0.0215408917929202
"1067","21147",6052,0.033212161269002
"1068","21149",3809,0.0123391966395379
"1069","21151",33359,0.0141191282712312
"1070","21153",5020,0.0382470119521912
"1071","21155",7405,0.0284942606347063
"1072","21157",13121,0.0153189543479918
"1073","21159",4153,0.020467132193595
"1074","21161",6700,0.0167164179104478
"1075","21163",10685,0.0261113710809546
"1076","21165",2651,0.028291210863825
"1077","21167",8556,0.0135577372604021
"1078","21169",4074,0.0235640648011782
"1079","21171",4491,0.0229347584057003
"1080","21173",10481,0.0302452056101517
"1081","21175",4865,0.0254881808838643
"1082","21177",11351,0.00317152673773236
"1083","21179",17853,0.0191564442950765
"1084","21181",2804,0.0399429386590585
"1085","21183",9122,0.0127165095373822
"1086","21185",20911,0.0152551288795371
"1087","21187",3995,0.0317897371714643
"1088","21189",1704,0.0129107981220657
"1089","21191",5253,0.0255092328193413
"1090","21193",11226,0.020666310350971
"1091","21195",25702,0.0145513967784608
"1092","21197",4770,0.0333333333333333
"1093","21199",25301,0.0111458045136556
"1094","21201",861,0.032520325203252
"1095","21203",6544,0.0252139364303179
"1096","21205",8623,0.0129885190768874
"1097","21207",6922,0.0265819127419821
"1098","21209",20551,0.0262760936207484
"1099","21211",16624,0.0306785370548604
"1100","21213",7028,0.00981787137165623
"1101","21215",6763,0.0252846369954162
"1102","21217",9857,0.00436238206350817
"1103","21219",4644,0.0366063738156761
"1104","21221",5892,0.0120502376103191
"1105","21223",3498,0.0257289879931389
"1106","21225",5374,0.00725716412355787
"1107","21227",48224,0.0285127737226277
"1108","21229",4581,0.0146256275922288
"1109","21231",8231,0.0256347952861135
"1110","21233",4953,0.024429638602867
"1111","21235",12620,0.0201267828843106
"1112","21237",2898,0.0144927536231884
"1113","21239",10355,0.0169966199903428
"1114","22001",22236,0.0226659471127901
"1115","22003",7925,0.0430283911671924
"1116","22005",43032,0.0217047778397472
"1117","22007",8552,0.0154349859681946
"1118","22009",15163,0.0269076040361406
"1119","22011",13520,0.0223372781065089
"1120","22013",5812,0.0392291810048176
"1121","22015",49377,0.0177410535269457
"1122","22017",95864,0.0176395727280314
"1123","22019",77780,0.0254949858575469
"1124","22021",3665,0.0330150068212824
"1125","22023",2734,0.0384052670080468
"1126","22025",3364,0.0139714625445898
"1127","22027",5917,0.00878823728240662
"1128","22029",7162,0.0148003351019268
"1129","22031",10821,0.0198687736808058
"1130","22033",164346,0.025574093680406
"1131","22035",2037,0.0594010800196367
"1132","22037",6959,0.0550366431958615
"1133","22039",12172,0.0282615839631942
"1134","22041",7423,0.0188602990704567
"1135","22043",6989,0.0138789526398626
"1136","22045",26184,0.0353651084631836
"1137","22047",10903,0.0251306979730349
"1138","22049",5971,0.0167476134650812
"1139","22051",169452,0.026408658499162
"1140","22053",11726,0.0413610779464438
"1141","22055",91543,0.0226123242629147
"1142","22057",36895,0.0194335275782626
"1143","22059",4814,0.0259659326963025
"1144","22061",17712,0.0247854561878952
"1145","22063",48410,0.0237967362115265
"1146","22065",3832,0.0589770354906054
"1147","22067",9732,0.0226058364159474
"1148","22069",14659,0.00654887782249812
"1149","22071",153819,0.0141855037414104
"1150","22073",56556,0.0240115991229931
"1151","22075",8919,0.0225361587621931
"1152","22077",8960,0.0258928571428571
"1153","22079",48488,0.0217992080514767
"1154","22081",3372,0.0154211150652432
"1155","22083",7459,0.0272154444295482
"1156","22085",9158,0.0210744704083861
"1157","22087",15005,0.0335221592802399
"1158","22089",19212,0.0196231521965438
"1159","22091",3857,0.00362976406533575
"1160","22093",7719,0.0183961653063868
"1161","22095",15270,0.0262606417812705
"1162","22097",30485,0.0390355912743972
"1163","22099",19749,0.0488632335814472
"1164","22101",19856,0.0162167606768735
"1165","22103",92962,0.0161141111421871
"1166","22105",47597,0.02712355820745
"1167","22107",1792,0.0318080357142857
"1168","22109",39972,0.0216401481036726
"1169","22111",7582,0.0232128725929834
"1170","22113",22086,0.0339581635425156
"1171","22115",17696,0.0126582278481013
"1172","22117",17613,0.0263441775960938
"1173","22119",16551,0.0236239502144885
"1174","22121",9643,0.0172145597842995
"1175","22123",4084,0.00367286973555338
"1176","22125",3869,0.00723701214784182
"1177","22127",5483,0.009666241108882
"1178","23001",45630,0.0170721016874863
"1179","23003",29516,0.0140940506843746
"1180","23005",120644,0.0132704485925533
"1181","23007",11848,0.0118163403106009
"1182","23009",23661,0.0185114745784202
"1183","23011",52105,0.0160637174935227
"1184","23013",17020,0.00705052878965922
"1185","23015",15336,0.0114762649973918
"1186","23017",21338,0.0123254288124473
"1187","23019",62156,0.0188396936739816
"1188","23021",7025,0.017508896797153
"1189","23023",15980,0.00369211514392991
"1190","23025",21321,0.0262182824445382
"1191","23027",17236,0.0215247157113019
"1192","23029",13791,0.00913639329997825
"1193","23031",85314,0.0143118362754061
"1194","24001",27399,0.0125552027446257
"1195","24003",209814,0.0175059814883659
"1196","24005",313519,0.0170037541584402
"1197","24009",31973,0.00650548900634911
"1198","24011",12024,0.0291084497671324
"1199","24013",60758,0.0101550413114322
"1200","24015",37058,0.0212369798693939
"1201","24017",56520,0.014101203113942
"1202","24019",13183,0.0112265796859592
"1203","24021",92526,0.0133475995936277
"1204","24023",12425,0.00861167002012072
"1205","24025",93955,0.0132510244265872
"1206","24027",114170,0.0205395462906193
"1207","24029",8025,0.00236760124610592
"1208","24031",370950,0.031783259199353
"1209","24033",311343,0.0396347436749823
"1210","24035",18577,0.0110351509931636
"1211","24037",40552,0.0128477017163149
"1212","24039",8574,0.0162118031257289
"1213","24041",16826,0.00820159277308927
"1214","24043",56035,0.0181672169179977
"1215","24045",37793,0.0290794591591035
"1216","24047",22089,0.0120421929467156
"1217","24510",239116,0.0209647200521922
"1218","25001",94323,0.0130721033046023
"1219","25003",54813,0.00846514512980497
"1220","25005",217912,0.0139459965490657
"1221","25007",6765,0.0223207686622321
"1222","25009",294202,0.0247652973127307
"1223","25011",30569,0.0135758448101017
"1224","25013",179423,0.0197522056815458
"1225","25015",58838,0.00910975899928618
"1226","25017",604384,0.019234460210727
"1227","25019",3713,0.00781039590627525
"1228","25021",265300,0.0171918582736525
"1229","25023",187460,0.0124506561399765
"1230","25025",309844,0.0345076877396367
"1231","25027",309951,0.0185545457185168
"1232","26001",4988,0.00982357658380112
"1233","26003",3007,0.0159627535749917
"1234","26005",43416,0.0239082365948038
"1235","26007",12752,0.00501882057716437
"1236","26009",9899,0.0100010102030508
"1237","26011",6571,0.0118703393699589
"1238","26013",3107,0.0305761184422272
"1239","26015",24296,0.01617550214027
"1240","26017",44339,0.00841245855792869
"1241","26019",6792,0.0129564193168433
"1242","26021",63665,0.0181261289562554
"1243","26023",16650,0.0174174174174174
"1244","26025",53991,0.0137059880350429
"1245","26027",21019,0.0217422332175651
"1246","26029",11503,0.00938885508128314
"1247","26031",11195,0.0150066994193837
"1248","26033",13999,0.0120722908779199
"1249","26035",12199,0.0231986228379375
"1250","26037",29728,0.00908234660925727
"1251","26039",6141,0.0141670737664875
"1252","26041",16234,0.0147837871134656
"1253","26043",11231,0.0186982459264536
"1254","26045",44480,0.0163669064748201
"1255","26047",14463,0.0103021503145959
"1256","26049",167902,0.0137580255148837
"1257","26051",11047,0.0260704263600978
"1258","26053",6744,0.00444839857651246
"1259","26055",37319,0.0179265253624159
"1260","26057",15035,0.00991020951114067
"1261","26059",18107,0.0240238581763959
"1262","26061",13386,0.0236814582399522
"1263","26063",13847,0.0119881562793385
"1264","26065",112840,0.0178837291740518
"1265","26067",22964,0.0216861174011496
"1266","26069",11669,0.0182534921587111
"1267","26071",5225,0.00842105263157895
"1268","26073",24739,0.0169772424107684
"1269","26075",61805,0.0124261791117224
"1270","26077",103445,0.0144424573444826
"1271","26079",7145,0.0207137858642407
"1272","26081",241746,0.0221430757902923
"1273","26083",1081,0.0259019426456984
"1274","26085",4631,0.0159792701360397
"1275","26087",33700,0.0158456973293769
"1276","26089",9139,0.00711237553342817
"1277","26091",38345,0.0128569565784327
"1278","26093",72000,0.008875
"1279","26095",2231,0.00941281936351412
"1280","26097",5269,0.0159423040425128
"1281","26099",346402,0.0185882298601047
"1282","26101",9426,0.0107150434967112
"1283","26103",26552,0.0102440494124736
"1284","26105",12186,0.0097653044477269
"1285","26107",15808,0.0240384615384615
"1286","26109",10627,0.0145854897901571
"1287","26111",34199,0.0118424515336706
"1288","26113",6055,0.0336911643270025
"1289","26115",59929,0.0111298369737523
"1290","26117",23913,0.0197382177058504
"1291","26119",4452,0.0110062893081761
"1292","26121",65939,0.0192450598280229
"1293","26123",19161,0.0288607066437034
"1294","26125",504585,0.0110447199183487
"1295","26127",10156,0.0433241433635289
"1296","26129",9184,0.0225391986062718
"1297","26131",2793,0.0143215180809166
"1298","26133",9181,0.0224376429582834
"1299","26135",3806,0.0233841303205465
"1300","26137",9944,0.0214199517296862
"1301","26139",102610,0.0179807036351233
"1302","26141",5797,0.014145247541832
"1303","26143",11139,0.0186731304425891
"1304","26145",78933,0.0120481927710843
"1305","26147",64850,0.0108712413261372
"1306","26149",24150,0.0228571428571429
"1307","26151",17499,0.0152580147436996
"1308","26153",3468,0.00576701268742791
"1309","26155",27593,0.0132279926068206
"1310","26157",21777,0.0196078431372549
"1311","26159",29411,0.0273707116385026
"1312","26161",141245,0.0135084427767355
"1313","26163",682282,0.0217945072565303
"1314","26165",12963,0.0222942220165085
"1315","27001",7681,0.0183569847676084
"1316","27003",128198,0.0189784552021092
"1317","27005",13617,0.0213703458911655
"1318","27007",17372,0.021644024867603
"1319","27009",16452,0.0306953561876975
"1320","27011",2298,0.00652741514360313
"1321","27013",26091,0.0174772910198919
"1322","27015",10764,0.00520252694165738
"1323","27017",13613,0.0199809006097113
"1324","27019",36754,0.0126516841704304
"1325","27021",13164,0.0259039805530234
"1326","27023",5209,0.0255327318103283
"1327","27025",20242,0.0123011560122518
"1328","27027",24364,0.0161714004268593
"1329","27029",3405,0.0270190895741557
"1330","27031",2691,0.0628019323671498
"1331","27033",4846,0.033429632686752
"1332","27035",26820,0.0123042505592841
"1333","27037",161488,0.0168557416030913
"1334","27039",7756,0.0125064466219701
"1335","27041",16663,0.00762167676888916
"1336","27043",6137,0.00831024930747922
"1337","27045",8616,0.0206592386258124
"1338","27047",13009,0.00930125297870705
"1339","27049",19452,0.0134690520254987
"1340","27051",2612,0.00995405819295559
"1341","27053",508030,0.0263527744424542
"1342","27055",8253,0.00605840300496789
"1343","27057",8688,0.0306169429097606
"1344","27059",14903,0.0165067436086694
"1345","27061",19506,0.0216343689121296
"1346","27063",4419,0.0133514369766916
"1347","27065",6439,0.0225190246932754
"1348","27067",16889,0.0280656048315472
"1349","27069",1860,0.0021505376344086
"1350","27071",5538,0.00704225352112676
"1351","27073",3090,0.0113268608414239
"1352","27075",5192,0.00654853620955316
"1353","27077",1470,0.0170068027210884
"1354","27079",10939,0.0147179815339611
"1355","27081",2468,0.0117504051863857
"1356","27083",10018,0.0340387302854861
"1357","27085",14714,0.00937882288976485
"1358","27087",1946,0.0364850976361768
"1359","27089",3971,0.00906572651725006
"1360","27091",8759,0.0122160063934239
"1361","27093",9209,0.0183516125529373
"1362","27095",10249,0.0245877646599668
"1363","27097",13371,0.0157804203126169
"1364","27099",15565,0.031609380019274
"1365","27101",3645,0.00521262002743484
"1366","27103",12885,0.00240589833139309
"1367","27105",8033,0.0387152993900162
"1368","27107",2746,0.0240349599417334
"1369","27109",62108,0.0230888130353578
"1370","27111",24687,0.0160003240571961
"1371","27113",5995,0.0121768140116764
"1372","27115",10760,0.0196096654275093
"1373","27117",3973,0.01308834633778
"1374","27119",12584,0.0197075651621106
"1375","27121",4981,0.0104396707488456
"1376","27123",209043,0.0432829609219156
"1377","27125",1669,0.018573996405033
"1378","27127",6261,0.00782622584251717
"1379","27129",6085,0.00969597370583402
"1380","27131",23005,0.0178656813736144
"1381","27133",3914,0.0191619826264691
"1382","27135",5980,0.0167224080267559
"1383","27137",85807,0.0156397496707728
"1384","27139",49479,0.0263748256836234
"1385","27141",32206,0.0193131714587344
"1386","27143",6031,0.0160835682308075
"1387","27145",59479,0.0311706652768204
"1388","27147",14692,0.0214402395861693
"1389","27149",3624,0.011037527593819
"1390","27151",4263,0.011963406052076
"1391","27153",9819,0.0426723698951013
"1392","27155",1608,0.0205223880597015
"1393","27157",9020,0.0105321507760532
"1394","27159",5666,0.0478291563713378
"1395","27161",7425,0.0177777777777778
"1396","27163",94431,0.0135654604949646
"1397","27165",4310,0.0327146171693736
"1398","27167",2818,0.0152590489709013
"1399","27169",19442,0.0130130644995371
"1400","27171",48242,0.0160441109406741
"1401","27173",4087,0.0102764864203572
"1402","28001",11237,0.00872118892942956
"1403","28003",14649,0.0122192641135914
"1404","28005",5218,0.0143733231123036
"1405","28007",6941,0.0301109350237718
"1406","28009",3149,0.0139726897427755
"1407","28011",12111,0.017009330360829
"1408","28013",5846,0.0263427984946972
"1409","28015",3827,0.0269140318787562
"1410","28017",6476,0.0206917850525015
"1411","28019",3228,0.0219950433705081
"1412","28021",2908,0.0275103163686382
"1413","28023",6237,0.0161936828603495
"1414","28025",7618,0.00367550538199002
"1415","28027",8782,0.0212935549988613
"1416","28029",9414,0.0256001699596346
"1417","28031",6759,0.018641810918775
"1418","28033",62890,0.0229925266338051
"1419","28035",28086,0.0256355479598376
"1420","28037",2928,0.0228825136612022
"1421","28039",7592,0.0246311907270811
"1422","28041",3925,0.0359235668789809
"1423","28043",8391,0.0199022762483613
"1424","28045",20036,0.0234577760031943
"1425","28047",78104,0.0310483457953498
"1426","28049",88611,0.029048312286285
"1427","28051",6188,0.0321590174531351
"1428","28053",3186,0.0329566854990584
"1429","28055",483,0.0559006211180124
"1430","28057",8653,0.0115566855425864
"1431","28059",52423,0.0145165290044446
"1432","28061",6629,0.0250414843867853
"1433","28063",2448,0.0416666666666667
"1434","28065",4713,0.0210057288351369
"1435","28067",24858,0.0293668034435594
"1436","28069",3611,0.0512323456106342
"1437","28071",18721,0.0210458843010523
"1438","28073",22116,0.0239645505516368
"1439","28075",29736,0.0193368307775087
"1440","28077",4849,0.0290781604454527
"1441","28079",8105,0.033066008636644
"1442","28081",32099,0.0450481323405714
"1443","28083",9962,0.0306163420999799
"1444","28085",12699,0.0232301756043783
"1445","28087",22436,0.0125245141736495
"1446","28089",39635,0.0158445818090072
"1447","28091",9483,0.0288938099757461
"1448","28093",12772,0.0130754776072659
"1449","28095",13966,0.0151081197193183
"1450","28097",4539,0.0326063009473452
"1451","28099",10657,0.0682180726283194
"1452","28101",8037,0.0466592011944756
"1453","28103",3986,0.0371299548419468
"1454","28105",17798,0.0183166647937971
"1455","28107",12488,0.036595131326073
"1456","28109",21020,0.0208848715509039
"1457","28111",4623,0.0376378974691759
"1458","28113",14404,0.0226326020549847
"1459","28115",10783,0.0464620235555968
"1460","28117",9145,0.0270092946965555
"1461","28119",3027,0.0353485298975884
"1462","28121",55909,0.0202471873938006
"1463","28123",10180,0.0324165029469548
"1464","28125",1751,0.0513992004568818
"1465","28127",9486,0.0345772717689226
"1466","28129",5820,0.0125429553264605
"1467","28131",6334,0.0312598673823808
"1468","28133",8322,0.0414563806777217
"1469","28135",4369,0.0222018768596933
"1470","28137",10324,0.0499806276636962
"1471","28139",7834,0.0339545570589737
"1472","28141",7635,0.0243614931237721
"1473","28143",3930,0.0600508905852417
"1474","28145",9808,0.0362969004893964
"1475","28147",5601,0.0442778075343689
"1476","28149",18235,0.0209487249794352
"1477","28151",17988,0.0339114965532577
"1478","28153",7683,0.0227775608486268
"1479","28155",3782,0.0169222633527234
"1480","28157",3170,0.0028391167192429
"1481","28159",7269,0.0231118448204705
"1482","28161",5181,0.034163288940359
"1483","28163",8542,0.0463591664715523
"1484","29001",9258,0.00583279325988334
"1485","29003",6763,0.00591453496968801
"1486","29005",2562,0.0105386416861827
"1487","29007",9286,0.0139995692440233
"1488","29009",13645,0.04683034078417
"1489","29011",4895,0.0243105209397344
"1490","29013",6547,0.0410875210019856
"1491","29015",7872,0.0217225609756098
"1492","29017",4593,0.025908991944263
"1493","29019",70619,0.0181395941602118
"1494","29021",33501,0.0242082325900719
"1495","29023",16390,0.0157413056741916
"1496","29025",3639,0.0392965100302281
"1497","29027",15973,0.00876479058411069
"1498","29029",16031,0.0139729274530597
"1499","29031",29594,0.0169291072514699
"1500","29033",3503,0.0134170710819298
"1501","29035",2333,0.0120017145306472
"1502","29037",39770,0.0164445561981393
"1503","29039",5842,0.0164327285176309
"1504","29041",2686,0.00967982129560685
"1505","29043",31645,0.0225944066993206
"1506","29045",2657,0.0214527662777569
"1507","29047",91238,0.015728095749578
"1508","29049",8177,0.010639598874893
"1509","29051",30154,0.0110764740996219
"1510","29053",6397,0.018915116460841
"1511","29055",9578,0.0230737105867613
"1512","29057",3068,0.0260756192959583
"1513","29059",6209,0.0301175712675149
"1514","29061",3035,0.028995057660626
"1515","29063",3807,0.0215392697662201
"1516","29065",6371,0.0290378276565688
"1517","29067",5137,0.025890597625073
"1518","29069",12342,0.0187976016853022
"1519","29071",40943,0.012700583738368
"1520","29073",6076,0.01036866359447
"1521","29075",2555,0.0172211350293542
"1522","29077",125201,0.026565283024896
"1523","29079",3936,0.0208333333333333
"1524","29081",3429,0.0204141149023039
"1525","29083",9328,0.0245497427101201
"1526","29085",3976,0.0123239436619718
"1527","29087",2022,0.00593471810089021
"1528","29089",3471,0.0123883607029674
"1529","29091",15878,0.0186421463660411
"1530","29093",4074,0.0333824251350025
"1531","29095",286601,0.0178157089472821
"1532","29097",45759,0.024585327476562
"1533","29099",84444,0.0159513997442092
"1534","29101",19864,0.0252215062424486
"1535","29103",1490,0.010738255033557
