FIPS,Fuel Type
482012317001,Electricity
482012317002,Electricity
482012318001,Electricity
482012318002,Electricity
482012319001,Gas
482012319002,Electricity
482012319003,Electricity
482012319004,Gas
482012320001,Gas
482012320002,Electricity
482012321001,Electricity
482012321002,Electricity
482012322001,Electricity
482012322002,Gas
482012322003,Electricity
482012322004,Gas
482012323011,Electricity
482012323012,Electricity
482012323013,Electricity
482012323021,Electricity
482012323022,Electricity
482012323023,Electricity
482012324011,Gas
482012324012,Electricity
482012324013,Electricity
482012324014,Electricity
482012324021,Electricity
482012324022,Electricity
482012324031,Electricity
482012324032,Electricity
482012325001,Gas
482012326001,Gas
482012326002,Gas
482012327011,Electricity
482012327012,Electricity
482012327013,Electricity
482012327021,Electricity
482012327022,Electricity
482012327023,Electricity
482012328001,Electricity
482012328002,Electricity
482012329001,Electricity
482012329002,Electricity
482012329003,Electricity
482012330011,Gas
482012330012,Electricity
482012330021,Gas
482012330022,Electricity
482012330031,Gas
482012330032,Electricity
482012331011,Electricity
482012331012,Electricity
482012331013,Gas
482012331021,Electricity
482012331022,Electricity
482012331023,Electricity
482012331031,Electricity
482012331032,Electricity
482012332001,Gas
482012332002,Electricity
482012332003,Electricity
482012332004,Electricity
482012333001,Electricity
482012333002,Electricity
482012333003,Gas
482012334001,Gas
482012334002,Electricity
482012335001,Electricity
482012335002,Electricity
482012335003,Electricity
482012335004,Gas
482012336001,Electricity
482012336002,Electricity
482012337011,Gas
482012337012,Electricity
482012337021,Electricity
482012337022,Electricity
482012337023,Electricity
482012337031,Gas
482012337032,Electricity
482012401001,Electricity
482012401002,Electricity
482012404001,Gas
482012404002,Electricity
482012405011,Electricity
482012405012,Electricity
482012405021,Electricity
482012405022,Electricity
482012405023,Electricity
482012406001,Electricity
482012407011,Electricity
482012407012,Gas
482012407021,Electricity
482012407022,Gas
482012408011,Electricity
482012408012,Electricity
482012408013,Electricity
482012408014,Electricity
482012408021,Electricity
482012408022,Gas
482012409011,Electricity
482012409012,Electricity
482012409021,Gas
482012409022,Electricity
482012409023,Electricity
482012409024,Electricity
482012410001,Electricity
482012410002,Electricity
482012410003,Electricity
482012410004,Electricity
482012411011,Gas
482012411012,Gas
482012411021,Electricity
482012411022,Electricity
482012411023,Gas
482012411024,Gas
482012411025,Electricity
482012411031,Electricity
482012411032,Electricity
482012412001,Gas
482012412002,Gas
482012412003,Gas
482012413001,Gas
482012413002,Gas
482012413003,Gas
482012414001,Electricity
482012414002,Electricity
482012414003,Gas
482012415001,Electricity
482012415002,Gas
482012415003,Electricity
482012415004,Gas
482012501001,Electricity
482012501002,Electricity
482012501003,Gas
482012502001,Electricity
482012502002,Electricity
482012503011,Gas
482012503012,Gas
482012503021,Gas
482012503022,Gas
482012503023,Gas
482012504011,Gas
482012504012,Gas
482012504021,Gas
482012504022,Gas
482012504023,Gas
482012505001,Electricity
482012505002,Electricity
482012506001,Electricity
482012506002,Electricity
482012506003,Electricity
482012506004,Electricity
482012506005,Electricity
482012507011,Gas
482012507012,Gas
482012507013,Gas
482012507021,Gas
482012507022,Gas
482012508001,Gas
482012508002,Gas
482012508003,Gas
482012509001,Gas
482012509002,Electricity
482012509003,Gas
482012509004,Gas
482012510001,Electricity
482012510002,Gas
482012511001,Gas
482012511002,Gas
482012511003,Gas
482012511004,Gas
482012511005,Gas
482012512001,Gas
482012512002,Gas
482012512003,Gas
482012513001,Gas
482012513002,Gas
482012513003,Gas
482012513004,Gas
482012513005,Gas
482012514011,Gas
482012514021,Gas
482012514022,Gas
482012514023,Gas
482012515011,Gas
482012515021,Gas
482012515022,Gas
482012515023,Gas
482012515024,Gas
482012515025,Gas
482012515026,Gas
482012515031,Gas
482012516001,Gas
482012516002,Gas
482012517001,Electricity
482012517002,Electricity
482012517003,Electricity
482012517004,Electricity
482012518001,Electricity
482012519011,Electricity
482012519012,Electricity
482012519013,Electricity
482012519014,Gas
482012519021,Electricity
482012519022,Electricity
482012519023,Electricity
482012520001,Gas
482012521001,Gas
482012522001,Electricity
482012522002,Electricity
482012523011,Electricity
482012523012,Electricity
482012523013,Gas
482012523021,Gas
482012523022,Gas
482012523023,Electricity
482012524001,Electricity
482012524002,Gas
482012524003,Electricity
482012524004,Electricity
482012525001,Gas
482012525002,Electricity
482012525003,Electricity
482012525004,Electricity
482012526001,Electricity
482012526002,Electricity
482012526003,Electricity
482012526004,Electricity
482012527001,Electricity
482012527002,Electricity
482012527003,Electricity
482012528001,Electricity
482012528002,Electricity
482012528003,Gas
482012529001,Gas
482012529002,Gas
482012529003,Electricity
482012529004,Gas
482012529005,Electricity
482012530001,Gas
482012530002,Electricity
482012530003,Electricity
482012531001,Gas
482012531002,Gas
482012532001,Electricity
482012532002,Electricity
482012532003,Gas
482012532004,Electricity
482012532005,Gas
482012533001,Gas
482012533002,Gas
482012534001,Electricity
482012535001,Electricity
482012535002,Electricity
482012535003,Electricity
482012535004,Gas
482012536001,Electricity
482012536002,Electricity
482012536003,Gas
482012536004,Electricity
482012537001,Electricity
482012537002,Electricity
482012537003,Electricity
482012537004,Electricity
482012538001,Gas
482012538002,Gas
482012538003,Electricity
482012538004,Electricity
482012539001,Electricity
482012539002,Electricity
482012539003,Gas
482012540001,Electricity
482012540002,Electricity
482012541001,Electricity
482012541002,Gas
482012541003,Electricity
482012541004,Gas
482012542001,Gas
482012542002,Gas
482012542003,Electricity
482012543001,Electricity
482012543002,Gas
482012543003,Electricity
482012543004,Gas
482012544001,Gas
482012544002,Electricity
482012544003,Gas
482012544004,Electricity
482012545001,Electricity
482012545002,Gas
482012546001,Gas
482012546002,Electricity
482012546003,Electricity
482012547001,Electricity
482013101001,Electricity
482013101002,Electricity
482013102001,Gas
482013103001,Gas
482013103002,Electricity
482013103003,Electricity
482013103004,Gas
482013103005,Gas
482013103006,Electricity
482013104001,Electricity
482013104002,Electricity
482013104003,Gas
482013105001,Electricity
482013105002,Electricity
482013105003,Electricity
482013106001,Electricity
482013106002,Gas
482013106003,Electricity
482013106004,Electricity
482013106005,Electricity
482013107001,Gas
482013107002,Electricity
482013108001,Electricity
482013108002,Electricity
482013109001,Electricity
482013109002,Electricity
482013109003,Electricity
482013109004,Electricity
482013109005,Electricity
482013110001,Electricity
482013110002,Electricity
482013110003,Electricity
482013110004,Electricity
482013110005,Electricity
482013111001,Electricity
482013111002,Electricity
482013111003,Electricity
482013111004,Electricity
482013112001,Electricity
482013112002,Electricity
482013112003,Electricity
482013113001,Electricity
482013113002,Electricity
482013113003,Gas
482013114001,Gas
482013115001,Electricity
482013115002,Electricity
482013115003,Electricity
482013115004,Electricity
482013116001,Electricity
482013116002,Electricity
482013116003,Electricity
482013117001,Electricity
482013117002,Electricity
482013118001,Gas
482013118002,Electricity
482013118003,Electricity
482013119001,Electricity
482013119002,Gas
482013120001,Electricity
482013120002,Electricity
482013121001,Gas
482013122001,Gas
482013122002,Gas
482013122003,Gas
482013123001,Gas
482013123002,Gas
482013124001,Electricity
482013124002,Electricity
482013124003,Gas
482013125001,Gas
482013125002,Electricity
482013126001,Electricity
482013126002,Electricity
482013126003,Gas
482013126004,Electricity
482013127001,Gas
482013127002,Gas
482013127003,Gas
482013128001,Gas
482013128002,Electricity
482013129001,Electricity
482013129002,Electricity
482013130001,Gas
482013130002,Electricity
482013130003,Electricity
482013131001,Electricity
482013131002,Electricity
482013132001,Electricity
482013132002,Electricity
482013132003,Electricity
482013132004,Gas
482013133001,Electricity
482013133002,Gas
482013134001,Gas
482013134002,Electricity
482013135001,Electricity
482013135002,Electricity
482013135003,Electricity
482013136001,Gas
482013136002,Electricity
482013136003,Gas
482013137001,Gas
482013137002,Electricity
482013138001,Electricity
482013138002,Gas
482013138003,Electricity
482013138004,Electricity
482013139001,Electricity
482013139002,Electricity
482013139003,Electricity
482013140011,Gas
482013140012,Electricity
482013140013,Electricity
482013140021,Electricity
482013140022,Electricity
482013140023,Electricity
482013140024,Electricity
482013140025,Electricity
482013143001,Electricity
482013143002,Electricity
482013143003,Electricity
482013144001,Electricity
482013144002,Electricity
482013201001,Electricity
482013201002,Gas
482013202001,Gas
482013202002,Electricity
482013202003,Electricity
482013202004,Electricity
482013205001,Gas
482013205002,Gas
482013206011,Gas
482013206021,Electricity
482013206022,Gas
482013206023,Gas
482013207001,Electricity
482013207002,Gas
482013208001,Electricity
482013208002,Electricity
482013208003,Gas
482013209001,Electricity
482013209002,Gas
482013209003,Electricity
482013209004,Gas
482013210001,Gas
482013210002,Gas
482013210003,Electricity
482013210004,Electricity
482013210005,Gas
482013211001,Electricity
482013211002,Gas
482013211003,Gas
482013212001,Electricity
482013212002,Electricity
482013213001,Electricity
482013213002,Electricity
482013213003,Gas
482013214011,Gas
482013214012,Gas
482013214021,Electricity
482013214022,Gas
482013214023,Gas
482013215001,Electricity
482013216001,Gas
482013216002,Gas
482013216003,Gas
482013216004,Gas
482013216005,Gas
482013217001,Gas
482013217002,Gas
482013218001,Gas
482013218002,Gas
482013219001,Gas
482013219002,Electricity
482013219003,Gas
482013219004,Electricity
482013220001,Electricity
482013220002,Electricity
482013220003,Electricity
482013221001,Electricity
482013221002,Gas
482013221003,Gas
482013222001,Electricity
482013226001,Gas
482013226002,Gas
482013226003,Electricity
482013227001,Gas
482013227002,Gas
482013227003,Gas
482013227004,Electricity
482013228001,Gas
482013228002,Electricity
482013228003,Gas
482013228004,Gas
482013229001,Gas
482013229002,Electricity
482013229003,Gas
482013230001,Electricity
482013230002,Electricity
482013230003,Electricity
482013231001,Electricity
482013231002,Electricity
482013232001,Gas
482013232002,Electricity
482013232003,Gas
482013232004,Gas
482013233001,Electricity
482013233002,Gas
482013234001,Electricity
482013234002,Electricity
482013234003,Electricity
482013234004,Gas
482013235001,Electricity
482013235002,Electricity
482013235003,Electricity
482013236001,Electricity
482013236002,Electricity
482013236003,Gas
482013236004,Gas
482013237011,Electricity
482013237012,Gas
482013237013,Electricity
482013237021,Electricity
482013237022,Electricity
482013238011,Gas
482013238012,Gas
482013238021,Electricity
482013238022,Gas
482013239001,Electricity
482013239002,Electricity
482013240001,Gas
482013240002,Gas
482013241001,Gas
482013241002,Electricity
482013241003,Electricity
482013241004,Gas
482013241005,Gas
482013242001,Gas
482013301001,Electricity
482013301002,Electricity
482013301003,Electricity
482013301004,Electricity
482013302001,Gas
482013302002,Electricity
482013303011,Gas
482013303012,Gas
482013303021,Electricity
482013303022,Gas
482013303023,Electricity
482013303031,Electricity
482013303032,Electricity
482013303033,Gas
482013304001,Gas
482013304002,Electricity
482013304003,Electricity
482013305001,Electricity
482013305002,Gas
482013305003,Electricity
482013306001,Electricity
482013306002,Electricity
482013306003,Gas
482013306004,Gas
482013307001,Electricity
482013307002,Electricity
482013307003,Electricity
482013308001,Electricity
482013308002,Gas
482013309001,Gas
482013309002,Electricity
482013309003,Electricity
482013311001,Gas
482013311002,Gas
482013311003,Electricity
482013311004,Electricity
482013312001,Electricity
482013312002,Electricity
482013313001,Gas
482013313002,Gas
482013313003,Gas
482013313004,Gas
482013314001,Electricity
482013315001,Gas
482013315002,Electricity
482013315003,Gas
482013315004,Gas
482013315005,Gas
482013315006,Gas
482013316011,Gas
482013316012,Gas
482013316013,Gas
482013316014,Electricity
482013316021,Gas
482013316022,Electricity
482013317001,Electricity
482013317002,Gas
482013317003,Gas
482013318001,Electricity
482013318002,Gas
482013319001,Electricity
482013319002,Gas
482013319003,Gas
482013320001,Gas
482013320002,Gas
482013320003,Electricity
482013320004,Electricity
482013321001,Gas
482013321002,Electricity
482013322001,Gas
482013322002,Electricity
482013322003,Electricity
482013323001,Gas
482013323002,Gas
482013324001,Gas
482013324002,Gas
482013324003,Gas
482013325001,Gas
482013325002,Gas
482013326001,Electricity
482013326002,Gas
482013326003,Electricity
482013326004,Electricity
482013327001,Electricity
482013327002,Gas
482013328001,Electricity
482013328002,Gas
482013328003,Gas
482013329001,Electricity
482013329002,Gas
482013330001,Gas
482013330002,Gas
482013331001,Electricity
482013331002,Electricity
482013332011,Electricity
482013332012,Electricity
482013332013,Gas
482013332021,Gas
482013332022,Electricity
482013332023,Electricity
482013332024,Electricity
482013333001,Gas
482013333002,Electricity
482013333003,Gas
482013335001,Electricity
482013335002,Electricity
482013335003,Electricity
482013336001,Gas
482013336002,Gas
482013336003,Gas
482013337001,Electricity
482013337002,Gas
482013338001,Electricity
482013338002,Electricity
482013338003,Electricity
482013338004,Gas
482013338005,Gas
482013339011,Gas
482013339012,Gas
482013339021,Gas
482013339022,Gas
482013339023,Electricity
482013340011,Electricity
482013340012,Gas
482013340021,Electricity
482013340022,Electricity
482013340031,Gas
482013340032,Electricity
482013340033,Electricity
482013341001,Electricity
482013341002,Electricity
482013341003,Gas
482013341004,Electricity
482013401001,Electricity
482013401002,Electricity
482013402011,Gas
482013402012,Gas
482013402021,Gas
482013402022,Gas
482013402031,Gas
482013402032,Electricity
482013403011,Gas
482013403012,Gas
482013403021,Gas
482013403022,Gas
482013403023,Gas
482013404001,Gas
482013405001,Electricity
482013405002,Electricity
482013405003,Electricity
482013405004,Gas
482013405005,Gas
482013406001,Gas
482013406002,Gas
482013407001,Gas
482013407002,Electricity
482013407003,Electricity
482013407004,Gas
482013408001,Gas
482013408002,Gas
482013408003,Gas
482013409001,Electricity
482013409002,Electricity
482013410001,Electricity
482013410002,Gas
482013410003,Electricity
482013410004,Electricity
482013411001,Electricity
482013411002,Electricity
482013412011,Electricity
482013412012,Electricity
482013412021,Electricity
482013412022,Electricity
482013412023,Gas
482013412024,Electricity
482013413011,Electricity
482013413012,Gas
482013413013,Electricity
482013413021,Electricity
482013413022,Electricity
482013414001,Gas
482013414002,Gas
482013414003,Gas
482013415011,Gas
482013415012,Electricity
482013415013,Electricity
482013415021,Gas
482013415022,Electricity
482013416001,Gas
482013416002,Gas
482013416003,Gas
482013417001,Gas
482013417002,Gas
482013417003,Gas
482013418001,Gas
482013418002,Electricity
482013420011,Gas
482013420012,Gas
482013420013,Gas
482013420021,Gas
482013421001,Gas
482013421002,Gas
482013422001,Gas
482013422002,Gas
482013422003,Electricity
482013423001,Electricity
482013423002,Gas
482013423003,Electricity
482013424001,Electricity
482013424002,Electricity
482013425001,Electricity
482013425002,Gas
482013425003,Gas
482013427001,Gas
482013427002,Gas
482013427003,Gas
482013428001,Gas
482013428002,Gas
482013429001,Gas
482013429002,Gas
482013429003,Gas
482013430001,Electricity
482013430002,Electricity
482013430003,Gas
482013431001,Electricity
482013431002,Gas
482013431003,Electricity
482013432001,Gas
482013432002,Gas
482013433011,Electricity
482013433012,Gas
482013433013,Electricity
482013433021,Gas
482013433022,Electricity
482013436001,Gas
482013436002,Gas
482013436003,Gas
482013437001,Electricity
482013437002,Gas
482013437003,Electricity
482013501001,Gas
482013501002,Gas
482013502001,Gas
482013502002,Gas
482013502003,Electricity
482013502004,Gas
482013503001,Gas
482013503002,Gas
482013503003,Gas
482013503004,Gas
482013504001,Gas
482013504002,Gas
482013504003,Electricity
482013505001,Electricity
482013505002,Electricity
482013505003,Gas
482013505004,Electricity
482013506011,Electricity
482013506012,Electricity
482013506021,Electricity
482013506022,Electricity
482013506023,Gas
482013507001,Electricity
482013507002,Gas
482013508011,Electricity
482013508012,Electricity
482013508013,Electricity
482013508021,Electricity
482013508022,Electricity
482014101001,Electricity
482014101002,Electricity
482014102001,Electricity
482014102002,Electricity
482014102003,Electricity
482014103001,Gas
482014103002,Electricity
482014103003,Electricity
482014104011,Electricity
482014104012,Electricity
482014104013,Gas
482014104021,Gas
482014104022,Electricity
482014105001,Electricity
482014105002,Electricity
482014105003,Electricity
482014105004,Gas
482014106001,Electricity
482014106002,Electricity
482014107011,Electricity
482014107012,Electricity
482014107013,Electricity
482014107014,Electricity
482014107021,Electricity
482014107022,Electricity
482014108001,Gas
482014108002,Electricity
482014108003,Electricity
482014109001,Gas
482014109002,Electricity
482014109003,Gas
482014110001,Electricity
482014110002,Electricity
482014110003,Electricity
482014111001,Gas
482014111002,Electricity
482014111003,Gas
482014112001,Gas
482014112002,Gas
482014113001,Electricity
482014113002,Electricity
482014113003,Electricity
482014114001,Electricity
482014114002,Gas
482014114003,Gas
482014115011,Electricity
482014115012,Electricity
482014115013,Electricity
482014115021,Electricity
482014115022,Electricity
482014115023,Electricity
482014115024,Electricity
482014116001,Gas
482014116002,Gas
482014117001,Electricity
482014117002,Electricity
482014118001,Electricity
482014118002,Electricity
482014118003,Electricity
482014118004,Electricity
482014119001,Gas
482014119002,Gas
482014119003,Electricity
482014120001,Gas
482014120002,Electricity
482014120003,Gas
482014121001,Gas
482014122001,Gas
482014122002,Gas
482014122003,Electricity
482014122004,Gas
482014123001,Gas
482014123002,Gas
482014123003,Gas
482014123004,Gas
482014123005,Gas
482014124001,Gas
482014124002,Gas
482014124003,Gas
482014124004,Gas
482014125001,Gas
482014125002,Electricity
482014126001,Gas
482014126002,Gas
482014126003,Gas
482014127001,Gas
482014127002,Gas
482014128001,Gas
482014128002,Gas
482014128003,Gas
482014129001,Electricity
482014129002,Electricity
482014129003,Gas
482014130001,Gas
482014130002,Electricity
482014131001,Gas
482014131002,Gas
482014131003,Gas
482014132011,Electricity
482014132012,Electricity
482014132021,Electricity
482014132022,Electricity
482014133001,Electricity
482014133002,Electricity
482014133003,Gas
482014133004,Electricity
482014133005,Gas
482014201001,Electricity
482014201002,Electricity
482014202001,Gas
482014202002,Electricity
482014203001,Electricity
482014203002,Gas
482014203003,Gas
482014204001,Gas
482014204002,Gas
482014204003,Gas
482014205001,Electricity
482014205002,Electricity
482014205003,Electricity
482014206001,Electricity
482014206002,Gas
482014207001,Gas
482014207002,Gas
482014207003,Gas
482014208001,Gas
482014208002,Gas
482014208003,Gas
482014209001,Gas
482014209002,Gas
482014209003,Gas
482014209004,Gas
482014210001,Gas
482014210002,Gas
482014211011,Electricity
482014211012,Electricity
482014211021,Electricity
482014211022,Electricity
482014211023,Electricity
482014212011,Electricity
482014212012,Electricity
482014212013,Electricity
482014212021,Electricity
482014212022,Electricity
482014212023,Electricity
482014213001,Electricity
482014213002,Electricity
482014213003,Electricity
482014214011,Electricity
482014214012,Electricity
482014214021,Electricity
482014214022,Electricity
482014214031,Electricity
482014214032,Electricity
482014214033,Electricity
482014215001,Electricity
482014215002,Electricity
482014215003,Electricity
482014215004,Electricity
482014216001,Electricity
482014216002,Electricity
482014216003,Electricity
482014216004,Electricity
482014217001,Electricity
482014217002,Gas
482014217003,Gas
482014217004,Electricity
482014218001,Electricity
482014218002,Electricity
482014218003,Electricity
482014218004,Gas
482014219001,Gas
482014219002,Gas
482014219003,Gas
482014220001,Gas
482014220002,Gas
482014220003,Gas
482014221001,Electricity
482014221002,Electricity
482014221003,Gas
482014221004,Gas
482014221005,Gas
482014222001,Electricity
482014222002,Electricity
482014222003,Electricity
482014223011,Electricity
482014223012,Electricity
482014223013,Electricity
482014223014,Electricity
482014223021,Electricity
482014224011,Electricity
482014224012,Electricity
482014224013,Electricity
482014224021,Electricity
482014224022,Electricity
482014224023,Electricity
482014224024,Gas
482014225001,Electricity
482014225002,Gas
482014225003,Electricity
482014225004,Gas
482014226001,Gas
482014226002,Gas
482014226003,Electricity
482014226004,Electricity
482014227011,Electricity
482014227012,Gas
482014227013,Gas
482014227021,Gas
482014227022,Gas
482014228001,Electricity
482014228002,Electricity
482014228003,Gas
482014228004,Electricity
482014229001,Electricity
482014229002,Gas
482014230001,Electricity
482014230002,Electricity
482014230003,Electricity
482014231001,Electricity
482014231002,Electricity
482014232011,Gas
482014232012,Gas
482014232021,Electricity
482014232022,Electricity
482014232023,Electricity
482014233011,Electricity
482014233012,Electricity
482014233013,Electricity
482014233021,Electricity
482014233022,Electricity
482014233023,Electricity
482014234011,Electricity
482014234012,Electricity
482014234013,Gas
482014234021,Gas
482014234022,Gas
482014235001,Gas
482014236001,Electricity
482014236002,Gas
482014236003,Gas
482014236004,Gas
482014301001,Electricity
482014301002,Electricity
482014301003,Electricity
482014301004,Electricity
482014301005,Electricity
482014302001,Electricity
482014303001,Gas
482014303002,Gas
482014303003,Gas
482014304001,Gas
482014304002,Gas
482014305001,Electricity
482014305002,Electricity
482014306001,Gas
482014306002,Gas
482014307001,Electricity
482014307002,Electricity
482014307003,Gas
482014308001,Electricity
482014308002,Gas
482014309001,Electricity
482014309002,Electricity
482014309003,Electricity
482014309004,Electricity
482014310001,Electricity
482014310002,Gas
482014310003,Electricity
482014310004,Gas
482014311011,Gas
482014311012,Electricity
482014311013,Electricity
482014311021,Electricity
482014311022,Electricity
482014312011,Electricity
482014312012,Electricity
482014312021,Electricity
482014312022,Gas
482014312023,Gas
482014312024,Electricity
482014313011,Electricity
482014313012,Electricity
482014313013,Electricity
482014313021,Electricity
482014313022,Gas
482014313023,Gas
482014314011,Electricity
482014314012,Electricity
482014314021,Electricity
482014314022,Electricity
482014315011,Electricity
482014315012,Electricity
482014315013,Electricity
482014315021,Electricity
482014315022,Electricity
482014315023,Gas
482014316001,Gas
482014316002,Gas
482014316003,Electricity
482014317001,Electricity
482014317002,Electricity
482014317003,Gas
482014318011,Electricity
482014318012,Electricity
482014318013,Electricity
482014318021,Electricity
482014318022,Electricity
482014319001,Electricity
482014319002,Electricity
482014320011,Electricity
482014320012,Gas
482014320021,Electricity
482014320022,Electricity
482014320023,Electricity
482014321001,Electricity
482014321002,Electricity
482014321003,Gas
482014322001,Gas
482014322002,Gas
482014322003,Electricity
482014323001,Electricity
482014323002,Electricity
482014323003,Electricity
482014323004,Electricity
482014324001,Electricity
482014324002,Electricity
482014324003,Electricity
482014325001,Electricity
482014325002,Electricity
482014325003,Electricity
482014326001,Gas
482014326002,Electricity
482014327011,Electricity
482014327012,Electricity
482014327013,Electricity
482014327021,Electricity
482014327022,Electricity
482014328011,Electricity
482014328012,Electricity
482014328013,Electricity
482014328021,Electricity
482014328022,Electricity
482014328023,Electricity
482014328024,Electricity
482014329011,Electricity
482014329012,Electricity
482014329021,Electricity
482014329022,Electricity
482014329023,Electricity
482014330011,Electricity
482014330012,Electricity
482014330013,Electricity
482014330021,Electricity
482014330022,Electricity
482014330031,Electricity
482014330032,Electricity
482014331001,Electricity
482014331002,Electricity
482014332011,Electricity
482014332012,Electricity
482014332013,Gas
482014332021,Electricity
482014332022,Electricity
482014333001,Gas
482014333002,Gas
482014333003,Gas
482014334001,Electricity
482014334002,Electricity
482014335011,Electricity
482014335012,Electricity
482014335013,Electricity
482014335021,Electricity
482014335022,Electricity
482014335023,Electricity
482014335024,Electricity
482014336001,Electricity
482014336002,Electricity
482014336003,Electricity
482014336004,Electricity
482014401001,Electricity
482014401002,Gas
482014401003,Electricity
482014401004,Electricity
482014501001,Gas
482014502001,Gas
482014502002,Gas
482014502003,Gas
482014503001,Electricity
482014503002,Electricity
482014503003,Gas
482014503004,Electricity
482014504001,Electricity
482014504002,Electricity
482014504003,Electricity
482014505001,Gas
482014505002,Gas
482014506001,Gas
482014506002,Gas
482014506003,Electricity
482014507001,Gas
482014507002,Gas
482014507003,Gas
482014508011,Electricity
482014508012,Electricity
482014508021,Gas
482014508022,Electricity
482014508023,Electricity
482014508024,Electricity
482014508025,Electricity
482014509001,Gas
482014509002,Electricity
482014510011,Gas
482014510012,Electricity
482014510013,Electricity
482014510021,Electricity
482014510022,Electricity
482014510023,Electricity
482014510024,Electricity
482014511001,Electricity
482014511002,Electricity
482014511003,Gas
482014511004,Electricity
482014512001,Gas
482014512002,Gas
482014513001,Gas
482014513002,Electricity
482014513003,Electricity
482014513004,Electricity
482014514011,Electricity
482014514012,Electricity
482014514021,Electricity
482014514022,Electricity
482014514031,Electricity
482014514032,Electricity
482014515001,Electricity
482014515002,Electricity
482014516011,Gas
482014516012,Electricity
482014516021,Electricity
482014516022,Electricity
482014517001,Electricity
482014517002,Gas
482014518001,Gas
482014518002,Electricity
482014518003,Electricity
482014519011,Electricity
482014519012,Gas
482014519013,Electricity
482014519014,Electricity
482014519021,Gas
482014520001,Electricity
482014520002,Electricity
482014520003,Electricity
482014521001,Electricity
482014521002,Electricity
482014521003,Electricity
482014522011,Electricity
482014522012,Electricity
482014522013,Electricity
482014522014,Electricity
482014522021,Electricity
482014522022,Electricity
482014523001,Gas
482014524001,Electricity
482014524002,Electricity
482014524003,Electricity
482014524004,Electricity
482014525001,Electricity
482014525002,Electricity
482014525003,Electricity
482014526001,Electricity
482014526002,Gas
482014526003,Electricity
482014527001,Gas
482014527002,Gas
482014527003,Gas
482014527004,Electricity
482014528011,Electricity
482014528012,Gas
482014528013,Electricity
482014528021,Electricity
482014528022,Electricity
482014529001,Electricity
482014529002,Electricity
482014530001,Electricity
482014530002,Gas
482014530003,Electricity
482014531001,Electricity
482014531002,Electricity
482014532001,Electricity
482014532002,Electricity
482014532003,Electricity
482014533001,Electricity
482014534011,Electricity
482014534012,Electricity
482014534021,Gas
482014534022,Electricity
482014534023,Electricity
482014534024,Electricity
482014534031,Electricity
482014534032,Electricity
482014535011,Gas
482014535012,Gas
482014535013,Electricity
482014535021,Electricity
482014535022,Electricity
482014536011,Electricity
482014536021,Electricity
482014536022,Electricity
482014536023,Electricity
482014536024,Electricity
482014537001,Electricity
482014537002,Electricity
482014537003,Electricity
482014537004,Electricity
482014538001,Electricity
482014538002,Gas
482014539001,Gas
482014539002,Electricity
482014539003,Electricity
482014540001,Electricity
482014540002,Gas
482014541001,Gas
482014541002,Electricity
482014542001,Gas
482014542002,Gas
482014543011,Gas
482014543012,Electricity
482014543013,Electricity
482014543014,Electricity
482014543021,Electricity
482014543022,Electricity
482014544001,Electricity
482014545011,Gas
482014545012,Gas
482014545013,Gas
482014545021,Gas
482014546001,Electricity
482014547001,Gas
482014547002,Electricity
482014547003,Gas
482014547004,Gas
482014548001,Gas
482014548002,Gas
482014548003,Electricity
482014549001,Gas
482014549002,Gas
482014550001,Gas
482014551011,Gas
482014551012,Gas
482014551013,Gas
482014551014,Gas
482014551021,Gas
482014551022,Gas
482014552001,Electricity
482014552002,Electricity
482014552003,Gas
482014553001,Electricity
482015101001,Electricity
482015101002,Gas
482015102001,Electricity
482015102002,Electricity
482015103001,Electricity
482015103002,Electricity
482015103003,Gas
482015103004,Gas
482015103005,Gas
482015104001,Electricity
482015104002,Gas
482015104003,Electricity
482015105001,Gas
482015105002,Electricity
482015105003,Gas
482015106001,Gas
482015106002,Electricity
482015106003,Electricity
482015107001,Electricity
482015107002,Electricity
482015108001,Gas
482015108002,Electricity
482015108003,Gas
482015108004,Gas
482015108005,Electricity
482015108006,Gas
482015109001,Electricity
482015109002,Gas
482015109003,Gas
482015110011,Gas
482015110012,Gas
482015110021,Electricity
482015110022,Electricity
482015110023,Gas
482015111001,Electricity
482015111002,Gas
482015112001,Gas
482015112002,Gas
482015112003,Electricity
482015113011,Electricity
482015113012,Gas
482015113013,Gas
482015113014,Gas
482015113021,Gas
482015113022,Gas
482015113023,Gas
482015114001,Gas
482015114002,Gas
482015114003,Electricity
482015115001,Gas
482015115002,Gas
482015115003,Electricity
482015115004,Gas
482015115005,Gas
482015115006,Electricity
482015115007,Gas
482015116001,Gas
482015116002,Gas
482015116003,Gas
482015116004,Electricity
482015201001,Electricity
482015202001,Gas
482015202002,Gas
482015202003,Electricity
482015203001,Electricity
482015203002,Electricity
482015203003,Electricity
482015204001,Electricity
482015204002,Electricity
482015205001,Gas
482015205002,Electricity
482015205003,Gas
482015205004,Gas
482015206011,Electricity
482015206021,Electricity
482015206022,Electricity
482015206023,Electricity
482015206024,Electricity
482015207001,Gas
482015207002,Gas
482015207003,Gas
482015207004,Gas
482015210001,Electricity
482015211001,Electricity
482015212001,Electricity
482015212002,Electricity
482015212003,Electricity
482015213001,Gas
482015213002,Electricity
482015213003,Gas
482015213004,Electricity
482015214001,Electricity
482015214002,Electricity
482015214003,Gas
482015214004,Electricity
482015215001,Gas
