ZCTA,YEAR,TotalPop,NonrelatedHousehold,NonrelatedGroupDwelling,GroupQuarters,GroupQuarterPercent,NonrelatedHousePercent
01052,2014-2018,13152,21,66,355,2.7,0.16
01052,2014-2018,11027,15,29,1147,10.4,0.14
01052,2014-2018,9077,134,28,12,0.13,1.48
01052,2014-2018,4227,19,0,340,8.04,0.45
01052,2014-2018,1572,40,11,23,1.46,2.54
01052,2014-2018,774,0,0,19,2.45,0.0
01052,2014-2018,13128,140,121,13,0.1,1.07
01053,2014-2018,12791,79,63,122,0.95,0.62
01053,2014-2018,4968,23,0,118,2.38,0.46
01053,2014-2018,7551,54,223,67,0.89,0.72
01053,2014-2018,427,0,0,0,0.0,0.0
01053,2014-2018,10853,62,28,88,0.81,0.57
01053,2014-2018,2106,46,20,0,0.0,2.18
01053,2014-2018,16545,207,63,44,0.27,1.25
01054,2014-2018,26656,56,123,36,0.14,0.21
01054,2014-2018,20715,203,105,369,1.78,0.98
01054,2014-2018,129,0,0,129,100.0,0.0
01054,2014-2018,1496,0,0,8,0.53,0.0
01054,2014-2018,7737,69,75,372,4.81,0.89
01054,2014-2018,3817,29,0,184,4.82,0.76
01054,2014-2018,16465,243,270,208,1.26,1.48
01055,2014-2018,37817,403,334,432,1.14,1.07
01055,2014-2018,19569,134,24,473,2.42,0.68
01055,2014-2018,10429,128,6,11,0.11,1.23
01056,2014-2018,4825,94,11,233,4.83,1.95
01056,2014-2018,31772,431,164,2358,7.42,1.36
01056,2014-2018,23951,350,399,166,0.69,1.46
01056,2014-2018,20563,135,50,500,2.43,0.66
01057,2014-2018,12893,79,10,1009,7.83,0.61
01057,2014-2018,38861,183,47,367,0.94,0.47
01057,2014-2018,4891,12,45,23,0.47,0.25
01057,2014-2018,6373,31,39,3814,59.85,0.49
01057,2014-2018,868,11,0,0,0.0,1.27
01057,2014-2018,8483,37,34,18,0.21,0.44
01058,2014-2018,17391,125,11,167,0.96,0.72
01058,2014-2018,40013,230,68,167,0.42,0.57
01058,2014-2018,2808,18,22,10,0.36,0.64
01058,2014-2018,8751,26,14,505,5.77,0.3
01059,2014-2018,7060,32,0,13,0.18,0.45
01059,2014-2018,23077,104,200,437,1.89,0.45
01059,2014-2018,5215,0,0,299,5.73,0.0
01059,2014-2018,8341,35,22,1495,17.92,0.42
01059,2014-2018,1310,29,24,5,0.38,2.21
01059,2014-2018,851,0,0,0,0.0,0.0
01059,2014-2018,29492,34,75,93,0.32,0.12
01060,2014-2018,11612,50,87,443,3.82,0.43
01060,2014-2018,17843,246,57,208,1.17,1.38
01060,2014-2018,11045,18,25,53,0.48,0.16
01060,2014-2018,18643,122,104,392,2.1,0.65
01060,2014-2018,16600,139,28,320,1.93,0.84
01060,2014-2018,7194,154,76,35,0.49,2.14
01070,2014-2018,59312,409,324,1303,2.2,0.69
01070,2014-2018,21854,213,20,217,0.99,0.97
01070,2014-2018,32223,371,278,88,0.27,1.15
01070,2014-2018,40733,204,437,173,0.42,0.5
01070,2014-2018,8734,87,13,424,4.85,1.0
01070,2014-2018,10316,10,32,83,0.8,0.1
01070,2014-2018,21935,84,43,1302,5.94,0.38
01070,2014-2018,9663,41,13,22,0.23,0.42
01071,2014-2018,26410,195,70,70,0.27,0.74
01080,2014-2018,41759,248,130,1831,4.38,0.59
01080,2014-2018,12544,47,12,39,0.31,0.37
01080,2014-2018,14753,55,3,96,0.65,0.37
01080,2014-2018,19215,59,60,1316,6.85,0.31
01090,2014-2018,23538,75,224,499,2.12,0.32
01091,2014-2018,0,0,0,0,,
01091,2014-2018,0,0,0,0,,
01091,2014-2018,5610,49,12,422,7.52,0.87
01091,2014-2018,395,0,0,0,0.0,0.0
01091,2014-2018,98,0,0,22,22.45,0.0
01091,2014-2018,4361,32,54,144,3.3,0.73
01091,2014-2018,1855,0,0,6,0.32,0.0
01091,2014-2018,12287,83,18,343,2.79,0.68
01091,2014-2018,1491,0,12,6,0.4,0.0
01092,2014-2018,9008,11,10,39,0.43,0.12
01092,2014-2018,3911,11,0,0,0.0,0.28
01092,2014-2018,1562,0,0,0,0.0,0.0
01092,2014-2018,8244,135,0,104,1.26,1.64
01092,2014-2018,13389,40,49,1167,8.72,0.3
01092,2014-2018,3878,0,21,0,0.0,0.0
01092,2014-2018,3467,10,9,28,0.81,0.29
01092,2014-2018,12081,73,28,370,3.06,0.6
01092,2014-2018,4057,0,14,0,0.0,0.0
01093,2014-2018,8990,71,51,5,0.06,0.79
01093,2014-2018,1017,0,0,2,0.2,0.0
01093,2014-2018,104,0,0,0,0.0,0.0
01093,2014-2018,422,0,0,0,0.0,0.0
01094,2014-2018,49068,388,281,748,1.52,0.79
01094,2014-2018,13176,240,42,63,0.48,1.82
01095,2014-2018,50895,284,17,362,0.71,0.56
01095,2014-2018,41834,175,64,641,1.53,0.42
01095,2014-2018,96,0,0,0,0.0,0.0
01095,2014-2018,23354,308,35,424,1.82,1.32
01095,2014-2018,31619,224,104,575,1.82,0.71
01095,2014-2018,3365,14,0,511,15.19,0.42
01096,2014-2018,15684,223,247,872,5.56,1.42
01096,2014-2018,5314,0,12,614,11.55,0.0
01096,2014-2018,4276,8,0,1390,32.51,0.19
01096,2014-2018,1283,0,0,42,3.27,0.0
01096,2014-2018,15517,117,55,61,0.39,0.75
01096,2014-2018,2363,29,0,5,0.21,1.23
01096,2014-2018,1379,0,0,0,0.0,0.0
01097,2014-2018,10055,41,7,200,1.99,0.41
01097,2014-2018,2123,18,0,8,0.38,0.85
01097,2014-2018,3175,21,11,31,0.98,0.66
01097,2014-2018,257,0,0,0,0.0,0.0
01097,2014-2018,2357,0,0,654,27.75,0.0
01097,2014-2018,64882,505,342,597,0.92,0.78
01097,2014-2018,171,0,0,0,0.0,0.0
01098,2014-2018,13943,108,31,94,0.67,0.77
01098,2014-2018,6178,42,13,20,0.32,0.68
01098,2014-2018,2780,0,55,47,1.69,0.0
01098,2014-2018,189,0,0,0,0.0,0.0
01098,2014-2018,1791,0,0,0,0.0,0.0
01098,2014-2018,3342,34,29,39,1.17,1.02
01098,2014-2018,889,0,0,7,0.79,0.0
01098,2014-2018,9300,19,0,280,3.01,0.2
01099,2014-2018,20010,157,78,202,1.01,0.78
01099,2014-2018,8951,19,0,28,0.31,0.21
01099,2014-2018,5433,119,0,16,0.29,2.19
01099,2014-2018,7326,20,0,61,0.83,0.27
01099,2014-2018,6673,0,0,3204,48.01,0.0
01099,2014-2018,3157,0,0,18,0.57,0.0
01100,2014-2018,27867,172,40,26,0.09,0.62
01100,2014-2018,45263,622,215,35,0.08,1.37
01100,2014-2018,15234,315,28,900,5.91,2.07
01100,2014-2018,1749,0,0,0,0.0,0.0
01101,2014-2018,25068,241,107,145,0.58,0.96
01102,2014-2018,5728,12,7,0,0.0,0.21
01102,2014-2018,18185,63,17,220,1.21,0.35
01102,2014-2018,9215,42,39,32,0.35,0.46
01102,2014-2018,8101,0,18,567,7.0,0.0
01103,2014-2018,18578,58,34,507,2.73,0.31
01104,2014-2018,41877,290,134,36,0.09,0.69
01104,2014-2018,522,0,0,522,100.0,0.0
01105,2014-2018,30132,210,133,284,0.94,0.7
01109,2014-2018,8311,101,0,9,0.11,1.22
01110,2014-2018,30043,96,190,606,2.02,0.32
01110,2014-2018,30800,131,140,311,1.01,0.43
01110,2014-2018,36140,148,377,98,0.27,0.41
01110,2014-2018,26119,106,113,20,0.08,0.41
01110,2014-2018,37382,312,331,36,0.1,0.83
01110,2014-2018,38363,214,60,232,0.6,0.56
01110,2014-2018,5981,0,47,0,0.0,0.0
01120,2014-2018,62823,194,394,5133,8.17,0.31
01120,2014-2018,75451,662,305,1731,2.29,0.88
01120,2014-2018,76978,523,216,117,0.15,0.68
01120,2014-2018,46064,319,295,2559,5.56,0.69
01120,2014-2018,88349,368,434,603,0.68,0.42
01120,2014-2018,91972,497,357,2363,2.57,0.54
01120,2014-2018,98660,931,227,638,0.65,0.94
01120,2014-2018,67809,357,187,374,0.55,0.53
01121,2014-2018,67040,511,225,302,0.45,0.76
01121,2014-2018,102624,415,433,751,0.73,0.4
01121,2014-2018,76527,690,229,6533,8.54,0.9
01121,2014-2018,66295,570,465,892,1.35,0.86
01121,2014-2018,92946,358,205,1059,1.14,0.39
01121,2014-2018,70156,604,376,439,0.63,0.86
01121,2014-2018,56308,511,443,612,1.09,0.91
01121,2014-2018,41407,468,371,763,1.84,1.13
01121,2014-2018,74508,197,152,714,0.96,0.26
01121,2014-2018,90036,403,132,1090,1.21,0.45
01122,2014-2018,95643,879,256,315,0.33,0.92
01122,2014-2018,83835,858,197,1035,1.23,1.02
01122,2014-2018,36492,233,308,185,0.51,0.64
01122,2014-2018,81789,785,199,103,0.13,0.96
01122,2014-2018,46707,293,67,1261,2.7,0.63
01122,2014-2018,58882,572,354,93,0.16,0.97
01122,2014-2018,100277,414,577,787,0.78,0.41
01122,2014-2018,44994,434,153,179,0.4,0.96
01122,2014-2018,83615,414,216,271,0.32,0.5
01123,2014-2018,89075,301,239,636,0.71,0.34
01123,2014-2018,37845,261,146,76,0.2,0.69
01123,2014-2018,27602,420,115,2016,7.3,1.52
01123,2014-2018,76819,365,306,1484,1.93,0.48
01123,2014-2018,95666,864,222,128,0.13,0.9
01123,2014-2018,78128,289,280,1309,1.68,0.37
01123,2014-2018,100331,827,283,1568,1.56,0.82
01123,2014-2018,49310,226,398,1469,2.98,0.46
01123,2014-2018,54540,211,409,1240,2.27,0.39
01123,2014-2018,13244,0,12,65,0.49,0.0
01135,2014-2018,0,0,0,0,,
01135,2014-2018,55200,196,105,1828,3.31,0.36
01135,2014-2018,80853,526,281,469,0.58,0.65
01135,2014-2018,23362,157,95,40,0.17,0.67
01135,2014-2018,39902,130,59,231,0.58,0.33
01135,2014-2018,37190,277,135,73,0.2,0.74
01135,2014-2018,0,0,0,0,,
01136,2014-2018,19621,115,24,24,0.12,0.59
01136,2014-2018,27246,226,149,473,1.74,0.83
01136,2014-2018,18721,109,66,270,1.44,0.58
01136,2014-2018,6952,0,45,0,0.0,0.0
01136,2014-2018,36806,583,36,82,0.22,1.58
01136,2014-2018,44983,292,145,64,0.14,0.65
01136,2014-2018,14650,91,38,176,1.2,0.62
01136,2014-2018,41824,311,86,1032,2.47,0.74
01136,2014-2018,112425,1936,527,716,0.64,1.72
01136,2014-2018,34118,382,66,1012,2.97,1.12
01137,2014-2018,32514,438,104,7159,22.02,1.35
01137,2014-2018,0,0,0,0,,
01137,2014-2018,61844,478,334,308,0.5,0.77
01137,2014-2018,93967,1011,404,366,0.39,1.08
01137,2014-2018,42653,214,180,44,0.1,0.5
01137,2014-2018,73488,337,351,452,0.62,0.46
01137,2014-2018,86421,823,301,309,0.36,0.95
01137,2014-2018,37279,455,245,234,0.63,1.22
01137,2014-2018,37851,304,202,366,0.97,0.8
01138,2014-2018,106717,983,527,170,0.16,0.92
01141,2014-2018,20759,210,48,24,0.12,1.01
01141,2014-2018,37458,672,182,85,0.23,1.79
01141,2014-2018,42443,1063,267,268,0.63,2.5
01141,2014-2018,29219,152,89,35,0.12,0.52
01141,2014-2018,19372,134,62,34,0.18,0.69
01141,2014-2018,27125,178,92,84,0.31,0.66
01141,2014-2018,31927,261,68,31,0.1,0.82
01141,2014-2018,38517,496,404,402,1.04,1.29
01141,2014-2018,49618,934,399,54,0.11,1.88
01142,2014-2018,48489,784,192,114,0.24,1.62
01142,2014-2018,41002,649,178,24,0.06,1.58
01142,2014-2018,32082,466,69,51,0.16,1.45
01142,2014-2018,31400,362,152,461,1.47,1.15
01142,2014-2018,0,0,0,0,,
01142,2014-2018,0,0,0,0,,
01142,2014-2018,20801,75,50,105,0.5,0.36
01142,2014-2018,24037,276,89,914,3.8,1.15
01142,2014-2018,18929,92,76,22,0.12,0.49
01142,2014-2018,27403,534,318,129,0.47,1.95
01143,2014-2018,198,0,0,198,100.0,0.0
01143,2014-2018,62053,587,890,4633,7.47,0.95
01143,2014-2018,36489,960,340,138,0.38,2.63
01143,2014-2018,65791,1174,640,2225,3.38,1.78
01143,2014-2018,59296,1060,895,1227,2.07,1.79
01143,2014-2018,20077,423,291,250,1.25,2.11
01145,2014-2018,0,0,0,0,,
01150,2014-2018,19393,208,85,5,0.03,1.07
01150,2014-2018,7286,60,0,8,0.11,0.82
01150,2014-2018,2153,3,0,0,0.0,0.14
01151,2014-2018,33484,166,96,89,0.27,0.5
01151,2014-2018,4597,0,9,0,0.0,0.0
01151,2014-2018,7670,358,19,5,0.07,4.67
01151,2014-2018,10101,32,34,1,0.01,0.32
01152,2014-2018,43408,367,265,518,1.19,0.85
01153,2014-2018,28454,50,49,1046,3.68,0.18
01154,2014-2018,27773,264,72,747,2.69,0.95
01154,2014-2018,12390,60,33,16,0.13,0.48
01154,2014-2018,776,0,0,0,0.0,0.0
01154,2014-2018,2963,49,0,1106,37.33,1.65
01154,2014-2018,2901,0,0,2901,100.0,0.0
01155,2014-2018,57652,1018,187,865,1.5,1.77
01155,2014-2018,25178,148,107,91,0.36,0.59
01155,2014-2018,25869,654,351,1439,5.56,2.53
01155,2014-2018,37358,446,15,1613,4.32,1.19
01155,2014-2018,0,0,0,0,,
01155,2014-2018,7480,26,38,12,0.16,0.35
01155,2014-2018,8217,117,0,246,2.99,1.42
01155,2014-2018,8181,52,0,21,0.26,0.64
01156,2014-2018,6365,150,23,30,0.47,2.36
01156,2014-2018,37662,178,129,1046,2.78,0.47
01156,2014-2018,21965,211,147,172,0.78,0.96
01156,2014-2018,8696,0,38,5,0.06,0.0
01156,2014-2018,33401,93,19,58,0.17,0.28
01156,2014-2018,4704,30,23,1291,27.44,0.64
01156,2014-2018,1080,0,0,0,0.0,0.0
01157,2014-2018,27722,116,87,267,0.96,0.42
01157,2014-2018,29846,161,48,159,0.53,0.54
01157,2014-2018,16546,328,24,141,0.85,1.98
01157,2014-2018,12099,33,3,0,0.0,0.27
01157,2014-2018,12808,47,9,274,2.14,0.37
01157,2014-2018,5209,13,12,77,1.48,0.25
01158,2014-2018,43714,349,87,128,0.29,0.8
01158,2014-2018,21275,103,7,7,0.03,0.48
01159,2014-2018,46560,849,126,257,0.55,1.82
01159,2014-2018,10561,8,7,16,0.15,0.08
01159,2014-2018,13715,17,0,306,2.23,0.12
01169,2014-2018,67094,350,169,2741,4.09,0.52
01169,2014-2018,20991,139,67,881,4.2,0.66
01169,2014-2018,12919,80,151,286,2.21,0.62
01169,2014-2018,21354,179,87,1420,6.65,0.84
01169,2014-2018,3540,0,10,5,0.14,0.0
01170,2014-2018,28149,351,169,691,2.45,1.25
01170,2014-2018,13788,81,29,48,0.35,0.59
01170,2014-2018,15952,204,153,55,0.34,1.28
01170,2014-2018,40285,643,228,635,1.58,1.6
01170,2014-2018,7565,61,58,30,0.4,0.81
01170,2014-2018,68773,1477,543,392,0.57,2.15
01170,2014-2018,6708,23,0,69,1.03,0.34
01171,2014-2018,34237,215,185,173,0.51,0.63
01171,2014-2018,9710,67,89,5,0.05,0.69
01171,2014-2018,22714,115,39,42,0.18,0.51
01171,2014-2018,4832,15,42,47,0.97,0.31
01171,2014-2018,9957,40,137,67,0.67,0.4
01171,2014-2018,63054,2385,791,1181,1.87,3.78
01171,2014-2018,3069,0,15,7,0.23,0.0
01171,2014-2018,3604,37,14,617,17.12,1.03
01172,2014-2018,28556,360,115,168,0.59,1.26
01172,2014-2018,6086,29,50,0,0.0,0.48
01172,2014-2018,32524,826,132,194,0.6,2.54
01172,2014-2018,3160,40,0,92,2.91,1.27
01172,2014-2018,29578,104,111,542,1.83,0.35
01172,2014-2018,20558,598,124,34,0.17,2.91
01172,2014-2018,29823,139,137,119,0.4,0.47
01172,2014-2018,27419,310,324,78,0.28,1.13
01173,2014-2018,13860,63,106,162,1.17,0.45
01173,2014-2018,30357,332,101,131,0.43,1.09
01173,2014-2018,3764,16,0,15,0.4,0.43
01173,2014-2018,16545,85,37,868,5.25,0.51
01173,2014-2018,33454,241,112,797,2.38,0.72
01173,2014-2018,17352,81,45,150,0.86,0.47
01173,2014-2018,1027,16,0,0,0.0,1.56
01174,2014-2018,9070,96,44,15,0.17,1.06
01174,2014-2018,27149,314,189,116,0.43,1.16
01174,2014-2018,12566,37,0,25,0.2,0.29
01174,2014-2018,41938,557,246,599,1.43,1.33
01174,2014-2018,68491,905,588,797,1.16,1.32
01174,2014-2018,18922,15,75,379,2.0,0.08
01174,2014-2018,3345,31,15,85,2.54,0.93
01175,2014-2018,14559,124,152,60,0.41,0.85
01175,2014-2018,9564,231,20,5,0.05,2.42
01175,2014-2018,12596,0,0,31,0.25,0.0
01175,2014-2018,18086,58,21,396,2.19,0.32
01175,2014-2018,12510,18,14,26,0.21,0.14
01175,2014-2018,43099,660,309,62,0.14,1.53
01175,2014-2018,44115,786,142,54,0.12,1.78
01175,2014-2018,53424,245,131,243,0.45,0.46
01176,2014-2018,22606,134,48,27,0.12,0.59
01176,2014-2018,29018,324,277,467,1.61,1.12
01176,2014-2018,12723,46,0,58,0.46,0.36
01176,2014-2018,723,11,0,0,0.0,1.52
01176,2014-2018,12414,25,7,53,0.43,0.2
01176,2014-2018,15783,51,22,250,1.58,0.32
01176,2014-2018,21158,244,9,287,1.36,1.15
01176,2014-2018,8706,62,33,125,1.44,0.71
01177,2014-2018,57,0,0,0,0.0,0.0
01177,2014-2018,9500,57,54,18,0.19,0.6
01177,2014-2018,45964,430,242,480,1.04,0.94
01177,2014-2018,24666,22,238,260,1.05,0.09
01177,2014-2018,8951,90,44,333,3.72,1.01
01177,2014-2018,11641,77,74,31,0.27,0.66
01177,2014-2018,38063,189,217,379,1.0,0.5
01178,2014-2018,15753,126,11,503,3.19,0.8
01178,2014-2018,14915,102,11,290,1.94,0.68
01178,2014-2018,21265,190,76,85,0.4,0.89
01178,2014-2018,24992,316,294,36,0.14,1.26
01178,2014-2018,6111,55,99,108,1.77,0.9
01178,2014-2018,34099,169,157,844,2.48,0.5
01178,2014-2018,16228,210,91,124,0.76,1.29
01178,2014-2018,8380,56,0,49,0.58,0.67
01179,2014-2018,17694,182,42,5175,29.25,1.03
01179,2014-2018,26121,109,14,281,1.08,0.42
01179,2014-2018,8688,44,0,164,1.89,0.51
01179,2014-2018,31238,156,117,84,0.27,0.5
01179,2014-2018,2952,0,0,2952,100.0,0.0
01179,2014-2018,24982,186,74,447,1.79,0.74
01179,2014-2018,3826,10,0,347,9.07,0.26
01179,2014-2018,8737,0,45,1023,11.71,0.0
01179,2014-2018,15033,512,42,63,0.42,3.41
01180,2014-2018,40340,259,146,92,0.23,0.64
01180,2014-2018,28018,75,14,227,0.81,0.27
01180,2014-2018,4916,12,55,19,0.39,0.24
01190,2014-2018,27486,317,255,2812,10.23,1.15
01193,2014-2018,893,0,29,10,1.12,0.0
01193,2014-2018,44,0,0,0,0.0,0.0
01193,2014-2018,1138,11,0,2,0.18,0.97
01193,2014-2018,7302,75,7,50,0.68,1.03
01193,2014-2018,8006,37,0,152,1.9,0.46
01193,2014-2018,3199,13,14,40,1.25,0.41
01193,2014-2018,15984,81,355,10,0.06,0.51
01193,2014-2018,954,0,5,0,0.0,0.0
01194,2014-2018,5404,65,0,68,1.26,1.2
01194,2014-2018,2004,0,70,43,2.15,0.0
01194,2014-2018,4597,0,0,0,0.0,0.0
01194,2014-2018,4121,27,24,249,6.04,0.66
01194,2014-2018,15145,303,54,99,0.65,2.0
01194,2014-2018,511,0,0,20,3.91,0.0
01194,2014-2018,922,0,0,0,0.0,0.0
01194,2014-2018,14863,40,0,108,0.73,0.27
01195,2014-2018,15884,141,74,21,0.13,0.89
01195,2014-2018,12391,31,165,10,0.08,0.25
01195,2014-2018,4841,33,23,39,0.81,0.68
01195,2014-2018,13401,179,28,312,2.33,1.34
01195,2014-2018,3655,31,0,97,2.65,0.85
01195,2014-2018,3785,0,0,27,0.71,0.0
01195,2014-2018,212,0,2,0,0.0,0.0
01195,2014-2018,782,5,5,13,1.66,0.64
01195,2014-2018,698,0,0,0,0.0,0.0
01195,2014-2018,784,0,3,9,1.15,0.0
01196,2014-2018,696,0,0,0,0.0,0.0
01196,2014-2018,13330,56,67,158,1.19,0.42
01196,2014-2018,309,0,0,0,0.0,0.0
01196,2014-2018,7430,58,113,42,0.57,0.78
01196,2014-2018,2054,48,0,16,0.78,2.34
01196,2014-2018,690,0,0,16,2.32,0.0
01196,2014-2018,27649,396,316,296,1.07,1.43
01196,2014-2018,10667,149,87,474,4.44,1.4
01197,2014-2018,264,0,0,0,0.0,0.0
01197,2014-2018,6235,0,195,37,0.59,0.0
01197,2014-2018,1171,0,0,110,9.39,0.0
01197,2014-2018,43,0,0,43,100.0,0.0
01197,2014-2018,223,0,0,34,15.25,0.0
01197,2014-2018,1996,34,0,12,0.6,1.7
01197,2014-2018,2455,88,0,196,7.98,3.58
01197,2014-2018,3058,49,9,40,1.31,1.6
01198,2014-2018,5604,6,7,848,15.13,0.11
01200,2014-2018,0,0,0,0,,
01200,2014-2018,609,0,0,10,1.64,0.0
01200,2014-2018,8036,54,48,47,0.58,0.67
01201,2014-2018,28221,198,189,592,2.1,0.7
01201,2014-2018,3006,11,0,17,0.57,0.37
01201,2014-2018,376,0,0,0,0.0,0.0
01201,2014-2018,7324,30,22,0,0.0,0.41
01201,2014-2018,14429,52,24,12,0.08,0.36
01202,2014-2018,33456,296,219,645,1.93,0.88
01202,2014-2018,591,10,0,0,0.0,1.69
01202,2014-2018,2134,0,0,0,0.0,0.0
01202,2014-2018,0,0,0,0,,
01202,2014-2018,5404,64,52,14,0.26,1.18
01202,2014-2018,3815,0,0,31,0.81,0.0
01202,2014-2018,929,3,0,0,0.0,0.32
01202,2014-2018,1104,5,11,147,13.32,0.45
01203,2014-2018,182,0,0,0,0.0,0.0
01203,2014-2018,853,8,46,0,0.0,0.94
01203,2014-2018,7924,78,6,150,1.89,0.98
01203,2014-2018,856,7,0,0,0.0,0.82
01203,2014-2018,224,21,0,0,0.0,9.38
01203,2014-2018,4444,47,7,20,0.45,1.06
01204,2014-2018,163,0,0,0,0.0,0.0
01204,2014-2018,638,0,35,0,0.0,0.0
01204,2014-2018,196,0,0,0,0.0,0.0
01204,2014-2018,8171,36,41,1310,16.03,0.44
01204,2014-2018,475,0,10,0,0.0,0.0
01204,2014-2018,1025,18,0,0,0.0,1.76
01204,2014-2018,20935,237,55,841,4.02,1.13
01205,2014-2018,6421,0,50,2591,40.35,0.0
01205,2014-2018,1597,6,44,0,0.0,0.38
01205,2014-2018,4621,46,88,7,0.15,1.0
01205,2014-2018,16649,17,100,174,1.05,0.1
01205,2014-2018,2743,52,5,15,0.55,1.9
01205,2014-2018,2036,24,0,0,0.0,1.18
01205,2014-2018,1656,10,0,0,0.0,0.6
01205,2014-2018,1657,11,11,0,0.0,0.66
01206,2014-2018,1551,14,0,0,0.0,0.9
01206,2014-2018,9325,15,71,246,2.64,0.16
01206,2014-2018,1730,12,5,0,0.0,0.69
01206,2014-2018,400,0,0,0,0.0,0.0
01206,2014-2018,380,0,0,0,0.0,0.0
01206,2014-2018,42868,169,97,200,0.47,0.39
01206,2014-2018,1784,8,31,9,0.5,0.45
01206,2014-2018,1635,0,0,0,0.0,0.0
01206,2014-2018,3083,39,32,39,1.27,1.27
01206,2014-2018,213,0,0,0,0.0,0.0
01207,2014-2018,1860,12,0,0,0.0,0.65
01207,2014-2018,398,16,2,0,0.0,4.02
01207,2014-2018,2884,27,6,134,4.65,0.94
01207,2014-2018,2895,16,10,0,0.0,0.55
01207,2014-2018,2850,86,18,221,7.75,3.02
01207,2014-2018,1514,28,17,0,0.0,1.85
01207,2014-2018,6823,20,29,228,3.34,0.29
01207,2014-2018,23381,635,517,443,1.89,2.72
01208,2014-2018,3760,35,14,21,0.56,0.93
01208,2014-2018,4959,0,134,149,3.0,0.0
01208,2014-2018,434,0,0,85,19.59,0.0
01208,2014-2018,1505,4,0,22,1.46,0.27
01208,2014-2018,1053,67,0,0,0.0,6.36
01208,2014-2018,115,0,0,0,0.0,0.0
01209,2014-2018,6139,23,82,63,1.03,0.37
01209,2014-2018,706,0,0,0,0.0,0.0
01209,2014-2018,1632,10,11,0,0.0,0.61
01209,2014-2018,2550,29,0,0,0.0,1.14
01209,2014-2018,12228,259,162,613,5.01,2.12
01210,2014-2018,2427,0,7,0,0.0,0.0
01210,2014-2018,395,9,0,5,1.27,2.28
01211,2014-2018,22041,94,107,3189,14.47,0.43
01211,2014-2018,127,0,0,0,0.0,0.0
01211,2014-2018,1666,44,11,0,0.0,2.64
01211,2014-2018,3094,22,50,16,0.52,0.71
01211,2014-2018,15218,33,38,8,0.05,0.22
01212,2014-2018,623,0,52,0,0.0,0.0
01212,2014-2018,1597,0,11,0,0.0,0.0
01212,2014-2018,4313,50,35,14,0.32,1.16
01212,2014-2018,5492,32,61,0,0.0,0.58
01212,2014-2018,675,0,0,5,0.74,0.0
01212,2014-2018,1385,9,13,91,6.57,0.65
01213,2014-2018,729,0,0,0,0.0,0.0
01213,2014-2018,85,5,0,0,0.0,5.88
01213,2014-2018,267,0,0,0,0.0,0.0
01213,2014-2018,4186,39,104,10,0.24,0.93
01213,2014-2018,699,0,0,0,0.0,0.0
01213,2014-2018,1762,0,0,0,0.0,0.0
01213,2014-2018,3300,12,0,0,0.0,0.36
01213,2014-2018,156,0,0,0,0.0,0.0
01214,2014-2018,1552,0,0,9,0.58,0.0
01214,2014-2018,4800,4,22,22,0.46,0.08
01214,2014-2018,20272,81,113,121,0.6,0.4
01214,2014-2018,529,0,0,0,0.0,0.0
01214,2014-2018,4414,51,0,5,0.11,1.16
01214,2014-2018,2388,30,0,10,0.42,1.26
01215,2014-2018,895,15,25,0,0.0,1.68
01215,2014-2018,792,2,2,0,0.0,0.25
01215,2014-2018,1027,0,0,0,0.0,0.0
01215,2014-2018,2807,109,8,0,0.0,3.88
01215,2014-2018,1809,29,8,0,0.0,1.6
01215,2014-2018,1151,0,0,0,0.0,0.0
01215,2014-2018,4228,33,42,77,1.82,0.78
01215,2014-2018,6852,0,0,0,0.0,0.0
01215,2014-2018,7845,0,11,115,1.47,0.0
01216,2014-2018,872,6,0,0,0.0,0.69
01216,2014-2018,199,0,0,0,0.0,0.0
01216,2014-2018,347,0,0,42,12.1,0.0
01216,2014-2018,191,3,0,0,0.0,1.57
01216,2014-2018,1193,3,0,0,0.0,0.25
01216,2014-2018,2737,10,23,112,4.09,0.37
01216,2014-2018,2053,0,0,0,0.0,0.0
01216,2014-2018,222,0,0,0,0.0,0.0
01217,2014-2018,5061,19,55,0,0.0,0.38
01217,2014-2018,271,0,0,0,0.0,0.0
01217,2014-2018,2100,10,0,5,0.24,0.48
01217,2014-2018,316,6,0,0,0.0,1.9
01217,2014-2018,570,20,0,0,0.0,3.51
01217,2014-2018,517,0,0,0,0.0,0.0
01217,2014-2018,305,0,12,0,0.0,0.0
01218,2014-2018,53437,277,487,5129,9.6,0.52
01218,2014-2018,14928,95,28,158,1.06,0.64
01218,2014-2018,2591,0,10,0,0.0,0.0
01218,2014-2018,6871,69,30,329,4.79,1.0
01218,2014-2018,2262,12,11,0,0.0,0.53
01218,2014-2018,6047,22,34,7,0.12,0.36
01218,2014-2018,598,0,11,0,0.0,0.0
01218,2014-2018,10952,95,76,15,0.14,0.87
01218,2014-2018,17563,80,101,60,0.34,0.46
01219,2014-2018,851,69,0,26,3.06,8.11
01219,2014-2018,1954,0,21,5,0.26,0.0
01219,2014-2018,1828,9,0,0,0.0,0.49
01219,2014-2018,121,0,4,0,0.0,0.0
01219,2014-2018,121,0,0,0,0.0,0.0
01219,2014-2018,3371,78,0,9,0.27,2.31
01219,2014-2018,2023,17,40,24,1.19,0.84
01219,2014-2018,7772,23,0,6,0.08,0.3
01220,2014-2018,9624,97,49,211,2.19,1.01
01220,2014-2018,31251,15,201,3849,12.32,0.05
