"COUNTYFP","cntT","cntTimeDrive","avTimeDrive","pctTimeDrive"
"17017",5,4,16.908,0.8
"17019",43,42,9.02953488372093,0.98
"17021",10,6,26.94,0.6
"17023",4,3,17.3425,0.75
"17025",4,0,35.3275,0
"17027",8,6,22.6125,0.75
"17029",12,10,15.2483333333333,0.83
"17031",1319,1319,4.63828658074299,1
"17033",6,1,34.795,0.17
"17035",3,3,14.5133333333333,1
"17037",21,21,8.15571428571429,1
"17039",5,5,14.044,1
"17041",5,4,19.268,0.8
"17043",216,216,8.15787037037037,1
"17045",5,4,18.28,0.8
"17047",3,0,36.1533333333333,0
"17049",8,7,14.73,0.88
"17051",7,6,20.6885714285714,0.86
"17053",5,4,16.362,0.8
"17055",12,11,14.4516666666667,0.92
"17057",12,9,19.6275,0.75
"17059",2,1,15.37,0.5
"17061",5,1,42.694,0.2
"17063",10,8,17.736,0.8
"17065",3,0,35.71,0
"17067",7,4,27.7557142857143,0.57
"17069",2,0,40.805,0
"17071",3,2,29.2333333333333,0.67
"17073",13,9,21.0961538461538,0.69
"17075",9,6,23.6233333333333,0.67
"17077",14,12,14.0557142857143,0.86
"17079",3,3,8.24,1
"17081",11,10,11.0254545454545,0.91
"17083",6,3,31.35,0.5
"17085",6,2,32.7483333333333,0.33
"17087",4,4,16.7275,1
"17089",82,82,7.29463414634146,1
"17091",29,28,9.80172413793104,0.97
"17093",10,10,9.223,1
"17095",16,14,13.3275,0.88
"17097",154,154,10.6987662337662,1
"17099",28,21,15.8339285714286,0.75
"17101",5,5,9.144,1
"17103",9,9,12.2111111111111,1
"17105",10,6,24.433,0.6
"17107",8,0,37.195,0
"17109",10,9,13.221,0.9
"17111",52,52,12.5061538461538,1
"17113",41,38,11.1556097560976,0.93
"17115",34,34,7.44352941176471,1
"17117",13,11,18.5961538461538,0.85
"17119",61,57,10.4073770491803,0.93
"17121",12,10,12.9866666666667,0.83
"17123",5,0,39.386,0
"17125",6,2,28.7166666666667,0.33
"17127",4,4,8.225,1
"17129",3,1,37.6933333333333,0.33
"17131",4,1,39.675,0.25
"17133",6,6,15.6483333333333,1
"17135",8,7,12.93,0.88
"17137",10,9,13.16,0.9
"17139",4,4,13.27,1
"17141",11,11,13.0990909090909,1
"17143",48,46,8.70083333333333,0.96
"17145",6,4,21.2583333333333,0.67
"17147",4,4,19.2625,1
"17149",5,3,22.872,0.6
"17151",2,1,17.385,0.5
"17153",2,2,27.845,1
"17155",2,2,23.805,1
"17157",9,9,9.80222222222222,1
"17159",5,5,8.552,1
"17161",40,39,8.26525,0.98
"17163",60,59,8.36183333333333,0.98
"17165",9,8,8.62888888888889,0.89
"17167",53,52,10.0356603773585,0.98
"17169",3,3,13.27,1
"17171",2,0,33.97,0
"17173",6,4,22.6583333333333,0.67
"17175",2,1,29.51,0.5
"17177",13,13,10.4115384615385,1
"17179",30,29,11.7986666666667,0.97
"17181",5,5,13.59,1
"17183",24,0,44.9583333333333,0
"17185",4,3,23.4375,0.75
"17187",5,5,10.162,1
"17189",4,3,13.5425,0.75
"17191",5,0,48.826,0
"17193",5,5,14,1
"17195",18,16,13.59,0.89
"17197",152,147,10.5030263157895,0.97
"17199",15,15,13.1393333333333,1
"17201",77,76,7.86155844155844,0.99
"17203",9,6,23.1788888888889,0.67
"18001",7,6,13.89,0.86
"18003",96,96,7.97375,1
"18005",15,15,8.35533333333333,1
"18007",3,2,18.6066666666667,0.67
"18009",4,4,8.025,1
"18011",10,10,13.22,1
"18013",4,2,20.1775,0.5
"18015",7,6,18.66,0.86
"18017",11,11,10.8,1
"18019",26,25,11.1226923076923,0.96
"18021",6,5,11.1033333333333,0.83
"18023",8,8,11.01375,1
"18025",3,2,18.3566666666667,0.67
"18027",7,7,11.2042857142857,1
"18029",10,9,14.442,0.9
"18031",6,5,17.165,0.83
"18033",9,9,9.11777777777778,1
"18035",30,30,6.76533333333333,1
"18037",7,7,11.4557142857143,1
"18039",36,36,10.7780555555556,1
"18041",7,7,8.08,1
"18043",20,20,10.288,1
"18045",5,3,21.932,0.6
"18047",5,5,17.866,1
"18049",6,6,15.9433333333333,1
"18051",7,7,12.8671428571429,1
"18053",16,16,8.85375,1
"18055",9,9,19.5033333333333,1
"18057",39,37,14.2517948717949,0.95
"18059",10,10,11.545,1
"18061",6,5,17.9883333333333,0.83
"18063",21,20,11.1228571428571,0.95
"18065",13,13,9.29307692307692,1
"18067",20,20,5.585,1
"18069",9,9,10.1177777777778,1
"18071",10,9,11.837,0.9
"18073",8,5,23.68125,0.62
"18075",7,2,31.7942857142857,0.29
"18077",7,7,9.47428571428571,1
"18079",6,6,10.525,1
"18081",22,22,8.48454545454545,1
"18083",10,9,14.073,0.9
"18085",19,19,13.4894736842105,1
"18087",8,8,13.11375,1
"18089",118,118,7.6514406779661,1
"18091",29,29,9.33827586206896,1
"18093",10,10,13.113,1
"18095",37,37,9.48540540540541,1
"18097",224,224,6.57486607142857,1
"18099",12,12,11.63,1
"18101",3,2,18.03,0.67
"18103",10,10,11.846,1
"18105",31,31,8.89225806451613,1
"18107",9,9,11.1711111111111,1
"18109",13,13,8.90538461538462,1
"18111",4,1,31.765,0.25
"18113",10,10,11.914,1
"18115",2,1,30.27,0.5
"18117",6,5,22.4983333333333,0.83
"18119",5,4,20.536,0.8
"18121",4,4,10.865,1
"18123",5,5,10.066,1
"18125",4,3,14.4275,0.75
"18127",33,33,12.2366666666667,1
"18129",7,6,14.5242857142857,0.86
"18131",4,4,15.3025,1
"18133",7,6,15.0528571428571,0.86
"18135",8,7,14.735,0.88
"18137",6,3,27.6866666666667,0.5
"18139",5,4,14.828,0.8
"18141",75,75,8.3704,1
"18143",5,5,5.846,1
"18145",10,10,8.532,1
"18147",5,4,18.968,0.8
"18149",7,7,15.5114285714286,1
"18151",9,9,11.0933333333333,1
"18153",5,5,13.5,1
"18155",3,1,21.6233333333333,0.33
"18157",37,37,5.78756756756757,1
"18159",4,4,20.1125,1
"18161",2,2,19.065,1
"18163",49,49,5.88122448979592,1
"18165",5,5,9.776,1
"18167",28,28,7.48071428571429,1
"18169",8,8,13.83625,1
"18171",2,2,22.7,1
"18173",11,11,11.9818181818182,1
"18175",6,5,20.3716666666667,0.83
"18177",17,17,9.81352941176471,1
"18179",7,7,11.87,1
"18181",8,8,17.5025,1
"18183",7,7,12.8871428571429,1
"19001",3,1,37.7066666666667,0.33
"19003",2,0,39.685,0
"19005",5,5,19.624,1
"19007",5,5,12.378,1
"19009",3,0,39.6266666666667,0
"19011",7,5,23.3171428571429,0.71
"19013",38,38,8.12868421052632,1
"19015",7,7,11.6571428571429,1
"19017",8,7,16.52,0.88
"19019",6,6,13.3333333333333,1
"19021",6,4,16.635,0.67
"19023",5,2,30.674,0.4
"19025",4,2,33.155,0.5
"19027",6,5,15.9366666666667,0.83
"19029",5,5,14.774,1
"19031",5,2,34.382,0.4
"19033",11,11,10.6218181818182,1
"19035",4,4,14.075,1
"19037",4,3,18.275,0.75
"19039",3,3,9.38,1
"19041",4,4,10.435,1
"19043",6,3,24.21,0.5
"19045",12,11,13.3408333333333,0.92
"19047",5,5,18.6,1
"19049",15,14,12.4773333333333,0.93
"19051",2,0,38.98,0
"19053",3,1,34.04,0.33
