ZCTA,moudMinDis,bupMinDis,metMinDis,nalMinDis
17018,3.73376999,3.73376999,10.60692015,9.986770321
17019,10.47076798,10.47076798,11.68652771,14.48257121
17020,9.179329188,9.179329188,15.18762761,15.18762761
17021,24.00149159,24.00149159,41.56541901,24.23190875
17022,0.62289982,0.62289982,16.32982789,1.645500747
17023,5.245907849,20.41470365,27.66396914,5.245907849
17024,15.29452523,15.29452523,30.07770803,21.89140718
17025,1.084832827,1.084832827,5.43350558,5.42077418
17026,9.174119078,10.66903085,11.54140817,9.174119078
17027,5.457610417,5.814576514,5.457610417,8.302295754
17028,6.002972889,6.002972889,14.70000208,8.50014406
17029,4.902293309,4.902293309,26.15387033,5.126057849
17030,6.055124903,20.05286394,30.84438833,6.055124903
17032,12.65965548,12.65965548,19.53279744,13.51270197
17033,1.107299249,1.107299249,13.48659431,3.125469714
17034,4.083374818,4.083374818,7.852578162,4.227867334
17035,16.34268908,16.34268908,38.07342382,16.55725589
17036,2.364215943,2.364215943,12.26110884,5.364055473
17037,12.18312875,12.18312875,37.49432418,18.41445183
17038,6.09340581,13.4227059,13.4227059,6.09340581
17039,4.111946422,4.111946422,15.67951975,9.903027783
17040,13.65945514,13.65945514,26.19104987,14.18562752
17041,5.945898396,5.945898396,12.25246897,7.636589353
17042,1.331272802,1.331272802,4.536334546,3.712327161
17043,0.320186872,0.320186872,2.358311605,1.360265345
17044,2.001386497,2.001386497,26.02521323,2.228166044
17045,13.13184862,13.13184862,28.43681501,14.67996932
17046,3.465181377,3.465181377,4.604952253,3.9671937
17047,18.48592827,18.48592827,34.3462142,21.6742154
17048,6.087762414,20.17725984,30.76173918,6.087762414
17049,7.524146848,7.524146848,41.52927877,9.766006655
17050,4.614530853,4.614530853,5.495533238,6.16086287
17051,13.64197998,16.69187362,28.76610916,13.64197998
17052,15.5676544,15.5676544,32.33045862,15.76139971
17053,3.969222748,3.969222748,9.884544445,9.883890123
17055,4.015234024,4.374733706,4.015234024,6.897158712
17056,3.724851912,3.724851912,38.93637669,16.27349258
17057,3.045089213,3.045089213,12.03569788,5.100981946
17058,9.215560624,9.215560624,33.22762839,9.413091339
17059,1.338666668,1.338666668,37.69766,13.22081066
17060,8.308823559,8.308823559,27.03779548,8.533419296
17061,10.16376792,17.50971301,25.49102396,10.16376792
17062,11.52103665,11.52103665,30.48309359,18.04358948
17063,10.72753879,10.72753879,27.94279953,16.44194567
17064,2.471664554,2.471664554,8.675661803,8.675661803
17065,6.417388014,6.975512423,18.07727242,6.417388014
17066,15.84507278,15.84507278,37.19761291,16.09836585
17067,6.043352505,6.043352505,10.94025167,7.332444916
17068,16.55161443,16.55161443,22.30490049,21.16720896
17069,8.025317578,8.025317578,16.01103594,16.01103594
17070,3.378209639,3.378209639,5.480978473,4.571030762
17071,22.4644917,22.4644917,44.7855521,22.62068118
17072,8.04106262,8.04106262,8.41509691,9.905850574
17073,2.606278408,2.606278408,14.39671912,10.84030518
17074,18.00695298,18.00695298,24.51207911,24.51207911
17075,15.05395526,15.05395526,33.83441449,15.30776552
17076,4.955216325,4.955216325,41.43365999,14.60517188
17077,0.026254327,7.989204759,7.989204759,0.026254327
17078,1.392345516,1.392345516,9.763841983,6.123848331
17080,0.040547852,17.31797808,32.88132877,0.040547852
17081,4.575077515,4.575077515,22.12688898,4.834106838
17082,6.623924282,6.623924282,39.56551374,13.68810678
17083,0.438373761,0.438373761,5.60853415,5.334164975
17084,2.286080973,2.286080973,18.86227513,8.69838258
17086,2.253314584,2.253314584,39.07919288,7.159138704
17087,4.071661384,4.130598044,14.96583118,4.071661384
17088,2.907242326,2.907242326,11.89318731,9.501398231
17090,11.66296338,11.66296338,18.50896055,13.89791861
17093,2.785222661,2.785222661,2.990466293,2.990466293
17094,9.748817418,9.748817418,34.87517365,15.20913673
17097,10.27426464,20.70984896,26.74779133,10.27426464
17098,12.6890937,18.87941299,25.83245415,12.6890937
17099,2.436198178,2.436198178,23.67088216,4.269798195
17101,0.529640615,0.529640615,1.042867226,0.792323799
17102,0.909133261,0.909133261,1.344877003,0.921969799
17103,0.408667518,0.949306757,1.254518191,0.408667518
17104,0.974094823,0.974094823,1.073139304,1.432767987
17109,0.328540413,0.328540413,4.182250793,1.69324366
17110,1.135928154,1.135928154,2.795272174,2.701185154
17111,3.148711028,3.562868717,6.15620393,3.148711028
17112,1.979284325,1.979284325,11.5315933,6.566489411
17113,0.829723837,0.829723837,4.669801375,2.010269875
17120,0.243781207,0.248154541,0.662615431,0.243781207
17201,1.629261381,1.629261381,29.35596931,1.906303917
17202,2.469168892,2.469168892,25.621941,3.172020997
17210,15.37546741,15.37546741,48.09274178,15.48557925
17211,2.822947796,17.39112684,32.88390745,2.822947796
17212,11.20018502,11.91115822,24.22356625,11.20018502
17213,24.10461924,24.10461924,47.07156604,24.19072292
17214,3.42983172,6.662275309,19.63318118,3.42983172
17215,14.90346394,14.90346394,41.10051462,21.28129345
17217,20.88394055,20.88394055,49.05855168,20.98222538
17219,18.9024077,18.9024077,50.00482946,19.01272543
17220,17.87464544,17.87464544,49.30706282,18.37516097
17221,13.28847277,13.28847277,39.20045907,16.46539858
17222,9.976341455,10.30182884,27.85134606,9.976341455
17223,13.24205952,13.24205952,41.875918,22.82441611
17224,8.05482605,8.05482605,31.34950629,12.64072994
17225,8.18519892,8.18519892,13.63380669,10.66826514
17228,7.493228985,7.493228985,37.89322715,19.4446874
17229,12.7474802,12.7474802,43.0194015,23.78918215
17233,1.667444997,1.667444997,32.4115083,13.33113296
17235,7.833698136,7.833698136,19.7266792,8.324498558
17236,3.922180174,13.24152326,18.00409195,3.922180174
17237,6.868086964,7.932062986,21.69772864,6.868086964
17238,11.15536582,11.15536582,30.38160013,15.9484113
17239,17.76331763,17.76331763,45.24128645,21.73988289
17240,9.44464799,9.44464799,43.15083941,9.585890539
17241,12.65978053,12.65978053,30.56084808,12.69636164
17243,23.22832905,23.22832905,43.99409059,23.47637124
17244,7.635814088,7.635814088,40.41109648,9.062899396
17246,4.911396646,4.911396646,37.68349432,8.49784001
17247,2.761756359,4.218494479,17.26491426,2.761756359
17249,23.59884474,23.59884474,40.44823956,23.82090221
17250,1.055518951,3.30008369,16.00783871,1.055518951
17251,11.97052463,11.97052463,44.47622638,12.09191136
17252,9.710276605,12.07299487,25.73393064,9.710276605
17253,24.78583699,24.78583699,35.7308598,24.95654186
17254,3.24877713,3.24877713,31.13881816,4.299579438
17255,20.88464258,20.88464258,46.52200691,24.45073762
17256,6.892180845,8.060243269,13.27037493,6.892180845
17257,1.074377411,1.074377411,39.33158483,3.255235553
17260,19.23905451,19.23905451,38.53907264,19.4723046
17261,9.712519987,10.57164757,24.67955739,9.712519987
17262,14.53879182,14.53879182,45.81172602,16.03732165
17263,3.265580345,3.265580345,7.993624528,5.577558424
17264,21.95644759,21.95644759,38.3707875,28.00035369
17265,10.12748995,10.12748995,35.44229236,12.63526315
17266,6.755071645,6.755071645,32.96182263,9.230529558
17267,14.4278352,14.68136224,33.63253617,14.4278352
17268,0.792690209,2.112482296,15.81644838,0.792690209
17270,7.720697113,12.71476946,20.26403072,7.720697113
17271,14.0016163,14.0016163,41.82514799,17.88254073
17272,2.936605278,4.054085249,13.4903041,2.936605278
17301,4.317553083,4.317553083,7.287439883,5.400922927
17302,14.66819876,14.66819876,20.95220761,19.04747236
17304,0.68685988,0.68685988,22.95075448,12.19434342
17306,1.112135313,1.112135313,24.18744003,12.82339627
17307,6.098746479,6.098746479,26.85650261,12.46320924
17309,10.33345271,10.33345271,16.8326796,13.31319888
17311,5.3423898,5.3423898,9.538632029,6.231097345
17313,3.138532391,3.138532391,9.284093618,4.8832877
17314,13.46978313,13.46978313,23.32128577,18.39343365
17315,3.088558154,3.088558154,14.91832131,9.101730279
17316,2.458362154,2.458362154,14.26666721,11.75673737
17317,3.272120142,3.272120142,9.195855614,3.272120142
17318,1.697035705,1.697035705,5.634868337,3.678483247
17319,7.11280163,7.11280163,10.81175293,8.048329837
17320,5.846404659,6.934742684,25.59692811,5.846404659
17321,13.08642508,13.08642508,25.50564509,19.16826043
17322,5.462777372,5.462777372,14.64541299,12.79220244
17324,4.6158337,4.6158337,24.27873722,13.02302629
17325,0.413650684,0.413650684,17.12726414,0.573726251
17327,1.529752812,1.529752812,15.94833155,7.552994836
17329,6.322715232,6.322715232,9.920915804,9.546587372
17331,0.843840063,1.438681634,1.766698681,0.843840063
17339,7.889798439,7.889798439,8.832159349,9.950519703
17340,1.665230138,1.665230138,10.36532051,9.258155406
17343,1.513266969,1.513266969,25.06636603,7.77420502
17344,1.954612747,1.954612747,2.712756727,1.960817878
17345,2.672979797,2.672979797,9.783119231,8.524847294
17347,2.571654057,2.571654057,6.450589846,5.810609406
17349,2.146621693,2.146621693,21.23776544,9.771765696
17350,7.933186514,7.933186514,9.929877067,7.935361824
17352,11.27801698,11.27801698,23.13581239,17.44179814
17353,2.87097933,2.87097933,28.90010401,11.69121792
17355,2.657865217,2.657865217,20.16758176,9.048885323
17356,1.17906916,1.17906916,9.704615119,9.959544933
17360,2.647503076,5.586029596,14.19621842,2.647503076
17361,1.265969743,1.265969743,20.21304445,8.86873525
17362,2.553730634,2.553730634,8.616518583,3.418419466
17363,5.257462527,5.257462527,20.41005785,12.1853118
17364,4.212855049,4.212855049,12.15084668,6.709850563
17365,8.611237817,8.611237817,14.19225693,14.38930645
17366,4.606475365,4.606475365,8.33262933,7.104543976
17368,2.138835125,2.138835125,9.364571064,2.138835125
17370,7.197405787,7.197405787,14.43003584,9.687138322
17371,3.048966489,5.120490493,12.11708277,3.048966489
17372,5.251551932,5.251551932,19.33616006,15.74353413
17401,0.276361211,0.395917364,6.143554587,0.276361211
17402,1.326530517,1.326530517,2.744960593,3.140457218
17403,0.424548558,0.424548558,7.243802715,2.593955378
17404,0.867780511,0.867780511,8.200841402,2.865174463
17406,1.475135273,1.475135273,2.248469281,2.903115225
17407,2.227253388,2.593051605,10.3527713,2.227253388
17408,0.073231169,3.696274111,11.45187765,0.073231169
17501,0.071579574,0.083368118,14.88469623,0.071579574
17502,6.123353075,6.145790987,10.06383397,6.123353075
17505,5.56083733,5.56083733,11.86388333,7.210957094
17507,5.830816047,5.830816047,13.9128167,11.07857644
17508,2.643532882,2.643532882,12.24775174,2.65683686
17509,9.303698629,9.303698629,18.11607735,16.99277979
17512,1.054025559,1.054025559,8.615627418,1.217734159
17516,6.594028373,6.594028373,9.521027709,9.505016395
17517,5.187433929,5.187433929,15.03927674,6.083858446
17518,9.88376885,9.88376885,22.79243176,21.19607162
17519,6.386207263,6.386207263,18.92107013,11.13523317
17520,1.610218427,1.610218427,4.861336679,4.215577699
17522,0.584154981,1.581610632,17.51371242,0.584154981
17527,5.430425219,5.430425219,14.36026591,13.36195758
17529,1.307368412,1.307368412,18.09176041,12.57479566
17532,9.438118093,9.438118093,17.86128063,16.65128085
17535,5.605695187,5.605695187,17.42357573,16.39127529
17536,7.856609316,7.856609316,21.06525356,21.06525356
17538,2.818355326,3.298744082,5.467054565,2.818355326
17540,4.094235256,4.094235256,12.94049153,5.219343736
17543,2.362891732,2.362891732,13.29279852,7.127454038
17545,3.725813966,3.725813966,12.57628593,9.863264893
17547,3.06484523,3.06484523,8.744691752,6.731950186
17550,3.074064551,3.074064551,9.250425486,6.719809257
17551,3.250867247,3.250867247,6.064730727,6.060039319
17552,1.525630241,1.525630241,11.76872649,6.224477611
17554,1.602687619,1.602687619,4.482722553,2.480731515
17555,5.88141743,5.88141743,16.97764546,15.41359773
17557,3.819054557,3.819054557,20.60918076,9.884274997
17560,4.331709827,4.331709827,15.26352453,12.55588656
17562,5.225390245,5.225390245,19.72084544,15.54722239
17563,7.873271595,7.873271595,21.97772008,20.42179779
17565,8.839743254,8.839743254,13.3729307,12.52194022
17566,2.51234831,2.51234831,21.64199663,18.50060383
17569,3.43371428,3.646621186,11.67335618,3.43371428
17570,3.012704414,3.878189218,14.021436,3.012704414
17572,3.307450722,3.307450722,14.80113357,10.56375238
17576,5.690403182,5.690403182,11.41720159,7.189849657
17578,2.42043762,2.42043762,17.9733482,4.034945779
17579,5.574596381,5.574596381,14.84574895,11.07988438
17581,7.685642497,7.685642497,18.02085357,8.805961633
17582,5.436458362,5.436458362,8.668990564,6.231295882
17584,2.587210198,2.587210198,10.25850617,7.569217524
17601,0.619519164,0.619519164,4.155689334,1.79360498
17602,3.273461545,3.273461545,8.445305192,4.324208257
17603,0.208122168,0.208122168,2.962514182,2.96072151
17606,1.289831323,1.289831323,7.226491355,2.774380568
17701,9.037417233,9.037417233,12.07829882,9.125426498
17702,6.743097243,6.743097243,7.481494939,6.993910256
17721,3.699213778,3.699213778,20.30492102,9.786169313
17723,24.77001105,24.77001105,32.64876915,27.45349115
17724,22.15338032,22.15338032,38.89795857,31.69439788
17727,24.78679778,33.87928311,39.7526865,24.78679778
17728,1.475951177,6.841844717,6.841844717,1.475951177
17729,33.79219318,33.79219318,53.32605499,39.07445028
17730,3.391155025,3.391155025,5.128196649,3.478201527
17731,13.77022664,27.36867343,36.42484371,13.77022664
17737,2.461819099,12.84412321,24.3427678,2.461819099
17739,20.0490557,20.0490557,28.09069373,24.00587884
17740,4.16757443,4.16757443,15.77866581,14.82534495
17742,6.340995203,11.84574365,23.01337268,6.340995203
17744,7.579370822,7.579370822,8.200880588,8.631317445
17745,12.38853421,12.38853421,29.98381123,12.73159117
17747,12.07893249,12.07893249,28.11016165,12.08021255
17748,6.448346084,6.448346084,23.69180291,6.448346084
17749,1.970838226,1.975596753,1.970838226,7.880240293
17750,7.398923328,7.588575068,35.44989946,7.398923328
17751,5.926150746,6.118985968,36.07966096,5.926150746
17752,4.756424671,4.756424671,10.85743725,6.705010369
17754,7.737521447,8.123502737,11.90205516,7.737521447
17756,5.669594831,5.669594831,15.34302921,6.834087859
17758,7.72391534,22.52668141,35.40874472,7.72391534
17760,28.97564438,28.97564438,45.05982009,29.19729516
17762,0.522427513,10.89375366,22.46937185,0.522427513
17763,19.85147418,23.54309595,23.96553237,19.85147418
17764,31.35143935,31.35143935,47.97171541,31.40711501
17765,19.31941496,19.31941496,29.3294223,25.07444787
17767,4.629083712,4.788349182,33.27056523,4.629083712
17768,24.81054422,29.1913296,33.3791768,24.81054422
17771,11.18206575,15.79219249,15.79219249,11.18206575
17772,10.20682921,10.21158754,10.20682921,12.90323492
17774,0.488633524,14.64709105,29.56280237,0.488633524
17776,18.49222507,18.99527538,22.95262433,18.49222507
17777,4.041285707,4.04463363,4.041285707,7.012065408
17778,27.7950722,27.7950722,37.10634755,37.10634755
17779,7.559636942,7.559636942,23.85760585,7.838259778
17801,5.859811438,5.859811438,21.58815235,12.83408745
17810,7.167657952,7.326362303,13.65790823,7.167657952
17812,2.511348344,7.753828384,39.6070479,2.511348344
17813,3.341724695,9.706835627,34.30280225,3.341724695
17814,9.742557592,9.743362129,32.89420652,9.742557592
17815,2.102648562,2.146364339,29.2961124,2.102648562
17820,9.000694257,9.000694257,33.49025075,10.52275179
17821,3.034431302,3.034431302,15.59874384,13.05999053
17822,0.027588934,0.027588934,18.55191462,11.2220583
17823,9.154082755,12.66908621,32.13635237,9.154082755
17824,5.983050317,5.983050317,30.39216285,6.030288398
17827,10.34568364,10.34568364,29.24167013,15.13607077
17829,14.10229268,20.33567094,26.14738255,14.10229268
17830,4.347492568,13.18708415,34.28851563,4.347492568
17832,2.546028744,2.546028744,35.39497631,4.557253005
17834,3.715163971,3.715163971,36.59536954,3.80180069
17835,12.13980748,18.92558226,29.83883427,12.13980748
17836,6.713205098,7.475291777,35.62124823,6.713205098
17837,3.139566566,7.40199477,10.3350215,3.139566566
17840,2.498635637,2.498635637,38.80133799,6.316554771
17841,11.23762429,12.95741546,36.61964746,11.23762429
17842,11.64789582,13.47232814,27.24714874,11.64789582
17844,12.24249933,16.53786014,18.95616083,12.24249933
17845,12.51972801,19.36604145,30.11311196,12.51972801
17846,2.495331593,2.501358214,23.84305618,2.495331593
17847,3.691356165,3.691356165,5.70810232,5.83376154
17850,2.996618839,5.044994629,8.798702813,2.996618839
17851,0.729833626,0.729833626,36.89252539,6.29199509
17853,9.995680215,9.995680215,35.4821321,13.67374618
17855,8.25358725,9.987552774,18.25453645,8.25358725
17856,3.712491205,3.797873056,7.077297789,3.712491205
17857,10.03469327,10.46225762,13.29387847,10.03469327
17859,9.492924624,9.498855868,31.57893461,9.492924624
17860,5.228795496,5.61214402,25.81946875,5.228795496
17861,7.919645456,9.852232626,31.21293315,7.919645456
17862,13.90680898,14.58979671,23.56872814,13.90680898
17864,9.109529294,12.0938511,32.97830323,9.109529294
17865,5.517501677,5.517501677,7.601333724,6.964110542
17866,0.516351049,0.516351049,32.21627737,1.912961735
17867,9.761459968,11.33289556,33.52015204,9.761459968
17868,1.245411008,1.245411008,17.30317757,13.41187656
17870,2.942374098,2.942374098,22.90449847,13.88306146
17872,2.635031801,4.252706916,31.35582431,2.635031801
17876,2.743898896,2.743898896,18.96861263,11.64585582
17878,9.169209355,9.169317736,29.3287728,9.169209355
17880,14.00379961,19.66877742,24.70628917,14.00379961
17881,5.997590657,7.673839933,28.15716361,5.997590657
17884,9.164488703,9.164488703,12.09553183,11.24929366
17885,13.05628403,19.90742243,37.86597587,13.05628403
17886,1.422860222,1.422860222,4.638204903,2.635726526
17887,1.17400129,1.17400129,7.142722941,1.528444122
17888,2.783457087,2.783457087,39.59349776,4.814015025
17889,6.778902941,6.778902941,17.15473522,7.467116778
17901,3.992593716,6.193491344,35.37679562,3.992593716
17920,4.080223452,6.08814204,42.11301726,4.080223452
17921,2.98234659,5.178318011,38.19552343,2.98234659
17922,8.505127903,8.505127903,24.80099368,9.781577381
17923,9.409559077,11.66217708,29.31089041,9.409559077
17925,6.450379754,6.450379754,31.10564531,8.911251109
17929,4.596666946,6.198736862,30.61401983,4.596666946
17930,3.693838633,3.693838633,32.60409931,4.920241222
17931,0.728040559,0.728040559,41.32115878,1.17567518
17933,7.848186574,9.862414109,28.52643449,7.848186574
17934,1.568850894,1.568850894,41.90752524,1.592852434
17935,3.686964132,3.69223643,43.52320679,3.686964132
17936,2.06674836,6.329878581,38.48870001,2.06674836
17938,12.63341779,12.71891752,28.85369192,12.63341779
17941,9.508945993,10.27471113,33.33365354,9.508945993
17943,3.741795271,3.741795271,38.51033143,4.220339618
17944,5.820695853,8.119774895,32.96119478,5.820695853
17945,2.621024629,2.621024629,41.11224298,3.336831257
17946,2.759144982,2.772447696,43.80359016,2.759144982
17948,2.622805052,2.622805052,37.02745667,9.645976656
17949,1.100767439,1.11318544,43.41427748,1.100767439
17951,3.387951368,5.686683713,34.41958144,3.387951368
17952,6.997255992,6.997255992,30.34747706,9.620569109
17953,5.544477962,5.614002362,34.38929674,5.544477962
17954,4.282886933,6.518832924,34.98202256,4.282886933
17957,17.24139872,18.06734863,23.50864512,17.24139872
17959,3.392458415,3.774797125,35.17601903,3.392458415
17960,6.632808273,12.66176205,21.18369174,6.632808273
17961,8.392032613,8.392032613,27.92550275,9.491364763
17963,13.9620606,14.00142576,21.04171236,13.9620606
17964,7.107437961,7.494097612,34.40814148,7.107437961
17965,0.315422869,0.315422869,35.17114096,1.990168227
17967,3.495717681,3.495717681,39.40420709,6.520251317
17968,13.16363993,14.1413084,29.39353118,13.16363993
17970,0.716687756,2.915134124,37.72592038,0.716687756
17972,8.382010433,9.99928428,27.98672014,8.382010433
17974,2.732990464,4.882970333,36.09013022,2.732990464
17976,0.609293798,0.609293798,41.68001615,3.637549707
17978,13.05866667,15.34992494,28.34055138,13.05866667
17979,10.72695694,10.72695694,25.74428712,10.78727879
17980,13.48997734,19.54271044,21.15127945,13.48997734
17981,13.19231108,14.61268088,27.44656005,13.19231108
17982,7.589470609,7.589470609,29.38803063,13.17905227
17983,13.25846002,13.25846002,28.43688822,13.29037842
17985,8.604155171,8.604155171,35.02947844,11.81588089
18011,9.139464614,10.17023036,13.23997251,9.139464614
18013,5.439417674,6.980978905,14.31119493,5.439417674
18014,7.228631953,7.228631953,8.453513475,7.268373026
18015,1.958555328,1.958555328,8.040330024,2.185340959
18016,0.201036475,0.201036475,4.561104956,1.243817183
18017,0.405331442,0.405331442,2.181413692,1.415725886
18018,0.57475956,0.57475956,5.007724866,1.4381361
18020,1.236030758,1.236030758,2.823897751,2.370586235
18030,3.535077594,3.535077594,16.9625914,3.53831327
18031,2.936876051,3.593429424,5.701152157,2.936876051
18032,0.505284912,1.994627713,7.242468259,0.505284912
18034,3.632571274,3.632571274,12.38228847,6.151888905
18035,5.824212958,5.824212958,13.42591092,7.193104072
18036,1.38986196,1.38986196,8.694268749,3.396083228
18037,0.800466906,0.800466906,9.963676529,5.530362423
18038,9.053217407,9.058275854,13.38115048,9.053217407
18040,1.839925329,1.839925329,5.427026071,4.617766449
18041,5.332830308,5.332830308,11.73321329,9.819158935
18042,3.450040304,3.518457063,5.256481705,3.450040304
18045,1.616997613,1.616997613,6.571164152,1.758614715
18046,1.457218316,1.457218316,9.287378855,3.283554039
18049,1.256659319,1.256659319,14.0220918,4.451813183
18051,2.121416262,2.137588171,2.137588171,2.121416262
18052,0.644431946,0.644431946,9.719631833,2.123324146
18053,7.791778675,7.791778675,9.82075487,9.82075487
18054,7.685744651,7.685744651,8.605341212,7.701442764
18055,2.784780705,2.784780705,9.35948356,6.178066071
18056,7.169980464,7.169980464,14.37398435,10.71811953
18058,11.615352,11.615352,21.32746449,11.63485354
18059,3.844068281,3.844068281,12.42323761,7.643321978
18062,4.981182326,4.981182326,11.65177123,6.435024153
18063,6.119931074,6.119931074,7.855857657,7.984369718
18064,1.664770627,1.664770627,7.981971067,1.674401495
18066,7.361112803,7.361112803,7.361112803,7.361112803
18067,2.937710025,2.937710025,8.45615057,5.733843155
18068,3.570510358,3.570510358,13.50967907,7.253611621
18069,3.034418805,3.074442142,3.074442142,3.034418805
18070,6.383548997,6.383548997,13.20509718,10.63384187
18071,3.327436848,3.327436848,20.21513375,3.348754828
18072,3.424991198,3.424991198,14.73475561,10.27084681
18073,5.749071884,5.749071884,9.53977214,9.502377407
18074,5.577228611,5.577228611,11.64431986,7.529092576
18076,6.674572347,6.674572347,10.18167725,10.1439242
18077,6.804578047,6.804578047,12.68762247,9.183909733
18078,0.473440003,0.473440003,5.912299377,5.912299377
18079,6.130978469,6.156108418,11.65397798,6.130978469
18080,6.199665071,6.204133156,11.05208553,6.199665071
18081,4.311131641,4.311131641,12.03047237,8.532147976
18083,3.217101054,3.259043392,8.221479007,3.217101054
18085,2.993321206,2.993321206,6.825217254,3.758201022
18086,5.198150694,5.198150694,13.45488756,7.416125345
18087,1.941141793,3.053153345,7.236631802,1.941141793
18088,5.09645278,5.118878223,15.36687931,5.09645278
18091,1.247779618,1.247779618,13.88558016,7.880042144
18092,4.87145466,4.87145466,12.67640512,8.561534752
18101,0.005166356,0.005166356,9.895743249,0.045727581
18102,0.470355089,0.470355089,9.892344052,0.719905779
18103,2.025131704,2.025131704,12.65890451,2.335013461
18104,0.676992723,0.676992723,7.825119936,0.972611643
18105,0.133883364,0.133883364,11.23598894,0.451767911
18106,1.456124188,2.116990983,5.761768624,1.456124188
18109,2.32507498,2.32507498,6.347933663,2.822546589
18195,0.591055394,0.591055394,3.804065392,1.55254431
18201,0.546381137,0.546381137,24.39610209,5.340799531
18202,3.447446658,3.447446658,25.88933619,7.263253913
18210,14.95787684,14.95787684,18.55893021,18.45639422
18211,5.650175721,9.004010593,16.30875224,5.650175721
18212,4.407758779,4.407758779,14.89516767,5.247449014
18214,3.277931317,3.277931317,33.57289616,10.49133259
18216,4.981022036,4.981022036,24.78393087,6.79447109
18218,2.29627573,2.29627573,25.65795517,13.06161538
18219,1.023075349,1.023075349,22.94678428,6.163292219
18220,5.089567308,5.089567308,34.43101864,12.90647091
18221,1.789684654,5.806307478,19.28417152,1.789684654
18222,3.3575472,6.13474026,17.58839328,3.3575472
18223,2.600518663,3.123965168,21.30169971,2.600518663
18224,1.48705862,8.096051505,17.42281018,1.48705862
18225,2.273763965,2.440290107,21.6709866,2.273763965
18229,9.501739934,9.930001152,28.24813676,9.501739934
18230,3.286062613,3.286062613,26.73686237,8.178653623
18231,4.843117869,4.843117869,29.12824478,9.677054373
18232,0.228849478,0.228849478,25.16044552,11.38183247
18234,1.320549257,3.465663721,20.5637706,1.320549257
18235,1.4821054,1.4821054,19.66285975,1.59661312
18237,6.406104448,6.406104448,30.79047119,11.36804008
18239,1.895996346,2.277501286,21.31727246,1.895996346
18240,2.934675012,2.934675012,26.61752115,10.69660313
18241,6.870637034,6.870637034,29.70347564,13.34437272
18242,8.475761231,8.475761231,31.55344503,13.72163466
18244,6.050965497,6.555098433,26.16084697,6.050965497
18245,7.292805652,7.292805652,33.68785009,14.66026483
18246,9.236011696,9.236011696,30.93837079,15.97953423
18248,7.40680949,7.40680949,32.48131831,13.13922444
18249,3.679199873,3.679199873,25.68336018,10.71377239
18250,2.819318941,2.819318941,22.98364726,8.749212715
18251,1.267325802,1.267325802,22.29677734,7.371373538
18252,8.191202247,8.191202247,26.09165743,11.7118899
18254,3.045188561,3.045188561,27.47634081,8.268625359
18255,8.899598947,9.30299598,26.02702816,8.899598947
18256,7.183245718,7.183245718,30.06978196,13.56424851
18301,1.655565561,1.655565561,14.64492637,4.312564171
18302,2.376893787,2.376893787,16.57362606,4.274328056
18321,0.447141987,0.498804137,10.58757904,0.447141987
18322,10.72906482,10.72906482,18.40975302,11.25355061
18323,8.45807228,10.9622184,8.974248012,8.45807228
18324,9.338201487,9.338201487,24.55674099,11.39052951
18325,11.4604727,13.6904322,12.69223188,11.4604727
18326,6.503348875,8.82708363,6.503348875,6.605948599
18327,2.550280778,2.550280778,20.13484333,3.848133881
18328,9.602641644,9.602641644,26.15005651,14.52927407
18330,10.75991605,10.75991605,15.22404061,11.42583287
18331,12.35329791,12.35329791,20.09077843,14.13610401
18332,0.904004157,6.260809183,7.093977887,0.904004157
18333,12.41418025,12.41418025,22.14086221,12.43493315
18334,6.333589371,6.333589371,8.325775985,8.84467238
18335,1.303595411,1.303595411,18.02300498,1.544589682
18336,3.44899239,3.544910971,48.51602432,3.44899239
18337,2.280535747,3.782028239,38.03757205,2.280535747
18340,6.627899708,6.645214714,49.10686379,6.627899708
18342,7.000184454,9.361723916,7.124038275,7.000184454
18343,0.838261407,4.169438451,18.79858994,0.838261407
18344,1.042358837,3.347934071,1.042358837,2.25964996
18346,2.275158341,2.275158341,3.84717057,2.98395591
18347,11.76020735,11.76020735,13.99830325,13.31968621
18349,1.882378369,1.882378369,1.946035388,3.071510465
18350,5.445094452,5.445094452,7.684035689,7.097624971
18351,1.787058301,1.787058301,21.35971146,2.687732954
18352,4.136668876,4.136668876,10.3781174,4.142252049
18353,7.480124268,7.480124268,19.94081282,12.16674774
18354,6.812402825,6.812402825,18.02956815,8.538641539
18355,1.579206091,1.579206091,4.135190035,5.502976017
18356,2.780509299,2.780509299,19.28465925,3.852243641
18357,10.50397665,12.79142443,13.64471052,10.50397665
18360,2.34512058,2.34512058,14.37801651,3.615723423
18370,2.855125839,2.99567746,2.855125839,4.311778317
18371,8.361107823,8.361107823,21.99199169,10.6786929
18372,1.933857322,1.933857322,7.101668942,3.26618442
18403,1.908930685,1.908930685,8.751609421,2.323235037
18405,11.00651063,11.00651063,38.51728621,11.05471109
18407,3.309769013,3.309769013,16.71535166,3.41119721
18411,4.539896835,4.539896835,9.205554232,6.007705684
18413,0.63577913,0.648110334,20.15003558,0.63577913
18414,1.746093668,1.746093668,13.25414593,2.619627103
18415,5.330836447,5.330836447,45.16720991,17.51507808
18417,8.701120422,8.701120422,45.03911679,20.32397608
18419,6.329236342,6.329236342,18.74232811,7.595670335
18420,5.082980213,5.082980213,17.09033716,6.031060367
