ZCTA,bupTime,bupCount,metTime,metCount,nalTime,nalCount
74022,0,7,25,1,24,1
74023,0,4,68,0,0,1
74026,11,3,55,0,11,1
74027,11,11,39,0,27,2
74028,14,1,55,0,32,0
74029,12,7,13,1,12,1
74030,15,3,53,0,15,1
74032,18,5,57,0,27,1
74033,9,124,24,4,16,8
74034,23,6,46,0,36,0
74035,0,5,49,0,30,1
74036,25,10,33,0,29,1
74037,0,124,18,4,10,8
74038,41,0,59,0,41,0
74039,13,43,33,0,29,2
74041,9,117,28,4,19,7
74042,17,7,45,0,21,1
74044,18,9,36,0,18,1
74045,31,0,52,0,41,0
74046,21,2,62,0,29,1
74047,18,77,31,0,23,4
74048,0,6,32,0,24,1
74050,5,124,17,4,15,8
74051,27,2,27,1,31,0
74052,25,2,53,0,25,1
74053,20,14,33,0,31,0
74054,25,3,52,0,45,0
74055,0,112,19,4,16,6
74056,0,7,26,1,22,1
74058,0,4,56,0,41,0
74059,0,6,62,0,17,2
74060,29,3,43,0,35,0
74061,32,0,38,0,31,0
74062,15,6,74,0,16,2
74063,0,86,22,3,0,5
74066,0,120,25,4,17,7
74068,19,3,59,0,23,1
74070,0,13,29,1,33,0
74071,16,1,52,0,48,0
74072,14,7,51,0,14,1
74073,15,53,19,1,31,0
74074,0,4,62,0,0,1
74075,0,4,53,0,12,1
74078,5,4,55,0,8,1
74079,18,6,57,0,18,2
74080,22,14,41,0,38,0
74081,33,0,44,0,33,0
74082,26,11,33,0,38,0
74083,18,8,35,0,25,1
74084,12,5,38,0,19,1
74085,20,6,60,0,20,1
74103,0,129,8,4,16,8
74104,0,131,6,4,10,8
74105,0,131,10,4,6,8
74106,0,133,6,4,18,8
74107,0,124,13,4,13,8
74108,6,134,11,4,6,7
74110,6,134,0,4,14,8
74112,0,132,9,4,7,8
74114,0,132,7,4,5,8
74115,6,131,5,4,11,8
74116,4,129,9,4,4,7
74117,13,105,13,4,21,5
74119,0,131,8,4,12,8
74120,0,131,8,4,11,8
74126,7,105,12,4,23,6
74127,0,129,10,4,15,8
74128,0,129,5,4,0,7
74129,0,129,4,4,4,7
74130,9,106,9,4,21,6
74131,7,123,19,4,17,8
74132,7,124,18,4,8,8
74133,0,131,7,4,7,7
74134,0,129,6,4,9,7
74135,0,132,6,4,0,8
74136,0,131,10,4,0,8
74137,0,124,15,4,0,7
74145,0,132,0,4,0,8
74146,0,131,0,4,5,7
74301,0,3,45,0,59,0
74330,16,10,53,0,51,0
74331,19,4,33,0,53,0
74332,18,5,45,0,57,0
74333,29,6,30,1,57,0
74337,17,3,43,0,36,0
74338,21,3,47,0,16,1
74339,10,5,10,1,36,0
74340,25,8,53,0,45,0
74342,19,5,68,0,34,0
74343,24,7,24,1,39,0
74344,0,3,48,0,50,0
74346,0,3,67,0,29,1
74347,23,4,49,0,0,1
74349,19,3,46,0,56,0
74350,21,6,49,0,47,0
74352,23,6,56,0,28,1
74354,0,3,0,1,32,0
74358,8,5,8,1,38,0
74359,30,2,56,0,7,1
74360,17,5,17,1,32,0
74361,0,10,55,0,50,0
74363,20,13,21,1,28,2
74364,29,3,61,0,17,1
74365,0,5,72,0,40,0
74366,14,5,59,0,43,0
74367,23,5,59,0,47,0
74368,27,2,53,0,7,1
74369,31,0,31,0,58,0
74370,27,5,30,1,30,2
74401,0,15,46,0,0,2
74403,0,13,51,0,12,2
74421,28,7,42,0,34,0
74422,28,8,55,0,30,2
74423,24,1,67,0,37,0
74425,25,1,36,0,63,0
74426,0,10,47,0,29,2
74427,35,0,76,0,41,0
74428,15,3,58,0,35,0
74429,0,67,23,3,21,6
74430,18,19,23,1,56,0
74431,35,0,48,0,3,1
74432,0,2,35,0,40,0
74434,0,14,54,0,24,2
74435,24,1,72,0,38,0
74436,17,11,40,0,29,2
74437,32,0,45,0,0,1
74438,25,1,69,0,25,1
74441,0,21,62,0,46,0
74442,31,0,31,0,55,0
74445,37,0,61,0,23,1
74446,13,14,47,0,18,2
74447,38,0,52,0,18,1
74450,16,13,59,0,17,2
74451,21,18,79,0,49,0
74452,19,19,66,0,38,0
74454,0,16,31,0,19,2
74455,13,4,72,0,46,0
74456,30,5,44,0,27,1
74457,28,18,82,0,33,0
74458,8,12,32,0,27,2
74459,12,10,55,0,27,2
74460,38,0,51,0,6,1
74462,0,3,69,0,63,0
74463,16,11,52,0,16,2
74464,0,19,79,0,44,0
74467,0,12,40,0,27,2
74468,23,11,64,0,23,2
74469,0,4,63,0,33,0
74470,14,5,66,0,33,0
74471,25,18,93,0,56,0
74472,8,3,61,0,57,0
74477,22,1,52,0,40,0
74501,0,17,0,1,45,0
74521,13,3,98,0,117,0
74522,11,17,11,1,53,0
74523,0,3,67,0,56,0
74525,0,3,52,0,68,0
74528,45,0,45,0,79,0
74530,33,0,73,0,84,0
74531,33,0,42,0,62,0
74533,22,10,35,0,50,0
74534,14,2,73,0,94,0
74535,22,2,75,0,91,0
74536,55,0,93,0,109,0
74538,0,3,62,0,82,0
74540,35,0,43,0,76,0
74543,117,0,180,0,154,0
74546,21,21,21,1,63,0
74547,21,21,24,1,67,0
74549,90,0,145,0,173,0
74552,21,2,73,0,70,0
74553,26,17,26,1,60,0
74554,7,17,7,1,50,0
74555,16,1,63,0,78,0
74556,10,3,59,0,74,0
74557,48,0,105,0,95,0
74558,74,0,112,0,138,0
74560,55,0,55,0,88,0
74561,28,3,56,0,68,0
74562,45,0,109,0,83,0
74563,22,7,63,0,83,0
74565,16,17,16,1,49,0
74567,70,0,108,0,134,0
74569,25,1,55,0,80,0
74570,32,0,32,0,63,0
74571,0,3,89,0,106,0
74572,18,2,77,0,98,0
74574,34,0,83,0,125,0
74576,26,2,37,0,70,0
74577,20,3,107,0,112,0
74578,0,4,43,0,86,0
74601,0,8,0,1,0,1
74604,0,8,8,1,8,1
74630,42,0,42,0,42,0
74631,29,5,29,1,29,1
74632,40,0,40,0,40,0
74633,18,8,25,1,25,1
74636,20,1,45,0,45,0
74637,0,4,44,0,44,0
74640,48,0,62,0,62,0
74641,25,8,25,1,25,1
74643,27,1,39,0,39,0
74644,21,7,21,1,21,1
74646,28,1,39,0,39,0
74647,0,8,22,1,22,1
74650,9,7,53,0,53,0
74651,32,0,32,0,32,0
74652,27,1,43,0,43,0
74653,19,7,19,1,19,1
74701,0,9,16,1,32,0
74720,25,12,31,0,27,1
74722,64,0,198,0,151,0
74723,39,0,48,0,62,0
74724,50,0,NA,0,136,0
74726,38,0,47,0,61,0
74727,34,0,62,0,63,0
74728,0,1,122,0,103,0
74729,15,10,25,1,40,0
74730,11,26,18,1,21,3
74731,24,3,40,0,24,1
74733,17,17,30,1,17,3
74734,20,2,101,0,101,0
74735,32,0,113,0,62,0
74736,43,0,117,0,74,0
74738,17,5,107,0,29,1
74740,56,0,99,0,99,0
74741,35,0,48,0,35,0
74743,0,3,82,0,32,0
74745,28,1,98,0,83,0
74747,28,3,44,0,28,1
74748,27,11,39,0,55,0
74750,35,0,NA,0,65,0
74753,30,3,26,1,30,1
74754,55,0,118,0,89,0
74755,62,0,NA,0,91,0
74756,17,2,97,0,46,0
74759,24,2,83,0,54,0
74760,35,0,103,0,65,0
74761,23,2,NA,0,52,0
74764,37,0,NA,0,67,0
74766,43,0,131,0,80,0
74801,9,3,62,0,20,1
74804,0,3,58,0,25,1
74820,0,4,77,0,73,0
74824,18,5,64,0,18,2
74825,37,0,58,0,79,0
74826,38,0,89,0,36,0
74827,43,0,47,0,67,0
74829,39,0,82,0,46,0
74830,41,0,85,0,39,0
74831,48,0,81,0,58,0
74832,16,5,48,0,22,1
74833,55,0,98,0,74,0
74834,0,3,46,0,0,1
74836,21,1,72,0,72,0
74837,37,0,88,0,48,0
74839,37,0,43,0,27,1
74840,26,3,78,0,30,1
74842,23,4,92,0,90,0
74843,23,4,72,0,72,0
74844,29,4,101,0,87,0
74845,27,1,39,0,23,1
74848,55,0,59,0,60,0
74849,30,4,100,0,58,0
74850,62,0,64,0,52,0
74851,21,4,51,0,38,0
74852,40,0,82,0,38,0
74854,42,0,93,0,40,0
74855,16,6,57,0,18,1
74856,28,1,59,0,59,0
74857,29,3,55,0,46,0
74859,40,0,76,0,35,0
74860,50,0,96,0,60,0
74864,34,0,84,0,42,0
74865,21,5,60,0,60,0
74867,35,0,86,0,78,0
74868,32,0,83,0,30,1
74869,24,1,69,0,24,1
74871,22,6,87,0,89,0
74872,27,1,67,0,52,0
74873,25,3,71,0,0,1
74875,15,7,57,0,25,2
74878,51,0,72,0,49,0
74880,46,0,60,0,20,1
74881,0,3,38,0,17,1
74883,61,0,61,0,35,0
74884,51,0,72,0,50,0
74901,6,20,22,1,10,3
74902,9,22,35,0,14,2
74930,18,4,63,0,37,0
74931,45,0,92,0,55,0
74932,17,17,49,0,28,2
74935,28,3,74,0,70,0
74936,19,6,30,1,19,2
74937,23,3,85,0,64,0
74939,43,0,106,0,85,0
74940,13,3,76,0,55,0
74941,31,0,67,0,41,0
74942,31,0,78,0,83,0
74943,31,0,84,0,75,0
74944,41,0,87,0,61,0
74945,26,6,62,0,26,1
74946,8,19,15,1,13,3
74948,29,6,30,1,29,2
74949,33,0,119,0,119,0
74951,15,4,62,0,41,0
74953,0,4,63,0,43,0
74954,21,17,0,1,0,3
74955,0,6,37,0,0,1
74956,14,4,66,0,45,0
74957,68,0,150,0,129,0
74959,0,5,52,0,32,0
74960,0,1,78,0,46,0
74962,33,0,68,0,33,0
74963,64,0,NA,0,NA,0
74964,36,0,62,0,36,0
74965,16,2,55,0,47,0
74966,23,3,86,0,65,0
75001,0,292,20,11,0,66
75002,0,149,12,2,9,43
75006,8,262,16,7,0,62
75007,0,275,14,6,0,62
75009,23,47,33,0,23,9
75010,0,235,13,5,7,56
75013,0,171,12,4,0,48
75019,0,264,11,7,0,66
75020,0,17,38,0,0,3
75021,12,17,41,0,12,3
75022,0,79,17,3,0,26
75023,0,186,10,5,6,53
75024,0,209,18,3,0,51
75025,0,164,15,3,0,47
75028,0,119,9,3,0,34
75032,0,42,23,2,12,14
75034,0,154,23,3,0,43
75035,0,126,18,3,11,38
75038,4,278,8,12,0,58
75039,9,283,11,14,10,66
75040,7,184,8,7,0,47
75041,7,192,0,8,0,42
75042,7,202,9,7,7,47
75043,0,178,7,8,0,40
75044,0,229,12,7,0,55
75048,8,123,16,4,8,39
75050,0,266,12,16,0,51
75051,0,216,9,13,8,40
75052,9,216,11,15,0,35
75054,0,79,18,6,12,17
75056,11,225,13,3,11,55
75057,0,265,0,5,0,62
75058,20,17,43,0,20,3
75060,5,266,5,14,11,52
75061,0,274,0,14,8,57
75062,0,288,4,14,4,61
75063,0,265,14,11,10,63
75065,10,92,11,2,10,29
75067,0,244,6,5,0,60
75068,13,100,27,2,13,24
75069,0,138,0,2,0,39
75070,0,107,11,3,0,33
75071,0,93,11,2,0,30
75074,0,230,0,7,0,57
75075,0,227,9,7,0,56
75076,19,17,47,0,19,3
75077,0,110,9,2,7,33
75078,14,81,24,1,14,19
75080,0,263,14,11,0,60
75081,8,243,15,11,0,54
75082,0,229,9,7,7,58
75087,0,37,23,3,0,17
75088,14,115,15,5,6,34
75089,12,144,15,5,0,41
75090,0,21,44,0,0,4
75092,0,21,45,0,8,4
75093,0,226,17,6,0,56
75094,9,140,9,4,9,43
75098,0,70,16,4,0,30
75101,11,5,48,0,37,0
75102,41,0,71,0,67,0
75103,43,0,59,0,0,1
75104,0,153,16,9,9,20
75105,31,0,67,0,41,0
75109,38,0,73,0,68,0
75110,28,1,64,0,59,0
75114,22,8,26,1,18,4
75115,0,84,15,6,0,9
75116,6,188,9,11,0,32
75117,36,0,66,0,29,1
75119,0,5,38,0,31,0
75124,18,2,59,0,35,0
75125,0,67,23,6,20,8
75126,15,52,22,5,0,16
75127,38,0,59,0,26,1
75132,8,17,27,2,8,11
75134,8,124,13,8,8,16
75135,16,12,40,0,17,3
75137,8,168,11,10,6,25
75140,44,0,55,0,32,0
75141,13,147,17,7,14,21
75142,23,3,37,0,24,2
75143,33,0,61,0,33,0
75144,18,2,75,0,65,0
75146,0,114,14,6,11,11
75147,35,0,65,0,32,0
75148,0,2,60,0,50,0
75149,0,171,13,8,0,38
75150,0,176,7,10,0,42
75152,11,7,33,0,30,1
75153,35,0,76,0,59,0
75154,10,118,13,6,12,15
75155,17,1,53,0,47,0
75156,21,1,66,0,41,0
75157,12,3,53,0,12,1
75158,0,2,55,0,0,1
75159,17,72,22,8,17,14
75160,0,10,34,0,15,4
75161,19,1,49,0,30,1
75163,14,2,71,0,52,0
75164,25,12,38,0,26,4
75165,0,23,28,1,17,2
75166,12,15,27,1,12,9
75167,0,5,34,0,0,1
75169,24,1,55,0,31,0
75172,10,122,19,7,16,16
75173,24,4,39,0,24,2
75180,6,176,15,8,6,38
75181,0,107,20,8,10,23
75182,10,156,16,7,10,34
75189,17,11,32,0,17,5
75201,0,268,3,14,0,62
75202,1,271,2,14,1,62
75203,5,241,0,11,6,50
75204,0,259,5,13,3,60
75205,5,272,9,10,4,56
75206,6,228,9,10,0,50
75207,0,273,0,14,3,63
75208,0,232,5,11,7,44
75209,0,273,10,12,0,63
75210,5,199,5,10,9,45
75211,7,237,10,10,0,41
75212,0,270,8,14,4,58
75214,7,205,12,10,0,45
75215,0,224,0,12,7,50
75216,0,208,0,11,0,37
75217,10,167,10,9,12,30
75218,6,200,6,10,0,45
75219,0,283,6,14,4,60
75220,5,285,11,14,7,66
75223,4,219,7,12,6,49
75224,0,231,6,11,6,43
75225,0,278,12,11,0,62
75226,0,244,5,12,4,54
75227,7,183,8,9,7,38
75228,0,190,0,10,0,44
75229,0,296,15,12,7,72
75230,0,254,15,12,0,59
75231,0,216,14,10,8,46
75232,5,211,0,10,7,31
75233,5,229,10,10,6,38
75234,0,305,16,11,7,72
75235,0,281,8,14,0,63
75236,9,186,12,11,5,32
75237,0,209,5,10,6,34
75238,6,235,9,11,6,51
75240,0,273,16,12,5,64
75241,6,202,6,10,0,26
75243,0,258,12,12,0,62
75244,0,301,17,13,0,75
75246,0,237,7,12,6,51
75247,0,286,8,14,0,63
75248,0,236,20,9,5,56
75249,9,165,15,9,8,26
75251,4,282,15,12,5,66
75252,6,250,14,9,0,61
75253,8,146,16,8,11,24
75254,0,289,18,12,0,66
75270,2,268,2,14,2,62
75287,0,270,16,9,6,67
75390,0,288,7,14,2,63
75401,0,5,42,0,11,1
75402,0,5,48,0,0,1
75407,0,25,15,1,0,10
75409,0,25,23,1,9,10
75410,46,0,54,0,47,0
75411,24,5,115,0,27,1
75412,67,0,NA,0,67,0
75413,22,5,61,0,45,0
75414,17,22,53,0,17,3
75415,40,0,95,0,40,0
75416,18,3,NA,0,18,1
75417,38,0,106,0,44,0
75418,0,5,70,0,35,0
75420,43,0,82,0,45,0
75421,13,3,101,0,13,1
75422,16,5,55,0,19,1
75423,23,4,58,0,31,0
75424,22,6,35,0,22,2
75426,40,0,78,0,40,0
75428,23,5,62,0,26,1
75431,35,0,84,0,55,0
75432,30,3,82,0,30,1
75433,29,4,67,0,31,0
75435,29,3,NA,0,29,1
75436,24,3,NA,0,24,1
75437,36,0,99,0,60,0
75438,13,5,76,0,41,0
75439,10,8,65,0,27,2
75440,39,0,68,0,39,0
75441,28,3,87,0,28,1
75442,14,14,25,1,14,5
75446,26,8,89,0,29,1
75447,28,5,80,0,57,0
75448,31,0,71,0,35,0
75449,41,0,82,0,46,0
75450,32,0,102,0,32,0
75451,29,1,84,0,88,0
75452,29,5,54,0,36,0
75453,22,5,60,0,22,1
75454,0,51,17,2,0,13
75455,0,2,73,0,67,0
75457,0,2,99,0,65,0
75459,12,26,33,0,12,6
75460,0,3,108,0,0,1
75462,8,3,113,0,8,1
75468,29,3,NA,0,29,1
75469,48,0,87,0,48,0
75470,22,3,94,0,22,1
75471,28,1,88,0,63,0
75472,32,0,70,0,32,0
75473,15,5,112,0,15,1
75474,28,2,53,0,28,1
75475,15,5,57,0,36,0
75476,24,5,77,0,45,0
75477,27,3,105,0,27,1
75478,15,1,108,0,63,0
75479,14,22,57,0,22,3
75480,19,1,91,0,81,0
75481,34,0,NA,0,58,0
75482,28,1,77,0,41,0
75486,30,3,123,0,30,1
75487,29,1,100,0,55,0
75488,36,0,89,0,53,0
75489,16,17,45,0,16,3
75490,24,8,48,0,28,1
75491,26,5,55,0,26,3
75492,20,5,83,0,37,0
75493,8,2,98,0,70,0
75494,28,1,70,0,75,0
75495,0,25,28,1,0,7
75496,26,4,66,0,34,0
75497,49,0,69,0,56,0
75501,0,12,11,1,11,1
75503,0,12,12,1,12,1
75550,53,0,73,0,53,0
75551,0,7,36,0,36,0
75554,51,0,58,0,57,0
75555,37,0,69,0,69,0
75556,16,1,36,0,36,0
75558,11,2,66,0,66,0
75559,41,0,48,0,48,0
75560,22,1,41,0,41,0
75561,21,12,28,1,28,1
75562,31,0,63,0,63,0
75563,18,1,50,0,50,0
75565,42,0,65,0,63,0
75566,42,0,64,0,64,0
75567,16,12,24,1,24,1
75568,26,1,59,0,59,0
75569,6,12,12,1,12,1
75570,34,0,41,0,41,0
75571,17,1,62,0,62,0
75572,10,13,30,1,30,1
75573,14,12,22,1,22,1
75574,36,0,44,0,44,0
75601,0,8,50,0,64,0
75602,5,8,46,0,60,0
75603,20,8,57,0,71,0
75604,8,8,50,0,70,0
75605,0,8,52,0,66,0
75630,54,0,89,0,90,0
75631,16,1,49,0,65,0
75633,0,1,35,0,53,0
75638,31,0,75,0,75,0
75639,21,1,35,0,34,0
75640,22,8,71,0,85,0
75641,24,8,59,0,73,0
75642,29,1,31,0,40,0
75643,21,1,38,0,73,0
75644,37,0,61,0,95,0
75645,20,8,53,0,84,0
75647,18,11,37,0,71,0
75650,17,8,45,0,59,0
75651,33,0,51,0,65,0
75652,36,0,52,0,83,0
75654,42,0,46,0,88,0
75656,41,0,74,0,74,0
75657,34,0,46,0,60,0
75661,40,0,26,1,40,0
75662,16,8,39,0,70,0
75667,45,0,50,0,99,0
75668,35,0,82,0,82,0
75669,23,1,57,0,74,0
75670,29,7,32,0,46,0
75672,35,0,24,1,38,0
75681,29,1,55,0,83,0
75682,33,0,41,0,92,0
75683,24,8,73,0,87,0
75684,34,0,40,0,88,0
75686,18,1,75,0,80,0
75691,32,0,52,0,65,0
75692,28,11,0,1,28,1
75693,14,8,45,0,75,0
75701,0,14,7,1,56,0
75702,0,14,10,1,51,0
75703,0,16,0,2,60,0
75704,13,14,21,1,54,0
75705,19,14,22,1,66,0
75706,18,14,26,1,50,0
75707,10,14,13,1,64,0
75708,0,14,22,1,63,0
75709,11,14,11,1,53,0
75750,21,12,24,1,75,0
75751,0,2,54,0,43,0
75752,12,2,44,0,40,0
75754,33,0,39,0,29,1
75755,39,0,46,0,78,0
75756,25,13,30,1,48,0
75757,21,14,21,2,79,0
75758,20,12,25,1,59,0
75759,19,2,19,1,75,0
75760,28,1,54,0,NA,0
75762,13,14,13,2,63,0
75763,28,2,28,1,67,0
75764,16,2,16,1,99,0
75765,36,0,43,0,70,0
75766,0,3,0,2,87,0
75770,32,0,52,0,66,0
75771,17,14,25,1,42,0
75773,32,0,40,0,50,0
75778,24,2,39,0,43,0
75779,21,4,26,1,86,0
75780,16,2,16,1,98,0
75783,50,0,58,0,66,0
75784,32,0,32,0,NA,0
75785,20,2,20,1,103,0
75788,37,0,37,0,NA,0
75789,27,11,27,2,82,0
75790,32,0,40,0,29,1
75791,14,14,14,1,69,0
75792,20,22,27,1,60,0
75801,0,2,44,0,93,0
75803,12,2,49,0,88,0
75831,43,0,90,0,99,0
75832,41,0,89,0,85,0
75833,72,0,96,0,96,0
75835,18,1,50,0,96,0
75838,23,1,80,0,80,0
75839,15,3,56,0,105,0
75840,40,0,92,0,94,0
75844,0,1,67,0,NA,0
75845,0,2,46,0,107,0
75846,46,0,98,0,98,0
75847,40,0,36,0,NA,0
75848,30,1,86,0,86,0
75849,9,1,57,0,NA,0
75850,63,0,81,0,81,0
75851,42,0,86,0,100,0
75852,40,0,73,0,73,0
75853,36,0,68,0,80,0
75855,30,2,69,0,113,0
75856,18,2,55,0,NA,0
75858,41,0,26,1,NA,0
75859,52,0,98,0,92,0
75860,24,1,82,0,82,0
75861,35,0,71,0,97,0
75862,36,0,84,0,82,0
75901,31,0,10,1,NA,0
75904,34,0,0,1,NA,0
75925,34,0,34,0,NA,0
75926,21,2,27,1,NA,0
75928,25,1,90,0,48,0
75929,60,0,61,0,122,0
75930,39,0,39,0,101,0
75931,22,3,58,0,83,0
75932,51,0,103,0,71,0
75933,31,0,74,0,74,0
75934,36,0,54,0,NA,0
75935,0,1,0,1,82,0
75936,22,2,49,0,81,0
75937,35,0,49,0,NA,0
75938,24,2,63,0,84,0
75939,28,3,34,0,91,0
75941,42,0,17,1,NA,0
75942,8,2,60,0,67,0
75943,38,0,55,0,NA,0
75944,39,0,31,0,NA,0
75946,25,1,42,0,97,0
75948,45,0,63,0,115,0
75949,48,0,24,1,NA,0
75951,0,3,74,0,70,0
75954,29,1,29,1,66,0
75956,0,3,63,0,63,0
75959,46,0,58,0,116,0
75960,23,1,42,0,87,0
75961,0,2,35,0,116,0
75962,11,2,31,0,NA,0
75964,15,2,31,0,NA,0
75965,0,2,39,0,NA,0
75966,21,7,82,0,45,0
75968,32,0,47,0,94,0
75969,37,0,20,1,NA,0
75972,22,1,22,1,102,0
75973,37,0,37,0,96,0
75974,16,2,16,1,71,0
75975,30,1,30,1,85,0
75976,40,0,22,1,NA,0
75977,42,0,106,0,91,0
75978,17,2,44,0,NA,0
75979,0,2,68,0,68,0
75980,41,0,37,0,108,0
76001,0,113,16,9,7,26
76002,0,127,14,9,8,27
76006,0,209,10,11,0,40
76008,23,22,21,4,21,9
76009,18,32,30,2,18,5
76010,0,239,0,16,0,41
76011,6,219,7,16,6,43
76012,0,209,10,15,0,41
76013,0,135,7,13,0,34
76014,5,172,5,15,5,37
76015,0,130,8,12,6,33
76016,0,127,11,12,0,33
76017,0,127,13,12,0,32
76018,0,164,9,15,9,35
76020,0,8,25,2,0,5
76021,0,215,5,13,5,46
76022,0,200,8,13,0,45
76023,28,1,47,0,28,1
76028,0,57,19,7,0,16
76031,19,7,35,0,27,1
76033,17,8,32,0,28,1
76034,0,141,5,11,0,38
76035,27,2,35,0,35,0
76036,11,66,16,7,11,16
76039,0,222,12,12,0,47
76040,0,223,12,13,0,47
76041,12,5,40,0,25,1
76043,34,0,56,0,36,0
76044,16,10,32,0,30,1
76048,13,2,40,0,39,0
76049,0,2,38,0,38,0
76050,30,3,41,0,30,1
76051,0,184,14,10,0,38
76052,17,50,24,4,17,15
76053,6,176,7,12,6,39
76054,5,201,0,14,0,48
76055,33,0,48,0,36,0
76058,0,22,23,3,20,8
76059,17,9,33,0,23,1
76060,7,125,9,11,7,31
76061,15,47,29,4,15,9
76063,0,105,17,8,0,24
76064,25,3,45,0,25,1
76065,0,53,28,3,17,10
76066,25,3,25,1,25,1
76067,22,3,22,1,22,1
76070,34,0,50,0,47,0
76071,24,11,29,1,24,2
76073,32,0,58,0,45,0
76077,33,0,56,0,47,0
76078,30,4,35,0,28,2
76082,13,4,26,1,13,3
76084,11,35,33,0,21,6
76085,26,3,26,1,26,1
76086,0,13,0,3,0,6
76087,17,3,17,1,17,1
76088,16,3,16,1,16,1
76092,0,114,14,7,0,31
76093,30,4,45,0,40,0
76102,0,128,5,12,5,36
76103,0,127,5,12,5,34
76104,0,121,0,11,0,36
76105,5,121,7,11,7,34
76106,9,83,0,9,0,28
76107,0,99,7,12,0,29
76108,13,61,9,10,9,21
76109,0,88,7,9,0,25
76110,0,110,4,11,4,33
76111,0,142,6,12,9,40
76112,0,151,0,12,0,41
76114,9,82,9,9,9,26
76115,0,113,0,11,6,31
76116,7,82,0,10,0,25
76117,6,137,0,12,11,38
76118,5,193,7,13,7,46
76119,0,122,0,11,0,35
76120,6,163,6,13,6,44
76123,0,72,11,8,6,18
76126,12,63,10,9,10,16
76127,15,43,14,8,14,13
76129,4,89,8,9,4,26
76131,14,93,11,10,11,29
76132,0,78,0,9,0,24
76133,6,86,9,10,0,22
76134,5,97,5,11,6,27
76135,11,68,14,9,0,21
76137,10,105,10,10,10,34
76140,12,94,12,11,13,26
76148,9,118,10,11,9,31
76155,8,244,12,12,8,54
76164,6,109,7,11,7,34
76177,5,100,16,10,5,32
76179,19,69,13,9,13,22
76180,0,174,7,12,7,40
76182,7,123,7,10,7,32
76201,0,24,5,2,0,12
76205,0,38,0,2,7,15
76207,4,25,6,2,4,11
76208,12,34,12,2,9,12
76209,0,42,7,2,5,17
76210,9,38,9,2,0,15
76225,21,2,47,0,48,0
76226,0,44,15,2,0,18
76227,0,42,21,1,19,12
76228,48,0,48,0,48,0
76230,38,0,54,0,54,0
76233,16,3,49,0,28,1
76234,0,3,33,0,33,0
76238,21,3,38,0,21,1
76239,47,0,64,0,47,0
76240,0,5,38,0,0,1
76244,0,77,17,7,0,22
76245,25,2,77,0,42,0
76247,21,29,25,1,21,11
76248,0,75,14,5,0,24
76249,14,15,14,1,14,5
76250,12,3,40,0,12,1
76251,53,0,70,0,53,0
76252,23,3,51,0,23,1
76253,20,3,48,0,20,1
76255,50,0,56,0,50,0
76258,21,3,34,0,32,0
76259,21,9,21,1,21,4
76261,38,0,38,0,38,0
76262,10,96,21,7,0,33
76263,38,0,55,0,38,0
76264,16,13,66,0,31,0
76265,36,0,64,0,36,0
76266,16,11,16,1,16,6
76268,13,19,53,0,16,3
76270,27,2,54,0,54,0
76271,27,4,42,0,37,0
76272,22,5,30,1,22,1
76273,0,17,58,0,23,3
76301,0,6,0,1,0,2
76302,6,6,6,1,6,2
76305,13,6,13,1,13,2
76306,9,6,9,1,9,2
76308,7,6,9,1,7,2
76309,0,6,8,1,0,2
76310,10,6,11,1,10,2
76311,13,6,13,1,13,2
76351,39,0,39,0,39,0
76354,19,6,19,1,19,2
76357,40,0,40,0,40,0
76360,0,2,36,0,36,0
76363,26,2,84,0,83,0
76364,20,4,49,0,49,0
76365,32,0,32,0,32,0
76366,24,6,25,1,24,2
76367,17,8,17,1,17,2
76370,40,0,72,0,72,0
76371,19,1,89,0,88,0
76372,29,1,93,0,93,0
76373,15,4,50,0,50,0
76374,36,0,64,0,64,0
76377,29,5,29,1,29,1
76379,21,6,21,1,21,2
76380,0,1,64,0,62,0
76384,0,2,62,0,62,0
76388,28,1,84,0,NA,0
76389,30,5,30,1,30,1
76401,0,4,56,0,0,1
76402,4,4,60,0,4,1
76424,0,3,85,0,80,0
76426,0,3,56,0,52,0
76427,15,2,74,0,74,0
76429,21,3,66,0,66,0
76430,28,3,61,0,85,0
76431,23,1,59,0,57,0
76432,22,3,NA,0,22,1
76433,23,4,58,0,23,1
76435,57,0,78,0,27,1
76436,50,0,102,0,50,0
76437,47,0,58,0,47,0
76442,36,0,122,0,23,1
76443,56,0,75,0,56,0
76444,33,0,88,0,0,1
76445,39,0,80,0,21,1
76446,19,4,73,0,16,2
76448,46,0,71,0,37,0
76449,41,0,60,0,60,0
76450,0,1,80,0,80,0
76452,63,0,NA,0,59,0
76453,44,0,52,0,44,0
76454,46,0,88,0,16,1
76455,55,0,NA,0,46,0
76457,26,4,79,0,26,1
76458,0,1,61,0,61,0
76459,22,1,63,0,63,0
76460,30,1,63,0,63,0
76462,34,0,44,0,34,0
76463,42,0,50,0,42,0
76464,45,0,66,0,66,0
76466,52,0,72,0,43,0
76469,39,0,46,0,59,0
76470,52,0,68,0,50,0
76471,48,0,89,0,48,0
76472,34,0,34,0,34,0
76474,53,0,121,0,53,0
76475,51,0,59,0,56,0
76476,28,2,53,0,33,0
76481,20,1,96,0,96,0
76483,55,0,106,0,110,0
76484,62,0,62,0,62,0
76486,26,1,46,0,46,0
76487,31,0,31,0,31,0
76490,32,0,37,0,37,0
