"GEOID","minDisHosp","timeDrive","countDrive"
45003020601,8.93,20.98,6
45003020702,3.2,7.97,11
45003021001,8.23,12.46,11
45003021101,6.63,15.44,6
45015020719,4.37,12.75,8
45015020720,3.46,10.02,9
45015020724,7.39,14.06,4
45013002103,8.09,27.19,1
45013002106,11.57,26.46,1
45013002108,7.67,26.5,1
45013010500,2.98,14.06,1
45013010800,1.16,15.42,1
45013011000,2.3,15.65,1
45013990100,15.99,17.55,1
45001950600,14.4,24.23,1
45007011300,1.68,0,4
45003022001,12.96,29.2,1
45003980100,21.83,43.41,0
45007011001,10.95,18.1,4
45003021800,29.86,52.67,0
45007011700,15.7,27.11,1
45013001102,7.74,20.69,2
45013002202,10.22,22.77,2
45031010600,6.21,14,1
45019990100,7.84,14.96,7
45021970301,2.67,5.97,2
45021970402,11.68,17.98,3
45021970502,2.43,5.3,2
45011970100,29.25,36.79,0
45009960300,18.28,35.27,0
45003020301,7.48,27.86,2
45003020400,5.33,15.05,5
45003021300,0.7,0,5
45003021601,7.27,11.97,1
45011980100,30.77,43.64,0
45007011201,3.35,11.05,4
45007011402,9.7,13.94,4
45037970400,7.69,16.1,1
45037970502,11.81,22.49,8
45013002101,13.9,201.4,0
45007011901,4.7,8.02,4
45007011902,3.57,9.14,4
45001950400,5.25,10.59,2
45007012002,5.98,13.45,4
45007012300,2.04,2.99,4
45027960703,13.47,26.78,1
45027960801,15.54,24.35,1
45015020503,17.71,31.9,0
45015020506,17.85,21.37,2
45015020707,7.29,10.66,9
45015020712,9.65,20.55,3
45041000300,3.07,7.58,7
45011970200,33.39,50.41,0
45011970400,22.44,49.22,0
45015020806,4.38,8.37,9
45015020809,3.25,7.96,9
45015020903,6.31,11.29,11
45015021000,6.47,13.7,11
45039960100,16.96,38.86,0
45039960300,12.57,21.98,2
45041000201,4.23,8.65,7
45013000501,5.81,15.48,2
45031011300,5.02,0,7
45031011400,3.03,11.67,8
45027960500,4.44,7.65,3
45017950100,18.97,29.7,2
45035010816,1.95,11.78,9
45035010809,2.81,7.54,3
45029970500,1.44,7.81,1
45033970500,13.41,21.78,2
45035010200,20.69,32.13,0
45035010503,7.24,20.33,3
45035010603,5.99,15.04,4
45035010605,5.39,12.13,3
45035010606,4.27,8.51,3
45035010808,1.63,4.85,5
45033970200,4.13,10.71,1
45033970300,6.2,0,2
45041002400,9.15,20.62,2
45029970700,13.08,25.19,1
45031010300,5.32,16.03,1
45057010200,18.99,26.03,1
45057010500,2.13,5.51,2
45057010900,2.11,5.22,2
45051080102,17.29,19.95,3
45063020506,1.08,0,19
45063020507,1.81,9.15,19
45063020604,2.82,10.45,19
45063020703,3.88,11.55,18
45063020705,9.51,20.48,11
45091060200,3.98,12.62,5
45091060501,2.22,7.11,5
45091060502,2.98,8.11,2
45091061401,15.36,28.34,2
45091061404,2.58,7.26,2
45091061701,11.4,20.7,2
45091061707,11.99,25.52,6
45091061801,13.61,22.08,3
45091061201,7.11,16.5,7
45091061203,9.05,22.05,4
45089970700,12.66,24.23,2
45091060102,2.79,9.94,5
45091061302,9.33,22.79,2
45061920301,0.16,0,1
45063020100,4.52,11.45,19
45063020300,2.53,6.19,19
45051070702,13.34,20.44,2
45069960100,8.43,15.94,1
45063021304,19.38,33.38,0
45085000201,16.49,27.4,1
45079011501,0.48,0,16
45079011603,0.95,9.17,16
45079011606,4.11,13.47,15
45079011607,2.17,7.04,16
45091060802,3.35,12.11,6
45091060804,3.29,11.95,6
45091060905,0.84,0,2
45091060907,3.87,12.65,6
45091061004,6.78,19.12,8
45071950100,11.59,26.83,1
45077010901,4.77,8.18,4
45091061900,20.36,36.21,0
45077010903,6.31,12.46,11
45083023102,10.01,14.41,7
45083023302,2.62,8.5,7
45083023401,9.11,19.29,7
45071950201,5.57,10.92,1
45077011001,4.72,9.15,2
45077011003,9.13,14.36,4
45077011102,14.13,26.07,3
45081960300,23.9,43.41,0
45083020400,1.2,3.24,6
45083020601,3.4,11.61,7
45083021901,5.44,10.23,7
45065920100,15.4,35.66,0
45083021700,2.26,7.62,6
45083021803,4.57,14.66,6
45077010700,2.98,8.42,4
45091061007,3.78,12.34,12
45079010412,2.94,11.85,19
45079010501,1.95,11.02,19
45079010701,3.81,15.52,19
45079010805,0.96,6.91,19
45079011000,2.05,5.18,19
45079011102,2.49,9.37,16
45079011202,2.62,7.04,19
45091061101,7.52,18.97,8
45079002500,2.2,6.98,19
45079002603,2.04,9.24,16
45079002604,1.52,7.67,16
45079003100,0.19,0,19
45079011417,5.63,11.88,11
45085000600,7.98,17.27,2
45085000800,2.52,6.39,2
45085001100,3.44,5.33,3
45085001703,5.91,11.77,1
45049920200,4.7,0,2
45047971000,13.11,22.98,2
45061920302,3.83,14.1,2
45079010200,7.74,20.59,15
45079010304,1.23,0,19
45077011203,12.75,21.55,2
45079000300,2.25,6.74,19
45079000500,0.34,0,19
45079000900,0.91,4.35,19
45079001100,1.02,0,19
45079001600,1.03,3.2,19
45055970401,11.69,27.19,1
45055970402,7.68,11.13,1
45079011701,4.15,9.74,19
45049920300,16.18,33.43,0
45055970602,8.29,12.61,1
45055970700,7.18,16.02,1
45051020200,4.18,0,2
45051040105,2.65,8.26,3
45051051302,2.9,7.15,4
45055970200,22.76,37.21,0
45051020100,6.28,17.97,1
45067950600,4.55,0,2
45069960500,17.12,20.99,2
45051040200,4.36,9.03,2
45051050102,3.48,8.9,5
45051050200,2.81,5.33,5
45051050600,6.61,10.92,5
45051051201,6.72,11.75,4
45063021404,25.43,39.33,0
45067950400,10.19,18.35,1
45059920101,8.48,22.78,1
45059920202,16.68,37.25,0
45063021031,7.01,14.1,16
45063021034,3.36,10.05,19
45063020904,20.19,34.1,0
45063020906,13.92,29.98,1
45063020908,7.62,22.18,5
45059920501,9.87,25.9,1
45059921001,12.57,25.58,3
45063021029,9.51,17.36,9
45079011407,11.33,23.37,9
45075011400,4.18,5.67,2
45085001902,9.47,15.31,1
45075011900,17.72,28.7,2
45079011414,7.14,15.79,13
45079011415,7.94,17.17,9
45089970501,6.17,0,2
45083023403,10.13,17.37,8
45087030100,1.31,3.99,1
45085001801,17.39,35.99,0
45087030200,0.38,0,1
45057011202,3.12,0,5
45059920302,4.32,0,1
45051051604,3.07,7.69,3
45051051700,10.42,21.07,4
45051070701,13.09,22.49,2
45079010308,3.45,14.17,10
45055970904,12.84,17.01,6
45079010306,7.93,16.62,10
45051030103,8.82,15.19,3
45055970902,11.67,25.56,1
45079010309,2.56,9.53,16
45051040101,3.48,10.64,3
45081960201,18.35,33.2,0
45083020800,2.22,6.15,6
45083021100,2.37,9.93,5
45083021301,0.46,7.61,5
45083021303,2.01,10.79,5
45083021403,1.53,0,6
45083020701,3.39,8.1,6
45083023101,7.89,8.88,9
45051051404,6.53,11.89,4
45051051501,7.94,18.19,4
45051051503,8.62,15.42,4
45083021902,6.18,15.27,7
45063020708,5.11,14.65,10
45085000902,2.78,4.94,2
45091060402,4.64,15.68,2
45083022405,6.4,16.13,5
45091060906,4.69,15.51,2
45073030901,10.97,28.37,2
45013001200,12.02,51.07,0
45079011404,0.51,0,19
45075010900,6.17,9.64,2
45063021017,6.08,15.61,9
45063021021,12.82,29.99,2
45083023802,10.73,24.5,1
45059920700,2.14,16.12,1
45063021022,12.97,22.62,6
45063021024,13.14,19.06,8
45063021027,8.76,18.77,8
45063021203,11.29,27.35,1
45063021206,17.06,33.41,0
45083023700,16.33,32.51,0
45077010403,2.15,6.47,2
45077010502,5.28,9.52,2
45083023900,6.25,12.93,6
45089970200,14.86,34.91,0
45077010601,7.29,17.19,6
45063020707,5.42,23.13,6
45077010300,8.53,18.46,2
45063020802,16.4,29.15,3
45063020903,20.66,34.25,0
45075011600,10.82,13.2,2
45089970300,25.54,44.42,0
45063021112,0.98,7.36,17
45063021114,6.65,15.22,11
45063021115,5.23,12.98,12
45071950602,15.7,37.53,0
45087030900,10.92,21.85,1
45087030600,13.13,21.07,1
45075010600,10.15,10,2
45055970100,19.82,30.9,0
45079010804,1.84,7.55,19
45043920301,9.24,13.18,1
45043920503,8.77,13.86,2
45023020200,2.85,13.46,1
45007010200,9.5,20.84,8
45007010600,9.86,19.34,4
45007011401,5.38,9.33,4
45079010102,6.45,14.17,13
45079010408,0.14,0,17
45089970400,18.28,40.32,0
45083022801,9.92,23.94,5
45083023201,6.09,12.96,5
45083023600,15.45,32.04,0
45091061202,7.71,27.06,3
45091061602,12.16,19.81,2
45019002003,7.82,12.04,8
45007000300,0.74,3.46,4
45007001000,3.35,6.41,4
45015020101,22.56,56.7,0
45015020505,15.34,20.53,2
45015020718,5.74,13.32,8
45065920300,18.89,29.05,1
45073030300,9.24,23.34,1
45019004609,2.49,18.09,8
45051040500,6,8.18,4
45051051603,6.63,16.53,3
45075010300,25.66,38.81,0
45079002100,1.52,4.89,19
45019005500,1.81,5.84,11
45063021303,17.74,35.97,0
45021970202,5.09,10.75,1
45051060301,9.15,14.6,4
45051060404,1.76,12.45,3
45051070200,6.72,11.76,3
45027960300,7.85,18.29,2
45029970402,3.53,0,1
45033970400,2.7,5.41,2
45021970601,6.95,11.59,1
45003020100,20.87,35.68,0
45019004610,4.49,11.48,8
45077010402,2.33,0,2
45019002300,26.96,63.26,0
45019003115,0.7,0,11
45019004400,0.95,0,11
45051070602,9.86,21.9,2
45039960400,3.5,0,1
45059920301,10.2,18.38,1
45045002805,1.94,7.58,12
45045003005,1.77,6.37,10
45061920200,8.93,19.69,1
45063021025,8.31,25.32,4
45063021111,1.8,6.54,19
45043920700,5.8,8.24,1
45045000500,0.72,3.39,12
45045001808,0.56,0,12
45045002201,2.44,6.98,12
45045002506,3.51,9.1,9
45007000700,1.82,5.32,4
45007010103,7.14,14.34,8
45041001800,13.39,37.57,0
45003020902,8.98,19.97,7
45069960400,9.9,13.97,1
45051020300,5.41,11.28,1
45055970903,11.53,22.6,7
45013000400,5.11,12.36,2
45035010604,6.15,16.32,3
45057011002,8.23,13.43,2
45045003103,4.67,18.2,4
45045004200,2.11,8.34,12
45047970701,13.97,28.9,2
45079011418,5,15.75,12
45083020500,1.86,5.06,6
45083021302,2.58,9.7,5
45083022003,3.27,13.36,5
45083022303,14.55,23.14,6
45041001200,1.96,4.76,7
45075011500,7.68,7.74,2
45001950300,15.8,37.54,0
45083022007,5.81,13.6,6
45083022401,14.45,23.83,3
45083022600,5.87,15.19,1
45035010801,9.17,17.7,3
45003020200,10.57,19.38,1
45003020802,1.59,3.76,11
45003021400,2.7,5.13,4
45079011702,3.18,9.63,16
45065920200,21.5,36.17,0
45057011100,4.98,11.46,2
45003021201,3.94,13.47,1
45045002610,5.21,13.06,11
45045002606,7.48,17.13,4
45045003008,5.1,13.29,10
45045003104,8.9,22.58,1
45045003704,3.17,10.15,11
45079980100,8.85,26.36,2
45007011500,10.99,21.91,1
45009960100,28.24,37.36,0
45047970400,3.11,0,3
45083020900,2.42,6.22,5
45083022005,7.34,15.28,6
45085000500,6.08,12.9,1
45045001804,3.01,11.21,12
45047970800,3.77,0,3
45085001901,11.21,19.2,1
45021970201,4.84,9.12,5
45045002103,1.03,0,7
45045002402,7.75,16.96,2
45031010400,5.11,0,1
45035010400,5.93,0,1
45019002002,4.14,8.9,8
45019002400,21.81,34.23,0
45021970602,11.17,19.43,1
45019002614,0.57,0,10
45005970300,7.94,18.48,1
45031010900,5.99,15.46,8
45059920900,10.64,28.22,2
45045002814,2.91,11.49,10
45041001602,10.56,16.74,7
45043920202,16.82,36.31,0
45075010100,24.97,49.98,0
45077010602,5.11,11.02,10
45079002400,1.88,7.23,19
45079010305,2.93,11.82,16
45079010702,1.37,8.51,19
45045003015,3.81,14.54,4
45043920505,6.83,15.48,2
45045001502,2.37,7.95,12
45045003904,1.17,0,6
45083023402,10.68,22.57,7
45013000901,8.86,19.97,2
45003020302,2.98,14.26,1
45013010300,5.64,24.83,1
45041000600,0.45,0,7
45079010900,1.51,2.72,19
45003021700,24.16,39.65,0
45003021102,4.44,12.55,5
45063021306,17.95,31.72,0
45055970905,9.56,14.5,1
45057011001,7.8,13.76,1
45059920201,19.58,34.45,0
45073030602,7.37,15.68,1
45077011204,9.86,17.21,2
45085000901,2.96,6.15,2
45063020511,2.44,9.22,19
45027960100,7.44,12.11,2
45071950601,8.86,15.35,1
45075011100,0.41,0,2
45023021000,14.45,26.95,1
45079002800,2.06,4.63,19
45091061501,15.41,24.99,2
45011970500,20.08,47.63,0
45013010900,2.25,18.05,1
45051060209,3.71,12.46,4
45051060406,2.75,8.18,4
45013010600,2.19,7.31,1
45007011800,6.75,14.03,4
45015020600,10.86,17.76,2
45015980100,7.86,21.42,2
45039960500,8.88,15.82,1
45015020102,9.94,27.63,1
45015020504,19.58,25.19,2
45015020717,4.72,11.49,4
45059920600,10.43,23.18,2
45063020803,18.75,35.03,0
45063021113,2.81,12.23,16
45019002005,4.91,13.72,8
45019002701,1.29,6.24,11
45057010600,4.83,12.34,1
45067950300,4.34,17.91,1
45071950202,2.2,0,1
45025950700,15.35,26.29,1
45031011000,3.36,14.28,8
45051040102,1.74,0,3
45051060102,7.63,12.43,4
45035010501,3.2,20.28,4
45041000202,4.95,9.67,7
45019003400,4.68,13.2,11
45055970300,17.98,37.76,0
45051070601,12.39,23.83,2
45073030200,18.51,34.18,0
45075011000,2.31,6.4,2
45007010700,13.08,25.02,5
45091060401,3.73,11.05,2
45091060904,3.94,10.92,2
45025950400,12.75,13.5,1
45087030400,3.59,6.75,2
45047970702,9.22,20,2
45057010400,7.02,12.39,1
45059920103,14.68,32.95,0
45061920100,5.95,15.66,2
45061920500,10.5,30.27,0
45063020509,2.79,7.37,19
45083023202,4.53,0,7
45091061601,14.34,20.55,2
45075011300,5.13,5.2,2
45063980100,1.49,5.68,19
45079011101,2.67,5.36,19
45007000600,1.92,4.1,4
45019002104,15.68,60.08,0
45015020807,5.33,13.36,8
45025950300,21.55,27.88,1
45035010818,4.63,14.62,9
45083023405,3.46,15.45,6
45023020601,7.37,31.23,0
45041002000,6.11,12.53,1
45043920201,14.09,20.29,1
45091061502,9.76,20.29,2
45079010502,2.14,6.42,19
45063021109,3.01,9.81,17
45055970500,3.88,6.85,1
45049920500,20.71,34.23,0
45051040103,1.51,9.5,2
45051051405,4.91,12.3,4
45013002102,13.58,22.07,1
45031011600,11.21,25.62,3
45035010819,3.78,10.87,9
45041001601,3.12,6.98,8
45017950200,12.29,19.11,2
45063021205,14.6,38.85,0
45075010800,2.58,3.46,2
45069960302,15.23,25.49,1
45063020801,18.52,32.05,0
45063021014,4.89,12.72,17
45007010800,11.65,23.17,3
45019005400,2.5,5.31,11
45091061104,9.42,20.5,6
45077011103,10.43,20.35,2
45079010103,5.72,10.96,12
45079010407,1.81,12.17,19
45077010401,7,7.12,2
45077010803,2.82,5.14,4
45079010703,1.46,7.71,19
45045003602,2.74,8.2,11
45051060206,5.82,18.1,4
45059920400,6.1,12.94,1
45025950502,1.19,0,1
45079011301,2.42,6.17,16
45051060101,3.09,5.19,4
45015020714,5.24,14.65,3
45015020722,2.52,9.05,9
45041001400,1.93,7.91,7
45053950201,10.34,37.13,0
45085000400,7.4,18,1
45083022802,10.77,22.33,6
45091061301,5.98,13.98,2
45045003601,3.18,7.36,10
45045003903,2.22,7.12,4
45047970101,11.21,20.15,2
45089970600,7.08,14.15,2
45063021307,22.45,27.97,2
45067950200,6.18,10.03,2
45069960301,16.72,25.82,2
45051050900,8.51,12.42,5
45079011419,4.1,10.4,12
45083020301,0.32,0,6
45083021001,2.98,7.17,5
45083021600,1.38,3.3,7
45083022006,7.45,16.62,5
45085001802,12.84,13.13,1
45079011304,2.86,9.96,19
45025950200,29.1,35.29,0
33005970800,11.01,27.64,1
33007950700,3.16,6.01,1
33011000102,2.25,7.14,5
33015104102,2.93,10.47,8
33017081500,0.63,0,2
33017087000,10.14,14.47,2
33013031001,7.72,18.04,4
33013032900,4.58,11.1,6
33013040500,11.63,23.25,1
33015003400,1.6,5.08,9
33015054000,11.27,19.6,2
33015065005,10.02,16.38,5
33011000600,1.31,4.39,8
33011010700,0.03,0,8
33011011102,4.3,9.62,6
33011019000,9.63,11.84,4
33011010100,3.06,9.32,8
33011010900,0.42,0,7
33011012200,2.19,6.24,8
33011018501,13.27,21.28,3
33011018502,11.08,30.54,0
33015065006,10.01,17.72,5
33015069200,1.56,19.93,4
33015100302,3.4,6.62,14
33015107100,0.96,17.26,5
33017080202,7.31,13.57,3
33017083002,3.26,8.99,2
33001965700,21.05,36.1,0
33005971700,12.58,28.29,2
33011000202,1.41,4.9,8
33011000300,0.66,3.38,9
33011001300,1.25,4.33,8
33011002300,1.92,5.45,9
33015052000,6.15,12.87,3
33015059000,11.54,20.02,2
33009960200,15.6,17.73,1
33009961400,15.59,28.75,2
33013030000,9.58,22.97,2
33015003301,4.82,13.1,3
33015003901,3.71,10.61,8
33003955500,15.61,26.79,1
33005970100,13.48,30.57,0
33005971300,0.89,6.62,1
33011001500,1.21,3.24,7
33011018000,8.19,14.15,5
33011200400,0.58,4.87,10
33015067502,7.99,17.97,2
33019975300,6.84,16.57,2
33013032300,1.73,5.1,6
33001965600,11.85,21.53,1
33005970600,14.13,24.65,2
33011000800,1.57,4.17,8
33017081100,4.9,10.05,2
33013032706,6.73,14.62,3
33015060000,7.58,16.05,3
33011001400,1.1,4.48,10
33015102100,7.66,13.63,10
33005970700,16.65,35.07,0
33005970900,8.16,20.95,1
33007950100,23.64,30.76,0
33015003701,3.19,8.07,8
33015106200,2,6.58,6
33017084300,1.28,0,2
33011000101,1.38,4.59,8
33011000902,1.66,6.48,7
33011023000,0.26,0,2
33013032600,2.99,10.4,6
33011010400,1.56,4.37,10
33011011000,1.81,5.03,7
33011012300,4.47,12.84,7
33011014100,5.96,23.31,7
33013032701,7.39,21.91,2
33011025000,10.76,20.74,2
33011002701,9.01,18.81,4
33011002903,7.98,17.2,5
33013003200,7.92,20.24,3
33013032100,1.93,6.94,6
33013032400,2.6,6.29,6
33015069300,1.96,18.02,7
33019975500,20.88,52.81,0
33011000203,2.96,8.22,8
33011001200,0.69,2.71,6
33011001700,0.06,0,6
33011002000,0.88,3.86,11
33011002500,1.74,5.38,7
33017084400,1.83,2.67,2
33017088500,12.08,30.88,0
33009960800,8.32,16.38,1
33009961100,6.84,15.23,1
33009961300,19.24,49.76,0
33013044100,4.2,10.51,6
33015003703,5.96,11.99,7
33015003802,7.17,18.46,6
33015051000,9.68,17.03,3
33013043001,3.19,6.84,1
33001966401,8.82,14.78,1
33003955800,21.84,34.01,0
33015058000,18.55,33.96,0
33015062500,6.15,14.68,7
33015063002,6.96,13.5,8
33011200100,7.52,18.21,9
33011022500,10.64,24.49,2
33015071000,5.22,24.19,1
33015100301,4.7,14.72,12
33017080203,8.84,16.93,3
33017080500,10.16,17.64,2
33017084100,2.32,6.28,2
33013032800,6.42,14.25,3
33013033000,12.55,22.29,2
33015103100,3.3,11.35,11
33015107400,0.9,0,7
33015980011,5.65,15.6,8
33019975902,3.99,4.51,2
33003956000,11.46,27,1
33003956400,9.9,15.47,1
33001965800,5.79,13.35,2
33001966100,4.84,8.16,1
33013041000,0.7,0,1
33005970200,14.27,33.43,0
33005971402,3.6,9.26,1
33013035000,19.61,32.39,0
33013037000,11.46,29.33,2
33013038000,11.87,23.31,3
33001965300,9.7,18.32,2
33013038500,17.89,30.14,0
33011014300,3.01,14.28,8
33011016202,3.51,12.83,1
33011019502,7.69,12.25,2
33005971600,5.57,15.13,2
33007950400,18.4,24.27,1
33009960100,1.76,0,1
33009960600,6.15,0,1
33011017100,5.45,19.5,4
33019975400,9.9,17.41,2
33019975700,8.49,17.24,3
33011000901,0.47,0,7
33011001100,1.08,4.05,6
33009961200,11,31.57,0
33009961500,12.38,20,2
33009961602,2.94,10.23,4
33011001600,0.79,3,7
33011001800,0.7,2.73,6
33011001900,1.71,4.35,8
33011002400,2.75,6.56,8
33011002600,4.06,17.47,8
33009960400,27.89,32.74,0
33009960500,19.23,41.16,0
33009960700,21.85,39.87,0
33011000700,1.04,2.63,8
33011020000,13.05,24.39,3
33009961800,3.05,6.32,4
33011000204,3.89,7.01,8
33009960900,19.31,66.6,0
33003955300,7.04,0,1
33003956100,3.53,0,1
33005970400,12.5,28.97,1
33005970500,10.2,15.24,2
33005971000,2.09,0,1
33005971401,3.05,9.56,1
33005971500,10.23,22.58,3
33011014201,7.2,21.08,8
33001965598,5.14,16.59,4
33001966000,4.13,5.64,1
33001966200,6.08,9.28,1
33001966402,5.29,10.43,1
33003955900,15.11,26.2,1
33017084200,3.36,6.06,2
33017085000,9.77,18.87,2
33017086000,13.16,29.73,1
33015100100,5.9,17.07,8
33015101100,4.99,8.88,10
33015061001,3.33,8.23,5
33017081600,3.19,6.95,2
33017082000,2.29,8.45,3
33019975200,10.05,21.86,3
33017088000,14.82,20.55,1
33019975100,7.72,18.21,4
33011024000,8.4,14.86,2
33011200200,8.14,14.95,11
33011022000,3.02,0,2
33011010500,0.9,3.41,8
33011010600,0.78,3.37,7
33011011101,4.49,11.32,6
33011011200,3.16,7.64,6
33011011300,2.15,7.32,6
33011011402,2.19,7.02,6
33011002702,6.92,15.94,4
33007951000,19.87,25.45,1
33011014202,9.01,18.02,8
33011016100,3.88,5.06,4
33011002800,4.23,9.4,4
33011010200,1.88,0,8
33011010302,2.08,7.85,11
33007950500,3.98,0,1
33007950600,0.31,0,1
33007950800,9.43,6.7,1
33001965200,12.3,24.67,1
33001965400,8.13,14.7,2
33015069100,2.59,20.55,3
33015069700,3.76,22.55,3
33011200300,7.65,21.37,7
33011980101,4.26,11.59,6
33015050000,10.13,18,5
33013044200,6.57,13.28,4
33015003302,4.06,7.58,7
33015055001,14.67,23.69,5
33015056000,17.43,35.35,0
33015057000,19.03,32.2,0
33015064000,6.25,9.59,7
33015065001,6.62,11.21,6
33015065008,9.56,15.75,5
33015067501,7.14,20.6,1
33013003100,12.54,25.57,6
33013031002,5.39,15.65,3
33013041500,12.81,32.09,0
33013042500,9.81,24.09,2
33015063001,5.13,11.81,9
33015104101,0.73,0,10
33015105100,7.35,11.51,8
33015106101,5.13,9.98,9
33015107200,2.66,22.78,3
33017080100,8.52,18.13,3
33017080204,7.76,16.73,3
33011013100,7.46,19.56,8
33017081200,5.39,11.18,2
33019975901,1.77,0,2
33015003500,0.24,0,10
33015003602,5.03,11.74,7
33015003801,5.03,17.25,7
33015003902,6.33,13.92,11
33011010301,2.82,10.62,7
33009960300,10.09,22.82,2
33009961601,7.43,18.67,2
33011002200,1.29,5.74,8
33003955400,10.52,17.11,1
33013003001,6.16,12.5,7
33007950200,5.39,0,1
33019975600,13.99,35.88,0
33017081400,2.66,4.96,2
33017084500,3.69,8.9,2
33015107500,3.55,20.81,1
33007950300,22.76,34.82,0
33015065007,10.17,15.54,5
33013003006,1.74,4.51,7
33017081300,2.23,4.33,2
33017084600,4.61,6.55,2
33009961000,2.31,0,1
33011015200,3.39,12.14,4
33011021500,6.06,24.57,1
33013036000,14.2,23.39,2
33013040000,18.12,25.63,2
33013044300,5.28,17.65,2
33015004000,6.52,16.09,5
33015100400,1.05,0,14
33015106400,0.98,0,5
33001965900,1.05,0,1
33003955600,21.99,42.98,0
33007951100,11.63,17.7,2
33011011401,3.8,11.08,4
33019975800,3.18,6.82,2
33013032500,1.84,0,6
33013034000,15.5,27.17,2
33013039000,9.27,15.31,2
33015003601,1.65,4.51,10
33015055002,16.88,24.23,4
33001965100,12.48,30.84,0
33015106102,8.49,15.15,13
33017083001,4.82,10.63,2
33003955100,9.11,18.99,1
33005971100,2.81,8.93,1
33007950900,14.08,40.26,0
33009961700,2.21,0,4
33011002901,5.93,14.71,9
33011011500,2.71,7.6,6
33011001000,3.02,9.66,5
33013032200,2.6,7.41,6
33015067000,3.96,12.53,4
33011019501,9.55,19.72,2
33003956300,18.42,56.38,0
33011002100,0.45,0,8
33011002902,4.96,16.29,7
33013044000,6.03,17.92,4
33015053000,5.82,9.76,5
33015062000,7.22,17.95,7
33015066000,7.29,12.88,5
33015100200,3.51,7.46,12
33011025500,17.21,28.71,1
33001966500,9.25,21.78,1
33011015100,6.01,12.16,3
33011021000,14.79,32.9,0
33013043002,3.38,0,1
33011010800,0.69,2.37,9
33011012100,5.34,10.84,6
33011016201,1.4,0,4
4013105502,2.33,5.65,44
4013105602,3.16,8.24,38
4013106300,2.19,6.32,45
4013071511,1.99,6.82,20
4013071912,1.56,6.97,30
4013082007,1.96,6.01,39
4013082209,2.83,8.14,31
4013092308,2.08,6.89,37
4013092709,2.45,8.46,36
4013092723,2.05,9.93,22
4013103205,3.53,9.85,39
4013103216,2.04,6.6,37
4013103614,3.16,8.34,38
4013104214,1.97,5.69,30
4013104227,1.83,5.17,39
4013104501,1.43,3.56,43
4013104900,4.17,8.21,42
4013105200,1.45,4.75,43
4013107101,2.44,6.83,43
4013108301,2.17,4.09,45
4013108802,1.02,2.45,45
4013109702,1.85,6.62,36
4013110802,0.83,3.07,43
4013111401,0.83,2.39,47
4013112201,3.23,10.34,45
4013113201,0.68,1.98,48
4013113203,0.07,0,48
4013113900,0.92,3.31,50
4013114703,3.13,7.26,44
4013116500,4.23,8.26,36
4013116605,0.63,0,31
4013116703,5.85,12.52,33
4013117000,1.89,4.48,46
4013216822,7.4,13.33,7
4013216840,3.59,6.93,14
4013217002,2.81,6.69,44
4013217102,2.19,5.13,44
4013218000,1.4,4.67,46
4013319101,1.33,2.86,47
4013319902,0.57,0,46
4013420109,4.34,11.31,17
4013420209,2.21,3.81,20
4013420303,5,10.59,37
4013420604,2.37,5.14,43
4013421001,1,4.28,44
4013421202,2.87,8.22,45
4013421501,1.28,2.65,41
4013422205,0.53,0,44
4013422302,3.31,3.56,44
4013422402,3.75,10.08,30
4013422511,3.71,8.64,19
4013422620,0.74,5.05,20
4019004412,3.68,8.32,16
4019004506,1.8,6.32,17
4019004513,2.72,6.63,17
4019004615,1.35,4.68,17
4019004627,1.81,9.65,14
4019004646,4.79,16.25,13
4019004716,7.55,10.07,7
4021000204,5.33,6.79,11
4021000310,3.58,8.67,10
4021001304,5,11.47,3
4021001702,21.22,33.31,0
4023966402,1.25,4.42,1
4025000608,2.91,5.97,4
4025001300,45.95,81.83,0
4025001900,8.55,21.6,3
4025002100,60.23,76.64,0
4013422635,2.16,4.88,20
4013522904,2.58,6.82,22
4013611200,4.7,11.85,14
4013612700,8.34,16.86,10
4013614000,2.91,8.11,20
4013614400,1.9,4.47,26
4013616400,0.66,0,39
4013617200,1.72,5.18,40
4013617800,0.88,5.29,21
4013618400,1.38,2.09,38
4013618800,2.53,7.48,38
4013810300,0.67,0,40
4013811100,1.94,7,36
4013813700,7.34,15,9
4013814700,3.17,8.55,18
4013816700,4.74,12.47,15
4013980500,4.49,9.42,18
4015950402,44.14,56.2,0
4015952004,1.36,14.96,3
4015953100,0.97,4.05,1
4015953402,16.25,12.35,1
4017940008,42.85,71.14,0
4017940100,23.11,0,1
4017960200,47.87,43.11,0
4017964202,38.48,34.5,0
4017965200,5.52,7.25,2
4019000200,0.95,2.98,16
4019001304,2.04,5.14,17
4019002505,3.22,9.24,16
4019003200,1.91,6.19,16
4019004029,1.91,11.97,13
4019004037,2.26,8.46,13
4019004052,20.55,20.88,10
4019004066,8.44,23.7,8
4019004112,3.25,11.45,16
4019004316,25.24,48.28,0
4019004330,4.1,12.5,2
4027000100,2.51,6.55,2
4027000403,2.88,9.81,2
4027000700,1.31,3.55,2
4027000905,2.62,8.41,2
4027001003,0.89,2.6,2
4027011110,13.81,22.03,2
4027011700,11.02,17.83,2
4001944902,16.72,59.08,0
4001970502,23.64,22.78,1
4003000400,23.63,41.97,0
4003001502,3.68,10.99,2
4005002000,47.27,80.02,0
4005002300,79.39,111.45,0
4007000700,38.25,60.41,0
