ZCTA,BED_COUNT,POINT_IN_TIME,YEARLY_BED_COUNT
31565,,,
584,,,
43925,,,
44221,39,38,39
97496,23,23,23
6344,,,
6722,175,152,175
4244,,,
231,1999,1999,1961
198,,,
55327,,,
58737,,,
24954,,,
36756,,,
3512,,,
39114,,,
6584,,,
64124,7,7,7
68422,,,
364,,,
8821,6,7,6
13438,,,
63966,,,
64132,,,
25123,,,
26234,,,
85298,,,
6816,,,
83632,,,
42716,,,
2131,,,
1331,2,2,2
56552,,,
62551,,,
24121,,,
62931,,,
8283,,,
4574,,,
2375,,,
6536,,,
64167,,,
84111,96,763,869
24538,,,
2593,,,
26651,,,
13415,,,
27819,,,
58784,,,
437,,,
73572,,,
9783,,,
3184,,,
31632,,,
56628,,,
5663,,,
48647,12,8,12
6546,,,
655,,,
5382,,,
2955,,,
56325,,,
52548,,,
6645,,,
79851,,,
7926,,,
3293,,,
382,,,
1991,338,338,21
2359,16,16,16
62876,,,
246,,,
62891,,,
8313,,,
6715,,,
53183,5,5,5
5858,,,
57799,,,
4165,,,
6419,,,
5147,,,
5235,,,
82923,,,
53582,,,
5927,,,
47865,,,
84726,,,
3652,,,
83463,,,
52767,,,
6162,,,
3316,,,
36426,,,
59645,,,
49855,118,114,68
49719,,,
8281,37,34,37
2769,,,
5519,319,276,319
3275,,,
313,575,528,575
253,2,2,2
214,2,15,2
4993,,,
55449,,,
3986,,,
59713,,,
89414,,,
3766,,,
717,68,29,68
11424,45,39,45
68923,,,
67228,,,
8515,474,361,474
8917,,,
29832,,,
4425,,,
681,,,
2861,123,11,123
6723,,,
4563,,,
67355,,,
45651,44,32,44
67363,,,
8716,,,
62536,,,
414,,,
49347,,,
48359,,,
4851,,,
4118,,,
4943,,,
4115,,,
4161,,,
65468,,,
64479,,,
2183,,,
2778,,,
1863,,,
1773,,,
42633,,,
3649,,,
42653,,,
97873,,,
1661,6,3,6
15634,,,
29453,,,
5772,35,272,35
3796,,,
3791,14,14,14
37616,,,
37872,,,
75647,,,
7965,,,
78643,,,
77964,,,
7819,,,
23173,,,
126,,,
15563,,,
4957,272,252,272
52223,,,
5533,,,
64454,,,
63939,,,
97911,,,
1853,19,19,19
1551,93,92,93
69146,,,
45819,,,
4385,,,
6287,,,
5625,,,
5153,,,
5264,,,
91,189,145,189
4423,,,
28315,18,13,18
17954,,,
3222,,,
5454,,,
131,,,
116,,,
2726,,,
18,,,
52237,,,
29572,,,
6566,,,
29912,,,
68531,,,
24141,15,15,15
82213,,,
3855,,,
82222,6,,6
22151,14,14,14
5974,,,
5315,16,3,16
49968,,,
6257,,,
28366,,,
54817,,,
69348,,,
67621,,,
2818,,,
28375,,,
2282,198,157,142
3615,,,
396,,,
2817,,,
27834,443,431,443
75932,,,
3618,17,24,17
3546,,,
36311,,,
99554,,,
7284,,,
95959,3,2,
4549,11,11,11
45416,,,
59718,12,4,12
29168,,,
63673,,,
61471,,,
47924,,,
27562,,,
27569,,,
43434,,,
42539,,,
3635,,,
6335,,,
1126,2557,2269,2557
28742,,,
38929,,,
52623,,,
5765,,,
5211,11,,11
5617,,,
59436,,,
4982,,,
235,,,
2357,,,
15857,,,
1883,,,
18195,,,
14479,,,
32312,85,68,85
9116,61,53,61
245,,,
18327,22,2,22
18413,,,
5544,,,
2646,174,168,134
2491,,,
24966,,,
16228,,,
16246,,,
3229,,,
2114,,,
245,,,
98852,,,
1461,,,
46731,,,
32566,,,
1545,,,
13751,,,
461,4,45,4
3184,,,
324,,,
4986,,,
175,,,
737,,,
7113,1683,1511,1672
3149,,,
3371,,,
4751,,,
59728,,,
49626,,,
27589,,,
644,,,
27596,,,
3959,15,9,15
277,,,
16112,,,
61874,,,
48168,,,
49241,,,
48128,,,
4163,,,
49126,,,
5423,,,
38753,,,
3932,,,
4354,,,
39654,,,
3815,,,
56151,,,
59422,,,
15489,,,
29546,,,
29148,,,
5741,,,
76666,,,
4821,,,
172,,,
15635,,,
15693,,,
39346,,,
8813,,,
2827,,,
2891,73,65,66
2888,5,47,5
543,,,
4544,,,
4745,,,
63147,1,8,1
42374,,,
23692,,,
19956,9,9,
14167,,,
97217,92,78,92
26767,,,
2572,,,
6424,,,
63942,,,
155,35,27,35
1363,,,
11772,78,78,78
7624,,,
38,61,6,61
6162,,,
34982,,,
73539,,,
62627,,,
6919,,,
6145,,,
62563,,,
62573,,,
23417,,,
91776,,,
32118,,,
639,,,
286,119,118,119
11976,,,
83238,,,
358,,,
46932,,,
46819,,,
4142,,,
4213,,,
11933,97,97,97
3817,,,
35147,,,
35222,34,226,34
35243,,,
35187,,,
35975,,,
4611,,,
4576,,,
22654,,,
98327,,,
6613,559,45,559
6466,,,
6177,,,
66777,,,
66521,,,
24892,,,
5734,,,
53939,,,
57456,,,
5442,,,
53295,572,52,572
431,34,2,34
4387,,,
41729,,,
91941,,,
33129,,,
1854,,,
3349,12,12,12
667,,,
14775,,,
5343,3,258,28
16115,,,
1883,,,
3552,,,
1521,,,
64113,,,
4785,,,
6931,,,
61256,,,
56278,,,
3295,,,
6641,,,
66436,,,
4215,,,
614,,,
62282,,,
62685,,,
619,,,
61933,,,
62519,,,
67849,,,
11743,183,183,183
154,,,
4884,,,
68123,,,
177,,,
6417,,,
3911,,,
4829,,,
4241,,,
91722,43,36,43
981,262,198,262
9461,,,
72443,,,
4987,,,
7393,,,
95242,,,
3162,125,118,125
61614,93,45,93
4575,,,
1247,,,
91789,,,
62423,,,
476,,,
47847,,,
4773,,,
98587,,,
98346,,,
74932,,,
56654,,,
8912,,,
8327,,,
19147,137,94,132
3777,,,
92111,,,
9524,,,
9413,4513,391,453
3128,,,
379,,,
41528,,,
3869,,,
1588,,,
49453,,,
86,,,
783,,,
6423,,,
21649,,,
2641,,,
38449,,,
42519,,,
4152,,,
8861,148,141,134
92251,,,
91745,23,28,
9411,196,898,196
9367,,,
496,,,
67455,,,
66956,,,
2847,11,11,11
1391,498,496,496
21755,,,
49757,,,
11793,43,34,43
92831,51,51,51
9136,7,64,7
19943,,,
3334,115,76,115
92129,,,
95616,112,88,67
4624,,,
3813,,,
31637,,,
6415,,,
6145,,,
61251,,,
12485,,,
3259,,,
263,,,
38834,,,
8611,551,536,473
3872,,,
3858,,,
471,61,31,61
68381,,,
87116,,,
58542,,,
23138,,,
32619,,,
39826,,,
877,,,
13323,,,
156,,,
1433,16,58,96
33851,,,
51523,,,
34119,,,
5533,,,
13135,,,
45786,,,
31518,,,
4671,,,
4622,,,
3224,14,98,14
328,33,2,33
185,,,
1288,,,
95334,,,
9134,17,16,17
4988,,,
14172,,,
14767,,,
1832,22,15,22
18435,,,
23358,,,
3319,,,
3429,,,
7166,,,
93312,,,
378,3,3,3
6823,,,
794,,,
3376,,,
1481,,,
61428,,,
6287,,,
67564,,,
5648,,,
5664,,,
5651,,,
537,,,
23238,,,
2483,,,
7222,14,4,14
7294,,,
72566,,,
5345,,,
541,,,
5343,,,
5454,,,
573,,,
5829,,,
5735,,,
5667,,,
84739,,,
8439,,,
84333,,,
22923,,,
22529,,,
2244,124,16,124
2372,,,
54473,,,
53221,4,17,
53177,,,
54632,,,
25193,,,
537,,,
2525,,,
24412,,,
25651,,,
5481,4,,4
8476,,,
6758,,,
681,146,171,146
647,,,
6477,,,
833,,,
831,17,8,59
632,183,28,183
6438,,,
818,,,
8156,12,7,12
8133,,,
24818,,,
2979,,,
79256,,,
24712,,,
6472,,,
6424,,,
548,,,
681,,,
624,,,
6249,,,
638,,,
34797,,,
3265,,,
23117,,,
5323,,,
25266,,,
39156,,,
56185,,,
8177,,,
53826,,,
5389,,,
25248,,,
2544,8,61,8
98811,,,
2522,,,
25984,,,
816,,,
81328,,,
8835,,,
8546,,,
6333,36,,36
34669,,,
3882,,,
62894,,,
4946,,,
54556,,,
7614,,,
2722,,,
54524,,,
33827,,,
45822,5,4,5
73771,,,
42371,,,
583,,,
96769,,,
83687,7,72,7
54563,,,
62268,,,
61344,,,
2136,18,18,18
23952,,,
9866,52,484,438
23919,,,
4785,,,
6115,,,
23857,,,
2458,,,
6142,,,
61567,,,
27551,,,
6234,,,
4671,28,8,28
77566,,,
54865,,,
6696,,,
54657,,,
4733,,,
7758,8,4,8
82412,,,
82933,,,
4444,,,
46745,,,
72515,,,
677,,,
5322,89,8,89
99774,,,
6291,46,35,43
6295,,,
45135,,,
75236,,,
7824,,,
7666,,,
2786,,,
1614,,,
43963,,,
79777,,,
7768,,,
78541,,,
7515,,,
77318,,,
77453,,,
23325,3,3,3
2355,,,
9311,88,85,88
534,,,
54928,,,
78662,,,
75457,,,
76541,389,381,389
47272,,,
4616,169,113,169
47468,,,
46517,,,
46616,,,
4658,,,
46143,,,
46163,,,
54413,,,
5416,,,
59755,,,
78645,,,
4697,,,
47522,,,
46553,,,
47115,,,
25152,,,
4671,,,
47449,,,
46794,,,
72682,,,
78245,,,
75164,,,
47868,,,
47356,,,
88121,,,
57257,,,
2555,,,
62878,,,
26264,,,
24816,,,
35984,,,
3575,,,
85621,,,
71861,,,
4675,,,
37719,,,
7347,,,
45863,,,
22958,,,
2482,,,
98394,,,
5431,229,28,15
22712,55,3,55
24174,,,
22213,,,
9419,1971,1852,196
23115,,,
2914,6,6,6
2343,,,
25213,,,
28129,,,
8631,411,42,411
72937,,,
2117,,,
84336,,,
85935,,,
86431,,,
72386,,,
72721,,,
85,,,
15774,,,
17223,,,
2916,,,
29451,,,
98926,118,84,118
72415,,,
72324,,,
633,,,
72941,,,
72947,,,
72935,,,
7244,,,
33312,342,338,338
33981,,,
3335,,,
1924,,,
14618,,,
1953,,,
8944,,,
89428,,,
3751,,,
329,,,
322,11,11,11
357,,,
1298,,,
28676,,,
55122,24,24,24
881,,,
1334,,,
12839,77,75,41
6373,,,
64638,,,
27858,182,182,182
27973,,,
65685,,,
64436,,,
5944,,,
15432,,,
1554,,,
14757,36,36,36
13635,,,
1293,9,6,9
171,,,
73632,,,
73762,,,
73169,,,
1973,,,
11216,395,377,395
13641,,,
11788,,,
14141,,,
8867,,,
38233,,,
38369,,,
1422,,,
15533,,,
17748,,,
15216,21,21,21
3722,,,
8832,,,
773,,,
881,111,15,111
1316,,,
5678,,,
5512,1227,17,1227
5514,,,
56584,,,
5625,,,
1435,11,9,11
12518,,,
4982,,,
485,,,
58243,,,
58363,,,
5879,,,
38736,,,
15853,46,46,46
38559,,,
3722,,,
3735,,,
46127,,,
497,,,
4811,,,
5639,,,
553,,,
5663,,,
12182,43,43,43
12436,,,
112,,,
48174,,,
4896,,,
4895,,,
7821,,,
746,32,28,32
767,5,6,5
79,,,
1577,,,
46764,,,
4649,,,
47832,,,
56569,64,64,64
56438,,,
5645,,,
5541,,,
55117,127,127,127
55116,16,79,16
56226,,,
134,,,
5627,,,
55388,,,
5542,,,
5581,21,17,21
52641,,,
539,,,
5862,,,
5641,,,
5444,,,
84774,,,
8443,32,15,32
37214,52,52,52
38558,,,
555,,,
1586,,,
1511,2,2,2
1546,,,
9288,,,
3461,118,11,114
3362,,,
3281,819,657,819
3345,24,21,24
32725,2,2,2
84745,,,
4945,21,15,21
48212,,,
75459,,,
39755,,,
21756,,,
2482,,,
2779,,,
133,,,
28431,,,
4543,,,
45622,,,
58231,,,
64836,45,3,45
63115,114,1,98
65786,,,
68767,,,
68624,,,
48114,,,
6375,,,
15,,,
135,3387,338,3353
1469,95,94,95
1238,,,
11727,11,11,11
437,,,
4245,,,
65614,,,
13733,,,
1312,,,
6448,,,
6321,,,
6333,13,13,13
65731,,,
4973,,,
6551,,,
412,,,
72562,,,
74572,,,
74361,,,
73553,,,
874,,,
79326,,,
23224,656,613,656
43338,,,
63846,,,
3811,,,
38114,129,97,129
3711,25,11,25
7255,,,
6798,,,
6472,,,
63937,,,
827,,,
8837,83,74,83
819,134,134,134
6819,,,
68648,,,
6942,,,
2611,,,
7869,,,
39189,,,
876,,,
8712,,,
27613,,,
87538,,,
88136,,,
63557,,,
7928,,,
757,,,
38646,,,
49233,,,
48471,11,8,11
6334,,,
2713,,,
56276,,,
56524,,,
7379,,,
2865,,,
2897,,,
2866,,,
12571,,,
1258,,,
28226,,,
14487,,,
1266,,,
16845,,,
1914,118,113,118
15222,627,595,627
21155,,,
2783,47,41,47
2181,,,
58355,,,
45727,,,
74748,,,
16656,,,
18256,,,
78672,,,
75573,,,
73543,,,
74349,,,
381,,,
3841,,,
3249,,,
8629,,,
1431,,,
1457,5192,4982,5192
83436,,,
52236,,,
52211,,,
52334,,,
6242,,,
6111,,,
61477,,,
52356,,,
51531,,,
93287,,,
72458,,,
37143,,,
6751,118,13,118
66546,,,
374,,,
3261,,,
745,,,
7885,,,
3126,3,3,3
9117,4,4,4
38235,,,
38587,,,
757,,,
28128,,,
77429,,,
7739,,,
9678,,,
96725,,,
96814,,,
62367,,,
61443,1,1,1
67635,,,
58484,,,
47993,,,
46148,,,
7686,,,
43155,,,
47532,,,
512,,,
91739,,,
9262,27,26,27
9713,,,
9155,19,19,19
9442,,,
9136,87,71,87
6795,,,
666,26,2,24
397,,,
573,,,
6619,,,
46939,,,
72629,,,
7255,,,
4722,,,
5124,,,
5136,,,
5277,,,
6772,,,
6733,,,
37888,,,
15362,,,
45645,,,
16928,,,
32124,12,1,12
33324,,,
27888,,,
73761,,,
72413,,,
3245,41,26,41
3287,57,35,57
3747,,,
38139,,,
4638,,,
6722,,,
4674,,,
4685,,,
7371,198,11,15
5852,,,
58327,,,
45424,13,9,13
27229,,,
7365,,,
47345,,,
4654,,,
41764,,,
5479,,,
5675,,,
469,,,
6629,56,523,56
66754,,,
97267,27,29,27
41219,,,
44632,,,
4368,,,
43332,,,
16364,,,
516,,,
52543,,,
52553,,,
71766,,,
9571,,,
6515,193,176,193
6794,,,
41572,,,
34448,,,
17851,,,
7783,,,
4863,,,
72585,,,
95127,226,176,226
28391,,,
1988,75,81,74
33972,,,
6135,,,
62436,,,
74851,,,
1525,14,13,14
7591,,,
34785,,,
3258,,,
3311,,,
2787,,,
44312,,,
45876,,,
4117,,,
6293,,,
6962,,,
62421,,,
17551,,,
15555,,,
15492,,,
97449,,,
1522,,,
1577,,,
8748,,,
34215,,,
33966,,,
74421,,,
74631,,,
18223,,,
41859,,,
41348,,,
7448,173,172,173
9798,,,
97225,27,27,27
8783,,,
88321,,,
8152,,,
826,38,38,38
15629,,,
15214,,,
1656,,,
15221,47,42,47
12542,,,
7518,,,
771,,,
7121,,,
7759,,,
6231,,,
96114,,,
8223,45,4,45
8112,8,8,
9675,,,
861,,,
6282,,,
52755,,,
12424,,,
8649,,,
8158,,,
81332,,,
32246,,,
32694,,,
34688,,,
3273,,,
63,,,
6538,,,
62237,,,
5116,,,
17229,,,
18964,19,18,19
6614,,,
61231,,,
6416,,,
6228,16,15,16
74427,,,
9762,,,
97212,45,45,45
6686,,,
67631,,,
67143,,,
67428,,,
37811,,,
8732,,,
88115,,,
61853,,,
1548,,,
1781,,,
19151,21,177,21
17922,,,
95957,,,
8857,,,
852,,,
835,,,
7419,7,6,7
731,161,124,124
774,,,
7112,1,9,1
7522,,,
96768,,,
15521,,,
15696,,,
1386,,,
12491,,,
9493,,,
8211,12,111,12
6451,71,77,71
6786,,,
6365,,,
8734,,,
96816,,,
96734,,,
551,,,
5435,,,
83642,,,
5535,,,
5166,,,
47436,,,
83646,,,
83841,,,
67656,,,
64856,,,
88324,,,
1348,,,
591,,,
5472,,,
3284,187,177,183
19938,,,
19946,,,
72333,,,
9313,8,8,8
5574,,,
961,2,2,2
1895,,,
9746,,,
7984,,,
5319,,,
58831,,,
1744,54,35,54
98829,,,
2575,,,
4625,,,
6463,,,
6371,83,83,83
54554,,,
75692,,,
29356,,,
8876,178,166,11
746,,,
3588,,,
6653,,,
4861,35,28,3
39581,,,
427,,,
4684,,,
15349,,,
15377,,,
12138,,,
28772,,,
4636,,,
47351,,,
2349,,,
978,,,
97215,4,35,4
97127,,,
97233,11,1,11
153,,,
15443,,,
2495,,,
2169,,,
2414,,,
2315,,,
2153,,,
4855,,,
494,,,
6246,,,
29485,,,
29642,,,
25159,,,
25414,23,4,
82332,,,
57574,,,
6138,,,
25979,,,
78616,,,
75784,,,
45861,,,
54724,,,
53572,,,
2517,,,
2497,,,
25168,,,
2835,,,
56265,8,7,8
72384,,,
9481,473,365,453
26224,,,
99343,,,
54157,,,
99158,,,
3215,,,
29547,,,
17728,,,
164,,,
16426,,,
15731,,,
15646,,,
29373,,,
664,,,
83446,,,
93535,96,921,96
92365,,,
45771,,,
73571,,,
76261,,,
76135,,,
762,,,
6577,,,
57794,,,
95559,,,
417,,,
58793,,,
23662,,,
2373,,,
22314,138,116,138
44627,,,
44214,,,
44147,,,
4478,,,
43555,,,
26338,,,
36855,,,
83824,,,
78591,,,
72531,,,
54428,,,
683,,,
7161,,,
74741,,,
3555,,,
29113,,,
85614,,,
24459,,,
25812,,,
37151,,,
78956,,,
5875,,,
98616,,,
5532,,,
946,,,
4116,,,
37765,,,
93928,,,
25521,,,
259,,,
7779,,,
58344,,,
58479,,,
1675,,,
47117,,,
49766,3,3,3
72432,,,
35988,,,
64484,,,
93242,,,
968,39,35,39
92586,,,
9255,83,82,83
932,32,32,32
2156,,,
19525,,,
15856,,,
17976,,,
15228,,,
71654,,,
21672,,,
215,,,
64446,,,
4191,,,
445,,,
486,,,
1368,,,
186,,,
2127,13,4,13
41563,,,
67731,,,
191,823,837,793
1872,,,
1514,,,
5773,,,
57767,,,
5111,,,
1584,,,
18636,,,
1929,,,
72581,8,7,8
7191,26,16,26
1818,11,84,44
29729,,,
79356,,,
7825,164,164,164
7758,,,
693,,,
5461,,,
2143,,,
561,,,
5283,122,122,122
5325,,,
5824,,,
544,16,12,16
5462,,,
559,,,
5842,,,
79942,,,
76112,5,5,5
7964,,,
73717,12,17,12
87111,,,
57645,,,
18955,,,
16346,,,
15928,,,
1755,,,
57424,,,
57325,,,
7865,,,
45882,,,
6512,,,
19355,,,
1794,,,
21842,78,76,65
5577,,,
2538,,,
226,,,
152,,,
1862,,,
118,458,392,458
48243,,,
9512,,,
658,,,
18656,,,
15661,,,
29166,,,
57376,,,
7873,,,
47666,,,
21122,,,
48423,,,
1986,,,
49769,,,
48618,,,
17747,,,
7963,,,
7663,,,
7636,14,2,14
56522,,,
64752,,,
73461,,,
9733,153,153,98
18352,,,
4953,,,
63457,,,
6336,,,
78244,,,
58733,,,
45327,,,
43779,,,
28631,,,
19933,6,6,
9726,,,
292,112,1,112
2839,,,
2836,,,
6441,,,
1492,,,
37142,,,
3799,58,45,58
4378,23,14,23
43451,,,
44653,,,
18419,,,
94526,,,
29672,,,
57775,,,
7587,,,
79911,,,
77436,,,
79363,,,
76627,,,
845,,,
39776,,,
7232,6,1,6
49424,153,151,153
7972,26,13,26
7724,,,
4538,,,
39667,,,
72736,,,
6342,,,
6487,4,44,4
3235,,,
48131,,,
426,,,
77357,,,
22643,,,
44321,,,
531,19,185,157
525,,,
16249,,,
16224,,,
1835,,,
2815,,,
65648,,,
1427,,,
13864,,,
2187,6,6,6
44273,,,
4543,,,
27942,,,
3735,,,
29418,,,
77978,,,
78537,,,
78232,,,
12779,,,
14626,,,
28213,,,
8497,8,8,8
45243,,,
1251,,,
38231,,,
76247,,,
3781,,,
76686,,,
75962,,,
433,,,
44859,,,
4361,,,
84314,,,
7311,,,
3655,,,
99751,,,
99628,,,
2431,8,2,
43824,,,
72422,,,
852,141,124,141
8533,68,71,68
16153,,,
15738,,,
2954,,,
4848,,,
49112,,,
63851,5,5,5
1633,,,
1941,,,
99516,,,
8527,,,
85347,,,
3842,,,
57732,,,
5757,28,13,28
22935,,,
97543,,,
85737,,,
8517,291,26,291
85123,,,
85353,,,
37373,,,
558,,,
79765,,,
7522,,,
66518,,,
56553,,,
63353,,,
17362,,,
153,,,
84645,,,
84732,,,
5341,,,
5679,,,
78123,,,
58348,,,
4447,,,
9767,,,
974,,,
29511,,,
99551,,,
99612,,,
6293,,,
2137,,,
2477,,,
17316,,,
4758,,,
52765,,,
577,,,
8383,,,
49437,,,
48414,,,
61329,,,
748,,,
2889,59,59,59
29582,,,
7461,,,
61537,,,
61882,,,
61447,,,
6181,46,49,46
62571,,,
6286,,,
12944,,,
14879,,,
2711,779,641,692
3656,,,
38617,,,
38928,,,
68636,,,
46121,,,
47841,,,
46946,,,
46149,,,
47338,,,
3173,,,
321,,,
399,,,
57,,,
5161,,,
51645,,,
62948,,,
6445,12,11,12
6961,,,
51548,,,
6974,,,
3391,388,379,388
33442,,,
812,,,
691,,,
6416,,,
98613,,,
5449,,,
5612,,,
713,,,
5138,,,
556,1,1,1
4442,,,
74873,,,
74364,,,
73641,,,
46131,2,7,2
59263,,,
64116,13,9,13
58845,,,
5815,,,
7171,,,
61761,,,
6134,,,
46761,,,
4716,,,
92675,,,
91761,17,16,17
24867,,,
964,393,265,393
9564,,,
96,275,263,275
94618,26,26,26
95,267,226,267
62226,,,
6642,,,
66861,,,
5156,,,
43522,,,
43767,,,
68764,,,
68941,,,
68828,,,
9254,161,115,161
68741,,,
68464,,,
68453,,,
68517,,,
67583,,,
6723,381,361,381
6674,,,
41132,,,
45741,,,
47638,,,
46231,,,
46113,,,
4669,,,
71276,,,
55812,25,24,25
3952,,,
4476,,,
243,6,6,6
68413,,,
4284,,,
275,,,
2638,,,
64742,,,
453,,,
42436,,,
1531,,,
2367,,,
7749,,,
46224,,,
67451,,,
51454,,,
459,,,
41844,,,
28511,,,
7238,,,
72114,15,15,15
72928,,,
54443,157,742,123
63373,,,
21234,14,14,14
7241,,,
72395,,,
4926,,,
49799,,,
6489,,,
515,,,
52353,3,31,3
52566,,,
4733,,,
24848,,,
5313,,,
54232,,,
669,,,
4254,,,
72827,,,
49836,,,
48195,,,
6896,,,
6518,,,
672,122,16,122
695,,,
63382,,,
65769,,,
429,,,
424,,,
463,,,
48213,145,115,145
96726,,,
6148,18,18,18
4468,,,
457,,,
4988,,,
4274,,,
442,,,
422,,,
42746,,,
491,,,
99577,,,
9975,,,
99766,,,
99568,,,
99547,,,
8523,35,27,35
6267,,,
61525,,,
5582,,,
232,,,
142,18,17,16
1245,,,
48126,,,
387,,,
42344,,,
49712,,,
22476,,,
9927,,,
99212,,,
9885,,,
34142,48,44,48
32254,17,144,17
3355,136,59,136
3427,2,2,2
4968,,,
8367,,,
7456,,,
7141,,,
4256,,,
4983,,,
3272,,,
34762,,,
32258,,,
618,,,
43443,,,
3125,14,1,14
3185,,,
56364,,,
5518,,,
49287,,,
8763,,,
8811,3,17,3
44865,,,
58736,,,
582,,,
5863,,,
5842,,,
96773,,,
83423,,,
83657,,,
8329,,,
52554,,,
5591,,,
5642,,,
55991,,,
32948,,,
3394,,,
3259,,,
33463,,,
87543,,,
4222,,,
21212,386,381,386
2882,,,
95984,,,
91759,,,
9616,,,
5118,,,
51572,,,
67521,,,
67474,,,
32686,,,
6419,,,
6281,,,
36,535,484,52
46348,,,
48435,,,
49344,,,
3185,,,
95456,,,
8164,,,
6615,,,
6878,,,
95655,144,16,144
4258,,,
61468,,,
4732,,,
62556,,,
11354,,,
12939,,,
4853,457,369,389
2957,,,
7958,,,
77617,,,
24316,,,
6316,,,
7472,,,
72739,,,
72635,,,
72722,,,
35647,,,
85212,269,247,269
836,6,51,6
8311,,,
3745,,,
7716,,,
928,,,
38868,,,
55947,,,
56623,,,
59214,,,
59333,,,
59433,,,
39421,,,
39157,,,
5516,,,
221,,,
6177,,,
41,,,
48733,,,
41817,,,
72768,,,
56548,,,
56296,,,
476,,,
49744,,,
184,769,782,769
55983,,,
3262,,,
3234,,,
72376,,,
767,,,
136,,,
13795,,,
9126,98,9,98
2584,,,
2644,,,
1759,,,
366,,,
521,228,184,29
2689,,,
6926,,,
219,,,
89449,,,
15945,,,
57522,,,
1934,,,
299,25,22,246
37915,,,
45826,,,
157,,,
2142,,,
12847,,,
11746,68,68,68
98332,,,
99154,,,
9812,6,57,38
9856,1,88,1
25141,,,
26424,,,
2557,,,
54417,,,
173,399,388,399
254,,,
25625,,,
25438,,,
72473,,,
71724,,,
95746,,,
973,,,
43783,,,
15478,,,
25977,,,
25149,,,
2598,,,
54216,,,
33484,,,
25649,,,
2559,,,
57213,,,
5976,,,
5983,,,
4453,,,
98535,,,
98664,,,
4442,11,11,11
95692,,,
4666,,,
4461,,,
4238,,,
2146,139,139,139
7668,19,7,19
773,,,
11,,,
679,,,
192,277,273,257
1951,,,
1826,,,
1879,,,
53951,,,
54836,,,
85616,,,
8573,72,6,72
85381,,,
85535,,,
52157,,,
11,,,
1222,,,
135,,,
2562,,,
18972,,,
49267,,,
2115,323,317,323
8314,,,
1833,,,
4964,,,
7645,,,
54835,,,
53593,,,
664,798,77,79
9452,343,326,333
618,,,
6812,,,
85929,5,5,5
85137,,,
24265,,,
53158,,,
5333,,,
53521,,,
26717,,,
26884,,,
47616,,,
46776,,,
32668,,,
6643,,,
9551,399,313,399
95742,,,
6357,,,
95986,,,
4984,,,
473,124,59,124
428,,,
424,157,76,157
491,84,65,76
3523,879,765,839
94523,175,175,175
918,,,
5357,,,
25121,,,
32443,,,
18343,,,
73719,,,
1893,,,
25661,14,4,14
53217,,,
34668,15,15,15
28339,,,
35575,,,
36544,,,
36581,,,
64686,,,
4649,,,
8831,,,
884,,,
817,,,
8119,,,
7561,147,116,147
2775,34,33,31
35119,,,
3585,128,77,128
36277,,,
7225,,,
72125,,,
71865,,,
1637,,,
21617,33,33,33
26627,,,
45226,,,
43616,,,
4511,,,
8718,257,198,257
7852,,,
865,,,
36362,,,
9495,,,
9459,22,2,22
23236,,,
33619,,,
3375,572,491,57
32233,,,
6897,,,
689,,,
25699,,,
24834,,,
571,,,
113,,,
11368,344,336,344
1952,,,
11542,,,
27982,,,
27923,,,
5828,,,
22656,,,
23442,,,
892,,,
19971,11,11,
2719,,,
28386,,,
9512,,,
34114,,,
95369,,,
95126,248,15,248
92264,,,
77,,,
8344,,,
16159,,,
56571,,,
27314,,,
95415,,,
91732,43,5,43
95938,,,
9827,134,135,134
535,,,
5853,,,
5673,,,
1796,,,
7961,,,
72165,,,
39211,,,
38828,,,
966,113,11,113
9247,95,88,95
5142,,,
78121,,,
7824,2175,188,2175
79411,,,
7661,,,
7524,,,
98639,,,
22976,,,
19462,3,3,
98579,,,
98625,,,
117,13,13,13
3816,,,
3746,,,
1486,,,
24122,,,
22812,,,
2233,22,16,22
84328,,,
5757,,,
571,238,176,146
155,158,169,1565
13111,,,
28646,,,
14543,,,
99159,,,
159,124,154,124
15454,,,
5489,,,
5652,,,
5658,,,
22932,,,
23113,,,
1742,32,279,32
12155,,,
1541,,,
44814,,,
1549,,,
29349,,,
2583,,,
25654,,,
2519,,,
5412,,,
18914,,,
1518,,,
15827,,,
15146,,,
39735,,,
64646,,,
7826,,,
25865,,,
18615,2,2,2
1585,,,
18328,,,
9874,,,
98274,1,7,1
8562,,,
99338,,,
35621,,,
7751,,,
12176,,,
281,33,21,33
1954,,,
17859,7,6,7
75413,,,
78242,,,
1519,,,
16142,,,
1518,,,
36763,,,
2879,,,
2723,,,
27513,37,18,37
2895,,,
97392,,,
1512,,,
3731,,,
29576,,,
15713,,,
76252,,,
18832,,,
73568,,,
58429,,,
5867,,,
44444,,,
9734,6,6,6
4448,,,
4343,,,
2981,,,
7754,,,
3789,,,
216,,,
98155,52,45,52
9822,,,
98684,,,
45214,412,416,374
7748,14,16,14
833,,,
711,,,
815,25,18,25
3942,161,161,161
745,,,
7627,,,
7641,,,
829,,,
57322,,,
5729,,,
5739,,,
5775,,,
19344,,,
15958,,,
15639,,,
17834,,,
13118,,,
26294,,,
1246,,,
13484,,,
74332,,,
37681,,,
76476,,,
37353,,,
3784,,,
38115,,,
3748,,,
97417,,,
9723,96,93,96
74352,,,
73121,,,
97385,,,
38573,,,
8481,,,
