ZCTA,pop,minDist_OTP
01260,481,3.89
15563,3163,12.91
49507,38374,1.28
52223,1418,37.66
50533,3872,67.28
64454,2337,16.38
63939,1473,16.36
97911,78,75.36
18503,1158,3.04
15501,16051,21.82
69146,293,164.7
45819,265,10.39
43805,81,30.63
62087,2172,3.34
50625,1042,77.95
50153,823,24.21
50264,460,41.95
90001,58975,1.9
44230,8549,6.08
28315,13700,6.12
17954,4474,16.83
30222,4116,13.83
50454,73,48.27
01031,1197,18.22
01106,16022,2.87
02726,15786,3.22
01008,1197,11.35
52237,1677,35.59
29572,9395,8.84
65066,6232,59.51
29912,0,17.17
68531,222,6.96
24141,22475,11.07
82213,498,133.93
38505,2030,62.56
82222,29,184.15
22151,18210,2.19
59740,289,37.96
53105,29600,19.31
49968,1929,106.55
62570,514,17.34
28366,5564,17.32
54817,2092,61.79
69348,1561,148.62
67621,344,146.3
28018,4699,18.1
28375,135,12.77
22802,29921,6.5
36105,9815,11.74
30906,58114,4.85
02817,6033,8.35
27834,56458,3.11
75932,1691,62.41
36108,18299,11.88
35046,4641,8.13
36311,2715,26.44
72084,1335,34.57
95959,17910,37.12
45409,15593,1.26
45416,6139,1.95
59718,35923,15.41
29168,3973,12.24
63673,1615,45.25
61471,60,55.24
47924,150,5.76
27562,1752,11.78
27569,7942,12.05
43434,61,5.84
42539,9696,23.3
36035,1468,39.91
63350,484,44.7
11206,88349,0.09
28742,2660,6.77
38929,1424,91.72
52623,2029,57.75
57650,30,126.16
52101,13580,40.09
56170,633,54.42
59436,2005,106.25
40982,327,21.15
02035,17535,8.39
02357,1126,2.95
15857,12670,29.44
18083,447,6.21
18195,0,2.85
14479,146,18.13
32312,32864,15.46
91106,25375,2.25
20045,0,0.87
18327,524,16.21
18413,182,15.12
50544,410,47.92
20646,20974,6.08
24901,9768,35.25
24966,1556,44.22
16228,474,9.62
16246,239,23.83
03229,5670,8.68
21140,3431,3.42
20405,0,0.25
98852,15,74.98
14061,389,20.17
46731,595,22.05
32566,38112,18.62
10545,129,6.52
13751,105,47.93
40601,51082,5.9
30184,6612,7.56
30204,12940,15.06
04986,1673,22.3
01075,17763,3.76
70037,16104,11.05
70113,7699,1.03
31409,701,2.8
33071,39839,5.95
47501,18001,19.31
59728,311,77.31
49626,361,69.47
27589,8155,16.18
64040,6496,32.12
27596,18359,11.48
39059,11951,27.45
02770,5245,8.44
16112,1588,6.15
61874,8150,4.67
48168,22336,8.27
49241,2486,16.16
48128,10748,1.63
41630,1397,18.12
49126,1055,7.2
50423,2536,93.98
38753,1263,71.97
39320,1289,14.29
43504,1261,9.75
39654,5098,54.67
30815,40347,6.41
56151,780,53.27
59422,2623,90.42
15489,480,2.62
29546,2965,26.88
29148,6910,28.58
57041,95,13.62
76666,285,37.19
48210,29930,2.2
01720,22684,10.62
15635,106,3.13
15693,214,7.06
39346,2299,46.93
88130,17696,86.1
02827,2060,14.32
02891,21085,1.81
02888,19167,1.44
05043,1009,13.75
04544,624,28.55
04745,933,154.35
63147,9932,1.73
42374,481,31.57
23692,18201,3.81
19956,14777,7.53
14167,1621,19.08
97217,34813,5.41
26767,646,4.83
25702,7216,6.97
60424,2465,24.59
63942,709,39.5
01550,16894,0.98
13603,9589,6.99
11772,45964,13.63
76240,27419,32.47
30008,31982,2.76
61062,1803,32.78
34982,25981,3.88
73539,185,50.24
62627,1029,30.24
60919,481,21.8
60145,2673,17.04
62563,5689,9.0
62573,1912,9.5
23417,3075,25.45
91776,38410,3.64
32118,17349,4.36
06039,2028,6.98
02860,47127,0.62
11976,1996,12.73
83238,72,53.94
35080,17889,7.72
46932,3219,29.86
46819,9580,10.28
40142,2148,22.28
40213,16221,3.96
11933,7302,4.53
38017,54372,14.76
35147,6094,13.11
35222,9033,6.97
35243,17259,6.36
35187,5,10.82
35975,463,29.24
04611,447,50.14
45760,3823,19.05
22654,999,21.23
98327,9431,4.58
60613,50113,0.51
60466,21989,3.91
60177,23109,5.75
66777,512,68.55
66521,1651,43.51
24892,1389,20.09
57034,830,31.44
53939,241,34.68
57456,816,113.84
54420,1251,42.91
53295,181,0.77
40031,25064,16.06
40387,1968,38.51
41729,118,1.32
91941,32384,3.14
33129,13128,7.26
18054,4678,6.58
30349,75514,7.04
66007,7047,17.22
14775,2530,21.1
53403,26182,1.38
16115,3139,10.78
18830,555,13.66
30552,1805,13.15
01521,2539,6.96
64113,11988,3.1
04785,2264,138.61
60931,537,21.26
61256,1962,9.07
56278,2642,106.87
30295,4352,10.48
66401,1483,33.41
66436,6262,32.1
40215,20692,1.09
60104,18999,1.23
62282,406,30.02
62685,2416,18.42
60190,11143,3.76
61933,901,27.08
62519,61,15.64
67849,396,132.32
11743,41938,9.57
10504,8254,10.03
48840,12381,10.1
68123,31990,9.83
01770,4301,3.82
60417,15225,5.51
03911,52,8.72
40829,185,34.13
40241,30144,5.46
91722,35708,1.39
90810,38579,2.11
94610,31496,1.46
72443,3203,28.67
49870,3319,93.33
70393,929,26.62
95242,26235,5.7
31602,36304,3.61
61614,28012,2.84
04575,70,31.32
01247,15573,2.41
91789,44474,5.07
62423,485,8.62
47060,5869,13.53
47847,1185,25.27
04773,602,151.34
98587,754,29.56
98346,10106,9.9
74932,2397,18.04
56654,140,144.19
89012,35075,3.12
08327,3087,14.18
19147,39060,0.98
03777,1507,22.43
92111,49369,2.14
95204,28425,1.61
94103,28735,0.34
31028,6464,4.03
30079,2824,1.68
41528,757,12.06
03869,2479,3.22
01588,9775,6.91
49453,2459,25.93
08006,344,13.83
70083,2564,29.68
60423,30938,11.23
21649,2131,13.31
02641,200,5.41
38449,2494,22.64
42519,3638,11.92
40152,1027,29.79
08861,53879,2.14
92251,23388,9.62
91745,54975,2.92
94110,74161,0.12
93067,454,9.59
04096,8501,11.34
67455,2086,102.29
66956,1162,107.73
28470,12089,2.74
13901,19195,6.85
21755,5581,7.43
49757,960,57.63
11793,31238,5.35
92831,37353,1.56
91306,49158,2.36
19943,11590,6.08
33304,18771,1.35
92129,54986,9.27
95616,52088,11.81
04624,185,46.95
03813,2702,42.06
31637,2891,13.26
60415,14254,2.18
61450,1787,49.93
61251,337,28.42
12485,1502,19.02
32059,2465,33.16
20630,377,5.99
38834,28081,28.59
08611,26608,2.29
03872,3301,23.85
03858,4886,4.84
47001,10264,6.62
68381,214,45.84
87116,3940,1.81
58542,259,63.97
23138,534,11.95
32619,5326,30.19
39826,371,15.8
08077,19197,2.48
13323,11097,7.45
10560,4825,5.82
14303,5805,1.11
33851,1105,20.45
51523,375,46.42
34119,31632,9.46
55033,30054,17.27
13135,6689,13.22
45786,3617,18.38
31518,927,23.25
46710,4225,16.77
46220,36731,1.99
30224,25142,2.97
30028,24978,6.11
10805,19215,1.34
12808,328,39.03
95334,16787,13.78
91340,36227,3.19
49088,3656,10.21
14172,2978,10.45
14767,2146,9.77
18302,17153,13.07
18435,924,18.54
23358,85,33.27
33019,14933,2.31
34209,34794,6.1
71660,884,62.54
93312,60238,6.09
30078,35824,8.04
68023,2247,14.68
07094,19390,0.43
33706,16294,8.07
14801,5379,21.2
61428,1022,28.02
62807,702,61.46
67564,246,103.66
05648,439,12.81
05664,175,5.2
05651,1420,6.26
05037,533,14.39
23238,25979,6.93
24083,3334,7.8
72202,10228,3.21
72904,22438,7.05
72566,596,36.28
05345,2383,10.03
05041,486,17.81
05343,791,20.01
05454,5051,7.33
05730,279,14.98
05829,1631,6.36
05735,4211,9.58
05667,2200,9.62
84739,543,104.98
84309,420,14.61
84333,2870,10.55
22923,5089,13.02
22529,155,18.07
22044,13489,2.71
23702,11057,2.19
54473,2674,25.23
53221,40209,1.0
53177,8250,4.35
54632,1085,16.76
25193,676,24.07
53070,4946,7.83
25025,122,10.16
24412,25,44.36
25651,829,18.83
54810,2229,45.95
80476,178,37.12
06758,364,11.57
06810,51813,2.86
06470,16680,5.63
06477,13937,3.47
80303,24631,1.07
80301,25690,4.71
06032,17624,4.39
06438,2860,9.26
80108,27101,9.86
81506,11799,3.06
80133,2558,15.84
24818,849,31.08
29709,7081,25.21
79256,227,64.58
24712,2189,23.81
06472,6801,5.62
06424,12842,5.94
05048,2912,5.94
06081,1414,8.31
06024,402,2.84
06249,7256,6.45
06380,2888,5.3
34797,1084,16.58
32065,37160,12.05
23117,9628,26.9
53023,2476,17.08
25266,603,26.79
39156,376,38.27
56185,619,49.57
81077,719,54.85
53826,1226,49.53
53809,4251,40.84
25248,2956,18.48
25404,22163,3.12
98811,102,77.15
25202,1184,16.23
25984,1482,31.87
80016,54651,9.24
81328,4700,22.34
80835,947,42.85
80546,324,9.78
06333,7125,4.68
34669,12752,6.55
03882,1537,35.62
62894,1061,33.79
40946,236,15.14
54556,1188,51.54
76140,30661,3.79
27022,1099,28.96
54524,565,70.13
33827,2930,29.76
45822,18714,28.44
73771,386,49.75
42371,397,23.02
58030,675,58.02
83687,33923,4.46
54563,759,52.63
62268,712,41.73
61344,376,38.97
20136,30635,4.23
23952,215,42.7
98660,12349,4.11
23919,2420,24.59
47850,2386,15.38
61015,1107,20.83
23857,658,15.22
24580,501,22.97
60142,28121,10.84
61567,540,27.23
27551,1627,21.75
62340,1894,38.56
46701,8008,21.77
77566,29602,5.06
54865,446,33.61
66960,159,70.54
54657,345,45.22
47330,5509,9.87
07758,4113,3.51
82412,523,66.51
82933,435,77.58
44404,1446,7.15
46745,2120,13.27
72515,0,31.96
67070,1095,78.25
53202,24842,2.75
62901,26217,14.64
62095,10455,0.2
45135,4705,17.0
75236,19447,4.59
78240,59502,4.64
76066,2443,10.6
27806,2664,21.41
16140,20,7.89
43963,1385,6.76
79777,236,50.33
77068,10991,9.0
78541,44680,15.57
75150,62452,2.54
77318,15380,9.77
77453,352,38.66
23325,16342,3.15
23055,989,21.84
93110,16660,0.53
53040,8154,22.77
54928,385,39.44
78662,2298,28.25
75457,6464,49.75
76541,18198,21.03
47272,2136,28.58
46016,17996,15.87
47468,1539,12.84
46517,26177,16.24
46616,5654,2.74
46580,21701,37.17
46143,56217,2.04
46163,12768,12.58
54413,139,52.87
54106,5286,13.9
59755,215,48.81
78645,11254,11.53
46970,23381,24.08
47522,470,22.58
46553,3212,27.06
47115,2874,25.72
25152,231,19.62
46071,3382,23.38
47449,315,27.3
46794,1732,28.66
72682,595,62.06
78245,76177,6.16
75164,643,12.23
47868,3080,25.07
47356,5252,14.1
88121,95,97.36
57257,655,94.81
25505,527,27.26
62878,443,52.62
26264,567,50.79
24816,148,29.1
35984,1573,27.5
35750,12294,14.97
85621,22274,46.02
71861,1844,38.6
46075,6544,17.17
37719,185,27.44
73047,5135,39.4
45863,1279,23.48
22958,2290,12.76
24082,659,26.75
98394,1342,15.36
54301,21939,4.43
22712,9049,13.14
24174,2762,17.38
22213,3684,4.38
94109,56677,0.94
23115,135,33.77
02914,21605,0.75
23043,2073,17.98
25213,6213,20.95
28129,5287,20.34
86301,22919,5.31
72937,3275,19.96
20117,2386,20.69
84336,184,50.27
85935,4832,11.01
86431,459,18.33
72386,2048,29.74
72721,378,33.67
80005,29117,3.83
15774,2703,13.65
17223,273,30.58
02916,9075,1.51
29451,4430,11.81
98926,33572,28.84
72415,1532,33.65
72324,2201,31.39
06330,3290,8.13
72941,5400,20.02
72947,3937,29.25
72935,474,22.18
72044,670,61.71
33312,53552,1.22
33981,10729,25.91
33035,15658,13.2
10924,13389,4.68
14618,22602,3.15
10953,96,6.69
89044,20406,7.32
89428,131,9.27
03751,583,17.07
03290,4860,8.58
03220,7453,7.73
03057,2533,11.25
12980,1276,51.9
28676,4028,19.0
55122,32253,2.1
08081,49836,3.26
13304,1593,10.42
12839,13265,33.87
63730,3047,23.79
64638,804,62.87
27858,59652,5.95
27973,1143,8.79
65685,706,36.89
64436,791,7.66
59440,115,132.68
15432,488,1.4
15054,405,13.84
14757,3298,21.86
13635,1177,39.8
12903,1215,0.26
10710,26410,3.03
73632,3337,55.5
73762,2142,26.08
73169,2247,4.12
10973,2123,7.35
11216,56308,0.52
13641,65,20.73
11788,16228,1.22
14141,7497,19.62
08867,5097,8.46
38233,2440,20.89
38369,1728,23.65
14220,23980,3.62
15533,1492,33.35
17748,213,18.9
15216,22776,1.61
37220,5763,6.36
08832,2706,1.85
07073,9466,2.69
88001,36800,1.27
13160,2055,27.99
56078,487,60.15
55102,18346,2.26
55014,28039,7.59
56584,1356,37.78
56025,442,75.21
14305,16683,1.98
12518,5988,5.44
49082,5854,28.99
48050,1677,7.57
58243,619,119.93
58363,136,91.99
58790,1770,23.57
38736,467,91.03
15853,6331,31.71
38559,1096,55.78
37022,6473,29.82
37305,868,37.01
46127,217,26.02
49070,2609,18.63
48101,27353,6.16
56309,1292,72.77
55003,4262,10.9
56063,2800,48.83
12182,14928,4.89
12436,39,17.66
10012,23411,0.07
48174,31199,8.82
48096,3989,12.43
48095,5797,14.33
07821,9156,9.32
07046,4288,2.1
07067,18079,2.36
07009,12531,4.94
10577,6373,8.88
46764,1353,24.82
46049,898,32.28
47832,976,29.91
56569,1303,48.29
56438,2922,32.11
56450,933,18.89
55410,20358,4.99
55117,45486,0.95
55116,24196,1.76
56226,218,72.82
10034,42910,0.93
56207,282,91.45
55388,5858,24.73
55042,9618,5.1
55810,8354,9.59
52641,12254,61.66
50039,376,21.65
50862,206,70.39
50641,1611,48.48
50444,387,69.98
84774,2011,20.74
84403,37828,4.18
37214,30151,1.76
38558,8684,51.79
55005,4623,19.75
15860,1061,39.65
15110,5544,1.47
15460,122,3.68
92808,20667,9.47
34601,21847,17.02
33620,5402,4.1
32801,12174,1.05
33405,20537,1.34
32725,48008,20.14
84745,4312,20.08
49045,5279,22.13
48212,38161,0.66
75459,5285,17.97
39755,681,65.26
21756,3600,13.0
02482,11039,6.13
02779,6679,4.72
01330,1367,4.15
28431,7131,26.27
45403,14159,2.11
45622,138,20.6
58231,348,103.02
64836,24108,12.65
63115,18213,1.52
65786,2266,54.12
68767,3398,101.88
68624,1025,47.84
48114,20754,2.98
63750,5,29.25
01050,2422,12.56
10035,35743,0.45
14609,42042,5.56
12308,15422,1.1
11727,29823,12.57
40370,3000,23.04
42045,2221,24.03
65614,596,35.77
13733,4861,26.65
13120,2250,8.15
64048,4217,26.45
63021,56233,14.23
63303,47906,3.43
65731,561,36.38
49730,2214,7.71
65051,4813,45.04
40012,512,21.76
72562,2201,39.87
74572,633,42.6
74361,16590,33.77
73553,71,26.01
87040,469,30.92
79326,109,40.04
23224,40445,0.07
43338,10164,17.53
63846,1674,33.9
38011,9855,22.2
38114,26786,3.05
37110,33204,49.57
72550,508,61.28
06798,9617,7.64
64720,3574,39.77
63937,2532,22.68
08027,4839,4.58
08837,17208,3.08
08109,22385,1.4
68019,394,42.68
68648,575,38.83
69042,12,196.58
20611,1535,9.44
78609,2044,41.66
39189,3821,43.64
87006,1324,14.01
87120,62226,5.24
27613,42933,4.94
87538,597,23.94
88136,27,75.86
63557,235,75.75
07928,18956,6.23
07057,11580,1.43
38646,2871,48.18
49233,2439,16.05
48471,5224,37.42
63034,17879,6.23
27103,34993,2.2
56276,216,105.78
56524,610,68.14
73079,495,27.63
28605,3428,4.72
28097,6074,15.53
20866,16171,4.51
12571,9999,4.8
12058,1656,23.09
28226,39631,6.92
14487,5910,19.99
12066,1784,13.86
16845,950,20.26
19014,21101,3.46
15222,4900,1.24
21155,2584,9.3
20783,45559,1.29
21810,765,7.28
58355,76,137.97
45727,401,26.42
74748,659,12.0
16656,1178,18.77
18256,352,8.89
78672,1173,45.77
75573,103,12.72
73543,1529,9.02
74349,312,29.91
03810,1720,18.18
03841,6437,6.13
03249,7157,14.34
08629,14108,1.4
14031,10301,10.22
10457,74554,0.32
83436,488,134.98
52236,779,17.71
52211,2427,42.22
52334,152,19.64
06242,1308,9.14
61011,2326,10.45
61477,573,38.63
52356,2691,33.12
51531,656,46.32
93287,96,17.67
72458,680,30.72
37143,4075,12.33
67501,26368,37.62
66546,1219,7.97
03740,656,18.39
03261,4343,15.76
07045,10655,6.12
07885,10052,6.26
30126,41665,4.28
91107,32364,2.7
38235,346,26.9
38587,1473,59.91
75070,98219,5.3
28128,7056,26.78
77429,88344,6.56
77039,28385,6.66
62367,1033,37.8
61443,13663,36.18
67635,185,158.08
58484,32,85.8
47993,3683,32.05
46148,5526,29.16
76086,23383,1.96
43155,2669,23.05
47532,4499,32.59
50120,328,34.22
91739,39803,10.37
92620,48952,5.45
90713,29061,2.51
91505,30680,3.04
94402,25764,10.73
91360,43342,6.83
06795,13519,4.31
06066,29210,5.59
30907,51984,1.69
57030,2898,17.6
66109,22433,11.46
46939,1716,45.53
72629,381,69.02
72055,905,67.81
47022,3169,8.48
50124,4053,11.94
50136,399,43.63
52077,342,62.28
67072,196,34.29
67330,1485,30.93
37888,3290,29.36
15362,718,15.76
45645,2357,8.57
16928,1375,26.98
32124,5823,5.16
33324,48807,3.24
27888,2233,16.39
73761,350,53.32
72413,478,33.22
32405,32064,1.65
32807,34306,0.81
37047,2131,23.47
38139,15774,9.15
46038,42524,10.36
67022,1446,38.26
04674,475,38.23
04685,449,34.1
73701,23646,45.36
58052,531,26.8
58327,345,118.36
45424,50804,4.09
27229,3220,19.5
73650,1128,92.0
47345,1475,11.71
46504,3669,27.76
41764,736,11.01
50479,543,85.54
50675,2315,46.68
04609,5425,38.55
60629,111850,2.17
66754,385,65.47
97267,32174,1.01
41219,1944,10.09
44632,9831,11.12
43068,55225,3.95
43332,1734,12.98
16364,1375,39.54
50106,952,41.03
52543,371,31.43
52553,1892,26.11
71766,801,62.62
95701,806,42.89
06515,19184,0.43
06794,1044,14.44
41572,3423,12.3
34448,10620,21.86
17851,7647,25.9
70783,2594,29.8
40863,530,37.8
72585,488,37.56
95127,65686,2.71
28391,5984,9.75
19808,40419,1.93
33972,15299,3.48
61350,23835,3.64
62436,697,48.63
74851,10783,19.56
15205,22321,3.82
70591,5863,21.47
34785,34933,23.6
32580,4364,4.61
33101,0,5.48
27807,6415,8.97
44312,31064,5.03
45876,705,20.43
40117,2701,19.7
62930,6074,28.01
60962,645,34.15
62421,660,22.87
17551,11411,4.64
15555,100,17.27
15492,115,1.51
97449,2074,13.62
15202,19566,4.12
15770,238,33.97
87048,9073,1.82
34215,560,7.34
33966,10185,7.89
74421,4717,24.85
74631,7482,13.27
18223,177,2.35
41859,355,14.16
41348,979,10.71
70448,25702,25.3
97908,34,85.78
97225,26117,4.17
87083,522,21.33
88321,86,67.11
81520,13801,4.4
80026,29576,7.12
15629,798,2.42
15214,13217,2.4
16056,4613,12.29
15221,30309,1.6
12542,5537,8.05
70518,13199,11.31
70071,3302,15.49
70121,11323,4.41
70759,1659,33.84
06231,3952,11.01
96114,3316,61.93
80223,20650,2.3
80112,33081,1.69
80610,3232,19.01
62082,2746,36.71
52755,1823,33.39
12424,276,21.79
80649,334,29.24
81058,1051,40.85
81332,174,33.67
32246,51275,2.76
32694,2454,16.87
34688,6497,8.78
32073,41863,10.1
60030,36817,7.32
60538,28451,4.45
62237,2435,43.75
50116,296,11.51
17229,1220,29.55
18964,14015,8.47
06614,33585,3.28
61231,5213,19.46
60416,9164,17.95
62208,16516,8.68
74427,1206,29.53
97062,28652,5.13
97212,26699,1.57
66086,10396,13.96
67631,149,150.9
67143,29,90.94
67428,1718,47.08
37811,3672,26.32
87320,540,74.54
88115,94,76.48
61853,13981,10.23
15480,1855,6.76
17810,5812,5.53
19151,33174,1.95
17922,4663,11.99
95957,888,13.8
08857,40335,5.54
08052,18729,2.38
08350,629,9.53
07419,8820,9.28
07310,12682,2.03
07074,2739,3.86
07112,25555,0.86
75220,43088,2.86
15521,1873,12.66
15696,378,8.35
13860,26,47.24
12491,1535,6.0
94930,8678,5.01
80211,34144,2.05
06451,25086,1.31
06786,9391,5.85
06365,4666,5.31
87034,2034,42.48
50510,1034,101.97
50435,615,63.64
83642,45030,2.46
50535,1024,90.36
50166,1540,16.52
47436,1410,16.56
83646,59191,5.92
83841,302,45.79
67656,34,158.06
64856,3786,27.32
88324,268,53.61
13408,3775,22.95
05091,3391,12.5
05472,1675,24.24
32084,34892,6.73
19938,8808,5.31
19946,5438,7.99
72333,709,61.46
93013,16644,15.1
55074,2378,31.6
90061,27646,0.58
18950,165,8.43
90746,26996,3.54
79084,2274,74.95
53019,1897,9.59
58831,736,114.79
17044,21047,19.7
98829,829,109.74
25075,776,24.08
04625,77,44.45
64630,593,86.4
63701,38417,3.64
54554,960,80.43
75692,4747,3.64
29356,8459,17.29
08876,22059,4.97
07460,3407,12.27
03588,1580,41.36
66053,7416,24.4
48601,35270,4.21
39581,10792,13.59
04027,6230,11.17
04684,1599,24.61
15349,1547,10.08
15377,594,8.52
12138,3300,14.49
28772,1061,24.57
46036,11850,19.81
47351,507,22.63
23409,194,13.14
97080,44722,5.41
97215,18676,1.91
97127,4105,20.17
97233,41047,0.7
15003,11327,2.0
15443,31,5.48
24095,4600,14.41
20169,24848,11.15
24014,17401,6.76
23150,12606,9.36
21530,1961,10.43
40855,780,29.68
40940,478,25.65
62460,1154,9.64
29485,57000,11.66
29642,32358,3.75
25159,5121,14.6
25414,18034,16.21
82332,188,122.2
57574,159,232.52
61038,1149,14.49
25979,820,22.18
78616,8285,22.68
75784,957,17.46
45861,207,31.77
54724,7324,22.56
53572,10671,18.58
25107,492,11.16
24970,4384,34.72
25168,2635,21.21
02835,5496,3.59
56265,7322,83.01
72384,785,20.47
94801,29958,2.16
26224,264,37.96
99343,3352,24.65
54157,5670,38.79
99158,586,37.44
03215,183,35.62
29547,3524,21.0
17728,5019,6.98
16040,947,15.61
16426,3629,10.16
15731,423,3.81
15646,161,15.02
29373,487,14.26
66040,3124,40.39
83446,24,103.93
93535,72948,14.68
92365,2792,49.78
45771,3433,24.72
73571,124,86.93
76261,235,31.79
76135,23230,3.5
76020,28207,10.8
65077,397,31.16
57794,489,223.3
95559,72,48.04
41007,4292,13.11
58793,528,42.55
23662,11990,8.54
23703,25941,2.54
22314,33926,0.71
44627,6829,20.51
44214,2267,21.53
44147,19361,11.82
44708,25541,2.25
43555,313,31.61
26338,809,18.08
36855,1543,18.4
83824,282,43.47
78591,303,31.28
72531,1037,31.24
54428,964,40.26
06830,25247,4.18
71601,14696,45.86
74741,997,14.61
35055,20884,7.48
29113,1211,37.5
85614,23617,21.76
24459,527,18.24
25812,1725,24.94
37151,381,34.73
78956,5383,60.55
05875,466,16.67
98616,94,37.22
55032,3506,35.6
94060,1081,19.49
41016,5956,2.4
37765,516,34.03
93928,820,49.48
25521,811,25.89
25009,1381,15.22
77079,33768,5.19
58344,924,107.03
58479,227,66.46
16750,472,19.43
47117,4363,10.91
49766,2269,60.92
72432,6693,19.36
35988,2192,21.73
64484,1055,19.52
93242,3541,16.3
90068,20982,2.49
92586,20032,9.6
90255,75560,3.1
90032,47627,2.21
21056,146,7.94
19525,16294,5.23
15856,840,12.2
17976,6531,15.29
15228,17711,3.23
71654,4292,88.67
21672,139,25.22
21005,2723,3.47
64446,968,49.78
41091,20170,10.21
40045,3341,27.64
04860,1537,10.07
01368,1170,7.82
01860,6839,4.96
02127,36898,1.4
41563,441,16.42
67731,769,131.95
01901,1759,0.82
18072,6502,11.19
15140,3230,5.46
57073,746,40.65
57767,139,203.96
50111,13764,8.28
15840,2014,23.85
18636,1327,12.94
19029,4016,4.02
72581,956,54.54
71901,30003,27.44
18018,31933,1.45
29729,2375,16.63
79356,6100,35.13
78205,1224,0.98
77058,16911,10.38
60093,19441,2.24
50461,5583,54.98
21403,30855,3.72
50061,1678,8.04
52803,22319,1.79
50325,17007,4.32
05824,1220,7.55
05404,7232,2.55
05462,1864,15.57
05059,404,5.21
05842,567,12.63
79942,22,80.94
76112,41743,2.01
79064,2382,45.29
73717,7031,93.59
87111,58203,6.78
57645,170,72.76
18955,1720,4.37
16346,3180,32.02
15928,1475,3.92
17505,1837,7.07
57424,249,134.38
57325,3112,127.39
78650,1672,28.39
45882,2875,30.55
06512,28778,2.7
19355,25928,5.47
17094,2564,26.37
21842,10669,2.78
55707,3353,32.26
02538,3652,1.48
02026,25360,3.89
01520,15645,5.04
01862,10223,4.45
01108,27850,1.18
48243,0,1.28
95012,10792,9.2
06058,1536,7.11
18656,2112,5.43
15661,600,8.52
29166,849,23.08
57376,970,63.53
78073,8893,10.9
47666,1842,17.36
21122,60461,7.09
48423,31796,11.49
10986,1791,3.94
49769,1630,37.93
48618,5143,13.01
17747,3439,21.04
79603,23064,7.43
76063,71555,11.43
76306,15201,2.54
56522,455,54.39
64752,776,60.36
73461,784,25.45
97330,42614,23.31
18352,817,8.91
49053,7473,8.82
63457,308,22.44
63036,875,45.83
78244,32474,4.18
58733,341,14.9
