"ZCTA","minDisSUT","timeDrive","countDrive"
33127,0.8,0,65
33128,0.85,5.18,58
33129,1.17,6.5,58
33130,0.9,4.86,61
33131,0.86,0,58
33132,1.06,5.4,53
33133,0.71,0,58
33134,1.42,0,56
33135,0.48,0,56
33136,0.28,0,58
33137,0.71,0,65
33138,1.51,4.14,64
33139,1.07,0,48
33140,0.75,0,50
33141,2.68,9.02,46
33142,0.9,0,65
33143,0.48,0,45
33144,0.98,0,54
33145,0.99,0,56
33146,1.35,7.2,50
33147,0.85,0,64
33149,3.87,18.89,32
33150,0.58,0,68
33154,2.13,10.6,43
33155,2.12,10.12,45
33156,1.63,0,43
33157,0.42,0,29
33158,1.76,7.64,32
33160,1.4,9.95,46
33161,0.4,0,68
33162,1.37,0,82
33165,2.59,11.73,44
33166,2.09,0,61
33167,0.99,0,69
33168,1.02,11.28,50
33169,0.53,0,79
33170,5.35,0,17
33172,2.46,9.88,51
33173,1.5,8.73,41
33174,1.92,9.05,46
33175,3.66,17.43,32
33176,1.69,0,34
33177,2.83,7.69,24
33178,6.2,13.15,47
33179,1.91,6.68,78
33180,0.75,0,73
33181,1.22,5.45,64
33182,6.67,17.84,32
33183,1.73,13.94,28
33184,4.78,13.16,40
33185,5.13,20.77,26
33186,2.71,10.63,30
33187,8.08,16.19,16
33189,1.39,0,20
33190,0.72,0,19
33193,5.41,18.02,18
33194,14.69,20.18,17
33196,6.97,16.24,17
33301,0.6,0,63
33304,0.27,0,61
33305,0.84,0,54
33306,1.53,5.03,56
33308,0.54,0,57
33309,1.48,0,66
33311,1.02,0,75
33312,1.23,0,72
33313,0.44,0,71
33314,0.72,0,79
33315,0.49,0,77
33316,0.81,0,57
33317,2.45,9.84,69
33319,1.36,0,57
33321,0.5,0,48
33322,1.09,0,52
33323,3.53,11.5,33
33324,2.92,9.54,56
33325,3.51,9.12,56
33326,4.19,13.37,38
33327,6.42,16.44,16
33328,2.4,7.39,66
33330,1.06,0,51
33331,1.85,6.9,38
33332,7.01,9.09,22
33334,0.25,0,62
33351,0.99,0,57
33401,0.69,0,68
33403,0.48,0,54
33404,0.71,0,54
33405,0.39,0,67
33406,1.21,0,65
33407,0.16,0,57
33408,1.44,0,48
33409,1.14,7.18,59
33410,2.56,0,52
33411,3.65,11.08,48
33412,6.72,24.36,27
33413,1.08,0,56
33414,3.22,13.27,37
33415,2.55,5.27,65
33417,2.93,10.19,54
33418,5.62,8.2,52
33426,0.36,0,73
33428,3.94,8.56,45
33430,8.31,0,2
33431,1.13,0,56
33432,1.35,9.16,47
33433,0.98,0,52
33434,1.72,9.16,58
33435,1.44,4.79,73
33436,1.3,0,60
33437,3.38,8.62,46
33438,8.01,11.38,2
33441,0.39,0,65
33442,2.02,8.1,59
33444,0.45,0,51
33445,0.7,0,48
33446,4.2,9.63,48
33449,3.26,12.14,38
33455,5.36,12.81,13
33458,0.34,0,37
33460,0.07,0,71
33461,0.15,0,68
33462,0.74,0,72
33463,1.28,0,62
33467,1.67,0,49
33469,1.73,0,35
33470,9.91,29.02,1
33472,5.35,8.7,42
33473,4.97,14.87,37
33476,1.94,0,2
33477,2.42,10.52,37
33478,6.93,19.75,27
33480,1.56,4.84,65
33483,0.41,0,50
33484,1.3,8.49,46
33486,1.2,0,58
33487,0.66,0,53
33493,11.34,9.7,2
33496,3.11,16.59,27
33498,4.49,14.8,33
33503,3.98,11.42,5
33510,1.86,13.5,25
33511,1.47,0,19
33513,3.32,0,3
33514,7.1,18.19,2
33521,9.71,21.36,3
33523,4.18,0,3
33525,2.43,17.98,2
33527,4.66,13.05,17
33534,5.38,13.46,20
33538,10.28,19.51,1
33540,3.2,5.96,6
33541,1.27,4.35,6
33542,1.45,0,6
33543,1.68,0,8
33544,3.95,18.98,11
33545,5.18,16.38,7
33547,11.31,20.01,6
33548,4.95,12.77,23
33549,4.78,12.21,24
33556,2.34,0,18
33558,4.84,18.1,12
33559,6.18,18.34,8
33563,0.3,0,20
33565,4.53,14.03,13
33566,1.49,5.75,14
33567,6.23,12.46,11
33569,0.92,0,14
33570,9.69,14.87,3
33572,7.47,22.83,13
33573,3.55,8.08,5
33576,8.62,24.72,7
33578,3.28,9.69,22
33579,4.07,11.82,5
33584,3.82,12.8,27
33585,6.38,15.75,2
33592,4.12,0,28
33594,1.68,16.29,20
33596,2.91,16.24,17
33597,8.02,25,2
33598,2.2,0,2
33602,0.96,0,36
33603,0.6,0,29
33604,0.37,0,28
33605,1.71,0,30
33606,0.57,0,28
33607,1.05,5.68,34
33609,1.68,0,42
33610,1.12,0,30
33611,3.91,7.44,40
33612,1.21,0,27
33613,0.87,0,27
33614,1.78,0,27
33615,0.13,0,30
33616,5.96,11.39,31
33617,1.25,0,30
33618,2.14,9.76,27
33619,1.73,0,27
33620,1,8.33,26
33621,6.98,16.64,16
33624,2.73,11.19,25
33625,0.97,0,27
33626,2.88,13.24,26
33629,2.13,3.4,34
33634,1.78,7.55,33
33635,2.56,7.64,35
33637,2.12,6.09,27
33647,5.01,17.03,20
33701,1.38,6.88,24
33702,4.29,13.28,44
33703,3.91,15.98,19
33704,2.6,8.02,27
33705,1.04,0,18
33706,0.17,0,23
33707,1.58,5.19,24
33708,0.04,0,29
33709,0.23,0,31
33710,0.35,0,29
33711,2.18,0,18
33712,1.98,7.59,18
33713,0.95,0,30
33714,2.19,5.59,40
33715,5.69,10.79,13
33716,3.46,14.21,49
33744,1.13,9.05,28
33755,0.79,0,28
33756,0.44,0,25
33759,2.72,5.47,32
33760,0.33,0,43
33761,1.14,0,31
33762,2.02,8.94,42
33763,1.51,6.28,26
33764,1.84,6.07,35
33765,0.87,0,30
33767,1.55,11.41,21
33770,0.28,0,28
33771,0.8,0,28
33772,2.15,5.3,30
33773,0.78,0,33
33774,2.68,4.25,26
33776,1.06,7.08,28
33777,2.72,4.8,31
33778,1.6,6.35,30
33781,1.29,4.55,39
33782,0.68,0,33
33785,3.15,0,23
33786,1.86,8.91,21
33801,3.67,0,12
33803,2.33,11.24,11
33805,3,0,12
33809,9.31,11.96,5
33810,5.25,12.44,8
33811,3.28,14.59,10
33812,0.97,0,11
33813,1.69,0,11
33815,2.61,9.7,11
33823,6.18,14.43,10
33825,4.52,0,4
33827,17.07,29.64,2
33830,2.11,0,10
33834,11.55,21.62,1
33837,6.4,25.04,2
33838,7.43,17.21,2
33839,3.06,3.26,8
33841,12.03,19.71,3
33843,10.79,18.77,2
33844,9.81,15.04,3
33847,6.92,11.41,4
33848,1.47,0,8
33849,7.78,21.23,3
33850,6.1,9.35,7
33851,6.83,15,2
33852,20.4,27.05,1
33853,12.37,21.25,4
33859,11.61,16.16,4
33860,9.58,18.41,10
33868,14,21.4,4
33870,5.16,0,3
33872,2.66,11.3,3
33873,2.43,0,3
33875,7.87,19.68,3
33876,10.26,16.93,1
33877,7.78,19.73,4
33880,3.68,0,10
33881,2.2,0,7
33884,4.66,13.81,4
33890,10.73,17.07,1
33896,3.73,12.01,6
33897,10.22,23.43,2
33901,0.45,0,13
33903,0.62,0,14
33904,3.36,10.36,12
33905,4.56,0,13
33907,0.66,0,13
33908,2.13,0,11
33909,3.17,7.31,14
33912,3.38,11.47,13
33913,7.01,18.25,13
33914,6.14,16.77,12
33916,1.01,0,14
33917,5.06,11.18,12
33919,1.86,7.94,13
33920,8.03,18.66,3
33928,12.63,21.7,13
33930,9.68,18.78,1
33931,5.52,16.58,4
33936,4.04,0,3
33948,5.37,19.15,4
33950,1.19,0,4
33952,2.68,8.16,4
33953,4.58,13.97,3
33954,5.52,14.06,4
33955,7.13,14.92,3
33957,13.55,24.99,1
33965,8.53,26.02,4
33966,2.03,11.57,13
33967,6.03,18.25,11
33971,3.35,15.42,11
33972,3.49,7.66,1
33973,4.82,16.79,12
33974,4.61,9.32,2
33976,2.37,12.6,11
33980,1.71,0,4
33981,8.99,22.2,3
33982,15.95,16.82,3
33983,4.6,11.33,4
33990,0.34,0,12
33991,5.15,12.47,12
33993,7.34,14.53,11
34101,3.94,28.6,1
34102,1.08,0,6
34103,2.7,7.62,6
34104,2.06,0,6
34105,1.98,12.22,6
34108,6.06,15.04,6
34109,4.82,15.84,6
34110,8.61,20.24,3
34112,1.53,0,6
34113,3.28,0,6
34114,14.61,11.54,6
34116,0.11,0,6
34117,7.33,24.64,1
34119,5.26,19.45,3
34120,12.01,22.48,2
34135,11.62,26.26,3
34140,12.66,29.45,1
34142,7.86,0,1
34145,12.35,22.32,3
34201,2.39,13.28,14
34202,7.19,21.76,13
34203,2.7,8.08,14
34205,0.99,0,10
34207,0.62,0,13
34208,1.8,0,12
34209,4.37,10.02,9
34210,3.51,13.85,9
34211,8.57,20.72,13
34212,8.28,17.48,6
34215,7.13,15.94,6
34216,10.25,24.7,1
34217,8.19,18.4,3
34219,8.6,22,3
34221,5.92,15.23,10
34222,4.65,15.28,9
34223,7.16,13.12,2
34224,9.09,24.12,2
34228,4.66,19.43,6
34229,5.3,12.29,11
34231,0.69,0,14
34232,2.13,8.85,13
34233,1.09,0,13
34234,1.12,0,14
34235,3.16,14.86,13
34236,1.4,0,14
34237,1.14,5,14
34238,2.61,0,12
34239,0.8,0,14
34240,7.35,19.64,11
34241,6.07,9.63,12
34242,0.8,8.24,11
34243,1.43,0,14
34266,2.67,0,1
34268,4.76,9.78,1
34269,10.42,16.41,3
34275,5.04,16.09,10
34285,1.07,9.48,7
34286,5.58,13.05,3
34287,1.25,0,3
34288,6.91,19.11,4
34289,8.35,21.37,2
34291,3.82,9.98,2
34292,5.38,7.24,7
34293,4.66,0,6
34420,5.46,10.29,10
34428,13.33,20.99,2
34429,10.31,17.53,2
34434,12.27,23.1,2
34436,1.25,0,3
34442,6.71,21.39,3
34445,10.02,18.44,3
34448,8.12,15.72,2
34450,4.41,0,4
34452,4.32,15.6,4
34453,2.74,14.36,4
34461,0.76,0,4
34465,7.83,12.7,2
34470,0.91,0,9
34471,1.46,0,10
34472,5.48,14.35,10
34473,8.87,22.73,6
34474,1.91,0,8
34475,4.94,0,9
34476,3.65,15.93,8
34479,3.81,9.06,9
34480,5.54,11.36,9
34482,8.83,15.16,9
34484,6.46,15.72,1
34488,8.66,16.36,7
34491,3.06,0,6
34601,7.67,22.22,3
34602,10.7,24.93,2
34604,4.67,18.29,3
34606,1.22,0,4
34607,3.34,15.48,6
34608,1.95,15.5,4
34609,4.35,19.69,4
34610,7.58,25.37,3
34613,6.27,0,3
34614,8.89,18.8,3
34637,10.85,28.42,4
34638,7.3,23.96,8
34639,6.97,22.4,10
34652,2.48,6.93,14
34653,1.94,0,13
34654,2.06,0,8
34655,3.51,8.82,14
34661,8.77,12.63,2
34667,4.55,0,10
34668,2.25,0,12
34669,5.13,15.94,8
34677,2.69,9.69,33
34679,4.19,11.58,8
34681,2.52,5.51,20
34683,1.67,0,26
34684,1.71,6.62,29
34685,3.33,7.37,23
34688,0.92,0,19
34689,1.58,0,12
34690,2.16,9.96,15
34691,2.04,11.06,12
34695,1.17,9.41,30
34698,1.53,0,24
34705,8.5,23.63,3
34711,3.19,0,3
34714,10.69,17.68,1
34715,4.88,9.33,4
34731,1.95,18.13,2
34734,1.14,8.91,29
34736,10.95,16.77,2
34737,10.6,21.4,4
34741,0.64,0,13
34743,2.42,4.99,19
34744,3.39,0,12
34746,3.61,8.81,8
34747,5.55,17.34,13
34748,4.84,0,1
34753,11.46,23.24,2
34756,2.92,16.67,3
34758,4.69,16.74,1
34759,12.38,23.94,4
34760,3.19,8.51,19
34761,2.01,0,27
34762,5.74,5.79,1
34769,0.91,0,11
34771,9.05,17.89,5
34772,5,0,8
34773,17.21,23.87,2
34785,8.83,26.67,1
34786,4.68,21.08,7
34787,6.4,0,10
34788,6.83,21.64,4
34797,8.27,12.74,3
34945,11.38,9.72,19
34946,3.64,7.85,23
34947,0.28,0,24
34949,2.1,10.85,14
34950,0.14,0,24
34951,5.9,16.54,12
34952,1.7,0,36
34953,0.99,0,35
34957,2.06,0,21
34972,18.61,0,1
34974,10.21,21.53,1
34981,0.88,0,22
34982,3.23,7.95,34
34983,0.8,0,35
34984,1.7,0,35
34986,0.53,0,23
34987,6.69,16.64,23
34990,5.24,0,27
34994,0.44,0,21
34996,2.91,8.06,21
34997,6.86,0,19
35004,7.96,18.97,6
35005,10.14,21,8
35007,0.57,0,6
35010,2.16,0,1
35013,4.84,9.89,1
35014,8.45,22.02,1
35016,12.03,25.33,2
35020,6.63,18.73,9
35022,10.98,24.64,8
35023,13.96,24.47,7
35034,6.48,0,1
35035,13.04,29.8,1
35036,8.77,27.06,5
35040,2.17,0,2
35042,2.96,10.82,1
35043,10.2,29.97,1
35045,4.35,0,2
35046,6.57,0,2
35049,7.62,22.43,1
35051,9.7,20.78,1
35052,7.81,12.56,3
35054,7.41,16.34,1
35055,3.95,0,4
35057,6.68,27.35,4
35058,5.53,17.81,4
35060,6.37,16.77,9
35061,6.27,14.82,9
35064,4.43,11.4,10
35068,4.91,12.97,10
35070,11.18,22.62,5
35071,8.5,20.87,10
35072,11.87,25.04,1
35073,11.5,23.18,8
35077,11.15,21.23,4
35079,10.42,26.16,1
35080,7.89,14.03,3
35085,6.89,17.52,2
35089,7.59,17.56,1
35091,5.69,25.32,1
35094,5.95,15.73,9
35096,9.47,18.5,4
35097,10.1,26.4,1
35114,4.92,10.35,2
35115,8.8,15.22,2
35116,8.88,27.01,1
35117,10.02,24.58,7
35118,12.19,28.78,2
35119,6.89,20.14,11
35120,9.55,26.72,1
35121,1.27,0,1
35124,7.12,14.96,8
35125,1.83,0,1
35126,9.45,20.09,9
35127,7.68,19.83,8
35128,5.63,12.84,1
35131,10.17,17.46,1
35133,12.25,24.42,1
35135,4.27,15.72,2
35146,11.39,28.09,1
35149,12.77,21.54,1
35150,17.66,28.65,1
35160,5.02,0,1
35171,6.89,17.24,2
35173,6.16,15.04,8
35178,14.48,29.38,1
35179,6.8,20.7,4
35180,2.1,0,1
35184,12.24,29.51,1
35187,7.74,15.92,2
35203,0.98,3.04,11
35204,1.01,0,11
35205,0.46,0,12
35206,3.2,9.55,10
35207,2.2,9.94,12
35208,2.11,7.31,11
35209,2.29,8.14,12
35210,3.17,0,11
35211,1.21,0,10
35212,1.91,4.46,11
35213,1.94,7.71,11
35214,4.13,10.18,10
35215,4.3,11.12,8
35216,1.39,14.18,12
35217,5.38,11.44,10
35218,2.96,9.01,10
35221,2.79,10.01,10
35222,0.04,0,11
35223,3.15,13.68,11
35224,5.96,14.45,9
35226,2.29,0,11
35228,4.09,11.72,10
35229,2.28,9.24,12
35233,0.3,0,12
35234,2.03,5.34,11
35235,2.25,0,8
35242,8.02,16.2,12
35243,4.46,10.9,12
35244,4.43,11.28,11
35254,1.33,5.82,11
35401,3.07,0,6
35404,1.76,0,6
35405,2.81,0,6
35406,8.11,9.44,6
35442,14.49,29.79,1
35443,9.35,23.26,1
35444,14.6,25.28,1
35446,9.55,26.74,4
35447,3.51,0,1
35452,7.95,19.45,6
35453,5.98,11.26,6
35456,8.65,7.3,6
35457,12.75,23.63,6
35458,16.25,29.97,1
35460,7.78,20.58,1
35461,6.22,27.8,1
35462,7.53,0,1
35463,11.16,19.9,7
35469,11.21,22.65,1
35470,5.44,0,1
35473,2.79,0,6
35474,15.15,19.94,4
35475,13.53,16.84,6
35476,1.76,6.03,6
35501,2.17,25.58,3
35504,5.91,0,3
35541,4.89,0,1
35542,11.38,28.94,2
35543,7.31,20.06,1
35544,11.13,27.22,2
35545,4.25,15.66,2
35548,9.97,22.18,2
35552,9.19,22.89,3
35555,3.56,0,2
35559,5.56,12.11,2
35563,5.62,15.76,2
35564,11.99,25.62,3
35565,3.59,0,1
35570,2.2,0,3
35572,15.48,25.21,1
35574,9.55,26.96,2
35575,12.98,24.76,1
35576,12.29,28.36,1
35577,8.62,18.69,1
35581,10.55,23.04,2
35585,8.33,21.7,1
35586,8.58,21.76,1
35592,1.56,0,1
35594,2.69,0,2
35601,1.6,0,2
35603,4.69,8.55,2
35610,9.42,23.51,1
35611,9.23,17.18,4
35613,4.01,0,4
35614,10.86,23.99,1
35615,6.62,21.19,8
35616,11.46,22.39,2
35620,9.52,26.29,1
35622,9.71,24.27,4
35630,0.72,0,6
35633,8.04,16.82,6
35634,5.99,13.8,6
35640,11.5,19.08,2
35643,12.53,28.76,2
35645,8.88,22.97,6
35646,10.62,18.4,6
35649,6.02,19.06,11
35651,13.97,28.02,1
35652,1.2,0,1
35653,8.18,0,1
35654,5.74,17.13,1
35660,1.57,0,6
35661,5.75,9.04,6
35671,4.37,16.99,4
35673,8.64,21.93,2
35674,9.66,13.26,6
35739,2.91,0,4
35740,6.13,13.85,2
35741,5.87,14.27,12
35747,5.65,23.16,2
35748,10.22,17.05,8
35749,6.13,14.09,9
35750,10.73,22.62,10
35752,7.2,21.86,2
35754,9.58,18.82,7
35756,5.96,13.97,8
35757,3.69,11.22,12
35758,2.21,0,14
35759,4.81,12.17,14
35760,11.1,26.46,4
35761,12.2,17.62,6
35763,4.68,14.33,13
35764,14.14,20.33,5
35768,7.95,0,1
35769,6.81,19.81,1
35772,4.49,0,2
35773,9.88,13,9
35776,11.61,27.8,1
35801,1.43,0,14
35802,1.28,0,14
35803,5.74,0,12
35805,0.76,0,14
35806,0.92,0,16
35808,4.47,0,14
35810,1.81,0,14
35811,3.77,0,14
35816,0.15,0,16
35824,5.81,14.65,15
35896,1.79,6,15
35901,3.52,0,7
35903,7.42,7.15,7
35904,0.8,0,7
35905,9.06,10.98,7
35906,4.84,11.58,7
35907,7.72,15.35,7
35950,7.61,15.29,2
35951,7.6,19.15,2
35952,11.2,24.4,3
35953,14.57,28.9,1
35954,4.75,0,7
35956,8.96,15.4,9
35957,12.9,22.48,9
35959,7.39,20.32,2
35960,6.2,0,2
35961,13.54,27.59,6
35966,9.14,27.9,1
35967,3.08,0,3
35968,3.87,22.73,3
35973,11.53,27.25,3
35976,2.39,0,2
35979,11.69,28.28,1
35983,5.26,18.09,6
35986,7.94,22.06,3
35987,10.06,25.84,8
35988,8.36,29.86,3
35989,10.33,26.12,3
35990,12,22.67,7
36005,15.76,29.27,1
36010,13.61,20.83,2
36013,12.43,18.96,4
36026,15.43,28.94,1
36027,4.79,0,1
36028,13.55,29.9,2
36031,13.68,27.06,1
36035,9.05,28.8,1
36038,9.12,21.72,2
36051,9.56,26.26,1
36052,13.14,22.56,4
36054,11.93,25.36,2
36064,7.49,14.22,4
36066,14.25,22.98,4
36075,12.21,23.43,3
36079,4.05,11.44,1
36081,8.02,0,1
36082,1.23,7.6,1
36083,4.31,0,1
36088,1.95,4.46,1
36091,5.28,22.37,1
36092,16.59,27.26,4
36093,8.37,27.97,2
36104,6.38,6.69,4
36105,7.9,10.74,4
36106,1.75,0,4
36107,3.53,8.71,4
36108,10.45,13.81,4
36109,2.25,8.2,4
36110,6.41,13.68,4
36111,2.87,4.8,4
36112,7.25,14.6,4
36113,7.78,16.09,4
36115,3.64,12.26,4
36116,2.61,0,4
36117,1.44,0,4
36201,3.26,0,4
36203,2.31,0,4
36205,3.62,14.5,4
36206,4.33,14.81,4
36207,6.55,0,4
36250,7.69,16.14,8
36260,9.86,15.7,5
36265,12.4,27.83,2
36268,10.24,15.87,4
36271,13.15,28.7,1
36277,6.07,20.15,4
36279,12.79,21.22,5
36301,5.49,0,5
36303,2.82,0,6
36305,3.63,15,5
36310,4.01,0,1
36311,10.65,24.93,1
36312,8.39,14.25,4
36313,10.72,23.59,2
36314,7.11,18.9,1
36316,8.86,23.62,1
36318,9.54,29.12,1
36320,12.15,25.96,2
36321,3.89,12.46,4
36322,11.34,15.9,6
36330,16.93,24.97,2
36340,0.22,0,1
36344,11.32,20.54,2
36345,11.21,11.87,5
36350,7.16,13.91,6
36352,4.61,0,5
36360,1.35,0,3
36362,7.87,20.7,2
36370,13.54,24.02,4
36371,5.2,18.23,6
36373,8.95,27.48,1
36374,11.94,28.19,1
36375,11.28,28.52,4
36376,6.2,16.37,4
36420,11.95,0,2
36421,3.7,14.49,2
36426,0.95,0,1
36441,4.56,15.15,2
36467,11.33,24.39,2
36474,13.04,17.08,2
36476,7.18,12.96,2
36477,10.26,20.72,1
36505,15.21,19.74,2
36507,13.88,26.37,1
36511,8.77,18.73,1
36512,18.93,25.66,1
36525,11.71,19.43,2
36526,4.88,16.44,2
36527,2.66,0,4
36530,7.83,20.89,1
36532,11.2,29.41,1
36535,3.92,0,1
36541,12.2,22.67,10
36542,10.95,16.45,1
36544,9.78,22.56,9
36549,9.35,19.68,2
36551,5.63,18.15,2
36555,5.64,12.73,1
36559,8.72,19.74,2
36561,11.94,25.78,1
36567,14.79,29.83,1
36568,9.14,24.89,6
36571,7.82,11.41,7
36572,8.97,14.61,7
36574,12,28.65,1
36575,8.35,24.34,6
36576,8.3,29.92,1
36578,5.74,17.18,1
36580,3.75,19.39,1
36582,6.27,14.35,10
36590,4.84,14.95,10
36602,0.89,4.02,9
36603,0.92,2.37,9
36604,0.67,0,11
36605,1.53,0,11
36606,2.31,5.74,11
36607,2.55,7.56,11
36608,3.6,10.73,10
36609,0.86,0,10
36610,0.75,0,11
36611,2.81,5.59,11
36612,2.39,7.37,10
36613,8.1,17.68,7
36615,1.34,11.77,9
36616,0.39,3.11,9
36617,1.21,7.21,9
36618,4.59,12.49,10
36619,2.43,0,10
36688,1.94,9.51,10
36693,0.15,0,10
36695,2.48,0,10
36701,4.66,0,1
36703,6.82,7.48,1
36732,7.04,0,2
36738,13.76,28.88,2
36740,8.56,18.67,2
36742,6.39,21.13,2
36748,15.99,29.45,2
36750,13.89,25.42,1
36759,15.1,24.8,1
36786,20.78,28.25,2
36801,3.78,0,2
36804,7.48,14.23,2
36830,7.57,17.62,3
36832,10.1,22.15,3
36849,4.68,18.52,2
36850,18.1,27.94,3
36852,10.42,22.65,2
36853,14.27,24.53,1
36854,14.86,29.44,2
36856,10.88,26.28,3
36859,13.86,29.54,1
36861,7.99,15.85,1
36865,10.48,26.15,2
36866,7.6,26.1,1
36867,1.66,0,8
36869,3.02,0,8
36870,6.4,14.76,8
36874,12.29,27.1,5
36875,10.76,21.92,6
36877,7.27,12.39,10
36879,11.18,21.2,2
36901,12.26,25.86,3
36904,2.65,0,1
36907,14.7,25.01,2
36908,13.93,25.84,1
36910,9.15,21.21,1
36916,12.69,26.67,1
36921,8.32,23.34,1
36922,15.6,23.57,1
36925,11.6,18.92,1
37010,10.4,13.92,5
37013,2.49,0,37
37014,9.32,20.58,16
37015,8.45,29.31,3
37016,12.66,26.18,4
37018,12.89,25.56,2
37019,5.57,15.04,3
37020,8.9,17.04,2
37022,8.84,20.36,6
37025,7.03,17.4,5
37026,7.82,29.26,1
37027,2.07,0,31
37029,0.63,0,5
37031,4.59,0,8
37033,12.72,19.6,1
37034,12.6,24.22,3
37037,8.83,26.35,10
37040,1.05,0,5
37042,4.37,11.18,5
37043,6.31,0,5
37046,10.83,23.5,4
37047,9.11,21.82,5
37048,10.23,20.84,7
37049,10.56,27.88,2
37050,5.21,11.27,1
37052,10.56,25.01,5
37055,2.8,0,7
37059,5.59,17.42,1
37061,3.26,0,1
37062,8.81,19.79,1
37064,4.65,0,8
37066,0.94,0,13
37067,2.06,0,30
37069,5.17,19.21,23
37072,6.51,12.14,31
37073,12.52,22.78,7
37074,9.81,20.84,4
37075,2.48,0,29
37076,3.67,0,35
37080,9.28,19.2,21
37082,9.15,25.83,4
37083,1.9,0,1
37085,5.51,15.28,8
37086,2.6,11.41,29
37087,2.83,0,11
37090,2.15,0,6
37091,1.15,0,3
37095,8.33,27.84,2
37096,14.5,27.25,6
37098,9.3,28.24,5
37101,4.88,0,5
37110,3.74,0,4
37115,0.61,0,36
37118,10.46,18.64,8
37122,1.24,0,25
37127,4.36,11.97,11
37128,5.12,14.42,11
37129,1.49,0,11
37130,3.05,0,11
37132,1.69,7.96,11
37134,10.27,18.68,1
37135,6.93,18.18,22
37137,2.97,0,5
37138,2.89,0,30
37141,8.86,25.81,2
37142,11.22,26.82,6
37143,6.22,29.32,3
37146,14.46,21.93,9
37148,8.49,22.06,7
37149,9.59,17.09,9
37150,11.85,23.26,1
37153,10.22,24.75,8
37160,3.32,0,3
37165,12.54,28.8,1
37166,2.86,0,1
37167,1.7,0,23
37174,3.13,0,10
37178,4.97,16.04,1
37179,4.27,14.66,10
37180,10.13,16.93,2
37183,6.69,19.7,3
37184,10.44,26.26,3
37185,15.21,17.46,2
37186,11.27,20.66,9
37187,7.72,15.82,5
37188,12.83,24.24,13
37189,5.08,7.2,32
37190,3.12,0,2
37191,9.98,29.95,3
37201,0.56,2.38,37
37203,0.65,0,37
37204,1.28,0,39
37205,3.91,6.27,33
37206,2.02,0,35
37207,0.93,0,35
37208,0.79,0,35
37209,4,0,34
37210,2.36,6.26,40
37211,1.08,0,37
37212,0.37,0,35
37213,0.22,0,40
37214,2.87,9.89,36
37215,3.79,5.27,36
37216,2.14,7.3,34
37217,1.27,0,39
37218,4.09,7.01,34
37219,0.39,3.46,37
37220,1.32,0,39
37221,10.11,11.89,31
37228,0.27,0,35
37240,0.24,4.12,35
37243,0.35,3.1,37
37246,0.28,5.28,35
37302,7.58,19.43,14
37303,2.17,0,5
37306,9.5,23.5,2
37307,14.03,26.7,2
37308,10.95,25.04,3
37309,11.06,18.38,7
37310,7.45,14.08,7
37311,3.9,0,10
37312,2.37,0,4
37315,5.41,19.46,19
37318,6.47,11.72,2
37321,0.44,0,1
37322,10.36,18.74,4
37323,5.16,21.44,4
37324,6.67,0,5
37329,7.26,14.91,5
37330,1.15,0,5
37331,8.16,20.28,5
37332,6.43,8.38,2
37336,7.71,24.29,2
37338,13.29,28.68,1
37340,6.51,12.78,8
37341,9.89,11.91,13
37342,9.32,17.07,2
37343,2.21,0,16
37345,14.67,23.98,2
37347,1.07,0,3
37350,3.6,10.6,20
37351,3.73,11.3,19
37352,9.9,25.34,1
37353,6.42,11.14,10
37354,1.4,0,5
37355,1.64,0,5
37356,15.44,28.07,2
37357,11.96,15.64,3
37360,4.23,9.95,6
37361,11.51,17.66,4
37362,13.62,23.66,4
37363,6.98,13.72,24
37366,16.4,20.22,3
37370,8.2,12.91,5
37373,9.41,14.88,1
37374,9.47,20.25,1
37375,12.34,23.15,1
37377,5.89,18.38,6
37379,10.09,26.4,5
37380,6.84,15.5,2
37381,14.05,19.51,2
37385,14.55,23.78,2
37387,16.48,28.8,1
37388,2.58,0,7
37394,12.76,25.22,3
37396,4.74,14.4,8
37397,13.21,17.29,1
37398,3.12,12.2,3
37402,1.47,4.07,21
37403,0.58,0,21
37404,1.34,0,21
37405,5.52,0,21
37406,2.53,7.98,21
37407,1.53,4.93,21
37408,0.74,0,21
37409,3.05,5.6,21
37410,1.73,5.63,21
37411,1.46,0,21
37412,1.03,6.8,21
37415,3.04,6.65,19
37416,2.66,0,20
37419,4.14,11.02,21
37421,0.75,0,22
37601,0.95,0,16
37604,0.62,0,17
37614,0.66,3.93,16
37615,2.01,0,22
37616,6.89,24.16,1
37617,7.71,19.34,9
37618,5.67,21.62,8
37620,7.1,0,3
37641,10.35,28.35,7
37642,7.18,18.52,7
37643,11.62,21.26,14
37645,5.7,17.48,7
37650,14.02,24.5,14
37656,2.6,0,1
37658,10.82,24.36,14
37659,6.18,8.39,16
37660,1.32,0,8
37663,4.78,11.26,22
37664,2.15,0,16
37665,1.94,6.16,8
37681,12.16,19.38,16
37682,2.32,11.68,15
37686,6.16,17.59,17
37690,10.18,18.21,14
37691,11.16,28.13,2
37692,7.38,24.11,14
37694,5.17,21.86,14
37701,1.2,0,22
37705,4.7,12.3,2
37708,1.03,0,8
37709,2.33,0,1
37711,3.31,0,7
37714,11.18,24.81,3
37716,6.6,19.7,18
37719,7.81,16.64,4
37721,5.89,22.8,15
37722,6.86,16.99,3
