"GEOID","bupTimeBike","bupCountBike60","bupCountBike30","metTimeBike","metCountBike60","metCountBike30","nalTimeBike","nalCountBike60","nalCountBike30"
1128,15.05,137,22,26.5,3,1,15.05,13,3
1129,11.65,136,18,34.46,4,0,20.97,13,3
1151,0,133,18,39.45,4,0,0,13,2
1199,2.07,196,143,2.07,6,3,11.99,22,9
1201,0,58,54,0,1,1,0,8,8
1220,41.27,6,0,41.27,1,0,41.27,5,0
1222,23.22,4,4,150.7,0,0,29.41,2,2
1224,35.22,56,0,37.21,1,0,37.21,8,0
1226,0,56,2,34.12,1,0,34.12,8,0
1229,33.6,8,0,102.46,0,0,46.69,2,0
1230,0,7,7,140.84,0,0,0,2,2
1235,35.17,2,0,65.53,0,0,65.53,0,0
1236,32.79,8,0,114.36,0,0,32.79,2,0
1237,45.34,54,0,45.34,1,0,45.34,8,0
1238,0,3,1,75.43,0,0,73.01,0,0
1240,0,57,2,50.72,1,0,50.72,8,0
1242,16.52,57,3,58.78,1,0,58.78,8,0
1244,52.58,4,0,166.43,0,0,52.58,2,0
1245,57.49,7,0,143.57,0,0,57.49,2,0
1247,0,8,6,0,1,1,0,5,5
1254,53.56,56,0,58.51,1,0,58.51,8,0
1257,40.3,11,0,176.12,0,0,46.3,4,0
1259,54.51,2,0,173.99,0,0,54.51,2,0
1260,30.25,10,0,99.11,0,0,52.01,2,0
1262,31.46,10,0,92.44,0,0,53.18,2,0
1264,39.41,1,0,112.93,0,0,84.75,0,0
1266,58.74,2,0,79.91,0,0,66.07,0,0
1267,0,8,2,38.53,1,0,38.53,5,0
1270,48.81,2,0,81.8,0,0,73.36,0,0
1301,0,38,38,0,1,1,0,6,6
1330,49.86,8,0,119.34,0,0,49.86,1,0
1331,0,11,6,113.8,0,0,0,3,2
1337,51.67,38,0,51.67,1,0,51.67,6,0
1338,51.46,2,0,110.75,0,0,66.11,0,0
1339,58.65,1,0,111.31,0,0,76.72,0,0
1340,39.95,2,0,62.98,0,0,62.98,0,0
1342,31.56,39,0,31.56,1,0,31.56,6,0
1346,41.72,1,0,131.21,0,0,120.65,0,0
1347,46.09,40,0,51.65,1,0,51.65,6,0
1349,47.6,39,0,47.6,1,0,47.6,6,0
1350,44.47,1,0,77.75,0,0,77.75,0,0
1351,41.16,40,0,44.48,1,0,44.48,6,0
1354,36.76,38,0,36.76,1,0,36.76,6,0
1355,49.27,4,0,131.84,0,0,63.51,0,0
1364,0,10,4,136.53,0,0,36.72,2,0
1366,0,19,1,118.57,0,0,0,3,1
1367,0,1,1,106.36,0,0,106.36,0,0
1368,50.17,6,0,113.74,0,0,50.17,2,0
1370,0,40,2,59.29,1,0,59.29,6,0
1373,20.43,6,1,60.64,0,0,60.64,0,0
1375,0,16,1,76.71,0,0,76.71,0,0
1376,23.6,38,38,23.6,1,1,23.6,6,6
1378,49.46,4,0,116.09,0,0,78.16,0,0
1379,55.97,4,0,95.83,0,0,90.07,0,0
1420,0,26,12,0,5,1,0,14,5
1430,47.04,19,0,51.26,4,0,47.04,12,0
1431,50.39,12,0,50.39,1,0,0,7,2
1432,0,8,6,74.01,0,0,74.01,0,0
1434,0,21,7,57.73,1,0,57.73,3,0
1436,0,8,2,67.15,0,0,34.97,1,0
1438,19.5,9,8,47.51,3,0,19.5,5,1
1440,0,9,6,34.16,3,0,0,5,1
1450,29.2,7,3,87.02,0,0,76.06,0,0
1451,0,8,1,90.13,0,0,49.19,1,0
1452,45.34,19,0,61.29,0,0,45.34,2,0
1453,0,31,13,0,2,1,0,8,3
1460,36.07,17,0,74.35,0,0,54.79,2,0
1462,35.24,29,0,35.24,2,0,35.24,10,0
1463,44.16,8,0,87.16,0,0,51.84,1,0
1464,0,20,4,50.7,1,0,50.7,3,0
1467,19.68,5,1,73.65,0,0,63.02,0,0
1468,27.43,15,2,59.87,3,0,31.9,7,0
1469,55.82,1,0,65.56,0,0,46.55,2,0
1473,0,20,1,0,4,3,0,11,4
1474,53.07,12,0,53.07,1,0,28.56,7,2
1475,38.14,9,0,85.92,0,0,59.87,1,0
1501,0,148,41,24.33,5,3,24.33,16,6
1503,31.18,16,0,59.84,3,0,31.18,4,0
1504,20.29,48,34,20.29,1,1,20.29,3,3
1505,0,115,11,38.08,2,0,38.08,10,0
1506,34.63,5,0,70.92,0,0,33.77,1,0
1507,0,12,1,41.81,1,0,41.81,6,0
1510,34.95,10,0,63.67,0,0,55.32,1,0
1515,50.09,5,0,76.12,0,0,0,1,1
1516,0,17,1,77.82,0,0,58.88,2,0
1518,20.14,11,2,41.73,1,0,41.73,5,0
1519,32.01,48,0,32.01,4,0,46.06,3,0
1520,0,158,4,34.02,4,0,34.02,17,0
1521,47.73,11,0,59.58,1,0,59.58,5,0
1522,40.37,3,0,71.84,0,0,48.09,1,0
1523,37.09,21,0,40.66,1,0,40.66,3,0
1524,31.12,84,0,31.12,3,0,31.12,12,0
1525,28.09,10,8,64.17,0,0,64.17,0,0
1527,0,155,5,0,5,1,31.27,16,0
1529,34.8,49,0,34.8,1,0,34.8,3,0
1531,46.69,15,0,119.81,0,0,64.57,0,0
1532,0,82,4,29,4,3,0,8,3
1534,23.65,14,1,48.88,1,0,60.94,0,0
1535,34.37,2,0,95.91,0,0,31.04,1,0
1536,30.61,152,0,35.56,8,0,34.38,18,0
1537,30.3,56,0,44.64,3,0,44.64,7,0
1540,34.03,10,0,59.89,1,0,34.03,2,0
1541,0,6,1,53.77,3,0,0,5,1
1542,36.75,56,0,36.75,3,0,36.75,10,0
1543,42.55,3,0,74.02,0,0,45.99,1,0
1545,0,162,11,31.86,6,0,31.86,15,0
1550,0,16,11,0,1,1,0,5,5
1560,28.32,50,1,33.85,4,0,55.61,3,0
1561,32.7,21,0,54.66,1,0,54.66,3,0
1562,53.93,4,0,56.73,2,0,26.83,5,1
1564,0,19,2,49.59,1,0,43.11,4,0
1566,0,12,11,23.95,1,1,23.95,6,5
1568,38.99,21,0,38.99,4,0,38.99,5,0
1569,0,21,8,58.86,1,0,58.86,3,0
1570,0,5,4,66.79,0,0,0,2,2
1571,0,13,4,55.44,1,0,22.12,7,2
1581,0,21,4,0,3,3,0,3,3
1583,0,159,3,34.91,4,0,34.91,16,0
1585,0,10,2,101.5,0,0,50.04,3,0
1588,0,14,8,52.78,1,0,71.65,0,0
1590,33.65,14,0,33.65,1,0,62.28,0,0
1602,0,159,141,13.54,5,4,0,16,16
1603,0,151,84,0,5,3,0,16,11
1604,0,162,141,23.91,5,4,0,16,16
1605,0,165,140,0,5,2,0,17,12
1606,0,160,72,16.69,4,2,16.69,16,8
1607,15.23,156,75,21.15,5,3,15.23,16,7
1608,0,162,143,12.44,5,4,10.07,16,16
1609,0,162,143,0,5,4,0,16,16
1610,0,159,142,13.09,5,4,0,16,16
1611,16.64,148,36,16.64,5,2,16.64,16,6
1612,33.8,114,0,44.19,4,0,33.8,15,0
1701,0,42,16,21.9,1,1,0,5,4
1702,0,37,23,0,1,1,0,5,5
1718,35.66,20,0,76.25,0,0,55.61,5,0
1719,27.15,5,1,104.96,0,0,32.87,1,0
1720,25.48,19,1,83.19,0,0,37.96,4,0
1721,24.53,37,13,24.53,1,1,24.53,5,3
1730,0,79,8,51.87,2,0,0,13,1
1740,0,10,1,77.06,0,0,45.04,1,0
1741,0,39,3,54.38,1,0,33.92,6,0
1742,0,32,10,63.68,0,0,0,5,3
1745,19.85,32,1,37.05,4,0,37.05,7,0
1746,0,32,3,47.21,2,0,47.21,7,0
1747,14.35,23,12,14.35,1,1,14.35,3,3
1748,40.52,29,0,40.52,5,0,40.52,8,0
1749,23.98,19,8,70.04,0,0,28.51,2,1
1752,0,22,9,50.94,3,0,38.64,5,0
1754,0,26,5,79.34,0,0,23.47,4,1
1756,0,54,1,30.53,2,0,30.53,6,0
1757,0,22,11,0,1,1,0,3,3
1760,0,58,23,29.27,1,1,0,6,4
1770,0,38,8,34.27,1,0,29.34,6,1
1772,0,29,9,42.02,4,0,42.02,7,0
1773,0,73,1,36.08,2,0,36.08,10,0
1775,23.29,25,1,89.12,0,0,0,4,1
1776,0,43,5,55.54,1,0,39.53,8,0
1778,0,78,10,42.7,2,0,29.86,9,1
1801,0,135,38,0,4,1,0,15,6
1803,0,88,32,21.76,3,1,0,11,5
1810,0,127,20,34.78,3,0,23.22,15,4
1821,0,95,21,32.16,4,0,28.79,17,1
1824,0,65,11,26.13,3,1,0,11,2
1826,18.85,61,40,27.62,3,1,18.85,11,8
1827,30.17,41,0,66.14,0,0,30.17,4,0
1830,0,32,12,0,1,1,0,4,3
1832,17.21,94,12,17.21,2,1,17.21,10,3
1833,0,28,1,50.19,1,0,50.19,3,0
1834,25.53,28,13,25.53,1,1,25.53,3,3
1835,16.96,92,12,16.96,2,1,16.96,9,3
1840,0,110,87,5.57,2,1,0,10,6
1841,0,98,75,0,1,1,5.01,7,6
1843,0,106,91,12.3,3,1,0,9,6
1844,0,98,75,13.91,1,1,16.54,7,6
1845,0,109,37,30.84,2,0,25.9,9,6
1850,12.13,65,40,18.87,3,1,12.13,11,8
1851,0,65,46,0,3,1,0,11,9
1852,0,67,40,15.31,3,1,0,12,8
1854,0,61,40,13.1,3,1,0,11,8
1860,30.68,19,0,34.3,1,0,34.3,3,0
1862,0,87,7,33.45,3,0,32.52,14,0
1863,21.44,56,15,21.44,1,1,21.44,9,2
1864,0,34,1,60.92,0,0,40.82,3,0
1867,0,92,11,30.24,4,0,22.68,12,1
1876,0,99,9,0,3,2,0,17,3
1879,0,80,1,40.39,2,0,40.39,14,0
1880,0,190,16,28.83,5,1,15.15,23,2
1886,38.86,53,0,46.23,1,0,38.86,9,0
1887,0,88,9,29.38,3,2,0,15,3
1890,0,396,39,19.76,7,1,19.76,31,6
1901,0,210,61,12.54,4,2,0,16,12
1902,0,194,61,13.39,7,2,0,21,12
1904,0,194,60,15.1,7,2,0,21,12
1905,0,221,60,0,4,2,0,20,12
1906,15.88,247,65,0,5,2,0,24,12
1907,0,156,118,27.94,7,1,15.68,19,12
1908,0,119,49,34.72,2,0,24.55,13,9
1913,0,9,7,61.11,0,0,61.11,0,0
1915,0,160,75,29.02,5,4,25.62,17,6
1921,0,18,1,62.24,0,0,62.24,0,0
1922,0,9,2,67.86,0,0,67.86,0,0
1923,0,121,40,0,5,5,0,11,6
1929,27.89,27,4,51.29,1,0,51.29,2,0
1930,0,4,4,0,1,1,0,2,2
1937,13.27,97,7,19.13,5,4,19.13,8,5
1938,0,7,1,74.66,0,0,74.66,0,0
1940,0,161,5,38.48,4,0,0,20,1
1944,43.84,26,0,47.63,1,0,47.63,2,0
1945,0,156,61,45.37,6,0,23.48,18,1
1949,0,62,7,28.32,5,4,28.32,7,5
1950,0,9,7,75.62,0,0,75.62,0,0
1951,22.52,9,5,96.97,0,0,96.97,0,0
1952,30.4,12,0,85.48,0,0,85.48,0,0
1960,0,163,72,0,7,5,0,20,7
1966,33.4,4,0,33.4,1,0,33.4,2,0
1969,0,10,2,71.84,0,0,71.84,0,0
1970,0,162,94,25.43,7,1,0,20,2
1982,0,80,4,44.23,4,0,44.23,6,0
1983,30.5,60,0,37.26,5,0,37.26,6,0
1984,14.3,95,4,38.58,5,0,38.58,7,0
1985,39.05,21,0,44.85,1,0,44.85,3,0
2019,31.21,55,0,38.46,2,0,31.21,7,0
2021,0,103,9,23.73,2,1,0,24,8
2025,0,16,1,65.79,0,0,37.98,5,0
2026,0,484,11,50.28,6,0,22.05,38,2
2030,31.58,74,0,65.39,0,0,43.05,5,0
2032,16.94,51,23,53.26,1,0,16.94,11,2
2035,0,44,7,64.44,0,0,41.18,3,0
2038,0,14,3,60.8,0,0,0,2,1
2043,0,98,4,32.37,4,0,19.12,22,2
2045,37.97,5,0,64.83,0,0,0,3,1
2047,18.41,13,1,110.07,0,0,58.75,2,0
2048,0,31,23,71.06,0,0,29.33,1,1
2050,0,7,1,108.71,0,0,63.22,0,0
2052,23.9,40,9,69.14,0,0,27.89,3,1
2053,24.3,26,4,42.19,1,0,33.33,5,0
2054,0,23,7,62.77,0,0,29.7,3,1
2056,0,38,8,83.1,0,0,0,4,1
2061,0,75,13,52.91,3,0,0,12,3
2062,0,58,23,52.36,1,0,0,13,2
2066,30.07,13,0,82.62,0,0,40.52,2,0
2067,0,47,4,30.73,1,0,30.73,10,0
2071,0,45,15,73.14,0,0,22.51,4,2
2072,0,96,9,0,2,1,0,22,8
2081,0,48,24,59.99,1,0,0,11,2
2090,15.55,56,19,62.24,0,0,15.55,8,1
2093,37.12,23,0,72.81,0,0,37.12,3,0
2108,6.85,862,576,6.85,10,6,6.85,59,24
2109,0,855,522,9.04,10,4,5.6,59,14
2110,0,855,553,7.88,10,5,0,59,19
2111,0,852,580,10.9,10,6,8.02,60,26
2113,0,857,557,8.59,10,5,6.07,59,19
2114,0,856,592,0,10,6,0,59,23
2115,0,860,647,11.84,10,7,0,57,37
2116,0,859,607,7.46,10,6,0,60,27
2118,0,889,633,0,11,6,0,69,34
2119,0,836,582,0,10,6,0,65,37
2120,0,856,640,9.89,10,7,0,66,41
2121,0,787,459,9.04,9,5,9.04,59,36
2122,0,768,267,17.82,9,4,0,59,27
2124,0,751,270,20.16,8,4,0,57,28
2125,0,794,456,12.08,9,5,0,60,35
2126,0,740,109,26.12,8,1,0,60,19
2127,0,829,512,16.86,10,5,0,62,26
2128,0,531,51,16.84,8,1,0,22,4
2129,0,836,444,15.26,11,4,14.81,56,13
2130,0,824,441,13.73,10,6,0,64,39
2131,0,783,97,27.76,8,1,0,60,15
2132,0,616,64,37.58,6,0,0,48,5
2134,0,902,658,7.2,11,9,0,63,35
2135,0,843,354,0,10,3,0,58,23
2136,16.67,602,65,37.5,7,0,16.67,57,10
2138,0,877,463,14.08,11,5,16.48,57,24
2139,0,872,582,16.4,11,7,13.81,60,25
2140,0,855,182,0,12,2,9.91,54,12
2141,0,857,581,12.9,10,6,12.9,56,20
2142,6.15,850,568,9.15,10,6,9.15,56,19
2143,0,887,339,13.75,12,3,17.47,62,15
2144,0,849,142,9.01,12,2,0,54,8
2145,9.79,850,266,19.76,12,2,15.29,56,7
2148,0,657,61,25.64,11,1,12.07,42,1
2149,0,833,103,15.47,13,1,0,60,4
2150,0,606,64,0,9,1,16.06,34,4
2151,0,354,64,19.91,4,1,22.01,22,4
2152,20.14,104,21,33.9,2,0,20.14,6,3
2155,0,775,95,19.32,12,1,14.85,46,4
2163,10,877,457,16.8,11,5,10.06,60,26
2169,0,356,52,0,8,2,0,47,15
2170,9.43,551,74,13.06,9,1,9.43,55,19
2171,0,643,80,21.78,8,1,0,53,20
2176,0,412,36,22.24,6,1,19.97,28,3
2180,0,180,32,23.98,5,1,0,20,5
2184,0,138,38,18.4,4,2,0,32,14
2186,0,526,55,33.59,7,0,14.42,52,13
2188,0,122,83,0,4,4,0,26,18
2189,0,118,58,13.45,4,3,0,27,9
2190,0,111,55,0,4,3,0,24,9
2191,17.82,133,36,22.37,4,2,17.82,29,13
2199,0,865,640,12.05,10,6,7.64,60,27
2203,0,861,553,6.3,10,5,4.49,59,19
2210,0,834,480,15.91,10,5,10.79,63,22
2215,0,890,629,7.9,10,7,0,60,31
2301,0,84,64,0,2,1,0,22,12
2302,0,121,64,13.46,4,1,0,25,12
2322,25.99,130,69,25.99,4,2,25.99,27,19
2324,0,72,3,56.43,1,0,56.43,12,0
2330,57.67,2,0,111.9,0,0,74.09,0,0
2332,0,7,1,117.42,0,0,71.94,0,0
2333,0,77,2,46.65,1,0,41.59,14,0
2338,44.25,10,0,88.01,0,0,65.73,0,0
2339,0,87,13,48.28,3,0,0,13,3
2341,26.6,10,5,69.78,0,0,34.48,2,0
2343,25.21,153,47,27.98,6,2,25.21,38,5
2346,0,4,2,93.47,0,0,93.47,0,0
2347,0,4,2,67.57,0,0,67.57,0,0
2351,0,139,46,29.04,4,2,0,26,5
2356,0,87,3,35.44,2,0,35.44,20,0
2357,21.43,80,55,27.93,2,1,27.93,20,11
2359,0,22,5,85.48,0,0,44.22,3,0
2360,0,28,26,85.58,0,0,0,8,8
2364,36.91,6,0,122.66,0,0,80.28,0,0
2366,0,28,2,88.07,0,0,35.07,8,0
2367,54.67,7,0,107.14,0,0,88.27,0,0
2368,0,167,2,33.48,6,0,0,42,1
2370,18.7,145,3,33.28,4,0,18.7,26,2
2375,0,82,3,47.69,1,0,47.69,12,0
2379,29.07,74,5,30.3,1,0,30.3,12,0
2382,20.8,128,14,34.62,4,0,20.8,20,2
2420,0,164,34,29.3,4,1,29.3,22,5
2421,0,214,14,23.83,5,1,23.83,28,3
2445,0,855,450,8.29,10,6,8.29,60,28
2446,0,888,654,0,11,7,0,60,33
2451,0,297,22,0,5,1,0,26,3
2452,0,316,62,13.75,6,2,13.75,29,9
2453,0,401,82,15.54,5,2,15.54,27,9
2457,16.36,124,31,57.61,2,0,18.63,16,1
2458,0,805,120,16.19,10,3,12.37,48,17
2459,0,778,79,26.85,10,1,26.85,54,10
2460,0,760,116,22.38,10,3,15.9,44,17
2461,0,607,82,28.26,9,1,28.26,42,10
2462,0,195,48,36.13,4,0,19.31,23,1
2464,9.01,438,48,36.98,5,0,32.02,36,0
2465,0,439,64,24.64,5,1,22.27,32,6
2466,0,440,71,27.5,5,1,27.09,31,7
2467,0,828,111,19.43,10,2,19.43,57,16
2468,0,455,61,34.25,6,0,27.39,35,1
2472,0,804,141,10.6,10,5,0,47,21
2474,0,784,100,15.9,11,2,0,43,9
2476,0,594,72,17.4,7,2,10.32,36,9
2478,0,806,109,0,11,3,0,47,17
2481,0,98,29,54.36,1,0,0,8,1
2482,0,113,33,46.93,1,0,19.94,10,2
2492,0,191,25,51.09,2,0,31.07,22,0
2493,0,119,26,34.53,2,0,30.02,12,0
2494,0,264,39,42.23,4,0,29.21,30,1
2532,0,16,3,0,1,1,0,5,2
2534,14.77,14,1,56.26,1,0,0,6,1
2535,49.59,1,0,161.02,0,0,69.25,0,0
2536,0,20,10,102.07,0,0,0,7,3
2537,22.73,3,1,82.33,0,0,49.16,2,0
2538,29.44,17,12,41.11,1,0,29.44,4,2
2539,0,11,1,112.05,0,0,52.42,1,0
2540,0,18,10,107.25,0,0,0,4,3
2542,44.91,1,0,103.03,0,0,50.13,1,0
2543,36.48,13,0,122.69,0,0,36.48,3,0
2553,31.47,5,0,31.47,1,0,26.48,3,1
2554,0,3,3,106.53,0,0,82.53,0,0
2556,0,20,1,68.93,0,0,14.85,7,1
2557,0,11,9,80.94,0,0,21.52,1,1
2558,22.45,18,15,23.98,1,1,22.45,4,4
2559,32.14,4,0,40.78,1,0,19.32,3,1
2561,15.15,5,1,36.61,1,0,36.61,2,0
2562,0,5,1,35.11,1,0,35.11,2,0
2563,0,11,1,77.11,0,0,51.26,3,0
2564,40.05,3,0,NA,0,0,NA,0,0
2568,0,11,10,93.16,0,0,0,1,1
2571,0,17,12,42.58,1,0,0,4,2
2575,0,11,3,118.08,0,0,26.31,1,1
2576,21.36,17,12,59.62,1,0,21.36,4,2
2584,32.43,3,0,NA,0,0,NA,0,0
2601,0,30,27,41.55,1,0,0,6,6
2630,27.91,30,26,45.12,1,0,27.91,6,4
2631,31.49,4,0,68.32,0,0,106.66,0,0
2632,0,39,27,59.05,1,0,0,9,6
2633,32.94,4,0,82.07,0,0,120.77,0,0
2635,21.14,43,9,94.49,0,0,21.14,10,3
2637,18.86,31,1,34.72,1,0,32.05,6,0
2638,20.95,7,1,36.99,1,0,65.96,0,0
2639,0,7,4,25.71,1,1,62.73,0,0
2641,34.14,7,0,46.49,1,0,79.15,0,0
2642,47.84,5,0,123.06,0,0,161.4,0,0
2644,23.69,10,1,88.66,0,0,37.78,3,0
2645,0,6,3,53.37,1,0,92.91,0,0
2646,0,6,4,46.83,1,0,83.86,0,0
2647,13.02,30,27,48.23,1,0,13.02,6,6
2648,32.48,37,0,86.79,0,0,32.48,9,0
2649,0,19,9,111.54,0,0,0,6,3
2650,34.62,3,0,84.89,0,0,124.43,0,0
2651,35.57,5,0,140.08,0,0,178.43,0,0
2652,42.34,7,0,222.94,0,0,176.41,0,0
2653,51.16,2,0,100.42,0,0,138.76,0,0
2655,19.31,36,2,73.41,0,0,19.31,9,2
2657,0,2,2,214.04,0,0,136.55,0,0
2659,21.32,4,3,65.25,0,0,104.04,0,0
2660,26.4,7,4,28.47,1,1,68.01,0,0
2663,16.4,5,5,169.59,0,0,207.94,0,0
2664,0,34,4,0,1,1,40.99,6,0
2666,39.05,5,0,204.31,0,0,195.44,0,0
2667,0,5,5,167.07,0,0,205.41,0,0
2668,30.53,29,0,75.81,0,0,30.53,6,0
2669,31.67,4,0,75.69,0,0,114.39,0,0
2670,13.36,32,4,13.36,1,1,50.38,4,0
2671,7.34,7,2,32.05,1,0,69.07,0,0
2672,17.02,30,27,52.23,1,0,17.02,6,6
2673,18.19,31,28,18.19,1,1,23.59,6,4
2675,0,31,3,18.79,1,1,45.01,6,0
2702,48.62,49,0,48.69,4,0,48.69,9,0
2703,0,88,19,41.77,3,0,0,13,4
2715,0,17,1,52.42,2,0,52.42,4,0
2717,37.41,8,0,63.66,0,0,50.41,1,0
2718,32.53,19,0,35.02,2,0,35.02,4,0
2719,19.48,75,57,19.48,3,3,19.48,11,8
2720,0,66,63,0,4,4,0,7,7
2721,0,68,62,0,4,4,0,7,7
2723,11.79,68,62,11.79,4,4,11.79,7,7
2724,0,66,63,0,4,4,0,7,7
2725,0,73,36,20.93,4,2,20.93,7,5
2726,26.23,66,34,28.17,4,2,28.17,7,5
2738,0,15,2,71.84,0,0,31.96,2,0
2739,0,60,1,47.52,3,0,47.52,8,0
2740,0,77,74,0,3,3,0,11,11
2743,20.03,74,6,40.31,3,0,25.93,11,1
2744,0,75,57,15.24,3,3,15.24,11,8
2745,0,75,55,29.85,3,3,15.39,11,8
2746,0,75,57,15,3,3,0,11,8
2747,0,76,70,23.94,3,3,0,11,11
2748,0,74,52,25.15,3,3,25.15,11,7
2760,32.65,45,0,57.64,3,0,32.65,7,0
2762,46.49,37,0,74.38,0,0,48.77,6,0
2763,22.06,57,19,58.13,3,0,22.06,8,4
2764,22.81,16,1,33.78,2,0,33.78,4,0
2766,0,56,19,45.54,2,0,0,9,1
2767,0,18,15,28.5,2,2,28.5,4,4
2769,30.74,38,0,44.43,1,0,44.43,8,0
2770,46.71,3,0,87.5,0,0,61.54,0,0
2771,0,198,6,22.33,10,1,22.33,30,3
2777,0,75,3,33.28,4,0,33.28,7,0
2779,39.02,18,0,39.02,2,0,39.02,4,0
2780,0,32,15,0,2,2,0,5,4
2790,0,85,2,56.41,4,0,39.71,11,0
2791,0,3,1,91.61,0,0,75.1,0,0
2802,23.69,77,5,31.46,4,0,31.46,10,0
2804,36.99,4,0,36.99,1,0,36.99,6,0
2806,0,28,17,45.74,1,0,22.48,4,1
2807,55.67,7,0,55.67,1,0,55.67,1,0
2808,39.61,4,0,39.61,1,0,39.61,6,0
2809,0,11,2,73.58,0,0,70.75,0,0
2812,51.86,1,0,74.89,0,0,32.79,1,0
2814,38.77,8,0,82.03,0,0,48.27,1,0
2815,30.12,1,0,113.19,0,0,83.16,0,0
2816,0,47,22,45.96,1,0,0,5,2
2817,48.76,2,0,64.27,0,0,48.76,1,0
2818,0,53,4,36.56,1,0,36.56,5,0
2822,0,8,1,0,1,1,0,2,2
2825,0,2,1,103.81,0,0,68.02,0,0
2826,38.76,55,0,56.85,1,0,56.85,3,0
2827,46.66,1,0,101.59,0,0,60.39,0,0
2828,31.83,110,0,46.96,4,0,0,12,1
2830,34.06,14,0,65.65,0,0,65.65,0,0
2831,26.41,60,2,56.49,1,0,26.41,7,1
2832,58.99,1,0,80.35,0,0,17.43,1,1
2833,44.31,4,0,57.14,1,0,44.31,6,0
2836,38.83,13,0,51.81,1,0,50.69,3,0
2837,50.64,1,0,85.19,0,0,85.19,0,0
2838,20.32,77,34,20.32,4,1,20.32,10,3
2839,30.93,13,0,62.65,0,0,48.17,1,0
2840,0,7,7,0,2,2,0,3,3
2841,15.98,7,7,14.12,2,2,14.12,3,3
2842,20.2,7,7,0,2,2,0,3,3
2852,0,13,6,52.05,1,0,45.07,3,0
2857,0,21,1,60.5,0,0,35.84,2,0
2858,29.78,13,7,61.54,0,0,54.97,1,0
2859,0,8,7,86,0,0,71.62,0,0
2860,0,238,128,0,11,5,0,35,14
2861,15.42,361,55,15.42,19,6,15.42,61,10
2863,10.36,211,63,10.36,11,3,10.36,32,12
2864,0,88,1,42.7,4,0,42.7,14,0
2865,0,202,34,26.9,10,3,26.9,34,7
2871,46.92,23,0,44.46,3,0,44.46,4,0
2872,56.54,2,0,102.83,0,0,102.83,0,0
2874,0,8,2,81.33,0,0,0,1,1
2875,41.53,13,0,57.85,1,0,47.42,3,0
2876,25.9,56,6,33.45,1,0,33.45,3,0
2878,0,65,14,28.46,4,1,28.46,7,1
2879,0,13,12,0,1,1,0,2,2
2881,23.04,13,12,23.04,1,1,23.04,2,2
2882,22.83,14,12,22.83,1,1,22.83,3,2
2885,23.22,55,9,54.33,2,0,43.05,6,0
2886,0,107,41,0,4,1,0,13,4
2888,0,189,32,19.83,9,2,26.07,28,1
2889,0,143,28,25.49,4,1,25.49,13,3
2891,0,6,3,0,1,1,0,6,5
2892,0,14,1,38.76,2,0,38.76,5,0
2893,0,70,42,26.88,2,1,0,8,5
2895,0,46,40,0,1,1,0,3,3
2896,0,42,40,24.79,1,1,24.79,3,3
2898,48.3,1,0,67.71,0,0,0,1,1
2903,0,227,165,12.3,11,11,0,31,27
2904,0,216,135,12.83,11,7,0,31,18
2905,0,231,151,0,12,7,10.58,33,18
2906,0,244,157,16.43,11,10,0,35,25
2907,0,247,144,0,12,7,0,34,18
2908,0,226,155,0,11,9,0,32,23
2909,0,216,178,0,11,7,0,31,24
2910,0,250,102,0,12,5,0,34,12
2911,0,208,105,16.06,11,4,0,31,11
2912,7.09,226,157,16.45,11,10,7.09,31,25
2914,0,223,90,0,11,1,0,31,10
2915,0,140,22,24.91,7,1,0,19,4
2916,14.84,243,98,14.84,11,4,14.84,35,12
2917,0,167,5,41.72,8,0,27.32,25,1
2919,0,205,46,19.39,11,4,0,31,6
2920,0,250,32,13.47,12,4,0,34,11
2921,0,180,18,38.02,8,0,26.95,20,2
3031,0,8,1,89.22,0,0,39.49,2,0
3032,45.63,53,0,51.67,2,0,48.44,6,0
3033,42.09,2,0,96.92,0,0,76.71,0,0
3034,47.42,2,0,67.78,0,0,64.54,0,0
3036,44.84,10,0,92.51,0,0,49.75,1,0
3038,0,10,1,73.38,0,0,0,2,1
3042,51.51,3,0,131.09,0,0,121.64,0,0
3044,29.72,3,1,98.57,0,0,95.07,0,0
3045,0,66,2,43.65,2,0,43.65,6,0
3046,53.96,2,0,68.27,0,0,68.27,0,0
3049,0,40,2,67.91,0,0,49.71,4,0
3051,0,43,30,0,1,1,0,6,4
3052,0,33,1,49.34,1,0,34.73,5,0
3053,0,19,2,59.2,2,0,0,5,1
3054,0,30,7,74.29,0,0,0,2,2
3055,32.14,1,0,102.95,0,0,63.73,0,0
3057,35.13,1,0,109.76,0,0,71.29,0,0
3060,0,43,33,24.52,1,1,0,5,5
3062,0,42,28,42.64,1,0,0,5,4
3063,0,48,35,38.2,1,0,29.64,7,3
3064,0,50,36,24.83,1,1,17.21,7,4
3070,51.73,3,0,89.62,0,0,89.62,0,0
3076,44.19,58,0,46.27,2,0,44.19,10,0
3077,0,2,2,108.96,0,0,94.26,0,0
3079,0,100,7,46.79,2,0,0,10,1
3087,43.02,11,0,47.04,1,0,43.02,4,0
3101,0,67,53,0,2,2,0,6,6
3102,0,67,52,11.87,2,2,11.87,6,6
3103,0,69,53,0,2,2,0,7,6
3104,0,67,53,13.65,2,2,0,6,6
3106,30.12,53,0,39.84,2,0,30.12,6,0
