"COUNTYFP","cntT","cntTimeDrive","avTimeDrive","pctTimeDrive"
"13223",19,19,4.96421052631579,1
"13225",6,6,4.60666666666667,1
"13227",6,6,9.27333333333333,1
"13229",4,4,4.91,1
"13231",4,4,14.17,1
"13233",7,7,5.75,1
"13235",3,3,8.88,1
"13237",5,4,17.302,0.8
"13239",1,1,12.41,1
"13241",5,4,10.804,0.8
"13243",2,2,0,1
"13245",47,47,3.0931914893617,1
"13247",15,15,2.53466666666667,1
"13249",2,2,6.12,1
"13251",5,4,16.974,0.8
"13253",3,3,8.10333333333333,1
"13255",12,12,7.005,1
"13257",5,5,4.256,1
"13259",2,2,10.665,1
"13261",8,8,7.66125,1
"13263",3,3,21.67,1
"13265",1,1,25,1
"13267",5,5,5.75,1
"13269",3,3,6.01333333333333,1
"13271",3,2,10.6966666666667,0.67
"13273",4,4,6.1225,1
"13275",11,11,7.46909090909091,1
"13277",9,9,5.85555555555556,1
"13279",6,6,5.705,1
"13281",3,3,5.57,1
"13283",2,2,7.19,1
"13285",14,13,7.23071428571429,0.93
"13287",2,2,6.04,1
"13289",2,1,15.77,0.5
"13291",6,5,17.24,0.83
"13293",7,7,7.84857142857143,1
"13295",13,13,6.94769230769231,1
"13297",15,15,7.43733333333333,1
"13299",9,9,6.42444444444444,1
"13301",2,2,6.41,1
"13303",5,5,12.128,1
"13305",6,6,14.6433333333333,1
"13307",2,2,7.985,1
"13309",2,2,6.85,1
"13311",5,5,11.856,1
"13313",18,18,4.90444444444444,1
"13315",4,4,3.4275,1
"13317",4,4,12.3025,1
"13319",3,3,14.03,1
"13321",5,5,12.672,1
"15001",50,43,16.4822,0.86
"15003",244,NA,NA,NA
"15005",2,2,0,1
"15007",17,16,7.67529411764706,0.94
"15009",38,38,15.8021052631579,1
"16001",59,59,2.18338983050847,1
"16003",2,1,16.155,0.5
"16005",22,21,5.64636363636364,0.95
"16007",2,2,8.375,1
"16009",2,1,27,0.5
"16011",8,7,14.21125,0.88
"16013",4,4,4.62,1
"16015",1,0,88.2,0
"16017",9,6,17.4677777777778,0.67
"16019",21,20,4.02380952380952,0.95
"16021",2,1,16.125,0.5
"16023",1,1,0,1
"16025",1,0,60.26,0
"16027",29,29,3.01068965517241,1
"16029",2,2,0,1
"16031",6,4,20.1116666666667,0.67
"16033",1,0,62.02,0
"16035",2,0,77.645,0
"16037",1,1,0,1
"16039",5,4,19.884,0.8
"16041",2,2,0,1
"16043",3,2,13.4166666666667,0.67
"16045",3,3,7.02333333333333,1
"16047",2,2,0,1
"16049",5,2,53.016,0.4
"16051",4,3,12.7925,0.75
"16053",5,5,7.306,1
"16055",25,24,5.6884,0.96
"16057",7,5,12.6128571428571,0.71
"16059",3,1,39.1033333333333,0.33
"16061",3,1,49.66,0.33
"16063",1,1,0,1
"16065",6,6,4.88,1
"16067",5,4,17.448,0.8
"16069",10,9,6.919,0.9
"16071",1,1,0,1
"16073",3,2,30.6533333333333,0.67
"16075",4,4,5.1325,1
"16077",2,0,43.345,0
"16079",3,3,0,1
"16081",1,1,0,1
"16083",14,13,5.56214285714286,0.93
"16085",3,3,0,1
"16087",3,2,16.4566666666667,0.67
"17001",18,17,5.69055555555556,0.94
"17003",4,2,26.08,0.5
"17005",4,3,15.64,0.75
"17007",7,7,5.86714285714286,1
"17009",2,2,3.2,1
"17011",10,9,9.286,0.9
"17013",2,1,21.68,0.5
"17015",6,6,7.90166666666667,1
"17017",5,4,7.186,0.8
"17019",43,42,2.57604651162791,0.98
"17021",10,9,9.333,0.9
"17023",4,4,7.3625,1
"17025",4,4,9.7325,1
"17027",8,8,9.2025,1
"17029",12,12,6.1975,1
"17031",1319,1319,1.62746777862017,1
"17033",6,6,8.94166666666667,1
"17035",3,3,6.23333333333333,1
"17037",21,21,4.11238095238095,1
"17039",5,5,8.154,1
"17041",5,5,8.87,1
"17043",216,216,2.30986111111111,1
"17045",5,4,18.096,0.8
"17047",3,3,5.59666666666667,1
"17049",8,7,7.35125,0.88
"17051",7,6,16.34,0.86
"17053",5,5,11.326,1
"17055",12,12,4.65916666666667,1
"17057",12,10,12.5266666666667,0.83
"17059",2,2,13.43,1
"17061",5,5,5.68,1
"17063",10,10,6.478,1
"17065",3,3,12.4566666666667,1
"17067",7,7,13.09,1
"17069",2,2,8.45,1
"17071",3,3,6.17333333333333,1
"17073",13,12,8.33538461538462,0.92
"17075",9,8,14.0411111111111,0.89
"17077",14,14,7.095,1
"17079",3,3,8.24,1
"17081",11,11,9.18545454545455,1
"17083",6,5,13.2033333333333,0.83
"17085",6,5,10.8483333333333,0.83
"17087",4,4,11.345,1
"17089",82,82,2.33792682926829,1
"17091",29,29,6.58931034482759,1
"17093",10,10,0.932,1
"17095",16,16,7.54625,1
"17097",154,154,3.22902597402597,1
"17099",28,28,5.01535714285714,1
"17101",5,5,5.494,1
"17103",9,9,9.26333333333333,1
"17105",10,10,7.904,1
"17107",8,8,5.83,1
"17109",10,10,7.989,1
"17111",52,52,3.98134615384615,1
"17113",41,40,6.22975609756098,0.98
"17115",34,34,3.98823529411765,1
"17117",13,11,8.42692307692308,0.85
"17119",61,60,4.51081967213115,0.98
"17121",12,10,10.9766666666667,0.83
"17123",5,5,7.052,1
"17125",6,5,10.725,0.83
"17127",4,4,3.7925,1
"17129",3,3,4.19,1
"17131",4,4,9.83,1
"17133",6,6,3.29166666666667,1
"17135",8,8,3.9075,1
"17137",10,9,8.542,0.9
"17139",4,4,13.27,1
"17141",11,11,9.43090909090909,1
"17143",48,48,3.31791666666667,1
"17145",6,6,9.32833333333333,1
"17147",4,4,11.7775,1
"17149",5,4,16.108,0.8
"17151",2,1,17.385,0.5
"17153",2,2,0,1
"17155",2,2,8.645,1
"17157",9,9,7.59777777777778,1
"17159",5,5,7.15,1
"17161",40,40,3.514,1
"17163",60,60,3.429,1
"17165",9,8,9.29,0.89
"17167",53,53,3.44716981132075,1
"17169",3,3,13.27,1
"17171",2,1,17.24,0.5
"17173",6,5,14.9266666666667,0.83
"17175",2,2,25.79,1
"17177",13,13,8.65846153846154,1
"17179",30,30,3.934,1
"17181",5,5,13.59,1
"17183",24,23,7.87375,0.96
"17185",4,4,5.2725,1
"17187",5,5,3.168,1
"17189",4,4,2.69,1
"17191",5,4,12.154,0.8
"17193",5,5,9.824,1
"17195",18,18,5.19333333333333,1
"17197",152,152,3.61703947368421,1
"17199",15,15,7.02666666666667,1
"17201",77,77,2.82558441558442,1
"17203",9,9,10.3155555555556,1
"18001",7,7,5.79285714285714,1
"18003",96,96,3.91854166666667,1
"18005",15,15,3.606,1
"18007",3,3,14.1566666666667,1
"18009",4,4,5.5275,1
"18011",10,10,8.06,1
"18013",4,4,16.69,1
"18015",7,6,16.2814285714286,0.86
"18017",11,11,9.94909090909091,1
"18019",26,26,4.63307692307692,1
"18021",6,6,4.29,1
"18023",8,8,5.9875,1
"18025",3,2,18.3566666666667,0.67
"18027",7,7,4.26714285714286,1
"18029",10,10,9.804,1
"18031",6,5,17.165,0.83
"18033",9,9,8.30666666666667,1
"18035",30,30,4.227,1
"18037",7,7,5.77428571428571,1
"18039",36,36,2.85944444444444,1
"18041",7,7,5.63285714285714,1
"18043",20,20,3.991,1
"18045",5,4,13.142,0.8
"18047",5,5,14.924,1
"18049",6,6,13.3083333333333,1
"18051",7,7,5.59857142857143,1
"18053",16,16,5.9075,1
"18055",9,9,6.48222222222222,1
"18057",39,39,2.49384615384615,1
"18059",10,10,4.399,1
"18061",6,6,11.45,1
"18063",21,21,3.93714285714286,1
"18065",13,13,5.01153846153846,1
"18067",20,20,3.0185,1
"18069",9,9,6.53888888888889,1
"18071",10,10,5.964,1
"18073",8,8,9.84125,1
"18075",7,7,11.6171428571429,1
"18077",7,7,4.75714285714286,1
"18079",6,6,6.01666666666667,1
"18081",22,22,1.91545454545455,1
"18083",10,10,8.037,1
"18085",19,19,9.97210526315789,1
"18087",8,8,9.3825,1
"18089",118,118,2.93923728813559,1
"18091",29,29,6.24551724137931,1
"18093",10,10,6.634,1
"18095",37,37,4.73702702702703,1
"18097",224,224,2.17933035714286,1
"18099",12,12,8.22083333333333,1
"18101",3,2,17.9566666666667,0.67
"18103",10,10,10.54,1
"18105",31,31,5.10677419354839,1
"18107",9,9,11.18,1
"18109",13,13,8.17923076923077,1
"18111",4,4,12.4175,1
"18113",10,10,10.524,1
"18115",2,2,6.115,1
"18117",6,6,7.06666666666667,1
"18119",5,4,16.362,0.8
"18121",4,4,14.7775,1
"18123",5,5,7.752,1
"18125",4,3,13.5775,0.75
"18127",33,33,5.59515151515151,1
"18129",7,7,5.22142857142857,1
"18131",4,4,13.75,1
"18133",7,7,9.21142857142857,1
"18135",8,8,14.67625,1
"18137",6,6,7.2,1
"18139",5,5,12.938,1
"18141",75,75,3.39013333333333,1
"18143",5,5,5.846,1
"18145",10,10,5.823,1
"18147",5,5,12.694,1
"18149",7,7,9.73142857142857,1
"18151",9,9,12.5755555555556,1
"18153",5,5,13.5,1
"18155",3,2,17.44,0.67
"18157",37,37,3.53918918918919,1
"18159",4,4,9.6125,1
"18161",2,2,9.73,1
"18163",49,49,2.04959183673469,1
"18165",5,5,12.706,1
"18167",28,28,4.24357142857143,1
"18169",8,8,7.40625,1
"18171",2,2,15.375,1
"18173",11,11,6.22,1
"18175",6,6,13.0183333333333,1
"18177",17,17,7.58882352941176,1
"18179",7,7,9.19571428571428,1
"18181",8,8,13.365,1
"18183",7,7,6.57285714285714,1
"19001",3,3,5.30333333333333,1
"19003",2,2,10.29,1
"19005",5,5,14.314,1
"19007",5,5,11.062,1
"19009",3,3,8.85,1
"19011",7,7,8.77428571428571,1
"19013",38,38,3.89105263157895,1
"19015",7,7,4.88,1
"19017",8,7,12.075,0.88
"19019",6,6,10.295,1
"19021",6,5,15.0766666666667,0.83
"19023",5,4,18.57,0.8
"19025",4,3,13.5575,0.75
"19027",6,6,3.79166666666667,1
"19029",5,5,9.688,1
"19031",5,5,11.858,1
"19033",11,11,4.77272727272727,1
"19035",4,4,9.7475,1
"19037",4,4,12.615,1
"19039",3,3,4.54333333333333,1
"19041",4,4,10.435,1
"19043",6,6,4.46333333333333,1
"19045",12,12,8.87083333333333,1
"19047",5,5,17.762,1
"19049",15,15,6.83,1
"19051",2,2,12.835,1
"19053",3,3,8.40666666666667,1
"19055",4,4,14.9375,1
"19057",11,11,4.27181818181818,1
"19059",5,5,10.92,1
"19061",26,26,5.24884615384615,1
"19063",4,3,11.79,0.75
"19065",7,7,5.25142857142857,1
"19067",5,5,9.39,1
"19069",3,3,4.53333333333333,1
"19071",3,3,0,1
"19073",4,4,9.7925,1
"19075",4,4,10.2925,1
"19077",3,2,10.2166666666667,0.67
"19079",5,5,3.432,1
"19081",4,4,7.33,1
"19083",6,6,7.21333333333333,1
"19085",5,5,3.226,1
"19087",5,5,8.934,1
"19089",3,2,13.3333333333333,0.67
"19091",4,4,10.4825,1
"19093",3,3,10.6833333333333,1
"19095",4,4,0,1
"19097",6,6,7.35333333333333,1
"19099",9,9,7.98888888888889,1
"19101",4,4,4.5425,1
"19103",24,24,1.91458333333333,1
"19105",5,5,2.924,1
"19107",4,3,20.51,0.75
"19109",6,5,15.8883333333333,0.83
