GEOID,BED_COUNT,POINT_IN_TIME,YEARLY_BED_COUNT
511761184,,,
511761185,,,
511761186,,,
51176119,,,
5117981,,,
5119951,,,
51199521,,,
51199522,,,
5119953,,,
5119954,,,
5119955,,,
51111931,,,
51111932,,,
51111933,,,
51113931,16,1,16
51113932,,,
511159513,,,
511159514,,,
511179311,,,
511179312,,,
51117932,12,6,12
51117933,,,
51117934,,,
51117935,,,
51117936,,,
51117937,,,
51117938,,,
51119959,,,
51119951,24,24,24
511199511,,,
511199512,,,
5112121,,,
51121221,,,
51121222,,,
5112123,,,
5112124,,,
5112125,,,
5112126,,,
5112127,,,
5112128,51,37,3
5112129,,,
5112121,,,
51121211,,,
51121212,,,
51121213,,,
51121214,,,
51121215,,,
51125951,,,
51125952,,,
51125953,,,
5112771,,,
5112772,,,
5112773,,,
51131931,1,1,1
51131932,,,
51131933,,,
5113321,,,
5113322,,,
5113323,,,
511351,,,
511352,,,
511353,,,
51135981,,,
511371112,,,
511371113,,,
511371114,,,
51137112,,,
51137113,,,
5113931,,,
5113932,,,
5113933,,,
5113934,,,
5113935,,,
5114131,,,
5114132,,,
51141331,,,
51141332,,,
5114311,,,
5114312,,,
5114313,,,
5114314,,,
5114315,,,
5114316,,,
5114317,,,
51143181,,,
51143182,,,
5114319,,,
51143111,,,
51143112,,,
51143111,,,
51143112,,,
51143113,,,
51143114,,,
51145511,,,
51145512,,,
5114552,,,
5114553,,,
5114554,,,
51147931,,,
511479321,,,
511479322,,,
511479323,1,1,1
51147933,,,
51149851,,,
51149852,,,
511498531,15,8,15
511498532,,,
51149854,,,
511498551,,,
511498552,,,
5115391,,,
51153921,7,7,7
51153922,,,
51153923,31,16,31
5115393,32,32,32
51153943,6,6,48
51153944,,,
51153947,24,24,24
51153948,,,
51153949,,,
51153941,,,
51153951,,,
51153952,,,
5115396,,,
51153971,3,23,3
51153972,,,
51153981,,,
51153982,,,
51153991,,,
51153994,,,
51153995,5,5,5
51153911,98,92,98
51153915,,,
51153918,17,11,17
51153919,,,
51153911,,,
511539111,,,
511539112,,,
51153911,,,
511539123,,,
511539128,,,
511539129,,,
5115391211,18,18,18
5115391212,,,
5115391219,,,
5115391221,,,
5115391222,,,
5115391223,,,
5115391224,,,
5115391225,,,
5115391226,,,
5115391227,,,
5115391228,,,
5115391229,,,
511539123,,,
5115391231,,,
5115391232,,,
5115391233,,,
5115391234,,,
5115391235,,,
5115391236,,,
5115391237,,,
511539133,,,
511539134,,,
511539135,,,
511539136,,,
511539143,,,
511539147,,,
511539148,,,
511539149,,,
511539141,,,
5115391411,,,
5115391412,,,
5115391413,,,
5115391414,,,
5115391415,,,
5115391416,18,18,18
5115391417,,,
511539153,,,
511539154,,,
511539155,,,
511539156,,,
511539157,,,
511539158,,,
511539159,,,
511539151,,,
5115391511,,,
511539161,,,
511539162,,,
511539171,,,
511539172,,,
51153919,11,11,11
51153981,,,
51155211,,,
511552121,,,
511552122,,,
51155213,8,2,
51155214,,,
51155215,,,
51155216,,,
51155217,,,
51155981,,,
51155982,,,
51157951,,,
51157952,,,
5115941,21,11,21
5115942,,,
5116131,,,
51161321,,,
51161323,,,
51161324,,,
51161325,,,
5116133,,,
5116135,,,
5116136,,,
51161371,,,
51161372,,,
51161381,,,
51161382,,,
5116139,,,
5116131,,,
511613111,,,
511613112,,,
511613121,,,
511613122,,,
51163931,,,
51163932,,,
51163933,,,
51163934,,,
5116511,,,
5116512,,,
5116513,,,
5116514,,,
5116515,,,
5116516,,,
5116517,,,
5116518,,,
5116519,,,
5116511,,,
51165111,,,
51165112,,,
51165114,,,
51165115,,,
51165116,,,
51165117,,,
51165118,,,
51165119,,,
5116512,,,
5116731,,,
5116732,,,
5116733,,,
51167341,,,
51167342,,,
5116735,,,
5116736,,,
5116931,,,
5116932,,,
5116933,,,
5116934,,,
5116935,,,
5116936,,,
5117141,,,
51171421,,,
51171422,,,
5117143,,,
5117144,,,
5117145,2,1,17
5117146,,,
5117147,,,
5117148,,,
5117331,1,1,1
5117332,,,
51173331,,,
51173332,,,
5117334,,,
5117335,,,
5117336,,,
51173371,,,
51173372,,,
5117521,,,
5117522,,,
5117523,,,
5117524,,,
5117525,,,
51177214,,,
51177215,,,
51177216,,,
51177217,,,
51177218,,,
51177219,,,
51177211,,,
511772111,,,
511772112,,,
511772113,,,
511772114,,,
51177221,,,
51177222,,,
51177223,,,
51177224,,,
51177225,,,
51177234,,,
51177235,,,
51177236,,,
51177237,,,
51177238,,,
51177239,,,
51177231,,,
511772311,,,
51177243,,,
51177244,,,
51177245,,,
51177246,,,
51177247,,,
51177248,,,
51179113,,,
51179115,,,
51179116,,,
51179117,,,
51179118,,,
51179121,,,
51179122,,,
51179124,,,
51179125,,,
51179126,,,
51179127,,,
51179121,,,
511791211,,,
511791212,,,
511791213,,,
511791214,,,
51179131,,,
51179133,,,
51179134,,,
51179135,,,
51179143,,,
51179144,,,
51179145,,,
51179146,,,
51179152,5,56,
51179153,,,
51179154,,,
51181861,,,
51181862,18,1,18
51183871,8,3,8
511838721,,,
511838722,,,
51183873,,,
51183874,,,
5118521,,,
5118522,,,
5118523,,,
5118524,,,
5118525,,,
5118526,,,
5118527,,,
5118528,,,
5118529,,,
5118521,,,
51185211,,,
5118721,,,
5118722,,,
5118723,,,
5118724,,,
5118725,31,24,14
51187261,,,
51187262,,,
5118727,,,
5119111,,,
5119112,,,
5119113,,,
51191141,,,
51191142,23,23,23
51191151,,,
51191152,,,
51191161,,,
51191162,,,
5119117,,,
5119118,,,
5119119,,,
5119111,,,
5119311,,,
5119312,,,
5119313,,,
5119314,,,
51195937,,,
51195938,,,
51195939,,,
51195931,,,
511959311,,,
511959312,,,
511959313,,,
511959314,,,
511959315,,,
511959316,,,
511959317,,,
5119751,16,16,16
5119752,93,93,93
51197531,,,
51197532,,,
51197541,,,
51197542,,,
51199523,,,
51199524,,,
51199525,,,
51199526,,,
51199533,,,
51199534,,,
51199535,,,
51199536,,,
51199541,,,
51199542,,,
5119955,,,
5119959,,,
5119951,,,
51199511,,,
5151212,,,
5151213,,,
5151214,,,
5151215,,,
5151216,,,
5151217,,,
5151221,,,
5151222,,,
5151231,,,
5151232,,,
5151233,131,95,81
5151243,,,
5151244,,,
5151245,,,
5151246,,,
5151247,,,
515125,,,
515126,13,13,13
5151271,,,
5151272,66,59,66
5151273,,,
5151281,,,
5151282,18,15,18
515129,,,
515121,,,
5151211,,,
51512122,3,3,3
51512123,2,18,2
51512124,,,
5151213,99,99,99
5151214,,,
5151215,,,
5151216,,,
51512181,16,14,16
51512182,,,
5151219,38,28,38
5151221,,,
5151222,,,
515221,12,12,12
515222,,,
515223,,,
515224,,,
5153936,,,
515421,33,28,33
515422,,,
515432,,,
515441,,,
515442,,,
515451,,,
515452,,,
51546,,,
51547,,,
51548,,,
51549,13,13,13
51541,185,186,113
515521,,,
515522,,,
515523,,,
515521,,,
515522,,,
515523,3,3,3
515524,,,
515525,,,
515526,,,
515527,6,56,6
5155284,,,
5155285,,,
5155286,15,13,15
5155287,,,
5155288,3,3,3
5155289,,,
5155293,,,
5155294,,,
5155295,,,
5155296,,,
5155214,,,
5155215,,,
5155216,,,
5155219,,,
5155211,49,51,
51552111,,,
51552112,,,
51552113,1,1,1
51552111,,,
51552112,,,
5155212,,,
51552131,,,
51552132,,,
51552141,,,
51552142,,,
51552143,,,
51552144,,,
51552151,,,
51552152,,,
51552161,,,
51552162,,,
5157831,,,
5157832,,,
5157833,,,
5157834,,,
5157835,,,
515861,,,
515862,,,
51591,,,
51592,,,
51593,,,
51594,,,
51595,12,1,12
51596,,,
51597,,,
51598,,,
51599,,,
51591,,,
515911,,,
515912,,,
5159131,,,
5159132,,,
515914,,,
5159981,,,
51595891,,,
51595892,,,
51631,49,49,
51632,4,,4
51633,,,
51634,,,
51635,,,
516151,11,11,11
516152,17,93,95
516153,,,
516291,,,
516292,,,
51631,197,188,197
51632,,,
516331,,,
516332,8,61,8
51634,45,37,45
51635,,,
5164711,19,19,19
5164712,,,
5165113,,,
5165114,,,
516512,,,
5165134,,,
5165136,,,
5165137,,,
5165139,,,
5165131,,,
51651311,,,
51651312,,,
51651313,,,
51651314,,,
516514,,,
5165151,,,
5165152,,,
5165161,23,159,23
5165162,,,
5165171,,,
5165172,,,
5165173,,,
516518,7,7,7
516519,,,
516511,1,57,
5165111,,,
5165112,,,
5165113,,,
5165114,683,683,683
5165115,,,
5165116,,,
5165118,,,
5165119,,,
516512,9,8,9
5165121,,,
516611,31,3,31
516612,,,
516623,,,
516624,,,
516625,,,
516626,,,
516627,,,
516631,,,
516632,,,
516641,,,
516642,167,127,111
5167821,,,
5167823,26,21,
5167824,,,
5167825,,,
5167826,,,
5167827,,,
5167981,,,
51678935,,,
51681,72,72,72
516821,,,
516822,,,
516823,,,
51683,11,9,11
51684,,,
51685,8,8,8
51686,28,14,28
51687,7,23,7
516881,,,
516882,,,
51689,,,
51681,3,3,3
516811,45,45,45
516814,,,
516816,,,
516817,,,
516818,,,
516819,,,
51683911,28,7,
516839121,,,
516839122,,,
516839131,,,
516839132,,,
516839141,,,
516839142,92,66,92
51685921,,,
51685922,,,
51691,8,8,8
51692,14,1,14
51693,12,6,12
51694,,,
51695,2,9,
51731,128,118,128
51733,,,
51734,,,
51735,,,
51736,,,
51738,,,
51739,,,
517311,,,
517312,,,
517313,27,24,27
517314,,,
517315,125,84,
5173161,,,
5173162,,,
5173171,,,
5173172,,,
517318,,,
5173191,,,
5173192,,,
517321,,,
517322,,,
517325,,,
517326,191,174,191
517327,,,
51732113,,,
51732114,7,5,7
51732117,,,
51732123,,,
51732124,,,
51732126,,,
51732127,,,
51732128,,,
51732129,,,
5173213,,,
51732131,,,
51732132,5,4,5
51732211,,,
51732212,,,
51732223,,,
51732224,,,
51732225,,,
51732226,,,
517323,,,
517324,,,
51711,,,
517121,,,
517122,17,19,17
51713,37,37,3
51714,,,
51715,,,
51716,,,
51717,,,
51718,,,
517191,,,
517192,,,
517111,,,
517112,,,
517113,,,
517114,54,54,54
517115,,,
517116,,,
517117,,,
51712,,,
517121,,,
517122,,,
517123,,,
517124,,,
517125,,,
517126,,,
517127,111,95,111
517128,,,
517129,51,44,51
51713,,,
517131,16,16,16
517132,,,
517133,,,
517134,,,
5171351,77,74,77
517136,17,18,7
517137,,,
517138,,,
517141,,,
517142,,,
517141,,,
517142,,,
517143,,,
517144,,,
517145,,,
517146,,,
517147,,,
517148,,,
517149,17,95,17
51715,,,
517151,,,
517155,,,
5171561,,,
5171562,,,
5171571,,,
5171572,,,
517158,,,
5171591,,,
5171592,,,
5171593,,,
51716,51,5,51
517161,,,
517162,,,
517164,,,
5171651,,,
5171652,,,
5171661,,,
5171662,,,
5171663,,,
5171664,,,
5171665,,,
5171666,38,38,38
5171667,,,
517168,,,
5171691,,,
5171692,,,
517171,327,254,327
517172,,,
5171981,,,
5171982,,,
5171983,,,
5172961,45,27,45
5173811,,,
5173813,,,
5173814,,,
5173815,,,
5173816,6,6,6
5173817,2,11,2
5173819,,,
5173811,,,
51738111,,,
51738112,,,
51738113,,,
51735341,,,
51735342,,,
51735343,,,
5174212,,,
5174213,,,
5174214,,,
5174215,,,
5174216,,,
5174219,33,35,33
51742111,4,42,
51742114,,,
51742115,,,
51742116,,,
51742117,,,
51742118,85,84,85
51742119,,,
5174212,,,
51742121,14,14,14
51742123,,,
51742124,,,
51742125,,,
51742126,,,
517421271,,,
517421272,,,
517421281,,,
517421282,,,
51742129,,,
51742131,,,
51742132,,,
517421311,,,
517421313,,,
517421314,,,
51742132,162,154,162
5174981,,,
5175111,11,11,11
5175112,,,
517512,4,4,4
517612,4,4,4
517613,,,
5176141,,,
5176142,,,
517615,,,
517616,,,
517617,,,
517618,,,
517619,,,
517611,,,
5176111,,,
517621,,,
517622,,,
517623,,,
517624,,,
517625,,,
517626,,,
517627,,,
517628,,,
517629,,,
517621,,,
5176211,,,
5176212,,,
517631,37,37,37
517632,6,88,
517635,44,34,44
517642,59,51,59
517643,,,
517644,,,
517645,,,
517646,,,
517647,,,
517648,,,
517649,,,
517641,,,
5176411,,,
5176412,,,
5176413,,,
5176414,,,
5176416,,,
517651,,,
517652,,,
517653,,,
517654,,,
517655,3,16,3
517656,,,
517662,84,81,84
517664,21,19,21
517665,,,
517666,,,
517667,,,
517668,,,
517669,,,
517661,26,25,26
517671,,,
517673,,,
517674,,,
5176761,,,
5176762,454,42,454
517677,22,22,22
5176781,6,57,6
5176782,,,
517679,71,68,71
5176711,,,
5176712,,,
5176711,,,
51771,,,
51773,,,
51774,,,
51775,,,
517761,,,
517762,,,
51779,,,
51771,,,
517711,41,41,41
517712,156,62,156
517718,,,
517719,,,
517721,,,
517722,,,
517723,,,
517724,4,4,4
517725,,,
517726,323,197,323
517727,,,
517728,,,
517729,,,
51773,,,
517731,,,
5177511,,,
5177512,14,1,12
5177513,129,121,129
51775151,,,
51775152,,,
51791,42,36,42
51792,,,
51793,,,
51794,,,
51795,,,
51796,,,
518651,,,
518652,,,
518653,4,36,
518654,263,271,251
518655,,,
5187511,,,
5187512,,,
5187521,,,
5187522,,,
5187523,,,
5187524,,,
5187531,,,
5187532,,,
5187541,,,
5187542,,,
5187543,,,
5187544,,,
5187545,,,
5187551,,,
5187552,,,
5187561,,,
5187562,,,
5187571,,,
5187572,,,
5187573,,,
5187581,,,
5187582,,,
5187583,,,
51814,,,
518142,163,126,163
5181442,16,13,16
5181443,,,
5181444,2,22,2
518146,2,2,2
5181481,,,
5181482,,,
5181412,24,28,24
5181413,,,
5181414,,,
5181412,,,
5181414,,,
5181416,,,
51814181,,,
51814182,,,
518142,,,
51814221,,,
51814222,21,1,21
5181424,,,
5181426,4,4,4
51814281,,,
51814282,,,
5181432,,,
5181433,,,
5181434,,,
5181432,,,
5181434,,,
5181436,,,
5181438,,,
5181441,,,
5181443,,,
5181444,63,63,63
5181442,128,126,68
51814441,,,
51814442,,,
5181446,,,
51814485,,,
51814486,24,15,24
51814487,,,
51814488,,,
518145,,,
5181452,,,
51814545,,,
51814546,,,
51814547,,,
51814548,,,
518145412,,,
518145414,,,
518145415,,,
518145417,,,
51814542,,,
518145421,,,
518145422,,,
518145423,197,197,197
518145424,,,
518145425,,,
518145426,,,
518145427,,,
518145428,,,
51814561,,,
51814563,,,
51814564,,,
51814581,,,
51814583,,,
51814585,,,
51814586,1,1,1
51814587,,,
51814588,,,
51814589,,,
51814581,,,
5181462,,,
5181465,,,
5181466,,,
5181469,,,
5181461,,,
51814611,,,
51814612,,,
51814613,,,
51814614,,,
51814615,,,
51814616,,,
51814624,,,
51814626,,,
51814627,,,
518146211,,,
518146212,,,
518146213,,,
518146214,,,
518146216,,,
518146217,,,
518146219,,,
51814622,6,55,6
518146221,,,
518146222,,,
518146223,,,
518146224,,,
518146225,,,
5181464,,,
518231,,,
518232,,,
518233,69,54,29
518234,,,
518235,125,97,125
5183371,,,
5183372,,,
5183373,25,28,25
51841,3,25,3
518421,4,4,4
518422,,,
518431,5,5,3
518432,,,
531951,,,
531952,,,
531953,,,
531954,19,,19
531955,,,
533961,,,
533962,,,
533963,19,19,19
533964,,,
533965,27,25,27
533966,,,
53511,5,2,5
535121,,,
535122,,,
53513,3,3,3
53514,,,
53515,,,
53516,32,3,32
535171,,,
535173,,,
535175,,,
535177,,,
535178,,,
535183,,,
535185,,,
535187,,,
535189,,,
535181,,,
5351811,,,
5351813,,,
5351814,,,
535191,2,196,2
535192,,,
535111,,,
535112,59,49,59
535111,12,8,12
535112,,,
535113,36,28,36
5351141,,,
5351142,,,
5351151,,,
5351153,,,
5351154,,,
535116,,,
535117,,,
535118,,,
535119,,,
53512,,,
537961,,,
537962,1,,1
537963,4,1,4
537964,,,
537965,45,412,423
537966,,,
537967,,,
5379681,,,
5379682,19,8,19
537961,151,111,149
5379611,519,294,519
5379612,,,
53796131,,,
53796132,,,
5392,,,
5393,43,9,43
5394,,,
5396,,,
5397,111,7,111
5398,28,25,28
5399,6,6,6
5391,159,154,159
53911,2,2,2
53912,3,,3
53913,,,
53914,,,
53915,1,,1
53916,,,
53917,,,
53918,,,
53919,,,
5392,,,
53921,16,14,16
53923,,,
53994,,,
5311411,,,
5311412,,,
5311421,,,
5311422,,,
5311423,,,
5311431,,,
5311432,,,
5311443,5,,5
5311447,,,
5311448,,,
5311449,,,
53114411,,,
53114412,,,
53114413,,,
53114414,,,
53114415,,,
53114416,,,
5311454,,,
5311455,,,
5311457,,,
5311458,,,
5311459,,,
5311451,,,
53114511,,,
5311463,,,
5311464,,,
5311465,,,
5311468,,,
5311469,,,
5311461,,,
5311473,,,
5311476,,,
5311477,,,
5311479,,,
5311471,,,
53114711,,,
53114712,,,
5311483,,,
5311485,,,
5311486,,,
5311488,,,
5311489,3,3,3
5311481,,,
5311494,,,
5311495,,,
5311497,,,
5311498,,,
5311499,,,
5311491,,,
5311413,54,52,5
5311415,,,
5311417,,,
5311418,,,
5311419,,,
5311411,,,
53114111,,,
53114114,86,3,86
53114115,,,
53114117,,,
53114118,,,
53114111,,,
531141111,85,85,85
531141112,,,
53114121,,,
53114123,249,23,249
53114125,,,
53114126,,,
53114139,,,
53114131,,,
531141312,5,45,
531141313,,,
531141317,,,
531141318,,,
531141319,,,
53114132,,,
531141321,,,
531141322,,,
531141323,,,
531141325,,,
531141326,,,
531141327,,,
531141328,,,
531141329,,,
53114133,,,
531141331,,,
531141332,,,
531141333,,,
5311414,,,
5311415,14,4,14
5311416,65,6,65
5311417,,,
5311418,,,
5311419,55,54,55
531142,,,
5311421,,,
5311423,333,321,281
5311424,187,163,157
5311425,,,
5311426,162,149,162
5311427,,,
5311428,,,
5311429,2,2,2
531143,,,
5311431,,,
5313962,1,,1
53153,,,
53154,,,
531551,,,
531552,,,
531561,4,5,4
531562,,,
531572,,,
531573,,,
531574,,,
53158,,,
53159,,,
53151,61,55,61
531511,,,
531512,,,
531513,,,
5315151,,,
5315152,,,
531516,,,
531517,,,
531518,,,
531519,,,
531521,,,
531522,,,
531521,559,41,559
5317951,,,
5317952,,,
5317953,,,
5317954,52,21,52
5317955,,,
5317956,,,
5317957,,,
5317958,,,
531994,,,
5319971,,,
5319972,2,2,2
532121,,,
532122,196,62,196
532123,,,
532124,,,
5321251,79,63,79
5321252,18,5,18
5321261,,,
5321263,,,
5321265,,,
5321266,23,23,23
532127,,,
532128,,,
5321981,,,
5323973,,,
532511,,,
532512,,,
532513,,,
532514,9,8,9
532515,,,
532516,,,
532517,,,
532518,121,92,121
5325191,,,
5325192,18,13,18
532511,,,
5325111,19,5,19
5325112,,,
5325113,,,
53251141,,,
53251142,1,1,1
53272,,,
53273,,,
53274,,,
53275,,,
53276,,,
53277,,,
53278,,,
53279,,,
53271,329,236,32
532711,,,
532712,,,
532713,14,1,14
532714,,,
532715,5,5,5
532716,,,
532794,,,
5329971,,,
5329972,,,
5329973,,,
5329974,5,,5
5329975,3,17,3
53299761,,,
53299762,,,
5329977,32,9,32
5329978,24,22,24
5329979,,,
5329971,2,1,2
53299711,36,21,36
53299713,,,
53299714,,,
53299715,,,
53299716,,,
53299717,,,
53299718,,,
53299719,,,
5329972,51,15,51
53299721,,,
53319522,,,
5331953,,,
5331954,,,
5331955,,,
53319561,16,12,16
53319562,,,
53319572,3,21,3
53331,15,13,75
53332,,,
53333,8,8,8
533341,,,
533342,,,
53335,,,
53336,,,
53337,,,
53338,,,
53339,,,
53331,1,1,1
533311,177,158,177
533312,79,68,79
533313,137,135,137
533314,,,
533315,,,
533316,,,
5333171,64,24,64
5333172,58,42,58
533318,7,6,7
533319,,,
53332,,,
533321,,,
533322,,,
533324,,,
533325,,,
533326,,,
533327,,,
533328,,,
533329,,,
53333,15,14,15
533331,,,
533332,,,
533333,,,
533334,,,
533335,,,
533336,78,58,78
533338,,,
533339,,,
53334,59,474,59
533341,,,
533342,,,
5333431,79,67,79
5333432,,,
533344,18,17,18
533345,,,
533346,,,
533347,79,74,79
533348,,,
533349,97,92,77
53335,38,325,38
533351,,,
533352,,,
5333531,71,73,71
5333532,,,
533354,,,
533356,,,
533357,,,
5333581,,,
5333582,97,97,97
533359,,,
53336,,,
533361,8,8,8
533362,,,
533363,,,
533364,,,
533365,,,
533366,52,49,3
533367,138,116,138
533368,3,3,3
533369,,,
53337,1,11,1
533371,545,542,545
533372,177,151,177
533373,831,743,828
5333741,,,
5333742,56,29,56
533375,167,142,167
533376,52,41,52
533377,5,4,5
533378,2,9,2
533379,18,97,18
533381,296,32,296
533382,1593,1574,1567
533381,1392,1371,1392
533382,314,293,314
533383,146,128,146
533384,,,
533385,253,246,253
533386,139,14,139
533387,199,125,199
533388,84,82,84
533389,295,294,295
53339,114,67,114
533391,1,1,1
533392,846,719,846
533393,472,441,439
533394,66,55,66
533395,7,1,7
533396,,,
5333971,,,
5333972,,,
533398,,,
533399,16,15,16
533311,15,2,15
533312,9,7,9
533311,161,158,161
533312,,,
533313,62,58,62
5333141,96,97,96
5333142,,,
533315,,,
533316,,,
5333171,91,9,91
5333172,,,
533318,,,
533319,24,224,24
5333111,389,248,389
5333112,,,
53331111,275,294,275
53331112,,,
5333112,1,9,1
5333113,,,
53331141,9,82,9
53331142,27,17,27
5333115,,,
5333116,,,
5333117,,,
5333118,,,
5333119,,,
533312,,,
5333121,,,
533321,,,
533322,,,
533323,28,28,28
5333241,,,
5333242,36,31,36
533325,,,
533326,,,
533327,71,54,71
533328,,,
533329,,,
533321,,,
5333211,6,5,6
5333213,1,9,1
5333214,,,
5333215,,,
5333216,33,39,33
5333217,,,
53332182,,,
53332183,28,21,28
53332184,,,
53332193,41,28,41
53332194,4,36,4
53332195,,,
53332196,,,
5333221,,,
5333223,,,
5333225,,,
5333226,2,2,2
53332211,,,
53332212,,,
53332221,,,
53332222,45,39,45
53332223,,,
5333223,,,
5333224,,,
5333225,85,65,85
53332263,,,
53332264,,,
53332265,,,
53332266,,,
53332271,47,52,47
53332272,9,8,9
53332273,,,
53332281,14,14,14
53332282,,,
53332283,,,
53332291,,,
53332292,,,
533323,121,84,121
5333231,,,
53332321,,,
53332322,,,
5333233,,,
53332341,14,96,14
53332343,,,
53332344,,,
5333235,,,
53332361,,,
53332363,36,42,36
53332364,,,
5333237,,,
53332381,,,
53332383,,,
53332384,182,168,182
5333239,77,83,77
533324,121,96,121
5333241,,,
5333242,,,
5333243,,,
5333244,,,
5333245,,,
53332461,,,
53332462,,,
53332471,,,
53332472,,,
5333248,6,6,6
53332491,,,
53332492,,,
53332493,,,
5333251,,,
5333253,,,
5333255,,,
5333256,134,135,134
53332511,,,
53332512,7,66,7
5333252,25,25,25
53332531,,,
53332532,258,193,258
5333254,,,
5333255,75,63,75
53332561,,,
53332562,,,
53332571,,,
53332572,,,
53332583,,,
53332584,,,
53332585,,,
53332586,,,
5333261,,,
5333262,,,
5333261,,,
5333262,527,55,527
5333263,,,
5333264,,,
5333265,,,
5333266,,,
5333267,35,32,35
53332681,,,
53332682,,,
533327,,,
5333271,,,
5333272,,,
5333273,,,
5333274,,,
5333275,6,4,6
5333276,185,164,185
53332771,,,
53332772,,,
5333278,,,
5333279,9,9,9
533328,,,
5333281,,,
5333282,78,63,78
5333283,,,
53332842,,,
53332843,12,12,12
5333285,,,
5333286,,,
5333287,,,
53332881,,,
53332882,4,35,4
53332891,,,
53332892,,,
5333291,,,
5333293,,,
5333294,,,
53332911,,,
53332912,42,24,42
53332923,129,9,129
53332924,,,
53332925,,,
53332926,123,97,85
53332933,,,
53332934,,,
53332935,,,
53332936,,,
53332937,,,
53332943,,,
53332945,,,
53332946,,,
53332947,,,
53332948,,,
53332952,,,
53332953,,,
53332954,,,
53332961,,,
53332962,,,
5333297,52,28,52
53332981,,,
53332982,,,
53332991,,,
53332992,,,
533333,,,
533334,,,
533335,11,11,11
533336,,,
533331,,,
5333321,,,
5333322,,,
5333334,,,
5333335,,,
5333336,,,
5333338,,,
5333339,,,
5333331,,,
53333311,,,
53333312,,,
53333313,,,
53333314,75,75,75
5333341,,,
5333343,,,
5333344,,,
5333351,,,
5333353,338,34,338
5333354,,,
533336,44,33,44
533337,9,61,9
5333381,,,
5333382,,,
5333391,,,
5333392,,,
533331,,,
5333311,,,
53333122,,,
53333124,,,
53333125,,,
53333126,,,
53333131,,,
53333132,,,
5333314,,,
53333151,,,
53333152,,,
53333161,,,
53333163,,,
53333164,,,
53333165,,,
53333173,,,
53333174,,,
53333175,,,
53333176,,,
5333318,,,
53333193,,,
53333194,,,
53333196,,,
53333197,,,
53333198,,,
53333199,,,
5333322,,,
5333323,68,68,68
5333325,,,
5333326,,,
5333327,,,
5333328,,,
5333321,,,
53333211,,,
53333212,,,
53333213,,,
53333214,,,
53333223,,,
53333227,,,
53333228,,,
53333221,,,
533332211,,,
533332212,,,
533332213,,,
533332214,,,
533332215,,,
53333237,,,
53333239,167,172,167
533332311,,,
533332313,,,
533332315,,,
533332316,,,
533332317,,,
533332318,,,
533332319,,,
53333232,,,
533332321,,,
533332322,,,
533332323,,,
533332324,,,
533332325,193,187,193
533332326,,,
533332327,,,
533332328,,,
533332329,,,
53333241,71,57,71
53333242,,,
5333325,,,
53333261,,,
53333262,31,2,
53333272,,,
53333273,,,
53333274,,,
5333328,,,
5335811,,,
5335812,,,
533582,,,
533583,,,
533584,3,23,3
533585,459,385,42
533586,15,15,15
533587,,,
533588,,,
533589,5,63,5
533581,,,
5335811,,,
5335812,43,3,43
5335814,,,
5335911,,,
5335912,,,
5335921,,,
5335922,,,
533593,,,
533594,,,
5335951,3,,3
5335952,,,
533597,,,
533598,,,
533599,,,
533591,,,
5335911,,,
53359121,2,1,2
53359123,,,
53359124,,,
53359131,,,
53359132,,,
5335914,,,
5335915,,,
5335916,,,
5335917,,,
5335918,12,1,12
5335919,,,
533592,,,
5335921,11,7,11
5335922,,,
5335923,9,7,9
5335924,,,
5335925,6,55,6
5335926,,,
53359271,,,
53359274,,,
53359281,,,
53359282,,,
53359283,,,
53359291,,,
53359292,,,
533594,,,
5335941,,,
53379751,,,
53379752,,,
53379753,,,
533797541,,,
533797542,99,82,99
53379755,,,
53379756,19,2,19
53379757,,,
5339951,2,,2
5339952,,,
5339953,69,61,69
5341971,,,
5341972,,,
5341973,35,27,35
5341974,35,39,35
5341975,,,
5341976,,,
5341977,78,78,78
5341978,44,31,44
5341979,,,
5341971,,,
53419711,,,
53419712,,,
53419713,2,,2
53419714,,,
53419715,,,
53419716,,,
53419717,,,
53419718,,,
53419719,,,
5341972,,,
5343961,19,6,19
5343962,,,
5343963,,,
5343964,,,
534594,,,
5345961,,,
5345962,,,
5345963,,,
5345964,,,
5345965,,,
5345966,,,
5345967,,,
5345968,148,13,113
5345969,72,59,72
5345961,,,
53459611,,,
53459612,,,
53459613,,,
5347941,,,
5347942,,,
5347973,,,
5347974,,,
5347975,,,
5347976,97,78,97
5347977,12,,
5347978,,,
5347979,,,
5347971,,,
5349952,62,37,62
5349953,54,,54
5349954,,,
5349955,18,25,18
5349956,,,
5349957,,,
5349958,,,
5351971,,,
5351972,,,
5351973,38,25,38
5351974,,,
5351975,,,
535362,9,85,9
535363,,,
535364,,,
535365,,,
535366,,,
535367,,,
535368,,,
5353693,,,
5353694,,,
5353695,,,
5353696,,,
5353611,,,
5353612,,,
5353611,,,
5353612,,,
5353613,116,34,76
5353614,588,564,583
5353615,4,37,4
53536161,521,482,59
53536162,26,25,17
5353617,26,26,26
5353618,,,
5353619,,,
535362,,,
5353623,,,
5353624,,,
5353625,,,
5353626,,,
53536281,23,174,23
53536282,23,23,23
5353629,,,
535363,,,
5353631,6,2,6
5353632,147,141,147
5353633,,,
5353634,44,49,44
53536351,,,
53536352,,,
535371,,,
5353723,,,
5353724,,,
5353725,,,
5353726,,,
5353727,,,
5353737,,,
