"COUNTYFP","cntT","cntTimeDrive","avTimeDrive","pctTimeDrive"
"13277",9,9,10.8922222222222,1
"13279",6,6,14.0666666666667,1
"13281",3,3,11.1933333333333,1
"13283",2,0,31.705,0
"13285",14,13,16.2421428571429,0.93
"13287",2,2,28.195,1
"13289",2,1,30.99,0.5
"13291",6,5,17.24,0.83
"13293",7,7,10.5,1
"13295",13,9,22.5669230769231,0.69
"13297",15,15,16.5133333333333,1
"13299",9,9,12.3355555555556,1
"13301",2,0,33.83,0
"13303",5,5,14.096,1
"13305",6,6,17.7233333333333,1
"13307",2,0,41.5,0
"13309",2,2,6.85,1
"13311",5,2,33.212,0.4
"13313",18,18,13.0044444444444,1
"13315",4,1,32.075,0.25
"13317",4,4,15.0925,1
"13319",3,3,24.3766666666667,1
"13321",5,4,21.704,0.8
"15001",34,25,20.6870588235294,0.74
"15003",244,NA,NA,NA
"15005",1,1,0,1
"15007",16,11,25.630625,0.69
"15009",36,36,7.76888888888889,1
"16001",59,59,7.34372881355932,1
"16003",2,0,52.795,0
"16005",22,21,13.7427272727273,0.95
"16007",2,2,8.375,1
"16009",2,1,27,0.5
"16011",8,6,16.6425,0.75
"16013",4,2,26.395,0.5
"16015",1,0,88.2,0
"16017",9,6,24.6088888888889,0.67
"16019",21,20,9.92714285714286,0.95
"16021",2,1,16.06,0.5
"16023",1,1,0,1
"16025",1,0,68.63,0
"16027",29,29,9.26275862068966,1
"16029",2,1,18.77,0.5
"16031",6,4,21.2216666666667,0.67
"16033",1,0,70.57,0
"16035",2,1,43.48,0.5
"16037",1,0,132.11,0
"16039",5,4,19.884,0.8
"16041",2,2,8.425,1
"16043",3,1,45.6633333333333,0.33
"16045",3,3,10.5133333333333,1
"16047",2,2,10.78,1
"16049",5,2,60.754,0.4
"16051",4,2,32.14,0.5
"16053",5,4,12.01,0.8
"16055",25,23,13.6844,0.92
"16057",7,4,18.2214285714286,0.57
"16059",3,1,39.1033333333333,0.33
"16061",3,1,50.74,0.33
"16063",1,0,95.28,0
"16065",6,6,11.78,1
"16067",5,5,11.642,1
"16069",10,8,16.319,0.8
"16071",1,1,0,1
"16073",3,2,42.0066666666667,0.67
"16075",4,4,15.69,1
"16077",2,1,23.96,0.5
"16079",3,2,17.0933333333333,0.67
"16081",1,1,0,1
"16083",14,12,15.0185714285714,0.86
"16085",3,3,5.75666666666667,1
"16087",3,2,16.4566666666667,0.67
"17001",18,16,11.6655555555556,0.89
"17003",4,0,36.47,0
"17005",4,3,15.64,0.75
"17007",7,7,9.49428571428571,1
"17009",2,1,28.45,0.5
"17011",10,9,13.374,0.9
"17013",2,0,48.47,0
"17015",6,1,31.9333333333333,0.17
"17017",5,3,28.73,0.6
"17019",43,41,10.6653488372093,0.95
"17021",10,9,11.72,0.9
"17023",4,1,37.92,0.25
"17025",4,4,9.7325,1
"17027",8,7,18.24375,0.88
"17029",12,10,15.2483333333333,0.83
"17031",1318,1318,5.24939301972686,1
"17033",6,5,13.2033333333333,0.83
"17035",3,0,36.13,0
"17037",21,21,9.9,1
"17039",5,4,14.428,0.8
"17041",5,1,40.604,0.2
"17043",216,216,9.2325,1
"17045",5,4,18.28,0.8
"17047",3,1,34.28,0.33
"17049",8,7,16.21125,0.88
"17051",7,6,20.7285714285714,0.86
"17053",5,3,25.704,0.6
"17055",12,12,16.3766666666667,1
"17057",12,9,21.1491666666667,0.75
"17059",2,1,32.06,0.5
"17061",5,5,18.508,1
"17063",10,8,17.736,0.8
"17065",3,3,12.4566666666667,1
"17067",7,5,22.97,0.71
"17069",2,2,8.45,1
"17071",3,2,29.2333333333333,0.67
"17073",13,11,15.2415384615385,0.85
"17075",9,4,26.55,0.44
"17077",14,14,11.4528571428571,1
"17079",3,1,36.21,0.33
"17081",11,10,11.8227272727273,0.91
"17083",6,5,19.5333333333333,0.83
"17085",6,3,23.6033333333333,0.5
"17087",4,2,32.0325,0.5
"17089",82,82,9.4,1
"17091",29,27,12.068275862069,0.93
"17093",10,10,15.055,1
"17095",16,14,12.278125,0.88
"17097",153,151,11.0696732026144,0.99
"17099",28,27,15.7814285714286,0.96
"17101",5,5,8.716,1
"17103",9,9,12.7133333333333,1
"17105",10,7,21.022,0.7
"17107",8,8,11.03375,1
"17109",10,9,13.221,0.9
"17111",52,52,14.6136538461538,1
"17113",41,38,11.8207317073171,0.93
"17115",34,34,7.89617647058824,1
"17117",13,10,19.4153846153846,0.77
"17119",61,60,9.85606557377049,0.98
"17121",12,11,12.8283333333333,0.92
"17123",5,0,39.198,0
"17125",6,2,27.6133333333333,0.33
"17127",4,4,7.775,1
"17129",3,1,37.6933333333333,0.33
"17131",4,4,16.5975,1
"17133",6,5,24.7216666666667,0.83
"17135",8,7,12.53125,0.88
"17137",10,9,13.16,0.9
"17139",4,2,32.615,0.5
"17141",11,8,21.6154545454545,0.73
"17143",48,46,9.594375,0.96
"17145",6,5,10.9266666666667,0.83
"17147",4,4,19.2625,1
"17149",5,3,22.872,0.6
"17151",2,0,37.485,0
"17153",2,0,37.775,0
"17155",2,2,22.65,1
"17157",9,9,9.80222222222222,1
"17159",5,5,9.11,1
"17161",40,40,7.703,1
"17163",60,59,10.0753333333333,0.98
"17165",9,8,8.62888888888889,0.89
"17167",53,52,10.0356603773585,0.98
"17169",3,3,13.27,1
"17171",2,0,33.97,0
"17173",6,4,22.26,0.67
"17175",2,1,29.51,0.5
"17177",13,13,10.9507692307692,1
"17179",30,28,12.8953333333333,0.93
"17181",5,5,13.59,1
"17183",24,23,14.1820833333333,0.96
"17185",4,4,5.795,1
"17187",5,5,10.162,1
"17189",4,4,14.5775,1
"17191",5,4,17.624,0.8
"17193",5,0,34.762,0
"17195",18,17,9.94333333333333,0.94
"17197",152,147,13.0102631578947,0.97
"17199",15,15,8.526,1
"17201",77,77,8.04311688311688,1
"17203",9,6,23.9555555555556,0.67
"18001",7,7,13.1128571428571,1
"18003",96,96,8.1665625,1
"18005",15,15,10.178,1
"18007",3,1,37.7866666666667,0.33
"18009",4,3,12.6,0.75
"18011",10,10,12.322,1
"18013",4,0,35.4325,0
"18015",7,4,28.3085714285714,0.57
"18017",11,11,10.7572727272727,1
"18019",26,25,9.86692307692308,0.96
"18021",6,5,11.1033333333333,0.83
"18023",8,8,10.70625,1
"18025",3,0,38.71,0
"18027",7,6,12.5157142857143,0.86
"18029",10,8,19.965,0.8
"18031",6,6,11.035,1
"18033",9,9,12.2988888888889,1
"18035",30,30,10.3086666666667,1
"18037",7,7,11.4557142857143,1
"18039",36,36,9.57027777777778,1
"18041",7,7,10.9657142857143,1
"18043",20,20,8.5275,1
"18045",5,4,23.836,0.8
"18047",5,1,34.478,0.2
"18049",6,6,15.9433333333333,1
"18051",7,7,12.8671428571429,1
"18053",16,16,9.279375,1
"18055",9,9,19.2355555555556,1
"18057",39,39,9.15769230769231,1
"18059",10,10,12.28,1
"18061",6,4,19.6,0.67
"18063",21,20,12.5528571428571,0.95
"18065",13,13,10.3915384615385,1
"18067",20,20,6.6025,1
"18069",9,9,10.1177777777778,1
"18071",10,10,10.973,1
"18073",8,4,25.96625,0.5
"18075",7,6,16.6457142857143,0.86
"18077",7,7,9.47428571428571,1
"18079",6,6,12.8416666666667,1
"18081",22,22,10.7968181818182,1
"18083",10,9,15.055,0.9
"18085",19,18,18.7673684210526,0.95
"18087",8,8,15.5675,1
"18089",117,117,7.9917094017094,1
"18091",28,26,9.58392857142857,0.93
"18093",10,10,12.065,1
"18095",37,37,9.46675675675676,1
"18097",224,224,6.92348214285714,1
"18099",12,12,11.3566666666667,1
"18101",3,1,36.7833333333333,0.33
"18103",10,10,12.989,1
"18105",31,31,9.01,1
"18107",9,9,13.4055555555556,1
"18109",13,13,10.5438461538462,1
"18111",4,2,33.2875,0.5
"18113",10,9,17.65,0.9
"18115",2,1,30.27,0.5
"18117",6,5,22.25,0.83
"18119",5,2,35.746,0.4
"18121",4,2,26.665,0.5
"18123",5,4,12.286,0.8
"18125",4,2,29.5725,0.5
"18127",32,32,13.4084375,1
"18129",7,5,27.7885714285714,0.71
"18131",4,4,15.3025,1
"18133",7,6,16.1642857142857,0.86
"18135",8,7,18.09625,0.88
"18137",6,3,29.0133333333333,0.5
"18139",5,4,14.828,0.8
"18141",75,75,8.18426666666667,1
"18143",5,5,8.644,1
"18145",10,8,27.48,0.8
"18147",5,4,25.8,0.8
"18149",7,7,15.5114285714286,1
"18151",9,9,14.3733333333333,1
"18153",5,5,13.5,1
"18155",3,0,47.5,0
"18157",37,37,6.66648648648649,1
"18159",4,4,9.6125,1
"18161",2,2,20.875,1
"18163",49,49,5.64591836734694,1
"18165",5,5,14.5,1
"18167",28,28,8.39142857142857,1
"18169",8,8,13.99,1
"18171",2,2,11.735,1
"18173",11,11,9.27909090909091,1
"18175",6,6,17.5283333333333,1
"18177",17,17,11.8382352941176,1
"18179",7,7,11.4585714285714,1
"18181",8,7,18.92,0.88
"18183",7,7,12.8871428571429,1
"19001",3,3,13.73,1
"19003",2,2,10.29,1
"19005",5,5,19.624,1
"19007",5,4,21.916,0.8
"19009",3,3,8.85,1
"19011",7,6,18.2685714285714,0.86
"19013",38,38,7.11947368421053,1
"19015",7,7,11.6571428571429,1
"19017",8,8,11.5775,1
"19019",6,6,13.3333333333333,1
"19021",6,4,18.1733333333333,0.67
"19023",5,4,26.04,0.8
"19025",4,3,22.87,0.75
"19027",6,5,9.68833333333333,0.83
"19029",5,5,14.774,1
"19031",5,3,30.538,0.6
"19033",11,11,9.92636363636364,1
"19035",4,4,14.075,1
