"FIPS","SVIth1","SVIth2","SVIth3","SVIth4","SVIS"
6037278001,0.1769,0.2053,0.6716,0.5178,0.3291
6037278102,0.0989,0.0291,0.293,0.1947,0.0385
6037291300,0.2383,0.4556,0.8686,0.563,0.5048
6037293301,0.2448,0.2937,0.8387,0.6037,0.4717
6037293306,0.2936,0.2002,0.856,0.6027,0.4725
6037295103,0.1094,0.2177,0.6529,0.1625,0.1632
6037296300,0.5618,0.1704,0.757,0.2586,0.4345
6037296401,0.2951,0.3527,0.6985,0.7124,0.5071
6037296402,0.4998,0.1128,0.6818,0.5878,0.4791
6037296600,0.8761,0.7247,0.9205,0.8528,0.9345
6037297000,0.3038,0.0719,0.708,0.1389,0.1893
6037297120,0.9048,0.5774,0.9099,0.8456,0.9223
6037297202,0.5474,0.5255,0.7505,0.503,0.6107
6037297300,0.4374,0.7948,0.6493,0.6312,0.637
6037297400,0.2924,0.1912,0.5356,0.3913,0.2978
6037297500,0.0869,0.2788,0.6657,0.421,0.2686
6037297601,0.2898,0.2665,0.5622,0.3401,0.3077
6037297602,0.5653,0.16,0.7715,0.6745,0.5902
6037300100,0.0365,0.3525,0.5442,0.0417,0.0673
6037300200,0.2902,0.1667,0.7693,0.2979,0.3197
6037300301,0.1589,0.162,0.7277,0.2619,0.2303
6037300400,0.2047,0.1369,0.7845,0.4739,0.3366
6037300501,0.2791,0.4104,0.7834,0.0855,0.2673
6037300502,0.4224,0.2169,0.8383,0.5483,0.5167
6037300701,0.0649,0.2036,0.6026,0.2198,0.153
6037300702,0.1222,0.0718,0.5878,0.0968,0.0799
6037300800,0.3207,0.3323,0.7125,0.5576,0.4621
6037300901,0.1144,0.2002,0.6959,0.075,0.1221
6037300902,0.1847,0.261,0.6081,0,0.051
6037301000,0.5699,0.425,0.7624,0.6513,0.6535
6037301205,0.3157,0.2311,0.6973,0.1734,0.274
6037301300,0.2178,0.3978,0.6132,0.0356,0.1441
6037301400,0.1231,0.1692,0.5861,0.1021,0.1137
6037301501,0.2633,0.2167,0.6635,0.1588,0.2291
6037301602,0.6956,0.1215,0.8656,0.6375,0.6565
6037301701,0.4673,0.5868,0.8392,0.3674,0.565
6037301702,0.7384,0.1507,0.7811,0.8256,0.7309
6037302102,0.3782,0.1373,0.7482,0.7399,0.5063
6037310100,0.2905,0.0527,0.5503,0.3674,0.2196
6037310201,0.334,0.0902,0.6863,0.4325,0.3312
6037310202,0.3947,0.0584,0.7551,0.4418,0.357
6037310300,0.1433,0.4839,0.6446,0.0132,0.1036
6037310400,0.2466,0.1374,0.7362,0.2944,0.2764
6037310602,0.1836,0.0612,0.6461,0.431,0.2266
6037310800,0.4451,0.4544,0.765,0.8139,0.6618
6037310900,0.3926,0.3648,0.7827,0.2946,0.4298
6037311000,0.4085,0.2054,0.6999,0.3922,0.4066
6037311200,0.2533,0.1275,0.6222,0.2838,0.2404
6037311300,0.3095,0.1001,0.68,0.1647,0.2151
6037311400,0.2478,0.0828,0.5935,0.0372,0.0828
6037311500,0.2073,0.0871,0.54,0.5613,0.2708
6037311700,0.3357,0.1421,0.6248,0.586,0.3948
6037400204,0.157,0.2908,0.5865,0.0286,0.093
6037400205,0.0614,0.4796,0.7245,0.0684,0.1542
6037400206,0.1934,0.3838,0.663,0.0704,0.18
6037400207,0.1644,0.2178,0.4805,0.0365,0.0752
6037400302,0.504,0.6163,0.7856,0.7635,0.7062
6037400304,0.3653,0.2646,0.7228,0.5203,0.4552
6037400402,0.2772,0.6057,0.768,0.8222,0.6213
6037400403,0.4303,0.2137,0.6846,0.762,0.5491
6037400404,0.1193,0.258,0.4861,0.2092,0.1616
6037400501,0.2526,0.3083,0.5715,0.287,0.2827
6037400603,0.4185,0.3105,0.8639,0.6795,0.5943
6037400900,0.2512,0.2953,0.7982,0.7044,0.4986
6037401001,0.2018,0.3704,0.521,0.0618,0.141
6037401002,0.4535,0.7734,0.7177,0.6714,0.6712
6037401101,0.6178,0.6383,0.6308,0.9719,0.8221
6037401102,0.6051,0.7445,0.7298,0.9845,0.8725
6037401201,0.2831,0.199,0.7461,0.2346,0.2934
6037401202,0.5469,0.2141,0.7346,0.7802,0.627
6037401203,0.4748,0.3849,0.7607,0.6672,0.6029
6037401303,0.102,0.0674,0.7909,0.0555,0.082
6037401304,0.0457,0.1481,0.7794,0.2089,0.1631
6037401311,0.262,0.4937,0.7172,0.2918,0.3745
6037401602,0.5329,0.7569,0.7415,0.5801,0.6803
6037401701,0.3682,0.5047,0.6467,0.9827,0.7163
6037401703,0.5931,0.1873,0.826,0.9261,0.7361
6037401902,0.2981,0.1242,0.5777,0.6463,0.3762
6037402001,0.4748,0.3736,0.827,0.3451,0.5076
6037402705,0.7466,0.2763,0.9468,0.3076,0.6451
6037403303,0.4556,0.2811,0.9222,0.6224,0.6043
6037403304,0.2947,0.0878,0.9196,0.258,0.3155
6037403305,0.2326,0.0746,0.9368,0.232,0.2712
6037403312,0.4956,0.4254,0.8966,0.5818,0.6352
6037403316,0.1871,0.4656,0.8256,0.3614,0.3931
6037403317,0.1589,0.0439,0.8945,0.158,0.1629
6037403318,0.446,0.0667,0.8456,0.4126,0.4101
6037403319,0.3429,0.0535,0.9322,0.6407,0.4549
6037403320,0.2291,0.0729,0.938,0.0754,0.1779
6037403321,0.4975,0.1979,0.884,0.4158,0.5154
6037403322,0.2852,0.2671,0.8906,0.2755,0.3779
6037403323,0.3311,0.0683,0.93,0.165,0.2764
6037403325,0.1667,0.0492,0.8886,0.0318,0.0873
6037403401,0.456,0.0748,0.945,0.1177,0.3151
6037403402,0.4171,0.0562,0.9147,0.1842,0.3095
6037403403,0.164,0.0807,0.9419,0.0676,0.1522
6037403404,0.2301,0.3831,0.9379,0.1077,0.3056
6037403405,0.2288,0.3126,0.9093,0.1778,0.3231
6037403406,0.2857,0.0901,0.8753,0.5904,0.4225
6037403407,0.3311,0.0541,0.9649,0.0157,0.1359
6037403408,0.1816,0.14,0.9429,0.1852,0.2616
6037403500,0.2814,0.4173,0.8808,0.504,0.5001
6037403600,0.3814,0.695,0.848,0.7326,0.677
6037403702,0.4456,0.3585,0.7694,0.1245,0.3603
6037403703,0.498,0.5328,0.8387,0.9512,0.7874
6037403721,0.5742,0.3443,0.8322,0.8505,0.7304
6037403801,0.6162,0.5324,0.8505,0.6287,0.7153
6037403802,0.6381,0.2746,0.8566,0.9292,0.7857
6037403901,0.5483,0.2516,0.8241,0.582,0.5954
6037404600,0.7262,0.6925,0.95,0.544,0.7956
6037405500,0.5173,0.3537,0.9018,0.5165,0.6089
6037405600,0.4296,0.243,0.9023,0.5164,0.5391
6037405701,0.4598,0.4074,0.8977,0.4554,0.5732
6037406000,0.5731,0.4185,0.8391,0.5019,0.6267
6037406101,0.405,0.4008,0.8692,0.6656,0.6069
6037406102,0.5462,0.4252,0.852,0.9437,0.7868
6037406300,0.428,0.3495,0.908,0.4662,0.5508
6037406402,0.2649,0.526,0.8155,0.1717,0.3552
6037406411,0.4721,0.0889,0.9055,0.1685,0.3519
6037406412,0.3053,0.6463,0.8817,0.3528,0.509
6037406500,0.4641,0.3036,0.8777,0.495,0.557
6037406601,0.6184,0.2676,0.8898,0.3397,0.5721
6037406701,0.4358,0.1755,0.9056,0.5552,0.5347
6037407301,0.7652,0.5255,0.9427,0.5523,0.7822
6037407400,0.4929,0.1396,0.9243,0.2205,0.4241
6037407900,0.6752,0.2388,0.9583,0.3013,0.5998
6037408003,0.5699,0.1433,0.9507,0.3038,0.5115
6037408005,0.4064,0.3027,0.9339,0.5142,0.5536
6037408134,0.5429,0.3464,0.9181,0.4529,0.6037
6037408135,0.4907,0.14,0.9085,0.139,0.3712
6037408136,0.612,0.1382,0.9494,0.7963,0.7037
6037408212,0.5925,0.2448,0.96,0.8368,0.7461
6037408303,0.638,0.6794,0.9282,0.0394,0.4994
6037408401,0.6253,0.2426,0.9379,0.6468,0.6881
6037408501,0.8162,0.05,0.9731,0.3545,0.6097
6037408503,0.1661,0.3099,0.9109,0.0259,0.1638
6037408504,0.5294,0.3561,0.9383,0.7245,0.6959
6037408505,0.2856,0.1246,0.8911,0.1475,0.2662
6037408623,0.5043,0.5901,0.9534,0.2414,0.5707
6037408624,0.4637,0.0744,0.9539,0.481,0.4864
6037408625,0.3652,0.2839,0.9218,0.1182,0.3464
6037408627,0.3406,0.0816,0.9475,0.1357,0.2787
6037408628,0.2889,0.1059,0.968,0.7692,0.5335
6037408629,0.2967,0.1768,0.9304,0.6577,0.5114
6037408631,0.5758,0.2383,0.9595,0.0563,0.3943
6037408703,0.1966,0.0401,0.9621,0.0224,0.0909
6037408704,0.6245,0.3809,0.9801,0.9206,0.8293
6037408705,0.4303,0.1927,0.9654,0.553,0.5576
6037408722,0.5571,0.0306,0.9421,0.2879,0.3923
6037408723,0.6374,0.0654,0.9683,0.6762,0.6381
6037430002,0.5856,0.3619,0.8729,0.9404,0.7933
6037430003,0.3062,0.0887,0.7524,0.0349,0.1294
6037430200,0.1449,0.3794,0.7941,0.5894,0.424
6037430301,0.1009,0.1064,0.6201,0.1474,0.1155
6037430302,0.0937,0.3904,0.6763,0.5545,0.3493
6037430400,0.1374,0.3499,0.8547,0.0164,0.1294
6037430501,0.076,0.1019,0.5544,0.1251,0.0844
6037430502,0.231,0.1654,0.5977,0.2003,0.2042
6037430600,0.2038,0.1479,0.8649,0.0159,0.1126
6037430701,0.2094,0.1331,0.8979,0.5548,0.4029
6037430721,0.2893,0.3244,0.9214,0.6459,0.5449
6037430801,0.4345,0.2474,0.9301,0.3077,0.4731
6037430802,0.3471,0.1427,0.9314,0.1406,0.3117
6037430803,0.2795,0.2087,0.8948,0.0636,0.2304
6037430902,0.5574,0.108,0.8944,0.7844,0.6424
6037431001,0.611,0.1892,0.8513,0.3241,0.5258
6037431002,0.443,0.4638,0.6179,0.8883,0.657
6037431100,0.4713,0.1495,0.9171,0.5872,0.5569
6037431300,0.386,0.1443,0.8264,0.0834,0.2535
6037431400,0.4018,0.0847,0.9174,0.6324,0.5048
6037431600,0.2254,0.6776,0.9241,0.4067,0.5119
6037431700,0.266,0.3247,0.9464,0.3031,0.4158
6037432101,0.43,0.167,0.9224,0.5462,0.5314
6037432102,0.322,0.4256,0.93,0.2826,0.4536
6037432500,0.637,0.3877,0.9577,0.9374,0.8379
6037460000,0.2268,0.168,0.6705,0.1953,0.2188
6037460100,0.1734,0.2359,0.612,0.0774,0.135
6037460200,0.1251,0.3145,0.7603,0.2308,0.2527
6037460301,0.3838,0.1843,0.6595,0.5202,0.421
6037460302,0.5236,0.3851,0.8791,0.2499,0.5129
6037460401,0.4543,0.5187,0.8248,0.1418,0.4322
6037460501,0.0693,0.4595,0.7387,0.0267,0.1146
6037460502,0.048,0.0894,0.7154,0.1269,0.097
6037460600,0.0401,0.2918,0.5691,0.0133,0.0393
6037460700,0.0016,0.2638,0.6615,0.1096,0.0876
6037460800,0.0315,0.2509,0.6287,0.0286,0.0536
6037461200,0.1667,0.0941,0.6456,0.1289,0.1299
6037461300,0.4761,0.269,0.7677,0.6445,0.57
6037461400,0.3104,0.2682,0.8079,0.966,0.6609
6037461501,0.5842,0.3362,0.8726,0.9486,0.793
6037461700,0.1312,0.1298,0.5038,0.4694,0.22
6037462100,0.7274,0.3621,0.9233,0.8886,0.8364
6037462301,0.7576,0.5877,0.9073,0.7725,0.841
6037462400,0.394,0.2856,0.7802,0.4588,0.4723
6037462500,0.3693,0.1207,0.7999,0.461,0.4105
6037462600,0.1149,0.1472,0.5686,0.1693,0.1317
6037462700,0.3334,0.1281,0.8114,0.7749,0.5144
6037462800,0.3,0.1668,0.8483,0.3386,0.3651
6037462900,0.099,0.1301,0.7751,0.293,0.2148
6037463000,0.1667,0.1803,0.7515,0.1912,0.2162
6037463101,0.262,0.0988,0.8802,0.294,0.309
6037463102,0.2286,0.2824,0.8808,0.3716,0.3911
6037463200,0.0686,0.2558,0.8133,0.5057,0.3253
6037463300,0.1058,0.087,0.7962,0.5076,0.2753
6037463400,0.2522,0.0862,0.8055,0.9185,0.5247
6037463800,0.0576,0.3242,0.4768,0.1711,0.1308
6037464000,0.2992,0.0772,0.5784,0.3667,0.2517
6037464100,0.183,0.4121,0.8243,0.5128,0.4339
6037464200,0.0452,0.2714,0.8483,0.1701,0.1968
6037480002,0.1127,0.2888,0.8903,0.4953,0.3812
6037480012,0.2912,0.2169,0.9341,0.2215,0.3565
6037480102,0.6182,0.1097,0.9393,0.697,0.655
6037480201,0.2776,0.3488,0.8305,0.3141,0.3929
6037480202,0.0845,0.2698,0.8785,0.178,0.2314
6037480302,0.3733,0.1089,0.9167,0.8546,0.5949
6037480500,0.0608,0.1845,0.6295,0.1824,0.1367
6037480702,0.0521,0.1646,0.8211,0.1474,0.1551
6037480703,0.2766,0.2414,0.7776,0.4644,0.4036
6037480704,0.3139,0.2491,0.8256,0.3387,0.3924
6037481202,0.4891,0.1644,0.9612,0.3822,0.5128
6037481401,0.7895,0.0541,0.9898,0.6302,0.6987
6037481605,0.6676,0.344,0.9826,0.4775,0.6944
6037481800,0.4781,0.3963,0.9436,0.599,0.6407
6037482001,0.4039,0.1671,0.9524,0.4872,0.5068
6037482600,0.5243,0.2728,0.9511,0.3446,0.548
6037482702,0.3258,0.2583,0.9655,0.5565,0.5294
6037500100,0.0467,0.1574,0.7215,0.2507,0.1677
6037500201,0.1347,0.3868,0.7058,0.2248,0.2567
6037500202,0.1547,0.1427,0.8272,0.2582,0.2479
6037500300,0.1838,0.0565,0.8138,0.0527,0.1026
6037500403,0.7022,0.4922,0.8992,0.2732,0.6431
6037501002,0.38,0.2083,0.8284,0.2101,0.3557
6037501200,0.4923,0.4267,0.8856,0.1697,0.4674
6037501300,0.3323,0.3139,0.8489,0.5332,0.4987
6037501501,0.2028,0.0874,0.7637,0.0474,0.1107
6037501503,0.3995,0.3367,0.8168,0.4985,0.514
6037501700,0.2812,0.224,0.6266,0.4543,0.3506
6037501802,0.4763,0.293,0.8503,0.7794,0.6489
6037501900,0.4646,0.3468,0.8024,0.5581,0.565
6037502100,0.5702,0.6179,0.9095,0.9847,0.8776
6037502901,0.5956,0.1165,0.8919,0.1861,0.4376
6037503201,0.3823,0.3754,0.8297,0.3015,0.4453
6037503301,0.5503,0.1133,0.7366,0.2093,0.3749
6037503401,0.4412,0.3338,0.7487,0.8738,0.6551
6037503402,0.2619,0.2982,0.7392,0.2648,0.3235
6037503501,0.7102,0.4592,0.9024,0.8251,0.8176
6037503502,0.3282,0.4576,0.8281,0.3263,0.4488
6037503602,0.2077,0.0599,0.7827,0.1659,0.1733
6037503701,0.4537,0.2805,0.798,0.7097,0.5935
6037503703,0.4055,0.1759,0.8746,0.7161,0.5658
6037503802,0.3928,0.0397,0.7778,0.7811,0.4598
6037503901,0.4242,0.3165,0.8246,0.2392,0.4225
6037504102,-999,0,0.5191,0,-999
6037530003,0.4107,0.5929,0.8518,0.1173,0.419
6037530004,0.6988,0.4386,0.9113,0.3755,0.6737
6037530005,0.3773,0.366,0.941,0.5024,0.5539
6037530602,0.7514,0.2615,0.9591,0.4371,0.6941
6037530802,0.7959,0.1011,0.9874,0.1554,0.5574
6037532102,0.6464,0.2936,0.9618,0.3678,0.626
6037532400,0.2587,0.4826,0.8886,0.0602,0.2808
6037536102,0.7293,0.7236,0.905,0.6255,0.8132
6037540800,0.6712,0.3045,0.9693,0.6972,0.7484
6037541001,0.7322,0.9022,0.9382,0.6946,0.8831
6037543304,0.5541,0.463,0.7894,0.2358,0.5116
6037543321,0.4704,0.6477,0.8948,0.7084,0.7108
6037543322,0.3978,0.8595,0.851,0.3224,0.5921
6037543502,0.711,0.5724,0.948,0.7919,0.8362
6037543602,0.4919,0.337,0.8951,0.8815,0.7251
6037543802,0.5088,0.1764,0.8753,0.8699,0.6791
6037550400,0.5952,0.2381,0.9309,0.3223,0.559
6037550500,0.3535,0.5434,0.8615,0.5294,0.5659
6037551000,0.4709,0.2842,0.9132,0.2947,0.4905
6037551201,0.4928,0.3152,0.9143,0.7145,0.6579
6037551402,0.5484,0.3226,0.9039,0.8518,0.7351
6037554301,0.6656,0.3885,0.9312,0.6112,0.7273
6037554511,0.2817,0.4326,0.8829,0.1641,0.3615
6037554512,0.2448,0.2042,0.8924,0.2366,0.3241
6037554513,0.2717,0.549,0.9418,0.3359,0.4831
6037554515,0.3254,0.1281,0.8183,0.3738,0.3652
6037554516,0.2992,0.0831,0.9087,0.0063,0.1031
6037554517,0.3091,0.324,0.9068,0.6386,0.5469
6037554518,0.3257,0.245,0.9123,0.1122,0.3103
6037554519,0.2733,0.2134,0.9075,0.4641,0.4351
6037554522,0.2779,0.3835,0.8823,0.5327,0.5008
6037555002,0.4476,0.1014,0.8387,0.5404,0.4793
6037555202,0.4569,0.1768,0.502,0.1018,0.2257
6037570001,0.4981,0.0941,0.7454,0.4598,0.441
6037570002,0.2992,0.2999,0.6823,0.2039,0.2969
6037570003,0.1587,0.2401,0.6772,0.3008,0.2547
6037570701,0.284,0.4686,0.8503,0.7719,0.5981
6037570702,0.3466,0.6207,0.7548,0.1065,0.3547
6037570800,0.3539,0.1268,0.7463,0.3966,0.3652
6037570901,0.2505,0.263,0.6444,0.077,0.1775
6037570902,0.3499,0.3761,0.6256,0.3247,0.377
6037571000,0.3054,0.1197,0.5764,0.0272,0.0982
6037571101,0.2385,0.1346,0.5265,0.0682,0.1114
6037571102,0.1911,0.1017,0.5863,0.0944,0.1125
6037571200,0.1842,0.1082,0.5672,0.4769,0.2528
6037571300,0.256,0.1869,0.7237,0.2379,0.2716
6037571400,0.3538,0.1483,0.7627,0.3867,0.376
6037571502,0.541,0.6256,0.8571,0.9306,0.8125
6037571503,0.5059,0.3026,0.8359,0.238,0.4616
6037571800,0.1109,0.2364,0.5592,0.5665,0.2902
6037571900,0.084,0.3945,0.7175,0.3115,0.2707
6037572001,0.2489,0.1642,0.7489,0.607,0.4059
6037572100,0.4182,0.1643,0.844,0.2226,0.3706
6037572201,0.5668,0.5954,0.8585,0.9784,0.8526
6037572202,0.408,0.4226,0.8379,0.7,0.6155
6037573401,0.6387,0.4615,0.8913,0.5596,0.7022
6037573402,0.6523,0.1173,0.8645,0.898,0.7335
6037573403,0.3056,0.0336,0.5912,0.2344,0.1623
6037573601,0.1425,0.0682,0.5745,0.2238,0.1316
6037573700,0.0731,0.1518,0.5056,0.1751,0.1085
6037573800,0.1055,0.2109,0.6109,0.0616,0.0964
6037573902,0.0035,0.3214,0.4328,0.0924,0.0593
6037574000,0.0899,0.0623,0.4002,0.1757,0.0679
6037574100,0.1147,0.0694,0.585,0.0978,0.0767
6037574201,0.1691,0.3299,0.7158,0.152,0.2258
6037574300,0.1181,0.3031,0.5678,0.2182,0.1924
6037574400,0.246,0.1713,0.3903,0.1315,0.1357
6037574500,0.1416,0.1742,0.4499,0.1021,0.0986
6037574602,0.2268,0.3705,0.659,0.1566,0.2487
6037574901,0.1827,0.087,0.5261,0.1306,0.1105
6037577000,0.3362,0.036,0.6552,0.6824,0.3495
6037577100,0.1607,0.0386,0.5791,0.6195,0.2317
6037577300,0.2776,0.0179,0.593,0.147,0.0897
6037577400,0.2729,0.0243,0.4583,0.2108,0.1019
6037577501,0.2336,0.3363,0.4214,0.2538,0.2319
6037577504,0.1807,0.2974,0.1879,0.1318,0.1018
6037577602,0.2187,0.1568,0.4191,0.3658,0.2167
6037577603,0.1884,0.089,0.4603,0.1651,0.1173
6037600302,0.7889,0.3489,0.878,0.4481,0.713
6037600400,0.7731,0.9586,0.8128,0.8268,0.9245
6037600501,0.5493,0.7498,0.8849,0.4332,0.6808
6037600601,0.5669,0.7483,0.8168,0.2205,0.5863
6037600702,0.2981,0.159,0.9061,0.5816,0.4689
6037600703,0.2398,0.5622,0.4959,0.1165,0.2293
6037600704,0.5333,0.6179,0.7179,0.3222,0.5508
6037600801,0.3377,0.5041,0.8774,0.4022,0.5098
6037600802,0.4115,0.2186,0.8122,0.6961,0.5558
6037600911,0.7643,0.0522,0.8973,0.2301,0.5051
6037601002,0.8577,0.7561,0.966,0.8305,0.9358
6037601301,0.4602,0.8938,0.5829,0.3706,0.5754
6037602200,0.52,0.5122,0.8832,0.8573,0.7558
6037602302,0.2316,0.1964,0.5605,0.0893,0.1451
6037602600,0.4778,0.6927,0.8967,0.729,0.7307
6037602700,0.4673,0.2623,0.7301,0.3169,0.433
6037602802,0.6329,0.2394,0.8969,0.4012,0.5955
6037603101,0.6039,0.3809,0.9051,0.6625,0.7053
6037603302,0.7391,0.1652,0.9508,0.7728,0.7598
6037603500,0.5205,0.257,0.9035,0.41,0.5502
6037603600,0.5318,0.0432,0.899,0.5154,0.4785
6037603702,0.4388,0.2898,0.8405,0.1677,0.3901
6037603703,0.307,0.1344,0.8493,0.2158,0.3042
6037620001,0.238,0.2809,0.2655,0.4764,0.259
6037620002,0.2377,0.1285,0.6114,0.5177,0.3133
6037620101,0.3409,0.1739,0.3994,0.2458,0.227
6037620102,0.2829,0.0621,0.5665,0.3429,0.2214
6037620201,0.0586,0.0152,0.4183,0.0292,0.0033
6037620301,0.0487,0.5509,0.324,0.2218,0.1549
6037620303,0.024,0.199,0.2829,0.3994,0.1208
6037620305,0.0773,0.1247,0.2923,0.0484,0.0288
6037620400,0.182,0.3689,0.355,0.1794,0.1692
6037620501,0.0532,0.247,0.58,0.2424,0.1603
6037620521,0.0474,0.3208,0.4604,0.3227,0.1752
6037620522,0.1203,0.0813,0.602,0.2127,0.1321
6037620601,0.2961,0.1436,0.6625,0.6702,0.417
6037620602,0.1871,0.0494,0.6224,0.2839,0.1632
6037620701,0.0683,0.0386,0.4449,0.3523,0.0944
6037620702,0.0919,0.0808,0.4076,0.0566,0.0367
6037620800,0.1113,0.4398,0.6098,0.5524,0.3518
6037620901,0.0739,0.407,0.4654,0.0139,0.0493
6037620904,0.1231,0.1561,0.1186,0.0213,0.0138
6037621001,0.0495,0.0966,0.389,0.3756,0.1194
6037621002,0.0433,0.0228,0.1544,0.0906,0.0046
6037621004,0.0906,0.0205,0.5574,0.239,0.0644
6037621102,0.1577,0.143,0.2064,0.0645,0.0436
6037621104,0.0279,0.0237,0.1778,0.5234,0.0513
6037621201,0.0916,0.1624,0.6054,0.4332,0.2258
6037621301,0.105,0.2954,0.5362,0.8103,0.3891
6037621400,0.062,0.2517,0.5034,0.5076,0.2352
6037650001,0.4205,0.1578,0.8984,0.876,0.6413
6037650101,0.402,0.5396,0.8581,0.7059,0.6448
6037650102,0.2066,0.2338,0.8284,0.2071,0.2799
6037650200,0.3631,0.2733,0.8192,0.4666,0.4689
6037650401,0.1737,0.1901,0.788,0.4676,0.3397
6037650501,0.2612,0.3936,0.7878,0.1591,0.3088
6037650502,0.1301,0.0832,0.7179,0.7771,0.3577
6037650603,0.0897,0.1995,0.7211,0.7613,0.3833
6037650701,0.2655,0.3104,0.7458,0.3929,0.3812
6037650702,0.0766,0.1089,0.732,0.3465,0.2026
6037650800,0.1323,0.0872,0.8942,0.7418,0.4047
6037650901,0.2255,0.3409,0.703,0.8561,0.5355
6037650902,0.2086,0.2047,0.867,0.7383,0.4854
6037651001,0.4086,0.4853,0.8231,0.9533,0.7424
6037651002,0.1421,0.1081,0.8373,0.712,0.3928
6037651101,0.2674,0.2711,0.8066,0.7429,0.5166
6037651201,0.0599,0.1164,0.5971,0.1627,0.105
6037651302,0.0629,0.6974,0.4767,0.3535,0.2773
6037651304,0.0684,0.1422,0.4696,0.0929,0.0668
6037651402,0.0567,0.104,0.8325,0.465,0.2552
6037670001,0.4522,0.1528,0.7722,0.8884,0.623
6037670002,0.4167,0.3162,0.8298,0.7894,0.625
6037670003,0.3938,0.1464,0.4922,0.8058,0.4723
6037670201,0.0867,0.4707,0.5878,0.1471,0.1828
6037670202,0.1131,0.2645,0.6254,0.0837,0.1265
6037670324,0.1203,0.4747,0.5378,0.1513,0.1898
6037670326,0.0402,0.3483,0.6668,0.1187,0.1388
6037670328,0.0091,0.2478,0.675,0.133,0.1085
6037670403,0.172,0.2551,0.7326,0.1605,0.2186
6037670405,0.007,0.7075,0.7442,0.3902,0.3169
6037670406,0.012,0.4279,0.7846,0.056,0.1183
6037670411,0.0071,0.406,0.583,0.3029,0.1792
6037670413,0.1268,0.4758,0.7831,0.3558,0.3484
6037670416,0.1437,0.3189,0.8276,0.4585,0.3721
6037670500,0.1108,0.3643,0.5248,0.0364,0.0875
6037670602,0.0418,0.317,0.6855,0.4069,0.2521
6037670701,0.1478,0.574,0.7057,0.5557,0.431
6037670702,0.0012,0.1693,0.5916,0.0336,0.0284
6037700400,0.17,0.0259,0.5151,0.5149,0.1617
6037700600,0.2376,0.6027,0.5033,0.0964,0.2232
6037700700,0.0653,0.3025,0.5265,0.1911,0.1469
6037700901,0.1198,0.1776,0.6075,0.2446,0.1807
6037700902,0.213,0.2096,0.5723,0.4559,0.2989
6037701000,0.1999,0.1497,0.4589,0.2497,0.1753
6037701201,0.1414,0.5542,0.4335,0.0102,0.0726
6037701202,0.1348,0.0737,0.3194,0.0786,0.0422
6037701601,0.1321,0.2631,0.5465,0.0926,0.1237
6037701602,0.2643,0.0462,0.6579,0.7781,0.371
6037701701,0.2395,0.2225,0.723,0.475,0.3657
6037702201,0.3059,0.0987,0.5911,0.7484,0.4083
6037702202,0.231,0.1305,0.6606,0.2234,0.2173
6037702300,0.2035,0.2238,0.6136,0.6521,0.3786
6037702400,0.2649,0.0374,0.7572,0.6293,0.3308
6037702501,0.0784,0.032,0.6169,0.5995,0.1818
6037702600,0.2578,0.6834,0.7836,0.478,0.5093
6037702700,0.0306,0.0775,0.6628,0.4391,0.1691
6037702803,0.6149,0.4732,0.8647,0.9803,0.8545
6037703002,0.3005,0.3327,0.4504,0.3302,0.2984
6037703100,0.3697,0.3967,0.597,0.3503,0.3939
6037703200,0.3479,0.5374,0.6149,0.4554,0.4587
6037800101,0.1501,0.4045,0.5566,0.1356,0.1859
6037800102,0.1727,0.2833,0.1532,0.0838,0.0689
6037800202,0.0846,0.519,0.4881,0.0792,0.129
6037800203,0.1022,0.2377,0.4713,0.1158,0.1084
6037800204,0.1832,0.4646,0.6401,0.0867,0.1992
6037800324,0.071,0.1146,0.4659,0.0633,0.0482
6037800325,0.0939,0.1902,0.1427,0.2546,0.0862
6037800326,0.0418,0.197,0.424,0.5037,0.1893
6037800327,0.2381,0.0876,0.6853,0.7655,0.4017
6037800328,0.1828,0.2803,0.6228,0.2096,0.2249
6037800329,0.0842,0.1487,0.538,0.1386,0.1035
6037800330,0.1495,0.0561,0.0827,0.3567,0.0734
6037800332,0.0247,0.5269,0.4023,0.0569,0.0762
6037800504,0.0767,0.2932,0.3237,0.2962,0.1471
6037800506,0.0845,0.4143,0.1527,0.4159,0.1705
6037900102,0.8723,0.5443,0.8469,0.654,0.8377
6037900103,0.9136,0.6711,0.8105,0.3741,0.7969
6037900104,0.942,0.7219,0.854,0.3741,0.8321
6037900201,0.8268,0.7379,0.8043,0.2587,0.7276
6037900501,0.9309,0.5307,0.8758,0.5545,0.8453
6037900504,0.6927,0.2553,0.8386,0.4617,0.6327
6037900505,0.8929,0.8181,0.8256,0.5911,0.8767
6037900506,0.8793,0.4641,0.8292,0.4416,0.7662
6037900508,0.8416,0.6295,0.8112,0.2578,0.7134
6037900606,0.9769,0.6535,0.7784,0.7456,0.9125
6037900607,0.9793,0.6638,0.8189,0.7999,0.9345
6037900608,0.8017,0.5321,0.7874,0.7427,0.8127
6037900609,0.9274,0.549,0.8806,0.8237,0.9149
6037900701,0.9496,0.7726,0.7254,0.7222,0.903
6037900803,0.7833,0.5588,0.6344,0.1994,0.59
6037900900,0.5655,0.2061,0.4857,0.6839,0.5312
6037901004,0.4843,0.5178,0.726,0.2664,0.4813
