"COUNTYFP","countyArea","parkArea","cover"
29157,1253423715.26807,51460006.3522568,0.0410555550572545
29159,1776284501.53201,45552044.91897,0.0256445658787668
29161,1745239651.73652,647323862.276554,0.370908294246275
29163,1771842900.58005,22968492.6237116,0.0129630525461329
29165,1104069202.83619,81274935.3811943,0.0736139864896247
29167,1662951026.97982,984178.509678023,0.000591826514257274
29169,1427621376.82059,563384458.829008,0.394631565467102
29171,1344319577.80337,1427570.86069465,0.00106192819346372
29173,1252123169.70949,22273281.5832211,0.0177884110142206
29175,1262177463.94245,13513366.2521965,0.0107063916432061
29177,1485026849.77676,4858369.02058536,0.00327156981795696
29179,2108700856.61583,1195509427.56641,0.566941215874988
29181,1635284323.58906,9743680.46681116,0.00595840143897797
29183,1533628064.25662,142034215.693269,0.0926132085109668
29185,1817093959.0648,445696.997984863,0.000245280105501121
29186,1311715465.82061,20959286.5217551,0.01597853121953
29187,1176893317.24033,48357939.2268841,0.041089484083636
29189,1354499358.61837,208227679.634081,0.153730364144638
29195,1984484354.52383,57499814.304723,0.0289746876429871
29197,797415623.367492,820125.088132586,0.00102847883098802
29199,1136427701.89072,17164979.7952265,0.0151043306729222
29201,1102634136.42513,3172763.23878304,0.00287743970005275
29203,2599347486.88245,1284859240.44823,0.494300683895571
29205,1299787070.6281,1705142.45369565,0.00131186291372453
29207,2146247139.51261,50620986.8593412,0.0235858144793319
29209,1322568996.27309,10780275.3897252,0.00815101172044961
29211,1685556113.0493,26575809.5645537,0.0157667901761372
29213,1687008633.07286,71081259.1662903,0.042134496393665
29215,3052738144.43778,544908703.219473,0.178498343925214
29217,2166178029.54558,53179910.2578003,0.0245501106245437
29219,1133152146.05939,138493074.982341,0.122219311381935
29221,1973510596.89341,1030896526.66782,0.522366856448909
29223,2003989890.31773,77960688.1241681,0.0389027352387529
29225,1537356771.76797,50543212.9013536,0.0328766970878391
29227,690228160.617964,419192.659709552,0.000607324771180369
29229,1768587535.80191,16814888.1554961,0.0095075238375871
29510,171341957.066108,10464999.7408414,0.0610766908469696
30001,14400594894.5703,1429976719.96864,0.0992998365996535
30003,12960208619.4679,95388621.2509527,0.00736011464411669
30005,10945197028.6711,1686772233.18063,0.154110723522117
30007,3198533644.2614,26228774.4036815,0.00820024965213027
30009,5328097704.7469,700693068.054535,0.131509050111876
30011,8651408441.19958,1484514612.61942,0.171592246824216
30013,7003513167.87285,805062625.143697,0.114951254584164
30015,10321455678.3144,562130344.605365,0.0544623124998164
30017,9799523601.44985,627164572.685814,0.0639994961176505
30019,3682676327.60803,134056370.400765,0.0364018877781303
30021,6155162883.22765,127828226.905415,0.0207676432501466
30023,1915174786.56614,489695214.411681,0.255692179035884
30025,4192064542.96732,101361183.109282,0.0241792992618226
30027,11235279313.1228,1928034960.33961,0.171605432015176
30029,13572424349.7829,5796283510.77126,0.427063239506212
30031,6804999827.8117,1080834415.02445,0.158829455161355
30033,12523515753.279,2348831768.04127,0.187553704112703
30035,7843180381.97983,1625734697.60398,0.207280034173281
30037,3036384710.82763,161377749.305871,0.0531479916660115
30039,4476465754.03354,519180791.242292,0.115980065473411
30041,7530806073.307,42302012.4403448,0.00561719582586048
30043,4287106173.58867,38933741.7966634,0.00908159028962713
30045,4831646906.54766,1257603653.74294,0.260284676853907
30047,4272052062.81078,461377554.206202,0.107999047629265
30049,9033652493.02528,2729895776.2217,0.302191807613742
30051,3735590887.4259,6430665.78054492,0.00172145879308966
30053,9489875323.70513,8609029994.39929,0.907180516154354
30055,6926751651.85821,766803520.918986,0.110701748735755
30057,9311997479.5431,941198206.847984,0.101073717955319
30059,6186654107.24723,1635000985.00019,0.264278712961324
30061,3159468775.97877,146309303.459056,0.046308197305647
30063,6762040798.15645,1132599553.99527,0.1674937474947
30065,4836251683.04834,223418844.628572,0.0461966951413389
30067,7268432425.62058,2698570338.52678,0.37127267346045
30069,4324553805.98128,601657707.869414,0.139125961859293
30071,13458855323.2068,2998932705.82931,0.222822270825537
30073,4240823762.84007,441951427.86026,0.104213580326735
30075,8524139909.66391,499849129.368012,0.0586392450927897
30077,6024825342.00416,1429613739.65481,0.237287167428368
30079,4501820029.12313,1136682631.80662,0.252494018964152
30081,6201410233.47125,628597239.152983,0.101363595615755
30083,5431961755.96164,150039943.36514,0.0276216862536762
30085,6118746911.35376,12506826.5064403,0.00204401762119512
30087,12981208367.5126,298201841.73406,0.0229718091946167
30089,7204889844.51751,1942331429.97236,0.269585166725395
30091,4405748483.00363,175370604.223196,0.0398049513946916
30093,1856501747.75514,117733434.43518,0.063416818528473
30095,4665976180.3088,592766467.392124,0.127040182908283
30097,4812287659.11716,413805704.631111,0.0859893950535421
30099,5916818967.78676,1054239376.95203,0.178176716693832
30101,5023636068.10757,37042326.7392958,0.00737360872425814
30103,2544530650.08753,24422868.5203312,0.00959818209283156
30105,13069845450.2794,1720115369.21919,0.131609465143478
30107,3687526435.23374,300841019.771534,0.0815834205002694
30109,2299213347.96901,39786906.0439828,0.0173045733572869
30111,6844133423.64693,41892782.972382,0.00612097695635793
31001,1459597167.76467,2127937.01372809,0.00145789335627923
31003,2220216103.22152,11138359.0180835,0.00501679048355778
31005,1857399538.4312,235126.098795252,0.00012658886466282
31007,1929648304.80271,13606158.1497979,0.00705110776711668
31009,1846941690.43414,4358740.11364512,0.00235997711038758
31011,1777419453.2549,452475.115854995,0.000254568562882779
31013,2787455748.78244,3816.84807657794,1.36929458996619e-06
31015,1408172978.99118,147495.141407468,0.000104742203982024
31017,3168070345.71451,23253926.1028995,0.00734009146430583
31019,2523201864.51624,6447569.62920587,0.00255531264457195
31021,1285349057.9271,1098904.22062326,0.000854946143886765
31023,1528245955.38838,2669559.33319815,0.00174681262776169
31025,1463709310.21984,21328731.3086707,0.0145716988747358
31027,1928757867.57161,2753081.50385667,0.00142738575439898
31029,2321374228.44514,18150313.1654171,0.00781877947252574
31031,15537554427.1583,47296234.2915534,0.00304399476206394
31033,3094650604.11103,4736239.81151657,0.0015304602740047
31035,1483683075.32726,17937319.4866429,0.0120897244060605
31037,1077184064.51761,1456587.26926065,0.00135221761743472
31039,1486131662.74986,1809148.96881363,0.0012173544337694
31041,6662343503.00388,14544498.2539514,0.00218309041666699
31043,691246579.853756,5484365.47779408,0.00793402186373838
31045,3622528888.73701,86166922.3927195,0.0237864003405536
31047,2637043760.22402,81831398.6240009,0.0310314905874179
31049,1140070942.96904,664631.141319367,0.000582973494253344
31051,1248678896.32727,7693530.5972276,0.00616133628898233
31053,1404312983.76259,1103188.60082156,0.000785571744744374
31055,878493199.626568,38243358.936689,0.043532902648473
31057,2383237160.76336,2444866.82167956,0.00102585964247741
31059,1491457318.17612,13319921.9622819,0.00893081002047759
31061,1490341031.19363,9040686.40071524,0.00606618633687784
31063,2535378547.39647,17859880.6029054,0.00704426588339059
31065,1864745121.15162,2018157.97016223,0.00108227014366224
31067,2225211037.16173,5736036.07923659,0.00257774924869731
31069,4477755281.11444,5154985.70308169,0.00115124328585431
31071,1477832843.60889,81235.8877185534,5.49696050333906e-05
31073,1196932259.8027,16121591.9671669,0.0134690930377499
31075,2025325252.21544,3292267.81904909,0.00162555017543369
31077,1475823678.41679,2930453.7960013,0.0019856395034568
31079,1428293969.69975,5881439.38015465,0.00411780733163148
31081,1409013561.54366,3185617.00276521,0.00226088455761574
31083,1485185115.91996,2222554.05169451,0.00149648284774105
31085,1845588197.74607,693603.025008614,0.000375816786136626
31087,1858726355.45773,31684135.3730628,0.0170461538246496
31089,6250924812.02378,9020653.68446564,0.00144309105544099
31091,1865900184.17228,899925.117537912,0.000482300781773664
31093,1488751167.1704,2595804.80860472,0.00174361227439939
31095,1489748056.44679,1472368.6494084,0.000988333995830246
31097,974702607.837392,546818.608977018,0.000561010717094791
31099,1335699964.70158,11608282.3085468,0.0086907858166638
31101,2870134290.56069,20530386.0243755,0.00715310990565702
31103,2001613331.19565,5644035.6608212,0.00281974324054375
31105,2463421679.60783,114213.431845093,4.63637357706763e-05
31107,2947276162.78609,9990499.12928182,0.00338973973848371
31109,2189439516.89545,31190069.007658,0.0142456865179288
31111,6661620024.81819,95318996.6367861,0.0143086811138538
31113,1477212307.46535,319617.002421504,0.000216364973948743
31115,1476745512.37555,6941828.0027394,0.00470076119721704
31117,2225264191.92523,914324.173761964,0.000410883425473593
31119,1488018496.03849,5815719.06872234,0.00390836477114053
31121,1285114119.27384,579979.488642345,0.000451305825641433
31123,3697386585.06421,40658428.0435535,0.0109965314981656
31125,1159200498.92527,6598797.60802597,0.00569254207028369
31127,1059507973.21081,6084154.43838856,0.00574243383931383
31129,1489685687.37173,1722206.22020919,0.00115608697513077
31131,1601230744.00628,3873167.48976666,0.0024188690507378
31133,1120709747.04606,673395.73313124,0.000600865420244772
31135,2287578610.72782,199963.678966408,8.74128119701149e-05
31137,1398174161.65188,20843469.4558478,0.0149076345619363
31139,1485890779.52267,325426.198570222,0.000219010847267498
31141,1770431080.07213,9180392.49508419,0.00518539953258737
31143,1139838490.62054,679406.943194736,0.000596055448895095
31145,1857666717.95541,3546991.69135464,0.00190938000722678
31147,1434872004.25477,7121745.56619862,0.00496333160385093
31149,2616084600.42846,1041824.83746889,0.000398238205789775
31151,1490745765.0859,2185105.8157812,0.00146578032750962
31153,640333314.602992,44547481.0279778,0.0695692071801657
31155,1965282921.35433,11858975.0375577,0.00603423298940862
31157,1927465862.28486,65447192.8974391,0.0339550464566239
31159,1489692941.34655,7402571.03401042,0.00496919252857514
31161,6385929485.2907,17060092.9106668,0.00267151288625452
31163,1478599750.02116,101848.626754876,6.8881809802429e-05
31165,5345885058.89621,51.4333906369196,9.62111793842782e-09
31167,1114661110.3919,7753025.49546153,0.0069555001275102
31169,1487811768.84779,5022210.65683183,0.00337556857795337
31171,1846470122.99069,89493013.1020055,0.0484670788807866
31173,1024599456.7342,812089.059556132,0.000792591733500011
31175,1475379250.50927,11972722.9853218,0.00811501380488376
31177,1017331039.26338,6458730.45199447,0.00634870086798005
31179,1146418037.0459,853579.265000597,0.000744561963801709
31181,1487717446.01982,2559498.55511015,0.00172041980280444
31183,1488534086.69331,92050.1740698359,6.18394801252553e-05
31185,1489493170.57424,9021466.4870416,0.00605673571740083
32001,13003030298.8041,2671224041.34882,0.205430886490705
32003,20872559966.196,8275891343.97951,0.396496230332199
32005,1909521673.92777,673201701.995512,0.352549914037256
32007,44495313655.4149,3775439551.90642,0.0848502739219811
32009,9288582736.17002,1274482922.24528,0.137209621580094
32011,10816048322.349,1749481371.84589,0.161748664549784
32013,24977944530.8321,5737141962.99515,0.229688313860789
32015,14283154696.4345,1536685996.18733,0.107587296283428
32017,27537265267.1561,12860221164.3309,0.467011558321638
32019,5239610648.94084,761012183.438816,0.14524212473548
32021,9867584707.42879,1888630659.9583,0.191397461076412
32023,47099171845.4686,10506525793.9239,0.223072410453322
32027,15695612783.7777,1607724433.43074,0.102431453653878
32029,685138210.923743,75736867.9913825,0.110542466883097
32031,16917105195.774,4014567671.23931,0.237308193380637
32033,23020422425.6378,8056759489.35174,0.349983129778667
32510,406931300.940282,71926663.0665951,0.176753822820699
33001,1214908285.41641,62620816.6062082,0.0515436575401614
33003,2568713214.1594,249293648.090453,0.0970500119344903
33005,1885037925.31842,233327446.578145,0.12377864839973
33007,4731470721.28546,1936150529.46346,0.409206913350071
33009,4521738824.21117,1135732395.52403,0.251171604481636
33011,2307035049.21795,193889604.92858,0.0840427651908911
33013,2468472503.42745,283627626.139006,0.114900054890298
33015,1878669720.03701,559644578.655576,0.297894075092961
33017,988910408.815555,223071673.433588,0.225573187869229
33019,1427693587.6495,144285152.583108,0.10106170808027
34001,1578401839.21995,984496840.538198,0.623730165586186
34003,637240028.536624,158049223.591222,0.248021493493073
34005,2122055148.99216,1208150777.69782,0.569330527659288
34007,588271722.478134,212754809.625258,0.361660779357224
34009,739724238.858205,348948612.61639,0.471727968729275
34011,1297362064.67014,495301729.683922,0.38177602318737
34013,334854418.018145,71574323.4915353,0.213747585936455
34015,871397814.157152,280662378.148081,0.322082949473023
34017,149753326.580043,9987625.29752986,0.0666938459773811
34019,1131514043.06272,479232896.694145,0.423532433938674
34021,592045447.135256,174147671.613016,0.294145782989581
34023,821023622.909502,218460627.71643,0.266083242455632
34025,1260791743.26926,404805613.38466,0.321072544728911
34027,1245460827.09966,716821772.236505,0.5755474252095
34029,1958715430.81677,1065538468.86333,0.54399860852631
34031,513582867.924926,301204228.997514,0.586476395161886
34033,902409272.299142,231378794.671844,0.256401171590737
34035,788781527.20119,272628488.002667,0.345632445234901
34037,1384444803.8552,896661860.28578,0.647668912324196
34039,272149960.487702,40811960.4570867,0.149961294809488
34041,937910980.554411,494262276.546924,0.526982076971483
35001,3024016599.19623,376211448.189896,0.12440786478814
35003,17956439107.8338,3571687813.31373,0.198908469093714
35005,15741843924.4135,402332598.694496,0.0255581620950092
35006,11766869500.1899,3129801349.02944,0.265984198174283
35007,9756351964.62038,1575199912.20725,0.161453780872136
35009,3649446625.80047,2246044.57865149,0.000615447986763977
35011,6046455740.20229,14247685.2834021,0.00235636973056308
35013,9889285681.8881,3319068925.21677,0.33562271654216
35015,10875874724.6434,378797845.684982,0.0348291843438278
35017,10279003891.0314,1363559884.36515,0.132654866057097
35019,7850602652.68127,1813251.54471466,0.000230969726138842
35021,5504163964.30785,601407200.242252,0.109264041576908
35023,8929742741.23548,650894103.599147,0.0728905773056002
35025,11388260198.7343,17546630.9749135,0.00154076484631635
35027,12516824767.5615,763924326.763788,0.0610317984752466
35028,283038451.951803,146544778.940243,0.517755725166268
35029,7685512490.40673,322154670.005684,0.0419171357027663
35031,14128555455.4648,1167406395.63633,0.0826274419431027
35033,4998985988.99402,555779484.946987,0.111178444222611
35035,17174637592.2677,641906501.959486,0.0373752574696821
35037,7462227584.86408,9910438.77486972,0.00132808047760047
35039,15267731990.7957,7476782497.10853,0.489711405833948
35041,6357358288.9102,115243768.959511,0.0181276190081253
35043,9618997599.98693,2529063646.48327,0.262923825502015
35045,14340283321.8836,1913755133.29359,0.13345309087256
35047,12274974239.3064,1701676122.72783,0.138629710299415
35049,4950584241.90693,1055997107.55568,0.213307572592466
35051,10979981448.0479,649834321.516051,0.0591835536872957
35053,17220275306.0346,5335327255.85104,0.309828220573301
35055,5707911569.40514,3490130488.71395,0.611454898394244
35057,8667577503.85953,752910694.37339,0.0868651816540586
35059,9921055790.67033,236833634.120839,0.023871817588563
35061,2765148125.37588,97292727.1769953,0.0351853581673025
36001,1378937620.80796,135736683.987174,0.0984356956681197
36003,2674475147.12216,678684751.711658,0.253763716010579
36005,124813959.82302,11378475.6440182,0.0911634857202859
36007,1849872717.06655,377164250.775853,0.203886595708025
36009,3420184116.07479,563696241.424691,0.164814589593388
36011,1901331992.49284,65693850.8931685,0.0345514887208295
36013,2805347588.22226,165534338.939537,0.0590067126207469
36015,1062285304.69364,12658801.3255914,0.0119165738899515
36017,2323717667.38588,321233477.271832,0.138241182128297
36019,2887727811.24852,324628346.578438,0.112416532234762
36021,1677112368.78281,64503911.2229237,0.0384612936041599
36023,1296797336.53884,148960487.457957,0.114867977640618
36025,3794840595.89558,504789754.470707,0.133020015390548
36027,2134521067.47806,91788445.3479957,0.0430018924369033
36029,2725679637.2611,133851290.409758,0.0491074917902893
36031,4953262813.12265,2441865869.62271,0.492981285619147
36033,4389428582.56118,1191411444.96861,0.271427458622287
36035,1377603302.05781,352465906.579355,0.255854429248867
36037,1280737260.02409,46125134.2360934,0.0360145173220196
36039,1701682508.51433,424459361.407035,0.249435108654678
36041,4673504774.06196,3379249463.13613,0.723065370959077
36043,3769269042.2101,1477956371.33535,0.392106892552503
36045,3479791821.41457,151290295.382076,0.0434768236568172
36047,213650042.774826,26737524.0679089,0.125146354855115
36049,3334467302.16658,619242623.036474,0.185709610237929
36051,1655543537.39044,54035393.6678516,0.0326390653265604
36053,1709811034.26914,125232407.764463,0.0732434200355911
36055,1723554556.54387,68983083.1634858,0.0400237305524074
36057,1060953461.67485,34542720.4395687,0.0325581862799512
36059,815711535.959228,106555733.539305,0.130629185492641
36061,82853579.7713697,2899194.70630388,0.0349917856814886
36063,1375529090.41109,173159495.243018,0.125885738404317
36065,3251458925.87014,262196474.75039,0.0806396392290955
36067,2082895767.85988,99478493.0355678,0.0477597076966454
36069,1712951761.0944,49878383.0581372,0.0291183816094564
36071,2169233773.95976,422669606.843997,0.194847421203686
36073,1015568020.41368,27450985.8479109,0.0270301794622569
36075,2632772516.22244,214449466.906311,0.0814538535270067
36077,2626322313.02412,89628843.2395434,0.0341271300917894
36079,637011560.113821,133476679.896067,0.209535726278213
36081,323932044.179413,46103335.745153,0.142324097209778
36083,1720159615.06829,86273244.8479849,0.0501542090002849
36085,153170846.313775,40413431.2150215,0.263845452235952
36087,515686627.214637,153056734.073691,0.296801828855621
36089,7290095952.72285,1330122180.95212,0.182456059505681
36091,2181651419.09667,128134860.000383,0.0587329666319648
36093,541494861.016381,25413146.3771634,0.0469314636328462
36095,1619516346.63572,150744747.967654,0.0930801027608036
36097,885164861.014366,139955192.81824,0.158112007132611
36099,1009609022.3812,131841366.43856,0.130586557286906
36101,3630872118.38422,129737233.05693,0.035731699940637
36103,2982908919.83768,779165093.508659,0.261209817144218
36105,2577823065.02144,319415265.906739,0.123908917660368
36107,1351792819.53449,62021292.7938778,0.0458807680419812
36109,1270948518.37286,135489671.45345,0.106605161023289
36111,3001432737.44347,869669872.849281,0.289751578304579
36113,2408324099.32057,894617294.492951,0.371468812999604
36115,2186802818.15435,144794617.462384,0.0662129279605511
36117,1583287750.98046,115967446.946686,0.0732447067027914
36119,1234185134.63445,61444041.252082,0.0497851088364316
36121,1541859708.13856,53246685.5945863,0.0345340664351814
36123,971540410.252505,36171686.5864995,0.0372312733518706
37001,1124401540.39553,54439323.3702784,0.0484162653771609
37003,682706218.412529,156408.361497049,0.000229100537359597
37005,610724903.04524,2474039.48068594,0.00405098837193262
37007,1390927501.59929,44421553.6737541,0.0319366420051931
37009,1109066674.4042,25784408.5139685,0.0232487451918255
37011,641148508.946091,133873299.322973,0.208802324976207
37013,2229927214.95204,35217024.8326548,0.0157929032824564
37015,1837344708.03811,34621242.0857403,0.0188430847702544
37017,2299122512.73668,43368757.6847913,0.018863178210181
37019,2311124722.30206,135812019.594901,0.0587644700800143
37021,1709170530.84044,162960237.911553,0.0953446335348537
37023,1331810156.92314,253594140.612151,0.190413130050025
37025,942527269.74611,17043670.7921987,0.018082947135089
37027,1228928601.81411,266515937.389015,0.216868528404003
37029,636263467.001721,115379324.369901,0.181338911243176
37031,1463859536.29877,269919142.965316,0.184388690494022
37033,1109319865.66225,67249768.822451,0.0606225227764255
37035,1077376715.53885,7131991.73205773,0.00661977526448644
37037,1836209712.25389,155122819.361142,0.0844799035349474
37039,1208881236.28545,386709084.436481,0.319890054398335
37041,457968956.231412,591341.259810612,0.00129122564262152
37043,571537803.427797,270795258.769508,0.473801132917917
37045,1213061612.12464,22368229.3922803,0.0184394833442162
37047,2473931249.17682,27356291.164699,0.0110578219074607
37049,1892043154.13141,299301604.530404,0.158189628961082
37051,1705504136.245,70802879.3493431,0.041514340449053
37053,757532392.465664,121824455.90873,0.16081748730534
37055,1073026724.02366,555945296.700714,0.518109460140956
37057,1470025200.25738,17270842.4496978,0.0117486710069147
37059,690261117.702354,2373680.00419399,0.00343881459250547
37061,2124693718.31753,42824398.0424034,0.0201555629751259
37063,771164943.524664,173191426.82405,0.224584154503272
37065,1312654572.41645,21910855.6741544,0.016692019465425
37067,1067727957.46289,14694785.262933,0.0137626678782958
37069,1280740269.13552,13479242.7869656,0.0105245716963861
37071,941665834.977793,5569002.28377195,0.00591398994942116
37073,895030243.859981,57062705.9790765,0.0637550589720669
37075,780856750.749668,461274094.689361,0.59072818957704
37077,1391743739.79038,63808356.4817675,0.0458477768984815
37079,692018708.85054,2512296.71421359,0.00363038843037435
37081,1703002416.59663,14784100.5975406,0.00868119766211835
37083,1891002638.55841,6373060.05918511,0.00337020156885849
37085,1557353254.09796,4237358.019254,0.00272087145809982
37087,1435998267.1866,571455954.005876,0.397950308899376
37089,971040005.721193,120633752.564814,0.124231495977572
37091,928795454.763474,3890147.57618633,0.00418837921335111
37093,1014394426.46999,14178377.6692056,0.0139771841201309
37095,1829213578.66871,566921871.431931,0.309926559721108
37097,1547181165.52289,11857448.5626443,0.00766390441331213
37099,1281914865.12846,320537190.854446,0.250045615020094
37101,2060736168.63974,205254002.135201,0.0996022709062685
37103,1226880226.88232,289648594.063157,0.236085469238669
37105,671262435.884245,1984503.86393711,0.00295637556617175
37107,1039530173.97776,12468656.4618451,0.0119945113417283
37109,789721167.629415,2617074.94089489,0.00331392274662059
37111,1153348100.7507,298383692.769427,0.258710871917344
37113,1345801750.28863,635675145.895047,0.472339366298724
37115,1169257483.03864,234861942.242363,0.200864177180213
37117,1182763331.94666,11841548.6684432,0.010011765116994
37119,1414835239.51414,99749630.7315054,0.0705026479024937
37121,574684265.637768,81077623.2396434,0.141082030755907
37123,1298948965.33814,167681799.854987,0.129090367927839
37125,1827793326.89546,47848637.4625555,0.0261783631434016
37127,1405551346.9367,11182866.9404307,0.00795621374117922
37129,568744692.056618,24864049.2225533,0.0437174176213289
37131,1425860493.12604,5809932.43962239,0.00407468505343377
37133,2076948799.05737,237518818.269397,0.114359496188445
37135,1038324236.087,262856741.644759,0.253154778160003
37137,945089786.173187,33454878.894977,0.0353986249607468
37139,601136612.81689,24226285.861079,0.0403007990938301
37141,2286007331.8944,264453465.161785,0.115683559484752
37143,652098966.429546,70203.4348054845,0.000107657638517465
37145,1046757441.23286,21614912.7738397,0.0206493996817276
37147,1697743418.33184,20124388.4241875,0.0118536100372348
37149,617621307.315552,53120155.0195253,0.0860076464175247
37151,2045757594.98567,44243720.217834,0.0216270590055632
37153,1243066700.58471,149273583.801746,0.120084934888474
37155,2459851661.49681,16547215.200491,0.00672691587850548
37157,1483062637.17427,10579130.528948,0.00713329987808521
37159,1356822272.33476,7426115.84861808,0.0054731677096069
37161,1469016017.80485,1455159.33344388,0.000990567370135501
37163,2454508053.90671,39459438.8644915,0.0160763126450883
37165,830374560.813439,91692212.1900801,0.110422713456272
37167,1048818468.26721,21652934.4255083,0.0206450735571828
37169,1180140827.98394,2760129.78357974,0.00233881390943396
37171,1391897716.89521,46446854.1634045,0.0333694448949953
37173,1398868830.83819,1023885687.89599,0.731938309957546
37175,985520753.205503,421081113.003402,0.427267626413542
37177,1060670215.78057,404551343.002012,0.381411052166004
37179,1656288668.94344,171191529.938208,0.103358510595507
37181,695688651.5341,18711913.6825872,0.0268969655338268
37183,2220228770.87946,232727808.752208,0.104821544430316
37185,1150715860.40185,3989613.52517367,0.00346707094467303
37187,971129578.87388,219711091.65648,0.226242817061814
37189,811217326.331655,134884679.66922,0.166274406735334
37191,1444482053.44772,29440492.0963459,0.0203813484744076
37193,1960856602.76654,154103788.406653,0.0785900346762894
37195,966294840.640043,76434949.8106733,0.0791010637706036
37197,874562096.714865,2231187.43491982,0.00255120527553261
37199,810981503.691458,154866249.862459,0.190961506714435
38001,2554458320.75797,678975.636730564,0.000265800240784158
38003,3909402201.37357,24932574.9374646,0.00637759269913557
38005,3717303768.98668,19071811.5918063,0.00513054966099938
38007,2979379052.36619,1505433.60329343,0.000505284348461075
38009,4383020543.53096,28999012.3490839,0.00661621638800769
38011,3014546345.72741,4319456.49345542,0.00143287115143461
38013,2915080044.15655,2206650.28500854,0.000756977596355167
38015,4309374370.1391,113802206.81411,0.0264080576527948
38017,4566443888.68597,24733967.671616,0.005416461534302
38019,3899393745.60778,81514756.5588482,0.0209044692269574
38021,2949578580.42425,19495031.3840751,0.00660942939898589
38023,3341676086.95433,7710030.46184548,0.0023072345317803
38025,5378041369.5421,30276047.1611289,0.00562956754713596
38027,1663575942.36505,10319225.1559075,0.00620303822213069
38029,4017103246.48439,17146854.2842362,0.00426846242979752
38031,1670719036.68284,3985842.85607445,0.00238570505785833
38033,2589745252.35349,733021.113876818,0.000283047575127579
38035,3717564979.46704,25380533.4601647,0.00682719296107726
38037,4304156343.95299,4025133.9023604,0.000935173720632942
38039,1850028452.57174,4780330.67616249,0.00258392278752109
38041,2928717079.04914,4829300.20005564,0.0016489473273477
38043,3701241452.1975,67919702.1739121,0.0183505191571836
38045,2973074701.03084,6737806.24406059,0.00226627546281445
38047,2612231871.28609,25523611.4817115,0.00977080624513833
38049,4936094766.5587,9182123.91424601,0.00186020008701079
38051,2569275894.61554,9892253.05727905,0.00385021051184513
38053,7387177656.93971,72691761.8713862,0.00984026176805125
38055,6012276228.73082,124129285.218127,0.0206459717577432
38057,2873177342.75814,27749847.2437948,0.00965824379540596
38059,5025151682.20164,35559543.3198329,0.00707631243167836
38061,5013760038.84706,20722332.550911,0.00413309220831322
38063,2605240400.14442,10326486.2666957,0.00396373642375701
38065,1888823804.93051,3954204.49202969,0.00209347451133758
38067,2895249949.84268,29290242.4398404,0.0101166541567273
38069,2794732175.13988,6253378.05473815,0.00223755897268588
38071,3359383493.21378,12022636.5799491,0.00357882230600816
38073,2231241225.26862,328127056.293127,0.147060323454549
38075,2305215037.88049,54097.9614516115,2.34676420909311e-05
38077,3735070581.63226,259229985.982928,0.0694043071790204
38079,2425676357.94528,32733637.0615344,0.0134946432380872
38081,2241186513.9448,70886510.4984183,0.0316290099272676
38083,2597393924.72571,114365284.222301,0.0440307814435108
38085,2914812403.68971,26261495.2963173,0.00900966911732442
38087,3149816797.8227,3981327.90584328,0.00126398713366294
38089,3461750969.60294,9706287.64173413,0.00280386651927404
38091,1847752027.15999,5879465.09930496,0.00318195570232535
38093,5935666738.29652,96896208.3957054,0.016324401734103
38095,2689252484.52821,1619273.23946237,0.00060212763538506
38097,2227602699.64781,967746.691426234,0.00043443415272357
38099,3341433788.05269,7228830.58051874,0.00216339183687118
38101,5308856134.86045,2905990.87149781,0.000547385500318177
38103,3332715593.92746,47736492.936399,0.0143236023570027
38105,5546319086.20267,28576602.6186545,0.00515235459311081
39001,1516450693.86157,241958763.767538,0.159555971550516
39003,1052798847.36277,28084639.0454866,0.0266761681168609
39005,1104142900.42543,89881484.1478705,0.0814038509990318
39007,1834865747.50564,66734341.96107,0.0363701497244636
39009,1315358276.68745,111037539.268542,0.084416193851134
39011,1039723730.6176,4142519.90664462,0.00398425060874962
39013,1400600636.81757,49467256.9659533,0.0353186023664477
39015,1276853826.97782,5090489.04389576,0.00398674377312588
39017,1215914961.2357,98047983.2756148,0.0806372044110479
39019,1032087838.46092,552472.266326858,0.000535295781753153
39021,1111826468.0485,18670305.2601424,0.0167924633894648
39023,1041829543.60393,8638626.93285419,0.00829178533656399
39025,1189070383.34651,81450204.2679237,0.068499060618002
39027,1066883946.61302,27371968.0801433,0.0256559939504571
39029,1383100307.72276,51327246.4976116,0.0371102849236731
39031,1468006936.88023,835577501.790147,0.569191793852074
39033,1041669772.05794,15786219.7541757,0.0151547257851096
39035,1188638773.59793,90352090.7047468,0.0760130770690388
39037,1552373560.21383,25606295.8187983,0.0164949316807941
39039,1071149554.94432,109741325.761273,0.102451917432741
39041,1183210198.00816,46319103.9023046,0.0391469782632699
39043,658191507.447219,65587741.2854732,0.099648416218334
39045,1315722276.25994,4396884.3246676,0.0033418027527558
39047,1052900359.2834,12677814.7463874,0.0120408494826765
39049,1406499386.62819,135910603.547468,0.0966304037097997
39051,1053565922.09146,86718683.455071,0.0823096890633323
39053,1219172694.21507,30307758.8559589,0.0248592828561271
39055,1056198992.60093,82477477.2355602,0.0780889565445018
39057,1077077925.25513,19630059.1107755,0.0182252914580211
39059,1366839756.71869,19758348.3850728,0.0144554972797293
39061,1067725784.20518,246875702.784104,0.231216391358273
39063,1380294454.01334,100307874.237149,0.0726713593215517
39065,1217320946.27846,17539950.6192638,0.0144086493154382
