"","GEOID","totPop","age18_64","age0_4","age5_14","age15_19","age20_24","age15_44","age55_59","age60_64","ageOv65","Age15_24P","Und45P","Ovr65P","WhiteP","BlackP","HispP","AmIndP","AsianP","PacIsP","OtherP","NoHSP"
"569",20170,17816,10668,1811,3465,1626,1280,9111,621,442,730,16.31,80.75,4.1,94.54,0.51,1.26,3.86,0.27,0.07,0.75,18.59
"570",20290,7873,4820,788,1446,787,837,4296,232,163,308,20.63,82.94,3.91,41.83,1.49,1.14,55.46,0.25,0.01,0.97,33.08
"571",20282,4613.19,2882.73,458.68,789.33,431.45,403.4,2468.65,177.71,111.83,210.15,18.1,80.57,4.56,68.94,0.41,1.76,27.78,1.11,0.23,1.53,24.43
"572",20122,25282,15842,2455,4713,2196,2249,13366,885,653,827,17.58,81.22,3.27,91.37,0.16,1.42,6.87,0.74,0.05,0.81,17.96
"573",20261,6107,4000.86,536.23,994.91,573.54,588.17,3396.6,233.37,141.19,215.81,19.02,80.69,3.53,82.83,0.69,2.37,12.7,1.98,0.14,1.65,19.69
"574",280147,13761,7121,1355,2509,1292,1049,5421,619,643,1933,17.01,67.47,14.05,58.83,41.03,1.18,0.02,0.1,0.01,0.01,52.01
"575",280009,8153,4245,726,1490,862,670,3229,410,363,1155,18.79,66.79,14.17,61.99,37.94,0.81,0.04,0.01,0,0.02,61.07
"576",220055,150017,93795,12782,24663,16231,18901,78810,5585,4425,10069,23.42,77.49,6.71,78.57,20.22,2.48,0.14,0.44,0.01,0.61,35.75
"577",220093,21495,11953,1945,4117,2570,2194,10155,756,724,1920,22.16,75.45,8.93,52.57,47.25,1.54,0.01,0.11,0.01,0.06,48.94
"578",220109,94393,54723,9606,17910,10268,9827,46561,3402,2756,5890,21.29,78.48,6.24,80.58,15.47,1.7,3.47,0.28,0.01,0.19,47.35
"579",220099,40214,22322,3857,7877,4463,3941,18567,1600,1495,3357,20.9,75.35,8.35,66.67,32.79,1.57,0.06,0.32,0.01,0.15,60.68
"580",510775,23958,15343,1224,3096,2250,2353,11078,1510,1187,3114,19.21,64.27,13,95.04,4.44,0.41,0.1,0.3,0,0.11,38.78
"581",510810,262199,169757,20316,45123,26434,29450,143440,9989,6629,11913,21.31,79.66,4.54,86.49,10.03,1.97,0.24,2.43,0.08,0.73,20.02
"582",510179,40470,24846,3226,7675,3925,3505,20707,1585,1112,2229,18.36,78.1,5.51,91.71,7.18,1.24,0.22,0.47,0.04,0.37,34.84
"583",480453,419573,281731,30259,57557,40699,63749,239144,15460,12490,30671,24.89,77.93,7.31,78.1,10.72,17.23,0.3,0.94,0.04,9.9,24.58
"584",480171,13532,7183,798,1767,1067,781,4691,908,900,3066,13.66,53.62,22.66,96.69,0.16,10.04,0.14,0.02,0.01,2.99,46.72
"585",480501,8299,4758,913,1463,816,736,3774,405,301,639,18.7,74.11,7.7,86.02,1.2,27.79,0.69,0.08,0,12,48.16
"586",480149,18832,10033,1185,2289,1394,1247,6468,1200,1356,4463,14.02,52.79,23.7,89.2,8.96,5.14,0.14,0.05,0.01,1.64,60.17
"587",480463,22441,12070,1988,4334,2343,1808,9391,1049,857,2651,18.5,70.02,11.81,82.81,0.35,55.23,0.12,0.11,0.01,16.59,53.25
"588",480185,13580,7166,1083,2124,1202,1028,5274,699,718,2442,16.42,62.45,17.98,68.68,27.75,9.07,0.03,0.1,0,3.44,54.41
"589",480467,31426,17298,2045,4740,2637,1825,11773,1879,1948,5646,14.2,59.05,17.97,94.64,4.09,1.78,0.15,0.06,0,1.06,50.68
"590",480447,2053,1063,124,266,141,109,698,118,130,511,12.18,53,24.89,94.4,0,5.6,0.34,0.24,0,5.02,49.82
"591",480145,17946,9160,1185,2482,1586,1156,6198,1047,1102,4126,15.28,54.97,22.99,66.69,27.21,9.42,0.14,0.09,0.02,5.83,57.73
"592",480181,89796,52097,6129,12997,7901,7541,38308,4859,4541,13984,17.2,63.96,15.57,91.4,7.03,1.5,0.7,0.2,0.01,0.66,39.52
"593",480139,59743,33301,4728,10382,5811,4507,26026,2641,2436,7764,17.27,68.85,13,81.5,12.44,9.66,0.22,0.09,0.03,5.71,44.27
"594",480191,5594,2850,422,798,449,323,1984,331,315,1223,13.8,57.28,21.86,85.5,9.06,15.05,0.13,0.05,0.02,5.24,52
"595",480125,3539,1763,268,526,292,200,1199,205,205,798,13.9,56.32,22.55,84.35,4.61,16.59,0.06,0.08,0,10.91,59.65
"596",480455,9450,4956,604,1394,793,528,3279,573,619,1988,13.98,55.84,21.04,79.19,20.2,0.89,0.16,0.04,0.01,0.4,55.03
"597",480389,15801,8538,1651,3295,1613,1335,6860,707,585,1276,18.66,74.72,8.08,64.23,2.37,61.96,0.15,0.21,0,33.04,55.47
"598",480315,10360,5603,774,1514,971,716,3875,605,666,1850,16.28,59.49,17.86,64.66,34.72,0.96,0.27,0.05,0.04,0.26,51.57
"599",480443,1595,890,142,268,136,96,654,73,74,208,14.55,66.71,13.04,92.41,0.13,43.32,0.13,0.06,0,7.27,40.08
"600",480305,8605,4470,740,1624,929,604,3450,399,380,1152,17.82,67.57,13.39,76.25,3.5,37.93,0.23,0.05,0,19.98,57.4
"601",480283,5514,2866,521,1088,601,397,2281,265,234,650,18.1,70.55,11.79,81.19,0.07,73.7,0.07,0.11,0,18.55,70.31
"602",480241,30781,16881,2407,5415,2888,2152,12507,1608,1511,4243,16.37,66.04,13.78,80.05,19.3,1.24,0.1,0.06,0.01,0.47,48.37
"603",480253,17268,9093,1232,2685,1522,1016,6337,975,985,3257,14.7,59.38,18.86,85.05,4.39,14.66,0.24,0.33,0.01,9.98,52.83
"604",480069,10556,5541,1149,2295,1114,763,4502,415,343,817,17.78,75.27,7.74,72.84,3.18,38.57,0.28,0.12,0,23.57,47.68
"605",480469,68807,40644,6350,11825,6837,6498,32544,3147,2388,5850,19.38,73.71,8.5,81.08,6.85,30.44,0.2,0.25,0,11.62,41.55
"606",480273,33358,20266,3012,5684,3809,4772,17391,1243,953,2493,25.72,78.2,7.47,82.79,3.87,52.19,0.22,1.37,0.03,11.72,41.16
"607",480045,2579,1379,207,421,222,161,978,145,160,435,14.85,62.27,16.87,85.73,4.65,16.21,0.16,0.08,0,9.38,47
"608",480077,9582,5369,626,1355,823,666,3787,540,506,1711,15.54,60.2,17.86,98.51,0.7,0.87,0.35,0.04,0,0.4,49.69
"609",480321,37828,22018,3608,6147,3504,3729,17323,1774,1503,3916,19.12,71.58,10.35,74.02,14.56,21.06,0.17,1.21,0.02,10.02,46.4
"610",480047,8428,4558,727,1524,920,663,3470,427,386,1029,18.78,67.88,12.21,84.34,0.07,85.99,0.06,0.04,0,15.5,59.32
"611",480399,11872,6077,857,1834,973,755,4173,651,734,2470,14.56,57.82,20.81,87.47,1.74,19.38,0.13,0.18,0.01,10.48,57.81
"612",480065,6672,3775,519,1129,535,463,2679,404,339,893,14.96,64.85,13.38,97.57,0.3,3.96,0.7,0.27,0,1.15,37.16
"613",50107,34772,17314,3480,6695,3758,2482,13696,1557,1471,4796,17.95,68.65,13.79,46.3,52.94,1.36,0.18,0.25,0.03,0.29,58.29
"614",50111,27032,15159,2040,4650,2672,1974,11500,1454,1297,3464,17.19,67.29,12.81,92.68,6.91,0.48,0.31,0.06,0,0.04,60.57
"615",50143,100494,63914,6880,14062,11064,13762,51982,4356,3695,10741,24.7,72.57,10.69,96.75,1.47,0.91,0.79,0.47,0.02,0.51,36.23
"616",50081,13952,7529,1178,2582,1283,1017,5839,643,592,1841,16.49,68.8,13.2,74.33,24.87,0.63,0.61,0.1,0.03,0.06,47.81
"617",50121,16834,9270,1203,2769,1543,1140,6772,933,863,2572,15.94,63.82,15.28,98.69,0.92,0.7,0.16,0.13,0,0.1,57.77
"618",50005,27409,13936,1416,3330,1804,1294,8541,1805,2342,7491,11.3,48.48,27.33,99.43,0.09,0.54,0.24,0.13,0,0.1,42.7
"619",50013,6079,3360,442,894,644,497,2488,324,334,1024,18.77,62.91,16.84,71.62,28.06,0.25,0.05,0.1,0.1,0.07,52.67
"620",50105,7266,3975,517,1265,671,457,2920,387,395,1053,15.52,64.71,14.49,97.69,1.83,0.15,0.36,0.06,0,0.07,48.76
"621",50027,26644,14956,1929,4042,2743,2404,11116,1341,1306,4230,19.32,64.13,15.88,64.82,34.69,0.8,0.22,0.11,0.01,0.16,47.45
"622",50053,13008,7428,893,2220,1244,921,5750,581,584,1672,16.64,68.13,12.85,96.3,3.23,0.65,0.27,0.09,0,0.11,46.56
"623",50131,95172,55914,7293,14727,8377,8190,42453,4924,4504,12085,17.41,67.74,12.7,92.01,5.17,0.95,1.04,1.16,0.02,0.61,35.63
"624",50085,34518,19135,2764,6372,3397,2534,15243,1520,1393,4007,17.18,70.63,11.61,87.2,12.22,0.61,0.34,0.08,0.02,0.14,46.66
"625",50101,7756,4367,618,1292,675,520,3239,395,411,1032,15.41,66.39,13.31,99.28,0.06,0.68,0.43,0.08,0,0.15,54.74
"626",50109,10373,5732,738,1618,908,755,4211,565,551,1717,16.03,63.31,16.55,95.51,3.99,0.34,0.4,0.02,0,0.08,51.78
"627",50031,63239,38891,4549,9543,6661,7119,30869,2833,2627,6912,21.79,71.1,10.93,94.69,4.55,0.66,0.31,0.24,0.01,0.2,46.02
"628",50079,13369,7739,995,2055,1273,1248,6284,564,563,1806,18.86,69.82,13.51,63.93,35.86,0.61,0.11,0.04,0,0.06,58.36
"629",50123,30858,15884,3192,6021,3177,2306,12737,1286,1322,3704,17.77,71.13,12,53.09,45.98,1.21,0.12,0.47,0.01,0.32,54.95
"630",50023,16909,9510,1054,2418,1358,1057,6296,1091,1102,3034,14.28,57.77,17.94,99.51,0.02,0.46,0.24,0.07,0,0.15,50.48
"631",50017,17793,8777,1680,3421,1806,1281,6643,823,858,2748,17.35,66,15.44,46.18,52.91,1.21,0.1,0.64,0.01,0.17,58.91
"632",50025,7868,4256,531,1337,713,514,3201,384,373,1269,15.59,64.43,16.13,84.61,15.18,0.22,0.06,0.11,0,0.04,54.43
"633",50015,16203,9117,1046,2176,1241,977,6127,1013,1064,3062,13.69,57.7,18.9,99.16,0.02,0.68,0.46,0.14,0.01,0.22,42.91
"634",50021,20616,11217,1339,3021,1829,1311,7883,1189,1163,3821,15.23,59.39,18.53,99.72,0.01,0.65,0.14,0.07,0,0.06,62.01
"635",380003,13960,7913,1023,1894,1457,1343,5920,725,748,2403,20.06,63.3,17.21,99.34,0.12,0.2,0.34,0.14,0,0.06,34.2
"636",380033,2391,1253,188,388,241,150,935,135,142,386,16.35,63.2,16.14,99.54,0.08,0.13,0.25,0,0,0.13,31.81
"637",380091,3106,1706,245,455,275,183,1170,190,193,505,14.75,60.21,16.26,99.71,0.06,0.1,0.03,0.19,0,0,34.75
"638",380099,15371,8514,1123,2280,1346,1069,6168,818,910,2514,15.71,62.27,16.36,98.54,0.03,1.46,0.63,0.14,0.01,0.65,46.36
"639",380051,4800,2558,244,606,416,247,1564,329,330,1097,13.81,50.29,22.85,99.71,0,0.25,0.06,0,0,0.23,63.28
"640",380075,3608,1883,250,615,322,208,1379,196,170,628,14.69,62.2,17.41,99.47,0,0.3,0.19,0.25,0,0.08,34.16
"641",380001,3584,1980,280,532,304,260,1445,175,207,583,15.74,62.97,16.27,99.55,0.03,0.25,0.22,0.2,0,0,32.11
"642",380059,25177,14186,2361,4312,2483,2278,11382,1031,964,2716,18.91,71.71,10.79,98.85,0.03,0.33,0.91,0.1,0,0.11,39.82
"643",380105,22237,13210,2007,3399,2177,2451,10564,945,950,2421,20.81,71.82,10.89,96.34,0.01,0.32,3.22,0.27,0.01,0.15,28.86
"644",380005,7944,3923,784,1517,773,554,2986,373,390,1176,16.7,66.55,14.8,70.68,0.01,0.34,29.15,0.01,0,0.14,44.81
"645",380017,88247,56788,6924,12022,8433,12434,46905,3446,3062,8438,23.65,74.62,9.56,98.41,0.16,0.58,0.57,0.43,0.02,0.42,21.74
"646",380057,9404,5515,891,1529,767,903,4336,423,405,961,17.76,71.84,10.22,96.99,0.11,0.48,2.2,0.2,0,0.5,42.59
"647",380021,7207,3883,580,1109,621,596,2866,348,419,1234,16.89,63.2,17.12,99.22,0.01,0.31,0.15,0.31,0.07,0.24,39.36
"648",380023,3494,1892,243,457,289,186,1203,230,294,705,13.59,54.46,20.18,99.63,0,0.03,0.26,0.03,0,0.09,41.66
"649",380063,5233,2725,310,707,411,264,1758,355,317,1204,12.9,53.03,23.01,99.75,0.02,0.19,0.15,0.04,0,0.04,38.55
"650",380069,6166,3117,442,1038,648,426,2385,305,290,1114,17.42,62.68,18.07,98.95,0,0.41,0.32,0.45,0,0.28,47.31
"651",380047,3493,1874,223,535,368,203,1242,240,217,585,16.35,57.26,16.75,99.97,0,0.29,0,0,0,0.03,60.72
"652",380031,4611,2435,348,781,419,343,1753,236,232,761,16.53,62.5,16.5,99.39,0.02,0.24,0.39,0.11,0,0.09,39.82
"653",380053,7132,4006,667,1305,661,637,3136,324,342,744,18.2,71.62,10.43,86.43,0.01,0.9,12.83,0.08,0.01,0.63,37.39
"654",380093,24154,14173,1918,3537,2138,2367,10727,1146,1079,3238,18.65,67,13.41,98.73,0.13,0.31,0.55,0.26,0,0.32,36.11
"655",380055,12383,6768,1125,2002,1007,895,4984,656,681,1783,15.36,65.5,14.4,95.19,0.02,0.52,4.43,0.1,0,0.27,39.35
"656",380083,2819,1585,190,429,238,162,1007,189,178,457,14.19,57.68,16.21,99.75,0,0.04,0.18,0,0.04,0.04,55.44
"657",380085,3620,1822,461,837,420,310,1591,132,114,196,20.17,79.81,5.41,35.06,0,0.58,64.67,0.14,0,0.14,45.6
"658",380077,19207,11629,1487,2409,2697,2369,9165,883,813,2773,26.38,68,14.44,98.24,0.05,0.35,1.3,0.1,0.01,0.31,36.74
"659",380089,23697,13931,2169,3819,2614,2957,11628,895,882,2323,23.51,74.34,9.8,98.92,0.05,0.35,0.57,0.16,0.03,0.27,36.78
"660",380015,54811,33829,4716,8710,5380,6155,27911,2112,1809,4599,21.05,75.42,8.39,97.38,0.08,0.37,1.88,0.35,0,0.3,23.26
"661",380009,9239,5017,710,1401,884,687,3687,479,515,1621,17,62.76,17.55,98.91,0.01,0.18,0.82,0.18,0,0.08,40.11
"662",380095,4052,2132,285,589,350,278,1461,269,244,802,15.5,57.63,19.79,98.84,0.07,0.05,1.01,0.07,0,0,37.22
"663",380081,5512,3015,443,914,469,402,2228,305,274,816,15.8,65.04,14.8,99.69,0.15,0.13,0.09,0,0,0.07,36.97
"664",380101,58392,35207,5579,9346,5623,7718,29705,1990,1914,5267,22.85,76.43,9.02,95.65,1.87,1.29,1.14,0.55,0.02,0.78,25.18
"665",200071,1845,1053,161,277,162,162,743,111,96,249,17.56,64.01,13.5,96.31,0.43,6.18,0.22,0.05,0,2.98,26.5
"666",200059,22062,12330,1600,3228,2029,1954,9292,1118,1040,3667,18.05,64,16.62,97.04,1.49,1.6,0.47,0.25,0,0.74,34.86
"667",200147,7406,3941,513,1001,582,431,2714,421,450,1532,13.68,57.09,20.69,99.5,0.2,0.3,0.12,0.07,0,0.11,31.79
"668",200085,11644,6286,905,1952,1007,720,4706,560,515,1820,14.83,64.95,15.63,94.86,0.2,0.69,4.66,0.1,0,0.17,27.1
"669",200145,8065,4656,526,1076,678,551,3284,471,526,1357,15.24,60.58,16.83,94.43,2.46,2.62,0.42,0.86,0.07,1.76,25.05
"670",200027,9802,5190,746,1308,730,638,3535,570,551,2085,13.96,57.02,21.27,99.45,0.22,0.44,0.1,0.1,0.02,0.1,29.62
"671",200011,15969,8746,1129,2113,1365,1184,6147,848,943,3231,15.96,58.8,20.23,96.47,2.49,0.58,0.33,0.33,0.04,0.33,36.58
"672",200157,7569,3982,464,904,541,473,2542,470,496,1871,13.4,51.66,24.72,99.58,0.01,0.2,0.09,0.17,0,0.15,29.25
"673",200043,9268,5086,687,1422,954,709,3784,509,446,1561,17.94,63.58,16.84,95.95,2.69,0.7,0.98,0.1,0.06,0.22,37.94
"674",200175,17071,10251,1695,2750,1602,1854,8049,762,627,1475,20.24,73.19,8.64,87.07,4.63,9.17,0.56,0.64,0.01,7.09,29.09
"675",200057,24315,14267,2086,3648,2511,2356,11095,1202,1038,2992,20.02,69.21,12.31,93.87,1.46,6.4,0.32,0.34,0.01,4,26.26
"676",200125,42281,23356,3178,6127,3676,3126,16903,2353,2255,7456,16.09,61.99,17.63,91.09,6.49,1.53,1.27,0.3,0,0.87,35.53
"677",200117,12787,7085,844,1550,1086,942,4675,881,974,2573,15.86,55.28,20.12,99.71,0.05,0.29,0.04,0.1,0,0.1,33.44
"678",200207,4600,2484,298,526,372,291,1616,304,328,1062,14.41,53.04,23.09,97.96,0.59,0.98,0.67,0.15,0,0.63,39.48
"679",200105,4145,2129,275,490,283,233,1344,244,258,1054,12.45,50.88,25.43,99.4,0,0.7,0.12,0.02,0,0.46,33.76
"680",200055,23825,13894,2471,4147,2372,2350,11411,1015,825,1951,19.82,75.67,8.19,90.01,0.83,14.52,0.52,0.42,0,8.23,28.81
"681",200187,2339,1347,236,390,226,190,1052,102,83,217,17.79,71.74,9.28,91.19,0.21,10.69,0.81,0.51,0,7.27,32.69
"682",200179,3544,1870,297,596,320,243,1331,185,160,561,15.89,62.75,15.83,99.75,0,0.34,0.03,0.11,0.03,0.08,32.66
"683",200017,3309,1771,217,447,247,199,1170,200,231,725,13.48,55.42,21.91,98.19,0.57,1.21,0.51,0.09,0,0.63,32.88
"684",200051,26098,16563,2093,3445,3072,4072,13676,1104,972,2647,27.37,73.62,10.14,98.52,0.46,0.77,0.13,0.23,0.03,0.63,26.71
"685",200209,172335,101083,14215,27399,15871,16910,76640,9073,7816,20095,19.02,68.62,11.66,72.34,24.08,4.7,0.47,0.39,0.02,2.69,38.18
"686",200035,36824,20947,2668,5348,3344,2949,15393,1857,1819,6012,17.09,63.57,16.33,94.17,2.42,2.32,1.48,0.25,0.01,1.66,31.46
"687",200021,22304,12176,1537,3442,1959,1532,8828,1293,1201,3869,15.65,61.9,17.35,96.83,0.73,0.49,2.16,0.09,0.01,0.19,41.41
"688",200155,64983,38442,5023,9261,5957,5989,29078,3368,3034,8922,18.38,66.73,13.73,94.96,2.27,3.35,0.42,0.2,0.01,2.13,28.62
"689",200197,6867,3666,464,1024,625,413,2649,378,373,1273,15.12,60.24,18.54,98.34,0.74,0.87,0.16,0.09,0,0.67,31.05
"690",200033,2554,1337,161,348,181,149,882,142,178,585,12.92,54.46,22.91,99.77,0.04,0.43,0.08,0,0,0.12,26.12
"691",200109,3478,1921,244,515,331,241,1367,217,161,578,16.45,61.13,16.62,98.85,0.72,0.83,0.2,0.06,0,0.17,31.25
"692",240041,25604,15119,1356,3283,2147,1900,10443,1643,1668,4469,15.81,58.9,17.45,78.43,21.28,0.52,0.04,0.2,0.01,0.04,40.32
"693",240023,26498,15100,2045,4601,2556,2143,11625,1322,1184,3160,17.73,68.95,11.93,99.4,0.23,0.38,0.08,0.17,0.02,0.09,46.1
"694",240015,60430,35784,4214,10846,6257,4644,27880,3167,2532,5553,18.04,71.06,9.19,94.03,5.3,0.67,0.15,0.33,0.01,0.17,41.56
"695",240039,19188,11189,1274,2705,2025,1608,8019,1121,1069,2987,18.93,62.53,15.57,64.8,34.6,0.65,0.1,0.23,0.01,0.27,55.29
"696",240043,113086,69764,6733,16763,10428,10466,51943,6459,5315,13501,18.48,66.71,11.94,95.11,4.2,0.59,0.09,0.36,0.02,0.22,40.23
"697",240033,665071,433939,46419,108146,69104,73830,361278,27656,20482,36508,21.49,77.56,5.49,58.85,37.27,2.17,0.25,2.44,0.05,1.14,22.57
"698",240005,655615,426677,35721,88188,59151,61448,309835,41712,33962,69364,18.39,66.16,10.58,90.04,8.23,0.82,0.12,1.29,0.01,0.32,31.71
"699",310021,8813,4652,611,1227,707,525,3111,509,509,1849,13.98,56.16,20.98,98.92,0.01,0.34,0.66,0.23,0,0.18,33.87
"700",310047,22304,12473,1975,3598,1822,1694,9342,1049,1066,3116,15.76,66.87,13.97,98.14,0.06,2.63,0.16,0.23,0.01,1.39,29.43
"701",310155,18716,10202,1449,2980,1749,1200,7559,951,895,2949,15.76,64.05,15.76,99.39,0.08,0.44,0.18,0.15,0.02,0.19,32.53
"702",310171,973,557,89,162,76,66,416,44,50,119,14.59,68.55,12.23,99.79,0,0,0.1,0.1,0,0,23.45
"703",310003,8675,4505,729,1309,789,553,3283,478,440,1587,15.47,61.34,18.29,99.68,0.03,0.17,0.17,0.07,0,0.05,30.08
"704",310071,2363,1190,155,350,197,127,851,123,140,533,13.71,57.38,22.56,99.75,0,0.25,0,0.08,0,0.17,38.59
"705",310165,1845,1073,135,264,174,126,753,95,102,254,16.26,62.44,13.77,97.72,0.11,4.01,0.11,0.27,0,1.79,23.12
"706",310049,2462,1266,161,367,215,121,846,151,168,530,13.65,55.81,21.53,96.87,0,4.47,0.24,0.53,0,2.36,29.04
"707",410005,241919,146290,17884,41095,21576,16652,114931,11733,9415,22664,15.8,71.89,9.37,97.42,0.32,1.5,0.51,0.92,0.06,0.77,20.63
"708",410067,245808,154213,19130,39442,20518,22430,125543,10600,8483,20388,17.47,74.9,8.29,95.04,0.44,2.61,0.44,1.99,0.1,1.98,14.95
"709",410023,8210,4786,682,1281,673,581,3545,413,426,1004,15.27,67.09,12.23,98.38,0.05,0.99,0.99,0.23,0.02,0.33,29.48
"710",410047,204692,121027,16229,30672,18245,18651,95500,9572,8773,25754,18.03,69.57,12.58,94.41,0.61,4.74,0.97,0.89,0.08,3.04,26.5
"711",310133,3937,2052,222,487,298,209,1260,255,284,977,12.88,50.01,24.82,99.82,0,0.38,0.1,0.08,0,0,34.58
"712",310015,3331,1787,235,399,260,244,1131,216,220,737,15.13,52.99,22.13,99.64,0,0.27,0.21,0.15,0,0,40.22
"713",310169,7582,3977,490,1068,566,460,2653,465,472,1665,13.53,55.54,21.96,99.39,0.04,0.42,0.25,0.05,0.01,0.25,37.74
"714",310087,4079,2181,357,562,332,278,1538,229,231,752,14.95,60.24,18.44,99.29,0.05,0.47,0.2,0.32,0,0.15,30.59
"715",410035,59117,35095,4736,9700,5409,4833,26802,3030,2679,6264,17.32,69.76,10.6,94.11,0.58,2.97,3.25,0.58,0.05,1.43,25.68
"716",410069,1513,831,103,227,136,70,550,81,109,262,13.62,58.16,17.32,99.34,0,0.46,0.26,0.13,0,0.26,32.75
"717",310007,918,548,76,138,83,57,380,60,62,101,15.25,64.71,11,99.02,0,1.2,0.44,0,0,0.54,22.34
"718",310065,6486,3289,434,840,444,415,2174,374,384,1627,13.24,53.16,25.08,99.78,0,0.45,0.06,0.08,0,0.08,31.66
"719",310035,8106,4334,627,1275,672,601,3128,466,368,1437,15.7,62.05,17.73,99.24,0.01,0.68,0.12,0.14,0,0.49,31.21
"720",310121,8945,4789,742,1454,834,602,3577,498,410,1406,16.05,64.54,15.72,99.36,0.04,0.65,0.16,0.17,0.01,0.26,31.09
"721",310017,4377,2333,346,665,363,287,1679,230,227,796,14.85,61.46,18.19,99.54,0,0.32,0.16,0.23,0,0.07,33.47
"722",310037,9890,5060,758,1470,876,735,3700,484,506,2030,16.29,59.94,20.53,99.58,0.02,0.8,0.07,0.05,0,0.28,41.63
"723",310043,16573,9446,1544,2911,1523,1493,7658,679,637,1712,18.2,73.09,10.33,96.7,0.31,2.93,1.07,0.28,0.01,1.64,32.22
"724",410017,62142,37858,4907,9980,5063,5111,29745,2960,2802,6272,16.37,71.82,10.09,98.17,0.06,1.69,0.79,0.35,0.06,0.56,21.72
"725",410001,16134,9032,1179,2487,1322,1017,6491,852,930,2561,14.5,62.95,15.87,98.57,0.07,1.28,0.55,0.18,0.03,0.6,30.35
"726",310005,513,301,31,70,53,33,215,27,26,76,16.76,61.6,14.81,100,0,0,0,0,0,0,23.31
"727",310161,7544,4085,631,1118,636,505,2820,432,442,1290,15.12,60.56,17.1,93.5,0.05,1.18,5.2,0.44,0,0.81,33.15
"728",310159,15789,9369,1239,2175,1802,1856,7330,735,667,2215,23.17,68.05,14.03,98.96,0.33,0.54,0.23,0.28,0.01,0.18,31.62
"729",410033,58855,33388,4351,9032,4727,3669,24024,3500,3299,8966,14.27,63.56,15.23,97.94,0.08,2.01,1.01,0.31,0.06,0.59,31.85
"730",310179,9858,6172,661,1220,1281,1474,4841,453,358,1366,27.95,68.19,13.86,99.17,0.39,0.51,0.15,0.2,0,0.09,27.75
"731",170011,39114,21707,2772,6202,3484,2928,15925,2058,2137,6183,16.39,63.66,15.81,98.61,0.11,2.07,0.32,0.27,0.01,0.68,33.75
"732",170039,18108,10422,1415,2692,1559,1408,7664,967,958,2569,16.39,65,14.19,99.26,0.14,0.59,0.08,0.14,0,0.37,34.63
"733",170157,35652,21127,2611,5026,2960,3466,16194,1762,1647,5115,18.02,66.84,14.35,93.09,6.36,0.64,0.1,0.14,0,0.31,44.59
"734",170117,49384,27542,3619,7439,4342,3804,19855,2689,2622,8141,16.5,62.6,16.49,98.85,0.67,0.48,0.14,0.21,0.01,0.12,39.7
"735",170169,8365,4653,571,1251,675,570,3292,483,454,1453,14.88,61.14,17.37,99.77,0,0.32,0.13,0.05,0,0.05,39.3
"736",170153,8840,4533,760,1334,841,628,3236,491,478,1664,16.62,60.29,18.82,66.47,33.1,0.46,0.21,0.08,0.05,0.09,53.06
"737",170161,165968,99753,12789,25087,15485,15837,75519,8603,7814,19338,18.87,68.32,11.65,91.25,5.91,4.34,0.15,0.53,0.01,2.15,30.3
"738",170055,43201,23829,2897,6359,3478,3076,16863,2616,2580,7931,15.17,60.46,18.36,99.6,0.08,0.39,0.12,0.09,0,0.11,47.85
"739",170023,16913,9455,1172,2442,1412,1295,6768,978,921,2938,16.01,61.38,17.37,99.72,0.03,0.31,0.06,0.07,0,0.13,39.85
"740",170051,22167,12388,1619,3195,1905,1867,9105,1196,1121,3758,17.02,62.79,16.95,98.15,1.36,0.6,0.17,0.1,0.01,0.21,46.98
"741",170021,36446,20422,2541,5592,3320,2813,15047,1937,1915,5701,16.83,63.6,15.64,99.45,0.21,0.31,0.09,0.15,0,0.1,37.73
"742",170187,21943,12469,1664,3384,2094,1943,9404,1127,1022,3235,18.4,65.86,14.74,97.22,1.65,1.07,0.14,0.26,0.03,0.7,34.74
"743",170139,14546,8174,1117,2185,1147,1116,5959,725,711,2367,15.56,63.67,16.27,99.68,0.08,0.47,0.08,0.09,0,0.08,40.89
"744",170015,18779,10622,1301,2916,1605,1380,7527,1133,979,2914,15.9,62.54,15.52,98.9,0.35,1.26,0.12,0.14,0.03,0.46,34.68
"745",170191,18059,10078,1210,2631,1491,1361,7018,1081,1076,3227,15.79,60.13,17.87,99.41,0.03,0.34,0.14,0.27,0.01,0.14,50.05
"746",170185,13713,7941,1083,2008,1225,1191,5797,749,696,1974,17.62,64.81,14.4,99.18,0.16,0.49,0.26,0.31,0.01,0.07,37.8
"747",490009,769,422,105,152,58,63,345,25,24,56,15.73,78.28,7.28,99.74,0,1.69,0.13,0.13,0,0,18.67
"748",490007,22179,12310,2799,3844,1922,2017,9663,1022,969,2157,17.76,73.52,9.73,95.73,0.35,10.92,0.62,0.28,0.05,2.97,34.24
"749",490001,4378,2180,550,816,340,290,1555,195,253,615,14.39,66.72,14.05,98.58,0,1.94,0.62,0.5,0.05,0.25,23.97
"750",60113,113374,75575,7647,14831,12737,16771,61692,5064,4202,9849,26.03,74.24,8.69,82.02,1.72,17.06,1.06,3.95,0.11,11.15,26.55
"751",130067,297718,194728,21009,49376,25849,27435,159697,12027,8923,16305,17.9,77.28,5.48,94.59,4.39,0.95,0.15,0.55,0.01,0.31,27.7
"752",130073,40118,24562,3547,7486,3874,3361,20517,1452,1192,2022,18.03,78.64,5.04,83.47,14.68,1.34,0.14,0.83,0.13,0.75,32.76
