ZCTA,GEOID,BED_COUNT,POINT_IN_TIME,YEARLY_BED_COUNT
53523,053523,0,0,0
53923,053923,0,0,0
11357,011357,24,24,24
05342,05342,0,0,0
25054,025054,0,0,0
25303,025303,0,0,0
87014,087014,0,0,0
07730,07730,168,168,164
12864,012864,0,0,0
08001,08001,0,0,0
31328,031328,0,0,0
95820,095820,160,160,160
91405,091405,385,321,385
96146,096146,0,0,0
53807,053807,0,0,0
29438,029438,0,0,0
42048,042048,0,0,0
40508,040508,475,458,369
48874,048874,0,0,0
25666,025666,0,0,0
70129,070129,0,0,0
98923,098923,0,0,0
05081,05081,0,0,0
25904,025904,0,0,0
24887,024887,0,0,0
53810,053810,0,0,0
54230,054230,0,0,0
54441,054441,0,0,0
26852,026852,0,0,0
48224,048224,57,71,57
32958,032958,0,0,0
32766,032766,0,0,0
32606,032606,0,0,0
55066,055066,40,37,30
10501,010501,0,0,0
02347,02347,0,0,0
01440,01440,27,12,27
04680,04680,0,0,0
03904,03904,22,6,22
04421,04421,0,0,0
21840,021840,0,0,0
04664,04664,0,0,0
53941,053941,0,0,0
55007,055007,0,0,0
52653,052653,0,0,0
82005,082005,0,0,0
85284,085284,0,0,0
02878,02878,0,0,0
37851,037851,0,0,0
23070,023070,0,0,0
07677,07677,0,0,0
66070,066070,0,0,0
04061,04061,0,0,0
67012,067012,0,0,0
01560,01560,0,0,0
48006,048006,0,0,0
56453,056453,0,0,0
55424,055424,0,0,0
61610,061610,0,0,0
24473,024473,0,0,0
83123,083123,0,0,0
54829,054829,0,0,0
24817,024817,0,0,0
32433,032433,10,6,10
06776,06776,36,5,18
26032,026032,0,0,0
33993,033993,0,0,0
23821,023821,0,0,0
05739,05739,0,0,0
84006,084006,0,0,0
15357,015357,0,0,0
13337,013337,0,0,0
74438,074438,0,0,0
48854,048854,0,0,0
21627,021627,0,0,0
54446,054446,0,0,0
54561,054561,0,0,0
54462,054462,0,0,0
16258,016258,0,0,0
29712,029712,0,0,0
05839,05839,0,0,0
37361,037361,0,0,0
16691,016691,0,0,0
60504,060504,0,0,0
47523,047523,0,0,0
48917,048917,133,104,133
48316,048316,0,0,0
48729,048729,0,0,0
61261,061261,0,0,0
37421,037421,8,8,8
11738,011738,18,18,18
77520,077520,72,36,72
44085,044085,0,0,0
15861,015861,0,0,0
74054,074054,0,0,0
04462,04462,0,0,0
01086,01086,0,0,0
56146,056146,0,0,0
63735,063735,0,0,0
04219,04219,0,0,0
03048,03048,0,0,0
54006,054006,0,0,0
27306,027306,0,0,0
80246,080246,0,0,0
38388,038388,0,0,0
78610,078610,42,18,42
24053,024053,0,0,0
24130,024130,0,0,0
62851,062851,0,0,0
60922,060922,0,0,0
50048,050048,0,0,0
50316,050316,110,76,107
50220,050220,0,0,0
50607,050607,0,0,0
61953,061953,0,0,0
60098,060098,118,114,118
50055,050055,0,0,0
05346,05346,0,0,0
24646,024646,0,0,0
19611,019611,0,0,0
11010,011010,33,33,33
33615,033615,0,0,0
99116,099116,0,0,0
98125,098125,379,338,349
98828,098828,0,0,0
79042,079042,0,0,0
22853,022853,0,0,0
76460,076460,0,0,0
50581,050581,0,0,0
05769,05769,0,0,0
05458,05458,0,0,0
05053,05053,0,0,0
15771,015771,0,0,0
30519,030519,0,0,0
62452,062452,0,0,0
60042,060042,0,0,0
38769,038769,0,0,0
71834,071834,0,0,0
35749,035749,0,0,0
32548,032548,215,189,215
30518,030518,0,0,0
35751,035751,0,0,0
51041,051041,18,4,18
51044,051044,0,0,0
46721,046721,0,0,0
60491,060491,0,0,0
60487,060487,0,0,0
50545,050545,0,0,0
46737,046737,0,0,0
48613,048613,0,0,0
35096,035096,0,0,0
35980,035980,0,0,0
55901,055901,379,242,379
35756,035756,0,0,0
50010,050010,100,86,91
50208,050208,0,0,0
51355,051355,0,0,0
51201,051201,0,0,0
46732,046732,0,0,0
55902,055902,23,23,23
25033,025033,0,0,0
15317,015317,0,0,0
42076,042076,0,0,0
51054,051054,0,0,0
75479,075479,0,0,0
40997,040997,0,0,0
41001,041001,0,0,0
38966,038966,0,0,0
55368,055368,0,0,0
50472,050472,0,0,0
60175,060175,0,0,0
29481,029481,0,0,0
29911,029911,0,0,0
77503,077503,0,0,0
37764,037764,0,0,0
37932,037932,0,0,0
38542,038542,0,0,0
55375,055375,0,0,0
46324,046324,1,1,1
14132,014132,0,0,0
14134,014134,0,0,0
18046,018046,0,0,0
97371,097371,0,0,0
16630,016630,0,0,0
24935,024935,0,0,0
54123,054123,0,0,0
76201,076201,122,110,122
76885,076885,0,0,0
57523,057523,0,0,0
19610,019610,0,0,0
16321,016321,0,0,0
16211,016211,0,0,0
48609,048609,0,0,0
51056,051056,0,0,0
25085,025085,0,0,0
41008,041008,30,10,30
02150,02150,120,125,120
02152,02152,0,0,0
02169,02169,558,594,523
02186,02186,0,0,0
17302,017302,0,0,0
15345,015345,0,0,0
02808,02808,0,0,0
76266,076266,0,0,0
75115,075115,0,0,0
79119,079119,0,0,0
76129,076129,0,0,0
77534,077534,0,0,0
23827,023827,0,0,0
24351,024351,0,0,0
23130,023130,0,0,0
02339,02339,0,0,0
02356,02356,0,0,0
02368,02368,10,0,10
05906,05906,0,0,0
25049,025049,0,0,0
75056,075056,0,0,0
75082,075082,0,0,0
77475,077475,0,0,0
78416,078416,0,0,0
98908,098908,27,27,27
17233,017233,0,0,0
78579,078579,0,0,0
78230,078230,230,214,230
11716,011716,0,0,0
15848,015848,0,0,0
11717,011717,488,487,488
15849,015849,0,0,0
11720,011720,685,439,685
29431,029431,0,0,0
11722,011722,76,76,76
11725,011725,335,335,335
11726,011726,7,7,7
11729,011729,128,128,128
96073,096073,0,0,0
98564,098564,0,0,0
26237,026237,0,0,0
17237,017237,0,0,0
50501,050501,239,197,235
13748,013748,0,0,0
13750,013750,0,0,0
11730,011730,0,0,0
55357,055357,0,0,0
40854,040854,0,0,0
50511,050511,0,0,0
48221,048221,0,0,0
75476,075476,0,0,0
22066,022066,0,0,0
17356,017356,0,0,0
77364,077364,0,0,0
78670,078670,0,0,0
77420,077420,0,0,0
16926,016926,0,0,0
19542,019542,0,0,0
15536,015536,0,0,0
11371,011371,0,0,0
11372,011372,55,21,55
11374,011374,0,0,0
11377,011377,246,227,246
15564,015564,0,0,0
11419,011419,0,0,0
11422,011422,0,0,0
01952,01952,0,0,0
46234,046234,0,0,0
40737,040737,0,0,0
15615,015615,0,0,0
13833,013833,0,0,0
37181,037181,0,0,0
37301,037301,0,0,0
15089,015089,0,0,0
37387,037387,0,0,0
11423,011423,164,164,164
29303,029303,0,0,0
29039,029039,0,0,0
35228,035228,0,0,0
17866,017866,0,0,0
17867,017867,0,0,0
13850,013850,0,0,0
29436,029436,0,0,0
22003,022003,89,81,49
23836,023836,0,0,0
22043,022043,0,0,0
57269,057269,0,0,0
24925,024925,0,0,0
64650,064650,0,0,0
50455,050455,0,0,0
48207,048207,384,280,274
48208,048208,259,214,259
55356,055356,0,0,0
32256,032256,0,0,0
13802,013802,0,0,0
75789,075789,0,0,0
48209,048209,31,18,31
40865,040865,0,0,0
38487,038487,0,0,0
19001,019001,0,0,0
19140,019140,469,409,459
15060,015060,0,0,0
15721,015721,0,0,0
15732,015732,0,0,0
15672,015672,0,0,0
17560,017560,0,0,0
13804,013804,0,0,0
01349,01349,23,5,23
05761,05761,0,0,0
01609,01609,547,489,547
01740,01740,0,0,0
38957,038957,0,0,0
14067,014067,0,0,0
14080,014080,0,0,0
50446,050446,0,0,0
11205,011205,727,660,727
37360,037360,0,0,0
84655,084655,0,0,0
24217,024217,0,0,0
75020,075020,46,25,46
01742,01742,0,0,0
01746,01746,0,0,0
01749,01749,28,22,28
01752,01752,30,28,30
01756,01756,0,0,0
06750,06750,0,0,0
15411,015411,0,0,0
01367,01367,0,0,0
05778,05778,0,0,0
01776,01776,0,0,0
84719,084719,0,0,0
24924,024924,0,0,0
38390,038390,0,0,0
37713,037713,0,0,0
84664,084664,0,0,0
75103,075103,0,0,0
75207,075207,0,0,0
97218,097218,151,139,151
17221,017221,0,0,0
01778,01778,0,0,0
01803,01803,0,0,0
06783,06783,0,0,0
01827,01827,0,0,0
01835,01835,0,0,0
01844,01844,0,0,0
24733,024733,0,0,0
26062,026062,0,0,0
04002,04002,69,54,69
46051,046051,0,0,0
61413,061413,0,0,0
25261,025261,0,0,0
53726,053726,15,9,15
83122,083122,0,0,0
14057,014057,0,0,0
14059,014059,0,0,0
14065,014065,0,0,0
77803,077803,140,80,128
79423,079423,0,0,0
18507,018507,0,0,0
16673,016673,0,0,0
14085,014085,0,0,0
42087,042087,0,0,0
48612,048612,0,0,0
54017,054017,107,99,89
53090,053090,0,0,0
54861,054861,0,0,0
05763,05763,0,0,0
01366,01366,0,0,0
14120,014120,0,0,0
14126,014126,0,0,0
14129,014129,0,0,0
14091,014091,0,0,0
18020,018020,0,0,0
41002,041002,0,0,0
05832,05832,0,0,0
37618,037618,0,0,0
76836,076836,0,0,0
78731,078731,0,0,0
16038,016038,0,0,0
15462,015462,0,0,0
15243,015243,0,0,0
18064,018064,0,0,0
19109,019109,15,13,15
18073,018073,0,0,0
55364,055364,0,0,0
50470,050470,0,0,0
55367,055367,0,0,0
05833,05833,0,0,0
01432,01432,0,0,0
14136,014136,0,0,0
14145,014145,0,0,0
18051,018051,0,0,0
24870,024870,0,0,0
25827,025827,0,0,0
18845,018845,0,0,0
05476,05476,0,0,0
05677,05677,0,0,0
05447,05447,0,0,0
25239,025239,0,0,0
40949,040949,0,0,0
97011,097011,0,0,0
15742,015742,0,0,0
02062,02062,11,9,11
02071,02071,0,0,0
02109,02109,0,0,0
55369,055369,36,42,36
60176,060176,0,0,0
50476,050476,0,0,0
50477,050477,0,0,0
18066,018066,0,0,0
18067,018067,0,0,0
14217,014217,0,0,0
14219,014219,0,0,0
47339,047339,0,0,0
47535,047535,0,0,0
47404,047404,263,157,263
67752,067752,0,0,0
02351,02351,0,0,0
02476,02476,61,58,61
54956,054956,3,3,3
29163,029163,0,0,0
29492,029492,0,0,0
74471,074471,0,0,0
97239,097239,140,130,140
05774,05774,0,0,0
55372,055372,6,3,6
40983,040983,0,0,0
40988,040988,0,0,0
18041,018041,0,0,0
01876,01876,0,0,0
02333,02333,0,0,0
02746,02746,80,75,80
49006,049006,6,3,6
96764,096764,0,0,0
30289,030289,0,0,0
76365,076365,0,0,0
30241,030241,79,72,79
15904,015904,35,35,35
14113,014113,0,0,0
30251,030251,0,0,0
40935,040935,0,0,0
02121,02121,473,444,473
02122,02122,114,114,114
02125,02125,658,630,658
02130,02130,731,670,709
02136,02136,102,112,102
02143,02143,60,51,60
02144,02144,61,53,61
02145,02145,89,90,89
44139,044139,0,0,0
44040,044040,0,0,0
44064,044064,0,0,0
45887,045887,0,0,0
44697,044697,0,0,0
39363,039363,0,0,0
01982,01982,0,0,0
02038,02038,0,0,0
15423,015423,0,0,0
11214,011214,48,47,48
15430,015430,0,0,0
25534,025534,0,0,0
25028,025028,0,0,0
24962,024962,0,0,0
11715,011715,8,8,8
61738,061738,0,0,0
61565,061565,0,0,0
50001,050001,0,0,0
04271,04271,0,0,0
49084,049084,0,0,0
39041,039041,0,0,0
62061,062061,0,0,0
50174,050174,0,0,0
50536,050536,0,0,0
52315,052315,0,0,0
15442,015442,0,0,0
17878,017878,0,0,0
17881,017881,0,0,0
17886,017886,0,0,0
17923,017923,0,0,0
30236,030236,113,102,113
15829,015829,0,0,0
66047,066047,0,0,0
66227,066227,0,0,0
66427,066427,0,0,0
67212,067212,9,2,9
67447,067447,0,0,0
67049,067049,0,0,0
04937,04937,8,8,8
17931,017931,0,0,0
14006,014006,0,0,0
77042,077042,0,0,0
78162,078162,0,0,0
15832,015832,0,0,0
15834,015834,0,0,0
96766,096766,0,0,0
96771,096771,0,0,0
04011,04011,53,40,53
96701,096701,0,0,0
78617,078617,0,0,0
11735,011735,11,11,11
11740,011740,0,0,0
30248,030248,0,0,0
15920,015920,0,0,0
15923,015923,0,0,0
38685,038685,0,0,0
39067,039067,0,0,0
38838,038838,0,0,0
96785,096785,0,0,0
47175,047175,0,0,0
38722,038722,0,0,0
15909,015909,0,0,0
38958,038958,0,0,0
60172,060172,0,0,0
15445,015445,0,0,0
11226,011226,1307,1277,1307
15930,015930,0,0,0
02114,02114,1683,1628,1661
02119,02119,1496,1342,1496
02120,02120,200,175,200
11228,011228,0,0,0
11229,011229,0,0,0
15467,015467,0,0,0
11232,011232,1017,930,1007
11237,011237,872,834,872
11359,011359,0,0,0
51010,051010,0,0,0
50666,050666,0,0,0
33772,033772,0,0,0
71427,071427,0,0,0
63132,063132,228,209,180
64682,064682,0,0,0
65345,065345,0,0,0
03890,03890,0,0,0
03819,03819,0,0,0
01434,01434,111,90,111
01436,01436,0,0,0
01451,01451,0,0,0
05862,05862,0,0,0
02478,02478,0,0,0
02494,02494,0,0,0
11361,011361,0,0,0
11362,011362,0,0,0
29212,029212,0,0,0
04345,04345,0,0,0
04344,04344,0,0,0
04444,04444,0,0,0
47470,047470,0,0,0
52142,052142,0,0,0
42361,042361,0,0,0
04983,04983,0,0,0
02534,02534,52,48,52
02536,02536,0,0,0
02540,02540,47,47,47
02554,02554,0,0,0
29742,029742,0,0,0
35226,035226,0,0,0
50450,050450,0,0,0
46992,046992,9,9,0
40502,040502,42,42,42
03221,03221,0,0,0
31206,031206,80,116,80
46147,046147,0,0,0
46205,046205,59,49,59
15724,015724,0,0,0
15052,015052,0,0,0
15236,015236,0,0,0
55353,055353,0,0,0
50452,050452,0,0,0
50453,050453,0,0,0
15935,015935,0,0,0
15937,015937,0,0,0
03848,03848,0,0,0
03082,03082,0,0,0
03601,03601,1,1,1
03464,03464,0,0,0
50234,050234,0,0,0
46057,046057,0,0,0
41862,041862,0,0,0
03748,03748,0,0,0
50466,050466,0,0,0
46310,046310,0,0,0
55363,055363,0,0,0
18031,018031,0,0,0
32277,032277,0,0,0
40915,040915,0,0,0
40927,040927,0,0,0
11365,011365,0,0,0
01522,01522,0,0,0
01534,01534,0,0,0
01535,01535,0,0,0
42103,042103,63,57,63
17267,017267,0,0,0
03222,03222,0,0,0
03780,03780,0,0,0
70401,070401,34,32,34
18034,018034,0,0,0
05872,05872,0,0,0
01518,01518,0,0,0
18053,018053,0,0,0
14174,014174,0,0,0
01537,01537,0,0,0
01545,01545,35,15,35
06478,06478,0,0,0
01607,01607,0,0,0
78656,078656,0,0,0
78234,078234,0,0,0
31803,031803,0,0,0
30171,030171,0,0,0
31305,031305,0,0,0
18062,018062,0,0,0
14208,014208,0,0,0
01852,01852,546,468,476
01887,01887,0,0,0
01906,01906,0,0,0
01940,01940,0,0,0
01945,01945,0,0,0
76707,076707,0,0,0
78567,078567,0,0,0
74561,074561,0,0,0
15234,015234,0,0,0
11581,011581,0,0,0
11590,011590,0,0,0
40076,040076,0,0,0
41560,041560,0,0,0
01060,01060,163,156,139
01772,01772,0,0,0
31016,031016,0,0,0
47805,047805,0,0,0
01949,01949,0,0,0
11428,011428,0,0,0
15623,015623,0,0,0
32305,032305,17,8,17
11598,011598,0,0,0
15761,015761,0,0,0
15764,015764,0,0,0
14051,014051,0,0,0
14054,014054,0,0,0
50469,050469,0,0,0
02584,02584,0,0,0
13803,013803,0,0,0
14802,014802,0,0,0
11105,011105,0,0,0
45873,045873,0,0,0
14150,014150,5,5,5
14170,014170,0,0,0
01966,01966,0,0,0
01969,01969,0,0,0
01970,01970,67,67,56
30240,030240,46,36,46
14094,014094,9,7,9
01342,01342,0,0,0
14101,014101,0,0,0
18037,018037,21,11,21
14108,014108,0,0,0
01608,01608,7,7,7
45062,045062,0,0,0
32190,032190,0,0,0
60436,060436,0,0,0
62248,062248,0,0,0
61842,061842,0,0,0
62033,062033,21,21,21
02420,02420,0,0,0
02445,02445,13,13,13
02451,02451,64,63,12
02452,02452,71,67,71
02459,02459,0,0,0
02472,02472,18,18,18
02474,02474,2,2,2
55376,055376,12,12,12
14209,014209,408,367,408
14211,014211,99,75,99
14213,014213,70,70,70
02052,02052,0,0,0
02056,02056,0,0,0
14081,014081,0,0,0
13694,013694,0,0,0
13697,013697,0,0,0
13681,013681,0,0,0
17972,017972,0,0,0
18461,018461,0,0,0
14625,014625,0,0,0
18463,018463,0,0,0
18465,018465,0,0,0
12072,012072,0,0,0
14606,014606,0,0,0
14607,014607,78,43,78
14610,014610,0,0,0
38951,038951,0,0,0
40828,040828,0,0,0
13780,013780,0,0,0
13782,013782,5,5,5
40813,040813,0,0,0
18013,018013,0,0,0
17846,017846,0,0,0
13813,013813,0,0,0
14611,014611,577,550,577
18466,018466,0,0,0
18469,018469,0,0,0
18471,018471,0,0,0
19953,019953,0,0,0
46320,046320,47,21,47
35244,035244,0,0,0
50480,050480,0,0,0
46321,046321,0,0,0
02558,02558,0,0,0
13684,013684,0,0,0
13685,013685,0,0,0
55335,055335,0,0,0
19979,019979,0,0,0
07416,07416,0,0,0
20817,020817,49,49,49
20692,020692,0,0,0
20695,020695,0,0,0
19954,019954,0,0,0
07093,07093,31,23,31
30178,030178,0,0,0
32216,032216,104,103,104
48193,048193,0,0,0
13730,013730,0,0,0
13734,013734,0,0,0
13739,013739,0,0,0
04459,04459,0,0,0
04460,04460,0,0,0
02559,02559,0,0,0
02568,02568,0,0,0
41092,041092,0,0,0
18210,018210,0,0,0
50519,050519,0,0,0
02667,02667,0,0,0
46229,046229,18,16,18
07424,07424,0,0,0
20710,020710,0,0,0
20714,020714,0,0,0
20715,020715,0,0,0
07069,07069,0,0,0
20716,020716,0,0,0
02571,02571,8,7,0
02639,02639,1,1,0
11691,011691,172,168,172
17953,017953,0,0,0
50401,050401,128,97,123
18332,018332,0,0,0
93432,093432,0,0,0
93650,093650,0,0,0
13811,013811,0,0,0
04978,04978,0,0,0
30311,030311,204,153,204
50594,050594,0,0,0
46405,046405,0,0,0
30313,030313,928,721,863
41101,041101,112,103,112
07092,07092,0,0,0
07071,07071,0,0,0
60409,060409,0,0,0
48307,048307,0,0,0
50583,050583,0,0,0
30309,030309,52,45,12
60410,060410,0,0,0
17812,017812,1,1,1
30215,030215,0,0,0
32244,032244,0,0,0
04979,04979,20,6,20
01013,01013,68,62,68
07040,07040,0,0,0
20670,020670,0,0,0
20675,020675,0,0,0
17853,017853,0,0,0
01037,01037,0,0,0
01040,01040,658,448,658
01063,01063,0,0,0
01066,01066,0,0,0
07095,07095,12,5,12
20746,020746,9,9,9
07104,07104,572,506,572
07105,07105,6,6,6
46382,046382,0,0,0
40807,040807,0,0,0
04912,04912,0,0,0
04927,04927,0,0,0
04938,04938,0,0,0
04947,04947,0,0,0
20678,020678,61,49,59
20684,020684,0,0,0
18109,018109,0,0,0
07082,07082,0,0,0
01070,01070,0,0,0
07054,07054,17,17,17
20707,020707,38,38,38
07063,07063,0,0,0
12056,012056,0,0,0
01082,01082,0,0,0
01083,01083,0,0,0
01095,01095,0,0,0
10988,010988,0,0,0
04950,04950,0,0,0
35215,035215,62,58,62
19947,019947,59,33,35
29138,029138,0,0,0
75244,075244,0,0,0
18347,018347,0,0,0
16327,016327,0,0,0
02721,02721,72,68,72
02738,02738,0,0,0
25070,025070,0,0,0
11962,011962,0,0,0
10989,010989,0,0,0
30228,030228,0,0,0
30180,030180,0,0,0
46240,046240,0,0,0
32224,032224,0,0,0
18354,018354,0,0,0
18407,018407,10,10,10
01020,01020,0,0,0
01027,01027,0,0,0
14564,014564,0,0,0
14568,014568,0,0,0
14571,014571,0,0,0
50546,050546,0,0,0
17823,017823,0,0,0
15725,015725,0,0,0
55342,055342,0,0,0
60151,060151,0,0,0
50430,050430,0,0,0
13839,013839,0,0,0
10916,010916,0,0,0
10918,010918,0,0,0
12045,012045,0,0,0
46375,046375,0,0,0
15223,015223,0,0,0
10954,010954,0,0,0
10963,010963,0,0,0
10969,010969,0,0,0
10974,010974,0,0,0
15728,015728,0,0,0
11024,011024,0,0,0
13669,013669,0,0,0
17772,017772,0,0,0
13678,013678,0,0,0
13862,013862,0,0,0
14009,014009,0,0,0
14012,014012,0,0,0
16314,016314,0,0,0
12047,012047,0,0,0
16322,016322,0,0,0
14754,014754,0,0,0
10987,010987,0,0,0
16329,016329,0,0,0
32346,032346,0,0,0
17777,017777,0,0,0
30220,030220,0,0,0
17948,017948,0,0,0
17951,017951,0,0,0
14013,014013,0,0,0
01096,01096,0,0,0
01105,01105,1433,1131,1433
20740,020740,0,0,0
12067,012067,0,0,0
16342,016342,0,0,0
48240,048240,0,0,0
46390,046390,0,0,0
16157,016157,0,0,0
11968,011968,0,0,0
40826,040826,0,0,0
40827,040827,0,0,0
01225,01225,0,0,0
01226,01226,0,0,0
01238,01238,0,0,0
15479,015479,0,0,0
16226,016226,0,0,0
12009,012009,0,0,0
16232,016232,0,0,0
16240,016240,0,0,0
37087,037087,49,41,19
78618,078618,0,0,0
75949,075949,0,0,0
13775,013775,0,0,0
17827,017827,0,0,0
15534,015534,0,0,0
15545,015545,0,0,0
16250,016250,0,0,0
10925,010925,0,0,0
10931,010931,0,0,0
14052,014052,5,4,0
14062,014062,0,0,0
14063,014063,34,34,34
48242,048242,0,0,0
60406,060406,0,0,0
17842,017842,20,20,20
13807,013807,0,0,0
40913,040913,0,0,0
05851,05851,0,0,0
13777,013777,0,0,0
18618,018618,0,0,0
50571,050571,0,0,0
25253,025253,0,0,0
07421,07421,0,0,0
20832,020832,0,0,0
20833,020833,0,0,0
46228,046228,0,0,0
18015,018015,216,189,216
14075,014075,0,0,0
15631,015631,0,0,0
11434,011434,1667,1581,1664
11435,011435,786,768,786
11516,011516,0,0,0
11530,011530,0,0,0
11548,011548,0,0,0
15660,015660,0,0,0
15663,015663,0,0,0
15665,015665,0,0,0
16345,016345,0,0,0
39097,039097,0,0,0
48306,048306,0,0,0
32350,032350,0,0,0
07435,07435,0,0,0
41095,041095,0,0,0
16131,016131,0,0,0
41076,041076,0,0,0
18453,018453,0,0,0
18457,018457,0,0,0
16645,016645,0,0,0
46733,046733,0,0,0
26376,026376,0,0,0
16863,016863,0,0,0
25608,025608,0,0,0
32352,032352,0,0,0
15747,015747,0,0,0
15753,015753,0,0,0
13809,013809,0,0,0
20785,020785,201,177,201
79322,079322,0,0,0
78633,078633,0,0,0
78728,078728,0,0,0
26385,026385,0,0,0
76693,076693,0,0,0
76639,076639,0,0,0
25241,025241,0,0,0
25251,025251,0,0,0
07410,07410,4,4,4
50579,050579,0,0,0
16023,016023,0,0,0
11766,011766,0,0,0
98604,098604,0,0,0
98405,098405,736,626,691
99006,099006,0,0,0
98582,098582,0,0,0
77466,077466,0,0,0
78405,078405,0,0,0
02837,02837,0,0,0
24411,024411,0,0,0
14427,014427,0,0,0
55423,055423,0,0,0
32356,032356,0,0,0
50590,050590,0,0,0
25570,025570,0,0,0
41632,041632,0,0,0
50432,050432,0,0,0
16262,016262,0,0,0
17968,017968,0,0,0
79103,079103,0,0,0
77083,077083,0,0,0
25958,025958,0,0,0
98675,098675,0,0,0
98240,098240,0,0,0
17265,017265,0,0,0
11942,011942,0,0,0
14701,014701,62,50,62
18504,018504,0,0,0
17019,017019,0,0,0
23124,023124,0,0,0
26560,026560,0,0,0
01347,01347,0,0,0
02446,02446,190,183,190
01129,01129,0,0,0
61467,061467,0,0,0
23359,023359,0,0,0
20608,020608,0,0,0
20609,020609,0,0,0
16114,016114,0,0,0
16130,016130,0,0,0
14712,014712,0,0,0
20653,020653,213,199,181
37396,037396,0,0,0
98686,098686,0,0,0
15201,015201,317,304,317
16319,016319,0,0,0
22026,022026,98,92,98
23669,023669,893,849,893
24087,024087,0,0,0
11972,011972,0,0,0
41055,041055,0,0,0
55414,055414,89,74,89
46383,046383,319,320,319
20657,020657,0,0,0
07036,07036,0,0,0
20660,020660,0,0,0
20852,020852,58,51,58
20853,020853,8,8,8
19390,019390,0,0,0
77521,077521,0,0,0
77306,077306,0,0,0
16650,016650,0,0,0
16334,016334,0,0,0
17364,017364,0,0,0
15346,015346,0,0,0
15688,015688,0,0,0
10990,010990,0,0,0
11001,011001,0,0,0
11004,011004,0,0,0
11023,011023,0,0,0
18603,018603,23,8,23
19939,019939,0,0,0
07076,07076,8,8,8
16148,016148,1,0,1
11953,011953,69,69,69
05860,05860,0,0,0
31810,031810,0,0,0
61932,061932,0,0,0
70032,070032,0,0,0
02465,02465,0,0,0
48185,048185,0,0,0
79347,079347,0,0,0
79730,079730,0,0,0
71414,071414,0,0,0
40979,040979,0,0,0
20721,020721,0,0,0
12059,012059,0,0,0
12061,012061,0,0,0
16217,016217,0,0,0
16222,016222,0,0,0
19962,019962,0,0,0
15821,015821,1,1,0
17554,017554,0,0,0
15847,015847,0,0,0
16871,016871,0,0,0
91755,091755,0,0,0
31568,031568,0,0,0
80454,080454,0,0,0
29645,029645,0,0,0
16218,016218,62,61,62
11977,011977,0,0,0
14616,014616,0,0,0
18437,018437,0,0,0
20754,020754,0,0,0
25124,025124,0,0,0
12041,012041,0,0,0
19551,019551,0,0,0
17246,017246,0,0,0
19319,019319,0,0,0
16035,016035,0,0,0
17049,017049,0,0,0
17345,017345,0,0,0
18640,018640,20,18,20
15948,015948,0,0,0
57383,057383,0,0,0
16255,016255,0,0,0
12020,012020,112,105,63
16301,016301,4,4,4
12043,012043,20,19,20
37080,037080,0,0,0
38333,038333,0,0,0
05067,05067,0,0,0
38361,038361,0,0,0
37029,037029,0,0,0
18610,018610,0,0,0
14743,014743,0,0,0
20724,020724,0,0,0
20732,020732,0,0,0
20733,020733,0,0,0
12065,012065,11,11,11
05770,05770,0,0,0
22743,022743,0,0,0
05873,05873,0,0,0
23084,023084,0,0,0
22030,022030,225,213,176
25181,025181,0,0,0
12062,012062,0,0,0
55418,055418,661,609,661
11978,011978,0,0,0
11980,011980,9,9,9
14621,014621,138,166,138
14622,014622,0,0,0
18452,018452,0,0,0
29696,029696,0,0,0
30527,030527,0,0,0
51058,051058,0,0,0
48611,048611,0,0,0
29448,029448,0,0,0
51060,051060,0,0,0
60510,060510,0,0,0
50575,050575,0,0,0
50576,050576,0,0,0
41074,041074,0,0,0
14617,014617,0,0,0
18443,018443,0,0,0
10573,010573,0,0,0
10598,010598,0,0,0
10607,010607,5,5,5
10706,010706,0,0,0
10708,010708,0,0,0
57038,057038,0,0,0
57344,057344,0,0,0
57472,057472,0,0,0
57548,057548,0,0,0
57752,057752,0,0,0
76490,076490,0,0,0
42086,042086,0,0,0
57621,057621,0,0,0
57017,057017,0,0,0
37217,037217,0,0,0
41094,041094,0,0,0
48309,048309,0,0,0
39088,039088,0,0,0
14747,014747,0,0,0
18612,018612,0,0,0
14748,014748,0,0,0
78243,078243,0,0,0
22968,022968,0,0,0
76874,076874,0,0,0
78258,078258,0,0,0
76682,076682,0,0,0
79783,079783,0,0,0
60403,060403,0,0,0
55416,055416,0,0,0
12022,012022,0,0,0
20782,020782,83,77,83
25211,025211,0,0,0
16341,016341,0,0,0
50578,050578,0,0,0
30303,030303,1600,1321,1500
46394,046394,0,0,0
26285,026285,0,0,0
99346,099346,0,0,0
15473,015473,0,0,0
75001,075001,0,0,0
84029,084029,0,0,0
25639,025639,0,0,0
25102,025102,0,0,0
25306,025306,0,0,0
20784,020784,76,76,76
07311,07311,0,0,0
60408,060408,0,0,0
30297,030297,252,166,252
20850,020850,1226,1153,1042
02650,02650,0,0,0
02652,02652,0,0,0
02655,02655,0,0,0
02664,02664,0,0,0
14485,014485,0,0,0
14486,014486,0,0,0
14462,014462,0,0,0
14466,014466,0,0,0
14467,014467,0,0,0
02669,02669,0,0,0
02670,02670,0,0,0
20002,020002,7535,6058,7435
41214,041214,0,0,0
41216,041216,0,0,0
30342,030342,0,0,0
19035,019035,0,0,0
19043,019043,0,0,0
19044,019044,0,0,0
55437,055437,5,0,5
12439,012439,0,0,0
