ZCTA,ZIPCODE,areaSqMi,totPopE,alcTotal,alcDens,alcPerCap
10002,10002,0.88,74993,10,11.38,0.0
10003,10003,0.58,54682,14,24.29,0.0
10004,10004,0.54,3028,4,7.43,0.0
10005,10005,0.07,8831,1,13.76,0.0
10006,10006,0.09,3454,1,10.72,0.0
10007,10007,0.16,7023,7,43.89,0.0
10009,10009,0.62,57925,12,19.45,0.0
10010,10010,0.38,33730,15,39.3,0.0
10011,10011,0.66,50472,20,30.22,0.0
10012,10012,0.32,23411,8,24.75,0.0
10013,10013,0.55,28709,15,27.26,0.0
10014,10014,0.55,30738,14,25.47,0.0
10016,10016,0.53,51057,22,41.34,0.0
10017,10017,0.32,15801,7,22.08,0.0
10018,10018,0.32,9687,9,27.87,0.0
10019,10019,0.7,43703,14,20.09,0.0
10020,10020,0.03,0,1,36.19,inf
10021,10021,0.38,46215,7,18.37,0.0
10022,10022,0.43,31125,13,30.41,0.0
10023,10023,0.49,62435,15,30.61,0.0
10024,10024,0.86,59001,8,9.32,0.0
10025,10025,0.75,92805,8,10.64,0.0
10026,10026,0.33,39363,4,12.04,0.0
10027,10027,0.87,64548,8,9.21,0.0
10028,10028,0.31,47793,11,35.11,0.0
10029,10029,0.81,79597,10,12.32,0.0
10030,10030,0.28,29882,4,14.34,0.0
10031,10031,0.65,60254,8,12.32,0.0
10032,10032,0.65,64264,6,9.16,0.0
10033,10033,0.6,59607,7,11.74,0.0
10034,10034,1.09,42910,5,4.59,0.0
10035,10035,1.42,35743,4,2.81,0.0
10036,10036,0.44,27428,10,22.77,0.0
10037,10037,0.26,21139,4,15.54,0.0
10038,10038,0.3,22800,6,20.1,0.0
10039,10039,0.44,27726,2,4.57,0.0
10040,10040,0.38,44571,1,2.62,0.0
10044,10044,0.23,11682,1,4.35,0.0
10065,10065,0.38,28109,5,13.15,0.0
10069,10069,0.1,5085,2,20.8,0.0
10075,10075,0.18,21556,6,32.57,0.0
10103,10103,0.01,0,1,104.54,inf
10104,10104,0.0,,1,inf,
10110,10110,0.01,0,0,0.0,
10111,10111,0.0,0,0,0.0,
10112,10112,0.01,0,0,0.0,
10115,10115,0.0,0,0,0.0,
10119,10119,0.02,0,1,60.78,inf
10128,10128,0.47,59256,8,17.18,0.0
10152,10152,0.0,0,0,0.0,
10153,10153,0.0,0,0,0.0,
10154,10154,0.0,0,1,209.17,inf
10162,10162,0.01,1584,0,0.0,0.0
10165,10165,0.01,0,1,198.35,inf
10167,10167,0.0,0,0,0.0,
10168,10168,0.01,0,0,0.0,
10169,10169,0.0,0,0,0.0,
10170,10170,0.01,0,0,0.0,
10171,10171,0.0,0,0,0.0,
10172,10172,0.0,0,0,0.0,
10173,10173,0.0,0,0,0.0,
10174,10174,0.01,0,0,0.0,
10177,10177,0.0,0,1,477.77,inf
10199,10199,0.03,148,0,0.0,0.0
10271,10271,0.0,0,0,0.0,
10278,10278,0.01,0,0,0.0,
10279,10279,0.0,43,0,0.0,0.0
10280,10280,0.11,9384,0,0.0,0.0
10282,10282,0.07,5593,1,14.56,0.0
10301,10301,3.55,38733,6,1.69,0.0
10302,10302,1.19,18204,4,3.36,0.0
10303,10303,3.14,25947,1,0.32,0.0
10304,10304,3.73,41064,6,1.61,0.0
10305,10305,3.98,42298,5,1.26,0.0
10306,10306,7.47,53142,6,0.8,0.0
10307,10307,1.84,15232,2,1.09,0.0
10308,10308,1.97,30186,3,1.52,0.0
10309,10309,6.66,33531,6,0.9,0.0
10310,10310,1.8,23262,3,1.67,0.0
10311,10311,0.05,0,0,0.0,
10312,10312,7.58,61741,4,0.53,0.0
10314,10314,13.68,90761,10,0.73,0.0
10451,10451,1.03,47798,5,4.86,0.0
10452,10452,0.99,76078,9,9.11,0.0
10453,10453,0.92,79606,12,13.1,0.0
10454,10454,1.05,38203,4,3.82,0.0
10455,10455,0.71,42283,9,12.62,0.0
10456,10456,1.02,94218,10,9.83,0.0
10457,10457,1.06,74554,9,8.5,0.0
10458,10458,1.01,83960,10,9.95,0.0
10459,10459,0.82,48351,10,12.19,0.0
10460,10460,1.31,59505,7,5.33,0.0
10461,10461,2.39,50348,7,2.92,0.0
10462,10462,1.47,76756,8,5.43,0.0
10463,10463,1.45,71360,8,5.52,0.0
10464,10464,3.47,4434,1,0.29,0.0
10465,10465,3.4,44205,2,0.59,0.0
10466,10466,2.01,72479,5,2.48,0.0
10467,10467,2.34,103732,10,4.28,0.0
10468,10468,1.07,78647,4,3.74,0.0
10469,10469,2.47,73870,8,3.24,0.0
10470,10470,1.43,15432,2,1.4,0.0
10471,10471,2.57,21896,3,1.17,0.0
10472,10472,1.05,68796,7,6.64,0.0
10473,10473,2.14,59609,4,1.87,0.0
10474,10474,1.53,12127,4,2.62,0.0
10475,10475,1.72,43208,2,1.16,0.0
10501,10501,1.4,1394,0,0.0,0.0
10502,10502,2.12,5567,2,0.94,0.0
10503,10503,0.01,173,0,0.0,0.0
10504,10504,16.33,8254,2,0.12,0.0
10505,10505,0.65,925,2,3.07,0.0
10506,10506,16.35,5693,3,0.18,0.0
10507,10507,7.31,7068,3,0.41,0.0
10509,10509,36.1,19461,5,0.14,0.0
10510,10510,9.91,10381,1,0.1,0.0
10511,10511,1.47,2158,0,0.0,0.0
10512,10512,54.57,24716,3,0.05,0.0
10514,10514,12.82,12389,2,0.16,0.0
10516,10516,31.51,5542,2,0.06,0.0
10517,10517,0.33,420,0,0.0,0.0
10518,10518,3.45,1231,1,0.29,0.0
10519,10519,0.74,220,0,0.0,0.0
10520,10520,13.77,13152,4,0.29,0.0
10522,10522,2.43,11027,2,0.82,0.0
10523,10523,3.61,9077,1,0.28,0.0
10524,10524,20.8,4227,0,0.0,0.0
10526,10526,3.29,1572,1,0.3,0.0
10527,10527,2.44,774,0,0.0,0.0
10528,10528,3.83,13128,2,0.52,0.0
10530,10530,3.83,12791,1,0.26,0.0
10532,10532,1.9,4968,4,2.1,0.0
10533,10533,3.56,7551,1,0.28,0.0
10535,10535,0.48,427,1,2.06,0.0
10536,10536,25.63,10853,2,0.08,0.0
10537,10537,1.08,2106,0,0.0,0.0
10538,10538,3.59,16545,6,1.67,0.0
10541,10541,24.89,26656,3,0.12,0.0
10543,10543,4.09,20715,3,0.73,0.0
10545,10545,0.13,129,0,0.0,0.0
10546,10546,1.12,1496,1,0.89,0.0
10547,10547,5.06,7737,0,0.0,0.0
10548,10548,2.34,3817,0,0.0,0.0
10549,10549,19.19,16465,2,0.1,0.0
10550,10550,1.98,37817,3,1.51,0.0
10552,10552,1.66,19569,1,0.6,0.0
10553,10553,0.69,10429,1,1.44,0.0
10560,10560,20.85,4825,0,0.0,0.0
10562,10562,13.8,31772,5,0.36,0.0
10566,10566,4.37,23951,3,0.69,0.0
10567,10567,22.14,20563,1,0.05,0.0
10570,10570,6.52,12893,5,0.77,0.0
10573,10573,5.48,38861,7,1.28,0.0
10576,10576,22.5,4891,2,0.09,0.0
10577,10577,6.73,6373,0,0.0,0.0
10578,10578,1.58,868,0,0.0,0.0
10579,10579,32.77,8483,0,0.0,0.0
10580,10580,8.49,17391,2,0.24,0.0
10583,10583,12.36,40013,7,0.57,0.0
10588,10588,1.95,2808,0,0.0,0.0
10589,10589,8.0,8751,1,0.13,0.0
10590,10590,13.5,7060,3,0.22,0.0
10591,10591,9.89,23077,5,0.51,0.0
10594,10594,2.5,5215,3,1.2,0.0
10595,10595,5.95,8341,1,0.17,0.0
10596,10596,0.62,1310,0,0.0,0.0
10597,10597,3.34,851,0,0.0,0.0
10598,10598,26.52,29492,3,0.11,0.0
10601,10601,0.63,11612,4,6.31,0.0
10603,10603,3.29,17843,3,0.91,0.0
10604,10604,6.79,11045,1,0.15,0.0
10605,10605,5.08,18643,4,0.79,0.0
10606,10606,1.51,16600,3,1.99,0.0
10607,10607,2.22,7194,2,0.9,0.0
10701,10701,4.24,59312,12,2.83,0.0
10703,10703,1.75,21854,2,1.14,0.0
10704,10704,2.67,32223,5,1.87,0.0
10705,10705,2.21,40733,1,0.45,0.0
10706,10706,2.89,8734,1,0.35,0.0
10707,10707,1.3,10316,3,2.31,0.0
10708,10708,3.08,21935,4,1.3,0.0
10709,10709,1.36,9663,3,2.2,0.0
10710,10710,4.58,26410,7,1.53,0.0
10801,10801,3.42,41759,14,4.1,0.0
10803,10803,2.19,12544,4,1.83,0.0
10804,10804,4.33,14753,2,0.46,0.0
10805,10805,1.73,19215,1,0.58,0.0
10901,10901,18.01,23538,3,0.17,0.0
10910,10910,2.08,0,0,0.0,
10911,10911,1.04,0,0,0.0,
10913,10913,4.13,5610,1,0.24,0.0
10914,10914,2.44,395,0,0.0,0.0
10915,10915,0.14,98,1,6.93,0.01
10916,10916,20.2,4361,0,0.0,0.0
10917,10917,3.7,1855,0,0.0,0.0
10918,10918,32.92,12287,4,0.12,0.0
10919,10919,4.12,1491,1,0.24,0.0
10920,10920,4.18,9008,1,0.24,0.0
10921,10921,8.11,3911,3,0.37,0.0
10922,10922,2.32,1562,0,0.0,0.0
10923,10923,1.97,8244,0,0.0,0.0
10924,10924,38.34,13389,2,0.05,0.0
10925,10925,3.94,3878,2,0.51,0.0
10926,10926,5.18,3467,1,0.19,0.0
10927,10927,1.97,12081,3,1.53,0.0
10928,10928,5.42,4057,0,0.0,0.0
10930,10930,13.88,8990,0,0.0,0.0
10931,10931,6.39,1017,0,0.0,0.0
10932,10932,0.15,104,0,0.0,0.0
10933,10933,1.09,422,0,0.0,0.0
10940,10940,64.89,49068,11,0.17,0.0
10941,10941,32.03,13176,1,0.03,0.0
10950,10950,36.4,50895,7,0.19,0.0
10952,10952,9.12,41834,5,0.55,0.0
10953,10953,1.1,96,0,0.0,0.0
10954,10954,6.88,23354,5,0.73,0.0
10956,10956,16.17,31619,5,0.31,0.0
10958,10958,22.87,3365,0,0.0,0.0
10960,10960,4.18,15684,2,0.48,0.0
10962,10962,5.86,5314,3,0.51,0.0
10963,10963,12.67,4276,0,0.0,0.0
10964,10964,2.44,1283,0,0.0,0.0
10965,10965,5.25,15517,2,0.38,0.0
10968,10968,0.58,2363,1,1.72,0.0
10969,10969,11.16,1379,1,0.09,0.0
10970,10970,13.78,10055,1,0.07,0.0
10973,10973,8.39,2123,1,0.12,0.0
10974,10974,9.28,3175,1,0.11,0.0
10975,10975,5.88,257,0,0.0,0.0
10976,10976,1.15,2357,1,0.87,0.0
10977,10977,11.08,64882,4,0.36,0.0
10979,10979,0.17,171,0,0.0,0.0
10980,10980,24.38,13943,1,0.04,0.0
10983,10983,2.03,6178,0,0.0,0.0
10984,10984,1.6,2780,0,0.0,0.0
10985,10985,0.26,189,0,0.0,0.0
10986,10986,10.8,1791,0,0.0,0.0
10987,10987,37.11,3342,1,0.03,0.0
10988,10988,3.11,889,0,0.0,0.0
10989,10989,4.93,9300,0,0.0,0.0
10990,10990,60.84,20010,5,0.08,0.0
10992,10992,11.09,8951,2,0.18,0.0
10993,10993,1.16,5433,1,0.86,0.0
10994,10994,6.11,7326,1,0.16,0.0
10996,10996,3.24,6673,1,0.31,0.0
10998,10998,18.67,3157,0,0.0,0.0
11001,11001,2.23,27867,2,0.9,0.0
11003,11003,4.15,45263,7,1.69,0.0
11004,11004,0.95,15234,2,2.11,0.0
11005,11005,0.18,1749,0,0.0,0.0
11010,11010,2.38,25068,4,1.68,0.0
11020,11020,1.96,5728,0,0.0,0.0
11021,11021,2.33,18185,4,1.71,0.0
11023,11023,1.66,9215,0,0.0,0.0
11024,11024,3.52,8101,0,0.0,0.0
11030,11030,6.68,18578,1,0.15,0.0
11040,11040,4.79,41877,5,1.04,0.0
11042,11042,0.59,522,1,1.7,0.0
11050,11050,9.99,30132,6,0.6,0.0
11096,11096,1.24,8311,4,3.24,0.0
11101,11101,2.6,30043,10,3.84,0.0
11102,11102,0.79,30800,4,5.07,0.0
11103,11103,0.71,36140,5,7.03,0.0
11104,11104,0.39,26119,2,5.15,0.0
11105,11105,1.68,37382,8,4.76,0.0
11106,11106,0.85,38363,5,5.85,0.0
11109,11109,0.05,5981,1,20.09,0.0
11201,11201,1.41,62823,11,7.82,0.0
11203,11203,2.15,75451,12,5.59,0.0
11204,11204,1.59,76978,9,5.67,0.0
11205,11205,0.94,46064,9,9.52,0.0
11206,11206,1.43,88349,11,7.67,0.0
11207,11207,2.67,91972,11,4.12,0.0
11208,11208,3.58,98660,8,2.24,0.0
11209,11209,2.12,67809,7,3.3,0.0
11210,11210,1.64,67040,5,3.05,0.0
11211,11211,2.31,102624,24,10.38,0.0
11212,11212,1.54,76527,12,7.8,0.0
11213,11213,1.09,66295,4,3.67,0.0
11214,11214,2.17,92946,10,4.61,0.0
11215,11215,2.17,70156,13,5.98,0.0
11216,11216,0.93,56308,10,10.7,0.0
11217,11217,0.75,41407,9,12.0,0.0
11218,11218,1.43,74508,11,7.7,0.0
11219,11219,1.48,90036,4,2.7,0.0
11220,11220,1.75,95643,8,4.58,0.0
11221,11221,1.38,83835,6,4.34,0.0
11222,11222,1.53,36492,11,7.17,0.0
11223,11223,2.07,81789,13,6.27,0.0
11224,11224,1.59,46707,6,3.78,0.0
11225,11225,0.88,58882,10,11.31,0.0
11226,11226,1.29,100277,11,8.53,0.0
11228,11228,1.47,44994,3,2.04,0.0
11229,11229,2.16,83615,12,5.56,0.0
11230,11230,1.84,89075,9,4.89,0.0
11231,11231,1.42,37845,10,7.03,0.0
11232,11232,1.19,27602,4,3.36,0.0
11233,11233,1.35,76819,5,3.71,0.0
11234,11234,7.41,95666,11,1.48,0.0
11235,11235,2.24,78128,5,2.23,0.0
11236,11236,3.6,100331,8,2.22,0.0
11237,11237,0.98,49310,10,10.17,0.0
11238,11238,1.11,54540,12,10.84,0.0
11239,11239,0.62,13244,2,3.24,0.0
11249,11249,0.0,,10,inf,
11351,11351,0.0,0,0,0.0,
11354,11354,2.18,55200,10,4.59,0.0
11355,11355,1.74,80853,5,2.88,0.0
11356,11356,1.58,23362,2,1.27,0.0
11357,11357,2.81,39902,4,1.42,0.0
11358,11358,1.95,37190,3,1.54,0.0
11359,11359,0.25,0,0,0.0,
11360,11360,1.39,19621,1,0.72,0.0
11361,11361,1.77,27246,2,1.13,0.0
11362,11362,2.53,18721,6,2.37,0.0
11363,11363,0.86,6952,0,0.0,0.0
11364,11364,2.47,36806,3,1.22,0.0
11365,11365,2.5,44983,5,2.0,0.0
11366,11366,1.09,14650,7,6.4,0.0
11367,11367,2.36,41824,4,1.7,0.0
11368,11368,2.63,112425,9,3.42,0.0
11369,11369,1.09,34118,1,0.92,0.0
11370,11370,1.49,32514,3,2.01,0.0
11371,11371,1.1,0,0,0.0,
11372,11372,0.74,61844,10,13.5,0.0
11373,11373,1.52,93967,10,6.57,0.0
11374,11374,0.94,42653,3,3.18,0.0
11375,11375,1.99,73488,6,3.02,0.0
11377,11377,2.54,86421,11,4.34,0.0
11378,11378,2.58,37279,9,3.49,0.0
11379,11379,2.07,37851,3,1.45,0.0
11385,11385,3.62,106717,11,3.04,0.0
11411,11411,1.17,20759,1,0.86,0.0
11412,11412,1.65,37458,2,1.21,0.0
11413,11413,3.1,42443,3,0.97,0.0
11414,11414,2.31,29219,2,0.87,0.0
11415,11415,0.57,19372,4,7.07,0.0
11416,11416,0.66,27125,2,3.02,0.0
11417,11417,1.12,31927,4,3.57,0.0
11418,11418,1.63,38517,9,5.52,0.0
11419,11419,1.12,49618,5,4.47,0.0
11420,11420,2.08,48489,1,0.48,0.0
11421,11421,1.29,41002,2,1.55,0.0
11422,11422,2.0,32082,0,0.0,0.0
11423,11423,1.42,31400,3,2.12,0.0
11424,11424,0.04,0,0,0.0,
11425,11425,0.03,0,0,0.0,
11426,11426,1.35,20801,3,2.22,0.0
11427,11427,1.58,24037,2,1.27,0.0
11428,11428,0.83,18929,2,2.41,0.0
11429,11429,1.29,27403,1,0.77,0.0
11430,11430,7.0,198,0,0.0,0.0
11432,11432,2.15,62053,9,4.19,0.0
11433,11433,1.55,36489,3,1.94,0.0
11434,11434,3.27,65791,8,2.45,0.0
11435,11435,1.53,59296,5,3.27,0.0
11436,11436,0.79,20077,1,1.26,0.0
11451,11451,0.04,0,0,0.0,
11501,11501,2.05,19393,3,1.46,0.0
11507,11507,1.08,7286,2,1.85,0.0
11509,11509,0.84,2153,0,0.0,0.0
11510,11510,4.19,33484,6,1.43,0.0
11514,11514,0.9,4597,3,3.34,0.0
11516,11516,0.87,7670,2,2.29,0.0
11518,11518,1.37,10101,2,1.46,0.0
11520,11520,5.02,43408,6,1.2,0.0
11530,11530,7.09,28454,2,0.28,0.0
11542,11542,6.66,27773,9,1.35,0.0
11545,11545,11.48,12390,5,0.44,0.0
11547,11547,0.43,776,0,0.0,0.0
11548,11548,0.92,2963,3,3.28,0.0
11549,11549,0.07,2901,0,0.0,0.0
11550,11550,4.26,57652,6,1.41,0.0
11552,11552,3.42,25178,7,2.05,0.0
11553,11553,3.51,25869,2,0.57,0.0
11554,11554,6.25,37358,6,0.96,0.0
11556,11556,0.06,0,0,0.0,
11557,11557,2.02,7480,3,1.48,0.0
11558,11558,1.49,8217,5,3.36,0.0
11559,11559,4.17,8181,0,0.0,0.0
11560,11560,7.5,6365,0,0.0,0.0
11561,11561,3.9,37662,7,1.79,0.0
11563,11563,2.4,21965,5,2.09,0.0
11565,11565,1.12,8696,0,0.0,0.0
11566,11566,5.44,33401,3,0.55,0.0
11568,11568,8.93,4704,0,0.0,0.0
11569,11569,0.39,1080,1,2.56,0.0
11570,11570,3.68,27722,6,1.63,0.0
11572,11572,4.76,29846,4,0.84,0.0
11575,11575,1.78,16546,1,0.56,0.0
11576,11576,4.55,12099,1,0.22,0.0
11577,11577,3.05,12808,3,0.98,0.0
11579,11579,1.12,5209,1,0.89,0.0
11580,11580,3.9,43714,6,1.54,0.0
11581,11581,2.73,21275,1,0.37,0.0
11590,11590,6.66,46560,11,1.65,0.0
11596,11596,1.33,10561,3,2.25,0.0
11598,11598,1.99,13715,3,1.51,0.0
11691,11691,2.75,67094,2,0.73,0.0
11692,11692,1.0,20991,0,0.0,0.0
11693,11693,0.99,12919,3,3.04,0.0
11694,11694,1.34,21354,3,2.25,0.0
11697,11697,2.6,3540,2,0.77,0.0
11701,11701,4.67,28149,3,0.64,0.0
11702,11702,9.1,13788,1,0.11,0.0
11703,11703,3.11,15952,4,1.28,0.0
11704,11704,8.07,40285,3,0.37,0.0
11705,11705,3.56,7565,3,0.84,0.0
11706,11706,17.04,68773,8,0.47,0.0
11709,11709,1.51,6708,2,1.32,0.0
11710,11710,4.89,34237,11,2.25,0.0
11713,11713,4.98,9710,2,0.4,0.0
11714,11714,4.32,22714,5,1.16,0.0
11715,11715,1.69,4832,1,0.59,0.0
11716,11716,8.73,9957,2,0.23,0.0
11717,11717,10.91,63054,6,0.55,0.0
11718,11718,0.93,3069,2,2.14,0.0
11719,11719,6.05,3604,0,0.0,0.0
11720,11720,8.17,28556,2,0.24,0.0
11721,11721,2.49,6086,0,0.0,0.0
11722,11722,7.29,32524,6,0.82,0.0
11724,11724,3.86,3160,0,0.0,0.0
11725,11725,9.75,29578,5,0.51,0.0
11726,11726,2.53,20558,7,2.77,0.0
11727,11727,9.11,29823,3,0.33,0.0
11729,11729,6.27,27419,5,0.8,0.0
11730,11730,7.65,13860,3,0.39,0.0
11731,11731,8.39,30357,6,0.72,0.0
11732,11732,1.53,3764,3,1.96,0.0
11733,11733,11.8,16545,6,0.51,0.0
11735,11735,10.45,33454,9,0.86,0.0
11738,11738,5.33,17352,4,0.75,0.0
11739,11739,0.8,1027,0,0.0,0.0
11740,11740,3.71,9070,3,0.81,0.0
11741,11741,7.48,27149,4,0.54,0.0
11742,11742,5.0,12566,1,0.2,0.0
11743,11743,25.37,41938,8,0.32,0.0
11746,11746,23.89,68491,8,0.33,0.0
11747,11747,13.15,18922,2,0.15,0.0
11749,11749,2.18,3345,2,0.92,0.0
11751,11751,4.02,14559,3,0.75,0.0
11752,11752,3.71,9564,2,0.54,0.0
11753,11753,3.88,12596,6,1.55,0.0
11754,11754,7.37,18086,3,0.41,0.0
11755,11755,3.25,12510,0,0.0,0.0
11756,11756,5.52,43099,3,0.54,0.0
11757,11757,6.76,44115,8,1.18,0.0
11758,11758,10.99,53424,12,1.09,0.0
11762,11762,3.06,22606,5,1.63,0.0
11763,11763,13.83,29018,5,0.36,0.0
11764,11764,9.18,12723,3,0.33,0.0
11765,11765,2.45,723,0,0.0,0.0
11766,11766,6.16,12414,4,0.65,0.0
11767,11767,4.18,15783,2,0.48,0.0
11768,11768,15.11,21158,8,0.53,0.0
11769,11769,4.24,8706,2,0.47,0.0
11770,11770,0.44,57,0,0.0,0.0
11771,11771,10.7,9500,2,0.19,0.0
11772,11772,16.17,45964,10,0.62,0.0
11776,11776,6.89,24666,3,0.44,0.0
11777,11777,4.37,8951,3,0.69,0.0
11778,11778,6.84,11641,4,0.58,0.0
11779,11779,12.54,38063,8,0.64,0.0
11780,11780,11.55,15753,2,0.17,0.0
11782,11782,5.55,14915,4,0.72,0.0
11783,11783,3.55,21265,1,0.28,0.0
11784,11784,5.47,24992,3,0.55,0.0
11786,11786,5.76,6111,2,0.35,0.0
11787,11787,15.02,34099,5,0.33,0.0
11788,11788,8.6,16228,4,0.47,0.0
11789,11789,1.7,8380,2,1.18,0.0
11790,11790,7.16,17694,2,0.28,0.0
11791,11791,12.97,26121,11,0.85,0.0
11792,11792,9.85,8688,3,0.3,0.0
11793,11793,9.49,31238,6,0.63,0.0
11794,11794,0.28,2952,0,0.0,0.0
11795,11795,5.66,24982,4,0.71,0.0
11796,11796,1.36,3826,0,0.0,0.0
11797,11797,5.14,8737,0,0.0,0.0
11798,11798,4.77,15033,2,0.42,0.0
11801,11801,6.64,40340,8,1.21,0.0
11803,11803,6.05,28018,4,0.66,0.0
11804,11804,2.88,4916,0,0.0,0.0
11901,11901,55.16,27486,10,0.18,0.0
11930,11930,9.22,893,1,0.11,0.0
11931,11931,0.45,44,0,0.0,0.0
11932,11932,8.63,1138,1,0.12,0.0
11933,11933,27.72,7302,2,0.07,0.0
11934,11934,4.67,8006,3,0.64,0.0
11935,11935,10.21,3199,2,0.2,0.0
11937,11937,42.89,15984,7,0.16,0.0
11939,11939,2.24,954,0,0.0,0.0
11940,11940,5.53,5404,1,0.18,0.0
11941,11941,2.46,2004,1,0.41,0.0
11942,11942,8.66,4597,2,0.23,0.0
11944,11944,4.07,4121,1,0.25,0.0
11946,11946,13.38,15145,3,0.22,0.0
11947,11947,0.65,511,2,3.08,0.0
11948,11948,2.72,922,0,0.0,0.0
11949,11949,34.5,14863,3,0.09,0.0
11950,11950,4.12,15884,1,0.24,0.0
11951,11951,6.71,12391,1,0.15,0.0
11952,11952,9.45,4841,1,0.11,0.0
11953,11953,10.25,13401,2,0.2,0.0
11954,11954,18.51,3655,3,0.16,0.0
11955,11955,2.87,3785,0,0.0,0.0
11956,11956,1.27,212,0,0.0,0.0
11957,11957,6.47,782,0,0.0,0.0
11958,11958,2.88,698,1,0.35,0.0
11959,11959,3.84,784,1,0.26,0.0
11960,11960,1.89,696,0,0.0,0.0
11961,11961,12.86,13330,0,0.0,0.0
11962,11962,5.48,309,0,0.0,0.0
11963,11963,13.49,7430,7,0.52,0.0
11964,11964,9.38,2054,1,0.11,0.0
11965,11965,2.83,690,1,0.35,0.0
11967,11967,11.33,27649,5,0.44,0.0
11968,11968,27.03,10667,6,0.22,0.0
11970,11970,0.56,264,0,0.0,0.0
11971,11971,11.07,6235,4,0.36,0.0
11972,11972,2.41,1171,1,0.42,0.0
11973,11973,4.38,43,0,0.0,0.0
11975,11975,2.85,223,1,0.35,0.0
11976,11976,12.28,1996,0,0.0,0.0
11977,11977,5.73,2455,0,0.0,0.0
11978,11978,12.61,3058,4,0.32,0.0
11980,11980,13.11,5604,0,0.0,0.0
12007,12007,1.21,0,0,0.0,
12008,12008,0.83,609,0,0.0,0.0
12009,12009,52.22,8036,0,0.0,0.0
12010,12010,130.7,28221,7,0.05,0.0
12015,12015,13.36,3006,0,0.0,0.0
12017,12017,19.96,376,0,0.0,0.0
12018,12018,44.54,7324,0,0.0,0.0
12019,12019,29.5,14429,1,0.03,0.0
12020,12020,75.2,33456,3,0.04,0.0
12022,12022,32.36,591,1,0.03,0.0
12023,12023,57.59,2134,0,0.0,0.0
12024,12024,1.04,0,0,0.0,
12025,12025,36.27,5404,1,0.03,0.0
12027,12027,7.17,3815,1,0.14,0.0
12028,12028,22.57,929,0,0.0,0.0
12029,12029,20.08,1104,0,0.0,0.0
12031,12031,3.24,182,0,0.0,0.0
12032,12032,88.81,853,0,0.0,0.0
12033,12033,26.98,7924,2,0.07,0.0
12035,12035,6.23,856,0,0.0,0.0
12036,12036,7.41,224,0,0.0,0.0
12037,12037,30.83,4444,2,0.06,0.0
12040,12040,1.31,163,0,0.0,0.0
12041,12041,1.58,638,0,0.0,0.0
12042,12042,4.34,196,0,0.0,0.0
12043,12043,61.76,8171,2,0.03,0.0
12045,12045,0.73,475,0,0.0,0.0
12046,12046,15.35,1025,0,0.0,0.0
12047,12047,8.83,20935,4,0.45,0.0
12051,12051,21.32,6421,1,0.05,0.0
12052,12052,30.3,1597,2,0.07,0.0
12053,12053,61.83,4621,0,0.0,0.0
12054,12054,15.45,16649,4,0.26,0.0
12056,12056,18.01,2743,2,0.11,0.0
12057,12057,35.16,2036,0,0.0,0.0
12058,12058,19.23,1656,0,0.0,0.0
12059,12059,25.95,1657,0,0.0,0.0
12060,12060,34.5,1551,1,0.03,0.0
12061,12061,20.13,9325,1,0.05,0.0
12062,12062,28.96,1730,0,0.0,0.0
12063,12063,1.42,400,0,0.0,0.0
12064,12064,11.43,380,0,0.0,0.0
12065,12065,34.9,42868,7,0.2,0.0
12066,12066,33.68,1784,0,0.0,0.0
12067,12067,21.41,1635,0,0.0,0.0
12068,12068,30.8,3083,1,0.03,0.0
12069,12069,0.57,213,0,0.0,0.0
12070,12070,12.24,1860,0,0.0,0.0
12071,12071,9.23,398,0,0.0,0.0
12072,12072,48.16,2884,0,0.0,0.0
12074,12074,35.64,2895,0,0.0,0.0
12075,12075,39.29,2850,0,0.0,0.0
12076,12076,75.0,1514,0,0.0,0.0
12077,12077,10.09,6823,3,0.3,0.0
12078,12078,108.48,23381,6,0.06,0.0
12083,12083,43.12,3760,1,0.02,0.0
12084,12084,3.61,4959,4,1.11,0.0
12085,12085,0.18,434,0,0.0,0.0
12086,12086,6.06,1505,0,0.0,0.0
12087,12087,19.69,1053,0,0.0,0.0
12089,12089,0.54,115,0,0.0,0.0
12090,12090,57.03,6139,0,0.0,0.0
12092,12092,14.95,706,0,0.0,0.0
12093,12093,65.97,1632,0,0.0,0.0
12094,12094,28.23,2550,0,0.0,0.0
12095,12095,60.64,12228,5,0.08,0.0
12106,12106,14.57,2427,1,0.07,0.0
12108,12108,141.57,395,0,0.0,0.0
12110,12110,14.69,22041,4,0.27,0.0
12115,12115,5.18,127,0,0.0,0.0
12116,12116,38.51,1666,0,0.0,0.0
12117,12117,44.86,3094,0,0.0,0.0
12118,12118,31.57,15218,3,0.1,0.0
12120,12120,17.51,623,0,0.0,0.0
12121,12121,20.61,1597,0,0.0,0.0
12122,12122,108.08,4313,2,0.02,0.0
12123,12123,32.62,5492,1,0.03,0.0
12124,12124,2.64,675,0,0.0,0.0
12125,12125,17.93,1385,1,0.06,0.0
12130,12130,0.6,729,0,0.0,0.0
12131,12131,7.06,85,0,0.0,0.0
12132,12132,1.86,267,0,0.0,0.0
12134,12134,193.17,4186,1,0.01,0.0
12136,12136,18.15,699,0,0.0,0.0
12137,12137,23.99,1762,0,0.0,0.0
12138,12138,80.27,3300,0,0.0,0.0
12139,12139,239.08,156,0,0.0,0.0
12140,12140,8.29,1552,0,0.0,0.0
