ZIP,ZCTA,SVIS,SVI_THEME1,SVI_THEME2,SVI_THEME3,SVI_THEME4
98105,98105,0.43,0.47,0.04,0.56,0.8
98139,98139,0.08,0.07,0.26,0.33,0.12
98199,98199,0.16,0.1,0.1,0.42,0.48
98109,98109,0.25,0.12,0.02,0.52,0.85
98119,98119,0.2,0.09,0.03,0.39,0.75
98129,98129,0.08,0.07,0.03,0.18,0.56
98102,98102,0.14,0.07,0.02,0.32,0.78
98112,98112,0.15,0.09,0.07,0.38,0.53
98122,98122,0.36,0.28,0.05,0.52,0.8
98144,98144,0.56,0.39,0.21,0.8,0.8
98116,98116,0.17,0.07,0.11,0.34,0.53
98126,98126,0.35,0.3,0.25,0.55,0.52
98108,98108,0.67,0.61,0.3,0.82,0.73
98118,98118,0.72,0.58,0.36,0.86,0.82
98136,98136,0.16,0.07,0.11,0.35,0.48
98106,98106,0.57,0.45,0.35,0.76,0.67
98134,98134,0.55,0.29,0.13,0.73,0.91
98178,98178,0.63,0.44,0.42,0.87,0.66
98146,98146,0.68,0.54,0.55,0.76,0.69
98028,98028,0.34,0.21,0.17,0.53,0.66
98011,98011,0.43,0.19,0.33,0.59,0.73
98034,98034,0.24,0.16,0.11,0.58,0.49
98052,98052,0.34,0.1,0.11,0.72,0.74
98072,98072,0.23,0.12,0.22,0.34,0.55
98033,98033,0.18,0.08,0.08,0.53,0.51
98008,98008,0.49,0.3,0.41,0.73,0.62
98007,98007,0.4,0.23,0.18,0.81,0.7
98005,98005,0.27,0.15,0.12,0.76,0.48
98027,98027,0.32,0.21,0.14,0.6,0.56
98004,98004,0.28,0.11,0.13,0.71,0.59
98009,98009,0.11,0.06,0.05,0.57,0.29
98006,98006,0.26,0.1,0.23,0.76,0.35
98039,98039,0.03,0.03,0.3,0.62,0.01
98040,98040,0.29,0.08,0.5,0.59,0.42
98059,98059,0.34,0.19,0.28,0.7,0.48
98056,98056,0.52,0.36,0.23,0.79,0.69
98015,98015,0.48,0.26,0.34,0.85,0.57
98058,98058,0.41,0.29,0.28,0.67,0.53
98055,98055,0.57,0.31,0.36,0.81,0.75
98057,98057,0.7,0.47,0.45,0.79,0.88
98168,98168,0.8,0.66,0.49,0.87,0.84
98166,98166,0.56,0.41,0.4,0.63,0.71
98070,98070,0.29,0.07,0.39,0.3,0.66
98062,98062,0.08,0.12,0.35,0.3,0.07
98148,98148,0.59,0.49,0.47,0.71,0.6
98032,98032,0.75,0.61,0.46,0.81,0.85
98188,98188,0.7,0.54,0.28,0.85,0.83
98198,98198,0.67,0.48,0.46,0.74,0.79
98031,98031,0.62,0.51,0.37,0.82,0.69
98042,98042,0.29,0.23,0.21,0.58,0.4
98064,98064,0.95,0.85,0.89,0.85,0.9
98030,98030,0.84,0.7,0.59,0.84,0.83
98092,98092,0.39,0.32,0.28,0.58,0.48
98035,98035,0.95,0.61,0.91,0.77,1.0
98001,98001,0.5,0.42,0.32,0.71,0.56
98003,98003,0.77,0.59,0.6,0.8,0.85
98023,98023,0.57,0.4,0.41,0.72,0.7
98422,98422,0.32,0.29,0.28,0.64,0.29
98093,98093,0.61,0.26,0.59,0.82,0.78
98354,98354,0.32,0.25,0.42,0.38,0.46
98047,98047,0.72,0.47,0.69,0.66,0.86
98002,98002,0.87,0.68,0.73,0.77,0.92
98022,98022,0.47,0.37,0.58,0.48,0.52
98051,98051,0.18,0.2,0.27,0.36,0.24
98010,98010,0.16,0.19,0.25,0.33,0.2
98038,98038,0.15,0.17,0.28,0.29,0.25
98025,98025,0.07,0.08,0.1,0.27,0.21
98074,98074,0.07,0.03,0.11,0.61,0.11
98075,98075,0.12,0.03,0.17,0.58,0.22
98029,98029,0.24,0.12,0.21,0.65,0.4
98024,98024,0.23,0.15,0.29,0.42,0.4
98050,98050,0.29,0.17,0.19,0.71,0.39
98053,98053,0.12,0.05,0.17,0.51,0.27
98077,98077,0.1,0.09,0.13,0.37,0.21
98019,98019,0.06,0.07,0.07,0.17,0.26
98073,98073,0.34,0.05,0.05,0.65,0.93
98014,98014,0.06,0.07,0.07,0.33,0.18
98065,98065,0.14,0.1,0.14,0.37,0.34
98045,98045,0.37,0.23,0.3,0.35,0.69
98068,98068,0.05,0.03,0.06,0.08,0.43
98224,98224,0.1,0.06,0.07,0.16,0.49
98251,98251,0.35,0.39,0.36,0.32,0.42
98288,98288,0.1,0.06,0.07,0.16,0.49
98310,98310,0.65,0.47,0.67,0.44,0.83
98312,98312,0.5,0.46,0.49,0.35,0.63
98337,98337,0.56,0.59,0.26,0.43,0.72
98340,98340,0.39,0.45,0.82,0.2,0.24
98346,98346,0.16,0.17,0.41,0.14,0.25
98370,98370,0.34,0.26,0.54,0.32,0.45
98364,98364,0.23,0.25,0.38,0.35,0.26
98383,98383,0.39,0.23,0.41,0.35,0.72
98061,98061,0.19,0.09,0.56,0.2,0.35
98110,98110,0.26,0.05,0.59,0.25,0.54
98311,98311,0.44,0.27,0.58,0.45,0.59
98345,98345,0.11,0.16,0.59,0.08,0.12
98380,98380,0.26,0.35,0.51,0.17,0.23
98393,98393,0.59,0.34,0.88,0.6,0.58
98528,98528,0.57,0.56,0.49,0.47,0.62
98366,98366,0.63,0.51,0.77,0.38,0.68
98367,98367,0.43,0.4,0.61,0.21,0.55
98353,98353,0.49,0.44,0.83,0.42,0.36
98359,98359,0.35,0.49,0.52,0.13,0.36
98384,98384,0.22,0.23,0.3,0.09,0.49
98386,98386,0.22,0.23,0.3,0.09,0.49
98322,98322,0.49,0.6,0.74,0.14,0.43
98329,98329,0.29,0.34,0.41,0.23,0.35
98342,98342,0.21,0.23,0.46,0.24,0.25
98392,98392,0.28,0.25,0.46,0.43,0.28
98922,98922,0.34,0.39,0.63,0.12,0.4
98925,98925,0.21,0.4,0.55,0.07,0.16
98940,98940,0.39,0.39,0.66,0.14,0.5
98941,98941,0.39,0.39,0.66,0.14,0.5
98943,98943,0.39,0.39,0.66,0.14,0.5
98926,98926,0.46,0.57,0.26,0.32,0.64
98946,98946,0.2,0.39,0.54,0.07,0.16
98812,98812,0.89,0.74,0.74,0.88,0.88
98613,98613,0.74,0.74,0.71,0.39,0.75
98619,98619,0.78,0.74,0.77,0.34,0.88
98620,98620,0.78,0.74,0.77,0.34,0.88
98628,98628,0.75,0.74,0.73,0.37,0.79
98670,98670,0.73,0.74,0.71,0.4,0.72
98672,98672,0.57,0.37,0.42,0.65,0.77
98935,98935,0.93,0.88,0.86,0.92,0.77
99322,99322,0.79,0.74,0.78,0.35,0.88
99356,99356,0.78,0.74,0.77,0.34,0.88
98602,98602,0.71,0.71,0.67,0.43,0.71
98617,98617,0.72,0.75,0.7,0.41,0.7
98635,98635,0.72,0.74,0.7,0.41,0.7
98673,98673,0.72,0.75,0.7,0.41,0.7
98605,98605,0.54,0.37,0.44,0.6,0.72
98623,98623,0.57,0.36,0.41,0.65,0.78
98650,98650,0.57,0.36,0.41,0.65,0.78
98651,98651,0.41,0.4,0.56,0.37,0.42
98522,98522,0.24,0.43,0.73,0.05,0.13
98531,98531,0.82,0.71,0.85,0.54,0.84
98532,98532,0.62,0.55,0.76,0.34,0.65
98544,98544,0.8,0.44,0.93,0.55,0.97
98596,98596,0.64,0.59,0.78,0.42,0.61
98538,98538,0.62,0.52,0.76,0.42,0.68
98539,98539,0.61,0.5,0.75,0.41,0.69
98572,98572,0.61,0.5,0.75,0.41,0.68
99122,99122,0.38,0.44,0.73,0.07,0.42
98832,98832,0.42,0.37,0.36,0.4,0.59
99008,99008,0.47,0.36,0.71,0.33,0.57
99134,99134,0.58,0.52,0.88,0.32,0.53
99144,99144,0.58,0.52,0.88,0.32,0.53
99154,99154,0.58,0.52,0.88,0.32,0.53
98548,98548,0.37,0.54,0.61,0.14,0.31
98555,98555,0.4,0.69,0.7,0.18,0.13
98560,98560,0.32,0.3,0.48,0.08,0.61
98584,98584,0.67,0.65,0.8,0.42,0.61
98524,98524,0.64,0.59,0.38,0.56,0.79
98546,98546,0.39,0.55,0.77,0.19,0.22
98592,98592,0.36,0.4,0.64,0.47,0.19
99116,99116,0.9,0.75,0.96,0.64,0.87
99124,99124,0.89,0.76,0.97,0.6,0.86
99155,99155,0.89,0.76,0.97,0.6,0.86
98827,98827,0.83,0.79,0.68,0.62,0.83
98844,98844,0.83,0.85,0.63,0.61,0.79
98849,98849,0.71,0.62,0.78,0.61,0.61
98855,98855,0.83,0.7,0.75,0.63,0.87
98859,98859,0.83,0.85,0.63,0.61,0.79
98840,98840,0.86,0.69,0.95,0.7,0.79
98841,98841,0.85,0.54,0.99,0.61,0.86
98833,98833,0.39,0.42,0.65,0.26,0.35
98856,98856,0.63,0.6,0.75,0.22,0.74
98862,98862,0.42,0.45,0.66,0.26,0.4
98814,98814,0.64,0.61,0.76,0.22,0.75
98834,98834,0.64,0.61,0.75,0.24,0.75
98577,98577,0.79,0.63,0.92,0.59,0.75
98527,98527,0.85,0.83,0.88,0.63,0.7
98547,98547,0.79,0.78,0.58,0.56,0.8
98586,98586,0.76,0.74,0.85,0.57,0.63
98590,98590,0.85,0.83,0.88,0.63,0.7
98554,98554,0.51,0.48,0.77,0.39,0.43
98561,98561,0.51,0.48,0.77,0.39,0.43
98614,98614,0.51,0.48,0.77,0.39,0.43
98624,98624,0.63,0.4,0.79,0.46,0.77
98631,98631,0.67,0.64,0.85,0.32,0.62
98638,98638,0.5,0.47,0.75,0.37,0.45
98644,98644,0.66,0.38,0.8,0.47,0.87
99119,99119,0.55,0.57,0.76,0.15,0.61
99139,99139,0.54,0.49,0.67,0.07,0.82
99152,99152,0.54,0.49,0.67,0.07,0.82
99153,99153,0.54,0.49,0.67,0.07,0.82
99156,99156,0.59,0.56,0.88,0.18,0.57
99006,99006,0.38,0.38,0.7,0.19,0.4
99009,99009,0.34,0.38,0.53,0.16,0.41
99180,99180,0.56,0.6,0.79,0.18,0.54
98407,98407,0.4,0.27,0.53,0.42,0.49
98402,98402,0.67,0.58,0.25,0.69,0.86
98403,98403,0.28,0.25,0.12,0.31,0.6
98406,98406,0.38,0.29,0.38,0.38,0.61
98417,98417,0.03,0.04,0.1,0.24,0.08
98405,98405,0.74,0.66,0.47,0.64,0.82
98465,98465,0.69,0.54,0.56,0.64,0.81
98466,98466,0.46,0.34,0.63,0.55,0.5
98409,98409,0.71,0.64,0.44,0.75,0.73
98418,98418,0.66,0.63,0.48,0.67,0.62
98404,98404,0.8,0.74,0.65,0.82,0.7
98408,98408,0.69,0.65,0.61,0.73,0.55
98467,98467,0.55,0.3,0.57,0.64,0.75
98499,98499,0.82,0.69,0.73,0.74,0.86
98444,98444,0.83,0.73,0.62,0.74,0.82
98445,98445,0.66,0.56,0.63,0.65,0.69
98321,98321,0.32,0.33,0.57,0.22,0.39
98323,98323,0.34,0.49,0.42,0.1,0.42
98360,98360,0.4,0.35,0.66,0.35,0.48
98396,98396,0.32,0.44,0.39,0.14,0.43
98398,98398,0.25,0.25,0.25,0.26,0.45
98374,98374,0.48,0.42,0.6,0.44,0.52
98391,98391,0.18,0.19,0.36,0.25,0.28
98390,98390,0.55,0.4,0.86,0.37,0.57
98338,98338,0.36,0.33,0.43,0.26,0.52
98371,98371,0.45,0.36,0.48,0.36,0.64
98373,98373,0.53,0.46,0.52,0.51,0.6
98446,98446,0.44,0.45,0.54,0.48,0.43
98372,98372,0.4,0.31,0.43,0.38,0.57
98375,98375,0.38,0.37,0.52,0.58,0.29
98387,98387,0.54,0.53,0.6,0.57,0.43
98433,98433,0.51,0.57,0.24,0.56,0.55
98498,98498,0.54,0.39,0.53,0.64,0.61
98439,98439,0.69,0.72,0.5,0.58,0.71
98493,98493,0.59,0.25,0.77,0.7,0.74
98388,98388,0.25,0.2,0.62,0.49,0.16
98464,98464,0.66,0.38,0.83,0.69,0.73
98335,98335,0.24,0.14,0.41,0.29,0.43
98333,98333,0.11,0.29,0.19,0.1,0.18
98332,98332,0.2,0.13,0.27,0.42,0.35
98395,98395,0.26,0.33,0.37,0.25,0.32
98394,98394,0.26,0.38,0.34,0.13,0.37
98349,98349,0.38,0.4,0.53,0.17,0.52
98327,98327,0.2,0.28,0.19,0.36,0.27
98304,98304,0.46,0.57,0.76,0.14,0.4
98328,98328,0.43,0.47,0.63,0.19,0.44
98330,98330,0.49,0.56,0.77,0.17,0.44
98348,98348,0.53,0.54,0.79,0.22,0.5
98352,98352,0.66,0.48,0.92,0.48,0.63
98421,98421,0.77,0.8,0.05,0.9,0.9
98424,98424,0.6,0.44,0.37,0.75,0.69
98443,98443,0.42,0.43,0.52,0.41,0.4
98243,98243,0.32,0.26,0.36,0.19,0.62
98245,98245,0.32,0.26,0.36,0.19,0.62
98279,98279,0.32,0.26,0.36,0.19,0.62
98280,98280,0.32,0.26,0.36,0.19,0.62
98297,98297,0.32,0.26,0.36,0.19,0.62
98250,98250,0.44,0.22,0.44,0.34,0.79
98221,98221,0.32,0.29,0.55,0.23,0.43
98222,98222,0.34,0.22,0.31,0.34,0.67
98261,98261,0.34,0.22,0.31,0.34,0.67
98286,98286,0.34,0.22,0.31,0.34,0.67
98257,98257,0.39,0.35,0.63,0.38,0.38
98273,98273,0.67,0.58,0.58,0.66,0.71
98229,98229,0.38,0.34,0.28,0.35,0.63
98232,98232,0.47,0.44,0.23,0.65,0.53
98233,98233,0.7,0.58,0.71,0.65,0.71
98284,98284,0.59,0.44,0.64,0.39,0.76
98237,98237,0.61,0.75,0.75,0.14,0.54
98255,98255,0.36,0.4,0.39,0.32,0.41
98263,98263,0.36,0.4,0.39,0.32,0.41
98241,98241,0.6,0.68,0.78,0.09,0.64
98267,98267,0.63,0.78,0.79,0.11,0.55
98283,98283,0.65,0.79,0.76,0.16,0.58
98274,98274,0.6,0.46,0.63,0.57,0.69
98235,98235,0.38,0.49,0.6,0.25,0.3
98238,98238,0.24,0.15,0.42,0.21,0.5
98292,98292,0.34,0.24,0.52,0.16,0.57
98610,98610,0.6,0.49,0.67,0.41,0.73
98639,98639,0.21,0.38,0.27,0.07,0.32
98648,98648,0.52,0.58,0.57,0.11,0.68
98201,98201,0.65,0.6,0.4,0.52,0.81
98203,98203,0.58,0.47,0.51,0.58,0.68
98208,98208,0.48,0.32,0.34,0.68,0.59
98275,98275,0.21,0.15,0.15,0.62,0.35
98204,98204,0.78,0.6,0.56,0.81,0.86
98012,98012,0.29,0.14,0.24,0.64,0.45
98296,98296,0.15,0.12,0.19,0.42,0.28
98087,98087,0.58,0.45,0.28,0.76,0.74
98026,98026,0.23,0.18,0.18,0.49,0.39
98037,98037,0.56,0.42,0.28,0.75,0.72
98020,98020,0.23,0.08,0.3,0.39,0.5
98043,98043,0.39,0.2,0.26,0.58,0.69
98036,98036,0.59,0.37,0.45,0.7,0.77
98046,98046,0.84,0.54,0.84,0.8,0.93
98021,98021,0.25,0.13,0.13,0.58,0.54
98258,98258,0.25,0.24,0.42,0.39,0.27
98270,98270,0.53,0.44,0.57,0.5,0.58
98290,98290,0.31,0.28,0.36,0.33,0.46
98272,98272,0.44,0.36,0.39,0.51,0.55
98223,98223,0.38,0.31,0.45,0.38,0.51
98271,98271,0.48,0.42,0.44,0.5,0.57
98259,98259,0.55,0.38,0.52,0.44,0.79
98287,98287,0.11,0.21,0.33,0.11,0.15
98252,98252,0.31,0.24,0.42,0.21,0.58
98256,98256,0.19,0.31,0.12,0.32,0.28
98294,98294,0.27,0.28,0.32,0.44,0.32
99207,99207,0.71,0.77,0.73,0.53,0.53
99208,99208,0.48,0.44,0.66,0.37,0.48
99217,99217,0.62,0.58,0.68,0.45,0.6
99205,99205,0.44,0.5,0.7,0.22,0.39
99224,99224,0.38,0.32,0.3,0.35,0.59
99209,99209,0.45,0.43,0.86,0.27,0.34
99202,99202,0.73,0.72,0.61,0.5,0.74
99252,99252,0.88,0.61,0.91,0.51,0.99
99201,99201,0.66,0.68,0.46,0.25,0.86
99223,99223,0.39,0.24,0.64,0.36,0.53
99203,99203,0.21,0.11,0.45,0.21,0.37
99204,99204,0.61,0.47,0.4,0.38,0.91
99021,99021,0.38,0.4,0.72,0.18,0.38
99025,99025,0.38,0.32,0.62,0.23,0.5
99027,99027,0.24,0.3,0.51,0.1,0.32
99216,99216,0.53,0.5,0.78,0.25,0.56
99003,99003,0.24,0.3,0.38,0.16,0.37
99005,99005,0.23,0.29,0.43,0.24,0.26
99218,99218,0.55,0.46,0.72,0.34,0.6
99026,99026,0.29,0.28,0.56,0.25,0.33
99228,99228,0.43,0.42,0.72,0.21,0.45
99206,99206,0.53,0.47,0.67,0.35,0.6
99212,99212,0.42,0.44,0.39,0.31,0.56
99213,99213,0.22,0.39,0.46,0.09,0.22
99211,99211,0.57,0.69,0.29,0.44,0.6
99016,99016,0.46,0.45,0.78,0.25,0.41
99023,99023,0.24,0.22,0.64,0.14,0.32
99036,99036,0.27,0.24,0.64,0.11,0.39
99037,99037,0.47,0.34,0.56,0.32,0.67
99214,99214,0.63,0.59,0.54,0.48,0.71
99019,99019,0.19,0.19,0.48,0.28,0.2
99030,99030,0.44,0.44,0.6,0.12,0.62
99004,99004,0.42,0.54,0.18,0.33,0.63
99020,99020,0.07,0.11,0.11,0.07,0.31
99031,99031,0.4,0.48,0.42,0.08,0.6
99014,99014,0.37,0.12,0.5,0.42,0.69
99022,99022,0.52,0.4,0.54,0.28,0.78
99012,99012,0.5,0.53,0.55,0.12,0.72
99018,99018,0.5,0.53,0.55,0.12,0.72
99033,99033,0.53,0.46,0.77,0.21,0.65
99039,99039,0.5,0.53,0.55,0.12,0.72
99170,99170,0.53,0.48,0.73,0.19,0.66
99114,99114,0.6,0.62,0.64,0.3,0.63
99126,99126,0.6,0.65,0.74,0.22,0.58
99151,99151,0.66,0.65,0.87,0.18,0.68
99157,99157,0.66,0.65,0.87,0.18,0.68
99167,99167,0.55,0.66,0.73,0.12,0.52
99101,99101,0.42,0.6,0.64,0.13,0.31
99109,99109,0.56,0.63,0.86,0.1,0.52
99129,99129,0.63,0.77,0.77,0.23,0.49
99131,99131,0.46,0.66,0.61,0.07,0.4
99137,99137,0.46,0.66,0.61,0.07,0.4
99013,99013,0.38,0.43,0.63,0.24,0.36
99034,99034,0.2,0.3,0.52,0.13,0.21
99173,99173,0.51,0.68,0.65,0.18,0.38
98506,98506,0.47,0.37,0.47,0.4,0.63
98501,98501,0.4,0.35,0.49,0.34,0.54
98502,98502,0.5,0.48,0.34,0.41,0.63
98511,98511,0.43,0.31,0.6,0.14,0.77
98512,98512,0.37,0.37,0.36,0.26,0.59
98503,98503,0.66,0.48,0.74,0.58,0.72
98509,98509,0.59,0.5,0.72,0.54,0.55
98516,98516,0.37,0.33,0.51,0.59,0.33
98513,98513,0.41,0.38,0.44,0.46,0.46
98540,98540,0.35,0.32,0.66,0.32,0.34
98556,98556,0.13,0.19,0.06,0.39,0.28
98505,98505,0.37,0.35,0.24,0.44,0.53
98576,98576,0.4,0.5,0.7,0.25,0.28
98597,98597,0.51,0.59,0.71,0.29,0.39
98589,98589,0.51,0.49,0.6,0.33,0.56
98530,98530,0.62,0.65,0.63,0.29,0.67
98612,98612,0.46,0.42,0.64,0.27,0.56
98621,98621,0.46,0.42,0.64,0.27,0.56
98643,98643,0.46,0.42,0.64,0.27,0.56
98647,98647,0.46,0.42,0.64,0.27,0.56
99323,99323,0.82,0.71,0.73,0.74,0.81
99360,99360,0.3,0.3,0.54,0.34,0.31
99362,99362,0.61,0.52,0.7,0.57,0.62
99363,99363,0.82,0.71,0.73,0.74,0.81
99329,99329,0.29,0.29,0.53,0.33,0.3
99324,99324,0.73,0.63,0.43,0.6,0.89
98226,98226,0.62,0.51,0.59,0.51,0.72
98225,98225,0.49,0.51,0.21,0.4,0.78
98248,98248,0.63,0.53,0.68,0.5,0.7
98228,98228,0.34,0.45,0.29,0.31,0.4
98220,98220,0.76,0.83,0.62,0.39,0.77
98244,98244,0.76,0.83,0.62,0.39,0.77
98247,98247,0.63,0.58,0.57,0.58,0.64
98266,98266,0.76,0.83,0.62,0.39,0.77
98295,98295,0.66,0.61,0.56,0.56,0.69
98264,98264,0.5,0.29,0.57,0.45,0.74
98276,98276,0.65,0.6,0.55,0.57,0.68
98230,98230,0.48,0.48,0.53,0.28,0.58
98240,98240,0.51,0.51,0.54,0.33,0.59
98231,98231,0.61,0.46,0.78,0.42,0.72
98262,98262,0.11,0.29,0.4,0.03,0.12
98281,98281,0.4,0.28,0.75,0.35,0.44
99102,99102,0.44,0.46,0.07,0.55,0.73
99111,99111,0.47,0.4,0.59,0.04,0.84
99161,99161,0.25,0.15,0.64,0.05,0.54
99163,99163,0.53,0.6,0.12,0.52,0.8
99113,99113,0.23,0.25,0.56,0.22,0.25
99104,99104,0.25,0.15,0.64,0.05,0.54
99128,99128,0.29,0.19,0.66,0.07,0.55
99130,99130,0.25,0.15,0.64,0.05,0.54
99158,99158,0.28,0.19,0.66,0.07,0.55
99171,99171,0.53,0.46,0.78,0.21,0.64
99174,99174,0.25,0.15,0.64,0.05,0.54
99176,99176,0.32,0.22,0.67,0.09,0.56
99149,99149,0.53,0.46,0.78,0.22,0.64
99136,99136,0.2,0.23,0.57,0.2,0.2
99179,99179,0.2,0.23,0.57,0.2,0.2
99333,99333,0.2,0.23,0.57,0.2,0.2
98908,98908,0.49,0.36,0.7,0.58,0.45
98902,98902,0.84,0.75,0.8,0.75,0.81
98903,98903,0.74,0.61,0.8,0.73,0.68
98901,98901,0.82,0.75,0.73,0.76,0.83
98921,98921,0.82,0.68,0.78,0.82,0.74
98932,98932,0.82,0.89,0.59,0.92,0.46
98938,98938,0.8,0.86,0.57,0.91,0.44
98951,98951,0.94,0.93,0.73,0.92,0.83
98953,98953,0.82,0.68,0.78,0.82,0.74
98923,98923,0.57,0.47,0.54,0.83,0.42
98937,98937,0.45,0.38,0.68,0.54,0.38
98947,98947,0.57,0.47,0.54,0.83,0.42
98942,98942,0.48,0.39,0.62,0.47,0.51
26201,26201,0.53,0.75,0.59,0.06,0.49
26238,26238,0.47,0.71,0.79,0.0,0.31
26250,26250,0.69,0.8,0.79,0.13,0.68
26267,26267,0.45,0.79,0.48,0.1,0.28
26330,26330,0.31,0.29,0.56,0.09,0.49
26347,26347,0.57,0.65,0.7,0.08,0.64
26349,26349,0.45,0.69,0.79,0.0,0.29
26385,26385,0.21,0.37,0.64,0.03,0.19
26416,26416,0.63,0.78,0.59,0.17,0.64
26283,26283,0.29,0.52,0.6,0.02,0.26
26405,26405,0.45,0.7,0.59,0.03,0.37
26440,26440,0.53,0.81,0.7,0.07,0.32
26241,26241,0.65,0.67,0.72,0.04,0.85
26275,26275,0.82,0.86,0.83,0.19,0.88
25404,25404,0.63,0.59,0.84,0.34,0.61
25419,25419,0.34,0.4,0.52,0.24,0.37
25403,25403,0.44,0.49,0.54,0.3,0.44
25427,25427,0.32,0.44,0.51,0.17,0.33
25411,25411,0.34,0.54,0.45,0.1,0.33
25401,25401,0.84,0.81,0.89,0.38,0.81
25405,25405,0.62,0.54,0.66,0.4,0.71
25443,25443,0.35,0.29,0.35,0.2,0.67
25402,25402,0.87,0.84,0.91,0.33,0.9
25413,25413,0.5,0.6,0.68,0.25,0.42
25420,25420,0.19,0.35,0.31,0.05,0.28
25421,25421,0.18,0.35,0.31,0.05,0.28
25428,25428,0.53,0.6,0.57,0.3,0.52
25053,25053,0.75,0.81,0.92,0.09,0.71
25081,25081,0.58,0.83,0.67,0.02,0.5
25093,25093,0.6,0.82,0.62,0.01,0.61
25130,25130,0.68,0.82,0.85,0.06,0.61
25204,25204,0.59,0.82,0.6,0.01,0.61
26035,26035,0.3,0.35,0.54,0.09,0.44
26037,26037,0.58,0.52,0.74,0.12,0.73
26062,26062,0.4,0.46,0.54,0.16,0.49
26070,26070,0.42,0.49,0.71,0.02,0.51
26030,26030,0.46,0.51,0.81,0.0,0.54
26058,26058,0.46,0.51,0.81,0.0,0.54
26003,26003,0.46,0.48,0.62,0.15,0.57
26032,26032,0.28,0.44,0.28,0.04,0.48
26074,26074,0.31,0.53,0.1,0.04,0.65
26075,26075,0.55,0.54,0.98,0.04,0.48
25705,25705,0.47,0.5,0.74,0.18,0.44
25702,25702,0.63,0.77,0.67,0.09,0.68
25703,25703,0.64,0.85,0.37,0.27,0.72
25701,25701,0.54,0.6,0.51,0.28,0.61
25704,25704,0.59,0.78,0.82,0.11,0.43
25504,25504,0.43,0.42,0.63,0.11,0.59
25537,25537,0.34,0.48,0.83,0.13,0.16
25545,25545,0.41,0.52,0.77,0.04,0.4
25506,25506,0.62,0.77,0.73,0.11,0.58
25541,25541,0.48,0.59,0.8,0.02,0.48
25559,25559,0.21,0.47,0.45,0.01,0.18
25510,25510,0.46,0.56,0.77,0.04,0.48
25526,25526,0.28,0.25,0.63,0.13,0.39
26321,26321,0.52,0.52,0.93,0.05,0.5
26339,26339,0.44,0.49,0.43,0.13,0.67
26411,26411,0.45,0.5,0.43,0.14,0.66
26426,26426,0.47,0.63,0.61,0.11,0.5
26443,26443,0.59,0.71,0.35,0.45,0.57
26456,26456,0.65,0.78,0.56,0.13,0.73
25840,25840,0.53,0.58,0.8,0.05,0.6
25879,25879,0.75,0.82,0.83,0.08,0.83
25901,25901,0.82,0.83,0.92,0.14,0.86
25866,25866,0.89,0.87,0.98,0.19,0.9
25917,25917,0.74,0.86,0.84,0.14,0.64
25855,25855,0.82,0.89,0.94,0.1,0.79
25880,25880,0.75,0.75,0.91,0.22,0.71
25936,25936,0.6,0.81,0.67,0.04,0.54
25846,25846,0.73,0.91,0.89,0.09,0.53
25888,25888,0.73,0.91,0.89,0.09,0.53
25904,25904,0.73,0.91,0.89,0.09,0.53
25085,25085,0.59,0.71,0.74,0.15,0.56
25812,25812,0.48,0.66,0.64,0.08,0.44
25854,25854,0.43,0.64,0.59,0.05,0.39
25862,25862,0.46,0.65,0.62,0.07,0.42
25868,25868,0.35,0.62,0.5,0.0,0.32
25938,25938,0.48,0.66,0.64,0.08,0.44
26690,26690,0.5,0.72,0.7,0.06,0.38
25831,25831,0.41,0.7,0.5,0.0,0.35
25837,25837,0.35,0.62,0.5,0.0,0.32
25942,25942,0.35,0.62,0.5,0.0,0.32
25962,25962,0.67,0.83,0.84,0.16,0.46
25981,25981,0.61,0.78,0.83,0.07,0.48
26680,26680,0.45,0.68,0.68,0.06,0.33
26726,26726,0.7,0.66,0.91,0.26,0.67
26731,26731,0.5,0.68,0.61,0.13,0.43
26833,26833,0.32,0.62,0.43,0.12,0.22
26836,26836,0.57,0.6,0.73,0.49,0.34
26847,26847,0.6,0.64,0.7,0.27,0.61
26855,26855,0.25,0.59,0.35,0.12,0.13
24901,24901,0.52,0.56,0.52,0.18,0.69
24931,24931,0.54,0.63,0.74,0.04,0.59
24966,24966,0.7,0.81,0.89,0.05,0.63
24991,24991,0.62,0.74,0.78,0.04,0.62
25958,25958,0.73,0.87,0.94,0.09,0.54
25972,25972,0.73,0.87,0.96,0.03,0.57
25984,25984,0.71,0.85,0.93,0.06,0.57
26261,26261,0.54,0.69,0.78,0.03,0.48
24977,24977,0.55,0.66,0.72,0.06,0.61
25976,25976,0.55,0.8,0.67,0.06,0.4
24916,24916,0.48,0.53,0.93,0.04,0.42
24925,24925,0.58,0.68,0.6,0.13,0.66
24938,24938,0.54,0.65,0.66,0.04,0.65
24957,24957,0.54,0.65,0.66,0.04,0.65
24910,24910,0.56,0.64,0.85,0.08,0.51
24943,24943,0.48,0.53,0.93,0.04,0.41
24970,24970,0.6,0.73,0.61,0.13,0.64
24976,24976,0.59,0.76,0.72,0.23,0.42
24986,24986,0.79,0.72,0.86,0.2,0.92
25422,25422,0.58,0.77,0.35,0.06,0.75
25431,25431,0.82,0.83,0.89,0.06,0.9
25434,25434,0.38,0.59,0.4,0.02,0.46
25437,25437,0.79,0.81,0.87,0.05,0.87
