ZCTA,totUnits,occP,vacantP,mobileP,lngTermP,rentalP,unitDens
"57783","7876","87.82","12.18","15.11","16.6","38.73",33.52955595
"57785","4529","88.87","11.13","10.27","30.79","29.22",7.594184517
"57787","259","62.16","37.84","32.82","30.07","14.91",0.440902574
"57788","172","100","0","30.23","36.8","33.72",0.803351767
"57790","568","68.31","31.69","16.2","32.72","24.74",0.765201071
"57791","113","91.15","8.85","16.81","23.67","12.62",0.551066454
"57792","91","67.03","32.97","15.38","34.09","0",0.371937044
"57793","1047","89.68","10.32","19.2","20.2","14.48",7.0854658
"57794","103","91.26","8.74","20.39","43.15","88.3",2.041748643
"57799","0",,,,,,0
"58001","18","66.67","33.33","0","37.93","0",74.65387313
"58002","17","100","0","35.29","29.73","0",4.879033111
"58004","129","93.8","6.2","9.3","45.85","16.53",2.263942599
"58005","328","94.82","5.18","4.57","27.93","3.22",3.275226061
"58006","213","89.2","10.8","1.88","32.91","33.16",3.449169975
"58007","55","81.82","18.18","16.36","51.46","20",1.1290594
"58008","106","93.4","6.6","0","43.06","10.1",1.937885634
"58009","6","100","0","0","50","0",0.135340851
"58011","190","93.16","6.84","7.37","41.26","12.43",1.712776077
"58012","1030","95.73","4.27","1.26","19.59","19.68",15.31001864
"58013","81","81.48","18.52","3.7","56.92","12.12",1.093294546
"58015","121","95.04","4.96","22.31","29.41","11.3",6.211323048
"58016","72","79.17","20.83","4.17","33.61","15.79",1.035931629
"58017","194","74.74","25.26","10.31","43.32","17.24",1.010571754
"58018","160","81.25","18.75","3.12","24.59","2.31",2.222374099
"58021","146","100","0","6.16","23.33","13.7",2.254264552
"58027","759","81.69","18.31","4.22","33.65","27.42",4.155761864
"58029","57","75.44","24.56","0","40.62","0",1.369829381
"58030","310","84.19","15.81","10.97","35.11","11.88",2.429703354
"58031","231","87.45","12.55","6.93","39.82","14.36",1.447090114
"58032","355","89.86","10.14","3.94","26.15","29.47",3.486223855
"58033","183","91.26","8.74","1.64","19.92","8.98",1.383477991
"58035","154","85.71","14.29","0","37.39","14.39",1.672757543
"58036","111","94.59","5.41","11.71","31.18","0",1.496715878
"58038","161","90.06","9.94","15.53","31.16","15.17",1.862415611
"58040","575","92.35","7.65","17.39","21.1","42.37",7.126607848
"58041","771","81.71","18.29","4.28","29.74","9.68",3.83239846
"58042","497","100","0","0","29.46","5.03",11.56016415
"58043","97","64.95","35.05","20.62","42.36","6.35",1.667277531
"58045","1044","86.11","13.89","4.12","34.12","30.03",5.133041774
"58046","330","82.73","17.27","4.55","53.33","19.05",1.442355398
"58047","1690","97.69","2.31","4.91","36.72","3.27",24.16866429
"58048","192","93.23","6.77","2.08","25.31","12.29",1.740768249
"58049","265","72.08","27.92","0.75","47.67","12.04",2.00297654
"58051","683","95.46","4.54","3.07","22","13.5",6.206143786
"58052","241","100","0","2.9","46.14","19.92",1.587687814
"58053","684","79.68","20.32","4.97","39.68","21.28",3.070150251
"58054","1505","91.36","8.64","1","28.4","33.82",5.191741747
"58056","117","68.38","31.62","2.56","27.98","11.25",1.235628605
"58057","38","100","0","21.05","36.56","5.26",0.421964214
"58058","48","77.08","22.92","4.17","17.78","21.62",2.55742275
"58059","533","94.93","5.07","0.94","28.04","11.46",4.348793576
"58060","604","90.73","9.27","15.23","30.43","24.09",2.509279213
"58061","154","93.51","6.49","2.6","46.94","11.81",2.535304558
"58062","82","79.27","20.73","1.22","63.83","6.15",1.465512384
"58063","157","90.45","9.55","5.73","32.06","26.76",1.279169274
"58064","232","83.19","16.81","3.02","31.2","20.73",1.470871158
"58065","16","81.25","18.75","18.75","22.92","0",0.779247217
"58067","142","85.21","14.79","7.04","39.66","14.88",2.512559072
"58068","179","95.53","4.47","7.82","47.52","25.15",1.590827227
"58069","65","83.08","16.92","16.92","39","12.96",1.111072275
"58071","211","95.26","4.74","6.16","40.05","14.93",2.008860077
"58072","3967","91.43","8.57","6.93","28.47","36.78",12.53312331
"58075","4429","90.18","9.82","6.73","29.01","39.66",17.78410684
"58076","0",,,,,,0
"58077","346","76.59","23.41","9.54","28.32","9.43",2.461122279
"58078","14285","94.97","5.03","3.72","12","31.81",364.3108092
"58079","170","100","0","8.82","31.01","0",1.275362593
"58081","406","90.89","9.11","7.88","29.16","13.55",2.458841425
"58102","15588","85.82","14.18","2.07","19.88","50.01",498.9926935
"58103","24911","95.44","4.56","2.17","13.75","61.55",2205.47664
"58104","18561","91.8","8.2","0.05","8.11","50.79",647.6769588
"58105","0",,,,,,0
"58201","19285","95.01","4.99","2.93","17.08","50.96",273.010531
"58202","0",,,,,,0
"58203","8385","89.55","10.45","3.23","15.3","64.04",123.7407562
"58204","753","96.68","3.32","0","0.32","99.73",97.81793877
"58205","0",,,,,,0
"58210","245","77.14","22.86","4.49","44.48","26.46",1.607207784
"58212","361","81.16","18.84","13.3","42.91","30.03",1.790209113
"58214","156","90.38","9.62","8.97","42.53","18.44",2.261740204
"58216","59","88.14","11.86","18.64","36.84","21.15",0.86824647
"58218","359","98.89","1.11","6.69","27.07","16.9",2.917242663
"58219","14","100","0","0","48.48","0",2.609522584
"58220","1222","78.07","21.93","7.77","33.67","25.16",7.074388081
"58222","128","96.09","3.91","7.03","37.17","8.94",1.577979028
"58223","117","85.47","14.53","0","74.89","0",1.655273386
"58224","39","64.1","35.9","0","22.67","0",3.284360241
"58225","559","78.53","21.47","6.08","36.47","20.05",2.367631003
"58227","296","81.76","18.24","5.07","47.7","16.53",2.79594648
"58228","459","82.35","17.65","31.37","36.8","31.22",4.390772349
"58229","79","56.96","43.04","12.66","74.11","31.11",0.964603324
"58230","401","84.79","15.21","2.49","33.06","19.12",2.497091987
"58231","200","85","15","6","37.36","12.35",1.631268256
"58233","113","91.15","8.85","7.96","29.82","16.5",1.608877738
"58235","250","72.8","27.2","12.4","31.82","20.88",2.851860312
"58237","2511","90.16","9.84","8","26.06","31.36",10.2201683
"58238","99","70.71","29.29","2.02","25.54","10",1.068531807
"58239","48","8.33","91.67","31.25","0","0",0.528992704
"58240","676","75","25","7.69","26.88","20.51",4.496453941
"58241","78","97.44","2.56","0","33.13","3.95",1.594566734
"58243","337","82.49","17.51","6.53","28.11","6.47",3.866041295
"58244","94","58.51","41.49","6.38","47.46","3.64",1.635355853
"58249","1449","75.91","24.09","3.04","44.3","22.09",3.569174466
"58250","137","81.02","18.98","1.46","63.81","14.41",1.502566474
"58251","908","90.86","9.14","9.14","22.75","28",4.61785814
"58254","318","75.16","24.84","1.89","39.76","22.59",3.020808622
"58256","312","97.44","2.56","7.69","31.34","9.87",3.432343045
"58257","1074","83.15","16.85","2.05","27.82","39.19",8.882059617
"58258","156","85.26","14.74","12.82","25.98","5.26",3.659663139
"58259","248","77.42","22.58","4.03","25.57","29.69",1.488270546
"58260","115","80","20","6.09","63.39","3.26",0.897497734
"58261","620","86.13","13.87","16.13","30.05","17.23",4.380198347
"58262","46","63.04","36.96","8.7","34.69","24.14",2.57170911
"58265","272","72.79","27.21","10.66","42.73","17.68",3.096468551
"58266","124","65.32","34.68","8.06","38.32","24.69",1.152498385
"58267","676","83.28","16.72","0","32.02","18.83",2.871336168
"58269","156","77.56","22.44","1.92","53.77","12.4",2.011167955
"58270","957","89.97","10.03","9.2","30.93","22.3",6.794220579
"58271","347","84.15","15.85","3.17","43.79","20.21",3.445356588
"58272","176","65.91","34.09","2.84","41.18","16.38",1.449901167
"58273","143","83.22","16.78","9.79","57.78","4.2",2.203747549
"58274","471","81.74","18.26","5.73","43.97","25.45",3.605155382
"58275","307","94.79","5.21","7.17","41.74","13.75",2.986751722
"58276","324","74.69","25.31","9.88","39.71","21.9",2.718037986
"58277","125","64.8","35.2","1.6","59.49","3.7",1.437665589
"58278","794","91.94","8.06","5.04","27.54","7.26",6.432962957
"58281","57","85.96","14.04","7.02","63.77","0",0.45568233
"58282","743","92.87","7.13","6.19","33.73","30.14",3.130608354
"58301","5071","87.54","12.46","6.98","22.87","42.13",20.86573943
"58311","63","71.43","28.57","6.35","25","33.33",0.572037493
"58316","2458","85.15","14.85","24.17","31.83","31.29",20.83804704
"58317","159","59.12","40.88","6.92","53.52","0",1.162988394
"58318","2726","62.91","37.09","8","27.56","22.39",9.532877087
"58321","123","33.33","66.67","4.88","26.13","17.07",0.99871516
"58323","19","100","0","5.26","94.74","0",0.330680666
"58324","809","78.24","21.76","3.83","24.16","29.86",3.314037418
"58325","49","28.57","71.43","6.12","58.33","21.43",0.456729118
"58327","146","85.62","14.38","15.75","38.26","7.2",0.921274481
"58329","1182","84.69","15.31","19.29","33.37","22.88",5.13477534
"58330","184","76.63","23.37","4.89","43.01","16.31",1.094836861
"58331","92","63.04","36.96","4.35","58.02","5.17",0.899452283
"58332","255","67.84","32.16","5.88","54.33","11.56",1.208424551
"58335","454","90.09","9.91","18.28","27.42","70.42",15.4566403
"58338","50","58","42","0","60.56","3.45",0.631451219
"58339","21","76.19","23.81","23.81","15.38","75",0.679137389
"58341","1458","81","19","9.26","32.97","20.49",3.181351516
"58343","42","76.19","23.81","2.38","46.03","28.12",0.655602932
"58344","509","84.09","15.91","4.52","29.37","36.21",2.443173378
"58345","124","50","50","7.26","53.91","22.58",0.903775094
"58346","401","79.05","20.95","4.74","30.82","24.61",1.944348514
"58348","439","79.04","20.96","5.69","42.38","19.88",1.709420326
"58351","306","66.34","33.66","8.17","34.55","25.62",1.749094988
"58352","239","86.61","13.39","1.67","46.11","25.12",1.093534635
"58353","55","70.91","29.09","10.91","42.48","43.59",0.629676041
"58355","47","59.57","40.43","19.15","32.89","0",1.058881059
"58356","992","81.55","18.45","3.63","31.97","37.33",3.415462274
"58357","164","67.07","32.93","13.41","32.1","17.27",1.388624415
"58361","153","75.16","24.84","3.27","32.02","32.17",1.165763319
"58362","19","47.37","52.63","0","100","0",0.590911443
"58363","54","96.3","3.7","0","94.12","3.85",0.847825449
"58365","172","70.35","29.65","8.72","30.8","19.83",0.58027357
"58366","526","88.59","11.41","9.51","24.82","32.4",2.131099692
"58367","803","80.7","19.3","6.97","19.81","36.73",6.322258141
"58368","2023","84.82","15.18","5.39","31.12","29.14",3.121679343
"58369","580","72.59","27.41","22.76","54.1","16.39",8.493758764
"58370","451","86.25","13.75","30.16","46.77","40.87",8.772786138
"58372","67","73.13","26.87","5.97","39.84","2.04",0.626995581
"58374","350","68.57","31.43","8.86","31.55","16.67",1.344648595
"58377","158","86.71","13.29","4.43","38.87","33.58",0.677345208
"58379","204","47.55","52.45","26.96","19.49","61.86",14.65581307
"58380","250","86.4","13.6","10","42.73","18.06",1.456125676
"58381","191","66.49","33.51","25.65","36.84","10.24",1.25957569
"58382","98","91.84","8.16","2.04","77.78","16.67",0.737246755
"58384","370","70.54","29.46","7.84","56.74","16.86",0.944250472
"58385","120","64.17","35.83","20.83","44.91","12.99",0.975321923
"58386","83","72.29","27.71","28.92","37.19","8.33",0.70279287
"58401","8576","90.23","9.77","7.3","20.77","38.83",20.31337257
"58402","0",,,,,,0
"58405","0",,,,,,0
"58413","752","67.82","32.18","4.65","40.09","18.43",1.659010864
"58415","75","97.33","2.67","5.33","16.59","4.11",1.265071685
"58416","392","49.49","50.51","5.87","33.25","27.84",2.277411702
"58418","209","85.17","14.83","12.44","33.43","17.98",0.973672504
"58420","144","84.03","15.97","9.72","32.46","6.61",0.887820016
"58421","1443","83.65","16.35","2.63","28.48","23.03",3.72496149
"58422","92","81.52","18.48","2.17","39.16","24",0.622494348
"58423","48","47.92","52.08","6.25","100","13.04",0.481584747
"58424","166","74.7","25.3","9.64","68.04","4.03",0.918188256
"58425","692","83.09","16.91","0.43","31.02","27.13",3.235250064
"58426","87","80.46","19.54","5.75","35.54","8.57",0.632780969
"58428","399","28.07","71.93","34.09","25.98","19.64",2.755575347
"58429","306","60.78","39.22","13.73","33.91","30.65",2.285931661
"58430","68","70.59","29.41","30.88","42.2","0",0.727264757
"58431","79","75.95","24.05","5.06","42.37","3.33",1.110584541
"58433","552","81.52","18.48","3.44","28.51","28.44",1.791867106
"58436","1047","73.64","26.36","5.25","29.22","30.35",3.298778806
"58438","477","76.31","23.69","7.97","30.04","26.65",3.200875874
"58439","96","70.83","29.17","0","51.82","0",0.664211228
"58440","83","55.42","44.58","15.66","40.95","21.74",0.359190883
"58441","174","94.83","5.17","9.2","17.85","18.18",1.190406849
"58442","332","64.46","35.54","2.41","42.08","6.54",1.501182452
"58443","132","76.52","23.48","20.45","29.49","25.74",1.31219662
"58444","157","64.33","35.67","3.82","33.17","20.79",0.848424655
"58445","180","46.67","53.33","20","23.08","22.62",3.266244585
"58448","192","73.96","26.04","2.6","34.55","30.28",1.312350694
"58451","123","68.29","31.71","15.45","66.67","13.1",0.93785064
"58452","31","51.61","48.39","0","0","50",19.16488918
"58454","246","74.39","25.61","6.1","41.19","36.07",1.004221584
"58455","184","79.35","20.65","8.15","28.24","14.38",1.306647817
"58456","389","68.64","31.36","7.46","30.51","19.48",1.731562957
"58458","578","83.91","16.09","4.33","35.39","30.1",3.032551414
"58460","222","51.8","48.2","5.86","51.67","11.3",1.239217228
"58461","294","70.75","29.25","6.46","37.06","25.48",1.450155043
"58463","413","84.5","15.5","11.14","28.35","25.79",1.058473321
"58464","148","69.59","30.41","10.14","38.16","9.71",0.809163114
"58466","199","74.87","25.13","7.04","45.26","25.5",1.235399809
"58467","317","75.71","24.29","8.52","19.92","23.33",1.408115601
"58472","204","91.18","8.82","6.86","37.79","11.83",1.255273113
"58474","1278","89.2","10.8","7.28","27.64","30",3.370336794
"58475","129","71.32","28.68","9.3","56.91","21.74",0.911824338
"58476","128","86.72","13.28","21.09","53.41","14.41",0.530508004
"58477","109","75.23","24.77","10.09","64.67","19.51",0.823391599
"58478","109","51.38","48.62","11.93","41.82","28.57",0.731134849
"58479","182","50.55","49.45","19.23","31.28","5.43",2.869310212
"58480","153","90.85","9.15","3.92","53.47","20.14",1.194361316
"58481","113","98.23","1.77","12.39","30.35","11.71",0.829941675
"58482","522","87.36","12.64","11.3","28.48","32.02",2.240186727
"58483","225","58.67","41.33","4.89","39.02","18.18",1.408027648
"58484","37","56.76","43.24","13.51","84.38","9.52",0.624534772
"58486","122","82.79","17.21","0","19.43","13.86",0.77794192
"58487","213","83.57","16.43","17.84","34.37","19.66",0.863061366
"58488","160","61.88","38.12","6.25","44.17","12.12",0.694280649
"58490","135","75.56","24.44","7.41","52.76","21.57",1.063749182
"58492","252","86.11","13.89","5.95","30.74","16.59",1.789708387
"58494","181","69.06","30.94","11.05","37.2","27.2",0.532406297
"58495","822","78.35","21.65","5.6","34.71","27.95",2.300360004
"58496","123","75.61","24.39","22.76","45.74","40.86",0.574889438
"58497","116","92.24","7.76","2.59","45.85","23.36",1.044516
"58501","14266","93.8","6.2","1.77","22.9","42.9",587.9598441
"58503","14292","95.07","4.93","6.61","12.64","25.54",107.6071268
"58504","11801","94.75","5.25","15.94","22.04","27.62",114.1266401
"58505","0",,,,,,0
"58520","158","70.89","29.11","7.59","32.93","13.39",0.865942295
"58521","275","87.64","12.36","1.82","32.2","6.64",1.813377379
"58523","2060","78.88","21.12","15.1","28.91","20.68",7.880361351
"58524","93","41.94","58.06","46.24","54.95","7.69",0.862350066
"58528","174","83.91","16.09","9.2","33.63","70.55",2.572191682
"58529","417","68.35","31.65","9.83","28.73","17.89",0.940069951
"58530","610","74.43","25.57","17.21","40.25","11.45",1.813298334
"58531","303","60.73","39.27","18.15","33.52","5.98",2.64800915
"58532","143","74.83","25.17","30.77","32.21","24.3",0.632033031
"58533","782","61","39","17.52","34.92","17.19",2.472812269
"58535","366","74.04","25.96","8.74","33.53","18.45",1.101716826
"58538","757","85.87","14.13","10.44","40.85","63.69",4.29862681
"58540","1540","77.92","22.08","5.13","31.3","22.75",3.968943123
"58541","248","81.85","18.15","14.92","45.92","20.69",1.340849382
"58542","167","72.46","27.54","1.2","55.98","9.92",0.852656375
"58544","342","75.73","24.27","17.54","38.14","8.49",1.020916651
"58545","2012","76.74","23.26","14.56","31.38","14.18",6.52969279
"58549","147","74.15","25.85","0","51.17","11.93",0.765980893
"58552","1172","69.71","30.29","12.2","38.25","22.64",2.143415152
