ZCTA,year,totWrkE,eduP,hghRskP,hltCrP,retailP
73851,2018,59,5.08,33.9,0,27.12
73852,2018,991,4.64,37.34,13.93,17.56
73853,2018,277,7.94,40.43,1.81,0.72
73855,2018,47,19.15,76.6,0,0
73857,2018,393,14.5,35.62,0.76,12.47
73858,2018,640,8.28,25.31,18.12,9.69
73859,2018,614,11.73,39.41,10.42,4.23
73860,2018,687,5.82,39.01,10.19,5.24
73901,2018,43,0,23.26,0,18.6
73931,2018,193,14.51,48.7,6.74,2.59
73932,2018,952,3.99,42.12,6.41,7.77
73933,2018,715,8.11,37.9,11.75,9.93
73937,2018,97,27.84,47.42,6.19,4.12
73938,2018,323,15.48,44.27,4.64,9.29
73939,2018,911,26.67,29.86,2.63,6.81
73942,2018,7322,7.8,46.2,7.03,7.28
73944,2018,245,13.47,58.37,0.41,8.16
73945,2018,1303,5.53,46.12,9.52,11.67
73946,2018,9,0,0,44.44,0
73947,2018,166,12.05,37.95,11.45,3.61
73949,2018,830,5.66,43.98,9.16,9.52
73950,2018,689,3.48,43.54,11.47,22.21
73951,2018,549,10.02,34.43,11.11,8.56
74001,2018,117,5.13,25.64,5.98,16.24
74002,2018,778,9.13,33.42,12.98,7.07
74003,2018,6026,6.24,24.73,13.52,13.67
74006,2018,12064,11.48,25.35,12.32,10.87
74008,2018,14518,8.21,20.2,13.66,10.72
74010,2018,4078,7.92,27.93,15.82,9.91
74011,2018,14056,9.08,19,13.91,12.32
74012,2018,31951,8.05,19.7,14.28,12.13
74014,2018,20310,7.32,23.59,12.45,10.81
74015,2018,4591,5.4,26.97,12.96,12.89
74016,2018,2275,9.05,35.16,14.15,10.11
74017,2018,12983,8.58,25.81,14.18,10.31
74019,2018,8861,9.08,23.52,12.46,9.66
74020,2018,3150,6.98,28.89,14.38,11.87
74021,2018,9722,9.57,25.15,9.77,11
74022,2018,854,6.44,41.69,9.84,13.23
74023,2018,4356,9.53,27.13,10.88,14.05
74026,2018,358,5.87,25.98,11.73,13.41
74027,2018,445,3.82,32.58,9.66,14.16
74028,2018,663,10.56,28.96,8.3,14.33
74029,2018,2021,9.05,31.47,13.01,10.29
74030,2018,1577,9.83,28.22,14.01,11.29
74032,2018,896,11.83,27.57,8.71,11.16
74033,2018,6195,7.47,23.7,13.06,10.15
74034,2018,46,4.35,54.35,10.87,6.52
74035,2018,1178,8.66,25.72,14.6,7.22
74036,2018,3346,7.83,29.23,14.08,10.25
74037,2018,9303,11.22,18.73,12.76,8.78
74038,2018,826,10.53,37.89,9.56,10.9
74039,2018,1626,10.21,34.07,9.84,12.18
74041,2018,1288,9.78,22.83,19.72,9.94
74042,2018,166,7.23,32.53,16.27,12.05
74044,2018,3091,9.45,29.21,11.65,10.61
74045,2018,132,6.82,34.09,12.12,1.52
74046,2018,45,20,22.22,4.44,0
74047,2018,3258,8.72,24.95,9.82,14.98
74048,2018,2474,6.79,28.46,17.66,8.33
74050,2018,112,13.39,41.96,5.36,10.71
74051,2018,907,9.81,25.03,11.91,14.11
74052,2018,352,10.8,28.12,8.52,11.93
74053,2018,2185,10.16,27.19,11.81,9.89
74054,2018,272,5.88,37.87,16.54,12.13
74055,2018,23522,7.37,22.67,13.03,10.39
74056,2018,1995,4.76,24.36,18.8,8.27
74058,2018,1497,7.35,26.45,15.03,7.28
74059,2018,2370,15.44,26.79,9.11,6.29
74060,2018,165,11.52,36.97,9.7,12.73
74061,2018,921,4.99,38.44,12.6,7.93
74062,2018,452,18.36,26.77,7.74,9.73
74063,2018,14501,6.63,26.77,13.78,12.3
74066,2018,14877,8.46,25.73,13.93,9.74
74068,2018,6,0,66.67,0,16.67
74070,2018,6598,8.09,25.75,7.73,13.14
74071,2018,57,3.51,52.63,3.51,14.04
74072,2018,902,6.32,35.7,14.97,8.43
74073,2018,2484,8.78,28.95,14.37,7.45
74074,2018,15536,25.39,13.33,10.84,11.55
74075,2018,12265,30.73,12.5,7.08,14.74
74078,2018,543,30.57,3.68,4.42,27.44
74079,2018,1816,8.37,26.1,16.3,6.88
74080,2018,1312,13.8,28.73,9.6,11.97
74081,2018,704,7.24,36.65,8.66,7.24
74082,2018,37,0,21.62,13.51,18.92
74083,2018,444,10.59,31.53,6.98,9.68
74084,2018,217,6.45,29.95,14.29,11.52
74085,2018,803,13.95,34.5,15.07,4.23
74103,2018,412,8.25,24.76,12.62,14.32
74104,2018,6387,15.75,18.54,13.21,10.26
74105,2018,13115,8.39,17.03,13.34,9.99
74106,2018,6288,7.79,19.62,19.83,7.76
74107,2018,8491,8.19,22.52,11.89,11.22
74108,2018,3440,4.65,27.18,10.96,10.9
74110,2018,5530,5.93,33.42,10.92,12.55
74112,2018,10623,6.31,21.66,12.35,11.3
74114,2018,8831,9.66,20.47,14.37,7.52
74115,2018,9120,4.34,30.88,10.05,12.54
74116,2018,1730,4.05,34.62,7.34,9.77
74117,2018,12,50,50,0,0
74119,2018,1935,10.75,16.9,13.23,9.46
74120,2018,2872,10.03,17.37,10.34,8.18
74126,2018,3716,8.37,21.39,17.38,11.71
74127,2018,6577,8.24,23,12.59,9.21
74128,2018,5747,4.19,32.61,9.9,10.25
74129,2018,9042,5.82,28.73,12.36,12.87
74130,2018,734,7.9,23.3,12.26,10.35
74131,2018,1211,5.12,29.07,8.67,10.57
74132,2018,4577,9.31,18.22,13.39,9.09
74133,2018,24425,9.5,17.2,15.47,11.22
74134,2018,8233,5.49,27.04,12.4,10.57
74135,2018,10832,10.45,16.26,13.13,11.24
74136,2018,16072,9.51,17.37,16.35,12
74137,2018,14247,9.15,19.11,15.18,10.56
74145,2018,9533,6.38,18.01,12.85,11.91
74146,2018,7249,3.28,31.19,8.06,13.48
74301,2018,4457,8.44,21.58,18.78,14.16
74330,2018,1472,7.47,30.77,6.86,18.21
74331,2018,2729,7,27.7,17.55,10.44
74332,2018,755,10.33,42.12,8.61,5.3
74333,2018,501,7.19,33.53,19.16,8.38
74337,2018,2035,9.43,30.07,8.01,12.24
74338,2018,2099,9.72,36.68,7.67,11.29
74339,2018,902,9.87,37.8,14.75,8.98
74340,2018,70,8.57,27.14,18.57,12.86
74342,2018,980,8.27,35.71,15.1,13.67
74343,2018,1251,8.23,23.66,18.23,8.71
74344,2018,5483,9.14,23.8,15.85,11.56
74346,2018,2855,6.87,25.11,14.01,9.67
74347,2018,1144,10.4,30.42,6.91,12.85
74349,2018,130,12.31,21.54,10.77,7.69
74350,2018,313,1.28,23.32,12.46,11.5
74352,2018,2631,10.34,29.61,14.29,10.72
74354,2018,7478,8.85,21.81,16.03,11.69
74358,2018,105,5.71,36.19,17.14,2.86
74359,2018,170,6.47,29.41,7.65,8.24
74360,2018,17,0,0,0,17.65
74361,2018,7359,6.85,32.38,11.09,11.37
74363,2018,1148,7.67,30.57,11.59,10.28
74364,2018,624,11.7,40.38,10.1,12.82
74365,2018,1782,11.34,39.39,14.7,8.14
74366,2018,522,7.28,34.48,12.26,12.64
74367,2018,185,0,45.41,5.95,6.49
74368,2018,24,0,54.17,0,20.83
74369,2018,806,9.93,24.57,20.1,9.8
74370,2018,1348,8.83,27.37,14.02,7.86
74401,2018,5888,7.83,19.4,19.79,10.46
74403,2018,13142,8.08,22.32,17.46,10.99
74421,2018,2059,9.37,24.87,10.54,9.62
74422,2018,320,6.25,26.56,25,4.06
74423,2018,341,4.99,32.26,12.61,11.73
74425,2018,492,22.36,14.43,19.31,13.41
74426,2018,3378,8.17,26.52,10.57,12.29
74427,2018,376,10.11,12.5,13.56,19.68
74428,2018,441,11.34,36.51,7.26,15.65
74429,2018,7124,7.24,25.46,13.45,10.54
74430,2018,192,13.02,23.96,8.33,14.06
74431,2018,319,7.52,20.69,12.54,13.17
74432,2018,3199,5.31,23.01,16.41,12.41
74434,2018,3778,9.26,25.6,22.53,6.17
74435,2018,1244,11.17,36.9,13.34,11.9
74436,2018,2212,9.99,29.29,16.46,11.12
74437,2018,3521,13.23,21.7,13.43,14.71
74438,2018,48,0,41.67,18.75,18.75
74441,2018,2207,10.33,20.66,18.03,13.23
74442,2018,339,5.6,33.33,12.09,5.6
74445,2018,1271,10.31,18.57,18.8,11.72
74446,2018,198,2.53,28.79,14.14,21.21
74447,2018,6163,7.97,20.1,14.68,15.61
74450,2018,719,12.24,29.49,11.4,13.77
74451,2018,1756,12.76,20.33,16.91,7.74
74452,2018,122,18.03,22.13,2.46,11.48
74454,2018,1474,5.09,34.12,13.23,10.58
74455,2018,1076,12.83,31.32,10.32,15.06
74456,2018,79,11.39,32.91,10.13,6.33
74457,2018,142,28.87,9.15,11.97,0
74458,2018,38,0,39.47,21.05,0
74459,2018,53,13.21,35.85,13.21,13.21
74460,2018,61,19.67,27.87,13.11,16.39
74462,2018,2794,8.55,31.17,18.04,9.48
74463,2018,57,3.51,19.3,26.32,0
74464,2018,12501,16.73,16.17,14.29,11.29
74467,2018,5791,9.83,23.09,16.02,9.6
74468,2018,119,16.81,37.82,12.61,3.36
74469,2018,867,18.11,24.22,15.8,9.34
74470,2018,489,8.18,29.86,10.63,14.72
74471,2018,670,6.42,18.21,15.37,14.48
74472,2018,248,6.45,38.71,11.29,8.06
74477,2018,0,NA,NA,NA,NA
74501,2018,11491,6.74,21.83,14.41,10.35
74521,2018,82,3.66,17.07,45.12,18.29
74522,2018,154,7.79,20.13,18.18,6.49
74523,2018,2324,5.55,21.08,16.61,13.04
74525,2018,3363,8.5,23.88,14.21,10.76
74528,2018,79,1.27,15.19,16.46,21.52
74530,2018,66,6.06,21.21,6.06,27.27
74531,2018,289,11.07,28.72,12.46,10.38
74533,2018,268,8.21,40.67,10.07,6.34
74534,2018,41,2.44,46.34,7.32,0
74535,2018,30,0,70,0,0
74536,2018,524,12.98,21.95,17.18,13.74
74538,2018,1612,11.97,30.33,16.44,7.63
74540,2018,69,5.8,36.23,27.54,5.8
74543,2018,160,0,61.25,6.25,0
74546,2018,259,12.74,22.39,20.08,11.97
74547,2018,1204,7.81,28.74,12.87,10.55
74549,2018,23,0,21.74,34.78,0
74552,2018,420,6.19,43.33,14.52,5.71
74553,2018,508,10.04,21.65,9.45,6.1
74554,2018,810,4.32,20.62,12.96,17.41
74555,2018,272,2.94,29.78,13.97,17.65
74556,2018,164,18.9,31.1,16.46,7.93
74557,2018,161,8.07,28.57,15.53,12.42
74558,2018,133,10.53,39.85,19.55,11.28
74560,2018,260,10.38,36.15,10.38,8.08
74561,2018,786,5.73,37.02,18.07,12.98
74562,2018,418,13.16,33.01,10.77,11.96
74563,2018,729,12.35,30.45,15.5,8.78
74565,2018,327,11.93,21.1,6.42,10.09
74567,2018,23,13.04,34.78,13.04,39.13
74569,2018,264,12.12,21.21,11.36,12.5
74570,2018,429,8.62,38.69,8.62,11.19
74571,2018,1206,10.36,19.82,33.08,6.8
74572,2018,236,11.86,24.15,8.9,22.03
74574,2018,456,16.89,28.73,12.28,15.57
74576,2018,30,53.33,26.67,0,0
74577,2018,61,26.23,18.03,29.51,4.92
74578,2018,2291,14.93,23.7,17.94,7.59
74601,2018,8507,6.89,28.17,12.57,11.86
74604,2018,4951,9.78,26.04,13.88,12.74
74630,2018,260,3.08,35,34.62,5.77
74631,2018,3024,7.44,28.14,13.56,11.67
74632,2018,239,9.62,28.03,3.77,11.72
74633,2018,131,6.11,45.04,3.82,16.03
74636,2018,145,17.24,43.45,3.45,10.34
74637,2018,577,8.32,28.6,17.5,15.6
74640,2018,151,1.99,52.32,9.27,5.96
74641,2018,247,6.88,28.34,13.77,8.1
74643,2018,220,6.36,31.36,12.73,6.82
74644,2018,230,3.48,32.61,15.22,3.48
74646,2018,88,3.41,35.23,0,0
74647,2018,1440,8.06,31.53,10.21,10.62
74650,2018,247,12.15,43.32,13.77,2.83
74651,2018,365,15.07,28.77,4.38,4.66
74652,2018,317,9.46,50.47,7.26,4.42
74653,2018,1686,12.87,25.56,11.09,7.18
74701,2018,11112,10.94,18.21,11.32,11.48
74720,2018,200,3,20,17,9.5
74722,2018,104,27.88,21.15,4.81,22.12
74723,2018,412,8.5,30.34,10.19,9.47
74724,2018,121,3.31,32.23,13.22,8.26
74726,2018,872,11.24,34.17,11.7,6.88
74727,2018,659,8.95,30.35,11.84,15.48
74728,2018,4306,7.73,36.67,8.8,12.26
74729,2018,1136,18.66,19.45,13.03,8.45
74730,2018,2156,6.26,20.78,16.37,13.59
74731,2018,468,2.99,37.18,5.13,9.83
74733,2018,1321,17.18,31.79,12.34,11.51
74734,2018,422,11.14,45.26,7.35,4.27
74735,2018,520,8.46,31.15,14.42,9.62
74736,2018,374,7.75,35.83,22.46,12.03
74738,2018,222,3.15,36.49,15.77,8.11
74740,2018,825,11.52,35.03,18.91,10.06
74741,2018,441,8.62,37.87,9.07,13.15
74743,2018,2786,7.21,19.13,17.26,8.51
74745,2018,3673,7.27,26.79,17.29,12.44
74747,2018,43,4.65,25.58,25.58,25.58
74748,2018,246,9.35,28.46,14.63,4.47
74750,2018,99,17.17,29.29,13.13,12.12
74753,2018,31,0,0,0,0
74754,2018,61,6.56,49.18,0,14.75
74755,2018,35,28.57,28.57,20,0
74756,2018,250,6.8,30,9.2,12.4
74759,2018,486,5.35,33.54,13.99,5.35
74760,2018,159,12.58,46.54,19.5,3.77
74761,2018,18,11.11,22.22,5.56,11.11
74764,2018,1612,5.52,44.67,12.84,8.68
74766,2018,568,15.49,37.5,12.68,8.45
74801,2018,8967,9.79,21.59,13.69,12.47
74804,2018,9369,11.42,19.05,13.89,11.43
74820,2018,14455,12.6,17.83,16.96,11.41
74824,2018,549,8.38,36.25,9.47,8.74
74825,2018,752,11.57,23.01,15.82,8.11
74826,2018,383,14.62,26.63,10.18,11.49
74827,2018,130,10,20,12.31,10.77
74829,2018,182,3.85,21.98,36.81,1.1
74830,2018,91,6.59,18.68,15.38,25.27
74831,2018,268,7.84,38.43,16.42,17.54
74832,2018,338,3.85,30.47,11.24,11.54
74833,2018,314,13.38,25.16,12.1,10.51
74834,2018,2988,8.57,23.63,9.27,12.25
74836,2018,79,0,15.19,0,43.04
74837,2018,77,3.9,16.88,14.29,18.18
74839,2018,213,8.45,19.72,14.08,5.16
74840,2018,823,8.87,22.36,10.57,16.65
74842,2018,45,20,13.33,24.44,31.11
74843,2018,124,19.35,16.94,20.97,0.81
74844,2018,150,2,28,28.67,6.67
74845,2018,172,11.63,37.21,11.63,6.4
74848,2018,2346,8.1,24.04,15.17,11.59
74849,2018,1098,13.21,25.59,13.84,13.57
74850,2018,98,4.08,40.82,12.24,14.29
74851,2018,4168,7.82,20.13,10.84,11.71
74852,2018,474,4.85,33.33,8.44,14.98
74854,2018,757,7.13,25.76,15.32,6.87
74855,2018,2026,10.76,21.52,11.85,7.95
74856,2018,394,8.38,27.16,22.08,10.66
74857,2018,4108,7.96,26,10.05,12.88
74859,2018,2030,8.37,21.63,14.29,11.63
74860,2018,651,4.92,39.32,11.21,10.91
74864,2018,2235,6.4,25.23,13.47,14.18
74865,2018,735,11.97,37.41,9.8,8.3
74867,2018,268,8.21,33.21,17.54,16.79
74868,2018,5391,9.39,31.37,12.35,11.74
74869,2018,315,6.35,34.29,16.83,2.22
74871,2018,1102,11.16,31.03,10.25,9.35
74872,2018,1159,8.8,31.32,11.82,11.39
74873,2018,4983,9.19,20.87,15.05,11.46
74875,2018,546,4.76,34.07,12.09,11.72
74878,2018,561,9.8,28.16,16.22,6.6
74880,2018,656,8.69,24.39,16.31,10.37
74881,2018,2138,6.59,34.75,10.76,10.15
74883,2018,876,7.31,33.33,16.89,6.16
74884,2018,1928,8.87,31.28,15.4,11.1
74901,2018,538,7.62,23.42,12.83,16.73
74902,2018,1713,5.95,23.99,16.93,8.29
74930,2018,740,8.11,29.46,14.19,12.84
74931,2018,453,11.04,31.57,16.56,8.39
74932,2018,944,5.72,29.87,15.04,12.39
74935,2018,71,5.63,39.44,11.27,4.23
74936,2018,414,7.25,36.71,17.39,5.07
74937,2018,1934,5.43,33.35,9.1,11.94
74939,2018,172,13.95,26.16,12.79,8.14
74940,2018,1059,11.33,32.29,15.68,10.95
74941,2018,931,10.53,33.62,19.98,10.31
74942,2018,46,28.26,13.04,19.57,8.7
74943,2018,51,0,17.65,5.88,11.76
74944,2018,385,12.73,34.81,11.69,11.95
74945,2018,150,16.67,26.67,26,7.33
74946,2018,55,5.45,30.91,14.55,21.82
74948,2018,4620,9.13,26.8,17.86,10.43
74949,2018,94,9.57,30.85,21.28,9.57
74951,2018,446,8.52,26.01,17.71,17.49
74953,2018,5259,12.47,23.86,15.42,12
74954,2018,2123,4.76,25.15,16.16,12.15
74955,2018,5529,6.84,23.1,15.25,12.79
74956,2018,585,10.26,23.76,17.44,13.68
74957,2018,398,12.06,32.16,15.83,8.04
74959,2018,3048,10.83,30.54,15.22,9.35
74960,2018,4884,9.99,34.01,12.37,10.63
74962,2018,1473,14.46,20.57,25.46,6.25
74963,2018,164,9.15,46.34,10.98,6.71
74964,2018,975,8,44.72,6.05,11.08
74965,2018,1846,11.86,40.41,10.62,9.21
74966,2018,1346,7.28,31.8,16.12,12.33
75001,2018,10729,6.44,11.81,11.16,8.51
75002,2018,36678,10.65,15.69,10.46,12.14
75006,2018,27103,8.23,22.54,8.74,10.53
75007,2018,30875,7.71,16.4,10.23,12.62
75009,2018,5917,10.48,20.84,10.41,12.81
75010,2018,17351,7.82,12.26,12.46,12.36
75013,2018,20937,7.39,19.41,8.81,11.15
75019,2018,23682,8.53,13.94,12.56,8.32
75020,2018,9631,10.64,22,13.05,12
75021,2018,3895,10.19,26.57,15.64,12.27
75022,2018,13153,9.82,14.22,10.39,9.36
75023,2018,26794,9.49,14.28,9.91,13.14
75024,2018,24174,7.16,11.19,8.75,10.98
75025,2018,28121,8.82,12.74,9.8,9.89
75028,2018,25218,10.06,12.93,8.6,11.04
75032,2018,16007,9.99,19.96,15.02,11.21
75034,2018,50465,8.23,13.57,11.04,10.53
75035,2018,35568,8.83,12.06,11.74,10.72
75038,2018,16816,3.67,10.61,8.22,9.87
75039,2018,12826,4.53,10.11,8.82,8.05
75040,2018,31435,5.93,24.5,9.83,11.84
75041,2018,14696,5.53,31.06,8.53,10.68
75042,2018,18184,5.16,26.74,7.81,13.12
75043,2018,30999,6.71,16.69,14.21,14.41
75044,2018,21916,10.49,15.77,10.71,11.09
75048,2018,13253,7.67,17.91,13.85,7.66
75050,2018,22488,6.71,26.17,8.21,11.62
75051,2018,18645,4.47,25.79,7.22,15.1
75052,2018,50013,8.54,19.02,11.56,11.82
75054,2018,5564,13.35,9.45,10.77,11.16
75056,2018,35037,6.61,12.58,9.4,12.91
75057,2018,8201,6.28,23.46,9.1,13.16
75058,2018,1223,13.16,24.12,11.37,13.16
75060,2018,23329,6.19,25.52,7.42,11.59
75061,2018,27416,4.49,25.71,6.34,9.25
75062,2018,25369,5.77,19.41,7.97,11.75
75063,2018,21769,5.41,11.06,9.08,10.86
75065,2018,6355,9.77,21.98,6.34,10.23
75067,2018,38688,8.09,14.79,9.65,14.36
75068,2018,31909,10.37,14.58,12.09,12.81
75069,2018,18483,7.29,22.45,10.97,11.13
75070,2018,50079,9.72,14.37,12.49,11.85
75071,2018,25798,8.33,17.28,13.57,10.52
75074,2018,28013,7.11,16.25,10.39,11.14
75075,2018,20271,10.63,13.56,10.33,11.47
75076,2018,3494,6.78,18.35,14.22,9.99
75077,2018,20167,8.43,14.87,10.23,10.59
75078,2018,11013,9.58,14.46,9.77,11.01
75080,2018,25526,13.64,15.1,10.18,11.22
75081,2018,20780,10.66,12.13,12.78,11.44
75082,2018,12543,8.36,15.15,14.99,9.61
75087,2018,15945,10.82,18.29,13.86,13.53
75088,2018,14249,8.63,18.84,13.51,13.58
75089,2018,18585,9.69,17.61,12.64,10.22
75090,2018,10694,9.98,29.84,13.88,12.11
75092,2018,11838,7.58,23.2,18.83,13.39
75093,2018,24802,8.26,10.95,12.79,10.11
75094,2018,11043,8.44,16.26,14.25,11.88
75098,2018,29460,10.63,20.38,9.81,10.98
75101,2018,240,8.33,32.08,6.67,10.42
75102,2018,552,14.49,40.04,0.91,9.96
75103,2018,5829,9.06,24.94,12.16,16.92
75104,2018,24347,10.84,13.18,12.54,11.2
75105,2018,63,6.35,66.67,17.46,1.59
75109,2018,1975,10.48,29.97,13.22,12.15
75110,2018,13074,9.2,29.47,13.6,10.23
75114,2018,3265,8.61,26.03,8.39,11.94
75115,2018,26440,11.4,14.66,13.4,11.25
75116,2018,8746,9.74,20.04,12.77,11.77
75117,2018,1501,9.93,26.32,12.46,13.59
75119,2018,13090,5.94,33.65,10.87,10.64
75124,2018,1674,10.39,29.15,7.41,16.55
75125,2018,2322,10.98,31.83,8.27,9.86
75126,2018,22403,14.24,17.9,12.13,9.98
75127,2018,601,3.49,39.1,15.81,6.16
75132,2018,778,13.5,17.99,4.88,10.93
75134,2018,10420,10.18,13.24,13.45,8.64
75135,2018,3556,9.48,29.64,12.71,8.83
75137,2018,9403,10.29,10.71,12.04,13.86
75140,2018,2783,9.74,31.33,15.2,16.39
75141,2018,1512,5.69,19.97,12.04,13.89
75142,2018,8513,8.77,27.06,11.98,11.97
75143,2018,5408,6.51,31.58,7.93,15.35
75144,2018,1286,9.8,28.46,14.85,5.44
75146,2018,9148,9.67,19.09,11.73,10.05
75147,2018,3142,13.37,15.91,17.31,14.39
75148,2018,2174,9.02,26.45,14.26,10.17
75149,2018,25409,7.06,22.62,12.58,11.04
75150,2018,30593,7.48,22.25,11.95,12.45
75152,2018,2501,7.32,31.67,8.72,11.72
75153,2018,163,4.29,12.27,26.99,24.54
75154,2018,19441,11.57,17.58,11.02,9.9
75155,2018,1093,6.68,41.9,8.51,13.82
75156,2018,6181,5.19,34.65,8.98,10.76
75157,2018,92,17.39,32.61,16.3,11.96
75158,2018,1657,15.87,26.55,10.5,8.93
75159,2018,7340,7.9,27.32,12.64,12.51
75160,2018,10967,10.39,20.01,14.97,15.8
75161,2018,3022,5.76,23.83,11.28,13.5
75163,2018,1023,11.34,21.9,15.35,19.16
75164,2018,310,19.03,13.87,4.84,10.65
75165,2018,20894,8.98,27.07,12.1,10.8
75166,2018,2273,9.37,18.08,11.09,13.24
75167,2018,5968,9.63,26.73,8.33,11.01
75169,2018,5707,7.11,23.87,14,12.93
75172,2018,1854,4.42,23.41,8.58,10.25
75173,2018,2157,11.17,21.14,7.83,15.86
75180,2018,10357,3.78,30.52,9.66,13.74
75181,2018,14128,10.6,14.93,19.57,8.12
75182,2018,3097,7.65,12.01,22.54,13.14
75189,2018,13517,11.28,26.97,10.41,10.99
75201,2018,12649,7.79,12.85,11.82,6.41
75202,2018,1609,7.21,10.01,8.33,8.2
75203,2018,7900,5.54,26.86,13.09,11.29
75204,2018,21481,5.71,14.01,11.9,9.25
75205,2018,11940,12.77,7.59,10.5,6.88
75206,2018,26309,9.81,12.56,9.88,8.52
75207,2018,1966,10.43,17.7,10.38,5.75
75208,2018,15715,8.43,25.04,10.51,8.43
75209,2018,7938,6.41,14.03,9.08,6.75
75210,2018,3027,5.65,41.23,11.27,9.98
75211,2018,34862,5.66,31.54,7.9,11.03
75212,2018,9545,5.56,27.04,10.01,9.52
75214,2018,19191,7.87,11.62,12.44,8.88
75215,2018,6767,6.43,17.36,16.49,13.11
75216,2018,18237,6.29,23.75,14.86,11.54
75217,2018,33459,4.24,32.85,10.28,11.74
75218,2018,12683,9.38,12.05,12.43,10.5
75219,2018,17524,8.03,11.55,11.94,6.76
75220,2018,22740,2.96,35.58,6.37,8.61
75223,2018,6985,6.63,26.37,7.85,12.14
75224,2018,15013,6.33,24.02,10.35,12.94
75225,2018,9140,5.86,8.62,12.26,7.26
75226,2018,2557,7.43,21.59,10.09,9.43
75227,2018,23903,5.84,27.11,11.33,11.4
75228,2018,34680,5,24.41,10.12,13.57
75229,2018,17427,6.1,19.21,9.5,7.21
75230,2018,16079,7.73,11.69,11.68,12.13
75231,2018,21680,4.94,21.18,9.58,10.33
75232,2018,11959,9.91,20.19,12.97,11.29
75233,2018,7248,8.17,19.78,13.53,13.52
75234,2018,18057,6.06,18.41,8.17,12.77
75235,2018,10703,6.97,18.69,13.05,9.38
75236,2018,8524,7.18,22.02,12.25,13.01
75237,2018,8544,7.84,12.83,16.71,15.07
75238,2018,16269,6.27,17.33,12.47,10.92
75240,2018,15296,4.32,19.82,9.35,9.51
75241,2018,10766,10.32,14.18,17.53,10.85
75243,2018,36291,4.74,16.06,12.63,16.01
75244,2018,8304,8.8,11.81,13.2,9.95
75246,2018,1259,8.58,17.55,7.7,10.64
75247,2018,194,4.12,31.96,21.13,10.31
75248,2018,20936,8.56,13.19,10.84,10.35
75249,2018,8173,8.26,18.23,14.13,10.16
75251,2018,1481,7.43,8.17,25.25,8.17
75252,2018,15277,10.05,11.31,11.01,8.25
75253,2018,10113,5.13,30.92,6.16,8.52
75254,2018,16074,4.15,12.98,9.92,13.23
75270,2018,0,NA,NA,NA,NA
75287,2018,35526,5.42,11.36,12.3,13.71
75390,2018,0,NA,NA,NA,NA
75401,2018,7898,8.17,31.06,12.29,11.91
75402,2018,8328,9.56,24.84,13.11,10.76
75407,2018,8157,10.53,22.01,12.03,14.54
75409,2018,7154,7.84,17.82,12.29,10.44
75410,2018,2293,7.06,34.23,2.62,9.9
75411,2018,542,1.66,58.49,15.13,2.4
75412,2018,296,21.62,44.26,16.89,0
75413,2018,106,13.21,33.96,5.66,1.89
75414,2018,1312,10.98,21.11,10.9,8.61
75415,2018,51,0,56.86,0,39.22
75416,2018,1297,11.8,25.75,14.03,13.11
75417,2018,1115,8.43,32.11,18.74,5.83
75418,2018,4906,10.4,25.62,18.1,10.29
75420,2018,503,5.57,31.61,10.34,14.51
75421,2018,256,8.59,51.56,24.22,8.2
75422,2018,1337,9.42,23.41,18.7,9.35
75423,2018,1246,7.87,31.46,11.08,8.35
75424,2018,1545,9.84,24.92,6.93,20.13
75426,2018,1808,10.67,36.84,10.4,8.35
75428,2018,4715,22.8,17.86,9.88,14.13
75431,2018,985,1.83,36.35,9.85,24.37
75432,2018,1401,12.56,25.05,15.85,14.92
75433,2018,1058,17.11,24.95,14.46,12.67
75435,2018,576,7.12,25,13.19,13.89
75436,2018,742,8.22,35.04,15.23,13.61
75437,2018,620,7.58,22.9,11.94,9.19
75438,2018,398,10.3,18.84,22.36,9.05
75439,2018,514,6.81,34.63,15.37,9.53
75440,2018,2543,7.16,31.89,13.17,11.17
75441,2018,57,28.07,38.6,0,12.28
75442,2018,4319,11.55,29.03,9.77,12.83
75446,2018,1154,14.73,35.1,13.78,9.45
75447,2018,592,6.93,37.5,18.41,8.95
75448,2018,268,2.61,37.31,10.07,14.55
75449,2018,555,7.21,32.07,12.25,22.7
75450,2018,56,0,46.43,33.93,0
75451,2018,539,9.28,33.4,2.04,31.73
75452,2018,1758,14.68,32.65,10.07,8.59
75453,2018,1222,9.08,26.92,10.56,16.45
75454,2018,4668,8.87,13.99,10.86,14.29
75455,2018,12457,8.39,33.23,10.07,15.72
75457,2018,3013,11.18,29.9,13.34,11.09
75459,2018,2848,10.32,26.4,13.34,11.87
75460,2018,9779,4.39,28.14,16.54,16.32
75462,2018,5340,16.52,28.8,15.51,12.66
75468,2018,207,0,23.67,22.22,18.84
75469,2018,78,10.26,24.36,26.92,19.23
75470,2018,155,10.97,62.58,4.52,0
75471,2018,614,0.81,37.46,1.47,17.92
75472,2018,1457,11.32,30.54,7.96,15.31
75473,2018,1555,18.46,29.9,8.1,13.7
75474,2018,5778,6.8,27.1,11.3,16.29
75475,2018,38,42.11,13.16,0,15.79
75476,2018,549,3.28,20.22,32.79,2.91
75477,2018,597,8.04,43.22,14.74,11.56
75478,2018,338,3.85,41.72,13.31,13.91
75479,2018,789,14.96,30.42,11.15,9.63
75480,2018,701,11.98,26.96,11.55,21.68
