"FIPS","SVIth1","SVIth2","SVIth3","SVIth4","SVIS"
48101,0.9583,0.9997,0.8023,0.2111,0.9363
48103,0.3589,0.1194,0.9831,0.4559,0.4739
48113,0.5599,0.3852,0.9882,0.7081,0.7538
48117,0.757,0.5339,0.9901,0.6062,0.8411
48153,0.8274,0.8074,0.9602,0.2833,0.8299
48169,0.742,0.0665,0.9774,0.6781,0.7213
48177,0.5904,0.9035,0.9678,0.8762,0.8959
48195,0.758,0.8077,0.9589,0.199,0.7615
48201,0.572,0.3801,0.9876,0.6014,0.7236
48207,0.9401,0.9401,0.9032,0.8048,0.9755
48249,0.8395,0.8606,0.9602,0.6746,0.9226
48255,0.642,0.3009,0.9691,0.9392,0.8424
48271,0.8806,0.2932,0.9755,0.6246,0.8561
48279,0.75,0.937,0.9682,0.5705,0.8975
48301,0.6201,0.8032,0.8055,0.5721,0.7573
48341,0.7389,0.1127,0.9866,0.4922,0.699
48357,0.6417,0.0895,0.9713,0.391,0.5787
48369,0.6035,0.609,0.9841,0.5062,0.7576
48371,0.629,0.135,0.9834,0.9691,0.8213
48375,0.7312,0.4986,0.9637,0.985,0.9248
48389,0.7831,0.0248,0.9946,0.9112,0.7803
48419,0.9175,0.985,0.9089,0.5294,0.9522
48435,0.4621,0.6399,0.9647,0.3117,0.6041
48437,0.9108,0.9698,0.9373,0.7211,0.9701
48463,0.8242,0.8886,0.9844,0.8364,0.9548
48465,0.8535,0.7755,0.9955,0.9373,0.9678
48501,0.5691,0.0576,0.9879,0.3034,0.492
51027,0.9682,0.561,0.1016,0.673,0.7545
51051,0.8325,0.6762,0.0064,0.816,0.6806
51105,0.9694,0.5275,0.2127,0.7787,0.8073
51183,0.9172,0.497,0.7533,0.8965,0.9092
51195,0.9347,0.7195,0.1987,0.9325,0.8599
51640,0.9013,0.986,0.8255,0.9188,0.9838
51710,0.6586,0.1414,0.8488,0.9411,0.7717
51720,0.9576,0.9758,0.157,0.8542,0.9054
54005,0.9344,0.7695,0.0216,0.5638,0.7041
54015,0.9678,0.7087,0.0197,0.4651,0.6885
54043,0.8987,0.5218,0.049,0.4823,0.6057
1047,0.9669,0.9478,0.5345,0.8392,0.949
1087,0.9494,0.5772,0.5053,0.915,0.8971
1119,0.9561,0.5829,0.6724,0.9866,0.9557
2016,0.0987,0.0277,0.986,0.9955,0.4927
2070,0.7341,0.6501,0.8045,0.9093,0.8682
2164,0.7532,0.6985,0.6301,0.7195,0.7978
2180,0.8962,0.5387,0.8832,0.9102,0.9299
4017,0.9599,0.9573,0.9341,0.9618,0.9955
4023,0.9497,0.837,0.9959,0.4448,0.9318
4027,0.9408,0.7619,0.9898,0.9796,0.9895
5017,0.9363,0.9911,0.8271,0.9863,0.9968
5123,0.9462,0.7838,0.6428,0.9908,0.9691
6011,0.5898,0.6851,0.9847,0.4228,0.7436
8023,0.9662,0.8332,0.9787,0.4655,0.9379
12043,0.908,0.5619,0.9099,0.738,0.9048
12067,0.9538,0.4043,0.8628,0.9975,0.9806
13043,0.929,0.9736,0.7542,0.9408,0.9828
13061,0.9818,0.9131,0.4922,0.7606,0.9309
13065,0.958,0.8777,0.7017,0.9637,0.9777
13161,0.8717,0.9086,0.7892,0.8344,0.9373
13163,0.9366,0.7924,0.7415,0.9032,0.9439
13205,0.9777,0.8446,0.8497,0.9592,0.9879
13243,0.9637,0.994,0.4849,0.8873,0.9739
13271,0.8086,0.1277,0.9567,0.8672,0.8369
13273,0.9672,0.8841,0.5199,0.9433,0.957
20055,0.6764,0.533,0.9726,0.7119,0.8236
20175,0.8006,0.4884,0.9911,0.8771,0.9111
21063,0.8691,0.8131,0.0764,0.6775,0.7239
21071,0.9866,0.7488,0.0261,0.9048,0.8503
21095,0.9889,0.8313,0.1016,0.8873,0.8803
21127,0.9729,0.5568,0.2022,0.5727,0.7583
21133,0.985,0.93,0.0541,0.8131,0.8755
21153,0.9869,0.5705,6e-04,0.8879,0.8057
21175,0.9111,0.5145,0.0876,0.9819,0.8293
22029,0.9146,0.6616,0.4976,0.9653,0.9134
22041,0.9707,0.957,0.4448,0.8854,0.9519
22097,0.9134,0.7644,0.7284,0.8418,0.922
22107,0.992,0.6988,0.5059,0.425,0.8366
22117,0.9736,0.9838,0.8109,0.964,0.9962
28069,0.9092,0.8609,0.4858,0.9446,0.9274
28125,0.986,0.9519,0.4982,0.9284,0.9729
28151,0.9755,0.9666,0.7733,0.7883,0.9783
29069,0.9506,0.9962,0.6816,0.6316,0.958
29133,0.951,0.9023,0.3206,0.8746,0.9076
30005,0.8898,0.9013,0.4511,0.9153,0.915
31173,0.8952,0.7182,0.8437,0.6377,0.8866
32015,0.5777,0.6804,0.8558,0.9083,0.8261
34013,0.5742,0.4094,0.9796,0.9411,0.8404
35025,0.7631,0.5852,0.9707,0.9382,0.9217
35047,0.8857,0.9542,0.9838,0.9128,0.9863
37061,0.9643,0.9112,0.9459,0.767,0.979
37091,0.9608,0.8621,0.8239,0.9828,0.9873
37165,0.9713,0.9051,0.7077,0.9965,0.9936
37177,0.8799,0.461,0.7338,0.8602,0.8764
38079,0.8841,0.866,0.5033,0.8997,0.907
45011,0.9299,0.9863,0.7459,0.9758,0.9904
45061,0.9586,0.4521,0.5266,0.9771,0.921
46095,0.9605,0.6571,0.5998,0.8711,0.9156
47097,0.9503,0.9277,0.5995,0.9465,0.9672
48107,0.9169,0.992,0.9239,0.3502,0.9395
48135,0.5901,0.5167,0.9758,0.7224,0.7924
48145,0.9137,0.4747,0.8819,0.9987,0.9799
48189,0.879,0.5476,0.9698,0.8628,0.9312
48283,0.5592,0.4384,0.9924,0.8867,0.8191
49037,0.9204,0.8641,0.943,0.88,0.9752
51730,0.9261,0.8526,0.8641,0.8898,0.9643
53021,0.7357,0.5756,0.9764,0.7813,0.8691
53077,0.8439,0.7342,0.9704,0.7915,0.9277
55078,0.7185,0.8902,0.5934,0.5103,0.7672
1011,0.9771,0.4438,0.6749,0.765,0.8898
1131,0.9882,0.7883,0.7708,0.6176,0.928
2188,0.9102,0.5482,0.7587,0.9656,0.9354
2290,0.8873,0.8459,0.5422,0.7762,0.8812
5107,0.9761,0.9975,0.5677,0.362,0.9239
6029,0.9357,0.5552,0.9799,0.9245,0.9659
6031,0.9283,0.6068,0.9828,0.9363,0.9707
6047,0.9615,0.7224,0.992,0.8274,0.9717
12027,0.8831,0.5992,0.9472,0.9643,0.9618
12039,0.9306,0.8704,0.9366,0.9841,0.9901
12059,0.972,0.8707,0.4187,0.9124,0.9347
13003,0.979,0.7803,0.9395,0.7042,0.9615
13049,0.9764,0.1162,0.9086,0.7536,0.8752
13071,0.936,0.7978,0.937,0.9491,0.9812
13093,0.9701,0.5677,0.872,0.8727,0.9484
13141,0.8322,0.1945,0.5864,0.921,0.7984
13309,0.9783,0.0166,0.5065,0.9911,0.8124
16033,0.9459,0.469,0.9748,0.5224,0.8911
21025,0.9908,0.5256,0.0118,0.9249,0.822
21051,0.9965,0.5498,0.1726,0.9898,0.9099
21131,0.9933,0.3301,0.0064,0.8911,0.7745
21189,0.9924,0.9191,0.0051,0.7348,0.8414
21193,0.9742,0.8727,0.0252,0.9831,0.9051
22027,0.964,0.6851,0.6246,0.9624,0.9478
22039,0.9834,0.978,0.8255,0.9694,0.9975
28001,0.9768,0.7415,0.9634,0.9742,0.9914
28011,0.9815,0.9472,0.6173,0.8386,0.9675
28027,0.9831,0.8294,0.5428,0.8188,0.9322
28063,0.9717,0.4304,0.6383,0.9962,0.9637
28079,0.9748,0.9822,0.866,0.922,0.9946
28083,0.9799,0.6145,0.8013,0.9376,0.9653
28119,0.9994,0.8924,0.5836,0.8013,0.9545
28143,0.9354,0.6756,0.8803,0.9707,0.972
29155,0.9688,0.993,0.4241,0.6199,0.9303
30003,0.892,0.5113,0.8322,0.4862,0.8274
37155,0.9646,0.8711,0.9255,0.9698,0.9911
38085,0.9627,0.5887,0.5925,0.7673,0.8844
42101,0.8153,0.5549,0.9675,0.8949,0.9204
45067,0.9452,0.9424,0.8408,0.5014,0.9293
46007,0.9675,0.6778,0.6982,0.2146,0.7927
46041,0.9446,0.5138,0.5021,0.8975,0.8831
46071,0.9525,0.7504,0.476,0.9981,0.9666
48109,0.9554,0.9914,0.9857,0.8844,0.9971
48141,0.8825,0.7135,0.9962,0.859,0.9535
48163,0.9096,0.7026,0.9943,0.9885,0.9866
48261,0.5239,0.9554,0.9975,0.2162,0.7328
51595,0.9803,0.8647,0.6297,0.8656,0.9567
54059,0.9822,0.7526,0.043,0.6457,0.785
1005,0.978,0.9153,0.8558,0.9889,0.9959
1063,0.9959,0.9717,0.5043,0.9554,0.9854
1105,0.9879,0.9561,0.6237,0.994,0.9949
2050,0.9624,0.5597,0.9452,0.9478,0.9748
4001,0.9793,0.8007,0.9761,0.9118,0.9885
5077,0.9898,0.7081,0.7698,0.9077,0.9656
6019,0.9242,0.6905,0.9892,0.844,0.9611
6107,0.9685,0.6336,0.9927,0.6371,0.9417
12047,0.9895,0.7647,0.8768,0.9857,0.9908
13193,0.9892,0.3346,0.737,0.9201,0.9312
13239,0.9723,0.9395,0.7794,0.6065,0.9433
13259,0.9844,0.192,0.9908,0.7759,0.9245
21119,0.9904,0.411,0.0261,0.9876,0.8548
21147,0.9978,0.3114,0.382,0.9144,0.878
21159,0.9901,0.2187,0.177,0.9799,0.8494
21237,0.9987,0.9927,0.0032,0.5606,0.8621
22035,0.9752,0.32,0.532,0.9946,0.9357
28051,0.9981,0.9172,0.5053,0.9729,0.9818
28053,0.9984,0.9812,0.5431,0.5046,0.9369
28103,0.9857,0.9688,0.5371,0.9685,0.986
28133,0.9968,0.5406,0.6743,0.9328,0.9494
28163,0.9809,0.9421,0.9351,0.9405,0.9952
30085,0.9124,0.6113,0.5209,0.9131,0.8879
35006,0.957,0.9685,0.9093,0.9959,0.9984
35029,0.9949,0.9497,0.9895,0.9768,0.999
46017,0.9863,0.8723,0.7192,0.8835,0.971
46031,0.9691,0.6215,0.4928,0.5931,0.8395
47095,0.9806,0.6129,0.3906,0.9481,0.9185
48061,0.9567,0.7077,0.9981,0.8596,0.9758
48215,0.9704,0.7096,0.9987,0.8284,0.978
48377,0.9939,0.9971,0.9978,0.7026,0.9981
48445,0.9051,0.9109,0.9669,0.95,0.9876
48479,0.9035,0.611,0.9994,0.8497,0.9497
48489,0.9997,0.8306,0.9949,0.8386,0.9892
53001,0.9274,0.6008,0.9869,0.8933,0.9621
54047,0.9911,0.6141,0.3228,0.9255,0.9029
1085,0.9732,0.9803,0.539,0.4954,0.9188
2158,0.9936,0.5912,0.8701,0.6804,0.9334
6025,0.9854,0.7759,0.9984,0.9869,0.9978
12049,0.9115,0.5909,0.9519,0.9949,0.9831
12051,0.9697,0.7026,0.9885,0.9892,0.9939
13037,0.9943,0.3674,0.8704,0.9834,0.9774
13265,0.9745,0.8889,0.4884,0.6934,0.9089
22065,0.9876,0.6536,0.5692,0.9917,0.9697
28055,0.9927,0.127,0.5594,0.9997,0.951
28123,0.9443,0.9834,0.9335,0.7711,0.985
28135,0.9975,0.4183,0.8848,0.9548,0.9736
28157,0.9949,0.6469,0.5339,0.8201,0.9169
35031,0.9955,0.8816,0.9538,0.8338,0.9889
36005,0.9739,0.7517,0.9968,0.9704,0.9927
37079,0.9758,0.7972,0.9417,0.9793,0.9924
45069,0.9812,0.8157,0.7765,0.9847,0.9869
46121,0.9911,0.5154,0.7214,0.9472,0.9564
46137,0.965,0.5743,0.7128,0.971,0.9538
48047,0.999,0.9663,0.994,0.9914,1
48229,0.9787,0.8122,0.9965,0.794,0.9825
48323,0.9917,0.8415,0.9997,0.6157,0.9742
48427,1,0.9287,1,0.553,0.9815
28021,0.993,0.5358,0.6842,1,0.992
45005,0.9841,0.859,0.6746,0.9978,0.993
46102,0.9971,0.794,0.8879,0.9882,0.9943
48131,0.9825,0.999,0.9809,0.8978,0.9994
48505,0.9962,0.9452,0.999,0.6966,0.9895
48507,0.9847,0.9857,0.9917,0.9331,0.9987
48127,0.9946,0.9936,0.9904,0.9316,0.9997
48247,0.9838,0.9994,0.9793,0.4919,0.9917
