COUNTYFP,dissim.b,inter.bw,iso.b,dissim.h,inter.hw,iso.h,dissim.a,inter.aw,iso.a
21157,0.38,0.97,0.01,0.25,0.96,0.02,0.26,0.96,0.01
21159,0.42,0.89,0.08,0.28,0.9,0.02,0.0,0.0,0.0
21161,0.32,0.85,0.08,0.44,0.86,0.04,0.37,0.91,0.01
21163,0.54,0.73,0.1,0.48,0.77,0.09,0.47,0.82,0.02
21165,0.33,0.99,0.0,0.0,0.0,0.0,0.58,0.99,0.0
21167,0.35,0.89,0.06,0.26,0.9,0.04,0.26,0.89,0.01
21169,0.17,0.95,0.01,0.09,0.95,0.01,0.33,0.94,0.0
21171,0.37,0.9,0.04,0.19,0.92,0.04,0.0,0.0,0.0
21173,0.41,0.89,0.05,0.3,0.9,0.04,0.67,0.94,0.0
21175,0.53,0.88,0.07,0.5,0.91,0.03,0.47,0.89,0.02
21177,0.37,0.88,0.08,0.63,0.85,0.05,0.35,0.92,0.01
21179,0.4,0.85,0.09,0.42,0.88,0.05,0.41,0.88,0.01
21181,0.1,0.96,0.01,0.13,0.96,0.02,0.0,0.0,0.0
21183,0.32,0.94,0.01,0.27,0.93,0.04,0.5,0.92,0.01
21185,0.37,0.83,0.09,0.31,0.86,0.06,0.28,0.9,0.02
21187,0.5,0.93,0.03,0.11,0.94,0.03,0.0,0.0,0.0
21189,0.36,0.98,0.02,0.58,0.98,0.01,0.42,0.98,0.0
21191,0.24,0.96,0.01,0.38,0.96,0.03,0.34,0.96,0.01
21193,0.45,0.94,0.03,0.48,0.97,0.02,0.81,0.93,0.06
21195,0.65,0.92,0.05,0.46,0.94,0.02,0.6,0.94,0.02
21197,0.45,0.97,0.0,0.34,0.96,0.02,0.45,0.97,0.01
21199,0.4,0.93,0.02,0.44,0.92,0.05,0.55,0.93,0.02
21201,0.0,0.98,0.01,0.0,0.98,0.01,0.0,0.0,0.0
21203,0.39,0.96,0.0,0.57,0.96,0.03,0.0,0.0,0.0
21205,0.59,0.9,0.04,0.39,0.92,0.03,0.61,0.9,0.02
21207,0.77,0.92,0.03,0.45,0.91,0.07,0.47,0.91,0.01
21209,0.29,0.83,0.08,0.36,0.83,0.07,0.35,0.83,0.02
21211,0.33,0.72,0.1,0.33,0.73,0.14,0.51,0.81,0.02
21213,0.21,0.83,0.12,0.36,0.82,0.03,0.66,0.87,0.03
21215,0.55,0.91,0.03,0.26,0.93,0.03,0.56,0.96,0.02
21217,0.22,0.89,0.05,0.27,0.9,0.03,0.51,0.88,0.02
21219,0.47,0.77,0.18,0.38,0.84,0.06,0.0,0.0,0.0
21221,0.35,0.85,0.13,0.46,0.92,0.04,0.54,0.84,0.01
21223,0.0,0.0,0.0,0.31,0.94,0.04,0.61,0.94,0.0
21225,0.39,0.75,0.19,0.47,0.73,0.03,0.3,0.83,0.01
21227,0.37,0.68,0.15,0.44,0.68,0.1,0.45,0.71,0.08
21229,0.46,0.83,0.09,0.16,0.87,0.05,0.54,0.91,0.02
21231,0.36,0.89,0.04,0.55,0.88,0.05,0.72,0.98,0.02
21233,0.55,0.85,0.1,0.63,0.84,0.15,0.7,0.83,0.0
21235,0.59,0.91,0.04,0.54,0.93,0.04,0.62,0.95,0.01
21237,0.44,0.99,0.0,0.43,0.98,0.01,0.44,0.99,0.0
21239,0.32,0.82,0.07,0.37,0.81,0.11,0.47,0.86,0.01
22001,0.47,0.59,0.35,0.52,0.71,0.08,0.7,0.83,0.0
22003,0.27,0.64,0.25,0.54,0.64,0.15,0.44,0.61,0.01
22005,0.44,0.53,0.39,0.27,0.67,0.08,0.45,0.73,0.03
22007,0.5,0.49,0.47,0.51,0.59,0.06,0.77,0.82,0.01
22009,0.35,0.57,0.38,0.34,0.63,0.03,0.56,0.65,0.01
22011,0.56,0.62,0.27,0.42,0.67,0.06,0.67,0.65,0.01
22013,0.4,0.43,0.54,0.71,0.43,0.01,0.58,0.73,0.01
22015,0.37,0.56,0.33,0.36,0.6,0.1,0.36,0.65,0.03
22017,0.6,0.26,0.7,0.32,0.54,0.05,0.46,0.53,0.03
22019,0.63,0.35,0.58,0.37,0.67,0.05,0.6,0.71,0.05
22021,0.27,0.74,0.21,0.28,0.76,0.04,0.56,0.79,0.0
22023,0.29,0.86,0.06,0.16,0.87,0.06,0.21,0.87,0.0
22025,0.38,0.5,0.48,0.3,0.72,0.02,0.91,0.28,0.0
22027,0.23,0.42,0.55,0.27,0.48,0.02,0.71,0.3,0.0
22029,0.34,0.48,0.5,0.44,0.67,0.03,0.43,0.64,0.0
22031,0.5,0.41,0.55,0.24,0.68,0.05,0.49,0.77,0.0
22033,0.58,0.26,0.67,0.5,0.41,0.11,0.39,0.55,0.07
22035,0.4,0.24,0.75,0.36,0.37,0.01,0.0,0.0,0.0
22037,0.17,0.51,0.46,0.28,0.52,0.02,0.72,0.64,0.01
22039,0.33,0.57,0.38,0.36,0.68,0.06,0.5,0.75,0.01
22041,0.47,0.48,0.5,0.45,0.49,0.01,0.65,0.86,0.0
22043,0.51,0.56,0.35,0.58,0.66,0.11,0.37,0.89,0.0
22045,0.47,0.43,0.49,0.19,0.62,0.05,0.55,0.65,0.08
22047,0.24,0.45,0.51,0.31,0.45,0.04,0.7,0.41,0.0
22049,0.35,0.58,0.39,0.46,0.66,0.04,0.47,0.72,0.01
22051,0.54,0.32,0.49,0.38,0.48,0.22,0.44,0.52,0.08
22053,0.3,0.7,0.24,0.41,0.8,0.04,0.49,0.83,0.01
22055,0.46,0.47,0.46,0.32,0.66,0.07,0.34,0.72,0.04
22057,0.51,0.62,0.32,0.44,0.75,0.09,0.61,0.75,0.02
22059,0.29,0.78,0.17,0.37,0.77,0.04,0.68,0.82,0.0
22061,0.5,0.35,0.59,0.44,0.5,0.06,0.41,0.65,0.04
22063,0.31,0.86,0.09,0.33,0.86,0.07,0.52,0.88,0.01
22065,0.48,0.24,0.74,0.26,0.46,0.03,0.0,0.0,0.0
22067,0.54,0.33,0.66,0.4,0.69,0.01,0.61,0.3,0.01
22069,0.47,0.38,0.55,0.2,0.54,0.02,0.33,0.61,0.01
22071,0.66,0.15,0.77,0.38,0.38,0.09,0.59,0.25,0.17
22073,0.67,0.28,0.69,0.39,0.65,0.04,0.53,0.65,0.03
22075,0.52,0.41,0.45,0.3,0.68,0.11,0.52,0.65,0.14
22077,0.47,0.44,0.52,0.42,0.6,0.05,0.58,0.42,0.0
22079,0.58,0.36,0.58,0.42,0.62,0.06,0.66,0.55,0.05
22081,0.5,0.43,0.51,0.47,0.44,0.03,0.73,0.32,0.0
22083,0.47,0.46,0.49,0.36,0.52,0.03,0.66,0.47,0.02
22085,0.46,0.56,0.3,0.28,0.63,0.06,0.4,0.66,0.01
22087,0.39,0.49,0.37,0.17,0.64,0.11,0.38,0.64,0.05
22089,0.52,0.47,0.44,0.48,0.58,0.12,0.55,0.68,0.03
22091,0.14,0.43,0.55,0.42,0.39,0.01,0.14,0.47,0.0
22093,0.34,0.39,0.58,0.61,0.3,0.05,0.81,0.51,0.01
22095,0.45,0.28,0.63,0.36,0.36,0.09,0.76,0.26,0.04
22097,0.43,0.4,0.56,0.54,0.54,0.06,0.7,0.74,0.02
22099,0.26,0.59,0.36,0.46,0.65,0.06,0.62,0.68,0.04
22101,0.42,0.44,0.45,0.35,0.52,0.16,0.57,0.47,0.05
22103,0.46,0.66,0.23,0.22,0.75,0.07,0.39,0.77,0.03
22105,0.35,0.52,0.41,0.3,0.62,0.06,0.65,0.63,0.02
22107,0.35,0.37,0.61,0.43,0.56,0.07,0.82,0.21,0.0
22109,0.33,0.58,0.26,0.27,0.62,0.07,0.46,0.66,0.02
22111,0.43,0.54,0.38,0.46,0.63,0.09,0.74,0.91,0.0
22113,0.5,0.56,0.38,0.29,0.79,0.06,0.62,0.7,0.06
22115,0.51,0.54,0.26,0.36,0.62,0.14,0.38,0.61,0.03
22117,0.38,0.54,0.41,0.41,0.58,0.05,0.61,0.7,0.01
22119,0.35,0.49,0.48,0.47,0.67,0.04,0.55,0.57,0.01
22121,0.3,0.5,0.46,0.45,0.49,0.05,0.67,0.71,0.01
22123,0.22,0.76,0.19,0.19,0.77,0.04,0.0,0.0,0.0
22125,0.37,0.45,0.51,0.34,0.51,0.02,0.85,0.31,0.03
22127,0.27,0.59,0.39,0.13,0.7,0.02,0.0,0.0,0.0
23001,0.63,0.78,0.11,0.38,0.9,0.03,0.47,0.89,0.02
23003,0.43,0.93,0.02,0.38,0.92,0.02,0.48,0.93,0.02
23005,0.58,0.77,0.13,0.37,0.84,0.04,0.45,0.85,0.05
23007,0.49,0.95,0.01,0.4,0.95,0.02,0.44,0.96,0.01
23009,0.43,0.93,0.02,0.31,0.93,0.02,0.42,0.93,0.02
23011,0.48,0.93,0.02,0.31,0.93,0.02,0.5,0.93,0.03
23013,0.38,0.95,0.01,0.32,0.94,0.02,0.55,0.95,0.02
23015,0.61,0.93,0.02,0.38,0.94,0.02,0.58,0.93,0.03
23017,0.6,0.93,0.02,0.34,0.94,0.02,0.48,0.94,0.02
23019,0.48,0.9,0.02,0.45,0.9,0.03,0.59,0.88,0.05
23021,0.43,0.94,0.01,0.17,0.95,0.02,0.36,0.94,0.01
23023,0.52,0.94,0.02,0.3,0.93,0.02,0.54,0.91,0.02
23025,0.46,0.96,0.01,0.4,0.94,0.03,0.67,0.96,0.01
23027,0.34,0.94,0.01,0.2,0.95,0.02,0.36,0.95,0.01
23029,0.35,0.92,0.01,0.39,0.89,0.05,0.27,0.88,0.01
23031,0.52,0.9,0.03,0.35,0.92,0.03,0.46,0.91,0.03
24001,0.64,0.65,0.27,0.37,0.79,0.03,0.43,0.84,0.02
24003,0.48,0.51,0.31,0.4,0.58,0.14,0.39,0.61,0.06
24005,0.58,0.33,0.53,0.48,0.5,0.11,0.42,0.55,0.11
24009,0.19,0.76,0.14,0.21,0.77,0.05,0.38,0.78,0.03
24011,0.32,0.71,0.2,0.33,0.72,0.13,0.52,0.76,0.02
24013,0.36,0.85,0.06,0.29,0.87,0.05,0.42,0.85,0.04
24015,0.47,0.77,0.12,0.3,0.8,0.06,0.45,0.79,0.03
24017,0.38,0.34,0.51,0.35,0.36,0.07,0.38,0.37,0.04
24019,0.44,0.47,0.42,0.35,0.55,0.07,0.37,0.58,0.02
24021,0.45,0.6,0.16,0.45,0.58,0.18,0.46,0.62,0.09
24023,0.44,0.96,0.01,0.35,0.95,0.02,0.36,0.95,0.01
24025,0.51,0.58,0.28,0.39,0.67,0.07,0.38,0.73,0.05
24027,0.38,0.46,0.26,0.4,0.47,0.11,0.23,0.52,0.23
24029,0.2,0.76,0.17,0.29,0.77,0.07,0.52,0.75,0.03
24031,0.46,0.33,0.28,0.47,0.33,0.3,0.33,0.42,0.2
24033,0.52,0.09,0.72,0.56,0.11,0.38,0.36,0.21,0.09
24035,0.21,0.86,0.08,0.36,0.85,0.07,0.4,0.88,0.02
24037,0.36,0.65,0.21,0.36,0.67,0.07,0.32,0.69,0.04
24039,0.51,0.37,0.57,0.33,0.55,0.06,0.52,0.43,0.02
24041,0.21,0.73,0.14,0.41,0.69,0.11,0.25,0.78,0.02
24043,0.43,0.62,0.25,0.39,0.71,0.08,0.42,0.77,0.03
24045,0.38,0.48,0.4,0.39,0.56,0.08,0.41,0.63,0.06
24047,0.51,0.65,0.27,0.19,0.8,0.04,0.41,0.78,0.03
24510,0.67,0.13,0.8,0.47,0.38,0.16,0.39,0.49,0.09
25001,0.5,0.82,0.07,0.4,0.83,0.07,0.42,0.88,0.03
25003,0.43,0.82,0.05,0.32,0.84,0.07,0.4,0.85,0.03
25005,0.47,0.7,0.08,0.49,0.66,0.19,0.4,0.8,0.05
25007,0.39,0.87,0.07,0.29,0.84,0.05,0.51,0.85,0.01
25009,0.55,0.51,0.08,0.67,0.36,0.53,0.5,0.63,0.08
25011,0.36,0.86,0.03,0.38,0.86,0.08,0.46,0.86,0.05
25013,0.64,0.38,0.2,0.61,0.36,0.48,0.41,0.66,0.05
25015,0.49,0.74,0.06,0.31,0.8,0.08,0.48,0.75,0.11
25017,0.48,0.6,0.12,0.42,0.61,0.16,0.34,0.65,0.18
25019,0.13,0.83,0.06,0.3,0.81,0.06,0.27,0.89,0.01
25021,0.48,0.6,0.19,0.32,0.71,0.07,0.43,0.65,0.21
25023,0.78,0.39,0.38,0.53,0.56,0.09,0.39,0.79,0.02
25025,0.7,0.19,0.48,0.53,0.32,0.37,0.41,0.49,0.19
25027,0.51,0.62,0.1,0.49,0.6,0.25,0.5,0.66,0.13
26001,0.45,0.96,0.01,0.26,0.95,0.02,0.37,0.95,0.0
26003,0.68,0.74,0.22,0.2,0.83,0.02,0.37,0.89,0.0
26005,0.57,0.81,0.05,0.48,0.77,0.18,0.46,0.89,0.02
26007,0.29,0.95,0.01,0.36,0.95,0.02,0.34,0.95,0.01
26009,0.39,0.95,0.01,0.32,0.93,0.04,0.27,0.95,0.0
26011,0.22,0.95,0.01,0.16,0.94,0.02,0.23,0.95,0.0
26013,0.47,0.66,0.16,0.18,0.71,0.02,0.25,0.7,0.01
26015,0.43,0.94,0.01,0.32,0.93,0.04,0.67,0.94,0.02
26017,0.4,0.86,0.03,0.3,0.87,0.08,0.5,0.91,0.02
26019,0.25,0.93,0.01,0.13,0.93,0.03,0.41,0.93,0.01
26021,0.71,0.34,0.56,0.42,0.67,0.11,0.52,0.73,0.07
26023,0.77,0.78,0.13,0.38,0.86,0.08,0.38,0.86,0.01
26025,0.6,0.56,0.29,0.36,0.69,0.08,0.59,0.74,0.08
26027,0.51,0.79,0.11,0.29,0.84,0.06,0.31,0.86,0.02
26029,0.53,0.92,0.01,0.33,0.93,0.03,0.42,0.94,0.01
26031,0.64,0.87,0.03,0.28,0.9,0.02,0.43,0.89,0.01
26033,0.64,0.47,0.29,0.28,0.65,0.03,0.5,0.62,0.03
26035,0.54,0.94,0.02,0.24,0.94,0.02,0.71,0.94,0.01
26037,0.42,0.83,0.06,0.22,0.89,0.06,0.62,0.77,0.1
26039,0.5,0.94,0.01,0.19,0.95,0.02,0.51,0.93,0.02
26041,0.58,0.93,0.01,0.2,0.93,0.02,0.4,0.94,0.01
26043,0.38,0.95,0.01,0.24,0.95,0.02,0.38,0.95,0.01
26045,0.64,0.6,0.22,0.29,0.77,0.07,0.61,0.67,0.07
26047,0.39,0.9,0.02,0.3,0.9,0.02,0.3,0.92,0.01
26049,0.67,0.35,0.57,0.33,0.72,0.05,0.56,0.78,0.04
26051,0.68,0.95,0.01,0.2,0.96,0.02,0.67,0.95,0.02
26053,0.56,0.71,0.13,0.42,0.76,0.03,0.45,0.78,0.01
26055,0.4,0.91,0.02,0.35,0.91,0.05,0.38,0.91,0.01
26057,0.81,0.47,0.43,0.23,0.85,0.07,0.54,0.81,0.01
26059,0.51,0.92,0.02,0.12,0.94,0.02,0.37,0.94,0.01
26061,0.54,0.83,0.02,0.29,0.89,0.02,0.59,0.82,0.09
26063,0.37,0.94,0.01,0.22,0.94,0.03,0.45,0.94,0.01
26065,0.45,0.56,0.21,0.38,0.62,0.12,0.53,0.61,0.18
26067,0.64,0.62,0.29,0.21,0.86,0.06,0.28,0.89,0.01
26069,0.51,0.9,0.01,0.4,0.89,0.05,0.35,0.93,0.01
26071,0.26,0.94,0.01,0.26,0.95,0.03,0.28,0.94,0.01
26073,0.38,0.83,0.04,0.25,0.84,0.05,0.46,0.82,0.04
26075,0.59,0.6,0.28,0.31,0.77,0.05,0.52,0.81,0.02
26077,0.48,0.58,0.27,0.31,0.72,0.08,0.37,0.77,0.04
26079,0.35,0.93,0.01,0.53,0.91,0.05,0.3,0.92,0.01
26081,0.58,0.53,0.25,0.53,0.51,0.3,0.44,0.7,0.06
26083,0.03,0.96,0.02,0.0,0.97,0.01,0.0,0.97,0.0
26085,0.48,0.77,0.14,0.18,0.84,0.03,0.24,0.86,0.0
26087,0.74,0.45,0.5,0.4,0.85,0.13,0.71,0.93,0.02
26089,0.38,0.91,0.01,0.37,0.84,0.07,0.43,0.93,0.01
26091,0.6,0.76,0.07,0.41,0.78,0.15,0.36,0.88,0.0
26093,0.48,0.92,0.02,0.29,0.93,0.04,0.42,0.93,0.02
26095,0.35,0.73,0.1,0.17,0.76,0.03,0.17,0.76,0.0
26097,0.42,0.66,0.05,0.21,0.7,0.02,0.32,0.69,0.01
26099,0.49,0.64,0.27,0.29,0.79,0.04,0.47,0.75,0.1
26101,0.72,0.8,0.13,0.24,0.88,0.04,0.4,0.89,0.01
26103,0.59,0.85,0.07,0.44,0.88,0.03,0.41,0.91,0.03
26105,0.37,0.9,0.02,0.27,0.89,0.06,0.5,0.91,0.01
26107,0.37,0.88,0.05,0.23,0.9,0.03,0.48,0.87,0.02
26109,0.32,0.92,0.0,0.38,0.92,0.03,0.37,0.9,0.01
26111,0.42,0.88,0.03,0.24,0.9,0.04,0.52,0.87,0.06
26113,0.29,0.95,0.01,0.29,0.93,0.04,0.62,0.93,0.01
26115,0.53,0.85,0.07,0.29,0.89,0.05,0.55,0.89,0.02
26117,0.7,0.8,0.12,0.27,0.9,0.05,0.4,0.93,0.01
26119,0.47,0.95,0.01,0.28,0.95,0.02,0.75,0.97,0.0
26121,0.7,0.42,0.46,0.29,0.72,0.07,0.45,0.81,0.02
26123,0.44,0.9,0.03,0.31,0.88,0.09,0.36,0.9,0.01
26125,0.64,0.4,0.45,0.4,0.64,0.1,0.51,0.65,0.19
26127,0.49,0.75,0.02,0.29,0.78,0.18,0.36,0.84,0.0
26129,0.48,0.94,0.01,0.16,0.95,0.02,0.51,0.94,0.01
26131,0.23,0.95,0.01,0.17,0.95,0.02,0.45,0.95,0.01
26133,0.39,0.94,0.02,0.26,0.94,0.03,0.34,0.95,0.01
26135,0.52,0.95,0.02,0.32,0.95,0.02,0.81,0.96,0.0
26137,0.44,0.94,0.01,0.31,0.93,0.03,0.4,0.95,0.01
26139,0.52,0.72,0.04,0.47,0.69,0.21,0.47,0.69,0.07
26141,0.24,0.95,0.01,0.18,0.95,0.02,0.59,0.94,0.01
26143,0.84,0.92,0.01,0.26,0.94,0.03,0.57,0.94,0.01
26145,0.66,0.32,0.51,0.42,0.59,0.13,0.58,0.74,0.05
26147,0.64,0.78,0.08,0.41,0.83,0.08,0.53,0.88,0.02
26149,0.55,0.81,0.09,0.43,0.75,0.2,0.53,0.87,0.02
26151,0.35,0.93,0.01,0.2,0.93,0.05,0.4,0.93,0.01
26153,0.33,0.86,0.01,0.13,0.86,0.01,0.38,0.87,0.01
26155,0.44,0.92,0.01,0.24,0.93,0.04,0.46,0.94,0.01
26157,0.36,0.92,0.02,0.19,0.93,0.04,0.49,0.92,0.01
26159,0.52,0.71,0.1,0.33,0.75,0.17,0.37,0.82,0.01
26161,0.56,0.53,0.3,0.31,0.66,0.06,0.51,0.61,0.22
26163,0.78,0.16,0.78,0.55,0.46,0.32,0.6,0.59,0.2
26165,0.29,0.95,0.01,0.17,0.94,0.02,0.42,0.94,0.01
27001,0.35,0.93,0.01,0.28,0.93,0.02,0.3,0.95,0.01
27003,0.45,0.72,0.12,0.4,0.74,0.09,0.34,0.78,0.07
27005,0.48,0.88,0.01,0.27,0.85,0.03,0.42,0.83,0.01
27007,0.27,0.71,0.01,0.32,0.64,0.03,0.32,0.82,0.01
27009,0.7,0.78,0.14,0.2,0.9,0.03,0.56,0.87,0.04
27011,0.68,0.99,0.0,0.54,0.95,0.03,0.0,0.0,0.0
27013,0.38,0.84,0.06,0.24,0.87,0.05,0.42,0.83,0.05
27015,0.52,0.94,0.02,0.35,0.91,0.07,0.47,0.93,0.01
27017,0.34,0.87,0.03,0.25,0.86,0.02,0.49,0.83,0.01
27019,0.42,0.86,0.03,0.34,0.85,0.07,0.38,0.86,0.06
27021,0.33,0.85,0.01,0.43,0.75,0.04,0.3,0.83,0.01
27023,0.37,0.86,0.01,0.14,0.88,0.07,0.49,0.86,0.02
27025,0.66,0.88,0.06,0.2,0.94,0.03,0.37,0.92,0.02
27027,0.39,0.83,0.05,0.25,0.85,0.06,0.57,0.82,0.03
27029,0.59,0.88,0.01,0.29,0.81,0.03,0.25,0.89,0.01
27031,0.4,0.8,0.01,0.16,0.89,0.03,0.4,0.8,0.01
27033,0.39,0.86,0.01,0.29,0.83,0.1,0.48,0.79,0.07
27035,0.54,0.91,0.02,0.32,0.93,0.02,0.47,0.93,0.01
27037,0.45,0.71,0.12,0.37,0.72,0.13,0.3,0.76,0.07
27039,0.37,0.92,0.0,0.44,0.89,0.09,0.44,0.93,0.02
27041,0.43,0.93,0.01,0.33,0.94,0.03,0.66,0.93,0.01
27043,0.44,0.88,0.0,0.27,0.89,0.09,0.52,0.88,0.01
27045,0.33,0.97,0.01,0.11,0.97,0.02,0.43,0.96,0.01
27047,0.7,0.72,0.07,0.39,0.78,0.16,0.48,0.85,0.05
27049,0.5,0.87,0.03,0.33,0.89,0.05,0.21,0.93,0.01
27051,0.08,0.95,0.0,0.07,0.95,0.02,0.48,0.94,0.0
27053,0.53,0.48,0.28,0.49,0.53,0.16,0.44,0.59,0.13
27055,0.4,0.96,0.02,0.36,0.95,0.02,0.5,0.95,0.01
27057,0.4,0.9,0.01,0.26,0.91,0.03,0.61,0.89,0.02
27059,0.31,0.94,0.01,0.19,0.94,0.02,0.5,0.92,0.03
27061,0.21,0.91,0.01,0.26,0.92,0.02,0.39,0.93,0.01
27063,0.61,0.89,0.0,0.24,0.92,0.05,0.58,0.89,0.07
27065,0.34,0.95,0.01,0.21,0.95,0.02,0.37,0.95,0.01
27067,0.67,0.63,0.12,0.52,0.66,0.22,0.61,0.65,0.03
27069,0.38,0.95,0.01,0.06,0.96,0.02,0.26,0.95,0.0
27071,0.43,0.93,0.01,0.15,0.93,0.0,0.39,0.93,0.01
27073,0.32,0.95,0.01,0.14,0.95,0.02,0.51,0.95,0.02
27075,0.44,0.96,0.01,0.12,0.95,0.02,0.56,0.97,0.0
27077,0.4,0.96,0.0,0.59,0.89,0.04,0.27,0.95,0.01
27079,0.45,0.88,0.02,0.47,0.85,0.11,0.42,0.86,0.01
27081,0.11,0.96,0.0,0.06,0.96,0.02,0.51,0.96,0.0
27083,0.51,0.77,0.07,0.28,0.79,0.09,0.37,0.81,0.07
27085,0.36,0.91,0.01,0.35,0.87,0.1,0.41,0.92,0.01
27087,0.11,0.45,0.01,0.13,0.45,0.04,0.28,0.47,0.01
27089,0.27,0.93,0.01,0.41,0.89,0.08,0.37,0.92,0.01
27091,0.32,0.92,0.01,0.46,0.88,0.09,0.49,0.96,0.01
27093,0.56,0.87,0.02,0.38,0.89,0.08,0.34,0.96,0.0
27095,0.38,0.77,0.01,0.13,0.87,0.03,0.26,0.88,0.01
27097,0.69,0.92,0.02,0.2,0.95,0.02,0.4,0.94,0.01
27099,0.42,0.7,0.06,0.42,0.68,0.18,0.5,0.67,0.06
27101,0.04,0.94,0.01,0.46,0.88,0.07,0.61,0.87,0.03
27103,0.44,0.86,0.06,0.24,0.87,0.06,0.36,0.86,0.03
27105,0.69,0.32,0.1,0.53,0.4,0.41,0.6,0.35,0.12
27107,0.21,0.91,0.01,0.37,0.86,0.08,0.18,0.91,0.01
27109,0.49,0.71,0.13,0.36,0.74,0.09,0.3,0.77,0.08
27111,0.52,0.81,0.04,0.52,0.8,0.12,0.57,0.77,0.03
27113,0.47,0.87,0.02,0.18,0.89,0.04,0.45,0.91,0.02
27115,0.48,0.82,0.05,0.23,0.86,0.04,0.18,0.87,0.01
27117,0.68,0.79,0.05,0.28,0.85,0.09,0.43,0.84,0.02
27119,0.46,0.83,0.04,0.28,0.83,0.09,0.53,0.85,0.03
27121,0.19,0.96,0.0,0.37,0.96,0.02,0.46,0.95,0.01
27123,0.5,0.45,0.22,0.45,0.5,0.14,0.53,0.44,0.27
27125,0.22,0.93,0.0,0.23,0.91,0.04,0.0,0.0,0.0
27127,0.26,0.88,0.01,0.43,0.84,0.06,0.54,0.87,0.09
27129,0.29,0.88,0.01,0.21,0.86,0.1,0.45,0.87,0.01
27131,0.53,0.74,0.12,0.36,0.76,0.14,0.38,0.79,0.03
27133,0.24,0.95,0.01,0.17,0.93,0.03,0.25,0.93,0.01
27135,0.44,0.93,0.02,0.2,0.91,0.01,0.61,0.85,0.08
27137,0.52,0.84,0.06,0.34,0.89,0.03,0.51,0.88,0.03
27139,0.49,0.73,0.08,0.32,0.77,0.09,0.37,0.76,0.09
27141,0.65,0.79,0.11,0.35,0.9,0.04,0.27,0.88,0.02
27143,0.13,0.89,0.01,0.26,0.86,0.11,0.33,0.86,0.01
27145,0.62,0.71,0.19,0.37,0.83,0.07,0.46,0.81,0.04
27147,0.44,0.8,0.06,0.36,0.8,0.12,0.61,0.72,0.05
27149,0.46,0.87,0.02,0.15,0.87,0.06,0.24,0.87,0.03
27151,0.5,0.9,0.05,0.15,0.92,0.05,0.6,0.9,0.01
27153,0.42,0.95,0.01,0.72,0.73,0.26,0.34,0.88,0.01
27155,0.36,0.94,0.01,0.17,0.92,0.03,0.64,0.84,0.01
27157,0.53,0.93,0.02,0.24,0.94,0.04,0.39,0.95,0.01
27159,0.11,0.94,0.01,0.25,0.94,0.02,0.53,0.95,0.01
27161,0.47,0.82,0.04,0.24,0.85,0.08,0.07,0.89,0.01
27163,0.42,0.75,0.09,0.3,0.79,0.06,0.42,0.77,0.09
27165,0.58,0.75,0.02,0.25,0.69,0.29,0.5,0.83,0.03
27167,0.39,0.94,0.01,0.5,0.94,0.02,0.0,0.0,0.0
27169,0.38,0.92,0.02,0.17,0.91,0.03,0.27,0.9,0.04
27171,0.4,0.92,0.03,0.35,0.91,0.05,0.37,0.92,0.02
27173,0.51,0.84,0.01,0.35,0.86,0.06,0.49,0.88,0.02
28001,0.44,0.26,0.68,0.51,0.45,0.14,0.46,0.39,0.02
28003,0.43,0.72,0.2,0.38,0.76,0.05,0.52,0.82,0.01
28005,0.15,0.56,0.43,0.0,0.0,0.0,0.64,0.52,0.01
28007,0.26,0.5,0.47,0.5,0.56,0.05,0.56,0.57,0.0
28009,0.29,0.55,0.41,0.16,0.59,0.03,0.0,0.0,0.0
28011,0.55,0.21,0.76,0.37,0.48,0.05,0.35,0.57,0.02
28013,0.33,0.58,0.35,0.33,0.68,0.1,0.58,0.77,0.01
28015,0.17,0.63,0.36,0.51,0.57,0.01,0.0,0.0,0.0
28017,0.27,0.46,0.47,0.6,0.4,0.12,0.81,0.38,0.0
28019,0.38,0.58,0.4,0.46,0.52,0.01,0.87,0.49,0.01
28021,0.25,0.11,0.88,0.51,0.08,0.0,0.64,0.08,0.01
28023,0.33,0.55,0.44,0.32,0.65,0.01,0.0,0.0,0.0
28025,0.2,0.36,0.62,0.45,0.48,0.02,0.71,0.35,0.0
28027,0.45,0.17,0.82,0.51,0.25,0.01,0.66,0.24,0.02
28029,0.32,0.38,0.57,0.33,0.4,0.04,0.93,0.18,0.02
28031,0.43,0.49,0.49,0.46,0.48,0.01,0.79,0.5,0.01
28033,0.31,0.58,0.33,0.32,0.61,0.07,0.39,0.63,0.02
28035,0.54,0.35,0.59,0.35,0.59,0.05,0.64,0.5,0.04
28037,0.34,0.55,0.44,0.2,0.74,0.01,0.2,0.74,0.0
28039,0.45,0.78,0.16,0.29,0.81,0.04,0.61,0.82,0.01
28041,0.2,0.7,0.28,0.04,0.74,0.01,0.0,0.0,0.0
28043,0.41,0.43,0.55,0.33,0.54,0.01,0.0,0.0,0.0
28045,0.36,0.79,0.13,0.15,0.83,0.04,0.55,0.77,0.01
28047,0.39,0.51,0.37,0.34,0.61,0.08,0.43,0.6,0.06
28049,0.56,0.17,0.81,0.43,0.36,0.04,0.52,0.45,0.04
28051,0.18,0.15,0.84,0.35,0.16,0.0,0.72,0.2,0.0
28053,0.2,0.2,0.76,0.38,0.18,0.04,0.67,0.3,0.0
