IntSub,IntNoSub,noInt,total,IntSubPct,IntNoSubPct,NoIntPct,year,ZCTA
20045,366,1554,21965,91.26,1.67,7.07,2019,21122
1842,10,69,1921,95.89,0.52,3.59,2019,21161
2240,85,201,2526,88.68,3.37,7.96,2019,21163
16317,372,2772,19461,83.84,1.91,14.24,2019,21206
117,0,9,126,92.86,0.0,7.14,2019,24432
290,0,80,370,78.38,0.0,21.62,2019,24473
213,28,147,388,54.9,7.22,37.89,2019,24237
217,0,54,271,80.07,0.0,19.93,2019,24483
140,0,21,161,86.96,0.0,13.04,2019,24485
6887,160,661,7708,89.35,2.08,8.58,2019,24503
576,9,281,866,66.51,1.04,32.45,2019,24555
1718,56,673,2447,70.21,2.29,27.5,2019,24563
217,5,180,402,53.98,1.24,44.78,2019,24565
289,0,81,370,78.11,0.0,21.89,2019,24569
1768,70,450,2288,77.27,3.06,19.67,2019,24586
504,13,88,605,83.31,2.15,14.55,2019,24465
6138,174,1116,7428,82.63,2.34,15.02,2019,24014
1524,9,340,1873,81.37,0.48,18.15,2019,24064
2181,73,501,2755,79.17,2.65,18.19,2019,24065
656,17,325,998,65.73,1.7,32.57,2019,24085
27,0,61,88,30.68,0.0,69.32,2019,24086
142,0,72,214,66.36,0.0,33.64,2019,24105
13964,243,2080,16287,85.74,1.49,12.77,2019,24018
325,25,43,393,82.7,6.36,10.94,2019,24059
319,17,77,413,77.24,4.12,18.64,2019,24072
10955,372,1440,12767,85.81,2.91,11.28,2019,24073
1115,60,544,1719,64.86,3.49,31.65,2019,24088
370,7,216,593,62.39,1.18,36.42,2019,24102
3492,210,901,4603,75.86,4.56,19.57,2019,24121
1295,14,493,1802,71.86,0.78,27.36,2019,24124
7,0,0,7,100.0,0.0,0.0,2019,24131
517,0,132,649,79.66,0.0,20.34,2019,24138
137,0,62,199,68.84,0.0,31.16,2019,24139
0,0,0,0,,,,2019,24142
780,52,214,1046,74.57,4.97,20.46,2019,24162
5940,222,1584,7746,76.68,2.87,20.45,2019,24179
2042,276,858,3176,64.29,8.69,27.02,2019,24230
747,39,448,1234,60.53,3.16,36.3,2019,24053
314,0,40,354,88.7,0.0,11.3,2019,24077
1530,35,304,1869,81.86,1.87,16.27,2019,24090
2500,88,751,3339,74.87,2.64,22.49,2019,24091
5729,255,2009,7993,71.68,3.19,25.13,2019,24523
2557,33,820,3410,74.99,0.97,24.05,2019,24531
2228,164,608,3000,74.27,5.47,20.27,2019,24550
2344,79,1103,3526,66.48,2.24,31.28,2019,24557
927,40,1065,2032,45.62,1.97,52.41,2019,24577
2292,37,775,3104,73.84,1.19,24.97,2019,24590
291,32,324,647,44.98,4.95,50.08,2019,24598
195,12,99,306,63.73,3.92,32.35,2019,24602
255,0,120,375,68.0,0.0,32.0,2019,24603
154,2,211,367,41.96,0.54,57.49,2019,24622
435,34,159,628,69.27,5.41,25.32,2019,24712
244,0,36,280,87.14,0.0,12.86,2019,24733
290,25,138,453,64.02,5.52,30.46,2019,24818
294,0,21,315,93.33,0.0,6.67,2019,24822
339,49,203,591,57.36,8.29,34.35,2019,24844
209,37,15,261,80.08,14.18,5.75,2019,24851
2766,151,946,3863,71.6,3.91,24.49,2019,24504
1534,77,485,2096,73.19,3.67,23.14,2019,24517
2637,168,1027,3832,68.82,4.38,26.8,2019,24522
346,10,410,766,45.17,1.31,53.52,2019,24529
1186,65,305,1556,76.22,4.18,19.6,2019,24549
380,7,265,652,58.28,1.07,40.64,2019,24553
5189,58,615,5862,88.52,0.99,10.49,2019,26330
2723,119,1129,3971,68.57,3.0,28.43,2019,24521
294,18,254,566,51.94,3.18,44.88,2019,24526
345,0,81,426,80.99,0.0,19.01,2019,24530
277,32,206,515,53.79,6.21,40.0,2019,24534
70,0,18,88,79.55,0.0,20.45,2019,24536
24,0,37,61,39.34,0.0,60.66,2019,24539
340,0,234,574,59.23,0.0,40.77,2019,24566
647,12,283,942,68.68,1.27,30.04,2019,24571
365,7,224,596,61.24,1.17,37.58,2019,24363
620,111,256,987,62.82,11.25,25.94,2019,24283
2081,158,616,2855,72.89,5.53,21.58,2019,24319
558,13,168,739,75.51,1.76,22.73,2019,24324
1932,42,739,2713,71.21,1.55,27.24,2019,24370
384,17,100,501,76.65,3.39,19.96,2019,24597
104,18,39,161,64.6,11.18,24.22,2019,24981
40,0,0,40,100.0,0.0,0.0,2019,24962
1290,48,322,1660,77.71,2.89,19.4,2019,24963
380,14,153,547,69.47,2.56,27.97,2019,24976
27,0,0,27,100.0,0.0,0.0,2019,24888
158,39,15,212,74.53,18.4,7.08,2019,24977
206,0,105,311,66.24,0.0,33.76,2019,24313
476,6,141,623,76.4,0.96,22.63,2019,24314
0,0,0,0,,,,2019,24316
1123,112,377,1612,69.67,6.95,23.39,2019,24317
149,0,112,261,57.09,0.0,42.91,2019,24318
206,0,208,414,49.76,0.0,50.24,2019,24352
137,0,82,219,62.56,0.0,37.44,2019,24366
9884,180,1193,11257,87.8,1.6,10.6,2019,24019
1693,57,767,2517,67.26,2.26,30.47,2019,24054
3565,205,1300,5070,70.32,4.04,25.64,2019,24055
524,92,190,806,65.01,11.41,23.57,2019,24069
603,8,78,689,87.52,1.16,11.32,2019,24070
1055,132,127,1314,80.29,10.05,9.67,2019,24087
681,10,429,1120,60.8,0.89,38.3,2019,24089
711,51,127,889,79.98,5.74,14.29,2019,24128
5884,250,2165,8299,70.9,3.01,26.09,2019,24151
54,0,48,102,52.94,0.0,47.06,2019,24167
2409,197,967,3573,67.42,5.51,27.06,2019,24171
3479,172,641,4292,81.06,4.01,14.93,2019,24211
58,0,78,136,42.65,0.0,57.35,2019,24217
3061,404,650,4115,74.39,9.82,15.8,2019,24219
345,57,186,588,58.67,9.69,31.63,2019,24250
1116,37,1077,2230,50.04,1.66,48.3,2019,24260
1085,483,875,2443,44.41,19.77,35.82,2019,24263
83,0,28,111,74.77,0.0,25.23,2019,24269
1330,101,375,1806,73.64,5.59,20.76,2019,24127
697,79,250,1026,67.93,7.7,24.37,2019,24133
361,18,12,391,92.33,4.6,3.07,2019,24011
1985,65,942,2992,66.34,2.17,31.48,2019,24013
951,44,236,1231,77.25,3.57,19.17,2019,24556
555,76,454,1085,51.15,7.0,41.84,2019,24520
731,85,492,1308,55.89,6.5,37.61,2019,24528
8748,207,559,9514,91.95,2.18,5.88,2019,24551
3262,352,1630,5244,62.2,6.71,31.08,2019,24592
2147,200,634,2981,72.02,6.71,21.27,2019,24609
757,32,287,1076,70.35,2.97,26.67,2019,24380
2509,116,810,3435,73.04,3.38,23.58,2019,24416
4430,231,1105,5766,76.83,4.01,19.16,2019,24426
193,9,40,242,79.75,3.72,16.53,2019,26161
2003,88,586,2677,74.82,3.29,21.89,2019,24441
165,0,116,281,58.72,0.0,41.28,2019,24459
724,30,98,852,84.98,3.52,11.5,2019,24467
1221,70,98,1389,87.9,5.04,7.06,2019,23696
4558,208,1128,5894,77.33,3.53,19.14,2019,23707
476,26,219,721,66.02,3.61,30.37,2019,23821
397,2,137,536,74.07,0.37,25.56,2019,23827
441,9,142,592,74.49,1.52,23.99,2019,23830
629,6,242,877,71.72,0.68,27.59,2019,23833
277,0,141,418,66.27,0.0,33.73,2019,23850
4080,213,1304,5597,72.9,3.81,23.3,2019,23851
1135,68,397,1600,70.94,4.25,24.81,2019,23890
64,0,17,81,79.01,0.0,20.99,2019,23302
142,23,94,259,54.83,8.88,36.29,2019,23307
1236,31,272,1539,80.31,2.01,17.67,2019,23336
4164,97,851,5112,81.46,1.9,16.65,2019,23150
10068,1180,1814,13062,77.08,9.03,13.89,2019,23220
6966,405,2792,10163,68.54,3.99,27.47,2019,23222
2552,140,543,3235,78.89,4.33,16.79,2019,23230
6843,69,783,7695,88.93,0.9,10.18,2019,23294
383,2,145,530,72.26,0.38,27.36,2019,23301
11516,173,1145,12834,89.73,1.35,8.92,2019,23321
255,0,60,315,80.95,0.0,19.05,2019,23347
30,6,20,56,53.57,10.71,35.71,2019,23409
1322,171,256,1749,75.59,9.78,14.64,2019,23417
408,0,229,637,64.05,0.0,35.95,2019,23960
248,0,46,294,84.35,0.0,15.65,2019,23962
24,0,40,64,37.5,0.0,62.5,2019,23963
108,0,43,151,71.52,0.0,28.48,2019,23079
559,0,144,703,79.52,0.0,20.48,2019,23084
140,19,117,276,50.72,6.88,42.39,2019,23092
46,0,0,46,100.0,0.0,0.0,2019,23108
21,0,0,21,100.0,0.0,0.0,2019,23115
411,7,127,545,75.41,1.28,23.3,2019,23038
1022,98,86,1206,84.74,8.13,7.13,2019,23146
244,0,170,414,58.94,0.0,41.06,2019,23022
2726,48,590,3364,81.03,1.43,17.54,2019,23024
73,0,48,121,60.33,0.0,39.67,2019,23091
2001,79,101,2181,91.75,3.62,4.63,2019,23103
728,0,215,943,77.2,0.0,22.8,2019,23109
88,0,101,189,46.56,0.0,53.44,2019,23110
8884,119,588,9591,92.63,1.24,6.13,2019,23113
164,65,14,243,67.49,26.75,5.76,2019,23129
15254,983,1293,17530,87.02,5.61,7.38,2019,23188
2240,26,404,2670,83.9,0.97,15.13,2019,23192
11925,110,598,12633,94.4,0.87,4.73,2019,23233
12432,456,2784,15672,79.33,2.91,17.76,2019,23234
7373,176,1071,8620,85.53,2.04,12.42,2019,23237
220,0,64,284,77.46,0.0,22.54,2019,23303
229,23,142,394,58.12,5.84,36.04,2019,23011
131,8,40,179,73.18,4.47,22.35,2019,23032
183,19,82,284,64.44,6.69,28.87,2019,23337
1435,111,334,1880,76.33,5.9,17.77,2019,23310
346,44,98,488,70.9,9.02,20.08,2019,23356
278,16,36,330,84.24,4.85,10.91,2019,23357
50,0,0,50,100.0,0.0,0.0,2019,23358
185,1,67,253,73.12,0.4,26.48,2019,23413
14346,536,3636,18518,77.47,2.89,19.63,2019,23434
1722,58,754,2534,67.96,2.29,29.76,2019,27020
41,0,17,58,70.69,0.0,29.31,2019,26348
28,0,0,28,100.0,0.0,0.0,2019,26349
3287,31,860,4178,78.67,0.74,20.58,2019,26354
175,0,111,286,61.19,0.0,38.81,2019,26384
282,0,135,417,67.63,0.0,32.37,2019,26405
30,11,24,65,46.15,16.92,36.92,2019,26438
417,0,121,538,77.51,0.0,22.49,2019,26448
136,6,41,183,74.32,3.28,22.4,2019,26585
380,0,63,443,85.78,0.0,14.22,2019,26662
281,18,49,348,80.75,5.17,14.08,2019,26678
87,0,0,87,100.0,0.0,0.0,2019,26036
9155,331,2678,12164,75.26,2.72,22.02,2019,26101
35,0,23,58,60.34,0.0,39.66,2019,26138
83,0,31,114,72.81,0.0,27.19,2019,26148
2156,66,793,3015,71.51,2.19,26.3,2019,26164
2191,72,218,2481,88.31,2.9,8.79,2019,26181
1103,52,112,1267,87.06,4.1,8.84,2019,26205
240,5,126,371,64.69,1.35,33.96,2019,26208
68,32,0,100,68.0,32.0,0.0,2019,26209
15,0,0,15,100.0,0.0,0.0,2019,26228
833,11,277,1121,74.31,0.98,24.71,2019,26261
326,23,128,477,68.34,4.82,26.83,2019,26337
85,0,0,85,100.0,0.0,0.0,2019,26339
53,0,55,108,49.07,0.0,50.93,2019,26342
103,0,117,220,46.82,0.0,53.18,2019,26376
110,0,94,204,53.92,0.0,46.08,2019,26377
99,0,104,203,48.77,0.0,51.23,2019,26404
142,9,18,169,84.02,5.33,10.65,2019,26075
5581,182,1300,7063,79.02,2.58,18.41,2019,26104
4297,194,605,5096,84.32,3.81,11.87,2019,26105
245,7,83,335,73.13,2.09,24.78,2019,26146
184,0,30,214,85.98,0.0,14.02,2019,26039
600,18,326,944,63.56,1.91,34.53,2019,26033
544,0,208,752,72.34,0.0,27.66,2019,26035
1097,28,124,1249,87.83,2.24,9.93,2019,26038
1912,137,545,2594,73.71,5.28,21.01,2019,26047
601,35,144,780,77.05,4.49,18.46,2019,26050
777,92,170,1039,74.78,8.85,16.36,2019,26059
309,1,66,376,82.18,0.27,17.55,2019,26134
179,0,77,256,69.92,0.0,30.08,2019,26151
303,6,104,413,73.37,1.45,25.18,2019,26160
2262,104,319,2685,84.25,3.87,11.88,2019,26187
181,0,23,204,88.73,0.0,11.27,2019,26222
18,0,0,18,100.0,0.0,0.0,2019,26236
88,0,120,208,42.31,0.0,57.69,2019,26237
242,0,62,304,79.61,0.0,20.39,2019,26238
4158,169,1300,5627,73.89,3.0,23.1,2019,26241
249,3,72,324,76.85,0.93,22.22,2019,26273
446,14,266,726,61.43,1.93,36.64,2019,26283
993,71,421,1485,66.87,4.78,28.35,2019,26288
37,0,17,54,68.52,0.0,31.48,2019,26298
61,0,25,86,70.93,0.0,29.07,2019,26361
1034,79,291,1404,73.65,5.63,20.73,2019,26362
304,7,50,361,84.21,1.94,13.85,2019,26372
870,48,282,1200,72.5,4.0,23.5,2019,26415
210,2,60,272,77.21,0.74,22.06,2019,26574
178,0,134,312,57.05,0.0,42.95,2019,26581
77,0,17,94,81.91,0.0,18.09,2019,26586
94,0,77,171,54.97,0.0,45.03,2019,17862
1155,113,596,1864,61.96,6.06,31.97,2019,27027
9894,1631,3654,15179,65.18,10.75,24.07,2019,27030
2358,122,714,3194,73.83,3.82,22.35,2019,27048
1094,114,222,1430,76.5,7.97,15.52,2019,27053
11314,300,1165,12779,88.54,2.35,9.12,2019,27104
16830,361,2554,19745,85.24,1.83,12.93,2019,27106
520,10,256,786,66.16,1.27,32.57,2019,27814
319,32,256,607,52.55,5.27,42.17,2019,27818
2447,21,746,3214,76.14,0.65,23.21,2019,27822
1855,146,388,2389,77.65,6.11,16.24,2019,27011
9850,96,846,10792,91.27,0.89,7.84,2019,27012
277,9,48,334,82.93,2.69,14.37,2019,27014
2189,469,770,3428,63.86,13.68,22.46,2019,27017
7340,647,2652,10639,68.99,6.08,24.93,2019,27870
274,22,116,412,66.5,5.34,28.16,2019,27885
501,0,145,646,77.55,0.0,22.45,2019,27926
329,30,108,467,70.45,6.42,23.13,2019,27947
1228,40,44,1312,93.6,3.05,3.35,2019,27959
115,77,0,192,59.9,40.1,0.0,2019,27965
420,0,65,485,86.6,0.0,13.4,2019,27974
122,18,40,180,67.78,10.0,22.22,2019,27985
105,13,185,303,34.65,4.29,61.06,2019,27922
346,19,61,426,81.22,4.46,14.32,2019,27936
1018,35,90,1143,89.06,3.06,7.87,2019,27939
660,4,201,865,76.3,0.46,23.24,2019,27950
2759,123,216,3098,89.06,3.97,6.97,2019,27954
527,73,479,1079,48.84,6.77,44.39,2019,27970
522,16,349,887,58.85,1.8,39.35,2019,27878
793,48,316,1157,68.54,4.15,27.31,2019,27883
11615,370,2731,14716,78.93,2.51,18.56,2019,27909
3621,273,1307,5201,69.62,5.25,25.13,2019,27932
120,61,11,192,62.5,31.77,5.73,2019,27941
232,0,85,317,73.19,0.0,26.81,2019,27960
30,18,45,93,32.26,19.35,48.39,2019,27967
43,0,0,43,100.0,0.0,0.0,2019,27972
1397,11,87,1495,93.44,0.74,5.82,2019,27976
2929,65,787,3781,77.47,1.72,20.81,2019,27045
895,8,127,1030,86.89,0.78,12.33,2019,27009
8140,179,1844,10163,80.09,1.76,18.14,2019,27028
841,39,115,995,84.52,3.92,11.56,2019,27054
13184,321,1958,15463,85.26,2.08,12.66,2019,27127
460,0,181,641,71.76,0.0,28.24,2019,27208
14656,792,2961,18409,79.61,4.3,16.08,2019,27215
9409,499,3796,13704,68.66,3.64,27.7,2019,27217
1523,105,186,1814,83.96,5.79,10.25,2019,27235
3032,261,708,4001,75.78,6.52,17.7,2019,27214
4243,117,711,5071,83.67,2.31,14.02,2019,27244
6766,326,1625,8717,77.62,3.74,18.64,2019,27263
9194,136,1166,10496,87.6,1.3,11.11,2019,27278
7030,454,2457,9941,70.72,4.57,24.72,2019,27288
462,0,130,592,78.04,0.0,21.96,2019,27291
2675,309,350,3334,80.23,9.27,10.5,2019,27301
9980,441,1464,11885,83.97,3.71,12.32,2019,27302
2237,48,359,2644,84.61,1.82,13.58,2019,27313
523,0,118,641,81.59,0.0,18.41,2019,27343
2048,71,457,2576,79.5,2.76,17.74,2019,27350
4501,207,969,5677,79.28,3.65,17.07,2019,27370
1233,54,829,2116,58.27,2.55,39.18,2019,27379
644,22,163,829,77.68,2.65,19.66,2019,17244
4513,97,978,5588,80.76,1.74,17.5,2019,17870
116,0,42,158,73.42,0.0,26.58,2019,17920
99,3,33,135,73.33,2.22,24.44,2019,17925
3578,376,370,4324,82.75,8.7,8.56,2019,17551
7284,241,842,8367,87.06,2.88,10.06,2019,17552
37,0,13,50,74.0,0.0,26.0,2019,17570
68,0,0,68,100.0,0.0,0.0,2019,17576
50,0,54,104,48.08,0.0,51.92,2019,17730
106,1,10,117,90.6,0.85,8.55,2019,17749
53,15,0,68,77.94,22.06,0.0,2019,17750
4135,95,637,4867,84.96,1.95,13.09,2019,17754
3331,193,773,4297,77.52,4.49,17.99,2019,17756
104,0,45,149,69.8,0.0,30.2,2019,17768
406,37,91,534,76.03,6.93,17.04,2019,17774
9228,348,1658,11234,82.14,3.1,14.76,2019,17815
201,13,51,265,75.85,4.91,19.25,2019,17827
5070,219,1303,6592,76.91,3.32,19.77,2019,17837
1243,31,272,1546,80.4,2.01,17.59,2019,17846
3696,84,932,4712,78.44,1.78,19.78,2019,17847
803,11,367,1181,67.99,0.93,31.08,2019,17853
420,19,87,526,79.85,3.61,16.54,2019,17878
66,0,21,87,75.86,0.0,24.14,2019,17884
90,6,33,129,69.77,4.65,25.58,2019,17888
74,2,15,91,81.32,2.2,16.48,2019,17945
2539,24,308,2871,88.44,0.84,10.73,2019,17339
7824,175,1171,9170,85.32,1.91,12.77,2019,17406
892,10,135,1037,86.02,0.96,13.02,2019,17502
934,10,173,1117,83.62,0.9,15.49,2019,17532
2543,227,838,3608,70.48,6.29,23.23,2019,17540
14776,665,2177,17618,83.87,3.77,12.36,2019,17543
3372,174,424,3970,84.94,4.38,10.68,2019,17584
13693,925,3077,17695,77.38,5.23,17.39,2019,17701
3495,191,682,4368,80.01,4.37,15.61,2019,17702
1404,62,440,1906,73.66,3.25,23.08,2019,17724
1639,50,380,2069,79.22,2.42,18.37,2019,17728
22,0,10,32,68.75,0.0,31.25,2019,17729
1006,34,244,1284,78.35,2.65,19.0,2019,17771
609,13,145,767,79.4,1.69,18.9,2019,17813
2522,46,737,3305,76.31,1.39,22.3,2019,17842
177,22,98,297,59.6,7.41,33.0,2019,17850
1033,52,93,1178,87.69,4.41,7.89,2019,17856
2357,86,639,3082,76.48,2.79,20.73,2019,17857
451,3,253,707,63.79,0.42,35.79,2019,17864
38,0,22,60,63.33,0.0,36.67,2019,17867
7164,320,2345,9829,72.89,3.26,23.86,2019,17901
132,2,46,180,73.33,1.11,25.56,2019,17930
67,0,18,85,78.82,0.0,21.18,2019,17949
1596,0,407,2003,79.68,0.0,20.32,2019,17954
1016,36,349,1401,72.52,2.57,24.91,2019,17970
224,4,76,304,73.68,1.32,25.0,2019,17936
43,0,4,47,91.49,0.0,8.51,2019,17944
80,0,50,130,61.54,0.0,38.46,2019,17952
165,3,54,222,74.32,1.35,24.32,2019,17982
554,0,90,644,86.02,0.0,13.98,2019,17983
26,0,31,57,45.61,0.0,54.39,2019,17946
80,0,52,132,60.61,0.0,39.39,2019,17957
61,0,30,91,67.03,0.0,32.97,2019,17968
3542,100,613,4255,83.24,2.35,14.41,2019,17003
2939,39,174,3152,93.24,1.24,5.52,2019,19807
0,0,39,39,0.0,0.0,100.0,2019,17254
345,12,90,447,77.18,2.68,20.13,2019,17255
8537,614,1939,11090,76.98,5.54,17.48,2019,17257
365,0,137,502,72.71,0.0,27.29,2019,17262
867,7,190,1064,81.48,0.66,17.86,2019,17304
1736,101,365,2202,78.84,4.59,16.58,2019,17307
178,3,50,231,77.06,1.3,21.65,2019,17317
8675,242,1771,10688,81.17,2.26,16.57,2019,17325
1087,65,400,1552,70.04,4.19,25.77,2019,17344
2676,110,688,3474,77.03,3.17,19.8,2019,17345
414,0,93,507,81.66,0.0,18.34,2019,17352
900,67,748,1715,52.48,3.91,43.62,2019,17004
88,3,27,118,74.58,2.54,22.88,2019,17080
1421,23,374,1818,78.16,1.27,20.57,2019,17084
2205,57,334,2596,84.94,2.2,12.87,2019,17360
2158,32,403,2593,83.22,1.23,15.54,2019,17361
1745,31,334,2110,82.7,1.47,15.83,2019,17366
1820,143,253,2216,82.13,6.45,11.42,2019,17370
6521,265,1377,8163,79.88,3.25,16.87,2019,17545
880,50,469,1399,62.9,3.57,33.52,2019,17562
3062,70,995,4127,74.19,1.7,24.11,2019,17566
20368,1488,3398,25254,80.65,5.89,13.46,2019,17603
2084,129,398,2611,79.82,4.94,15.24,2019,17737
310,0,45,355,87.32,0.0,12.68,2019,17016
5916,163,902,6981,84.74,2.33,12.92,2019,17019
565,32,108,705,80.14,4.54,15.32,2019,17024
113,0,0,113,100.0,0.0,0.0,2019,17027
810,48,246,1104,73.37,4.35,22.28,2019,17034
120,0,0,120,100.0,0.0,0.0,2019,17041
670,12,172,854,78.45,1.41,20.14,2019,17086
252,58,40,350,72.0,16.57,11.43,2019,17088
8417,217,2037,10671,78.88,2.03,19.09,2019,17109
8581,268,2131,10980,78.15,2.44,19.41,2019,17201
265,0,121,386,68.65,0.0,31.35,2019,17021
2520,83,518,3121,80.74,2.66,16.6,2019,17038
862,0,227,1089,79.16,0.0,20.84,2019,17049
7734,297,1694,9725,79.53,3.05,17.42,2019,17057
525,0,154,679,77.32,0.0,22.68,2019,17058
365,4,91,460,79.35,0.87,19.78,2019,17060
13,0,0,13,100.0,0.0,0.0,2019,17076
213,0,30,243,87.65,0.0,12.35,2019,17081
466,10,105,581,80.21,1.72,18.07,2019,18415
342,17,38,397,86.15,4.28,9.57,2019,18417
1710,49,230,1989,85.97,2.46,11.56,2019,18424
1016,17,598,1631,62.29,1.04,36.66,2019,18434
3952,40,895,4887,80.87,0.82,18.31,2019,18436
501,26,76,603,83.08,4.31,12.6,2019,18438
320,12,78,410,78.05,2.93,19.02,2019,18453
560,19,107,686,81.63,2.77,15.6,2019,18350
4228,94,907,5229,80.86,1.8,17.35,2019,18643
533,52,385,970,54.95,5.36,39.69,2019,18701
1959,38,498,2495,78.52,1.52,19.96,2019,18810
450,22,88,560,80.36,3.93,15.71,2019,18818
284,0,0,284,100.0,0.0,0.0,2019,18915
113,0,10,123,91.87,0.0,8.13,2019,18920
3102,15,95,3212,96.58,0.47,2.96,2019,18929
4052,111,532,4695,86.3,2.36,11.33,2019,18960
13114,130,1151,14395,91.1,0.9,8.0,2019,18966
13993,924,3442,18359,76.22,5.03,18.75,2019,21218
5191,365,474,6030,86.09,6.05,7.86,2019,19809
8713,418,649,9780,89.09,4.27,6.64,2019,19810
2652,55,416,3123,84.92,1.76,13.32,2019,19938
1660,30,516,2206,75.25,1.36,23.39,2019,19940
225,8,5,238,94.54,3.36,2.1,2019,20880
6370,304,837,7511,84.81,4.05,11.14,2019,20903
733,15,0,748,97.99,2.01,0.0,2019,20197
14411,376,1022,15809,91.16,2.38,6.46,2019,20008
25014,530,2164,27708,90.28,1.91,7.81,2019,20009
380,17,154,551,68.97,3.09,27.95,2019,20611
1945,13,387,2345,82.94,0.55,16.5,2019,20616
5073,90,323,5486,92.47,1.64,5.89,2019,20619
372,82,94,548,67.88,14.96,17.15,2019,20620
127,0,12,139,91.37,0.0,8.63,2019,20629
3084,73,531,3688,83.62,1.98,14.4,2019,20640
3694,69,518,4281,86.29,1.61,12.1,2019,20678
732,25,81,838,87.35,2.98,9.67,2019,20688
7996,346,924,9266,86.29,3.73,9.97,2019,20705
1745,79,159,1983,88.0,3.98,8.02,2019,20714
901,0,134,1035,87.05,0.0,12.95,2019,20733
2766,103,130,2999,92.23,3.43,4.33,2019,20736
16756,340,1254,18350,91.31,1.85,6.83,2019,20744
12253,603,2211,15067,81.32,4.0,14.67,2019,20747
14946,260,1042,16248,91.99,1.6,6.41,2019,20772
12611,172,756,13539,93.15,1.27,5.58,2019,20003
1157,41,66,1264,91.53,3.24,5.22,2019,20004
6481,233,873,7587,85.42,3.07,11.51,2019,20005
12388,164,468,13020,95.15,1.26,3.59,2019,20016
9366,246,592,10204,91.79,2.41,5.8,2019,20111
2258,76,172,2506,90.1,3.03,6.86,2019,20115
7749,86,77,7912,97.94,1.09,0.97,2019,20169
16310,452,609,17371,93.89,2.6,3.51,2019,20176
0,0,0,0,,,,2019,20319
1427,65,305,1797,79.41,3.62,16.97,2019,20622
2139,118,191,2448,87.38,4.82,7.8,2019,20634
216,15,66,297,72.73,5.05,22.22,2019,20658
2315,14,55,2384,97.11,0.59,2.31,2019,20685
62,0,0,62,100.0,0.0,0.0,2019,20701
6260,61,427,6748,92.77,0.9,6.33,2019,20724
8174,667,791,9632,84.86,6.92,8.21,2019,20740
12527,540,1681,14748,84.94,3.66,11.4,2019,20748
12648,175,417,13240,95.53,1.32,3.15,2019,20817
16159,163,333,16655,97.02,0.98,2.0,2019,20854
211,0,0,211,100.0,0.0,0.0,2019,20868
11372,104,890,12366,91.96,0.84,7.2,2019,20901
18757,399,1360,20516,91.43,1.94,6.63,2019,20910
15069,1901,7148,24118,62.48,7.88,29.64,2019,20019
6122,240,1348,7710,79.4,3.11,17.48,2019,20017
12116,302,1045,13463,89.99,2.24,7.76,2019,20109
496,5,21,522,95.02,0.96,4.02,2019,20137
83,17,0,100,83.0,17.0,0.0,2019,20139
2185,58,143,2386,91.58,2.43,5.99,2019,20141
21339,428,506,22273,95.81,1.92,2.27,2019,20147
1378,24,54,1456,94.64,1.65,3.71,2019,20158
5765,46,215,6026,95.67,0.76,3.57,2019,20187
11239,291,274,11804,95.21,2.47,2.32,2019,20007
6459,121,1492,8072,80.02,1.5,18.48,2019,20018
5663,240,241,6144,92.17,3.91,3.92,2019,20037
328,0,135,463,70.84,0.0,29.16,2019,24579
11638,377,1214,13229,87.97,2.85,9.18,2019,21403
151,0,9,160,94.38,0.0,5.62,2019,21405
1205,20,109,1334,90.33,1.5,8.17,2019,21162
4634,92,446,5172,89.6,1.78,8.62,2019,21128
839,22,103,964,87.03,2.28,10.68,2019,21155
11647,350,2002,13999,83.2,2.5,14.3,2019,21157
6956,183,718,7857,88.53,2.33,9.14,2019,21214
5644,263,2305,8212,68.73,3.2,28.07,2019,21223
15550,625,2872,19047,81.64,3.28,15.08,2019,21224
1881,50,386,2317,81.18,2.16,16.66,2019,21226
12839,243,1725,14807,86.71,1.64,11.65,2019,21230
9774,301,1351,11426,85.54,2.63,11.82,2019,21237
271,0,19,290,93.45,0.0,6.55,2019,21402
205,0,77,282,72.7,0.0,27.3,2019,21524
482,13,272,767,62.84,1.69,35.46,2019,21530
1192,57,360,1609,74.08,3.54,22.37,2019,21536
761,3,208,972,78.29,0.31,21.4,2019,21539
629,34,81,744,84.54,4.57,10.89,2019,21541
152,0,17,169,89.94,0.0,10.06,2019,21612
2333,20,229,2582,90.36,0.77,8.87,2019,21619
3900,177,1009,5086,76.68,3.48,19.84,2019,21620
85,0,33,118,72.03,0.0,27.97,2019,21634
687,22,144,853,80.54,2.58,16.88,2019,21635
57,0,24,81,70.37,0.0,29.63,2019,21648
79,0,9,88,89.77,0.0,10.23,2019,21650
935,16,220,1171,79.85,1.37,18.79,2019,21651
60,0,6,66,90.91,0.0,9.09,2019,21653
422,1,89,512,82.42,0.2,17.38,2019,21659
165,4,21,190,86.84,2.11,11.05,2019,21664
83,0,0,83,100.0,0.0,0.0,2019,21665
1160,35,217,1412,82.15,2.48,15.37,2019,21673
169,0,13,182,92.86,0.0,7.14,2019,21676
1565,34,267,1866,83.87,1.82,14.31,2019,21710
637,4,35,676,94.23,0.59,5.18,2019,21737
10834,326,1972,13132,82.5,2.48,15.02,2019,21742
707,7,36,750,94.27,0.93,4.8,2019,21005
9570,133,666,10369,92.29,1.28,6.42,2019,21015
15909,108,864,16881,94.24,0.64,5.12,2019,21043
