COUNTYFP,totUnits,occP,vacantP,mobileP,lngTermP,rentalP,unitDens
28153,9389,82.37,17.63,31.71,34.06,18.4,11.58116979
28155,4848,78.11,21.89,19.02,33.08,26.12,11.5173326
28157,5140,56.38,43.62,37.26,52.24,19.01,7.579967788
28159,8859,83.49,16.51,19.28,32.69,27.69,14.58875962
28161,6484,79.6,20.4,26.57,29.17,26.72,13.8799541
28163,10140,85.69,14.31,19.23,31.98,37.16,10.99383702
29001,11499,82.73,17.27,7.97,22.54,39.96,20.26893908
29003,7321,92.98,7.02,6.82,28.67,21.8,16.92209932
29005,2959,84.66,15.34,3.51,32.77,29.66,5.406710432
29007,10880,85.74,14.26,5.79,28.94,33.69,15.71720458
29009,17564,75.22,24.78,17.01,25.22,26.38,22.56857064
29011,5601,88.04,11.96,10.8,25.4,29.77,9.460710376
29013,7855,85.37,14.63,12.62,28.79,27.29,9.388175295
29015,14182,56.04,43.96,24.65,23.04,16.87,20.14377621
29017,5876,79.46,20.54,16.83,37.53,19.13,9.509615111
29019,76185,91.83,8.17,4.4,15.78,44.7,111.1305798
29021,38696,86.4,13.6,4.51,24.19,36.53,94.78682685
29023,19836,82.46,17.54,13.46,20.62,36.27,28.55470114
29025,4664,78.95,21.05,12.63,26.92,25.39,10.93833849
29027,18865,85.01,14.99,16.49,25.93,27.14,22.60467642
29029,41714,38.59,61.41,7.76,19.98,19.8,63.58592728
29031,33575,87.46,12.54,6.62,21.64,34.49,58.0348041
29033,4642,76.52,23.48,9.5,31.51,27.67,6.682805103
29035,3257,72.64,27.36,20.26,29.58,23.88,6.419553663
29037,41414,95.24,4.76,4.36,22.73,23.81,59.4506557
29039,7245,79.85,20.15,15.47,21.22,27.62,15.26932263
29041,4158,66.84,33.16,12.15,32.32,18.96,5.535331548
29043,33720,92.22,7.78,5.34,18.04,25.83,59.93153461
29045,3488,84.35,15.65,17.49,30.69,26.61,6.91234912
29047,96935,93.14,6.86,2.02,19.39,30.9,243.7614362
29049,8962,91.02,8.98,5.71,22.96,24.53,21.39129147
29051,33210,89.58,10.42,3.16,23.7,32.45,84.82575197
29053,7508,85.62,14.38,7.21,25.81,29.93,13.2943657
29055,12050,78.61,21.39,15.91,23.52,30.69,16.22953919
29057,3949,78.93,21.07,16.41,26.59,22.14,8.059050262
29059,7676,81.46,18.54,19.45,29.28,25.54,14.18988091
29061,4199,71.23,28.77,8.5,27.97,21.5,7.454494891
29063,4333,87.98,12.02,12.81,23.95,31.45,10.28347276
29065,7312,86.16,13.84,20.51,25.36,29.62,9.713623309
29067,6530,78.5,21.5,13.51,32.35,20.25,8.025866335
29069,14423,86.16,13.84,11.14,23.74,37.1,26.65503916
29071,44794,91.04,8.96,8.91,28,26.64,48.54473377
29073,8203,74.56,25.44,8.89,31.45,20.83,15.80532075
29075,3208,81.08,18.92,6.42,29.52,26.03,6.528026197
29077,132241,92.28,7.72,3.19,17.24,42.56,195.8195003
29079,5006,79.6,20.4,6.25,26.72,32.77,11.50037666
29081,4391,80.98,19.02,7.81,29.47,27.9,6.077395331
29083,10945,84.05,15.95,11.48,21.55,27.01,15.70435391
29085,6856,58.63,41.37,34.26,30.65,18.58,17.19131808
29087,2776,74.06,25.94,8.32,28.99,27.97,5.99968493
29089,4588,77.57,22.43,14.49,28.35,22.42,9.892453085
29091,18259,87.2,12.8,16.77,23.92,31.62,19.69168562
29093,5312,78.24,21.76,15,27.44,30.25,9.653585153
29095,320515,88.19,11.81,0.85,20.92,41.55,530.2032587
29097,50872,88.97,11.03,5.42,19.12,35.19,79.67376121
29099,90489,93.26,6.74,10.53,27.69,20.35,137.8346545
29101,22189,89.86,10.14,9.23,19,40.3,26.7577495
29103,2280,67.24,32.76,12.98,36.06,20.03,4.523751906
29105,15958,86.89,13.11,19.81,22.41,31.43,20.86838962
29107,14776,87.7,12.3,9.51,26.28,27.48,23.51256178
29109,16703,87.43,12.57,11.41,22.88,28.1,27.3043116
29111,4540,82.95,17.05,16.12,29.21,26.79,8.989393645
29113,21569,86.87,13.13,18.17,24.16,21.72,34.42454384
29115,6402,79.16,20.84,7.75,24.88,27.74,10.39986398
29117,6795,86.56,13.44,8.64,24.67,31.86,12.76547185
29119,9956,81.46,18.54,26.93,21.1,30.42,18.45488793
29121,7672,76.76,23.24,13.46,29.69,25.78,9.575590271
29123,5991,83.49,16.51,10.32,24.78,27.33,12.1180772
29125,4626,78.79,21.21,16.06,34.91,26.91,8.778392512
29127,13004,88.43,11.57,4.9,22.22,35.66,29.76287169
29129,2130,62.25,37.75,10.14,29.19,23.38,4.693355337
29131,12903,75.98,24.02,15,28.15,26.11,21.77357255
29133,5712,88.24,11.76,7.84,27.58,40.52,13.8781834
29135,6175,86.57,13.43,8.45,26.17,23.4,14.87858294
29137,4857,74.78,25.22,17.4,31.95,25.63,7.499396492
29139,6230,78.51,21.49,14.04,30.4,29.22,11.64389067
29141,15577,49.78,50.22,18.21,25.4,22.36,26.06473978
29143,8618,84.85,15.15,11.85,28.42,38.24,12.77019291
29145,24687,90.2,9.8,15.24,21.97,29.21,39.51496332
29147,9726,85.08,14.92,6.46,23.04,42.38,11.09058459
29149,5500,78.31,21.69,16.33,32.11,24.1,6.963851308
29151,6622,77.21,22.79,6.52,33.12,16.7,10.91699864
29153,5688,72.86,27.14,19.13,35.29,23,7.635226474
29155,8177,83.71,16.29,8.16,26.2,46.24,16.59921584
29157,8718,87.23,12.77,7.33,28.86,25.44,18.37872001
29159,18252,87.23,12.77,5.13,24.03,33.05,26.75377531
29161,20198,87.14,12.86,10.15,21.06,39.63,30.06659241
29163,7911,84.06,15.94,11.14,28.7,29.26,11.79978881
29165,41301,93.49,6.51,0.42,20.49,34.16,98.38630997
29167,13534,85.39,14.61,12.6,18.6,30.82,21.2958255
29169,19058,78.84,21.16,9.51,16.48,51.32,34.83400368
29171,2986,60.38,39.62,8.87,24.68,26.07,5.772120381
29173,5191,77.13,22.87,13.06,28.39,16.48,11.04987744
29175,10747,77.67,22.33,14.18,22.34,26.34,22.2639031
29177,10070,87.24,12.76,5.38,34.47,22.57,17.70373154
29179,4025,65.54,34.46,17.64,31.63,20.74,4.978518096
29181,6612,77.95,22.05,23.82,27.53,21.05,10.50297042
29183,152117,95.09,4.91,2.84,23.72,19.61,271.4064077
29185,5639,73.17,26.83,21,29.54,22.27,8.35434515
29186,8723,81.78,18.22,12.55,36.5,22.46,17.47568171
29187,29821,83.53,16.47,14.29,21.25,31.73,65.99444221
29189,440218,91.67,8.33,0.25,29.21,31.02,867.5542187
29195,10161,84.26,15.74,6.69,23.23,31.09,13.4495632
29197,2102,75.55,24.45,12.7,28.82,28.53,6.840140463
29199,2360,77.12,22.88,13.81,28.71,29.12,5.406579846
29201,17220,89.59,10.41,11.82,27.65,33.08,41.00102291
29203,4171,76.07,23.93,22.97,28.29,28.43,4.15514235
29205,3210,76.6,23.4,11.31,27.45,24.77,6.408962618
29207,13715,85.19,14.81,9.66,25.44,31.28,16.66032268
29209,20997,61.16,38.84,15.18,22.03,18,45.24956218
29211,3354,64.82,35.18,11.09,30.34,28.2,5.176095403
29213,30696,72.86,27.14,15.55,16.91,40.11,48.54259846
29215,11716,81.76,18.24,17.86,26.13,26.51,9.951920987
29217,9542,85.62,14.38,11.42,23.28,30.34,11.54663993
29219,15297,79.96,20.04,13.83,23.76,22.18,35.69025429
29221,11044,82.52,17.48,32.27,26.88,19.07,14.53420783
29223,8095,67.3,32.7,28.5,28.19,25.61,10.66281234
29225,14679,91.94,8.06,12.19,21,25.7,24.77217731
29227,1271,67.35,32.65,9.83,35.76,23.25,4.766951782
29229,8708,83.74,16.26,14.73,22.64,30.62,12.77266596
29510,176375,79.63,20.37,0.38,21.68,56.63,2856.585231
30001,5331,74.6,25.4,14.73,27.93,32.86,0.961812378
30003,4725,78.03,21.97,19.3,36.11,39.9,0.94541838
30005,2842,81.63,18.37,12.03,33.09,41.12,0.67232809
30007,2740,88.32,11.68,14.67,23.12,18.55,2.297976028
30009,6556,69.11,30.89,11.93,23.54,21.98,3.20164826
30011,822,76.03,23.97,22.51,41.52,18.08,0.246073757
30013,38558,89.33,10.67,9.8,23.95,35.8,14.29047256
30015,2914,77.42,22.58,11.94,32.98,34.75,0.733539547
30017,5689,85.94,14.06,11.28,27.99,31.25,1.503717268
30019,1112,76.98,23.02,8.09,34.9,19.28,0.77979829
30021,4425,89.76,10.24,15.66,28.34,31.95,1.865587685
30023,5192,74.25,25.75,8.36,37.99,31.39,7.047843175
30025,1538,84.66,15.34,20.16,27.4,32.95,0.949064914
30027,5895,84.39,15.61,12.94,29.13,27.98,1.35851114
30029,48447,78.96,21.04,11.39,23.04,27.41,9.523430826
30031,47976,87.51,12.49,7.88,13.35,38.71,18.41686918
30033,826,54.12,45.88,16.22,40.26,25.5,0.176626387
30035,5402,77.34,22.66,15.53,29.5,40.76,1.803713497
30037,471,71.55,28.45,15.92,29.56,25.52,0.401049981
30039,2832,45.2,54.8,20.27,32.21,27.58,1.639691613
30041,7324,85.66,14.34,13.45,29.63,38.36,2.526251865
30043,5112,86.93,13.07,10.13,30.39,15.03,3.085363716
30045,1373,67.23,32.77,13.77,36.81,26.76,0.734350949
30047,16830,70.4,29.6,13.4,24.01,27.83,11.29181716
30049,31433,88.44,11.56,10.2,20.38,31.46,9.088977667
30051,1120,79.11,20.89,14.11,45,37.47,0.783229644
30053,11653,70.87,29.13,17.29,28.66,21.73,3.225747485
30055,1045,67.37,32.63,13.97,43.94,18.18,0.395501781
30057,7011,49.65,50.35,7.89,23.93,25.51,1.953936665
30059,1386,54.04,45.96,11.69,32.29,28.97,0.579466052
30061,2500,67.96,32.04,24.08,29.54,27.02,2.049829215
30063,53259,91.27,8.73,8.22,20.46,41.26,20.53955309
30065,2749,75.55,24.45,13.86,23.21,28.6,1.470880207
30067,9568,80.38,19.62,9.48,24.58,30.91,3.414146279
30069,296,63.18,36.82,19.26,30.32,32.62,0.178785318
30071,2349,75.35,24.65,16.86,33.15,23.9,0.456963482
30073,2677,78.97,21.03,14.19,39.89,26.3,1.647831588
30075,1032,74.52,25.48,26.65,36.6,27.57,0.312899743
30077,3196,74.72,25.28,11.05,33.26,31.57,1.374014178
30079,697,77.47,22.53,15.21,40.03,13.15,0.401360209
30081,19796,86.42,13.58,10.04,24.3,23.89,8.279428634
30083,5203,86.35,13.65,16.51,23,36.5,2.496238157
30085,4123,76.55,23.45,9.82,31.48,38.59,1.751262237
30087,4180,75.29,24.71,20,32.11,28.95,0.834645865
30089,6769,73.17,26.83,15.54,25.44,23.46,2.452191419
30091,2172,75.74,24.26,7.04,34.32,22.49,1.296100412
30093,17150,88.38,11.62,7.19,27.4,33.14,23.8864583
30095,4877,76.19,23.81,12.1,23.14,20.59,2.714363717
30097,2165,71.45,28.55,8.31,30.42,25.6,1.166803773
30099,2930,84.47,15.53,9.66,36.88,30.3,1.289843864
30101,2376,79.88,20.12,9.3,28.58,42.2,1.240726363
30103,466,78.33,21.67,24.03,35.14,32.6,0.476581947
30105,4858,70.73,29.27,4.43,31.2,23.75,0.986180265
30107,1197,68.59,31.41,11.45,31.94,29.48,0.841491485
30109,592,83.95,16.05,11.82,32.29,21.33,0.666212262
30111,69928,92.99,7.01,10.85,21.28,31.68,26.55371247
31001,13873,91.62,8.38,3.94,26.1,31.75,24.62939955
31003,3314,80.72,19.28,3.23,33.2,22.84,3.865929875
31005,276,69.93,30.07,7.25,37.08,32.12,0.385824448
31007,400,69.75,30.25,5.5,38.51,26.88,0.536044133
31009,325,67.08,32.92,11.08,23.54,33.49,0.457305318
31011,2645,86.2,13.8,2.23,35.56,22.06,3.852592978
31013,5459,87.95,12.05,5.26,27.85,33.72,5.076781625
31015,1408,64.13,35.87,12.57,38.16,18.72,2.607735119
31017,1880,76.28,23.72,7.07,29.73,25.8,1.53928042
31019,20292,94.45,5.55,7.32,18.9,36.47,20.95813583
31021,3493,83.57,16.43,5.95,29.27,24.73,7.105608265
31023,4072,82.93,17.07,5.97,36.85,21.74,6.961893931
31025,11461,87.3,12.7,4.25,27.31,18.48,20.56337218
31027,4154,83.2,16.8,3.73,37.41,18.58,5.61169822
31029,1943,88.21,11.79,11.17,29.04,22.81,2.172370965
31031,3235,79.32,20.68,9.55,33.63,38.97,0.54276877
31033,5011,88.49,11.51,4.43,28.02,31.24,4.188815205
31035,3023,85.15,14.85,3.31,32.52,21.37,5.282316147
31037,4177,89.01,10.99,9.31,32.44,29.02,10.14709466
31039,4244,88.41,11.59,0.82,31.83,30.76,7.438800441
31041,5651,85.75,14.25,3.29,26.78,30.46,2.194067244
31043,7820,95.35,4.65,10.95,23.73,34.17,29.5925342
31045,4252,85.21,14.79,10.79,26.32,35.33,3.044804758
31047,10228,87.96,12.04,8.41,20.75,32.23,10.09590643
31049,1040,79.23,20.77,6.73,28,24.27,2.36444767
31051,2710,85.28,14.72,6.94,35.04,21.51,5.691984555
31053,16741,91.33,8.67,4.64,25.5,37.52,31.6428218
31055,232063,92.99,7.01,1.1,19.87,38.53,710.9572909
31057,1130,76.55,23.45,8.67,23.02,29.6,1.228696002
31059,2934,85.55,14.45,1.09,34.86,24.38,5.099346265
31061,1712,79.09,20.91,4.03,36.42,16.47,2.973187097
31063,1568,71.17,28.83,13.27,32.05,25.09,1.608821048
31065,2713,78.95,21.05,1.7,29.61,28.1,3.772623039
31067,10438,87.76,12.24,1.68,27.86,31.47,12.25897793
31069,1257,69.29,30.71,4.53,22.85,22.85,0.737054142
31071,1231,71.97,28.03,11.54,37.51,21.9,2.162199958
31073,1297,67.62,32.38,8.64,35.17,27.25,2.830932104
31075,401,73.07,26.93,19.45,37.24,24.91,0.51617692
31077,1310,78.93,21.07,2.9,33.64,20.12,2.299017709
31079,24672,92.7,7.3,4.98,22.69,37.9,45.15468309
31081,4104,90.13,9.87,4.34,33.03,19.17,7.573417311
31083,2384,63.8,36.2,22.86,29.78,19.92,4.307417971
31085,515,80.19,19.81,5.63,28.63,29.78,0.722240882
31087,1739,69.52,30.48,17.42,38.05,27.05,2.449505275
31089,5236,84.7,15.3,5.9,31.13,26.52,2.170465534
31091,447,71.36,28.64,13.65,45.12,35.42,0.619837453
31093,3072,87.37,12.63,6.51,33.21,22.62,5.39576582
31095,3905,84.07,15.93,2.41,31.74,27.99,6.848853518
31097,2172,83.79,16.21,6.22,27.46,24.78,5.775508478
31099,2955,90.76,9.24,4.84,29.59,27.37,5.724073513
31101,5452,70.51,29.49,23.09,32.84,29.45,5.135666939
31103,510,63.92,36.08,11.96,33.33,25.15,0.659705336
31105,1947,80.69,19.31,9.09,28.46,29.22,2.045508957
31107,4908,74.86,25.14,5.22,30.34,26.78,4.427849469
31109,129190,94.93,5.07,1.73,18.58,39.97,154.2451592
31111,16782,89.29,10.71,8.26,20.71,34.73,6.544933514
31113,418,81.58,18.42,12.92,21.44,29.03,0.7324879
31115,444,62.84,37.16,19.37,30.77,16.13,0.787906289
31117,247,82.19,17.81,8.1,23.4,31.53,0.287553533
31119,15240,93.53,6.47,2.75,22.99,34.31,26.61453019
31121,3806,87.34,12.66,6.57,28.53,26.77,7.833700786
31123,2435,81.4,18.6,8.09,35.02,27.6,1.710175314
31125,1867,82.81,17.19,3.43,30.06,22.77,4.227504036
31127,3504,82.11,17.89,3.42,25.81,27.95,8.601416612
31129,2456,77.93,22.07,2.4,35.68,24.29,4.270171216
31131,7155,90.17,9.83,2.95,23.34,27.94,11.62165785
31133,1622,75.15,24.85,6.54,37.32,16.32,3.762706757
31135,1446,84.72,15.28,2.42,27.33,22.37,1.63698493
31137,4249,92.42,7.58,5.51,27.05,28.24,7.871622063
31139,3253,93.02,6.98,5.84,30.81,23.89,5.674701084
31141,13758,94.49,5.51,4.56,28.33,28,20.40953365
31143,2737,74.97,25.03,7.86,32.59,19.98,6.243960619
31145,5312,83.94,16.06,5.61,25.65,26.46,7.408621361
31147,4399,85.75,14.25,2.61,30.84,22.88,7.971537431
31149,881,71.06,28.94,8.97,32.79,27,0.8737582
31151,5826,87.08,12.92,5.42,24.34,30.32,10.1487861
31153,67983,95.68,4.32,0.83,17.13,30.89,285.4615236
31155,9594,86.78,13.22,2.29,30.85,21.52,12.78715032
31157,16379,89.22,10.78,6.3,23.64,31.01,22.15135941
31159,7107,92.81,7.19,3.17,26.88,28.03,12.43728639
31161,2924,76.98,23.02,10.05,33.74,28.48,1.197894919
31163,1944,69.86,30.14,14.66,35.99,23.2,3.435685431
31165,795,72.83,27.17,9.56,38.94,26.94,0.384673235
31167,2683,89.82,10.18,6,37.58,16.97,6.27446104
31169,2759,82.75,17.25,1.78,27.79,21.29,4.808259198
31171,401,72.82,27.18,2.99,16.9,27.4,0.562493455
31173,2434,89.36,10.64,6.04,30.41,40.32,6.184226627
31175,2302,79.93,20.07,3,32.47,25.82,4.052037979
31177,8570,94.81,5.19,3.64,28.09,21.27,21.9768593
31179,3894,93.91,6.09,2.26,26.1,35.85,8.791776353
31181,1913,79.4,20.6,2.51,31.07,22.45,3.327474969
31183,543,65.75,34.25,20.07,31.27,29.41,0.944051242
31185,6298,90.36,9.64,3.13,26.95,29.33,11.00073534
32001,10908,90.02,9.98,14.76,19.82,34.25,2.21232862
32003,888556,86.43,13.57,2.86,11.29,46.87,112.5949581
32005,24208,85.01,14.99,5.44,19.67,30.14,34.10930929
32007,21350,82.85,17.15,19.91,23.45,27.67,1.243511443
32009,949,47.84,52.16,43.94,24.28,41.85,0.264945213
32011,1174,63.88,36.12,40.03,18.41,26.8,0.281153189
32013,7493,83.69,16.31,39.1,23.07,24.69,0.777221976
32015,2577,80.99,19.01,48.31,20.03,19.5,0.469390948
32017,2766,73.79,26.21,20.25,40.7,26.41,0.260125308
32019,23170,88.6,11.4,16.34,14.23,29.25,11.57790738
32021,2902,66.78,33.22,14.99,30.72,31.79,0.77328425
32023,22339,83.57,16.43,34.55,15.36,29.01,1.228644222
32027,2479,77.97,22.03,40.94,26.66,26.38,0.410664311
32029,1923,83.1,16.9,23.14,20.98,12.52,7.284934543
32031,193956,91.58,8.42,5.59,14.94,41.96,30.77987991
32033,4525,77.99,22.01,14.76,27.36,26.1,0.509884572
32510,23821,94.29,5.71,10.89,17.62,44.3,164.6673572
33001,38334,64.54,35.46,8.67,29.15,23.09,95.39564064
33003,40922,51.49,48.51,6.14,29.26,20.62,43.91443332
33005,35451,85.52,14.48,7.01,28.79,30.18,50.16375268
33007,21526,63.74,36.26,11.76,34.18,29.09,11.99514761
33009,52586,66.09,33.91,7.59,28.67,31.02,30.77741384
33011,170155,93.56,6.44,1.93,26.89,34.05,194.12176
33013,64675,89.44,10.56,5.91,28.19,28.43,69.32888656
33015,131195,91.58,8.42,4.96,31.59,22.95,188.665749
33017,53502,90.74,9.26,9.61,26.42,33.7,145.5630242
33019,22609,78.46,21.54,8.48,28.87,26.86,42.06003247
34001,127987,78.03,21.97,2.32,28.51,32.58,230.3952293
34003,356654,94.84,5.16,0.3,30.62,35.59,1532.123146
34005,178772,92.57,7.43,1.3,31.64,24.25,223.6544423
34007,206013,90.85,9.15,0.82,32.43,33.3,930.7136517
34009,99157,40.24,59.76,3.35,34.46,22.41,394.2517785
34011,56429,89.68,10.32,5.63,28.09,35.58,116.7435841
34013,316136,89.36,10.64,0.07,24.38,55.8,2507.345078
34015,113024,92.54,7.46,2.26,33.4,19.83,351.0379746
34017,279662,91.33,8.67,0.15,19.13,68.53,6054.597121
34019,50138,94.1,5.9,0.38,36.4,16.72,117.1929275
34021,144681,89.77,10.23,0.28,26.82,36.14,644.6512475
34023,300541,94.55,5.45,0.71,27.74,36.67,971.943027
34025,261139,89.56,10.44,1.2,32.87,26.32,557.7851029
34027,192378,94.03,5.97,0.23,32.41,25.59,417.7028486
34029,282075,79.86,20.14,2.31,28.02,20.02,448.9073731
34031,177032,92.45,7.55,0.19,25.68,47.05,951.7310318
34033,27644,86.49,13.51,4.52,35.87,29.51,83.30441709
34035,126209,92.71,7.29,0.17,29.11,24.37,418.1049337
34037,62371,85.55,14.45,1.55,38.74,17.53,120.2406607
34039,201916,93.6,6.4,0.18,27.23,41.11,1964.839951
34041,45443,90.99,9.01,1.09,32.53,28.12,127.457731
35001,292439,90.84,9.16,5.76,22.58,37.17,251.8310631
35003,3893,35.47,64.53,33.09,59.45,7.6,0.562234807
35005,27194,85.2,14.8,12.76,26.45,30.97,4.482184995
35006,11343,78.81,21.19,29.08,38.55,30.2,2.498478298
35007,10244,55.43,44.57,18.9,33.1,31.07,2.725948805
35009,21187,87.39,12.61,9.9,18.32,42.57,15.07495918
35011,1078,65.4,34.6,15.58,36.03,33.62,0.464035859
35013,87096,88.93,11.07,21.36,22.23,38.19,22.87090008
35015,24274,87.6,12.4,16.42,27.1,29.19,5.812170563
35017,15013,79.95,20.05,30.88,31.55,29.72,3.790042647
35019,2689,52.21,47.79,31.02,52.06,34.62,0.887529754
35021,590,35.76,64.24,22.54,47.28,37.44,0.277585874
35023,2446,71.67,28.33,36.63,36.93,29.66,0.71136271
35025,26250,84.24,15.76,19.75,23.01,32.29,5.977527323
35027,18078,43.23,56.77,19.38,19.26,23.01,3.74201059
35028,8379,90.31,9.69,3.27,23.27,25.85,76.73103429
35029,11240,80.29,19.71,34.53,21.1,39.5,3.790600173
35031,26219,77.41,22.59,23.54,44.55,28.92,4.810248684
35033,2761,55.6,44.4,33.36,58.9,24.76,1.433362061
35035,31673,73.85,26.15,28.24,25.35,34.68,4.789844805
35037,5677,53.9,46.1,25.15,31.39,36.41,1.975382174
35039,20044,61.85,38.15,38.76,45.71,22.99,3.419984838
35041,8466,82.6,17.4,19.41,21.55,38.97,3.4611049
35043,55831,90.16,9.84,8.89,24.49,21.68,15.04840838
35045,50931,84.69,15.31,32.34,32.28,28.16,9.231351026
35047,15904,71,29,35.43,40.67,28.79,3.368426216
35049,72928,84.98,15.02,13.86,27.54,29.69,38.18044107
35051,8511,63.18,36.82,40.12,25.49,24.08,2.035551244
35053,8200,55.49,44.51,36.9,31.23,26.35,1.233758796
35055,20809,58.28,41.72,19.22,44.76,24.48,9.448489136
35057,8036,70.48,29.52,40.98,28.38,16.68,2.402246211
35059,2345,58.89,41.11,14.71,28.63,30.12,0.613064698
35061,31050,88.53,11.47,29.01,30.98,19.32,29.10739907
36001,140830,89.48,10.52,1.43,29.1,43.45,269.3627501
36003,26300,68.48,31.52,16.37,34.36,24.85,25.54997819
36005,526784,94.86,5.14,0.14,25.76,80.39,12527.62638
36007,90830,86.53,13.47,4.53,32.46,34.69,128.6885166
36009,41520,75.71,24.29,13.49,33.36,28.55,31.73471793
36011,36947,84.58,15.42,10.44,35.4,29,53.42409402
36013,67514,77.87,22.13,6.7,33.65,30,63.67928179
36015,38797,88.6,11.4,5.38,29.99,32.07,95.24244824
36017,25448,81.01,18.99,20.8,34.83,25.45,28.47843663
36019,36459,86.11,13.89,13.43,32.95,32.27,35.13275275
36021,33386,75.61,24.39,7.88,36.02,27.9,52.60450119
36023,20766,85.16,14.84,7.31,32.49,33.79,41.63437304
36025,31565,60.29,39.71,13.31,37.33,25.74,21.88345896
36027,120472,89.11,10.89,3.2,33.88,31.24,151.4145056
36029,427147,90.8,9.2,1.37,31.3,35.22,409.6471287
36031,26183,58.91,41.09,7.08,37.29,24.39,14.59386758
36033,25650,74.42,25.58,11.27,32.61,27.55,15.74386541
36035,29052,77.24,22.76,10.35,33.2,28.54,58.63672598
36037,25750,91.97,8.03,6.57,37.98,27.36,52.23818096
36039,29681,57.67,42.33,6.92,38.37,25.92,45.86357189
36041,8914,12.61,87.39,10,44.16,14.32,5.190501897
36043,33774,72.79,27.21,9.5,37.62,27.51,23.92758958
36045,59801,72.35,27.65,12.4,23.97,44.28,47.13603123
36047,1035746,91.8,8.2,0.14,29,69.99,14930.49678
36049,15605,65.63,34.37,12.78,35.98,20.81,12.24271131
36051,27455,88.81,11.19,10.61,32.94,26.58,43.45800607
36053,32209,80.8,19.2,9.56,34.06,23.29,49.18443798
36055,326920,92.01,7.99,0.83,28.25,36.25,497.6939156
36057,23493,83.71,16.29,6.83,32.41,31.99,58.27870404
36059,471835,94.42,5.58,0.18,40.04,19.35,1657.95307
36061,874237,86.72,13.28,0.06,29.16,75.87,38586.47945
36063,100301,87.95,12.05,3.36,34.43,28.73,192.0186749
36065,105102,85.64,14.36,6,32.98,33.01,86.69456777
36067,207567,89.43,10.57,1.02,29.92,35.17,266.6643075
36069,50412,87.85,12.15,7.32,29.66,26.3,78.27447118
36071,142360,89.05,10.95,2.36,29.42,31.95,175.2517189
36073,18570,87.95,12.05,10.4,34.97,24.41,47.46188444
36075,54409,84.6,15.4,15.18,32.22,27.22,57.17392603
36077,31224,75.44,24.56,11.95,34.07,27.09,31.17029897
36079,38605,90.27,9.73,0.89,40.02,17.59,167.6153905
36081,855716,91.06,8.94,0.15,28.86,55.37,7866.642689
36083,72852,88.62,11.38,2.72,30.75,36.95,111.6587146
36085,179871,92.37,7.63,0.28,33.18,30.28,3127.189995
36087,105911,94.42,5.58,1.07,33.33,31.32,610.6662916
36089,53102,78.47,21.53,11.11,33.55,27.56,19.81967687
36091,104895,89.5,10.5,7.72,28.06,28.22,129.5012871
36093,69302,76.9,23.1,0.8,30.28,33.47,338.7547566
36095,17506,71.74,28.26,12.64,34.6,25.03,28.15302052
36097,9736,75.02,24.98,17.92,38.18,22.18,29.6520223
36099,16336,82.77,17.23,13.49,32.75,26.02,50.4652397
36101,49462,81.24,18.76,15.37,31.59,28.23,35.57029306
36103,575162,84.84,15.16,0.9,39.37,19.9,630.8170781
36105,50457,55.27,44.73,9.7,29.79,32.33,52.11785435
36107,22486,89.14,10.86,15.19,35.47,23.04,43.3583818
36109,43048,91.35,8.65,7.78,23.63,44.7,90.69630122
36111,84874,81.93,18.07,6.39,34.24,31.24,75.49517345
36113,39760,69.3,30.7,4.91,31.74,29.06,45.8465364
36115,29461,81.49,18.51,6.58,36.23,27.08,35.44549062
36117,41637,87.67,12.33,8.33,34.33,24.05,68.95523087
36119,373942,92.88,7.12,0.14,30.82,38.71,868.4893674
36121,18156,87.11,12.89,7.58,37.8,23.67,30.63023173
36123,13795,65.45,34.55,10.25,38.22,20.79,40.79656757
37001,69749,91.84,8.16,11.96,23.95,34.95,164.7236922
37003,16399,83.68,16.32,31.17,37.87,24.69,63.07699512
37005,8160,58.16,41.84,17.06,35.52,24.97,34.81200027
37007,11594,82.08,17.92,25.26,35.37,33.06,21.81542822
37009,17649,66.89,33.11,21.64,34.4,24.82,41.52133309
37011,14166,46.5,53.5,15.82,36.24,25.34,57.27414594
37013,25930,74.53,25.47,26.85,30.53,29.55,31.16701454
37015,9841,81.05,18.95,36.65,42.58,25.13,14.07519625
37017,17877,78.13,21.87,37.05,36.15,29.22,20.43412369
37019,86968,62.35,37.65,22.44,18.19,20.97,102.4136854
37021,121591,88.08,11.92,14.25,23.25,36.25,185.212712
37023,41092,84.38,15.62,25.88,35.81,27.69,81.17189751
37025,78093,92.58,7.42,6.33,20.05,28.53,216.1825765
37027,37950,85.89,14.11,19.01,35.48,28.69,80.42145551
37029,4228,90.73,9.27,15.66,26.51,19.5,17.5926471
37031,49911,59.49,40.51,18.15,26.71,27.8,98.3265081
37033,10778,84.52,15.48,26.94,39.19,21.19,25.33829985
37035,68693,88.95,11.05,14.07,27.89,30.58,171.1459042
37037,31555,90.4,9.6,16.49,25.07,23.52,46.28771026
37039,18104,65.7,34.3,19.98,31.12,19.83,39.74233145
37041,7301,81.96,18.04,21.87,33.19,30.75,42.286312
37043,7309,69.26,30.74,19.66,27.55,23.84,33.99812632
37045,43579,84.63,15.37,19.32,33,32.49,93.87890397
37047,26250,84.98,15.02,31.37,37.13,28.09,27.98173088
37049,46911,87.12,12.88,13.63,22.03,37.5,66.39036371
