COUNTYFP,cntT,cntBupT,cntMetT,cntNalT,avBupTime,avMetTime,avNalTime,pctBupT,pctMetT,pctNalT
18025,3,2.0,0.0,2.0,18.53,64.83,20.67,0.67,0.0,0.67
18027,7,3.0,0.0,2.0,31.88,71.85,36.74,0.43,0.0,0.29
18029,10,10.0,0.0,3.0,10.29,44.6,34.9,1.0,0.0,0.3
18031,6,4.0,0.0,5.0,26.98,67.25,17.16,0.67,0.0,0.83
18033,9,9.0,6.0,9.0,12.3,30.07,12.97,1.0,0.67,1.0
18035,30,30.0,0.0,30.0,6.83,54.67,6.62,1.0,0.0,1.0
18037,7,7.0,0.0,1.0,10.84,62.31,44.98,1.0,0.0,0.14
18039,36,36.0,6.0,36.0,7.37,38.67,10.98,1.0,0.17,1.0
18041,7,7.0,0.0,7.0,9.81,44.8,7.47,1.0,0.0,1.0
18043,20,20.0,18.0,20.0,7.75,19.36,14.76,1.0,0.9,1.0
18045,5,2.0,0.0,2.0,33.87,62.35,35.61,0.4,0.0,0.4
18047,5,4.0,0.0,1.0,18.81,60.55,38.61,0.8,0.0,0.2
18049,6,5.0,0.0,6.0,16.29,72.18,15.94,0.83,0.0,1.0
18051,7,6.0,0.0,1.0,19.18,47.6,34.48,0.86,0.0,0.14
18053,16,16.0,16.0,16.0,7.49,13.12,9.98,1.0,1.0,1.0
18055,9,8.0,2.0,2.0,20.54,50.19,40.87,0.89,0.22,0.22
18057,39,39.0,32.0,39.0,4.0,25.11,9.07,1.0,0.82,1.0
18059,10,10.0,2.0,10.0,7.77,34.21,9.34,1.0,0.2,1.0
18061,6,5.0,0.0,0.0,18.69,43.7,38.3,0.83,0.0,0.0
18063,21,21.0,17.0,20.0,6.27,27.28,12.1,1.0,0.81,0.95
18065,13,13.0,0.0,13.0,8.13,50.16,9.98,1.0,0.0,1.0
18067,20,20.0,1.0,20.0,5.06,41.72,6.45,1.0,0.05,1.0
18069,9,9.0,0.0,9.0,9.89,37.21,10.12,1.0,0.0,1.0
18071,10,10.0,0.0,10.0,9.92,65.3,10.22,1.0,0.0,1.0
18073,8,7.0,0.0,4.0,20.67,47.41,23.02,0.88,0.0,0.5
18075,7,1.0,0.0,2.0,42.62,67.89,39.72,0.14,0.0,0.29
18077,7,1.0,0.0,6.0,35.61,41.9,20.65,0.14,0.0,0.86
18079,6,6.0,0.0,6.0,9.28,75.54,10.52,1.0,0.0,1.0
18081,22,22.0,13.0,22.0,3.84,29.86,8.91,1.0,0.59,1.0
18083,10,9.0,0.0,9.0,11.17,79.65,12.98,0.9,0.0,0.9
18085,19,19.0,0.0,17.0,17.29,56.02,18.04,1.0,0.0,0.89
18087,8,7.0,0.0,8.0,25.1,62.14,13.16,0.88,0.0,1.0
18089,118,118.0,116.0,118.0,5.07,11.7,7.84,1.0,0.98,1.0
18091,29,29.0,6.0,27.0,7.7,33.03,10.11,1.0,0.21,0.93
18093,10,10.0,0.0,10.0,13.95,42.48,11.97,1.0,0.0,1.0
18095,37,37.0,1.0,34.0,7.38,42.05,11.84,1.0,0.03,0.92
18097,224,224.0,224.0,224.0,3.54,12.06,5.93,1.0,1.0,1.0
18099,12,12.0,0.0,11.0,9.72,44.9,16.23,1.0,0.0,0.92
18101,3,2.0,0.0,0.0,30.7,68.11,48.04,0.67,0.0,0.0
18103,10,10.0,0.0,10.0,9.94,52.43,11.15,1.0,0.0,1.0
18105,31,31.0,31.0,31.0,6.79,13.45,8.13,1.0,1.0,1.0
18107,9,9.0,0.0,9.0,11.1,50.84,12.49,1.0,0.0,1.0
18109,13,13.0,3.0,13.0,10.54,35.21,14.92,1.0,0.23,1.0
18111,4,3.0,0.0,3.0,20.27,54.64,20.82,0.75,0.0,0.75
18113,10,10.0,1.0,10.0,12.02,43.12,12.85,1.0,0.1,1.0
18115,2,2.0,0.0,0.0,18.98,61.3,45.86,1.0,0.0,0.0
18117,6,6.0,0.0,1.0,14.14,72.57,36.53,1.0,0.0,0.17
18119,5,2.0,2.0,4.0,29.68,44.13,20.74,0.4,0.4,0.8
18121,4,4.0,0.0,2.0,14.78,83.82,29.29,1.0,0.0,0.5
18123,5,5.0,0.0,5.0,21.61,44.34,10.48,1.0,0.0,1.0
18125,4,0.0,0.0,0.0,38.38,61.94,48.75,0.0,0.0,0.0
18127,33,33.0,27.0,33.0,10.54,22.5,10.82,1.0,0.82,1.0
18129,7,5.0,5.0,5.0,22.28,26.88,26.88,0.71,0.71,0.71
18131,4,2.0,0.0,4.0,36.37,82.6,15.3,0.5,0.0,1.0
18133,7,6.0,0.0,6.0,15.8,59.58,16.22,0.86,0.0,0.86
18135,8,2.0,0.0,2.0,31.27,51.62,31.22,0.25,0.0,0.25
18137,6,5.0,0.0,0.0,15.32,69.12,39.96,0.83,0.0,0.0
18139,5,4.0,0.0,4.0,14.83,64.47,14.83,0.8,0.0,0.8
18141,75,75.0,73.0,75.0,5.96,13.16,8.12,1.0,0.97,1.0
18143,5,5.0,0.0,5.0,9.74,43.0,5.85,1.0,0.0,1.0
18145,10,10.0,1.0,10.0,9.56,41.26,8.2,1.0,0.1,1.0
18147,5,2.0,2.0,3.0,29.24,33.44,26.16,0.4,0.4,0.6
18149,7,7.0,0.0,7.0,15.51,60.7,15.68,1.0,0.0,1.0
18151,9,9.0,0.0,8.0,13.12,53.53,18.29,1.0,0.0,0.89
18153,5,1.0,0.0,0.0,33.83,90.56,41.17,0.2,0.0,0.0
18155,3,0.0,0.0,1.0,45.64,52.18,21.76,0.0,0.0,0.33
18157,37,37.0,36.0,37.0,5.65,12.79,12.65,1.0,0.97,1.0
18159,4,4.0,0.0,3.0,7.39,50.22,21.67,1.0,0.0,0.75
18161,2,2.0,1.0,1.0,9.73,29.8,27.16,1.0,0.5,0.5
18163,49,49.0,49.0,49.0,7.99,8.12,5.56,1.0,1.0,1.0
18165,5,5.0,0.0,5.0,9.65,88.07,14.5,1.0,0.0,1.0
18167,28,28.0,0.0,27.0,5.62,90.68,9.16,1.0,0.0,0.96
18169,8,8.0,1.0,8.0,13.84,41.6,13.84,1.0,0.12,1.0
18171,2,1.0,0.0,1.0,34.55,61.85,34.74,0.5,0.0,0.5
18173,11,10.0,8.0,10.0,10.95,26.26,13.87,0.91,0.73,0.91
18175,6,5.0,0.0,0.0,15.38,63.57,42.71,0.83,0.0,0.0
18177,17,17.0,15.0,17.0,7.95,15.45,11.17,1.0,0.88,1.0
18179,7,3.0,1.0,7.0,30.29,40.34,11.97,0.43,0.14,1.0
18181,8,3.0,1.0,2.0,33.15,46.82,34.96,0.38,0.12,0.25
18183,7,7.0,4.0,7.0,12.89,28.99,12.89,1.0,0.57,1.0
19001,3,0.0,0.0,0.0,59.69,72.12,60.66,0.0,0.0,0.0
19003,2,0.0,0.0,0.0,57.76,116.31,67.06,0.0,0.0,0.0
19005,5,5.0,0.0,0.0,19.62,75.91,73.16,1.0,0.0,0.0
19007,5,5.0,0.0,0.0,12.38,78.95,62.71,1.0,0.0,0.0
19009,3,3.0,0.0,0.0,8.85,96.38,39.63,1.0,0.0,0.0
19011,7,2.0,1.0,1.0,35.44,45.11,44.0,0.29,0.14,0.14
19013,38,38.0,0.0,38.0,4.93,75.52,8.49,1.0,0.0,1.0
19015,7,7.0,0.0,0.0,9.78,50.7,43.15,1.0,0.0,0.0
19017,8,6.0,,4.0,28.67,,33.29,0.75,,0.5
19019,6,3.0,0.0,1.0,35.82,67.92,41.45,0.5,0.0,0.17
19021,6,4.0,,4.0,18.17,,18.07,0.67,,0.67
19023,5,0.0,,1.0,38.91,,43.27,0.0,,0.2
19025,4,1.0,,1.0,40.92,,34.61,0.25,,0.25
19027,6,1.0,,5.0,44.29,,15.94,0.17,,0.83
19029,5,0.0,0.0,5.0,49.77,83.12,14.77,0.0,0.0,1.0
19031,5,1.0,1.0,2.0,34.17,42.43,36.46,0.2,0.2,0.4
19033,11,11.0,,10.0,7.42,,11.15,1.0,,0.91
19035,4,0.0,0.0,4.0,37.94,82.58,14.08,0.0,0.0,1.0
19037,4,0.0,,0.0,46.7,,57.07,0.0,,0.0
19039,3,1.0,0.0,3.0,37.51,64.26,9.38,0.33,0.0,1.0
19041,4,4.0,,0.0,12.27,,61.65,1.0,,0.0
19043,6,0.0,0.0,0.0,56.73,109.74,72.6,0.0,0.0,0.0
19045,12,11.0,1.0,10.0,11.42,46.46,14.59,0.92,0.08,0.83
19047,5,0.0,0.0,5.0,51.07,108.03,18.6,0.0,0.0,1.0
19049,15,13.0,9.0,9.0,16.86,30.55,29.34,0.87,0.6,0.6
19051,2,0.0,0.0,0.0,37.36,100.56,39.1,0.0,0.0,0.0
19053,3,3.0,0.0,1.0,0.74,86.36,34.04,1.0,0.0,0.33
19055,4,0.0,0.0,0.0,60.1,76.64,60.93,0.0,0.0,0.0
19057,11,3.0,0.0,0.0,33.88,103.7,68.99,0.27,0.0,0.0
19059,5,2.0,,0.0,33.34,,71.8,0.4,,0.0
19061,26,25.0,0.0,25.0,9.7,94.79,11.2,0.96,0.0,0.96
19063,4,0.0,,0.0,43.39,,52.39,0.0,,0.0
19065,7,0.0,0.0,0.0,52.18,104.05,70.67,0.0,0.0,0.0
19067,5,5.0,,1.0,21.32,,42.3,1.0,,0.2
19069,3,1.0,,0.0,32.42,,44.14,0.33,,0.0
19071,3,2.0,0.0,0.0,23.03,67.93,67.63,0.67,0.0,0.0
19073,4,1.0,0.0,4.0,42.82,84.08,11.25,0.25,0.0,1.0
19075,4,1.0,0.0,4.0,32.48,96.7,15.91,0.25,0.0,1.0
19077,3,0.0,0.0,0.0,49.26,73.23,51.93,0.0,0.0,0.0
19079,5,3.0,0.0,0.0,15.71,70.58,40.38,0.6,0.0,0.0
19081,4,1.0,,1.0,38.44,,42.28,0.25,,0.25
19083,6,6.0,0.0,1.0,11.29,87.69,45.5,1.0,0.0,0.17
19085,5,0.0,0.0,0.0,46.91,58.57,48.96,0.0,0.0,0.0
19087,5,0.0,0.0,0.0,44.6,93.08,62.05,0.0,0.0,0.0
19089,3,2.0,0.0,0.0,13.68,91.12,83.75,0.67,0.0,0.0
19091,4,2.0,,2.0,34.78,,34.78,0.5,,0.5
19093,3,0.0,0.0,3.0,53.07,80.87,10.68,0.0,0.0,1.0
19095,4,0.0,0.0,0.0,42.96,54.06,44.86,0.0,0.0,0.0
19097,6,4.0,0.0,0.0,20.54,65.06,41.26,0.67,0.0,0.0
19099,9,2.0,0.0,0.0,34.27,44.04,39.69,0.22,0.0,0.0
19101,4,4.0,0.0,1.0,13.8,95.42,38.19,1.0,0.0,0.25
19103,24,24.0,4.0,24.0,3.97,34.15,8.6,1.0,0.17,1.0
19105,5,0.0,0.0,0.0,39.43,52.69,49.34,0.0,0.0,0.0
19107,4,0.0,0.0,0.0,44.01,79.3,56.06,0.0,0.0,0.0
19109,6,0.0,,0.0,48.57,,63.31,0.0,,0.0
19111,11,11.0,0.0,0.0,18.66,74.83,43.58,1.0,0.0,0.0
19113,45,44.0,41.0,41.0,9.44,17.85,17.85,0.98,0.91,0.91
19115,3,1.0,0.0,0.0,31.97,67.58,61.56,0.33,0.0,0.0
19117,4,0.0,0.0,1.0,60.97,46.09,38.7,0.0,0.0,0.25
19119,3,0.0,0.0,1.0,43.31,110.85,45.12,0.0,0.0,0.33
19121,3,0.0,0.0,0.0,37.95,50.1,46.54,0.0,0.0,0.0
19123,7,6.0,0.0,0.0,11.06,39.13,39.13,0.86,0.0,0.0
19125,8,2.0,8.0,8.0,34.74,15.86,15.86,0.25,1.0,1.0
19127,10,10.0,0.0,0.0,11.9,62.46,47.93,1.0,0.0,0.0
19129,5,2.0,0.0,0.0,32.75,40.53,40.23,0.4,0.0,0.0
19131,3,1.0,0.0,0.0,38.81,94.71,57.89,0.33,0.0,0.0
19133,4,0.0,0.0,0.0,53.94,61.55,45.66,0.0,0.0,0.0
19135,3,0.0,0.0,0.0,39.66,49.71,39.66,0.0,0.0,0.0
19137,4,0.0,0.0,0.0,41.89,82.92,57.03,0.0,0.0,0.0
19139,10,10.0,1.0,1.0,12.1,42.76,41.32,1.0,0.1,0.1
19141,4,2.0,0.0,2.0,22.98,95.75,37.23,0.5,0.0,0.5
19143,2,1.0,,0.0,32.28,,55.21,0.5,,0.0
19145,6,6.0,0.0,0.0,8.21,99.68,74.72,1.0,0.0,0.0
19147,4,4.0,,0.0,11.5,,80.76,1.0,,0.0
19149,6,5.0,1.0,5.0,11.58,46.36,16.3,0.83,0.17,0.83
19151,3,0.0,,0.0,48.32,,58.6,0.0,,0.0
19153,98,98.0,98.0,98.0,5.54,9.73,7.91,1.0,1.0,1.0
19155,30,28.0,24.0,25.0,11.24,21.59,18.06,0.93,0.8,0.83
19157,5,0.0,0.0,0.0,42.21,71.74,63.79,0.0,0.0,0.0
19159,2,0.0,0.0,0.0,46.9,128.34,65.03,0.0,0.0,0.0
19161,4,1.0,,1.0,43.32,,32.76,0.25,,0.25
19163,47,47.0,46.0,46.0,10.29,11.14,11.13,1.0,0.98,0.98
19165,4,4.0,0.0,0.0,10.26,72.86,46.18,1.0,0.0,0.0
19167,7,4.0,0.0,5.0,29.72,72.41,22.69,0.57,0.0,0.71
19169,20,18.0,1.0,1.0,11.91,36.58,36.58,0.9,0.05,0.05
19171,6,3.0,0.0,0.0,20.89,84.56,51.05,0.5,0.0,0.0
19173,3,1.0,,0.0,40.93,,71.28,0.33,,0.0
19175,4,0.0,0.0,0.0,75.66,101.64,49.67,0.0,0.0,0.0
19177,2,0.0,0.0,0.0,43.74,108.46,52.8,0.0,0.0,0.0
19179,11,11.0,0.0,11.0,8.09,68.23,8.88,1.0,0.0,1.0
19181,12,10.0,9.0,10.0,24.51,27.59,25.1,0.83,0.75,0.83
19183,5,1.0,0.0,1.0,43.06,66.84,44.12,0.2,0.0,0.2
19185,3,1.0,0.0,0.0,35.4,80.94,69.3,0.33,0.0,0.0
19187,12,11.0,,11.0,10.65,,12.04,0.92,,0.92
19189,3,0.0,,0.0,44.26,,47.19,0.0,,0.0
19191,5,2.0,0.0,0.0,30.88,98.9,94.11,0.4,0.0,0.0
19193,26,23.0,23.0,23.0,9.17,16.7,11.06,0.88,0.88,0.88
19195,3,2.0,0.0,1.0,29.31,107.6,31.7,0.67,0.0,0.33
19197,5,2.0,,0.0,24.63,,55.6,0.4,,0.0
20001,5,5.0,,0.0,12.89,,74.53,1.0,,0.0
20003,2,0.0,0.0,0.0,41.06,82.24,46.3,0.0,0.0,0.0
20005,4,4.0,0.0,4.0,6.8,46.88,7.61,1.0,0.0,1.0
20007,2,0.0,,0.0,64.07,,132.16,0.0,,0.0
20009,8,8.0,,0.0,10.96,,86.78,1.0,,0.0
20011,5,4.0,0.0,2.0,14.62,100.15,41.54,0.8,0.0,0.4
20013,3,3.0,0.0,0.0,14.08,67.38,52.12,1.0,0.0,0.0
20015,13,7.0,7.0,10.0,27.73,28.24,25.65,0.54,0.54,0.77
20017,1,0.0,0.0,0.0,40.1,91.54,78.38,0.0,0.0,0.0
20019,1,1.0,0.0,0.0,0.0,57.59,47.12,1.0,0.0,0.0
20021,6,4.0,3.0,4.0,20.67,33.36,30.17,0.67,0.5,0.67
20023,1,0.0,,0.0,115.22,,59.31,0.0,,0.0
20025,1,0.0,,0.0,146.34,,133.43,0.0,,0.0
20027,2,0.0,,0.0,49.02,,49.47,0.0,,0.0
20029,4,0.0,,0.0,73.97,,74.04,0.0,,0.0
20031,3,0.0,0.0,0.0,54.57,81.33,70.35,0.0,0.0,0.0
20033,1,0.0,,,110.2,,,0.0,,
20035,11,0.0,0.0,11.0,48.04,55.83,14.42,0.0,0.0,1.0
20037,11,10.0,0.0,10.0,9.43,54.88,11.71,0.91,0.0,0.91
20039,2,0.0,,0.0,49.3,,49.3,0.0,,0.0
20041,6,0.0,,4.0,37.48,,20.08,0.0,,0.67
20043,3,3.0,1.0,2.0,21.6,30.92,24.66,1.0,0.33,0.67
20045,22,22.0,22.0,22.0,9.17,11.72,11.72,1.0,1.0,1.0
20047,2,0.0,,0.0,39.24,,98.75,0.0,,0.0
20049,1,0.0,0.0,0.0,47.11,98.44,73.08,0.0,0.0,0.0
20051,6,0.0,,6.0,74.77,,12.0,0.0,,1.0
20053,2,0.0,,0.0,58.42,,61.18,0.0,,0.0
20055,12,12.0,,12.0,4.37,,4.82,1.0,,1.0
20057,7,0.0,,0.0,74.49,,77.44,0.0,,0.0
20059,5,2.0,1.0,5.0,32.94,38.78,19.62,0.4,0.2,1.0
20061,8,8.0,0.0,8.0,7.1,75.73,7.6,1.0,0.0,1.0
20063,2,0.0,,0.0,56.28,,61.96,0.0,,0.0
20065,2,2.0,,0.0,4.16,,54.04,1.0,,0.0
20067,2,0.0,0.0,0.0,32.86,141.66,75.67,0.0,0.0,0.0
20069,2,0.0,,0.0,54.49,,54.49,0.0,,0.0
20071,1,0.0,0.0,0.0,117.0,117.0,114.67,0.0,0.0,0.0
20073,3,0.0,0.0,0.0,55.14,91.74,86.66,0.0,0.0,0.0
20075,1,0.0,0.0,0.0,54.94,62.34,60.54,0.0,0.0,0.0
20077,3,0.0,0.0,0.0,61.05,105.42,96.49,0.0,0.0,0.0
20079,6,6.0,4.0,6.0,9.64,31.04,10.71,1.0,0.67,1.0
20081,1,0.0,,0.0,53.97,,53.97,0.0,,0.0
20083,1,0.0,,0.0,60.53,,73.48,0.0,,0.0
20085,3,0.0,0.0,0.0,40.09,50.94,47.06,0.0,0.0,0.0
20087,4,2.0,0.0,2.0,31.92,41.98,23.99,0.5,0.0,0.5
20089,2,0.0,,0.0,58.0,,89.68,0.0,,0.0
20091,130,130.0,114.0,130.0,5.32,22.62,9.18,1.0,0.88,1.0
20093,1,0.0,0.0,0.0,31.13,102.2,31.79,0.0,0.0,0.0
20095,3,1.0,0.0,0.0,24.41,71.65,62.51,0.33,0.0,0.0
20097,1,0.0,,,79.61,,,0.0,,
20099,8,5.0,0.0,0.0,18.53,72.12,48.32,0.62,0.0,0.0
20101,1,0.0,,0.0,87.96,,87.96,0.0,,0.0
20103,16,16.0,1.0,15.0,8.06,40.61,14.39,1.0,0.06,0.94
20105,1,0.0,,0.0,61.42,,61.49,0.0,,0.0
20107,2,0.0,0.0,0.0,45.26,82.82,48.15,0.0,0.0,0.0
20109,1,1.0,0.0,0.0,0.0,196.76,43.8,1.0,0.0,0.0
20111,8,8.0,0.0,0.0,9.59,64.35,66.97,1.0,0.0,0.0
20113,7,7.0,0.0,7.0,12.89,63.53,11.75,1.0,0.0,1.0
20115,4,1.0,0.0,1.0,44.93,64.19,41.51,0.25,0.0,0.25
20117,4,3.0,,0.0,19.52,,90.09,0.75,,0.0
20119,2,0.0,,0.0,69.32,,53.62,0.0,,0.0
20121,8,5.0,0.0,5.0,26.4,54.89,24.2,0.62,0.0,0.62
20123,2,0.0,,0.0,82.0,,62.23,0.0,,0.0
20125,13,13.0,0.0,12.0,4.56,60.15,10.46,1.0,0.0,0.92
20127,2,0.0,0.0,0.0,59.26,85.38,66.24,0.0,0.0,0.0
20129,1,1.0,0.0,0.0,0.0,181.94,95.17,1.0,0.0,0.0
20131,3,1.0,0.0,0.0,34.76,90.07,84.6,0.33,0.0,0.0
20133,5,3.0,0.0,0.0,16.44,120.85,58.34,0.6,0.0,0.0
20135,2,0.0,,0.0,84.89,,86.12,0.0,,0.0
20137,1,1.0,,1.0,0.0,,0.0,1.0,,1.0
20139,5,1.0,1.0,0.0,39.5,40.03,41.43,0.2,0.2,0.0
20141,1,0.0,,1.0,74.67,,0.0,0.0,,1.0
20143,2,0.0,,0.0,39.21,,39.28,0.0,,0.0
20145,2,2.0,,0.0,14.58,,85.08,1.0,,0.0
20147,3,3.0,,3.0,13.87,,13.87,1.0,,1.0
20149,4,2.0,0.0,0.0,35.54,64.92,55.77,0.5,0.0,0.0
20151,3,0.0,,0.0,42.6,,72.02,0.0,,0.0
20153,1,0.0,,0.0,81.06,,54.03,0.0,,0.0
20155,17,16.0,0.0,16.0,10.34,60.06,11.32,0.94,0.0,0.94
20157,3,0.0,,0.0,66.45,,99.54,0.0,,0.0
20159,3,0.0,0.0,0.0,45.41,100.16,48.46,0.0,0.0,0.0
20161,14,13.0,0.0,2.0,10.77,75.44,32.89,0.93,0.0,0.14
20163,2,0.0,,0.0,35.15,,35.6,0.0,,0.0
20165,2,0.0,,0.0,52.2,,43.41,0.0,,0.0
20167,2,0.0,,0.0,73.34,,49.62,0.0,,0.0
20169,12,12.0,,12.0,5.99,,8.01,1.0,,1.0
20171,1,0.0,0.0,0.0,56.95,156.55,57.01,0.0,0.0,0.0
20173,124,121.0,120.0,121.0,6.68,11.79,8.0,0.98,0.97,0.98
20175,5,1.0,,4.0,31.21,,11.1,0.2,,0.8
20177,43,43.0,42.0,43.0,5.64,11.7,9.31,1.0,0.98,1.0
20179,2,0.0,,0.0,41.25,,40.9,0.0,,0.0
20181,2,0.0,,2.0,82.94,,6.92,0.0,,1.0
20183,2,0.0,,0.0,36.27,,36.27,0.0,,0.0
20185,2,0.0,,0.0,47.76,,72.14,0.0,,0.0
20187,1,1.0,0.0,0.0,0.0,116.63,76.05,1.0,0.0,0.0
20189,2,0.0,0.0,0.0,46.88,186.06,64.81,0.0,0.0,0.0
20191,6,0.0,0.0,0.0,47.2,57.61,48.45,0.0,0.0,0.0
20193,2,0.0,,2.0,40.77,,11.07,0.0,,1.0
20195,1,0.0,,0.0,43.69,,43.02,0.0,,0.0
20197,2,0.0,0.0,0.0,34.4,47.17,45.26,0.0,0.0,0.0
20199,1,0.0,0.0,0.0,68.86,135.25,62.29,0.0,0.0,0.0
20201,2,0.0,,0.0,40.58,,85.56,0.0,,0.0
20203,1,0.0,0.0,0.0,87.87,130.64,87.93,0.0,0.0,0.0
20205,4,4.0,0.0,1.0,6.56,92.96,36.39,1.0,0.0,0.25
20207,2,2.0,,0.0,27.86,,68.99,1.0,,0.0
20209,70,70.0,70.0,70.0,13.0,11.09,10.38,1.0,1.0,1.0
21001,7,7.0,0.0,3.0,12.83,55.93,34.11,1.0,0.0,0.43
21003,6,3.0,0.0,6.0,30.03,44.16,12.35,0.5,0.0,1.0
21005,5,5.0,5.0,5.0,18.54,15.61,8.98,1.0,1.0,1.0
21007,3,3.0,2.0,3.0,12.75,26.28,21.19,1.0,0.67,1.0
21009,10,10.0,0.0,2.0,7.01,52.61,34.36,1.0,0.0,0.2
21011,3,3.0,0.0,3.0,13.1,57.86,13.1,1.0,0.0,1.0
21013,9,8.0,0.0,8.0,12.55,56.45,12.2,0.89,0.0,0.89
21015,22,22.0,20.0,21.0,7.12,23.36,14.39,1.0,0.91,0.95
21017,6,5.0,4.0,5.0,11.62,28.91,12.91,0.83,0.67,0.83
21019,13,13.0,13.0,13.0,3.46,7.48,4.01,1.0,1.0,1.0
21021,7,7.0,0.0,7.0,3.55,47.25,7.98,1.0,0.0,1.0
21023,3,2.0,1.0,3.0,23.87,31.52,15.39,0.67,0.33,1.0
21025,7,5.0,0.0,2.0,22.71,48.02,36.41,0.71,0.0,0.29
21027,6,2.0,0.0,2.0,32.13,53.6,40.23,0.33,0.0,0.33
21029,18,18.0,11.0,18.0,14.17,30.76,14.17,1.0,0.61,1.0
21031,5,4.0,0.0,2.0,17.72,52.37,33.66,0.8,0.0,0.4
21033,3,3.0,0.0,0.0,21.76,55.44,61.25,1.0,0.0,0.0
21035,9,9.0,0.0,4.0,9.9,65.43,30.6,1.0,0.0,0.44
21037,25,25.0,23.0,25.0,5.18,14.63,11.66,1.0,0.92,1.0
21039,3,2.0,1.0,3.0,27.11,32.85,25.03,0.67,0.33,1.0
21041,3,3.0,3.0,0.0,11.74,11.74,42.07,1.0,1.0,0.0
21043,7,7.0,0.0,7.0,10.74,47.11,21.23,1.0,0.0,1.0
21045,5,5.0,0.0,1.0,18.75,52.33,36.03,1.0,0.0,0.2
21047,19,18.0,16.0,5.0,10.65,16.31,36.8,0.95,0.84,0.26
21049,10,10.0,7.0,10.0,3.97,29.09,8.77,1.0,0.7,1.0
21051,6,5.0,0.0,5.0,18.52,47.76,18.52,0.83,0.0,0.83
21053,3,0.0,0.0,0.0,41.04,57.14,48.18,0.0,0.0,0.0
21055,4,4.0,0.0,0.0,6.99,64.47,58.64,1.0,0.0,0.0
21057,2,0.0,0.0,0.0,44.78,75.45,45.68,0.0,0.0,0.0
21059,23,23.0,23.0,23.0,5.78,12.95,9.4,1.0,1.0,1.0
21061,4,4.0,0.0,1.0,19.34,52.17,45.78,1.0,0.0,0.25
21063,2,1.0,0.0,1.0,20.54,65.38,20.54,0.5,0.0,0.5
21065,4,4.0,2.0,4.0,12.88,30.77,12.88,1.0,0.5,1.0
21067,82,82.0,82.0,82.0,2.47,9.24,5.82,1.0,1.0,1.0
21069,4,2.0,2.0,4.0,27.02,32.28,6.63,0.5,0.5,1.0
21071,10,10.0,6.0,9.0,5.03,29.66,17.13,1.0,0.6,0.9
21073,11,11.0,11.0,11.0,4.25,11.02,4.66,1.0,1.0,1.0
21075,2,2.0,0.0,2.0,21.58,61.04,21.58,1.0,0.0,1.0
21077,2,1.0,0.0,1.0,29.04,32.88,33.04,0.5,0.0,0.5
21079,4,4.0,1.0,4.0,5.67,33.62,9.66,1.0,0.25,1.0
21081,4,3.0,3.0,3.0,18.28,26.9,15.94,0.75,0.75,0.75
21083,9,9.0,1.0,9.0,12.21,41.35,11.24,1.0,0.11,1.0
21085,7,7.0,0.0,0.0,12.83,44.28,42.29,1.0,0.0,0.0
21087,4,3.0,0.0,3.0,23.25,75.4,27.23,0.75,0.0,0.75
21089,9,8.0,7.0,9.0,6.63,22.22,6.39,0.89,0.78,1.0
21091,3,3.0,1.0,2.0,13.74,30.72,21.07,1.0,0.33,0.67
21093,22,22.0,10.0,22.0,3.23,30.65,5.96,1.0,0.45,1.0
21095,11,9.0,0.0,11.0,19.0,76.47,12.46,0.82,0.0,1.0
21097,5,5.0,0.0,5.0,10.21,48.31,9.54,1.0,0.0,1.0
21099,5,3.0,0.0,1.0,17.34,57.1,38.43,0.6,0.0,0.2
21101,11,9.0,8.0,9.0,23.83,26.07,23.87,0.82,0.73,0.82
21103,5,4.0,2.0,2.0,26.48,30.81,29.14,0.8,0.4,0.4
21105,1,0.0,0.0,0.0,37.26,57.42,32.92,0.0,0.0,0.0
21107,12,12.0,0.0,0.0,9.37,47.22,57.74,1.0,0.0,0.0
21109,3,3.0,1.0,3.0,7.42,36.25,0.0,1.0,0.33,1.0
21111,191,191.0,191.0,191.0,4.4,12.02,7.12,1.0,1.0,1.0
21113,9,9.0,8.0,9.0,7.3,24.9,10.32,1.0,0.89,1.0
21115,6,6.0,6.0,6.0,11.49,13.59,13.59,1.0,1.0,1.0
21117,41,41.0,41.0,41.0,5.96,11.98,8.59,1.0,1.0,1.0
21119,5,5.0,1.0,4.0,21.98,36.73,18.46,1.0,0.2,0.8
21121,8,8.0,4.0,7.0,7.52,29.32,14.23,1.0,0.5,0.88
21123,4,3.0,0.0,3.0,26.32,49.11,16.14,0.75,0.0,0.75
21125,13,13.0,11.0,13.0,4.79,19.49,7.2,1.0,0.85,1.0
21127,5,4.0,0.0,4.0,20.38,38.21,20.38,0.8,0.0,0.8
21129,3,3.0,0.0,3.0,10.25,61.4,20.69,1.0,0.0,1.0
21131,3,3.0,2.0,3.0,16.26,28.13,16.26,1.0,0.67,1.0
21133,7,7.0,0.0,7.0,8.45,47.59,11.51,1.0,0.0,1.0
21135,4,2.0,1.0,3.0,33.83,47.52,18.24,0.5,0.25,0.75
21137,6,6.0,1.0,6.0,12.9,40.53,12.78,1.0,0.17,1.0
21139,2,2.0,0.0,1.0,10.15,39.36,33.53,1.0,0.0,0.5
21141,6,4.0,0.0,2.0,28.16,37.01,33.98,0.67,0.0,0.33
21143,3,2.0,0.0,0.0,18.82,49.74,49.58,0.67,0.0,0.0
