"","NAME","FIPS","year","totUnits","occP","vacantP"
"1634","Phillips County, Montana","30071",1980,2358,81.26,18.74
"1635","Pondera County, Montana","30073",1980,2659,87.78,12.22
"1636","Powder River County, Montana","30075",1980,1070,83.08,16.92
"1637","Powell County, Montana","30077",1980,2587,89.6,10.4
"1638","Prairie County, Montana","30079",1980,773,86.29,13.71
"1639","Ravalli County, Montana","30081",1980,8787,91.13,8.87
"1640","Richland County, Montana","30083",1980,4630,92.63,7.37
"1641","Roosevelt County, Montana","30085",1980,3786,89.49,10.51
"1642","Rosebud County, Montana","30087",1980,3716,85.79,14.21
"1643","Sanders County, Montana","30089",1980,3601,88.31,11.69
"1644","Sheridan County, Montana","30091",1980,2326,86.67,13.33
"1645","Silver Bow County, Montana","30093",1980,16041,91.05,8.95
"1646","Stillwater County, Montana","30095",1980,2495,83.05,16.95
"1647","Sweet Grass County, Montana","30097",1980,1380,89.57,10.43
"1648","Teton County, Montana","30099",1980,2599,89.11,10.89
"1649","Toole County, Montana","30101",1980,2409,85.01,14.99
"1650","Treasure County, Montana","30103",1980,404,88.37,11.63
"1651","Valley County, Montana","30105",1980,5408,67.88,32.12
"1652","Wheatland County, Montana","30107",1980,1046,84.42,15.58
"1653","Wibaux County, Montana","30109",1980,676,75.44,24.56
"1654","Yellowstone County, Montana","30111",1980,42689,93.45,6.55
"1655","Adams County, Nebraska","31001",1980,12644,92.85,7.15
"1656","Antelope County, Nebraska","31003",1980,3660,87.49,12.51
"1657","Arthur County, Nebraska","31005",1980,216,91.67,8.33
"1658","Banner County, Nebraska","31007",1980,385,81.82,18.18
"1659","Blaine County, Nebraska","31009",1980,351,87.46,12.54
"1660","Boone County, Nebraska","31011",1980,3045,88.05,11.95
"1661","Box Butte County, Nebraska","31013",1980,5493,91.72,8.28
"1662","Boyd County, Nebraska","31015",1980,1422,89.1,10.9
"1663","Brown County, Nebraska","31017",1980,1935,87.75,12.25
"1664","Buffalo County, Nebraska","31019",1980,13391,91.73,8.27
"1665","Burt County, Nebraska","31021",1980,3691,91.33,8.67
"1666","Butler County, Nebraska","31023",1980,3746,90.2,9.8
"1667","Cass County, Nebraska","31025",1980,7891,90.61,9.39
"1668","Cedar County, Nebraska","31027",1980,4094,93.28,6.72
"1669","Chase County, Nebraska","31029",1980,1974,87.23,12.77
"1670","Cherry County, Nebraska","31031",1980,2939,85.13,14.87
"1671","Cheyenne County, Nebraska","31033",1980,4469,88.05,11.95
"1672","Clay County, Nebraska","31035",1980,3347,89.99,10.01
"1673","Colfax County, Nebraska","31037",1980,3991,92.31,7.69
"1674","Cuming County, Nebraska","31039",1980,4323,93.73,6.27
"1675","Custer County, Nebraska","31041",1980,6148,85.74,14.26
"1676","Dakota County, Nebraska","31043",1980,6111,93.54,6.46
"1677","Dawes County, Nebraska","31045",1980,3946,88.65,11.35
"1678","Dawson County, Nebraska","31047",1980,8934,91.55,8.45
"1679","Deuel County, Nebraska","31049",1980,1101,87.47,12.53
"1680","Dixon County, Nebraska","31051",1980,2809,90.82,9.18
"1681","Dodge County, Nebraska","31053",1980,14165,93.84,6.16
"1682","Douglas County, Nebraska","31055",1980,155356,94.06,5.94
"1683","Dundy County, Nebraska","31057",1980,1421,80.79,19.21
"1684","Fillmore County, Nebraska","31059",1980,3274,91.91,8.09
"1685","Franklin County, Nebraska","31061",1980,2035,85.65,14.35
"1686","Frontier County, Nebraska","31063",1980,1611,83.43,16.57
"1687","Furnas County, Nebraska","31065",1980,3070,85.11,14.89
"1688","Gage County, Nebraska","31067",1980,9897,93.41,6.59
"1689","Garden County, Nebraska","31069",1980,1381,81.82,18.18
"1690","Garfield County, Nebraska","31071",1980,1057,86.47,13.53
"1691","Gosper County, Nebraska","31073",1980,879,88.05,11.95
"1692","Grant County, Nebraska","31075",1980,424,75.94,24.06
"1693","Greeley County, Nebraska","31077",1980,1411,85.97,14.03
"1694","Hall County, Nebraska","31079",1980,18757,93.1,6.9
"1695","Hamilton County, Nebraska","31081",1980,3537,92.48,7.52
"1696","Harlan County, Nebraska","31083",1980,2119,79.66,20.34
"1697","Hayes County, Nebraska","31085",1980,659,72.84,27.16
"1698","Hitchcock County, Nebraska","31087",1980,1720,89.3,10.7
"1699","Holt County, Nebraska","31089",1980,5358,89.4,10.6
"1700","Hooker County, Nebraska","31091",1980,439,86.1,13.9
"1701","Howard County, Nebraska","31093",1980,2650,89.21,10.79
"1702","Jefferson County, Nebraska","31095",1980,4271,92.16,7.84
"1703","Johnson County, Nebraska","31097",1980,2200,92.73,7.27
"1704","Kearney County, Nebraska","31099",1980,2801,90.79,9.21
"1705","Keith County, Nebraska","31101",1980,4052,86.15,13.85
"1706","Keya Paha County, Nebraska","31103",1980,566,84.63,15.37
"1707","Kimball County, Nebraska","31105",1980,2019,89.15,10.85
"1708","Knox County, Nebraska","31107",1980,4516,92.47,7.53
"1709","Lancaster County, Nebraska","31109",1980,76327,94.03,5.97
"1710","Lincoln County, Nebraska","31111",1980,14403,91.96,8.04
"1711","Logan County, Nebraska","31113",1980,391,89.26,10.74
"1712","Loup County, Nebraska","31115",1980,364,87.64,12.36
"1713","McPherson County, Nebraska","31117",1980,232,95.26,4.74
"1714","Madison County, Nebraska","31119",1980,12311,94.11,5.89
"1715","Merrick County, Nebraska","31121",1980,3414,91.65,8.35
"1716","Morrill County, Nebraska","31123",1980,2523,88.39,11.61
"1717","Nance County, Nebraska","31125",1980,1956,87.53,12.47
"1718","Nemaha County, Nebraska","31127",1980,3473,92.14,7.86
"1719","Nuckolls County, Nebraska","31129",1980,2881,89.9,10.1
"1720","Otoe County, Nebraska","31131",1980,6288,92.26,7.74
"1721","Pawnee County, Nebraska","31133",1980,1796,87.86,12.14
"1722","Perkins County, Nebraska","31135",1980,1540,88.38,11.62
"1723","Phelps County, Nebraska","31137",1980,4073,90.82,9.18
"1724","Pierce County, Nebraska","31139",1980,3240,94.01,5.99
"1725","Platte County, Nebraska","31141",1980,10833,93.09,6.91
"1726","Polk County, Nebraska","31143",1980,2554,90.92,9.08
"1727","Red Willow County, Nebraska","31145",1980,5303,90.42,9.58
"1728","Richardson County, Nebraska","31147",1980,4889,91.61,8.39
"1729","Rock County, Nebraska","31149",1980,1033,85.48,14.52
"1730","Saline County, Nebraska","31151",1980,5267,93.51,6.49
"1731","Sarpy County, Nebraska","31153",1980,27577,95.38,4.62
"1732","Saunders County, Nebraska","31155",1980,7484,88.23,11.77
"1733","Scotts Bluff County, Nebraska","31157",1980,15009,92.03,7.97
"1734","Seward County, Nebraska","31159",1980,5651,93.05,6.95
"1735","Sheridan County, Nebraska","31161",1980,3150,89.3,10.7
"1736","Sherman County, Nebraska","31163",1980,1800,85,15
"1737","Sioux County, Nebraska","31165",1980,797,83.19,16.81
"1738","Stanton County, Nebraska","31167",1980,2284,94.22,5.78
"1739","Thayer County, Nebraska","31169",1980,3176,92,8
"1740","Thomas County, Nebraska","31171",1980,426,84.04,15.96
"1741","Thurston County, Nebraska","31173",1980,2567,91.43,8.57
"1742","Valley County, Nebraska","31175",1980,2533,85.67,14.33
"1743","Washington County, Nebraska","31177",1980,5602,93.84,6.16
"1744","Wayne County, Nebraska","31179",1980,3571,93.31,6.69
"1745","Webster County, Nebraska","31181",1980,2198,87.12,12.88
"1746","Wheeler County, Nebraska","31183",1980,425,86.59,13.41
"1747","York County, Nebraska","31185",1980,5791,93.73,6.27
"1748","Churchill County, Nevada","32001",1980,5656,89.71,10.29
"1749","Clark County, Nevada","32003",1980,189877,91.58,8.42
"1750","Douglas County, Nevada","32005",1980,9129,80.91,19.09
"1751","Elko County, Nevada","32007",1980,7167,88.6,11.4
"1752","Esmeralda County, Nevada","32009",1980,360,86.39,13.61
"1753","Eureka County, Nevada","32011",1980,529,84.31,15.69
"1754","Humboldt County, Nevada","32013",1980,3760,87.74,12.26
"1755","Lander County, Nevada","32015",1980,1588,89.8,10.2
"1756","Lincoln County, Nevada","32017",1980,1674,75.87,24.13
"1757","Lyon County, Nevada","32019",1980,5801,86.86,13.14
"1758","Mineral County, Nevada","32021",1980,2966,76.57,23.43
"1759","Nye County, Nevada","32023",1980,4188,82,18
"1760","Pershing County, Nevada","32027",1980,1382,90.88,9.12
"1761","Storey County, Nevada","32029",1980,718,82.59,17.41
"1762","Washoe County, Nevada","32031",1980,85943,89.83,10.17
"1763","White Pine County, Nevada","32033",1980,3543,84.76,15.24
"1764","Carson City, Nevada","32510",1980,13368,90.32,9.68
"1765","Belknap County, New Hampshire","33001",1980,17002,91.6,8.4
"1766","Carroll County, New Hampshire","33003",1980,14039,78.88,21.12
"1767","Cheshire County, New Hampshire","33005",1980,23274,93.8,6.2
"1768","Coos County, New Hampshire","33007",1980,14499,89.23,10.77
"1769","Grafton County, New Hampshire","33009",1980,27819,83.47,16.53
"1770","Hillsborough County, New Hampshire","33011",1980,100047,95.77,4.23
"1771","Merrimack County, New Hampshire","33013",1980,37170,93.28,6.72
"1772","Rockingham County, New Hampshire","33015",1980,69375,95.06,4.94
"1773","Strafford County, New Hampshire","33017",1980,30736,94.69,5.31
"1774","Sullivan County, New Hampshire","33019",1980,15211,87.48,12.52
"1775","Atlantic County, New Jersey","34001",1980,87601,81.97,18.03
"1776","Bergen County, New Jersey","34003",1980,306564,97.99,2.01
"1777","Burlington County, New Jersey","34005",1980,120894,95.03,4.97
"1778","Camden County, New Jersey","34007",1980,173522,93.65,6.35
"1779","Cape May County, New Jersey","34009",1980,39405,82.09,17.91
"1780","Cumberland County, New Jersey","34011",1980,46679,94.88,5.12
"1781","Essex County, New Jersey","34013",1980,317164,94.68,5.32
"1782","Gloucester County, New Jersey","34015",1980,68465,95.13,4.87
"1783","Hudson County, New Jersey","34017",1980,221211,93.96,6.04
"1784","Hunterdon County, New Jersey","34019",1980,29956,95.19,4.81
"1785","Mercer County, New Jersey","34021",1980,111556,94.86,5.14
"1786","Middlesex County, New Jersey","34023",1980,203395,96.71,3.29
"1787","Monmouth County, New Jersey","34025",1980,180885,94.05,5.95
"1788","Morris County, New Jersey","34027",1980,136302,96.71,3.29
"1789","Ocean County, New Jersey","34029",1980,140642,91.23,8.77
"1790","Passaic County, New Jersey","34031",1980,158124,97.05,2.95
"1791","Salem County, New Jersey","34033",1980,24025,92.94,7.06
"1792","Somerset County, New Jersey","34035",1980,69735,96.61,3.39
"1793","Sussex County, New Jersey","34037",1980,40328,92.3,7.7
"1794","Union County, New Jersey","34039",1980,182782,97.37,2.63
"1795","Warren County, New Jersey","34041",1980,31142,94.43,5.57
"1796","Bernalillo County, New Mexico","35001",1980,161843,93.32,6.68
"1797","Catron County, New Mexico","35003",1980,1215,79.01,20.99
"1798","Chaves County, New Mexico","35005",1980,20505,88.73,11.27
"1799","Cibola County, New Mexico","35006",1980,0,NA,NA
"1800","Colfax County, New Mexico","35007",1980,6210,78.92,21.08
"1801","Curry County, New Mexico","35009",1980,16144,89.31,10.69
"1802","De Baca County, New Mexico","35011",1980,1184,83.53,16.47
"1803","Doña Ana County, New Mexico","35013",1980,33519,90.7,9.3
"1804","Eddy County, New Mexico","35015",1980,18004,92.58,7.42
"1805","Grant County, New Mexico","35017",1980,9513,90.26,9.74
"1806","Guadalupe County, New Mexico","35019",1980,2068,72.44,27.56
"1807","Harding County, New Mexico","35021",1980,521,79.08,20.92
"1808","Hidalgo County, New Mexico","35023",1980,2314,82.32,17.68
"1809","Lea County, New Mexico","35025",1980,21005,90.2,9.8
"1810","Lincoln County, New Mexico","35027",1980,6797,60.44,39.56
"1811","Los Alamos County, New Mexico","35028",1980,6585,95.41,4.59
"1812","Luna County, New Mexico","35029",1980,6257,88.81,11.19
"1813","McKinley County, New Mexico","35031",1980,17051,88.43,11.57
"1814","Mora County, New Mexico","35033",1980,2027,68.57,31.43
"1815","Otero County, New Mexico","35035",1980,16781,87.05,12.95
"1816","Quay County, New Mexico","35037",1980,4590,85.75,14.25
"1817","Rio Arriba County, New Mexico","35039",1980,10512,86.36,13.64
"1818","Roosevelt County, New Mexico","35041",1980,6432,87.76,12.24
"1819","Sandoval County, New Mexico","35043",1980,11979,87.35,12.65
"1820","San Juan County, New Mexico","35045",1980,28428,88.01,11.99
"1821","San Miguel County, New Mexico","35047",1980,8945,82.39,17.61
"1822","Santa Fe County, New Mexico","35049",1980,28174,93.3,6.7
"1823","Sierra County, New Mexico","35051",1980,4993,75.01,24.99
"1824","Socorro County, New Mexico","35053",1980,4575,88,12
"1825","Taos County, New Mexico","35055",1980,8149,79.4,20.6
"1826","Torrance County, New Mexico","35057",1980,3222,82.09,17.91
"1827","Union County, New Mexico","35059",1980,2137,80.67,19.33
"1828","Valencia County, New Mexico","35061",1980,21810,87.63,12.37
"1829","Albany County, New York","36001",1980,115048,92.65,7.35
"1830","Allegany County, New York","36003",1980,17988,91.76,8.24
"1831","Bronx County, New York","36005",1980,450957,95.19,4.81
"1832","Broome County, New York","36007",1980,81151,94.65,5.35
"1833","Cattaraugus County, New York","36009",1980,31766,92.17,7.83
"1834","Cayuga County, New York","36011",1980,29092,92.45,7.55
"1835","Chautauqua County, New York","36013",1980,56694,93.16,6.84
"1836","Chemung County, New York","36015",1980,36513,94.54,5.46
"1837","Chenango County, New York","36017",1980,18252,92.36,7.64
"1838","Clinton County, New York","36019",1980,26625,93.51,6.49
"1839","Columbia County, New York","36021",1980,24778,86.06,13.94
"1840","Cortland County, New York","36023",1980,17268,94.53,5.47
"1841","Delaware County, New York","36025",1980,19482,84.61,15.39
"1842","Dutchess County, New York","36027",1980,85445,94.38,5.62
"1843","Erie County, New York","36029",1980,387330,94.29,5.71
"1844","Essex County, New York","36031",1980,14967,86.05,13.95
"1845","Franklin County, New York","36033",1980,16477,91.81,8.19
"1846","Fulton County, New York","36035",1980,22316,90.78,9.22
"1847","Genesee County, New York","36037",1980,21104,95.29,4.71
"1848","Greene County, New York","36039",1980,18776,79.46,20.54
"1849","Hamilton County, New York","36041",1980,2538,75.77,24.23
"1850","Herkimer County, New York","36043",1980,24961,94.88,5.12
"1851","Jefferson County, New York","36045",1980,33212,92.71,7.29
"1852","Kings County, New York","36047",1980,880980,94.02,5.98
"1853","Lewis County, New York","36049",1980,8781,91.69,8.31
"1854","Livingston County, New York","36051",1980,19272,94.71,5.29
"1855","Madison County, New York","36053",1980,22264,93.45,6.55
"1856","Monroe County, New York","36055",1980,263782,95.62,4.38
"1857","Montgomery County, New York","36057",1980,21135,93.9,6.1
"1858","Nassau County, New York","36059",1980,431949,98.02,1.98
"1859","New York County, New York","36061",1980,754416,93.38,6.62
"1860","Niagara County, New York","36063",1980,84544,94.93,5.07
"1861","Oneida County, New York","36065",1980,93653,93.96,6.04
"1862","Onondaga County, New York","36067",1980,175532,94.39,5.61
"1863","Ontario County, New York","36069",1980,32308,93.81,6.19
"1864","Orange County, New York","36071",1980,90437,93.16,6.84
"1865","Orleans County, New York","36073",1980,13913,93.27,6.73
"1866","Oswego County, New York","36075",1980,39648,93.92,6.08
"1867","Otsego County, New York","36077",1980,22517,89.83,10.17
"1868","Putnam County, New York","36079",1980,26023,93.64,6.36
"1869","Queens County, New York","36081",1980,736678,96.64,3.36
"1870","Rensselaer County, New York","36083",1980,56481,93.37,6.63
"1871","Richmond County, New York","36085",1980,118829,96.42,3.58
"1872","Rockland County, New York","36087",1980,80089,97.27,2.73
"1873","St. Lawrence County, New York","36089",1980,38220,93.67,6.33
"1874","Saratoga County, New York","36091",1980,55681,93.27,6.73
"1875","Schenectady County, New York","36093",1980,59343,94.65,5.35
"1876","Schoharie County, New York","36095",1980,10962,88.28,11.72
"1877","Schuyler County, New York","36097",1980,6704,90.07,9.93
"1878","Seneca County, New York","36099",1980,12135,94.01,5.99
"1879","Steuben County, New York","36101",1980,37911,92.72,7.28
"1880","Suffolk County, New York","36103",1980,405667,95.08,4.92
"1881","Sullivan County, New York","36105",1980,31852,72.27,27.73
"1882","Tioga County, New York","36107",1980,17834,92.63,7.37
"1883","Tompkins County, New York","36109",1980,30855,95.76,4.24
"1884","Ulster County, New York","36111",1980,63521,87.94,12.06
"1885","Warren County, New York","36113",1980,21743,89.32,10.68
"1886","Washington County, New York","36115",1980,19383,92.28,7.72
"1887","Wayne County, New York","36117",1980,30195,94.2,5.8
"1888","Westchester County, New York","36119",1980,315850,97.34,2.66
"1889","Wyoming County, New York","36121",1980,13845,92.24,7.76
"1890","Yates County, New York","36123",1980,8527,90.45,9.55
"1891","Alamance County, North Carolina","37001",1980,38161,94.24,5.76
"1892","Alexander County, North Carolina","37003",1980,9145,93.25,6.75
"1893","Alleghany County, North Carolina","37005",1980,4247,84.67,15.33
"1894","Anson County, North Carolina","37007",1980,9046,92.7,7.3
"1895","Ashe County, North Carolina","37009",1980,8970,89.5,10.5
"1896","Avery County, North Carolina","37011",1980,6148,78.5,21.5
"1897","Beaufort County, North Carolina","37013",1980,15833,90.02,9.98
"1898","Bertie County, North Carolina","37015",1980,7712,89.43,10.57
"1899","Bladen County, North Carolina","37017",1980,11292,89.56,10.44
"1900","Brunswick County, North Carolina","37019",1980,17816,69.66,30.34
"1901","Buncombe County, North Carolina","37021",1980,64768,93.06,6.94
"1902","Burke County, North Carolina","37023",1980,26945,94.04,5.96
"1903","Cabarrus County, North Carolina","37025",1980,32437,94.37,5.63
"1904","Caldwell County, North Carolina","37027",1980,24899,93.7,6.3
"1905","Camden County, North Carolina","37029",1980,2148,89.9,10.1
"1906","Carteret County, North Carolina","37031",1980,20598,73.44,26.56
"1907","Caswell County, North Carolina","37033",1980,7500,86.88,13.12
"1908","Catawba County, North Carolina","37035",1980,39283,94.97,5.03
"1909","Chatham County, North Carolina","37037",1980,12874,93.7,6.3
"1910","Cherokee County, North Carolina","37039",1980,8200,83.5,16.5
"1911","Chowan County, North Carolina","37041",1980,4796,90.7,9.3
"1912","Clay County, North Carolina","37043",1980,3030,82.18,17.82
"1913","Cleveland County, North Carolina","37045",1980,30298,93.93,6.07
"1914","Columbus County, North Carolina","37047",1980,18754,92.07,7.93
"1915","Craven County, North Carolina","37049",1980,25492,92.18,7.82
"1916","Cumberland County, North Carolina","37051",1980,81269,92.2,7.8
"1917","Currituck County, North Carolina","37053",1980,4699,82.93,17.07
"1918","Dare County, North Carolina","37055",1980,6363,84.22,15.78
"1919","Davidson County, North Carolina","37057",1980,43740,91.47,8.53
"1920","Davie County, North Carolina","37059",1980,9462,90.26,9.74
"1921","Duplin County, North Carolina","37061",1980,15503,90.26,9.74
"1922","Durham County, North Carolina","37063",1980,58343,95.32,4.68
"1923","Edgecombe County, North Carolina","37065",1980,20273,90.75,9.25
"1924","Forsyth County, North Carolina","37067",1980,95746,94.15,5.85
"1925","Franklin County, North Carolina","37069",1980,11119,89.78,10.22
"1926","Gaston County, North Carolina","37071",1980,59200,95.21,4.79
"1927","Gates County, North Carolina","37073",1980,3195,90.42,9.58
"1928","Graham County, North Carolina","37075",1980,3486,71.17,28.83
"1929","Granville County, North Carolina","37077",1980,11507,90.77,9.23
"1930","Greene County, North Carolina","37079",1980,5502,91.95,8.05
"1931","Guilford County, North Carolina","37081",1980,120278,94.85,5.15
"1932","Halifax County, North Carolina","37083",1980,20058,91.17,8.83
"1933","Harnett County, North Carolina","37085",1980,22052,91.37,8.63
"1934","Haywood County, North Carolina","37087",1980,19466,87.32,12.68
"1935","Henderson County, North Carolina","37089",1980,24287,92.19,7.81
"1936","Hertford County, North Carolina","37091",1980,8161,91.89,8.11
"1937","Hoke County, North Carolina","37093",1980,6462,93.22,6.78
"1938","Hyde County, North Carolina","37095",1980,2543,79.79,20.21
"1939","Iredell County, North Carolina","37097",1980,30869,94.36,5.64
"1940","Jackson County, North Carolina","37099",1980,11083,76.71,23.29
"1941","Johnston County, North Carolina","37101",1980,27720,90.75,9.25
"1942","Jones County, North Carolina","37103",1980,3655,87.63,12.37
"1943","Lee County, North Carolina","37105",1980,13993,92.29,7.71
"1944","Lenoir County, North Carolina","37107",1980,22502,91.88,8.12
"1945","Lincoln County, North Carolina","37109",1980,15780,92.99,7.01
"1946","McDowell County, North Carolina","37111",1980,13661,89.48,10.52
"1947","Macon County, North Carolina","37113",1980,9771,78.81,21.19
"1948","Madison County, North Carolina","37115",1980,7034,83.08,16.92
"1949","Martin County, North Carolina","37117",1980,9314,92.5,7.5
"1950","Mecklenburg County, North Carolina","37119",1980,155750,94.36,5.64
"1951","Mitchell County, North Carolina","37121",1980,5830,90.27,9.73
"1952","Montgomery County, North Carolina","37123",1980,8705,89.14,10.86
"1953","Moore County, North Carolina","37125",1980,20913,88.85,11.15
"1954","Nash County, North Carolina","37127",1980,25657,91.48,8.52
"1955","New Hanover County, North Carolina","37129",1980,41302,91.26,8.74
"1956","Northampton County, North Carolina","37131",1980,8242,86.11,13.89
"1957","Onslow County, North Carolina","37133",1980,34239,88.52,11.48
"1958","Orange County, North Carolina","37135",1980,28637,94.44,5.56
"1959","Pamlico County, North Carolina","37137",1980,4126,89.14,10.86
"1960","Pasquotank County, North Carolina","37139",1980,10457,92.98,7.02
"1961","Pender County, North Carolina","37141",1980,8632,87.01,12.99
"1962","Perquimans County, North Carolina","37143",1980,3864,84.96,15.04
"1963","Person County, North Carolina","37145",1980,10653,92.54,7.46
"1964","Pitt County, North Carolina","37147",1980,32857,91.91,8.09
"1965","Polk County, North Carolina","37149",1980,5590,89.86,10.14
"1966","Randolph County, North Carolina","37151",1980,35165,93.61,6.39
"1967","Richmond County, North Carolina","37153",1980,17020,92.88,7.12
"1968","Robeson County, North Carolina","37155",1980,33283,94.26,5.74
"1969","Rockingham County, North Carolina","37157",1980,32086,92.3,7.7
"1970","Rowan County, North Carolina","37159",1980,38821,92.6,7.4
"1971","Rutherford County, North Carolina","37161",1980,21180,90.75,9.25
"1972","Sampson County, North Carolina","37163",1980,18000,92.48,7.52
"1973","Scotland County, North Carolina","37165",1980,11112,93.08,6.92
"1974","Stanly County, North Carolina","37167",1980,18932,91.79,8.21
"1975","Stokes County, North Carolina","37169",1980,12512,89.93,10.07
"1976","Surry County, North Carolina","37171",1980,23168,91.94,8.06
"1977","Swain County, North Carolina","37173",1980,4606,77.4,22.6
"1978","Transylvania County, North Carolina","37175",1980,9387,87.35,12.65
"1979","Tyrrell County, North Carolina","37177",1980,1602,86.2,13.8
"1980","Union County, North Carolina","37179",1980,23943,95.73,4.27
"1981","Vance County, North Carolina","37181",1980,13620,89.86,10.14
"1982","Wake County, North Carolina","37183",1980,113293,94.03,5.97
"1983","Warren County, North Carolina","37185",1980,6495,80.94,19.06
"1984","Washington County, North Carolina","37187",1980,5268,89.77,10.23
"1985","Watauga County, North Carolina","37189",1980,13291,80.85,19.15
"1986","Wayne County, North Carolina","37191",1980,35024,92.22,7.78
"1987","Wilkes County, North Carolina","37193",1980,21918,93.63,6.37
"1988","Wilson County, North Carolina","37195",1980,23375,92.19,7.81
"1989","Yadkin County, North Carolina","37197",1980,11002,92.81,7.19
"1990","Yancey County, North Carolina","37199",1980,6151,85.79,14.21
"1991","Adams County, North Dakota","38001",1980,1534,86.9,13.1
"1992","Barnes County, North Dakota","38003",1980,5757,88.48,11.52
"1993","Benson County, North Dakota","38005",1980,3004,84.15,15.85
"1994","Billings County, North Dakota","38007",1980,402,91.29,8.71
"1995","Bottineau County, North Dakota","38009",1980,3777,86.58,13.42
"1996","Bowman County, North Dakota","38011",1980,1668,90.23,9.77
"1997","Burke County, North Dakota","38013",1980,1764,81.86,18.14
"1998","Burleigh County, North Dakota","38015",1980,20774,93.48,6.52
"1999","Cass County, North Dakota","38017",1980,35126,92.85,7.15
"2000","Cavalier County, North Dakota","38019",1980,3022,88.91,11.09
"2001","Dickey County, North Dakota","38021",1980,2768,88.66,11.34
"2002","Divide County, North Dakota","38023",1980,1712,76.46,23.54
"2003","Dunn County, North Dakota","38025",1980,1705,90.44,9.56
"2004","Eddy County, North Dakota","38027",1980,1509,88.93,11.07
"2005","Emmons County, North Dakota","38029",1980,2253,85.4,14.6
"2006","Foster County, North Dakota","38031",1980,1781,91.13,8.87
"2007","Golden Valley County, North Dakota","38033",1980,981,86.65,13.35
"2008","Grand Forks County, North Dakota","38035",1980,24432,90.49,9.51
"2009","Grant County, North Dakota","38037",1980,1736,86.29,13.71
"2010","Griggs County, North Dakota","38039",1980,1650,84.3,15.7
"2011","Hettinger County, North Dakota","38041",1980,1635,91.56,8.44
"2012","Kidder County, North Dakota","38043",1980,1566,86.33,13.67
"2013","LaMoure County, North Dakota","38045",1980,2514,90.1,9.9
"2014","Logan County, North Dakota","38047",1980,1393,86.5,13.5
"2015","McHenry County, North Dakota","38049",1980,3374,83.94,16.06
"2016","McIntosh County, North Dakota","38051",1980,2098,88.37,11.63
"2017","McKenzie County, North Dakota","38053",1980,2805,84.92,15.08
"2018","McLean County, North Dakota","38055",1980,5233,81.73,18.27
"2019","Mercer County, North Dakota","38057",1980,3709,87.81,12.19
"2020","Morton County, North Dakota","38059",1980,9272,91.99,8.01
"2021","Mountrail County, North Dakota","38061",1980,3074,87.02,12.98
"2022","Nelson County, North Dakota","38063",1980,2405,82.45,17.55
"2023","Oliver County, North Dakota","38065",1980,945,84.44,15.56
"2024","Pembina County, North Dakota","38067",1980,4294,87.42,12.58
"2025","Pierce County, North Dakota","38069",1980,2360,89.53,10.47
"2026","Ramsey County, North Dakota","38071",1980,5165,89.41,10.59
"2027","Ransom County, North Dakota","38073",1980,2710,88.67,11.33
"2028","Renville County, North Dakota","38075",1980,1443,89.19,10.81
"2029","Richland County, North Dakota","38077",1980,7113,90.16,9.84
"2030","Rolette County, North Dakota","38079",1980,3748,91.38,8.62
"2031","Sargent County, North Dakota","38081",1980,2199,88.99,11.01
"2032","Sheridan County, North Dakota","38083",1980,1166,86.36,13.64
"2033","Sioux County, North Dakota","38085",1980,1052,87.45,12.55
"2034","Slope County, North Dakota","38087",1980,475,81.68,18.32
"2035","Stark County, North Dakota","38089",1980,8441,92.79,7.21
"2036","Steele County, North Dakota","38091",1980,1364,83.72,16.28
"2037","Stutsman County, North Dakota","38093",1980,9505,90.99,9.01
"2038","Towner County, North Dakota","38095",1980,1654,90.45,9.55
"2039","Traill County, North Dakota","38097",1980,3856,88.87,11.13
"2040","Walsh County, North Dakota","38099",1980,5963,87.94,12.06
"2041","Ward County, North Dakota","38101",1980,21374,93.07,6.93
"2042","Wells County, North Dakota","38103",1980,2862,89.1,10.9
"2043","Williams County, North Dakota","38105",1980,8627,92.03,7.97
"2044","Adams County, Ohio","39001",1980,8976,92.06,7.94
"2045","Allen County, Ohio","39003",1980,41866,93.56,6.44
"2046","Ashland County, Ohio","39005",1980,16971,93.77,6.23
"2047","Ashtabula County, Ohio","39007",1980,38288,93.57,6.43
"2048","Athens County, Ohio","39009",1980,19759,92.9,7.1
"2049","Auglaize County, Ohio","39011",1980,15385,94.46,5.54
"2050","Belmont County, Ohio","39013",1980,31847,94.99,5.01
"2051","Brown County, Ohio","39015",1980,11806,90.49,9.51
"2052","Butler County, Ohio","39017",1980,92434,95.34,4.66
"2053","Carroll County, Ohio","39019",1980,9674,88.69,11.31
"2054","Champaign County, Ohio","39021",1980,12464,94.63,5.37
"2055","Clark County, Ohio","39023",1980,56358,94.71,5.29
"2056","Clermont County, Ohio","39025",1980,44660,93.62,6.38
"2057","Clinton County, Ohio","39027",1980,12825,94.72,5.28
"2058","Columbiana County, Ohio","39029",1980,42626,93.83,6.17
"2059","Coshocton County, Ohio","39031",1980,13967,93.53,6.47
"2060","Crawford County, Ohio","39033",1980,19511,93.11,6.89
"2061","Cuyahoga County, Ohio","39035",1980,596331,94.49,5.51
"2062","Darke County, Ohio","39037",1980,19967,94.48,5.52
"2063","Defiance County, Ohio","39039",1980,14215,93.61,6.39
"2064","Delaware County, Ohio","39041",1980,18779,93.85,6.15
"2065","Erie County, Ohio","39043",1980,29531,93.94,6.06
