ZCTA,pop,minDist_SUT
60145,2673,7.49
62563,5689,6.99
62573,1912,8.42
23417,3075,6.98
91776,38410,3.37
32118,17349,0.96
06039,2028,6.18
02860,47127,0.04
11976,1996,4.98
83238,72,26.0
35080,17889,7.89
46932,3219,9.35
46819,9580,4.49
40142,2148,7.16
40213,16221,2.34
11933,7302,1.58
38017,54372,11.37
35147,6094,13.02
35222,9033,0.04
35243,17259,4.46
35187,5,7.74
35975,463,11.43
04611,447,13.54
45760,3823,4.16
22654,999,19.98
98327,9431,5.36
60613,50113,0.18
60466,21989,0.38
60177,23109,3.11
66777,512,28.81
66521,1651,27.71
24892,1389,9.92
57034,830,12.71
53939,241,14.53
57456,816,30.45
54420,1251,12.37
53295,181,0.11
40031,25064,2.1
40387,1968,7.34
41729,118,0.69
91941,32384,1.83
33129,13128,1.17
18054,4678,5.86
30349,75514,1.17
66007,7047,9.03
14775,2530,18.98
53403,26182,1.37
16115,3139,7.09
18830,555,13.66
30552,1805,12.76
01521,2539,6.94
64113,11988,1.76
04785,2264,18.42
60931,537,7.85
61256,1962,4.97
56278,2642,27.96
30295,4352,9.26
66401,1483,19.76
66436,6262,27.28
40215,20692,1.01
60104,18999,1.17
62282,406,9.85
62685,2416,9.9
60190,11143,0.95
61933,901,13.31
62519,61,15.26
67849,396,31.37
11743,41938,0.81
10504,8254,4.28
48840,12381,4.69
68123,31990,2.85
01770,4301,3.28
60417,15225,2.87
03911,52,1.03
40829,185,0.97
40241,30144,2.68
91722,35708,0.2
90810,38579,1.07
94610,31496,0.72
72443,3203,11.16
49870,3319,8.45
70393,929,17.6
95242,26235,5.67
31602,36304,3.12
61614,28012,0.73
04575,70,8.87
01247,15573,1.37
91789,44474,4.17
62423,485,8.11
47060,5869,4.43
47847,1185,12.72
04773,602,7.26
98587,754,3.8
98346,10106,6.3
74932,2397,8.08
56654,140,24.27
89012,35075,3.15
08327,3087,13.26
19147,39060,0.36
03777,1507,5.84
92111,49369,0.78
95204,28425,0.99
94103,28735,0.09
31028,6464,4.03
30079,2824,1.29
41528,757,8.9
03869,2479,3.58
01588,9775,0.73
49453,2459,6.07
08006,344,6.91
70083,2564,26.1
60423,30938,2.41
21649,2131,12.65
02641,200,5.4
38449,2494,4.01
42519,3638,8.23
40152,1027,10.59
08861,53879,0.71
92251,23388,9.04
91745,54975,2.93
94110,74161,0.11
93067,454,5.41
04096,8501,0.48
67455,2086,28.3
66956,1162,23.92
28470,12089,2.74
13901,19195,4.75
21755,5581,7.42
49757,960,4.23
11793,31238,1.67
92831,37353,0.92
91306,49158,1.14
19943,11590,6.07
33304,18771,0.27
92129,54986,3.47
95616,52088,3.45
04624,185,12.19
03813,2702,5.25
31637,2891,10.08
60415,14254,0.65
61450,1787,13.84
61251,337,7.86
12485,1502,14.0
32059,2465,17.64
20630,377,1.25
38834,28081,1.29
08611,26608,2.07
03872,3301,7.82
03858,4886,4.83
47001,10264,5.49
68381,214,18.74
87116,3940,0.68
58542,259,37.55
23138,534,11.84
32619,5326,17.47
39826,371,13.84
08077,19197,1.33
13323,11097,7.2
10560,4825,5.85
14303,5805,0.41
33851,1105,6.83
51523,375,20.63
34119,31632,5.26
55033,30054,1.67
13135,6689,7.06
45786,3617,11.35
31518,927,18.91
46710,4225,6.6
46220,36731,1.18
30224,25142,1.9
30028,24978,5.28
10805,19215,1.28
12808,328,28.27
95334,16787,8.3
91340,36227,0.42
49088,3656,8.63
14172,2978,9.99
14767,2146,13.85
18302,17153,3.22
18435,924,5.19
23358,85,4.95
33019,14933,2.29
34209,34794,4.37
71660,884,12.36
93312,60238,4.3
30078,35824,5.61
68023,2247,7.8
07094,19390,0.46
33706,16294,0.17
14801,5379,17.32
61428,1022,13.44
62807,702,7.65
67564,246,32.2
05648,439,9.47
05664,175,5.24
05651,1420,4.51
05037,533,9.13
23238,25979,5.28
24083,3334,6.08
72202,10228,0.75
72904,22438,0.42
72566,596,14.98
05345,2383,4.52
05041,486,6.46
05343,791,7.5
05454,5051,7.39
05730,279,8.55
05829,1631,6.37
05735,4211,9.06
05667,2200,8.93
84739,543,19.76
84309,420,3.84
84333,2870,9.06
22923,5089,8.57
22529,155,4.85
22044,13489,2.24
23702,11057,1.74
54473,2674,16.37
53221,40209,1.02
53177,8250,4.35
54632,1085,12.9
25193,676,16.63
53070,4946,8.05
25025,122,10.23
24412,25,18.5
25651,829,14.9
54810,2229,4.19
80476,178,12.98
06758,364,1.93
06810,51813,1.13
06470,16680,2.8
06477,13937,3.59
80303,24631,1.05
80301,25690,2.08
06032,17624,3.31
06438,2860,9.3
80108,27101,2.61
81506,11799,2.46
80133,2558,3.95
24818,849,12.03
29709,7081,2.96
79256,227,48.67
24712,2189,7.75
06472,6801,4.13
06424,12842,5.98
05048,2912,5.93
06081,1414,5.74
06024,402,2.83
06249,7256,4.41
06380,2888,2.33
34797,1084,8.27
32065,37160,3.16
23117,9628,7.54
53023,2476,6.99
25266,603,16.19
39156,376,16.47
56185,619,14.0
81077,719,4.87
53826,1226,12.08
53809,4251,11.63
25248,2956,9.89
25404,22163,3.13
98811,102,19.55
25202,1184,8.66
25984,1482,15.8
80016,54651,2.03
81328,4700,17.34
80835,947,25.14
80546,324,8.2
06333,7125,6.6
34669,12752,5.13
03882,1537,5.01
62894,1061,9.17
40946,236,9.15
54556,1188,27.77
76140,30661,3.59
27022,1099,7.97
54524,565,22.95
33827,2930,17.07
45822,18714,1.15
73771,386,20.0
42371,397,3.23
58030,675,16.72
83687,33923,2.72
54563,759,6.24
62268,712,10.98
61344,376,13.92
20136,30635,3.98
23952,215,18.96
98660,12349,3.52
23919,2420,10.64
47850,2386,8.5
61015,1107,6.63
23857,658,12.93
24580,501,15.79
60142,28121,6.25
61567,540,14.62
27551,1627,6.23
62340,1894,9.52
46701,8008,2.63
77566,29602,5.07
54865,446,12.64
66960,159,28.15
54657,345,15.35
47330,5509,6.05
07758,4113,1.71
82412,523,3.41
82933,435,35.99
44404,1446,7.17
46745,2120,8.16
72515,0,15.37
67070,1095,15.18
53202,24842,0.61
62901,26217,0.78
62095,10455,1.35
45135,4705,8.72
75236,19447,4.62
78240,59502,0.47
76066,2443,8.51
27806,2664,10.68
16140,20,6.92
43963,1385,6.58
79777,236,49.23
77068,10991,0.9
78541,44680,14.02
75150,62452,2.08
77318,15380,7.5
77453,352,14.37
23325,16342,3.42
23055,989,6.49
93110,16660,0.56
53040,8154,1.99
54928,385,14.02
78662,2298,13.71
75457,6464,23.03
76541,18198,3.09
47272,2136,8.01
46016,17996,0.16
47468,1539,9.15
46517,26177,2.6
46616,5654,1.63
46580,21701,3.28
46143,56217,2.12
46163,12768,5.85
54413,139,16.66
54106,5286,13.62
59755,215,34.41
78645,11254,10.37
46970,23381,0.57
47522,470,10.89
46553,3212,7.1
47115,2874,10.66
25152,231,7.53
46071,3382,8.05
47449,315,7.75
46794,1732,5.43
72682,595,16.72
78245,76177,3.04
75164,643,11.97
47868,3080,10.36
47356,5252,2.3
88121,95,34.82
57257,655,6.41
25505,527,11.57
62878,443,10.84
26264,567,24.73
24816,148,7.82
35984,1573,8.67
35750,12294,10.73
85621,22274,4.56
71861,1844,18.19
46075,6544,6.18
37719,185,7.81
73047,5135,20.0
45863,1279,8.49
22958,2290,9.93
24082,659,3.93
98394,1342,9.15
54301,21939,0.28
22712,9049,9.33
24174,2762,13.38
22213,3684,1.86
94109,56677,0.96
23115,135,13.78
02914,21605,0.77
23043,2073,14.71
25213,6213,4.62
28129,5287,11.17
86301,22919,2.32
72937,3275,13.63
20117,2386,12.21
84336,184,33.37
85935,4832,9.04
86431,459,16.6
72386,2048,17.52
72721,378,19.19
80005,29117,2.82
15774,2703,9.36
17223,273,10.28
02916,9075,1.49
29451,4430,4.01
98926,33572,4.12
72415,1532,11.91
72324,2201,23.56
06330,3290,5.65
72941,5400,11.04
72947,3937,11.28
72935,474,11.54
72044,670,13.61
33312,53552,1.23
33981,10729,8.99
33035,15658,6.28
10924,13389,1.28
14618,22602,1.1
10953,96,6.69
89044,20406,7.29
89428,131,2.71
03751,583,13.34
03290,4860,6.74
03220,7453,3.97
03057,2533,9.7
12980,1276,22.26
28676,4028,10.19
55122,32253,2.04
08081,49836,1.41
13304,1593,10.4
12839,13265,2.69
63730,3047,14.78
64638,804,30.45
27858,59652,4.56
27973,1143,8.85
65685,706,16.95
64436,791,7.39
59440,115,16.01
15432,488,1.41
15054,405,10.7
14757,3298,12.44
13635,1177,11.31
12903,1215,0.26
10710,26410,1.46
73632,3337,19.43
73762,2142,10.5
73169,2247,5.81
10973,2123,4.88
11216,56308,0.53
13641,65,15.29
11788,16228,0.52
14141,7497,2.46
08867,5097,6.18
38233,2440,13.48
38369,1728,8.91
14220,23980,0.99
15533,1492,12.12
17748,213,4.83
15216,22776,1.09
37220,5763,1.32
08832,2706,1.84
07073,9466,2.72
88001,36800,1.28
13160,2055,8.06
56078,487,13.39
55102,18346,0.49
55014,28039,6.3
56584,1356,13.84
56025,442,24.05
14305,16683,1.77
12518,5988,5.44
49082,5854,6.44
48050,1677,2.49
58243,619,14.05
58363,136,10.5
58790,1770,20.26
38736,467,23.83
15853,6331,3.84
38559,1096,10.14
37022,6473,8.84
37305,868,16.43
46127,217,9.19
49070,2609,6.98
48101,27353,2.24
56309,1292,18.92
55003,4262,2.45
56063,2800,7.95
12182,14928,3.79
12436,39,10.56
10012,23411,0.06
48174,31199,2.95
48096,3989,5.89
48095,5797,2.4
07821,9156,3.21
07046,4288,1.57
07067,18079,2.1
07009,12531,2.2
10577,6373,2.76
46764,1353,6.88
46049,898,9.37
47832,976,8.04
56569,1303,1.63
56438,2922,18.57
56450,933,4.54
55410,20358,1.87
55117,45486,0.3
55116,24196,1.83
56226,218,16.79
10034,42910,0.07
56207,282,9.77
55388,5858,6.98
55042,9618,3.13
55810,8354,5.45
52641,12254,2.37
50039,376,5.32
50862,206,20.36
50641,1611,5.42
50444,387,11.58
84774,2011,2.05
84403,37828,2.93
37214,30151,2.87
38558,8684,9.64
55005,4623,5.7
15860,1061,9.38
15110,5544,1.46
15460,122,3.7
92808,20667,3.36
34601,21847,7.67
33620,5402,1.0
32801,12174,0.88
33405,20537,0.39
32725,48008,4.06
84745,4312,2.03
49045,5279,9.92
48212,38161,0.67
75459,5285,8.32
39755,681,17.45
21756,3600,10.64
02482,11039,5.64
02779,6679,4.23
01330,1367,11.02
28431,7131,8.26
45403,14159,2.13
45622,138,7.52
58231,348,24.4
64836,24108,1.55
63115,18213,1.51
65786,2266,12.01
68767,3398,12.02
68624,1025,8.62
48114,20754,2.71
63750,5,16.06
01050,2422,10.23
10035,35743,0.2
14609,42042,1.42
12308,15422,1.1
11727,29823,2.81
40370,3000,6.45
42045,2221,14.1
65614,596,17.0
13733,4861,16.05
13120,2250,6.83
64048,4217,13.09
63021,56233,4.83
63303,47906,3.12
65731,561,5.66
49730,2214,7.69
65051,4813,17.49
40012,512,2.13
72562,2201,10.81
74572,633,15.2
74361,16590,0.4
73553,71,25.95
87040,469,6.18
79326,109,27.91
23224,40445,1.09
43338,10164,3.78
63846,1674,9.81
38011,9855,5.01
38114,26786,0.96
37110,33204,3.74
72550,508,8.54
06798,9617,6.27
64720,3574,9.68
63937,2532,14.06
08027,4839,4.57
08837,17208,1.24
08109,22385,1.39
68019,394,23.18
68648,575,15.67
69042,12,22.15
20611,1535,0.66
78609,2044,13.22
39189,3821,11.73
87006,1324,12.25
87120,62226,4.68
27613,42933,2.66
87538,597,21.09
88136,27,33.56
63557,235,17.59
07928,18956,2.73
07057,11580,1.43
38646,2871,15.75
49233,2439,10.5
48471,5224,0.72
63034,17879,4.81
27103,34993,1.08
56276,216,30.77
56524,610,22.67
73079,495,11.42
28605,3428,4.76
28097,6074,11.81
20866,16171,3.47
12571,9999,6.35
12058,1656,9.23
28226,39631,2.79
14487,5910,7.91
12066,1784,5.41
16845,950,20.26
19014,21101,2.3
15222,4900,0.53
21155,2584,8.88
20783,45559,1.25
21810,765,5.89
58355,76,38.67
45727,401,6.72
74748,659,10.96
16656,1178,3.88
18256,352,8.82
78672,1173,16.06
75573,103,11.89
73543,1529,8.73
74349,312,11.09
03810,1720,5.45
03841,6437,1.57
03249,7157,3.49
08629,14108,1.26
14031,10301,5.02
10457,74554,0.29
83436,488,14.3
52236,779,11.0
52211,2427,14.93
52334,152,7.82
06242,1308,9.14
61011,2326,4.36
61477,573,15.03
52356,2691,13.32
51531,656,12.32
93287,96,17.68
72458,680,10.46
37143,4075,6.22
67501,26368,5.04
66546,1219,7.02
03740,656,13.54
03261,4343,12.03
07045,10655,2.98
07885,10052,2.23
30126,41665,3.55
91107,32364,0.77
38235,346,7.39
38587,1473,9.45
75070,98219,3.72
28128,7056,9.65
77429,88344,6.55
77039,28385,3.4
62367,1033,13.36
61443,13663,2.61
67635,185,33.23
58484,32,31.15
47993,3683,15.26
46148,5526,9.26
76086,23383,0.49
43155,2669,6.98
47532,4499,11.62
50120,328,8.7
91739,39803,4.69
92620,48952,4.41
90713,29061,1.24
91505,30680,1.42
94402,25764,1.52
91360,43342,0.24
06795,13519,4.12
06066,29210,1.21
30907,51984,1.06
57030,2898,16.12
66109,22433,6.01
46939,1716,11.16
72629,381,12.89
72055,905,28.2
47022,3169,5.28
50124,4053,8.47
50136,399,10.48
52077,342,20.67
67072,196,21.96
67330,1485,12.69
37888,3290,8.14
15362,718,9.89
45645,2357,8.32
16928,1375,5.96
32124,5823,2.15
33324,48807,2.92
27888,2233,15.09
73761,350,19.79
72413,478,8.82
32405,32064,0.41
32807,34306,0.84
37047,2131,9.11
38139,15774,5.36
46038,42524,4.3
67022,1446,18.01
04674,475,4.05
04685,449,11.16
73701,23646,1.88
58052,531,24.68
58327,345,13.07
45424,50804,4.67
27229,3220,9.39
73650,1128,16.16
47345,1475,7.52
46504,3669,10.03
41764,736,6.4
50479,543,16.49
50675,2315,16.3
04609,5425,7.01
60629,111850,0.38
66754,385,14.77
97267,32174,0.56
41219,1944,10.07
44632,9831,9.88
43068,55225,1.53
43332,1734,13.01
16364,1375,9.9
50106,952,10.4
52543,371,8.91
52553,1892,10.19
71766,801,7.62
95701,806,13.66
06515,19184,0.47
06794,1044,5.04
41572,3423,9.8
34448,10620,8.12
17851,7647,4.88
70783,2594,3.5
40863,530,8.83
72585,488,10.7
95127,65686,0.87
28391,5984,9.73
19808,40419,1.39
33972,15299,3.49
61350,23835,1.82
62436,697,6.37
74851,10783,4.26
15205,22321,0.92
70591,5863,6.24
34785,34933,8.83
32580,4364,3.12
33101,0,0.6
27807,6415,8.16
44312,31064,3.5
45876,705,14.08
40117,2701,7.16
62930,6074,2.51
60962,645,11.35
62421,660,7.06
17551,11411,4.67
15555,100,3.83
15492,115,1.56
97449,2074,13.61
15202,19566,1.66
15770,238,10.46
87048,9073,1.8
34215,560,7.13
33966,10185,2.03
74421,4717,11.48
74631,7482,9.09
18223,177,2.35
41859,355,5.88
41348,979,6.18
70448,25702,1.16
97908,34,33.81
97225,26117,0.52
87083,522,9.39
88321,86,38.47
81520,13801,3.88
80026,29576,1.69
15629,798,2.4
15214,13217,2.31
16056,4613,8.57
15221,30309,1.48
12542,5537,6.1
70518,13199,5.33
70071,3302,12.37
70121,11323,1.07
70759,1659,6.85
06231,3952,2.31
96114,3316,12.05
80223,20650,0.37
80112,33081,1.04
80610,3232,16.08
62082,2746,16.08
52755,1823,12.37
12424,276,13.6
80649,334,21.72
81058,1051,9.24
81332,174,16.67
32246,51275,2.9
32694,2454,10.57
34688,6497,0.92
32073,41863,0.85
60030,36817,4.35
60538,28451,3.22
62237,2435,8.01
50116,296,11.41
17229,1220,10.09
18964,14015,1.08
06614,33585,1.73
61231,5213,14.16
60416,9164,3.87
62208,16516,2.35
74427,1206,15.97
97062,28652,1.04
97212,26699,0.87
66086,10396,13.88
67631,149,41.79
67143,29,20.71
67428,1718,11.6
37811,3672,7.35
87320,540,11.96
88115,94,18.4
61853,13981,10.31
15480,1855,4.45
17810,5812,5.49
19151,33174,1.36
17922,4663,7.66
95957,888,11.96
08857,40335,3.17
08052,18729,1.58
08350,629,6.51
07419,8820,7.63
07310,12682,0.51
07074,2739,2.49
07112,25555,0.84
75220,43088,2.01
15521,1873,12.48
15696,378,2.61
13860,26,6.26
12491,1535,1.5
94930,8678,3.9
80211,34144,1.21
06451,25086,3.51
06786,9391,3.59
06365,4666,3.68
87034,2034,20.18
50510,1034,13.48
50435,615,24.99
83642,45030,0.44
50535,1024,8.28
50166,1540,9.03
47436,1410,8.42
83646,59191,3.72
83841,302,7.87
67656,34,24.44
64856,3786,14.34
88324,268,13.43
13408,3775,11.95
05091,3391,11.94
05472,1675,6.73
32084,34892,3.8
19938,8808,5.7
19946,5438,7.35
72333,709,19.12
93013,16644,11.11
55074,2378,3.59
90061,27646,0.35
18950,165,7.29
90746,26996,2.46
79084,2274,66.03
53019,1897,2.95
58831,736,17.47
17044,21047,1.69
98829,829,16.21
25075,776,16.63
04625,77,4.43
64630,593,18.81
63701,38417,1.11
54554,960,20.18
75692,4747,3.71
29356,8459,15.5
08876,22059,1.6
07460,3407,8.9
03588,1580,7.5
66053,7416,2.66
48601,35270,2.85
39581,10792,3.17
04027,6230,7.21
04684,1599,1.87
15349,1547,10.11
15377,594,10.35
12138,3300,12.1
28772,1061,17.54
46036,11850,2.61
47351,507,7.18
23409,194,6.72
97080,44722,2.19
97215,18676,0.97
97127,4105,4.74
97233,41047,0.72
15003,11327,1.31
15443,31,5.45
24095,4600,11.44
20169,24848,5.36
24014,17401,2.58
23150,12606,7.33
21530,1961,10.45
40855,780,3.19
40940,478,10.21
62460,1154,8.73
29485,57000,4.81
29642,32358,3.77
25159,5121,9.94
25414,18034,7.6
82332,188,40.07
57574,159,19.71
61038,1149,4.09
25979,820,10.33
78616,8285,8.76
75784,957,17.46
45861,207,9.19
54724,7324,12.49
53572,10671,12.84
25107,492,8.35
24970,4384,2.83
25168,2635,9.13
02835,5496,2.95
56265,7322,16.34
72384,785,12.88
94801,29958,1.41
26224,264,17.77
99343,3352,16.2
54157,5670,9.07
99158,586,22.2
03215,183,15.9
29547,3524,5.27
17728,5019,6.97
16040,947,6.9
16426,3629,7.01
15731,423,2.96
15646,161,11.87
29373,487,9.16
66040,3124,12.86
83446,24,47.58
93535,72948,14.45
92365,2792,19.63
45771,3433,8.11
73571,124,38.36
76261,235,18.78
76135,23230,3.02
76020,28207,4.16
65077,397,11.76
57794,489,23.58
95559,72,10.8
41007,4292,5.24
58793,528,42.54
23662,11990,3.32
23703,25941,3.35
22314,33926,0.56
44627,6829,8.98
44214,2267,5.57
44147,19361,4.66
44708,25541,1.76
43555,313,7.11
26338,809,9.3
36855,1543,13.6
83824,282,15.77
78591,303,28.73
72531,1037,12.4
54428,964,18.67
06830,25247,1.01
71601,14696,7.19
74741,997,14.61
35055,20884,3.95
29113,1211,10.84
85614,23617,4.64
24459,527,15.59
25812,1725,7.66
37151,381,12.28
78956,5383,16.09
05875,466,16.67
98616,94,28.13
55032,3506,5.29
94060,1081,16.63
41016,5956,1.33
37765,516,8.54
93928,820,13.7
25521,811,11.33
25009,1381,10.28
77079,33768,3.77
58344,924,25.08
58479,227,27.83
16750,472,5.09
47117,4363,7.17
49766,2269,10.77
72432,6693,13.77
35988,2192,8.36
64484,1055,5.05
93242,3541,8.59
90068,20982,0.55
92586,20032,6.57
90255,75560,2.43
90032,47627,1.53
21056,146,4.19
19525,16294,3.26
15856,840,5.8
17976,6531,4.45
15228,17711,3.16
71654,4292,1.72
21672,139,19.17
21005,2723,1.95
64446,968,20.24
41091,20170,7.35
40045,3341,6.52
04860,1537,10.07
01368,1170,6.75
01860,6839,4.18
02127,36898,0.07
41563,441,3.23
67731,769,30.08
01901,1759,0.16
18072,6502,3.01
15140,3230,1.95
57073,746,18.34
57767,139,30.87
50111,13764,5.71
15840,2014,5.22
18636,1327,7.97
19029,4016,3.16
72581,956,4.59
71901,30003,4.85
18018,31933,0.82
29729,2375,11.75
79356,6100,35.01
78205,1224,1.13
77058,16911,1.09
60093,19441,2.85
50461,5583,24.57
21403,30855,3.23
50061,1678,7.45
52803,22319,0.17
50325,17007,2.23
05824,1220,5.69
05404,7232,1.33
05462,1864,15.59
05059,404,4.78
05842,567,12.62
79942,22,78.77
76112,41743,2.02
79064,2382,21.53
73717,7031,19.19
87111,58203,1.73
57645,170,28.65
18955,1720,2.81
16346,3180,3.67
15928,1475,3.89
17505,1837,2.45
57424,249,30.89
57325,3112,22.62
78650,1672,9.01
45882,2875,9.62
06512,28778,2.47
19355,25928,1.49
17094,2564,7.59
21842,10669,2.77
55707,3353,9.7
02538,3652,1.44
02026,25360,3.87
01520,15645,3.32
01862,10223,0.94
01108,27850,0.95
48243,0,1.16
95012,10792,7.46
06058,1536,7.12
18656,2112,4.42
15661,600,1.31
29166,849,8.06
57376,970,26.7
78073,8893,10.88
47666,1842,4.61
21122,60461,0.63
48423,31796,7.51
10986,1791,3.95
49769,1630,13.77
48618,5143,11.44
17747,3439,9.1
79603,23064,6.06
76063,71555,2.88
76306,15201,2.2
56522,455,13.06
64752,776,10.66
73461,784,24.79
97330,42614,3.97
18352,817,3.1
49053,7473,6.52
63457,308,9.86
63036,875,13.13
78244,32474,4.19
58733,341,13.26
45327,9356,8.4
43779,855,6.77
28631,818,9.85
19933,10536,6.51
97026,4528,6.57
02920,37199,1.18
02839,2062,6.61
02836,187,6.42
64401,1568,11.12
14092,11083,2.37
37142,2134,11.22
37909,15863,0.26
43078,20446,2.45
43451,1251,3.65
44653,673,5.16
18419,4653,4.35
94526,32539,2.82
29672,12153,4.62
57775,271,47.7
75087,33638,12.79
79911,5732,6.01
77436,48,1.49
79363,5611,11.73
76627,1574,16.88
84005,29803,3.59
39776,1475,18.77
72032,33539,3.79
49424,48386,2.83
79072,26893,0.86
77024,38379,1.71
45380,5385,11.63
39667,12418,19.16
72736,7128,13.2
63042,19443,1.64
64870,15153,6.81
03235,8698,2.25
48131,6986,13.95
42060,0,10.11
77357,25359,6.05
22643,273,15.12
44321,15346,2.77
05301,16341,4.79
05250,3605,8.31
16249,1887,11.19
16224,1243,11.44
18350,1472,5.75
02815,208,8.33
65648,6073,12.5
14207,23808,0.81
13864,1011,11.64
20187,17713,3.62
44273,7172,7.72
45430,7289,2.3
27942,1045,12.75
37035,3340,15.51
29418,22832,3.09
77978,757,27.28
78537,47346,2.8
78232,37732,2.29
12779,1959,3.02
14626,29901,1.76
28213,40724,1.82
84097,21674,0.5
45243,15075,3.43
12501,2719,8.68
38231,1555,7.8
76247,14260,9.66
37810,1573,5.14
76686,205,23.65
75962,3189,0.51
43003,3005,8.96
44859,2158,8.93
43061,4278,5.81
84314,1238,6.39
73011,326,18.11
36550,489,32.16
24301,14224,1.31
43824,4116,8.18
72422,4549,2.22
85020,34782,2.41
85033,65759,0.26
16153,2369,10.29
15738,204,2.08
29054,9260,8.36
04848,734,8.82
49112,9967,5.84
63851,3818,1.33
16033,6178,7.16
19041,6250,1.01
85207,49727,3.72
85347,679,46.66
38042,726,10.9
57732,2120,13.65
57570,2019,43.42
22935,876,7.58
97543,646,11.86
85737,21795,5.26
85017,41993,0.58
85123,11845,1.75
85353,41818,2.27
37373,3029,9.41
05058,266,9.73
79765,14782,4.69
75022,25640,5.18
66518,144,10.26
56553,200,9.72
63353,4504,8.59
17362,13300,6.58
15030,1089,1.82
84645,3072,13.78
84732,33,5.18
05341,388,8.78
05679,3388,7.09
78123,2412,4.39
58348,755,31.87
44047,9122,7.0
97067,1956,13.42
97004,4213,8.89
29511,4986,6.67
62903,3211,3.59
20137,1534,6.29
24077,757,4.3
17316,8385,5.99
47580,427,8.19
52765,335,13.69
50707,8741,2.26
83830,514,18.86
49437,6984,15.91
48414,2677,8.54
61329,1185,5.01
07480,16400,5.8
02889,27333,2.67
29582,16548,10.18
07461,18522,9.63
61537,2754,17.41
61882,694,10.88
61447,1025,6.59
60181,28801,1.43
62571,1659,9.15
62860,546,15.31
12944,4100,3.99
14879,2090,5.92
27101,19681,1.94
30656,16129,5.36
38617,681,10.86
38928,128,18.8
68636,1299,35.41
46121,5716,10.18
47841,2259,17.51
46946,24,14.49
46149,2026,8.91
47338,2682,7.85
30173,5799,6.16
30021,24137,1.07
30909,43374,1.5
50070,1501,13.52
50161,1817,12.46
51645,330,13.83
62948,13183,5.28
60445,25930,1.74
60961,725,11.0
51548,441,10.96
60974,294,3.77
33901,20950,0.45
33442,28846,2.02
81020,877,15.11
06091,122,7.33
06416,13973,4.39
98613,396,9.05
50449,759,18.25
50612,333,12.4
71030,1699,18.43
51038,1684,9.21
50056,1435,15.87
44402,3228,9.79
74873,11863,7.58
74364,1847,9.81
73641,599,17.73
46131,32371,0.69
59263,1489,44.22
64116,15576,1.42
58845,335,31.09
58015,255,12.78
71071,2578,23.56
61761,55222,0.94
60134,29401,1.82
46761,12126,2.66
47106,4788,11.01
92675,37457,2.92
91761,61124,3.81
24867,434,13.51
90064,25429,0.97
95604,87,2.6
90006,61698,0.7
94618,17041,1.76
90005,39479,0.36
62226,28666,1.65
66042,735,8.39
66861,2908,10.79
50156,4865,10.04
43522,3291,10.39
43767,986,10.57
68764,760,21.3
68941,791,9.86
68828,297,58.66
92504,59556,3.08
68741,675,9.89
68464,529,18.6
68453,359,16.27
68517,629,7.14
67583,873,18.05
67203,29540,0.44
66740,511,11.12
41132,335,3.6
45741,662,7.84
47638,3483,10.97
46231,10312,3.1
46113,15663,4.76
04669,192,13.03
71276,112,11.71
55812,11808,0.36
39520,18016,7.48
04476,1180,7.07
02043,23298,2.47
68413,570,13.68
04284,974,5.52
20705,27873,2.35
02638,3117,3.31
