ZCTA,year,unempP,povP,pciE
91746,2018,9.2,13.5,19081.0
91748,2018,4.9,11.3,27660.0
91750,2018,6.8,7.5,39330.0
91752,2018,7.3,11.3,26663.0
91754,2018,4.7,12.1,29782.0
91755,2018,5.5,16.1,26307.0
91759,2018,1.0,2.1,37331.0
91761,2018,6.5,11.9,24248.0
91762,2018,8.0,15.5,21103.0
91763,2018,8.7,17.1,19376.0
91764,2018,7.7,17.2,21097.0
91765,2018,5.7,6.2,38464.0
91766,2018,7.6,19.2,19179.0
91767,2018,9.0,21.4,21302.0
91768,2018,11.4,20.9,17548.0
91770,2018,6.2,15.2,20042.0
91773,2018,3.1,8.6,36302.0
91775,2018,3.7,8.9,36417.0
91776,2018,6.2,13.9,23201.0
91780,2018,4.2,12.3,29275.0
91784,2018,2.9,5.6,50643.0
91786,2018,6.9,17.3,25794.0
91789,2018,5.0,7.0,37295.0
91790,2018,6.4,8.8,26836.0
91791,2018,5.7,8.8,31375.0
91792,2018,8.5,12.6,27428.0
91801,2018,5.2,14.3,29698.0
91803,2018,4.5,13.5,27343.0
91901,2018,4.2,8.5,40882.0
91902,2018,7.6,6.7,37505.0
91905,2018,19.0,24.5,20955.0
91906,2018,12.8,26.6,21279.0
91910,2018,9.8,13.7,27841.0
91911,2018,12.2,14.6,22460.0
91913,2018,6.7,6.3,33917.0
91914,2018,2.9,4.1,40907.0
91915,2018,6.3,6.5,33654.0
91916,2018,2.0,9.3,39827.0
91917,2018,11.8,41.8,22673.0
91931,2018,15.7,26.8,16310.0
91932,2018,9.0,18.9,24079.0
91934,2018,0.0,0.0,26161.0
91935,2018,5.2,6.9,42324.0
91941,2018,6.9,9.8,40107.0
91942,2018,6.1,12.4,32733.0
91945,2018,7.7,12.2,23942.0
91948,2018,0.0,0.0,
91950,2018,7.4,19.8,20983.0
91962,2018,5.0,4.3,40621.0
91963,2018,15.2,28.0,19934.0
91977,2018,8.4,13.0,25474.0
91978,2018,11.1,10.6,27961.0
91980,2018,0.0,13.2,29087.0
92003,2018,7.6,7.9,44279.0
92004,2018,12.8,11.8,31174.0
92007,2018,3.4,7.4,59649.0
92008,2018,4.0,5.6,50253.0
92009,2018,4.1,4.4,60032.0
92010,2018,5.7,10.7,44911.0
92011,2018,4.0,4.8,59956.0
92014,2018,4.3,4.7,91177.0
92019,2018,6.8,11.2,35726.0
92020,2018,9.5,19.8,26344.0
92021,2018,9.0,19.0,25108.0
92024,2018,4.7,6.8,62822.0
92025,2018,5.1,19.5,26004.0
92026,2018,5.0,11.6,32134.0
92027,2018,5.9,12.6,25622.0
92028,2018,5.2,11.7,33261.0
92029,2018,2.7,6.8,43994.0
92036,2018,6.9,6.7,29361.0
92037,2018,4.7,9.7,80761.0
92040,2018,6.8,9.5,31295.0
92054,2018,6.5,11.3,32014.0
92055,2018,0.0,35.5,22528.0
92056,2018,5.0,10.0,35015.0
92057,2018,6.8,10.9,31842.0
92058,2018,7.2,12.1,21442.0
92059,2018,12.8,13.9,46988.0
92060,2018,0.0,21.7,45941.0
92061,2018,8.6,18.0,21303.0
92064,2018,5.7,6.6,43847.0
92065,2018,5.3,6.7,37029.0
92066,2018,4.5,28.8,25461.0
92067,2018,4.6,11.9,74256.0
92069,2018,5.2,13.9,28023.0
92070,2018,11.3,19.3,32030.0
92071,2018,5.7,6.6,34043.0
92075,2018,3.5,5.4,64236.0
92078,2018,4.0,11.2,37471.0
92081,2018,5.2,9.6,34082.0
92082,2018,4.8,11.6,35805.0
92083,2018,3.6,14.9,23334.0
92084,2018,5.7,14.6,27357.0
92086,2018,8.3,13.5,33520.0
92091,2018,2.4,7.2,93849.0
92101,2018,5.5,18.0,60051.0
92102,2018,5.4,25.4,22676.0
92103,2018,3.6,8.8,58837.0
92104,2018,5.1,13.0,40785.0
92105,2018,8.5,27.6,18338.0
92106,2018,4.6,7.1,59840.0
92107,2018,4.7,9.6,48291.0
92108,2018,7.1,13.7,45628.0
92109,2018,3.7,11.5,50446.0
92110,2018,5.9,16.0,36860.0
92111,2018,8.0,14.4,31245.0
92113,2018,12.0,30.3,15371.0
92114,2018,10.7,15.1,22606.0
92115,2018,7.6,27.3,23780.0
92116,2018,4.2,12.7,46343.0
92117,2018,5.6,10.8,37322.0
92118,2018,5.0,5.7,58902.0
92119,2018,4.2,9.2,42059.0
92120,2018,5.5,9.1,46412.0
92121,2018,6.5,19.3,51946.0
92122,2018,5.6,23.3,42347.0
92123,2018,5.3,12.0,38606.0
92124,2018,5.1,8.2,39238.0
92126,2018,4.7,6.4,35976.0
92127,2018,3.1,4.0,54525.0
92128,2018,5.2,4.9,48630.0
92129,2018,4.7,6.3,46483.0
92130,2018,6.0,5.1,68782.0
92131,2018,5.1,4.0,55063.0
92132,2018,,,
92134,2018,,,24218.0
92135,2018,0.0,,20836.0
92139,2018,8.9,11.6,23318.0
92140,2018,9.7,,16892.0
92145,2018,0.0,0.6,68622.0
92147,2018,,,19575.0
92154,2018,9.3,11.6,21034.0
92155,2018,,,21906.0
92173,2018,13.0,24.6,14981.0
92201,2018,11.5,20.2,21696.0
92203,2018,5.1,11.3,33932.0
92210,2018,7.3,6.4,94908.0
92211,2018,4.2,9.6,51867.0
92220,2018,10.2,23.8,20927.0
92222,2018,,,
92223,2018,5.8,11.3,28331.0
92225,2018,10.4,28.6,17773.0
92227,2018,19.3,31.2,17973.0
92230,2018,7.2,29.5,16368.0
92231,2018,15.6,25.0,16041.0
92233,2018,19.2,32.0,6919.0
92234,2018,7.0,20.7,25739.0
92236,2018,13.7,23.2,16361.0
92239,2018,0.0,6.8,24428.0
92240,2018,9.5,31.9,17296.0
92241,2018,13.1,23.1,21078.0
92242,2018,13.4,19.2,20254.0
92243,2018,13.3,24.5,19288.0
92249,2018,10.9,15.9,14547.0
92250,2018,17.4,24.8,19452.0
92251,2018,12.9,6.7,21479.0
92252,2018,16.2,23.3,22923.0
92253,2018,7.2,10.5,46445.0
92254,2018,12.6,35.3,10495.0
92256,2018,8.1,15.3,28363.0
92257,2018,26.1,42.0,15896.0
92258,2018,20.6,30.6,13644.0
92259,2018,36.6,5.3,28727.0
92260,2018,5.4,14.9,38433.0
92262,2018,10.2,19.4,38276.0
92264,2018,7.8,15.9,47152.0
92266,2018,0.0,0.0,32253.0
92267,2018,0.0,0.0,
92268,2018,5.6,10.2,30714.0
92270,2018,6.5,12.0,64138.0
92273,2018,31.5,39.8,11468.0
92274,2018,15.0,36.5,13401.0
92275,2018,9.9,23.1,15712.0
92276,2018,6.1,11.5,21448.0
92277,2018,13.1,24.8,20826.0
92278,2018,10.4,1.6,21018.0
92280,2018,0.0,0.0,
92281,2018,13.5,33.8,13260.0
92282,2018,10.9,30.7,18592.0
92283,2018,21.9,38.6,14425.0
92284,2018,12.0,19.6,25625.0
92285,2018,18.5,34.2,20331.0
92301,2018,15.5,35.3,12496.0
92304,2018,0.0,42.9,
92305,2018,3.1,20.7,32419.0
92307,2018,9.5,16.4,27852.0
92308,2018,11.9,19.3,22957.0
92309,2018,6.4,29.4,14382.0
92310,2018,15.2,5.4,20133.0
92311,2018,9.9,32.8,19801.0
92313,2018,8.7,8.9,29389.0
92314,2018,5.9,17.6,27208.0
92315,2018,3.4,17.1,33110.0
92316,2018,8.7,17.8,18195.0
92320,2018,8.6,11.4,27865.0
92321,2018,12.7,16.7,27874.0
92322,2018,8.5,13.3,21683.0
92324,2018,7.7,14.9,20279.0
92325,2018,5.5,14.4,29148.0
92327,2018,10.0,42.2,15006.0
92328,2018,2.8,21.8,29877.0
92332,2018,0.0,0.0,76793.0
92333,2018,20.0,3.8,43697.0
92335,2018,10.0,20.2,16138.0
92336,2018,5.9,9.4,27556.0
92337,2018,6.1,9.3,23918.0
92338,2018,,,
92339,2018,4.9,10.8,29435.0
92341,2018,0.0,37.4,25245.0
92342,2018,6.7,10.0,30627.0
92344,2018,6.2,8.7,26853.0
92345,2018,11.8,23.1,18634.0
92346,2018,9.5,18.3,24897.0
92347,2018,17.1,24.8,11442.0
92352,2018,7.6,12.1,41295.0
92354,2018,6.4,15.3,29702.0
92356,2018,15.4,30.0,17115.0
92358,2018,8.5,26.2,29279.0
92359,2018,8.2,8.5,27350.0
92363,2018,6.7,28.2,19471.0
92364,2018,,,
92365,2018,18.0,17.6,22044.0
92368,2018,14.4,39.8,14731.0
92371,2018,15.4,19.6,19851.0
92372,2018,4.1,11.6,25340.0
92373,2018,4.6,11.1,40954.0
92374,2018,6.6,16.5,29683.0
92376,2018,12.5,19.3,17166.0
92377,2018,11.7,8.3,27419.0
92378,2018,0.0,0.0,29045.0
92382,2018,11.2,16.1,28477.0
92384,2018,0.0,0.0,111492.0
92385,2018,27.0,23.8,31849.0
92386,2018,4.8,19.6,24493.0
92389,2018,41.5,38.4,17975.0
92391,2018,11.2,42.6,21850.0
92392,2018,12.4,17.4,20549.0
92394,2018,13.8,25.7,16621.0
92395,2018,13.3,23.9,21894.0
92397,2018,5.9,17.8,32989.0
92398,2018,8.9,21.3,21582.0
92399,2018,4.9,12.4,29247.0
92401,2018,5.8,43.3,13259.0
92404,2018,11.2,27.7,17474.0
92405,2018,13.0,27.8,15398.0
92407,2018,11.8,22.1,19507.0
92408,2018,8.3,31.7,14209.0
92410,2018,12.3,39.6,12764.0
92411,2018,12.5,31.3,13658.0
92501,2018,9.4,17.4,23767.0
92503,2018,7.0,12.7,24161.0
92504,2018,7.6,14.8,24598.0
92505,2018,8.2,15.0,22465.0
92506,2018,7.0,10.6,39375.0
92507,2018,10.9,26.0,20230.0
92508,2018,6.6,8.2,33637.0
92509,2018,10.0,15.7,20402.0
92518,2018,2.6,13.7,39051.0
92530,2018,12.0,18.1,19171.0
92532,2018,7.1,16.7,27094.0
92536,2018,10.6,15.7,25022.0
92539,2018,16.8,18.4,19860.0
92543,2018,17.7,26.7,15787.0
92544,2018,12.0,20.1,22062.0
92545,2018,11.5,16.3,22929.0
92548,2018,9.4,17.3,16722.0
92549,2018,5.2,16.7,36199.0
92551,2018,12.0,17.5,18520.0
92553,2018,11.6,20.8,16445.0
92555,2018,7.1,8.4,25703.0
92557,2018,9.3,13.9,23899.0
92561,2018,3.9,17.3,40499.0
92562,2018,8.2,7.2,35853.0
92563,2018,9.2,7.1,29246.0
92567,2018,8.8,21.9,21690.0
92570,2018,11.8,22.8,18062.0
92571,2018,8.8,18.1,17173.0
92582,2018,9.6,10.7,19734.0
92583,2018,9.9,21.7,19167.0
92584,2018,8.3,7.1,29646.0
92585,2018,6.0,12.9,27155.0
92586,2018,9.8,12.0,25958.0
92587,2018,4.8,11.3,35397.0
92590,2018,7.0,15.6,42413.0
92591,2018,7.2,8.1,33885.0
92592,2018,6.3,6.0,36385.0
92595,2018,8.2,10.3,27128.0
92596,2018,9.1,10.1,30702.0
92602,2018,3.5,8.8,46131.0
92603,2018,4.5,4.4,75995.0
92604,2018,5.6,9.5,44060.0
92606,2018,4.0,12.3,44534.0
92610,2018,4.7,1.9,54090.0
92612,2018,6.7,27.9,45861.0
92614,2018,4.3,12.6,47091.0
92617,2018,7.1,45.0,20321.0
92618,2018,5.3,9.9,53112.0
92620,2018,4.2,9.3,49437.0
92624,2018,2.8,6.7,60013.0
92625,2018,2.7,6.1,112566.0
92626,2018,4.1,9.4,42080.0
92627,2018,5.4,15.8,36552.0
92629,2018,5.2,5.5,62317.0
92630,2018,4.8,8.6,41918.0
92637,2018,3.4,11.9,40882.0
92646,2018,3.8,5.6,46143.0
92647,2018,4.8,12.8,35934.0
92648,2018,4.2,7.8,57288.0
92649,2018,4.0,8.1,54453.0
92651,2018,6.5,6.5,92802.0
92653,2018,4.8,8.9,48483.0
92655,2018,9.8,24.7,19283.0
92656,2018,4.5,4.2,47999.0
92657,2018,2.3,6.1,125710.0
92660,2018,4.2,6.0,79397.0
92661,2018,5.6,11.3,98260.0
92662,2018,3.7,2.7,117060.0
92663,2018,2.6,7.9,75326.0
92672,2018,5.4,7.8,51284.0
92673,2018,3.8,3.0,62635.0
92675,2018,2.8,9.3,47285.0
92676,2018,2.4,3.3,51174.0
92677,2018,4.4,8.5,55367.0
92678,2018,5.2,10.5,40068.0
92679,2018,3.8,3.1,68790.0
92683,2018,5.4,15.9,27611.0
92688,2018,3.0,4.7,47463.0
92691,2018,4.4,5.0,45150.0
92692,2018,5.6,5.4,52914.0
92694,2018,4.1,2.8,61902.0
92701,2018,4.5,24.1,15878.0
92703,2018,7.8,19.6,15714.0
92704,2018,4.8,15.8,20145.0
92705,2018,3.4,8.2,47269.0
92706,2018,8.1,17.9,24661.0
92707,2018,5.0,14.8,21047.0
92708,2018,4.6,8.7,37851.0
92780,2018,5.1,13.1,30388.0
92782,2018,4.8,7.1,55817.0
92801,2018,6.4,17.3,21624.0
92802,2018,6.1,21.3,21754.0
92804,2018,4.8,14.3,23692.0
92805,2018,6.7,19.8,21779.0
92806,2018,4.9,13.5,27724.0
92807,2018,4.8,4.0,47244.0
92808,2018,3.7,4.2,56427.0
92821,2018,5.7,7.0,41089.0
92823,2018,3.9,2.6,52094.0
92831,2018,7.7,17.0,31315.0
92832,2018,8.2,18.3,26919.0
92833,2018,7.8,11.7,31792.0
92835,2018,3.6,6.6,52567.0
92840,2018,5.2,12.8,24564.0
92841,2018,5.8,19.9,22930.0
92843,2018,4.6,14.6,20948.0
92844,2018,6.2,22.1,21846.0
92845,2018,4.5,4.2,40517.0
92860,2018,5.3,7.6,33402.0
92861,2018,5.5,6.4,71700.0
92865,2018,5.2,9.5,35984.0
92866,2018,4.2,20.7,34636.0
92867,2018,5.1,12.9,37174.0
92868,2018,6.9,20.0,25123.0
92869,2018,5.1,7.3,42140.0
92870,2018,4.7,9.0,36425.0
92879,2018,5.8,13.5,26427.0
92880,2018,6.4,6.9,31260.0
92881,2018,5.6,7.3,37523.0
92882,2018,5.5,12.1,29623.0
92883,2018,6.4,5.3,37492.0
92886,2018,4.4,4.2,51620.0
92887,2018,4.2,4.0,58524.0
93001,2018,5.5,15.1,33782.0
93003,2018,5.3,8.4,36589.0
93004,2018,6.0,8.5,36966.0
93010,2018,4.4,7.6,41674.0
93012,2018,5.7,5.5,49602.0
93013,2018,4.8,7.3,47044.0
93015,2018,4.8,14.5,23694.0
93021,2018,5.1,4.2,43826.0
93022,2018,5.0,6.0,35511.0
93023,2018,5.3,10.8,43892.0
93030,2018,8.0,14.7,22872.0
93033,2018,7.1,17.8,16787.0
93035,2018,5.9,7.3,37883.0
93036,2018,6.6,12.5,24967.0
93040,2018,9.0,14.0,18530.0
93041,2018,5.7,12.2,23651.0
93042,2018,,,33684.0
93043,2018,0.0,0.0,12327.0
93060,2018,8.0,14.6,22877.0
93063,2018,5.0,7.6,38684.0
93064,2018,,,
93065,2018,5.1,5.9,42269.0
93066,2018,5.2,4.2,55558.0
93067,2018,0.0,2.2,55161.0
93101,2018,4.2,18.1,33101.0
93103,2018,3.4,11.4,46447.0
93105,2018,4.3,6.8,52415.0
93108,2018,8.6,8.0,95939.0
93109,2018,6.0,14.8,58015.0
93110,2018,2.7,10.2,48566.0
93111,2018,3.7,7.0,49625.0
93117,2018,9.1,28.3,26646.0
93201,2018,19.4,42.6,10728.0
93202,2018,11.4,19.4,17188.0
93203,2018,9.5,28.0,12164.0
93204,2018,13.2,33.1,9331.0
93205,2018,11.1,21.2,21189.0
93206,2018,9.6,40.1,15143.0
93207,2018,16.2,35.0,15935.0
93208,2018,0.0,95.7,
93210,2018,9.4,21.3,21799.0
93212,2018,13.7,37.9,9441.0
93215,2018,12.4,24.8,13110.0
93218,2018,8.8,45.4,12275.0
93219,2018,16.0,42.0,11630.0
93220,2018,,100.0,
93221,2018,8.3,20.1,25562.0
93222,2018,2.6,18.3,36503.0
93223,2018,11.3,27.7,13084.0
93224,2018,2.8,24.7,20271.0
93225,2018,14.3,18.1,24107.0
93226,2018,0.0,10.0,38891.0
93230,2018,7.6,18.0,26185.0
93234,2018,13.4,45.1,9598.0
93235,2018,10.5,31.3,12435.0
93238,2018,0.0,17.9,33719.0
93239,2018,11.1,33.4,12140.0
93240,2018,14.3,23.6,23805.0
93241,2018,9.9,34.2,12108.0
93242,2018,11.7,27.3,20173.0
93243,2018,18.4,22.3,19586.0
93244,2018,4.0,1.0,46611.0
93245,2018,6.7,15.8,24160.0
93247,2018,12.0,32.1,14504.0
93249,2018,4.0,25.0,11559.0
93250,2018,12.2,34.1,11002.0
93251,2018,4.7,16.3,20194.0
93252,2018,12.1,31.9,11648.0
93254,2018,6.2,16.7,20619.0
93255,2018,0.0,25.0,29630.0
93256,2018,15.2,42.4,9909.0
93257,2018,12.3,30.0,17286.0
93258,2018,28.6,45.2,12228.0
93260,2018,31.3,28.5,19741.0
93261,2018,34.3,56.9,8896.0
93262,2018,0.0,49.2,16898.0
93263,2018,13.5,25.7,15655.0
93265,2018,4.6,15.1,40022.0
93266,2018,6.8,26.2,15414.0
93267,2018,18.2,41.4,14083.0
93268,2018,10.1,27.7,20648.0
93270,2018,17.5,33.5,18998.0
93271,2018,5.6,10.6,39528.0
93272,2018,13.3,32.9,11878.0
93274,2018,6.7,20.6,20659.0
93276,2018,23.1,28.0,16383.0
93277,2018,5.4,15.6,27310.0
93280,2018,9.9,23.0,12264.0
93283,2018,15.1,41.6,18774.0
93285,2018,10.5,21.4,28601.0
93286,2018,8.1,31.1,17861.0
93287,2018,10.4,0.0,42468.0
93291,2018,6.6,23.6,25454.0
93292,2018,5.3,21.3,24086.0
93301,2018,17.0,33.6,21747.0
93304,2018,12.4,31.2,16304.0
93305,2018,16.6,43.6,12467.0
93306,2018,8.8,22.2,23263.0
93307,2018,15.2,29.1,14175.0
93308,2018,12.1,24.3,22512.0
93309,2018,8.6,21.9,24970.0
93311,2018,3.9,5.7,39804.0
93312,2018,5.6,6.2,38306.0
93313,2018,9.1,11.6,23856.0
93314,2018,5.7,7.1,42011.0
93401,2018,3.3,17.3,41526.0
93402,2018,4.3,10.3,39908.0
93405,2018,6.6,43.8,19751.0
93410,2018,,,
93420,2018,4.0,6.3,41128.0
93422,2018,3.3,8.2,39077.0
93424,2018,0.0,5.7,76415.0
93426,2018,4.7,14.6,33059.0
93427,2018,3.8,4.4,35488.0
93428,2018,5.6,8.9,41989.0
93429,2018,0.0,0.0,19575.0
93430,2018,4.0,15.9,44411.0
93432,2018,9.3,3.9,44028.0
93433,2018,5.8,13.6,31949.0
93434,2018,5.1,16.6,16095.0
93436,2018,10.2,16.3,26175.0
93437,2018,7.4,2.8,22696.0
93440,2018,6.7,21.9,32430.0
93441,2018,3.0,2.6,55126.0
93442,2018,7.0,9.4,36903.0
93444,2018,6.5,8.5,37217.0
93445,2018,6.2,15.6,25788.0
93446,2018,3.5,10.3,34752.0
93449,2018,2.6,5.8,60148.0
93450,2018,3.0,20.3,19351.0
93451,2018,7.6,17.9,27272.0
93452,2018,11.9,18.5,22419.0
93453,2018,5.9,18.5,29510.0
93454,2018,6.2,15.9,22512.0
93455,2018,5.4,6.9,34771.0
93458,2018,6.1,19.9,15745.0
93460,2018,2.6,8.1,48332.0
93461,2018,4.4,15.9,25507.0
93463,2018,5.0,15.0,47873.0
93465,2018,2.3,4.6,39822.0
93501,2018,20.8,32.8,17800.0
93505,2018,20.2,28.7,18682.0
93510,2018,5.1,8.9,44442.0
93512,2018,2.1,2.3,30083.0
93513,2018,5.9,5.5,30275.0
93514,2018,5.7,8.7,32632.0
93516,2018,6.7,35.2,23917.0
93517,2018,0.0,0.8,34227.0
93518,2018,21.6,27.4,28612.0
93519,2018,,0.0,
93522,2018,0.0,0.0,16613.0
93523,2018,13.7,12.3,24419.0
93524,2018,0.0,,19619.0
93526,2018,3.0,17.3,31891.0
93527,2018,9.4,22.2,33293.0
93528,2018,,23.9,9231.0
93529,2018,0.0,11.8,37236.0
93530,2018,0.0,40.0,56907.0
93531,2018,10.8,25.3,43710.0
93532,2018,6.3,13.3,29955.0
93534,2018,8.3,27.5,18492.0
93535,2018,8.9,31.2,16494.0
93536,2018,5.9,12.7,28224.0
93541,2018,3.5,2.2,48175.0
93543,2018,11.2,20.0,18370.0
93544,2018,6.4,24.4,29275.0
93545,2018,5.5,17.4,23930.0
93546,2018,0.2,9.2,33649.0
93549,2018,8.3,7.2,34055.0
93550,2018,9.9,26.1,16153.0
93551,2018,7.7,8.0,34888.0
93552,2018,8.3,12.0,19685.0
93553,2018,9.9,13.9,32222.0
93554,2018,0.0,45.3,30275.0
93555,2018,7.8,14.7,31663.0
93558,2018,0.0,60.0,14700.0
93560,2018,12.1,17.8,24688.0
93561,2018,7.2,13.9,27063.0
93562,2018,15.3,30.3,20420.0
93563,2018,0.0,10.4,33996.0
93591,2018,15.8,23.8,15579.0
93592,2018,0.0,6.5,40147.0
93601,2018,16.6,6.2,27185.0
93602,2018,8.6,6.8,29425.0
93603,2018,0.0,41.5,62223.0
93604,2018,1.6,1.1,60016.0
93605,2018,17.1,0.0,29528.0
93606,2018,26.6,38.3,11700.0
93608,2018,2.3,8.9,13334.0
93609,2018,9.3,30.2,15881.0
93610,2018,7.3,19.3,16030.0
93611,2018,5.9,6.7,33430.0
93612,2018,9.5,23.2,21778.0
93614,2018,8.7,9.0,33076.0
93615,2018,9.3,34.3,11598.0
93616,2018,6.9,33.1,14746.0
93618,2018,11.5,25.5,16411.0
93619,2018,3.5,4.8,46383.0
93620,2018,12.0,19.9,21331.0
93621,2018,0.0,0.0,30881.0
93622,2018,14.3,24.2,15783.0
93623,2018,0.0,3.3,38099.0
93624,2018,16.1,42.7,8939.0
93625,2018,6.9,19.4,22114.0
93626,2018,7.7,9.0,41148.0
93627,2018,0.0,0.0,12002.0
93628,2018,0.0,0.0,23405.0
93630,2018,7.3,21.8,19075.0
93631,2018,6.3,16.7,29953.0
93633,2018,,,
93634,2018,19.0,81.0,19786.0
93635,2018,12.6,19.9,20872.0
93636,2018,5.4,9.8,31822.0
93637,2018,7.6,17.1,21669.0
93638,2018,10.3,31.5,14981.0
93640,2018,21.7,47.1,9179.0
93641,2018,35.5,36.0,22544.0
93643,2018,6.1,16.9,30253.0
93644,2018,5.2,20.4,29983.0
93645,2018,0.0,0.0,56832.0
93646,2018,14.2,44.7,11048.0
93647,2018,19.1,28.2,13227.0
93648,2018,10.1,35.7,12232.0
93650,2018,13.4,24.0,16396.0
93651,2018,6.9,1.8,42956.0
93652,2018,10.1,41.1,13322.0
93653,2018,6.4,6.1,32755.0
93654,2018,11.0,22.4,18972.0
93656,2018,4.9,25.9,16648.0
93657,2018,7.2,25.9,22576.0
93660,2018,15.4,34.9,11815.0
93662,2018,7.1,25.1,17473.0
93664,2018,0.0,3.2,58898.0
93665,2018,40.4,0.0,11217.0
93666,2018,4.3,49.5,9616.0
93667,2018,10.9,8.9,32501.0
93668,2018,0.0,17.2,19664.0
93669,2018,0.0,0.0,22595.0
93673,2018,4.9,40.9,12608.0
93675,2018,7.7,8.1,28635.0
93701,2018,12.5,54.7,9738.0
93702,2018,12.6,44.3,11091.0
93703,2018,12.9,38.3,14447.0
93704,2018,7.6,18.0,29063.0
93705,2018,12.3,30.7,17020.0
93706,2018,12.5,44.6,13474.0
93710,2018,11.3,26.3,23107.0
93711,2018,8.1,10.0,45889.0
93720,2018,6.4,9.2,41127.0
93721,2018,7.4,38.2,15278.0
93722,2018,9.1,21.2,21684.0
93723,2018,7.3,8.3,33183.0
93725,2018,12.1,27.2,15549.0
93726,2018,11.4,30.5,16716.0
93727,2018,8.6,21.8,21894.0
93728,2018,15.0,33.0,18127.0
93730,2018,3.4,2.8,52607.0
93901,2018,5.5,15.6,28486.0
93905,2018,3.5,21.9,14162.0
93906,2018,7.1,12.7,22839.0
93907,2018,6.9,10.4,32551.0
93908,2018,2.7,4.8,61378.0
93920,2018,4.3,14.1,30782.0
93921,2018,0.2,6.8,63701.0
93923,2018,4.3,6.7,73786.0
93924,2018,7.4,8.9,63085.0
93925,2018,4.1,21.6,15911.0
93926,2018,0.9,12.0,18743.0
93927,2018,4.6,18.5,16283.0
93928,2018,26.1,0.0,33342.0
93930,2018,2.8,23.5,16878.0
93932,2018,5.2,32.5,17100.0
93933,2018,5.3,12.4,29586.0
93940,2018,3.8,10.3,48311.0
93943,2018,,,
93950,2018,4.3,7.0,49909.0
93953,2018,6.3,6.7,75179.0
93954,2018,9.6,11.5,13702.0
93955,2018,6.2,14.7,24851.0
93960,2018,3.8,13.8,14358.0
93962,2018,0.0,0.0,42186.0
94002,2018,4.0,4.2,70269.0
94005,2018,4.3,6.6,57719.0
94010,2018,4.6,4.7,89944.0
94014,2018,5.0,8.5,31989.0
94015,2018,6.4,8.7,36257.0
94019,2018,3.4,4.7,63219.0
94020,2018,5.3,9.8,63657.0
94021,2018,8.2,35.6,89092.0
94022,2018,3.1,4.3,122105.0
94024,2018,3.8,2.9,106527.0
94025,2018,3.7,7.9,80653.0
94027,2018,4.4,3.3,162635.0
94028,2018,3.9,1.9,112644.0
94030,2018,4.0,4.7,54618.0
94037,2018,2.7,4.5,50159.0
94038,2018,0.5,5.1,58440.0
94040,2018,3.7,7.5,73521.0
94041,2018,4.0,6.6,75692.0
94043,2018,3.2,6.5,71492.0
94044,2018,3.9,4.4,50826.0
94060,2018,0.0,12.3,46907.0
94061,2018,3.4,7.4,52419.0
94062,2018,3.0,6.7,90802.0
94063,2018,3.6,17.2,31362.0
94065,2018,4.5,4.7,80612.0
94066,2018,4.4,5.0,45233.0
94070,2018,3.8,2.8,84104.0
94074,2018,0.0,0.0,111112.0
94080,2018,3.0,7.4,39961.0
94085,2018,3.9,7.8,54547.0
94086,2018,5.7,5.8,63667.0
94087,2018,4.1,4.5,69982.0
94089,2018,3.6,6.8,52528.0
94102,2018,5.7,21.0,49103.0
94103,2018,3.9,20.2,61694.0
94104,2018,4.3,21.1,70085.0
94105,2018,5.4,7.0,138902.0
94107,2018,4.2,10.3,93088.0
94108,2018,3.6,20.5,55302.0
94109,2018,3.9,11.9,80359.0
94110,2018,4.0,9.5,65610.0
94111,2018,3.7,17.5,95683.0
94112,2018,5.6,8.6,34344.0
94114,2018,4.0,5.6,105246.0
94115,2018,4.3,11.7,83646.0
94116,2018,4.3,5.4,55140.0
94117,2018,4.1,7.3,86117.0
94118,2018,3.9,8.6,71567.0
94121,2018,4.4,9.6,56800.0
94122,2018,3.2,9.5,54038.0
94123,2018,2.9,4.6,113535.0
94124,2018,8.4,20.1,28457.0
94127,2018,3.9,4.8,76075.0
94128,2018,40.0,59.2,13909.0
94129,2018,0.5,3.8,82404.0
94130,2018,14.6,48.8,20774.0
94131,2018,4.6,5.2,84071.0
94132,2018,9.5,17.9,35562.0
94133,2018,5.8,15.2,58218.0
94134,2018,6.3,11.9,31223.0
94158,2018,3.3,13.2,86125.0
94301,2018,4.8,7.4,103513.0
94303,2018,4.7,9.3,49065.0
94304,2018,1.1,8.9,101737.0
94305,2018,5.9,23.5,33775.0
94306,2018,2.7,5.6,78952.0
94401,2018,4.9,10.4,43426.0
94402,2018,3.0,4.4,79560.0
94403,2018,3.3,6.8,60951.0
94404,2018,3.4,3.7,68486.0
94501,2018,4.3,9.5,46554.0
94502,2018,3.7,2.4,58560.0
94503,2018,6.5,8.4,33918.0
94505,2018,5.8,7.8,47945.0
94506,2018,3.4,3.2,83545.0
94507,2018,3.5,4.1,98590.0
94508,2018,4.9,7.9,32269.0
94509,2018,10.6,17.8,25688.0
94510,2018,4.0,6.9,50686.0
94511,2018,4.6,12.2,30032.0
94512,2018,,0.0,
94513,2018,6.7,6.8,38990.0
94514,2018,11.6,15.2,39569.0
94515,2018,6.1,8.1,55297.0
94516,2018,13.5,5.4,41224.0
94517,2018,4.5,2.9,62039.0
94518,2018,5.9,8.0,42602.0
94519,2018,7.6,13.3,35466.0
94520,2018,5.2,15.8,26531.0
94521,2018,6.2,6.6,43449.0
