COUNTYFP,cntT,cntTimeDrive,avTimeDrive,pctTimeDrive
19067,5,3.0,32.63,0.6
19069,3,0.0,41.97,0.0
19071,3,2.0,23.9,0.67
19073,4,1.0,36.01,0.25
19075,4,2.0,30.54,0.5
19077,3,0.0,51.79,0.0
19079,5,0.0,32.38,0.0
19081,4,0.0,44.88,0.0
19083,6,0.0,56.62,0.0
19085,5,4.0,16.2,0.8
19087,5,5.0,10.04,1.0
19089,3,2.0,13.68,0.67
19091,4,2.0,34.78,0.5
19093,3,3.0,10.68,1.0
19095,4,0.0,43.35,0.0
19097,6,4.0,19.34,0.67
19099,9,9.0,14.78,1.0
19101,4,1.0,30.92,0.25
19103,24,24.0,7.04,1.0
19105,5,1.0,33.57,0.2
19107,4,3.0,20.51,0.75
19109,6,0.0,45.99,0.0
19111,11,11.0,8.5,1.0
19113,45,44.0,8.84,0.98
19115,3,2.0,16.47,0.67
19117,4,4.0,7.41,1.0
19119,3,1.0,33.04,0.33
19121,3,3.0,8.54,1.0
19123,7,6.0,11.06,0.86
19125,8,6.0,19.82,0.75
19127,10,10.0,11.75,1.0
19129,5,4.0,23.94,0.8
19131,3,0.0,45.22,0.0
19133,4,3.0,17.64,0.75
19135,3,3.0,12.07,1.0
19137,4,4.0,12.85,1.0
19139,10,2.0,34.14,0.2
19141,4,3.0,19.8,0.75
19143,2,2.0,11.97,1.0
19145,6,6.0,8.16,1.0
19147,4,4.0,11.5,1.0
19149,6,4.0,17.13,0.67
19151,3,0.0,46.1,0.0
19153,98,98.0,6.37,1.0
19155,30,28.0,9.9,0.93
19157,5,2.0,38.06,0.4
19159,2,0.0,53.91,0.0
19161,4,3.0,18.49,0.75
19163,47,47.0,8.21,1.0
19165,4,4.0,10.26,1.0
19167,7,7.0,14.53,1.0
19169,20,18.0,10.05,0.9
19171,6,1.0,34.78,0.17
19173,3,1.0,34.07,0.33
19175,4,3.0,14.18,0.75
19177,2,0.0,55.62,0.0
19179,11,11.0,8.88,1.0
19181,12,11.0,20.43,0.92
19183,5,5.0,18.83,1.0
19185,3,3.0,13.84,1.0
19187,12,11.0,10.65,0.92
19189,3,0.0,37.6,0.0
19191,5,5.0,12.37,1.0
19193,26,23.0,11.72,0.88
19195,3,2.0,29.31,0.67
19197,5,0.0,55.55,0.0
20001,5,5.0,9.05,1.0
20003,2,2.0,13.19,1.0
20005,4,4.0,7.61,1.0
20007,2,1.0,19.02,0.5
20009,8,8.0,10.29,1.0
20011,5,4.0,15.76,0.8
20013,3,3.0,11.89,1.0
20015,13,7.0,28.61,0.54
20017,1,1.0,0.0,1.0
20019,1,0.0,52.79,0.0
20021,6,6.0,10.84,1.0
20023,1,0.0,59.31,0.0
20025,1,0.0,81.12,0.0
20027,2,2.0,3.72,1.0
20029,4,3.0,15.83,0.75
20031,3,2.0,19.32,0.67
20033,1,0.0,53.17,0.0
20035,11,11.0,14.42,1.0
20037,11,11.0,6.8,1.0
20039,2,0.0,46.28,0.0
20041,6,4.0,19.2,0.67
20043,3,3.0,19.55,1.0
20045,22,21.0,11.31,0.95
20047,2,0.0,39.24,0.0
20049,1,0.0,60.62,0.0
20051,6,6.0,10.23,1.0
20053,2,0.0,48.4,0.0
20055,12,12.0,3.54,1.0
20057,7,6.0,12.54,0.86
20059,5,4.0,19.65,0.8
20061,8,8.0,8.02,1.0
20063,2,0.0,61.9,0.0
20065,2,0.0,54.04,0.0
20067,2,2.0,3.3,1.0
20069,2,0.0,34.94,0.0
20071,1,0.0,72.8,0.0
20073,3,2.0,23.13,0.67
20075,1,0.0,54.94,0.0
20077,3,3.0,16.46,1.0
20079,6,6.0,8.43,1.0
20081,1,1.0,0.0,1.0
20083,1,0.0,45.18,0.0
20085,3,0.0,41.5,0.0
20087,4,4.0,14.51,1.0
20089,2,0.0,52.91,0.0
20091,130,130.0,9.48,1.0
20093,1,0.0,31.79,0.0
20095,3,1.0,24.41,0.33
20097,1,1.0,0.0,1.0
20099,8,6.0,17.82,0.75
20101,1,0.0,34.03,0.0
20103,16,16.0,14.68,1.0
20105,1,0.0,56.14,0.0
20107,2,1.0,20.28,0.5
20109,1,0.0,43.8,0.0
20111,8,8.0,9.59,1.0
20113,7,7.0,16.17,1.0
20115,4,3.0,20.91,0.75
20117,4,3.0,19.52,0.75
20119,2,0.0,56.08,0.0
20121,8,8.0,16.41,1.0
20123,2,1.0,21.0,0.5
20125,13,1.0,40.43,0.08
20127,2,1.0,16.58,0.5
20129,1,0.0,71.25,0.0
20131,3,0.0,43.54,0.0
20133,5,3.0,15.71,0.6
20135,2,0.0,74.19,0.0
20137,1,1.0,0.0,1.0
20139,5,5.0,17.91,1.0
20141,1,1.0,0.0,1.0
20143,2,0.0,38.24,0.0
20145,2,2.0,14.58,1.0
20147,3,3.0,13.87,1.0
20149,4,2.0,35.09,0.5
20151,3,3.0,3.16,1.0
20153,1,0.0,54.03,0.0
20155,17,16.0,11.21,0.94
20157,3,3.0,9.86,1.0
20159,3,3.0,8.41,1.0
20161,14,13.0,11.67,0.93
20163,2,0.0,34.76,0.0
20165,2,0.0,43.41,0.0
20167,2,0.0,45.92,0.0
20169,12,12.0,6.54,1.0
20171,1,1.0,0.0,1.0
20173,124,121.0,8.38,0.98
20175,5,4.0,12.12,0.8
20177,43,43.0,6.98,1.0
20179,2,0.0,40.9,0.0
20181,2,2.0,6.92,1.0
20183,2,0.0,36.27,0.0
20185,2,1.0,17.96,0.5
20187,1,1.0,0.0,1.0
20189,2,0.0,48.34,0.0
20191,6,2.0,28.72,0.33
20193,2,2.0,11.07,1.0
20195,1,0.0,42.89,0.0
20197,2,2.0,0.0,1.0
20199,1,0.0,56.65,0.0
20201,2,1.0,34.36,0.5
20203,1,0.0,31.74,0.0
20205,4,1.0,41.9,0.25
20207,2,2.0,1.93,1.0
20209,70,70.0,8.42,1.0
21001,7,7.0,13.66,1.0
21003,6,6.0,12.35,1.0
21005,5,5.0,9.81,1.0
21007,3,3.0,19.18,1.0
21009,10,10.0,11.73,1.0
21011,3,3.0,13.63,1.0
21013,9,8.0,12.74,0.89
21015,22,21.0,12.99,0.95
21017,6,5.0,10.53,0.83
21019,13,13.0,5.56,1.0
21021,7,7.0,5.26,1.0
21023,3,3.0,15.3,1.0
21025,7,3.0,28.84,0.43
21027,6,5.0,19.44,0.83
21029,18,18.0,10.6,1.0
21031,5,4.0,17.72,0.8
21033,3,3.0,8.26,1.0
21035,9,9.0,11.8,1.0
21037,25,25.0,7.12,1.0
21039,3,2.0,26.67,0.67
21041,3,3.0,11.74,1.0
21043,7,7.0,16.87,1.0
21045,5,4.0,19.04,0.8
21047,19,19.0,11.7,1.0
21049,10,10.0,7.52,1.0
21051,6,5.0,18.52,0.83
21053,3,3.0,7.94,1.0
21055,4,2.0,28.64,0.5
21057,2,1.0,29.58,0.5
21059,23,23.0,7.19,1.0
21061,4,4.0,20.82,1.0
21063,2,1.0,20.54,0.5
21065,4,4.0,12.88,1.0
21067,82,82.0,6.97,1.0
21069,4,4.0,13.93,1.0
21071,10,9.0,21.83,0.9
21073,11,11.0,8.11,1.0
21075,2,2.0,21.58,1.0
21077,2,2.0,12.26,1.0
21079,4,3.0,21.0,0.75
21081,4,4.0,13.47,1.0
21083,9,9.0,12.21,1.0
21085,7,7.0,19.23,1.0
21087,4,4.0,14.0,1.0
21089,9,8.0,11.63,0.89
21091,3,3.0,10.61,1.0
21093,22,22.0,7.16,1.0
21095,11,9.0,19.33,0.82
21097,5,5.0,11.9,1.0
21099,5,4.0,20.97,0.8
21101,11,11.0,8.82,1.0
21103,5,4.0,24.19,0.8
21105,1,0.0,37.26,0.0
21107,12,12.0,14.31,1.0
21109,3,3.0,15.67,1.0
21111,191,191.0,7.35,1.0
21113,9,9.0,7.81,1.0
21115,6,6.0,13.59,1.0
21117,41,41.0,10.64,1.0
21119,5,4.0,21.67,0.8
21121,8,7.0,15.64,0.88
21123,4,4.0,14.75,1.0
21125,13,13.0,7.44,1.0
21127,5,4.0,20.38,0.8
21129,3,3.0,10.25,1.0
21131,3,3.0,16.26,1.0
21133,7,6.0,15.2,0.86
21135,4,3.0,18.24,0.75
21137,6,6.0,13.67,1.0
21139,2,2.0,12.62,1.0
21141,6,6.0,14.24,1.0
21143,3,1.0,31.31,0.33
21145,17,17.0,5.75,1.0
21147,4,3.0,14.97,0.75
21149,3,0.0,35.63,0.0
21151,19,19.0,12.97,1.0
21153,4,3.0,20.0,0.75
21155,6,0.0,33.72,0.0
21157,6,4.0,28.24,0.67
21159,3,2.0,16.56,0.67
21161,5,5.0,12.05,1.0
21163,8,8.0,12.1,1.0
21165,2,2.0,14.76,1.0
21167,5,5.0,17.2,1.0
21169,3,3.0,15.81,1.0
21171,4,3.0,18.47,0.75
21173,6,6.0,7.96,1.0
21175,5,5.0,17.41,1.0
21177,9,8.0,17.67,0.89
21179,9,9.0,14.06,1.0
21181,2,2.0,27.8,1.0
21183,7,6.0,19.7,0.86
21185,14,14.0,15.35,1.0
21187,3,3.0,17.08,1.0
21189,2,1.0,29.28,0.5
21191,3,3.0,16.37,1.0
21193,8,7.0,13.79,0.88
21195,19,12.0,25.02,0.63
21197,2,2.0,5.04,1.0
21199,14,13.0,12.13,0.93
21201,1,0.0,30.32,0.0
21203,4,4.0,13.1,1.0
21205,4,4.0,9.59,1.0
21207,5,5.0,10.86,1.0
21209,14,14.0,11.27,1.0
21211,9,9.0,14.01,1.0
21213,4,4.0,8.59,1.0
21215,4,4.0,14.0,1.0
21217,5,5.0,11.91,1.0
21219,4,4.0,23.89,1.0
21221,5,4.0,20.12,0.8
21223,2,2.0,22.62,1.0
21225,4,4.0,10.14,1.0
21227,24,24.0,9.01,1.0
21229,3,1.0,30.0,0.33
21231,5,5.0,10.32,1.0
21233,4,3.0,16.86,0.75
21235,8,7.0,11.88,0.88
21237,2,2.0,5.58,1.0
21239,8,8.0,11.1,1.0
22001,12,11.0,13.11,0.92
22003,5,4.0,8.4,0.8
22005,14,14.0,10.91,1.0
22007,6,5.0,21.49,0.83
22009,9,7.0,17.56,0.78
22011,7,5.0,18.26,0.71
22013,5,2.0,35.85,0.4
22015,22,20.0,14.51,0.91
22017,64,61.0,11.05,0.95
22019,44,44.0,9.83,1.0
22021,3,3.0,12.59,1.0
22023,3,0.0,54.65,0.0
22025,3,0.0,39.56,0.0
22027,5,2.0,38.85,0.4
22029,5,4.0,22.8,0.8
22031,7,1.0,44.79,0.14
22033,92,90.0,9.07,0.98
22035,3,0.0,42.62,0.0
22037,5,0.0,45.43,0.0
22039,8,7.0,12.48,0.88
22041,6,5.0,17.08,0.83
22043,5,2.0,38.8,0.4
22045,16,15.0,10.45,0.94
22047,7,3.0,29.65,0.43
22049,5,3.0,30.73,0.6
22051,127,124.0,8.52,0.98
22053,7,7.0,13.03,1.0
22055,43,43.0,6.73,1.0
22057,24,17.0,23.28,0.71
22059,3,3.0,5.9,1.0
22061,10,10.0,7.13,1.0
22063,17,13.0,24.58,0.76
22065,5,5.0,5.02,1.0
22067,8,8.0,9.15,1.0
22069,9,8.0,16.18,0.89
22071,177,177.0,4.03,1.0
22073,40,39.0,8.34,0.98
22075,9,2.0,60.7,0.22
22077,6,0.0,45.84,0.0
22079,33,32.0,10.76,0.97
22081,2,2.0,9.07,1.0
22083,6,6.0,15.21,1.0
22085,7,1.0,52.17,0.14
22087,18,17.0,11.87,0.94
22089,13,13.0,15.04,1.0
22091,2,0.0,54.32,0.0
22093,7,6.0,17.92,0.86
22095,11,11.0,7.87,1.0
22097,19,18.0,15.62,0.95
22099,11,11.0,14.31,1.0
22101,17,10.0,20.06,0.59
22103,43,41.0,11.14,0.95
22105,20,17.0,17.28,0.85
22107,3,0.0,51.73,0.0
22109,22,19.0,11.85,0.86
22111,6,5.0,16.58,0.83
22113,13,11.0,23.23,0.85
22115,12,10.0,17.75,0.83
22117,11,7.0,20.9,0.64
22119,11,11.0,10.93,1.0
22121,5,5.0,16.78,1.0
22123,3,0.0,41.65,0.0
22125,3,0.0,62.91,0.0
22127,4,0.0,48.32,0.0
23001,28,28.0,7.56,1.0
23003,24,17.0,16.94,0.71
23005,67,63.0,27.32,0.94
23007,9,5.0,34.0,0.56
23009,18,8.0,32.24,0.44
23011,31,30.0,8.6,0.97
23013,11,10.0,17.66,0.91
23015,10,9.0,19.44,0.9
23017,17,10.0,20.55,0.59
23019,46,38.0,18.09,0.83
23021,8,3.0,40.39,0.38
23023,9,8.0,16.18,0.89
23025,17,11.0,28.65,0.65
23027,8,8.0,17.57,1.0
23029,14,9.0,25.43,0.64
23031,41,39.0,13.84,0.95
24001,23,22.0,12.76,0.96
24003,105,103.0,8.91,0.98
24005,214,213.0,7.93,1.0
24009,19,19.0,18.08,1.0
24011,9,9.0,15.89,1.0
24013,38,38.0,16.37,1.0
24015,19,18.0,11.59,0.95
24017,31,29.0,14.46,0.94
24019,10,8.0,16.65,0.8
24021,61,61.0,13.43,1.0
24023,7,0.0,41.14,0.0
24025,57,57.0,9.63,1.0
24027,55,55.0,8.17,1.0
24029,6,6.0,14.66,1.0
24031,215,215.0,6.23,1.0
24033,218,218.0,6.53,1.0
24035,14,10.0,18.79,0.71
24037,18,17.0,15.34,0.94
24039,8,6.0,16.63,0.75
24041,11,9.0,20.0,0.82
24043,32,32.0,9.05,1.0
24045,19,19.0,7.63,1.0
24047,17,16.0,12.21,0.94
24510,200,200.0,2.49,1.0
25001,57,46.0,19.53,0.81
25003,39,37.0,10.66,0.95
25005,126,126.0,6.01,1.0
25007,5,5.0,12.88,1.0
25009,163,163.0,5.18,1.0
25011,18,16.0,11.9,0.89
25013,103,102.0,6.26,0.99
25015,36,35.0,7.53,0.97
25017,318,318.0,5.5,1.0
25019,6,6.0,9.2,1.0
25021,130,130.0,6.3,1.0
25023,101,101.0,10.53,1.0
25025,204,204.0,3.3,1.0
25027,172,172.0,7.78,1.0
26001,6,1.0,40.3,0.17
26003,4,1.0,36.06,0.25
26005,25,19.0,22.74,0.76
26007,10,8.0,14.51,0.8
26009,8,0.0,53.87,0.0
26011,7,4.0,23.25,0.57
26013,3,2.0,31.97,0.67
26015,11,8.0,24.03,0.73
26017,27,26.0,8.57,0.96
26019,6,6.0,16.14,1.0
26021,49,48.0,13.49,0.98
26023,12,11.0,14.8,0.92
26025,39,39.0,8.99,1.0
26027,11,5.0,30.01,0.45
26029,14,0.0,71.47,0.0
26031,9,6.0,38.23,0.67
26033,16,7.0,38.02,0.44
26035,11,7.0,24.5,0.64
26037,22,20.0,15.62,0.91
26039,5,4.0,21.1,0.8
26041,13,9.0,22.85,0.69
26043,7,5.0,16.53,0.71
26045,28,25.0,14.64,0.89
26047,9,2.0,32.36,0.22
26049,131,126.0,12.35,0.96
26051,9,7.0,21.09,0.78
26053,8,6.0,16.9,0.75
26055,17,14.0,15.32,0.82
26057,10,9.0,15.37,0.9
26059,12,10.0,18.54,0.83
26061,12,10.0,12.94,0.83
26063,13,9.0,20.35,0.69
26065,81,78.0,8.25,0.96
26067,13,12.0,11.99,0.92
26069,10,7.0,18.51,0.7
26071,5,3.0,21.59,0.6
26073,15,14.0,10.5,0.93
26075,38,34.0,17.13,0.89
26077,57,57.0,8.78,1.0
26079,5,0.0,45.88,0.0
26081,128,124.0,8.47,0.97
26083,3,1.0,171.16,0.33
26085,4,2.0,28.91,0.5
26087,24,18.0,20.62,0.75
26089,7,3.0,34.18,0.43
26091,23,22.0,14.2,0.96
26093,61,55.0,17.9,0.9
26095,4,1.0,28.14,0.25
26097,6,0.0,50.31,0.0
26099,217,217.0,6.47,1.0
26101,10,6.0,26.75,0.6
26103,25,21.0,13.71,0.84
26105,9,7.0,18.54,0.78
26107,11,7.0,23.66,0.64
26109,8,5.0,25.1,0.62
26111,19,17.0,12.95,0.89
26113,4,2.0,35.48,0.5
26115,39,39.0,11.88,1.0
26117,13,8.0,27.47,0.62
26119,5,0.0,54.07,0.0
26121,43,40.0,12.3,0.93
26123,11,3.0,33.6,0.27
26125,338,338.0,7.28,1.0
26127,8,6.0,24.06,0.75
26129,7,4.0,22.22,0.57
26131,4,2.0,30.49,0.5
26133,6,4.0,22.48,0.67
26135,5,4.0,22.61,0.8
26137,6,5.0,18.37,0.83
26139,54,54.0,11.6,1.0
26141,7,0.0,52.8,0.0
26143,10,9.0,22.09,0.9
26145,56,52.0,12.04,0.93
26147,50,46.0,14.24,0.92
26149,17,7.0,30.76,0.41
26151,13,1.0,50.7,0.08
26153,4,2.0,28.36,0.5
26155,17,14.0,16.34,0.82
26157,14,8.0,28.47,0.57
26159,16,14.0,22.53,0.88
26161,100,100.0,10.69,1.0
26163,611,611.0,5.93,1.0
26165,8,6.0,15.76,0.75
27001,6,2.0,28.99,0.33
27003,83,83.0,8.76,1.0
27005,10,8.0,22.18,0.8
27007,10,7.0,18.92,0.7
27009,9,8.0,12.59,0.89
27011,3,0.0,79.12,0.0
27013,16,16.0,8.66,1.0
27015,8,7.0,9.98,0.88
27017,7,5.0,20.62,0.71
27019,19,19.0,10.64,1.0
27021,10,4.0,39.02,0.4
27023,4,3.0,24.23,0.75
27025,10,8.0,17.08,0.8
27027,13,10.0,12.94,0.77
27029,3,0.0,45.52,0.0
27031,3,0.0,127.8,0.0
27033,4,3.0,22.09,0.75
27035,16,11.0,20.18,0.69
27037,95,95.0,6.9,1.0
27039,5,5.0,13.64,1.0
27041,9,8.0,15.88,0.89
27043,6,3.0,27.5,0.5
27045,6,0.0,39.5,0.0
27047,10,10.0,10.19,1.0
27049,10,8.0,20.65,0.8
27051,2,0.0,47.56,0.0
27053,299,299.0,5.67,1.0
27055,5,5.0,13.11,1.0
27057,7,1.0,53.72,0.14
27059,8,8.0,15.75,1.0
27061,11,5.0,32.03,0.45
27063,4,3.0,14.4,0.75
27065,4,0.0,42.16,0.0
27067,12,10.0,14.52,0.83
27069,2,0.0,67.97,0.0
27071,4,3.0,29.57,0.75
27073,3,1.0,25.33,0.33
27075,4,2.0,28.88,0.5
27077,2,0.0,124.22,0.0
27079,6,4.0,26.46,0.67
27081,2,0.0,41.94,0.0
27083,7,6.0,14.71,0.86
27085,7,5.0,16.89,0.71
27087,2,0.0,69.22,0.0
27089,4,0.0,62.16,0.0
27091,6,0.0,40.09,0.0
27093,6,6.0,11.79,1.0
27095,7,6.0,14.95,0.86
27097,8,5.0,21.16,0.62
27099,11,10.0,10.55,0.91
27101,3,0.0,45.26,0.0
27103,7,7.0,3.95,1.0
27105,6,6.0,11.94,1.0
27107,3,0.0,65.52,0.0
27109,33,33.0,6.06,1.0
27111,17,7.0,29.98,0.41
27113,5,5.0,9.33,1.0
27115,8,4.0,28.31,0.5
27117,5,5.0,14.69,1.0
27119,10,6.0,21.34,0.6
27121,4,4.0,15.27,1.0
27123,137,137.0,4.91,1.0
27125,2,0.0,36.58,0.0
27127,6,0.0,40.42,0.0
27129,6,4.0,23.53,0.67
27131,13,12.0,17.36,0.92
27133,3,3.0,12.85,1.0
27135,5,0.0,102.19,0.0
27137,67,57.0,12.5,0.85
27139,21,21.0,11.04,1.0
27141,11,10.0,15.62,0.91
27143,4,0.0,38.88,0.0
27145,29,24.0,16.91,0.83
27147,8,8.0,9.37,1.0
27149,3,0.0,45.54,0.0
27151,4,3.0,19.42,0.75
27153,8,5.0,20.05,0.62
27155,2,0.0,96.76,0.0
27157,6,4.0,20.68,0.67
27159,3,1.0,28.08,0.33
27161,5,4.0,11.56,0.8
27163,50,50.0,7.07,1.0
27165,3,3.0,10.85,1.0
27167,2,0.0,47.24,0.0
27169,10,10.0,12.6,1.0
27171,17,15.0,21.71,0.88
27173,4,1.0,37.4,0.25
28001,9,9.0,9.97,1.0
28003,7,7.0,11.7,1.0
28005,3,0.0,49.25,0.0
28007,6,6.0,13.04,1.0
28009,2,1.0,16.72,0.5
28011,8,7.0,14.59,0.88
28013,5,2.0,34.46,0.4
28015,2,0.0,34.68,0.0
28017,4,3.0,13.82,0.75
28019,3,3.0,10.42,1.0
28021,3,3.0,4.03,1.0
28023,4,4.0,17.87,1.0
28025,5,4.0,14.29,0.8
28027,7,7.0,8.97,1.0
28029,6,4.0,24.56,0.67
28031,4,2.0,32.13,0.5
28033,33,33.0,10.68,1.0
28035,17,17.0,10.56,1.0
28037,2,2.0,14.86,1.0
28039,5,5.0,16.64,1.0
28041,2,1.0,24.5,0.5
28043,5,5.0,9.62,1.0
28045,8,7.0,20.16,0.88
28047,46,46.0,8.13,1.0
28049,64,61.0,8.92,0.95
28051,5,4.0,23.21,0.8
28053,3,3.0,9.53,1.0
28055,1,0.0,35.96,0.0
28057,5,1.0,34.61,0.2
28059,29,26.0,11.89,0.9
28061,4,0.0,45.88,0.0
28063,2,2.0,1.65,1.0
28065,3,0.0,40.06,0.0
28067,14,1.0,37.97,0.07
28069,2,1.0,15.09,0.5
28071,10,9.0,20.92,0.9
28073,8,8.0,11.54,1.0
28075,19,18.0,9.02,0.95
28077,3,0.0,42.26,0.0
28079,5,5.0,17.88,1.0
28081,19,18.0,14.07,0.95
28083,8,7.0,13.68,0.88
28085,6,6.0,15.89,1.0
28087,14,14.0,13.45,1.0
28089,21,20.0,14.21,0.95
28091,6,6.0,14.96,1.0
28093,6,6.0,14.01,1.0
28095,9,6.0,22.57,0.67
28097,3,3.0,15.82,1.0
28099,7,7.0,11.86,1.0
28101,5,3.0,19.46,0.6
28103,3,3.0,12.92,1.0
28105,8,8.0,13.17,1.0
28107,6,6.0,14.54,1.0
28109,9,2.0,32.4,0.22
28111,3,2.0,22.5,0.67
28113,8,7.0,9.46,0.88
28115,6,6.0,12.9,1.0
28117,5,4.0,14.13,0.8
28119,3,3.0,9.34,1.0
28121,27,26.0,14.56,0.96
28123,6,5.0,16.5,0.83
28125,2,2.0,5.26,1.0
28127,5,5.0,10.95,1.0
28129,3,2.0,22.31,0.67
28131,3,3.0,12.34,1.0
28133,7,6.0,11.03,0.86
28135,4,2.0,20.78,0.5
28137,5,4.0,16.8,0.8
28139,4,4.0,12.05,1.0
28141,4,3.0,15.83,0.75
28143,3,3.0,7.95,1.0
28145,6,6.0,15.1,1.0
28147,3,3.0,13.68,1.0
28149,12,12.0,10.42,1.0
28151,19,16.0,11.77,0.84
28153,4,3.0,18.27,0.75
28155,3,1.0,33.59,0.33
28157,2,0.0,63.14,0.0
28159,5,5.0,8.8,1.0
28161,3,2.0,20.24,0.67
28163,6,0.0,45.66,0.0
29001,7,7.0,9.57,1.0
29003,4,3.0,25.09,0.75
29005,2,0.0,42.49,0.0
29007,7,6.0,15.11,0.86
29009,7,2.0,33.6,0.29
29011,3,0.0,35.67,0.0
29013,4,4.0,16.85,1.0
29015,6,3.0,25.21,0.5
29017,3,0.0,48.36,0.0
29019,29,29.0,8.54,1.0
29021,25,25.0,8.13,1.0
29023,10,9.0,11.97,0.9
29025,2,0.0,40.47,0.0
29027,8,8.0,11.06,1.0
29029,11,9.0,18.65,0.82
29031,16,15.0,12.93,0.94
29033,3,1.0,20.2,0.33
29035,2,0.0,41.72,0.0
29037,20,20.0,12.12,1.0
29039,3,1.0,24.26,0.33
29041,3,0.0,39.87,0.0
29043,14,14.0,14.7,1.0
29045,3,1.0,31.44,0.33
29047,44,43.0,10.86,0.98
29049,4,4.0,9.35,1.0
29051,15,15.0,10.59,1.0
29053,5,4.0,12.95,0.8
29055,6,6.0,13.81,1.0
29057,2,0.0,54.1,0.0
29059,3,0.0,44.0,0.0
29061,2,0.0,39.66,0.0
29063,2,1.0,29.32,0.5
29065,4,4.0,10.53,1.0
29067,3,0.0,75.12,0.0
29069,10,7.0,21.7,0.7
29071,17,14.0,17.83,0.82
29073,5,2.0,33.48,0.4
29075,2,0.0,44.72,0.0
29077,62,61.0,8.29,0.98
29079,4,4.0,4.26,1.0
29081,3,2.0,21.98,0.67
29083,6,6.0,11.61,1.0
29085,3,0.0,50.4,0.0
29087,3,0.0,41.34,0.0
29089,3,2.0,31.32,0.67
29091,8,5.0,19.6,0.62
29093,4,0.0,42.3,0.0
29095,199,199.0,7.86,1.0
29097,22,22.0,10.75,1.0
29099,42,33.0,20.28,0.79
29101,9,8.0,15.44,0.89
29103,2,0.0,52.91,0.0
29105,6,6.0,8.24,1.0
29107,7,6.0,15.33,0.86
29109,7,4.0,30.47,0.57
29111,4,2.0,35.16,0.5
29113,7,3.0,33.1,0.43
29115,5,5.0,16.36,1.0
29117,5,5.0,7.88,1.0
29119,4,1.0,36.99,0.25
29121,5,3.0,34.26,0.6
29123,3,2.0,34.63,0.67
29125,3,0.0,38.39,0.0
29127,8,7.0,21.81,0.88
29129,2,0.0,44.71,0.0
29131,5,3.0,22.99,0.6
29133,4,2.0,27.47,0.5
29135,4,1.0,33.96,0.25
29137,3,1.0,37.17,0.33
29139,4,0.0,46.88,0.0
29141,5,2.0,31.73,0.4
29143,6,2.0,29.52,0.33
29145,12,11.0,11.62,0.92
29147,5,4.0,10.76,0.8
29149,3,0.0,49.91,0.0
29151,4,0.0,52.36,0.0
29153,2,0.0,54.38,0.0
29155,6,6.0,16.43,1.0
29157,5,5.0,8.77,1.0
29159,11,11.0,10.49,1.0
29161,10,9.0,9.48,0.9
29163,5,0.0,45.03,0.0
29165,20,19.0,13.18,0.95
29167,4,4.0,14.28,1.0
29169,9,9.0,15.82,1.0
29171,2,0.0,37.19,0.0
29173,3,2.0,24.3,0.67
29175,6,6.0,10.18,1.0
29177,4,1.0,29.89,0.25
29179,2,0.0,71.78,0.0
29181,4,0.0,43.29,0.0
29183,79,79.0,8.39,1.0
29185,3,0.0,33.52,0.0
29186,4,0.0,36.8,0.0
29187,11,9.0,16.77,0.82
29189,199,199.0,7.67,1.0
29195,8,7.0,12.55,0.88
29197,2,1.0,35.7,0.5
29199,2,0.0,68.26,0.0
29201,10,10.0,15.37,1.0
29203,2,0.0,59.7,0.0
29205,3,0.0,59.43,0.0
29207,8,4.0,24.07,0.5
29209,6,1.0,35.8,0.17
29211,3,3.0,10.68,1.0
29213,10,9.0,19.95,0.9
29215,4,0.0,61.9,0.0
29217,6,6.0,10.8,1.0
29219,5,2.0,30.01,0.4
29221,5,0.0,50.61,0.0
29223,4,2.0,36.44,0.5
29225,8,6.0,22.22,0.75
29227,1,0.0,55.66,0.0
29229,4,0.0,60.04,0.0
29510,106,106.0,4.23,1.0
30001,3,2.0,22.5,0.67
30003,5,0.0,88.61,0.0
30005,4,0.0,82.88,0.0
30007,2,0.0,45.68,0.0
30009,5,2.0,31.61,0.4
30011,1,0.0,196.56,0.0
30013,22,19.0,10.92,0.86
30015,2,0.0,92.64,0.0
30017,6,6.0,7.92,1.0
30019,1,0.0,62.08,0.0
30021,3,2.0,20.15,0.67
30023,3,3.0,28.51,1.0
30025,1,1.0,0.0,1.0
30027,2,2.0,12.05,1.0
30029,19,17.0,17.24,0.89
30031,22,17.0,21.85,0.77
30033,1,0.0,139.55,0.0
30035,4,2.0,34.56,0.5
30037,1,0.0,81.7,0.0
30039,1,0.0,100.92,0.0
30041,6,4.0,27.24,0.67
30043,3,1.0,29.44,0.33
30045,1,0.0,52.52,0.0
30047,8,5.0,22.16,0.62
30049,14,12.0,25.44,0.86
30051,1,0.0,102.95,0.0
30053,5,4.0,28.01,0.8
30055,1,0.0,96.16,0.0
30057,3,0.0,89.91,0.0
30059,1,0.0,88.81,0.0
30061,2,0.0,66.6,0.0
30063,20,18.0,14.62,0.9
30065,2,2.0,12.9,1.0
30067,6,1.0,67.72,0.17
30069,1,0.0,63.88,0.0
30071,1,0.0,105.43,0.0
30073,2,1.0,24.74,0.5
30075,1,1.0,0.0,1.0
30077,2,0.0,54.45,0.0
30079,1,1.0,0.0,1.0
30081,10,9.0,20.6,0.9
30083,4,3.0,20.49,0.75
30085,3,1.0,46.43,0.33
30087,4,1.0,70.64,0.25
30089,3,1.0,51.11,0.33
