originGEOID,minDisBup,minDisMet,minDisNalV,ZIP_CODE,rurality,time_to_nearest_naltrexone/vivitrol,count_in_range_naltrexone/vivitrol,naltrexone/vivitrol_score,count_in_range_buprenorphine,time_to_nearest_buprenorphine,buprenorphine_score,count_in_range_methadone,time_to_nearest_methadone,methadone_score,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES
49126,4.47749512,6.05171697,4.47749512,49126,Urban,11,5,1.8,4,11,0.6,2,11,0.422222222,0.4766,0.517,0.3321,0.7475,0.5468
49127,3.84118135,7.928195428,3.84118135,49127,Urban,13,3,1.366666667,4,13,0.511111111,2,18,0.266666667,0.1416,0.3784,0.0652,0.1619,0.0878
49128,18.37541318,18.37541318,15.01848136,49128,Rural,25,3,0.233333333,0,34,0,0,34,0,0.353,0.57,0.1328,0.3956,0.3112
49129,20.12589737,22.40451225,14.93603953,49129,Rural,22,3,0.433333333,2,29,0.022222222,0,34,0,0.3108,0.5028,0.3403,0.6999,0.4465
49130,7.171706061,24.65424649,7.171706061,49130,Suburban,25,2,0.333333333,2,25,0.111111111,0,47,0,0.1778,0.5599,0.0464,0.1355,0.1096
49201,30.91824506,30.91824506,1.919705163,49201,Urban,0,7,3,0,42,0,0,42,0,0.4896,0.8905,0.2745,0.7353,0.6323
49202,29.9476992,29.9476992,0.693431005,49202,Urban,0,7,2.866666667,0,41,0,0,41,0,0.6444,0.8559,0.1481,0.813,0.6892
49203,32.38742883,32.38742883,1.426019077,49203,Urban,0,7,2.533333333,0,47,0,0,47,0,0.4082,0.882,0.497,0.5358,0.5809
49220,34.27268899,34.27268899,15.14901785,49220,Rural,27,8,0.233333333,0,63,0,0,63,0,0.4601,0.649,0.1054,0.1699,0.2745
49221,23.32011813,26.50342233,0.373867574,49221,Suburban,0,2,2,0,45,0,0,45,0,0.6455,0.876,0.4043,0.8992,0.794
49224,20.9931349,21.76273549,1.572928647,49224,Rural,0,8,1.466666667,2,27,0.066666667,2,27,0.066666667,0.9234,0.9984,0.5214,0.5247,0.9062
49227,31.91157316,31.91157316,5.353424188,49227,Rural,15,4,1.5,0,56,0,0,56,0,0.5461,0.7453,0.211,0.6753,0.5748
49228,13.53673695,16.77132722,9.727981304,49228,Rural,20,3,0.666666667,0,31,0,0,31,0,0.6013,0.9245,0.06,0.3789,0.5105
49229,20.51118583,20.61363259,10.54483118,49229,Suburban,28,2,0.133333333,0,41,0,0,41,0,0.3113,0.4038,0.135,0.348,0.2406
49230,26.66561377,26.66561377,11.55742601,49230,Suburban,27,6,0.3,0,61,0,0,61,0,0.387,0.6709,0.2912,0.4587,0.4232
49232,20.5197605,46.14181662,16.47432174,49232,Rural,48,0,0,0,48,0,0,93,0,0.6782,0.5315,0.1926,0.6447,0.5752
49233,33.3036794,33.3036794,10.64535821,49233,Suburban,18,11,1.133333333,0,53,0,0,53,0,0.2439,0.4315,0.0258,0.3182,0.1727
49234,31.32012735,31.32012735,6.612781011,49234,Suburban,14,8,1.533333333,0,50,0,0,50,0,0.2011,0.2085,0.0108,0.1219,0.0553
49235,29.07714444,32.00911578,9.266083505,49235,Rural,22,2,0.533333333,0,62,0,0,62,0,0.4203,0.7427,0.165,0.3695,0.3861
49236,16.97628197,16.97628197,11.82953612,49236,Suburban,24,2,0.4,0,35,0,0,35,0,0.2674,0.7598,0.1746,0.5355,0.3797
49237,28.11154205,28.15698528,7.649443467,49237,Suburban,19,10,0.966666667,0,42,0,0,42,0,0.3981,0.6897,0.0134,0.3255,0.291
49238,15.72589038,18.77512315,12.7889475,49238,Rural,34,0,0,0,40,0,0,40,0,0.3144,0.3589,0.2175,0.231,0.2115
49240,20.825742,20.825742,9.493806431,49240,Suburban,23,7,0.7,0,37,0,0,37,0,0.1163,0.1744,0.2467,0.1138,0.0646
49241,32.77309505,32.77309505,9.605242611,49241,Suburban,19,3,1.1,0,58,0,0,58,0,0.4238,0.7326,0.1279,0.3237,0.3551
49242,31.34825097,38.63338173,5.302764404,49242,Suburban,15,3,1.5,0,57,0,0,71,0,0.4755,0.6478,0.1959,0.5425,0.4609
49245,21.41535872,21.41535872,7.656181245,49245,Rural,22,4,0.6,0,45,0,0,45,0,0.6827,0.9045,0.0747,0.7215,0.6671
49246,36.35079638,36.35079638,8.414956361,49246,Suburban,25,9,0.366666667,0,61,0,0,61,0,0.4238,0.7326,0.1279,0.3237,0.3551
49247,29.60419948,38.2567006,12.7740407,49247,Rural,25,1,0.166666667,0,51,0,0,74,0,0.63,0.9153,0.1661,0.5544,0.6197
49248,17.48562501,20.32791906,8.939901092,49248,Rural,19,2,0.733333333,0,47,0,0,47,0,0.5162,0.6297,0.2536,0.3053,0.4075
49249,37.35627598,37.35627598,11.59785526,49249,Suburban,23,9,0.7,0,62,0,0,62,0,0.2439,0.4315,0.0258,0.3182,0.1727
49250,33.8639449,33.8639449,2.805842334,49250,Suburban,0,4,3,0,62,0,0,62,0,0.5987,0.7864,0.2974,0.8731,0.7134
49251,16.91500505,16.91500505,11.83444003,49251,Suburban,23,6,0.6,0,31,0,0,31,0,0.5266,0.723,0.2737,0.5371,0.5304
49252,27.56355574,27.56355574,6.268159199,49252,Rural,13,4,1.7,0,54,0,0,54,0,0.6877,0.9161,0.1993,0.7319,0.716
49253,33.10155667,33.10155667,13.49253663,49253,Rural,23,2,0.466666667,0,65,0,0,65,0,0.4514,0.6208,0.0098,0.2254,0.2578
49254,27.66370201,27.66370201,4.13412702,49254,Urban,9,6,2.1,0,43,0,0,43,0,0.6853,0.6764,0.0761,0.1632,0.3803
49255,26.72330286,39.69910421,10.53458223,49255,Suburban,30,1,0,0,55,0,0,73,0,0.6427,0.672,0.1947,0.8099,0.6496
49256,25.89322871,29.05077321,7.925942418,49256,Rural,18,1,0.4,0,47,0,0,54,0,0.723,0.9272,0.1973,0.4972,0.6629
49259,24.87370627,24.87370627,10.0651638,49259,Suburban,27,5,0.2,0,50,0,0,50,0,0.4105,0.5352,0.1122,0.124,0.2044
49261,24.85153203,24.85153203,8.546365701,49261,Suburban,18,6,1.2,0,52,0,0,52,0,0.3728,0.7335,0.0407,0.7104,0.4376
49262,35.32844954,41.7659416,9.342803645,49262,Rural,23,3,0.7,0,76,0,0,78,0,0.6594,0.8916,0.1143,0.632,0.634
49263,22.10287085,22.10287085,11.51312383,49263,Rural,25,6,0.433333333,0,48,0,0,48,0,0.5578,0.4347,0.0216,0.3901,0.3386
49264,16.69247384,16.69247384,12.76022194,49264,Suburban,27,8,0.233333333,0,31,0,0,31,0,0.5,0.821,0.2433,0.5043,0.5238
49265,26.82212173,26.82212173,10.03699655,49265,Rural,25,2,0.333333333,0,59,0,0,59,0,0.3172,0.4242,0.2732,0.2156,0.2354
49266,27.76510884,43.88908943,10.25541351,49266,Rural,26,3,0.4,0,46,0,0,82,0,0.4322,0.7068,0.2274,0.3728,0.4037
49267,5.988212113,8.771288988,5.864468304,49267,Suburban,15,25,1.433333333,22,16,0.466666667,4,16,0.422222222,0.2363,0.3154,0.2045,0.1778,0.1453
49268,18.07974159,21.30910186,5.353075937,49268,Rural,13,2,1.133333333,0,37,0,0,37,0,0.609,0.5333,0.2834,0.0897,0.3212
49269,28.31337055,28.31337055,8.100533811,49269,Suburban,14,7,1.466666667,0,36,0,0,36,0,0.5548,0.609,0.1051,0.409,0.4161
49270,14.07149747,14.60008336,8.975197101,49270,Rural,25,5,0.333333333,8,26,0.1,4,26,0.1,0.4855,0.4401,0.3144,0.2359,0.3367
49271,27.18779678,43.43176599,13.35486584,49271,Rural,34,0,0,0,60,0,0,85,0,0.4322,0.7068,0.2274,0.3728,0.4037
49272,23.0891206,23.0891206,7.692739509,49272,Suburban,19,6,1,0,44,0,0,44,0,0.4383,0.4729,0.2617,0.3991,0.3718
49274,28.73519017,37.73084117,10.56461849,49274,Rural,32,0,0,0,62,0,0,72,0,0.5461,0.7453,0.211,0.6753,0.5748
49276,9.86771576,13.07335136,9.86771576,49276,Rural,23,21,0.7,18,24,0.2,4,24,0.155555556,0.3144,0.3589,0.2175,0.231,0.2115
49277,21.18589065,21.18589065,7.042380291,49277,Suburban,14,6,1.5,0,35,0,0,35,0,0.5031,0.7535,0.0767,0.4355,0.4248
49279,21.77725814,24.55479355,8.692422223,49279,Rural,24,2,0.4,0,52,0,0,52,0,0.5162,0.6297,0.2536,0.3053,0.4075
49282,35.86339097,35.86339097,11.51985822,49282,Suburban,25,11,0.433333333,0,61,0,0,61,0,0.2439,0.4315,0.0258,0.3182,0.1727
49283,31.77975546,32.37258068,7.460128794,49283,Urban,17,7,1.3,0,49,0,0,49,0,0.2984,0.2547,0.1801,0.6874,0.3271
49284,22.07542614,22.07542614,10.56330755,49284,Suburban,22,1,0.266666667,0,41,0,0,41,0,0.5898,0.7748,0.0284,0.3158,0.4112
49285,20.76055597,21.17472168,13.59680863,49285,Rural,30,1,0,0,48,0,0,48,0,0.5103,0.7422,0.0475,0.462,0.4224
49286,20.79513202,20.79513202,7.78890643,49286,Suburban,17,2,0.866666667,0,47,0,0,47,0,0.1933,0.6514,0.0376,0.3566,0.2093
49287,22.98546215,22.98546215,9.150584584,49287,Rural,24,2,0.4,0,53,0,0,53,0,0.2245,0.4646,0.0774,0.1216,0.1136
49288,19.9226477,39.89434663,5.938462014,49288,Rural,19,1,0.366666667,0,40,0,0,72,0,0.6782,0.5315,0.1926,0.6447,0.5752
49289,21.60944042,24.31436668,9.654951144,49289,Suburban,22,2,0.533333333,0,50,0,0,50,0,0.8588,0.9648,0.7221,0.9047,0.9566
49301,5.256638986,7.536587404,5.138729309,49301,Urban,15,17,1.5,14,15,0.5,4,20,0.244444444,0.0673,0.2404,0.2195,0.0967,0.0514
49302,11.57276766,12.11864904,10.42805665,49302,Suburban,27,1,0.1,0,31,0,0,35,0,0.0384,0.1801,0.1712,0.0371,0.0148
49303,18.32281371,18.32281371,9.137481223,49303,Rural,30,2,0,0,36,0,0,36,0,0.4912,0.5606,0.2145,0.4819,0.4335
49304,33.02576666,48.77620791,24.67864954,49304,Rural,47,0,0,0,81,0,0,105,0,0.8732,0.6954,0.3275,0.9596,0.8679
49305,NA,21.81383697,22.38867332,49305,Rural,53,0,0,0,106,0,0,53,0,0.6411,0.7689,0.06,0.7647,0.6097
49306,5.86389764,10.97361415,1.412072063,49306,Urban,9,17,1.933333333,14,9,0.588888889,4,24,0.133333333,0.0922,0.2172,0.2529,0.3578,0.1402
49307,47.94473808,36.28971459,17.67185259,49307,Suburban,41,0,0,0,65,0,0,69,0,0.6758,0.048,0.2021,0.8344,0.4813
49309,39.33866256,39.33866256,14.7451189,49309,Rural,36,0,0,0,94,0,0,94,0,0.7134,0.6009,0.1907,0.5479,0.5753
49310,45.51429042,16.14067769,15.84694703,49310,Rural,39,0,0,0,91,0,0,39,0,0.691,0.7123,0.2175,0.7447,0.6645
49312,37.29393507,37.29393507,10.00226897,49312,Rural,23,1,0.233333333,0,81,0,0,81,0,0.7134,0.6009,0.1907,0.5479,0.5753
49315,3.140667215,6.564912962,3.140667215,49315,Urban,13,15,1.633333333,12,13,0.555555556,4,14,0.477777778,0.2153,0.5462,0.2081,0.4341,0.2772
49316,5.184113657,8.396738572,5.184113657,49316,Urban,13,17,1.4,14,15,0.444444444,4,20,0.333333333,0.1183,0.308,0.1894,0.7556,0.2809
49318,19.10040745,19.10040745,12.57735457,49318,Rural,31,0,0,0,31,0,0,31,0,0.4912,0.5606,0.2145,0.4819,0.4335
49319,16.26876787,21.45695159,11.86227971,49319,Suburban,28,13,0.2,8,28,0.066666667,0,32,0,0.1107,0.4187,0.0353,0.1263,0.0655
49320,NA,27.29770456,27.80885553,49320,Rural,68,0,0,0,99,0,0,68,0,0.417,0.6972,0.0546,0.2242,0.2733
49321,6.169751514,9.556165158,4.332051552,49321,Urban,14,17,1.533333333,14,15,0.5,4,19,0.3,0.6605,0.6435,0.6877,0.5212,0.6799
49322,28.13808819,33.49284406,14.12544824,49322,Suburban,40,0,0,0,58,0,0,62,0,0.4784,0.6596,0.1441,0.2728,0.3464
49323,9.602106724,12.28312015,9.602106724,49323,Suburban,23,14,0.4,12,23,0.177777778,4,28,0.055555556,0.262,0.2134,0.132,0.0691,0.0702
49325,18.54996173,19.98169534,18.08003742,49325,Suburban,43,0,0,0,45,0,0,49,0,0.4163,0.5206,0.1302,0.1633,0.2318
49326,21.75463614,27.01632507,6.198205228,49326,Suburban,20,1,0.333333333,0,44,0,0,52,0,0.5946,0.5102,0.1933,0.6368,0.5248
49327,20.1010668,20.1010668,4.807918902,49327,Rural,24,2,0.4,0,42,0,0,42,0,0.688,0.8604,0.4893,0.8629,0.8079
49328,14.98223996,18.40439702,14.98223996,49328,Rural,37,0,0,0,37,0,0,43,0,0.4033,0.3331,0.0228,0.2739,0.1997
49329,29.19850999,34.40146114,15.41503311,49329,Suburban,41,0,0,0,45,0,0,48,0,0.6084,0.787,0.1044,0.491,0.5204
49330,18.56420562,22.4906893,11.99212139,49330,Suburban,36,0,0,0,38,0,0,38,0,0.6788,0.7191,0.3782,0.7211,0.6939
49331,12.18575423,14.16547583,12.10255073,49331,Suburban,31,0,0,0,31,0,0,36,0,0.2918,0.1759,0.0386,0.7849,0.2858
49332,47.72447902,24.44097523,24.64677116,49332,Rural,46,0,0,0,96,0,0,46,0,0.4681,0.8011,0.0507,0.6112,0.4726
49333,13.22163801,17.10093544,13.22163801,49333,Suburban,27,1,0.1,0,31,0,0,35,0,0.2726,0.4123,0.285,0.6905,0.3879
49335,6.971508025,12.5327931,6.971508025,49335,Suburban,19,15,0.766666667,12,19,0.3,4,25,0.166666667,0.2132,0.1618,0.0699,0.2073,0.0879
49336,36.47835912,34.77643061,17.05073265,49336,Suburban,44,0,0,0,54,0,0,58,0,0.7609,0.7999,0.1242,0.6406,0.6611
49337,27.40720684,27.40720684,3.844077614,49337,Rural,0,3,2.066666667,0,59,0,0,59,0,0.7663,0.8706,0.1084,0.6131,0.673
49338,49.53741368,40.97619044,19.23611008,49338,Rural,52,0,0,0,76,0,0,80,0,0.4861,0.7827,0.0722,0.451,0.4286
49339,24.35775412,29.55354082,15.06155798,49339,Suburban,34,0,0,0,35,0,0,39,0,0.4784,0.6596,0.1441,0.2728,0.3464
49340,49.3461675,17.74747554,17.89921979,49340,Rural,35,0,0,0,95,0,0,35,0,0.6311,0.778,0.1548,0.4729,0.5404
49341,9.450280776,14.79724529,5.458143299,49341,Urban,18,12,1.033333333,8,18,0.3,0,31,0,0.059,0.1969,0.2399,0.0084,0.0094
49342,NA,28.28644958,25.0979461,49342,Rural,61,0,0,0,85,0,0,65,0,0.417,0.6972,0.0546,0.2242,0.2733
49343,21.20105176,26.37270245,15.37075894,49343,Suburban,31,0,0,0,32,0,0,36,0,0.3194,0.5261,0.0396,0.4857,0.2826
49344,17.40864341,22.14284923,17.40864341,49344,Rural,34,0,0,0,34,0,0,40,0,0.5761,0.7308,0.1635,0.3337,0.4478
49345,12.55001209,16.59737,8.710712082,49345,Suburban,27,10,0.166666667,6,29,0.033333333,0,33,0,0.6282,0.8158,0.1694,0.7611,0.6527
49346,42.83514553,30.37361271,20.51142269,49346,Rural,47,0,0,0,72,0,0,69,0,0.6311,0.778,0.1548,0.4729,0.5404
49347,25.72102409,31.07014572,11.04949041,49347,Suburban,33,0,0,0,57,0,0,63,0,0.4784,0.6596,0.1441,0.2728,0.3464
49348,11.07352169,16.76426921,11.07352169,49348,Suburban,25,5,0.233333333,6,25,0.111111111,4,30,0,0.3738,0.7376,0.1598,0.9044,0.574
49349,31.77446921,31.77446921,1.297116035,49349,Rural,0,3,1.133333333,0,66,0,0,66,0,0.8307,0.8877,0.0869,0.9683,0.8465
49401,8.569710868,8.569710868,8.486050227,49401,Urban,24,13,0.6,10,24,0.2,4,24,0.144444444,0.4302,0.1084,0.5943,0.5564,0.406
49402,26.37019997,48.19306287,19.10604237,49402,Rural,37,0,0,0,63,0,0,94,0,0.6925,0.9362,0.1604,0.5665,0.6638
49403,14.93567383,16.54057202,14.3613616,49403,Suburban,36,0,0,0,37,0,0,40,0,0.3289,0.3234,0.1634,0.3552,0.2407
49404,13.70695974,13.70695974,13.43497348,49404,Suburban,26,15,0.333333333,18,27,0.1,6,28,0.055555556,0.4989,0.8516,0.1837,0.951,0.7038
49405,23.06835619,47.92113229,11.55419428,49405,Rural,33,0,0,0,59,0,0,90,0,0.6925,0.9362,0.1604,0.5665,0.6638
49406,8.242559185,28.30567195,12.6276458,49406,Suburban,26,1,0.133333333,2,17,0.288888889,0,39,0,0.1554,0.2823,0.1598,0.6018,0.2327
49408,10.94111204,28.58079053,7.469375882,49408,Suburban,25,1,0.166666667,2,28,0.044444444,0,50,0,0.3102,0.1438,0.4762,0.3931,0.276
49410,19.05014793,NA,15.31684601,49410,Rural,36,0,0,0,54,0,0,93,0,0.5997,0.6291,0.1984,0.3932,0.4679
49411,10.58642489,NA,13.68765796,49411,Rural,33,0,0,2,28,0.044444444,0,90,0,0.5997,0.6291,0.1984,0.3932,0.4679
49412,20.4012556,20.4012556,8.640883885,49412,Rural,29,2,0.066666667,0,45,0,0,45,0,0.5686,0.9851,0.2296,0.6515,0.6896
49415,6.28525986,6.28525986,4.465888337,49415,Urban,14,3,1.3,8,14,0.533333333,4,14,0.522222222,0.2875,0.346,0.0767,0.3912,0.2133
49417,12.25552666,12.25552666,9.886774214,49417,Urban,26,2,0.233333333,8,26,0.133333333,4,26,0.133333333,0.2522,0.502,0.178,0.7521,0.3892
49418,1.263745037,1.263745037,1.263745037,49418,Urban,0,17,2.6,16,0,0.866666667,4,0,0.833333333,0.2685,0.3159,0.5825,0.8055,0.4891
49419,8.038089804,18.73937585,11.56464334,49419,Suburban,29,1,0.033333333,2,21,0.2,0,36,0,0.2702,0.1911,0.0507,0.1567,0.0893
49420,33.17639043,33.24097365,18.02197877,49420,Rural,40,0,0,0,53,0,0,53,0,0.8045,0.9138,0.618,0.9068,0.9109
49421,25.11634748,25.11634748,14.86466697,49421,Rural,40,0,0,0,60,0,0,60,0,0.7852,0.8378,0.1578,0.8229,0.7552
49423,2.095725073,19.11803366,2.965095202,49423,Urban,10,3,0.733333333,4,0,0.677777778,2,29,0.022222222,0.5274,0.5513,0.727,0.853,0.7246
49424,5.541260148,18.8605883,0.807361242,49424,Urban,0,1,1,2,9,0.466666667,0,31,0,0.4226,0.5081,0.723,0.7854,0.6374
49425,14.25819723,14.25819723,11.17375076,49425,Suburban,36,0,0,0,36,0,0,36,0,0.7465,0.7215,0.1936,0.5952,0.6373
49426,5.169530934,5.169530934,5.169530934,49426,Urban,13,16,1.366666667,14,13,0.455555556,4,13,0.433333333,0.4611,0.5211,0.2003,0.2465,0.3139
49428,2.751262064,2.751262064,2.751262064,49428,Urban,10,17,1.766666667,14,10,0.588888889,4,10,0.566666667,0.2034,0.1676,0.1717,0.1106,0.0731
49431,20.28720573,NA,0.724255426,49431,Suburban,0,1,1,0,53,0,0,67,0,0.5196,0.8668,0.06,0.8421,0.6143
49434,4.943835417,23.72879825,5.393681804,49434,Urban,21,1,0.3,2,12,0.4,0,40,0,0.1408,0.5667,0.3938,0.0053,0.0547
49435,9.183790502,9.183790502,8.791854129,49435,Urban,19,17,1.033333333,14,20,0.333333333,4,24,0.2,0.1275,0.3402,0.2269,0.5736,0.243
49436,32.79281503,33.21121737,19.37731533,49436,Rural,41,0,0,0,53,0,0,53,0,0.6454,0.6417,0.323,0.4382,0.5489
49437,15.76245059,16.34957381,13.02405353,49437,Suburban,23,2,0.4,8,25,0.166666667,4,25,0.122222222,0.4072,0.8729,0.1887,0.4615,0.4635
49440,0.842742824,2.209270814,0.842742824,49440,Urban,7,3,2.2,8,7,0.766666667,4,7,0.711111111,0.9732,0.7648,0.3508,0.8967,0.9001
49441,2.147239328,2.147239328,3.097979603,49441,Urban,0,3,1.966666667,8,12,0.577777778,4,12,0.577777778,0.1141,0.2988,0.2151,0.1607,0.0972
49442,1.09326852,1.09326852,2.672268613,49442,Urban,0,3,2.1,8,0,1,4,0,0.9,0.6518,0.7481,0.0494,0.4416,0.4913
49444,1.34397203,1.34397203,1.520827486,49444,Urban,10,3,1.666666667,8,0,0.888888889,4,0,0.888888889,0.4463,0.4936,0.0801,0.4378,0.3359
49445,3.708163892,4.501682246,2.778309887,49445,Urban,0,3,2.066666667,8,12,0.6,4,12,0.544444444,0.1468,0.4623,0.0652,0.1791,0.1076
49446,23.10840928,23.44102023,19.84793917,49446,Rural,33,0,0,0,35,0,0,35,0,0.7187,0.893,0.604,0.9002,0.8676
49448,10.54372835,10.54372835,8.464141972,49448,Suburban,21,3,0.633333333,8,21,0.3,4,21,0.288888889,0.3469,0.5476,0.2609,0.4217,0.3514
49449,31.89959016,39.76819271,11.46223927,49449,Rural,19,1,0.366666667,0,54,0,0,54,0,0.3913,0.6376,0.3361,0.7499,0.5356
49450,17.93229536,29.18012622,0.347227099,49450,Rural,0,1,1,0,42,0,0,52,0,0.8658,0.5163,0.6242,0.8276,0.831
49451,12.45772439,12.45772439,13.37725412,49451,Suburban,23,1,0.233333333,6,23,0.233333333,2,23,0.155555556,0.4757,0.5401,0.1595,0.4364,0.3871
49452,19.70568859,19.84658565,16.17033164,49452,Rural,35,0,0,0,37,0,0,37,0,0.7187,0.893,0.604,0.9002,0.8676
49453,6.191067998,26.2401503,10.72193424,49453,Suburban,24,1,0.2,2,15,0.333333333,0,37,0,0.1554,0.2823,0.1598,0.6018,0.2327
49454,20.1199156,NA,6.971773561,49454,Rural,13,1,0.566666667,0,39,0,0,70,0,0.6422,0.848,0.1812,0.8306,0.7021
49455,26.68167312,26.94700087,23.31095875,49455,Rural,36,0,0,0,38,0,0,38,0,0.7187,0.893,0.604,0.9002,0.8676
49456,8.287244503,8.287244503,5.914641857,49456,Urban,17,3,1.033333333,8,17,0.433333333,4,17,0.433333333,0.1872,0.5141,0.0284,0.2247,0.1344
49457,8.019863003,8.019863003,4.616180333,49457,Suburban,19,3,0.866666667,8,19,0.366666667,4,19,0.322222222,0.4595,0.6097,0.1801,0.1097,0.251
49458,24.20828675,48.64095546,16.03728286,49458,Rural,29,1,0.033333333,0,56,0,0,87,0,0.6925,0.9362,0.1604,0.5665,0.6638
49459,34.50018376,34.50018376,20.87252953,49459,Rural,65,0,0,0,81,0,0,81,0,0.8774,0.9431,0.6859,0.9435,0.962
49460,13.35247474,18.42591538,8.415592365,49460,Suburban,20,1,0.333333333,2,21,0.2,0,35,0,0.2323,0.1846,0.3759,0.4196,0.2394
49461,11.25550111,11.86289724,8.644752554,49461,Suburban,19,3,0.633333333,8,22,0.266666667,4,22,0.222222222,0.3845,0.8923,0.2241,0.7761,0.5856
49464,7.983432901,13.03554079,5.542648224,49464,Urban,16,3,0.866666667,4,15,0.4,2,24,0.133333333,0.2083,0.2694,0.404,0.3087,0.2208
49503,0.378248914,3.082120423,0.254044879,49503,Urban,0,17,3,14,0,1,4,6,0.688888889,0.5229,0.1013,0.4021,0.4101,0.3443
49504,2.259085001,5.276014238,2.249548067,49504,Urban,7,17,2.3,14,7,0.766666667,4,12,0.555555556,0.2116,0.475,0.176,0.5923,0.3048
49505,2.32553967,5.336357532,1.197578714,49505,Urban,0,17,2.6,14,6,0.8,4,11,0.544444444,0.3389,0.1845,0.4946,0.4782,0.3388
49506,1.602798378,1.667955785,1.54894929,49506,Urban,7,17,2.3,14,7,0.766666667,4,7,0.644444444,0.3758,0.1904,0.619,0.7257,0.4813
49507,1.269682233,1.269682233,1.269682233,49507,Urban,0,17,2.6,14,0,0.933333333,4,0,0.833333333,0.874,0.7507,0.5907,0.5674,0.7955
49508,3.020248903,3.288945745,0.442408731,49508,Urban,0,17,2.433333333,14,5,0.755555556,4,12,0.577777778,0.6335,0.5488,0.7653,0.9379,0.8172
49509,3.142104648,3.142104648,3.142104648,49509,Urban,8,17,2.1,14,8,0.722222222,4,8,0.711111111,0.7447,0.6154,0.729,0.896,0.8435
49512,3.809721983,3.809721983,2.343566523,49512,Urban,6,17,1.966666667,14,11,0.6,4,14,0.511111111,0.4271,0.5434,0.8519,0.6957,0.6524
49519,2.83504693,2.83504693,2.714716116,49519,Urban,6,17,2.266666667,14,6,0.755555556,4,6,0.744444444,0.3648,0.714,0.5274,0.8511,0.6328
49525,2.514587313,7.407511321,2.227800309,49525,Urban,0,17,2.7,14,0,0.844444444,4,19,0.288888889,0.0749,0.591,0.1854,0.243,0.1513
49534,5.663247158,5.663247158,5.159941998,49534,Urban,13,17,1.7,14,13,0.566666667,4,13,0.522222222,0.1275,0.3402,0.2269,0.5736,0.243
49544,4.755579524,8.181753804,4.755579524,49544,Urban,11,17,1.766666667,14,13,0.566666667,4,17,0.366666667,0.385,0.1916,0.4606,0.9244,0.5433
49546,4.232735796,4.232735796,4.232735796,49546,Urban,16,17,1.4,14,16,0.466666667,4,17,0.333333333,0.062,0.2425,0.2698,0.1355,0.0713
49548,2.156524013,3.931004199,2.050674919,49548,Urban,0,17,2.466666667,14,0,0.877777778,4,11,0.633333333,0.6369,0.7775,0.6308,0.7143,0.7448
49601,35.45881205,NA,28.30046706,49601,Rural,49,0,0,0,66,0,0,91,0,0.5561,0.9458,0.1158,0.4961,0.5639
49611,12.77598907,12.77598907,6.938713315,49611,Rural,14,1,0.533333333,0,34,0,0,34,0,0.5841,0.4866,0.1232,0.3789,0.3978
49612,19.23063789,27.80856656,8.826126123,49612,Rural,24,1,0.2,0,45,0,0,65,0,0.3902,0.4447,0.3907,0.233,0.3117
49613,18.12640842,NA,33.57344422,49613,Rural,69,0,0,0,42,0,0,NA,0,0.5461,0.6073,0.3099,0.3039,0.4334
49614,15.56073612,NA,33.35147925,49614,Rural,60,0,0,2,27,0.066666667,0,NA,0,0.5461,0.6073,0.3099,0.3039,0.4334
49615,24.14545877,24.14545877,8.08493438,49615,Rural,22,1,0.266666667,0,56,0,0,62,0,0.3948,0.5802,0.1415,0.8244,0.4967
49616,24.93160753,NA,24.93160753,49616,Rural,46,0,0,0,46,0,0,NA,0,0.6336,0.8071,0.0634,0.66,0.5815
49617,20.98684335,NA,20.98684335,49617,Rural,37,0,0,0,37,0,0,NA,0,0.3421,0.4451,0.0846,0.4236,0.2735
49618,31.84004977,NA,29.12208355,49618,Rural,65,0,0,0,65,0,0,108,0,0.7393,0.7576,0.0239,0.2064,0.436
49619,15.6121311,NA,31.68893279,49619,Rural,81,0,0,0,38,0,0,NA,0,0.7984,0.3329,0.3087,0.6196,0.6199
49620,16.8045981,NA,15.96612624,49620,Rural,30,4,0,4,30,0,0,114,0,0.6862,0.7244,0.0418,0.2832,0.4384
49621,9.42945241,NA,7.62876773,49621,Rural,31,0,0,0,31,0,0,129,0,0.3321,0.3531,0.1296,0.4249,0.2627
49622,25.52683695,26.80992989,15.25688474,49622,Rural,33,0,0,0,54,0,0,73,0,0.3222,0.4849,0.0089,0.4471,0.2532
49623,41.12431935,48.45548011,24.79473087,49623,Rural,58,0,0,0,85,0,0,87,0,0.8926,0.786,0.2654,0.6545,0.7679
49625,24.35560685,NA,24.11729706,49625,Rural,56,0,0,0,56,0,0,NA,0,0.7602,0.6811,0.1837,0.5502,0.617
49626,1.482749564,NA,21.02915801,49626,Rural,53,0,0,2,1,0.644444444,0,NA,0,0.649,0.4563,0.1237,0.5334,0.4821
49627,26.66501294,31.41827528,19.84153648,49627,Rural,43,0,0,0,46,0,0,83,0,0.3443,0.2816,0.2087,0.3962,0.2644
49628,25.99173469,NA,30.39494584,49628,Rural,54,0,0,0,54,0,0,NA,0,0.6336,0.8071,0.0634,0.66,0.5815
49629,14.25453649,34.4302601,14.25453649,49629,Rural,23,4,0.7,4,23,0.233333333,0,90,0,0.2463,0.4558,0.116,0.3554,0.2196
