"","GEOID","count_in_range_buprenorphine","time_to_nearest_buprenorphine","buprenorphine_score"
"24126","71047",0,33,0
"24127","71048",0,66,0
"24128","71049",0,32,0
"24129","71051",0,33,0
"24130","71052",0,52,0
"24131","71055",0,33,0
"24132","71060",0,37,0
"24133","71061",0,41,0
"24134","71063",0,60,0
"24135","71064",0,43,0
"24136","71065",0,47,0
"24137","71067",4,20,0.255555555555556
"24138","71068",0,60,0
"24139","71069",0,48,0
"24140","71070",0,51,0
"24141","71071",0,65,0
"24142","71072",0,76,0
"24143","71073",0,35,0
"24144","71075",0,69,0
"24145","71078",2,29,0.0222222222222222
"24146","71079",0,41,0
"24147","71082",0,47,0
"24148","71101",4,0,0.844444444444444
"24149","71103",6,4,0.744444444444444
"24150","71104",4,5,0.7
"24151","71105",4,10,0.577777777777778
"24152","71106",4,13,0.455555555555556
"24153","71107",4,21,0.266666666666667
"24154","71108",4,9,0.577777777777778
"24155","71109",6,8,0.6
"24156","71110",4,15,0.477777777777778
"24157","71111",4,0,0.888888888888889
"24158","71112",4,10,0.622222222222222
"24159","71115",4,15,0.4
"24160","71118",4,15,0.377777777777778
"24161","71119",6,16,0.411111111111111
"24162","71129",6,19,0.3
"24163","71201",4,13,0.5
"24164","71202",4,0,0.766666666666667
"24165","71203",4,16,0.333333333333333
"24166","71209",4,8,0.6
"24167","71219",0,49,0
"24168","71220",0,35,0
"24169","71222",0,38,0
"24170","71223",0,64,0
"24171","71225",4,22,0.266666666666667
"24172","71226",0,38,0
"24173","71227",0,45,0
"24174","71229",0,38,0
"24175","71232",0,45,0
"24176","71233",0,61,0
"24177","71234",0,34,0
"24178","71235",0,62,0
"24179","71237",0,61,0
"24180","71238",2,25,0.111111111111111
"24181","71241",0,48,0
"24182","71243",0,73,0
"24183","71245",0,48,0
"24184","71247",0,64,0
"24185","71250",0,61,0
"24186","71251",0,63,0
"24187","71253",0,63,0
"24188","71254",0,86,0
"24189","71256",2,29,0.0222222222222222
"24190","71259",0,43,0
"24191","71260",0,54,0
"24192","71261",0,48,0
"24193","71263",0,83,0
"24194","71264",0,50,0
"24195","71266",0,75,0
"24196","71268",0,60,0
"24197","71269",2,30,0
"24198","71270",0,40,0
"24199","71272",0,43,0
"24200","71275",0,51,0
"24201","71276",0,86,0
"24202","71277",0,33,0
"24203","71279",2,20,0.222222222222222
"24204","71280",2,25,0.111111111111111
"24205","71282",0,64,0
"24206","71286",0,94,0
"24207","71291",4,16,0.444444444444444
"24208","71292",4,0,0.777777777777778
"24209","71295",0,51,0
"24210","71301",2,7,0.511111111111111
"24211","71302",2,14,0.355555555555556
"24212","71303",2,0,0.666666666666667
"24213","71316",0,135,0
"24214","71322",0,50,0
"24215","71323",0,41,0
"24216","71325",0,35,0
"24217","71326",0,96,0
"24218","71327",0,69,0
"24219","71328",0,40,0
"24220","71331",0,52,0
"24221","71333",0,60,0
"24222","71334",0,87,0
"24223","71336",0,65,0
"24224","71339",0,70,0
"24225","71340",0,88,0
"24226","71341",0,46,0
"24227","71342",0,63,0
"24228","71343",0,64,0
"24229","71345",0,59,0
"24230","71346",2,23,0.155555555555556
"24231","71350",0,59,0
"24232","71351",0,50,0
"24233","71353",0,72,0
"24234","71354",0,122,0
"24235","71355",0,73,0
"24236","71356",0,67,0
"24237","71357",0,97,0
"24238","71358",0,75,0
"24239","71360",2,17,0.288888888888889
"24240","71362",0,82,0
"24241","71366",0,112,0
"24242","71367",0,53,0
"24243","71368",0,79,0
"24244","71369",0,79,0
"24245","71371",0,57,0
"24246","71373",0,98,0
"24247","71375",0,108,0
"24248","71377",0,71,0
"24249","71378",0,74,0
"24250","71401",0,90,0
"24251","71403",0,72,0
"24252","71404",0,58,0
"24253","71405",2,18,0.266666666666667
"24254","71406",0,48,0
"24255","71407",2,26,0.0888888888888889
"24256","71409",2,19,0.244444444444444
"24257","71410",0,51,0
"24258","71411",2,25,0.111111111111111
"24259","71414",2,14,0.355555555555556
"24260","71416",0,34,0
"24261","71417",0,36,0
"24262","71418",0,31,0
"24263","71419",0,75,0
"24264","71422",0,61,0
"24265","71423",2,30,0
"24266","71424",2,29,0.0222222222222222
"24267","71425",0,72,0
"24268","71426",0,48,0
"24269","71427",0,45,0
"24270","71429",0,63,0
"24271","71430",0,32,0
"24272","71432",0,49,0
"24273","71433",0,39,0
"24274","71435",0,42,0
"24275","71438",0,38,0
"24276","71439",0,64,0
"24277","71441",0,47,0
"24278","71446",0,58,0
"24279","71447",0,37,0
"24280","71449",0,48,0
"24281","71450",0,40,0
"24282","71452",2,28,0.0444444444444444
"24283","71454",0,40,0
"24284","71455",0,47,0
"24285","71456",2,16,0.311111111111111
"24286","71457",2,0,0.666666666666667
"24287","71459",0,65,0
"24288","71461",0,60,0
"24289","71462",0,68,0
"24290","71463",0,48,0
"24291","71465",0,64,0
"24292","71466",2,25,0.111111111111111
"24293","71467",2,27,0.0666666666666667
"24294","71468",0,32,0
"24295","71469",2,28,0.0444444444444444
"24296","71472",0,37,0
"24297","71473",0,76,0
"24298","71474",0,45,0
"24299","71479",0,56,0
"24300","71480",0,59,0
"24301","71483",0,49,0
"24302","71485",2,17,0.288888888888889
"24303","71486",0,57,0
"24304","71601",0,53,0
"24305","71602",0,44,0
"24306","71603",0,50,0
"24307","71630",2,21,0.2
"24308","71631",2,26,0.0888888888888889
"24309","71635",2,28,0.0444444444444444
"24310","71638",2,15,0.333333333333333
"24311","71639",2,26,0.0888888888888889
"24312","71640",0,51,0
"24313","71642",2,21,0.2
"24314","71643",0,35,0
"24315","71644",0,55,0
"24316","71646",2,0,0.666666666666667
"24317","71647",0,32,0
"24318","71651",0,37,0
"24319","71652",0,45,0
"24320","71653",2,28,0.0444444444444444
"24321","71654",2,0,0.666666666666667
"24322","71655",4,0,0.744444444444444
"24323","71658",2,28,0.0444444444444444
"24324","71659",0,55,0
"24325","71660",0,38,0
"24326","71661",0,45,0
"24327","71662",2,24,0.133333333333333
"24328","71663",0,48,0
"24329","71665",0,47,0
"24330","71666",2,23,0.155555555555556
"24331","71667",0,37,0
"24332","71670",2,12,0.4
"24333","71671",4,0,0.744444444444444
"24334","71674",0,36,0
"24335","71675",4,16,0.433333333333333
"24336","71676",0,46,0
"24337","71677",2,17,0.288888888888889
"24338","71701",0,38,0
"24339","71711",0,51,0
"24340","71720",0,60,0
"24341","71722",0,57,0
"24342","71724",2,18,0.266666666666667
"24343","71725",0,83,0
"24344","71726",0,66,0
"24345","71730",2,0,0.666666666666667
"24346","71740",0,63,0
"24347","71742",0,51,0
"24348","71743",0,49,0
"24349","71744",0,36,0
"24350","71745",0,34,0
"24351","71747",0,47,0
"24352","71749",0,36,0
"24353","71751",2,27,0.0666666666666667
"24354","71752",0,55,0
"24355","71753",0,42,0
"24356","71758",0,34,0
"24357","71759",2,17,0.288888888888889
"24358","71762",2,20,0.222222222222222
"24359","71763",0,83,0
"24360","71764",0,55,0
"24361","71765",2,26,0.0888888888888889
"24362","71766",0,60,0
"24363","71770",0,57,0
"24364","71772",0,57,0
"24365","71801",2,0,0.666666666666667
"24366","71820",0,49,0
"24367","71822",0,31,0
"24368","71823",0,41,0
"24369","71825",0,34,0
"24370","71826",0,56,0
"24371","71827",0,49,0
"24372","71832",2,0,0.666666666666667
"24373","71833",0,35,0
"24374","71834",0,36,0
"24375","71835",2,24,0.133333333333333
"24376","71836",0,48,0
"24377","71837",2,21,0.2
"24378","71838",0,36,0
"24379","71839",2,26,0.0888888888888889
"24380","71841",2,18,0.266666666666667
"24381","71842",2,19,0.244444444444444
"24382","71845",2,30,0
"24383","71846",2,30,0
"24384","71847",0,41,0
"24385","71851",0,57,0
"24386","71852",0,49,0
"24387","71853",2,21,0.2
"24388","71854",2,0,0.666666666666667
"24389","71855",2,30,0
"24390","71857",2,28,0.0444444444444444
"24391","71858",0,34,0
"24392","71859",0,40,0
"24393","71860",0,40,0
"24394","71861",0,75,0
"24395","71862",2,22,0.177777777777778
"24396","71865",0,36,0
"24397","71866",0,37,0
"24398","71901",4,15,0.5
"24399","71909",0,50,0
"24400","71913",4,0,1
"24401","71921",0,48,0
"24402","71922",0,51,0
"24403","71923",0,54,0
"24404","71929",0,34,0
"24405","71933",0,31,0
"24406","71935",0,73,0
"24407","71937",0,44,0
"24408","71940",0,54,0
"24409","71941",0,48,0
"24410","71943",0,47,0
"24411","71944",2,27,0.0666666666666667
"24412","71945",0,55,0
"24413","71949",0,49,0
"24414","71950",0,64,0
"24415","71952",0,68,0
"24416","71953",0,72,0
"24417","71956",4,21,0.3
"24418","71957",0,53,0
"24419","71958",0,69,0
"24420","71959",0,58,0
"24421","71960",0,72,0
"24422","71961",0,79,0
"24423","71962",0,51,0
"24424","71964",4,17,0.433333333333333
"24425","71965",0,72,0
"24426","71968",4,21,0.3
"24427","71969",0,73,0
"24428","71970",0,79,0
"24429","71971",0,63,0
"24430","71972",0,58,0
"24431","71973",0,32,0
"24432","71998",0,54,0
"24433","71999",0,54,0
"24434","72001",0,77,0
"24435","72002",8,21,0.277777777777778
"24436","72003",0,96,0
"24437","72004",0,72,0
"24438","72005",0,55,0
"24439","72006",0,85,0
"24440","72007",0,31,0
"24441","72010",0,67,0
"24442","72011",0,38,0
"24443","72012",0,38,0
"24444","72013",2,21,0.2
"24445","72014",0,74,0
"24446","72015",2,29,0.0222222222222222
"24447","72016",0,56,0
"24448","72017",0,82,0
"24449","72019",0,32,0
"24450","72020",0,84,0
"24451","72021",0,72,0
"24452","72022",10,20,0.311111111111111
"24453","72023",4,27,0.0888888888888889
"24454","72024",0,33,0
"24455","72025",0,91,0
"24456","72026",0,101,0
"24457","72027",0,36,0
"24458","72029",0,90,0
"24459","72030",0,36,0
"24460","72031",2,0,0.666666666666667
"24461","72032",0,37,0
"24462","72034",0,35,0
"24463","72035",0,34,0
"24464","72036",0,84,0
"24465","72037",0,45,0
"24466","72038",0,99,0
"24467","72039",0,32,0
"24468","72040",0,63,0
"24469","72041",0,59,0
"24470","72042",0,75,0
"24471","72044",0,59,0
"24472","72045",0,49,0
"24473","72046",0,36,0
"24474","72047",0,55,0
"24475","72048",0,112,0
"24476","72051",0,40,0
"24477","72055",0,54,0
"24478","72057",0,65,0
"24479","72058",0,39,0
"24480","72059",0,100,0
"24481","72060",0,78,0
"24482","72061",0,43,0
"24483","72063",0,59,0
"24484","72064",0,52,0
"24485","72065",0,33,0
"24486","72067",0,46,0
"24487","72068",0,53,0
"24488","72069",0,92,0
"24489","72070",0,63,0
"24490","72072",0,54,0
"24491","72073",0,78,0
"24492","72074",0,85,0
"24493","72076",10,16,0.455555555555556
"24494","72079",0,34,0
"24495","72080",0,73,0
"24496","72081",0,64,0
"24497","72082",0,57,0
"24498","72083",2,29,0.0222222222222222
"24499","72084",0,68,0
"24500","72085",0,46,0
"24501","72086",4,28,0.0444444444444444
"24502","72087",0,43,0
"24503","72088",0,38,0
"24504","72099",8,20,0.322222222222222
"24505","72101",0,86,0
"24506","72102",0,49,0
"24507","72103",8,25,0.144444444444444
"24508","72104",4,29,0.0333333333333333
"24509","72106",10,23,0.2
"24510","72107",0,41,0
"24511","72108",0,82,0
"24512","72110",0,54,0
"24513","72111",0,41,0
"24514","72112",0,52,0
"24515","72113",10,18,0.4
"24516","72114",10,0,0.944444444444445
"24517","72116",10,7,0.733333333333333
"24518","72117",10,0,0.9
"24519","72118",10,7,0.722222222222222
"24520","72119",10,14,0.5
"24521","72120",10,15,0.477777777777778
"24522","72121",0,35,0
"24523","72122",0,52,0
"24524","72123",0,92,0
"24525","72125",0,62,0
"24526","72126",0,62,0
"24527","72127",0,51,0
"24528","72128",0,45,0
"24529","72129",0,53,0
"24530","72130",0,48,0
"24531","72131",2,27,0.0666666666666667
"24532","72132",4,29,0.0222222222222222
"24533","72134",0,85,0
"24534","72135",2,29,0.0222222222222222
"24535","72136",0,40,0
"24536","72137",0,35,0
"24537","72139",0,69,0
"24538","72140",0,89,0
"24539","72141",2,23,0.155555555555556
"24540","72142",8,17,0.411111111111111
"24541","72143",0,55,0
"24542","72149",0,56,0
"24543","72150",0,43,0
"24544","72152",0,69,0
"24545","72153",2,26,0.0888888888888889
"24546","72156",0,59,0
"24547","72157",0,50,0
"24548","72160",0,78,0
"24549","72165",0,93,0
"24550","72166",0,90,0
"24551","72167",0,46,0
"24552","72168",0,57,0
"24553","72169",0,76,0
"24554","72170",0,84,0
"24555","72173",0,48,0
"24556","72175",0,78,0
"24557","72176",0,39,0
"24558","72179",2,26,0.0888888888888889
"24559","72181",0,41,0
"24560","72201",10,2,0.922222222222222
"24561","72202",10,0,0.944444444444445
"24562","72204",10,7,0.733333333333333
"24563","72205",10,0,0.922222222222222
"24564","72206",10,10,0.655555555555556
"24565","72207",10,5,0.788888888888889
"24566","72209",10,12,0.6
"24567","72210",8,19,0.344444444444444
"24568","72211",10,0,0.911111111111111
"24569","72212",10,8,0.7
"24570","72223",10,9,0.622222222222222
"24571","72227",10,6,0.777777777777778
"24572","72301",10,14,0.533333333333333
"24573","72311",0,77,0
"24574","72315",0,52,0
"24575","72320",0,65,0
"24576","72321",0,60,0
"24577","72322",0,57,0
"24578","72324",0,54,0
"24579","72325",6,26,0.133333333333333
"24580","72326",0,67,0
"24581","72327",6,27,0.1
"24582","72328",0,117,0
"24583","72329",0,62,0
"24584","72330",0,63,0
"24585","72331",0,40,0
"24586","72332",6,27,0.1
"24587","72333",0,79,0
"24588","72335",0,55,0
"24589","72338",0,48,0
"24590","72339",0,34,0
"24591","72340",0,72,0
"24592","72341",0,67,0
"24593","72342",0,40,0
"24594","72346",0,40,0
"24595","72347",0,59,0
"24596","72348",0,54,0
"24597","72350",0,46,0
"24598","72351",0,57,0
"24599","72353",0,98,0
"24600","72354",0,57,0
"24601","72355",0,52,0
"24602","72358",0,63,0
"24603","72359",0,51,0
"24604","72360",0,67,0
"24605","72364",6,18,0.4
"24606","72365",0,41,0
"24607","72366",0,63,0
"24608","72367",0,101,0
"24609","72368",0,87,0
"24610","72370",0,61,0
"24611","72372",0,63,0
"24612","72373",0,49,0
"24613","72374",0,52,0
"24614","72376",4,28,0.0666666666666667
"24615","72377",0,57,0
"24616","72379",0,135,0
"24617","72383",0,76,0
"24618","72384",0,33,0
"24619","72386",0,40,0
"24620","72389",0,81,0
"24621","72390",0,42,0
"24622","72392",0,74,0
"24623","72394",0,54,0
"24624","72395",0,56,0
"24625","72396",0,70,0
"24626","72401",4,0,0.722222222222222
"24627","72404",2,12,0.4
"24628","72410",0,49,0
"24629","72411",2,18,0.266666666666667
"24630","72412",2,23,0.155555555555556
"24631","72413",0,64,0
"24632","72414",0,33,0
"24633","72415",0,50,0
"24634","72416",2,19,0.244444444444444
"24635","72417",4,13,0.544444444444444
"24636","72419",0,45,0
"24637","72421",2,23,0.155555555555556
"24638","72422",0,42,0
"24639","72424",0,54,0
"24640","72425",0,49,0
"24641","72426",0,62,0
"24642","72427",0,31,0
"24643","72428",0,73,0
"24644","72429",0,53,0
"24645","72430",0,31,0
"24646","72431",0,48,0
"24647","72432",0,36,0
"24648","72433",0,35,0
"24649","72434",0,58,0
"24650","72435",0,44,0
"24651","72436",2,23,0.155555555555556
"24652","72437",2,25,0.111111111111111
"24653","72438",0,36,0
"24654","72440",0,67,0
"24655","72441",0,50,0
"24656","72442",0,49,0
"24657","72443",2,22,0.177777777777778
"24658","72444",0,71,0
"24659","72445",0,40,0
"24660","72447",0,34,0
"24661","72449",0,50,0
"24662","72450",4,0,0.722222222222222
"24663","72453",0,52,0
"24664","72454",0,32,0
"24665","72455",0,56,0
"24666","72456",0,42,0
"24667","72457",0,41,0
"24668","72458",0,53,0
"24669","72459",0,69,0
"24670","72460",0,85,0
"24671","72461",2,25,0.111111111111111
"24672","72462",0,58,0
"24673","72464",0,36,0
"24674","72466",0,71,0
"24675","72467",4,4,0.644444444444444
"24676","72469",0,77,0
"24677","72470",0,51,0
"24678","72471",0,44,0
"24679","72472",2,28,0.0444444444444444
"24680","72473",0,49,0
"24681","72476",0,35,0
"24682","72478",0,86,0
"24683","72479",0,37,0
"24684","72482",0,79,0
"24685","72501",0,64,0
"24686","72512",0,73,0
"24687","72513",0,81,0
"24688","72515",0,59,0
"24689","72517",0,57,0
"24690","72519",0,42,0
"24691","72520",0,61,0
"24692","72521",0,76,0
"24693","72522",0,84,0
"24694","72523",0,43,0
"24695","72524",0,75,0
"24696","72526",0,63,0
"24697","72527",0,56,0
"24698","72528",0,54,0
"24699","72529",0,75,0
"24700","72530",2,30,0
"24701","72531",0,77,0
"24702","72532",0,79,0
"24703","72533",2,26,0.0888888888888889
"24704","72534",0,67,0
"24705","72536",0,81,0
"24706","72537",0,55,0
"24707","72538",0,53,0
"24708","72539",0,69,0
"24709","72540",2,26,0.0888888888888889
"24710","72542",0,69,0
"24711","72543",2,0,0.666666666666667
"24712","72544",0,68,0
"24713","72546",2,25,0.111111111111111
"24714","72550",0,52,0
"24715","72553",0,77,0
"24716","72554",0,50,0
"24717","72555",0,31,0
"24718","72556",0,44,0
"24719","72560",2,0,0.666666666666667
"24720","72561",0,57,0
"24721","72562",0,77,0
"24722","72564",0,80,0
"24723","72565",0,65,0
"24724","72566",0,48,0
"24725","72567",2,24,0.133333333333333
"24726","72568",0,67,0
"24727","72569",0,91,0
"24728","72571",0,86,0
"24729","72572",0,85,0
"24730","72573",0,57,0
"24731","72576",0,50,0
"24732","72577",0,55,0
"24733","72578",0,48,0
"24734","72579",0,90,0
"24735","72581",2,20,0.222222222222222
"24736","72583",0,48,0
"24737","72584",0,61,0
"24738","72585",0,78,0
"24739","72587",0,74,0
"24740","72601",2,0,0.666666666666667
"24741","72611",2,19,0.244444444444444
"24742","72616",0,41,0
"24743","72617",0,39,0
"24744","72619",0,69,0
"24745","72623",0,70,0
"24746","72624",0,42,0
"24747","72626",0,58,0
"24748","72628",0,79,0
"24749","72629",0,35,0
"24750","72630",0,42,0
"24751","72631",0,55,0
"24752","72632",0,56,0
"24753","72633",0,34,0
"24754","72634",0,56,0
"24755","72635",0,65,0
"24756","72636",2,25,0.111111111111111
"24757","72638",2,27,0.0666666666666667
"24758","72639",2,27,0.0666666666666667
"24759","72640",0,40,0
"24760","72641",0,41,0
"24761","72642",0,76,0
"24762","72644",0,38,0
"24763","72645",2,16,0.311111111111111
"24764","72648",2,25,0.111111111111111
"24765","72650",2,0,0.666666666666667
"24766","72651",0,78,0
"24767","72653",0,73,0
"24768","72655",0,63,0
"24769","72658",0,52,0
"24770","72660",0,53,0
"24771","72661",0,91,0
"24772","72662",2,23,0.155555555555556
"24773","72663",0,35,0
"24774","72666",0,53,0
"24775","72668",0,56,0
"24776","72669",4,30,0
"24777","72670",0,61,0
"24778","72672",0,34,0
"24779","72675",2,21,0.2
"24780","72677",0,43,0
"24781","72679",0,48,0
"24782","72680",2,29,0.0222222222222222
"24783","72682",0,54,0
"24784","72683",0,48,0
"24785","72685",2,27,0.0666666666666667
"24786","72686",0,42,0
"24787","72687",0,44,0
"24788","72701",4,10,0.666666666666667
"24789","72703",4,0,1
"24790","72704",4,14,0.533333333333333
"24791","72712",0,32,0
"24792","72714",0,46,0
"24793","72715",0,44,0
"24794","72717",0,55,0
"24795","72718",4,27,0.1
"24796","72719",0,39,0
"24797","72721",0,68,0
"24798","72722",0,42,0
"24799","72727",0,32,0
"24800","72729",0,60,0
"24801","72730",4,19,0.366666666666667
"24802","72732",0,36,0
"24803","72734",0,34,0
"24804","72736",0,57,0
"24805","72738",4,29,0.0333333333333333
"24806","72739",0,44,0
"24807","72740",0,45,0
"24808","72742",0,73,0
"24809","72744",0,40,0
"24810","72745",4,22,0.266666666666667
"24811","72747",0,41,0
"24812","72749",0,49,0
"24813","72751",0,43,0
"24814","72752",0,85,0
"24815","72753",4,28,0.0666666666666667
"24816","72756",0,34,0
"24817","72758",4,27,0.1
"24818","72760",0,65,0
"24819","72761",2,23,0.155555555555556
"24820","72762",4,13,0.566666666666667
"24821","72764",4,13,0.566666666666667
"24822","72768",0,47,0
"24823","72769",0,43,0
"24824","72773",0,37,0
"24825","72774",4,22,0.266666666666667
"24826","72776",0,69,0
"24827","72801",0,81,0
"24828","72802",0,79,0
"24829","72821",0,58,0
"24830","72823",0,67,0
"24831","72824",0,105,0
"24832","72826",0,73,0
"24833","72827",0,135,0
"24834","72828",0,125,0
"24835","72830",0,69,0
"24836","72832",0,64,0
"24837","72833",0,102,0
"24838","72834",0,93,0
"24839","72835",0,90,0
"24840","72837",0,93,0
"24841","72838",0,124,0
"24842","72839",0,100,0
"24843","72840",0,74,0
"24844","72841",0,111,0
"24845","72842",0,85,0
"24846","72843",0,95,0
"24847","72845",0,76,0
"24848","72846",0,81,0
"24849","72847",0,89,0
"24850","72851",0,81,0
"24851","72852",0,94,0
"24852","72853",0,97,0
"24853","72854",0,100,0
"24854","72855",0,58,0
"24855","72856",0,66,0
"24856","72857",0,116,0
"24857","72858",0,75,0
"24858","72860",0,113,0
"24859","72863",0,78,0
"24860","72865",0,75,0
"24861","72901",4,9,0.566666666666667
"24862","72903",4,0,0.722222222222222
"24863","72904",4,7,0.611111111111111
"24864","72908",4,8,0.511111111111111
"24865","72916",2,11,0.422222222222222
"24866","72921",2,22,0.177777777777778
"24867","72923",2,7,0.511111111111111
"24868","72926",0,87,0
"24869","72927",0,55,0
"24870","72928",0,42,0
"24871","72930",0,58,0
"24872","72932",0,33,0
"24873","72933",0,34,0
"24874","72934",0,50,0
"24875","72935",2,26,0.0888888888888889
"24876","72936",2,23,0.155555555555556
"24877","72937",2,27,0.0666666666666667
"24878","72938",0,44,0
"24879","72940",2,29,0.0222222222222222
"24880","72941",2,23,0.155555555555556
"24881","72943",0,67,0
"24882","72944",0,39,0
"24883","72945",0,35,0
"24884","72946",0,36,0
"24885","72947",2,30,0
"24886","72948",0,49,0
"24887","72949",0,46,0
"24888","72950",0,86,0
"24889","72951",0,48,0
"24890","72952",2,30,0
"24891","72955",0,41,0
"24892","72956",4,15,0.333333333333333
"24893","72958",0,66,0
"24894","72959",0,41,0
"24895","73002",0,71,0
"24896","73003",18,14,0.466666666666667
"24897","73004",0,61,0
"24898","73005",0,62,0
"24899","73006",0,34,0
"24900","73007",6,27,0.1
"24901","73008",20,10,0.611111111111111
"24902","73009",0,80,0
"24903","73010",0,33,0
"24904","73011",0,84,0
"24905","73012",16,15,0.433333333333333
"24906","73013",24,8,0.666666666666667
"24907","73014",0,50,0
"24908","73015",0,75,0
"24909","73016",4,30,0
"24910","73017",0,53,0
"24911","73018",0,44,0
"24912","73019",6,25,0.155555555555556
"24913","73020",12,26,0.111111111111111
"24914","73021",0,106,0
"24915","73024",0,126,0
"24916","73025",14,24,0.2
"24917","73026",0,42,0
"24918","73027",6,20,0.333333333333333
"24919","73028",4,24,0.2
"24920","73029",0,40,0
"24921","73030",0,31,0
"24922","73032",0,42,0
"24923","73033",0,99,0
"24924","73034",18,19,0.366666666666667
"24925","73036",0,32,0
"24926","73038",0,67,0
"24927","73040",0,58,0
"24928","73041",0,92,0
"24929","73042",0,79,0
"24930","73043",0,67,0
"24931","73044",4,0,1
"24932","73045",4,18,0.266666666666667
"24933","73047",0,64,0
"24934","73048",0,70,0
"24935","73049",0,35,0
"24936","73050",6,19,0.366666666666667
"24937","73051",0,58,0
"24938","73052",0,70,0
"24939","73053",0,77,0
"24940","73054",2,26,0.0888888888888889
"24941","73055",0,35,0
"24942","73056",0,45,0
"24943","73057",0,61,0
"24944","73058",4,24,0.2
"24945","73059",0,55,0
"24946","73061",2,29,0.0222222222222222
"24947","73062",0,86,0
"24948","73063",4,27,0.1
"24949","73064",12,19,0.322222222222222
"24950","73065",12,20,0.333333333333333
"24951","73066",20,20,0.333333333333333
"24952","73067",0,55,0
"24953","73068",0,42,0
"24954","73069",14,21,0.288888888888889
"24955","73071",6,25,0.155555555555556
"24956","73072",16,19,0.344444444444444
"24957","73073",0,33,0
"24958","73074",0,60,0
"24959","73075",0,59,0
"24960","73077",0,34,0
"24961","73078",0,32,0
"24962","73079",0,64,0
"24963","73080",0,48,0
"24964","73082",0,47,0
"24965","73084",20,20,0.333333333333333
"24966","73086",0,42,0
"24967","73089",0,32,0
"24968","73090",0,36,0
"24969","73092",0,56,0
"24970","73093",0,34,0
"24971","73095",0,48,0
"24972","73096",0,78,0
"24973","73097",20,12,0.555555555555555
"24974","73098",0,47,0
"24975","73099",20,18,0.366666666666667
"24976","73102",20,3,0.9
"24977","73103",20,3,0.888888888888889
"24978","73104",20,0,0.944444444444445
"24979","73105",20,0,1
"24980","73106",20,0,0.944444444444445
"24981","73107",20,0,0.922222222222222
"24982","73108",20,4,0.833333333333333
"24983","73109",20,5,0.811111111111111
"24984","73110",20,12,0.555555555555555
"24985","73111",20,3,0.9
"24986","73112",20,6,0.755555555555556
"24987","73114",20,0,0.866666666666667
"24988","73115",20,9,0.677777777777778
"24989","73116",20,9,0.688888888888889
"24990","73117",20,4,0.833333333333333
"24991","73118",20,5,0.833333333333333
"24992","73119",20,0,0.911111111111111
"24993","73120",20,8,0.688888888888889
"24994","73121",20,9,0.7
"24995","73122",20,9,0.655555555555556
"24996","73127",20,9,0.655555555555556
"24997","73128",20,14,0.533333333333333
"24998","73129",20,6,0.788888888888889
"24999","73130",18,18,0.366666666666667
"25000","73131",24,11,0.611111111111111
"25001","73132",20,13,0.522222222222222
"25002","73134",20,10,0.611111111111111
"25003","73135",20,10,0.655555555555556
"25004","73139",20,0,0.933333333333333
"25005","73141",20,16,0.466666666666667
"25006","73142",18,16,0.444444444444444
"25007","73145",20,12,0.577777777777778
"25008","73149",20,0,0.944444444444445
"25009","73150",18,17,0.422222222222222
"25010","73151",22,17,0.433333333333333
"25011","73159",20,5,0.822222222222222
"25012","73160",20,9,0.688888888888889
"25013","73162",20,15,0.488888888888889
"25014","73165",8,22,0.255555555555556
"25015","73169",20,13,0.522222222222222
"25016","73170",18,8,0.677777777777778
"25017","73173",18,15,0.5
"25018","73179",20,12,0.555555555555555
"25019","73401",2,0,0.666666666666667
"25020","73425",0,67,0
"25021","73430",0,49,0
"25022","73432",0,83,0
"25023","73433",0,70,0
"25024","73434",0,92,0
"25025","73437",0,67,0
"25026","73438",0,34,0
"25027","73439",0,59,0
"25028","73440",0,48,0
"25029","73441",0,59,0
"25030","73442",0,58,0
"25031","73443",2,11,0.422222222222222
"25032","73444",0,54,0
"25033","73446",0,33,0
"25034","73447",2,28,0.0444444444444444
"25035","73448",2,24,0.133333333333333
"25036","73449",0,61,0
"25037","73450",0,65,0
"25038","73453",2,30,0
"25039","73455",0,41,0
"25040","73456",0,36,0
"25041","73458",2,20,0.222222222222222
"25042","73459",0,33,0
"25043","73460",0,51,0
"25044","73461",0,87,0
"25045","73463",2,25,0.111111111111111
"25046","73481",0,60,0
"25047","73487",0,60,0
"25048","73491",0,69,0
"25049","73501",2,0,0.666666666666667
"25050","73503",2,12,0.4
"25051","73505",2,13,0.377777777777778
"25052","73507",2,9,0.466666666666667
"25053","73520",0,64,0
"25054","73521",0,74,0
"25055","73526",0,93,0
"25056","73527",0,33,0
"25057","73528",0,40,0
"25058","73529",0,53,0
"25059","73530",0,65,0
"25060","73531",0,32,0
"25061","73533",0,37,0
"25062","73538",0,38,0
"25063","73539",0,93,0
"25064","73540",2,28,0.0444444444444444
"25065","73541",0,39,0
"25066","73542",0,69,0
"25067","73543",2,18,0.266666666666667
"25068","73546",0,43,0
"25069","73547",0,105,0
"25070","73548",0,74,0
"25071","73549",0,61,0
"25072","73551",0,70,0
"25073","73552",0,34,0
"25074","73553",0,66,0
"25075","73554",0,110,0
"25076","73555",0,58,0
"25077","73556",0,93,0
"25078","73557",2,22,0.177777777777778
"25079","73559",0,56,0
"25080","73560",0,92,0
"25081","73562",0,31,0
"25082","73564",0,73,0
