"","GEOID","count_in_range_buprenorphine","count_in_range_methadone","count_in_range_naltrexone.vivitrol","type_count"
"13240","41754",2,2,5,"3"
"13241","41759",2,2,10,"3"
"13242","41760",2,2,11,"3"
"13243","41762",0,0,0,"0"
"13244","41763",0,0,3,"1"
"13245","41764",0,0,1,"1"
"13246","41766",0,0,0,"0"
"13247","41772",0,0,2,"1"
"13248","41773",2,2,10,"3"
"13249","41774",2,2,6,"3"
"13250","41775",0,0,1,"1"
"13251","41776",2,2,6,"3"
"13252","41777",0,0,0,"0"
"13253","41804",0,0,4,"1"
"13254","41810",0,0,3,"1"
"13255","41812",0,0,4,"1"
"13256","41815",0,0,4,"1"
"13257","41817",0,0,2,"1"
"13258","41819",0,0,2,"1"
"13259","41821",0,0,1,"1"
"13260","41822",2,2,8,"3"
"13261","41824",0,0,5,"1"
"13262","41825",0,0,4,"1"
"13263","41826",0,0,5,"1"
"13264","41828",0,0,0,"0"
"13265","41831",0,0,2,"1"
"13266","41832",0,0,4,"1"
"13267","41833",0,0,4,"1"
"13268","41834",0,0,6,"1"
"13269","41835",0,0,3,"1"
"13270","41836",0,0,6,"1"
"13271","41837",0,0,4,"1"
"13272","41838",0,0,4,"1"
"13273","41839",0,0,2,"1"
"13274","41840",0,0,4,"1"
"13275","41843",0,0,4,"1"
"13276","41844",0,0,2,"1"
"13277","41845",0,0,3,"1"
"13278","41847",2,2,10,"3"
"13279","41848",0,0,4,"1"
"13280","41849",0,0,4,"1"
"13281","41855",0,0,4,"1"
"13282","41858",0,0,5,"1"
"13283","41859",0,0,0,"0"
"13284","41861",0,0,1,"1"
"13285","41862",0,0,0,"0"
"13286","42001",6,2,4,"3"
"13287","42003",4,2,3,"3"
"13288","42020",0,0,0,"0"
"13289","42021",0,0,0,"0"
"13290","42022",0,0,0,"0"
"13291","42023",2,2,3,"3"
"13292","42024",2,2,3,"3"
"13293","42025",0,0,3,"1"
"13294","42027",4,2,3,"3"
"13295","42028",0,0,0,"0"
"13296","42029",4,2,3,"3"
"13297","42031",0,0,0,"0"
"13298","42032",0,0,0,"0"
"13299","42035",2,2,2,"3"
"13300","42036",0,0,0,"0"
"13301","42037",0,0,0,"0"
"13302","42038",0,0,0,"0"
"13303","42039",0,0,3,"1"
"13304","42040",0,0,3,"1"
"13305","42041",0,0,4,"1"
"13306","42044",0,0,0,"0"
"13307","42045",4,2,3,"3"
"13308","42047",0,0,0,"0"
"13309","42048",0,0,0,"0"
"13310","42049",0,0,0,"0"
"13311","42050",0,0,1,"1"
"13312","42051",4,2,6,"3"
"13313","42053",4,2,3,"3"
"13314","42054",0,0,0,"0"
"13315","42055",0,0,0,"0"
"13316","42056",2,2,3,"3"
"13317","42058",4,2,3,"3"
"13318","42060",4,2,3,"3"
"13319","42061",2,2,5,"3"
"13320","42064",0,0,0,"0"
"13321","42066",0,0,3,"1"
"13322","42069",4,2,6,"3"
"13323","42071",0,0,0,"0"
"13324","42076",0,0,0,"0"
"13325","42078",0,0,0,"0"
"13326","42079",0,0,3,"1"
"13327","42081",2,0,1,"2"
"13328","42082",4,2,3,"3"
"13329","42083",0,0,0,"0"
"13330","42084",0,0,0,"0"
"13331","42085",0,0,4,"1"
"13332","42086",6,2,4,"3"
"13333","42087",0,0,1,"1"
"13334","42088",0,0,3,"1"
"13335","42101",6,2,8,"3"
"13336","42102",6,2,8,"3"
"13337","42103",6,2,8,"3"
"13338","42104",6,2,8,"3"
"13339","42120",0,0,1,"1"
"13340","42122",6,2,9,"3"
"13341","42123",0,0,1,"1"
"13342","42124",0,0,1,"1"
"13343","42127",0,0,0,"0"
"13344","42129",2,0,0,"1"
"13345","42130",0,0,0,"0"
"13346","42133",0,0,2,"1"
"13347","42134",2,2,1,"3"
"13348","42140",0,0,1,"1"
"13349","42141",0,0,1,"1"
"13350","42151",0,0,1,"1"
"13351","42153",0,0,2,"1"
"13352","42154",0,0,0,"0"
"13353","42156",0,0,1,"1"
"13354","42157",0,0,1,"1"
"13355","42159",6,2,8,"3"
"13356","42160",0,0,0,"0"
"13357","42163",0,0,0,"0"
"13358","42164",0,0,1,"1"
"13359","42166",0,0,1,"1"
"13360","42167",0,0,1,"1"
"13361","42170",8,4,8,"3"
"13362","42171",6,2,8,"3"
"13363","42202",0,0,0,"0"
"13364","42204",0,0,0,"0"
"13365","42206",8,4,5,"3"
"13366","42207",0,0,0,"0"
"13367","42210",0,0,0,"0"
"13368","42211",2,2,0,"2"
"13369","42214",0,0,0,"0"
"13370","42215",2,2,0,"2"
"13371","42217",2,2,0,"2"
"13372","42220",0,0,0,"0"
"13373","42223",2,2,4,"3"
"13374","42232",2,2,0,"2"
"13375","42234",0,0,4,"1"
"13376","42236",2,2,0,"2"
"13377","42240",2,2,0,"2"
"13378","42254",0,0,0,"0"
"13379","42256",0,0,0,"0"
"13380","42259",0,0,0,"0"
"13381","42261",0,0,1,"1"
"13382","42262",2,2,4,"3"
"13383","42265",0,0,0,"0"
"13384","42266",2,2,0,"2"
"13385","42273",0,0,0,"0"
"13386","42274",6,2,8,"3"
"13387","42275",0,0,0,"0"
"13388","42276",0,0,0,"0"
"13389","42280",0,0,0,"0"
"13390","42285",0,0,0,"0"
"13391","42286",2,2,4,"3"
"13392","42301",4,2,2,"3"
"13393","42303",4,2,2,"3"
"13394","42320",0,0,2,"1"
"13395","42321",0,0,0,"0"
"13396","42322",0,0,0,"0"
"13397","42323",0,0,0,"0"
"13398","42324",0,0,0,"0"
"13399","42325",0,0,0,"0"
"13400","42326",0,0,0,"0"
"13401","42327",0,0,0,"0"
"13402","42328",0,0,2,"1"
"13403","42330",0,0,1,"1"
"13404","42332",0,0,1,"1"
"13405","42333",0,0,1,"1"
"13406","42337",0,0,0,"0"
"13407","42338",0,0,1,"1"
"13408","42339",0,0,0,"0"
"13409","42343",0,0,0,"0"
"13410","42344",0,0,0,"0"
"13411","42345",0,0,0,"0"
"13412","42347",0,0,2,"1"
"13413","42348",0,0,1,"1"
"13414","42349",0,0,1,"1"
"13415","42350",0,0,0,"0"
"13416","42351",4,2,3,"3"
"13417","42352",0,0,2,"1"
"13418","42354",0,0,2,"1"
"13419","42355",4,2,2,"3"
"13420","42356",0,0,1,"1"
"13421","42361",0,0,1,"1"
"13422","42366",4,2,2,"3"
"13423","42367",0,0,1,"1"
"13424","42368",0,0,0,"0"
"13425","42369",0,0,1,"1"
"13426","42370",0,0,2,"1"
"13427","42371",0,0,0,"0"
"13428","42372",0,0,0,"0"
"13429","42374",0,0,0,"0"
"13430","42376",4,2,2,"3"
"13431","42378",4,2,1,"3"
"13432","42404",0,0,0,"0"
"13433","42406",0,0,0,"0"
"13434","42408",0,0,0,"0"
"13435","42409",0,0,0,"0"
"13436","42410",0,0,0,"0"
"13437","42411",0,0,0,"0"
"13438","42413",0,0,0,"0"
"13439","42420",6,2,7,"3"
"13440","42431",0,0,0,"0"
"13441","42436",0,0,0,"0"
"13442","42437",0,0,0,"0"
"13443","42440",0,0,0,"0"
"13444","42441",0,0,0,"0"
"13445","42442",0,0,0,"0"
"13446","42445",0,0,0,"0"
"13447","42450",0,0,0,"0"
"13448","42451",8,2,7,"3"
"13449","42452",0,0,0,"0"
"13450","42453",0,0,0,"0"
"13451","42455",0,0,0,"0"
"13452","42456",0,0,0,"0"
"13453","42458",4,0,6,"2"
"13454","42459",0,0,0,"0"
"13455","42461",0,0,0,"0"
"13456","42462",0,0,0,"0"
"13457","42463",0,0,0,"0"
"13458","42464",0,0,0,"0"
"13459","42501",2,2,8,"3"
"13460","42503",2,2,7,"3"
"13461","42516",0,0,0,"0"
"13462","42518",2,2,6,"3"
"13463","42519",2,2,6,"3"
"13464","42528",0,0,0,"0"
"13465","42533",2,2,6,"3"
"13466","42539",0,0,0,"0"
"13467","42541",0,0,1,"1"
"13468","42544",0,2,4,"2"
"13469","42553",2,2,6,"3"
"13470","42565",0,0,0,"0"
"13471","42566",0,0,0,"0"
"13472","42567",2,2,7,"3"
"13473","42602",0,0,0,"0"
"13474","42603",0,0,0,"0"
"13475","42629",2,0,0,"1"
"13476","42631",0,0,1,"1"
"13477","42633",2,0,3,"2"
"13478","42634",0,0,0,"0"
"13479","42635",0,0,3,"1"
"13480","42638",0,0,1,"1"
"13481","42642",2,0,0,"1"
"13482","42647",0,0,1,"1"
"13483","42649",0,0,3,"1"
"13484","42653",0,0,1,"1"
"13485","42701",14,2,18,"3"
"13486","42712",14,2,14,"3"
"13487","42713",14,2,14,"3"
"13488","42715",2,0,0,"1"
"13489","42716",14,2,15,"3"
"13490","42717",0,0,0,"0"
"13491","42718",4,0,2,"2"
"13492","42721",0,0,1,"1"
"13493","42722",0,0,0,"0"
"13494","42724",14,2,15,"3"
"13495","42726",0,0,0,"0"
"13496","42728",2,0,1,"2"
"13497","42729",0,0,0,"0"
"13498","42731",0,0,0,"0"
"13499","42732",14,2,14,"3"
"13500","42733",0,0,1,"1"
"13501","42740",14,2,16,"3"
"13502","42741",2,0,0,"1"
"13503","42743",0,0,1,"1"
"13504","42746",0,0,0,"0"
"13505","42748",14,2,15,"3"
"13506","42749",0,0,0,"0"
"13507","42753",2,0,1,"2"
"13508","42754",0,0,0,"0"
"13509","42757",0,0,1,"1"
"13510","42758",2,0,2,"2"
"13511","42762",0,0,0,"0"
"13512","42764",0,0,1,"1"
"13513","42765",0,0,0,"0"
"13514","42776",14,2,15,"3"
"13515","42782",0,0,1,"1"
"13516","42784",14,2,15,"3"
"13517","42788",14,2,14,"3"
"13518","43001",4,0,8,"2"
"13519","43002",20,4,29,"3"
"13520","43003",4,0,6,"2"
"13521","43004",20,4,31,"3"
"13522","43005",0,0,3,"1"
"13523","43006",0,0,1,"1"
"13524","43008",2,0,3,"2"
"13525","43009",2,0,5,"2"
"13526","43010",12,0,15,"2"
"13527","43011",0,0,2,"1"
"13528","43013",0,0,0,"0"
"13529","43014",0,0,3,"1"
"13530","43015",4,0,14,"2"
"13531","43016",18,4,30,"3"
"13532","43017",24,4,33,"3"
"13533","43019",6,2,6,"3"
"13534","43021",22,4,32,"3"
"13535","43022",0,0,3,"1"
"13536","43023",4,0,6,"2"
"13537","43025",2,0,3,"2"
"13538","43026",26,4,36,"3"
"13539","43028",0,0,3,"1"
"13540","43029",2,0,5,"2"
"13541","43030",4,2,8,"3"
"13542","43031",2,0,5,"2"
"13543","43032",2,0,4,"2"
"13544","43033",8,0,15,"2"
"13545","43035",26,4,38,"3"
"13546","43036",2,0,7,"2"
"13547","43037",2,0,6,"2"
"13548","43040",4,0,11,"2"
"13549","43044",4,0,8,"2"
"13550","43045",0,0,2,"1"
"13551","43046",2,0,4,"2"
"13552","43050",0,0,3,"1"
"13553","43054",22,4,34,"3"
"13554","43055",2,0,3,"2"
"13555","43056",2,0,3,"2"
"13556","43060",2,0,7,"2"
"13557","43061",2,0,7,"2"
"13558","43062",14,0,17,"2"
"13559","43064",12,0,24,"2"
"13560","43065",18,4,26,"3"
"13561","43066",2,0,5,"2"
"13562","43067",2,0,5,"2"
"13563","43068",20,4,33,"3"
"13564","43070",2,0,7,"2"
"13565","43071",2,0,3,"2"
"13566","43072",2,0,3,"2"
"13567","43074",4,0,8,"2"
"13568","43076",2,0,3,"2"
"13569","43077",4,0,10,"2"
"13570","43078",12,0,16,"2"
"13571","43080",2,0,5,"2"
"13572","43081",24,4,36,"3"
"13573","43082",24,4,34,"3"
"13574","43084",0,0,2,"1"
"13575","43085",28,4,44,"3"
"13576","43101",0,0,2,"1"
"13577","43102",0,0,3,"1"
"13578","43103",2,0,12,"2"
"13579","43105",0,0,1,"1"
"13580","43106",0,0,1,"1"
"13581","43107",0,0,8,"1"
"13582","43109",22,4,35,"3"
"13583","43110",20,4,30,"3"
"13584","43111",4,4,8,"3"
"13585","43112",2,0,3,"2"
"13586","43113",0,0,3,"1"
"13587","43115",6,2,8,"3"
"13588","43116",6,2,17,"3"
"13589","43117",16,2,21,"3"
"13590","43119",24,4,30,"3"
"13591","43123",24,4,38,"3"
"13592","43125",22,4,36,"3"
"13593","43126",18,4,25,"3"
"13594","43127",4,4,9,"3"
"13595","43128",0,0,2,"1"
"13596","43130",0,0,8,"1"
"13597","43135",0,0,0,"0"
"13598","43136",12,2,26,"3"
"13599","43137",14,2,22,"3"
"13600","43138",0,0,5,"1"
"13601","43140",8,0,10,"2"
"13602","43142",0,0,1,"1"
"13603","43143",2,0,4,"2"
"13604","43144",4,4,8,"3"
"13605","43145",0,0,3,"1"
"13606","43146",0,0,0,"0"
"13607","43147",20,4,31,"3"
"13608","43148",0,0,1,"1"
"13609","43149",0,0,4,"1"
"13610","43150",0,0,5,"1"
"13611","43151",2,0,4,"2"
"13612","43152",0,0,0,"0"
"13613","43153",0,0,1,"1"
"13614","43154",0,0,3,"1"
"13615","43155",0,0,4,"1"
"13616","43156",0,0,3,"1"
"13617","43157",0,0,1,"1"
"13618","43158",0,0,5,"1"
"13619","43160",0,0,2,"1"
"13620","43162",18,2,18,"3"
"13621","43164",0,0,3,"1"
"13622","43201",26,4,44,"3"
"13623","43202",26,4,44,"3"
"13624","43203",26,4,44,"3"
"13625","43204",28,4,47,"3"
"13626","43205",26,4,44,"3"
"13627","43206",26,4,44,"3"
"13628","43207",26,4,39,"3"
"13629","43209",26,4,40,"3"
"13630","43210",26,4,44,"3"
"13631","43211",26,4,44,"3"
"13632","43212",26,4,44,"3"
"13633","43213",22,4,36,"3"
"13634","43214",28,4,46,"3"
"13635","43215",26,4,44,"3"
"13636","43217",22,4,31,"3"
"13637","43219",26,4,41,"3"
"13638","43220",26,4,42,"3"
"13639","43221",26,4,35,"3"
"13640","43222",28,4,47,"3"
"13641","43223",26,4,44,"3"
"13642","43224",24,4,43,"3"
"13643","43227",24,4,36,"3"
"13644","43228",28,4,46,"3"
"13645","43229",26,4,44,"3"
"13646","43230",24,4,43,"3"
"13647","43231",24,4,43,"3"
"13648","43232",22,4,35,"3"
"13649","43235",28,4,38,"3"
"13650","43240",26,4,38,"3"
"13651","43302",0,0,4,"1"
"13652","43310",2,0,3,"2"
"13653","43311",4,0,10,"2"
"13654","43314",2,0,4,"2"
"13655","43315",2,0,1,"2"
"13656","43316",2,0,6,"2"
"13657","43317",6,2,5,"3"
"13658","43318",2,0,7,"2"
"13659","43319",2,0,7,"2"
"13660","43320",2,0,4,"2"
"13661","43321",2,0,1,"2"
"13662","43322",0,0,3,"1"
"13663","43323",0,0,4,"1"
"13664","43324",2,0,5,"2"
"13665","43326",0,0,1,"1"
"13666","43330",0,0,0,"0"
"13667","43331",2,0,3,"2"
"13668","43332",0,0,4,"1"
"13669","43333",2,0,5,"2"
"13670","43334",4,0,5,"2"
"13671","43336",2,0,7,"2"
"13672","43337",0,0,3,"1"
"13673","43338",6,2,3,"3"
"13674","43340",0,0,1,"1"
"13675","43341",0,0,3,"1"
"13676","43342",0,0,3,"1"
"13677","43343",2,0,7,"2"
"13678","43344",0,0,2,"1"
"13679","43345",0,0,1,"1"
"13680","43347",2,0,6,"2"
"13681","43348",2,0,5,"2"
"13682","43351",0,0,4,"1"
"13683","43356",2,0,5,"2"
"13684","43357",4,0,8,"2"
"13685","43358",2,0,5,"2"
"13686","43359",0,0,0,"0"
"13687","43360",2,0,7,"2"
"13688","43402",14,0,16,"2"
"13689","43403",14,0,16,"2"
"13690","43406",4,0,7,"2"
"13691","43407",0,0,3,"1"
"13692","43408",10,2,12,"3"
"13693","43410",0,0,4,"1"
"13694","43412",8,2,13,"3"
"13695","43413",10,0,11,"2"
"13696","43416",0,0,3,"1"
"13697","43420",0,0,5,"1"
"13698","43430",16,2,20,"3"
"13699","43431",0,0,3,"1"
"13700","43432",0,0,1,"1"
"13701","43433",6,0,10,"2"
"13702","43434",12,2,18,"3"
"13703","43435",0,0,3,"1"
"13704","43437",6,0,7,"2"
"13705","43439",6,0,10,"2"
"13706","43440",6,0,8,"2"
"13707","43442",0,0,3,"1"
"13708","43443",18,2,21,"3"
"13709","43445",6,2,7,"3"
"13710","43446",0,0,0,"0"
"13711","43447",16,2,21,"3"
"13712","43449",0,0,4,"1"
"13713","43450",8,0,9,"2"
"13714","43451",8,0,9,"2"
"13715","43452",6,0,10,"2"
"13716","43456",0,0,0,"0"
"13717","43457",0,0,3,"1"
"13718","43458",0,0,2,"1"
"13719","43460",26,4,30,"3"
"13720","43462",6,0,6,"2"
"13721","43463",26,4,29,"3"
"13722","43464",6,0,11,"2"
"13723","43465",22,4,25,"3"
"13724","43466",4,0,5,"2"
"13725","43467",4,0,5,"2"
"13726","43468",12,2,18,"3"
"13727","43469",10,2,14,"3"
"13728","43501",2,0,3,"2"
"13729","43502",2,0,6,"2"
"13730","43504",18,4,19,"3"
"13731","43505",2,0,2,"2"
"13732","43506",2,0,2,"2"
"13733","43511",0,0,0,"0"
"13734","43512",0,0,7,"1"
"13735","43515",4,0,6,"2"
"13736","43516",0,0,0,"0"
"13737","43517",2,0,4,"2"
"13738","43518",2,0,3,"2"
"13739","43519",2,0,9,"2"
"13740","43521",0,0,1,"1"
"13741","43522",18,2,19,"3"
"13742","43523",0,0,3,"1"
"13743","43524",0,0,4,"1"
"13744","43525",24,4,26,"3"
"13745","43526",2,0,4,"2"
"13746","43527",0,0,7,"1"
"13747","43528",22,4,26,"3"
"13748","43529",2,0,2,"2"
"13749","43531",2,0,3,"2"
"13750","43532",0,0,4,"1"
"13751","43533",0,0,3,"1"
"13752","43534",4,0,8,"2"
"13753","43535",0,0,7,"1"
"13754","43536",2,0,6,"2"
"13755","43537",26,4,30,"3"
"13756","43540",6,2,3,"3"
"13757","43541",4,0,4,"2"
"13758","43542",26,4,28,"3"
"13759","43543",2,0,2,"2"
"13760","43545",0,0,7,"1"
"13761","43547",4,0,4,"2"
"13762","43548",0,0,8,"1"
"13763","43549",2,0,6,"2"
"13764","43551",26,4,29,"3"
"13765","43553",0,0,4,"1"
"13766","43554",2,0,3,"2"
"13767","43555",2,0,9,"2"
"13768","43556",2,0,6,"2"
"13769","43557",2,0,9,"2"
"13770","43558",18,2,21,"3"
"13771","43560",22,4,26,"3"
"13772","43565",12,0,13,"2"
"13773","43566",26,4,29,"3"
"13774","43567",0,0,4,"1"
"13775","43569",4,0,8,"2"
"13776","43570",2,0,3,"2"
"13777","43571",26,4,27,"3"
"13778","43604",26,4,30,"3"
"13779","43605",22,4,26,"3"
"13780","43606",22,4,26,"3"
"13781","43607",22,4,26,"3"
"13782","43608",24,6,27,"3"
"13783","43609",26,4,30,"3"
"13784","43610",24,6,27,"3"
"13785","43611",24,6,26,"3"
"13786","43612",24,6,27,"3"
"13787","43613",24,6,27,"3"
"13788","43614",26,4,30,"3"
"13789","43615",26,4,30,"3"
"13790","43616",22,4,25,"3"
"13791","43617",22,4,26,"3"
"13792","43619",22,4,26,"3"
"13793","43620",24,6,27,"3"
"13794","43623",22,4,26,"3"
"13795","43701",2,2,5,"3"
"13796","43711",0,0,3,"1"
"13797","43713",0,0,3,"1"
"13798","43716",0,0,0,"0"
"13799","43717",0,0,3,"1"
"13800","43718",0,0,3,"1"
"13801","43719",0,0,3,"1"
"13802","43720",2,2,5,"3"
"13803","43721",4,2,8,"3"
"13804","43722",0,0,3,"1"
"13805","43723",0,0,3,"1"
"13806","43724",0,0,3,"1"
"13807","43725",0,0,3,"1"
"13808","43727",2,2,5,"3"
"13809","43728",0,0,0,"0"
"13810","43730",0,0,4,"1"
"13811","43731",2,2,9,"3"
"13812","43732",0,0,0,"0"
"13813","43733",0,0,3,"1"
"13814","43734",2,2,5,"3"
"13815","43735",2,2,9,"3"
"13816","43736",0,0,6,"1"
"13817","43738",2,2,9,"3"
"13818","43739",2,0,3,"2"
"13819","43740",4,2,8,"3"
"13820","43746",2,2,5,"3"
"13821","43747",0,0,2,"1"
"13822","43748",0,0,8,"1"
"13823","43749",0,0,3,"1"
"13824","43750",0,0,3,"1"
"13825","43754",0,0,0,"0"
"13826","43755",0,0,5,"1"
"13827","43756",0,0,0,"0"
"13828","43758",0,0,0,"0"
"13829","43759",2,0,5,"2"
"13830","43760",0,0,0,"0"
"13831","43761",0,0,4,"1"
"13832","43762",2,2,8,"3"
"13833","43764",0,0,4,"1"
"13834","43766",0,0,8,"1"
"13835","43767",2,2,8,"3"
"13836","43768",0,0,5,"1"
"13837","43771",2,2,5,"3"
"13838","43772",0,0,3,"1"
"13839","43773",0,0,2,"1"
"13840","43777",2,2,9,"3"
"13841","43778",0,0,5,"1"
"13842","43779",0,0,0,"0"
"13843","43780",0,0,3,"1"
"13844","43782",0,0,8,"1"
"13845","43783",0,0,5,"1"
"13846","43786",0,0,0,"0"
"13847","43787",0,0,0,"0"
"13848","43788",0,0,0,"0"
"13849","43793",0,0,0,"0"
"13850","43802",2,2,5,"3"
"13851","43804",0,0,0,"0"
"13852","43805",2,0,2,"2"
"13853","43811",2,0,2,"2"
"13854","43812",2,0,2,"2"
"13855","43821",4,2,7,"3"
"13856","43822",0,0,0,"0"
"13857","43824",2,0,2,"2"
"13858","43830",4,2,8,"3"
"13859","43832",4,0,11,"2"
"13860","43836",2,0,2,"2"
"13861","43837",0,0,0,"0"
"13862","43840",2,0,6,"2"
"13863","43842",4,2,7,"3"
"13864","43843",0,0,1,"1"
"13865","43844",2,0,2,"2"
"13866","43845",2,0,2,"2"
"13867","43901",2,0,3,"2"
"13868","43902",0,0,0,"0"
"13869","43903",0,0,0,"0"
"13870","43905",2,0,3,"2"
"13871","43906",4,2,5,"3"
"13872","43907",0,0,1,"1"
"13873","43908",0,0,0,"0"
"13874","43910",4,0,3,"2"
"13875","43912",4,2,5,"3"
"13876","43913",6,0,5,"2"
"13877","43914",0,0,0,"0"
"13878","43915",0,0,0,"0"
"13879","43917",0,0,0,"0"
"13880","43920",6,0,7,"2"
"13881","43925",4,0,2,"2"
"13882","43926",8,0,7,"2"
"13883","43927",2,0,3,"2"
"13884","43928",2,0,3,"2"
"13885","43930",0,0,0,"0"
"13886","43931",2,0,1,"2"
"13887","43932",2,0,3,"2"
"13888","43933",0,0,1,"1"
"13889","43934",4,2,5,"3"
"13890","43935",4,2,5,"3"
"13891","43938",4,0,3,"2"
"13892","43939",2,0,3,"2"
"13893","43940",4,2,5,"3"
"13894","43942",0,0,1,"1"
"13895","43943",2,0,2,"2"
"13896","43944",4,0,3,"2"
"13897","43945",2,0,3,"2"
"13898","43946",2,0,1,"2"
"13899","43947",4,2,5,"3"
"13900","43948",4,0,2,"2"
"13901","43950",4,2,6,"3"
"13902","43951",0,0,1,"1"
"13903","43952",4,0,3,"2"
"13904","43953",4,0,3,"2"
"13905","43961",8,0,7,"2"
"13906","43962",2,0,3,"2"
"13907","43963",8,2,6,"3"
"13908","43964",4,0,3,"2"
"13909","43967",2,0,5,"2"
"13910","43968",6,0,7,"2"
"13911","43970",0,0,0,"0"
"13912","43971",8,2,7,"3"
"13913","43972",2,0,5,"2"
"13914","43973",0,0,0,"0"
"13915","43974",2,0,3,"2"
"13916","43976",4,0,2,"2"
"13917","43977",0,0,1,"1"
"13918","43983",0,0,2,"1"
"13919","43985",0,0,1,"1"
"13920","43986",0,0,0,"0"
"13921","43988",0,0,0,"0"
"13922","44001",16,0,11,"2"
"13923","44003",0,0,1,"1"
"13924","44004",4,0,5,"2"
"13925","44010",4,0,5,"2"
"13926","44011",22,4,28,"3"
"13927","44012",20,2,20,"3"
"13928","44017",32,8,44,"3"
"13929","44021",4,0,2,"2"
"13930","44022",2,0,13,"2"
"13931","44023",2,0,10,"2"
"13932","44024",12,0,10,"2"
"13933","44026",12,0,17,"2"
"13934","44028",22,0,19,"2"
"13935","44030",4,0,4,"2"
"13936","44032",4,0,4,"2"
"13937","44035",16,0,14,"2"
"13938","44039",22,0,18,"2"
"13939","44040",14,2,22,"3"
"13940","44041",4,0,7,"2"
"13941","44044",12,0,8,"2"
"13942","44045",12,0,10,"2"
"13943","44046",4,0,5,"2"
"13944","44047",4,0,5,"2"
"13945","44048",4,0,4,"2"
"13946","44049",14,0,11,"2"
"13947","44050",14,0,11,"2"
"13948","44052",16,0,14,"2"
"13949","44053",16,0,14,"2"
"13950","44054",18,0,14,"2"
"13951","44055",18,0,15,"2"
"13952","44056",10,2,23,"3"
"13953","44057",8,0,9,"2"
"13954","44060",14,2,13,"3"
"13955","44062",4,0,2,"2"
"13956","44064",4,0,5,"2"
"13957","44065",4,0,10,"2"
"13958","44067",14,4,33,"3"
"13959","44070",34,8,45,"3"
"13960","44072",12,0,15,"2"
"13961","44074",14,0,10,"2"
"13962","44076",0,0,1,"1"
"13963","44077",12,0,10,"2"
"13964","44080",4,2,8,"3"
"13965","44081",12,0,9,"2"
"13966","44082",4,0,5,"2"
"13967","44084",4,0,5,"2"
"13968","44085",4,0,3,"2"
"13969","44086",4,0,5,"2"
"13970","44087",6,0,18,"2"
"13971","44089",12,0,9,"2"
"13972","44090",10,0,8,"2"
"13973","44092",24,8,41,"3"
"13974","44093",0,0,0,"0"
"13975","44094",20,6,28,"3"
"13976","44095",18,8,32,"3"
"13977","44099",4,0,3,"2"
"13978","44101",22,8,42,"3"
"13979","44102",22,8,41,"3"
"13980","44103",28,8,45,"3"
"13981","44104",16,8,39,"3"
"13982","44105",20,8,42,"3"
"13983","44106",18,8,40,"3"
"13984","44107",24,8,38,"3"
"13985","44108",22,8,42,"3"
"13986","44109",20,8,41,"3"
"13987","44110",22,8,43,"3"
"13988","44111",22,8,36,"3"
"13989","44112",22,8,41,"3"
"13990","44113",22,8,41,"3"
"13991","44114",28,8,45,"3"
"13992","44115",24,8,43,"3"
"13993","44116",34,8,44,"3"
"13994","44117",26,8,42,"3"
"13995","44118",18,8,38,"3"
"13996","44119",22,8,42,"3"
"13997","44120",14,8,39,"3"
"13998","44121",20,8,37,"3"
"13999","44122",16,8,37,"3"
"14000","44123",20,8,38,"3"
"14001","44124",18,6,31,"3"
"14002","44125",20,8,42,"3"
"14003","44126",30,8,41,"3"
"14004","44127",20,8,41,"3"
"14005","44128",16,8,38,"3"
"14006","44129",20,8,41,"3"
"14007","44130",16,6,31,"3"
"14008","44131",20,8,41,"3"
"14009","44132",18,8,37,"3"
"14010","44133",18,4,29,"3"
"14011","44134",20,8,41,"3"
"14012","44135",28,8,39,"3"
"14013","44136",18,4,29,"3"
"14014","44137",20,8,43,"3"
"14015","44138",28,4,34,"3"
"14016","44139",8,4,24,"3"
"14017","44140",28,6,36,"3"
"14018","44141",30,8,46,"3"
"14019","44142",30,8,42,"3"
"14020","44143",20,8,39,"3"
"14021","44144",22,8,42,"3"
"14022","44145",30,6,37,"3"
"14023","44146",16,8,38,"3"
"14024","44147",20,6,31,"3"
"14025","44149",22,2,26,"3"
"14026","44201",12,2,11,"3"
"14027","44202",6,0,15,"2"
"14028","44203",18,4,22,"3"
"14029","44212",10,0,11,"2"
"14030","44214",12,0,12,"2"
"14031","44215",6,0,8,"2"
"14032","44216",24,6,27,"3"
"14033","44217",12,0,11,"2"
"14034","44221",22,4,24,"3"
"14035","44223",18,4,18,"3"
"14036","44224",20,2,21,"3"
"14037","44230",22,4,21,"3"
"14038","44231",8,2,10,"3"
"14039","44233",20,0,19,"2"
"14040","44234",4,0,3,"2"
"14041","44235",6,0,9,"2"
"14042","44236",16,2,25,"3"
"14043","44240",12,2,14,"3"
"14044","44241",8,0,12,"2"
"14045","44243",12,2,14,"3"
"14046","44250",28,6,31,"3"
"14047","44251",8,2,10,"3"
"14048","44253",12,0,9,"2"
"14049","44254",12,0,10,"2"
"14050","44255",4,0,4,"2"
"14051","44256",18,0,16,"2"
"14052","44260",24,6,23,"3"
"14053","44262",22,4,21,"3"
"14054","44264",14,2,15,"3"
"14055","44265",16,4,18,"3"
"14056","44266",10,2,13,"3"
"14057","44270",20,2,16,"3"
"14058","44272",12,2,15,"3"
"14059","44273",20,2,16,"3"
