ID,STATE,ADDRESS,city,zip,Longitude,Latitude,total_beds,pit_count,year_round_beds
8496,ID,3130 S YELLOWSTONE HWY,IDAHO FALLS,83402,-112.055079699999993,  43.470068710000000,27,15,27
8497,ID,840 PARK AVE,IDAHO FALLS,83402,-112.037839199999993,  43.496448030000003,25,19,25
8498,ID,510 W PALOUSE RIVER DR,MOSCOW,83843,-117.006064300000006,  46.715567139999997,7,2,7
8499,ID,501 E WALLACE AVE,COEUR D ALENE,83814,-116.779271800000004,  47.676761180000000,14,4,14
8500,ID,921 9TH AVE,LEWISTON,83501,-117.018945000000002,  46.411407449999999,11,3,11
8501,ID,2480 S YELLOWSTONE HWY,IDAHO FALLS,83402,-112.051043699999994,  43.475296759999999,68,71,65
8502,ID,653 S 4TH AVE,POCATELLO,83201,-112.439581700000005,  42.861557169999998,52,52,32
8508,ID, , ,,-114.659446900000006,  44.388995389999998,26,11,26
8511,ID, , ,,-114.659446900000006,  44.388995389999998,13,3,13
8512,ID, , ,,-114.659446900000006,  44.388995389999998,7,0,7
8514,ID, , ,,-114.659446900000006,  44.388995389999998,4,0,4
8516,ID, , ,,-114.659446900000006,  44.388995389999998,12,6,12
8517,ID, , ,83318,-113.793284999999997,  42.534030000000001,6,5,6
8518,ID, , ,,-114.659446900000006,  44.388995389999998,6,2,6
8520,ID, , ,83606,-116.687524999999994,  43.665264999999998,48,30,48
18419,ID, , ,83702,-116.210179999999994,  43.626609999999999,0,0,0
19841,ID, , ,83701,-116.201584999999994,  43.616920000000000,205,169,205
19842,ID, , ,83703,-116.230149999999995,  43.643219999999999,53,5,53
19843,ID, , ,83703,-116.230149999999995,  43.643219999999999,55,16,55
19844,ID,2200 West Fairview Avenue,Boise,83702,-116.217274000000003,  43.620625709999999,43,43,43
19845,ID, , ,83705,-116.215199999999996,  43.591270000000002,12,11,12
19858,ID,1620 W River Street,Boise,83702,-116.217048100000000,  43.618501909999999,166,166,166
19860,ID, , ,83704,-116.306314999999998,  43.629474999999999,4,0,4
19862,ID, , ,83705,-116.215199999999996,  43.591270000000002,10,10,10
19865,ID, , ,83704,-116.306314999999998,  43.629474999999999,31,31,31
19866,ID, , ,83702,-116.210179999999994,  43.626609999999999,94,94,94
19868,ID,575 S. 13th St.,Boise,83702,-116.214214699999999,  43.615283169999998,292,216,254
19874,ID,575 S. 13th St.,Boise,83702,-116.214214699999999,  43.615283169999998,36,20,36
19876,ID,1404 W Jefferson St,Boise,83702,-116.208510799999999,  43.621579029999999,165,89,115
19877,ID, , ,83705,-116.215199999999996,  43.591270000000002,12,9,12
19878,ID, , ,83702,-116.210179999999994,  43.626609999999999,39,39,39
19879,ID, , ,83702,-116.210179999999994,  43.626609999999999,109,109,109
8535,IL,"60619, 60637, 60649",Chicago,60608, -87.661640000000006,  41.859684999999999,87,57,75
12374,IL,2255 E. 7th St,Chicago,60649, -87.580539999999999,  41.763809999999999,115,105,115
23588,IL,2300 TRUMAN ROAD,SPRINGFIELD,62704, -89.627022909999994,  39.768707120000002,9,4,9
23030,IL,4570,Skokie,60076, -87.729915000000005,  42.028070000000000,34,31,34
12045,IL,4750 S. Sherdian Road,Chicago,60640, -87.654843860000000,  41.968638509999998,12,12,12
1331,IL,14411 Kishwaukee Rd,WOODSTOCK,60098, -88.479939970000004,  42.316423200000003,53,54,53
12775,IL,"7703, 7707 S. Stewart",Chicago,60620, -87.634345839999995,  41.754170250000001,10,9,10
16140,IL,700 N 20TH,E ST LOUIS,62225, -90.131115140000006,  38.622018240000003,57,49,57
564,IL,508 E. MAIN ST.,CHAMPAIGN,61820, -88.242171690000006,  40.117802339999997,15,5,0
8225,IL,202 NE Madision,Peoria,61602, -89.589820709999998,  40.694932889999997,12,12,12
1791,IL,1920 Chestnut,Waukegan,60085, -87.840967379999995,  42.387207449999998,38,31,38
10381,IL,1609 S Homan,Chicago,60624, -87.710293340000007,  41.858695140000002,51,51,51
18562,IL,1015 East Madison,Springfield,62703, -89.641815420000000,  39.803887000000003,67,55,0
22607,IL,209 West Scarrit St,Springfield,62702, -89.656889690000000,  39.790997810000000,15,9,15
14810,IL,9601 Ogden Ave,LA GRANGE,60526, -87.860662000000005,  41.817388070000000,15,15,15
24354,IL,1439 Emerald St.,Chicago Heights,60411, -87.634859980000002,  41.504767979999997,0,0,0
9365,IL,7020 S. Jeffery Ave.,Chicago,60649, -87.576350610000006,  41.767079809999998,55,51,55
12038,IL,7020 S. Jeffery Avenue,Chicago,60649, -87.576350610000006,  41.767079809999998,50,41,50
12377,IL,4631 N. Beacon Avenue,Chicago,60640, -87.663876459999997,  41.966276200000003,88,80,88
10429,IL,3527 W North AVE,Chicago,60641, -87.715571260000004,  41.909987020000003,34,22,34
24357,IL,3800 Hennepin Dr,JOLIET,60436, -88.176402010000004,  41.574018930000001,8,1,8
16198,IL,510 N 25TH ST,East St Louis,62225, -90.128884630000002,  38.613258569999999,15,14,15
1328,IL,4209 W Shamrock Ln,McHenry,60150, -88.280017079999993,  42.314882230000002,7,5,7
22666,IL,2208 S 12TH ST,SPRINGFIELD,62702, -89.639531689999998,  39.776403119999998,22,16,22
11376,IL,3333 Marshfield,Chicago,60657, -87.669926849999996,  41.942454030000000,23,23,23
12709,IL,1530 Sedgwick,Chicago,60610, -87.638578609999996,  41.910238900000003,106,106,106
18875,IL,1513 Jefferson,Naperville,60540, -88.182893199999995,  41.769853800000000,6,6,6
18893,IL,1509 Jefferson,Naperville,60540, -88.182893199999995,  41.769853800000000,4,4,4
16129,IL,7 Vieux Carre Dr,East St. Louis,62205, -90.055927199999999,  38.595229179999997,7,7,7
10763,IL,3857 West Polk Street,Chicago,60608, -87.722649020000006,  41.870725270000001,90,45,90
12073,IL,810 S. Independance Blvd,Chicago,60624, -87.720272499999993,  41.870323560000003,14,14,14
25054,IL,400 W. Pleasant, ,62428, -88.168850669999998,  39.246985350000003,13,13,13
16195,IL,50 Northgate Industrial Dr,Granite City,62220, -90.133820060000005,  38.746310549999997,6,6,6
16197,IL,50 Northgate Industrial Dr,GRANITE CITY,62223, -90.133820060000005,  38.746310549999997,17,16,17
11625,IL,300 Reagan,Eureka,61530, -89.268752919999997,  40.712166959999998,21,1,21
15874,IL,1427 Hervey,NORTH CHICAGO,60064, -87.851873319999996,  42.333238770000001,18,18,18
16081,IL,1240 Gaty,East St. Louis,62201, -90.149804849999995,  38.619785850000000,12,11,12
20414,IL,1004 Greenwood,EVANSTON,60201, -87.685446780000007,  42.042658719999999,40,36,0
23021,IL,784 Greenwood,Northbrook,60062, -87.845022369999995,  42.138725850000000,8,8,8
25035,IL,1812 Western,MATTOON,61938, -88.377316809999996,  39.483184280000003,24,23,24
891,IL,4101 N. Ravenswood,Chicago,60613, -87.673829710000007,  41.956288909999998,26,26,26
12404,IL,50 N Hoyne,Chicago,60612, -87.679137470000001,  41.882749990000001,10,10,10
888,IL,4554 N. Broadway,Chicago,60640, -87.657079990000000,  41.964790299999997,47,47,47
892,IL,5700 N. Sheridan,Chicago,60660, -87.655230099999997,  41.985844800000002,24,16,24
8275,IL,1110 N Noble,Chicago,60642, -87.662593439999995,  41.901862489999999,85,85,85
8573,IL,2544 W. Augusta,Chicago,60622, -87.691194670000002,  41.899379349999997,13,0,13
8618,IL,4411 N Ravenswood,Chicago,60640, -87.673992659999996,  41.961956630000003,27,29,27
8712,IL,4615 North Clifton,Chicago,60640, -87.658812530000006,  41.966123019999998,80,55,80
9018,IL,7250 S. Blackstone,Chicago,60619, -87.588477549999993,  41.762658020000003,63,60,63
9667,IL,10046 S Western,Chicago,60643, -87.681768550000001,  41.710485490000003,9,8,9
10221,IL,2425 West Jackson,Chicago,60612, -87.687394479999995,  41.877510289999996,28,28,28
10222,IL,200 W Jackson,Chicago,60606, -87.634091029999993,  41.878147530000000,11,4,11
10223,IL,1668 W Ogden,Chicago,60612, -87.668726890000002,  41.879259759999997,38,38,38
10224,IL,1668 W Ogden,Chicago,60612, -87.668726890000002,  41.879259759999997,24,24,24
10250,IL,5700 N Sheridan,Chicago,60660, -87.655230099999997,  41.985844800000002,90,88,90
10367,IL,212 W. Van Buren,Chicago,60607, -87.634307280000002,  41.876865350000003,67,67,67
10437,IL,1668 W Ogden,Chicago,60612, -87.668726890000002,  41.879259759999997,44,44,44
10711,IL,4615 North Clifton,Chicago,60640, -87.658812530000006,  41.966123019999998,16,12,16
11038,IL,9020 S. Langley,Chicago,60619, -87.607125519999997,  41.730461200000001,44,43,44
11276,IL,1521 N Sedgwick,Chicago,60610, -87.638511390000005,  41.909963089999998,48,48,48
12039,IL,4554 N. Broadway Suite #207,Chicago,60640, -87.657079990000000,  41.964790299999997,30,28,30
12041,IL,1207 W Leland,Chicago,60640, -87.660049860000001,  41.967157469999997,24,18,24
12074,IL,4410 N Ravenswood,Chicago,60640, -87.674545190000003,  41.962029760000000,18,18,18
12107,IL,4554 N Broadway,Chicago,60640, -87.657079990000000,  41.964790299999997,9,9,9
12133,IL,5628 S. Halsted,Chicago,60621, -87.645125890000003,  41.791945599999998,22,17,22
12199,IL,4615 North Clifton,Chicago,60640, -87.658812530000006,  41.966123019999998,35,30,35
12200,IL,3722 S. Indiana,Chicago,60653, -87.621689579999995,  41.826700830000000,30,26,30
12297,IL,212 W Van Buren,Chicago,60607, -87.634307280000002,  41.876865350000003,20,20,20
12312,IL,7948 S. Ingleside,Chicago,60619, -87.601526160000006,  41.749760360000003,32,27,32
12313,IL,2703 W. Division,Chicago,60622, -87.694672490000002,  41.902897189999997,10,9,10
12315,IL,4411 N Ravenswood,Chicago,60640, -87.673992659999996,  41.961956630000003,146,146,146
12320,IL,1866 N. Milwaukee,Chicago,60647, -87.685331360000006,  41.915443850000003,16,16,16
12365,IL,4454 N. Broadway Suite #207,Chicago,60640, -87.656190710000004,  41.963237270000000,57,56,57
12383,IL,200 W Jackson Suite 2100,Chicago,60606, -87.634091029999993,  41.878147530000000,90,82,90
12386,IL,4615 North Clifton,Chicago,60640, -87.658812530000006,  41.966123019999998,65,63,65
12389,IL,1615 W Chicago,Chicago,60622, -87.668038409999994,  41.896038279999999,150,146,150
12390,IL,8025 S. Honore,Chicago,60620, -87.669407340000006,  41.747689950000002,60,50,60
12391,IL,4411 N Ravenswood,Chicago,60640, -87.673992659999996,  41.961956630000003,18,18,18
12395,IL,3753 S. Cottage Grove,Chicago,60653, -87.608094300000005,  41.826339910000002,19,11,19
12399,IL,9718 S Halsted,Chicago,60628, -87.643184640000001,  41.716885529999999,53,43,53
12403,IL,9718 S Halsted,Chicago,60628, -87.643184640000001,  41.716885529999999,40,38,40
12405,IL,50 N Hoyne,Chicago,60612, -87.679137470000001,  41.882749990000001,50,47,50
12408,IL,3722 S. Indiana,Chicago,60653, -87.621689579999995,  41.826700830000000,116,97,116
12413,IL,835 W Addison,Chicago,60613, -87.650953319999999,  41.947267680000003,8,5,8
12415,IL,200 W. Jackson,Chicago,60606, -87.634091029999993,  41.878147530000000,225,213,225
12417,IL,618 S Wabash,Chicago,60605, -87.625998220000000,  41.873925309999997,78,77,78
12671,IL,11045 S Wentworth,Chicago,60628, -87.627892529999997,  41.693163990000002,53,43,53
12673,IL,200 S Sacramento,Chicago,60612, -87.701157570000007,  41.878296220000003,38,43,38
12679,IL,9718 S Halsted,Chicago,60628, -87.643184640000001,  41.716885529999999,72,55,72
12681,IL,4943 N Kenmore,Chicago,60640, -87.656201980000006,  41.972842960000001,22,22,22
12705,IL,6310 S. Claremont,Chicago,60636, -87.682332990000006,  41.778908430000001,66,40,66
12710,IL,2822 W Jackson,Chicago,60612, -87.697284040000000,  41.877447470000000,43,31,43
12712,IL,3722 S. Indiana,Chicago,60653, -87.621689579999995,  41.826700830000000,111,93,111
12716,IL,50 N Hoyne,CHICAGO,60612, -87.679137470000001,  41.882749990000001,12,12,12
12717,IL,1801 W Adams,Chicago,60612, -87.671842870000006,  41.878799890000003,40,37,40
12719,IL,1532 N Sedgwick,Chicago,60610, -87.638578609999996,  41.910238900000003,8,7,8
12725,IL,835 W. Addison,Chicago,60613, -87.650953319999999,  41.947267680000003,21,19,21
12726,IL,1110 N Noble,Chicago,60642, -87.662593439999995,  41.901862489999999,101,92,101
12760,IL,500 W Englewood,Chicago,60621, -87.637707820000003,  41.780812380000000,12,12,12
12761,IL,4101 N. Ravenswood,Chicago,60613, -87.673829710000007,  41.956288909999998,186,176,186
12777,IL,1866 N. Milwaukee,Chicago,60647, -87.685331360000006,  41.915443850000003,24,5,24
12778,IL,6212 S Sangamon,Chicago,60621, -87.648467159999996,  41.781188559999997,121,121,121
13586,IL,2240 W Ogden,Chicago,60612, -87.682218910000003,  41.867955010000003,0,0,0
15182,IL,1801 S Wabash,Chicago,60616, -87.625569150000004,  41.857680049999999,50,46,50
16227,IL,821 W A,Belleville,62220, -89.994377040000003,  38.515495360000003,28,29,28
17735,IL,1114 s. West,Olney,62450, -88.093981999999997,  38.718028910000001,20,7,20
17757,IL,705 E. College,Carbondale,62901, -89.205819099999999,  37.722192730000003,10,10,10
22973,IL,1546 East Cornell,SPRINGFIELD,62703, -89.634076910000005,  39.776837720000003,24,23,24
23585,IL,109 East Lawrence,Springfield,62704, -89.654450800000006,  39.793953190000003,3,3,3
24828,IL,234 S COLLEGE,Decatur,62522, -88.961872499999998,  39.839656980000001,16,3,16
24923,IL,400 W. Pleasant,Greenup,62428, -88.168850669999998,  39.246985350000003,8,8,8
24933,IL,400 W. Pleasant,Greenup,62428, -88.168850669999998,  39.246985350000003,1,0,1
24963,IL,400 W. Pleasant,Greenup,62428, -88.168850669999998,  39.246985350000003,4,4,4
24687,IL,12731 S Wood Street,Blue Island,60406, -87.665690549999994,  41.661891490000002,32,30,32
12766,IL,2100 W Warren Blvd,Chicago IL 60612,60612, -87.679303520000005,  41.882223979999999,16,16,16
16132,IL,9400 Lebanon Road,Belleville,62223, -90.048270970000004,  38.588291009999999,7,7,7
9659,IL,605 & 609 NE MONROE ST,PEORIA,61603, -89.586543719999995,  40.698705980000000,2,2,2
16077,IL,7 Vieux Carre Dr,East St. Louis,62223, -90.055927199999999,  38.595229179999997,28,28,28
18849,IL,2137 PRENTISS DR,Downers Grove,60515, -88.034327660000002,  41.768851640000001,14,14,14
11317,IL,3745 S Indiana Ave,Chicago,60653, -87.621575239999999,  41.826230910000000,18,11,18
12718,IL,3745 S Indiana Ave,Chicago,60653, -87.621575239999999,  41.826230910000000,4,1,4
18856,IL,1709 East Roosevelt Road,WHEATON,60189, -88.083220720000000,  41.859169180000002,5,1,5
20585,IL,318 N CHURCH ST,ROCKFORD,61103, -89.094066010000006,  42.274143840000001,50,49,0
22024,IL,758 N WATER ST,DECATUR,62521, -88.954442529999994,  39.848458989999997,7,7,7
24392,IL,2014 East Washington Street,Joliet,60432, -88.032789660000006,  41.522765520000000,0,,0
1316,IL,4209 Shamrock Ln #B,MCHENRY,60050, -88.280017079999993,  42.314882230000002,3,3,3
1327,IL,4209 Shamrock Ln #B,MCHENRY,60050, -88.280017079999993,  42.314882230000002,8,20,8
1330,IL,4209 Shamrock Ln #B,MCHENRY,60050, -88.280017079999993,  42.314882230000002,66,66,66
12067,IL,1607 Howard Street,Chicago,60626, -87.671634999999995,  42.019312520000000,22,16,22
12068,IL,1607 Howard Street,Chicago,60626, -87.671634999999995,  42.019312520000000,27,22,27
12070,IL,1607 Howard Street,Chicago,60626, -87.671634999999995,  42.019312520000000,23,21,23
12226,IL,1207 Leland Avenue,Chicago,60640, -87.660049860000001,  41.967157469999997,63,60,63
12380,IL,1456 Oakdale Avenue,Chicago,60657, -87.665758019999998,  41.935197479999999,16,15,16
12382,IL,1456 Oakdale Avenue,Chicago,60657, -87.665758019999998,  41.935197479999999,32,30,32
13389,IL,9601 Ogden Ave,LA GRANGE,60525, -87.860662000000005,  41.817388070000000,20,15,20
14811,IL,9601 Ogden Ave,LA GRANGE,60525, -87.860662000000005,  41.817388070000000,0,0,0
14812,IL,9601 Ogden Ave,LA GRANGE,60525, -87.860662000000005,  41.817388070000000,0,0,0
16450,IL,232 CHURCH ST,LIBERTYVILLE,60048, -87.950738369999996,  42.287062570000003,16,17,16
18863,IL,119 West Street,Wheaton,60187, -88.111482490000000,  41.865538000000001,3,4,3
18906,IL,1698 Diehl Road,Naperville,60563, -88.203881989999999,  41.799062550000002,4,4,4
18910,IL,1244 Army Trail Rd.,Carol Stream,60188, -88.164468439999993,  41.941590280000000,145,131,139
25104,IL,9601 Ogden Ave,LA GRANGE,60525, -87.860662000000005,  41.817388070000000,14,8,14
10278,IL,1607 W Howard ST FLR 3,Chicago,60657, -87.671634999999995,  42.019312520000000,15,13,15
15189,IL,1607 W Howard St. Floor #3,Chicago,60657, -87.671634999999995,  42.019312520000000,50,23,50
16204,IL,510 N 25th St,"East Saint Louis, IL",62205, -90.128884630000002,  38.613258569999999,2,2,2
12407,IL,2601 West Marquette Road,Chicago,60629, -87.689545609999996,  41.771872449999996,368,368,368
21314,IL,433 S Carlton Ave,Wheaton,60187, -88.116155570000004,  41.860987510000001,6,6,6
21318,IL,214 WALNUT ST,ST CHARLES,60174, -88.316266209999995,  41.912363540000001,60,42,60
24385,IL,1331 EAGLE ST,JOLIET,60432, -88.049294050000000,  41.535650980000000,17,17,17
25082,IL,1725 DARROW AVE,EVANSTON,60201, -87.697382529999999,  42.049368020000003,2,2,2
565,IL,124 W WHITE ST,Champaign,61820, -88.244929929999998,  40.114444560000003,75,51,0
640,IL, , ,60506, -88.322445000000002,  41.760804999999998,72,72,72
641,IL,506 E MAIN ST,URBANA,61802, -88.201975829999995,  40.112877490000002,23,12,23
642,IL, , ,, -89.158650899999998,  40.114046569999999,25,17,25
643,IL, , ,, -89.158650899999998,  40.114046569999999,16,2,16
644,IL, , ,61802, -88.174925000000002,  40.112895000000002,4,2,4
645,IL,1705 Georgetown Dr,Champaign,61821, -88.270917179999998,  40.096518230000001,2,1,2
646,IL, , ,61820, -88.237099999999998,  40.113460000000003,21,21,21
659,IL, , ,60085, -87.836730000000003,  42.363759999999999,17,17,17
663,IL,1800 GRAND AVE,WAUKEGAN,60085, -87.854043730000001,  42.370494819999998,100,85,0
865,IL,514 S CHICAGO AVE,FREEPORT,61032, -89.616437450000006,  42.293692989999997,16,11,16
866,IL,901 20TH ST,ROCK ISLAND,61201, -90.571892520000006,  41.502222979999999,16,20,16
867,IL, , ,, -89.158650899999998,  40.114046569999999,28,7,27
868,IL,514 S CHICAGO AVE,FREEPORT,61032, -89.616437450000006,  42.293692989999997,8,3,8
869,IL,125 N CHESTNUT ST,KEWANEE,61443, -89.927866640000005,  41.244282990000002,10,10,10
870,IL, , ,, -89.158650899999998,  40.114046569999999,20,5,16
871,IL,2209 3RD AVE,ROCK ISLAND,61201, -90.568617619999998,  41.509933789999998,38,35,38
872,IL,405 EMMONS AVE,ROCK FALLS,61071, -89.674849510000001,  41.782252649999997,8,0,8
873,IL,111 E 29TH ST,STERLING,61081, -89.695426659999995,  41.815961520000002,29,1,0
874,IL,2940 5TH AVE,ROCK ISLAND,61201, -90.557866320000002,  41.507771470000002,7,6,7
875,IL,2209 3rd Ave,Rock Island,61201, -90.568617619999998,  41.509933789999998,6,4,6
876,IL,1830 6TH AVE,MOLINE,61265, -90.511198989999997,  41.507014789999999,12,9,12
877,IL,1830 6th Ave,Moline,61265, -90.511198989999997,  41.507014789999999,12,4,12
878,IL,418 19TH ST,ROCK ISLAND,61201, -90.573299419999998,  41.508176310000003,4,4,4
879,IL,1830 6th Ave,Moline,61265, -90.511198989999997,  41.507014789999999,18,2,18
880,IL,418 19th St.,Rock Island,61201, -90.573299419999998,  41.508176310000003,20,22,20
881,IL, , ,61701, -88.991789999999995,  40.485680000000002,25,15,25
882,IL,303 E OAKLAND AVE,BLOOMINGTON,61701, -88.990091350000000,  40.473802610000000,77,41,77
883,IL,1105 W FRONT ST,BLOOMINGTON,61701, -89.007348850000000,  40.478476479999998,16,15,16
884,IL, , ,61701, -88.991789999999995,  40.485680000000002,19,19,19
889,IL,"1925 N. Clybourn Avenue, Suite 401",Chicago,60614, -87.656532650000003,  41.916009459999998,41,38,41
890,IL,3262 N Clark Street,Chicago,60657, -87.651995439999993,  41.941538100000002,16,16,16
893,IL, , ,60626, -87.667914999999994,  42.005425000000002,45,,45
1251,IL,229 W MAIN ST,DECATUR,62523, -88.957976340000002,  39.841354860000003,58,45,33
1254,IL,510 N 25th St,East St. Louis,62205, -90.128884630000002,  38.613258569999999,5,5,5
1255,IL, , ,61103, -89.084940000000003,  42.288629999999998,23,23,23
1256,IL, , ,61102, -89.107410000000002,  42.259414999999997,16,13,16
1317,IL,5320 W ELM ST,MCHENRY,60050, -88.302378320000003,  42.350872780000003,24,24,24
1318,IL,503 LAWNDALE AVE,WOODSTOCK,60098, -88.442346049999998,  42.308268370000000,5,7,5
1319,IL,480 W JACKSON ST,WOODSTOCK,60098, -88.454242230000006,  42.314655039999998,8,6,8
1320,IL,5330 W Elm St,McHenry,60050, -88.302729940000006,  42.350973430000003,20,7,20
1321,IL, , ,60050, -88.271794999999997,  42.342694999999999,6,6,6
1322,IL, , ,, -89.158650899999998,  40.114046569999999,21,3,21
1323,IL,3909 RAYCRAFT RD,WOODSTOCK,60098, -88.446549989999994,  42.382012560000000,5,4,5
1324,IL,3300 CASTLE RD,WOODSTOCK,60098, -88.429215040000003,  42.281082499999997,6,7,6
1325,IL,403 N MADISON ST,WOODSTOCK,60098, -88.444777549999998,  42.317648009999999,7,6,7
1326,IL,5320 W ELM ST,MCHENRY,60050, -88.302378320000003,  42.350872780000003,28,28,28
1329,IL,4209 W Shamrock Ln,McHenry,60050, -88.280017079999993,  42.314882230000002,3,3,3
1332,IL,10513 Illinois Route 47,Hebron,60034, -88.440200610000005,  42.478272890000000,18,12,18
1333,IL,14411 KISHWAUKEE VALLEY RD,WOODSTOCK,60098, -88.479939970000004,  42.316423200000003,34,30,34
1466,IL, , ,60619, -87.609800000000007,  41.753025000000001,10,,10
1467,IL,2014 E WASHINGTON ST,JOLIET,60433, -88.032789660000006,  41.522765520000000,0,,0
1702,IL,630 N Green Bay Rd,Waukegan,60085, -87.881764700000005,  42.369583249999998,33,33,0
1714,IL, , ,, -89.158650899999998,  40.114046569999999,33,29,33
2300,IL, , ,, -89.158650899999998,  40.114046569999999,82,82,82
2315,IL, , ,, -89.158650899999998,  40.114046569999999,105,85,105
2395,IL,660 N. 5th Ave.,Kankakee,60901, -87.872486769999995,  41.128096110000001,8,8,8
2396,IL,1180 N. Convent St.,Bourbonnais,60914, -87.875406350000006,  41.173574219999999,17,17,17
2397,IL,834 N BOWMAN AVE,DANVILLE,61832, -87.611844880000007,  40.138079230000002,100,22,100
2398,IL,213 N. Bowman Ave.,Danville,61832, -87.611765239999997,  40.128723219999998,13,9,13
2402,IL,201 N Hazel St,Danville,61832, -87.628559980000006,  40.128826859999997,24,24,24
2403,IL, , ,61832, -87.632085000000004,  40.133294999999997,1,1,1
2406,IL, , ,61832, -87.632085000000004,  40.133294999999997,53,53,53
2429,IL,1301 W WASHINGTON ST,BLOOMINGTON,61701, -89.013090039999994,  40.479257470000000,26,25,26
2435,IL, , ,61701, -88.991789999999995,  40.485680000000002,20,8,20
2443,IL,616 W. Monroe St.,Bloomington,61701, -88.999621320000003,  40.481147710000002,8,8,8
2461,IL,208 N. Oak St.,Bloomington,61701, -88.998578949999995,  40.480134509999999,88,84,58
2473,IL, , ,60901, -87.855279999999993,  41.116740000000000,7,7,7
2492,IL, , ,61701, -88.991789999999995,  40.485680000000002,8,5,8
2509,IL, , ,61701, -88.991789999999995,  40.485680000000002,6,6,6
2538,IL,303 E OAKLAND AVE,BLOOMINGTON,61701, -88.990091350000000,  40.473802610000000,7,6,7
2549,IL,50 NORTHGATE INDUSTRIAL DR,GRANITE CITY,62040, -90.133820060000005,  38.746310549999997,10,10,10
2569,IL,1 VETERANS DR,MANTENO,60950, -87.807972019999994,  41.235951000000000,15,13,15
2571,IL,201 N Hazel St,Danville,61832, -87.628559980000006,  40.128826859999997,48,37,48
2593,IL,249 S SCHUYLER AVE STE 300,KANKAKEE,60901, -87.864299160000002,  41.118404450000000,20,20,20
2595,IL, , ,60901, -87.855279999999993,  41.116740000000000,15,15,15
2611,IL,2133 Johnson Rd,Granite City,62040, -90.110877029999997,  38.723247489999999,1,0,1
2636,IL,403 S. State St.,Bloomington,61701, -88.975090170000001,  40.475825829999998,4,2,4
2644,IL, , ,61701, -88.991789999999995,  40.485680000000002,34,20,34
2675,IL,205 N. Mason St.,Bloomington,61701, -88.999571200000005,  40.479982960000001,20,16,20
2728,IL, , ,, -89.158650899999998,  40.114046569999999,4,4,4
3239,IL, , ,61701, -88.991789999999995,  40.485680000000002,9,9,9
3263,IL,1105 W Front St,Bloomington,61701, -89.007348850000000,  40.478476479999998,8,4,8
3270,IL, , ,61701, -88.991789999999995,  40.485680000000002,4,4,4
3300,IL,148 N. Harrison Ave.,Kankakee,60901, -87.859575370000002,  41.120429719999997,6,6,6
3449,IL,50 NORTHGATE INDUSTRIAL DR,GRANITE CITY,62040, -90.133820060000005,  38.746310549999997,10,10,10
3450,IL,50 NORTHGATE INDUSTRIAL DR,GRANITE CITY,62040, -90.133820060000005,  38.746310549999997,34,26,34
3451,IL,604 STATE ST,MADISON,62060, -90.159443030000006,  38.683636759999999,32,32,32
3452,IL,1218 19TH ST,GRANITE CITY,62040, -90.151649039999995,  38.701074509999998,12,12,12
3455,IL,525 ALBY ST,ALTON,62002, -90.183869160000000,  38.893036309999999,30,23,30
3549,IL,130 HILLSBORO AVE,EDWARDSVILLE,62025, -89.955996729999995,  38.813764839999997,44,44,44
4269,IL, , ,, -89.158650899999998,  40.114046569999999,15,14,15
4865,IL,50 NORTHGATE INDUSTRIAL DR,GRANITE CITY,62040, -90.133820060000005,  38.746310549999997,7,7,7
5050,IL,50 Northgate Industrial Dr,Granite City,62040, -90.133820060000005,  38.746310549999997,30,30,30
5416,IL,601 SW ADAMS ST,PEORIA,61602, -89.596186270000004,  40.687695030000000,80,48,80
5417,IL,601 SW ADAMS ST,PEORIA,61602, -89.596186270000004,  40.687695030000000,13,16,13
7045,IL,5000 S 5TH AVE,HINES,60141, -87.837927089999994,  41.853094980000002,771,609,771
7046,IL, , ,60064, -87.862219999999994,  42.319640000000000,175,175,175
7562,IL,1127 S LARAMIE ST,PEORIA,61605, -89.642307520000003,  40.675622990000001,66,19,66
8227,IL,715 MORGAN ST,PEORIA,61603, -89.584428320000001,  40.701841320000000,11,11,11
8239,IL,527 W 14th PL,Chicago,60607, -87.639908989999995,  41.862412560000003,44,0,44
8241,IL,527 W 14th PL,Chicago,60607, -87.639908989999995,  41.862412560000003,39,0,39
8243,IL,1458 S CANAL ST,CHICAGO,60607, -87.639119669999999,  41.862002850000003,76,0,76
8244,IL,527 W 14th PL,Chicago,60607, -87.639908989999995,  41.862412560000003,18,0,18
8364,IL,50 NORTHGATE INDUSTRIAL DR,GRANITE CITY,62040, -90.133820060000005,  38.746310549999997,24,23,24
8370,IL,515 NIAGARA ST,EAST ALTON,62024, -90.121298920000001,  38.878631630000001,12,12,12
8461,IL, , ,61614, -89.598574999999997,  40.738925000000002,23,18,23
8568,IL, , ,, -89.158650899999998,  40.114046569999999,62,61,62
8569,IL, , ,, -89.158650899999998,  40.114046569999999,27,26,27
8570,IL,1114 West Grace ST,Chicago,60613, -87.657359020000001,  41.951077460000000,50,0,50
8571,IL,7750 S. Emerald Avenue,Chicago,60620, -87.642885989999996,  41.752931869999998,14,0,14
8572,IL, , ,, -89.158650899999998,  40.114046569999999,20,0,20
8623,IL, , ,60640, -87.671520000000001,  41.975214999999999,16,16,16
8668,IL, , ,60085, -87.836730000000003,  42.363759999999999,1,1,1
8699,IL, , ,60085, -87.836730000000003,  42.363759999999999,65,65,65
