"","GEOID","ICPSRSTI","ICPSRCTYI","ICPSRFIP","PID","X_CENTROID","Y_CENTROID","STATEA","COUNTYA","age18_64","age0_4","age5_14","age15_19","age20_24","age15_44","age55_59","age60_64","ageOv65","hispPop","amIndPop","asianPop","pacIsPop","totPop","whitePop","blackPop","NoHSPop","edSampl"
"735","170169",0,0,0,760,454446.830084,310779.38121,17,169,4653,571,1251,675,570,3292,483,454,1453,27,11,4,0,8365,8346,0,2082,5298
"736","170153",0,0,0,753,603616.445586,-9226.5440605,17,153,4533,760,1334,841,628,3236,491,478,1664,41,19,7,4,8840,5876,2926,2800,5277
"737","170161",0,0,0,756,450030.05232,457394.961255,17,161,99753,12789,25087,15485,15837,75519,8603,7814,19338,7209,257,874,15,165968,151446,9811,29319,96766
"738","170055",0,0,0,606,614953.485183,78076.7326803,17,55,23829,2897,6359,3478,3076,16863,2616,2580,7931,168,50,41,0,43201,43030,33,13106,27391
"739","170023",0,0,0,592,700522.114569,235788.602963,17,23,9455,1172,2442,1412,1295,6768,978,921,2938,52,10,11,0,16913,16865,5,4221,10592
"740","170051",0,0,0,604,597999.500889,190085.801795,17,51,12388,1619,3195,1905,1867,9105,1196,1121,3758,133,37,23,3,22167,21757,301,6380,13581
"741","170021",0,0,0,591,572013.374408,249518.899495,17,21,20422,2541,5592,3320,2813,15047,1937,1915,5701,112,33,55,1,36446,36244,75,8369,22180
"742","170187",0,0,0,767,450063.991827,388002.544469,17,187,12469,1664,3384,2094,1943,9404,1127,1022,3235,235,31,57,6,21943,21334,362,4470,12867
"743","170139",0,0,0,2707,627059.860659,264356.105725,17,139,8174,1117,2185,1147,1116,5959,725,711,2367,69,12,13,0,14546,14499,11,3672,8981
"744","170015",0,0,0,588,498163.190402,527719.435055,17,15,10622,1301,2916,1605,1380,7527,1133,979,2914,236,22,26,5,18779,18573,66,4027,11611
"745","170191",0,0,0,769,654297.835019,130267.40884,17,191,10078,1210,2631,1491,1361,7018,1081,1076,3227,61,26,49,1,18059,17952,6,5689,11366
"746","170185",0,0,0,766,704228.826228,136268.063567,17,185,7941,1083,2008,1225,1191,5797,749,696,1974,67,35,43,2,13713,13601,22,3102,8206
"747","490009",0,0,0,2194,-1125011.15919,459602.461488,49,9,422,105,152,58,63,345,25,24,56,13,1,1,0,769,767,0,73,391
"748","490007",0,0,0,1414,-1235729.67424,335842.379061,49,7,12310,2799,3844,1922,2017,9663,1022,969,2157,2423,137,63,11,22179,21231,78,3984,11635
"749","490001",0,0,0,1412,-1483730.40773,231129.064744,49,1,2180,550,816,340,290,1555,195,253,615,85,27,22,2,4378,4316,0,571,2382
"750","060113",0,0,0,2158,-2204408.30741,435276.414774,6,113,75575,7647,14831,12737,16771,61692,5064,4202,9849,19342,1206,4473,124,113374,92990,1945,16314,61455
"751","130067",0,0,0,2941,1045707.53346,-335433.791556,13,67,194728,21009,49376,25849,27435,159697,12027,8923,16305,2840,439,1631,35,297718,281625,13055,48227,174075
"752","130073",0,0,0,3043,1262458.64437,-351341.848844,13,73,24562,3547,7486,3874,3361,20517,1452,1192,2022,537,57,332,51,40118,33487,5891,7161,21862
"753","130117",0,0,0,2943,1082862.1542,-298862.840858,13,117,16771,2148,5102,2493,2268,13287,1208,1125,2353,136,126,15,1,27958,27789,1,7848,15947
"754","130009",0,0,0,413,1179524.12791,-416552.080423,13,9,21304,2318,5173,4111,3852,17140,1649,1479,3679,454,29,79,2,34686,21533,12980,9076,19248
"755","130295",0,0,0,533,969730.450478,-254906.012531,13,295,33513,4338,9229,5005,4471,25023,3010,2693,6225,249,53,57,2,56470,53989,2328,18505,33427
"756","130107",0,0,0,1277,1274313.11132,-457268.317207,13,107,11393,1884,3652,1952,1592,8669,1037,1045,2632,158,7,15,1,20795,14177,6591,7212,11715
"757","130123",0,0,0,1284,1046594.606,-250853.316047,13,123,6507,781,1763,950,873,4821,556,524,1450,78,6,6,0,11110,11068,22,4216,6743
"758","130301",0,0,0,536,1226895.67319,-371699.941036,13,301,3489,513,1165,685,458,2638,345,310,973,103,5,3,0,6583,2645,3922,2588,3762
"759","130105",0,0,0,1276,1201012.83018,-295451.184586,13,105,10670,1410,3077,1716,1487,7963,978,909,2534,168,13,18,3,18758,12930,5767,6482,11068
"760","130063",0,0,0,1259,1071113.36077,-377298.489968,13,63,94568,12384,27774,14529,14615,80021,5453,3799,6521,1617,338,913,26,150357,137950,10494,27152,81077
"761","130025",0,0,0,1243,1326651.30316,-606389.741816,13,25,4880,726,1784,817,653,3904,342,307,795,55,11,3,1,8701,8106,569,2462,4726
"762","130051",0,0,0,1253,1391781.65253,-504930.691445,13,51,121146,16520,32214,19196,19868,93720,10142,9198,21063,2276,237,1339,79,202226,122333,77310,45132,114459
"763","130225",0,0,0,1328,1133557.26854,-478909.298411,13,225,11380,1549,3345,2220,1970,9213,854,701,1690,144,23,30,2,19151,9392,9682,4931,10067
"764","130101",0,0,0,1275,1248364.50403,-672325.942748,13,101,1240,217,425,229,195,1029,76,86,261,24,40,0,0,2297,1875,381,726,1231
"765","130109",0,0,0,1278,1319780.01484,-499356.867819,13,109,4567,712,1488,900,693,3583,379,393,1089,88,5,23,0,8428,5468,2927,2638,4635
"766","130239",0,0,0,1333,1032116.09186,-570065.572642,13,239,1261,173,432,225,185,893,136,168,339,20,1,1,0,2357,1019,1336,861,1342
"767","130155",0,0,0,1298,1198906.93233,-578919.646001,13,155,4823,695,1590,871,631,3629,432,481,1265,70,2,3,0,8988,6187,2783,3145,5201
"768","360067",0,0,0,2489,1594294.52108,783280.477104,36,67,284963,30973,70473,46481,46475,217148,25202,21105,50848,4730,3274,2774,40,463920,424786,30117,73729,269581
"769","360001",0,0,0,2459,1780422.68827,778487.9126,36,1,178150,16451,38083,27891,29860,133574,15825,14287,38594,3025,327,2381,26,285909,262779,18839,49153,173637
"770","360109",0,0,0,2506,1584447.61714,718218.165983,36,109,61001,4819,10079,12238,16087,52433,3219,2777,7252,1285,133,1886,20,87085,81455,2721,8432,43872
"771","360045",0,0,0,2478,1592432.75303,900984.38412,36,45,49530,6666,14977,8548,6985,37406,4684,4160,11518,375,208,202,11,88151,87318,274,18353,50975
"772","360069",0,0,0,2490,1509830.02181,748499.887943,36,69,53443,5913,14065,8878,7635,41124,4604,4044,10313,958,141,187,6,88909,86629,1458,15224,52411
"773","360047",0,0,0,2479,1832656.68177,566018.148352,36,47,1319877,176061,337979,191895,193638,986536,119121,105464,279544,392118,3182,42483,482,2230936,1249486,722812,600751,1333366
"774","360027",0,0,0,2470,1820426.56182,692016.913262,36,27,149446,15339,38479,24199,20952,115881,11816,10170,27146,5853,393,2826,24,245055,221833,17131,43022,146169
"775","360017",0,0,0,2466,1652697.80541,737252.533124,36,17,27782,3682,8522,4734,3685,21195,2532,2366,6162,247,66,139,0,49344,48819,235,10201,28721
"776","360021",0,0,0,2467,1816668.67894,746855.273837,36,21,33905,3568,9042,5285,4020,24835,3253,3241,9421,538,88,123,15,59487,57038,2010,13915,37572
"777","360059",0,0,0,2485,1859589.4246,583471.871056,36,59,842158,68878,189845,127698,108519,571909,97311,73643,140396,43286,892,14399,73,1321582,1204208,90743,184257,827006
"778","360119",0,0,0,2511,1835598.26264,626514.24122,36,119,534984,47006,121972,76397,66601,378273,53530,44212,114159,45566,722,15037,89,866599,729831,104815,137801,554740
"779","360025",0,0,0,2469,1711362.86573,716439.111979,36,25,27230,3090,6947,5258,3549,19957,2669,2452,6867,293,88,116,8,46824,46206,285,9959,27980
"780","360081",0,0,0,2494,1841802.68877,575040.014258,36,81,1173523,111399,237658,143124,154235,816458,121150,107121,281328,262422,2814,93458,322,1891325,1335805,354129,459941,1246448
"781","360089",0,0,0,2498,1647739.5651,964454.010464,36,89,68730,8041,18419,14745,13241,54445,5549,4638,12252,562,443,379,16,114254,112997,230,21293,59808
"782","360051",0,0,0,2481,1474581.24674,727335.137488,36,51,34999,3809,8912,6803,6398,27964,2610,2284,5998,347,132,144,1,57006,55887,666,10159,31074
"783","360087",0,0,0,2497,1812583.90284,619785.834248,36,87,157199,17297,45684,26226,19392,120307,12489,8633,22082,11772,556,4272,29,259530,232666,18016,35312,151137
"784","360029",0,0,0,2471,1397457.51764,716611.50939,36,29,619158,61958,151086,95515,93716,448317,61059,53714,126176,14390,5064,5352,72,1015472,893195,102947,212504,613302
"785","360121",0,0,0,2512,1439210.46283,717640.206702,36,121,23214,3015,6674,3740,3275,18330,1855,1737,4543,293,71,83,3,39895,38499,1020,8542,23183
"786","360107",0,0,0,2701,1604629.30207,690019.016816,36,107,28882,3766,9102,5127,3696,22550,2423,1858,4611,264,60,200,4,49812,49192,277,7913,28121
"787","360039",0,0,0,2476,1776840.24504,740484.934631,36,39,23082,2401,6016,3882,2957,16799,2213,2254,6945,560,67,60,5,40861,39259,1225,9541,25603
"788","360103",0,0,0,2476.64618592761,1894451.94788504,606236.18988857,35.6067343024736,101.874823143188,754347.458641008,86437.3256711604,230545.692000894,131233.564651531,97777.0814705454,590944.198623145,59923.1666032046,46522.1765180875,114562.689466303,58047.8785966076,1944.5233232962,10102.421782374,82.0933040862586,1270202,1172162.81340195,70957.29793316,190461.410859884,724903.656600721
"789","360097",0,0,0,2502,1554053.19152,706220.370656,36,97,10074,1274,2970,1779,1259,7607,973,874,2196,69,38,23,1,17686,17508,72,3763,10404
"790","360077",0,0,0,2700,1695412.47609,762772.699376,36,77,36093,3467,7988,7144,7078,27859,3058,2843,8487,414,70,201,6,59075,58283,355,10777,33398
"791","360003",0,0,0,2460,1464320.47746,671764.603457,36,3,31124,3753,8009,7420,5693,24858,2255,2232,5979,189,122,115,5,51742,51210,161,8595,26867
"792","360031",0,0,0,2472,1757102.31256,946970.138821,36,31,20520,2267,5798,3436,2630,15202,2043,1909,5269,233,64,43,2,36176,35857,137,7685,22045
"793","360105",0,0,0,2505,1739213.44272,667470.280535,36,105,38333,4106,9099,6130,4827,27809,3841,3560,9835,2656,122,377,6,65155,59071,4446,15663,41042
"794","360117",0,0,0,2510,1524632.82891,785998.268473,36,117,48991,6354,14853,8006,6307,38300,3932,3580,9126,880,174,156,2,84581,81035,2728,17770,49095
"795","360073",0,0,0,2185,1427252.67418,777896.081193,36,73,22038,2703,6582,3889,2925,16821,2009,1868,4649,405,159,73,6,38496,36023,1988,8563,22392
"796","360091",0,0,0,2499,1776082.21892,835676.841651,36,91,92064,11103,27165,14969,12432,73043,7238,5987,14058,1002,184,562,14,153759,151277,1409,23617,88086
"797","280011",0,0,0,2233,470419.125798,-402006.970513,28,11,23088,4454,9679,5347,4379,19402,1831,1796,5538,791,26,162,3,45965,16986,28567,11983,22108
"798","280013",0,0,0,2234,611006.253425,-377494.7364,28,13,8522,1176,2703,1428,1238,6340,802,785,2383,94,11,11,1,15664,11650,3988,4985,9119
"799","280077",0,0,0,2262,556941.466301,-647836.389712,28,77,6749,1094,2277,1261,1040,5277,593,484,1595,87,9,4,1,12518,8632,3866,3476,6846
"800","390165",0,0,0,644,1006734.89743,278805.445185,39,165,61164,7721,17274,9802,9074,48909,4524,3204,7159,378,79,163,6,99276,97178,1711,20673,55405
"801","280045",0,0,0,2248,623902.768997,-769797.502365,28,45,13664,1880,4432,2500,1773,10265,1397,1233,2883,429,71,46,3,24537,21892,2435,5775,13947
"802","280007",0,0,0,2231,594950.533564,-473763.820706,28,7,10377,1506,3468,1865,1350,7535,1015,1056,3316,116,23,8,1,19865,12052,7775,6483,11676
"803","280093",0,0,0,2167,589452.239954,-286438.265013,28,93,15900,2639,5629,3495,2736,12968,1296,1135,3005,226,13,22,6,29296,13647,15577,8371,14797
"804","280043",0,0,0,2247,569585.098125,-398924.491991,28,43,11584,1769,3807,2040,1733,8896,1042,955,2609,244,11,22,3,21043,12203,8796,5938,11694
"805","280003",0,0,0,2164,671972.910304,-267077.171322,28,3,18939,2491,5643,2839,2529,14448,1592,1486,4166,163,20,86,0,33036,29460,3445,9841,19521
"806","280029",0,0,0,2241,522600.701462,-614303.185597,28,29,14287,2242,4491,3119,2368,11308,1248,1147,3751,276,10,11,3,26503,13642,12822,7556,14283
"807","280025",0,0,0,2239,664178.660205,-405040.796602,28,25,11571,2005,3756,2156,1978,9187,913,872,2493,164,4,38,5,21082,10470,10540,5597,11187
"808","280039",0,0,0,2245,700869.384048,-714455.217556,28,39,8304,1398,3019,1501,1165,6658,664,578,1598,98,3,15,0,15297,13808,1457,3775,8233
"809","280001",0,0,0,2229,439630.872174,-661820.184328,28,1,21612,3082,6582,3910,3261,16476,1917,1695,4323,276,13,43,1,38035,19531,18429,9316,21206
"810","280005",0,0,0,2230,493379.673704,-693430.172994,28,5,6939,1153,2435,1329,998,5179,679,690,1975,110,1,4,3,13369,6996,6365,4092,7454
"811","220087",0,0,0,76,619378.54308,-830581.808295,22,87,39737,5169,10670,6290,6112,30132,3736,2390,4615,5162,290,331,4,64097,60868,2411,15216,35894
"812","220123",0,0,0,91,422883.239748,-516990.59398,22,123,6901,1015,2266,1209,857,5102,645,682,1956,78,16,7,1,12922,10780,2099,4368,7575
"813","220075",0,0,0,3077,617231.067882,-877116.127904,22,75,15231,2445,4951,2842,2613,12563,1078,770,1672,715,283,98,10,26049,19918,5540,6558,13220
"814","220103",0,0,0,83,580476.057724,-769113.86569,22,103,65350,9685,20532,10672,8318,52533,4894,3788,8289,2255,305,330,16,110869,95921,13861,19841,61713
"815","220047",0,0,0,232,446681.540154,-797784.679565,22,47,18204,2738,5704,3662,3296,14918,1440,1232,3295,789,24,46,9,32159,16606,15414,8776,16762
"816","220059",0,0,0,237,362447.611322,-643708.704747,22,59,9472,1378,2852,1416,1402,7025,783,877,2402,80,143,20,1,17004,15227,1585,4776,9968
"817","220095",0,0,0,79,525470.118422,-811530.966797,22,95,18252,3268,6133,3443,3107,15740,1114,864,2133,678,36,50,3,31924,19595,12175,6758,15973
"818","220063",0,0,0,239,505613.374222,-774769.380265,22,63,34242,5579,11314,5743,5319,28599,2312,1765,4043,674,71,69,9,58806,54640,3952,13417,30849
"819","480291",0,0,0,1963,114292.430736,-819878.906649,48,291,27059,3868,8277,4264,3648,20477,2320,2110,5151,1053,113,55,2,47088,39737,6751,13489,27027
"820","480287",0,0,0,1961,-92717.2563005,-802456.666648,48,287,5757,809,1606,1193,836,4437,557,559,1927,659,26,18,2,10952,8829,1764,3692,6536
"821","480189",0,0,0,1724,-533472.432827,-367582.255336,48,189,20617,3545,6699,3854,3202,16081,1635,1560,4359,12683,92,93,3,37592,28759,2046,9473,20292
"822","480029",0,0,0,1655,-244460.674366,-895281.725669,48,29,586302,83702,173659,102542,97319,470221,46054,35710,85925,460911,2332,7133,367,988800,796201,69201,196198,531883
"823","480169",0,0,0,1716,-490686.84238,-469740.050564,48,169,2874,498,910,486,404,2158,275,273,737,1298,22,13,0,5336,4111,326,1704,3065
"824","480337",0,0,0,1569,-158792.356429,-426622.099379,48,337,9240,1156,2307,1349,1149,6254,1013,1098,3821,239,68,10,0,17410,17169,2,6156,11449
"825","480461",0,0,0,1622,-572386.47964,-667101.759026,48,461,2587,490,838,436,429,1993,216,176,437,1295,8,0,0,4619,3807,92,1142,2426
"826","480193",0,0,0,1726,-199226.742826,-645679.888575,48,193,4136,452,998,566,431,2574,493,606,2342,177,13,16,0,8297,8133,0,3176,5850
"827","480151",0,0,0,1708,-410008.149412,-522697.79018,48,151,3022,407,870,500,326,2078,333,351,1238,1107,10,6,0,5891,4975,246,2015,3804
"828","480115",0,0,0,1693,-553792.329121,-514892.895707,48,115,8681,1544,2849,1565,1193,6548,818,728,2113,6098,11,35,1,16184,13455,637,5164,9050
"829","480127",0,0,0,2981,-368894.160332,-1004839.39988,48,127,5836,1211,2429,1207,893,4725,511,361,1134,8845,20,14,0,11367,9605,67,3635,5627
"830","480293",0,0,0,3003,-54886.0603053,-665470.807932,48,293,10772,1391,2645,1700,1476,7620,1058,1214,4374,696,28,35,2,20224,15062,4699,7470,13012
"831","480233",0,0,0,1938,-479141.392048,-172469.098868,48,233,15741,2321,3701,2205,2105,10667,1724,1499,3261,1262,219,85,1,26304,24842,687,5697,16013
"832","050001",0,0,0,512,422363.083823,-349041.202884,5,1,13838,1919,3754,2034,1865,9827,1252,1302,3421,118,44,33,0,24175,19280,4805,7475,14603
"833","050119",0,0,0,150,334775.982805,-299232.943853,5,119,207294,28291,53987,29047,33905,164552,15666,13373,33215,3325,1064,1658,73,340613,254697,81407,55342,195502
"834","050061",0,0,0,125,183786.964434,-379979.273293,5,61,7144,1068,2131,1191,912,5287,658,719,2365,120,38,54,4,13459,10858,2486,4235,8157
"835","050139",0,0,0,2848,315268.031154,-478708.080085,5,139,27076,3721,7457,4182,3725,19651,2615,2732,7626,272,102,80,8,48573,34361,13970,12390,29504
"836","050099",0,0,0,142,247952.273138,-425849.067697,5,99,5779,883,1787,946,772,4210,542,653,2044,71,23,6,0,11097,7664,3398,3489,6709
"837","050035",0,0,0,114,513445.410907,-241367.296741,5,35,26777,4653,9834,5330,4102,21888,2108,1857,4798,590,80,128,20,49499,27928,21207,13778,25586
"838","050049",0,0,0,121,371589.088056,-117114.830301,5,49,5409,624,1488,771,590,3597,630,665,1938,35,57,7,0,9975,9897,1,3338,6502
"839","050115",0,0,0,149,266848.143025,-225752.430718,5,115,23178,2838,6186,4097,3774,18226,1740,1732,4607,250,249,104,3,39021,37758,836,9397,22126
"840","050041",0,0,0,117,435914.265318,-399562.983032,5,41,10224,1932,3601,2029,1579,8190,848,884,2709,233,22,22,2,19760,11231,8444,5710,10619
"841","050051",0,0,0,122,259318.278912,-323452.273505,5,51,39461,4260,9442,5633,4881,27092,4255,4467,13738,598,223,180,9,70531,64106,5756,18584,46293
"842","380049",0,0,0,1164,-347441.516276,1205614.25947,38,49,4099,575,1249,707,465,2887,435,437,1448,9,16,8,3,7858,7823,4,2220,4862
"843","050091",0,0,0,138,195014.698608,-466504.892987,5,91,20969,3216,6310,3409,2905,15788,1939,1899,5051,278,133,79,0,37766,28322,9136,9890,21930
"844","050145",0,0,0,162,383674.524594,-242727.459956,5,145,29561,3434,8079,5490,5095,22889,2407,2332,6881,254,146,81,2,50835,49012,1497,14770,28737
"845","050039",0,0,0,116,306820.565366,-389783.987977,5,39,5637,820,1724,830,765,4057,547,578,1794,77,14,2,3,10515,6533,3957,3064,6376
"846","050075",0,0,0,132,436703.465973,-152183.368421,5,75,10215,1251,2890,1650,1400,7416,906,1037,3103,104,90,15,1,18447,18221,84,6645,11256
"847","050137",0,0,0,159,343906.78963,-176787.428102,5,137,5095,625,1367,816,531,3654,498,515,1390,28,47,1,1,9022,8961,7,3300,5683
"848","050095",0,0,0,140,435783.043358,-305054.734001,5,95,7202,1209,2419,1468,942,5373,697,764,2251,93,54,16,2,14052,8240,5738,4824,8014
"849","050087",0,0,0,137,203238.514703,-164408.220661,5,87,6363,821,1764,999,711,4538,700,614,1774,54,69,6,0,11373,11277,0,3691,7078
"850","050089",0,0,0,3069,295128.333784,-132859.479275,5,89,6116,712,1714,876,572,3971,762,892,2208,62,51,17,0,11334,11246,2,3269,7460
"851","400119",0,0,0,700,-87079.5318507,-158934.830767,40,119,43602,3898,6594,8504,14316,37512,2101,1947,6157,1010,1592,673,17,62435,57220,1867,7409,29136
"852","400015",0,0,0,3108,-214463.969637,-257833.665669,40,15,16410,2444,4860,3137,2226,12397,1514,1525,5129,977,5548,72,3,30905,23965,893,8549,18266
"853","400041",0,0,0,667,106394.115176,-121681.463532,40,41,12894,1532,3706,2072,1413,8698,1547,1628,4410,213,4960,25,7,23946,18879,9,7186,15223
"854","400095",0,0,0,690,-70501.468472,-388791.020659,40,95,5688,611,1478,828,650,3656,748,764,2244,73,745,12,1,10550,9582,181,3351,7001
"855","380043",0,0,0,1161,-288835.518523,1064380.04079,38,43,2080,320,634,341,241,1435,233,238,552,6,2,3,0,3833,3827,0,1130,2297
"856","400055",0,0,0,672,-322506.200998,-281145.944399,40,55,3645,338,870,511,505,2434,408,408,1861,248,72,9,2,7028,6424,362,2300,4791
"857","400029",0,0,0,661,-27111.3526323,-326008.941848,40,29,3122,454,923,533,391,2185,348,320,1182,46,719,4,0,6041,5235,61,2137,3720
"858","400133",0,0,0,706,-55601.9254996,-261093.250213,40,133,14864,1976,4282,2487,1951,10741,1501,1430,4794,227,3719,36,3,27473,21453,2162,7577,16744
"859","400099",0,0,0,691,-97318.8550745,-337345.07766,40,99,6468,901,1870,1073,797,4660,711,611,2215,73,801,21,4,12147,11121,181,3494,7506
"860","400067",0,0,0,678,-168084.678157,-377778.401931,40,67,4239,619,1211,668,549,3029,422,461,1676,338,211,12,1,8183,7680,63,2561,5136
"861","400141",0,0,0,709,-266796.553235,-346038.42665,40,141,6399,931,2018,1182,756,4676,620,727,2296,1298,317,32,0,12398,9669,1263,3586,7528
"862","400091",0,0,0,688,29996.1714043,-238111.079158,40,91,8497,891,2198,1300,900,5361,1019,1063,3126,51,1891,12,3,15562,12612,1016,5323,10314
"863","400023",0,0,0,659,41052.4859052,-388735.448782,40,23,9015,1336,2857,1526,1155,6543,931,893,2984,192,1660,8,1,17203,13201,2281,5512,10327
"864","400059",0,0,0,674,-324140.505885,-73452.0704124,40,59,2660,349,611,381,325,1816,261,246,865,28,26,1,1,4715,4656,3,1018,3049
"865","380061",0,0,0,3036,-476367.404789,1209418.38498,38,61,4105,660,1270,675,510,2949,432,457,1182,19,917,14,1,7679,6738,1,1750,4575
"866","380045",0,0,0,1162,-195310.212444,1003369.92037,38,45,3410,495,1021,549,419,2331,388,362,1170,6,14,4,0,6473,6446,2,1713,3989
"867","400053",0,0,0,2893,-157884.422039,-77389.4012637,40,53,3424,442,861,458,364,2197,365,439,1489,44,38,3,0,6518,6467,1,1231,4393
"868","400043",0,0,0,3109,-268725.859705,-165167.872186,40,43,3131,519,748,493,394,2215,340,349,1216,62,302,7,0,5922,5564,5,1473,3768
"869","400109",0,0,0,2895,-126457.766585,-217330.594079,40,109,353086,44827,83067,48783,57969,269282,29723,23342,59532,14008,14285,5453,178,568933,469295,70274,87996,334695
"870","400079",0,0,0,683,117491.935622,-290413.771436,40,79,22244,3064,6798,3714,2872,16587,2140,1891,6204,321,3058,72,5,40698,36340,983,12644,24283
