GEOID,Y,X,POP,state
25624,37.90193482715689,-81.9832658154065,480,54
25621,37.6278968585202,-81.9004698629127,2155,54
25617,37.72902235959248,-81.79899161205974,999,54
25611,37.688432831203045,-81.8660470414528,682,54
25608,37.569369902194474,-81.89046239075056,1004,54
25607,37.787976114206856,-81.79404595398405,1140,54
25606,37.762450266955376,-81.83224085221696,964,54
25601,37.85674244333577,-81.99170790230956,5206,54
25573,38.226231011333425,-81.94393730851584,970,54
25571,38.28984189581809,-82.17195261102353,2206,54
25570,38.22456352424254,-82.43366556233191,6640,54
25567,38.22582828039409,-81.87576920603682,924,54
25565,38.122884789070355,-81.95895450419395,651,54
25564,38.25619670563002,-81.88428578985513,1250,54
25560,38.44971412531135,-81.90538867007012,7997,54
25559,38.33026363695858,-82.2331327898368,2152,54
25557,38.08310201288725,-82.16760753828079,1754,54
25555,38.249798140340005,-82.5645959450786,2325,54
25550,38.867029610720955,-82.10467338497874,9077,54
25547,37.93028963483168,-81.96329260210128,969,54
25545,38.44294674057984,-82.22581251863119,4512,54
25541,38.44785899984811,-82.13992701284297,9350,54
25540,38.16340270083665,-82.15104210294244,290,54
25537,38.51360756149332,-82.28352334790871,1993,54
25535,38.31009596831215,-82.44269839929173,2783,54
25534,38.08873551653751,-82.26326450699463,282,54
25530,38.38217377977195,-82.57066135950376,5877,54
25529,38.14247665832985,-81.8437731457547,1013,54
25526,38.43479599932642,-81.98776120251927,21902,54
25524,38.009001382658354,-82.12195875114048,3486,54
25523,38.283108054504794,-82.09221803759655,2647,54
25521,38.23202744434559,-81.99676326176119,1101,54
25520,38.563696899336,-82.17282647746215,1561,54
25517,38.11095540259386,-82.46356265524747,2071,54
25515,38.76032770859124,-82.16787827846228,2335,54
25514,38.10937490966091,-82.55081838744233,4024,54
25512,38.190942934010245,-82.32429743675796,1237,54
25511,38.0162251636488,-82.38858235255294,1092,54
25510,38.410942360287436,-82.06280671618529,5074,54
25508,37.9625184497384,-82.0197884172714,9837,54
25507,38.39514990037581,-82.56006446352814,987,54
25506,38.219711785726254,-82.19764460869666,5037,54
25505,38.00648522798849,-82.03802547610427,477,54
25504,38.39313769243338,-82.28144319654588,12661,54
25503,38.61528882766801,-82.13198678153991,729,54
25502,38.657099325025676,-82.12140597406001,1034,54
25501,38.15608847632822,-81.95096028474292,1130,54
25446,39.23498771818842,-77.94764696419347,1463,54
25444,39.41919621056812,-78.51734520568365,605,54
25443,39.43556224068606,-77.81509141832912,7445,54
25442,39.36547587609308,-77.83128905197623,1925,54
25438,39.308366200954644,-77.85879029348688,6266,54
25437,39.43042046812555,-78.58724627591809,212,54
25434,39.468165437634774,-78.45878554545844,2521,54
25432,39.30411397895156,-77.78456754771443,121,54
25431,39.47936413461496,-78.5722043653245,453,54
25430,39.35101752239975,-77.93607586120375,8112,54
25428,39.3647350959396,-78.02580909840106,10776,54
25427,39.54412552528496,-78.06149958698636,14322,54
25425,39.29042362892715,-77.78369904945696,12835,54
25422,39.57228550976965,-78.34328882384813,1700,54
25420,39.381446497882045,-78.1170422618798,4024,54
25419,39.57938757082593,-77.88541907028433,9251,54
25414,39.27930528971865,-77.86437860174124,17024,54
25413,39.32398122443573,-78.04607703861512,7508,54
25411,39.57791054035138,-78.2202843012849,12633,54
25405,39.41232145632519,-77.96197838831819,12029,54
25404,39.48141926390028,-77.92620094242494,19551,54
25403,39.49108997448057,-77.99272599972375,12591,54
25401,39.4582832404925,-77.97142539729177,14622,54
25320,38.515987780870034,-81.63947179072505,6084,54
25315,38.23389632998623,-81.55370930129492,3255,54
25314,38.33390225353061,-81.65876315333698,14542,54
25313,38.42397951596053,-81.76803476154893,13436,54
25312,38.422067540949506,-81.65981719466153,14886,54
25311,38.35161649927979,-81.58898001146457,10815,54
25309,38.33131615362998,-81.73814220258309,13356,54
25306,38.30572335586758,-81.53048498720942,6417,54
25305,38.338585092524575,-81.61277425496537,0,54
25304,38.319724725489394,-81.58992081996091,8773,54
25303,38.35941873962342,-81.68495781358305,7112,54
25302,38.37435023245625,-81.62843933957541,15078,54
25301,38.349114117580854,-81.62966716178725,2771,54
25287,38.962843861734726,-82.06201074303775,1272,54
25286,38.61427323111084,-81.39835243961349,1692,54
25285,38.54024961610924,-81.11876395114562,595,54
25276,38.78928445862321,-81.34534544474694,7752,54
25275,38.91780004129056,-81.63157276459927,2287,54
25271,38.79507297941429,-81.69867365336384,9304,54
25270,38.874615607690075,-81.43646207136976,972,54
25268,38.735933307499316,-81.09690700940091,871,54
25267,38.844112858787604,-80.93518061215137,758,54
25266,38.60488187461103,-81.16979634197605,797,54
25265,38.98696725091109,-81.96429539650715,1564,54
25264,38.85755097236554,-81.8956584179959,441,54
25262,38.90114161748903,-81.83268200543115,898,54
25261,38.82553405640584,-81.09228501348097,335,54
25260,39.01648561365718,-82.030323712052,1577,54
25259,38.67180950564897,-81.25518626097144,699,54
25253,38.93029888134821,-81.97183885526819,2051,54
25252,38.87807633733348,-81.54739624482256,1071,54
25251,38.61906690219453,-81.23324632559685,429,54
25248,38.63456809692883,-81.63123666009344,3090,54
25247,39.005716196359145,-81.99299112255339,509,54
25245,38.692044030362155,-81.72727558770784,739,54
25244,38.76380381024328,-81.55330108605,732,54
25243,38.69582034675817,-81.45517137967147,899,54
25241,38.80507951448901,-81.79648757053509,1710,54
25239,38.86016540393175,-81.83429157839714,1732,54
25235,38.6669699528506,-81.08159933504416,949,54
25234,38.80473550700145,-81.13073634326507,1200,54
25214,38.193944433396894,-81.5459059418898,614,54
25213,38.51463967554723,-81.8890821862302,5512,54
25211,38.46533990878304,-80.87259617583237,135,54
25209,37.9734196914639,-81.53135312434426,1227,54
25208,37.868353373061105,-81.64354822140989,992,54
25206,37.97958223907889,-81.710777556796,601,54
25205,38.02126004355953,-81.77394282661992,391,54
25204,37.92961910811423,-81.627794093202,211,54
25203,38.016809723887036,-81.88181482884656,89,54
25202,38.331119555000704,-81.84443372825295,1370,54
25201,38.33557553781074,-81.49051873881594,55,54
25193,38.01576718209893,-81.55345093468911,477,54
25187,38.7241878604908,-82.01915406869747,719,54
25186,38.177456938602674,-81.3040962951862,881,54
25185,38.235184922628285,-81.23801230983327,1042,54
25183,37.913786665282025,-81.82049909169658,73,54
25181,38.07790114565158,-81.62635323344406,1853,54
25180,37.78984045729975,-81.43148505472149,83,54
25177,38.377053321808354,-81.83123047654287,24084,54
25174,37.85141409485676,-81.42881539768999,420,54
25173,38.083049645914585,-81.23175123428088,452,54
25169,38.13453144868416,-81.77771827383613,516,54
25168,38.56192248413848,-81.89223651883877,2503,54
25165,38.14356219592282,-81.65648795943211,612,54
25164,38.506307563844935,-81.18866194128775,1257,54
25162,38.209564974653524,-81.38581223108318,571,54
25161,38.08079281773259,-81.32385350969126,369,54
25160,38.28334682632536,-81.27822951469268,303,54
25159,38.47859901480057,-81.7988519676122,5163,54
25156,38.19406913881683,-81.36525790993196,105,54
25154,38.11899490045864,-81.70225779885416,868,54
25152,38.05352616076004,-81.26502237635569,368,54
25149,37.95340743422467,-81.80790479761635,242,54
25148,38.04894721267785,-81.57360567960113,332,54
25143,38.41978525220728,-81.8293238570583,8579,54
25142,38.154313261221475,-81.73536230303277,416,54
25141,38.63069228815346,-81.03147252818627,195,54
25140,37.861123785367646,-81.48998709256263,1012,54
25139,38.14340175137434,-81.2891234372842,440,54
25136,38.17894515704846,-81.32810894837091,1798,54
25134,38.155820461294745,-81.45531114714066,423,54
25133,38.48569723753578,-81.12370201240361,922,54
25132,38.27992236475401,-81.34175415354719,276,54
25130,38.053485746706414,-81.80744165350718,3846,54
25126,38.20205047004092,-81.37259886464085,58,54
25125,38.3122009824241,-81.1869224135238,1011,54
25124,38.61472608750719,-81.75830134091217,1214,54
25123,38.741283004833285,-81.91898665043388,3535,54
25121,37.93205413373886,-81.90220634968789,972,54
25119,38.04354188044279,-81.26676535459715,444,54
25118,38.118646638141904,-81.30658823058968,998,54
25115,38.134818704903694,-81.20259954282899,90,54
25114,37.973190668871176,-81.81911817339257,557,54
25113,38.55784607453084,-81.04562272000467,957,54
25112,38.380128761601696,-81.76723976510063,166,54
25111,38.34949197020174,-81.13386539231739,694,54
25110,38.209739855304754,-81.3646068478973,599,54
25109,38.53303325283917,-81.86128186457043,661,54
25108,37.96339893248143,-81.87014598154241,692,54
25107,38.2200258889173,-81.61462151264938,739,54
25106,38.80060943780635,-82.11144182973506,642,54
25103,38.19973596954535,-81.39673137482045,366,54
25102,38.186023863585454,-81.36503088959971,349,54
25093,37.98538725440422,-81.67271775079425,207,54
25090,38.15317782253473,-81.21543319569405,203,54
25088,38.37546261198394,-81.21498995494413,164,54
25086,38.2130192222913,-81.42182045145145,928,54
25085,38.17329914048344,-81.1961713256959,830,54
25083,38.12769218022781,-81.39032067958999,672,54
25082,38.59096669710171,-82.02474782852103,1673,54
25081,38.09214301518281,-81.78093183020222,1251,54
25076,37.861064755739456,-81.93230272387783,298,54
25075,38.070503795190405,-81.43940563917444,976,54
25071,38.44029880267211,-81.47451645828748,11697,54
25070,38.540623711408294,-81.93068719360194,1683,54
25067,38.21352728982927,-81.43988330331983,1120,54
25064,38.367828992473335,-81.74198122649669,9962,54
25063,38.58744083124686,-80.93540828286169,1797,54
25062,37.876767021021344,-81.43867521232106,230,54
25061,38.17510255454643,-81.45375799221038,756,54
25060,37.953379482873146,-81.43834053468818,618,54
25059,38.24324047136278,-81.20298540421848,678,54
25057,38.12553807875168,-81.25832394556647,337,54
25054,38.12738335397341,-81.45762403988773,426,54
25053,38.044807240638754,-81.85147088713936,4296,54
25051,38.16317668507261,-81.70827499499144,164,54
25049,38.12548219359551,-81.59803699819395,630,54
25048,37.943910784670784,-81.436586786441,38,54
25047,37.939102043625866,-81.80667267351384,411,54
25045,38.4868733765975,-81.33387532483249,5801,54
25044,37.910975038825065,-81.33690152547041,384,54
25043,38.456741356201384,-81.0363128464856,1659,54
25040,38.12545226930671,-81.23600824424291,546,54
25039,38.228893116117696,-81.41921789675048,1304,54
25036,38.20819719637826,-81.27379497346384,468,54
25035,38.191865834617936,-81.49426841861647,1112,54
25033,38.612703069181684,-81.95407229794998,2234,54
25031,38.15026623378225,-81.28577713030388,615,54
25030,38.45792246309925,-81.23067502882053,414,54
25028,37.94964111813764,-81.71528485459898,381,54
25025,38.308053083274174,-81.41566095791407,230,54
25024,38.1509309907408,-81.62924159207303,586,54
25022,37.85944251860664,-81.81407422734833,153,54
25021,37.923652080346585,-81.6899048882225,305,54
25019,38.37364565309366,-81.1003262996027,575,54
25015,38.2346161724933,-81.52052058323233,4691,54
25011,38.50957805306568,-81.84121156907395,800,54
25009,38.18960613429226,-81.70610532595683,1153,54
25008,37.94306759375068,-81.34829141520557,210,54
25007,37.82746359415695,-81.42881612219138,604,54
25005,38.58811587302289,-81.26494847055586,264,54
25003,38.26715789903865,-81.80117080731436,2782,54
25002,38.1307381643665,-81.25311187204807,112,54
24991,37.98389839500681,-80.49126115027875,521,54
24986,37.83548312236484,-80.25543312209578,5216,54
24984,37.495558700960814,-80.40087906061318,185,54
24983,37.58535549845194,-80.53237198613003,2443,54
24981,37.637199094976246,-80.74124793235772,631,54
24977,37.893094639970606,-80.66366541347159,441,54
24976,37.6572456903542,-80.51197097532336,1005,54
24974,37.65596230456283,-80.4477753646733,299,54
24970,37.743987145809264,-80.47003709511971,4575,54
24966,38.00772670630845,-80.36789322549077,1286,54
24963,37.42109870894362,-80.77729758828991,4095,54
24962,37.67277699765293,-80.72445744033746,186,54
24957,37.873382330900284,-80.40830548563736,346,54
24954,38.232069307118074,-80.06322257722297,3514,54
24951,37.479327247940304,-80.65364864245078,1489,54
24946,38.118847145994074,-80.23532125153909,1533,54
24945,37.54251361920386,-80.68319841593407,393,54
24944,38.40728437310776,-79.80564941305492,401,54
24941,37.59054438683983,-80.359364901337,1059,54
24938,37.90716310512211,-80.36950707414205,1518,54
24935,37.57271632808367,-80.79583815180887,688,54
24934,38.347528323540296,-79.88114038419081,503,54
24931,37.90947635182415,-80.59831072005473,1544,54
24927,38.37182017561479,-79.94976966965564,365,54
24925,37.748950850996145,-80.38862420964401,935,54
24924,38.18493999033395,-80.1402258625913,512,54
24920,38.55330930903313,-79.75685931895208,346,54
24918,37.508362199164964,-80.75768421506879,1677,54
24916,37.842725355060175,-80.56848852455771,558,54
24915,38.46059191719861,-79.79396898584625,590,54
24910,37.735409665395714,-80.65621534999791,5383,54
24901,37.811557592400405,-80.44094897839625,9128,54
24898,37.587513727247256,-81.60106040176207,198,54
24894,37.29070608790352,-81.69619998018845,388,54
24892,37.3138723975804,-81.68864900110043,1513,54
24888,37.36913567368077,-81.50469943821196,167,54
24887,37.372167106712105,-81.3857478780774,67,54
24884,37.23889405773485,-81.58354766898198,265,54
24882,37.621070676502754,-81.76226315473973,483,54
24881,37.442658808453366,-81.69131456540255,601,54
24880,37.6434738119346,-81.53921372576845,356,54
24879,37.341219525502794,-81.77005294105244,657,54
24878,37.43363374240866,-81.633016053877,337,54
24874,37.59301665938821,-81.53197995962296,2729,54
24873,37.357750415024476,-81.87884696100474,600,54
24872,37.460632999685004,-81.90460820624422,783,54
24871,37.34692622356192,-81.46889625189294,309,54
24870,37.70178011835843,-81.61616928835888,2874,54
24869,37.56141077285378,-81.8329151177484,351,54
24868,37.417323959196466,-81.41016263090827,1686,54
24867,37.582948682904345,-81.47170760827437,409,54
24866,37.25321106199811,-81.59794161671033,240,54
24862,37.48357639234856,-81.94942148164128,651,54
24861,37.367109702226976,-81.36594242326626,307,54
24860,37.6647910418233,-81.60211350817332,552,54
24857,37.67684980064179,-81.66054465655745,984,54
24854,37.747398686018656,-81.57375412354519,550,54
24853,37.42715391420274,-81.51413945689622,793,54
24851,37.59200250378157,-81.83734933701838,419,54
24850,37.314759307029945,-81.83245436482079,1093,54
24849,37.67098618731282,-81.56412172358941,337,54
24848,37.29448601789012,-81.44266169678579,262,54
24847,37.57311535352426,-81.41389494190595,293,54
24846,37.52554665405414,-81.90898166783893,244,54
24845,37.52428516972835,-81.80465481337686,282,54
24844,37.46487960641304,-81.80618345143881,1810,54
24843,37.479833777960586,-81.70347107442879,158,54
24839,37.55859217328332,-81.77803746514445,1523,54
24836,37.36198494153963,-81.54651823392375,800,54
24834,37.55617160366022,-81.63927740658093,412,54
24831,37.39049028754569,-81.41312741811876,250,54
24830,37.32998666235808,-81.53838400226259,139,54
24828,37.482443787847814,-81.65247490096229,927,54
24827,37.74339796741529,-81.65822390861936,1501,54
24826,37.283499145483276,-81.63286019632183,150,54
24823,37.6628373007118,-81.73367450308734,383,54
24822,37.63505439466771,-81.67783741587499,955,54
24818,37.60391996480293,-81.62170824988475,1409,54
24817,37.351149440515,-81.80574002937169,954,54
24816,37.460836394887046,-81.70161611036939,151,54
24815,37.25146096568079,-81.660951337306,559,54
24813,37.34206360441398,-81.72734330267458,511,54
24811,37.40477149136359,-81.78813489016609,599,54
24808,37.33672202439821,-81.43154623382776,675,54
24801,37.437612359986076,-81.58757650544621,3858,54
24747,37.39506418883038,-81.21357720091973,3006,54
24740,37.37207605568772,-81.08230486463023,30435,54
24738,37.29996112745457,-81.31116887435165,308,54
24737,37.35315728916274,-81.24968409218936,243,54
24736,37.431831052107675,-81.25980143934399,902,54
24733,37.43453675008187,-81.20086716300459,853,54
24731,37.396271576172474,-81.1443778173789,255,54
24729,37.4486627774679,-81.25222287825022,149,54
24726,37.51514323111906,-81.33697815721277,566,54
24724,37.32952822443653,-81.30100269713772,66,54
24719,37.48905171746846,-81.32322898783455,223,54
24716,37.52301347821938,-81.37730993698213,508,54
24715,37.330744533623,-81.32157105936491,594,54
24714,37.464409034887716,-81.16287206787216,257,54
24712,37.439339902211216,-81.00940165553544,2063,54
24701,37.283455625305756,-81.22087074103679,20786,54
24657,37.237401105162796,-81.86482919832619,321,51
24656,37.18535228884501,-82.12317085288446,3404,51
24651,37.10865793462935,-81.50122368941952,6314,51
24649,37.0748619200024,-81.90649941640297,2760,51
24646,37.134426148239655,-82.02789837633141,750,51
24641,37.09229489808186,-81.80583630016778,5953,51
24639,37.13236525464655,-81.88099398221584,3533,51
24637,37.06276396266375,-81.72173358029387,3410,51
24635,37.310112549455866,-81.35451515588204,1650,51
24634,37.271050463133534,-81.90065052918045,574,51
24631,37.21424642606427,-82.00033159320772,2843,51
24630,37.162017074657996,-81.49576339420837,6774,51
24628,37.29390838695684,-82.21218633909483,295,51
24622,37.20877206715871,-81.79404288852571,1028,51
24620,37.41434064410525,-82.0275690319195,2774,51
24614,37.30496806103825,-82.0759418081415,8061,51
24613,37.26885885382054,-81.3192751050142,911,51
24612,37.094607557672546,-81.8358640068688,229,51
24609,37.05247147823968,-81.77111407295664,7630,51
24607,37.29763071072639,-82.26972085613559,462,51
24606,37.28523247583391,-81.38294618379516,170,51
24605,37.2435575143577,-81.31358114888205,9301,51
24604,37.2043869447305,-81.54475727483099,262,51
24603,37.365724704880094,-82.17833605099746,978,51
24602,37.173958252115725,-81.646965620916,962,51
24601,37.18974824819789,-81.64577710339174,77,51
24599,37.631222517200115,-78.71678152525166,606,51
24598,36.607998266895336,-78.77584784701071,1984,51
24597,36.7815358325374,-79.10125666855505,1257,51
24595,37.55417408626669,-79.08409277053245,679,51
24594,36.64407439261815,-79.20250167668486,1651,51
24593,37.337893438873856,-78.90522041029475,1963,51
24592,36.6958279402884,-78.91926113104984,13934,51
24590,37.80939544137785,-78.47101625492145,8074,51
24589,36.77486626798073,-78.78507474045054,2271,51
24588,37.27335231637372,-79.11897295460449,9647,51
24586,36.6084434318653,-79.29068190760475,5562,51
24581,37.65271303140553,-78.80024244927358,23,51
24580,36.583749295440285,-78.6799691947192,613,51
24579,37.599460813230046,-79.50618731976851,1389,51
24578,37.65581565483062,-79.54234372316502,1056,51
24577,36.93655325044271,-78.98739219775044,5239,51
24574,37.54167666725992,-79.190731491907,3977,51
24572,37.45863806431103,-79.11388818109894,16395,51
24571,37.140106131623725,-79.35589903577359,1979,51
24570,37.34951421879707,-79.43115321092456,20,51
24569,37.04507566185102,-79.1235324045293,1064,51
24566,36.72547992287347,-79.26017754175456,1402,51
24565,36.847084914761865,-79.19730709517647,1026,51
24563,37.07402600686348,-79.29518923945506,5489,51
24562,37.69371229858129,-78.61718998962075,426,51
24558,36.770505373045246,-78.94656434897321,6347,51
24557,36.97049154163806,-79.33781424847326,7977,51
24556,37.35655823882647,-79.39312027737941,3053,51
24555,37.64959788088144,-79.46575045534863,2140,51
24554,37.13896370515554,-79.06504400532077,3995,51
24553,37.541649401917226,-78.83400516817187,1902,51
24551,37.353451062485064,-79.2938360099928,20667,51
24550,37.25416590381632,-79.2557284459439,7258,51
24549,36.71089125297522,-79.51192698336997,4292,51
24541,36.58005655967349,-79.44842730601789,28221,51
24540,36.627959835950996,-79.4027832437896,32170,51
24539,36.85273435209802,-78.91974726664121,134,51
24538,37.34620414690204,-78.97247347171216,4742,51
24536,37.495437802423204,-79.31061375505814,194,51
24534,36.85071772739868,-78.76368408784153,1740,51
24531,36.82665407957363,-79.43461743788879,9203,51
24530,36.798350333170454,-79.60657533237142,1088,51
24529,36.63294814686722,-78.6397708121303,1724,51
24528,37.07774389028425,-78.90936948363266,3200,51
24527,36.71250338836453,-79.35526130797834,3027,51
24526,37.523751233623535,-79.39769119827497,1593,51
24523,37.32573768161621,-79.52099590938792,18952,51
24522,37.36061268286032,-78.81485510778809,9213,51
24521,37.59531285954938,-79.05809179813939,10576,51
24520,36.58584513599508,-79.02739229989024,2450,51
24517,37.13375312133725,-79.26493157458887,5693,51
24504,37.39412038875537,-79.11344913247528,9777,51
24503,37.438361489010795,-79.21253904601582,19331,51
24502,37.35655214113653,-79.21482486775807,43426,51
24501,37.38834569336029,-79.17185110601275,26757,51
24487,38.17726959737769,-79.62343545999016,320,51
24486,38.28782232604274,-78.92153457715324,3490,51
24485,38.26346514277913,-79.33592232112332,389,51
24484,38.111884264734,-79.79769339108964,741,51
24483,37.83517106494772,-79.2263302162186,587,51
24482,38.200848749082546,-79.00207194114388,4872,51
24479,38.1659791385005,-79.20928875719883,1537,51
24477,38.01753481832596,-79.02971552905755,10573,51
24476,37.96946867028464,-79.21771203816157,280,51
24474,37.80445824267662,-79.84847193079554,544,51
24473,37.90408146234972,-79.39673834497958,922,51
24472,37.93264319323546,-79.22493995256103,2271,51
24471,38.30864022118377,-78.803193879821,1355,51
24467,38.25764614377325,-78.97207647728285,2212,51
24465,38.39340280074959,-79.6126049243834,1382,51
24464,37.870056543996576,-79.11667721167271,213,51
24460,38.003510600639494,-79.64333097091136,1530,51
24459,38.027053375410055,-79.27493986623057,818,51
24458,38.3300541347697,-79.51295403712518,442,51
24457,37.79029816094018,-79.87792042649855,270,51
24450,37.787009410437435,-79.45841195480293,16741,51
24448,37.79818031156835,-79.79080575883593,376,51
24445,37.964442566662825,-79.87520585066713,2673,51
24442,38.33181051299341,-79.42241537462462,120,51
24441,38.248945321523344,-78.82441103495188,6140,51
24440,37.98854322428235,-79.15391273926117,2916,51
24439,37.99801885058741,-79.48103132759273,1253,51
24437,38.21303582814818,-78.92892627890109,904,51
24435,37.874537821746436,-79.29736448536553,1925,51
24433,38.42580151572725,-79.4640030716261,99,51
24432,38.17666291293627,-79.42050188758351,336,51
24431,38.169119765701865,-78.84261474890069,2656,51
24430,38.07360177488814,-79.36672883268604,2643,51
24426,37.77951859525714,-80.0166488166142,14329,51
24422,37.82019608480633,-79.80258320477613,6315,51
24421,38.239819192695116,-79.17754067264555,3868,51
24416,37.74071433847677,-79.35318609241,8807,51
24415,37.92538747243699,-79.31786435136719,41,51
24413,38.5090832996816,-79.56455785988982,178,51
24412,38.05477373492922,-79.83529552152491,131,51
24411,38.10220629512529,-79.31872207882905,112,51
24401,38.14856628908305,-79.07622010620678,35499,51
24382,36.94314887264453,-81.09181452152865,14366,51
24381,36.72470083574152,-80.83718322746992,3816,51
24380,36.87237292491217,-80.49875893706599,2639,51
24378,36.68320336719386,-81.42900499101457,1229,51
24377,36.991162674088585,-81.59783893493218,348,51
24375,36.779935491006015,-81.3904393090998,1611,51
24374,36.80276915063983,-81.18770226193604,787,51
24370,36.891379722414854,-81.73803376278245,6572,51
24368,36.88898072308599,-81.28761898959362,4953,51
24366,37.25800583863892,-81.10956456845952,781,51
24363,36.608492386426256,-81.39117535188154,1365,51
24361,36.75726169490081,-81.84817166416705,5431,51
24360,36.928531220541814,-80.91792048987611,6169,51
24354,36.82476693599481,-81.54100861829559,15315,51
24352,36.71179440630301,-80.52516776084569,890,51
24351,36.57851537365965,-80.7651759905301,668,51
24350,36.8287521131834,-80.98946686454445,1261,51
24348,36.633102249723656,-81.15432004950551,3958,51
24347,36.98251057477905,-80.65911990830007,1931,51
24343,36.76663238852785,-80.72137223059792,9267,51
24340,36.7728185553504,-81.77736502799803,5657,51
24333,36.654917534783614,-80.91490349382029,17996,51
24330,36.721978873953795,-81.00321143174712,3401,51
24328,36.66340745454925,-80.69492636632566,1726,51
24326,36.72970824964153,-81.190502505307,1058,51
24325,36.81168595326407,-80.60060009579735,1039,51
24324,36.98138250705855,-80.7801717137134,2013,51
24323,36.87217716329886,-81.19859738560578,644,51
24322,36.81361577051819,-81.11268938728578,174,51
24319,36.771607337122475,-81.66130135443741,6979,51
24318,36.9898169333776,-81.39414570595792,639,51
24317,36.59655176279666,-80.67147606046315,3858,51
24316,36.94986323259696,-81.66961278014988,50,51
24315,37.13778220789147,-81.03254239920439,3774,51
24314,37.16684523393709,-81.19810797696296,1560,51
24313,36.909314311399534,-80.80550587045418,884,51
24312,36.83603235708187,-80.87260095733701,2401,51
24311,36.86939730114901,-81.40880194306138,1977,51
24301,37.05804284030139,-80.76788704838984,14366,51
24293,36.985622210916794,-82.56384703888773,10791,51
24292,36.608933085882775,-81.58513793007387,535,51
24290,36.617989934187044,-82.56518431252758,1874,51
24283,36.93137938908925,-82.33721237115009,2171,51
24282,36.812444782393754,-83.05261045465919,727,51
24281,36.65881141109051,-83.34234028780334,2487,51
24280,36.958101341855134,-81.93729174337766,823,51
24279,37.10538468999012,-82.59881477658637,5541,51
24277,36.74676837299757,-83.02275802902317,5849,51
24273,36.946120119480746,-82.63125111776877,6262,51
24272,37.01495300504,-82.34087261557248,527,51
24271,36.748633205313396,-82.41939016420154,2689,51
24270,36.7242774510399,-82.25937440143142,582,51
24269,37.08731309548193,-82.37543366754853,324,51
24266,36.88419175976132,-82.09340046328734,9521,51
24265,36.84079289015012,-82.93745835758757,930,51
24263,36.68899784212619,-83.11010979208147,7950,51
24260,37.030637028346746,-82.00397539349123,5734,51
24258,36.650594729711706,-82.43395840934541,1624,51
24256,37.21693452855799,-82.28750549611556,3491,51
24251,36.64260931113965,-82.59430327050225,8773,51
24250,36.751800487642825,-82.60501918847456,1319,51
24248,36.62264221906396,-83.50007605242456,2596,51
24246,36.865938966860064,-82.74505448464369,455,51
24245,36.827381991179976,-82.4755812074601,1129,51
24244,36.7125597978695,-82.80263203421056,5723,51
24243,36.779389931416176,-82.92989134206752,2222,51
24239,37.107544128888065,-82.14607060831757,113,51
24237,37.01342331387469,-82.27978511065594,1192,51
24236,36.64140059313733,-81.77181836033387,3085,51
24230,36.952258731072725,-82.4588772335202,9597,51
24228,37.156812205811406,-82.44660516001836,7016,51
24226,37.15359740542088,-82.3323526782078,1433,51
24225,36.9566567631346,-82.13283217275766,1697,51
24224,36.869402491232,-82.28459319255269,6734,51
24221,36.64104493211408,-82.9800076290773,938,51
24220,37.169521642075246,-82.25245250262459,895,51
24219,36.85789185278718,-82.76576670983212,11265,51
24217,37.100186392711954,-82.1722481411918,406,51
24216,36.914830737533,-82.79605044147637,2939,51
24211,36.668431193350855,-81.96086153721025,9922,51
24210,36.72576890630364,-81.99808827996327,16840,51
24202,36.64366404909132,-82.16403447300095,12905,51
24201,36.60920488090342,-82.17143663690665,17116,51
24185,36.795499689609535,-80.27015144044508,854,51
24184,37.08338280461779,-79.78550157118859,4705,51
24179,37.27842686505903,-79.85191155789579,18616,51
24176,37.01978455924225,-79.6910112090553,1360,51
24175,37.41651691141428,-79.89312838712813,8818,51
24174,37.345624332708475,-79.66934218940665,2539,51
24171,36.652428342552746,-80.24096457102128,8250,51
24168,36.73843145756521,-79.94953791434514,187,51
24167,37.246706510578754,-80.72709346983874,345,51
24165,36.59691315878714,-80.03896436085333,1613,51
24162,37.14772520486206,-80.26160972431455,2421,51
24161,36.978329877555936,-79.54833417494986,471,51
24153,37.28804729974096,-80.07710905346885,37761,51
24151,36.98525779957399,-79.88402558898919,20000,51
24150,37.36306679129708,-80.65888658602108,693,51
24149,37.033528291173546,-80.43193576790057,3339,51
24148,36.58838290376257,-79.86959054982165,8013,51
24147,37.386760735801104,-80.81679650391386,1201,51
24142,37.13788220000001,-80.5509057,2470,51
24141,37.12689790889292,-80.5631223131462,20668,51
24139,36.99429413851553,-79.4768084289968,575,51
24138,37.04930996005534,-80.32502270559132,1613,51
24137,36.94649516137722,-79.64784897870936,2582,51
24136,37.31734189964424,-80.61836665059867,3393,51
24134,37.29617795861897,-80.73314311868045,5741,51
24133,36.66861292537365,-80.15010230127321,2626,51
24132,37.211291238905396,-80.62602410706381,460,51
24131,37.57468496373339,-80.25034450883236,140,51
24130,37.61100003702641,-79.98639216051089,8,51
24128,37.31974531457728,-80.48025605448049,1872,51
24127,37.49133633859153,-80.1489054435267,4261,51
24124,37.32427566073597,-80.83347332111957,4352,51
24122,37.40562275125633,-79.7079697307974,1683,51
24121,37.15541805868396,-79.6470888257133,10501,51
24120,36.72380085259096,-80.41005839446316,1860,51
24112,36.69272844162255,-79.86416749523038,32646,51
24105,36.89698144087807,-80.5822585432406,500,51
24104,37.13390785760335,-79.49452973083247,3469,51
24102,36.844147542151696,-79.9834889759887,1697,51
