"ZCTA","minDisOTP","countDrive","timeDrive"
"55975",36.2046657699554,0,46.6
"38370",13.4591509016051,0,46.6
"42539",29.3392937809139,0,46.6
"25517",27.8648955938299,0,46.61
"31051",27.8852475774061,0,46.61
"54442",39.9246548502455,0,46.61
"61778",27.3713504854294,0,46.62
"24520",33.9761667547976,0,46.62
"54028",48.6279349824953,0,46.62
"61563",35.7266135829079,0,46.63
"24607",24.0116636316039,0,46.64
"64066",30.065351428103,0,46.64
"46540",42.0730589758255,0,46.65
"76670",45.8217177427368,0,46.65
"62884",31.9448215172144,0,46.65
"22946",17.3142302314024,0,46.65
"61007",39.8261272231069,0,46.66
"95651",24.8793398065102,0,46.66
"35587",14.2536623007795,0,46.66
"75845",29.5927022360852,0,46.67
"42280",28.0955537480342,0,46.67
"66048",29.7268371192735,0,46.68
"21522",25.7698949734999,0,46.68
"98563",27.6381695441564,0,46.68
"97531",33.0368120792841,0,46.68
"52731",38.3804142703685,0,46.7
"38329",28.235301925096,0,46.7
"43457",34.353314570693,0,46.7
"49047",24.0377705719403,0,46.71
"16882",32.4702687436423,0,46.71
"75631",33.1117250651401,0,46.72
"96712",25.9915372139964,0,46.72
"36560",34.9448806352574,0,46.72
"49072",26.0002239957784,0,46.72
"42455",34.5553141955657,0,46.73
"59936",52.8432246483937,0,46.73
"79339",41.8672535508199,0,46.74
"54247",37.9360536393343,0,46.74
"97360",41.6916655462914,0,46.74
"71901",33.5300274749386,0,46.74
"05761",25.7130561819243,0,46.74
"27843",30.5587722708431,0,46.74
"53035",38.7214836348399,0,46.74
"23897",28.9853881181982,0,46.74
"52039",30.9427568922753,0,46.75
"42408",33.6852519255543,0,46.75
"43772",32.854474327198,0,46.75
"24826",23.46788405926,0,46.75
"95920",27.0475695840782,0,46.76
"29741",32.2065410440185,0,46.76
"25651",23.9172413256635,0,46.76
"73450",22.1338950411341,0,46.76
"65109",35.5171282631971,0,46.77
"97544",30.6815209976708,0,46.77
"61032",42.85290475017,0,46.78
"97886",41.6373228214776,0,46.78
"23950",33.7226374273435,0,46.79
"31832",39.7145335640621,0,46.79
"25031",28.7228521469165,0,46.79
"45768",20.6415958287643,0,46.8
"74834",43.3646768392706,0,46.8
"46913",23.1258528889108,0,46.81
"61238",32.9274505752238,0,46.82
"12789",28.1730098962873,0,46.82
"98530",26.7347083159637,0,46.82
"24656",26.100103572598,0,46.83
"40052",28.0453172500245,0,46.84
"74401",40.8532837836342,0,46.84
"31016",31.132901698229,0,46.84
"71064",34.0648130302022,0,46.85
"31038",22.233433096574,0,46.86
"24350",13.9904668963345,0,46.86
"16914",13.541642185932,0,46.86
"47928",41.8605471592506,0,46.86
"04950",29.7717781850841,0,46.88
"37811",32.4108309476902,0,46.88
"43067",31.1746180067851,0,46.88
"35747",26.7955129868339,0,46.88
"52720",40.8112123163084,0,46.89
"97499",37.0387911886712,0,46.89
"70444",31.5278557405835,0,46.9
"41524",21.271324720258,0,46.9
"38547",43.2939781815181,0,46.9
"15550",28.0779754956447,0,46.91
"96096",36.1223740085876,0,46.91
"37019",30.1905482093278,0,46.91
"68314",31.3253548437871,0,46.91
"64451",33.6213645984581,0,46.91
"23071",18.8431631346449,0,46.92
"76660",35.3449206732045,0,46.92
"37810",19.0745391732415,0,46.92
"18825",33.7966137556605,0,46.92
"65239",50.7127484708546,0,46.93
"38345",22.9077037226357,0,46.94
"31539",35.0762886971688,0,46.94
"65689",40.0948913393989,0,46.95
"29845",26.2902020131455,0,46.97
"61546",24.854773526668,0,46.98
"97541",38.543360028893,0,46.98
"29686",20.6720502238392,0,46.98
"13355",29.2596076847387,0,46.98
"62512",32.2552727768506,0,46.98
"79538",38.7403867966224,0,46.98
"43903",28.8640390803126,0,46.99
"17005",26.0811372468039,0,46.99
"60420",36.1981486601418,0,46.99
"38230",37.0200814151581,0,47
"18657",24.9767816700515,0,47
"72087",22.9439747097615,0,47
"63362",26.9428115914655,0,47.01
"44890",33.5731954869546,0,47.02
"62036",11.8739216573326,0,47.02
"77575",38.1037440707585,0,47.02
"55045",40.7085158742235,0,47.02
"36860",35.4448891814771,0,47.02
"68382",41.2637820228483,0,47.02
"12762",28.8347226883024,0,47.03
"71455",35.4374288998302,0,47.03
"57018",28.3487857094173,0,47.04
"63736",17.9673912012928,0,47.04
"63051",31.940588516772,0,47.05
"38237",38.7180077945104,0,47.05
"72736",26.8357353926017,0,47.05
"44621",35.3720405244169,0,47.06
"35651",28.3683324502592,0,47.06
"95962",28.278597148207,0,47.06
"38369",29.4908316237071,0,47.06
"97344",29.7994403466421,0,47.06
"79567",40.58653208459,0,47.06
"35031",24.2592614809978,0,47.06
"87083",26.4470609847365,0,47.07
"63839",30.2268921448932,0,47.07
"51540",33.6968087895725,0,47.07
"46047",30.7325706267096,0,47.07
"64470",45.7336168986446,0,47.07
"44099",26.8237477730549,0,47.08
"74827",41.4089577519505,0,47.08
"71441",44.5458981141733,0,47.08
"29512",33.2625880623821,0,47.08
"63785",18.0803189570337,0,47.08
"70645",24.4484538185753,0,47.09
"37061",33.3820349860576,0,47.09
"58004",34.3233385057992,0,47.1
"41777",19.1842988824931,0,47.1
"17040",26.1695146928704,0,47.1
"25106",41.1029924011503,0,47.1
"04061",28.2755128993855,0,47.11
"48653",52.1188210094227,0,47.12
"60968",44.8031022084734,0,47.12
"24442",29.5750079662054,0,47.12
"41317",14.5290018080454,0,47.13
"67107",45.6501097239069,0,47.13
"58001",42.9802419405693,0,47.13
"48806",44.9681461113093,0,47.15
"29434",24.7573200558273,0,47.15
"52045",34.4280571668715,0,47.16
"62451",29.7115098385083,0,47.16
"02667",26.1161247197961,0,47.16
"13493",36.5832974836502,0,47.16
"35572",27.6368290421397,0,47.16
"05653",31.4968526255275,0,47.16
"72941",24.7467299377519,0,47.16
"31312",26.3686100936039,0,47.16
"44836",31.3700921121415,0,47.17
"81129",31.9653734218545,0,47.17
"46186",33.1784516662338,0,47.18
"36830",36.1228001304871,0,47.18
"43782",24.6854960414973,0,47.19
"13101",33.6721120375746,0,47.19
"18430",30.8581391606462,0,47.19
"54204",39.618212365551,0,47.19
"75438",36.1919865191647,0,47.2
"27972",39.6158314641739,0,47.21
"64074",31.3186871316938,0,47.21
"26582",23.6426720831333,0,47.22
"29379",28.2296487500866,0,47.22
"76023",23.5748482865643,0,47.22
"24563",28.7785016452568,0,47.23
"13144",38.6668152197102,0,47.24
"62282",38.4774529492531,0,47.24
"32668",25.2636023192435,0,47.25
"13077",32.4172191711643,0,47.25
"17920",27.4372144611922,0,47.25
"41775",18.2833743493048,0,47.26
"54625",34.2665577485015,0,47.26
"43541",28.6345892046597,0,47.27
"61913",28.957535950025,0,47.27
"60150",32.4931734007638,0,47.27
"79021",35.47053293922,0,47.28
"65644",30.7010000202885,0,47.28
"15530",26.7780289608483,0,47.28
"27853",24.6839587285679,0,47.28
"47165",24.4148741461675,0,47.28
"87937",39.2764836581201,0,47.28
"66401",43.3385299242376,0,47.28
"89449",20.9534332814194,0,47.28
"62380",31.201545767178,0,47.29
"71082",30.4345616691234,0,47.29
"74726",23.7537491501498,0,47.3
"26160",26.2801626475076,0,47.3
"80107",26.7159156016727,0,47.3
"54230",34.5234962953305,0,47.3
"37738",19.2510395205247,0,47.3
"72740",36.8273469989207,0,47.31
"26339",21.4681517898094,0,47.31
"53190",32.0230844541268,0,47.31
"66724",34.9546411408964,0,47.31
"37335",31.701810341125,0,47.31
"24553",28.0451242420948,0,47.32
"97111",32.447301067177,0,47.32
"49066",27.541959863921,0,47.32
"13408",31.3504104581289,0,47.32
"75441",40.4653427498555,0,47.32
"13642",46.5949484720563,0,47.32
"88210",53.980542674555,0,47.33
"83628",28.2836735634538,0,47.33
"55009",39.0037448842733,0,47.33
"12043",33.3811215993023,0,47.33
"28398",33.1291041142136,0,47.33
"45350",26.0862470687185,0,47.34
"12451",34.0721456130832,0,47.34
"17758",23.055746608229,0,47.34
"54635",45.9978611456347,0,47.34
"41804",19.6161142398213,0,47.34
"57058",47.9672756632212,0,47.34
"24432",28.4189197224473,0,47.35
"86334",33.9087884958219,0,47.35
"75968",48.1047941335412,0,47.36
"63463",25.9798561003069,0,47.36
"25437",25.7082042446288,0,47.36
"45786",23.6940410544756,0,47.37
"77663",38.8207226828267,0,47.37
"25265",29.519905185573,0,47.38
"25908",14.7309950986836,0,47.38
"26802",27.8229982546205,0,47.38
"59015",36.3956939222018,0,47.38
"46711",43.8497476045546,0,47.38
"49130",32.5727652434508,0,47.39
"37047",28.7651088915238,0,47.39
"46069",28.0604722836514,0,47.39
"79369",36.9008927413789,0,47.39
"62093",23.2323593709783,0,47.39
"48627",54.5641546831407,0,47.4
"13367",43.919159703967,0,47.4
"48418",25.0886418790635,0,47.4
"29574",34.5849567167111,0,47.4
"53078",30.245987273669,0,47.4
"47948",45.9435394140374,0,47.4
"74338",36.5966123005225,0,47.41
"65250",36.0772062274548,0,47.41
"43756",27.2325141696642,0,47.41
"25508",31.4139461333533,0,47.43
"13618",28.1089704090907,0,47.43
"81036",34.2206002803744,0,47.44
"31744",29.9302955936705,0,47.44
"48816",21.2422087090736,0,47.45
"52730",25.5899784304933,0,47.45
"29435",32.6182503342493,0,47.46
"16250",27.1448743161521,0,47.46
"61330",36.219760215163,0,47.47
"52054",16.8123004504154,0,47.47
"34481",13.0648926410346,0,47.47
"03240",24.7802696608058,0,47.47
"87072",29.6595359979265,0,47.48
"38342",18.5242794050731,0,47.48
"39576",31.0783560448954,0,47.48
"25271",37.0029540711033,0,47.49
"35751",24.3773163943185,0,47.49
"04949",28.6232136419402,0,47.5
"49248",26.4101129261121,0,47.5
"62420",43.4158329047079,0,47.51
"76680",36.4484992370975,0,47.51
"61831",30.5791778899098,0,47.52
"17044",26.0169674077444,0,47.52
"22851",30.1857189565311,0,47.52
"49286",26.7598916265058,0,47.52
"16420",22.3616724276242,0,47.53
"44627",27.1619310731212,0,47.53
"12733",31.5973777518052,0,47.53
"05079",29.3155090110571,0,47.54
"61941",31.3064111756787,0,47.55
"23070",21.0504855359432,0,47.55
"55027",36.7111460467005,0,47.55
"24815",18.0001749873377,0,47.55
"05463",18.6015956095837,0,47.56
"28345",31.5001385125411,0,47.56
"16911",33.2079967977345,0,47.56
"92275",43.3438127304997,0,47.57
"32058",31.3816571391882,0,47.57
"44682",36.4398915892496,0,47.57
"43155",29.9261075613626,0,47.57
"15738",32.4298542276495,0,47.58
"29817",37.9581443160041,0,47.58
"66523",36.5746877776129,0,47.58
"45826",30.1434256343547,0,47.58
"60912",22.4634918696415,0,47.58
"14787",35.4522370392821,0,47.58
"29479",42.548864397653,0,47.58
"62230",42.3667116129343,0,47.59
"95140",16.0215257346628,0,47.59
"13620",32.9978625535677,0,47.59
"43553",38.5396869404566,0,47.59
"36340",28.6076850751234,0,47.59
"46050",36.5321840823129,0,47.6
"14729",37.1981683324805,0,47.6
"23881",20.8676265130643,0,47.6
"62935",23.2356060383611,0,47.6
"55973",31.9283460163782,0,47.61
"28396",23.4202138347367,0,47.61
"45657",17.563654178203,0,47.61
"43717",33.4699550443459,0,47.61
"54757",44.3779648139643,0,47.62
"14042",37.553109623743,0,47.62
"61721",29.443175945419,0,47.62
"98588",31.7620365890271,0,47.62
"36320",21.8178649839756,0,47.63
"93614",37.1504787165675,0,47.63
"31830",21.6033369999088,0,47.63
"51653",37.273398167576,0,47.63
"56479",42.2200502959115,0,47.63
"74446",42.1181705294025,0,47.64
"40977",30.8196071019586,0,47.64
"61019",28.8892718207658,0,47.64
"74426",48.2434155852871,0,47.64
"26411",24.3571476726296,0,47.64
"24701",37.7798244004451,0,47.65
"15559",23.074103786428,0,47.68
"97051",25.3405803294928,0,47.68
"41201",22.7997597208191,0,47.68
"30571",22.2962250326395,0,47.7
"55329",36.5064918943329,0,47.7
"36032",39.5552292508326,0,47.7
"63069",29.6954298104131,0,47.71
"41250",12.3745800764121,0,47.71
"14710",19.7311700960073,0,47.71
"44683",41.423480248492,0,47.72
"36473",27.3431696635179,0,47.72
"71024",37.4594592849618,0,47.73
"25638",19.8624681120249,0,47.73
"38057",37.7228790746893,0,47.74
"41845",25.0386767836101,0,47.74
"75476",21.9593222770677,0,47.74
"47456",29.3964046787234,0,47.74
"87035",42.3277509601199,0,47.75
"98303",9.12422293866571,0,47.76
"98552",33.9442410701499,0,47.76
"29935",17.28694372663,0,47.76
"70453",27.5686571264831,0,47.76
"60931",28.1667726017006,0,47.76
"70756",28.3917997939667,0,47.77
"63781",33.8099486487697,0,47.77
"98644",36.1961814703184,0,47.78
"52543",42.0482822910409,0,47.78
"22556",17.599697528604,0,47.78
"97835",24.0202991722691,0,47.79
"46917",30.5779562999802,0,47.8
"47263",37.427862522112,0,47.8
"25647",23.2158034075071,0,47.8
"37033",33.2140652120016,0,47.82
"25523",29.1379078374228,0,47.82
"73082",38.1359801129153,0,47.82
"66773",27.5229520046914,0,47.82
"76225",40.4739726078738,0,47.83
"14476",32.846241922149,0,47.83
"29922",33.5425613992639,0,47.83
"42044",31.6716087072139,0,47.84
"23417",32.1375811756075,0,47.84
"12057",31.9000254540442,0,47.84
"38478",32.961629017636,0,47.85
"49082",38.9957982212091,0,47.85
"72932",19.1847243781281,0,47.86
"61230",30.1936676802973,0,47.86
"97128",28.4705661743883,0,47.86
"34434",25.9313373855076,0,47.86
"57047",31.3889773993104,0,47.86
"17983",27.4010605645625,0,47.87
"81226",35.2710166300451,0,47.87
"49717",40.4368476137736,0,47.87
"93243",40.1284585730328,0,47.88
"80438",43.3993685575208,0,47.88
"52301",32.3656363749177,0,47.88
"37148",36.9560245423845,0,47.88
"74346",39.1123658795643,0,47.88
"81062",44.889016311093,0,47.89
"58577",55.4970217010575,0,47.89
"33948",29.3248179054363,0,47.9
"89429",36.0733968213374,0,47.9
"28572",33.166020119915,0,47.91
"34431",27.7264579675431,0,47.91
"61315",36.7337448876766,0,47.92
"42338",28.5309206853285,0,47.92
"44855",32.2901215770319,0,47.92
"25521",33.1772453892879,0,47.92
"25503",28.8171304844916,0,47.92
"45898",43.249211805149,0,47.92
"73098",37.1913617123568,0,47.93
"52218",34.8934181069525,0,47.93
"34137",31.0446056607068,0,47.93
"36750",18.8703465700835,0,47.93
"62085",26.3924063938856,0,47.94
"88253",32.7748338019323,0,47.95
"71046",26.1722710314307,0,47.95
"41062",13.8366734842654,0,47.95
"25070",29.4432228365754,0,47.96
"65276",23.5582367598203,0,47.96
"25857",18.26524983824,0,47.96
"50213",51.4333321331048,0,47.96
"13485",29.2888909629893,0,47.97
"03047",27.1484294172439,0,47.98
"56536",27.7479186429491,0,47.98
"49659",24.5724163418918,0,47.99
"34288",30.1884596838655,0,47.99
"32134",25.7709062441662,0,47.99
"05774",21.9511790955018,0,47.99
"62992",26.9128167189924,0,48
"65620",26.5372186367506,0,48
"41837",33.0531593588916,0,48.01
"16912",29.2104299965294,0,48.01
"31553",25.2201849675377,0,48.01
"16872",32.3226771217256,0,48.02
"30293",27.2017848777421,0,48.02
"75469",31.8844119385084,0,48.04
"98349",19.098778537943,0,48.04
"71245",44.5956931551322,0,48.06
"77485",38.544632560144,0,48.06
"40006",31.0193926132273,0,48.07
"76055",42.7340460706362,0,48.07
"15535",23.3027606784843,0,48.07
"13475",34.5522266464995,0,48.08
"27946",26.5897061047403,0,48.08
"72583",27.8765318723878,0,48.08
"25075",30.4777129633845,0,48.08
"96717",17.6960271701568,0,48.09
"33585",31.4570097789702,0,48.09
"45860",27.71999920613,0,48.09
"16028",22.4287071800633,0,48.09
"23845",24.9296980286333,0,48.09
"72937",24.3409326952668,0,48.1
"68018",37.3796944868947,0,48.1
"66423",34.1761170944427,0,48.1
"68343",37.3400162380733,0,48.1
"04493",41.8013468929095,0,48.11
"38318",31.3007331486597,0,48.11
"80103",48.654488004517,0,48.12
"14841",24.6721164626084,0,48.12
"17094",34.6848541340263,0,48.12
"47431",23.7990896358847,0,48.14
"74832",41.6030555802173,0,48.15
"98241",57.5382881537156,0,48.15
"47969",29.8050755943575,0,48.15
"41464",17.2879767277346,0,48.16
"75559",41.2393653930443,0,48.16
"79556",41.0565379848443,0,48.17
"23893",24.0695691041305,0,48.17
"47203",38.6958434521851,0,48.17
"73440",25.067731046522,0,48.17
"73080",33.189179965017,0,48.17
"37809",19.681884258891,0,48.18
"28617",29.1030028490855,0,48.18
"70749",32.0843154329016,0,48.18
"14551",40.891822254327,0,48.18
"93660",29.0858906317533,0,48.19
"81069",37.1788917214657,0,48.19
"49031",30.4907836249987,0,48.2
"35578",16.5582759957271,0,48.2
"65633",28.524380838589,0,48.2
"61490",34.1998563928938,0,48.2
"42602",47.7099172426849,0,48.2
"17835",27.7733583892622,0,48.21
"63853",34.1545480837258,0,48.21
"04974",29.3112804724258,0,48.21
"87036",41.1883779840515,0,48.22
"55047",27.1279612680564,0,48.22
"49252",34.0079921029777,0,48.22
"46349",28.9086651557206,0,48.22
"12473",29.3034876596487,0,48.23
"46068",33.919173207988,0,48.23
"70441",35.5757116955177,0,48.23
"46504",36.9059256013872,0,48.23
"84036",49.2739382394232,0,48.24
"41547",18.47892501381,0,48.24
"48428",27.9429201733468,0,48.24
"62339",30.689851015073,0,48.24
"17840",32.2314275509983,0,48.25
"72578",22.3515453410669,0,48.25
"04940",29.3985870903997,0,48.25
"37819",36.4508701386321,0,48.26
"55959",46.8331283934364,0,48.26
"86331",17.497630926487,0,48.26
"47390",34.236122917432,0,48.27
"64061",32.6393548977103,0,48.27
"23148",36.6605917559003,0,48.28
"26161",19.0856005064955,0,48.28
"73566",37.2158116621449,0,48.28
"13028",25.4893895052232,0,48.28
"62914",30.0781254870334,0,48.29
"48059",25.1301384374635,0,48.3
"41142",34.7428078067502,0,48.3
"93437",19.9322690580029,0,48.3
"66866",44.3891776648483,0,48.31
"72431",31.8489410770276,0,48.31
"05341",18.7684218792392,0,48.31
"29840",29.8366275040757,0,48.31
"52349",33.1551010462656,0,48.31
"64076",38.30395375218,0,48.32
"43333",26.2059400536212,0,48.32
"25213",26.9077006193976,0,48.33
"38371",17.3808536718242,0,48.34
"39862",25.502617666074,0,48.34
"46182",32.1896495588568,0,48.35
"14891",31.1302417152694,0,48.35
"28525",28.8246561136497,0,48.35
"25624",29.4147226888339,0,48.36
"52060",34.0847612330018,0,48.36
"13118",30.2769791604022,0,48.37
"39083",46.5579704645653,0,48.38
"17060",19.1427848264099,0,48.38
"60919",29.04938106962,0,48.39
"54112",50.9631217375687,0,48.39
"41825",23.9314748780775,0,48.4
"15557",30.6457206592267,0,48.4
"37845",36.2508899331787,0,48.4
"45743",27.0700873967445,0,48.4
"78372",43.9751697869772,0,48.4
"40078",32.2870939881334,0,48.4
"31803",34.4048668092287,0,48.4
"45899",38.4407972696662,0,48.41
"61543",35.9186595522989,0,48.42
"36022",19.7048069799772,0,48.42
"17820",30.3890570618706,0,48.42
"05672",28.6706564413708,0,48.42
"53510",30.8098811572608,0,48.42
"40914",28.3608755724578,0,48.42
"63456",33.6627149037252,0,48.43
"29717",26.8354335228067,0,48.44
"43336",36.6895854903338,0,48.44
"62450",38.8152275945394,0,48.44
"18810",28.1403403419959,0,48.46
"36039",26.5239848542053,0,48.46
"25081",29.4054735728064,0,48.46
"23064",20.7330384527853,0,48.46
"97103",21.7862260174121,0,48.47
"47234",30.8436365595301,0,48.47
"18824",27.7524354598406,0,48.47
"05142",28.1211267556221,0,48.48
"36744",37.8237241438966,0,48.48
"47470",29.8228203831894,0,48.48
"32324",24.5934957380839,0,48.49
"39114",37.7237265743535,0,48.5
"56173",35.6263853409445,0,48.5
"18431",30.4334416899399,0,48.5
"04943",34.6775529372454,0,48.5
"25862",25.656709726149,0,48.5
"16634",24.8839421229863,0,48.51
"28717",21.4697204773565,0,48.51
"23915",33.766584807484,0,48.52
"60970",30.9687373999186,0,48.52
"58725",35.3266641415489,0,48.52
"16845",27.0208165139406,0,48.52
"77455",46.7532622073667,0,48.52
"38563",42.5058973334455,0,48.52
"14545",41.3145096654458,0,48.53
"54027",53.6383302120931,0,48.53
"63966",20.9389752763885,0,48.53
"31068",29.7824671510282,0,48.53
"59863",48.106672252922,0,48.53
"56475",34.2074013712268,0,48.54
"52760",36.1243304995087,0,48.54
"59029",38.2413544080542,0,48.54
"62009",27.4199396469039,0,48.55
"55952",43.5398488959595,0,48.55
"76253",37.5226311975826,0,48.55
"46150",34.2807137462864,0,48.55
"77320",39.1224072352659,0,48.55
"62630",32.407028630081,0,48.55
"31015",39.0234622228002,0,48.56
"04353",32.7671074478861,0,48.56
"61817",35.6728510939708,0,48.57
"47921",38.9640601343195,0,48.57
"54409",35.3765727049916,0,48.58
"66088",33.5998084213343,0,48.58
"25132",16.9530290855345,0,48.58
"31097",29.4180584649363,0,48.58
"28705",33.4962928830381,0,48.58
"13863",33.805266651061,0,48.58
"14590",29.584659270172,0,48.59
"25286",23.5719522841918,0,48.59
"24225",25.2216735539632,0,48.59
"98614",31.8703568611835,0,48.6
"62324",31.1795264951811,0,48.6
"35178",21.1631251658763,0,48.6
"94924",14.0596206038409,0,48.6
"49727",28.489234880754,0,48.6
"94956",23.6914810988903,0,48.6
"66078",41.3708742555441,0,48.61
"79720",48.4401073038249,0,48.61
"25644",19.0928883082891,0,48.61
"12952",31.4908525086508,0,48.61
"55985",32.7315612124259,0,48.61
"59914",36.0686387040726,0,48.62
"32683",39.5541151948076,0,48.62
"03872",32.7530629596148,0,48.62
"48616",27.0391811279228,0,48.62
"70585",36.1951355453282,0,48.63
"38019",36.8977114761358,0,48.63
"76528",38.5339211945027,0,48.63
"66017",33.6165184847439,0,48.63
"15715",33.8380676352423,0,48.64
"76228",39.0888631733732,0,48.64
"54765",41.3450661383397,0,48.64
"71261",35.2617632628225,0,48.64
"24557",34.7560080584863,0,48.64
"60933",30.3409508774291,0,48.65
"13811",22.5478160570023,0,48.66
"66781",24.6360542964176,0,48.66
"68040",43.5342385719488,0,48.66
"71463",42.6141340259984,0,48.66
"61810",28.6524069665083,0,48.66
"38833",33.6245593168894,0,48.66
"94576",18.7474467033368,0,48.67
"71862",35.5549535305116,0,48.67
"79755",41.0452693475748,0,48.68
"75101",35.2304100040371,0,48.68
"04418",30.7196630484097,0,48.68
"62245",41.6778944196466,0,48.68
"34453",28.4326017338333,0,48.69
"37874",33.7643844424233,0,48.7
"76631",37.2336395667963,0,48.71
"35470",44.311312346883,0,48.71
"12792",23.0349660706579,0,48.71
"58011",49.8715390161474,0,48.71
"97011",34.3705060715491,0,48.71
"65601",31.4244638236269,0,48.72
"29902",17.1714017991841,0,48.72
"71241",30.5778503483898,0,48.72
"76520",36.2194992670716,0,48.73
"96129",42.415488769675,0,48.74
"14754",31.9860305228299,0,48.74
"97411",32.9528993497762,0,48.74
"16822",37.8368863153462,0,48.74
"46990",31.0570543683108,0,48.74
"50247",40.2079237121081,0,48.74
"97486",20.8142925235705,0,48.75
"36274",28.3922309524509,0,48.75
"52586",44.3199684275502,0,48.75
"45773",23.7692158036761,0,48.76
"37185",37.1969546019801,0,48.76
"14827",25.0841964066835,0,48.76
"35962",23.528988584653,0,48.77
"80444",45.4981866490453,0,48.77
"23313",31.4660160565457,0,48.77
"93645",34.9199167521822,0,48.77
"47836",23.0404411382038,0,48.78
"63379",36.378856566869,0,48.78
"52079",22.8523695916374,0,48.79
"74431",49.2830204181723,0,48.79
"47848",38.2369388280999,0,48.79
"43907",26.3472728044406,0,48.8
"42728",46.4188153353634,0,48.81
"93627",27.731672824364,0,48.81
"39327",29.4985801150357,0,48.82
"73095",43.4583439676627,0,48.82
"93563",25.2428661653677,0,48.82
"74723",34.7399743860568,0,48.82
"45144",23.9441541416884,0,48.82
"77857",33.1969662285949,0,48.84
"35963",29.1257632766274,0,48.84
"14513",36.344627129748,0,48.85
"60920",32.0978548907777,0,48.85
"43311",37.6751019594816,0,48.86
"24613",35.8966631868062,0,48.86
"99032",54.5435122255479,0,48.86
"72947",36.1286778192842,0,48.87
"40763",25.4868899911819,0,48.87
"23418",35.0405238987405,0,48.88
"37711",28.9967429956918,0,48.88
"32180",25.5611212345411,0,48.88
"60918",44.0137130563004,0,48.89
"65025",36.8969963174979,0,48.89
"26851",33.8756136748394,0,48.9
"36263",27.9144050514801,0,48.9
"86432",54.6720717936134,0,48.9
"48829",27.3175100988022,0,48.9
"77880",25.2604621163072,0,48.91
"72150",26.6599160013192,0,48.91
"63956",38.9141336543993,0,48.91
"53557",43.4025045817827,0,48.92
"63383",45.273740773881,0,48.93
"16640",24.6162300339396,0,48.94
"49329",47.1494661087945,0,48.95
"51240",30.9842992035976,0,48.96
"63028",44.5607302356524,0,48.96
"56376",34.4882008595683,0,48.96
"25501",33.5237790695479,0,48.96
"25168",27.1678535066461,0,48.97
"27957",24.3766030058344,0,48.97
"13404",38.7998112896798,0,48.98
"04605",27.489905073747,0,48.98
"05760",29.3335829122646,0,48.98
"71069",38.1366251428186,0,48.98
"14747",34.8441036006895,0,48.98
"59047",49.2321134147451,0,48.99
"37848",28.3579657023958,0,48.99
"13061",29.7269949359038,0,48.99
"47968",35.0960136179571,0,48.99
"49713",20.533819107452,0,49
"71432",34.7961078227042,0,49
"32340",33.9850309356549,0,49.01
"28683",23.2041704448474,0,49.01
"54736",36.4062650317849,0,49.01
"13468",35.8953226034156,0,49.01
"25514",28.4533078437607,0,49.02
"43748",31.7511551803291,0,49.02
"62356",37.2561241693072,0,49.02
"64019",42.9877941875366,0,49.02
"30730",21.7240555955803,0,49.03
"47455",30.2667669488855,0,49.03
"97125",37.3561574961621,0,49.04
"24244",34.4139166530109,0,49.05
"43908",27.8750024372881,0,49.05
"05150",31.3760309826912,0,49.06
"43435",35.0467377384962,0,49.06
"47520",37.702219044605,0,49.06
"46786",38.7956377444143,0,49.07
"25639",29.6625820883981,0,49.08
"28663",27.9729960725299,0,49.08
"54481",43.1885321092276,0,49.08
"95945",40.9233996893637,0,49.08
"46998",35.1879028728382,0,49.08
"23868",23.9623144723782,0,49.08
"43360",38.7153060121803,0,49.08
"75803",29.838401176305,0,49.08
"61743",34.9394715517458,0,49.09
"04921",29.6760412707475,0,49.09
"52255",38.7491904326124,0,49.09
"24555",32.6576015031133,0,49.1
"76933",34.7301638133782,0,49.1
"24850",23.1628160505836,0,49.1
"29115",42.1958377262785,0,49.11
"43149",33.4834514018412,0,49.11
"34139",34.5898972384012,0,49.11
"47243",29.1780693252767,0,49.12
"42413",40.4289566936951,0,49.12
"12147",30.1329962368527,0,49.12
"80814",23.602928028041,0,49.12
"71416",34.8429657131592,0,49.13
"65265",36.4553560511267,0,49.13
"33957",22.7087447521959,0,49.13
"04492",31.6606001888777,0,49.13
"25130",32.6812145167267,0,49.13
"65756",35.3058454322575,0,49.14
"74932",21.9768051752693,0,49.14
"47449",35.2667740552581,0,49.14
"14739",41.460521025044,0,49.14
"81212",48.5270555068887,0,49.14
"23927",25.4185634177144,0,49.15
"64747",41.1427680832843,0,49.15
"45890",42.565491077908,0,49.16
"81054",39.5273331489139,0,49.17
"95932",30.8148705095813,0,49.18
"65649",38.5462472679126,0,49.19
"05826",32.5722347625106,0,49.19
"98541",30.4170503909776,0,49.2
"87024",38.7260618837326,0,49.2
"71827",43.4751045289227,0,49.2
"35121",30.4020583624034,0,49.2
"66833",45.2626651927136,0,49.2
"47529",35.8910509077259,0,49.21
"46779",42.9089830975842,0,49.21
"65663",33.5812877706108,0,49.21
"42762",38.6373615881366,0,49.21
"03082",21.3710350759427,0,49.21
"72473",34.3197514994773,0,49.22
"35986",31.145283431152,0,49.22
"77664",45.7511808740765,0,49.22
"41164",39.7278453703106,0,49.22
"05153",29.3137345985024,0,49.23
"42749",40.1848077664025,0,49.23
"28450",30.3261926703814,0,49.24
"26348",21.8608090407636,0,49.24
"97734",45.7518960178643,0,49.24
