"","GEOID","year","TotalPop","TotalVetPop","VetPercent","MalePop","MaleVetPop","Male18To34","MaleVet18To34","Male35To54","MaleVet35To54","Male55To64","MaleVet55To64","Male65To74","MaleVet65To74","Male75Plus","MaleVet75Plus","FemalePop","FemaleVetPop","Female18To34","FemaleVet18To34","Female35To54","FemaleVet35To54","Female55To64","FemaleVet55To64","Female65To74","FemaleVet65To74","Female75Plus","FemaleVet75Plus"
"657","17123",2010,9899,1289,13.02,4861,1252,1126,46,1798,251,873,410,566,223,498,322,5038,37,1051,11,1731,6,863,6,633,0,760,14
"658","17125",2010,11501,1416,12.31,5569,1369,1292,47,2068,328,1000,389,667,286,542,319,5932,47,1262,0,2141,35,992,0,706,12,831,0
"659","17127",2010,11875,1481,12.47,5570,1386,1336,49,2115,231,954,518,646,225,519,363,6305,95,1451,4,2266,34,945,0,788,0,855,57
"660","17129",2010,9658,1164,12.05,4618,1101,1053,76,1875,190,842,355,516,246,332,234,5040,63,1070,22,1980,15,907,20,561,6,522,0
"661","17131",2010,12754,1407,11.03,6209,1324,1419,109,2388,295,1143,377,717,257,542,286,6545,83,1408,25,2359,3,1170,25,779,15,829,15
"662","17133",2010,24365,2516,10.33,11829,2426,3038,115,5016,420,1907,728,1030,455,838,708,12536,90,2877,45,5289,0,1752,24,1238,13,1380,8
"663","17135",2010,23863,3118,13.07,12517,3010,3673,207,4851,725,1826,752,1125,566,1042,760,11346,108,2516,51,4060,18,1753,18,1321,0,1696,21
"664","17137",2010,27996,3166,11.31,13908,3022,4233,118,5014,719,2245,775,1333,631,1083,779,14088,144,3683,28,4648,69,2288,3,1606,33,1863,11
"665","17139",2010,11041,1354,12.26,5268,1299,1360,26,1929,274,868,379,602,299,509,321,5773,55,1376,20,1985,19,893,4,625,3,894,9
"666","17141",2010,39909,4572,11.46,19661,4337,4904,300,8073,947,3188,1134,2013,950,1483,1006,20248,235,4619,27,8117,175,3165,19,2207,11,2140,3
"667","17143",2010,140083,14162,10.11,66389,13296,21461,1018,23831,2903,10468,3901,5855,2321,4774,3153,73694,866,22217,225,25262,383,11384,103,6851,40,7980,115
"668","17145",2010,17946,1966,10.96,10021,1863,3541,155,3636,331,1347,591,860,376,637,410,7925,103,1887,2,2700,83,1314,4,921,4,1103,10
"669","17147",2010,12688,1506,11.87,6161,1416,1448,85,2480,346,1072,412,661,297,500,276,6527,90,1385,40,2530,25,1084,15,762,5,766,5
"670","17149",2010,12742,1567,12.3,6248,1537,1584,59,2316,303,1027,414,739,388,582,373,6494,30,1450,9,2177,7,1049,5,795,9,1023,0
"671","17151",2010,3512,394,11.22,1727,355,394,33,618,73,314,109,273,46,128,94,1785,39,258,11,740,4,374,0,225,24,188,0
"672","17153",2010,4762,589,12.37,2289,568,553,21,872,136,402,167,286,125,176,119,2473,21,609,0,811,10,426,11,309,0,318,0
"673","17155",2010,4672,622,13.31,2313,595,516,42,873,100,449,130,272,170,203,153,2359,27,515,0,844,4,459,7,274,6,267,10
"674","17157",2010,26677,2984,11.19,15126,2855,4764,146,6078,708,2084,744,1237,594,963,663,11551,129,2613,15,4054,97,1870,14,1378,3,1636,0
"675","17159",2010,12553,1463,11.65,6041,1414,1579,39,2223,335,950,353,712,332,577,355,6512,49,1516,0,2213,4,1013,16,797,11,973,18
"676","17161",2010,114117,13730,12.03,55020,12982,16128,959,19927,2942,9024,3434,5550,2372,4391,3275,59097,748,16017,240,19966,283,9595,71,6223,22,7296,132
"677","17163",2010,193786,29965,15.46,89916,25725,27126,2234,35569,8771,13779,6396,7367,3768,6075,4556,103870,4240,29402,1063,39633,2230,15033,584,9271,189,10531,174
"678","17165",2010,19350,2450,12.66,9198,2361,2351,92,3385,585,1589,638,1077,504,796,542,10152,89,2331,24,3402,13,1661,22,1331,20,1427,10
"679","17167",2010,148250,16265,10.97,69473,15123,19917,795,27221,3507,11499,4248,6192,3208,4644,3365,78777,1142,20987,218,29048,551,12888,234,7452,58,8402,81
"680","17169",2010,5752,825,14.34,2906,722,669,28,1117,130,525,290,315,149,280,125,2846,103,605,20,1007,26,470,17,333,6,431,34
"681","17171",2010,4077,519,12.73,1987,485,479,19,786,80,310,157,230,106,182,123,2090,34,459,16,783,7,317,8,258,3,273,0
"682","17173",2010,17213,2249,13.07,8421,2171,1977,83,3062,418,1479,603,1051,505,852,562,8792,78,1904,15,3074,21,1505,24,1092,6,1217,12
"683","17175",2010,4572,571,12.49,2206,507,511,25,813,128,383,104,297,120,202,130,2366,64,493,0,806,16,401,10,291,0,375,38
"684","17177",2010,36815,4431,12.04,17592,4171,4129,113,6740,867,3006,1270,2008,771,1709,1150,19223,260,4300,47,6744,103,3121,22,2275,31,2783,57
"685","17179",2010,101943,11938,11.71,49662,11365,14041,990,18788,2615,8056,2954,4763,2138,4014,2668,52281,573,13055,69,18999,378,8417,53,5624,8,6186,65
"686","17181",2010,13999,1730,12.36,6789,1625,1703,68,2481,277,1206,494,829,395,570,391,7210,105,1612,2,2598,48,1215,0,935,38,850,17
"687","17183",2010,61780,7630,12.35,30000,7336,8768,427,10640,1355,4989,2036,3130,1711,2473,1807,31780,294,8170,54,10933,121,5165,26,3616,29,3896,64
"688","17185",2010,9416,885,9.4,4580,840,1243,47,1688,145,744,242,492,116,413,290,4836,45,1144,0,1676,44,770,0,535,0,711,1
"689","17187",2010,13810,1331,9.64,6562,1295,2028,84,2226,238,1091,375,686,239,531,359,7248,36,2055,14,2289,14,1212,0,779,5,913,3
"690","17189",2010,11518,1505,13.07,5748,1422,1461,127,2257,337,937,353,579,268,514,337,5770,83,1345,5,2171,58,840,7,669,0,745,13
"691","17191",2010,13028,1529,11.74,6279,1494,1568,175,2261,268,1065,341,808,284,577,426,6749,35,1552,9,2213,3,1114,2,914,0,956,21
"692","17193",2010,11717,1391,11.87,5566,1377,1299,68,2041,224,947,312,666,341,613,432,6151,14,1336,0,2054,14,1001,0,791,0,969,0
"693","17195",2010,44739,4803,10.74,21694,4606,5593,300,8150,860,3686,1155,2331,1030,1934,1261,23045,197,5196,60,8283,93,3771,7,2644,0,3151,37
"694","17197",2010,470787,35611,7.56,231457,33957,70133,1862,104379,8546,31492,9764,15689,7118,9764,6667,239330,1654,68024,303,105054,860,32809,217,17797,53,15646,221
"695","17199",2010,50839,6649,13.08,24857,6314,7003,462,9266,1566,4069,1716,2654,1330,1865,1240,25982,335,6823,72,8876,124,4196,106,3034,22,3053,11
"696","17201",2010,219580,23171,10.55,105777,21645,30646,1372,41824,5020,16687,5915,9406,4440,7214,4898,113803,1526,31195,449,42287,576,17715,101,10814,156,11792,244
"697","17203",2010,28146,3180,11.3,13654,3023,3620,170,5386,692,2312,999,1293,515,1043,647,14492,157,3551,32,5513,94,2265,0,1332,24,1831,7
"698","18001",2010,23565,2168,9.2,11466,2101,3564,164,4265,363,1701,617,1034,423,902,534,12099,67,3320,0,4222,15,1813,0,1174,16,1570,36
"699","18003",2010,255534,24566,9.61,122738,23029,39163,1534,48117,5869,18464,6388,9427,4097,7567,5141,132796,1537,40004,342,49129,699,19804,235,11278,99,12581,162
"700","18005",2010,56314,5603,9.95,27397,5377,7832,268,10890,1273,4350,1401,2571,1193,1754,1242,28917,226,7552,23,10798,179,4662,10,3032,14,2873,0
"701","18007",2010,6462,676,10.46,3129,636,817,28,1226,160,503,177,337,152,246,119,3333,40,755,0,1238,34,536,3,375,0,429,3
"702","18009",2010,9895,1306,13.2,4780,1240,1166,59,1818,368,857,287,571,274,368,252,5115,66,1121,0,1823,32,850,25,662,0,659,9
"703","18011",2010,39125,3828,9.78,18796,3669,4724,176,8530,1213,2858,879,1531,707,1153,694,20329,159,4699,17,9099,52,2916,54,1742,6,1873,30
"704","18013",2010,11979,1497,12.5,5942,1433,1204,16,2237,381,1323,386,779,303,399,347,6037,64,1108,0,2318,26,1313,14,765,12,533,12
"705","18015",2010,15123,1728,11.43,7477,1648,1929,98,2910,409,1266,478,812,315,560,348,7646,80,1784,17,2875,22,1284,8,856,15,847,18
"706","18017",2010,28887,3457,11.97,13967,3197,3917,172,5502,782,2138,811,1362,613,1048,819,14920,260,3820,54,5390,111,2368,35,1609,40,1733,20
"707","18019",2010,81719,8879,10.87,39372,8204,12175,412,15538,2782,6126,2120,3272,1324,2261,1566,42347,675,11733,155,15828,355,6829,39,4171,40,3786,86
"708","18021",2010,20287,2673,13.18,9892,2505,2693,231,3881,685,1610,648,972,393,736,548,10395,168,2597,70,3870,81,1627,14,1153,0,1148,3
"709","18023",2010,24337,2423,9.96,11826,2313,3478,100,4598,532,1812,667,1054,499,884,515,12511,110,3339,0,4503,50,1875,13,1239,8,1555,39
"710","18025",2010,8173,922,11.28,4125,885,1007,0,1595,166,764,280,476,264,283,175,4048,37,982,0,1534,28,727,3,431,6,374,0
"711","18027",2010,22178,2261,10.19,10882,2165,3410,84,3926,490,1733,569,1021,502,792,520,11296,96,3127,0,3887,55,1732,10,1224,12,1326,19
"712","18029",2010,36815,4103,11.14,18030,3957,4577,225,7677,874,3022,1248,1721,884,1033,726,18785,146,4547,0,7705,79,3055,26,1827,23,1651,18
"713","18031",2010,19009,1933,10.17,9307,1856,2740,137,3595,333,1418,495,863,370,691,521,9702,77,2538,18,3575,29,1481,0,1046,13,1062,17
"714","18033",2010,30668,3385,11.04,15007,3265,4248,223,6213,861,2339,920,1293,556,914,705,15661,120,4220,9,6003,53,2427,10,1466,26,1545,22
"715","18035",2010,93495,9062,9.69,44254,8602,17003,509,14008,2166,6170,2110,4101,1696,2972,2121,49241,460,18140,60,14530,203,6968,71,4649,25,4954,101
"716","18037",2010,31034,2774,8.94,15220,2608,4263,87,6187,412,2345,746,1420,651,1005,712,15814,166,3884,0,5995,33,2403,10,1698,16,1834,107
"717","18039",2010,140399,11703,8.34,68446,11047,22098,761,26629,2945,10146,3029,5505,2022,4068,2290,71953,656,21410,155,26659,173,10706,131,6342,51,6836,146
"718","18041",2010,18470,2274,12.31,8915,2179,2269,88,3372,565,1557,555,970,439,747,532,9555,95,2358,0,3301,51,1667,0,1081,0,1148,44
"719","18043",2010,55605,6184,11.12,26501,6009,7568,367,10804,1689,4331,1597,2215,1102,1583,1254,29104,175,7636,0,11494,134,4630,20,2614,9,2730,12
"720","18045",2010,13073,1360,10.4,6436,1308,1645,86,2463,311,1064,235,765,320,499,356,6637,52,1471,0,2406,14,1092,6,819,14,849,18
"721","18047",2010,17046,1966,11.53,8393,1903,2044,66,3539,537,1396,528,844,461,570,311,8653,63,2039,23,3429,0,1396,32,899,8,890,0
"722","18049",2010,15534,1826,11.75,7622,1721,1983,21,3022,433,1225,420,816,439,576,408,7912,105,1824,23,2836,44,1390,23,962,15,900,0
"723","18051",2010,25275,2805,11.1,12404,2637,3513,38,4765,636,2002,752,1211,625,913,586,12871,168,3188,28,4713,98,1974,12,1391,14,1605,16
"724","18053",2010,54618,6195,11.34,25833,5822,7628,362,9245,1508,4248,1618,2782,1121,1930,1213,28785,373,8438,48,9453,172,4446,50,3220,66,3228,37
"725","18055",2010,25056,3270,13.05,12252,3144,3081,69,4791,1001,2163,967,1307,556,910,551,12804,126,3006,15,4743,87,2124,19,1461,5,1470,0
"726","18057",2010,181610,14695,8.09,86992,13782,24150,836,41493,4220,12080,3439,5650,2686,3619,2601,94618,913,25771,176,43772,522,12845,154,6478,42,5752,19
"727","18059",2010,49863,6077,12.19,24039,5739,6112,375,10352,1571,3890,1674,2259,1046,1426,1073,25824,338,6359,29,10659,189,4184,69,2503,21,2119,30
"728","18061",2010,29201,3704,12.68,14431,3498,3904,192,5847,1022,2449,990,1382,681,849,613,14770,206,3724,23,5811,125,2399,22,1460,36,1376,0
"729","18063",2010,101141,10941,10.82,49898,10214,14380,631,22015,3175,7310,2828,3757,1843,2436,1737,51243,727,13777,202,21673,368,7564,72,4352,56,3877,29
"730","18065",2010,37905,4642,12.25,19156,4525,5211,211,7530,1264,3144,1176,1909,882,1362,992,18749,117,4215,9,6835,58,3126,16,2272,10,2301,24
"731","18067",2010,63293,7418,11.72,29891,7042,8250,347,11217,1965,4996,1793,3229,1555,2199,1382,33402,376,8393,60,11959,169,5562,68,3730,22,3758,57
"732","18069",2010,28285,2768,9.79,13667,2677,4092,157,5255,771,2088,641,1288,547,944,561,14618,91,3935,0,5399,43,2151,0,1476,14,1657,34
"733","18071",2010,31452,3312,10.53,15413,3209,4620,164,5953,777,2350,904,1488,547,1002,817,16039,103,4202,0,5948,22,2476,31,1729,16,1684,34
"734","18073",2010,24484,2757,11.26,12121,2669,3703,307,4552,554,1893,873,1222,487,751,448,12363,88,3359,13,4530,60,1931,9,1333,0,1210,6
"735","18075",2010,15605,1539,9.86,7579,1477,2080,123,2917,282,1226,395,798,311,558,366,8026,62,1908,0,2940,31,1298,14,901,6,979,11
"736","18077",2010,24832,2601,10.47,11811,2480,3427,106,4541,649,1930,714,1152,492,761,519,13021,121,3664,31,4763,58,2039,32,1272,0,1283,0
"737","18079",2010,20709,2489,12.02,10273,2395,2878,188,4252,698,1631,702,996,436,516,371,10436,94,2694,28,4107,66,1731,0,1070,0,834,0
"738","18081",2010,99366,10054,10.12,47776,9561,14372,831,19463,2385,7100,2529,4032,1831,2809,1985,51590,493,14532,78,20102,293,7643,80,4704,18,4609,24
"739","18083",2010,30054,3135,10.43,14908,3034,5182,145,5027,633,2289,789,1397,653,1013,814,15146,101,4232,12,5032,37,2303,34,1722,11,1857,7
"740","18085",2010,56862,5507,9.68,28007,5257,8363,343,10811,1242,4488,1679,2622,980,1723,1013,28855,250,8058,70,10662,104,4526,16,2870,38,2739,22
"741","18087",2010,24274,1685,6.94,12001,1587,4025,106,4297,351,1814,527,1143,321,722,282,12273,98,3854,10,4249,15,1882,20,1260,12,1028,41
"742","18089",2010,365412,37140,10.16,172640,35181,51590,2445,67067,8862,26979,9297,15056,6451,11948,8126,192772,1959,53613,241,71727,1046,29341,328,18521,146,19570,198
"743","18091",2010,85262,10183,11.94,44227,9721,13272,504,17345,2642,7041,2739,3788,1894,2781,1942,41035,462,10085,43,15013,301,7083,31,4251,38,4603,49
"744","18093",2010,35058,4205,11.99,16915,3990,4175,213,6550,1103,3025,1020,1895,722,1270,932,18143,215,4190,0,6624,116,3101,52,2129,17,2099,30
"745","18095",2010,100759,11487,11.4,49617,10843,14647,666,18837,2906,7792,2876,4805,1952,3536,2443,51142,644,13361,73,17965,310,8339,172,5529,37,5948,52
"746","18097",2010,665990,62348,9.36,314800,57768,114074,3747,121173,17591,41473,15132,21344,9676,16736,11622,351190,4580,119946,683,126948,2638,47298,613,27736,304,29262,342
"747","18099",2010,34293,3506,10.22,16705,3344,4730,159,6569,799,2657,850,1510,754,1239,782,17588,162,4454,22,6466,88,2763,22,1802,0,2103,30
"748","18101",2010,7782,1030,13.24,3920,951,954,16,1549,295,706,265,425,198,286,177,3862,79,878,41,1435,16,673,9,478,11,398,2
"749","18103",2010,28452,3708,13.03,14871,3455,4317,119,6011,1069,2260,1079,1317,563,966,625,13581,253,3306,32,5066,175,2164,0,1619,46,1426,0
"750","18105",2010,112033,7376,6.58,55132,6831,29701,716,14040,1574,5746,1669,3199,1333,2446,1539,56901,545,28452,170,14543,261,6208,12,3686,12,4012,90
"751","18107",2010,28850,3088,10.7,14487,2949,4407,53,5457,733,2153,885,1445,576,1025,702,14363,139,3453,5,5349,85,2267,47,1667,2,1627,0
"752","18109",2010,50977,5272,10.34,24910,5044,6514,393,10421,1372,4192,1523,2399,902,1384,854,26067,228,6421,19,10650,118,4299,49,2628,10,2069,32
"753","18111",2010,10908,1399,12.83,5507,1381,1377,82,2171,355,926,414,665,257,368,273,5401,18,1181,5,2035,7,979,4,623,2,583,0
"754","18113",2010,34505,3605,10.45,17195,3485,5127,245,6920,693,2684,1108,1419,737,1045,702,17310,120,4715,43,6544,21,2750,27,1614,16,1687,13
"755","18115",2010,4740,628,13.25,2341,607,573,47,953,138,383,155,265,114,167,153,2399,21,575,0,898,9,413,0,278,0,235,12
"756","18117",2010,14911,1475,9.89,7281,1412,1929,66,2806,329,1204,321,816,334,526,362,7630,63,1844,0,2797,51,1279,12,881,0,829,0
"757","18119",2010,16522,2148,13,8221,2072,1985,108,3313,652,1474,555,918,385,531,372,8301,76,1894,23,3284,23,1471,30,941,0,711,0
"758","18121",2010,13686,1712,12.51,6169,1552,1516,72,2297,327,1113,344,785,458,458,351,7517,160,2020,0,2914,92,1176,12,723,0,684,56
"759","18123",2010,15232,1587,10.42,8185,1513,2645,41,3059,400,1225,367,713,304,543,401,7047,74,1701,15,2495,33,1168,10,748,0,935,16
"760","18125",2010,9995,1326,13.27,5028,1276,1224,63,2005,297,862,364,572,321,365,231,4967,50,1074,0,1866,44,847,0,601,6,579,0
"761","18127",2010,122040,12180,9.98,59116,11546,17318,587,23476,2987,9976,3284,5036,2278,3310,2410,62924,634,17389,75,24390,326,10091,79,5683,35,5371,119
"762","18129",2010,19780,2180,11.02,9704,2084,2503,127,3947,403,1676,696,952,454,626,404,10076,96,2394,2,3947,85,1715,9,1013,0,1007,0
"763","18131",2010,10207,960,9.41,5034,944,1262,78,1937,162,857,242,561,171,417,291,5173,16,1229,0,1917,5,817,0,590,0,620,11
"764","18133",2010,29874,3207,10.74,15806,3068,5474,241,6014,815,2113,862,1324,613,881,537,14068,139,4296,0,4857,69,2125,36,1465,5,1325,29
"765","18135",2010,19765,2113,10.69,9591,2051,2424,83,3685,498,1590,486,1066,370,826,614,10174,62,2377,3,3626,28,1705,9,1176,10,1290,12
"766","18137",2010,21002,2345,11.17,10191,2235,2633,93,4123,607,1677,671,1038,441,720,423,10811,110,2626,31,4155,40,1716,35,1076,0,1238,4
"767","18139",2010,13062,1706,13.06,6325,1642,1556,16,2591,469,1005,466,670,327,503,364,6737,64,1532,0,2584,33,1051,0,752,25,818,6
"768","18141",2010,199987,20344,10.17,95154,19208,31176,927,35162,4479,14460,5479,7429,3373,6927,4950,104833,1136,32546,262,36300,394,15329,160,8985,57,11673,263
"769","18143",2010,18218,1750,9.61,8927,1637,2512,100,3624,461,1451,454,859,257,481,365,9291,113,2494,53,3560,24,1478,16,1001,0,758,20
"770","18145",2010,33219,3886,11.7,16269,3676,4336,80,6694,1164,2672,942,1549,761,1018,729,16950,210,4183,16,6633,88,2678,47,1705,34,1751,25
"771","18147",2010,15879,1985,12.5,7968,1860,1905,40,3249,473,1434,518,827,428,553,401,7911,125,1784,3,3072,86,1342,3,908,8,805,25
"772","18149",2010,17569,1918,10.92,8597,1893,2206,163,3329,497,1439,520,991,379,632,334,8972,25,2205,0,3351,9,1488,2,1092,14,836,0
"773","18151",2010,26091,2901,11.12,13116,2759,3862,129,4855,718,2251,830,1344,536,804,546,12975,142,3286,34,4782,57,2273,34,1375,17,1259,0
"774","18153",2010,16851,1913,11.35,9200,1860,2962,126,3568,490,1348,594,779,290,543,360,7651,53,1862,0,2703,11,1318,3,855,0,913,39
"775","18155",2010,7762,811,10.45,3865,766,1037,44,1500,191,666,262,442,149,220,120,3897,45,977,0,1513,28,633,2,421,11,353,4
"776","18157",2010,133566,10018,7.5,68130,9604,35908,1134,18662,2428,7027,2307,3701,1631,2832,2104,65436,414,30064,66,18607,159,7698,59,4392,30,4675,100
"777","18159",2010,12387,1452,11.72,6038,1428,1481,17,2370,437,1077,385,680,312,430,277,6349,24,1358,0,2370,14,1081,8,730,2,810,0
"778","18161",2010,5577,517,9.27,2691,517,685,20,1071,142,474,128,293,116,168,111,2886,0,667,0,1100,0,506,0,313,0,300,0
"779","18163",2010,138298,14557,10.53,65163,13683,21452,893,23759,3181,9734,3768,5496,2600,4722,3241,73135,874,22694,147,24464,389,10587,154,6870,78,8520,106
"780","18165",2010,12559,1536,12.23,6030,1467,1509,33,2291,334,1127,413,664,321,439,366,6529,69,1471,19,2321,30,1168,14,740,0,829,6
"781","18167",2010,83916,8828,10.52,41913,8243,15331,478,15079,2368,5806,2227,3207,1490,2490,1680,42003,585,13566,172,13572,210,6168,61,3889,35,4808,107
"782","18169",2010,25627,2907,11.34,12279,2784,3494,141,4368,576,1991,778,1311,540,1115,749,13348,123,3385,17,4453,31,2095,14,1502,19,1913,42
"783","18171",2010,6485,720,11.1,3214,690,725,40,1354,183,550,175,357,144,228,148,3271,30,688,6,1269,8,573,7,380,4,361,5
"784","18173",2010,43163,5334,12.36,20802,4965,5220,307,8633,1265,3694,1597,2083,921,1172,875,22361,369,5170,116,9121,167,3876,48,2160,18,2034,20
"785","18175",2010,20977,2337,11.14,10401,2209,2898,123,4195,599,1630,554,1034,499,644,434,10576,128,2759,12,4159,88,1657,26,1070,0,931,2
"786","18177",2010,53204,6275,11.79,25259,5955,7300,348,9352,1450,3981,1633,2610,1181,2016,1343,27945,320,7216,21,9689,154,4511,50,3101,23,3428,72
"787","18179",2010,20685,2062,9.97,9992,1928,2645,60,3972,483,1623,520,946,344,806,521,10693,134,2580,9,3956,36,1669,20,1132,0,1356,69
"788","18181",2010,18675,2388,12.79,9061,2274,2188,95,3492,557,1582,702,1053,444,746,476,9614,114,2085,3,3513,62,1647,0,1199,10,1170,39
"789","18183",2010,24692,2646,10.72,12133,2509,3317,175,4833,560,2121,763,1065,499,797,512,12559,137,3038,56,4789,55,2137,10,1214,4,1381,12
"790","19001",2010,5961,791,13.27,2917,765,622,20,1054,105,459,190,376,153,406,297,3044,26,577,0,1047,16,477,0,370,10,573,0
"791","19003",2010,3275,494,15.08,1569,460,365,18,582,118,274,137,186,71,162,116,1706,34,381,0,537,34,257,0,265,0,266,0
"792","19005",2010,10936,1397,12.77,5498,1384,1341,62,1957,302,956,412,689,343,555,265,5438,13,1164,3,1845,5,930,0,686,2,813,3
"793","19007",2010,9996,970,9.7,4775,945,1110,23,1734,137,817,239,589,244,525,302,5221,25,1141,0,1694,19,892,0,661,6,833,0
"794","19009",2010,4777,648,13.56,2291,609,450,28,853,175,398,123,307,107,283,176,2486,39,428,6,841,0,374,15,327,0,516,18
"795","19011",2010,19288,2445,12.68,9508,2285,2285,142,4040,660,1476,562,925,429,782,492,9780,160,2220,15,3920,48,1419,42,997,4,1224,51
"796","19013",2010,101069,10565,10.45,48325,9892,18120,671,15469,2016,7182,2865,4030,1848,3524,2492,52744,673,18815,85,16023,354,7523,51,4668,80,5715,103
"797","19015",2010,20051,2486,12.4,9764,2392,2721,108,3674,621,1618,619,956,437,795,607,10287,94,2567,28,3663,32,1627,5,1033,1,1397,28
"798","19017",2010,18671,2128,11.4,9019,1988,2701,76,3110,434,1489,532,961,408,758,538,9652,140,2702,31,3137,53,1467,12,1065,7,1281,37
"799","19019",2010,15280,1638,10.72,7479,1565,2028,101,2814,313,1229,459,824,343,584,349,7801,73,1928,18,2837,33,1233,12,847,10,956,0
"800","19021",2010,14993,1358,9.06,7389,1308,2467,24,2548,122,1136,387,551,337,687,438,7604,50,2150,1,2559,21,998,8,726,20,1171,0
"801","19023",2010,11461,1246,10.87,5569,1224,1275,57,1987,185,1034,381,657,265,616,336,5892,22,1220,7,1970,4,1002,3,717,0,983,8
"802","19025",2010,7819,1091,13.95,3752,1060,829,50,1279,139,669,294,480,235,495,342,4067,31,753,1,1320,6,662,0,538,0,794,24
"803","19027",2010,15593,1624,10.41,7444,1545,1793,129,2922,209,1156,413,767,313,806,481,8149,79,1740,32,2861,19,1173,16,928,0,1447,12
"804","19029",2010,10853,1230,11.33,5281,1182,1328,102,1835,148,896,260,643,337,579,335,5572,48,1117,0,1806,5,906,34,777,0,966,9
"805","19031",2010,13956,1771,12.69,6801,1696,1690,147,2634,344,1199,505,673,328,605,372,7155,75,1552,9,2677,44,1142,3,778,3,1006,16
"806","19033",2010,34678,3879,11.19,16610,3734,4405,174,6081,884,2836,812,1669,727,1619,1137,18068,145,4074,34,6294,52,2969,33,2009,0,2722,26
"807","19035",2010,9564,1205,12.6,4709,1135,1067,63,1700,211,865,322,501,196,576,343,4855,70,889,20,1635,32,765,11,649,1,917,6
