"","GEOID","year","totalP","totalP_hh","totalP_fhh","nonRel_fhh","nonRel_fhhP","totalP_nfhh","nonRel_nfhh","nonRel_nfhhP","groupQuar","groupQuarP"
"2815","50017",2010,29059,28315,23294,711,3.05,5021,1027,20.45,744,2.56
"2816","50019",2010,27256,26551,21802,625,2.87,4749,1062,22.36,705,2.59
"2817","50021",2010,62278,59693,47798,1635,3.42,11895,2472,20.78,2585,4.15
"2818","50023",2010,59379,56583,44362,1256,2.83,12221,2816,23.04,2796,4.71
"2819","50025",2010,44438,43359,33751,1099,3.26,9608,1956,20.36,1079,2.43
"2820","50027",2010,56891,55808,44545,1118,2.51,11263,2241,19.9,1083,1.9
"2821","51001",2010,34066,33675,27876,782,2.81,5799,768,13.24,391,1.15
"2822","51003",2010,96633,91916,75191,1257,1.67,16725,3570,21.35,4717,4.88
"2823","51005",2010,16406,15967,13503,216,1.6,2464,265,10.75,439,2.68
"2824","51007",2010,12517,12301,10583,313,2.96,1718,246,14.32,216,1.73
"2825","51009",2010,32315,29928,25185,510,2.03,4743,858,18.09,2387,7.39
"2826","51011",2010,14653,14572,12571,419,3.33,2001,377,18.84,81,0.55
"2827","51013",2010,197467,194129,122853,3297,2.68,71276,20163,28.29,3338,1.69
"2828","51015",2010,73201,69253,60820,933,1.53,8433,864,10.25,3948,5.39
"2829","51017",2010,4779,4733,4132,153,3.7,601,70,11.65,46,0.96
"2830","51019",2010,67697,67569,59391,895,1.51,8178,1132,13.84,128,0.19
"2831","51021",2010,6873,6308,5663,74,1.31,645,57,8.84,565,8.22
"2832","51023",2010,32867,32144,28566,339,1.19,3578,467,13.05,723,2.2
"2833","51025",2010,17707,14977,12647,161,1.27,2330,257,11.03,2730,15.42
"2834","51027",2010,24459,23650,20497,240,1.17,3153,409,12.97,809,3.31
"2835","51029",2010,16874,9775,8141,200,2.46,1634,113,6.92,7099,42.07
"2836","51031",2010,54174,53879,45329,920,2.03,8550,1530,17.89,295,0.54
"2837","51033",2010,27844,27261,23777,522,2.2,3484,529,15.18,583,2.09
"2838","51035",2010,29985,29593,25401,352,1.39,4192,267,6.37,392,1.31
"2839","51036",2010,7205,7205,6110,100,1.64,1095,197,17.99,0,0
"2840","51037",2010,12644,12562,11194,207,1.85,1368,103,7.53,82,0.65
"2841","51041",2010,308633,304352,270235,5102,1.89,34117,6299,18.46,4281,1.39
"2842","51043",2010,14013,13801,11614,297,2.56,2187,490,22.41,212,1.51
"2843","51045",2010,5173,5044,4370,187,4.28,674,143,21.22,129,2.49
"2844","51047",2010,45749,43914,38811,756,1.95,5103,1203,23.57,1835,4.01
"2845","51049",2010,9855,9845,8405,179,2.13,1440,126,8.75,10,0.1
"2846","51051",2010,15966,15826,13444,155,1.15,2382,337,14.15,140,0.88
"2847","51053",2010,27449,26523,23225,562,2.42,3298,623,18.89,926,3.37
"2848","51057",2010,10901,10742,9118,265,2.91,1624,226,13.92,159,1.46
"2849","51059",2010,1048554,1040341,891063,21470,2.41,149278,34090,22.84,8213,0.78
"2850","51061",2010,64546,64047,56939,1325,2.33,7108,1315,18.5,499,0.77
"2851","51063",2010,15030,15020,12708,230,1.81,2312,310,13.41,10,0.07
"2852","51065",2010,25308,24257,21537,291,1.35,2720,434,15.96,1051,4.15
"2853","51067",2010,54938,53674,45621,1005,2.2,8053,1363,16.93,1264,2.3
"2854","51069",2010,75835,74537,65330,1649,2.52,9207,1810,19.66,1298,1.71
"2855","51071",2010,17205,16973,14466,402,2.78,2507,343,13.68,232,1.35
"2856","51073",2010,36610,36117,31914,587,1.84,4203,845,20.1,493,1.35
"2857","51075",2010,21136,15932,14389,59,0.41,1543,180,11.67,5204,24.62
"2858","51077",2010,15855,15607,13016,300,2.3,2591,229,8.84,248,1.56
"2859","51079",2010,18082,17767,15450,331,2.14,2317,358,15.45,315,1.74
"2860","51081",2010,12181,9934,8813,277,3.14,1121,105,9.37,2247,18.45
"2861","51083",2010,36311,35834,30035,552,1.84,5799,916,15.8,477,1.31
"2862","51085",2010,99172,97093,87629,1228,1.4,9464,1494,15.79,2079,2.1
"2863","51087",2010,300053,296169,243474,5385,2.21,52695,9289,17.63,3884,1.29
"2864","51089",2010,54860,54317,46431,885,1.91,7886,677,8.58,543,0.99
"2865","51091",2010,2395,2395,2055,25,1.22,340,23,6.76,0,0
"2866","51093",2010,34762,34609,30864,648,2.1,3745,458,12.23,153,0.44
"2867","51095",2010,64386,63399,54794,581,1.06,8605,1794,20.85,987,1.53
"2868","51097",2010,6926,6926,6006,299,4.98,920,66,7.17,0,0
"2869","51099",2010,22794,21738,19210,323,1.68,2528,361,14.28,1056,4.63
"2870","51101",2010,15509,15461,13910,351,2.52,1551,182,11.73,48,0.31
"2871","51103",2010,11478,11150,9210,313,3.4,1940,175,9.02,328,2.86
"2872","51105",2010,25434,24673,21281,615,2.89,3392,384,11.32,761,2.99
"2873","51107",2010,291653,290784,260110,5793,2.23,30674,6532,21.29,869,0.3
"2874","51109",2010,32248,32248,27946,820,2.93,4302,764,17.76,0,0
"2875","51111",2010,12968,11900,10074,291,2.89,1826,313,17.14,1068,8.24
"2876","51113",2010,13342,13342,11694,158,1.35,1648,436,26.46,0,0
"2877","51115",2010,9004,8929,7754,219,2.82,1175,128,10.89,75,0.83
"2878","51117",2010,32774,31209,25871,542,2.1,5338,851,15.94,1565,4.78
"2879","51119",2010,10831,10597,9211,172,1.87,1386,245,17.68,234,2.16
"2880","51121",2010,92527,80485,55381,1003,1.81,25104,10011,39.88,12042,13.01
"2881","51125",2010,14989,14917,12486,256,2.05,2431,419,17.24,72,0.48
"2882","51127",2010,17655,16916,15328,196,1.28,1588,246,15.49,739,4.19
"2883","51131",2010,12572,12364,10242,261,2.55,2122,241,11.36,208,1.65
"2884","51133",2010,12419,12419,10243,116,1.13,2176,398,18.29,0,0
"2885","51135",2010,15819,15275,13219,620,4.69,2056,407,19.8,544,3.44
"2886","51137",2010,32730,31953,28116,488,1.74,3837,476,12.41,777,2.37
"2887","51139",2010,24116,23890,20318,597,2.94,3572,476,13.33,226,0.94
"2888","51141",2010,18643,18373,15795,214,1.35,2578,325,12.61,270,1.45
"2889","51143",2010,63147,62148,53362,758,1.42,8786,894,10.18,999,1.58
"2890","51145",2010,27758,21276,19196,116,0.6,2080,279,13.41,6482,23.35
"2891","51147",2010,22723,19483,15641,220,1.41,3842,1079,28.08,3240,14.26
"2892","51149",2010,35129,29637,27175,460,1.69,2462,310,12.59,5492,15.63
"2893","51153",2010,379415,374441,337110,10811,3.21,37331,8893,23.82,4974,1.31
"2894","51155",2010,34963,33849,28243,770,2.73,5606,704,12.56,1114,3.19
"2895","51157",2010,7376,7376,6104,127,2.08,1272,260,20.44,0,0
"2896","51159",2010,9328,7754,6479,245,3.78,1275,180,14.12,1574,16.87
"2897","51161",2010,91583,89742,75764,870,1.15,13978,1797,12.86,1841,2.01
"2898","51163",2010,22217,22217,18785,268,1.43,3432,648,18.88,0,0
"2899","51165",2010,74922,72672,63492,1135,1.79,9180,1156,12.59,2250,3
"2900","51167",2010,28842,28842,24834,239,0.96,4008,585,14.6,0,0
"2901","51169",2010,23234,22735,19508,367,1.88,3227,267,8.27,499,2.15
"2902","51171",2010,41468,41365,34658,892,2.57,6707,1027,15.31,103,0.25
"2903","51173",2010,32383,31361,26517,716,2.7,4844,630,13.01,1022,3.16
"2904","51175",2010,18493,16976,14814,327,2.21,2162,249,11.52,1517,8.2
"2905","51177",2010,120212,119269,107969,2396,2.22,11300,2447,21.65,943,0.78
"2906","51179",2010,124587,120770,111408,2340,2.1,9362,1799,19.22,3817,3.06
"2907","51181",2010,7039,7039,6083,150,2.47,956,152,15.9,0,0
"2908","51183",2010,12167,10868,9107,206,2.26,1761,309,17.55,1299,10.68
"2909","51185",2010,44706,44058,38236,542,1.42,5822,741,12.73,648,1.45
"2910","51187",2010,37044,36559,31139,628,2.02,5420,1025,18.91,485,1.31
"2911","51191",2010,54322,52863,44791,1043,2.33,8072,1438,17.81,1459,2.69
"2912","51193",2010,17237,17237,14329,545,3.8,2908,467,16.06,0,0
"2913","51195",2010,41496,39087,33644,844,2.51,5443,600,11.02,2409,5.81
"2914","51197",2010,29005,28743,24285,555,2.29,4458,746,16.73,262,0.9
"2915","51199",2010,64846,62575,56578,453,0.8,5997,852,14.21,2271,3.5
"2916","51510",2010,133647,132259,88933,3033,3.41,43326,8598,19.84,1388,1.04
"2917","51515",2010,6177,6147,4952,13,0.26,1195,141,11.8,30,0.49
"2918","51520",2010,17704,17263,13831,241,1.74,3432,383,11.16,441,2.49
"2919","51530",2010,6653,6556,5442,141,2.59,1114,228,20.47,97,1.46
"2920","51540",2010,42267,38381,21306,579,2.72,17075,6833,40.02,3886,9.19
"2921","51550",2010,219268,215277,192177,3920,2.04,23100,3933,17.03,3991,1.82
"2922","51570",2010,17472,17400,14260,384,2.69,3140,620,19.75,72,0.41
"2923","51580",2010,5989,5989,4627,194,4.19,1362,249,18.28,0,0
"2924","51590",2010,43787,41686,33034,396,1.2,8652,963,11.13,2101,4.8
"2925","51595",2010,5822,5678,4380,212,4.84,1298,248,19.11,144,2.47
"2926","51600",2010,22058,21451,17544,210,1.2,3907,1012,25.9,607,2.75
"2927","51610",2010,11465,11465,9243,166,1.8,2222,446,20.07,0,0
"2928","51620",2010,8549,8330,7122,72,1.01,1208,74,6.13,219,2.56
"2929","51630",2010,23375,20857,14652,232,1.58,6205,1489,24,2518,10.77
"2930","51640",2010,6936,6471,4555,182,4,1916,328,17.12,465,6.7
"2931","51650",2010,139046,135222,109676,2493,2.27,25546,5569,21.8,3824,2.75
"2932","51660",2010,47406,38267,23396,1018,4.35,14871,7332,49.3,9139,19.28
"2933","51670",2010,22506,22349,17870,807,4.52,4479,908,20.27,157,0.7
"2934","51678",2010,6990,4480,2836,4,0.14,1644,509,30.96,2510,35.91
"2935","51680",2010,73726,65378,50057,1072,2.14,15321,3714,24.24,8348,11.32
"2936","51683",2010,36067,35914,31951,1745,5.46,3963,1008,25.44,153,0.42
"2937","51685",2010,13195,13195,11978,500,4.17,1217,267,21.94,0,0
"2938","51690",2010,14029,13323,10637,63,0.59,2686,330,12.29,706,5.03
"2939","51700",2010,181822,172810,140761,3571,2.54,32049,6678,20.84,9012,4.96
"2940","51710",2010,242143,223635,175595,5472,3.12,48040,13187,27.45,18508,7.64
"2941","51720",2010,3886,3820,2804,50,1.78,1016,207,20.37,66,1.7
"2942","51730",2010,32303,31753,24913,578,2.32,6840,1602,23.42,550,1.7
"2943","51735",2010,12099,12089,11077,139,1.25,1012,189,18.68,10,0.08
"2944","51740",2010,96785,92964,76229,2074,2.72,16735,3189,19.06,3821,3.95
"2945","51750",2010,16318,12591,7165,229,3.2,5426,2244,41.36,3727,22.84
"2946","51760",2010,201828,191703,130510,5158,3.95,61193,17742,28.99,10125,5.02
"2947","51770",2010,95793,93771,70574,2246,3.18,23197,3745,16.14,2022,2.11
"2948","51775",2010,24641,22705,18154,366,2.02,4551,897,19.71,1936,7.86
"2949","51790",2010,23806,21806,16656,353,2.12,5150,549,10.66,2000,8.4
"2950","51800",2010,82544,81489,72723,1062,1.46,8766,1528,17.43,1055,1.28
"2951","51810",2010,435996,426379,357548,7843,2.19,68831,17480,25.4,9617,2.21
"2952","51820",2010,20885,20607,16843,841,4.99,3764,664,17.64,278,1.33
"2953","51830",2010,13421,8524,5783,158,2.73,2741,758,27.65,4897,36.49
"2954","51840",2010,25953,24787,18678,638,3.42,6109,1467,24.01,1166,4.49
"2955","53001",2010,17884,17636,16370,524,3.2,1266,265,20.93,248,1.39
"2956","53003",2010,21363,21180,17141,639,3.73,4039,756,18.72,183,0.86
"2957","53005",2010,167077,165558,142936,3707,2.59,22622,4316,19.08,1519,0.91
"2958","53007",2010,70995,69847,59697,1639,2.75,10150,1840,18.13,1148,1.62
"2959","53009",2010,70638,68610,55219,1678,3.04,13391,2197,16.41,2028,2.87
"2960","53011",2010,414816,410771,351374,10964,3.12,59397,12776,21.51,4045,0.98
"2961","53013",2010,3957,3947,3171,60,1.89,776,144,18.56,10,0.25
"2962","53015",2010,101244,98728,82967,2584,3.11,15761,3289,20.87,2516,2.49
"2963","53017",2010,37160,37042,31781,879,2.77,5261,1379,26.21,118,0.32
"2964","53019",2010,7504,7373,6212,194,3.12,1161,314,27.05,131,1.75
"2965","53021",2010,71329,70461,63823,2242,3.51,6638,1560,23.5,868,1.22
"2966","53023",2010,2240,2157,1796,25,1.39,361,60,16.62,83,3.71
"2967","53025",2010,85142,83519,73454,2253,3.07,10065,1823,18.11,1623,1.91
"2968","53027",2010,72092,69577,57180,2215,3.87,12397,2376,19.17,2515,3.49
"2969","53029",2010,78633,75822,63862,1251,1.96,11960,1918,16.04,2811,3.57
"2970","53031",2010,29574,28690,21939,410,1.87,6751,1111,16.46,884,2.99
"2971","53033",2010,1879189,1845400,1415678,35933,2.54,429722,103774,24.15,33789,1.8
"2972","53035",2010,247336,242143,202406,5921,2.93,39737,9194,23.14,5193,2.1
"2973","53037",2010,39869,37729,27776,842,3.03,9953,2974,29.88,2140,5.37
"2974","53039",2010,20055,19916,16691,394,2.36,3225,587,18.2,139,0.69
"2975","53041",2010,74650,73787,61954,2163,3.49,11833,2293,19.38,863,1.16
"2976","53043",2010,10533,10494,8963,225,2.51,1531,174,11.37,39,0.37
"2977","53045",2010,59287,57308,47973,2134,4.45,9335,2267,24.28,1979,3.34
"2978","53047",2010,40238,39948,34006,1323,3.89,5942,999,16.81,290,0.72
"2979","53049",2010,21192,20860,16669,296,1.78,4191,580,13.84,332,1.57
"2980","53051",2010,12904,12817,10554,424,4.02,2263,396,17.5,87,0.67
"2981","53053",2010,782681,758349,632567,19519,3.09,125782,28773,22.88,24332,3.11
"2982","53055",2010,15551,15495,11895,254,2.14,3600,547,15.19,56,0.36
"2983","53057",2010,115231,113535,95483,3159,3.31,18052,3695,20.47,1696,1.47
"2984","53059",2010,10869,10869,9028,243,2.69,1841,408,22.16,0,0
"2985","53061",2010,694219,685238,577456,17412,3.02,107782,23914,22.19,8981,1.29
"2986","53063",2010,461262,445228,360251,9958,2.76,84977,18076,21.27,16034,3.48
"2987","53065",2010,43171,43133,37135,991,2.67,5998,1024,17.07,38,0.09
"2988","53067",2010,243563,239925,196754,5752,2.92,43171,9952,23.05,3638,1.49
"2989","53069",2010,3982,3972,3232,97,3,740,106,14.32,10,0.25
"2990","53071",2010,57585,52919,44040,1261,2.86,8879,1519,17.11,4666,8.1
"2991","53073",2010,195993,190725,147237,3845,2.61,43488,13000,29.89,5268,2.69
"2992","53075",2010,43747,37896,24463,501,2.05,13433,5889,43.84,5851,13.37
"2993","53077",2010,236542,232218,205497,7548,3.67,26721,5930,22.19,4324,1.83
"2994","54001",2010,16256,15962,13795,385,2.79,2167,193,8.91,294,1.81
"2995","54003",2010,100910,99414,84152,2634,3.13,15262,3007,19.7,1496,1.48
"2996","54005",2010,24872,24779,21635,488,2.26,3144,301,9.57,93,0.37
"2997","54007",2010,14558,13845,11311,135,1.19,2534,410,16.18,713,4.9
"2998","54009",2010,24194,23599,19968,592,2.96,3631,385,10.6,595,2.46
"2999","54011",2010,95526,93454,73397,1274,1.74,20057,4188,20.88,2072,2.17
"3000","54013",2010,7588,7578,6499,142,2.18,1079,112,10.38,10,0.13
"3001","54015",2010,9572,9271,8071,226,2.8,1200,98,8.17,301,3.14
"3002","54017",2010,8035,8035,6960,93,1.34,1075,214,19.91,0,0
"3003","54019",2010,46138,44053,37203,1125,3.02,6850,1054,15.39,2085,4.52
"3004","54021",2010,8394,5833,4712,87,1.85,1121,210,18.73,2561,30.51
"3005","54023",2010,11942,11856,10178,258,2.53,1678,230,13.71,86,0.72
"3006","54025",2010,35373,34605,28400,726,2.56,6205,880,14.18,768,2.17
"3007","54027",2010,23594,23002,18660,524,2.81,4342,391,9.01,592,2.51
"3008","54029",2010,30866,30503,25447,562,2.21,5056,642,12.7,363,1.18
"3009","54031",2010,13832,13822,11539,385,3.34,2283,422,18.48,10,0.07
"3010","54033",2010,68490,67637,57518,1059,1.84,10119,1347,13.31,853,1.25
"3011","54035",2010,29084,28701,24670,279,1.13,4031,811,20.12,383,1.32
"3012","54037",2010,52033,50634,43050,867,2.01,7584,2010,26.5,1399,2.69
"3013","54039",2010,192770,190213,153340,3422,2.23,36873,5436,14.74,2557,1.33
"3014","54041",2010,16406,15661,12849,343,2.67,2812,528,18.78,745,4.54
"3015","54043",2010,21879,21789,19434,534,2.75,2355,196,8.32,90,0.41
"3016","54045",2010,36564,35764,30737,617,2.01,5027,801,15.93,800,2.19
"3017","54047",2010,22555,22229,18782,456,2.43,3447,599,17.38,326,1.45
"3018","54049",2010,56356,55003,45288,926,2.04,9715,1998,20.57,1353,2.4
"3019","54051",2010,33369,32496,27099,553,2.04,5397,785,14.55,873,2.62
"3020","54053",2010,27016,26475,22520,783,3.48,3955,617,15.6,541,2
"3021","54055",2010,61844,60960,49978,1184,2.37,10982,1649,15.02,884,1.43
"3022","54057",2010,27796,27255,23196,536,2.31,4059,461,11.36,541,1.95
"3023","54059",2010,26956,26808,22678,374,1.65,4130,681,16.49,148,0.55
"3024","54061",2010,92715,84868,60216,1611,2.68,24652,8364,33.93,7847,8.46
"3025","54063",2010,13495,13402,11508,211,1.83,1894,222,11.72,93,0.69
"3026","54065",2010,17409,17300,13881,562,4.05,3419,433,12.66,109,0.63
"3027","54067",2010,26189,26117,23272,481,2.07,2845,212,7.45,72,0.27
"3028","54069",2010,44582,42870,34406,604,1.76,8464,1100,13,1712,3.84
"3029","54071",2010,7773,7666,6144,150,2.44,1522,217,14.26,107,1.38
"3030","54073",2010,7664,7303,6212,95,1.53,1091,174,15.95,361,4.71
"3031","54075",2010,8808,8325,7079,109,1.54,1246,137,11,483,5.48
"3032","54077",2010,32976,30875,26360,637,2.42,4515,668,14.8,2101,6.37
"3033","54079",2010,54940,54626,48580,664,1.37,6046,1000,16.54,314,0.57
"3034","54081",2010,78513,73949,62482,1129,1.81,11467,1285,11.21,4564,5.81
"3035","54083",2010,29233,26703,22740,350,1.54,3963,335,8.45,2530,8.65
"3036","54085",2010,10514,10504,8979,283,3.15,1525,236,15.48,10,0.1
"3037","54087",2010,15116,15007,12585,310,2.46,2422,415,17.13,109,0.72
"3038","54089",2010,13847,12543,10398,159,1.53,2145,266,12.4,1304,9.42
"3039","54091",2010,16732,16193,13914,242,1.74,2279,288,12.64,539,3.22
"3040","54093",2010,7137,7127,5914,162,2.74,1213,153,12.61,10,0.14
"3041","54095",2010,9339,9250,7811,136,1.74,1439,232,16.12,89,0.95
"3042","54097",2010,23984,22492,18607,290,1.56,3885,790,20.33,1492,6.22
"3043","54099",2010,42647,42647,36960,590,1.6,5687,692,12.17,0,0
"3044","54101",2010,9247,9050,7712,143,1.85,1338,149,11.14,197,2.13
"3045","54103",2010,16697,16697,14333,185,1.29,2364,192,8.12,0,0
"3046","54105",2010,5753,5753,4821,153,3.17,932,265,28.43,0,0
"3047","54107",2010,86731,85888,71497,2090,2.92,14391,2103,14.61,843,0.97
"3048","54109",2010,23993,23984,20831,369,1.77,3153,592,18.78,9,0.04
"3049","55001",2010,21044,19621,16163,401,2.48,3458,434,12.55,1423,6.76
"3050","55003",2010,16212,15626,12536,461,3.68,3090,463,14.98,586,3.61
"3051","55005",2010,45915,45231,37620,957,2.54,7611,1127,14.81,684,1.49
"3052","55007",2010,15114,14712,12266,216,1.76,2446,285,11.65,402,2.66
"3053","55009",2010,244376,237006,194766,4451,2.29,42240,8634,20.44,7370,3.02
"3054","55011",2010,13744,13634,11256,269,2.39,2378,455,19.13,110,0.8
"3055","55013",2010,15749,15420,12490,321,2.57,2930,451,15.39,329,2.09
"3056","55015",2010,47902,47654,42343,703,1.66,5311,951,17.91,248,0.52
"3057","55017",2010,61466,60523,51011,1315,2.58,9512,2072,21.78,943,1.53
"3058","55019",2010,34552,33998,29310,499,1.7,4688,694,14.8,554,1.6
"3059","55021",2010,56350,54562,45769,1128,2.46,8793,1576,17.92,1788,3.17
"3060","55023",2010,16801,16095,13453,341,2.53,2642,319,12.07,706,4.2
"3061","55025",2010,477748,463832,347132,8437,2.43,116700,34006,29.14,13916,2.91
"3062","55027",2010,88935,81823,69475,1618,2.33,12348,1918,15.53,7112,8
"3063","55029",2010,27959,27880,22704,411,1.81,5176,616,11.9,79,0.28
"3064","55031",2010,43907,42249,33866,730,2.16,8383,1404,16.75,1658,3.78
"3065","55033",2010,43365,39661,31153,773,2.48,8508,2904,34.13,3704,8.54
"3066","55035",2010,97381,92274,70254,1488,2.12,22020,6222,28.26,5107,5.24
"3067","55037",2010,4587,4523,3864,66,1.71,659,78,11.84,64,1.4
"3068","55039",2010,100919,98427,82731,1805,2.18,15696,2618,16.68,2492,2.47
"3069","55041",2010,9534,9031,7291,214,2.94,1740,307,17.64,503,5.28
"3070","55043",2010,50716,46790,37325,900,2.41,9465,2641,27.9,3926,7.74
"3071","55045",2010,36448,35909,30374,588,1.94,5535,1030,18.61,539,1.48
"3072","55047",2010,19107,19021,15975,286,1.79,3046,417,13.69,86,0.45
"3073","55049",2010,23646,23508,20081,343,1.71,3427,520,15.17,138,0.58
"3074","55051",2010,6075,5852,4426,53,1.2,1426,193,13.53,223,3.67
"3075","55053",2010,20284,18837,15796,422,2.67,3041,409,13.45,1447,7.13
"3076","55055",2010,82778,80087,68433,1386,2.03,11654,2076,17.81,2691,3.25
"3077","55057",2010,26733,26561,22546,617,2.74,4015,626,15.59,172,0.64
"3078","55059",2010,164328,158499,134123,3345,2.49,24376,4358,17.88,5829,3.55
"3079","55061",2010,20642,20488,17593,341,1.94,2895,457,15.79,154,0.75
"3080","55063",2010,112819,107559,82666,1997,2.42,24893,6846,27.5,5260,4.66
"3081","55065",2010,16775,16705,14190,254,1.79,2515,504,20.04,70,0.42
"3082","55067",2010,20218,19840,16911,399,2.36,2929,299,10.21,378,1.87
"3083","55069",2010,29075,28570,23942,417,1.74,4628,504,10.89,505,1.74
"3084","55071",2010,81678,80453,66327,1219,1.84,14126,2123,15.03,1225,1.5
"3085","55073",2010,132644,131071,110972,2333,2.1,20099,3719,18.5,1573,1.19
"3086","55075",2010,42019,40165,32065,795,2.48,8100,1102,13.6,1854,4.41
"3087","55077",2010,15421,15421,12842,333,2.59,2579,432,16.75,0,0
"3088","55078",2010,4251,4251,3830,50,1.31,421,57,13.54,0,0
"3089","55079",2010,937616,914177,713020,22971,3.22,201157,40986,20.38,23439,2.5
"3090","55081",2010,44053,43610,36700,1135,3.09,6910,1076,15.57,443,1.01
"3091","55083",2010,37737,37450,31758,853,2.69,5692,828,14.55,287,0.76
"3092","55085",2010,36379,35479,28807,824,2.86,6672,717,10.75,900,2.47
"3093","55087",2010,174457,171769,144433,2304,1.6,27336,4663,17.06,2688,1.54
"3094","55089",2010,85945,84721,73097,739,1.01,11624,1920,16.52,1224,1.42
"3095","55091",2010,7517,7358,6183,99,1.6,1175,153,13.02,159,2.12
"3096","55093",2010,40530,37691,30911,512,1.66,6780,2170,32.01,2839,7
"3097","55095",2010,44310,43952,37413,930,2.49,6539,1034,15.81,358,0.81
"3098","55097",2010,69437,65965,52248,1078,2.06,13717,3802,27.72,3472,5
"3099","55099",2010,14452,14252,11428,177,1.55,2824,348,12.32,200,1.38
"3100","55101",2010,194736,188130,158433,4106,2.59,29697,4712,15.87,6606,3.39
"3101","55103",2010,18205,18049,15134,465,3.07,2915,428,14.68,156,0.86
"3102","55105",2010,159964,157240,133171,3749,2.82,24069,4323,17.96,2724,1.7
"3103","55107",2010,14855,14559,11916,289,2.43,2643,366,13.85,296,1.99
"3104","55109",2010,82636,82007,71492,1281,1.79,10515,2053,19.52,629,0.76
"3105","55111",2010,60957,60411,50538,1538,3.04,9873,1548,15.68,546,0.9
"3106","55113",2010,16615,16347,13386,582,4.35,2961,398,13.44,268,1.61
"3107","55115",2010,41842,41045,35039,934,2.67,6006,891,14.84,797,1.9
"3108","55117",2010,115328,112248,93373,1597,1.71,18875,3088,16.36,3080,2.67
