G_COUNTYFP,COUNTYFP,countyArea,parkArea,cover
G18101,18101,880760642.745718,39357703.1860583,0.0446860375860609
G18103,18103,975982342.163512,5066377.4884719,0.00519105445826098
G18105,18105,1064360030.24291,202247247.428674,0.190017702358211
G18107,18107,1307708259.31586,9484297.08076737,0.00725260929813898
G18109,18109,1059573116.4027,27894962.2996101,0.026326604429447
G18111,18111,1043714635.91355,983504.568235227,9.42311753034279e-4
G18113,18113,1079638452.70774,20869357.9421776,0.0193299505865479
G18115,18115,226180772.448844,1824122.91421306,0.00806488940002903
G18117,18117,1056449736.1345,144787544.164457,0.137051048632213
G18119,18119,1003655377.90099,11739128.4633677,0.0116963737970681
G18121,18121,1164382390.85636,21003729.2240335,0.0180385150007173
G18123,18123,1000046147.93536,259509388.618017,0.25949741334816
G18125,18125,882845646.420242,6273805.05724476,0.00710634422074091
G18127,18127,1087438314.65955,53474782.3770663,0.049175002992062
G18129,18129,1085952523.98097,38430729.6150772,0.0353889592467585
G18131,18131,1123780470.64529,32863140.1813612,0.0292433807489916
G18133,18133,1248877604.20854,12186346.0212882,0.00975783854256167
G18135,18135,1172385604.8993,3607325.40103588,0.00307691034925811
G18137,18137,1159277406.94433,120370059.683327,0.103831972366824
G18139,18139,1056851133.73,21798569.504178,0.0206259602780982
G18141,18141,1192731098.17544,43434061.8316212,0.0364156362637511
G18143,18143,498797650.100218,41663592.9820653,0.0835280458392182
G18145,18145,1068076649.25327,28269676.4697836,0.0264678349531824
G18147,18147,1038988251.30482,913993.868064702,8.79696057117933e-4
G18149,18149,807551899.582411,1244326.02703224,0.0015408619900166
G18151,18151,834041840.235845,27888346.5553273,0.0334375869530013
G18153,18153,1175407404.29729,29513750.5379658,0.0251093794628683
G18155,18155,578160953.084274,1627201.28012582,0.00281444340273294
G18157,18157,1301684743.76141,11940971.2188502,0.00917347405051778
G18159,18159,674238049.039576,2940148.34850312,0.00436069775755201
G18161,18161,427571280.253322,32079585.0944935,0.0750274552479001
G18163,18163,612854534.579433,27267109.552292,0.0444919765030438
G18165,18165,672484642.97547,17754719.3043708,0.0264016724988892
G18167,18167,1061983442.47184,23418072.7142704,0.022051259725635
G18169,18169,1089031899.44503,4277179.33143553,0.00392750601117854
G18171,18171,948006771.585868,2103184.70037523,0.00221853341496383
G18173,18173,1012315111.37954,5977951.62965531,0.00590522808802966
G18175,18175,1336817942.73186,87668320.6494093,0.0655798503648553
G18177,18177,1046138254.64697,12293825.2518228,0.0117516257504335
G18179,18179,957698104.175866,5142068.32937061,0.00536919547710241
G18181,18181,1316013371.47563,396870.119703872,3.01569975127887e-4
G18183,18183,873998048.597366,14165162.7431831,0.0162073162130237
G19001,19001,1475000326.5534,6635976.37101204,0.00449896603515891
G19003,19003,1100804391.25513,775815.21451246,7.04771184304491e-4
G19005,19005,1703015230.61582,228377561.992564,0.134101890509799
G19007,19007,1335351296.04479,106386235.443589,0.0796690996284626
G19009,19009,1146619668.2571101,1899300.69062429,0.00165643477362574
G19011,19011,1857761140.64935,23383327.3561819,0.0125868319906878
G19013,19013,1480659609.67449,41017263.3912369,0.0277020208582945
G19015,19015,1483394642.03544,158646879.597641,0.106948532172095
G19017,19017,1136123847.59957,32531300.6444321,0.0286335866579732
G19019,19019,1481912765.70429,13802382.6650078,0.00931389686655956
G19021,19021,1500274767.82202,31091467.804320302,0.0207238490383042
G19023,19023,1504174705.56265,37169381.594373,0.0247108141473961
G19025,19025,1479714527.1229,6591489.65618328,0.00445456845584908
G19027,19027,1474518537.94379,7593384.2177474,0.00514973804828277
G19029,19029,1461088550.41517,4099075.46511812,0.00280549420769422
G19031,19031,1504921431.8807,6727382.25613079,0.0044702548010919
G19033,19033,1486993905.53108,44127060.4617018,0.0296753472207015
G19035,19035,1492274125.09622,4629679.24992468,0.00310243216850401
G19037,19037,1307397355.26106,7701246.6908519,0.00589051726306587
G19039,19039,1116731909.11104,24160862.4727342,0.0216353291919161
G19041,19041,1480587718.12357,235032211.40598,0.158742510510521
G19043,19043,2049802554.70823,79703921.518894,0.0388837067920618
G19045,19045,1836714327.74693,38739717.9582612,0.0210918580930234
G19047,19047,1849062290.66759,4761525.45871822,0.00257510278736965
G19049,19049,1530027589.69304,37609295.1357475,0.0245807953981358
G19051,19051,1305918360.78556,15679356.7804299,0.0120063835927678
G19053,19053,1379798495.16082,32433047.312399,0.023505640443983
G19055,19055,1496950738.18473,18947919.3010674,0.0126576772486478
G19057,19057,1111732287.5948,12466955.6378095,0.0112139907933964
G19059,19059,1043716241.81546,117820694.612265,0.112885753705744
G19061,19061,1594213393.28361,101041043.316761,0.0633798735742934
G19063,19063,1039334645.51137,38704513.2047159,0.0372397027000602
G19065,19065,1890661861.90109,30095129.520032,0.0159177746832905
G19067,19067,1296321827.08984,8038154.42283469,0.0062007398586197
G19069,19069,1506181934.22223,9235928.68577586,0.00613201398577733
G19071,19071,1336535814.47001,68550636.9273803,0.0512897867645719
G19073,19073,1477326105.23949,17220975.4846628,0.0116568545181642
G19075,19075,1297911597.98672,1100953.00923479,8.48249611870756e-4
G19077,19077,1533809069.31116,45735885.8005023,0.0298185000438434
G19079,19079,1493227070.16469,11162367.9372117,0.00747533189040066
G19081,19081,1481599603.31662,33956879.3493681,0.0229190661723681
G19083,19083,1473834470.34606,11843210.0746253,0.0080356446486453
G19085,19085,1814032559.0356,56547279.2150459,0.0311721412790453
G19087,19087,1129236200.78045,13015211.1524092,0.011525676508966
G19089,19089,1224115251.97698,8175302.85377255,0.00667854014609265
G19091,19091,1126580044.6605,3784000.07923351,0.00335883819100828
G19093,19093,1117429559.19919,784065.463829046,7.01668805316866e-4
G19095,19095,1519367322.68328,42114237.3737902,0.0277182724315897
G19097,19097,1679849749.5692,85655986.6856932,0.050990266663825
G19099,19099,1895534720.83545,47806488.5559384,0.0252205818392331
G19101,19101,1130130224.18627,4648794.7532297,0.00411350360669894
G19103,19103,1611382294.98546,138796103.177077,0.0861348071211927
G19105,19105,1492276493.66038,18217160.0759391,0.0122076305251277
G19107,19107,1499973510.33161,15328997.9549098,0.0102195124442704
G19109,19109,2519728639.40229,35854321.9266583,0.0142294377918264
G19111,19111,1393775534.41325,39550079.0348463,0.0283762184500506
G19113,19113,1874078385.85405,60040706.2553437,0.0320374572955667
G19115,19115,1080044001.93572,84752727.4178014,0.0784715504793344
G19117,19117,1123301289.99925,72265852.2219938,0.0643334543148634
G19119,19119,1519333494.72848,9950080.84953228,0.00654897748522976
G19121,19121,1454327447.90969,8972229.47795742,0.00616933242293767
G19123,19123,1483045614.99913,25223149.1561786,0.0170076691512913
G19125,19125,1475539790.78853,113017930.353854,0.0765942952263301
G19127,19127,1482259644.13471,9687686.23717344,0.00653575524066081
G19129,19129,1139588518.41168,26656240.6113709,0.0233911101952163
G19131,19131,1213439104.64681,9200625.53988647,0.0075822721590668
G19133,19133,1807417730.90443,50716572.2950266,0.0280602383322023
G19135,19135,1123522376.87416,25130231.8431517,0.0223673621108183
G19137,19137,1099492320.31401,2888955.73015154,0.00262753606985309
G19139,19139,1161712620.2128,42277225.42418,0.036392154727936
G19141,19141,1481916808.41602,13108571.9205918,0.00884568677954542
G19143,19143,1032516096.38942,9694644.00649094,0.00938933934336897
G19145,19145,1385117798.12915,2713963.76781439,0.00195937397633622
G19147,19147,1472441654.32993,40278590.8960651,0.0273549656637463
G19149,19149,2233670719.80137,28990370.9556596,0.0129788024253806
G19151,19151,1495864429.96345,18118443.0345962,0.0121123563550735
G19153,19153,1529870275.9021,179689198.951608,0.117453879444551
G19155,19155,2480216689.80783,25543108.9008001,0.0102987408341241
G19157,19157,1515801262.03431,8771722.10879716,0.0057868549977488
G19159,19159,1394284119.14322,33760417.9667297,0.0242134422268793
G19161,19161,1495400364.94823,21624362.4258414,0.0144605838895794
G19163,19163,1210840321.4447,60916672.9259317,0.0503094188779983
G19165,19165,1529464585.06755,4145870.66881323,0.00271066797445992
G19167,19167,1987764211.21653,11271608.8923726,0.0056704959415052
G19169,19169,1483450896.28195,78194289.0408709,0.052711073374153
G19171,19171,1867301033.83209,29757365.0433483,0.015936029865672
G19173,19173,1383307290.28532,1771207.14611073,0.00128041481350496
G19175,19175,1101238202.19492,22375719.8751441,0.0203186920237113
G19177,19177,1269107660.27005,32494343.5476931,0.0256040874741697
G19179,19179,1127808315.30333,58964595.6165646,0.0522824622025472
G19181,19181,1482788900.66359,47688833.0647462,0.0321615794692043
G19183,19183,1476383796.4489,17590234.3092205,0.0119144048800384
G19185,19185,1363929130.79115,22081355.4727977,0.016189518189988
G19187,19187,1857872329.17101,20832187.6940412,0.011212927479972
G19189,19189,1037604777.86924,38193488.1241992,0.036809283205722
G19191,19191,1783949005.11839,37073535.4066564,0.0207817237489902
G19193,19193,2269680759.35834,43750663.7700204,0.0192761310548313
G19195,19195,1038810902.33958,34448603.1404084,0.0331615725853709
G19197,19197,1505489465.00571,25644598.6206867,0.0170340604944647
G20001,20001,1307845060.17911,868305.328411367,6.63920639263225e-4
G20003,20003,1510973045.72587,7164138.54923618,0.00474140724713889
G20005,20005,1122388257.87462,9162504.37746184,0.0081634000651541
G20007,20007,2940703428.34963,476624.886822828,1.62078529316477e-4
G20009,20009,2331097705.30215,111211219.459197,0.0477076611616251
G20011,20011,1654041807.96644,593934.125964069,3.59080479769904e-4
G20013,20013,1480198313.57069,3169223.47122565,0.00214108031482654
G20015,20015,3744809885.51713,1510828.25714531,4.03445916704173e-4
G20017,20017,2012871020.57529,44326926.4341306,0.0220217420694256
G20019,20019,1669426984.11914,114237.910158416,6.84294139516936e-5
G20021,20021,1529857341.92105,6144953.53637807,0.00401668401882611
G20023,20023,2640119401.89453,7425481.99208581,0.0028125553665328
G20025,20025,2530573508.10702,215725.365389642,8.52476186518739e-5
G20027,20027,1696528658.8323,5069566.35559715,0.0029881996565189
G20029,20029,1857891408.88859,4761871.90229536,0.00256305179060167
G20031,20031,1692910792.74849,55944299.430504,0.0330462181883055
G20033,20033,2044680052.41971,234257.797038442,1.14569414789966e-4
G20035,20035,2931411799.96658,11721662.0327292,0.00399864052974845
G20037,20037,1540318445.7019,1736954.01895491,0.00112765903946791
G20039,20039,2313404686.39588,145667.54231907,6.29667360733193e-5
G20041,20041,2204749501.54763,7309377.81880728,0.00331528720776507
G20043,20043,1030276554.84113,12064355.7332595,0.0117098226457457
G20045,20045,1228183286.56715,26463708.2188788,0.0215470349648273
G20047,20047,1610182464.74124,911026.507653008,5.65790851411001e-4
G20049,20049,1684217787.20429,122045.708134013,7.24643267998034e-5
G20051,20051,2330094806.62687,1041222.45647473,4.46858408298864e-4
G20053,20053,1871819646.39267,721410.687428462,3.85406088037782e-4
G20055,20055,3372228655.43574,397609.962331066,1.17907177406299e-4
G20057,20057,2844839108.96564,757934.771533137,2.66424476921901e-4
G20059,20059,1493564841.08626,28069727.9048533,0.0187937792405708
G20061,20061,1047238861.12295,9580540.44363166,0.00914838132855235
G20063,20063,2773038826.86701,8681434.39413126,0.00313065735323281
G20065,20065,2325682022.49678,35436.5760979014,1.52370684191202e-5
G20067,20067,1489341744.79443,355.116723357569,2.3843870931489e-7
G20069,20069,2250139321.15299,194097.305325338,8.62601277621694e-5
G20071,20071,2014753797.19068,0,0
G20073,20073,2983368904.08966,2141508.98958483,7.17815683688734e-4
G20075,20075,2582710331.07493,157504.642874233,6.09842462699561e-5
G20077,20077,2078556324.715,197967.713613271,9.52428910678739e-5
G20079,20079,1399540603.01616,1445045.35873716,0.00103251406613208
G20081,20081,1495842112.86354,0,0
G20083,20083,2227004751.35052,65625.3894469962,2.9468006032407e-5
G20085,20085,1702748897.25617,1583763.13121166,9.30121366552495e-4
G20087,20087,1440512145.46802,13977071.887162,0.00970284903958299
G20089,20089,2365962187.52428,2540050.04956643,0.0010735801539687
G20091,20091,1241774602.04132,83986891.9860265,0.0676345705959539
G20093,20093,2253864254.20303,117316.74836305,5.20513815968626e-5
G20095,20095,2243647527.74719,1620423.96332867,7.22227508237763e-4
G20097,20097,1870923961.3291,411037.847168425,2.19697783375667e-4
G20099,20099,1691105159.67109,2065132.47040045,0.0012211733011341
G20101,20101,1856896875.81116,20716.0495448942,1.11562735738056e-5
G20103,20103,1212930389.55779,56896539.0914927,0.0469083300915857
G20105,20105,1864346145.37657,852160.17498275,4.57082595469752e-4
G20107,20107,1569468521.43875,32439474.2716486,0.0206690824495868
G20109,20109,2776806794.20044,1297854.64719536,4.67391051442981e-4
G20111,20111,2214113128.70029,26907181.9495483,0.0121525777525844
G20113,20113,2330822847.43534,2582789.60455338,0.00110810206249491
G20115,20115,2468230882.53413,3565092.33273632,0.00144439175360939
G20117,20117,2341199004.44444,28905470.5521616,0.0123464389388892
G20119,20119,2535996845.52534,1921379.81286778,7.5764282446091e-4
G20121,20121,1527414076.51901,3231842.67496727,0.00211589163976586
G20123,20123,1861051327.13485,705421.971304066,3.79044876956771e-4
G20125,20125,1686764568.82711,3339127.94699818,0.00197960522097049
G20127,20127,1818897981.60977,813387.901974883,4.47187203569831e-4
G20129,20129,1889037066.64973,258469766.326264,0.136826201502053
G20131,20131,1860950389.55751,3878882.26486927,0.00208435554576583
G20133,20133,1495626152.32424,1126270.04112124,7.53042489509154e-4
G20135,20135,2782980087.09112,238043.638020332,8.55355160910061e-5
G20137,20137,2280064519.36849,122599.309694634,5.37701054742919e-5
G20139,20139,1862863985.61263,24052742.4208808,0.0129117008040556
G20141,20141,2314017097.48144,535464.469751438,2.31400394722336e-4
G20143,20143,1866602637.23241,5523468.11700985,0.00295910227856499
G20145,20145,1953421843.22175,420327.445037119,2.15174948767788e-4
G20147,20147,2314558216.61042,45869987.3931953,0.0198180313910488
G20149,20149,2229626354.15313,72234064.5694278,0.032397385523757
G20151,20151,1904597319.88202,24136075.3970447,0.0126725345799289
G20153,20153,2768452849.69891,221384.190509661,7.99667549092406e-5
G20155,20155,3292599441.43467,12394238.0891241,0.00376427145469101
G20157,20157,1863718682.70738,3734988.83893336,0.00200405183120643
G20159,20159,1884640063.26343,3705545.74057608,0.00196618219723058
G20161,20161,1609575618.5634,75973841.8607535,0.0472011634523656
G20163,20163,2316685123.30459,365292.873232624,1.57679120722094e-4
G20165,20165,1857624901.53524,218113.411339664,1.17415206460359e-4
G20167,20167,2327551307.73423,668063.342223086,2.87024109845903e-4
G20169,20169,1866733739.2739,7475198.18108116,0.00400442656808076
G20171,20171,1857549031.65377,168770.148098396,9.08563624552837e-5
G20173,20173,2612062555.29926,7267342.00425091,0.00278222356869179
G20175,20175,1657437036.31001,136325.09591114,8.22505428107503e-5
G20177,20177,1438221523.35141,27072013.1733211,0.0188232568723048
G20179,20179,2319261539.62361,75479.007516167,3.25444139122043e-5
G20181,20181,2733040490.41386,1670192.02475237,6.11111335748801e-4
G20183,20183,2320433534.01981,1445090.57463518,6.22767492991611e-4
G20185,20185,2057545516.95181,85581683.8500728,0.041594065912505
G20187,20187,1760942339.37761,149070.02432304,8.46535522427878e-5
G20189,20189,1883921118.72851,156781.633348377,8.3220911846984e-5
G20191,20191,3067412831.91971,760429.842592256,2.47905933847303e-4
G20193,20193,2781363214.43313,393483.665285729,1.41471514127983e-4
G20195,20195,2328509507.85889,287552.573651631,1.23492119178006e-4
G20197,20197,2069743993.25425,2183788.39618611,0.00105510072902908
G20199,20199,2364976050.06209,1565773.27079005,6.62067284253871e-4
G20201,20201,2324711896.20662,1505956.67409714,6.4780357366197e-4
G20203,20203,1859844665.80291,1067754.82055814,5.74109677109612e-4
G20205,20205,1489177386.85703,2613456.31936043,0.00175496642806014
G20207,20207,1307729152.62342,10479414.6905883,0.00801344427442457
G20209,20209,403970543.02498,100480238.298519,0.248731596977619
G21001,21001,1067554670.05305,58903987.0010928,0.0551765531578497
G21003,21003,911520159.836572,2042218.93795708,0.0022404539448949
G21005,21005,528762768.182639,8172839.24438092,0.0154565331301049
G21007,21007,708267484.786709,36614454.3750088,0.0516958001905665
G21009,21009,1294528951.4175,27101208.1682129,0.0209351889260855
G21011,21011,735007227.459099,3759723.78832417,0.00511522016092472
G21013,21013,935030208.853582,111953242.559961,0.119732219878996
G21015,21015,663915576.727631,168998947.652317,0.25454885165565
G21017,21017,754790977.905866,365582.245527052,4.84348986975631e-4
G21019,21019,419287621.943905,808091.073394675,0.00192729532450349
G21021,21021,473294343.760301,395178.033505784,8.34951946321845e-4
G21023,21023,540689415.481896,390199.64142216,7.21670575101587e-4
G21025,21025,1282017889.43983,178475.191434766,1.39214275327116e-4
G21027,21027,1515820474.84562,38103678.4671389,0.0251373293206239
G21029,21029,777275074.100989,15356429.1939808,0.0197567498375556
G21031,21031,1117322481.91726,17440685.8129703,0.015609357276194
G21033,21033,900909791.846871,15601820.0658171,0.017317849364067
G21035,21035,1063769396.23338,684631.382146567,6.43590034241184e-4
G21037,21037,413290552.501116,115972967.459081,0.280608803557802
G21039,21039,515079915.621788,3986484.20190248,0.00773954503174547
G21041,21041,355348962.897079,84847362.7503164,0.238771944227936
G21043,21043,1066717077.95883,44393529.1761207,0.0416169667603598
G21045,21045,1153827225.54948,375186.788595914,3.25167217663147e-4
G21047,21047,1874162840.43372,83767305.9793551,0.0446958525546104
G21049,21049,660370529.805143,195183.797432778,2.95567092447888e-4
G21051,21051,1219750107.75439,72589981.2193696,0.0595121744674497
G21053,21053,532338853.916848,63854150.1613236,0.119950196555252
G21055,21055,960737272.679344,17773320.5513346,0.0184996679703782
G21057,21057,804642403.378997,160155728.235695,0.199039632466722
G21059,21059,1233837748.10561,5084967.26510333,0.00412126089748074
G21061,21061,796861079.474055,188043803.226318,0.235980659703485
G21063,21063,609199608.798648,7121493.39099317,0.0116899178662259
G21065,21065,661850819.90414,2374588.37903913,0.00358780001116122
G21067,21067,739072379.312359,5394004.78811555,0.0072983444370282
G21069,21069,909292610.993936,16753469.8470795,0.0184247288986177
G21071,21071,1024432023.13208,206848.068491394,2.01914879485104e-4
G21073,21073,548826638.885062,4165361.78913711,0.00758957655116561
G21075,21075,596861336.962419,29541931.3735998,0.0494954682840511
G21077,21077,271062889.758065,9541378.92257291,0.0351998716279052
G21079,21079,605575634.509463,5968359.73402382,0.00985568010651287
G21081,21081,674931819.442304,1415512.57810642,0.00209726751255566
G21083,21083,1441559404.48246,8850394.01557205,0.00613945841430619
G21085,21085,1323179422.72026,20110720.1293906,0.0151987854285446
G21087,21087,747302955.70152,194308.967336315,2.60013647549286e-4
G21089,21089,917189535.519379,999081.565755348,0.00108928583140626
G21091,21091,514755238.958164,386073.094578034,7.50012948599464e-4
G21093,21093,1631620878.19637,7987522.28412518,0.00489545236326884
G21095,21095,1212174222.57144,33399219.7025747,0.0275531512555376
G21097,21097,801959998.761806,392714.599507388,4.89693501064547e-4
G21099,21099,1081619389.32718,75283303.5424588,0.0696023982976938
G21101,21101,1205291935.15364,53988748.1102074,0.0447930883262115
G21103,21103,753372574.838885,1688919.01935967,0.00224181112475571
G21105,21105,654937555.288283,48668506.7014375,0.0743101480568099
G21107,21107,1435215477.61468,16659631.2833674,0.0116077561475686
G21109,21109,897116342.789153,139206.06559044,1.55170582622145e-4
G21111,21111,1029176702.28718,27581087.7403218,0.0267991761560742
G21113,21113,451773126.490506,3902374.10715246,0.00863790667999033
G21115,21115,683846776.701889,25120110.9562976,0.0367335371198924
G21117,21117,425066230.590303,92212489.9130868,0.216936757796611
G21119,21119,913398613.576399,11781939.5761203,0.0128990118892214
G21121,21121,1003990029.91385,682713.45632139,6.80000235042147e-4
G21123,21123,682516308.002881,8912417.62306155,0.0130581753410996
G21125,21125,1148659785.08649,1585788.35270525,0.00138055529870042
G21127,21127,1087184821.13343,3282060.74252397,0.00301886181514411
G21129,21129,546763115.403784,15211704.8816245,0.0278213808742213
G21131,21131,1047024697.8201,17133521.6341383,0.0163640090532823
G21133,21133,877695369.040307,174640212.405807,0.198975884533563
G21135,21135,1282496027.90523,2123304.16152916,0.00165560291441781
G21137,21137,870862517.230537,5142345.28162829,0.00590488760267425
G21139,21139,885434514.280725,2014322.52562481,0.00227495370141645
G21141,21141,1442408210.47625,2504325.38333315,0.0017362112647059
G21143,21143,664799992.180309,160467584.361182,0.241377235632788
G21145,21145,693812162.753733,19227925.8350862,0.0277134458968992
G21147,21147,1116248808.57212,223657.487095418,2.00365263889076e-4
G21149,21149,663260819.266428,3771862.01633101,0.00568684581806403
G21151,21151,1147410233.96246,20875970.3338909,0.0181939900098311
G21153,21153,800205950.704366,7471350.63640623,0.00933678464878913
G21155,21155,897960307.663244,5838817.60500967,0.0065023114665324
G21157,21157,880791960.418314,26670169.5511484,0.0302797604311487
G21159,21159,597096124.79799,80026.1469499988,1.34025567452935e-4
G21161,21161,638241803.855423,4687009.14529045,0.0073436260630025604
G21163,21163,839197804.822966,12381841.3505621,0.0147543776680566
G21165,21165,533061262.169798,1570519.49143497,0.00294622701533827
G21167,21167,655613226.955912,2454266.46953277,0.00374346698422821
G21169,21169,753964695.195588,114556356.262846,0.151938621254843
G21171,21171,859910795.160188,58705580.3580603,0.0682693840901536
G21173,21173,514778279.402715,373984.78429693,7.26496822536598e-4
G21175,21175,993458694.914375,21050375.5383437,0.0211889791151891
G21177,21177,1241234769.39184,5480285.88116777,0.00441518882350751
G21179,21179,1097772815.41348,17969830.2235486,0.0163693525392867
G21181,21181,509480634.566167,27133858.3297032,0.0532578796695742
G21183,21183,1543662937.85379,14136279.2028747,0.00915762039511608
G21185,21185,508476927.58608,22264279.7655455,0.0437862143937227
G21187,21187,916820059.341429,16310362.8795902,0.0177901461834357
G21189,21189,513298793.986306,46970.4211055881,9.15069773314939e-5
G21191,21191,729592103.226821,163459750.826567,0.224042653564398
G21193,21193,886857021.756649,117121.618922599,1.32063699163829e-4
G21195,21195,2041618868.89224,201964639.923238,0.0989237722086799
G21197,21197,466236506.610683,53580276.4254893,0.114920808786494
G21199,21199,1752045269.90837,9404708.45741185,0.00536784557964286
G21201,21201,259086223.170982,73020.6904956997,2.81839341366717e-4
G21203,21203,824349397.643798,6221104.96014535,0.00754668466784456
G21205,21205,740924181.458096,137182737.096792,0.185150843405899
G21207,21207,732657039.059376,1642670.45453894,0.00224207284850206
G21209,21209,738803985.080701,10902667.7463811,0.0147571858930757
G21211,21211,998092650.122504,1143449.7842869,0.00114563491089385
G21213,21213,612152159.18366,5596563.03556407,0.00914243779361557
G21215,21215,496070801.839814,29450113.1736316,0.0593667538270903
G21217,21217,717031519.978478,37164566.8596111,0.0518311480375739
G21219,21219,976525558.852743,12420570.123488,0.0127191449428934
G21221,21221,1245592546.58806,246532381.700419,0.197923777222113
G21223,21223,404283508.520523,5241154.94721982,0.0129640582332924
G21225,21225,940375092.611573,40793299.3445359,0.0433798169103419
G21227,21227,1417642784.95638,1684272.49256286,0.00118807961387444
G21229,21229,779635035.308933,308387.301483206,3.95553416042939e-4
G21231,21231,1253383385.20545,1095737.02509589,8.74223352590779e-4
G21233,21233,869047454.859867,4042769.69124384,0.00465195504415318
G21235,21235,1152332839.73949,4007072.21613027,0.00347735660908195
G21237,21237,576649641.683511,16870661.8242582,0.0292563466700592
G21239,21239,496969087.908716,3784555.05674945,0.00761527255684081
G22001,22001,1704770333.80601,7890904.20960661,0.00462871980649126
G22003,22003,1986541684.42591,299825.401942788,1.50928321461039e-4
G22005,22005,784920618.510543,83744044.8471691,0.106691100822502
G22007,22007,945250532.397297,0,0
G22009,22009,2244273536.84615,3231406.697716,0.00143984529722569
G22011,22011,3022044020.37443,3174919.85177813,0.00105058689760077
G22013,22013,2130212773.38068,25045883.4434973,0.011757456229947
G22015,22015,2247863576.68827,5468200.27828745,0.00243262106072453
G22017,22017,2426613750.87943,25149301.7798146,0.010363949256737
G22019,22019,2837318398.14391,12249294.2493686,0.00431720819819929
G22021,22021,1401177517.8379,2621159.55650922,0.00187068342386326
G22023,22023,4250384713.25642,765870467.10521,0.180188504987926
G22025,22025,1916235948.78712,129728.480201686,6.76996380763014e-5
G22027,22027,1988536991.82456,82122581.1213221,0.041297990160078
G22029,22029,1936870096.68762,117471743.704524,0.0606502954975765
G22031,22031,2318212557.21826,1070734.6787951,4.61879423205234e-4
G22033,22033,1219179804.12376,63993423.3016924,0.0524889135181215
G22035,22035,1146678544.6698,74934.5847739465,6.53492516470905e-5
G22037,22037,1181633916.5681,86787.569526806,7.34470873846183e-5
G22039,22039,1761903395.51678,1418324.59747538,8.04995666098582e-4
G22041,22041,1646903637.24527,808542.942967537,4.90947329693171e-4
G22043,22043,1722786281.3965,586920350.991775,0.340680882666429
G22045,22045,1607456863.84904,3772614.82203092,0.00234694622722094
G22047,22047,1692690136.80471,38076398.4818114,0.0224946064574395
G22049,22049,1503697175.10705,217335.93259723,1.44534375800605e-4
G22051,22051,1325478057.66684,48345009.7510363,0.0364736401869491
G22053,22053,1707356543.84801,299598.337787417,1.75474969693317e-4
G22055,22055,698095655.800705,1682016.70580624,0.00240943585858158
G22057,22057,3219776924.0276,100196300.52052,0.0311190193869658
G22059,22059,1717263296.90457,252075.705376341,1.46789199903542e-4
G22061,22061,1224764261.59479,751618.186857736,6.13683963866678e-4
G22063,22063,1792852876.65158,505406132.039611,0.281900505402056
G22065,22065,1686726922.19042,268996026.053762,0.159478112618513
G22067,22067,2088813906.81193,389331.737228625,1.86388905186315e-4
G22069,22069,3366759237.20822,547929325.720407,0.162746809948537
G22071,22071,902771856.401554,161885379.114995,0.179320365347087
G22073,22073,1637174961.49464,8376769.47948718,0.00511660004367507
G22075,22075,3092599656.776,53539285.8292688,0.0173120648551979
G22077,22077,1531528522.03494,1946403.71500816,0.00127088962889309
G22079,22079,3529523046.38356,473254371.297487,0.134084510875314
G22081,22081,1042670500.18349,163616.086578031,1.56920222207531e-4
G22083,22083,1463049328.77463,738459.265011993,5.04739826941095e-4
G22085,22085,2621264329.31305,3298473.3648323,0.00125835205856432
G22087,22087,1601133204.6063,28948157.3973183,0.0180797933076632
G22089,22089,1029331765.25728,4922943.76788927,0.00478265991010078
G22091,22091,1061570950.44526,12117091.146797,0.0114143017399964
G22093,22093,668367699.982446,132378906.726261,0.198062992466179
G22095,22095,1062998984.46051,195718156.573921,0.184118855648061
G22097,22097,2434400378.47393,50856484.9333138,0.0208907644703845
G22099,22099,2116956566.83641,27590535.7967209,0.0130331137770825
G22101,22101,1909335721.83643,128983691.721202,0.0675542233071217
G22103,22103,2815127931.31561,168593449.159306,0.0598883792398438
G22105,22105,2188108803.28019,160493512.999967,0.0733480495848155
G22107,22107,1661560748.97675,73294749.7845327,0.0441119891822614
G22109,22109,3852031840.97598,49980838.2890443,0.0129751882519177
G22111,22111,2345443527.3153,451274.256060117,1.92404656434711e-4
G22113,22113,3362356141.6083,8407161.77397222,0.00250037813363544
G22115,22115,3477787971.98109,485951000.045262,0.139729909919852
G22117,22117,1752596556.60214,4726183.19253905,0.00269667492768671
G22119,22119,1593275596.3148701,68921286.5815848,0.0432576051130103
G22121,22121,528477703.24303,36818791.6264184,0.0696695270216283
G22123,22123,933956347.018894,301345.544167657,3.22654849051056e-4
G22125,22125,1104695153.29138,74712881.0052674,0.0676321252814989
G22127,22127,2480573817.08137,453406414.310873,0.182782875151181
G23001,23001,1284836076.30782,11329123.5369665,0.00881756338094319
G23003,23003,17635874450.9011,3903855255.95821,0.221358757504578
G23005,23005,2461173508.65378,142120595.064141,0.0577450531481944
G23007,23007,4504322845.0248,2644713560.07283,0.587150089162464
G23009,23009,4532911523.40425,227279068.246429,0.0501397539027501
G23011,23011,2458854961.96374,27788966.3875785,0.0113015882666724
G23013,23013,1056730148.41121,84793941.5672624,0.0802418116817712
G23015,23015,1334416008.5023,18054917.8322174,0.0135302017640523
G23017,23017,5624750383.04982,1540699618.00263,0.273914309627948
G23019,23019,9193926688.35439,650952833.40838,0.0708024824945491
G23021,23021,11310770871.8177,1820191182.08906,0.160925475612305
