"","NAME","FIPS","year","totUnits","occP","vacantP"
"2403","Lincoln County, South Dakota","46083",1990,5823,93.78,6.22
"2404","Lyman County, South Dakota","46085",1990,1523,83.26,16.74
"2405","McCook County, South Dakota","46087",1990,2371,90.47,9.53
"2406","McPherson County, South Dakota","46089",1990,1566,85.06,14.94
"2407","Marshall County, South Dakota","46091",1990,2640,72.69,27.31
"2408","Meade County, South Dakota","46093",1990,7592,93.31,6.69
"2409","Mellette County, South Dakota","46095",1990,910,74.84,25.16
"2410","Miner County, South Dakota","46097",1990,1474,86.57,13.43
"2411","Minnehaha County, South Dakota","46099",1990,49780,95.78,4.22
"2412","Moody County, South Dakota","46101",1990,2666,89.95,10.05
"2413","Pennington County, South Dakota","46103",1990,33741,90.55,9.45
"2414","Perkins County, South Dakota","46105",1990,2007,79.02,20.98
"2415","Potter County, South Dakota","46107",1990,1664,75.06,24.94
"2416","Roberts County, South Dakota","46109",1990,4728,76.54,23.46
"2417","Sanborn County, South Dakota","46111",1990,1326,79.86,20.14
"2418","Shannon County, South Dakota","46113",1990,2699,81.7,18.3
"2419","Spink County, South Dakota","46115",1990,3545,85.25,14.75
"2420","Stanley County, South Dakota","46117",1990,1056,87.22,12.78
"2421","Sully County, South Dakota","46119",1990,811,76.57,23.43
"2422","Todd County, South Dakota","46121",1990,2572,85.93,14.07
"2423","Tripp County, South Dakota","46123",1990,3023,85.11,14.89
"2424","Turner County, South Dakota","46125",1990,3800,87.68,12.32
"2425","Union County, South Dakota","46127",1990,4286,90.04,9.96
"2426","Walworth County, South Dakota","46129",1990,2928,83.57,16.43
"2427","Yankton County, South Dakota","46135",1990,7571,93.87,6.13
"2428","Ziebach County, South Dakota","46137",1990,800,78.75,21.25
"2429","Anderson County, Tennessee","47001",1990,29323,93.39,6.61
"2430","Bedford County, Tennessee","47003",1990,12638,91.85,8.15
"2431","Benton County, Tennessee","47005",1990,7107,81.38,18.62
"2432","Bledsoe County, Tennessee","47007",1990,3771,86.48,13.52
"2433","Blount County, Tennessee","47009",1990,36532,92.04,7.96
"2434","Bradley County, Tennessee","47011",1990,29562,93.38,6.62
"2435","Campbell County, Tennessee","47013",1990,14817,88.75,11.25
"2436","Cannon County, Tennessee","47015",1990,4368,91.12,8.88
"2437","Carroll County, Tennessee","47017",1990,11783,91.04,8.96
"2438","Carter County, Tennessee","47019",1990,21779,92.7,7.3
"2439","Cheatham County, Tennessee","47021",1990,10297,92.41,7.59
"2440","Chester County, Tennessee","47023",1990,4944,92.19,7.81
"2441","Claiborne County, Tennessee","47025",1990,10711,89.9,10.1
"2442","Clay County, Tennessee","47027",1990,3340,85.48,14.52
"2443","Cocke County, Tennessee","47029",1990,12282,91.12,8.88
"2444","Coffee County, Tennessee","47031",1990,16786,92.34,7.66
"2445","Crockett County, Tennessee","47033",1990,5521,93.88,6.12
"2446","Cumberland County, Tennessee","47035",1990,15864,84.63,15.37
"2447","Davidson County, Tennessee","47037",1990,229064,90.6,9.4
"2448","Decatur County, Tennessee","47039",1990,5346,78.86,21.14
"2449","DeKalb County, Tennessee","47041",1990,6694,85.09,14.91
"2450","Dickson County, Tennessee","47043",1990,14149,92.01,7.99
"2451","Dyer County, Tennessee","47045",1990,14384,94.67,5.33
"2452","Fayette County, Tennessee","47047",1990,9115,92.74,7.26
"2453","Fentress County, Tennessee","47049",1990,6120,90.05,9.95
"2454","Franklin County, Tennessee","47051",1990,13717,92.29,7.71
"2455","Gibson County, Tennessee","47053",1990,19635,93.51,6.49
"2456","Giles County, Tennessee","47055",1990,10828,90.8,9.2
"2457","Grainger County, Tennessee","47057",1990,7501,85.24,14.76
"2458","Greene County, Tennessee","47059",1990,23270,92.32,7.68
"2459","Grundy County, Tennessee","47061",1990,5155,92.8,7.2
"2460","Hamblen County, Tennessee","47063",1990,20514,94.71,5.29
"2461","Hamilton County, Tennessee","47065",1990,122588,91.2,8.8
"2462","Hancock County, Tennessee","47067",1990,2890,85.95,14.05
"2463","Hardeman County, Tennessee","47069",1990,9174,90.21,9.79
"2464","Hardin County, Tennessee","47071",1990,10275,84.92,15.08
"2465","Hawkins County, Tennessee","47073",1990,18779,91.42,8.58
"2466","Haywood County, Tennessee","47075",1990,7475,93.83,6.17
"2467","Henderson County, Tennessee","47077",1990,9278,91.91,8.09
"2468","Henry County, Tennessee","47079",1990,13774,82.49,17.51
"2469","Hickman County, Tennessee","47081",1990,6662,89.7,10.3
"2470","Houston County, Tennessee","47083",1990,3085,86.97,13.03
"2471","Humphreys County, Tennessee","47085",1990,7136,84.96,15.04
"2472","Jackson County, Tennessee","47087",1990,4219,86.32,13.68
"2473","Jefferson County, Tennessee","47089",1990,14170,87.01,12.99
"2474","Johnson County, Tennessee","47091",1990,6090,88.77,11.23
"2475","Knox County, Tennessee","47093",1990,143582,93.08,6.92
"2476","Lake County, Tennessee","47095",1990,2610,92.64,7.36
"2477","Lauderdale County, Tennessee","47097",1990,9343,90.15,9.85
"2478","Lawrence County, Tennessee","47099",1990,14229,93.74,6.26
"2479","Lewis County, Tennessee","47101",1990,3943,89.6,10.4
"2480","Lincoln County, Tennessee","47103",1990,11902,91.42,8.58
"2481","Loudon County, Tennessee","47105",1990,12995,93.54,6.46
"2482","McMinn County, Tennessee","47107",1990,17616,92.82,7.18
"2483","McNairy County, Tennessee","47109",1990,9734,90.75,9.25
"2484","Macon County, Tennessee","47111",1990,6879,89.53,10.47
"2485","Madison County, Tennessee","47113",1990,31809,93.08,6.92
"2486","Marion County, Tennessee","47115",1990,10011,92.05,7.95
"2487","Marshall County, Tennessee","47117",1990,8909,92.81,7.19
"2488","Maury County, Tennessee","47119",1990,22286,92.47,7.53
"2489","Meigs County, Tennessee","47121",1990,3689,81.21,18.79
"2490","Monroe County, Tennessee","47123",1990,12803,88.75,11.25
"2491","Montgomery County, Tennessee","47125",1990,37233,92.24,7.76
"2492","Moore County, Tennessee","47127",1990,1912,90.69,9.31
"2493","Morgan County, Tennessee","47129",1990,6378,91.58,8.42
"2494","Obion County, Tennessee","47131",1990,13359,92.91,7.09
"2495","Overton County, Tennessee","47133",1990,7388,91.15,8.85
"2496","Perry County, Tennessee","47135",1990,3225,77.89,22.11
"2497","Pickett County, Tennessee","47137",1990,2253,79.27,20.73
"2498","Polk County, Tennessee","47139",1990,5659,89.98,10.02
"2499","Putnam County, Tennessee","47141",1990,21417,92.23,7.77
"2500","Rhea County, Tennessee","47143",1990,10361,88.65,11.35
"2501","Roane County, Tennessee","47145",1990,20334,90.75,9.25
"2502","Robertson County, Tennessee","47147",1990,15823,93.54,6.46
"2503","Rutherford County, Tennessee","47149",1990,45755,92.05,7.95
"2504","Scott County, Tennessee","47151",1990,7122,91.74,8.26
"2505","Sequatchie County, Tennessee","47153",1990,3570,92.07,7.93
"2506","Sevier County, Tennessee","47155",1990,24166,80.77,19.23
"2507","Shelby County, Tennessee","47157",1990,327796,92.61,7.39
"2508","Smith County, Tennessee","47159",1990,6049,88.58,11.42
"2509","Stewart County, Tennessee","47161",1990,4384,83.9,16.1
"2510","Sullivan County, Tennessee","47163",1990,60623,93.58,6.42
"2511","Sumner County, Tennessee","47165",1990,39807,92.57,7.43
"2512","Tipton County, Tennessee","47167",1990,14071,92.62,7.38
"2513","Trousdale County, Tennessee","47169",1990,2537,89.12,10.88
"2514","Unicoi County, Tennessee","47171",1990,7076,93.57,6.43
"2515","Union County, Tennessee","47173",1990,5696,86.59,13.41
"2516","Van Buren County, Tennessee","47175",1990,2001,89.91,10.09
"2517","Warren County, Tennessee","47177",1990,13802,91.88,8.12
"2518","Washington County, Tennessee","47179",1990,38378,93.34,6.66
"2519","Wayne County, Tennessee","47181",1990,5741,90.12,9.88
"2520","Weakley County, Tennessee","47183",1990,12857,93.27,6.73
"2521","White County, Tennessee","47185",1990,8369,92.27,7.73
"2522","Williamson County, Tennessee","47187",1990,29875,93.48,6.52
"2523","Wilson County, Tennessee","47189",1990,26198,91.88,8.12
"2524","Anderson County, Texas","48001",1990,16909,84.11,15.89
"2525","Andrews County, Texas","48003",1990,5462,87.11,12.89
"2526","Angelina County, Texas","48005",1990,28796,86.83,13.17
"2527","Aransas County, Texas","48007",1990,10889,63.72,36.28
"2528","Archer County, Texas","48009",1990,3680,80.35,19.65
"2529","Armstrong County, Texas","48011",1990,916,83.84,16.16
"2530","Atascosa County, Texas","48013",1990,11614,85.59,14.41
"2531","Austin County, Texas","48015",1990,8885,84.16,15.84
"2532","Bailey County, Texas","48017",1990,3109,78.93,21.07
"2533","Bandera County, Texas","48019",1990,6485,64.46,35.54
"2534","Bastrop County, Texas","48021",1990,16301,82.07,17.93
"2535","Baylor County, Texas","48023",1990,3006,63.41,36.59
"2536","Bee County, Texas","48025",1990,10208,84.17,15.83
"2537","Bell County, Texas","48027",1990,75957,88.52,11.48
"2538","Bexar County, Texas","48029",1990,455832,89.74,10.26
"2539","Blanco County, Texas","48031",1990,3135,74.58,25.42
"2540","Borden County, Texas","48033",1990,478,61.51,38.49
"2541","Bosque County, Texas","48035",1990,8074,74.19,25.81
"2542","Bowie County, Texas","48037",1990,34234,89.37,10.63
"2543","Brazoria County, Texas","48039",1990,74504,85.93,14.07
"2544","Brazos County, Texas","48041",1990,48799,89.6,10.4
"2545","Brewster County, Texas","48043",1990,4486,74.68,25.32
"2546","Briscoe County, Texas","48045",1990,1074,73.46,26.54
"2547","Brooks County, Texas","48047",1990,3104,86.11,13.89
"2548","Brown County, Texas","48049",1990,16909,77.46,22.54
"2549","Burleson County, Texas","48051",1990,7044,73.48,26.52
"2550","Burnet County, Texas","48053",1990,12801,70.74,29.26
"2551","Caldwell County, Texas","48055",1990,10123,86.39,13.61
"2552","Calhoun County, Texas","48057",1990,9559,70.9,29.1
"2553","Callahan County, Texas","48059",1990,5503,82.95,17.05
"2554","Cameron County, Texas","48061",1990,88759,82.56,17.44
"2555","Camp County, Texas","48063",1990,4530,83.29,16.71
"2556","Carson County, Texas","48065",1990,2856,84.1,15.9
"2557","Cass County, Texas","48067",1990,13191,85.82,14.18
"2558","Castro County, Texas","48069",1990,3357,85.7,14.3
"2559","Chambers County, Texas","48071",1990,8061,85.97,14.03
"2560","Cherokee County, Texas","48073",1990,17629,84.98,15.02
"2561","Childress County, Texas","48075",1990,3046,79.94,20.06
"2562","Clay County, Texas","48077",1990,4708,80.88,19.12
"2563","Cochran County, Texas","48079",1990,1763,81.11,18.89
"2564","Coke County, Texas","48081",1990,2793,49.19,50.81
"2565","Coleman County, Texas","48083",1990,5382,74.8,25.2
"2566","Collin County, Texas","48085",1990,103827,92.27,7.73
"2567","Collingsworth County, Texas","48087",1990,1952,74.13,25.87
"2568","Colorado County, Texas","48089",1990,8537,82.28,17.72
"2569","Comal County, Texas","48091",1990,22987,84.03,15.97
"2570","Comanche County, Texas","48093",1990,6724,79.09,20.91
"2571","Concho County, Texas","48095",1990,1514,70.21,29.79
"2572","Cooke County, Texas","48097",1990,13315,86.71,13.29
"2573","Coryell County, Texas","48099",1990,18970,87.97,12.03
"2574","Cottle County, Texas","48101",1990,1286,71.15,28.85
"2575","Crane County, Texas","48103",1990,1795,85.63,14.37
"2576","Crockett County, Texas","48105",1990,1897,76.38,23.62
"2577","Crosby County, Texas","48107",1990,3312,75.97,24.03
"2578","Culberson County, Texas","48109",1990,1286,83.67,16.33
"2579","Dallam County, Texas","48111",1990,2577,82.34,17.66
"2580","Dallas County, Texas","48113",1990,795513,88.21,11.79
"2581","Dawson County, Texas","48115",1990,5969,85.17,14.83
"2582","Deaf Smith County, Texas","48117",1990,7152,86.44,13.56
"2583","Delta County, Texas","48119",1990,2305,82.47,17.53
"2584","Denton County, Texas","48121",1990,112263,90.84,9.16
"2585","DeWitt County, Texas","48123",1990,8568,83.98,16.02
"2586","Dickens County, Texas","48125",1990,1564,68.61,31.39
"2587","Dimmit County, Texas","48127",1990,3991,76.97,23.03
"2588","Donley County, Texas","48129",1990,2304,65.76,34.24
"2589","Duval County, Texas","48131",1990,5127,81.12,18.88
"2590","Eastland County, Texas","48133",1990,9768,75.29,24.71
"2591","Ector County, Texas","48135",1990,48789,86.74,13.26
"2592","Edwards County, Texas","48137",1990,1550,51.29,48.71
"2593","Ellis County, Texas","48139",1990,31314,91.29,8.71
"2594","El Paso County, Texas","48141",1990,187473,95.14,4.86
"2595","Erath County, Texas","48143",1990,12758,85.26,14.74
"2596","Falls County, Texas","48145",1990,7733,83.95,16.05
"2597","Fannin County, Texas","48147",1990,11504,84.24,15.76
"2598","Fayette County, Texas","48149",1990,10756,75.32,24.68
"2599","Fisher County, Texas","48151",1990,2413,78.41,21.59
"2600","Floyd County, Texas","48153",1990,3535,84.36,15.64
"2601","Foard County, Texas","48155",1990,890,83.03,16.97
"2602","Fort Bend County, Texas","48157",1990,77075,91.37,8.63
"2603","Franklin County, Texas","48159",1990,4219,71.51,28.49
"2604","Freestone County, Texas","48161",1990,7812,77.61,22.39
"2605","Frio County, Texas","48163",1990,4879,84.63,15.37
"2606","Gaines County, Texas","48165",1990,5221,86.23,13.77
"2607","Galveston County, Texas","48167",1990,99451,81.9,18.1
"2608","Garza County, Texas","48169",1990,2184,83.42,16.58
"2609","Gillespie County, Texas","48171",1990,8265,81.2,18.8
"2610","Glasscock County, Texas","48173",1990,600,76,24
"2611","Goliad County, Texas","48175",1990,2835,77.88,22.12
"2612","Gonzales County, Texas","48177",1990,7810,79.78,20.22
"2613","Gray County, Texas","48179",1990,11532,82.8,17.2
"2614","Grayson County, Texas","48181",1990,44223,83.32,16.68
"2615","Gregg County, Texas","48183",1990,44689,89.57,10.43
"2616","Grimes County, Texas","48185",1990,7744,78,22
"2617","Guadalupe County, Texas","48187",1990,25592,88.56,11.44
"2618","Hale County, Texas","48189",1990,13168,88.87,11.13
"2619","Hall County, Texas","48191",1990,2189,76.24,23.76
"2620","Hamilton County, Texas","48193",1990,4266,76.18,23.82
"2621","Hansford County, Texas","48195",1990,2525,83.64,16.36
"2622","Hardeman County, Texas","48197",1990,2678,78.45,21.55
"2623","Hardin County, Texas","48199",1990,16486,89.12,10.88
"2624","Harris County, Texas","48201",1990,1173808,87.45,12.55
"2625","Harrison County, Texas","48203",1990,23481,88.18,11.82
"2626","Hartley County, Texas","48205",1990,1541,86.44,13.56
"2627","Haskell County, Texas","48207",1990,3843,71.64,28.36
"2628","Hays County, Texas","48209",1990,25247,88,12
"2629","Hemphill County, Texas","48211",1990,1712,78.74,21.26
"2630","Henderson County, Texas","48213",1990,31779,72.21,27.79
"2631","Hidalgo County, Texas","48215",1990,128241,80.69,19.31
"2632","Hill County, Texas","48217",1990,12899,79.6,20.4
"2633","Hockley County, Texas","48219",1990,9279,86.09,13.91
"2634","Hood County, Texas","48221",1990,14958,74.46,25.54
"2635","Hopkins County, Texas","48223",1990,12676,86.5,13.5
"2636","Houston County, Texas","48225",1990,10265,75.91,24.09
"2637","Howard County, Texas","48227",1990,13651,84.07,15.93
"2638","Hudspeth County, Texas","48229",1990,1288,73.45,26.55
"2639","Hunt County, Texas","48231",1990,28959,83.13,16.87
"2640","Hutchinson County, Texas","48233",1990,11419,84.44,15.56
"2641","Irion County, Texas","48235",1990,842,71.38,28.62
"2642","Jack County, Texas","48237",1990,3497,77.92,22.08
"2643","Jackson County, Texas","48239",1990,5841,82.74,17.26
"2644","Jasper County, Texas","48241",1990,13824,82.66,17.34
"2645","Jeff Davis County, Texas","48243",1990,1348,57.79,42.21
"2646","Jefferson County, Texas","48245",1990,101289,89.37,10.63
"2647","Jim Hogg County, Texas","48247",1990,2103,79.65,20.35
"2648","Jim Wells County, Texas","48249",1990,13948,85.88,14.12
"2649","Johnson County, Texas","48251",1990,37029,90.37,9.63
"2650","Jones County, Texas","48253",1990,7639,80.9,19.1
"2651","Karnes County, Texas","48255",1990,5117,84.76,15.24
"2652","Kaufman County, Texas","48257",1990,20097,88.7,11.3
"2653","Kendall County, Texas","48259",1990,6137,87.05,12.95
"2654","Kenedy County, Texas","48261",1990,213,68.08,31.92
"2655","Kent County, Texas","48263",1990,603,66.17,33.83
"2656","Kerr County, Texas","48265",1990,17161,83.82,16.18
"2657","Kimble County, Texas","48267",1990,2593,62.63,37.37
"2658","King County, Texas","48269",1990,191,64.92,35.08
"2659","Kinney County, Texas","48271",1990,1821,65.18,34.82
"2660","Kleberg County, Texas","48273",1990,12008,83.76,16.24
"2661","Knox County, Texas","48275",1990,2459,76.74,23.26
"2662","Lamar County, Texas","48277",1990,18964,88.58,11.42
"2663","Lamb County, Texas","48279",1990,6531,84.03,15.97
"2664","Lampasas County, Texas","48281",1990,6193,81.67,18.33
"2665","La Salle County, Texas","48283",1990,2244,75.8,24.2
"2666","Lavaca County, Texas","48285",1990,9549,76.96,23.04
"2667","Lee County, Texas","48287",1990,5773,81.52,18.48
"2668","Leon County, Texas","48289",1990,7019,71.32,28.68
"2669","Liberty County, Texas","48291",1990,22243,83.34,16.66
"2670","Limestone County, Texas","48293",1990,9922,77.83,22.17
"2671","Lipscomb County, Texas","48295",1990,1683,73.08,26.92
"2672","Live Oak County, Texas","48297",1990,5519,64.32,35.68
"2673","Llano County, Texas","48299",1990,9773,54.01,45.99
"2674","Loving County, Texas","48301",1990,59,71.19,28.81
"2675","Lubbock County, Texas","48303",1990,91770,88.85,11.15
"2676","Lynn County, Texas","48305",1990,2978,80.02,19.98
"2677","McCulloch County, Texas","48307",1990,4424,77.06,22.94
"2678","McLennan County, Texas","48309",1990,78857,89.03,10.97
"2679","McMullen County, Texas","48311",1990,565,56.46,43.54
"2680","Madison County, Texas","48313",1990,4326,77.42,22.58
"2681","Marion County, Texas","48315",1990,5729,70.66,29.34
"2682","Martin County, Texas","48317",1990,2039,80.04,19.96
"2683","Mason County, Texas","48319",1990,2356,60.91,39.09
"2684","Matagorda County, Texas","48321",1990,18540,71,29
"2685","Maverick County, Texas","48323",1990,11143,87.55,12.45
"2686","Medina County, Texas","48325",1990,10860,83.88,16.12
"2687","Menard County, Texas","48327",1990,1562,59.99,40.01
"2688","Midland County, Texas","48329",1990,45181,86.14,13.86
"2689","Milam County, Texas","48331",1990,10511,82.64,17.36
"2690","Mills County, Texas","48333",1990,2582,69.02,30.98
"2691","Mitchell County, Texas","48335",1990,4559,66.99,33.01
"2692","Montague County, Texas","48337",1990,9262,74.04,25.96
"2693","Montgomery County, Texas","48339",1990,73871,86.05,13.95
"2694","Moore County, Texas","48341",1990,6837,89.24,10.76
"2695","Morris County, Texas","48343",1990,5800,86,14
"2696","Motley County, Texas","48345",1990,1026,63.06,36.94
"2697","Nacogdoches County, Texas","48347",1990,22768,88.39,11.61
"2698","Navarro County, Texas","48349",1990,17219,86.38,13.62
"2699","Newton County, Texas","48351",1990,6378,76.98,23.02
"2700","Nolan County, Texas","48353",1990,7462,82.86,17.14
"2701","Nueces County, Texas","48355",1990,114326,87.24,12.76
"2702","Ochiltree County, Texas","48357",1990,3996,83.28,16.72
"2703","Oldham County, Texas","48359",1990,861,79.09,20.91
"2704","Orange County, Texas","48361",1990,32032,90.61,9.39
"2705","Palo Pinto County, Texas","48363",1990,13349,71.4,28.6
"2706","Panola County, Texas","48365",1990,9700,84.96,15.04
"2707","Parker County, Texas","48367",1990,26044,88.5,11.5
"2708","Parmer County, Texas","48369",1990,3685,87.95,12.05
"2709","Pecos County, Texas","48371",1990,5841,80.67,19.33
"2710","Polk County, Texas","48373",1990,18662,63.52,36.48
"2711","Potter County, Texas","48375",1990,42927,86.99,13.01
"2712","Presidio County, Texas","48377",1990,2890,78.03,21.97
"2713","Rains County, Texas","48379",1990,3533,73.85,26.15
"2714","Randall County, Texas","48381",1990,37807,91.39,8.61
"2715","Reagan County, Texas","48383",1990,1685,80.59,19.41
"2716","Real County, Texas","48385",1990,2049,45.1,54.9
"2717","Red River County, Texas","48387",1990,6650,85.53,14.47
"2718","Reeves County, Texas","48389",1990,6044,80.05,19.95
"2719","Refugio County, Texas","48391",1990,3739,78.55,21.45
"2720","Roberts County, Texas","48393",1990,492,79.47,20.53
"2721","Robertson County, Texas","48395",1990,7338,78.95,21.05
"2722","Rockwall County, Texas","48397",1990,9816,90.04,9.96
"2723","Runnels County, Texas","48399",1990,5345,81.31,18.69
"2724","Rusk County, Texas","48401",1990,19092,85.52,14.48
"2725","Sabine County, Texas","48403",1990,6996,56.96,43.04
"2726","San Augustine County, Texas","48405",1990,4168,73.73,26.27
"2727","San Jacinto County, Texas","48407",1990,9823,63.6,36.4
"2728","San Patricio County, Texas","48409",1990,22126,84.86,15.14
"2729","San Saba County, Texas","48411",1990,3078,68.94,31.06
"2730","Schleicher County, Texas","48413",1990,1288,81.6,18.4
"2731","Scurry County, Texas","48415",1990,7702,82.68,17.32
"2732","Shackelford County, Texas","48417",1990,1755,76.13,23.87
"2733","Shelby County, Texas","48419",1990,10616,79.84,20.16
"2734","Sherman County, Texas","48421",1990,1293,81.44,18.56
"2735","Smith County, Texas","48423",1990,64369,88.24,11.76
"2736","Somervell County, Texas","48425",1990,2429,78.3,21.7
"2737","Starr County, Texas","48427",1990,12209,84.62,15.38
"2738","Stephens County, Texas","48429",1990,4982,71.38,28.62
"2739","Sterling County, Texas","48431",1990,623,79.29,20.71
"2740","Stonewall County, Texas","48433",1990,1085,74.29,25.71
"2741","Sutton County, Texas","48435",1990,1924,76.2,23.8
"2742","Swisher County, Texas","48437",1990,3497,85.59,14.41
"2743","Tarrant County, Texas","48439",1990,491152,89.31,10.69
"2744","Taylor County, Texas","48441",1990,49988,86.62,13.38
"2745","Terrell County, Texas","48443",1990,810,64.69,35.31
"2746","Terry County, Texas","48445",1990,5296,84.55,15.45
"2747","Throckmorton County, Texas","48447",1990,1106,71.43,28.57
"2748","Titus County, Texas","48449",1990,9357,90.93,9.07
"2749","Tom Green County, Texas","48451",1990,40135,88.22,11.78
"2750","Travis County, Texas","48453",1990,264173,88.15,11.85
"2751","Trinity County, Texas","48455",1990,7200,64.54,35.46
"2752","Tyler County, Texas","48457",1990,9047,71.39,28.61
"2753","Upshur County, Texas","48459",1990,12887,88.15,11.85
"2754","Upton County, Texas","48461",1990,1868,78.8,21.2
"2755","Uvalde County, Texas","48463",1990,9692,77.93,22.07
"2756","Val Verde County, Texas","48465",1990,13905,85.15,14.85
"2757","Van Zandt County, Texas","48467",1990,17013,84.34,15.66
"2758","Victoria County, Texas","48469",1990,29162,89.94,10.06
"2759","Walker County, Texas","48471",1990,18349,81.3,18.7
"2760","Waller County, Texas","48473",1990,8824,83.88,16.12
"2761","Ward County, Texas","48475",1990,5365,82.83,17.17
"2762","Washington County, Texas","48477",1990,11717,82.09,17.91
"2763","Webb County, Texas","48479",1990,37197,92.58,7.42
"2764","Wharton County, Texas","48481",1990,16277,87.3,12.7
"2765","Wheeler County, Texas","48483",1990,3071,76.52,23.48
"2766","Wichita County, Texas","48485",1990,51413,88.05,11.95
"2767","Wilbarger County, Texas","48487",1990,6812,84.28,15.72
"2768","Willacy County, Texas","48489",1990,6072,83.15,16.85
"2769","Williamson County, Texas","48491",1990,54466,89.58,10.42
"2770","Wilson County, Texas","48493",1990,8516,87.85,12.15
"2771","Winkler County, Texas","48495",1990,3708,79.31,20.69
"2772","Wise County, Texas","48497",1990,14219,85.62,14.38
"2773","Wood County, Texas","48499",1990,14541,78.58,21.42
"2774","Yoakum County, Texas","48501",1990,3372,84.19,15.81
"2775","Young County, Texas","48503",1990,8523,83.32,16.68
"2776","Zapata County, Texas","48505",1990,4225,67.74,32.26
"2777","Zavala County, Texas","48507",1990,4180,80.29,19.71
"2778","Beaver County, Utah","49001",1990,2200,72.45,27.55
"2779","Box Elder County, Utah","49003",1990,11890,92.13,7.87
"2780","Cache County, Utah","49005",1990,22053,95.32,4.68
"2781","Carbon County, Utah","49007",1990,8713,79.27,20.73
"2782","Daggett County, Utah","49009",1990,825,30.67,69.33
"2783","Davis County, Utah","49011",1990,55777,96.09,3.91
"2784","Duchesne County, Utah","49013",1990,5860,63.26,36.74
"2785","Emery County, Utah","49015",1990,3928,76.32,23.68
"2786","Garfield County, Utah","49017",1990,2488,53.09,46.91
"2787","Grand County, Utah","49019",1990,2992,83.19,16.81
"2788","Iron County, Utah","49021",1990,8499,73.76,26.24
"2789","Juab County, Utah","49023",1990,2311,77.93,22.07
"2790","Kane County, Utah","49025",1990,3237,53.26,46.74
"2791","Millard County, Utah","49027",1990,4125,81.19,18.81
"2792","Morgan County, Utah","49029",1990,1681,92.5,7.5
"2793","Piute County, Utah","49031",1990,704,63.78,36.22
"2794","Rich County, Utah","49033",1990,1859,28.03,71.97
"2795","Salt Lake County, Utah","49035",1990,257339,93.53,6.47
"2796","San Juan County, Utah","49037",1990,4650,72.58,27.42
"2797","Sanpete County, Utah","49039",1990,6570,73.96,26.04
"2798","Sevier County, Utah","49041",1990,6059,80.49,19.51
"2799","Summit County, Utah","49043",1990,11256,46.83,53.17
"2800","Tooele County, Utah","49045",1990,9510,90.23,9.77
"2801","Uintah County, Utah","49047",1990,8142,81.92,18.08
"2802","Utah County, Utah","49049",1990,72820,96.36,3.64
"2803","Wasatch County, Utah","49051",1990,4465,68.85,31.15
"2804","Washington County, Utah","49053",1990,19523,78.14,21.86
"2805","Wayne County, Utah","49055",1990,1061,65.88,34.12
"2806","Weber County, Utah","49057",1990,57851,92.05,7.95
"2807","Addison County, Vermont","50001",1990,14022,81.37,18.63
"2808","Bennington County, Vermont","50003",1990,18501,73.48,26.52
"2809","Caledonia County, Vermont","50005",1990,13449,77.09,22.91
"2810","Chittenden County, Vermont","50007",1990,52095,92.98,7.02
"2811","Essex County, Vermont","50009",1990,4403,53.24,46.76
"2812","Franklin County, Vermont","50011",1990,17250,83.05,16.95
"2813","Grand Isle County, Vermont","50013",1990,4135,48.8,51.2
"2814","Lamoille County, Vermont","50015",1990,9872,74.93,25.07
"2815","Orange County, Vermont","50017",1990,12336,76.65,23.35
"2816","Orleans County, Vermont","50019",1990,12997,68.27,31.73
"2817","Rutland County, Vermont","50021",1990,31181,75.98,24.02
"2818","Washington County, Vermont","50023",1990,25328,82.71,17.29
"2819","Windham County, Vermont","50025",1990,25796,63.05,36.95
"2820","Windsor County, Vermont","50027",1990,29849,72.11,27.89
"2821","Accomack County, Virginia","51001",1990,15840,79.88,20.12
"2822","Albemarle County, Virginia","51003",1990,25958,94.13,5.87
"2823","Alleghany County, Virginia","51005",1990,7612,90.28,9.72
"2824","Amelia County, Virginia","51007",1990,3439,91.04,8.96
"2825","Amherst County, Virginia","51009",1990,10598,92.73,7.27
"2826","Appomattox County, Virginia","51011",1990,4913,92.22,7.78
"2827","Arlington County, Virginia","51013",1990,84847,92.54,7.46
"2828","Augusta County, Virginia","51015",1990,21202,93.3,6.7
"2829","Bath County, Virginia","51017",1990,2596,73,27
"2830","Bedford County, Virginia","51019",1990,19554.960930015,88.04,11.96
"2831","Bland County, Virginia","51021",1990,2706,82.93,17.07
"2832","Botetourt County, Virginia","51023",1990,9785,93.49,6.51
"2833","Brunswick County, Virginia","51025",1990,6456,85.18,14.82
"2834","Buchanan County, Virginia","51027",1990,12222,90.5,9.5
"2835","Buckingham County, Virginia","51029",1990,5013,86.59,13.41
"2836","Campbell County, Virginia","51031",1990,19008,94.44,5.56
"2837","Caroline County, Virginia","51033",1990,7292,90.94,9.06
"2838","Carroll County, Virginia","51035",1990,12209,85.7,14.3
"2839","Charles City County, Virginia","51036",1990,2314,93.39,6.61
"2840","Charlotte County, Virginia","51037",1990,4947,87.16,12.84
"2841","Chesterfield County, Virginia","51041",1990,77329,94.97,5.03
"2842","Clarke County, Virginia","51043",1990,4531,93.49,6.51
"2843","Craig County, Virginia","51045",1990,1993,84.09,15.91
"2844","Culpeper County, Virginia","51047",1990,10471,93.18,6.82
"2845","Cumberland County, Virginia","51049",1990,3170,88.74,11.26
